Orthogroup	Euclidium_syriacum	Cardamine_hirsuta
OG0007676	ESY1_g5978_DN3_SP0_c0.t1	CARHR127500
OG0007677	ESY1_g6092_DN3_SP0_c0.t1	CARHR127560
OG0007678	ESY16_g61719_DN3_SP5_c0.t1	CARHR127940
OG0007679	ESY16_g61723_DN3_SP0_c0.t1	CARHR127950
OG0007680	ESY1_g6165_DN3_SP1_c0.t1	CARHR128010
OG0007681	ESY1_g5887_DN2_SP0_c0.t1	CARHR128070
OG0007683	ESY1_g5764_DN3_SP0_c0.t1	CARHR128540
OG0007684	ESY1_g5737_DN3_SP0_c0.t1	CARHR128660
OG0007685	ESY1_g5613_DN3_SP0_c0.t1	CARHR128940
OG0007686	ESY10_g15888_DN3_SP7_c0.t1	CARHR287970
OG0007687	ESY3_g31983_DN3_SP0_c0.t1	CARHR129620
OG0007689	ESY5_g3188_DN3_SP1_c0.t1	CARHR008630
OG0007690	ESY9_g44058_DN3_SP0_c0.t1	CARHR130130
OG0007691	ESY7_g19347_DN3_SP0_c0.t1	CARHR130150
OG0007693	ESY9_g42897_DN3_SP0_c0.t1	CARHR226040
OG0007694	ESY9_g42794_DN3_SP0_c0.t1	CARHR225810
OG0007695	ESY9_g42709_DN3_SP2_c0.t1	CARHR225400
OG0007696	ESY9_g42668_DN3_SP0_c0.t1	CARHR225280
OG0007697	ESY9_g42642_DN3_SP8_c0.t1	CARHR225140
OG0007698	ESY9_g42552_DN3_SP0_c0.t1	CARHR224840
OG0007699	ESY9_g42545_DN3_SP1_c0.t1	CARHR224790
OG0007700	ESY9_g42531_DN3_SP0_c0.t1	CARHR224690
OG0007701	ESY9_g42505_DN3_SP5_c0.t1	CARHR224560
OG0007702	ESY9_g42502_DN3_SP0_c0.t1	CARHR224540
OG0007703	ESY9_g42490_DN3_SP8_c0.t1	CARHR224440
OG0007704	ESY9_g42485_DN3_SP2_c0.t1	CARHR224420
OG0007705	ESY9_g42476_DN3_SP4_c0.t1, ESY9_g42472_DN1_SP0_c0.t1, ESY9_g42473_DN1_SP0_c0.t1	CARHR224350
OG0007707	ESY10_g15097_DN3_SP0_c0.t1	CARHR175410, CARHR175420, CARHR175430
OG0007708	ESY1_g10118_DN3_SP3_c0.t1	CARHR160740
OG0007709	ESY1_g10115_DN3_SP5_c0.t1	CARHR160690, CARHR160680
OG0007710	ESY1_g10114_DN3_SP8_c0.t1	CARHR160670
OG0007711	ESY1_g10101_DN3_SP8_c0.t1	CARHR160610
OG0007712	ESY1_g10068_DN3_SP1_c0.t1	CARHR160370
OG0007713	ESY1_g10058_DN3_SP0_c0.t1	CARHR160350
OG0007714	ESY23_g160_DN3_SP8_c0.t1	CARHR230980
OG0007715	ESY23_g111_DN3_SP8_c0.t1	CARHR230840
OG0007716	ESY6_g46813_DN3_SP0_c0.t1	CARHR265430
OG0007717	ESY6_g46810_DN3_SP0_c0.t1	CARHR265410
OG0007718	ESY6_g46770_DN3_SP8_c0.t1	CARHR265300
OG0007719	ESY6_g46489_DN3_SP0_c0.t1	CARHR264540
OG0007720	ESY6_g46202_DN3_SP8_c0.t1	CARHR150020, CARHR264160
OG0007722	ESY24_g33219_DN3_SP8_c0.t1, ESY12_g51826_DN2_SP1_c0.t1	CARHR257290
OG0007723	ESY24_g33228_DN3_SP0_c0.t1	CARHR257360
OG0007724	ESY11_g52791_DN3_SP8_c0.t1	CARHR103980
OG0007726	ESY11_g53670_DN3_SP8_c0.t1	CARHR105960
OG0007727	ESY4_g25680_DN3_SP0_c0.t1, ESY11_g53723_DN3_SP4_c0.t1	CARHR106200
OG0007728	ESY11_g53790_DN3_SP0_c0.t1	CARHR106580, CARHR106560
OG0007729	ESY11_g53859_DN3_SP0_c0.t1	CARHR106850
OG0007730	ESY11_g53929_DN3_SP1_c0.t1	CARHR107200, CARHR107170
OG0007731	ESY11_g53947_DN3_SP0_c0.t1	CARHR107360
OG0007733	ESY23_g421_DN3_SP5_c0.t1	CARHR231500
OG0007734	ESY23_g309_DN3_SP0_c0.t1	CARHR231360
OG0007735	ESY23_g319_DN3_SP1_c0.t1	CARHR231380
OG0007736	ESY23_g210_DN3_SP5_c0.t1	CARHR231120
OG0007737	ESY23_g122_DN2_SP0_c0.t1	CARHR230820
OG0007738	ESY18_g63312_DN3_SP8_c0.t1	CARHR229970
OG0007739	ESY26_g42324_DN3_SP8_c0.t1	CARHR229910, CARHR229920
OG0007740	ESY26_g42287_DN3_SP2_c0.t1	CARHR229690
OG0007741	ESY9_g43784_DN3_SP7_c5.t1	CARHR229430
OG0007742	ESY9_g43755_DN3_SP8_c0.t1	CARHR229220
OG0007743	ESY9_g43747_DN2_SP0_c0.t1	CARHR229140
OG0007744	ESY2_g33260_DN3_SP0_c0.t1	CARHR046310
OG0007745	ESY9_g43215_DN3_SP0_c0.t1	CARHR226750
OG0007746	ESY9_g43232_DN3_SP6_c0.t1	CARHR226820
OG0007747	ESY9_g43257_DN3_SP8_c0.t1	CARHR226980
OG0007749	ESY10_g14970_DN3_SP0_c0.t1, ESY4_g24474_DN3_SP0_c0.t1	CARHR251100
OG0007750	ESY9_g43276_DN3_SP0_c0.t1, ESY9_g43277_DN2_SP0_c0.t1	CARHR227150
OG0007751	ESY9_g43315_DN3_SP8_c19.t1	CARHR227280
OG0007752	ESY1_g10904_DN1_SP0_c0.t1, ESY9_g43538_DN3_SP8_c0.t1	CARHR228130
OG0007753	ESY9_g43610_DN3_SP8_c0.t1	CARHR228400
OG0007754	ESY9_g43579_DN3_SP0_c0.t1	CARHR228510
OG0007755	ESY9_g42916_DN3_SP0_c0.t1, ESY7_g17105_DN2_SP0_c0.t1	CARHR195210
OG0007757	ESY19_g41486_DN3_SP0_c0.t1	CARHR260430
OG0007758	ESY1_g6635_DN3_SP4_c0.t1	CARHR284720
OG0007759	ESY2_g35391_DN3_SP0_c0.t1, ESY20_g13044_DN3_SP0_c0.t1	CARHR181560
OG0007760	ESY16_g61473_DN3_SP3_c0.t1	CARHR222820
OG0007761	ESY16_g61500_DN3_SP5_c0.t1	CARHR223130
OG0007762	ESY16_g61530_DN3_SP0_c41.t1	CARHR223320
OG0007763	ESY16_g61544_DN3_SP0_c0.t1	CARHR223410
OG0007765	ESY3_g31514_DN3_SP8_c0.t1	CARHR081100
OG0007766	ESY3_g32675_DN3_SP6_c0.t1	CARHR075040
OG0007767	ESY3_g32636_DN3_SP2_c0.t1	CARHR075400
OG0007769	ESY3_g32614_DN3_SP0_c0.t1	CARHR075500
OG0007770	ESY3_g32616_DN3_SP0_c0.t1	CARHR075520
OG0007771	ESY9_g42917_DN2_SP0_c0.t1	CARHR281060
OG0007772	ESY6_g50234_DN3_SP0_c0.t1	CARHR281320
OG0007773	ESY6_g50244_DN3_SP1_c0.t1	CARHR281390
OG0007774	ESY6_g50241_DN3_SP3_c0.t1	CARHR281420
OG0007775	ESY6_g50755_DN3_SP0_c0.t1	CARHR160990
OG0007776	ESY1_g12564_DN3_SP4_c0.t1	CARHR291700
OG0007777	ESY1_g12560_DN3_SP5_c0.t1	CARHR291740
OG0007778	ESY1_g12556_DN3_SP0_c0.t1	CARHR173490
OG0007779	ESY1_g12524_DN3_SP0_c0.t1	CARHR173230
OG0007780	ESY1_g11223_DN3_SP0_c0.t1, ESY1_g11221_DN3_SP0_c0.t1, ESY1_g11227_DN3_SP0_c0.t1, ESY1_g11219_DN3_SP0_c0.t1, ESY1_g11225_DN3_SP0_c0.t1	CARHR171640, CARHR166880, CARHR159500
OG0007781	ESY1_g12460_DN3_SP0_c0.t1	CARHR172750
OG0007782	ESY1_g12423_DN2_SP0_c0.t1	CARHR172520
OG0007784	ESY1_g12417_DN3_SP8_c8.t1	CARHR172450
OG0007785	ESY1_g12414_DN3_SP0_c0.t1	CARHR172420
OG0007786	ESY1_g12391_DN2_SP0_c0.t1	CARHR172280
OG0007787	ESY1_g12358_DN3_SP7_c0.t1	CARHR172100
OG0007788	ESY1_g12355_DN3_SP0_c0.t1	CARHR172070
OG0007789	ESY1_g12332_DN3_SP7_c0.t1	CARHR171920
OG0007790	ESY1_g12312_DN2_SP0_c0.t1	CARHR171850
OG0007791	ESY1_g12301_DN3_SP8_c0.t1	CARHR171810
OG0007792	ESY1_g12270_DN3_SP0_c0.t1	CARHR171610
OG0007793	ESY1_g12264_DN3_SP0_c0.t1, ESY1_g12265_DN3_SP0_c0.t1	CARHR171570
OG0007794	ESY1_g12256_DN3_SP7_c0.t1	CARHR171530
OG0007796	ESY1_g12116_DN3_SP0_c0.t1	CARHR170960
OG0007797	ESY1_g12061_DN3_SP0_c0.t1	CARHR170700
OG0007798	ESY1_g12003_DN3_SP0_c0.t1	CARHR170520
OG0007799	ESY1_g11978_DN3_SP0_c0.t1	CARHR170420
OG0007800	ESY12_g52172_DN1_SP0_c0.t1	CARHR138940
OG0007801	ESY8_g58593_DN3_SP0_c0.t1, ESY1_g11878_DN3_SP0_c0.t1	CARHR170080
OG0007802	ESY1_g11869_DN3_SP1_c0.t1	CARHR170040
OG0007803	ESY1_g11198_DN3_SP7_c0.t1	CARHR169910
OG0007804	ESY1_g11201_DN1_SP0_c0.t1	CARHR169890
OG0007805	ESY1_g11215_DN3_SP0_c0.t1	CARHR169790
OG0007806	ESY12_g51482_DN3_SP8_c6.t1	CARHR138440
OG0007807	ESY1_g11294_DN3_SP6_c0.t1	CARHR169510
OG0007808	ESY1_g11302_DN3_SP8_c0.t1	CARHR169430
OG0007809	ESY1_g11368_DN3_SP0_c0.t1	CARHR169260
OG0007810	ESY1_g11369_DN1_SP0_c0.t1	CARHR169250
OG0007811	ESY1_g11385_DN3_SP6_c0.t1	CARHR169150
OG0007812	ESY1_g11390_DN3_SP7_c0.t1	CARHR169090
OG0007813	ESY1_g11402_DN1_SP0_c0.t1	CARHR169020
OG0007814	ESY1_g11501_DN3_SP8_c3.t1	CARHR168530
OG0007815	ESY24_g33125_DN3_SP8_c0.t1	CARHR258210
OG0007817	ESY1_g11627_DN3_SP0_c0.t1, ESY1_g11626_DN2_SP0_c0.t1	CARHR167900
OG0007818	ESY1_g11638_DN3_SP0_c14.t1	CARHR167950
OG0007819	ESY1_g11743_DN1_SP8_c0.t1	CARHR167310
OG0007820	ESY1_g11764_DN3_SP2_c0.t1	CARHR155690, CARHR167150
OG0007821	ESY1_g11765_DN3_SP0_c0.t1	CARHR167140
OG0007822	ESY1_g10518_DN3_SP2_c0.t1	CARHR166600
OG0007823	ESY1_g10561_DN3_SP6_c0.t1	CARHR166350
OG0007824	ESY15_g64745_DN3_SP0_c0.t1	CARHR183830
OG0007825	ESY1_g10734_DN3_SP0_c0.t1, ESY1_g10735_DN3_SP0_c0.t1	CARHR163150, CARHR165560
OG0007826	ESY1_g10609_DN3_SP1_c0.t1	CARHR166120
OG0007827	ESY1_g10676_DN3_SP8_c0.t1	CARHR165910, CARHR292640
OG0007828	ESY1_g10750_DN3_SP2_c0.t1	CARHR165470
OG0007829	ESY2_g35264_DN3_SP0_c0.t1	CARHR164590
OG0007830	ESY1_g10891_DN3_SP0_c0.t1, ESY1_g10975_DN1_SP0_c0.t1	CARHR164540
OG0007831	ESY1_g10951_DN3_SP8_c0.t1	CARHR164370
OG0007832	ESY1_g10953_DN3_SP1_c0.t1	CARHR164350
OG0007833	ESY1_g10958_DN3_SP4_c0.t1	CARHR164310
OG0007834	ESY1_g10964_DN3_SP8_c0.t1	CARHR164250
OG0007835	ESY1_g10966_DN3_SP2_c15.t1	CARHR164240
OG0007837	ESY1_g10972_DN3_SP2_c0.t1	CARHR164220
OG0007838	ESY1_g10992_DN3_SP5_c0.t1	CARHR164010
OG0007839	ESY5_g3809_DN3_SP8_c0.t1	CARHR012770
OG0007840	ESY1_g11030_DN3_SP7_c0.t1	CARHR163810
OG0007841	ESY1_g11048_DN3_SP4_c0.t1	CARHR163680
OG0007842	ESY1_g11084_DN3_SP8_c0.t1	CARHR163550
OG0007843	ESY1_g11098_DN2_SP2_c0.t1	CARHR163440
OG0007844	ESY1_g11164_DN3_SP7_c0.t1, ESY5_g2012_DN2_SP0_c0.t1	CARHR162980
OG0007845	ESY1_g10507_DN3_SP0_c0.t1	CARHR162860
OG0007846	ESY1_g10453_DN2_SP0_c0.t1	CARHR162610
OG0007847	ESY6_g47548_DN3_SP6_c0.t1	CARHR267090
OG0007849	ESY4_g23451_DN3_SP0_c0.t1, ESY6_g47459_DN3_SP8_c0.t1	CARHR266690
OG0007850	ESY6_g47419_DN3_SP0_c0.t1	CARHR266640
OG0007851	ESY6_g47409_DN3_SP0_c0.t1	CARHR266560
OG0007852	ESY6_g47407_DN3_SP3_c0.t1	CARHR266540
OG0007853	ESY6_g47351_DN3_SP0_c0.t1	CARHR266330
OG0007854	ESY6_g47348_DN3_SP5_c0.t1, ESY6_g47175_DN3_SP0_c0.t1	CARHR266320
OG0007855	ESY2_g38438_DN3_SP2_c0.t1	CARHR114900
OG0007855	ESY2_g38439_DN3_SP2_c0.t1	CARHR290730
OG0007856	ESY3_g27934_DN3_SP3_c0.t1	CARHR100660
OG0007857	ESY3_g27889_DN3_SP7_c0.t1	CARHR100920
OG0007858	ESY3_g27883_DN3_SP8_c0.t1	CARHR100930
OG0007859	ESY3_g27518_DN3_SP8_c0.t1	CARHR101460
OG0007860	ESY3_g27298_DN3_SP0_c0.t1	CARHR102100
OG0007861	ESY2_g35426_DN3_SP1_c0.t1	CARHR102760
OG0007862	ESY11_g52878_DN3_SP8_c0.t1	CARHR103860
OG0007863	ESY2_g35215_DN3_SP0_c0.t1	CARHR058950
OG0007864	ESY2_g35212_DN2_SP0_c0.t1	CARHR058970
OG0007865	ESY2_g35195_DN3_SP0_c0.t1	CARHR059440
OG0007866	ESY2_g35183_DN3_SP6_c0.t1	CARHR059590, CARHR059600
OG0007867	ESY2_g35176_DN3_SP0_c0.t1	CARHR059680
OG0007868	ESY2_g35175_DN3_SP0_c2.t1	CARHR059690
OG0007869	ESY2_g33455_DN2_SP0_c0.t1	CARHR059860
OG0007870	ESY3_g27171_DN1_SP0_c0.t1	CARHR121690
OG0007871	ESY10_g15296_DN1_SP0_c0.t1	CARHR186950
OG0007872	ESY12_g51321_DN3_SP0_c0.t1	CARHR058050, CARHR059910
OG0007873	ESY3_g32487_DN3_SP0_c0.t1, ESY7_g19623_DN3_SP0_c0.t1	CARHR059930
OG0007874	ESY19_g42013_DN2_SP0_c0.t1	CARHR059950
OG0007875	ESY19_g41929_DN3_SP0_c0.t1	CARHR060030
OG0007876	ESY19_g41974_DN3_SP6_c0.t1	CARHR060170
OG0007877	ESY19_g41840_DN3_SP8_c0.t1	CARHR060300
OG0007879	ESY19_g41900_DN2_SP6_c0.t1	CARHR060410
OG0007881	ESY2_g34517_DN3_SP8_c0.t1	CARHR060650
OG0007882	ESY2_g34479_DN3_SP0_c0.t1	CARHR055340, CARHR060980
OG0007883	ESY2_g34469_DN1_SP0_c0.t1	CARHR061080
OG0007884	ESY2_g34466_DN2_SP0_c0.t1	CARHR061180
OG0007885	ESY11_g54318_DN3_SP0_c0.t1	CARHR109110
OG0007886	ESY7_g16688_DN3_SP8_c0.t1	CARHR178080
OG0007887	ESY11_g54342_DN3_SP0_c0.t1	CARHR109250
OG0007888	ESY11_g54356_DN3_SP8_c0.t1	CARHR109340
OG0007889	ESY11_g54514_DN3_SP0_c0.t1	CARHR109660
OG0007890	ESY10_g14388_DN3_SP3_c0.t1	CARHR144980, CARHR215280
OG0007891	ESY10_g14671_DN3_SP8_c0.t1	CARHR292530
OG0007892	ESY11_g54654_DN3_SP8_c0.t1	CARHR110050
OG0007893	ESY12_g51085_DN3_SP0_c0.t1	CARHR136330
OG0007894	ESY12_g51058_DN3_SP0_c19.t1	CARHR136270
OG0007895	ESY12_g51049_DN3_SP8_c0.t1	CARHR136220
OG0007896	ESY12_g51042_DN1_SP0_c0.t1, ESY12_g51041_DN3_SP1_c0.t1	CARHR136180
OG0007897	ESY1_g10203_DN3_SP0_c0.t1	CARHR161330
OG0007898	ESY12_g50982_DN3_SP8_c0.t1	CARHR135880
OG0007899	ESY11_g52863_DN3_SP0_c0.t1, ESY12_g50968_DN3_SP8_c0.t1	CARHR135820
OG0007900	ESY12_g50939_DN3_SP8_c16.t1	CARHR135650
OG0007901	ESY12_g50907_DN3_SP8_c0.t1	CARHR135580
OG0007902	ESY12_g50824_DN3_SP0_c0.t1	CARHR135210
OG0007903	ESY12_g50816_DN3_SP0_c0.t1	CARHR135170
OG0007904	ESY12_g50814_DN3_SP0_c0.t1	CARHR135140
OG0007905	ESY9_g45682_DN3_SP8_c0.t1	CARHR135050
OG0007906	ESY9_g45651_DN3_SP0_c0.t1	CARHR134930
OG0007907	ESY2_g35316_DN3_SP8_c0.t1	CARHR057510
OG0007908	ESY9_g45551_DN3_SP0_c0.t1	CARHR134430
OG0007909	ESY9_g45532_DN3_SP7_c0.t1	CARHR134340
OG0007910	ESY9_g45507_DN3_SP0_c0.t1	CARHR134230
OG0007911	ESY9_g45506_DN3_SP0_c0.t1	CARHR134220
OG0007912	ESY9_g45441_DN1_SP0_c0.t1	CARHR133810
OG0007913	ESY3_g31487_DN3_SP0_c0.t1	CARHR081250
OG0007914	ESY9_g45402_DN3_SP7_c0.t1	CARHR133570
OG0007915	ESY9_g45398_DN3_SP0_c0.t1	CARHR133530
OG0007916	ESY9_g45390_DN3_SP8_c0.t1	CARHR133480, CARHR288720
OG0007917	ESY9_g45389_DN3_SP0_c0.t1	CARHR133450
OG0007918	ESY9_g45388_DN3_SP0_c9.t1	CARHR133440
OG0007919	ESY9_g45377_DN3_SP8_c15.t1	CARHR133430
OG0007920	ESY9_g45366_DN3_SP0_c0.t1	CARHR133360
OG0007921	ESY6_g47536_DN3_SP0_c0.t1, ESY13_g57569_DN3_SP0_c0.t1	CARHR026360
OG0007922	ESY9_g45269_DN2_SP7_c0.t1	CARHR132910
OG0007923	ESY9_g45251_DN2_SP0_c0.t1	CARHR132840
OG0007924	ESY9_g45160_DN3_SP1_c0.t1	CARHR132550
OG0007925	ESY9_g45124_DN3_SP0_c0.t1	CARHR132430
OG0007926	ESY6_g49320_DN3_SP0_c0.t1	CARHR084510, CARHR286790, CARHR286800, CARHR259200
OG0007928	ESY9_g45052_DN3_SP0_c0.t1	CARHR131790
OG0007929	ESY9_g44961_DN2_SP0_c0.t1	CARHR131870
OG0007930	ESY9_g44806_DN3_SP0_c0.t1	CARHR132190
OG0007931	ESY9_g44754_DN3_SP5_c0.t1	CARHR132390
OG0007932	ESY9_g44732_DN3_SP6_c11.t1	CARHR131620
OG0007933	ESY9_g44719_DN3_SP0_c0.t1	CARHR131590
OG0007934	ESY9_g44640_DN2_SP0_c0.t1	CARHR131430, CARHR131440
OG0007935	ESY7_g16071_DN2_SP0_c0.t1	CARHR253660, CARHR253670
OG0007936	ESY7_g16091_DN3_SP3_c0.t1	CARHR253560
OG0007937	ESY10_g14623_DN3_SP1_c0.t1	CARHR143960, CARHR102740, CARHR149450
OG0007938	ESY7_g16217_DN3_SP0_c0.t1	CARHR253060
OG0007939	ESY7_g16222_DN3_SP0_c0.t1	CARHR253030
OG0007940	ESY7_g16327_DN3_SP0_c0.t1	CARHR252870, CARHR252880
OG0007941	ESY18_g62969_DN3_SP0_c0.t1	CARHR253790
OG0007942	ESY8_g59842_DN3_SP8_c0.t1	CARHR112390
OG0007943	ESY8_g59770_DN3_SP8_c0.t1	CARHR112910
OG0007944	ESY8_g59733_DN3_SP8_c0.t1	CARHR113260
OG0007945	ESY8_g59699_DN3_SP2_c0.t1	CARHR113590
OG0007946	ESY8_g59683_DN3_SP7_c0.t1	CARHR113740
OG0007947	ESY8_g59679_DN3_SP0_c0.t1	CARHR113820
OG0007948	ESY8_g59657_DN3_SP0_c0.t1	CARHR114000
OG0007949	ESY5_g800_DN3_SP1_c0.t1	CARHR026760
OG0007950	ESY8_g59651_DN3_SP0_c0.t1	CARHR114050
OG0007951	ESY8_g59636_DN3_SP8_c0.t1	CARHR114190
OG0007952	ESY8_g59635_DN3_SP0_c0.t1	CARHR114200
OG0007953	ESY8_g59604_DN3_SP8_c0.t1	CARHR114370
OG0007955	ESY8_g59581_DN3_SP0_c0.t1	CARHR292990
OG0007956	ESY8_g59523_DN3_SP0_c0.t1	CARHR184840
OG0007957	ESY8_g59504_DN2_SP0_c0.t1	CARHR184690
OG0007958	ESY8_g59483_DN3_SP8_c0.t1	CARHR118200
OG0007959	ESY8_g59260_DN3_SP3_c0.t1	CARHR287340
OG0007960	ESY8_g59312_DN3_SP0_c22.t1	CARHR115790, CARHR115820
OG0007961	ESY8_g59242_DN3_SP8_c0.t1	CARHR115080
OG0007962	ESY8_g59433_DN3_SP6_c0.t1	CARHR117630
OG0007963	ESY8_g59285_DN3_SP0_c0.t1	CARHR115490
OG0007964	ESY13_g57134_DN3_SP0_c0.t1	CARHR231960
OG0007965	ESY13_g57133_DN3_SP8_c0.t1	CARHR231950
OG0007966	ESY13_g57345_DN3_SP8_c0.t1	CARHR231720, CARHR033650
OG0007967	ESY5_g4403_DN3_SP5_c0.t1	CARHR035520
OG0007968	ESY14_g20949_DN3_SP8_c0.t1	CARHR035660
OG0007969	ESY14_g20910_DN3_SP1_c0.t1	CARHR035790
OG0007970	ESY14_g21495_DN3_SP6_c0.t1	CARHR036060
OG0007971	ESY14_g21155_DN3_SP1_c0.t1	CARHR036100
OG0007972	ESY14_g20841_DN3_SP7_c0.t1	CARHR034560
OG0007973	ESY14_g20826_DN3_SP0_c0.t1	CARHR034440
OG0007974	ESY14_g20737_DN3_SP6_c0.t1	CARHR034220
OG0007975	ESY14_g20597_DN3_SP8_c0.t1	CARHR033930
OG0007976	ESY14_g20548_DN3_SP1_c0.t1	CARHR033730
OG0007977	ESY14_g19957_DN3_SP8_c0.t1	CARHR033630
OG0007978	ESY14_g20154_DN3_SP1_c0.t1	CARHR033380
OG0007979	ESY14_g20192_DN3_SP7_c0.t1	CARHR033200
OG0007980	ESY14_g20311_DN3_SP8_c0.t1	CARHR033170
OG0007981	ESY25_g62920_DN3_SP4_c0.t1	CARHR260830
OG0007982	ESY25_g62866_DN3_SP0_c0.t1	CARHR260810
OG0007984	ESY25_g62606_DN3_SP1_c0.t1	CARHR256400
OG0007985	ESY18_g63980_DN3_SP8_c0.t1	CARHR255830
OG0007986	ESY17_g40183_DN2_SP1_c0.t1	CARHR215800
OG0007987	ESY18_g63290_DN3_SP0_c0.t1	CARHR254710
OG0007988	ESY18_g63003_DN3_SP7_c0.t1	CARHR254060
OG0007989	ESY7_g16908_DN3_SP8_c0.t1	CARHR193940, CARHR122530
OG0007990	ESY7_g16903_DN3_SP2_c0.t1	CARHR193900
OG0007991	ESY7_g16897_DN3_SP0_c0.t1	CARHR193830
OG0007992	ESY7_g16873_DN3_SP0_c0.t1	CARHR193680
OG0007993	ESY7_g16867_DN3_SP0_c0.t1	CARHR193620
OG0007994	ESY7_g16866_DN2_SP0_c0.t1	CARHR187140
OG0007996	ESY10_g15396_DN3_SP6_c0.t1	CARHR186680
OG0007997	ESY11_g54836_DN3_SP0_c0.t1	CARHR174390, CARHR110700
OG0007998	ESY11_g54862_DN3_SP3_c0.t1	CARHR110850
OG0007999	ESY11_g53416_DN3_SP0_c0.t1, ESY3_g32128_DN3_SP7_c0.t1	CARHR111040
OG0008000	ESY12_g52337_DN2_SP1_c0.t1	CARHR143520
OG0008001	ESY12_g52321_DN3_SP7_c0.t1	CARHR143420
OG0008002	ESY12_g52298_DN3_SP7_c11.t1	CARHR143250
OG0008003	ESY25_g62584_DN3_SP8_c0.t1	CARHR256290
OG0008004	ESY12_g52219_DN3_SP8_c0.t1	CARHR142810
OG0008005	ESY12_g52210_DN3_SP0_c0.t1	CARHR142740
OG0008006	ESY12_g51439_DN3_SP2_c0.t1	CARHR142660
OG0008007	ESY12_g51753_DN3_SP3_c0.t1	CARHR141350
OG0008008	ESY12_g51755_DN3_SP8_c0.t1	CARHR141330
OG0008009	ESY12_g51761_DN3_SP0_c0.t1	CARHR141310
OG0008010	ESY12_g51770_DN3_SP5_c0.t1	CARHR141290
OG0008012	ESY12_g51785_DN3_SP7_c15.t1	CARHR141190
OG0008013	ESY12_g51798_DN3_SP2_c12.t1	CARHR141100
OG0008014	ESY12_g51841_DN3_SP0_c0.t1	CARHR140900
OG0008015	ESY12_g51897_DN3_SP4_c0.t1	CARHR140590
OG0008016	ESY12_g52016_DN3_SP0_c0.t1	CARHR140090
OG0008017	ESY12_g52018_DN2_SP0_c0.t1	CARHR140050
OG0008018	ESY12_g52046_DN3_SP3_c0.t1, ESY12_g52048_DN3_SP4_c0.t1	CARHR139860
OG0008019	ESY12_g52082_DN3_SP0_c0.t1	CARHR139600
OG0008020	ESY12_g52130_DN1_SP0_c0.t1, ESY12_g52133_DN3_SP0_c7.t1	CARHR139220
OG0008021	ESY12_g52131_DN3_SP7_c0.t1	CARHR139210
OG0008022	ESY12_g52132_DN3_SP6_c0.t1	CARHR139200
OG0008023	ESY12_g52160_DN3_SP5_c0.t1	CARHR139080
OG0008024	ESY12_g51452_DN3_SP0_c0.t1	CARHR138680
OG0008025	ESY12_g51540_DN3_SP8_c0.t1	CARHR138080
OG0008026	ESY12_g51561_DN3_SP8_c0.t1	CARHR137950
OG0008027	ESY12_g51291_DN3_SP1_c0.t1	CARHR137240
OG0008028	ESY12_g51277_DN3_SP8_c0.t1	CARHR137180, CARHR228030
OG0008029	ESY12_g51266_DN3_SP8_c0.t1	CARHR137050
OG0008030	ESY12_g51225_DN3_SP0_c0.t1	CARHR136880
OG0008031	ESY12_g51136_DN3_SP1_c0.t1	CARHR136510
OG0008032	ESY12_g51121_DN3_SP6_c0.t1	CARHR136470
OG0008033	ESY10_g14943_DN3_SP1_c0.t1	CARHR174540
OG0008034	ESY10_g14855_DN2_SP0_c0.t1	CARHR174130
OG0008035	ESY10_g14911_DN3_SP8_c0.t1, ESY10_g14861_DN3_SP0_c0.t1	CARHR174460
OG0008036	ESY3_g32596_DN3_SP8_c0.t1	CARHR075740
OG0008037	ESY3_g32594_DN3_SP0_c0.t1	CARHR075760
OG0008038	ESY3_g32585_DN3_SP5_c0.t1	CARHR075840
OG0008039	ESY3_g32560_DN3_SP7_c0.t1	CARHR075970
OG0008040	ESY3_g32537_DN3_SP0_c0.t1	CARHR076110
OG0008041	ESY7_g17729_DN3_SP0_c0.t1	CARHR199850
OG0008042	ESY3_g32472_DN3_SP5_c0.t1	CARHR076580
OG0008043	ESY3_g32423_DN3_SP0_c16.t1	CARHR076900
OG0008044	ESY3_g32383_DN3_SP8_c0.t1	CARHR077080
OG0008045	ESY3_g32361_DN2_SP0_c0.t1	CARHR077170
OG0008046	ESY3_g32300_DN3_SP8_c0.t1	CARHR077460
OG0008047	ESY3_g32254_DN3_SP6_c0.t1	CARHR077700
OG0008048	ESY3_g32239_DN3_SP8_c9.t1	CARHR077770
OG0008049	ESY3_g32132_DN3_SP0_c0.t1	CARHR078130
OG0008050	ESY3_g32126_DN3_SP1_c0.t1	CARHR078160
OG0008051	ESY3_g32112_DN3_SP0_c0.t1	CARHR078200
OG0008052	ESY3_g32105_DN3_SP0_c0.t1	CARHR078220
OG0008053	ESY3_g32244_DN3_SP0_c4.t1	CARHR078650
OG0008054	ESY3_g31931_DN3_SP0_c0.t1	CARHR079040
OG0008055	ESY3_g31901_DN3_SP6_c0.t1, ESY10_g15678_DN3_SP0_c0.t1, ESY3_g31899_DN3_SP0_c0.t1	CARHR079220
OG0008056	ESY3_g31836_DN3_SP8_c7.t1	CARHR079410
OG0008057	ESY3_g31807_DN3_SP2_c0.t1	CARHR079460
OG0008058	ESY3_g31778_DN3_SP0_c0.t1	CARHR079670
OG0008059	ESY3_g31766_DN3_SP0_c0.t1	CARHR079720
