Orthogroup	Euclidium_syriacum	Noccaea_praecox
OG0007435	ESY6_g48367_DN3_SP7_c0.t1	Np003G1565600
OG0007436	ESY6_g48381_DN3_SP8_c0.t1	Np003G1564500
OG0007437	ESY6_g48382_DN3_SP0_c0.t1	Np003G1564300, Np003G1564400
OG0007438	ESY6_g48397_DN3_SP5_c0.t1	Np003G1563800
OG0007439	ESY4_g22208_DN1_SP0_c0.t1	Np003G1568700
OG0007440	ESY6_g48263_DN3_SP8_c0.t1	Np003G1574900
OG0007441	ESY6_g48169_DN3_SP8_c0.t1	Np003G1582500
OG0007442	ESY6_g48161_DN3_SP7_c0.t1	Np003G1583300
OG0007443	ESY6_g48110_DN3_SP8_c6.t1	Np003G1586400
OG0007444	ESY4_g24130_DN3_SP0_c14.t1	Np005G2761500
OG0007445	ESY6_g48066_DN3_SP0_c0.t1	Np003G1594100
OG0007446	ESY6_g47982_DN2_SP0_c0.t1	Np003G1606200
OG0007447	ESY6_g47973_DN3_SP1_c0.t1	Np003G1607000
OG0007448	ESY6_g47966_DN3_SP0_c0.t1	Np003G1609100
OG0007449	ESY1_g9690_DN3_SP2_c0.t1	Np001G0506200
OG0007451	ESY1_g9304_DN3_SP4_c0.t1	Np001G0494100
OG0007452	ESY6_g47601_DN3_SP7_c0.t1	Np003G1622400
OG0007453	ESY6_g47625_DN3_SP8_c0.t1	Np003G1624900
OG0007454	ESY6_g47626_DN3_SP8_c0.t1	Np003G1625000
OG0007455	ESY20_g13218_DN3_SP8_c0.t1	Np003G1868600
OG0007456	ESY20_g13221_DN3_SP4_c10.t1	Np003G1821000
OG0007457	ESY20_g13296_DN3_SP0_c0.t1	Np003G1862100
OG0007458	ESY20_g13313_DN3_SP7_c0.t1, ESY3_g28745_DN2_SP0_c0.t1	Np003G1860500
OG0007460	ESY7_g18517_DN3_SP7_c0.t1	Np003G1332400
OG0007461	ESY7_g18510_DN3_SP0_c0.t1	Np003G1330500
OG0007462	ESY7_g18481_DN3_SP8_c17.t1	Np003G1327400
OG0007463	ESY7_g18716_DN3_SP3_c0.t1	Np003G1323800
OG0007464	ESY7_g18748_DN2_SP0_c0.t1	Np003G1320600
OG0007465	ESY7_g18751_DN1_SP0_c0.t1	Np003G1495700, Np003G1320400
OG0007466	ESY7_g18771_DN3_SP8_c13.t1	Np003G1316900
OG0007467	ESY7_g18854_DN3_SP4_c0.t1	Np003G1309900
OG0007468	ESY7_g18886_DN3_SP0_c0.t1	Np003G1306500
OG0007469	ESY7_g18948_DN3_SP0_c0.t1	Np003G1300900
OG0007470	ESY7_g18952_DN3_SP0_c0.t1	Np003G1300500
OG0007471	ESY7_g19020_DN3_SP0_c0.t1	Np003G1294600
OG0007472	ESY7_g19073_DN3_SP0_c0.t1	Np003G1292000
OG0007473	ESY7_g19111_DN3_SP6_c0.t1	Np003G1288300
OG0007474	ESY7_g19154_DN3_SP0_c0.t1	Np003G1286800
OG0007475	ESY3_g31052_DN3_SP0_c0.t1	Np003G1285300, Np007G4121200
OG0007476	ESY7_g19203_DN3_SP5_c0.t1	Np003G1284100
OG0007477	ESY7_g19215_DN2_SP7_c0.t1, ESY12_g51687_DN3_SP1_c0.t1	Np003G1283100
OG0007478	ESY7_g19276_DN3_SP0_c0.t1	Np003G1279900
OG0007479	ESY7_g19318_DN3_SP8_c0.t1	Np003G1276400
OG0007480	ESY7_g19320_DN3_SP7_c0.t1	Np004G1995500
OG0007482	ESY7_g19375_DN3_SP0_c0.t1	Np003G1273300
OG0007483	ESY7_g19377_DN3_SP4_c0.t1	Np003G1273000
OG0007484	ESY7_g19394_DN3_SP0_c0.t1	Np003G1272200
OG0007485	ESY7_g19446_DN2_SP0_c0.t1	Np003G1269500
OG0007486	ESY3_g30960_DN3_SP0_c0.t1	Np007G4132600
OG0007486	ESY7_g19453_DN3_SP0_c0.t1	Np003G1269000
OG0007487	ESY7_g19471_DN3_SP2_c0.t1	Np003G1267700
OG0007488	ESY7_g19492_DN3_SP0_c0.t1	Np003G1266000
OG0007489	ESY7_g19491_DN3_SP0_c0.t1	Np003G1266100
OG0007490	ESY7_g19489_DN3_SP5_c0.t1	Np003G1266300
OG0007491	ESY7_g19483_DN1_SP0_c0.t1	Np003G1267000
OG0007492	ESY7_g19522_DN3_SP0_c0.t1	Np003G1264200
OG0007493	ESY7_g19558_DN1_SP0_c0.t1	Np003G1260400
OG0007494	ESY1_g11192_DN2_SP0_c0.t1, ESY7_g19559_DN3_SP2_c0.t1	Np003G1260300
OG0007495	ESY7_g19576_DN3_SP8_c0.t1	Np003G1257700
OG0007496	ESY7_g19581_DN3_SP0_c0.t1	Np001G0354500, Np004G2056000
OG0007497	ESY7_g19593_DN3_SP8_c0.t1	Np003G1256300
OG0007498	ESY7_g19657_DN3_SP0_c0.t1	Np003G1250500
OG0007499	ESY8_g60149_DN3_SP8_c0.t1	Np005G3187600
OG0007500	ESY8_g60021_DN3_SP7_c0.t1	Np005G3200400
OG0007501	ESY8_g60003_DN3_SP0_c0.t1	Np005G3201300
OG0007502	ESY8_g59982_DN3_SP8_c0.t1	Np005G3202600
OG0007503	ESY2_g36482_DN3_SP6_c0.t1	Np002G0702300
OG0007504	ESY18_g63338_DN3_SP0_c0.t1, ESY2_g36592_DN3_SP0_c0.t1	Np002G0709900
OG0007505	ESY18_g63332_DN2_SP0_c0.t1	Np002G0710400
OG0007506	ESY2_g36606_DN3_SP8_c0.t1	Np002G1205800
OG0007507	ESY5_g2977_DN3_SP0_c0.t1	Np002G0711900
OG0007508	ESY2_g36624_DN3_SP4_c0.t1, ESY5_g2982_DN3_SP0_c22.t1	Np002G0712700
OG0007509	ESY2_g36653_DN3_SP7_c11.t1	Np002G0716200
OG0007510	ESY2_g36665_DN3_SP8_c0.t1	Np002G0717200
OG0007511	ESY2_g35015_DN2_SP0_c0.t1	Np003G1749700
OG0007512	ESY2_g36754_DN3_SP0_c0.t1	Np002G0723700
OG0007513	ESY2_g36779_DN3_SP2_c0.t1	Np002G0725800
OG0007514	ESY2_g36784_DN3_SP0_c0.t1	Np002G0726500
OG0007515	ESY2_g36795_DN3_SP8_c0.t1	Np002G0726600
OG0007516	ESY2_g36798_DN3_SP0_c0.t1	Np002G0726900
OG0007517	ESY2_g36800_DN3_SP7_c0.t1	Np002G0727100
OG0007518	ESY2_g36149_DN3_SP0_c0.t1, ESY2_g36151_DN3_SP3_c0.t1	Np002G0730100
OG0007519	ESY2_g36137_DN3_SP1_c0.t1	Np002G0731300
OG0007520	ESY2_g36136_DN3_SP1_c0.t1	Np002G0731400
OG0007521	ESY2_g36123_DN3_SP7_c0.t1	Np002G0732100, Np006G3450100
OG0007522	ESY2_g35023_DN3_SP5_c0.t1	Np002G0735500
OG0007523	ESY2_g35040_DN3_SP0_c0.t1	Np002G0737900
OG0007524	ESY2_g35052_DN3_SP0_c0.t1	Np002G0739400
OG0007525	ESY2_g35078_DN3_SP0_c0.t1	Np002G0744300
OG0007526	ESY2_g35084_DN1_SP0_c0.t1	Np002G0744600
OG0007527	ESY2_g34599_DN3_SP0_c0.t1	Np002G0747100
OG0007528	ESY2_g34614_DN3_SP7_c0.t1	Np002G0749400
OG0007529	ESY2_g34640_DN3_SP0_c9.t1	Np002G0752000
OG0007530	ESY2_g34647_DN3_SP0_c0.t1	Np002G0752700
OG0007531	ESY2_g34650_DN3_SP0_c0.t1	Np002G0753000
OG0007532	ESY2_g34657_DN3_SP0_c0.t1, ESY4_g24741_DN3_SP0_c0.t1, ESY2_g34660_DN3_SP0_c0.t1, ESY10_g15477_DN2_SP0_c0.t1	Np002G0754000
OG0007533	ESY2_g34684_DN3_SP8_c0.t1	Np002G0757000
OG0007534	ESY2_g34697_DN3_SP0_c0.t1	Np002G0759100
OG0007535	ESY2_g34765_DN3_SP0_c0.t1	Np002G0767600
OG0007536	ESY2_g34794_DN3_SP0_c0.t1	Np002G0770000
OG0007537	ESY2_g34796_DN3_SP0_c0.t1	Np002G0770200
OG0007538	ESY2_g34808_DN3_SP2_c0.t1	Np002G0771200
OG0007539	ESY2_g34826_DN1_SP0_c0.t1	Np002G0774000
OG0007540	ESY2_g34827_DN3_SP4_c0.t1	Np002G0774100
OG0007541	ESY2_g36077_DN3_SP0_c0.t1	Np002G0776700
OG0007542	ESY2_g34535_DN3_SP4_c0.t1	Np001G0193400
OG0007543	ESY2_g35996_DN3_SP7_c0.t1	Np002G0782500
OG0007544	ESY2_g35975_DN3_SP8_c0.t1	Np002G0784800
OG0007545	ESY11_g54025_DN3_SP1_c0.t1	Np007G3759600
OG0007546	ESY11_g54044_DN3_SP0_c0.t1	Np007G3758600
OG0007547	ESY11_g54045_DN3_SP5_c0.t1	Np007G3758300
OG0007548	ESY11_g54112_DN3_SP7_c0.t1	Np007G3754400
OG0007549	ESY1_g9820_DN3_SP5_c0.t1	Np001G0510700
OG0007550	ESY1_g9817_DN3_SP0_c0.t1	Np001G0510600
OG0007551	ESY1_g9808_DN3_SP2_c0.t1	Np001G0510000
OG0007552	ESY6_g47888_DN2_SP0_c0.t1	Np003G1632000
OG0007553	ESY6_g47881_DN3_SP0_c0.t1	Np003G1631600
OG0007554	ESY1_g8599_DN3_SP6_c0.t1, ESY6_g49356_DN3_SP0_c0.t1	Np001G0474900
OG0007556	ESY2_g36362_DN3_SP8_c0.t1, ESY2_g36368_DN1_SP0_c0.t1	Np004G1906200
OG0007557	ESY16_g62463_DN3_SP3_c0.t1, ESY10_g14657_DN3_SP5_c0.t1	Np001G0282000
OG0007558	ESY2_g36274_DN3_SP0_c0.t1	Np004G1912800
OG0007559	ESY2_g36262_DN3_SP0_c0.t1	Np004G1914300
OG0007560	ESY2_g36255_DN3_SP0_c0.t1	Np004G1914900
OG0007561	ESY2_g36225_DN3_SP0_c0.t1	Np004G1918400
OG0007562	ESY2_g36196_DN3_SP0_c0.t1	Np004G1922900
OG0007563	ESY2_g36903_DN3_SP7_c0.t1	Np004G1930300
OG0007564	ESY2_g36911_DN3_SP4_c0.t1	Np004G1932300
OG0007565	ESY2_g36971_DN3_SP4_c0.t1	Np004G1936200
OG0007566	ESY9_g44170_DN3_SP4_c0.t1	Np006G3396300
OG0007567	ESY9_g44270_DN3_SP0_c0.t1	Np006G3393900
OG0007568	ESY9_g44324_DN3_SP8_c0.t1	Np006G3393100
OG0007569	ESY1_g7585_DN3_SP8_c0.t1	Np001G0447300
OG0007570	ESY1_g6949_DN3_SP8_c0.t1	Np001G0442100
OG0007571	ESY9_g44379_DN2_SP0_c0.t1, ESY15_g65317_DN3_SP6_c0.t1	Np003G1736400
OG0007572	ESY9_g42980_DN3_SP0_c0.t1	Np003G1728500
OG0007573	ESY6_g47168_DN3_SP0_c7.t1	Np003G1646500, Np003G1648900
OG0007574	ESY6_g47192_DN3_SP0_c0.t1	Np003G1645900
OG0007575	ESY6_g47202_DN3_SP5_c0.t1, ESY6_g47193_DN2_SP0_c0.t1	Np003G1645500
OG0007576	ESY6_g47218_DN3_SP8_c0.t1	Np003G1644800
OG0007577	ESY15_g65183_DN3_SP8_c0.t1	Np003G1746700
OG0007578	ESY24_g33123_DN3_SP0_c0.t1	Np003G1729900
OG0007579	ESY2_g34311_DN3_SP0_c0.t1	Np005G3094100
OG0007580	ESY4_g26146_DN3_SP0_c0.t1, ESY17_g39819_DN3_SP0_c0.t1	Np005G3100000
OG0007581	ESY17_g39839_DN3_SP6_c0.t1	Np005G3101600
OG0007582	ESY17_g39808_DN3_SP0_c0.t1	Np005G3074300
OG0007583	ESY3_g30550_DN2_SP0_c0.t1, ESY17_g39141_DN2_SP0_c0.t1	Np005G3083000
OG0007584	ESY17_g39948_DN3_SP1_c0.t1	Np005G3084600
OG0007586	ESY5_g2772_DN3_SP0_c0.t1	Np005G3092800
OG0007587	ESY7_g19106_DN3_SP0_c0.t1	Np005G3070700
OG0007588	ESY28_g55051_DN3_SP0_c0.t1	Np005G3056700
OG0007589	ESY28_g55052_DN3_SP8_c0.t1	Np005G3056600
OG0007590	ESY7_g18343_DN3_SP0_c0.t1	Np005G3048500
OG0007591	ESY22_g40797_DN3_SP0_c0.t1	Np005G3043500, Np004G2018500
OG0007592	ESY22_g40826_DN3_SP2_c0.t1	Np005G3042600
OG0007593	ESY22_g40866_DN2_SP0_c0.t1	Np005G3040900
OG0007594	ESY22_g41054_DN3_SP2_c0.t1	Np005G3035800
OG0007595	ESY22_g41123_DN2_SP0_c0.t1	Np005G3034500
OG0007598	ESY2_g35878_DN3_SP8_c0.t1	Np002G0816200
OG0007599	ESY2_g35888_DN3_SP7_c0.t1	Np002G0814800
OG0007600	ESY2_g35924_DN3_SP6_c0.t1	Np002G0812300
OG0007601	ESY2_g35925_DN3_SP4_c0.t1	Np002G0812200
OG0007602	ESY2_g34882_DN3_SP0_c0.t1	Np002G0802500
OG0007603	ESY2_g34885_DN3_SP8_c0.t1	Np002G0802300
OG0007604	ESY2_g34974_DN3_SP0_c0.t1	Np002G0791700
OG0007605	ESY2_g34979_DN3_SP8_c0.t1	Np002G0791400
OG0007606	ESY2_g35003_DN3_SP2_c0.t1	Np002G0789400
OG0007607	ESY2_g34451_DN3_SP0_c8.t1	Np002G0890100
OG0007608	ESY4_g25249_DN3_SP0_c0.t1	Np005G2704200
OG0007609	ESY2_g34392_DN3_SP0_c0.t1	Np002G0879400
OG0007610	ESY2_g35353_DN3_SP0_c0.t1	Np002G0876600
OG0007611	ESY5_g5173_DN3_SP1_c0.t1, ESY4_g24016_DN3_SP0_c0.t1	Np005G2763600
OG0007612	ESY7_g19302_DN3_SP0_c0.t1, ESY7_g19236_DN3_SP0_c0.t1	Np005G2763300
OG0007613	ESY4_g24127_DN3_SP2_c0.t1	Np005G2761600
OG0007614	ESY4_g24165_DN3_SP8_c0.t1	Np005G2759900
OG0007615	ESY4_g24303_DN3_SP0_c18.t1	Np005G2753800
OG0007616	ESY6_g47228_DN2_SP0_c0.t1	Np003G1644500
OG0007617	ESY10_g13928_DN3_SP6_c0.t1	Np001G0225500
OG0007618	ESY1_g10100_DN3_SP5_c0.t1	Np001G0527100
OG0007619	ESY2_g33448_DN3_SP4_c0.t1	Np002G1228300
OG0007620	ESY2_g33361_DN3_SP0_c0.t1	Np002G1234900
OG0007621	ESY8_g60515_DN3_SP1_c0.t1	Np005G3162300
OG0007622	ESY8_g60509_DN3_SP0_c0.t1	Np005G3163200
OG0007623	ESY2_g34581_DN3_SP8_c0.t1	Np001G0188300
OG0007624	ESY1_g6212_DN1_SP0_c0.t1, ESY1_g6219_DN2_SP0_c0.t1	Np001G0436500
OG0007625	ESY12_g51322_DN3_SP6_c0.t1	Np001G0164100
OG0007626	ESY10_g13724_DN3_SP1_c0.t1	Np001G0210800
OG0007627	ESY10_g13763_DN3_SP7_c0.t1	Np001G0213500
OG0007628	ESY10_g13877_DN3_SP4_c0.t1	Np001G0219900
OG0007629	ESY10_g13860_DN2_SP0_c0.t1	Np001G0222000
OG0007630	ESY10_g13842_DN3_SP4_c0.t1	Np001G0222300
OG0007631	ESY10_g13943_DN3_SP8_c0.t1	Np001G0226100
OG0007633	ESY11_g52348_DN3_SP0_c0.t1	Np003G1705900, Np003G1711100
OG0007635	ESY2_g35471_DN3_SP3_c0.t1	Np002G0861800
OG0007636	ESY2_g35466_DN3_SP0_c0.t1, ESY2_g35464_DN3_SP8_c0.t1	Np002G0862800
OG0007637	ESY2_g35462_DN3_SP1_c0.t1	Np002G0863300
OG0007638	ESY2_g35461_DN3_SP7_c0.t1	Np002G0863400
OG0007639	ESY11_g52423_DN3_SP8_c0.t1	Np007G3896000
OG0007641	ESY10_g15106_DN3_SP1_c0.t1	Np001G0357100
OG0007642	ESY10_g15128_DN3_SP0_c0.t1	Np001G0358300
OG0007643	ESY15_g64535_DN3_SP5_c0.t1	Np001G0175700
OG0007644	ESY10_g15146_DN3_SP1_c0.t1	Np001G0359700
OG0007645	ESY10_g15164_DN3_SP8_c0.t1	Np001G0360900
OG0007646	ESY10_g15199_DN2_SP0_c22.t1, ESY10_g15169_DN2_SP0_c0.t1	Np001G0361000
OG0007647	ESY10_g15201_DN3_SP0_c0.t1	Np001G0361500
OG0007649	ESY7_g16788_DN3_SP0_c0.t1, ESY4_g24308_DN2_SP0_c0.t1	Np001G0373600
OG0007650	ESY5_g1763_DN3_SP0_c0.t1, ESY17_g39830_DN3_SP8_c12.t1	Np005G3104300
OG0007651	ESY7_g16770_DN3_SP8_c0.t1	Np001G0377400
OG0007652	ESY2_g37662_DN3_SP1_c0.t1	Np004G1981300
OG0007653	ESY2_g37655_DN3_SP0_c0.t1	Np004G1981000
OG0007654	ESY13_g56306_DN3_SP1_c0.t1	Np005G2801700
OG0007655	ESY2_g37514_DN2_SP3_c0.t1	Np004G1969700
OG0007656	ESY2_g37490_DN3_SP8_c5.t1	Np004G1969100
OG0007657	ESY2_g37480_DN3_SP0_c0.t1	Np004G1968200
OG0007658	ESY2_g37433_DN3_SP0_c0.t1	Np004G1965300
OG0007659	ESY2_g37394_DN3_SP0_c0.t1	Np004G1962400
OG0007660	ESY2_g37300_DN2_SP0_c0.t1, ESY2_g37302_DN3_SP0_c0.t1	Np004G1958200
OG0007661	ESY2_g37269_DN3_SP0_c0.t1	Np004G1956700
OG0007662	ESY2_g37239_DN3_SP8_c0.t1	Np004G1954100
OG0007663	ESY2_g37234_DN3_SP0_c0.t1	Np004G1953600
OG0007664	ESY2_g37216_DN3_SP6_c0.t1	Np004G1952300
OG0007665	ESY2_g37165_DN3_SP1_c0.t1	Np004G1949900
OG0007666	ESY5_g4911_DN3_SP1_c10.t1	Np004G2552400
OG0007667	ESY2_g37136_DN3_SP0_c0.t1	Np004G1948800
OG0007667	ESY2_g37144_DN3_SP0_c0.t1	Np004G1949100
OG0007668	ESY2_g37131_DN3_SP8_c0.t1	Np004G1948200
OG0007669	ESY2_g37081_DN3_SP0_c0.t1	Np004G1944900
OG0007670	ESY2_g37016_DN3_SP6_c0.t1	Np004G1940800
OG0007671	ESY5_g4291_DN3_SP0_c0.t1	Np004G2383700
OG0007672	ESY1_g6227_DN3_SP7_c0.t1	Np001G0423400
OG0007673	ESY8_g59675_DN3_SP2_c0.t1	Np006G3686400
OG0007675	ESY1_g6382_DN3_SP0_c0.t1	Np001G0421600
OG0007676	ESY1_g5978_DN3_SP0_c0.t1	Np009G4320900, Np006G3450700
OG0007677	ESY1_g6092_DN3_SP0_c0.t1	Np006G3448300, Np009G4325500
OG0007678	ESY16_g61719_DN3_SP5_c0.t1	Np006G3433300
OG0007679	ESY16_g61723_DN3_SP0_c0.t1	Np006G3433200
OG0007680	ESY1_g6165_DN3_SP1_c0.t1	Np006G3431900
OG0007681	ESY1_g5887_DN2_SP0_c0.t1	Np006G3430800
OG0007683	ESY1_g5764_DN3_SP0_c0.t1	Np006G3420500
OG0007684	ESY1_g5737_DN3_SP0_c0.t1	Np006G3419000
OG0007685	ESY1_g5613_DN3_SP0_c0.t1	Np006G3414400
OG0007686	ESY10_g15888_DN3_SP7_c0.t1	Np001G0162400
OG0007687	ESY3_g31983_DN3_SP0_c0.t1	Np006G3405700
OG0007689	ESY5_g3188_DN3_SP1_c0.t1	Np004G2505500
OG0007690	ESY9_g44058_DN3_SP0_c0.t1	Np006G3374100, Np006G3398900
OG0007691	ESY7_g19347_DN3_SP0_c0.t1	Np006G3398700
OG0007693	ESY9_g42897_DN3_SP0_c0.t1	Np005G2902100
OG0007694	ESY9_g42796_DN3_SP0_c0.t1	Np005G2906300
OG0007695	ESY9_g42709_DN3_SP2_c0.t1	Np005G2914700
OG0007696	ESY9_g42668_DN3_SP0_c0.t1	Np005G2821300
OG0007697	ESY9_g42642_DN3_SP8_c0.t1	Np005G2918900
OG0007699	ESY9_g42545_DN3_SP1_c0.t1	Np005G2927200
OG0007700	ESY9_g42531_DN3_SP0_c0.t1	Np005G2928900
OG0007701	ESY9_g42505_DN3_SP5_c0.t1	Np005G2933800
OG0007702	ESY9_g42502_DN3_SP0_c0.t1	Np005G2934300
OG0007703	ESY9_g42490_DN3_SP8_c0.t1	Np005G2937000
OG0007704	ESY9_g42485_DN3_SP2_c0.t1	Np005G2937300
OG0007705	ESY9_g42476_DN3_SP4_c0.t1, ESY9_g42472_DN1_SP0_c0.t1, ESY9_g42473_DN1_SP0_c0.t1	Np005G2939300
OG0007707	ESY10_g15097_DN3_SP0_c0.t1	Np001G0354000
OG0007708	ESY1_g10118_DN3_SP3_c0.t1	Np001G0528600
OG0007709	ESY1_g10115_DN3_SP5_c0.t1	Np001G0528300
OG0007710	ESY1_g10114_DN3_SP8_c0.t1	Np001G0528200
OG0007711	ESY1_g10101_DN3_SP8_c0.t1	Np001G0527200
OG0007712	ESY1_g10068_DN3_SP1_c0.t1	Np001G0524600
OG0007713	ESY1_g10058_DN3_SP0_c0.t1	Np001G0524400
OG0007714	ESY23_g160_DN3_SP8_c0.t1	Np005G2834500
OG0007715	ESY23_g111_DN3_SP8_c0.t1	Np005G2836000
OG0007716	ESY6_g46813_DN3_SP0_c0.t1	Np003G1659200
OG0007717	ESY6_g46810_DN3_SP0_c0.t1	Np003G1659400
OG0007718	ESY6_g46770_DN3_SP8_c0.t1	Np003G1660400
OG0007719	ESY6_g46489_DN3_SP0_c0.t1	Np004G2035800
OG0007720	ESY6_g46202_DN3_SP8_c0.t1	Np003G1845700
OG0007722	ESY24_g33219_DN3_SP8_c0.t1, ESY12_g51826_DN2_SP1_c0.t1	Np003G1710400
OG0007723	ESY24_g33228_DN3_SP0_c0.t1	Np003G1715700
OG0007724	ESY11_g52791_DN3_SP8_c0.t1	Np007G3899500
OG0007725	ESY11_g53522_DN2_SP0_c0.t1	Np007G3785700
OG0007726	ESY11_g53670_DN3_SP8_c0.t1	Np007G3781000
OG0007727	ESY4_g25680_DN3_SP0_c0.t1, ESY11_g53723_DN3_SP4_c0.t1	Np007G3778900
OG0007728	ESY11_g53790_DN3_SP0_c0.t1	Np007G3774500
OG0007729	ESY11_g53859_DN3_SP0_c0.t1	Np007G3770700
OG0007730	ESY11_g53929_DN3_SP1_c0.t1	Np007G3766200
OG0007731	ESY11_g53947_DN3_SP0_c0.t1	Np007G3764500
OG0007732	ESY11_g53976_DN3_SP4_c0.t1	Np007G3761500
OG0007733	ESY23_g421_DN3_SP5_c0.t1	Np005G2828300
OG0007734	ESY23_g309_DN3_SP0_c0.t1	Np005G2830500
OG0007735	ESY23_g319_DN3_SP1_c0.t1	Np005G2830200
OG0007736	ESY23_g210_DN3_SP5_c0.t1	Np005G2832800
OG0007737	ESY23_g122_DN2_SP0_c0.t1	Np005G2835700
OG0007738	ESY18_g63312_DN3_SP8_c0.t1	Np005G2846200
OG0007739	ESY26_g42324_DN3_SP8_c0.t1	Np005G2846700
OG0007740	ESY26_g42287_DN3_SP2_c0.t1	Np005G2848200
OG0007741	ESY9_g43784_DN3_SP7_c5.t1	Np005G2852400
OG0007742	ESY9_g43755_DN3_SP8_c0.t1	Np005G2856000
OG0007743	ESY9_g43747_DN2_SP0_c0.t1	Np005G2857200
OG0007744	ESY2_g33260_DN3_SP0_c0.t1	Np002G1246700
OG0007745	ESY9_g43215_DN3_SP0_c0.t1	Np005G2888400
OG0007746	ESY9_g43232_DN3_SP6_c0.t1	Np005G2887400
OG0007747	ESY9_g43257_DN3_SP8_c0.t1	Np005G2886200
OG0007749	ESY10_g14970_DN3_SP0_c0.t1, ESY4_g24474_DN3_SP0_c0.t1	Np003G1861500
OG0007750	ESY9_g43276_DN3_SP0_c0.t1, ESY9_g43277_DN2_SP0_c0.t1	Np005G2884300
OG0007751	ESY9_g43315_DN3_SP8_c19.t1	Np005G2882400
OG0007752	ESY1_g10904_DN1_SP0_c0.t1, ESY9_g43538_DN3_SP8_c0.t1	Np005G2880700
OG0007753	ESY9_g43610_DN3_SP8_c0.t1	Np005G2867600
OG0007754	ESY9_g43579_DN3_SP0_c0.t1	Np005G2864900, Np005G2865500, Np005G2865700
OG0007755	ESY9_g42916_DN3_SP0_c0.t1, ESY7_g17105_DN2_SP0_c0.t1	Np004G2310100
OG0007757	ESY19_g41486_DN3_SP0_c0.t1	Np003G1770400
OG0007758	ESY1_g6635_DN3_SP4_c0.t1	Np001G0429800, Np001G0430100
OG0007759	ESY2_g35391_DN3_SP0_c0.t1, ESY20_g13044_DN3_SP0_c0.t1	Np001G0424900
OG0007760	ESY16_g61473_DN3_SP3_c0.t1	Np005G3000300
OG0007761	ESY16_g61500_DN3_SP5_c0.t1	Np005G2991600
OG0007762	ESY16_g61530_DN3_SP0_c41.t1	Np005G2985800
OG0007763	ESY16_g61544_DN3_SP0_c0.t1	Np005G2980800
OG0007765	ESY3_g31514_DN3_SP8_c0.t1	Np007G4168500
OG0007766	ESY3_g32675_DN3_SP6_c0.t1	Np007G4253200
OG0007767	ESY3_g32636_DN3_SP2_c0.t1	Np007G4248500
OG0007769	ESY3_g32614_DN3_SP0_c0.t1	Np007G4247500
OG0007770	ESY3_g32616_DN3_SP0_c0.t1	Np007G4247300
OG0007772	ESY6_g50234_DN3_SP0_c0.t1	Np001G0004600
OG0007773	ESY6_g50244_DN3_SP1_c0.t1	Np001G0005800
OG0007774	ESY6_g50241_DN3_SP3_c0.t1	Np001G0006100
OG0007775	ESY6_g50755_DN3_SP0_c0.t1	Np001G0531600
OG0007776	ESY1_g12564_DN3_SP4_c0.t1	Np001G0697300
OG0007777	ESY1_g12560_DN3_SP5_c0.t1	Np001G0696500
OG0007778	ESY1_g12556_DN3_SP0_c0.t1	Np001G0696200
OG0007779	ESY1_g12524_DN3_SP0_c0.t1	Np001G0693300
OG0007780	ESY1_g11223_DN3_SP0_c0.t1, ESY1_g11221_DN3_SP0_c0.t1, ESY1_g11227_DN3_SP0_c0.t1, ESY1_g11219_DN3_SP0_c0.t1, ESY1_g11225_DN3_SP0_c0.t1	Np003G1553900
OG0007781	ESY1_g12460_DN3_SP0_c0.t1	Np001G0687100
OG0007782	ESY1_g12423_DN2_SP0_c0.t1	Np001G0684300
OG0007784	ESY1_g12417_DN3_SP8_c8.t1	Np001G0683300
OG0007785	ESY1_g12414_DN3_SP0_c0.t1	Np001G0682900
OG0007786	ESY1_g12391_DN2_SP0_c0.t1	Np001G0680700
OG0007787	ESY1_g12358_DN3_SP7_c0.t1	Np001G0678200
OG0007788	ESY1_g12355_DN3_SP0_c0.t1	Np001G0677500
OG0007789	ESY1_g12332_DN3_SP7_c0.t1	Np001G0675000
OG0007790	ESY1_g12312_DN2_SP0_c0.t1	Np001G0673900
OG0007791	ESY1_g12301_DN3_SP8_c0.t1	Np001G0673300
OG0007792	ESY1_g12270_DN3_SP0_c0.t1	Np001G0670900
OG0007793	ESY1_g12264_DN3_SP0_c0.t1, ESY1_g12265_DN3_SP0_c0.t1	Np001G0670600
OG0007794	ESY1_g12256_DN3_SP7_c0.t1	Np001G0670100
OG0007796	ESY1_g12116_DN3_SP0_c0.t1	Np001G0663300
OG0007797	ESY1_g12061_DN3_SP0_c0.t1	Np001G0661300
OG0007798	ESY1_g12003_DN3_SP0_c0.t1	Np001G0656500
OG0007799	ESY1_g11978_DN3_SP0_c0.t1	Np001G0655000
OG0007800	ESY12_g52172_DN1_SP0_c0.t1	Np006G3264700
OG0007801	ESY8_g58593_DN3_SP0_c0.t1, ESY1_g11878_DN3_SP0_c0.t1	Np001G0649800
OG0007802	ESY1_g11869_DN3_SP1_c0.t1	Np001G0649100
OG0007803	ESY1_g11198_DN3_SP7_c0.t1	Np001G0647800
OG0007804	ESY1_g11201_DN1_SP0_c0.t1	Np001G0647500
OG0007805	ESY1_g11215_DN3_SP0_c0.t1	Np001G0646600
OG0007806	ESY12_g51482_DN3_SP8_c6.t1	Np006G3270800
OG0007807	ESY1_g11294_DN3_SP6_c0.t1	Np001G0643600
