Orthogroup	Euclidium_syriacum	Cardamine_glauca
OG0006922	ESY5_g2577_DN3_SP0_c0.t1	Cg006G2133300
OG0006923	ESY5_g2696_DN3_SP6_c0.t1	Cg006G2126900
OG0006924	ESY5_g2719_DN3_SP6_c0.t1	Cg006G2125500
OG0006925	ESY5_g2720_DN3_SP0_c0.t1	Cg006G2125200
OG0006926	ESY5_g2726_DN3_SP7_c0.t1	Cg006G2124600
OG0006927	ESY5_g2790_DN3_SP3_c9.t1	Cg006G2120100
OG0006928	ESY5_g2822_DN3_SP2_c0.t1	Cg006G2118000
OG0006929	ESY5_g2850_DN3_SP1_c0.t1	Cg006G2115300
OG0006930	ESY5_g2851_DN3_SP8_c0.t1	Cg006G2115200
OG0006931	ESY5_g2878_DN3_SP0_c0.t1	Cg006G2112400
OG0006932	ESY5_g2892_DN3_SP1_c0.t1	Cg006G2111400
OG0006933	ESY5_g2912_DN3_SP4_c0.t1	Cg006G2109800
OG0006934	ESY5_g2922_DN3_SP0_c0.t1	Cg006G2109100
OG0006935	ESY5_g2965_DN3_SP3_c0.t1	Cg006G2106100
OG0006936	ESY5_g2971_DN3_SP8_c0.t1	Cg006G2105600
OG0006937	ESY5_g3001_DN3_SP8_c0.t1	Cg006G2103800
OG0006938	ESY5_g3025_DN3_SP8_c0.t1	Cg006G2102500
OG0006939	ESY21_g55613_DN3_SP8_c0.t1	Cg002G0631300
OG0006940	ESY3_g29922_DN3_SP0_c0.t1, ESY5_g4398_DN3_SP0_c0.t1	Cg006G2096100
OG0006941	ESY5_g4393_DN3_SP8_c0.t1	Cg006G2095600
OG0006943	ESY5_g4335_DN2_SP0_c0.t1	Cg006G2091200
OG0006944	ESY5_g4293_DN3_SP0_c0.t1	Cg006G2088600
OG0006945	ESY5_g4283_DN3_SP0_c0.t1, ESY6_g49004_DN3_SP0_c0.t1	Cg006G2088000
OG0006946	ESY1_g11740_DN3_SP0_c0.t1	Cg006G2086900
OG0006947	ESY5_g4267_DN3_SP0_c0.t1	Cg008G2881600, Cg006G2086700
OG0006948	ESY5_g4266_DN3_SP8_c0.t1	Cg006G2086500
OG0006949	ESY5_g4256_DN3_SP5_c0.t1	Cg006G2085600
OG0006950	ESY12_g51533_DN3_SP3_c0.t1	Cg005G1499300, Cg006G2082400
OG0006951	ESY5_g4198_DN3_SP0_c0.t1	Cg006G2080900
OG0006952	ESY5_g4183_DN3_SP2_c0.t1	Cg006G2079500
OG0006953	ESY5_g4144_DN3_SP7_c3.t1	Cg006G2076200
OG0006954	ESY5_g4093_DN3_SP8_c0.t1	Cg006G2073400
OG0006955	ESY5_g4060_DN3_SP0_c0.t1	Cg006G2070500
OG0006956	ESY5_g4052_DN3_SP0_c0.t1	Cg006G2070100
OG0006959	ESY5_g3911_DN3_SP0_c0.t1	Cg006G2058400
OG0006961	ESY5_g2556_DN2_SP0_c0.t1	Cg006G2056200
OG0006962	ESY5_g2464_DN3_SP8_c0.t1	Cg006G2052700
OG0006963	ESY5_g2458_DN3_SP8_c0.t1	Cg006G2052000
OG0006964	ESY5_g2390_DN3_SP2_c0.t1	Cg006G2048300
OG0006965	ESY5_g2385_DN3_SP6_c0.t1	Cg006G2047900
OG0006967	ESY5_g2358_DN3_SP0_c0.t1	Cg006G2046000
OG0006968	ESY3_g32309_DN3_SP0_c0.t1, ESY7_g16738_DN3_SP8_c0.t1	Cg004G1438000
OG0006969	ESY17_g39268_DN1_SP0_c0.t1	Cg001G0265400
OG0006970	ESY2_g35720_DN3_SP4_c0.t1	Cg007G2486800
OG0006971	ESY2_g35662_DN3_SP8_c0.t1	Cg007G2483400
OG0006972	ESY2_g35630_DN3_SP0_c0.t1	Cg007G2480400
OG0006973	ESY2_g35486_DN3_SP0_c0.t1	Cg007G2470100
OG0006974	ESY23_g425_DN3_SP8_c0.t1	Cg001G0162900
OG0006975	ESY23_g450_DN3_SP0_c0.t1	Cg001G0162500
OG0006976	ESY4_g25731_DN3_SP0_c0.t1	Cg003G0911200
OG0006977	ESY2_g33564_DN3_SP0_c0.t1, ESY5_g3850_DN3_SP0_c0.t1	Cg007G2272500
OG0006978	ESY2_g33592_DN3_SP0_c0.t1	Cg007G2273300
OG0006979	ESY2_g33674_DN3_SP3_c0.t1	Cg007G2279000
OG0006981	ESY2_g33813_DN3_SP5_c0.t1	Cg007G2287200
OG0006982	ESY5_g3661_DN3_SP0_c0.t1	Cg006G2149500
OG0006982	ESY2_g33834_DN3_SP8_c0.t1	Cg007G2288400
OG0006983	ESY13_g57669_DN3_SP8_c0.t1	Cg006G2002200
OG0006984	ESY2_g33896_DN3_SP0_c0.t1	Cg007G2301100
OG0006985	ESY8_g59626_DN3_SP0_c39.t1	Cg007G2300300
OG0006986	ESY2_g34104_DN3_SP2_c0.t1	Cg007G2317300
OG0006987	ESY2_g33335_DN3_SP0_c0.t1	Cg007G2263300
OG0006989	ESY2_g33311_DN3_SP7_c0.t1	Cg007G2257200
OG0006990	ESY8_g59961_DN2_SP0_c0.t1, ESY2_g34321_DN2_SP0_c0.t1, ESY2_g33312_DN3_SP0_c0.t1	Cg001G0394400
OG0006991	ESY10_g15034_DN3_SP0_c0.t1	Cg008G2974600
OG0006992	ESY10_g15021_DN3_SP8_c0.t1	Cg008G2975500
OG0006993	ESY10_g14980_DN3_SP0_c0.t1	Cg008G2976800
OG0006994	ESY10_g14783_DN3_SP8_c0.t1	Cg008G2985000
OG0006995	ESY10_g14759_DN3_SP0_c0.t1	Cg008G2985900
OG0006996	ESY10_g14734_DN3_SP8_c0.t1	Cg008G2987300
OG0006997	ESY7_g16647_DN3_SP0_c0.t1	Cg008G2948800
OG0006998	ESY7_g16518_DN3_SP0_c0.t1	Cg003G0735300, Cg003G0863100
OG0006999	ESY34_g45717_DN3_SP1_c0.t1	Cg001G0107100
OG0007000	ESY4_g24382_DN3_SP4_c0.t1	Cg001G0106300
OG0007001	ESY2_g38310_DN3_SP0_c0.t1	Cg006G1852300
OG0007002	ESY13_g56605_DN3_SP2_c0.t1, ESY2_g38088_DN3_SP6_c0.t1	Cg006G1851400
OG0007003	ESY2_g35970_DN3_SP0_c0.t1	Cg007G2520700
OG0007004	ESY2_g35964_DN3_SP8_c0.t1	Cg007G2520300
OG0007005	ESY2_g35954_DN3_SP8_c0.t1	Cg007G2519700
OG0007006	ESY4_g26931_DN3_SP7_c0.t1	Cg001G0003300
OG0007007	ESY4_g26862_DN3_SP5_c0.t1	Cg001G0007200
OG0007009	ESY4_g26789_DN3_SP0_c15.t1	Cg001G0012900
OG0007011	ESY4_g26643_DN3_SP0_c0.t1	Cg001G0019500
OG0007012	ESY4_g26579_DN3_SP5_c0.t1	Cg001G0023800
OG0007013	ESY4_g26544_DN3_SP0_c0.t1	Cg001G0025700
OG0007015	ESY4_g26459_DN3_SP0_c0.t1	Cg001G0029400
OG0007016	ESY4_g26347_DN3_SP0_c0.t1	Cg001G0032200
OG0007017	ESY4_g26305_DN3_SP5_c0.t1	Cg001G0034000
OG0007018	ESY4_g26304_DN3_SP0_c0.t1	Cg001G0034100
OG0007019	ESY4_g26187_DN3_SP8_c0.t1	Cg001G0038200
OG0007020	ESY4_g26123_DN3_SP0_c0.t1, ESY4_g26121_DN3_SP0_c0.t1	Cg001G0040200
OG0007021	ESY4_g26014_DN3_SP6_c0.t1	Cg001G0043600
OG0007022	ESY4_g25305_DN2_SP0_c0.t1	Cg001G0044200
OG0007023	ESY4_g25359_DN3_SP0_c0.t1	Cg001G0045700
OG0007024	ESY15_g64737_DN3_SP8_c0.t1	Cg007G2289600
OG0007025	ESY4_g25474_DN3_SP0_c0.t1	Cg001G0050000
OG0007027	ESY4_g25504_DN3_SP2_c0.t1	Cg001G0051300
OG0007028	ESY4_g25544_DN3_SP8_c0.t1	Cg001G0052600
OG0007030	ESY4_g25566_DN3_SP4_c0.t1	Cg001G0054100
OG0007031	ESY4_g25094_DN1_SP0_c0.t1	Cg001G0080800
OG0007032	ESY4_g25095_DN3_SP4_c0.t1	Cg001G0080700
OG0007033	ESY4_g25272_DN3_SP5_c0.t1	Cg001G0080000
OG0007034	ESY4_g25197_DN3_SP8_c7.t1	Cg001G0076500
OG0007035	ESY4_g25195_DN3_SP0_c0.t1	Cg001G0076300
OG0007036	ESY4_g25166_DN3_SP4_c0.t1	Cg001G0074500
OG0007037	ESY4_g25152_DN3_SP0_c0.t1	Cg001G0073800
OG0007039	ESY8_g59263_DN3_SP0_c0.t1, ESY4_g25112_DN3_SP0_c0.t1	Cg005G1716400
OG0007040	ESY4_g25985_DN3_SP8_c0.t1	Cg001G0070700
OG0007041	ESY4_g25956_DN3_SP8_c0.t1	Cg001G0069300
OG0007042	ESY4_g25857_DN2_SP0_c0.t1	Cg001G0066400
OG0007043	ESY4_g25458_DN3_SP0_c0.t1, ESY4_g25459_DN2_SP0_c0.t1, ESY11_g53160_DN3_SP0_c0.t1	Cg004G1358500
OG0007044	ESY4_g25830_DN3_SP7_c0.t1	Cg001G0065200
OG0007045	ESY4_g25806_DN2_SP0_c0.t1	Cg001G0064200
OG0007046	ESY4_g25778_DN3_SP7_c0.t1	Cg001G0062500
OG0007047	ESY4_g25674_DN3_SP0_c0.t1	Cg001G0062200
OG0007048	ESY4_g25677_DN3_SP0_c0.t1	Cg001G0061900
OG0007049	ESY4_g25769_DN3_SP8_c0.t1	Cg001G0060600
OG0007050	ESY4_g25766_DN3_SP7_c0.t1	Cg001G0060400
OG0007051	ESY4_g25054_DN3_SP0_c0.t1	Cg001G0082700
OG0007052	ESY4_g25048_DN3_SP8_c0.t1	Cg001G0083100
OG0007053	ESY4_g24868_DN3_SP5_c0.t1	Cg001G0090000
OG0007054	ESY4_g24861_DN3_SP0_c0.t1	Cg001G0090100
OG0007055	ESY4_g24832_DN3_SP0_c5.t1	Cg001G0091300
OG0007056	ESY4_g24821_DN3_SP8_c0.t1	Cg001G0091700
OG0007057	ESY4_g24769_DN3_SP0_c0.t1	Cg001G0093200
OG0007058	ESY4_g24758_DN3_SP0_c0.t1	Cg001G0093600
OG0007059	ESY4_g24729_DN3_SP0_c0.t1	Cg001G0094900
OG0007060	ESY3_g28201_DN3_SP0_c0.t1	Cg004G1307700
OG0007061	ESY3_g28088_DN3_SP0_c0.t1	Cg004G1311100
OG0007062	ESY2_g35825_DN3_SP2_c0.t1	Cg007G2495700
OG0007064	ESY2_g35775_DN2_SP0_c0.t1	Cg007G2491800
OG0007065	ESY5_g2042_DN3_SP8_c0.t1	Cg006G2031900
OG0007066	ESY5_g2022_DN3_SP0_c0.t1	Cg006G2030900
OG0007067	ESY5_g1764_DN2_SP0_c0.t1	Cg006G2024400
OG0007068	ESY20_g13188_DN3_SP1_c0.t1	Cg005G1716700
OG0007069	ESY20_g13163_DN3_SP0_c0.t1	Cg014G3042700, Cg003G0713200
OG0007070	ESY20_g13100_DN3_SP0_c0.t1	Cg003G0717100, Cg014G3038500
OG0007071	ESY20_g13075_DN3_SP1_c0.t1	Cg003G0711000, Cg014G3044800
OG0007072	ESY20_g13055_DN3_SP0_c0.t1	Cg003G0924800, Cg014G3046200, Cg003G0709600
OG0007073	ESY20_g13029_DN2_SP0_c0.t1	Cg003G0707900, Cg014G3047600
OG0007074	ESY20_g13007_DN3_SP0_c0.t1	Cg003G0706500, Cg014G3049000
OG0007075	ESY20_g12984_DN3_SP0_c0.t1	Cg014G3050900, Cg003G0704700
OG0007076	ESY20_g13345_DN3_SP3_c0.t1	Cg003G0700200
OG0007077	ESY20_g13367_DN2_SP7_c0.t1	Cg003G0698100
OG0007079	ESY5_g760_DN3_SP0_c0.t1	Cg006G2004300
OG0007080	ESY14_g21628_DN3_SP0_c0.t1	Cg001G0161900
OG0007081	ESY4_g23919_DN3_SP0_c0.t1	Cg001G0120900
OG0007085	ESY5_g4327_DN3_SP0_c0.t1	Cg006G2090700
OG0007086	ESY5_g2033_DN1_SP0_c0.t1	Cg006G2031700
OG0007087	ESY5_g1367_DN3_SP0_c0.t1	Cg006G2016600
OG0007088	ESY13_g57451_DN2_SP0_c0.t1	Cg006G2005700
OG0007089	ESY5_g749_DN3_SP8_c0.t1	Cg006G2004100
OG0007090	ESY13_g57818_DN3_SP8_c0.t1	Cg006G2002500
OG0007096	ESY10_g14651_DN3_SP0_c0.t1	Cg002G0695600
OG0007097	ESY10_g14027_DN3_SP0_c0.t1	Cg002G0670500, Cg002G0670300
OG0007098	ESY2_g34547_DN3_SP8_c0.t1	Cg002G0643900
OG0007099	ESY2_g35151_DN3_SP3_c0.t1	Cg002G0605500
OG0007101	ESY1_g8242_DN3_SP0_c10.t1	Cg002G0558900
OG0007102	ESY1_g10320_DN2_SP0_c0.t1	Cg002G0507500
OG0007103	ESY1_g11152_DN3_SP1_c0.t1	Cg002G0495500
OG0007105	ESY7_g17021_DN3_SP0_c0.t1	Cg008G2749600
OG0007107	ESY19_g41581_DN2_SP0_c0.t1	Cg003G0785800
OG0007108	ESY18_g63164_DN3_SP0_c0.t1	Cg003G0755400
OG0007109	ESY1_g12040_DN3_SP0_c0.t1	Cg001G0298100, Cg001G0298500, Cg001G0298300, Cg001G0298000, Cg001G0298600, Cg001G0298400, Cg001G0298200
OG0007110	ESY13_g56220_DN2_SP0_c0.t1, ESY13_g56222_DN1_SP0_c0.t1	Cg001G0142700
OG0007111	ESY5_g5002_DN2_SP0_c0.t1	Cg001G0173200, Cg001G0173000
OG0007113	ESY8_g61160_DN3_SP0_c0.t1, ESY8_g61184_DN3_SP0_c0.t1	Cg001G0347800
OG0007115	ESY15_g64554_DN3_SP0_c0.t1	Cg008G2879100
OG0007116	ESY15_g64334_DN3_SP0_c0.t1	Cg008G2860300, Cg008G2845400
OG0007122	ESY19_g41692_DN1_SP0_c100.t1	Cg008G2878900
OG0007129	ESY26_g42411_DN3_SP7_c0.t1	Cg001G0173500
OG0007130	ESY6_g47857_DN3_SP8_c0.t1	Cg003G0932300
OG0007131	ESY6_g49703_DN3_SP7_c0.t1	Cg003G1024000
OG0007132	ESY3_g31906_DN3_SP0_c0.t1, ESY3_g31905_DN3_SP3_c0.t1	Cg002G0543100
OG0007133	ESY1_g9177_DN3_SP8_c0.t1	Cg002G0543700
OG0007134	ESY1_g9106_DN3_SP0_c10.t1	Cg002G0545200
OG0007135	ESY1_g8865_DN3_SP2_c0.t1	Cg002G0548000
OG0007136	ESY1_g9379_DN3_SP0_c0.t1, ESY1_g8774_DN3_SP1_c0.t1	Cg002G0548400
OG0007137	ESY10_g14664_DN3_SP0_c0.t1	Cg002G0696800
OG0007138	ESY10_g14646_DN3_SP2_c0.t1	Cg002G0695100
OG0007139	ESY4_g24371_DN2_SP0_c0.t1	Cg001G0106800
OG0007140	ESY10_g14568_DN3_SP7_c0.t1	Cg002G0690500
OG0007141	ESY10_g14439_DN3_SP1_c0.t1	Cg002G0685900
OG0007142	ESY9_g45123_DN1_SP0_c0.t1	Cg005G1554500
OG0007143	ESY10_g14979_DN3_SP5_c0.t1	Cg008G2976900
OG0007144	ESY2_g35038_DN3_SP3_c0.t1	Cg007G2551900
OG0007146	ESY7_g17141_DN3_SP0_c0.t1	Cg008G2740300
OG0007147	ESY7_g17167_DN1_SP7_c0.t1	Cg008G2738200
OG0007148	ESY7_g17169_DN3_SP3_c0.t1	Cg008G2738000
OG0007149	ESY7_g17194_DN3_SP5_c0.t1	Cg008G2736400
OG0007150	ESY7_g17206_DN3_SP0_c0.t1	Cg008G2735900
OG0007151	ESY7_g17237_DN3_SP8_c0.t1	Cg008G2733300
OG0007152	ESY7_g17253_DN3_SP6_c0.t1	Cg008G2731700
OG0007153	ESY7_g17280_DN2_SP5_c0.t1	Cg008G2730000
OG0007154	ESY7_g17281_DN3_SP6_c17.t1	Cg008G2729900
OG0007155	ESY7_g17287_DN3_SP8_c0.t1	Cg008G2729500
OG0007156	ESY7_g17300_DN3_SP0_c0.t1	Cg008G2728700
OG0007157	ESY7_g17319_DN3_SP1_c0.t1	Cg008G2727500
OG0007158	ESY7_g17354_DN3_SP4_c0.t1	Cg008G2725600
OG0007159	ESY4_g26605_DN2_SP0_c0.t1	Cg005G1568900
OG0007160	ESY7_g17401_DN3_SP7_c0.t1	Cg008G2722600
OG0007161	ESY7_g17410_DN3_SP1_c0.t1	Cg008G2721900
OG0007162	ESY7_g17433_DN3_SP0_c0.t1	Cg008G2719900
OG0007163	ESY7_g17436_DN3_SP0_c0.t1	Cg008G2719700
OG0007164	ESY7_g17476_DN3_SP0_c0.t1	Cg008G2716600
OG0007165	ESY7_g17524_DN3_SP0_c0.t1	Cg008G2714300
OG0007166	ESY7_g17531_DN3_SP6_c0.t1	Cg008G2713600
OG0007167	ESY7_g17532_DN3_SP2_c0.t1	Cg008G2713500
OG0007168	ESY7_g17540_DN3_SP5_c0.t1	Cg008G2713100
OG0007169	ESY7_g17555_DN3_SP3_c0.t1	Cg008G2712300
OG0007170	ESY7_g17560_DN3_SP7_c0.t1	Cg008G2711800
OG0007171	ESY1_g11354_DN2_SP0_c0.t1	Cg002G0563700
OG0007172	ESY18_g64062_DN2_SP0_c0.t1	Cg003G0770200
OG0007173	ESY7_g17637_DN3_SP8_c0.t1	Cg008G2706300
OG0007174	ESY7_g17638_DN3_SP0_c0.t1	Cg008G2706200
OG0007175	ESY7_g17641_DN3_SP7_c0.t1	Cg008G2706000
OG0007176	ESY7_g17658_DN1_SP1_c0.t1	Cg008G2705000
OG0007177	ESY7_g17667_DN3_SP0_c0.t1, ESY12_g52227_DN2_SP0_c0.t1, ESY12_g52226_DN2_SP0_c0.t1	Cg008G2704300
OG0007178	ESY7_g17670_DN3_SP1_c0.t1	Cg008G2703900
OG0007179	ESY7_g17673_DN3_SP0_c0.t1	Cg008G2703700
OG0007180	ESY7_g17675_DN3_SP8_c0.t1	Cg008G2703500
OG0007181	ESY7_g17677_DN3_SP0_c0.t1	Cg008G2703300
OG0007182	ESY7_g17678_DN3_SP0_c4.t1	Cg008G2703200
OG0007183	ESY7_g17705_DN3_SP3_c0.t1	Cg008G2701300
OG0007184	ESY7_g17711_DN3_SP5_c0.t1	Cg008G2700900
OG0007185	ESY7_g17713_DN3_SP8_c0.t1	Cg008G2700800
OG0007186	ESY7_g17720_DN3_SP8_c0.t1	Cg008G2700200
OG0007187	ESY7_g17721_DN3_SP8_c0.t1	Cg008G2700100
OG0007188	ESY15_g64381_DN2_SP0_c0.t1	Cg008G2862600, Cg008G2848200
OG0007189	ESY7_g17731_DN3_SP5_c0.t1, ESY8_g58920_DN3_SP0_c0.t1	Cg008G2699400
OG0007190	ESY7_g17739_DN3_SP0_c0.t1	Cg008G2698900
OG0007191	ESY7_g17740_DN3_SP8_c0.t1	Cg008G2698800
OG0007192	ESY7_g17765_DN3_SP8_c0.t1	Cg008G2697800
OG0007193	ESY7_g18428_DN3_SP8_c0.t1	Cg008G2697000
OG0007194	ESY6_g48095_DN3_SP0_c0.t1	Cg003G0946800
OG0007195	ESY7_g18399_DN3_SP6_c0.t1	Cg008G2694300
OG0007196	ESY7_g18392_DN3_SP8_c0.t1	Cg008G2693900
OG0007197	ESY7_g18346_DN3_SP2_c0.t1	Cg008G2690800
OG0007198	ESY7_g18299_DN3_SP0_c0.t1	Cg008G2688100
OG0007199	ESY7_g18291_DN3_SP8_c0.t1	Cg008G2687400
OG0007200	ESY7_g18270_DN2_SP0_c0.t1	Cg008G2686400
OG0007201	ESY2_g34584_DN2_SP0_c0.t1	Cg002G0623300
OG0007202	ESY7_g18243_DN2_SP0_c0.t1, ESY4_g25767_DN2_SP0_c0.t1	Cg008G2684700
OG0007203	ESY7_g18191_DN3_SP8_c0.t1	Cg008G2681800
OG0007204	ESY7_g18184_DN3_SP0_c0.t1	Cg008G2681400
OG0007205	ESY13_g57255_DN2_SP0_c0.t1	Cg001G0161500
OG0007206	ESY7_g18167_DN3_SP8_c0.t1	Cg008G2680500
OG0007207	ESY7_g18069_DN3_SP0_c0.t1	Cg008G2674000
OG0007208	ESY7_g18061_DN3_SP6_c0.t1	Cg008G2673400
OG0007209	ESY18_g63403_DN3_SP0_c0.t1	Cg008G2880900
OG0007210	ESY7_g18044_DN3_SP7_c0.t1	Cg008G2672300
OG0007211	ESY7_g18004_DN3_SP1_c0.t1	Cg008G2670000
OG0007212	ESY7_g17982_DN3_SP6_c0.t1	Cg008G2668500
OG0007213	ESY7_g17978_DN3_SP0_c0.t1	Cg008G2668200
OG0007214	ESY7_g17961_DN3_SP8_c0.t1	Cg008G2667600
OG0007215	ESY7_g17924_DN3_SP7_c0.t1	Cg008G2665200
OG0007216	ESY7_g17866_DN3_SP8_c15.t1	Cg008G2662600
OG0007217	ESY7_g17811_DN2_SP0_c0.t1	Cg008G2660100
OG0007218	ESY7_g17783_DN3_SP0_c0.t1	Cg008G2658500
OG0007219	ESY7_g17766_DN3_SP3_c0.t1	Cg008G2657700
OG0007220	ESY7_g18673_DN2_SP0_c0.t1	Cg008G2655100
OG0007221	ESY7_g18649_DN3_SP8_c0.t1	Cg008G2653600
OG0007222	ESY7_g18645_DN2_SP0_c0.t1	Cg008G2653300
OG0007223	ESY7_g18612_DN3_SP8_c0.t1	Cg008G2650800
OG0007224	ESY8_g58345_DN3_SP0_c0.t1	Cg003G0727500, Cg003G0870400
OG0007225	ESY8_g58320_DN3_SP7_c0.t1	Cg003G0729400, Cg003G0868800
OG0007226	ESY8_g58319_DN3_SP0_c0.t1	Cg003G0729500, Cg003G0868700
OG0007227	ESY8_g58300_DN3_SP8_c0.t1	Cg003G0867600, Cg003G0730700
OG0007228	ESY13_g56861_DN3_SP8_c0.t1	Cg001G0153300
OG0007229	ESY13_g56940_DN3_SP0_c0.t1	Cg001G0155100
OG0007230	ESY13_g57034_DN3_SP0_c29.t1	Cg001G0157100
OG0007231	ESY8_g59149_DN3_SP7_c0.t1	Cg005G1687000
OG0007232	ESY8_g59107_DN3_SP1_c0.t1	Cg005G1682700
OG0007233	ESY8_g59081_DN3_SP0_c0.t1	Cg005G1678300
OG0007234	ESY8_g59055_DN3_SP3_c0.t1	Cg005G1672300
OG0007235	ESY4_g25524_DN3_SP0_c0.t1	Cg005G1669900
OG0007236	ESY8_g59028_DN3_SP1_c0.t1	Cg005G1666700
OG0007237	ESY8_g59011_DN3_SP0_c0.t1	Cg005G1660000
OG0007238	ESY8_g58994_DN3_SP2_c0.t1	Cg005G1658600
OG0007239	ESY8_g58945_DN3_SP8_c0.t1	Cg005G1653300
OG0007240	ESY8_g58930_DN1_SP0_c0.t1	Cg005G1652000
OG0007241	ESY8_g58925_DN3_SP7_c0.t1	Cg005G1651500
OG0007242	ESY8_g58902_DN3_SP3_c0.t1	Cg005G1649600
OG0007243	ESY8_g58863_DN3_SP8_c0.t1	Cg005G1646000
OG0007244	ESY8_g58858_DN3_SP0_c0.t1	Cg005G1645400
OG0007245	ESY8_g58832_DN3_SP7_c0.t1	Cg005G1643400
OG0007246	ESY8_g58831_DN2_SP4_c0.t1	Cg005G1643300
OG0007247	ESY8_g58749_DN3_SP0_c0.t1	Cg005G1637200
OG0007248	ESY8_g58748_DN3_SP0_c0.t1	Cg005G1637100
OG0007249	ESY8_g58714_DN3_SP0_c0.t1	Cg005G1633200
OG0007250	ESY8_g58706_DN3_SP0_c0.t1	Cg005G1632700
OG0007251	ESY6_g49013_DN3_SP0_c0.t1	Cg008G2783200
OG0007252	ESY8_g58660_DN2_SP1_c0.t1	Cg005G1629100
OG0007253	ESY8_g58614_DN2_SP0_c0.t1	Cg005G1627400
OG0007254	ESY8_g58504_DN3_SP0_c0.t1	Cg005G1622800
OG0007255	ESY8_g58510_DN3_SP8_c5.t1	Cg005G1622700
OG0007256	ESY8_g58526_DN3_SP0_c0.t1	Cg005G1621300
OG0007257	ESY8_g58481_DN3_SP2_c0.t1	Cg005G1618400
OG0007259	ESY8_g58359_DN2_SP0_c0.t1	Cg005G1612100
OG0007260	ESY20_g12681_DN3_SP0_c0.t1	Cg005G1608300
OG0007261	ESY20_g13343_DN3_SP0_c0.t1	Cg005G1609300
OG0007262	ESY20_g13336_DN3_SP8_c0.t1	Cg005G1609900
OG0007263	ESY20_g12711_DN3_SP6_c31.t1	Cg005G1606100
OG0007264	ESY20_g12740_DN3_SP0_c0.t1, ESY20_g12741_DN3_SP0_c0.t1, ESY20_g12730_DN3_SP0_c0.t1	Cg005G1604300
OG0007265	ESY20_g12744_DN3_SP1_c4.t1	Cg005G1603900
OG0007267	ESY20_g12754_DN3_SP0_c0.t1, ESY20_g12753_DN2_SP0_c0.t1	Cg005G1603200
OG0007268	ESY20_g12783_DN3_SP8_c0.t1	Cg005G1602200
OG0007269	ESY20_g12833_DN3_SP0_c0.t1	Cg005G1599200
OG0007270	ESY20_g12836_DN2_SP0_c0.t1	Cg005G1598900
OG0007271	ESY8_g58126_DN3_SP0_c0.t1	Cg008G2936500
OG0007272	ESY8_g58198_DN3_SP0_c0.t1	Cg008G2941700
OG0007273	ESY7_g18642_DN3_SP0_c0.t1	Cg001G0151800
OG0007274	ESY13_g56428_DN3_SP7_c0.t1	Cg001G0150500
OG0007275	ESY13_g56679_DN3_SP0_c0.t1	Cg001G0147100
OG0007276	ESY7_g16215_DN3_SP0_c0.t1	Cg001G0146100
OG0007277	ESY4_g22048_DN2_SP3_c0.t1	Cg006G1860700
OG0007278	ESY4_g21964_DN3_SP2_c0.t1	Cg006G1861300
OG0007279	ESY4_g22236_DN3_SP2_c0.t1	Cg006G1864400
OG0007280	ESY4_g22421_DN3_SP1_c0.t1	Cg006G1861500
OG0007281	ESY4_g22422_DN3_SP8_c0.t1	Cg005G1726400, Cg005G1726500, Cg006G1861600
OG0007282	ESY2_g35209_DN2_SP0_c0.t1	Cg006G1998600
OG0007283	ESY4_g22889_DN3_SP8_c0.t1	Cg006G1996600
OG0007284	ESY4_g22632_DN3_SP3_c0.t1	Cg006G1995200
OG0007286	ESY7_g16620_DN3_SP0_c0.t1, ESY7_g16579_DN3_SP0_c0.t1	Cg006G1989300
OG0007287	ESY4_g23043_DN3_SP8_c0.t1	Cg006G1986100
OG0007288	ESY4_g23045_DN2_SP0_c0.t1	Cg006G1985900
OG0007289	ESY4_g23079_DN3_SP0_c0.t1	Cg006G1984900
OG0007290	ESY3_g31537_DN3_SP0_c0.t1	Cg006G1983700
OG0007292	ESY7_g17761_DN2_SP2_c0.t1	Cg006G1973700
OG0007293	ESY4_g23555_DN3_SP0_c0.t1	Cg006G1972200
OG0007294	ESY4_g23575_DN3_SP8_c0.t1	Cg006G1971400
OG0007295	ESY4_g23638_DN3_SP0_c0.t1	Cg006G1971000
OG0007296	ESY4_g23658_DN3_SP8_c0.t1	Cg006G1970300
OG0007297	ESY9_g45599_DN3_SP8_c0.t1	Cg006G1969500
OG0007299	ESY16_g62221_DN3_SP8_c0.t1, ESY4_g23779_DN3_SP0_c0.t1	Cg006G1967000
OG0007300	ESY16_g62041_DN3_SP0_c0.t1	Cg006G1964300
OG0007301	ESY16_g62040_DN2_SP0_c0.t1	Cg006G1964200
OG0007302	ESY16_g62016_DN2_SP4_c0.t1	Cg006G1962900
OG0007303	ESY16_g61957_DN3_SP0_c0.t1	Cg006G1961100
OG0007304	ESY16_g61927_DN3_SP0_c0.t1	Cg006G1960000
OG0007305	ESY16_g61905_DN3_SP0_c0.t1	Cg006G1957900
OG0007306	ESY16_g61765_DN3_SP0_c0.t1	Cg006G1952400
OG0007307	ESY16_g61763_DN3_SP7_c0.t1	Cg006G1952100
OG0007308	ESY16_g61758_DN3_SP8_c0.t1	Cg006G1951300
OG0007309	ESY16_g61743_DN3_SP6_c0.t1	Cg006G1950500
OG0007310	ESY16_g61703_DN3_SP7_c0.t1	Cg006G1948600
OG0007311	ESY16_g61691_DN3_SP8_c0.t1	Cg006G1947800
