Orthogroup	Euclidium_syriacum	Brassica_rapa
OG0008013	ESY12_g51798_DN3_SP2_c12.t1	XP_009142372.1, XP_033146976.1
OG0008014	ESY12_g51841_DN3_SP0_c0.t1	XP_009143160.1, XP_009133741.1
OG0008015	ESY12_g51897_DN3_SP4_c0.t1	XP_033146222.1, XP_009143137.1
OG0008016	ESY12_g52016_DN3_SP0_c0.t1	XP_033148375.1, XP_009142287.1
OG0008017	ESY12_g52018_DN2_SP0_c0.t1	XP_009143076.1, XP_009142285.2
OG0008018	ESY12_g52046_DN3_SP3_c0.t1, ESY12_g52048_DN3_SP4_c0.t1	NP_001288850.1, XP_033148380.1
OG0008019	ESY12_g52082_DN3_SP0_c0.t1	XP_009143024.1, XP_033144395.1
OG0008020	ESY12_g52130_DN1_SP0_c0.t1, ESY12_g52133_DN3_SP0_c7.t1	XP_009133654.1, XP_033146055.1
OG0008021	ESY12_g52131_DN3_SP7_c0.t1	XP_009142240.1, XP_009133653.2
OG0008022	ESY12_g52132_DN3_SP6_c0.t1	XP_009133652.1, XP_009142239.1
OG0008023	ESY12_g52160_DN3_SP5_c0.t1	XP_009142235.1, XP_009142978.1
OG0008024	ESY12_g51452_DN3_SP0_c0.t1	XP_009142203.1, XP_009142204.1
OG0008025	ESY12_g51540_DN3_SP8_c0.t1	XP_009133564.1, XP_009142900.1, XP_009142155.1
OG0008026	ESY12_g51561_DN3_SP8_c0.t1	XP_009142884.1, XP_009133552.1
OG0008027	ESY12_g51291_DN3_SP1_c0.t1	XP_009142812.2, XP_009142046.1
OG0008028	ESY12_g51277_DN3_SP8_c0.t1	XP_009142037.2
OG0008029	ESY12_g51266_DN3_SP8_c0.t1	XP_033145665.1, XP_033143842.1
OG0008030	ESY12_g51225_DN3_SP0_c0.t1	XP_009142778.1, XP_009142006.1
OG0008031	ESY12_g51136_DN3_SP1_c0.t1	XP_009141988.2
OG0008032	ESY12_g51121_DN3_SP6_c0.t1	XP_009133485.1
OG0008033	ESY10_g14943_DN3_SP1_c0.t1	XP_009114317.1, XP_009101472.2
OG0008034	ESY10_g14855_DN2_SP0_c0.t1	XP_033128312.1, XP_033136855.1
OG0008035	ESY10_g14861_DN3_SP0_c0.t1	XP_009128922.1
OG0008036	ESY3_g32596_DN3_SP8_c0.t1	XP_009147413.1, XP_009134619.1
OG0008037	ESY3_g32594_DN3_SP0_c0.t1	XP_009134622.2, XP_009125036.2
OG0008038	ESY3_g32585_DN3_SP5_c0.t1	XP_009117666.1, XP_009147406.1
OG0008039	ESY3_g32560_DN3_SP7_c0.t1	NP_001288975.1, XP_018513302.1, XP_009123850.1
OG0008040	ESY3_g32537_DN3_SP0_c0.t1	XP_009147379.1, XP_033144677.1
OG0008041	ESY7_g17729_DN3_SP0_c0.t1	XP_009121748.1, XP_033139749.1
OG0008042	ESY3_g32472_DN3_SP5_c0.t1	XP_009147339.1, XP_009118359.1
OG0008043	ESY3_g32423_DN3_SP0_c16.t1	XP_009147309.1, XP_009118618.1
OG0008044	ESY3_g32383_DN3_SP8_c0.t1	XP_009119025.1, XP_009130328.1
OG0008045	ESY3_g32361_DN2_SP0_c0.t1	XP_009134720.1, XP_009130339.1
OG0008046	ESY3_g32300_DN3_SP8_c0.t1	XP_009130365.1, XP_009119259.2
OG0008047	ESY3_g32254_DN3_SP6_c0.t1	XP_009130380.1
OG0008048	ESY3_g32239_DN3_SP8_c9.t1	XP_009130389.1, XP_009134738.1
OG0008049	ESY3_g32132_DN3_SP0_c0.t1	XP_009102099.1, XP_009130408.1
OG0008050	ESY3_g32126_DN3_SP1_c0.t1	XP_009130413.1, XP_009102100.1
OG0008051	ESY3_g32112_DN3_SP0_c0.t1	XP_009130419.2, XP_009125011.1
OG0008052	ESY3_g32105_DN3_SP0_c0.t1	XP_009130422.1, XP_009125009.1
OG0008053	ESY3_g32244_DN3_SP0_c4.t1, ESY3_g32247_DN2_SP0_c0.t1, ESY3_g32023_DN3_SP8_c3.t1	XP_033146828.1
OG0008054	ESY3_g31931_DN3_SP0_c0.t1	XP_009124979.1, XP_009124198.1
OG0008055	ESY3_g31901_DN3_SP6_c0.t1, ESY10_g15678_DN3_SP0_c0.t1, ESY3_g31899_DN3_SP0_c0.t1	XP_009134800.1
OG0008056	ESY3_g31836_DN3_SP8_c7.t1	XP_033147774.1, XP_018513427.2
OG0008057	ESY3_g31807_DN3_SP2_c0.t1	XP_009134811.1, XP_009147272.1
OG0008058	ESY3_g31778_DN3_SP0_c0.t1	XP_009147251.1, XP_009124077.1
OG0008059	ESY3_g31766_DN3_SP0_c0.t1	XP_033146527.1, XP_018514552.2
OG0008060	ESY3_g31709_DN3_SP2_c0.t1	XP_009134824.1, XP_009147237.1
OG0008061	ESY3_g31699_DN3_SP8_c0.t1	XP_009124019.2, XP_009134828.1
OG0008062	ESY3_g31615_DN2_SP0_c0.t1	XP_009129617.1, XP_009134861.1
OG0008063	ESY3_g31609_DN3_SP8_c0.t1	XP_009129620.3, XP_009134866.3
OG0008064	ESY3_g31600_DN3_SP0_c0.t1	XP_009129631.1, XP_009134867.1
OG0008065	ESY3_g31583_DN3_SP0_c0.t1	XP_009129644.1, XP_009134874.1
OG0008066	ESY3_g31375_DN3_SP4_c0.t1	XP_009151649.1
OG0008067	ESY3_g31510_DN3_SP0_c10.t1	XP_009147144.1, XP_009124789.1
OG0008068	ESY3_g31509_DN3_SP8_c26.t1	XP_009147142.1, XP_009124799.1
OG0008069	ESY3_g31488_DN3_SP0_c0.t1	XP_009124757.1
OG0008070	ESY3_g31440_DN2_SP3_c0.t1	XP_009134927.1, XP_009124658.1
OG0008071	ESY3_g30706_DN3_SP8_c0.t1	XP_018511772.2, XP_009134991.2, XP_018514294.2
OG0008072	ESY3_g30770_DN2_SP7_c0.t1	XP_009135099.1, XP_009123912.2, XP_009146997.1
OG0008073	ESY2_g35373_DN3_SP0_c0.t1	XP_009135081.1, XP_009146975.2
OG0008074	ESY3_g30831_DN3_SP1_c0.t1	XP_009123519.1, XP_009146960.1
OG0008075	ESY3_g30871_DN1_SP0_c0.t1	XP_009135074.2
OG0008076	ESY3_g30848_DN3_SP0_c0.t1	XP_009123482.1, XP_009135068.1
OG0008077	ESY3_g30851_DN3_SP7_c0.t1	XP_009123462.2, XP_009146952.1
OG0008078	ESY3_g30878_DN3_SP0_c15.t1	XP_009135065.1, XP_009123435.1
OG0008079	ESY3_g30952_DN2_SP0_c0.t1	XP_009146924.1, XP_033146722.1
OG0008080	ESY3_g30957_DN3_SP1_c0.t1	XP_009123319.1, XP_009146922.1
OG0008081	ESY3_g30982_DN3_SP8_c0.t1	XP_009146904.1, XP_009123204.1
OG0008082	ESY6_g49319_DN3_SP0_c0.t1	XP_033147912.1, XP_009135032.1
OG0008083	ESY3_g31034_DN1_SP0_c0.t1	XP_033146331.1, XP_033147911.1
OG0008084	ESY3_g31078_DN3_SP8_c0.t1	XP_009135105.2, XP_009122939.1, XP_009146846.2
OG0008085	ESY9_g43005_DN3_SP8_c0.t1	XP_009132889.1, XP_009108436.1
OG0008086	ESY3_g31107_DN3_SP4_c0.t1	XP_009122803.2, XP_009146829.2
OG0008087	ESY3_g31152_DN3_SP0_c0.t1	XP_009122638.1, XP_009146808.2
OG0008088	ESY3_g31153_DN3_SP8_c0.t1	XP_009146806.2, XP_009135130.1
OG0008089	ESY3_g31174_DN2_SP0_c0.t1	XP_033147876.1
OG0008090	ESY3_g31187_DN3_SP0_c0.t1	XP_009135140.1, XP_009122489.1, XP_009146785.2
OG0008091	ESY3_g31223_DN3_SP7_c0.t1	XP_009146746.1, XP_009122322.1
OG0008092	ESY3_g31232_DN3_SP1_c20.t1	XP_009122287.1, XP_009146740.1
OG0008093	ESY3_g31260_DN3_SP0_c0.t1	XP_009135166.1, XP_033148393.1, XP_018514318.2
OG0008094	ESY3_g31269_DN3_SP8_c0.t1	XP_009146710.2, XP_009135168.1
OG0008095	ESY3_g31270_DN3_SP8_c0.t1	XP_009146709.2, XP_009135170.1
OG0008096	ESY3_g31326_DN3_SP0_c0.t1	XP_009146691.1, XP_009121232.1
OG0008097	ESY3_g31325_DN2_SP7_c0.t1	XP_009146690.2, XP_033129115.1
OG0008098	ESY3_g31311_DN3_SP2_c0.t1	XP_009135184.1, XP_009146681.1
OG0008099	ESY3_g31309_DN3_SP8_c0.t1	XP_009135185.1
OG0008100	ESY3_g31295_DN3_SP7_c0.t1	XP_033144157.1, XP_033147415.1
OG0008101	ESY3_g31294_DN3_SP0_c12.t1	XP_009146664.1, XP_009135199.1
OG0008102	ESY3_g31350_DN3_SP1_c0.t1	XP_009120981.1, XP_009146650.1
OG0008103	ESY3_g30055_DN3_SP0_c0.t1	XP_018514653.1
OG0008104	ESY3_g30059_DN3_SP0_c0.t1	XP_009146617.1, XP_009135226.1
OG0008105	ESY3_g30073_DN3_SP3_c0.t1	XP_009120643.2, XP_009135231.1
OG0008106	ESY3_g30094_DN3_SP8_c0.t1	XP_009120474.1, XP_009146605.1
OG0008107	ESY3_g30096_DN3_SP0_c0.t1	XP_009135244.1, XP_009120435.1
OG0008108	ESY3_g30097_DN3_SP0_c0.t1	XP_009146603.1, XP_009135243.1
OG0008109	ESY3_g30102_DN3_SP8_c0.t1	XP_009120393.1, XP_009146597.1
OG0008110	ESY3_g30139_DN3_SP0_c0.t1	XP_009146564.1
OG0008111	ESY3_g30153_DN3_SP8_c0.t1	XP_009135279.1, XP_009124704.1
OG0008112	ESY3_g30172_DN3_SP0_c0.t1	XP_009146545.1
OG0008113	ESY3_g30184_DN1_SP0_c0.t1	XP_033142351.1, XP_033148263.1
OG0008114	ESY3_g30214_DN2_SP0_c0.t1	XP_033147503.1, XP_033143254.1, XP_033132888.1
OG0008115	ESY3_g30293_DN3_SP0_c0.t1	XP_009117399.2, XP_033147817.1
OG0008116	ESY3_g30298_DN3_SP6_c0.t1	XP_009146436.1, XP_009117379.1
OG0008117	ESY3_g30307_DN3_SP0_c0.t1	XP_009146519.1, XP_009136010.1
OG0008118	ESY3_g30315_DN3_SP0_c0.t1	XP_009146421.3
OG0008119	ESY3_g30338_DN3_SP6_c0.t1	XP_009146413.1, XP_009135358.1
OG0008120	ESY3_g30371_DN3_SP0_c0.t1	XP_033141166.1, XP_009146390.1
OG0008121	ESY3_g30383_DN3_SP0_c18.t1	XP_033146340.1
OG0008122	ESY3_g30409_DN3_SP0_c0.t1	XP_009146372.1
OG0008123	ESY3_g30459_DN3_SP0_c0.t1, ESY3_g30460_DN3_SP0_c0.t1, ESY3_g30462_DN3_SP0_c0.t1, ESY3_g30463_DN3_SP0_c0.t1	XP_009135395.1
OG0008124	ESY3_g30501_DN3_SP1_c0.t1	XP_009135410.1, XP_009146310.3
OG0008125	ESY3_g30524_DN3_SP8_c0.t1	XP_009135425.1, XP_009146288.2
OG0008126	ESY3_g30525_DN3_SP0_c0.t1	XP_009146287.1
OG0008127	ESY3_g30588_DN3_SP8_c0.t1	XP_009115498.1, XP_009146239.1
OG0008128	ESY3_g30609_DN3_SP3_c0.t1	XP_009146213.1, XP_009115348.1
OG0008129	ESY3_g30611_DN3_SP7_c0.t1	XP_009115315.1, NP_001288943.1
OG0008130	ESY3_g30632_DN3_SP0_c0.t1	XP_009115275.1, XP_009146199.1
OG0008131	ESY3_g30637_DN3_SP8_c0.t1	XP_009135456.1, XP_009146197.1
OG0008132	ESY3_g30012_DN3_SP8_c0.t1	XP_009115031.1, XP_009146175.2
OG0008134	ESY3_g29981_DN3_SP0_c0.t1	XP_009146151.1
OG0008136	ESY2_g38673_DN1_SP0_c0.t1	XP_009135491.1
OG0008137	ESY3_g29901_DN3_SP0_c0.t1	XP_009146064.1, XP_033136361.1
OG0008138	ESY3_g29855_DN3_SP8_c0.t1	XP_009135518.1, XP_009146044.2
OG0008139	ESY3_g29815_DN3_SP8_c0.t1	XP_009114136.1, XP_009135525.1
OG0008140	ESY3_g29806_DN3_SP0_c0.t1	XP_009114089.1, XP_009135524.1
OG0008141	ESY3_g29798_DN3_SP0_c5.t1	XP_009113999.1
OG0008142	ESY3_g29797_DN3_SP3_c0.t1	XP_009113949.1, XP_009146010.1
OG0008143	ESY3_g29754_DN3_SP5_c0.t1	XP_009113741.2, XP_009145976.1
OG0008144	ESY3_g29753_DN3_SP1_c0.t1	XP_009145975.2, XP_009135549.1
OG0008146	ESY3_g29733_DN3_SP0_c0.t1	XP_009135556.1, XP_009113593.1
OG0008147	ESY3_g29718_DN3_SP3_c0.t1	XP_009145936.1
OG0008149	ESY3_g29683_DN3_SP1_c0.t1	XP_009112813.1
OG0008150	ESY3_g29651_DN3_SP5_c0.t1	XP_009112632.1, XP_009145880.1
OG0008151	ESY3_g29633_DN3_SP7_c0.t1	XP_009145867.1, XP_009135591.1
OG0008154	ESY3_g29606_DN3_SP8_c0.t1	XP_009135601.1, XP_009112300.1
OG0008155	ESY3_g29603_DN3_SP2_c0.t1	XP_033147538.1, XP_009112271.1
OG0008156	ESY3_g29491_DN3_SP0_c0.t1	XP_009135618.1, XP_009145824.2
OG0008157	ESY3_g29467_DN3_SP7_c0.t1	XP_009145810.1, XP_009135623.1
OG0008158	ESY3_g29425_DN3_SP2_c0.t1	XP_009135637.1, XP_009145784.1
OG0008159	ESY3_g29423_DN3_SP8_c0.t1	XP_009135635.2, XP_009145783.1
OG0008160	ESY3_g29408_DN3_SP7_c0.t1	XP_009145774.1, XP_009111708.1
OG0008161	ESY12_g50970_DN2_SP0_c0.t1	XP_009139953.1
OG0008162	ESY8_g59984_DN3_SP1_c0.t1	XP_009125215.1, XP_009140139.1
OG0008163	ESY3_g29257_DN3_SP6_c0.t1	XP_009135672.1, XP_009145658.1
OG0008164	ESY16_g61565_DN3_SP0_c0.t1	XP_009145288.1
OG0008165	ESY3_g29227_DN3_SP0_c0.t1	XP_009145623.1
OG0008166	ESY4_g25695_DN3_SP0_c0.t1, ESY4_g25694_DN3_SP0_c0.t1	XP_009117384.2
OG0008167	ESY3_g29145_DN3_SP2_c0.t1	XP_009145537.2, XP_009135711.1
OG0008168	ESY3_g29132_DN3_SP2_c0.t1	XP_009109937.1
OG0008169	ESY3_g29119_DN3_SP6_c0.t1	XP_009145514.2, XP_009135734.1
OG0008170	ESY3_g29113_DN3_SP8_c0.t1	XP_009109756.2, XP_009145509.1
OG0008171	ESY6_g47143_DN3_SP0_c0.t1	XP_009127208.1, XP_009119827.1
OG0008172	ESY6_g46883_DN3_SP7_c0.t1	XP_009127225.1, XP_009132523.1
OG0008173	ESY6_g46871_DN3_SP8_c0.t1	XP_009132518.1, XP_009119808.1
OG0008174	ESY8_g60781_DN1_SP0_c0.t1	XP_009125113.1, XP_009140223.2, XP_009139912.1
OG0008175	ESY2_g35152_DN3_SP4_c0.t1	XP_018515396.1
OG0008176	ESY17_g40200_DN3_SP8_c0.t1	XP_009108077.1
OG0008177	ESY15_g64844_DN3_SP8_c0.t1	XP_009129697.2, XP_009151593.2
OG0008178	ESY3_g28287_DN3_SP7_c0.t1	XP_009102591.1, XP_009106418.1
OG0008179	ESY3_g28344_DN3_SP0_c0.t1	XP_009102597.2, XP_009106554.1
OG0008180	ESY2_g34137_DN3_SP3_c0.t1	XP_009102611.1
OG0008181	ESY3_g28499_DN3_SP8_c0.t1	XP_009102637.1
OG0008182	ESY3_g28629_DN3_SP0_c0.t1	XP_009145235.1, XP_033142203.1
OG0008184	ESY1_g9856_DN3_SP0_c0.t1, ESY6_g49883_DN3_SP0_c0.t1, ESY3_g28741_DN3_SP0_c0.t1	XP_009145252.2, XP_009108561.1
OG0008185	ESY3_g28747_DN3_SP8_c0.t1	XP_009108592.2
OG0008186	ESY3_g28821_DN3_SP8_c26.t1	XP_009108716.1, XP_009145271.1
OG0008187	ESY3_g28794_DN1_SP0_c0.t1	XP_009145327.1, XP_009135810.1
OG0008190	ESY3_g28919_DN3_SP0_c0.t1	XP_009124773.1, XP_009109189.1
OG0008191	ESY3_g28918_DN3_SP4_c10.t1	XP_009145425.1, XP_009109171.2
OG0008192	ESY3_g28938_DN3_SP0_c0.t1	XP_009145431.1
OG0008193	ESY10_g14597_DN3_SP0_c0.t1	XP_009114225.1, XP_033139707.1
OG0008194	ESY3_g29045_DN3_SP0_c0.t1	XP_009145475.1
OG0008195	ESY3_g29068_DN3_SP8_c0.t1	XP_009145479.1, XP_009109588.1
OG0008196	ESY3_g29071_DN3_SP0_c0.t1	XP_009145481.2, XP_009135748.1
OG0008197	ESY4_g24565_DN3_SP0_c0.t1	XP_009127969.1
OG0008198	ESY4_g24564_DN3_SP0_c0.t1	XP_033148470.1, XP_009137905.1
OG0008199	ESY4_g24549_DN3_SP0_c0.t1	XP_009108999.1, XP_009127990.1
OG0008200	ESY4_g24537_DN3_SP0_c0.t1	XP_033132561.1, XP_033129019.1
OG0008201	ESY4_g24506_DN3_SP0_c0.t1	XP_033143092.1, XP_009128090.1
OG0008202	ESY4_g24500_DN3_SP8_c10.t1	XP_009128129.1, XP_009137888.2
OG0008203	ESY4_g24477_DN3_SP0_c0.t1	XP_009109012.1, XP_009137880.1
OG0008204	ESY4_g24449_DN3_SP0_c7.t1	XP_009128276.2, XP_009109016.1
OG0008205	ESY2_g35233_DN3_SP0_c0.t1	XP_009105212.1
OG0008206	ESY2_g35289_DN3_SP8_c0.t1	XP_009105173.2, XP_009127460.1, XP_009124158.1
OG0008207	ESY2_g35313_DN3_SP0_c0.t1	XP_009127455.1, XP_009105163.1
OG0008208	ESY2_g34324_DN3_SP8_c1.t1	XP_009128462.1
OG0008209	ESY2_g34307_DN3_SP8_c0.t1	XP_009112865.1, XP_009112846.1
OG0008210	ESY2_g34289_DN3_SP1_c0.t1	XP_009134284.1, XP_033137224.1
OG0008211	ESY2_g34270_DN3_SP0_c0.t1	XP_009113422.2
OG0008212	ESY2_g34268_DN3_SP0_c0.t1	XP_033145325.1
OG0008213	ESY2_g34260_DN3_SP2_c5.t1	XP_009119468.1, XP_033135260.1
OG0008214	ESY7_g16912_DN3_SP0_c0.t1	XP_009126292.1, XP_009120925.1
OG0008215	ESY7_g16950_DN3_SP0_c0.t1	XP_009126287.1, XP_033137452.1
OG0008216	ESY7_g17018_DN3_SP8_c0.t1	XP_009131677.2, XP_009126269.1, XP_009120960.1
OG0008217	ESY7_g17025_DN3_SP8_c0.t1	XP_009131671.1, XP_009126257.2, XP_009120967.1
OG0008218	ESY2_g34857_DN3_SP2_c0.t1	XP_018511133.1, XP_009131659.1
OG0008219	ESY7_g17066_DN3_SP8_c0.t1	XP_009131642.2, XP_009120998.1
OG0008220	ESY10_g15745_DN3_SP0_c0.t1	XP_009151248.1, XP_009129838.1
OG0008221	ESY17_g40051_DN3_SP0_c0.t1	XP_009124236.1
OG0008222	ESY15_g64398_DN2_SP8_c0.t1	XP_009111858.1, XP_009129752.1
OG0008223	ESY15_g64786_DN3_SP0_c0.t1	XP_009151644.1, XP_009111843.1
OG0008224	ESY1_g10400_DN3_SP4_c0.t1	XP_009139450.1, XP_009115949.1, XP_009136682.1
OG0008225	ESY1_g10380_DN3_SP0_c0.t1	XP_009136674.1, XP_009139461.2
OG0008226	ESY1_g10375_DN3_SP7_c0.t1	XP_009115939.1, XP_033145329.1
OG0008227	ESY1_g10360_DN3_SP3_c0.t1	XP_033144778.1
OG0008228	ESY1_g10328_DN1_SP0_c0.t1	XP_033144815.1, XP_009115917.1
OG0008229	ESY1_g10291_DN3_SP0_c0.t1	XP_009115896.1, XP_033145723.1
OG0008230	ESY1_g10229_DN2_SP0_c0.t1	XP_009136633.1, XP_009123762.1
OG0008231	ESY1_g10221_DN3_SP0_c0.t1	XP_009136631.1, XP_009115874.1
OG0008232	ESY1_g10198_DN2_SP6_c0.t1	XP_009115853.1, XP_009136624.1
OG0008233	ESY1_g10173_DN3_SP1_c0.t1	XP_009148943.1, XP_033144789.1
OG0008234	ESY1_g10119_DN3_SP0_c0.t1	XP_009136598.2, XP_033136969.1
OG0008235	ESY5_g5575_DN3_SP8_c0.t1	XP_009119756.1, XP_009118861.2
OG0008236	ESY5_g5450_DN3_SP8_c5.t1	XP_009118794.1, XP_009119673.1
OG0008238	ESY5_g5366_DN2_SP0_c0.t1	XP_033134977.1, XP_009119780.2, XP_033138358.1
OG0008239	ESY5_g5346_DN2_SP0_c0.t1	XP_033138346.1
OG0008240	ESY5_g5296_DN3_SP7_c0.t1	XP_009119604.1, XP_033134971.1
OG0008241	ESY5_g5252_DN3_SP0_c0.t1	XP_033138366.1, XP_018510283.2, XP_033134959.1
OG0008242	ESY5_g5226_DN3_SP0_c0.t1	XP_009118712.1, XP_009111168.1
OG0008243	ESY5_g5216_DN3_SP0_c0.t1	XP_009111163.1, XP_009119569.1
OG0008244	ESY5_g5196_DN3_SP8_c0.t1	XP_009119566.3, XP_009118703.1
OG0008245	ESY5_g5182_DN2_SP0_c0.t1	XP_009111157.1, XP_009119555.1
OG0008246	ESY5_g5178_DN3_SP0_c0.t1	XP_009111155.1, XP_009119551.1
OG0008247	ESY5_g5100_DN3_SP7_c0.t1	XP_033132599.1, XP_033138343.1
OG0008248	ESY5_g5106_DN3_SP2_c0.t1	XP_009111151.1, XP_009119530.1
OG0008249	ESY5_g5107_DN3_SP0_c0.t1	XP_009119529.1, XP_009111150.1
OG0008250	ESY5_g5136_DN3_SP1_c0.t1	XP_009148214.2, XP_009119368.2, XP_009118694.1
OG0008251	ESY5_g5144_DN3_SP0_c0.t1	XP_009111141.1, XP_009119361.1
OG0008252	ESY5_g5087_DN3_SP0_c0.t1	XP_009119346.1
OG0008253	ESY5_g5082_DN3_SP8_c0.t1	XP_009118676.2, XP_009119342.1
OG0008254	ESY5_g5058_DN3_SP8_c0.t1	XP_009111121.1
OG0008255	ESY10_g15067_DN3_SP3_c0.t1	XP_009137434.1, XP_009137855.1
OG0008256	ESY5_g5007_DN3_SP8_c0.t1	XP_009111104.1, XP_009119300.1
OG0008257	ESY5_g4981_DN3_SP1_c0.t1	XP_033132353.1, XP_009119281.1, XP_009118873.1
OG0008258	ESY5_g4979_DN3_SP4_c0.t1	XP_009118632.1, XP_009119280.1
OG0008259	ESY5_g4929_DN3_SP0_c0.t1	XP_009118619.1
OG0008260	ESY5_g4895_DN3_SP0_c0.t1	XP_009111068.2, XP_009119213.2
OG0008261	ESY5_g4843_DN3_SP0_c0.t1	XP_033138186.1, XP_009118596.3
OG0008262	ESY5_g4831_DN3_SP8_c0.t1	XP_009119162.1, XP_009118591.1
OG0008263	ESY5_g4827_DN3_SP8_c0.t1	XP_033138070.1, XP_009118589.1
OG0008264	ESY5_g4823_DN3_SP0_c0.t1	XP_009119156.1
OG0008265	ESY5_g4817_DN3_SP8_c5.t1	XP_009119152.1, XP_033132327.1
OG0008267	ESY5_g4761_DN3_SP4_c0.t1	XP_009119116.2, XP_009111027.2
OG0008268	ESY5_g4750_DN3_SP0_c0.t1	XP_009119113.1, NP_001288894.1
OG0008269	ESY5_g4749_DN3_SP0_c0.t1	XP_009111020.1, XP_009119111.1
OG0008270	ESY5_g4732_DN3_SP0_c0.t1	XP_033135618.1, XP_009111014.1
OG0008271	ESY5_g4719_DN3_SP4_c0.t1	XP_009111007.1, XP_009119093.1
OG0008272	ESY5_g4702_DN3_SP3_c0.t1	XP_009118551.2, XP_033132334.1
OG0008273	ESY5_g4679_DN3_SP8_c0.t1	XP_009119065.1, XP_009110992.2
OG0008274	ESY5_g4670_DN3_SP8_c5.t1	XP_009110981.1, XP_009119058.1
OG0008275	ESY5_g4629_DN3_SP0_c0.t1	XP_033137783.1, XP_009118479.1
OG0008276	ESY5_g4627_DN3_SP0_c0.t1	XP_009110973.1, XP_033136482.1
OG0008277	ESY5_g4585_DN3_SP0_c0.t1	XP_009110963.1, XP_009119001.1
OG0008278	ESY5_g4566_DN3_SP0_c0.t1	XP_009118459.1, XP_009118983.1
OG0008279	ESY5_g4564_DN3_SP1_c0.t1	XP_009118981.1, XP_009118458.1
OG0008280	ESY5_g4552_DN3_SP7_c0.t1	XP_009118449.1, XP_018510938.1
OG0008281	ESY5_g4549_DN3_SP0_c0.t1	XP_009118446.1, XP_009118971.2
OG0008282	ESY5_g4492_DN3_SP8_c0.t1	XP_009118422.1, XP_009148013.2
OG0008283	ESY5_g3084_DN2_SP0_c0.t1	XP_009148225.2, XP_009118390.1
OG0008284	ESY5_g3098_DN3_SP2_c0.t1	XP_009110901.1
OG0008285	ESY5_g3152_DN3_SP3_c0.t1	XP_009148109.1, XP_009110886.2
OG0008286	ESY5_g3154_DN3_SP0_c0.t1	XP_009148111.1, XP_009110885.1
OG0008287	ESY5_g3158_DN3_SP2_c0.t1	XP_033135438.1, XP_018515509.1
OG0008288	ESY5_g3199_DN3_SP0_c0.t1	XP_009148230.1, XP_033132320.1
OG0008289	ESY5_g3228_DN3_SP3_c0.t1, ESY5_g3229_DN3_SP2_c0.t1	XP_009110861.1, XP_009148155.2
OG0008290	ESY5_g3246_DN3_SP8_c0.t1	XP_009110854.1
OG0008292	ESY12_g51947_DN3_SP0_c0.t1, ESY2_g33295_DN3_SP8_c0.t1	XP_009117058.1
OG0008293	ESY5_g3337_DN3_SP6_c0.t1	XP_009148265.1, XP_009110811.1
OG0008294	ESY5_g3361_DN3_SP0_c0.t1	XP_033133419.1, XP_009148279.1
OG0008295	ESY5_g3383_DN3_SP7_c0.t1	XP_009148306.1, XP_009110792.1
OG0008296	ESY5_g3400_DN3_SP5_c10.t1	XP_009118280.1, XP_009148318.1
OG0008297	ESY5_g3405_DN3_SP5_c0.t1	XP_009144481.1, XP_009148322.1
OG0008298	ESY5_g3409_DN3_SP2_c0.t1, ESY5_g3408_DN3_SP0_c0.t1	XP_009144480.1
OG0008299	ESY5_g3421_DN3_SP8_c0.t1	XP_009118267.1, XP_009148335.1
OG0008300	ESY5_g3427_DN1_SP0_c0.t1	XP_009144469.1, XP_033129168.1
OG0008301	ESY5_g3432_DN3_SP8_c0.t1	XP_009148339.1, XP_009144466.1
OG0008302	ESY5_g3464_DN3_SP8_c0.t1	XP_009144461.1, XP_009148352.1
OG0008303	ESY5_g3472_DN3_SP5_c0.t1	XP_009148366.1, XP_009118257.1
OG0008304	ESY5_g3512_DN3_SP0_c0.t1	XP_009148403.1, XP_033135548.1
OG0008305	ESY13_g56261_DN3_SP3_c0.t1	XP_009137563.1, XP_009139721.1
OG0008306	ESY5_g3590_DN3_SP0_c8.t1	XP_009148439.1, XP_033135918.1
OG0008307	ESY5_g3602_DN3_SP3_c0.t1	XP_009118201.2, XP_009148445.1
OG0008308	ESY5_g3669_DN3_SP8_c0.t1	XP_009110725.1, XP_009148480.1
OG0008309	ESY5_g3670_DN3_SP0_c0.t1	XP_009148481.1
OG0008310	ESY5_g3675_DN3_SP0_c0.t1	XP_009148485.1, XP_009118187.1
OG0008312	ESY5_g3727_DN3_SP8_c0.t1	XP_009110691.2, XP_009118169.2
OG0008313	ESY5_g3729_DN3_SP8_c0.t1	XP_009110688.1, XP_009118167.1
OG0008314	ESY5_g3744_DN3_SP0_c10.t1	XP_033135724.1, XP_009110684.1
OG0008315	ESY5_g3802_DN3_SP6_c0.t1	XP_009110649.1, XP_009148593.1
OG0008316	ESY5_g3806_DN3_SP8_c0.t1	XP_009110643.2, XP_009118079.1, XP_009148590.1
OG0008317	ESY5_g3811_DN3_SP8_c0.t1	XP_009148584.1, XP_009110641.2
OG0008318	ESY5_g3813_DN3_SP2_c0.t1	XP_009118077.1, XP_009148583.1
OG0008320	ESY5_g2568_DN3_SP7_c0.t1	XP_009110608.1, XP_009148554.1
OG0008321	ESY5_g2578_DN1_SP0_c23.t1	XP_033133759.1, XP_009148549.1
OG0008322	ESY5_g2580_DN2_SP0_c0.t1	XP_009110604.1, XP_009148548.1
