Orthogroup	Euclidium_syriacum	Cochlearia_excelsa
OG0007701	ESY9_g42505_DN3_SP5_c0.t1	g47240
OG0007702	ESY9_g42502_DN3_SP0_c0.t1	g24233, g17519
OG0007703	ESY9_g42490_DN3_SP8_c0.t1	g47238, g24242
OG0007704	ESY9_g42485_DN3_SP2_c0.t1	g47235
OG0007705	ESY9_g42476_DN3_SP4_c0.t1, ESY9_g42472_DN1_SP0_c0.t1, ESY9_g42473_DN1_SP0_c0.t1	g24246
OG0007706	ESY9_g42439_DN3_SP0_c0.t1	g17552
OG0007706	ESY10_g14825_DN3_SP0_c0.t1	g47206
OG0007707	ESY10_g15097_DN3_SP0_c0.t1	g10946, g40622
OG0007708	ESY1_g10118_DN3_SP3_c0.t1	g19323
OG0007709	ESY1_g10115_DN3_SP5_c0.t1	g2500, g2501, g2499
OG0007710	ESY1_g10114_DN3_SP8_c0.t1	g2496
OG0007711	ESY1_g10101_DN3_SP8_c0.t1	g2508
OG0007712	ESY1_g10068_DN3_SP1_c0.t1	g19341, g2540
OG0007713	ESY1_g10058_DN3_SP0_c0.t1	g2541
OG0007714	ESY23_g160_DN3_SP8_c0.t1	g23884
OG0007715	ESY23_g111_DN3_SP8_c0.t1	g23894
OG0007716	ESY6_g46813_DN3_SP0_c0.t1	g882
OG0007717	ESY6_g46810_DN3_SP0_c0.t1	g28370, g41222
OG0007718	ESY6_g46770_DN3_SP8_c0.t1	g878
OG0007719	ESY6_g46489_DN3_SP0_c0.t1	g41175, g41193
OG0007720	ESY6_g46202_DN3_SP8_c0.t1	g41163
OG0007722	ESY24_g33219_DN3_SP8_c0.t1, ESY12_g51826_DN2_SP1_c0.t1	g1351
OG0007723	ESY24_g33228_DN3_SP0_c0.t1	g1362, g28300
OG0007724	ESY11_g52791_DN3_SP8_c0.t1	g6585
OG0007725	ESY11_g53522_DN2_SP0_c0.t1	g36064, g14326
OG0007726	ESY11_g53670_DN3_SP8_c0.t1	g14236
OG0007727	ESY4_g25680_DN3_SP0_c0.t1, ESY11_g53723_DN3_SP4_c0.t1	g6150
OG0007728	ESY11_g53790_DN3_SP0_c0.t1	g6139
OG0007729	ESY11_g53859_DN3_SP0_c0.t1	g6126, g14103
OG0007730	ESY11_g53929_DN3_SP1_c0.t1	g13716
OG0007731	ESY11_g53947_DN3_SP0_c0.t1	g14050
OG0007732	ESY11_g53976_DN3_SP4_c0.t1	g6110, g14042
OG0007733	ESY23_g421_DN3_SP5_c0.t1	g47487, g23850
OG0007734	ESY23_g309_DN3_SP0_c0.t1	g23860
OG0007735	ESY23_g319_DN3_SP1_c0.t1	g23858
OG0007736	ESY23_g210_DN3_SP5_c0.t1	g23878
OG0007738	ESY18_g63312_DN3_SP8_c0.t1	g23928
OG0007739	ESY26_g42324_DN3_SP8_c0.t1	g23933
OG0007740	ESY26_g42287_DN3_SP2_c0.t1	g23946, g47435
OG0007741	ESY9_g43784_DN3_SP7_c5.t1	g17294
OG0007742	ESY9_g43755_DN3_SP8_c0.t1	g47419, g17303
OG0007743	ESY9_g43747_DN2_SP0_c0.t1	g47413
OG0007744	ESY2_g33260_DN3_SP0_c0.t1	g40747
OG0007745	ESY9_g43215_DN3_SP0_c0.t1	g24079
OG0007746	ESY9_g43232_DN3_SP6_c0.t1	g24075
OG0007747	ESY9_g43257_DN3_SP8_c0.t1	g47335, g24069
OG0007750	ESY9_g43276_DN3_SP0_c0.t1, ESY9_g43277_DN2_SP0_c0.t1	g24063
OG0007751	ESY9_g43315_DN3_SP8_c19.t1	g47344, g17374
OG0007752	ESY1_g10904_DN1_SP0_c0.t1, ESY9_g43538_DN3_SP8_c0.t1	g24008
OG0007753	ESY9_g43610_DN3_SP8_c0.t1	g47391, g23990
OG0007754	ESY9_g43579_DN3_SP0_c0.t1	g47400
OG0007755	ESY9_g42916_DN3_SP0_c0.t1, ESY7_g17105_DN2_SP0_c0.t1	g29023
OG0007757	ESY19_g41486_DN3_SP0_c0.t1	g40262
OG0007758	ESY1_g6635_DN3_SP4_c0.t1	g37137
OG0007759	ESY20_g13044_DN3_SP0_c0.t1	g37015
OG0007760	ESY16_g61473_DN3_SP3_c0.t1	g24355, g2666
OG0007761	ESY16_g61500_DN3_SP5_c0.t1	g24327
OG0007762	ESY16_g61530_DN3_SP0_c41.t1	g47179, g24316
OG0007763	ESY16_g61544_DN3_SP0_c0.t1	g47183
OG0007765	ESY3_g31514_DN3_SP8_c0.t1	g7640
OG0007766	ESY3_g32675_DN3_SP6_c0.t1	g12721
OG0007767	ESY3_g32636_DN3_SP2_c0.t1	g12716
OG0007769	ESY3_g32614_DN3_SP0_c0.t1	g7929
OG0007770	ESY3_g32616_DN3_SP0_c0.t1	g49985
OG0007772	ESY6_g50234_DN3_SP0_c0.t1	g19643
OG0007773	ESY6_g50244_DN3_SP1_c0.t1	g19633
OG0007774	ESY6_g50241_DN3_SP3_c0.t1	g9629
OG0007775	ESY6_g50755_DN3_SP0_c0.t1	g2476, g19313
OG0007776	ESY1_g12564_DN3_SP4_c0.t1	g11145
OG0007777	ESY1_g12560_DN3_SP5_c0.t1	g18771
OG0007778	ESY1_g12556_DN3_SP0_c0.t1	g18768
OG0007779	ESY1_g12524_DN3_SP0_c0.t1	g18746
OG0007781	ESY7_g16752_DN2_SP0_c0.t1	g18691
OG0007782	ESY1_g12423_DN2_SP0_c0.t1	g1768
OG0007784	ESY1_g12417_DN3_SP8_c8.t1	g1776
OG0007785	ESY1_g12414_DN3_SP0_c0.t1	g1780
OG0007786	ESY1_g12391_DN2_SP0_c0.t1	g1794
OG0007787	ESY1_g12358_DN3_SP7_c0.t1	g1815
OG0007788	ESY1_g12355_DN3_SP0_c0.t1	g1818
OG0007789	ESY1_g12332_DN3_SP7_c0.t1	g1836
OG0007790	ESY1_g12312_DN2_SP0_c0.t1	g1844
OG0007792	ESY1_g12270_DN3_SP0_c0.t1	g1870
OG0007793	ESY1_g12264_DN3_SP0_c0.t1	g1871
OG0007797	ESY1_g12061_DN3_SP0_c0.t1	g18826
OG0007798	ESY1_g12003_DN3_SP0_c0.t1	g11192
OG0007799	ESY1_g11978_DN3_SP0_c0.t1	g18859
OG0007800	ESY12_g52172_DN1_SP0_c0.t1	g52131
OG0007801	ESY8_g58593_DN3_SP0_c0.t1, ESY1_g11878_DN3_SP0_c0.t1	g11199
OG0007802	ESY1_g11869_DN3_SP1_c0.t1	g18879
OG0007803	ESY1_g11198_DN3_SP7_c0.t1	g2025
OG0007804	ESY1_g11201_DN1_SP0_c0.t1	g2024
OG0007805	ESY1_g11215_DN3_SP0_c0.t1	g2021, g18896
OG0007806	ESY12_g51482_DN3_SP8_c6.t1	g52114
OG0007807	ESY1_g11294_DN3_SP6_c0.t1	g18909
OG0007808	ESY1_g11302_DN3_SP8_c0.t1	g2003, g18913
OG0007809	ESY1_g11368_DN3_SP0_c0.t1	g11204
OG0007810	ESY1_g11369_DN1_SP0_c0.t1	g18920
OG0007811	ESY1_g11385_DN3_SP6_c0.t1	g18929
OG0007812	ESY1_g11390_DN3_SP7_c0.t1	g1997
OG0007813	ESY1_g11402_DN1_SP0_c0.t1	g1989
OG0007814	ESY1_g11501_DN3_SP8_c3.t1	g2035
OG0007815	ESY24_g33125_DN3_SP8_c0.t1	g1409
OG0007817	ESY1_g11627_DN3_SP0_c0.t1, ESY1_g11626_DN2_SP0_c0.t1	g18979
OG0007818	ESY1_g11638_DN3_SP0_c14.t1	g18982, g2118
OG0007819	ESY1_g11743_DN1_SP8_c0.t1	g2081
OG0007820	ESY1_g11764_DN3_SP2_c0.t1	g19002, g2071
OG0007821	ESY1_g11765_DN3_SP0_c0.t1	g2070
OG0007822	ESY1_g10518_DN3_SP2_c0.t1	g2144
OG0007823	ESY1_g10561_DN3_SP6_c0.t1	g11265
OG0007824	ESY15_g64745_DN3_SP0_c0.t1	g10274
OG0007825	ESY1_g10734_DN3_SP0_c0.t1, ESY1_g10735_DN3_SP0_c0.t1	g19081
OG0007826	ESY1_g10609_DN3_SP1_c0.t1	g19048, g2171
OG0007827	ESY1_g10676_DN3_SP8_c0.t1	g19061
OG0007828	ESY1_g10750_DN3_SP2_c0.t1	g2196
OG0007829	ESY1_g10884_DN3_SP2_c0.t1, ESY2_g35265_DN3_SP0_c0.t1	g19141
OG0007830	ESY1_g10891_DN3_SP0_c0.t1, ESY1_g10975_DN1_SP0_c0.t1	g36100, g30085
OG0007831	ESY1_g10951_DN3_SP8_c0.t1	g19151
OG0007832	ESY1_g10953_DN3_SP1_c0.t1	g2290
OG0007833	ESY1_g10958_DN3_SP4_c0.t1	g11298, g2292
OG0007834	ESY1_g10964_DN3_SP8_c0.t1	g19157, g2295
OG0007835	ESY1_g10966_DN3_SP2_c15.t1	g11300, g2296
OG0007836	ESY1_g10968_DN3_SP0_c0.t1	g2297
OG0007837	ESY1_g10972_DN3_SP2_c0.t1	g19159
OG0007838	ESY1_g10992_DN3_SP5_c0.t1	g11303
OG0007839	ESY5_g3809_DN3_SP8_c0.t1	g31387
OG0007840	ESY1_g11030_DN3_SP7_c0.t1	g2327
OG0007841	ESY1_g11048_DN3_SP4_c0.t1	g19174
OG0007842	ESY1_g11084_DN3_SP8_c0.t1	g19185, g2338
OG0007843	ESY1_g11098_DN2_SP2_c0.t1	g19191, g2344
OG0007844	ESY5_g2012_DN2_SP0_c0.t1	g2381
OG0007845	ESY1_g10507_DN3_SP0_c0.t1	g2389
OG0007846	ESY1_g10453_DN2_SP0_c0.t1	g2409
OG0007847	ESY6_g47548_DN3_SP6_c0.t1	g940, g28448
OG0007848	ESY2_g34550_DN2_SP0_c0.t1, ESY7_g18764_DN2_SP0_c0.t1	g28445
OG0007849	ESY4_g23451_DN3_SP0_c0.t1, ESY6_g47459_DN3_SP8_c0.t1	g28430
OG0007850	ESY6_g47419_DN3_SP0_c0.t1	g28426, g41291
OG0007851	ESY4_g23858_DN3_SP0_c0.t1	g28422
OG0007852	ESY6_g47407_DN3_SP3_c0.t1	g28421
OG0007853	ESY6_g47351_DN3_SP0_c0.t1	g914
OG0007854	ESY6_g47348_DN3_SP5_c0.t1, ESY6_g47175_DN3_SP0_c0.t1	g41275, g913
OG0007855	ESY2_g38438_DN3_SP2_c0.t1	g24400
OG0007856	ESY3_g27934_DN3_SP3_c0.t1	g13510
OG0007857	ESY3_g27889_DN3_SP7_c0.t1	g13513, g11701
OG0007858	ESY3_g27883_DN3_SP8_c0.t1	g13514, g6447
OG0007859	ESY3_g27518_DN3_SP8_c0.t1	g6421
OG0007860	ESY3_g27298_DN3_SP0_c0.t1	g35820
OG0007861	ESY2_g35426_DN3_SP1_c0.t1	g6362
OG0007862	ESY11_g52878_DN3_SP8_c0.t1	g13594
OG0007863	ESY2_g35215_DN3_SP0_c0.t1	g44970
OG0007864	ESY2_g35212_DN2_SP0_c0.t1	g18043
OG0007865	ESY2_g35195_DN3_SP0_c0.t1	g41818
OG0007866	ESY2_g35183_DN3_SP6_c0.t1	g41798
OG0007867	ESY2_g35176_DN3_SP0_c0.t1	g41778
OG0007868	ESY2_g35175_DN3_SP0_c2.t1	g41777
OG0007869	ESY2_g33455_DN2_SP0_c0.t1	g13639, g44913
OG0007870	ESY3_g27171_DN1_SP0_c0.t1	g11717, g37006
OG0007871	ESY10_g15296_DN1_SP0_c0.t1	g10106
OG0007872	ESY12_g51321_DN3_SP0_c0.t1	g44905
OG0007873	ESY3_g32487_DN3_SP0_c0.t1, ESY7_g19623_DN3_SP0_c0.t1	g41691
OG0007874	ESY19_g42013_DN2_SP0_c0.t1	g44904
OG0007875	ESY19_g41929_DN3_SP0_c0.t1	g41688
OG0007876	ESY19_g41974_DN3_SP6_c0.t1	g44891
OG0007877	ESY19_g41840_DN3_SP8_c0.t1	g44885, g41641
OG0007878	ESY19_g41842_DN3_SP7_c0.t1	g41637
OG0007881	ESY2_g34517_DN3_SP8_c0.t1	g44867
OG0007882	ESY2_g34479_DN3_SP0_c0.t1	g44849
OG0007883	ESY2_g34469_DN1_SP0_c0.t1	g41563
OG0007884	ESY2_g34466_DN2_SP0_c0.t1	g44842
OG0007885	ESY11_g54318_DN3_SP0_c0.t1	g6002
OG0007886	ESY7_g16688_DN3_SP8_c0.t1	g11029
OG0007887	ESY11_g54342_DN3_SP0_c0.t1	g13949
OG0007888	ESY11_g54356_DN3_SP8_c0.t1	g13947
OG0007889	ESY11_g54514_DN3_SP0_c0.t1	g13922, g5971
OG0007890	ESY10_g14388_DN3_SP3_c0.t1	g16704
OG0007891	ESY10_g14671_DN3_SP8_c0.t1	g5967
OG0007892	ESY11_g54654_DN3_SP8_c0.t1	g13903
OG0007893	ESY12_g51085_DN3_SP0_c0.t1	g38156
OG0007894	ESY12_g51058_DN3_SP0_c19.t1	g51977
OG0007895	ESY12_g51049_DN3_SP8_c0.t1	g51974
OG0007896	ESY12_g51042_DN1_SP0_c0.t1, ESY12_g51041_DN3_SP1_c0.t1	g51972
OG0007898	ESY12_g50982_DN3_SP8_c0.t1	g51952
OG0007899	ESY11_g52863_DN3_SP0_c0.t1	g51947
OG0007899	ESY12_g50968_DN3_SP8_c0.t1	g38146
OG0007900	ESY12_g50939_DN3_SP8_c16.t1	g51915
OG0007901	ESY12_g50907_DN3_SP8_c0.t1	g51903
OG0007902	ESY12_g50824_DN3_SP0_c0.t1	g51868, g38141
OG0007904	ESY12_g50814_DN3_SP0_c0.t1	g37352
OG0007905	ESY9_g45682_DN3_SP8_c0.t1	g51848
OG0007906	ESY9_g45651_DN3_SP0_c0.t1	g37339
OG0007907	ESY2_g35316_DN3_SP8_c0.t1	g45050
OG0007908	ESY9_g45551_DN3_SP0_c0.t1	g51784
OG0007909	ESY9_g45532_DN3_SP7_c0.t1	g51778
OG0007911	ESY9_g45506_DN3_SP0_c0.t1	g38125
OG0007912	ESY9_g45441_DN1_SP0_c0.t1	g51748
OG0007913	ESY3_g31487_DN3_SP0_c0.t1	g7630
OG0007914	ESY9_g45402_DN3_SP7_c0.t1	g38109
OG0007915	ESY9_g45398_DN3_SP0_c0.t1	g37296
OG0007916	ESY9_g45390_DN3_SP8_c0.t1	g37293
OG0007917	ESY9_g45389_DN3_SP0_c0.t1	g38108, g37292
OG0007918	ESY9_g45388_DN3_SP0_c9.t1	g37291
OG0007919	ESY9_g45377_DN3_SP8_c15.t1	g51738
OG0007920	ESY9_g45366_DN3_SP0_c0.t1	g51734
OG0007921	ESY6_g47536_DN3_SP0_c0.t1, ESY13_g57569_DN3_SP0_c0.t1	g32225
OG0007922	ESY9_g45269_DN2_SP7_c0.t1	g37264
OG0007923	ESY9_g45251_DN2_SP0_c0.t1	g51709
OG0007924	ESY9_g45160_DN3_SP1_c0.t1	g37240, g51689
OG0007925	ESY9_g45124_DN3_SP0_c0.t1	g51677
OG0007926	ESY6_g49320_DN3_SP0_c0.t1	g13067
OG0007928	ESY9_g45052_DN3_SP0_c0.t1	g51664, g38085
OG0007929	ESY9_g44961_DN2_SP0_c0.t1	g38081
OG0007930	ESY9_g44806_DN3_SP0_c0.t1	g51635
OG0007931	ESY9_g44754_DN3_SP5_c0.t1	g51630
OG0007932	ESY9_g44732_DN3_SP6_c11.t1	g37196
OG0007933	ESY9_g44719_DN3_SP0_c0.t1	g37194, g51627
OG0007934	ESY9_g44640_DN2_SP0_c0.t1	g51619
OG0007935	ESY7_g16071_DN2_SP0_c0.t1	g40409
OG0007936	ESY7_g16091_DN3_SP3_c0.t1	g40415, g25654
OG0007937	ESY10_g14623_DN3_SP1_c0.t1	g18964
OG0007938	ESY7_g16217_DN3_SP0_c0.t1	g40436
OG0007939	ESY7_g16222_DN3_SP0_c0.t1	g40441
OG0007940	ESY7_g16327_DN3_SP0_c0.t1	g40447
OG0007941	ESY18_g62969_DN3_SP0_c0.t1	g25603
OG0007942	ESY8_g59842_DN3_SP8_c0.t1	g38528, g50866
OG0007943	ESY8_g59770_DN3_SP8_c0.t1	g38517
OG0007944	ESY8_g59733_DN3_SP8_c0.t1	g38508
OG0007945	ESY8_g59699_DN3_SP2_c0.t1	g50895, g38495
OG0007946	ESY8_g59683_DN3_SP7_c0.t1	g38486
OG0007947	ESY8_g59679_DN3_SP0_c0.t1	g38483
OG0007948	ESY8_g59657_DN3_SP0_c0.t1	g38476
OG0007949	ESY5_g800_DN3_SP1_c0.t1	g32257
OG0007950	ESY8_g59651_DN3_SP0_c0.t1	g38471, g36918
OG0007951	ESY8_g59636_DN3_SP8_c0.t1	g50906
OG0007952	ESY8_g59635_DN3_SP0_c0.t1	g50905
OG0007953	ESY8_g59604_DN3_SP8_c0.t1	g36914
OG0007955	ESY8_g59581_DN3_SP0_c0.t1	g38436
OG0007956	ESY8_g59523_DN3_SP0_c0.t1	g50965
OG0007957	ESY8_g59504_DN2_SP0_c0.t1	g27289, g38401
OG0007958	ESY8_g59483_DN3_SP8_c0.t1	g50971
OG0007959	ESY8_g59260_DN3_SP3_c0.t1	g38304
OG0007960	ESY8_g59312_DN3_SP0_c22.t1	g51046
OG0007961	ESY8_g59242_DN3_SP8_c0.t1	g38291
OG0007962	ESY8_g59433_DN3_SP6_c0.t1	g50984
OG0007963	ESY8_g59285_DN3_SP0_c0.t1	g51068
OG0007964	ESY13_g57134_DN3_SP0_c0.t1	g23829
OG0007965	ESY13_g57133_DN3_SP8_c0.t1	g23830
OG0007966	ESY13_g57345_DN3_SP8_c0.t1	g47501
OG0007967	ESY5_g4403_DN3_SP5_c0.t1	g53742
OG0007968	ESY14_g20949_DN3_SP8_c0.t1	g28176
OG0007969	ESY14_g20910_DN3_SP1_c0.t1	g53812
OG0007970	ESY14_g21495_DN3_SP6_c0.t1	g53907, g35965
OG0007971	ESY14_g21155_DN3_SP1_c0.t1	g36168
OG0007972	ESY14_g20841_DN3_SP7_c0.t1	g50773
OG0007973	ESY14_g20826_DN3_SP0_c0.t1	g32973
OG0007974	ESY14_g20737_DN3_SP6_c0.t1	g32992
OG0007975	ESY14_g20597_DN3_SP8_c0.t1	g50756, g32837
OG0007976	ESY14_g20548_DN3_SP1_c0.t1	g27810, g32749
OG0007977	ESY14_g19957_DN3_SP8_c0.t1	g32742, g50739
OG0007978	ESY14_g20154_DN3_SP1_c0.t1	g32730
OG0007979	ESY14_g20192_DN3_SP7_c0.t1	g50717
OG0007980	ESY14_g20311_DN3_SP8_c0.t1	g50715, g32704
OG0007982	ESY25_g62866_DN3_SP0_c0.t1	g40274
OG0007984	ESY25_g62606_DN3_SP1_c0.t1	g40300
OG0007985	ESY18_g63980_DN3_SP8_c0.t1	g40333, g25776
OG0007986	ESY17_g40183_DN2_SP1_c0.t1	g16736
OG0007987	ESY18_g63290_DN3_SP0_c0.t1	g25690
OG0007988	ESY18_g63003_DN3_SP7_c0.t1	g40398
OG0007989	ESY7_g16908_DN3_SP8_c0.t1	g29082
OG0007990	ESY7_g16903_DN3_SP2_c0.t1	g29092, g4891
OG0007991	ESY7_g16897_DN3_SP0_c0.t1	g4884
OG0007992	ESY7_g16873_DN3_SP0_c0.t1	g4872, g29106
OG0007993	ESY7_g16867_DN3_SP0_c0.t1	g29108
OG0007994	ESY7_g16866_DN2_SP0_c0.t1	g18530
OG0007996	ESY10_g15396_DN3_SP6_c0.t1	g4811
OG0007997	ESY11_g54836_DN3_SP0_c0.t1	g13818
OG0007998	ESY11_g54862_DN3_SP3_c0.t1	g5915, g13860
OG0008000	ESY12_g52337_DN2_SP1_c0.t1	g43231
OG0008001	ESY12_g52321_DN3_SP7_c0.t1	g37771
OG0008002	ESY12_g52298_DN3_SP7_c11.t1	g50837
OG0008003	ESY25_g62584_DN3_SP8_c0.t1	g40306
OG0008004	ESY12_g52219_DN3_SP8_c0.t1	g37729
OG0008005	ESY12_g52210_DN3_SP0_c0.t1	g50823
OG0008006	ESY12_g51439_DN3_SP2_c0.t1	g50818
OG0008007	ESY12_g51753_DN3_SP3_c0.t1	g37643
OG0008008	ESY12_g51755_DN3_SP8_c0.t1	g52294
OG0008009	ESY12_g51761_DN3_SP0_c0.t1	g37642
OG0008010	ESY12_g51770_DN3_SP5_c0.t1	g37641
OG0008012	ESY12_g51785_DN3_SP7_c15.t1	g37635
OG0008013	ESY12_g51798_DN3_SP2_c12.t1	g52283
OG0008014	ESY12_g51841_DN3_SP0_c0.t1	g37621
OG0008015	ESY12_g51897_DN3_SP4_c0.t1	g37608
OG0008016	ESY12_g52016_DN3_SP0_c0.t1	g52196
OG0008017	ESY12_g52018_DN2_SP0_c0.t1	g37569
OG0008018	ESY12_g52046_DN3_SP3_c0.t1, ESY12_g52048_DN3_SP4_c0.t1	g52185, g37563
OG0008019	ESY12_g52082_DN3_SP0_c0.t1	g52165
OG0008020	ESY12_g52130_DN1_SP0_c0.t1, ESY12_g52133_DN3_SP0_c7.t1	g52158
OG0008021	ESY12_g52131_DN3_SP7_c0.t1	g52157
OG0008022	ESY12_g52132_DN3_SP6_c0.t1	g52153
OG0008023	ESY12_g52160_DN3_SP5_c0.t1	g52141
OG0008025	ESY12_g51540_DN3_SP8_c0.t1	g37479
OG0008026	ESY12_g51561_DN3_SP8_c0.t1	g52089
OG0008027	ESY12_g51291_DN3_SP1_c0.t1	g52039
OG0008028	ESY12_g51277_DN3_SP8_c0.t1	g52031, g37435
OG0008029	ESY12_g51266_DN3_SP8_c0.t1	g52020
OG0008030	ESY12_g51225_DN3_SP0_c0.t1	g37409
OG0008031	ESY12_g51136_DN3_SP1_c0.t1	g38159, g38161, g38163
OG0008032	ESY12_g51121_DN3_SP6_c0.t1	g37387
OG0008033	ESY10_g14943_DN3_SP1_c0.t1	g40666
OG0008034	ESY10_g14855_DN2_SP0_c0.t1	g10889
OG0008035	ESY10_g14911_DN3_SP8_c0.t1, ESY10_g14861_DN3_SP0_c0.t1	g40672, g10908
OG0008036	ESY3_g32596_DN3_SP8_c0.t1	g12710
OG0008037	ESY3_g32594_DN3_SP0_c0.t1	g7923, g12738
OG0008038	ESY3_g32585_DN3_SP5_c0.t1	g12741
OG0008039	ESY3_g32560_DN3_SP7_c0.t1	g7912, g12696
OG0008040	ESY3_g32537_DN3_SP0_c0.t1	g7901
OG0008041	ESY7_g17729_DN3_SP0_c0.t1	g5261
OG0008042	ESY3_g32472_DN3_SP5_c0.t1	g7864, g12681
OG0008043	ESY3_g32423_DN3_SP0_c16.t1	g12670, g7848
OG0008044	ESY3_g32383_DN3_SP8_c0.t1	g12662
OG0008045	ESY3_g32361_DN2_SP0_c0.t1	g7832
OG0008046	ESY3_g32300_DN3_SP8_c0.t1	g7824, g12634
OG0008047	ESY3_g32254_DN3_SP6_c0.t1	g12780
OG0008048	ESY3_g32239_DN3_SP8_c9.t1	g7813
OG0008049	ESY3_g32132_DN3_SP0_c0.t1	g12801, g7797
OG0008050	ESY3_g32126_DN3_SP1_c0.t1	g12614, g7794
OG0008051	ESY3_g32112_DN3_SP0_c0.t1	g7792
OG0008052	ESY3_g32105_DN3_SP0_c0.t1	g12612, g7790
OG0008053	ESY3_g32244_DN3_SP0_c4.t1, ESY3_g32247_DN2_SP0_c0.t1, ESY3_g32023_DN3_SP8_c3.t1	g7762
OG0008054	ESY3_g31931_DN3_SP0_c0.t1	g12823
OG0008055	ESY3_g31901_DN3_SP6_c0.t1, ESY10_g15678_DN3_SP0_c0.t1, ESY3_g31899_DN3_SP0_c0.t1	g7733
OG0008056	ESY3_g31836_DN3_SP8_c7.t1	g7719, g12842
OG0008057	ESY3_g31807_DN3_SP2_c0.t1	g12844
OG0008058	ESY3_g31778_DN3_SP0_c0.t1	g12857
OG0008059	ESY3_g31766_DN3_SP0_c0.t1	g7704
OG0008060	ESY3_g31709_DN3_SP2_c0.t1	g12864
OG0008062	ESY3_g31615_DN2_SP0_c0.t1	g7682
OG0008063	ESY3_g31609_DN3_SP8_c0.t1	g7677
OG0008064	ESY3_g31600_DN3_SP0_c0.t1	g7669
OG0008065	ESY3_g31583_DN3_SP0_c0.t1	g12921
OG0008066	ESY3_g31375_DN3_SP4_c0.t1	g10255
OG0008067	ESY3_g31510_DN3_SP0_c10.t1	g7636, g12930
OG0008068	ESY3_g31509_DN3_SP8_c26.t1	g7635, g12931
OG0008069	ESY3_g31488_DN3_SP0_c0.t1	g12938
OG0008070	ESY3_g31440_DN2_SP3_c0.t1	g7626
OG0008071	ESY3_g30706_DN3_SP8_c0.t1	g12433
OG0008074	ESY3_g30831_DN3_SP1_c0.t1	g7519
OG0008075	ESY3_g30838_DN3_SP1_c0.t1, ESY3_g30873_DN3_SP0_c0.t1	g13015
OG0008076	ESY3_g30848_DN3_SP0_c0.t1	g13018
OG0008077	ESY3_g30851_DN3_SP7_c0.t1	g12409
OG0008078	ESY3_g30878_DN3_SP0_c15.t1	g7510
OG0008079	ESY3_g30952_DN2_SP0_c0.t1	g13050
OG0008080	ESY3_g30957_DN3_SP1_c0.t1	g13054, g7484
OG0008081	ESY3_g30982_DN3_SP8_c0.t1	g7472, g13061
OG0008082	ESY6_g49319_DN3_SP0_c0.t1	g12387
OG0008083	ESY3_g31034_DN1_SP0_c0.t1	g13070
OG0008084	ESY3_g31078_DN3_SP8_c0.t1	g13084
OG0008085	ESY9_g43005_DN3_SP8_c0.t1	g17410
OG0008086	ESY3_g31107_DN3_SP4_c0.t1	g7425, g12370
OG0008087	ESY3_g31152_DN3_SP0_c0.t1	g12356
OG0008088	ESY3_g31153_DN3_SP8_c0.t1	g12355, g7413
OG0008089	ESY3_g31175_DN2_SP0_c0.t1	g13108
OG0008091	ESY3_g31223_DN3_SP7_c0.t1	g7391, g12331
OG0008092	ESY3_g31232_DN3_SP1_c20.t1	g12327
OG0008093	ESY3_g31260_DN3_SP0_c0.t1	g7378
OG0008094	ESY3_g31269_DN3_SP8_c0.t1	g12320
OG0008095	ESY3_g31270_DN3_SP8_c0.t1	g12319
OG0008096	ESY3_g31326_DN3_SP0_c0.t1	g7364
OG0008097	ESY3_g31325_DN2_SP7_c0.t1	g7363
OG0008098	ESY3_g31311_DN3_SP2_c0.t1	g13124
OG0008099	ESY3_g31309_DN3_SP8_c0.t1	g13125, g7350
OG0008100	ESY3_g31295_DN3_SP7_c0.t1	g12298, g7343
OG0008101	ESY3_g31294_DN3_SP0_c12.t1	g12297, g13129
OG0008102	ESY3_g31350_DN3_SP1_c0.t1	g7334
OG0008103	ESY3_g30055_DN3_SP0_c0.t1	g7318
OG0008104	ESY3_g30059_DN3_SP0_c0.t1	g12286
OG0008105	ESY3_g30073_DN3_SP3_c0.t1	g7309, g13140
OG0008106	ESY3_g30094_DN3_SP8_c0.t1	g7295, g13142
OG0008107	ESY3_g30096_DN3_SP0_c0.t1	g7293
OG0008108	ESY3_g30097_DN3_SP0_c0.t1	g12272
OG0008109	ESY3_g30102_DN3_SP8_c0.t1	g13145, g7290
OG0008110	ESY3_g30139_DN3_SP0_c0.t1	g12255, g13152
OG0008111	ESY3_g30153_DN3_SP8_c0.t1	g7264
OG0008112	ESY3_g30172_DN3_SP0_c0.t1	g13160
OG0008113	ESY3_g30184_DN1_SP0_c0.t1	g12243
OG0008114	ESY3_g30214_DN2_SP0_c0.t1	g7237
OG0008115	ESY3_g30293_DN3_SP0_c0.t1	g13201
OG0008116	ESY3_g30298_DN3_SP6_c0.t1	g7205
OG0008117	ESY3_g30307_DN3_SP0_c0.t1	g12210, g7198
OG0008118	ESY3_g30315_DN3_SP0_c0.t1	g13207
OG0008119	ESY3_g30338_DN3_SP6_c0.t1	g13210, g7189
OG0008120	ESY3_g30371_DN3_SP0_c0.t1	g7173, g12194
OG0008122	ESY3_g30409_DN3_SP0_c0.t1	g12180, g7163
OG0008123	ESY3_g30459_DN3_SP0_c0.t1, ESY3_g30460_DN3_SP0_c0.t1, ESY3_g30462_DN3_SP0_c0.t1, ESY3_g30463_DN3_SP0_c0.t1	g7143, g12162
