Orthogroup	Euclidium_syriacum	Rorippa_islandica
OG0007365	ESY7_g19082_DN3_SP0_c0.t1, ESY6_g50153_DN3_SP0_c0.t1, ESY7_g19083_DN3_SP0_c0.t1	Roisl.0210s2023.1.p
OG0007366	ESY6_g50142_DN3_SP0_c0.t1	Roisl.0210s2036.1.p
OG0007367	ESY6_g50136_DN3_SP7_c0.t1	Roisl.0210s2043.1.p
OG0007368	ESY6_g50125_DN3_SP0_c0.t1	Roisl.0210s2058.1.p
OG0007369	ESY6_g50096_DN3_SP2_c0.t1	Roisl.0046s0088.1.p
OG0007370	ESY6_g50089_DN3_SP6_c0.t1	Roisl.0046s0096.1.p
OG0007371	ESY6_g50072_DN3_SP3_c0.t1	Roisl.0046s0109.1.p
OG0007372	ESY6_g50055_DN3_SP1_c0.t1	Roisl.0046s0126.1.p
OG0007373	ESY1_g9662_DN2_SP0_c0.t1	Roisl.0046s0881.1.p
OG0007374	ESY6_g50040_DN3_SP0_c0.t1	Roisl.0046s0142.1.p
OG0007375	ESY22_g40786_DN3_SP0_c0.t1, ESY6_g50038_DN3_SP0_c0.t1	Roisl.0046s0143.1.p
OG0007376	ESY6_g50033_DN3_SP0_c10.t1	Roisl.0046s0147.1.p
OG0007378	ESY6_g49998_DN1_SP0_c0.t1, ESY6_g49997_DN3_SP0_c0.t1	Roisl.0046s0182.1.p
OG0007379	ESY6_g49996_DN3_SP0_c0.t1	Roisl.0046s0183.1.p
OG0007380	ESY6_g49968_DN3_SP0_c0.t1	Roisl.0046s0216.1.p
OG0007381	ESY6_g49955_DN2_SP0_c0.t1	Roisl.0046s0232.1.p
OG0007382	ESY6_g49950_DN3_SP1_c0.t1	Roisl.0046s0238.1.p
OG0007383	ESY6_g49933_DN3_SP8_c0.t1	Roisl.0046s0251.1.p
OG0007384	ESY6_g49874_DN3_SP0_c0.t1	Roisl.0210s1657.1.p
OG0007385	ESY6_g49868_DN3_SP5_c0.t1	Roisl.0210s1652.1.p
OG0007386	ESY6_g49849_DN3_SP8_c0.t1	Roisl.0210s1688.1.p
OG0007387	ESY6_g49848_DN3_SP8_c0.t1	Roisl.0210s1689.1.p
OG0007390	ESY6_g49288_DN3_SP0_c0.t1	Roisl.0210s1708.1.p
OG0007391	ESY6_g49277_DN3_SP7_c0.t1	Roisl.0210s1717.1.p
OG0007392	ESY6_g49249_DN3_SP0_c0.t1	Roisl.0210s1735.1.p
OG0007393	ESY6_g49243_DN3_SP7_c0.t1	Roisl.0210s1742.1.p
OG0007394	ESY6_g49194_DN3_SP8_c0.t1	Roisl.0210s1778.1.p
OG0007395	ESY6_g49170_DN3_SP0_c0.t1	Roisl.0210s1800.1.p
OG0007396	ESY6_g49156_DN3_SP0_c0.t1	Roisl.0210s1814.1.p
OG0007397	ESY6_g49152_DN3_SP4_c0.t1	Roisl.0210s1818.1.p
OG0007398	ESY6_g49148_DN3_SP0_c0.t1	Roisl.0210s1821.1.p
OG0007399	ESY6_g49126_DN3_SP0_c0.t1	Roisl.0210s1843.1.p
OG0007400	ESY6_g49108_DN3_SP1_c0.t1	Roisl.0210s1854.1.p
OG0007401	ESY6_g49086_DN3_SP7_c0.t1	Roisl.0210s1859.1.p
OG0007402	ESY6_g49025_DN3_SP2_c0.t1	Roisl.0210s1909.1.p
OG0007403	ESY6_g49014_DN3_SP0_c0.t1	Roisl.0210s1918.1.p
OG0007404	ESY6_g49001_DN3_SP0_c4.t1	Roisl.0210s1933.1.p
OG0007405	ESY6_g48997_DN3_SP6_c0.t1	Roisl.0210s1935.1.p
OG0007406	ESY6_g48971_DN3_SP3_c0.t1	Roisl.0210s1956.1.p
OG0007407	ESY6_g48959_DN3_SP8_c0.t1	Roisl.0080s0190.1.p
OG0007408	ESY6_g48951_DN2_SP0_c0.t1	Roisl.0080s0198.1.p
OG0007409	ESY6_g48932_DN3_SP0_c0.t1, ESY6_g48933_DN3_SP1_c0.t1	Roisl.0080s0220.1.p
OG0007410	ESY2_g38023_DN3_SP8_c0.t1	Roisl.0013s0109.1.p
OG0007411	ESY6_g48866_DN3_SP0_c0.t1	Roisl.0080s0264.1.p
OG0007412	ESY6_g46452_DN3_SP8_c0.t1	Roisl.0189s0208.1.p
OG0007413	ESY6_g48857_DN3_SP2_c0.t1	Roisl.0080s0270.1.p
OG0007414	ESY6_g48854_DN3_SP8_c0.t1	Roisl.0080s0273.1.p
OG0007415	ESY9_g43862_DN3_SP0_c0.t1	Roisl.0028s0921.1.p
OG0007416	ESY6_g48814_DN3_SP8_c0.t1	Roisl.0080s0303.1.p
OG0007417	ESY6_g48711_DN2_SP0_c0.t1	Roisl.0080s0349.1.p
OG0007419	ESY6_g48678_DN3_SP1_c0.t1	Roisl.0080s0378.1.p
OG0007420	ESY6_g48664_DN3_SP0_c0.t1	Roisl.0080s0387.1.p
OG0007421	ESY6_g48650_DN3_SP8_c0.t1	Roisl.0080s0404.1.p
OG0007422	ESY6_g48639_DN3_SP4_c0.t1	Roisl.0080s0412.1.p
OG0007423	ESY6_g48632_DN3_SP8_c0.t1	Roisl.0080s0418.1.p
OG0007424	ESY6_g48598_DN3_SP4_c0.t1	Roisl.0080s0442.1.p
OG0007425	ESY6_g48597_DN3_SP0_c0.t1	Roisl.0080s0443.1.p
OG0007426	ESY6_g48590_DN3_SP7_c0.t1	Roisl.0080s0449.1.p
OG0007427	ESY6_g48541_DN3_SP5_c0.t1	Roisl.0080s0493.1.p
OG0007428	ESY6_g48519_DN3_SP7_c0.t1	Roisl.0080s0510.1.p
OG0007429	ESY6_g48517_DN3_SP0_c0.t1	Roisl.0080s0512.1.p
OG0007430	ESY6_g48513_DN3_SP1_c0.t1	Roisl.0080s0516.1.p
OG0007431	ESY6_g48480_DN2_SP4_c0.t1	Roisl.0080s0533.1.p
OG0007432	ESY6_g48434_DN1_SP2_c0.t1	Roisl.0080s0559.1.p
OG0007433	ESY11_g54649_DN3_SP0_c0.t1	Roisl.0214s0250.1.p
OG0007434	ESY8_g58143_DN3_SP0_c0.t1, ESY6_g48364_DN3_SP3_c0.t1	Roisl.0080s0607.1.p
OG0007435	ESY6_g48367_DN3_SP7_c0.t1	Roisl.0080s0604.1.p
OG0007436	ESY6_g48381_DN3_SP8_c0.t1	Roisl.0080s0594.1.p
OG0007437	ESY6_g48382_DN3_SP0_c0.t1	Roisl.0080s0593.1.p
OG0007438	ESY6_g48397_DN3_SP5_c0.t1	Roisl.0080s0589.1.p
OG0007439	ESY4_g22208_DN1_SP0_c0.t1, ESY6_g48330_DN3_SP0_c6.t1	Roisl.0080s0620.1.p
OG0007440	ESY6_g48263_DN3_SP8_c0.t1	Roisl.0080s0663.1.p
OG0007441	ESY6_g48169_DN3_SP8_c0.t1	Roisl.0080s0708.1.p
OG0007442	ESY6_g48161_DN3_SP7_c0.t1	Roisl.0080s0718.1.p
OG0007443	ESY6_g48110_DN3_SP8_c6.t1	Roisl.0080s0740.1.p
OG0007444	ESY4_g24130_DN3_SP0_c14.t1	Roisl.0044s0010.1.p
OG0007445	ESY6_g48066_DN3_SP0_c0.t1	Roisl.0080s0774.1.p
OG0007446	ESY6_g47982_DN2_SP0_c0.t1	Roisl.0080s0829.1.p
OG0007447	ESY6_g47973_DN3_SP1_c0.t1	Roisl.0080s0836.1.p
OG0007448	ESY6_g47966_DN3_SP0_c0.t1	Roisl.0080s0844.1.p
OG0007449	ESY1_g9690_DN3_SP2_c0.t1	Roisl.0046s0896.1.p
OG0007451	ESY1_g9304_DN3_SP4_c0.t1	Roisl.0046s0799.1.p
OG0007452	ESY6_g47601_DN3_SP7_c0.t1	Roisl.0052s0038.1.p
OG0007453	ESY6_g47625_DN3_SP8_c0.t1	Roisl.0052s0024.1.p
OG0007454	ESY6_g47626_DN3_SP8_c0.t1	Roisl.0052s0023.1.p
OG0007455	ESY20_g13218_DN3_SP8_c0.t1	Roisl.0191s0679.1.p
OG0007456	ESY20_g13221_DN3_SP4_c10.t1	Roisl.0082s0448.1.p
OG0007457	ESY20_g13296_DN3_SP0_c0.t1	Roisl.0082s0403.1.p, Roisl.0012s0158.1.p
OG0007458	ESY20_g13313_DN3_SP7_c0.t1	Roisl.0082s0391.1.p
OG0007459	ESY7_g18545_DN3_SP6_c0.t1	Roisl.0210s0486.1.p
OG0007460	ESY7_g18517_DN3_SP7_c0.t1	Roisl.0210s0469.1.p
OG0007461	ESY7_g18510_DN3_SP0_c0.t1	Roisl.0210s0461.1.p
OG0007462	ESY7_g18481_DN3_SP8_c17.t1	Roisl.0210s0438.1.p
OG0007463	ESY7_g18716_DN3_SP3_c0.t1	Roisl.0210s0399.1.p
OG0007464	ESY7_g18748_DN2_SP0_c0.t1	Roisl.0042s0011.1.p
OG0007465	ESY7_g18751_DN1_SP0_c0.t1	Roisl.0042s0013.1.p
OG0007466	ESY7_g18771_DN3_SP8_c13.t1	Roisl.0042s0030.1.p
OG0007467	ESY7_g18854_DN3_SP4_c0.t1	Roisl.0042s0084.1.p
OG0007468	ESY7_g18886_DN3_SP0_c0.t1	Roisl.0042s0104.1.p
OG0007469	ESY7_g18948_DN3_SP0_c0.t1	Roisl.0042s0141.1.p
OG0007470	ESY7_g18952_DN3_SP0_c0.t1	Roisl.0042s0144.1.p
OG0007471	ESY7_g19020_DN3_SP0_c0.t1	Roisl.0030s0206.1.p
OG0007472	ESY7_g19073_DN3_SP0_c0.t1	Roisl.0030s0183.1.p
OG0007473	ESY7_g19111_DN3_SP6_c0.t1	Roisl.0030s0159.1.p
OG0007474	ESY7_g19154_DN3_SP0_c0.t1	Roisl.0030s0146.1.p
OG0007475	ESY3_g31052_DN3_SP0_c0.t1	Roisl.0030s0129.1.p, Roisl.0074s1007.1.p
OG0007476	ESY7_g19203_DN3_SP5_c0.t1	Roisl.0030s0117.1.p
OG0007477	ESY7_g19215_DN2_SP7_c0.t1, ESY12_g51687_DN3_SP1_c0.t1	Roisl.0030s0110.1.p
OG0007478	ESY7_g19276_DN3_SP0_c0.t1	Roisl.0030s0080.1.p
OG0007478	ESY5_g3485_DN3_SP0_c0.t1	Roisl.0030s0081.1.p
OG0007479	ESY7_g19318_DN3_SP8_c0.t1	Roisl.0030s0033.1.p, Roisl.0030s0063.1.p
OG0007480	ESY7_g19320_DN3_SP7_c0.t1	Roisl.0030s0060.1.p
OG0007482	ESY7_g19375_DN3_SP0_c0.t1	Roisl.0030s0035.1.p
OG0007483	ESY3_g30985_DN3_SP1_c0.t1	Roisl.0079s0332.1.p
OG0007483	ESY7_g19377_DN3_SP4_c0.t1	Roisl.0030s0030.1.p
OG0007484	ESY7_g19394_DN3_SP0_c0.t1	Roisl.0030s0023.1.p
OG0007485	ESY7_g19446_DN2_SP0_c0.t1	Roisl.0034s0172.1.p
OG0007487	ESY7_g19471_DN3_SP2_c0.t1	Roisl.0034s0157.1.p
OG0007488	ESY7_g19492_DN3_SP0_c0.t1	Roisl.0034s0142.1.p
OG0007489	ESY7_g19491_DN3_SP0_c0.t1	Roisl.0034s0143.1.p
OG0007490	ESY7_g19489_DN3_SP5_c0.t1	Roisl.0034s0144.1.p
OG0007491	ESY7_g19483_DN1_SP0_c0.t1	Roisl.0034s0149.1.p
OG0007492	ESY7_g19522_DN3_SP0_c0.t1	Roisl.0214s0214.1.p, Roisl.0034s0127.1.p
OG0007493	ESY7_g19558_DN1_SP0_c0.t1	Roisl.0034s0101.1.p
OG0007494	ESY1_g11192_DN2_SP0_c0.t1, ESY7_g19559_DN3_SP2_c0.t1	Roisl.0034s0100.1.p
OG0007495	ESY7_g19576_DN3_SP8_c0.t1	Roisl.0034s0087.1.p
OG0007496	ESY7_g19581_DN3_SP0_c0.t1	Roisl.0034s0082.1.p
OG0007497	ESY7_g19593_DN3_SP8_c0.t1	Roisl.0034s0070.1.p
OG0007498	ESY7_g19657_DN3_SP0_c0.t1	Roisl.0034s0020.1.p
OG0007499	ESY8_g60149_DN3_SP8_c0.t1	Roisl.0009s0123.1.p
OG0007500	ESY8_g60021_DN3_SP7_c0.t1	Roisl.0009s0030.1.p
OG0007501	ESY8_g60003_DN3_SP0_c0.t1	Roisl.0009s0019.1.p
OG0007502	ESY8_g59982_DN3_SP8_c0.t1	Roisl.0200s0016.1.p
OG0007503	ESY2_g36482_DN3_SP6_c0.t1	Roisl.0115s0022.1.p
OG0007504	ESY18_g63338_DN3_SP0_c0.t1, ESY2_g36592_DN3_SP0_c0.t1	Roisl.0115s0094.1.p
OG0007505	ESY18_g63332_DN2_SP0_c0.t1	Roisl.0210s0037.1.p
OG0007506	ESY2_g36606_DN3_SP8_c0.t1	Roisl.0115s0104.1.p
OG0007507	ESY5_g2977_DN3_SP0_c0.t1	Roisl.0115s0113.1.p
OG0007508	ESY2_g36624_DN3_SP4_c0.t1, ESY5_g2982_DN3_SP0_c22.t1	Roisl.0115s0121.1.p
OG0007509	ESY2_g36653_DN3_SP7_c11.t1	Roisl.0115s0147.1.p
OG0007510	ESY2_g36665_DN3_SP8_c0.t1	Roisl.0115s0157.1.p
OG0007511	ESY2_g35015_DN2_SP0_c0.t1	Roisl.0066s0213.1.p, Roisl.0066s0212.1.p
OG0007512	ESY2_g36754_DN3_SP0_c0.t1	Roisl.0115s0199.1.p
OG0007513	ESY2_g36779_DN3_SP2_c0.t1	Roisl.0115s0214.1.p
OG0007514	ESY2_g36784_DN3_SP0_c0.t1	Roisl.0115s0218.1.p
OG0007515	ESY2_g36795_DN3_SP8_c0.t1	Roisl.0115s0219.1.p, Roisl.0019s0062.1.p
OG0007516	ESY2_g36798_DN3_SP0_c0.t1	Roisl.0115s0223.1.p
OG0007517	ESY2_g36800_DN3_SP7_c0.t1	Roisl.0115s0225.1.p
OG0007518	ESY2_g36149_DN3_SP0_c0.t1, ESY2_g36151_DN3_SP3_c0.t1	Roisl.0019s0689.1.p, Roisl.0115s0255.1.p, Roisl.0018s0090.1.p
OG0007519	ESY2_g36137_DN3_SP1_c0.t1	Roisl.0004s0020.1.p
OG0007520	ESY2_g36136_DN3_SP1_c0.t1	Roisl.0004s0021.1.p
OG0007521	ESY2_g36123_DN3_SP7_c0.t1	Roisl.0004s0034.1.p
OG0007522	ESY2_g35023_DN3_SP5_c0.t1	Roisl.0004s0065.1.p
OG0007523	ESY2_g35040_DN3_SP0_c0.t1	Roisl.0004s0086.1.p
OG0007524	ESY2_g35052_DN3_SP0_c0.t1	Roisl.0004s0094.1.p
OG0007525	ESY2_g35078_DN3_SP0_c0.t1	Roisl.0004s0118.1.p
OG0007526	ESY2_g35084_DN1_SP0_c0.t1	Roisl.0004s0121.1.p
OG0007527	ESY2_g34599_DN3_SP0_c0.t1	Roisl.0004s0137.1.p
OG0007528	ESY2_g34614_DN3_SP7_c0.t1	Roisl.0004s0151.1.p
OG0007529	ESY2_g34640_DN3_SP0_c9.t1	Roisl.0004s0173.1.p
OG0007530	ESY2_g34647_DN3_SP0_c0.t1	Roisl.0004s0178.1.p
OG0007531	ESY2_g34650_DN3_SP0_c0.t1	Roisl.0004s0181.1.p
OG0007532	ESY2_g34657_DN3_SP0_c0.t1, ESY4_g24741_DN3_SP0_c0.t1, ESY2_g34660_DN3_SP0_c0.t1, ESY10_g15477_DN2_SP0_c0.t1	Roisl.0004s0187.1.p
OG0007533	ESY2_g34684_DN3_SP8_c0.t1	Roisl.0004s0204.1.p
OG0007534	ESY2_g34697_DN3_SP0_c0.t1	Roisl.0004s0216.1.p
OG0007535	ESY2_g34765_DN3_SP0_c0.t1	Roisl.0004s0266.1.p
OG0007536	ESY2_g34794_DN3_SP0_c0.t1	Roisl.0004s0286.1.p
OG0007537	ESY2_g34796_DN3_SP0_c0.t1	Roisl.0004s0288.1.p
OG0007538	ESY2_g34808_DN3_SP2_c0.t1	Roisl.0004s0296.1.p
OG0007539	ESY2_g34826_DN1_SP0_c0.t1	Roisl.0004s0311.1.p
OG0007540	ESY2_g34827_DN3_SP4_c0.t1	Roisl.0004s0312.1.p
OG0007541	ESY2_g36077_DN3_SP0_c0.t1	Roisl.0004s0327.1.p
OG0007542	ESY2_g34535_DN3_SP4_c0.t1	Roisl.0013s0176.1.p
OG0007543	ESY2_g35996_DN3_SP7_c0.t1	Roisl.0004s0378.1.p
OG0007544	ESY2_g35975_DN3_SP8_c0.t1	Roisl.0004s0390.1.p
OG0007545	ESY11_g54025_DN3_SP1_c0.t1	Roisl.0066s0201.1.p
OG0007546	ESY11_g54044_DN3_SP0_c0.t1	Roisl.0066s0197.1.p
OG0007547	ESY11_g54045_DN3_SP5_c0.t1	Roisl.0066s0195.1.p
OG0007548	ESY11_g54112_DN3_SP7_c0.t1	Roisl.0066s0149.1.p
OG0007549	ESY1_g9820_DN3_SP5_c0.t1	Roisl.0046s0933.1.p
OG0007550	ESY1_g9817_DN3_SP0_c0.t1	Roisl.0046s0932.1.p
OG0007551	ESY1_g9808_DN3_SP2_c0.t1	Roisl.0046s0927.1.p
OG0007552	ESY6_g47888_DN2_SP0_c0.t1	Roisl.0080s0881.1.p
OG0007553	ESY6_g47881_DN3_SP0_c0.t1	Roisl.0080s0885.1.p
OG0007554	ESY1_g8599_DN3_SP6_c0.t1, ESY6_g49356_DN3_SP0_c0.t1	Roisl.0209s0480.1.p
OG0007556	ESY2_g36362_DN3_SP8_c0.t1, ESY2_g36368_DN1_SP0_c0.t1	Roisl.0021s0508.1.p
OG0007557	ESY16_g62463_DN3_SP3_c0.t1, ESY10_g14657_DN3_SP5_c0.t1	Roisl.0011s0012.1.p
OG0007558	ESY2_g36274_DN3_SP0_c0.t1	Roisl.0006s0538.1.p
OG0007559	ESY2_g36262_DN3_SP0_c0.t1	Roisl.0006s0526.1.p
OG0007560	ESY2_g36255_DN3_SP0_c0.t1	Roisl.0006s0523.1.p
OG0007561	ESY2_g36225_DN3_SP0_c0.t1	Roisl.0006s0495.1.p
OG0007562	ESY2_g36196_DN3_SP0_c0.t1	Roisl.0006s0465.1.p
OG0007563	ESY2_g36903_DN3_SP7_c0.t1	Roisl.0006s0415.1.p
OG0007564	ESY2_g36911_DN3_SP4_c0.t1	Roisl.0006s0402.1.p
OG0007565	ESY2_g36971_DN3_SP4_c0.t1	Roisl.0006s0374.1.p
OG0007566	ESY9_g44170_DN3_SP4_c0.t1	Roisl.0028s1036.1.p
OG0007567	ESY9_g44270_DN3_SP0_c0.t1	Roisl.0028s1056.1.p
OG0007568	ESY9_g44324_DN3_SP8_c0.t1	Roisl.0028s1062.1.p
OG0007569	ESY1_g7585_DN3_SP8_c0.t1	Roisl.0027s0104.1.p
OG0007570	ESY1_g6949_DN3_SP8_c0.t1	Roisl.0027s0022.1.p
OG0007571	ESY9_g44379_DN2_SP0_c0.t1, ESY15_g65317_DN3_SP6_c0.t1	Roisl.0214s0161.1.p
OG0007572	ESY24_g33019_DN3_SP0_c0.t1, ESY9_g42980_DN3_SP0_c0.t1	Roisl.0214s0203.1.p
OG0007573	ESY6_g47168_DN3_SP0_c7.t1	Roisl.0031s0057.1.p
OG0007574	ESY6_g47192_DN3_SP0_c0.t1	Roisl.0031s0078.1.p
OG0007575	ESY6_g47202_DN3_SP5_c0.t1	Roisl.0031s0079.1.p
OG0007576	ESY6_g47218_DN3_SP8_c0.t1	Roisl.0031s0085.1.p
OG0007577	ESY15_g65183_DN3_SP8_c0.t1	Roisl.0032s0091.1.p
OG0007578	ESY24_g33123_DN3_SP0_c0.t1	Roisl.0214s0197.1.p
OG0007579	ESY2_g34311_DN3_SP0_c0.t1	Roisl.0080s0157.1.p
OG0007580	ESY4_g26146_DN3_SP0_c0.t1, ESY17_g39819_DN3_SP0_c0.t1	Roisl.0015s0170.1.p
OG0007581	ESY17_g39839_DN3_SP6_c0.t1	Roisl.0053s0046.1.p
OG0007582	ESY17_g39808_DN3_SP0_c0.t1	Roisl.0082s0051.1.p
OG0007583	ESY3_g30550_DN2_SP0_c0.t1, ESY17_g39141_DN2_SP0_c0.t1	Roisl.0058s0060.1.p
OG0007584	ESY17_g39948_DN3_SP1_c0.t1	Roisl.0058s0051.1.p
OG0007586	ESY5_g2772_DN3_SP0_c0.t1	Roisl.0053s0006.1.p
OG0007588	ESY28_g55051_DN3_SP0_c0.t1	Roisl.0075s0176.1.p
OG0007589	ESY28_g55052_DN3_SP8_c0.t1	Roisl.0075s0177.1.p
OG0007590	ESY7_g18343_DN3_SP0_c0.t1	Roisl.0075s0215.1.p
OG0007591	ESY22_g40797_DN3_SP0_c0.t1	Roisl.0002s0253.1.p
OG0007592	ESY22_g40826_DN3_SP2_c0.t1	Roisl.0002s0250.1.p
OG0007593	ESY22_g40866_DN2_SP0_c0.t1	Roisl.0002s0244.1.p
OG0007594	ESY22_g41054_DN3_SP2_c0.t1	Roisl.0002s0208.1.p
OG0007595	ESY22_g41123_DN2_SP0_c0.t1	Roisl.0002s0199.1.p
OG0007598	ESY2_g35878_DN3_SP8_c0.t1	Roisl.0019s0188.1.p
OG0007599	ESY2_g35888_DN3_SP7_c0.t1	Roisl.0019s0176.1.p
OG0007600	ESY2_g35924_DN3_SP6_c0.t1	Roisl.0019s0147.1.p
OG0007601	ESY2_g35925_DN3_SP4_c0.t1	Roisl.0019s0146.1.p
OG0007602	ESY2_g34882_DN3_SP0_c0.t1	Roisl.0019s0096.1.p
OG0007603	ESY2_g34885_DN3_SP8_c0.t1	Roisl.0019s0094.1.p
OG0007604	ESY2_g34974_DN3_SP0_c0.t1	Roisl.0004s0451.1.p
OG0007605	ESY2_g34979_DN3_SP8_c0.t1	Roisl.0087s0017.1.p, Roisl.0004s0447.1.p
OG0007606	ESY2_g35003_DN3_SP2_c0.t1	Roisl.0004s0426.1.p
OG0007607	ESY2_g34451_DN3_SP0_c8.t1	Roisl.0019s0704.1.p
OG0007608	ESY4_g25249_DN3_SP0_c0.t1	Roisl.0003s0252.1.p
OG0007609	ESY2_g34392_DN3_SP0_c0.t1	Roisl.0019s0654.1.p
OG0007610	ESY2_g35353_DN3_SP0_c0.t1	Roisl.0019s0645.1.p
OG0007611	ESY5_g5173_DN3_SP1_c0.t1, ESY4_g24016_DN3_SP0_c0.t1	Roisl.0022s0530.1.p
OG0007613	ESY4_g24127_DN3_SP2_c0.t1	Roisl.0044s0009.1.p
OG0007614	ESY4_g24165_DN3_SP8_c0.t1	Roisl.0044s0019.1.p
OG0007615	ESY4_g24303_DN3_SP0_c18.t1	Roisl.0044s0072.1.p
OG0007616	ESY6_g47228_DN2_SP0_c0.t1	Roisl.0031s0089.1.p
OG0007617	ESY10_g13928_DN3_SP6_c0.t1	Roisl.0011s0421.1.p
OG0007618	ESY1_g10100_DN3_SP5_c0.t1	Roisl.0046s1054.1.p
OG0007619	ESY2_g33448_DN3_SP4_c0.t1	Roisl.0010s0189.1.p
OG0007620	ESY2_g33361_DN3_SP0_c0.t1	Roisl.0050s0102.1.p
OG0007621	ESY8_g60515_DN3_SP1_c0.t1	Roisl.0009s0272.1.p
OG0007622	ESY8_g60509_DN3_SP0_c0.t1	Roisl.0009s0271.1.p
OG0007623	ESY2_g34581_DN3_SP8_c0.t1	Roisl.0184s0201.1.p
OG0007624	ESY1_g6212_DN1_SP0_c0.t1, ESY1_g6219_DN2_SP0_c0.t1	Roisl.0027s0124.1.p
OG0007625	ESY12_g51322_DN3_SP6_c0.t1	Roisl.0036s0086.1.p, Roisl.0204s0114.1.p, Roisl.0201s0010.1.p
OG0007626	ESY10_g13724_DN3_SP1_c0.t1	Roisl.0011s0518.1.p
OG0007627	ESY10_g13763_DN3_SP7_c0.t1	Roisl.0011s0507.1.p, Roisl.0005s0123.1.p
OG0007628	ESY10_g13877_DN3_SP4_c0.t1	Roisl.0011s0463.1.p
OG0007629	ESY10_g13860_DN2_SP0_c0.t1	Roisl.0011s0453.1.p
OG0007630	ESY10_g13842_DN3_SP4_c0.t1	Roisl.0011s0447.1.p
OG0007631	ESY10_g13943_DN3_SP8_c0.t1	Roisl.0011s0415.1.p
OG0007633	ESY11_g52348_DN3_SP0_c0.t1	Roisl.0081s0003.1.p
OG0007635	ESY2_g35471_DN3_SP3_c0.t1	Roisl.0019s0547.1.p
OG0007636	ESY2_g35466_DN3_SP0_c0.t1, ESY2_g35464_DN3_SP8_c0.t1	Roisl.0019s0551.1.p
OG0007637	ESY2_g35462_DN3_SP1_c0.t1	Roisl.0019s0554.1.p
OG0007638	ESY2_g35461_DN3_SP7_c0.t1	Roisl.0019s0555.1.p
OG0007639	ESY11_g52423_DN3_SP8_c0.t1	Roisl.0082s0032.1.p, Roisl.0038s0056.1.p
OG0007641	ESY10_g15106_DN3_SP1_c0.t1	Roisl.0005s0189.1.p
OG0007642	ESY10_g15128_DN3_SP0_c0.t1	Roisl.0005s0196.1.p
OG0007643	ESY15_g64535_DN3_SP5_c0.t1	Roisl.0014s0082.1.p
OG0007644	ESY10_g15146_DN3_SP1_c0.t1	Roisl.0005s0202.1.p
OG0007645	ESY10_g15164_DN3_SP8_c0.t1	Roisl.0005s0211.1.p
OG0007646	ESY10_g15199_DN2_SP0_c22.t1, ESY10_g15169_DN2_SP0_c0.t1	Roisl.0005s0212.1.p
OG0007647	ESY10_g15201_DN3_SP0_c0.t1	Roisl.0005s0219.1.p
OG0007649	ESY7_g16788_DN3_SP0_c0.t1, ESY4_g24308_DN2_SP0_c0.t1	Roisl.0005s0315.1.p
OG0007650	ESY5_g1763_DN3_SP0_c0.t1, ESY17_g39830_DN3_SP8_c12.t1	Roisl.0053s0065.1.p
OG0007651	ESY7_g16770_DN3_SP8_c0.t1	Roisl.0005s0328.1.p
OG0007652	ESY2_g37662_DN3_SP1_c0.t1	Roisl.0006s0018.1.p
OG0007653	ESY2_g37655_DN3_SP0_c0.t1	Roisl.0006s0019.1.p
OG0007654	ESY13_g56306_DN3_SP1_c0.t1	Roisl.0022s0234.1.p
OG0007655	ESY2_g37514_DN2_SP3_c0.t1	Roisl.0006s0302.1.p, Roisl.0006s0075.1.p
OG0007656	ESY2_g37490_DN3_SP8_c5.t1	Roisl.0006s0082.1.p
OG0007657	ESY2_g37480_DN3_SP0_c0.t1	Roisl.0006s0089.1.p
OG0007658	ESY2_g37433_DN3_SP0_c0.t1	Roisl.0006s0118.1.p
OG0007659	ESY2_g37394_DN3_SP0_c0.t1	Roisl.0006s0151.1.p
OG0007661	ESY2_g37269_DN3_SP0_c0.t1	Roisl.0006s0197.1.p
OG0007662	ESY2_g37239_DN3_SP8_c0.t1	Roisl.0006s0218.1.p
OG0007663	ESY2_g37234_DN3_SP0_c0.t1	Roisl.0006s0222.1.p
OG0007664	ESY2_g37216_DN3_SP6_c0.t1	Roisl.0006s0231.1.p
OG0007665	ESY2_g37165_DN3_SP1_c0.t1	Roisl.0006s0253.1.p
OG0007666	ESY5_g4911_DN3_SP1_c10.t1	Roisl.0091s0743.1.p
OG0007667	ESY2_g37144_DN3_SP0_c0.t1	Roisl.0006s0263.1.p
OG0007668	ESY2_g37131_DN3_SP8_c0.t1	Roisl.0006s0298.1.p
OG0007669	ESY2_g37081_DN3_SP0_c0.t1	Roisl.0006s0276.1.p
OG0007670	ESY2_g37016_DN3_SP6_c0.t1	Roisl.0006s0335.1.p
OG0007671	ESY5_g4291_DN3_SP0_c0.t1	Roisl.0007s0365.1.p
OG0007672	ESY1_g6227_DN3_SP7_c0.t1	Roisl.0213s0796.1.p, Roisl.0055s0059.1.p
OG0007673	ESY8_g59675_DN3_SP2_c0.t1	Roisl.0046s0574.1.p
OG0007675	ESY1_g6382_DN3_SP0_c0.t1	Roisl.0214s0295.1.p
OG0007676	ESY1_g5978_DN3_SP0_c0.t1	Roisl.0028s0747.1.p
OG0007677	ESY1_g6092_DN3_SP0_c0.t1	Roisl.0028s0754.1.p
OG0007678	ESY16_g61719_DN3_SP5_c0.t1	Roisl.0028s0789.1.p
