Orthogroup	Noccaea_praecox	Brassica_oleracea
OG0006573	Np005G275970	XP_013605670.1, XP_013608200.1, XP_013599172.1
OG0006574	Np005G275370	XP_013598929.1, XP_013598242.1
OG0006575	Np005G275340	XP_013609760.1, XP_013594184.1
OG0006576	Np005G274890	XP_013637426.1, XP_013595346.1
OG0006577	Np005G274490	XP_013597451.1, XP_013586346.1
OG0006578	Np001G017960	XP_013593056.1, XP_013620038.1
OG0006579	Np005G273250	XP_013638424.1, XP_013596109.1
OG0006580	Np005G272280	XP_013597445.1, XP_013628165.1
OG0006581	Np005G272110	XP_013596528.1, XP_013589951.1
OG0006582	Np005G271780	XP_013628979.1, XP_013600963.1
OG0006583	Np005G271040	XP_013593962.1, XP_013602656.1
OG0006584	Np005G270580	XP_013602033.1
OG0006585	Np005G270050	XP_013622645.1, XP_013633188.1, XP_013595912.1
OG0006586	Np004G236960	XP_013586304.1, XP_013600504.1, XP_013605838.1
OG0006587	Np005G269930	XP_013630052.1, XP_013589404.1
OG0006589	Np005G263960	XP_013607695.1, XP_013599357.1
OG0006590	Np005G264120	XP_013599343.1, XP_013630579.1
OG0006591	Np007G424210	XP_013595261.1
OG0006592	Np005G265260	XP_013625344.1, XP_013601184.1
OG0006593	Np005G265480	XP_013635628.1, XP_013623558.1
OG0006594	Np005G265650	XP_013597951.1
OG0006595	Np005G265660	XP_013636375.1, XP_013598160.1
OG0006596	Np005G265860	XP_013625424.1, XP_013616383.1
OG0006597	Np005G266050	XP_013600284.1
OG0006598	Np004G214990	XP_013619285.1, XP_013596776.1
OG0006599	Np004G205250	XP_013586299.1, XP_013586227.1
OG0006600	Np005G296190	XP_013601248.1, XP_013598485.1
OG0006601	Np005G297380	XP_013592428.1, XP_013632765.1, XP_013603976.1
OG0006602	Np005G297180	XP_013596625.1, XP_013593481.1
OG0006603	Np005G298960	XP_013596617.1, XP_013589261.1
OG0006604	Np006G340020, Np002G117190	XP_013625754.1, XP_013633730.1
OG0006605	Np001G016120	XP_013609285.1
OG0006606	Np004G249450	XP_013604450.1, XP_013638154.1
OG0006607	Np002G114250	XP_013586469.1, XP_013613192.1
OG0006608	Np004G248240	XP_013638094.1, XP_013600366.1
OG0006609	Np002G117350	XP_013609456.1, XP_013586239.1
OG0006610	Np004G247020	XP_013583498.1, XP_013599665.1
OG0006611	Np004G246940	XP_013587164.1, XP_013605513.1
OG0006612	Np004G246380	XP_013605104.1, XP_013583840.1
OG0006613	Np004G241310	XP_013585093.1, XP_013602400.1
OG0006614	Np001G028120, Np001G028020, Np001G028100	XP_013617717.1, XP_013620233.1, XP_013620234.1
OG0006615	Np001G027760	XP_013614549.1, XP_013619403.1
OG0006616	Np001G026690	XP_013599372.1, XP_013621679.1
OG0006617	Np001G024970	XP_013596609.1, XP_013618767.1
OG0006618	Np004G243000	XP_013600157.1
OG0006619	Np004G243130	XP_013583643.1, XP_013605499.1
OG0006620	Np001G023840	XP_013598451.1, XP_013617777.1, XP_013612297.1
OG0006621	Np001G023610	XP_013619125.1, XP_013596100.1
OG0006622	Np001G023340	XP_013610880.1, XP_013614746.1, XP_013598276.1
OG0006623	Np001G022620	XP_013596002.1, XP_013618578.1
OG0006624	Np001G022580	XP_013613398.1, XP_013597546.1
OG0006625	Np001G022230	XP_013613395.1, XP_013597304.1
OG0006626	Np001G022200	XP_013606378.1, XP_013613426.1
OG0006627	Np001G021710	XP_013595477.1
OG0006628	Np001G021630	XP_013619555.1, XP_013596665.1
OG0006629	Np001G020670	XP_013598305.1, XP_013614466.1, XP_013621350.1
OG0006630	Np001G020640	XP_013616584.1, XP_013593221.1
OG0006631	Np001G020160	XP_013612057.1, XP_013597996.1
OG0006632	Np001G019750	XP_013593649.1, XP_013612962.1
OG0006633	Np001G019610	XP_013598237.1, XP_013618114.1
OG0006634	Np001G019160, Np001G019270	XP_013610068.1, XP_013618782.1
OG0006635	Np003G163220	XP_013614974.1, XP_013619365.1, XP_013623101.1
OG0006636	Np002G091650	XP_013616208.1, XP_013592350.1
OG0006637	Np002G100440	XP_013589940.1, XP_013620345.1
OG0006638	Np007G403190	XP_013588270.1, XP_013614528.1
OG0006639	Np007G373250	XP_013605955.1
OG0006640	Np005G309400	XP_013587785.1, XP_013621299.1
OG0006641	Np007G392390	XP_013612746.1, XP_013611832.1
OG0006642	Np002G075490	XP_013592244.1, XP_013592344.1
OG0006643	Np005G320150	XP_013636892.1, XP_013592519.1
OG0006644	Np002G123470	XP_013608881.1, XP_013608952.1
OG0006645	Np005G301830, Np002G122060	XP_013613904.1, XP_013612882.1
OG0006646	Np002G121360	XP_013609898.1
OG0006647	Np006G331220	XP_013622413.1
OG0006648	Np007G413800, Np007G412390	XP_013586118.1, XP_013634920.1
OG0006649	Np007G413730	XP_013616699.1, XP_013586116.1
OG0006650	Np005G266520	XP_013595554.1, XP_013597276.1
OG0006651	Np007G413540	XP_013594322.1, XP_013627627.1
OG0006652	Np003G127290	XP_013606397.1
OG0006653	Np007G412560	XP_013625871.1, XP_013583548.1
OG0006654	Np007G411630	XP_013626657.1, XP_013637893.1
OG0006655	Np007G411290	XP_013617928.1, XP_013583855.1
OG0006656	Np007G411100	XP_013583911.1, XP_013637291.1
OG0006657	Np007G410940	XP_013587545.1, XP_013587237.1
OG0006658	Np007G411000	XP_013585417.1, XP_013584563.1
OG0006659	Np007G410360	XP_013585870.1, XP_013616281.1
OG0006660	Np007G410110, Np004G235190	XP_013594801.1, XP_013585712.1
OG0006661	Np007G410010	XP_013639028.1, XP_013626950.1
OG0006662	Np007G409860	XP_013628468.1, XP_013637969.1
OG0006663	Np007G409390	XP_013591696.1, XP_013585008.1
OG0006664	Np007G409300	XP_013628864.1, XP_013583800.1
OG0006665	Np007G408960	XP_013611468.1, XP_013623357.1
OG0006666	Np003G174390	XP_013607046.1, XP_013614301.1
OG0006667	Np003G148250	XP_013623282.1, XP_013616099.1
OG0006668	Np005G281340	XP_013602044.1, XP_013605225.1
OG0006669	Np003G169630	XP_013629499.1, XP_013606319.1
OG0006670	Np003G184500	XP_013618744.1
OG0006671	Np003G165930	XP_013612390.1, XP_013620515.1
OG0006672	Np003G165630	XP_013614676.1
OG0006673	Np003G164480	XP_013606576.1, XP_013620484.1
OG0006674	Np003G164490	XP_013620751.1, XP_013611178.1
OG0006675	Np003G163910	XP_013616312.1, XP_013627785.1
OG0006676	Np003G162370	XP_013623452.1, XP_013606070.1
OG0006677	Np003G161680	XP_013611313.1
OG0006678	Np003G162970	XP_013612054.1, XP_013620914.1
OG0006679	Np001G001400	XP_013608172.1
OG0006680	Np003G163180	XP_013609202.1, XP_013625756.1
OG0006681	Np003G163350	XP_013609873.1, XP_013618411.1
OG0006682	Np003G160690	XP_013608183.1, XP_013628926.1
OG0006684	Np003G159250	XP_013613161.1
OG0006685	Np003G158110	XP_013611485.1, XP_013623034.1
OG0006686	Np003G157480	XP_013621215.1, XP_013606659.1
OG0006687	Np003G156370	XP_013613139.1, XP_013627238.1
OG0006688	Np003G156200	XP_013606186.1, XP_013622584.1
OG0006689	Np003G155920	XP_013627315.1
OG0006690	Np003G155700	XP_013623102.1, XP_013607545.1, XP_013611796.1
OG0006691	Np001G018230	XP_013597667.1, XP_013594375.1, XP_013609577.1
OG0006692	Np003G139660	XP_013628102.1, XP_013611074.1, XP_013619472.1
OG0006693	Np003G139590	XP_013618606.1, XP_013626675.1
OG0006694	Np003G139490	XP_013611223.1, XP_013622452.1
OG0006695	Np003G139270	XP_013608967.1, XP_013625712.1
OG0006696	Np003G136920	XP_013610431.1, XP_013619001.1
OG0006697	Np003G136820	XP_013629128.1, XP_013612838.1
OG0006698	Np003G136450	XP_013618729.1, XP_013625193.1
OG0006699	Np003G136350	XP_013609078.1
OG0006700	Np003G136070	XP_013606513.1, XP_013621919.1
OG0006701	Np001G004910	XP_013611319.1, XP_013625867.1
OG0006702	Np003G135380	XP_013611568.1
OG0006703	Np003G134950	XP_013612086.1
OG0006704	Np003G134660	XP_013625256.1
OG0006705	Np003G134470	XP_013625742.1, XP_013608791.1
OG0006706	Np003G134220	XP_013611325.1
OG0006707	Np003G133660	XP_013607217.1, XP_013612313.1
OG0006708	Np005G295930	XP_013604917.1, XP_013602599.1
OG0006709	Np005G288530, Np005G295570	XP_013599719.1, XP_013621274.1
OG0006710	Np005G293920	XP_013638807.1, XP_013597719.1
OG0006711	Np005G293850	XP_013595578.1, XP_013584554.1
OG0006712	Np005G292810	XP_013593155.1, XP_013597562.1
OG0006713	Np005G292650	XP_013602062.1, XP_013615453.1
OG0006714	Np005G292170	XP_013593051.1, XP_013615757.1
OG0006715	Np005G291530	XP_013585566.1
OG0006716	Np005G290480	XP_013596610.1, XP_013597255.1
OG0006717	Np005G290150	XP_013629673.1, XP_013611771.1
OG0006718	Np005G289470	XP_013626102.1, XP_013597538.1
OG0006719	Np005G289370	XP_013627547.1, XP_013589315.1, XP_013596704.1
OG0006720	Np001G038830	XP_013612888.1, XP_013597842.1
OG0006721	Np005G288520	XP_013599379.1, XP_013602975.1
OG0006722	Np005G288420	XP_013599144.1, XP_013598148.1
OG0006723	Np005G295790	XP_013595446.1, XP_013589447.1
OG0006724	Np005G288050	XP_013638797.1, XP_013615438.1, XP_013595929.1
OG0006725	Np005G286650	XP_013598219.1, XP_013596355.1
OG0006726	Np005G286380	XP_013627428.1, XP_013611449.1
OG0006727	Np005G284940	XP_013622301.1
OG0006728	Np005G283530	XP_013603310.1, XP_013598847.1
OG0006729	Np005G283590	XP_013593310.1, XP_013609190.1
OG0006730	Np005G283420	XP_013599073.1
OG0006731	Np005G283230	XP_013595112.1
OG0006732	Np005G283170	XP_013597883.1, XP_013599207.1
OG0006733	Np005G283010	XP_013619833.1, XP_013595232.1
OG0006734	Np005G282960	XP_013639493.1, XP_013595238.1
OG0006735	Np005G282930	XP_013599767.1
OG0006736	Np005G282780	XP_013595566.1, XP_013583606.1
OG0006737	Np007G394770, Np005G282760	XP_013596094.1, XP_013591827.1
OG0006738	Np004G206840	XP_013638495.1, XP_013592230.1
OG0006739	Np004G204640	XP_013600252.1, XP_013586788.1
OG0006740	Np004G237540	XP_013583795.1
OG0006741	Np004G202870	XP_013586703.1, XP_013616674.1
OG0006742	Np004G203140	XP_013591625.1
OG0006743	Np004G241140	XP_013638344.1, XP_013602799.1
OG0006744	Np004G200610	XP_013638284.1
OG0006745	Np004G200930	XP_013600097.1, XP_013587947.1
OG0006746	Np004G210670	XP_013629612.1
OG0006747	Np004G251880	XP_013600447.1
OG0006748	Np005G282690	XP_013598449.1, XP_013597502.1
OG0006749	Np004G210530	XP_013637901.1, XP_013593953.1
OG0006750	Np004G201580	XP_013592811.1, XP_013605542.1
OG0006751	Np004G210600	XP_013592923.1, XP_013586491.1
OG0006752	Np007G372480	XP_013614009.1, XP_013600448.1
OG0006753	Np004G211460	XP_013596774.1, XP_013625812.1
OG0006754	Np004G211920	XP_013622168.1
OG0006755	Np004G211940	XP_013587349.1, XP_013629954.1
OG0006756	Np004G212010	XP_013596024.1
OG0006757	Np004G212390	XP_013621726.1, XP_013638611.1
OG0006758	Np004G212990	XP_013585513.1, XP_013622169.1
OG0006759	Np004G213310	XP_013626369.1, XP_013584963.1
OG0006760	Np004G213630	XP_013623067.1, XP_013638733.1
OG0006761	Np004G213840	XP_013630279.1, XP_013598469.1
OG0006762	Np004G214230	XP_013638891.1
OG0006763	Np004G214770	XP_013584839.1, XP_013619901.1, XP_013596862.1
OG0006764	Np005G267130, Np005G267170	XP_013626126.1, XP_013597329.1
OG0006765	Np005G267880	XP_013599286.1, XP_013599016.1
OG0006766	Np005G268270	XP_013596463.1, XP_013589725.1
OG0006767	Np005G268420	XP_013601841.1, XP_013630448.1
OG0006768	Np007G378390, Np005G268800, Np005G268830	XP_013618504.1
OG0006769	Np005G268940	XP_013628222.1, XP_013583356.1
OG0006770	Np005G269560	XP_013619798.1, XP_013592941.1
OG0006771	Np005G269610	XP_013627453.1, XP_013606443.1, XP_013599299.1
OG0006772	Np005G269840	XP_013593134.1
OG0006773	Np006G368630	XP_013599635.1
OG0006774	Np006G369290	XP_013603735.1, XP_013635794.1
OG0006775	Np006G370880	XP_013600222.1
OG0006776	Np005G260820	XP_013592919.1, XP_013622401.1
OG0006777	Np005G260460	XP_013629672.1
OG0006778	Np005G260280	XP_013630517.1, XP_013604089.1
OG0006779	Np004G198420, Np007G395590	XP_013603121.1
OG0006780	Np005G313490	XP_013588046.1, XP_013631168.1
OG0006781	Np006G340560	XP_013633720.1, XP_013637232.1
OG0006782	Np003G175990	XP_013622543.1
OG0006783	Np004G203030	XP_013585962.1, XP_013591697.1, XP_013615557.1
OG0006784	Np006G342690	XP_013625935.1, XP_013637501.1, XP_013637499.1
OG0006785	Np006G343360	XP_013634638.1
OG0006786	Np001G042140	XP_013615048.1, XP_013608968.1
OG0006787	Np001G042200	XP_013632156.1, XP_013616642.1
OG0006788	Np001G042590	XP_013587903.1
OG0006789	Np007G422930	XP_013584985.1, XP_013626422.1
OG0006790	Np003G177700	XP_013612517.1
OG0006791	Np003G180300	XP_013611961.1, XP_013630140.1
OG0006792	Np003G180940	XP_013606168.1, XP_013615284.1
OG0006793	Np003G181190	XP_013607146.1
OG0006794	Np003G181230	XP_013610332.1
OG0006795	Np003G181480	XP_013606454.1, XP_013612501.1
OG0006796	Np003G181780	XP_013620346.1, XP_013609582.1
OG0006797	Np003G183350	XP_013627626.1, XP_013610839.1
OG0006799	Np003G185050	XP_013611389.1, XP_013626601.1
OG0006800	Np001G039920	XP_013609339.1, XP_013596573.1
OG0006801	Np001G039590	XP_013594047.1, XP_013607131.1
OG0006802	Np005G277500	XP_013600823.1, XP_013599142.1
OG0006803	Np001G036210	XP_013614853.1, XP_013610819.1
OG0006804	Np001G036090	XP_013621455.1, XP_013598689.1
OG0006805	Np001G034550	XP_013618438.1, XP_013595514.1
OG0006806	Np001G034440	XP_013619500.1, XP_013608774.1
OG0006807	Np001G034380	XP_013598766.1, XP_013616391.1
OG0006808	Np001G034260	XP_013619855.1, XP_013593362.1, XP_013610757.1
OG0006809	Np001G034040	XP_013597690.1, XP_013618167.1
OG0006810	Np001G033300	XP_013596020.1, XP_013618876.1
OG0006811	Np006G336210	XP_013629047.1, XP_013633599.1
OG0006812	Np001G032030	XP_013621054.1, XP_013598578.1
OG0006813	Np001G032640	XP_013617710.1, XP_013596660.1
OG0006814	Np007G374230, Np002G091110	XP_013610565.1
OG0006815	Np007G388510	XP_013598047.1
OG0006816	Np007G387810	XP_013597795.1, XP_013629493.1
OG0006817	Np007G387390	XP_013630547.1
OG0006818	Np005G308490	XP_013599490.1, XP_013636027.1
OG0006820	Np005G304560	XP_013605282.1, XP_013636430.1
OG0006821	Np005G304250	XP_013601979.1
OG0006822	Np005G304080	XP_013603608.1, XP_013594293.1
OG0006823	Np005G303000	XP_013619594.1, XP_013605779.1
OG0006825	Np002G123420, Np005G302490	XP_013609770.1, XP_013606038.1
OG0006826	Np005G318220	XP_013592884.1, XP_013630889.1
OG0006827	Np005G318320	XP_013636747.1, XP_013587888.1
OG0006828	Np005G320250	XP_013636926.1, XP_013591494.1
OG0006829	Np005G320230	XP_013591493.1, XP_013637016.1
OG0006830	Np006G320470	XP_013603787.1, XP_013632056.1, XP_013634694.1
OG0006831	Np006G320540	XP_013635938.1, XP_013635988.1
OG0006832	Np005G307260	XP_013620282.1
OG0006833	Np006G321360	XP_013625761.1, XP_013637153.1
OG0006834	Np006G341950	XP_013634242.1, YP_004927495.1
OG0006835	Np006G322300	XP_013631260.1, XP_013636158.1
OG0006836	Np006G322530	XP_013633906.1, XP_013631726.1
OG0006837	Np006G322950	XP_013637136.1
OG0006838	Np006G323050	XP_013634948.1, XP_013627004.1
OG0006839	Np006G323330	XP_013631094.1, XP_013633715.1
OG0006840	Np006G323400	XP_013631890.1, XP_013633593.1
OG0006841	Np006G323610	XP_013635972.1, XP_013634710.1
OG0006842	Np006G323910	XP_013632041.1, XP_013628909.1
OG0006843	Np006G323960	XP_013622463.1, XP_013631253.1, XP_013596105.1
OG0006844	Np006G324360, Np006G324370	XP_013634379.1
OG0006845	Np006G325140	XP_013636618.1, XP_013631318.1
OG0006846	Np006G327060	XP_013633459.1
OG0006847	Np006G327470	XP_013626201.1
OG0006848	Np006G327900	XP_013632120.1, XP_013631687.1
OG0006849	Np006G327940	XP_013631414.1
OG0006850	Np006G328640	XP_013636082.1, XP_013631093.1
OG0006851	Np004G227100, Np006G328790, Np003G173410	XP_013632174.1, XP_013633734.1
OG0006852	Np006G329600	XP_013635176.1, XP_013635075.1
OG0006853	Np006G330150	XP_013637379.1, XP_013629510.1
OG0006854	Np003G126220	XP_013610686.1, XP_013627559.1
OG0006855	Np003G126480	XP_013609799.1
OG0006856	Np003G126660	XP_013609578.1, XP_013625612.1, XP_013618455.1
OG0006857	Np003G126670	XP_013609001.1, XP_013625919.1
OG0006858	Np003G127180	XP_013621313.1
OG0006859	Np003G127280	XP_013618949.1, XP_013623652.1, XP_013606415.1
OG0006860	Np003G127380	XP_013625253.1, XP_013611498.1
OG0006861	Np003G127530	XP_013618629.1, XP_013608819.1, XP_013628235.1
OG0006862	Np003G128380	XP_013614445.1, XP_013623803.1, XP_013606314.1
OG0006863	Np003G128410	XP_013613137.1, XP_013611683.1
OG0006864	Np004G211700	XP_013627923.1, XP_013585289.1
OG0006865	Np003G147760	XP_013621099.1, XP_013611112.1
OG0006866	Np003G148020	XP_013609922.1
OG0006867	Np003G148190	XP_013618292.1, XP_013625452.1
OG0006868	Np003G148420	XP_013623705.1, XP_013614933.1
OG0006869	Np003G148580	XP_013623828.1, XP_013611495.1
OG0006870	Np003G149150	XP_013626669.1, XP_013609806.1
OG0006871	Np003G149210	XP_013609198.1, XP_013620480.1
OG0006872	Np003G149340	XP_013620291.1, XP_013620289.1, XP_013611093.1
OG0006873	Np003G149860	XP_013628212.1
OG0006874	Np003G150040	XP_013618505.1, XP_013608737.1, XP_013630047.1
OG0006875	Np003G151190	XP_013614224.1, XP_013630609.1
OG0006876	Np003G151590	XP_013609470.1, XP_013618778.1, XP_013630122.1
OG0006877	Np003G151910	XP_013590067.1, XP_013622208.1, XP_013609003.1
OG0006878	Np003G152300	XP_013616152.1, XP_013606977.1
OG0006879	Np003G152550	XP_013610522.1
OG0006880	Np001G006470	XP_013616062.1, XP_013622048.1
OG0006881	Np001G005380	XP_013630002.1, XP_013620870.1
OG0006882	Np001G005350	XP_013621401.1, XP_013622505.1
OG0006883	Np001G005130	XP_013621303.1, XP_013629768.1
OG0006884	Np001G004960	XP_013622668.1, XP_013618321.1
OG0006885	Np001G004760	XP_013618815.1
OG0006886	Np001G004680	XP_013629636.1, XP_013612678.1
OG0006887	Np001G004500	XP_013630305.1, XP_013616061.1
OG0006888	Np001G004470	XP_013618795.1, XP_013630734.1
OG0006889	Np001G004010	XP_013619577.1, XP_013609911.1
OG0006890	Np001G003810	XP_013619857.1
OG0006891	Np001G003700	XP_013608938.1, XP_013623003.1
OG0006892	Np001G003600	XP_013623621.1
OG0006893	Np001G003160	XP_013613631.1, XP_013610367.1, XP_013624399.1
OG0006894	Np001G002960	XP_013612082.1, XP_013628398.1
OG0006895	Np001G002260, Np005G266840	XP_013628302.1
OG0006896	Np001G002230, Np006G353130	XP_013612677.1, XP_013593021.1
OG0006897	Np001G002050	XP_013597621.1
OG0006898	Np002G089980	XP_013616248.1, XP_013588001.1
OG0006899	Np001G000460	XP_013618617.1, XP_013609020.1
OG0006900	Np003G144470	XP_013612091.1, XP_013616386.1
OG0006901	Np001G000580	XP_013613588.1
OG0006902	Np003G189880	XP_013611182.1, XP_013603412.1
OG0006903	Np003G189620	XP_013606689.1
OG0006904	Np003G189110	XP_013620120.1, XP_013628269.1
OG0006905	Np003G189300	XP_013628085.1, XP_013611050.1
OG0006906	Np003G188560	XP_013626331.1, XP_013619800.1
OG0006907	Np003G188180	XP_013612362.1, XP_013629931.1
OG0006908	Np004G258520	XP_013605204.1, XP_013585622.1
OG0006909	Np003G187070	XP_013630645.1
OG0006910	Np003G185920	XP_013630651.1, XP_013616132.1
OG0006911	Np003G185760	XP_013625849.1, XP_013607400.1
OG0006912	Np003G185640	XP_013623316.1
OG0006913	Np003G185410	XP_013608628.1, XP_013629034.1
OG0006914	Np004G256670	XP_013602831.1
OG0006915	Np001G040500	XP_013621479.1, XP_013597936.1
OG0006916	Np001G040560	XP_013599345.1, XP_013608575.1
OG0006917	Np001G040710	XP_013607336.1, XP_013616670.1
OG0006918	Np009G431070, Np006G346040	XP_013629861.1
OG0006919	Np006G357680	XP_013636696.1, XP_013634537.1
OG0006920	Np006G356180	XP_013635289.1
OG0006922	Np006G357270	XP_013621935.1, XP_013635431.1
OG0006923	Np006G357280	XP_013631594.1, XP_013621936.1
OG0006924	Np006G357440	XP_013636127.1
OG0006925	Np006G356950	XP_013633562.1
OG0006926	Np006G356840	XP_013626947.1, XP_013634909.1, XP_013634644.1
OG0006927	Np006G356140	XP_013631994.1
OG0006928	Np006G356010	XP_013635225.1, XP_013633345.1
OG0006929	Np006G355580	XP_013622377.1, XP_013631425.1
OG0006930	Np006G355560	XP_013637460.1, XP_013637126.1
OG0006931	Np006G355320	XP_013628158.1, XP_013633579.1
OG0006932	Np006G348730, Np006G354260	XP_013630700.1, XP_013636723.1
OG0006933	Np006G353740, Np006G347040	XP_013637522.1, XP_013629100.1
OG0006934	Np006G347330, Np006G353390	XP_013636512.1
OG0006935	Np006G353020, Np006G347790	XP_013622472.1, XP_013632182.1
OG0006936	Np004G252710	XP_013604592.1, XP_013586185.1
OG0006937	Np006G352380	XP_013635070.1, XP_013635178.1
OG0006938	Np006G351520	XP_013636380.1, XP_013634417.1
OG0006940	Np006G360110	XP_013633834.1, XP_013633853.1
OG0006942	Np006G359800	XP_013635319.1, XP_013635190.1
OG0006943	Np006G359520	XP_013631232.1, XP_013623273.1
OG0006944	Np006G359200	XP_013631578.1, XP_013630559.1
OG0006945	Np006G361560	XP_013622343.1, XP_013630913.1
OG0006946	Np006G361440	XP_013631351.1, XP_013626245.1
OG0006947	Np006G361300	XP_013614417.1, XP_013635055.1
OG0006948	Np006G361010	XP_013632009.1, XP_013625896.1
OG0006949	Np006G360750	XP_013637637.1, XP_013636787.1
OG0006950	Np006G362960	XP_013636649.1, XP_013604286.1
OG0006951	Np006G363120	XP_013636805.1, XP_013604828.1
OG0006952	Np006G363190	XP_013635908.1, XP_013625362.1
OG0006953	Np007G424630	XP_013587130.1
OG0006954	Np005G279270	XP_013593587.1, XP_013635834.1
OG0006955	Np005G278640	XP_013597510.1, XP_013599554.1
