Orthogroup	Noccaea_praecox	Conringia_planisiliqua
OG0008935	Np001G002100	CP2_g47670_DN3_SP8_c.t1
OG0008936	Np001G001950	CP2_g47657_DN3_SP8_c.t1
OG0008937	Np001G001500	CP2_g47623_DN2_SP6_c.t1
OG0008938	Np001G001200	CP2_g47607_DN3_SP7_c.t1
OG0008939	Np001G001170	CP2_g47605_DN3_SP1_c.t1
OG0008940	Np001G000970	CP2_g47592_DN3_SP8_c.t1
OG0008941	Np001G000770	CP2_g47576_DN3_SP0_c.t1
OG0008942	Np001G000710	CP2_g47567_DN3_SP5_c.t1
OG0008943	Np001G000670	CP2_g47564_DN3_SP0_c.t1
OG0008944	Np001G000590	CP2_g47558_DN3_SP3_c.t1
OG0008945	Np001G000310	CP2_g47537_DN3_SP1_c.t1
OG0008946	Np001G000080	CP2_g47517_DN2_SP8_c.t1
OG0008947	Np003G189140	CP8_g54622_DN3_SP8_c.t1
OG0008948	Np004G259410	CP1_g36437_DN3_SP7_c.t1
OG0008949	Np003G189390	CP8_g54643_DN3_SP8_c.t1
OG0008950	Np003G189540	CP8_g54652_DN1_SP0_c.t1
OG0008951	Np003G189560	CP8_g54655_DN3_SP4_c.t1
OG0008952	Np003G188860	CP8_g54602_DN3_SP8_c.t1
OG0008953	Np003G188320	CP8_g54565_DN3_SP0_c.t1
OG0008954	Np003G188060	CP8_g54542_DN3_SP0_c.t1
OG0008955	Np003G187170	CP11_g32113_DN3_SP8_c.t1
OG0008956	Np003G187060, Np003G187050	CP11_g32102_DN3_SP4_c.t1
OG0008957	Np003G186870	CP11_g32082_DN3_SP3_c.t1
OG0008958	Np003G186180	CP11_g32027_DN3_SP1_c.t1
OG0008959	Np003G186070	CP11_g32018_DN3_SP3_c.t1
OG0008960	Np003G185650	CP11_g31986_DN3_SP0_c.t1
OG0008961	Np003G185630	CP11_g31984_DN3_SP8_c.t1
OG0008963	Np001G040700	CP13_g20230_DN3_SP8_c.t1
OG0008964	Np001G040730	CP13_g20232_DN3_SP4_c.t1
OG0008965	Np001G041100	CP13_g20266_DN3_SP8_c.t1
OG0008966	Np001G041200	CP13_g20274_DN3_SP0_c.t1
OG0008968	Np006G357740	CP4_g25435_DN3_SP3_c.t1
OG0008969	Np006G357880	CP4_g25424_DN3_SP6_c.t1
OG0008970	Np006G357430	CP4_g25469_DN3_SP3_c.t1
OG0008971	Np006G357510	CP4_g25463_DN3_SP6_c.t1
OG0008972	Np006G357020	CP4_g25532_DN3_SP6_c.t1
OG0008974	Np006G356940	CP4_g25525_DN3_SP0_c.t1
OG0008975	Np004G190030	CP7_g46481_DN1_SP8_c.t1
OG0008977	Np006G355150	CP4_g25607_DN3_SP0_c.t1
OG0008978	Np006G354920	CP4_g25621_DN3_SP1_c.t1
OG0008979	Np006G354640, Np006G348280	CP4_g25644_DN3_SP6_c.t1
OG0008980	Np006G354060, Np006G348930, Np006G354930	CP4_g25669_DN3_SP5_c.t1
OG0008981	Np006G347110, Np006G353690	CP4_g25689_DN3_SP0_c.t1
OG0008982	Np006G352620	CP4_g25728_DN3_SP0_c.t1
OG0008983	Np006G352570	CP4_g25732_DN3_SP1_c.t1
OG0008984	Np006G360580	CP4_g25811_DN3_SP7_c.t1
OG0008985	Np006G360140	CP4_g25838_DN3_SP0_c.t1
OG0008986	Np006G360120	CP4_g25840_DN2_SP3_c.t1
OG0008987	Np006G358080, Np006G360010	CP4_g25853_DN2_SP0_c.t1
OG0008988	Np006G359980	CP4_g25856_DN3_SP3_c.t1
OG0008989	Np006G359610	CP4_g25879_DN3_SP0_c.t1
OG0008990	Np006G359590	CP4_g25883_DN3_SP5_c.t1
OG0008991	Np006G359180	CP4_g25913_DN3_SP8_c.t1
OG0008992	Np006G359050	CP4_g25924_DN3_SP8_c.t1
OG0008993	Np006G358860	CP4_g25944_DN2_SP0_c.t1
OG0008994	Np006G358130	CP4_g25997_DN3_SP6_c.t1
OG0008995	Np006G358120	CP4_g25998_DN3_SP2_c.t1
OG0008996	Np006G361120	CP4_g26134_DN3_SP6_c.t1
OG0008997	Np006G361020	CP4_g26108_DN3_SP0_c.t1
OG0008998	Np006G360890	CP4_g26095_DN3_SP8_c.t1
OG0008999	Np006G360680	CP4_g26068_DN3_SP7_c.t1
OG0009001	Np006G362470	CP18_g11728_DN3_SP0_c.t1
OG0009002	Np006G363330	CP16_g55684_DN3_SP2_c.t1
OG0009003	Np006G363380	CP16_g55683_DN3_SP5_c.t1
OG0009004	Np005G277940	CP5_g1260_DN3_SP8_c.t1
OG0009005	Np005G277970	CP5_g1263_DN3_SP8_c.t1
OG0009006	Np005G278480	CP5_g1301_DN3_SP7_c.t1
OG0009007	Np007G424730	CP10_g42153_DN3_SP0_c.t1
OG0009008	Np007G424750	CP10_g42151_DN3_SP0_c.t1
OG0009010	Np007G425000	CP10_g42128_DN3_SP8_c.t1
OG0009011	Np007G424990	CP10_g42129_DN3_SP7_c.t1
OG0009012	Np007G425170	CP10_g42117_DN3_SP8_c.t1
OG0009013	Np005G279310	CP19_g18004_DN3_SP8_c.t1
OG0009014	Np005G278620	CP5_g1314_DN3_SP4_c.t1
OG0009015	Np005G278740	CP19_g17952_DN3_SP6_c.t1
OG0009016	Np007G424310	CP10_g42188_DN3_SP8_c.t1
OG0009017	Np007G423790	CP10_g42211_DN3_SP0_c.t1
OG0009018	Np007G423310	CP10_g42249_DN3_SP4_c.t1
OG0009019	Np007G423210	CP10_g42254_DN3_SP8_c.t1
OG0009020	Np007G422960	CP10_g42276_DN3_SP0_c.t1
OG0009021	Np007G422860	CP10_g42286_DN1_SP0_c.t1
OG0009022	Np007G422630	CP10_g42302_DN3_SP8_c.t1
OG0009023	Np007G422560	CP10_g42308_DN3_SP2_c.t1
OG0009024	Np007G422570	CP10_g42309_DN3_SP0_c.t1
OG0009025	Np007G422150	CP10_g42335_DN3_SP4_c.t1
OG0009026	Np007G421740	CP10_g42358_DN3_SP3_c.t1
OG0009027	Np007G421250	CP10_g42398_DN3_SP0_c.t1
OG0009028	Np007G421170	CP10_g42405_DN3_SP1_c.t1
OG0009029	Np007G421090, Np007G421020	CP10_g42406_DN3_SP1_c.t1
OG0009030	Np007G420790	CP10_g42420_DN3_SP8_c.t1
OG0009031	Np007G420530	CP10_g42435_DN3_SP5_c.t1
OG0009032	Np007G420340	CP10_g42451_DN3_SP3_c.t1
OG0009033	Np007G420260	CP10_g42454_DN3_SP8_c.t1
OG0009034	Np007G420220	CP10_g42458_DN3_SP8_c.t1
OG0009035	Np007G419690, Np007G419830	CP10_g42475_DN3_SP0_c.t1
OG0009036	Np007G419290	CP10_g42502_DN3_SP4_c.t1
OG0009037	Np007G419260	CP10_g42507_DN3_SP2_c.t1
OG0009038	Np007G418480	CP10_g42557_DN3_SP0_c.t1
OG0009039	Np007G418460	CP10_g42559_DN3_SP6_c.t1
OG0009040	Np007G417610	CP10_g42611_DN3_SP2_c.t1
OG0009041	Np007G417320	CP10_g42628_DN3_SP0_c.t1
OG0009042	Np007G416920	CP10_g42656_DN3_SP5_c.t1
OG0009043	Np007G416700	CP10_g42671_DN3_SP7_c.t1
OG0009044	Np007G416300	CP10_g42695_DN3_SP0_c.t1
OG0009045	Np007G416000	CP10_g42716_DN3_SP4_c.t1
OG0009046	Np001G017120	CP2_g48747_DN3_SP0_c.t1
OG0009047	Np007G415750	CP10_g42738_DN3_SP8_c.t1
OG0009048	Np007G415640	CP10_g42741_DN3_SP8_c.t1
OG0009048	Np001G017460	CP2_g48773_DN3_SP0_c.t1
OG0009049	Np007G415600, Np007G415580	CP10_g42744_DN3_SP0_c.t1
OG0009050	Np002G106020	CP5_g2685_DN3_SP0_c.t1
OG0009051	Np006G362630	CP18_g12108_DN3_SP8_c.t1
OG0009052	Np005G318910	CP5_g1102_DN3_SP3_c.t1
OG0009054	Np007G414500	CP10_g42817_DN3_SP6_c.t1
OG0009055	Np004G201130	CP1_g38495_DN2_SP0_c.t1
OG0009056	Np006G331440	CP4_g24663_DN3_SP8_c.t1
OG0009057	Np006G331530	CP4_g24668_DN3_SP1_c.t1
OG0009058	Np006G331630	CP4_g24673_DN3_SP7_c.t1
OG0009059	Np006G331740	CP4_g24684_DN3_SP8_c.t1
OG0009060	Np006G331800	CP4_g24687_DN3_SP8_c.t1
OG0009061	Np006G332020	CP4_g24698_DN3_SP0_c.t1
OG0009062	Np006G333230	CP4_g24755_DN1_SP0_c.t1
OG0009063	Np006G333260	CP4_g24756_DN2_SP0_c.t1
OG0009064	Np006G333650	CP4_g24771_DN3_SP5_c.t1
OG0009065	Np006G334120	CP4_g24801_DN3_SP8_c.t1
OG0009066	Np006G333760	CP4_g24779_DN3_SP0_c.t1
OG0009067	Np006G334310	CP4_g24808_DN3_SP8_c.t1
OG0009068	Np006G334970	CP4_g24850_DN3_SP8_c.t1
OG0009069	Np002G089930	CP9_g28383_DN3_SP0_c.t1
OG0009070	Np006G334990	CP4_g24852_DN3_SP8_c.t1
OG0009071	Np006G339560	CP4_g25130_DN3_SP8_c.t1
OG0009072	Np006G339490	CP4_g25125_DN3_SP0_c.t1
OG0009073	Np006G339470	CP4_g25123_DN3_SP8_c.t1
OG0009074	Np001G054940	CP3_g14089_DN3_SP7_c.t1
OG0009075	Np006G339100	CP4_g25092_DN3_SP0_c.t1
OG0009076	Np006G338730	CP4_g25078_DN3_SP0_c.t1
OG0009077	Np006G338170	CP4_g25050_DN3_SP8_c.t1
OG0009078	Np006G337890	CP4_g25035_DN3_SP6_c.t1
OG0009079	Np006G337440	CP4_g25001_DN3_SP5_c.t1
OG0009080	Np006G336530	CP4_g24941_DN3_SP5_c.t1
OG0009081	Np006G336520	CP4_g24940_DN3_SP6_c.t1
OG0009082	Np006G335160	CP4_g24862_DN3_SP8_c.t1
OG0009083	Np006G335170	CP4_g24863_DN3_SP2_c.t1
OG0009084	Np006G336130	CP4_g24921_DN3_SP3_c.t1
OG0009085	Np006G335350	CP4_g24875_DN3_SP0_c.t1
OG0009086	Np006G335580	CP4_g24890_DN3_SP8_c.t1
OG0009087	Np006G335620	CP4_g24891_DN3_SP5_c.t1
OG0009088	Np006G339940	CP4_g25158_DN3_SP8_c.t1
OG0009089	Np004G241120	CP1_g37829_DN3_SP2_c.t1
OG0009090	Np004G241100	CP1_g37831_DN3_SP0_c.t1
OG0009091	Np004G240930	CP7_g46190_DN3_SP6_c.t1
OG0009092	Np004G240860	CP7_g46183_DN3_SP6_c.t1
OG0009093	Np004G240730	CP7_g46172_DN3_SP3_c.t1
OG0009094	Np004G240670	CP7_g46167_DN3_SP0_c.t1
OG0009095	Np004G240260	CP7_g46137_DN3_SP5_c.t1
OG0009097	Np004G239850	CP7_g46102_DN2_SP0_c.t1
OG0009098	Np004G239680	CP7_g46093_DN2_SP0_c.t1
OG0009099	Np004G239640	CP7_g46090_DN2_SP2_c.t1
OG0009100	Np004G239320	CP7_g46060_DN3_SP8_c.t1
OG0009101	Np004G238940	CP7_g46022_DN3_SP8_c.t1
OG0009102	Np004G238770	CP7_g46009_DN3_SP1_c.t1
OG0009103	Np004G238690	CP7_g46007_DN3_SP0_c.t1
OG0009104	Np004G238360	CP7_g45984_DN3_SP3_c.t1
OG0009105	Np004G237700	CP7_g45937_DN3_SP1_c.t1
OG0009106	Np004G237200	CP7_g45897_DN3_SP1_c.t1
OG0009107	Np004G237130	CP7_g45893_DN3_SP0_c.t1
OG0009107	Np005G311320	CP5_g1828_DN3_SP0_c.t1
OG0009108	Np004G237110	CP7_g45891_DN3_SP0_c.t1
OG0009109	Np004G237090	CP7_g45889_DN3_SP7_c.t1
OG0009110	Np004G236630	CP7_g45849_DN3_SP8_c.t1
OG0009111	Np004G235570	CP7_g45771_DN3_SP8_c.t1
OG0009112	Np004G235560	CP7_g45770_DN3_SP7_c.t1
OG0009113	Np004G235280	CP7_g45741_DN3_SP8_c.t1
OG0009114	Np004G234450	CP7_g45671_DN3_SP0_c.t1
OG0009115	Np004G234270	CP7_g45661_DN3_SP7_c.t1
OG0009116	Np001G057300	CP3_g13937_DN3_SP8_c.t1
OG0009118	Np004G232800	CP7_g45583_DN3_SP8_c.t1
OG0009119	Np004G232780	CP7_g45582_DN3_SP0_c.t1
OG0009120	Np004G231840	CP7_g45515_DN3_SP8_c.t1
OG0009121	Np004G231790	CP7_g45514_DN3_SP8_c.t1
OG0009122	Np004G230970	CP7_g45476_DN3_SP8_c.t1
OG0009123	Np004G230440	CP7_g45448_DN3_SP6_c.t1
OG0009124	Np004G230180	CP7_g45438_DN3_SP0_c.t1
OG0009125	Np004G229830	CP7_g45410_DN3_SP7_c.t1
OG0009125	Np006G364630	CP7_g45409_DN3_SP0_c.t1
OG0009126	Np004G227890	CP7_g45344_DN3_SP0_c.t1
OG0009127	Np004G227440	CP7_g45331_DN3_SP8_c.t1
OG0009128	Np004G226610	CP7_g45310_DN3_SP3_c.t1
OG0009129	Np004G226240	CP7_g45301_DN3_SP4_c.t1
OG0009130	Np002G087190	CP9_g28527_DN3_SP8_c.t1
OG0009131	Np004G225820	CP7_g45285_DN3_SP8_c.t1
OG0009133	Np004G224740	CP7_g45264_DN3_SP0_c.t1
OG0009134	Np004G224660	CP7_g45263_DN3_SP8_c.t1
OG0009135	Np004G209150	CP7_g45232_DN3_SP3_c.t1
OG0009136	Np004G209170	CP7_g45230_DN2_SP0_c.t1
OG0009137	Np004G209460	CP7_g45204_DN2_SP0_c.t1
OG0009138	Np004G209590	CP7_g45201_DN3_SP1_c.t1
OG0009139	Np004G209820	CP7_g45176_DN2_SP7_c.t1
OG0009140	Np004G210070	CP7_g45149_DN3_SP3_c.t1
OG0009141	Np005G282560	CP19_g18222_DN2_SP0_c.t1
OG0009143	Np005G282210	CP19_g18202_DN3_SP0_c.t1
OG0009144	Np005G281630	CP19_g18171_DN3_SP2_c.t1
OG0009145	Np005G281490	CP19_g18158_DN3_SP0_c.t1
OG0009146	Np006G364160	CP16_g55279_DN3_SP8_c.t1
OG0009148	Np006G364570	CP16_g55225_DN3_SP8_c.t1
OG0009149	Np006G364420	CP16_g55235_DN3_SP8_c.t1
OG0009150	Np006G365610	CP16_g55124_DN3_SP8_c.t1
OG0009151	Np006G366000	CP16_g55094_DN3_SP8_c.t1
OG0009152	Np006G366510	CP16_g55046_DN2_SP0_c.t1
OG0009153	Np006G366680	CP16_g55032_DN3_SP0_c.t1
OG0009154	Np006G367450	CP16_g54987_DN3_SP8_c.t1
OG0009155	Np006G367750	CP16_g54952_DN3_SP8_c.t1
OG0009156	Np001G053290	CP3_g14219_DN3_SP8_c.t1
OG0009157	Np006G368720	CP16_g54889_DN3_SP6_c.t1
OG0009158	Np006G368890	CP16_g54877_DN3_SP0_c.t1
OG0009159	Np006G370310	CP16_g54816_DN3_SP4_c.t1
OG0009160	Np006G370640	CP16_g54764_DN3_SP5_c.t1
OG0009162	Np004G241390	CP1_g37808_DN3_SP0_c.t1
OG0009163	Np004G241690	CP1_g37786_DN3_SP0_c.t1
OG0009164	Np004G241890	CP1_g37770_DN3_SP2_c.t1
OG0009165	Np004G242590	CP1_g37722_DN3_SP0_c.t1
OG0009166	Np004G242620	CP1_g37720_DN3_SP1_c.t1
OG0009167	Np004G242860	CP1_g37699_DN3_SP8_c.t1
OG0009168	Np004G244030	CP1_g37628_DN3_SP8_c.t1
OG0009169	Np004G243990	CP1_g37631_DN3_SP7_c.t1
OG0009170	Np004G244510	CP1_g37599_DN3_SP0_c.t1
OG0009171	Np004G245530	CP1_g37538_DN3_SP8_c.t1
OG0009172	Np004G246320	CP1_g37480_DN3_SP8_c.t1
OG0009173	Np004G246490	CP1_g37469_DN3_SP7_c.t1
OG0009174	Np004G247000	CP1_g37434_DN3_SP2_c.t1
OG0009175	Np004G247850	CP1_g37375_DN3_SP8_c.t1
OG0009176	Np004G247900	CP1_g37373_DN3_SP8_c.t1
OG0009177	Np004G247990	CP1_g37364_DN3_SP3_c.t1
OG0009178	Np004G248610	CP1_g37312_DN3_SP8_c.t1
OG0009179	Np004G249200	CP1_g37268_DN3_SP7_c.t1
OG0009180	Np004G249090	CP1_g37277_DN3_SP8_c.t1
OG0009181	Np004G249650	CP1_g37232_DN3_SP3_c.t1
OG0009182	Np004G249820	CP1_g37211_DN3_SP0_c.t1
OG0009184	Np004G250100	CP1_g37188_DN3_SP8_c.t1
OG0009185	Np004G250240	CP1_g37177_DN3_SP2_c.t1
OG0009186	Np003G148090	CP8_g54336_DN3_SP3_c.t1
OG0009187	Np004G250400	CP1_g37165_DN3_SP8_c.t1
OG0009188	Np004G250460	CP1_g37160_DN3_SP3_c.t1
OG0009189	Np004G250720	CP1_g37138_DN3_SP5_c.t1
OG0009190	Np004G250710	CP1_g37139_DN3_SP3_c.t1
OG0009191	Np004G250670	CP1_g37142_DN3_SP6_c.t1
OG0009192	Np004G250650	CP1_g37144_DN3_SP2_c.t1
OG0009193	Np004G250820	CP1_g37132_DN2_SP0_c.t1
OG0009194	Np004G250900	CP1_g37125_DN3_SP8_c.t1
OG0009195	Np004G251390	CP1_g37080_DN3_SP4_c.t1
OG0009196	Np004G251020	CP1_g37114_DN3_SP8_c.t1
OG0009197	Np004G251820	CP1_g37048_DN3_SP8_c.t1
OG0009198	Np004G252120	CP1_g37024_DN3_SP8_c.t1
OG0009199	Np004G252360	CP1_g37003_DN3_SP0_c.t1
OG0009200	Np004G253260	CP1_g36932_DN3_SP8_c.t1
OG0009201	Np004G253330	CP1_g36927_DN3_SP8_c.t1
OG0009202	Np004G253460	CP1_g36918_DN2_SP0_c.t1
OG0009203	Np004G253500	CP1_g36915_DN3_SP4_c.t1
OG0009205	Np004G253960	CP1_g36871_DN3_SP8_c.t1
OG0009206	Np004G254560	CP1_g36829_DN3_SP8_c.t1
OG0009207	Np004G254590	CP1_g36827_DN3_SP8_c.t1
OG0009208	Np004G254770	CP1_g36549_DN3_SP8_c.t1
OG0009209	Np005G309660	CP9_g29699_DN3_SP0_c.t1
OG0009210	Np004G255230	CP1_g36581_DN3_SP8_c.t1
OG0009211	Np004G255350	CP1_g36594_DN3_SP8_c.t1
OG0009212	Np004G255410	CP1_g36597_DN3_SP8_c.t1
OG0009213	Np004G255740	CP1_g36623_DN3_SP0_c.t1
OG0009214	Np004G255970	CP1_g36647_DN3_SP2_c.t1
OG0009215	Np004G256310	CP1_g36675_DN3_SP8_c.t1
OG0009216	Np004G256960	CP1_g36725_DN3_SP1_c.t1
OG0009217	Np004G257320	CP1_g36759_DN3_SP0_c.t1
OG0009218	Np004G257390	CP1_g36766_DN3_SP0_c.t1
OG0009219	Np004G257620	CP1_g36790_DN1_SP0_c.t1
OG0009220	Np004G257850	CP1_g36809_DN3_SP0_c.t1
OG0009221	Np004G257950	CP1_g36815_DN3_SP8_c.t1
OG0009222	Np004G258320	CP1_g36527_DN3_SP3_c.t1
OG0009223	Np004G258400	CP1_g36516_DN3_SP0_c.t1
OG0009224	Np004G258480	CP1_g36509_DN3_SP5_c.t1
OG0009226	Np004G258660	CP1_g36491_DN3_SP0_c.t1
OG0009227	Np004G258730	CP1_g36486_DN3_SP0_c.t1
OG0009228	Np004G259100	CP1_g36459_DN3_SP1_c.t1
OG0009229	Np004G259350	CP1_g36441_DN3_SP5_c.t1
OG0009230	Np004G259770	CP1_g36411_DN3_SP7_c.t1
OG0009231	Np004G259880	CP1_g36400_DN2_SP8_c.t1
OG0009232	Np003G140830	CP11_g32572_DN3_SP2_c.t1
OG0009233	Np003G140890	CP11_g32566_DN3_SP2_c.t1
OG0009234	Np003G141110	CP11_g32545_DN3_SP3_c.t1
OG0009236	Np003G141790	CP11_g32479_DN3_SP7_c.t1
OG0009237	Np003G141840	CP11_g32473_DN3_SP7_c.t1
OG0009238	Np003G141900	CP11_g32465_DN3_SP3_c.t1
OG0009239	Np003G142560	CP11_g32407_DN3_SP8_c.t1
OG0009240	Np003G142320	CP11_g32430_DN3_SP8_c.t1
OG0009241	Np003G142120	CP11_g32447_DN3_SP2_c.t1
OG0009242	Np003G142700	CP11_g32394_DN3_SP0_c.t1
OG0009243	Np003G143170	CP11_g32357_DN3_SP8_c.t1
OG0009245	Np003G143850	CP11_g32297_DN3_SP7_c.t1
OG0009246	Np003G143920	CP11_g32289_DN3_SP0_c.t1
OG0009247	Np003G144270	CP11_g32261_DN3_SP1_c.t1
OG0009248	Np003G144380	CP11_g32254_DN2_SP0_c.t1
OG0009249	Np003G144930	CP11_g32213_DN3_SP0_c.t1
OG0009250	Np003G145590	CP11_g32159_DN3_SP4_c.t1
OG0009251	Np003G146740	CP8_g54449_DN3_SP7_c.t1
OG0009252	Np003G146810	CP8_g54442_DN3_SP8_c.t1
OG0009253	Np003G147220	CP8_g54409_DN3_SP3_c.t1
OG0009254	Np003G147230	CP8_g54408_DN3_SP0_c.t1
OG0009255	Np001G015050	CP2_g48608_DN3_SP0_c.t1
OG0009256	Np001G015810	CP2_g48662_DN3_SP3_c.t1
OG0009257	Np001G016700	CP2_g48720_DN3_SP1_c.t1
OG0009258	Np001G016240	CP2_g48684_DN3_SP8_c.t1
OG0009259	Np001G016770	CP2_g48727_DN2_SP0_c.t1
OG0009260	Np001G016930	CP2_g48735_DN3_SP8_c.t1
OG0009262	Np003G140470	CP11_g32606_DN3_SP8_c.t1
OG0009263	Np003G140370	CP11_g32614_DN3_SP8_c.t1
OG0009264	Np003G132530, Np003G130950	CP11_g33275_DN3_SP8_c.t1
OG0009265	Np003G132550	CP11_g33277_DN3_SP8_c.t1
OG0009267	Np003G140670	CP11_g32589_DN3_SP1_c.t1
OG0009268	Np003G132380	CP11_g33260_DN3_SP6_c.t1
OG0009269	Np003G132340	CP11_g33257_DN2_SP8_c.t1
OG0009270	Np003G140080	CP11_g32632_DN3_SP7_c.t1
OG0009271	Np003G131580	CP11_g33215_DN3_SP0_c.t1
OG0009272	Np003G131570	CP11_g33214_DN3_SP4_c.t1
OG0009273	Np003G131350	CP11_g33299_DN2_SP0_c.t1
OG0009274	Np004G235990, Np003G131250	CP11_g33303_DN3_SP2_c.t1
OG0009275	Np003G130980	CP11_g33322_DN3_SP4_c.t1
OG0009277	Np003G130080	CP11_g33370_DN3_SP1_c.t1
OG0009278	Np003G130040	CP11_g33373_DN1_SP0_c.t1
OG0009279	Np003G129740	CP11_g33393_DN3_SP4_c.t1
OG0009280	Np003G129450	CP11_g33414_DN3_SP0_c.t1
OG0009281	Np001G013100	CP2_g48456_DN2_SP1_c.t1
OG0009282	Np001G013370	CP2_g48480_DN3_SP0_c.t1
OG0009283	Np001G013140	CP2_g48461_DN3_SP8_c.t1
OG0009284	Np001G012810	CP2_g48442_DN3_SP2_c.t1
OG0009285	Np001G012650	CP2_g48433_DN3_SP8_c.t1
OG0009286	Np001G012460	CP2_g48423_DN3_SP8_c.t1
OG0009287	Np001G012280	CP2_g48412_DN3_SP8_c.t1
OG0009288	Np001G012260	CP2_g48410_DN3_SP3_c.t1
OG0009289	Np001G012010	CP2_g48389_DN3_SP7_c.t1
OG0009290	Np001G011950	CP2_g48383_DN3_SP5_c.t1
OG0009291	Np001G057970	CP3_g13874_DN3_SP7_c.t1
OG0009292	Np001G011890	CP2_g48379_DN3_SP6_c.t1
OG0009293	Np001G011750	CP2_g48362_DN3_SP5_c.t1
OG0009294	Np001G011070	CP2_g48316_DN3_SP3_c.t1
OG0009295	Np001G010620	CP2_g48279_DN3_SP0_c.t1
OG0009297	Np001G010430	CP2_g48266_DN3_SP8_c.t1
OG0009298	Np001G010390	CP2_g48263_DN3_SP7_c.t1
OG0009299	Np001G010200	CP2_g48247_DN3_SP0_c.t1
OG0009300	Np001G009550	CP2_g48188_DN3_SP2_c.t1
OG0009301	Np001G008730	CP2_g48127_DN3_SP8_c.t1
OG0009302	Np001G008540	CP2_g48112_DN3_SP6_c.t1
OG0009303	Np001G006850	CP2_g48021_DN3_SP0_c.t1
OG0009304	Np001G048100	CP3_g14571_DN3_SP5_c.t1
OG0009305	Np001G006660	CP2_g48007_DN3_SP3_c.t1
OG0009306	Np003G154040	CP8_g53880_DN3_SP5_c.t1
OG0009307	Np003G154560	CP8_g53842_DN3_SP8_c.t1
OG0009308	Np001G053030	CP3_g14237_DN3_SP8_c.t1
OG0009310	Np001G052950	CP3_g14244_DN3_SP2_c.t1
OG0009311	Np001G052720	CP3_g14262_DN3_SP8_c.t1
OG0009312	Np001G052560	CP3_g14280_DN3_SP0_c.t1
OG0009313	Np001G052170	CP3_g14310_DN3_SP8_c.t1
OG0009314	Np001G052040	CP3_g14322_DN3_SP8_c.t1
OG0009315	Np001G051060	CP3_g14383_DN3_SP0_c.t1
OG0009316	Np001G051020	CP3_g14386_DN3_SP1_c.t1
OG0009317	Np001G051000	CP3_g14388_DN3_SP7_c.t1
OG0009318	Np001G050620	CP3_g14416_DN3_SP2_c.t1
OG0009319	Np001G050210	CP3_g14450_DN3_SP7_c.t1
OG0009320	Np001G049950	CP3_g14468_DN3_SP8_c.t1
OG0009321	Np001G049410	CP3_g14499_DN3_SP5_c.t1
OG0009322	Np001G049140	CP3_g14520_DN3_SP8_c.t1
OG0009323	Np001G048540	CP3_g14538_DN3_SP1_c.t1
OG0009325	Np001G047950	CP3_g14587_DN3_SP8_c.t1
OG0009326	Np001G047820	CP3_g14600_DN3_SP0_c.t1
OG0009327	Np001G047070	CP3_g14666_DN3_SP0_c.t1
OG0009328	Np001G044050	CP3_g15246_DN3_SP4_c.t1
OG0009329	Np001G043130	CP12_g30732_DN3_SP3_c.t1
OG0009330	Np005G263210	CP5_g703_DN3_SP8_c.t1
OG0009331	Np001G018310	CP2_g48839_DN3_SP6_c.t1
OG0009332	Np002G092130	CP9_g28275_DN3_SP0_c.t1
OG0009333	Np002G092080	CP9_g28277_DN3_SP7_c.t1
OG0009334	Np002G088870	CP9_g28442_DN3_SP2_c.t1
OG0009335	Np002G088310	CP9_g28470_DN3_SP8_c.t1
OG0009336	Np002G088490	CP9_g28461_DN3_SP0_c.t1
OG0009337	Np002G087620	CP9_g28491_DN3_SP8_c.t1
OG0009338	Np002G087330	CP9_g28517_DN3_SP2_c.t1
OG0009339	Np002G087250	CP9_g28525_DN3_SP0_c.t1
OG0009340	Np002G086970	CP9_g28545_DN3_SP7_c.t1
OG0009341	Np006G362220	CP24_g47105_DN3_SP6_c.t1
OG0009342	Np002G086340	CP9_g28589_DN3_SP7_c.t1
OG0009343	Np002G086330	CP9_g28590_DN3_SP1_c.t1
OG0009344	Np002G086020	CP9_g28609_DN3_SP6_c.t1
OG0009345	Np002G085410	CP9_g28652_DN3_SP7_c.t1
OG0009346	Np002G084730	CP9_g28690_DN2_SP0_c.t1
OG0009347	Np002G083950	CP9_g28743_DN3_SP0_c.t1
OG0009348	Np002G083810	CP9_g28759_DN3_SP0_c.t1
OG0009349	Np002G083570	CP9_g28779_DN3_SP6_c.t1
OG0009350	Np002G083300	CP9_g28806_DN3_SP8_c.t1
OG0009351	Np002G083220	CP9_g28812_DN3_SP8_c.t1
OG0009352	Np002G082830	CP9_g28848_DN3_SP7_c.t1
OG0009354	Np002G082730	CP9_g28856_DN3_SP1_c.t1
OG0009355	Np002G082720	CP9_g28857_DN3_SP0_c.t1
OG0009356	Np002G073660, Np002G073620	CP9_g29465_DN3_SP0_c.t1
OG0009357	Np002G075170	CP9_g29371_DN3_SP1_c.t1
OG0009359	Np002G075510	CP9_g29345_DN3_SP8_c.t1
OG0009360	Np007G381190	CP12_g30479_DN3_SP7_c.t1
OG0009362	Np002G075730	CP9_g29333_DN2_SP2_c.t1
OG0009363	Np002G077650	CP9_g29210_DN3_SP8_c.t1
OG0009364	Np002G078240	CP9_g29158_DN3_SP8_c.t1
OG0009365	Np002G078640	CP9_g29132_DN3_SP2_c.t1
OG0009367	Np002G079140	CP9_g29092_DN3_SP8_c.t1
