Orthogroup	Noccaea_praecox	Euclidium_syriacum
OG0010539	Np001G057450	ESY1_g10962_DN3_SP8_c0.t1
OG0010540	Np001G057770	ESY1_g10889_DN3_SP0_c0.t1
OG0010541	Np001G058060	ESY1_g10850_DN3_SP8_c0.t1
OG0010542	Np001G058580	ESY1_g10798_DN3_SP6_c0.t1
OG0010543	Np001G058630	ESY1_g10796_DN3_SP8_c0.t1
OG0010544	Np001G058830	ESY1_g10771_DN3_SP8_c0.t1
OG0010546	Np001G061350	ESY1_g11784_DN3_SP0_c0.t1
OG0010547	Np001G061340	ESY1_g11783_DN3_SP0_c0.t1
OG0010548	Np001G061400	ESY1_g11775_DN3_SP7_c0.t1
OG0010549	Np001G063430	ESY1_g11421_DN3_SP0_c0.t1
OG0010550	Np001G063460	ESY1_g11417_DN3_SP8_c0.t1
OG0010551	Np001G063670, Np006G334750	ESY1_g11388_DN3_SP0_c0.t1
OG0010553	Np001G057440	ESY1_g10963_DN3_SP0_c0.t1
OG0010554	Np001G064900	ESY1_g11866_DN3_SP8_c0.t1
OG0010555	Np001G065040	ESY1_g11889_DN3_SP6_c0.t1
OG0010556	Np001G066220	ESY1_g12071_DN3_SP3_c0.t1
OG0010557	Np001G066350	ESY1_g12120_DN3_SP0_c0.t1
OG0010558	Np001G066960	ESY1_g12252_DN3_SP0_c0.t1
OG0010559	Np001G066970	ESY1_g12253_DN3_SP0_c0.t1
OG0010560	Np001G067090	ESY1_g12270_DN3_SP0_c0.t1
OG0010562	Np001G067390	ESY1_g12312_DN2_SP0_c0.t1
OG0010563	Np001G067900	ESY1_g12365_DN3_SP0_c0.t1
OG0010565	Np001G067970	ESY1_g12381_DN3_SP0_c0.t1
OG0010566	Np001G068070	ESY1_g12391_DN2_SP0_c0.t1
OG0010567	Np001G068800	ESY1_g12469_DN3_SP5_c0.t1
OG0010568	Np001G069310	ESY1_g12522_DN3_SP0_c0.t1
OG0010569	Np004G213870	ESY4_g23661_DN3_SP0_c0.t1
OG0010570	Np001G069620	ESY1_g12556_DN3_SP0_c0.t1
OG0010571	Np001G069700	ESY2_g33568_DN3_SP0_c0.t1, ESY2_g33597_DN2_SP0_c0.t1, ESY2_g33981_DN1_SP0_c0.t1
OG0010573	Np007G374780	ESY11_g54242_DN3_SP0_c0.t1
OG0010575	Np001G053940	ESY1_g10313_DN2_SP0_c0.t1
OG0010577	Np001G062760	ESY1_g11548_DN3_SP0_c0.t1
OG0010578	Np006G332360	ESY9_g45686_DN3_SP0_c0.t1
OG0010579	Np006G331130	ESY12_g50969_DN3_SP0_c0.t1
OG0010580	Np005G273380	ESY4_g24606_DN1_SP0_c0.t1
OG0010581	Np005G261400	ESY4_g26773_DN3_SP0_c0.t1, ESY8_g60744_DN3_SP0_c0.t1
OG0010582	Np004G257400	ESY5_g5248_DN3_SP8_c19.t1
OG0010583	Np004G254440	ESY5_g4812_DN3_SP8_c0.t1
OG0010584	Np004G251770	ESY8_g60804_DN2_SP0_c0.t1, ESY5_g4469_DN3_SP0_c0.t1, ESY5_g4468_DN3_SP0_c0.t1
OG0010585	Np004G251430	ESY5_g4443_DN3_SP0_c0.t1
OG0010586	Np004G249610, Np004G249620	ESY5_g3318_DN3_SP0_c0.t1
OG0010587	Np004G246040	ESY5_g3744_DN3_SP0_c10.t1
OG0010590	Np002G085400	ESY2_g35548_DN3_SP0_c0.t1
OG0010591	Np002G089030	ESY2_g34453_DN2_SP0_c0.t1
OG0010592	Np002G089890	ESY2_g34504_DN3_SP6_c0.t1
OG0010593	Np005G264410	ESY4_g25731_DN3_SP0_c0.t1
OG0010594	Np001G022560	ESY10_g13929_DN3_SP0_c0.t1
OG0010595	Np006G358620	ESY8_g58988_DN3_SP0_c0.t1
OG0010596	Np007G387130	ESY3_g27936_DN3_SP1_c0.t1
OG0010597	Np007G382470	ESY3_g28940_DN2_SP0_c0.t1
OG0010598	Np007G392850	ESY3_g29772_DN3_SP0_c0.t1
OG0010599	Np007G405810	ESY3_g30378_DN3_SP0_c0.t1
OG0010601	Np007G408660	ESY3_g30106_DN3_SP1_c0.t1
OG0010602	Np007G408870	ESY3_g30084_DN3_SP0_c0.t1
OG0010603	Np007G413450	ESY3_g30929_DN3_SP0_c0.t1
OG0010605	Np007G415860	ESY3_g31411_DN3_SP0_c0.t1
OG0010608	Np003G129870	ESY7_g18975_DN3_SP0_c0.t1
OG0010609	Np003G132050	ESY7_g18748_DN2_SP0_c0.t1
OG0010610	Np006G371400	ESY8_g59946_DN2_SP0_c0.t1
OG0010611	Np006G369600	ESY8_g59766_DN3_SP0_c0.t1
OG0010612	Np004G206600, Np004G206570, Np004G206640	ESY7_g19635_DN3_SP0_c0.t1
OG0010613	Np005G290470, Np005G302680	ESY9_g42821_DN3_SP0_c0.t1
OG0010614	Np005G291160	ESY9_g42721_DN3_SP0_c0.t1
OG0010615	Np005G294890	ESY9_g42442_DN3_SP7_c0.t1
OG0010616	Np004G213150	ESY4_g23336_DN3_SP2_c0.t1
OG0010617	Np006G357500	ESY20_g12743_DN2_SP0_c0.t1
OG0010618	Np003G135310, Np001G005290	ESY7_g17807_DN3_SP6_c0.t1
OG0010620	Np003G141820	ESY7_g17533_DN2_SP0_c0.t1
OG0010621	Np003G140730	ESY7_g17687_DN3_SP6_c0.t1
OG0010622	Np003G142270	ESY1_g10426_DN3_SP0_c0.t1
OG0010623	Np001G015610	ESY10_g15735_DN3_SP8_c0.t1
OG0010624	Np005G274940, Np005G274980	ESY4_g24371_DN2_SP0_c0.t1
OG0010625	Np001G043650	ESY1_g6219_DN2_SP0_c0.t1, ESY1_g6212_DN1_SP0_c0.t1
OG0010626	Np003G150300	ESY6_g49040_DN3_SP0_c0.t1
OG0010628	Np001G013490	ESY6_g49923_DN3_SP0_c0.t1
OG0010629	Np001G011910	ESY6_g50046_DN3_SP0_c0.t1
OG0010630	Np001G007500	ESY6_g49370_DN3_SP0_c0.t1
OG0010633	Np005G293390	ESY7_g17523_DN2_SP0_c0.t1
OG0010634	Np004G199100, Np004G205870, Np004G202620	ESY1_g12255_DN3_SP1_c0.t1
OG0010635	Np004G225660, Np002G094920	ESY17_g40171_DN3_SP0_c0.t1
OG0010637	Np004G195800	ESY2_g37299_DN2_SP8_c0.t1
OG0010638	Np002G081430	ESY2_g35893_DN3_SP0_c0.t1
OG0010640	Np006G370110	ESY8_g59812_DN3_SP0_c0.t1
OG0010644	Np001G015900	ESY10_g15837_DN3_SP4_c0.t1
OG0010645	Np005G295580, Np005G295870	ESY9_g42425_DN3_SP0_c0.t1
OG0010660	Np005G276720	ESY4_g23938_DN3_SP1_c0.t1
OG0010661	Np005G276580	ESY4_g23952_DN3_SP0_c0.t1
OG0010662	Np005G276160	ESY4_g24126_DN3_SP0_c0.t1
OG0010663	Np005G275220	ESY4_g24345_DN3_SP8_c0.t1
OG0010664	Np005G273550, Np005G273530	ESY4_g24566_DN3_SP0_c0.t1
OG0010666	Np005G260020	ESY4_g26950_DN3_SP8_c0.t1
OG0010667	Np005G272420	ESY4_g24805_DN3_SP4_c0.t1
OG0010668	Np005G272180	ESY4_g24854_DN3_SP0_c0.t1, ESY4_g24850_DN3_SP1_c0.t1
OG0010669	Np005G271750	ESY4_g24900_DN3_SP4_c0.t1
OG0010670	Np005G271370	ESY4_g24998_DN3_SP4_c0.t1
OG0010671	Np005G270800	ESY4_g25075_DN3_SP8_c6.t1
OG0010672	Np005G270030	ESY4_g25191_DN3_SP8_c0.t1
OG0010673	Np005G262780	ESY4_g25161_DN3_SP5_c0.t1
OG0010674	Np005G263320	ESY4_g25968_DN3_SP8_c0.t1
OG0010675	Np005G263180	ESY4_g25993_DN3_SP5_c0.t1
OG0010676	Np003G150270	ESY6_g49044_DN3_SP8_c0.t1
OG0010677	Np005G264110	ESY4_g25779_DN3_SP7_c0.t1
OG0010678	Np006G337010	ESY9_g44878_DN3_SP0_c0.t1
OG0010679	Np005G264450	ESY4_g25724_DN3_SP1_c0.t1
OG0010680	Np005G264290	ESY4_g25696_DN3_SP2_c0.t1
OG0010681	Np005G264720	ESY4_g25634_DN3_SP8_c0.t1
OG0010682	Np002G092110	ESY3_g27319_DN2_SP0_c0.t1, ESY16_g61613_DN3_SP0_c0.t1
OG0010683	Np005G265520	ESY6_g49471_DN3_SP6_c0.t1
OG0010684	Np005G266020	ESY4_g25452_DN3_SP8_c0.t1
OG0010685	Np003G140650	ESY7_g17698_DN3_SP0_c0.t1
OG0010686	Np004G216670, Np004G216780	ESY16_g61841_DN3_SP0_c0.t1
OG0010687	Np004G217910	ESY16_g61776_DN3_SP1_c0.t1
OG0010688	Np005G296130	ESY16_g61634_DN3_SP6_c0.t1
OG0010689	Np002G090520	ESY16_g61624_DN3_SP0_c0.t1
OG0010690	Np005G296270	ESY16_g61617_DN3_SP8_c0.t1
OG0010691	Np005G299390	ESY16_g61493_DN3_SP0_c0.t1
OG0010692	Np005G299480	ESY16_g61487_DN2_SP0_c0.t1
OG0010693	Np006G340050, Np005G299490	ESY16_g61486_DN2_SP0_c0.t1
OG0010694	Np005G299760	ESY16_g61476_DN3_SP0_c0.t1
OG0010695	Np005G300150	ESY16_g61469_DN3_SP8_c0.t1
OG0010696	Np005G300190	ESY16_g61460_DN3_SP0_c0.t1
OG0010697	Np002G107490	ESY2_g34224_DN3_SP0_c0.t1
OG0010698	Np001G060690	ESY1_g10514_DN3_SP3_c0.t1, ESY14_g20277_DN3_SP0_c0.t1
OG0010699	Np002G107700	ESY2_g34216_DN3_SP0_c0.t1
OG0010701	Np002G111730	ESY2_g34165_DN2_SP8_c0.t1
OG0010702	Np002G112900	ESY2_g34125_DN1_SP0_c0.t1
OG0010703	Np002G113140	ESY2_g34109_DN3_SP4_c0.t1
OG0010704	Np002G113600	ESY2_g34092_DN3_SP0_c0.t1
OG0010705	Np002G114680	ESY2_g34056_DN3_SP4_c0.t1
OG0010706	Np002G114430	ESY2_g34064_DN3_SP7_c0.t1
OG0010707	Np002G114970, Np005G301650	ESY2_g34043_DN3_SP0_c14.t1
OG0010708	Np002G115030	ESY2_g34040_DN3_SP0_c12.t1
OG0010709	Np002G115170, Np002G115190	ESY2_g34035_DN1_SP0_c0.t1
OG0010710	Np002G115370	ESY2_g34027_DN3_SP1_c0.t1
OG0010711	Np002G115680	ESY2_g34012_DN3_SP8_c0.t1
OG0010712	Np002G115690	ESY8_g59086_DN2_SP0_c0.t1, ESY2_g34007_DN3_SP8_c10.t1
OG0010713	Np002G115710	ESY2_g34004_DN3_SP2_c0.t1
OG0010714	Np002G115900, Np002G115850	ESY2_g33995_DN3_SP0_c0.t1
OG0010715	Np002G116030, Np002G116020, Np002G116010	ESY4_g25707_DN3_SP0_c0.t1, ESY2_g33986_DN3_SP0_c0.t1
OG0010716	Np002G116450	ESY2_g33957_DN3_SP0_c0.t1
OG0010717	Np002G117290	ESY2_g33909_DN3_SP0_c0.t1
OG0010718	Np002G117750	ESY2_g33872_DN3_SP8_c0.t1
OG0010719	Np002G118550	ESY2_g33824_DN2_SP5_c0.t1
OG0010720	Np002G118710	ESY2_g33810_DN3_SP8_c0.t1
OG0010721	Np002G118900	ESY2_g33781_DN3_SP6_c0.t1
OG0010722	Np001G029790	ESY10_g14661_DN3_SP0_c0.t1
OG0010723	Np001G026620	ESY10_g14553_DN3_SP8_c0.t1
OG0010724	Np001G026020	ESY10_g14441_DN3_SP0_c10.t1
OG0010725	Np001G025520	ESY10_g14388_DN3_SP3_c0.t1
OG0010726	Np001G025420	ESY10_g14382_DN3_SP7_c0.t1
OG0010727	Np001G025300	ESY10_g14370_DN3_SP3_c0.t1
OG0010728	Np001G025200	ESY10_g14352_DN2_SP0_c0.t1
OG0010729	Np001G025130	ESY10_g14338_DN3_SP1_c0.t1
OG0010730	Np001G024660	ESY10_g14212_DN3_SP5_c0.t1
OG0010731	Np001G023590	ESY10_g14048_DN3_SP8_c0.t1
OG0010732	Np004G243710	ESY5_g2632_DN3_SP7_c0.t1
OG0010734	Np004G244150	ESY5_g2606_DN2_SP0_c0.t1
OG0010737	Np001G022630	ESY10_g13945_DN2_SP0_c0.t1
OG0010738	Np001G020620	ESY21_g55835_DN3_SP0_c6.t1
OG0010739	Np001G020560	ESY21_g55807_DN3_SP0_c0.t1
OG0010740	Np001G020170	ESY21_g55629_DN3_SP0_c0.t1, ESY21_g55628_DN3_SP0_c0.t1
OG0010741	Np001G019980	ESY21_g55449_DN1_SP0_c0.t1
OG0010742	Np001G018620	ESY2_g35140_DN3_SP0_c5.t1
OG0010743	Np002G101410, Np002G094440	ESY2_g35227_DN3_SP8_c0.t1
OG0010744	Np002G098510	ESY2_g34387_DN2_SP0_c0.t1
OG0010745	Np002G101220	ESY2_g34347_DN3_SP1_c0.t1
OG0010746	Np007G420870	ESY2_g34329_DN3_SP0_c0.t1
OG0010747	Np005G309430	ESY17_g39197_DN3_SP0_c0.t1
OG0010748	Np002G124810	ESY2_g33245_DN3_SP1_c0.t1, ESY2_g33500_DN3_SP3_c0.t1
OG0010749	Np002G123240	ESY9_g45681_DN1_SP0_c0.t1, ESY2_g33313_DN3_SP0_c0.t1
OG0010750	Np002G124650	ESY2_g33261_DN3_SP3_c0.t1
OG0010751	Np002G124300	ESY2_g33288_DN3_SP0_c0.t1
OG0010752	Np002G124290	ESY2_g33289_DN3_SP0_c0.t1, ESY2_g33291_DN3_SP6_c0.t1, ESY2_g33290_DN3_SP0_c0.t1
OG0010753	Np002G124120	ESY2_g33301_DN3_SP0_c0.t1
OG0010754	Np002G123850	ESY2_g33329_DN3_SP0_c0.t1
OG0010755	Np002G123410	ESY2_g33371_DN3_SP8_c0.t1
OG0010756	Np002G122880	ESY2_g33440_DN3_SP8_c0.t1
OG0010757	Np002G120990	ESY2_g33613_DN3_SP0_c0.t1
OG0010758	Np007G408930	ESY3_g30077_DN3_SP0_c0.t1
OG0010759	Np005G279630	ESY13_g56011_DN3_SP8_c0.t1
OG0010760	Np006G330500	ESY12_g51087_DN3_SP8_c0.t1
OG0010761	Np006G330800	ESY12_g51022_DN3_SP0_c0.t1
OG0010762	Np006G330750	ESY12_g51026_DN3_SP0_c0.t1
OG0010763	Np006G331270	ESY12_g50952_DN3_SP8_c0.t1
OG0010765	Np007G413740	ESY3_g30850_DN3_SP0_c0.t1
OG0010766	Np007G413430	ESY3_g30932_DN3_SP2_c0.t1
OG0010767	Np007G412190	ESY3_g31045_DN3_SP3_c0.t1
OG0010768	Np007G412100	ESY3_g31055_DN3_SP5_c0.t1
OG0010769	Np007G412090	ESY3_g31056_DN3_SP8_c0.t1
OG0010770	Np005G288480	ESY9_g43270_DN3_SP3_c0.t1
OG0010771	Np007G411230	ESY3_g31158_DN2_SP0_c0.t1, ESY3_g31159_DN2_SP0_c0.t1
OG0010772	Np005G268280	ESY4_g26269_DN3_SP0_c0.t1
OG0010773	Np007G410920	ESY3_g31197_DN3_SP1_c0.t1
OG0010775	Np004G218660, Np007G410280	ESY3_g31267_DN3_SP0_c0.t1
OG0010776	Np007G409670	ESY3_g31300_DN3_SP0_c0.t1, ESY1_g10343_DN3_SP0_c0.t1
OG0010777	Np007G409360	ESY3_g31348_DN3_SP8_c0.t1
OG0010778	Np007G409250	ESY3_g30020_DN3_SP3_c0.t1
OG0010779	Np007G409230	ESY3_g30022_DN3_SP0_c0.t1
OG0010780	Np007G409040	ESY3_g30065_DN2_SP0_c0.t1
OG0010781	Np007G409030	ESY11_g52832_DN1_SP0_c0.t1, ESY11_g52833_DN3_SP0_c0.t1, ESY3_g30064_DN3_SP2_c0.t1
OG0010782	Np003G175140	ESY15_g65046_DN3_SP1_c0.t1
OG0010783	Np003G174680	ESY15_g65181_DN3_SP3_c0.t1
OG0010784	Np003G174740	ESY15_g65167_DN3_SP8_c0.t1
OG0010785	Np003G174570	ESY15_g65187_DN3_SP5_c0.t1, ESY8_g58369_DN3_SP0_c0.t1
OG0010786	Np003G172830	ESY24_g32970_DN3_SP0_c0.t1, ESY22_g40895_DN2_SP0_c0.t1
OG0010787	Np003G172990	ESY24_g33116_DN3_SP6_c0.t1
OG0010788	Np003G172950	ESY3_g31557_DN3_SP0_c0.t1
OG0010789	Np003G172780	ESY12_g51497_DN3_SP3_c0.t1
OG0010790	Np003G172050	ESY11_g52618_DN3_SP1_c0.t1
OG0010791	Np005G281230	ESY24_g33217_DN3_SP8_c0.t1
OG0010792	Np003G184410	ESY6_g46003_DN3_SP2_c0.t1
OG0010793	Np003G184550	ESY6_g46201_DN3_SP8_c0.t1
OG0010794	Np004G225400	ESY6_g46358_DN3_SP3_c0.t1
OG0010795	Np003G168040	ESY6_g46452_DN3_SP8_c0.t1, ESY3_g32270_DN2_SP0_c0.t1
OG0010796	Np003G167450	ESY6_g46593_DN3_SP5_c0.t1
OG0010797	Np003G166220, Np003G166400	ESY6_g46740_DN3_SP7_c0.t1
OG0010798	Np003G164160	ESY6_g47354_DN3_SP7_c0.t1
OG0010799	Np003G164440	ESY6_g47228_DN2_SP0_c0.t1
OG0010800	Np003G163840	ESY2_g33339_DN3_SP8_c1.t1
OG0010802	Np003G162380	ESY6_g47555_DN2_SP0_c0.t1
OG0010803	Np003G161950, Np003G161810, Np003G161940, Np003G161900, Np003G161840	ESY2_g34550_DN2_SP0_c0.t1, ESY7_g18764_DN2_SP0_c0.t1
OG0010804	Np003G161620	ESY6_g47508_DN3_SP4_c0.t1
OG0010805	Np003G163390	ESY6_g47916_DN3_SP8_c0.t1
OG0010806	Np005G278450	ESY16_g62323_DN3_SP0_c0.t1
OG0010807	Np003G160790	ESY6_g47967_DN2_SP0_c0.t1
OG0010808	Np003G159530	ESY6_g48057_DN2_SP0_c0.t1
OG0010809	Np003G159230	ESY6_g48087_DN3_SP0_c0.t1
OG0010810	Np003G158610	ESY6_g48116_DN3_SP8_c0.t1
OG0010811	Np003G158200	ESY6_g48176_DN3_SP0_c0.t1
OG0010812	Np003G156530	ESY6_g48369_DN3_SP2_c0.t1
OG0010813	Np003G156350	ESY6_g48401_DN3_SP7_c0.t1
OG0010815	Np003G155750	ESY6_g48470_DN3_SP0_c6.t1
OG0010816	Np003G155240	ESY6_g48516_DN3_SP3_c0.t1
OG0010817	Np003G155050	ESY6_g48540_DN3_SP3_c0.t1
OG0010818	Np003G139810	ESY7_g18409_DN3_SP0_c0.t1
OG0010819	Np003G139290	ESY7_g18351_DN3_SP0_c0.t1
OG0010820	Np003G138950, Np003G138930	ESY7_g18295_DN3_SP0_c0.t1
OG0010821	Np003G138520	ESY7_g18254_DN3_SP0_c0.t1
OG0010822	Np003G138400	ESY7_g18230_DN3_SP8_c0.t1
OG0010823	Np003G138310	ESY7_g18218_DN3_SP6_c0.t1
OG0010824	Np003G138240	ESY7_g18211_DN3_SP0_c25.t1
OG0010825	Np003G138190	ESY7_g18202_DN1_SP0_c0.t1
OG0010826	Np003G137720	ESY7_g18142_DN3_SP7_c0.t1
OG0010827	Np003G137700	ESY7_g18139_DN3_SP2_c0.t1
OG0010828	Np003G137420	ESY7_g18116_DN3_SP0_c0.t1
OG0010829	Np003G137340	ESY7_g18111_DN3_SP0_c0.t1
OG0010830	Np003G136990	ESY7_g18067_DN3_SP6_c13.t1
OG0010831	Np001G002910	ESY6_g50483_DN3_SP0_c0.t1
OG0010832	Np003G136850	ESY7_g18050_DN3_SP2_c0.t1
OG0010833	Np003G136340	ESY7_g17964_DN3_SP3_c0.t1
OG0010834	Np003G136330	ESY7_g17963_DN3_SP0_c0.t1
OG0010835	Np003G135970	ESY7_g17902_DN1_SP0_c0.t1
OG0010837	Np001G004820	ESY6_g50714_DN3_SP6_c0.t1
OG0010838	Np003G134800	ESY7_g18691_DN3_SP0_c0.t1
OG0010839	Np003G177820	ESY12_g52336_DN1_SP1_c0.t1
OG0010840	Np003G133330	ESY7_g18532_DN3_SP0_c8.t1
OG0010841	Np005G295910	ESY9_g42424_DN3_SP0_c0.t1
OG0010842	Np005G293620	ESY9_g42493_DN3_SP0_c0.t1, ESY9_g42780_DN3_SP0_c0.t1
OG0010843	Np005G292850	ESY9_g42534_DN3_SP0_c0.t1
OG0010844	Np005G291730	ESY9_g42652_DN2_SP0_c0.t1
OG0010845	Np005G291490	ESY9_g42682_DN3_SP0_c0.t1
OG0010846	Np005G291390	ESY2_g35802_DN3_SP0_c0.t1, ESY9_g42706_DN3_SP0_c0.t1
OG0010847	Np005G291220	ESY9_g42695_DN3_SP0_c0.t1
OG0010848	Np005G290620	ESY9_g42796_DN3_SP0_c0.t1
OG0010849	Np005G290350	ESY9_g42879_DN1_SP0_c0.t1
OG0010850	Np005G290090	ESY2_g38330_DN1_SP0_c0.t1, ESY22_g40709_DN3_SP0_c0.t1
OG0010851	Np005G289690	ESY9_g43015_DN3_SP0_c0.t1, ESY9_g43013_DN3_SP0_c0.t1, ESY9_g43007_DN3_SP0_c0.t1
OG0010852	Np005G289230	ESY9_g43138_DN2_SP0_c0.t1, ESY9_g43147_DN3_SP1_c0.t1
OG0010853	Np005G288100	ESY9_g43322_DN3_SP0_c0.t1
OG0010854	Np005G287060	ESY9_g43350_DN3_SP8_c0.t1
OG0010855	Np005G287670	ESY9_g43464_DN3_SP7_c0.t1
OG0010856	Np005G286920, Np005G286660	ESY9_g43638_DN3_SP6_c0.t1
OG0010857	Np005G286860	ESY9_g43629_DN3_SP8_c0.t1
OG0010858	Np005G286700	ESY9_g43599_DN2_SP0_c0.t1
OG0010859	Np005G276730	ESY4_g23937_DN3_SP0_c0.t1
OG0010860	Np005G283470	ESY23_g148_DN3_SP8_c0.t1
OG0010861	Np005G282830	ESY23_g420_DN3_SP0_c0.t1
OG0010862	Np004G206280	ESY14_g19871_DN3_SP8_c0.t1
OG0010863	Np004G206450	ESY14_g20389_DN3_SP0_c0.t1
OG0010864	Np004G206780	ESY14_g20332_DN3_SP8_c0.t1
OG0010865	Np004G206850	ESY14_g20310_DN3_SP0_c0.t1
OG0010866	Np004G204040	ESY14_g20625_DN3_SP0_c0.t1
OG0010867	Np004G204110	ESY4_g26300_DN3_SP4_c0.t1
OG0010868	Np003G157680	ESY14_g21138_DN2_SP0_c0.t1
OG0010869	Np004G202570	ESY14_g20898_DN3_SP6_c0.t1
OG0010870	Np004G203090	ESY10_g13802_DN2_SP0_c0.t1
OG0010871	Np004G203190	ESY4_g21767_DN3_SP8_c0.t1
OG0010872	Np001G037810, Np007G393990, Np001G013050, Np004G200910	ESY4_g22048_DN2_SP3_c0.t1
OG0010874	Np004G211090, Np002G096390	ESY4_g22806_DN2_SP4_c0.t1
OG0010875	Np004G211430	ESY4_g22900_DN3_SP0_c0.t1
OG0010877	Np004G211520	ESY7_g16580_DN3_SP0_c0.t1, ESY7_g16619_DN3_SP0_c0.t1
OG0010878	Np004G211790	ESY4_g22946_DN3_SP2_c0.t1
OG0010879	Np004G213430	ESY4_g23547_DN3_SP0_c0.t1
OG0010880	Np004G213890	ESY8_g59247_DN2_SP0_c0.t1, ESY4_g23663_DN3_SP2_c0.t1
OG0010881	Np004G214110	ESY4_g23683_DN3_SP0_c0.t1
OG0010882	Np004G214410	ESY4_g23764_DN3_SP0_c0.t1
OG0010883	Np004G201200	ESY16_g62037_DN3_SP0_c0.t1
OG0010884	Np005G267080	ESY4_g25315_DN3_SP0_c0.t1
OG0010885	Np005G267660	ESY4_g26140_DN3_SP0_c0.t1
OG0010886	Np005G267980	ESY4_g26205_DN3_SP8_c0.t1
OG0010887	Np007G374690	ESY11_g54263_DN3_SP7_c0.t1
OG0010888	Np005G268340	ESY4_g26293_DN3_SP0_c0.t1
OG0010889	Np005G268400	ESY4_g26303_DN2_SP0_c0.t1
OG0010890	Np005G269340	ESY4_g26522_DN3_SP0_c0.t1
OG0010891	Np005G269460	ESY4_g26534_DN3_SP8_c0.t1
OG0010892	Np005G262700	ESY4_g26626_DN3_SP2_c0.t1
OG0010893	Np006G369030, Np005G262220	ESY4_g26680_DN3_SP3_c0.t1
OG0010894	Np005G262010	ESY4_g26711_DN3_SP0_c0.t1
OG0010896	Np005G261090	ESY4_g26835_DN3_SP6_c0.t1
OG0010897	Np005G260500	ESY4_g26909_DN3_SP2_c0.t1
OG0010899	Np006G371310	ESY8_g59936_DN1_SP0_c0.t1
OG0010900	Np006G371330	ESY6_g50575_DN3_SP7_c0.t1
OG0010901	Np005G260090	ESY4_g26946_DN3_SP0_c0.t1
OG0010902	Np005G260150	ESY4_g26939_DN2_SP8_c0.t1
OG0010903	Np005G260250	ESY10_g14780_DN3_SP6_c0.t1
OG0010904	Np005G260260	ESY7_g18914_DN3_SP0_c0.t1
OG0010905	Np005G259990	ESY4_g26953_DN1_SP0_c0.t1
OG0010906	Np005G310770	ESY17_g40044_DN3_SP4_c0.t1
OG0010906	Np003G168160	ESY3_g27144_DN3_SP0_c0.t1, ESY21_g55684_DN3_SP0_c0.t1
OG0010907	Np005G310930	ESY17_g40072_DN3_SP8_c0.t1
OG0010910	Np005G312510	ESY8_g61314_DN3_SP2_c0.t1
OG0010911	Np005G313870	ESY8_g61006_DN3_SP0_c0.t1
OG0010912	Np005G314090	ESY8_g60983_DN3_SP0_c0.t1
OG0010913	Np005G314410	ESY8_g60951_DN3_SP1_c0.t1
OG0010914	Np005G314660	ESY8_g60910_DN3_SP8_c0.t1, ESY24_g33233_DN3_SP0_c0.t1
OG0010915	Np005G315830	ESY8_g60786_DN3_SP0_c0.t1
OG0010916	Np006G341020	ESY8_g59405_DN2_SP0_c0.t1
OG0010917	Np006G340970	ESY16_g62010_DN3_SP7_c0.t1
OG0010918	Np006G340710	ESY2_g34172_DN2_SP0_c0.t1
OG0010919	Np004G205530	ESY16_g61651_DN2_SP0_c0.t1
OG0010920	Np003G177260	ESY1_g11091_DN1_SP0_c0.t1, ESY20_g13054_DN3_SP0_c0.t1
OG0010921	Np003G177070	ESY11_g54350_DN3_SP4_c0.t1
OG0010922	Np003G175780	ESY19_g41778_DN3_SP0_c0.t1
OG0010923	Np003G175350, Np003G184610	ESY7_g18808_DN3_SP3_c0.t1
OG0010924	Np003G175470	ESY19_g41723_DN3_SP5_c0.t1
OG0010925	Np006G342580	ESY1_g5820_DN3_SP2_c0.t1
OG0010927	Np006G343290	ESY1_g6129_DN3_SP5_c0.t1
OG0010928	Np006G343350	ESY1_g6164_DN3_SP5_c0.t1, ESY6_g49610_DN3_SP3_c0.t1
OG0010930	Np001G042280	ESY1_g6261_DN3_SP0_c0.t1
OG0010931	Np001G042360	ESY1_g6222_DN3_SP0_c0.t1
OG0010932	Np001G042370	ESY16_g62032_DN3_SP0_c0.t1
OG0010933	Np003G171250	ESY1_g6198_DN3_SP1_c0.t1
OG0010934	Np001G042640	ESY1_g6465_DN3_SP0_c0.t1
OG0010935	Np003G178040	ESY1_g10637_DN3_SP4_c0.t1
OG0010936	Np003G178860	ESY18_g63980_DN3_SP8_c0.t1
OG0010937	Np003G180310	ESY18_g63558_DN3_SP8_c0.t1
OG0010938	Np003G181610	ESY18_g63055_DN3_SP0_c0.t1
OG0010939	Np003G183290	ESY7_g16212_DN2_SP0_c19.t1
OG0010940	Np003G183800	ESY7_g16363_DN3_SP0_c0.t1
OG0010941	Np003G183940	ESY7_g16370_DN3_SP8_c0.t1
OG0010942	Np003G183960	ESY7_g16383_DN3_SP7_c0.t1
OG0010943	Np003G184020	ESY7_g16420_DN3_SP0_c0.t1
OG0010944	Np001G039610	ESY7_g16599_DN3_SP0_c0.t1, ESY7_g16592_DN2_SP0_c0.t1
OG0010945	Np002G089940	ESY2_g34507_DN3_SP1_c0.t1
OG0010946	Np001G037110	ESY7_g16805_DN3_SP0_c0.t1
OG0010947	Np001G036860	ESY7_g16832_DN3_SP0_c0.t1
OG0010948	Np001G036710	ESY7_g16845_DN2_SP0_c0.t1
