Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_NCBI
OG0011079	Np006G357630	XP_020884256.1, XP_002862860.1
OG0011080	Np006G348810	XP_020873045.1
OG0011081	Np006G357350	XP_002881245.2
OG0011082	Np006G357540	XP_002881254.1
OG0011083	Np006G357550	XP_002879425.1
OG0011084	Np006G356090	XP_020873522.1, XP_002879365.2
OG0011085	Np006G348170, Np006G354750	XP_020884176.1
OG0011086	Np006G348860, Np006G354130	XP_002881145.1
OG0011087	Np006G353420, Np006G347280	XP_002879266.1
OG0011088	Np006G350950, Np006G365980	XP_002879234.1
OG0011089	Np006G350160, Np008G428170	XP_002879218.1
OG0011090	Np006G342410	XP_020887023.1, XP_002879214.1
OG0011091	Np006G360000	XP_020885602.1
OG0011092	Np006G359570	XP_002879168.1
OG0011093	Np006G359100	XP_020884173.1
OG0011094	Np006G359020	XP_002880939.1
OG0011095	Np006G369710, Np006G370430	XP_002879115.1
OG0011096	Np006G358010	XP_020882519.1, XP_020885676.1
OG0011097	Np006G361580	XP_002880853.1
OG0011098	Np006G361030	XP_002880901.1
OG0011100	Np006G334900	XP_002880845.1
OG0011101	Np001G017810	XP_002863889.1
OG0011102	Np006G362320	XP_020876646.1
OG0011103	Np004G209320	XP_020867833.1
OG0011104	Np006G363390	XP_002880703.1
OG0011105	Np005G278610	XP_020873255.1
OG0011106	Np007G424660	XP_020886962.1
OG0011107	Np007G424770	XP_020886092.1
OG0011109	Np006G352370	XP_020874431.1, XP_020885346.1
OG0011110	Np005G311730	XP_002884244.1
OG0011111	Np006G330190	XP_002879928.1
OG0011112	Np006G330230	XP_002881770.1
OG0011113	Np005G278770	XP_002867541.1
OG0011114	Np005G278840	XP_002867544.1
OG0011115	Np005G278850	XP_020873709.1
OG0011117	Np007G423150	XP_020888064.1
OG0011118	Np007G423080	XP_020889329.1
OG0011119	Np007G422820	XP_020888489.1
OG0011120	Np003G147600	XP_002871895.1
OG0011121	Np007G421600	XP_002882305.1
OG0011122	Np007G420550	XP_002882351.1
OG0011123	Np007G419370	XP_020887059.1
OG0011124	Np007G419460	XP_020886541.1, XP_020888680.1
OG0011126	Np007G418820	XP_020871341.1
OG0011127	Np007G412410, Np007G417990	XP_020887891.1
OG0011128	Np007G417640	XP_020887654.1
OG0011129	Np007G417550	XP_020885890.1
OG0011130	Np007G389080	XP_002885795.1
OG0011131	Np007G417140	XP_002884578.1
OG0011132	Np001G017590	XP_020889058.1
OG0011133	Np007G414700	XP_020888170.1
OG0011134	Np007G414450	XP_020887908.1
OG0011135	Np007G413980	XP_020886941.1
OG0011136	Np007G413960	XP_002884706.1
OG0011137	Np006G331510	XP_002879873.1
OG0011138	Np006G332590	XP_020883692.1
OG0011139	Np006G333210	XP_020884001.1
OG0011140	Np006G334520	XP_020884556.1
OG0011141	Np006G334880	XP_002879764.1
OG0011142	Np006G339710	XP_020866454.1, XP_020883719.1
OG0011143	Np006G339460	XP_002879598.1
OG0011144	Np006G338060	XP_020883891.1
OG0011145	Np006G337540	XP_020883376.1
OG0011146	Np006G337210	XP_020885578.1
OG0011147	Np006G336900	XP_002879690.2
OG0011148	Np006G336740	XP_002879707.1
OG0011149	Np006G336440	XP_020884804.1
OG0011150	Np006G335780	XP_002881574.1, XP_020883346.1
OG0011151	Np006G335310	XP_002879750.1
OG0011152	Np006G335320	XP_002881602.1
OG0011153	Np004G240310	XP_020867474.1
OG0011155	Np004G240170	XP_020870339.1
OG0011156	Np004G239890	XP_002892905.1
OG0011158	Np004G238950	XP_002892939.1
OG0011159	Np004G238330	XP_002892962.2
OG0011160	Np004G238300	XP_002890244.1
OG0011161	Np004G238040	XP_020866823.1
OG0011162	Np004G235900	XP_020869137.1
OG0011163	Np004G235710	XP_020867749.1
OG0011164	Np004G235390	XP_020870469.1
OG0011165	Np004G235140	XP_020866917.1, XP_002893107.1
OG0011166	Np004G234090	XP_002890438.1
OG0011167	Np004G233310	XP_020870614.1
OG0011168	Np004G231270	XP_002890541.1
OG0011169	Np004G229810	XP_002890593.1
OG0011170	Np004G228730	XP_020867325.1
OG0011171	Np004G227950	XP_020868161.1
OG0011172	Np004G226930	XP_020868748.1
OG0011173	Np004G225860	XP_002893399.1
OG0011174	Np007G408560	XP_020886586.1
OG0011175	Np004G209160	XP_002893424.1
OG0011176	Np004G209230	XP_002890692.1
OG0011177	Np004G209410	XP_020870039.1
OG0011178	Np004G209490	XP_020870299.1
OG0011179	Np004G209640	XP_002890702.1
OG0011180	Np004G209930	XP_020876880.1, XP_002893455.1
OG0011181	Np004G210010	XP_002893465.1
OG0011182	Np002G091980	XP_020890350.1
OG0011183	Np004G259210	XP_020866659.1
OG0011184	Np004G210310	XP_020870878.1
OG0011185	Np004G217280	XP_020874631.1
OG0011186	Np005G281130	XP_002869687.1
OG0011187	Np005G280400	XP_020873493.1
OG0011191	Np006G366340	XP_002878725.1
OG0011192	Np006G366730	XP_002880524.2
OG0011193	Np006G366770	XP_020885400.1
OG0011194	Np006G368100	XP_002878640.1, XP_002886010.1
OG0011195	Np006G369330	XP_020885785.1
OG0011196	Np006G370330	XP_020882745.1
OG0011197	Np006G370040	XP_020884184.1
OG0011198	Np006G371040	XP_002878536.1
OG0011199	Np004G242380	XP_020869026.1
OG0011200	Np004G242480	XP_020867071.1
OG0011201	Np004G242660	XP_002890040.1
OG0011202	Np004G242940	XP_002890028.1
OG0011203	Np004G243160	XP_002892767.1
OG0011205	Np004G244640	XP_020870525.1
OG0011206	Np004G245220	XP_020869346.1
OG0011207	Np004G246030	XP_020869852.1
OG0011208	Np004G246310, Np004G246290	XP_002892657.1
OG0011209	Np004G246840	XP_020870712.1
OG0011210	Np004G247720	XP_020868541.1
OG0011211	Np004G248220	XP_002889814.1, XP_002892708.2
OG0011212	Np004G248530	XP_020867793.1
OG0011213	Np004G248850	XP_020870478.1
OG0011214	Np004G250150	XP_020867301.1
OG0011215	Np005G298770, Np002G102140	XP_002870137.1
OG0011216	Np004G250370	XP_020870849.1
OG0011217	Np004G250580	XP_002892467.1
OG0011218	Np004G200240	XP_002894076.1
OG0011219	Np004G251260	XP_002889680.1
OG0011220	Np004G252210	XP_002889642.1
OG0011222	Np004G252750	XP_002889623.1
OG0011223	Np004G253360	XP_002889600.1
OG0011224	Np004G253690, Np004G228270	XP_020867849.1
OG0011226	Np004G253750	XP_020870588.1
OG0011227	Np004G253790	XP_020869096.1
OG0011228	Np004G254340	XP_020866557.1
OG0011230	Np004G254520	XP_002892288.1
OG0011231	Np004G255500	XP_020867116.1
OG0011232	Np004G255690	XP_020868535.1
OG0011233	Np004G256390	XP_002892189.1
OG0011234	Np004G256890	XP_002892167.1
OG0011235	Np004G256800	XP_020869931.1
OG0011236	Np004G256620	XP_002892179.1
OG0011237	Np004G257050	XP_020870322.1
OG0011238	Np004G257120	XP_002889451.1
OG0011239	Np004G257180	XP_020868080.1
OG0011240	Np004G257220	XP_002889439.2
OG0011241	Np004G257490	XP_002892135.1
OG0011242	Np004G257680	XP_020870287.1
OG0011243	Np004G257770	XP_002892116.1
OG0011244	Np004G257860	XP_002889406.1
OG0011245	Np004G258640	XP_020870527.1
OG0011246	Np004G203180	XP_020868113.1
OG0011247	Np003G140850	XP_020875817.1
OG0011248	Np003G141190	XP_020876223.1
OG0011249	Np003G141060	XP_002873654.1
OG0011251	Np003G141620	XP_020878699.1
OG0011252	Np003G142210	XP_020876605.1
OG0011253	Np003G143450	XP_002873772.1
OG0011254	Np003G143560	XP_020878293.1
OG0011255	Np003G143810	XP_002871730.1
OG0011256	Np003G144720	XP_020876268.1
OG0011257	Np003G144680	XP_020876548.1
OG0011258	Np003G145210	XP_020877803.1
OG0011259	Np002G089610, Np002G089620	XP_020891208.1
OG0011260	Np003G145950	XP_020878953.1
OG0011261	Np003G146300, Np003G146060	XP_020879257.1
OG0011262	Np003G146430	XP_002871824.1
OG0011263	Np003G146950	XP_002871858.2
OG0011264	Np001G014020	XP_020878437.1
OG0011265	Np001G014300	XP_020879066.1
OG0011267	Np001G014460, Np006G367430	XP_002872246.1
OG0011268	Np001G014650, Np001G008890, Np006G343250	XP_020876974.1
OG0011269	Np001G015270	XP_020876867.1
OG0011270	Np001G015840	XP_002872327.1
OG0011271	Np001G016030, Np001G015910	XP_002872333.1
OG0011272	Np001G016210	XP_020885565.1
OG0011273	Np001G016410	XP_002863981.1
OG0011274	Np001G016710	XP_002863962.2
OG0011275	Np001G016580	XP_020866359.1
OG0011276	Np001G017640	XP_002863897.1
OG0011277	Np003G140330	XP_002873616.1
OG0011278	Np003G132620	XP_020879447.1
OG0011279	Np003G131560	XP_002871206.1
OG0011280	Np003G131150	XP_020876001.1
OG0011281	Np003G130590	XP_020876017.1
OG0011282	Np003G130510	XP_002871164.1
OG0011283	Np003G130470	XP_020875932.1
OG0011284	Np003G130400	XP_002871155.1
OG0011285	Np007G409220, Np003G125580, Np004G236380	XP_020888309.1
OG0011286	Np003G129030	XP_002871094.1
OG0011288	Np001G013190	XP_020877862.1
OG0011289	Np001G013220	XP_002874269.2
OG0011290	Np001G012850	XP_020876090.1
OG0011291	Np001G012590	XP_002874246.2
OG0011292	Np001G012140	XP_002874228.1
OG0011293	Np001G011990	XP_020878332.1
OG0011294	Np001G011420	XP_020877345.1
OG0011295	Np001G011220	XP_020876141.1
OG0011297	Np001G010950	XP_002874147.1
OG0011298	Np001G009590	XP_020866614.1
OG0011299	Np001G008910	XP_002866445.2
OG0011300	Np001G007010	XP_020871805.1
OG0011301	Np003G153970	XP_002862630.1, XP_002866293.1
OG0011302	Np003G154060	XP_020866375.1
OG0011303	Np003G154600	XP_020882236.1
OG0011304	Np003G154620	XP_002866259.2
OG0011305	Np003G154750	XP_002864558.1
OG0011306	Np001G052830	XP_020881522.1
OG0011307	Np001G052110	XP_020882221.1
OG0011308	Np001G052100	XP_002877754.2
OG0011309	Np004G202630, Np001G052070	XP_002877752.1
OG0011310	Np001G051900, Np001G051970	XP_002877747.2
OG0011311	Np001G051940, Np001G051870	XP_020881880.1
OG0011312	Np001G050970	XP_020881785.1
OG0011313	Np001G049900	XP_020879990.1
OG0011314	Np001G049180	XP_002875913.1
OG0011315	Np001G049160	XP_002877617.1
OG0011316	Np001G048160	XP_020880357.1
OG0011317	Np004G242920	XP_002890030.2
OG0011318	Np001G045880	XP_020869543.1, XP_002875776.1
OG0011319	Np001G045860	XP_020882529.1
OG0011321	Np001G044740	XP_020882054.1
OG0011322	Np001G044140	XP_020881451.1
OG0011323	Np001G043190	XP_002875584.1
OG0011324	Np004G190250	XP_020879654.1
OG0011325	Np005G318330	XP_020873878.1
OG0011326	Np002G089760	XP_020891732.1
OG0011327	Np002G089870	XP_020891773.1
OG0011328	Np002G090510	XP_002888635.1
OG0011329	Np002G088860	XP_002888673.2
OG0011330	Np002G088780	XP_002888676.1
OG0011331	Np002G086750	XP_002887246.1
OG0011332	Np002G086480	XP_020890537.1
OG0011333	Np002G083100	XP_020891258.1
OG0011334	Np002G085360	XP_020891129.1
OG0011335	Np002G085190	XP_002888786.1
OG0011336	Np002G085110	XP_002887310.1
OG0011337	Np002G084630	XP_002887327.1
OG0011338	Np002G084300	XP_020865996.1
OG0011339	Np002G083610	XP_002887377.1
OG0011340	Np002G083550	XP_002887381.1
OG0011341	Np002G083430	XP_020865882.1
OG0011342	Np002G083030	XP_002887411.1
OG0011343	Np002G073590	XP_002887731.1
OG0011344	Np002G073670	XP_002889179.2
OG0011345	Np002G074250	XP_002887709.1
OG0011346	Np002G075000	XP_002887681.1
OG0011347	Np004G234140	XP_020869337.1
OG0011348	Np002G076530	XP_002889078.1
OG0011350	Np002G077640	XP_002887607.2
OG0011351	Np005G274600	XP_020872505.1
OG0011352	Np004G201600	XP_002894022.2
OG0011353	Np006G361470	XP_002863819.1
OG0011354	Np002G078110	XP_020891135.1
OG0011355	Np002G078350	XP_002887574.1
OG0011356	Np002G078810	XP_020890792.1
OG0011357	Np002G079220	XP_002887542.2
OG0011358	Np002G079320	XP_020890836.1
OG0011359	Np002G080020, Np002G080730	XP_002887517.1
OG0011360	Np002G080680, Np002G080080	XP_020889636.1
OG0011361	Np002G082030	XP_020891088.1
OG0011362	Np002G071060	XP_020891465.1
OG0011363	Np002G071040	XP_020891463.1
OG0011364	Np002G070840	XP_002887830.1
OG0011365	Np002G070530	XP_002889309.1
OG0011366	Np007G408390	XP_002882797.1
OG0011367	Np007G408290	XP_002882799.1
OG0011368	Np007G408040	XP_002882806.2
OG0011369	Np007G407970	XP_002884950.1
OG0011370	Np007G419100	XP_020888501.1
OG0011371	Np007G407480	XP_020888432.1
OG0011372	Np007G406800	XP_020872509.1, XP_020888551.1
OG0011373	Np007G406600	XP_002882849.1
OG0011374	Np007G406280	XP_002884991.1
OG0011375	Np007G406070	XP_002885011.1
OG0011376	Np007G405880	XP_002882873.1
OG0011377	Np007G405490	XP_002885046.1
OG0011378	Np004G192810	XP_002894447.1
OG0011379	Np007G404930, Np006G323940	XP_020888815.1
OG0011380	Np007G404820	XP_020887453.1
OG0011381	Np004G207910, Np007G404660	XP_002885068.1
OG0011382	Np007G404440	XP_002885077.1
OG0011383	Np007G404240	XP_020886011.1
OG0011384	Np007G404010	XP_002882937.1
OG0011385	Np007G403670	XP_020891582.1, XP_002885089.1
OG0011386	Np007G390480	XP_020887317.1
OG0011387	Np007G390590	XP_020888624.1
OG0011388	Np007G390690	XP_002883000.1
OG0011389	Np007G390720	XP_020889183.1
OG0011390	Np007G392510	XP_020889081.1
OG0011391	Np007G392950	XP_002883083.1
OG0011392	Np007G393310	XP_002883097.1
OG0011393	Np007G394030	XP_020887520.1
OG0011394	Np007G394560	XP_002883140.1
OG0011395	Np007G394920	XP_020886258.1
OG0011396	Np007G395520	XP_020888402.1
OG0011397	Np007G395870	XP_020887707.1
OG0011398	Np007G396040	XP_020887148.1
OG0011399	Np007G396050, Np006G346150, Np006G346160	XP_020886191.1
OG0011400	Np007G396130	XP_002883176.2
OG0011402	Np007G398960	XP_002885358.1
OG0011403	Np007G400180	XP_002885372.1
OG0011404	Np011G435970	XP_020889339.1
OG0011405	Np007G380390	XP_002883266.1
OG0011406	Np007G381130	XP_020886951.1
OG0011407	Np007G382150	XP_002883319.1
OG0011408	Np007G382240, Np007G381800	XP_020887137.1
OG0011409	Np007G382600, Np002G096640	XP_020886756.1
OG0011410	Np007G382730	XP_002885486.1
OG0011411	Np007G383290	XP_020886729.1
OG0011413	Np007G384050, Np007G384060	XP_002883399.1
OG0011414	Np007G387700	XP_020889512.1
OG0011415	Np007G385900	XP_020887630.1
OG0011416	Np007G386770	XP_020887897.1
OG0011417	Np007G387270	XP_002885656.1
OG0011418	Np007G387640	XP_002883570.1
OG0011419	Np007G387860	XP_020888747.1, XP_020888688.1
OG0011421	Np007G388800	XP_002883661.1
OG0011422	Np010G434000	XP_020888901.1
OG0011423	Np002G108590, Np007G389850	XP_002883742.1
OG0011424	Np001G043250, Np007G389810	XP_002885821.1
OG0011425	Np007G389690	XP_020886548.1
OG0011426	Np007G389460	XP_020888718.1
OG0011427	Np007G389230	XP_020888053.1
OG0011429	Np007G378130	XP_020887800.1, XP_020889292.1
OG0011431	Np007G377550	XP_002886213.1
OG0011432	Np007G375700	XP_002884069.1
OG0011433	Np007G375070, Np001G021480	XP_002884095.2
OG0011434	Np007G374470	XP_002886173.1
OG0011435	Np007G374620	XP_002886165.1
OG0011436	Np007G374010	XP_002886254.1
OG0011437	Np007G373430	XP_002883994.1
OG0011438	Np007G373300	XP_002883987.1
OG0011439	Np007G372840	XP_002883969.1
OG0011440	Np007G372530	XP_002886005.1
OG0011441	Np007G372350	XP_020888877.1
OG0011442	Np007G372030	XP_002886282.1
OG0011443	Np007G371600	XP_002886308.1
OG0011444	Np003G144050	XP_002886305.1
OG0011445	Np004G192050	XP_002894476.1
OG0011447	Np004G192880, Np004G192980	XP_002894443.1
OG0011448	Np004G193170	XP_002891745.1
OG0011449	Np004G194960	XP_002891673.1
OG0011450	Np004G195060	XP_020866555.1
OG0011451	Np004G195170	XP_020867999.1, XP_020870270.1
OG0011452	Np007G399340, Np003G143080	XP_002885367.1
OG0011453	Np004G198150	XP_020881515.1
OG0011454	Np004G199270	XP_020870686.1
OG0011455	Np004G200040	XP_002894092.1
OG0011456	Np005G301010, Np005G301040	XP_020874981.1
OG0011457	Np005G301240	XP_002870180.1
OG0011458	Np006G341630	XP_002879512.1
OG0011459	Np006G341640	XP_002862435.2, XP_020885641.1
OG0011460	Np006G341800	XP_002879507.2, XP_002862643.1
OG0011461	Np006G342040	XP_020866109.1, XP_020887867.1, XP_020877205.1, XP_020882748.1
OG0011462	Np001G054060	XP_020880275.1
OG0011463	Np001G054150	XP_020880639.1
OG0011464	Np004G213130	XP_020868699.1
OG0011465	Np001G055090	XP_002877890.1
OG0011466	Np001G055110	XP_020881382.1
OG0011467	Np010G434870, Np001G055260	XP_020881387.1
OG0011468	Np001G055890	XP_020881161.1
OG0011469	Np005G276920	XP_020872772.1
OG0011470	Np001G056920	XP_020881464.1
OG0011471	Np001G057780	XP_020880886.1
OG0011472	Np001G058300	XP_002876273.1
OG0011473	Np001G058820	XP_020882549.1
OG0011474	Np001G059640	XP_020881974.1
OG0011475	Np001G059820	XP_020882246.1
OG0011476	Np001G061360	XP_002878117.1
OG0011477	Np001G061560	XP_020881229.1
OG0011478	Np001G061590	XP_020881678.1
OG0011479	Np001G062210, Np001G058260	XP_020881486.1
OG0011480	Np001G062890	XP_020881354.1
OG0011481	Np001G063010	XP_020880166.1
OG0011483	Np001G064730	XP_020881165.1
OG0011484	Np001G057530	XP_002876254.1
OG0011485	Np001G066210	XP_002876557.1
OG0011486	Np003G147190, Np001G066480	XP_020881340.1
OG0011487	Np001G066830	XP_020882045.1
OG0011488	Np006G323580	XP_020883212.1
OG0011489	Np001G067570	XP_020880810.1
OG0011490	Np001G067750	XP_020880808.1
OG0011491	Np001G067760	XP_002878410.1
OG0011492	Np001G067870	XP_020880830.1
OG0011493	Np001G068100	XP_020880824.1
OG0011494	Np001G068560	XP_002886995.1, XP_002878447.1
OG0011495	Np001G068680	XP_020872231.1, XP_020880111.1
OG0011496	Np001G068760, Np001G068790	XP_020880949.1
OG0011497	Np001G069120	XP_002878473.1
OG0011498	Np001G069450	XP_020881171.1
OG0011499	Np001G069580	XP_002876710.1
OG0011501	Np007G425520, Np004G190000	XP_002878523.1
OG0011503	Np001G052810	XP_002876069.1
OG0011505	Np001G052520	XP_020881625.1
OG0011506	Np004G203040	XP_002875687.2
OG0011507	Np001G053550	XP_020880798.1
OG0011509	Np001G065620	XP_020880777.1
OG0011510	Np001G067910	XP_020880816.1
OG0011512	Np006G361980	XP_002879008.1
OG0011513	Np001G059120, Np001G059140	XP_020879742.1, XP_020866262.1
OG0011514	Np006G343790	XP_020882861.1
OG0011515	Np001G043560	XP_020881676.1
OG0011516	Np002G077160	XP_020891721.1
OG0011518	Np002G081020	XP_002888932.1
OG0011519	Np005G278130	XP_020872368.1
OG0011521	Np005G274550	XP_020874869.1
OG0011522	Np005G272660	XP_020872221.1
OG0011525	Np004G251100, Np004G233210	XP_020870529.1
OG0011526	Np004G247370	XP_002892624.1
OG0011527	Np002G119360	XP_002886493.1
OG0011528	Np004G243390	XP_002890007.2
OG0011529	Np004G241860	XP_002892820.1
OG0011531	Np004G238910	XP_002892940.2
OG0011532	Np004G238630	XP_002890224.1
OG0011533	Np004G234580	XP_002893134.1
OG0011534	Np004G233580	XP_020866894.1
OG0011535	Np004G232670	XP_002893213.1
OG0011536	Np005G310640	XP_002870457.1
OG0011537	Np002G089170	XP_020889603.1
OG0011538	Np002G090610	XP_020891330.1
OG0011539	Np002G092610	XP_002887112.1
OG0011541	Np006G343640	XP_020886195.1
OG0011541	Np004G236160	XP_020890991.1
OG0011543	Np002G091670	XP_002893730.1
OG0011544	Np007G372240	XP_020887864.1
OG0011545	Np007G371800	XP_002886297.1
OG0011547	Np007G383060, Np003G138050	XP_002877064.1, XP_002883358.1
OG0011548	Np007G407170	XP_020888179.1
OG0011549	Np007G412700	XP_002884765.1
OG0011550	Np003G125120	XP_002870897.2
OG0011551	Np003G128390	XP_002871061.2
OG0011552	Np003G128870	XP_020878102.1
OG0011554	Np005G283060	XP_020873761.1
OG0011555	Np005G284420	XP_020873848.1
OG0011556	Np004G213740	XP_002893614.1
OG0011557	Np004G210520	XP_020868009.1
OG0011558	Np006G348290, Np006G354630	XP_020884372.1
OG0011559	Np003G137410	XP_002871447.1
OG0011560	Np003G160550	XP_002864376.1
OG0011561	Np003G139520	XP_020878604.1
OG0011563	Np003G163750	XP_020888687.1
OG0011564	Np003G160450	XP_002866078.1
OG0011565	Np003G157570	XP_020866306.1
OG0011566	Np003G154820	XP_020872022.1
OG0011567	Np003G148280	XP_002871918.1
OG0011568	Np003G147810	XP_020877542.1
OG0011569	Np003G147640	XP_002873956.1
OG0011570	Np003G147430	XP_002871888.1
OG0011571	Np001G005070	XP_020871996.1
OG0011573	Np004G241620	XP_020866299.1
OG0011574	Np004G240430	XP_002890129.1
OG0011575	Np004G224750	XP_002893412.1
OG0011578	Np002G089680	XP_020889793.1
OG0011579	Np007G384010	XP_020886845.1
OG0011580	Np006G369400	XP_002878584.2
OG0011581	Np006G363500, Np006G363550, Np006G363580	XP_002880699.1
OG0011582	Np006G351760	XP_020885048.1
OG0011583	Np006G354480, Np006G348620	XP_002879301.2
OG0011584	Np002G083350, Np002G083370	XP_002882096.1
OG0011585	Np001G056030	XP_020880458.1
OG0011586	Np005G264370	XP_002867133.1
OG0011588	Np005G282610	XP_002869730.1
OG0011590	Np001G016630	XP_020871309.1
OG0011591	Np005G274530, Np005G276230, Np005G274690	XP_020872232.1
OG0011603	Np005G276030	XP_002869481.1
OG0011604	Np005G276020	XP_020872278.1
OG0011605	Np005G275560	XP_020875093.1
OG0011606	Np005G275860	XP_002869469.2
OG0011607	Np005G275840	XP_002869824.1, XP_002869468.1
OG0011608	Np005G275200	XP_020875341.1
OG0011609	Np005G274670	XP_020872848.1
OG0011610	Np007G374200	XP_020887456.1
OG0011611	Np005G273360	XP_020875671.1
OG0011612	Np005G273220	XP_020875104.1
OG0011613	Np005G273190	XP_002867342.1
OG0011614	Np005G273140	XP_002869371.2
OG0011615	Np005G273120	XP_020874794.1
OG0011616	Np005G272850	XP_020872112.1
OG0011617	Np005G272610	XP_020873955.1
OG0011618	Np005G271680	XP_002869322.1
OG0011619	Np004G250480	XP_002889713.1
OG0011620	Np005G271300	XP_020874219.1
OG0011621	Np005G270100, Np005G270060	XP_020874676.1
OG0011622	Np005G270020	XP_020875747.1
