Orthogroup	Noccaea_praecox	Alyssum_gmelinii
OG0007854	Np001G002010	Ag008G734350
OG0007855	Np001G001880	Ag008G734460
OG0007856	Np001G001410	Ag008G734870
OG0007857	Np001G000720	Ag001G099870
OG0007858	Np001G052860	Ag001G059490, Ag001G059290
OG0007859	Np001G000610	Ag001G099520
OG0007860	Np003G189090	Ag006G516910
OG0007861	Np003G189180	Ag006G517030
OG0007862	Np003G188870	Ag006G516500
OG0007863	Np003G188420	Ag006G515540
OG0007864	Np003G188350	Ag006G515470
OG0007866	Np003G187680	Ag006G513780
OG0007867	Np003G187080	Ag006G512480
OG0007868	Np003G186880	Ag006G511650
OG0007869	Np003G186850	Ag006G511480
OG0007870	Np003G182090	Ag006G511210
OG0007871	Np003G186200	Ag006G509570
OG0007872	Np003G186090	Ag006G508640, Ag006G508060, Ag006G508630
OG0007873	Np003G185710	Ag007G599380
OG0007874	Np003G185460	Ag007G599110
OG0007875	Np001G040160	Ag007G586700
OG0007876	Np001G040620	Ag007G587140, Ag007G587150
OG0007877	Np001G041460	Ag007G588070
OG0007878	Np009G431970, Np006G345240	Ag007G588120
OG0007879	Np001G064160	Ag007G588170
OG0007880	Np006G356570	Ag007G589390
OG0007881	Np006G356520	Ag007G589310
OG0007882	Np006G356480	Ag007G589290
OG0007883	Np006G357610	Ag007G588650
OG0007884	Np006G356640	Ag007G589430
OG0007885	Np006G355590	Ag007G590560
OG0007886	Np005G265920, Np006G354820	Ag007G591400
OG0007887	Np006G354650, Np006G348270	Ag007G591560
OG0007888	Np006G348750, Np006G354250	Ag007G591800
OG0007889	Np006G354140, Np006G348850	Ag007G591840
OG0007890	Np004G253150	Ag004G305650
OG0007891	Np006G353990, Np006G346820	Ag007G591980
OG0007892	Np006G347300, Np006G353410	Ag007G592340
OG0007893	Np006G353040, Np006G347750	Ag007G592530, Ag007G592540
OG0007894	Np006G353000, Np006G347800	Ag007G592600
OG0007895	Np006G352560	Ag007G592770
OG0007896	Np004G252510	Ag004G306310
OG0007897	Np006G351690	Ag007G593390
OG0007898	Np006G359890	Ag007G595130
OG0007899	Np006G359860	Ag007G595140
OG0007900	Np006G359330	Ag007G595690
OG0007901	Np006G359270	Ag007G595750
OG0007902	Np006G359070	Ag007G595900
OG0007903	Np006G358480	Ag007G596460
OG0007904	Np006G361510	Ag007G597700
OG0007905	Np006G362010	Ag007G597980
OG0007906	Np003G131990	Ag006G504490, Ag004G381330, Ag006G504510
OG0007907	Np006G362580	Ag006G526490
OG0007908	Np006G362790	Ag006G527230
OG0007909	Np005G278030	Ag003G251380
OG0007910	Np005G278440	Ag002G203620
OG0007911	Np003G141670	Ag007G615670
OG0007912	Np007G424850	Ag001G100430
OG0007913	Np003G141000	Ag007G613300
OG0007914	Np005G311350	Ag002G146970
OG0007915	Np005G279180	Ag003G248460
OG0007916	Np007G424430	Ag005G490370
OG0007917	Np007G424360	Ag005G490300
OG0007918	Np003G142190	Ag007G617840
OG0007919	Np007G423840	Ag005G489950
OG0007920	Np007G423520	Ag005G489540
OG0007921	Np007G423170	Ag005G489020
OG0007922	Np007G423020	Ag005G488580
OG0007923	Np007G422910	Ag005G488450
OG0007924	Np007G422600	Ag005G488100
OG0007925	Np007G422130	Ag005G487590
OG0007926	Np007G421590	Ag005G486800
OG0007927	Np007G420980	Ag005G486100
OG0007928	Np007G420230	Ag005G485160
OG0007929	Np007G420180	Ag005G484990
OG0007930	Np007G419640	Ag005G484750
OG0007931	Np007G419360	Ag005G484430
OG0007932	Np007G419510	Ag005G484600
OG0007934	Np007G419220	Ag005G484190
OG0007935	Np007G419010, Np003G188980	Ag005G484040
OG0007936	Np007G418720	Ag005G483480
OG0007937	Np007G418800	Ag005G483620
OG0007938	Np007G418410	Ag005G483090
OG0007939	Np007G417860	Ag005G482540
OG0007940	Np007G417690	Ag005G482370
OG0007941	Np007G417500	Ag005G482150
OG0007942	Np004G199970	Ag005G481410
OG0007943	Np007G416880	Ag005G481320
OG0007944	Np007G416850	Ag005G481310
OG0007945	Np007G416800	Ag005G481290
OG0007946	Np007G416760	Ag005G481260
OG0007947	Np007G416750	Ag005G481250
OG0007948	Np001G017070	Ag007G642860
OG0007949	Np007G415970	Ag005G480410
OG0007950	Np007G403970, Np007G415650	Ag005G480190
OG0007951	Np007G415340	Ag005G479530
OG0007952	Np007G415160	Ag005G479370
OG0007953	Np007G415060	Ag005G479270
OG0007954	Np007G415050	Ag005G479260
OG0007955	Np007G414720	Ag005G479050
OG0007956	Np007G414510	Ag005G478860
OG0007957	Np007G414160	Ag005G478450
OG0007958	Np006G332070	Ag002G185390
OG0007959	Np006G332130	Ag002G185220, Ag002G185260
OG0007960	Np006G332150	Ag002G185190
OG0007961	Np006G332710	Ag002G184670
OG0007962	Np006G332910	Ag002G184000
OG0007963	Np006G333690	Ag002G181790
OG0007964	Np006G334850	Ag002G178170
OG0007965	Np006G339670	Ag002G165750
OG0007967	Np006G339480	Ag002G166250
OG0007968	Np006G339120	Ag002G167270
OG0007969	Np006G339090	Ag002G167410
OG0007970	Np006G338640	Ag002G168130
OG0007971	Np006G338160	Ag002G169680
OG0007972	Np006G338100	Ag002G170110
OG0007973	Np006G337840	Ag002G170830
OG0007974	Np006G337670	Ag002G171280
OG0007975	Np006G336950	Ag002G203220, Ag002G172890
OG0007976	Np006G336850	Ag002G173610
OG0007977	Np006G336770	Ag002G173840
OG0007978	Np006G336510	Ag002G174590
OG0007979	Np006G336040	Ag002G175270
OG0007980	Np006G335790	Ag002G175610
OG0007981	Np006G335540	Ag002G176290
OG0007982	Np006G339980	Ag002G164760, Ag005G452470
OG0007984	Np004G240010	Ag004G324810
OG0007985	Np004G239450	Ag004G325460
OG0007986	Np004G238170	Ag004G328550
OG0007987	Np004G237570	Ag004G329700
OG0007988	Np004G237670	Ag004G329460
OG0007989	Np004G237520	Ag004G329790
OG0007990	Np004G237500	Ag004G329830
OG0007991	Np004G237310	Ag004G329990
OG0007992	Np004G237120	Ag004G330300
OG0007993	Np004G237060	Ag004G330390
OG0007994	Np004G236820	Ag004G331070
OG0007995	Np004G236370	Ag004G331980, Ag006G574290
OG0007996	Np004G236350	Ag004G332000
OG0007997	Np004G236110	Ag004G332210
OG0007998	Np004G236070	Ag004G332250, Ag006G503460
OG0007999	Np004G235640	Ag004G332970
OG0008000	Np004G235620	Ag004G332980
OG0008001	Np004G235540	Ag004G333300
OG0008002	Np004G235290	Ag004G333800
OG0008003	Np004G235200	Ag004G333970
OG0008004	Np004G234600	Ag004G335280
OG0008005	Np002G076430	Ag003G220380
OG0008006	Np004G234400	Ag004G335650
OG0008007	Np004G234110	Ag004G336700
OG0008008	Np004G233970	Ag004G336970
OG0008009	Np004G233940	Ag004G337040
OG0008010	Np002G075380	Ag003G218820
OG0008011	Np004G233910	Ag004G337080
OG0008012	Np004G233770	Ag004G337430
OG0008013	Np004G233620	Ag004G337610
OG0008014	Np004G232510	Ag004G339000
OG0008015	Np004G232460	Ag004G339200
OG0008016	Np004G232120, Np004G232130	Ag004G339690
OG0008017	Np004G231960	Ag004G339880
OG0008018	Np004G231050	Ag004G341290
OG0008019	Np004G230190	Ag003G242200
OG0008021	Np004G228500	Ag003G243440
OG0008022	Np004G208950	Ag003G247630
OG0008023	Np004G208970	Ag003G247620
OG0008024	Np004G209080	Ag005G441500
OG0008026	Np004G209780	Ag003G246900
OG0008027	Np004G210120	Ag004G308780
OG0008028	Np004G210130	Ag003G246030
OG0008030	Np005G282670	Ag008G712790
OG0008031	Np005G282600	Ag004G302330
OG0008032	Np005G282500	Ag006G530470
OG0008033	Np005G282220	Ag006G511660
OG0008034	Np005G282050	Ag006G529520
OG0008035	Np005G281260	Ag007G598730
OG0008036	Np005G281170	Ag007G598840
OG0008037	Np005G281040, Np005G281030	Ag007G586210
OG0008038	Np005G280900	Ag007G586150
OG0008039	Np005G280880	Ag007G586120
OG0008040	Np005G277210	Ag001G076890, Ag005G478930
OG0008041	Np005G277060	Ag003G252950
OG0008042	Np006G364830	Ag006G526700
OG0008043	Np006G365500	Ag006G527010
OG0008044	Np006G365950, Np001G034180	Ag006G524850
OG0008045	Np006G367420	Ag006G523940
OG0008046	Np002G079470	Ag002G154920, Ag003G231750
OG0008047	Np006G368380	Ag006G523570
OG0008049	Np006G368470	Ag006G523370
OG0008050	Np006G368640	Ag006G523180
OG0008051	Np006G368740	Ag006G523110
OG0008052	Np006G369460	Ag006G522230
OG0008053	Np006G370320	Ag003G294770, Ag006G521900
OG0008055	Np006G370560	Ag006G521290
OG0008056	Np006G370720	Ag006G520820
OG0008057	Np006G370890	Ag006G520780
OG0008058	Np006G371080	Ag005G402650, Ag005G403040, Ag002G163570
OG0008059	Np004G241270	Ag004G322580
OG0008060	Np004G241380	Ag004G322370
OG0008061	Np004G241400	Ag004G322350
OG0008062	Np004G241540	Ag004G321980
OG0008063	Np004G241670	Ag004G321560
OG0008064	Np004G242030	Ag004G321050
OG0008065	Np004G242270	Ag004G320720
OG0008066	Np004G242770	Ag004G319280
OG0008067	Np004G242830	Ag004G319450
OG0008068	Np004G243150	Ag004G318670
OG0008070	Np004G244450	Ag004G317210
OG0008071	Np004G244460	Ag004G317200
OG0008072	Np004G245080	Ag004G316210
OG0008073	Np004G245300	Ag004G315960
OG0008074	Np004G245430	Ag004G315790
OG0008075	Np004G245880	Ag004G315200
OG0008076	Np004G246250	Ag004G314800
OG0008077	Np004G246260	Ag004G314780
OG0008078	Np001G028860, Np004G246690	Ag004G314270
OG0008079	Np004G246860	Ag004G313980
OG0008080	Np004G246920	Ag004G313900
OG0008081	Np004G248100	Ag004G312280
OG0008082	Np004G248400	Ag004G311840
OG0008083	Np004G248670	Ag004G311380
OG0008084	Np004G248750	Ag004G311250
OG0008085	Np004G249280	Ag004G310610
OG0008086	Np001G057550	Ag001G075280
OG0008087	Np004G250450	Ag004G308970
OG0008088	Np004G250750	Ag004G308670
OG0008089	Np004G250730	Ag004G308690
OG0008090	Np004G251960	Ag004G307170
OG0008091	Np004G252340	Ag004G306590
OG0008092	Np004G252580	Ag004G306240
OG0008093	Np004G253110	Ag004G305690
OG0008094	Np004G252940	Ag004G305920
OG0008095	Np004G253070	Ag004G305750
OG0008096	Np004G253120	Ag004G305680
OG0008099	Np003G180020	Ag006G503190
OG0008100	Np004G253650	Ag004G305170
OG0008101	Np004G253880	Ag004G304880
OG0008102	Np004G254280	Ag004G304400
OG0008103	Np004G255070	Ag004G303280
OG0008104	Np003G140560	Ag007G612290
OG0008105	Np004G255710	Ag004G302620
OG0008106	Np004G255820	Ag004G302490
OG0008107	Np004G255870	Ag004G302460
OG0008108	Np004G256070	Ag005G459720, Ag004G302180
OG0008109	Np004G256840	Ag004G301150
OG0008110	Np004G256820	Ag004G301170
OG0008111	Np004G256810	Ag004G301180
OG0008112	Np004G256780	Ag001G013580, Ag004G301230
OG0008113	Np004G256550	Ag004G301610, Ag004G301600
OG0008114	Np004G257130	Ag004G304450, Ag004G300620
OG0008115	Np004G257200	Ag004G300410
OG0008116	Np004G257280	Ag004G300280
OG0008117	Np004G257560	Ag004G299900
OG0008118	Np004G258060	Ag004G299340
OG0008119	Np004G257970	Ag004G299410, Ag004G299390
OG0008120	Np004G257960	Ag004G299420
OG0008121	Np004G258220	Ag004G299250
OG0008122	Np004G258530	Ag004G298740
OG0008123	Np004G259240	Ag004G297990, Ag003G245080
OG0008124	Np003G189900	Ag006G518810, Ag006G518850
OG0008125	Np004G259870	Ag004G297340
OG0008126	Np003G141370	Ag007G614070
OG0008127	Np003G141120	Ag007G613560
OG0008128	Np003G141630	Ag007G615310
OG0008129	Np003G141640	Ag007G615320
OG0008130	Np003G141710	Ag007G615870
OG0008131	Np003G142520	Ag007G619160
OG0008132	Np003G142460	Ag007G618990
OG0008133	Np003G142450	Ag007G618970, Ag007G618980
OG0008134	Np003G143140	Ag007G621150
OG0008135	Np003G143540	Ag007G622350
OG0008136	Np003G143570	Ag007G622460
OG0008137	Np003G143620	Ag007G622600
OG0008138	Np003G143740	Ag007G623040
OG0008139	Np003G144120	Ag007G624110
OG0008140	Np003G144770	Ag007G625480
OG0008141	Np003G145070	Ag007G626960
OG0008142	Np003G145230	Ag007G627920
OG0008143	Np003G145240	Ag007G628020
OG0008144	Np004G231000	Ag006G567770
OG0008145	Np003G145770	Ag007G631440
OG0008146	Np005G308410, Np003G145990	Ag006G492720, Ag007G630750
OG0008147	Np003G146040	Ag007G630610
OG0008149	Np003G146540	Ag007G629740
OG0008150	Np003G146680	Ag007G629440
OG0008151	Np003G146900	Ag007G631920
OG0008152	Np003G146920	Ag007G632090
OG0008153	Np003G146970	Ag007G632180
OG0008154	Np003G147030	Ag007G632600
OG0008155	Np003G147290	Ag007G633860
OG0008156	Np001G013850	Ag007G633900
OG0008157	Np001G013940	Ag007G634220
OG0008158	Np001G013950	Ag007G634230
OG0008159	Np001G014010	Ag007G634510
OG0008160	Np001G014380	Ag007G635220
OG0008161	Np001G014680	Ag007G636140
OG0008162	Np001G014740	Ag007G636490
OG0008163	Np001G014890	Ag007G636750
OG0008164	Np001G015120	Ag007G637120
OG0008165	Np001G016150	Ag007G641220
OG0008168	Np001G017100	Ag007G643610
OG0008170	Np003G140610	Ag007G612480
OG0008171	Np001G017570	Ag007G643130, Ag002G108610
OG0008172	Np003G140480	Ag007G612150
OG0008173	Np003G140380	Ag007G612010
OG0008174	Np003G140320	Ag007G611830
OG0008175	Np003G132730	Ag006G506080
OG0008176	Np003G132420	Ag006G505280, Ag006G505290
OG0008177	Np003G132100	Ag006G504660
OG0008178	Np003G132030, Np003G149560	Ag006G504550
OG0008179	Np003G131680	Ag006G503830
OG0008180	Np003G129980, Np003G129990	Ag006G499980
OG0008181	Np003G129190	Ag006G498280
OG0008182	Np003G129170	Ag006G498250
OG0008183	Np003G147300, Np002G076610	Ag008G719480
OG0008184	Np001G012840	Ag008G720960
OG0008185	Np001G012330	Ag008G721440
OG0008186	Np001G012000	Ag008G721970
OG0008187	Np001G011960	Ag008G722010
OG0008188	Np001G011930	Ag008G722050
OG0008189	Np002G099010, Np001G011660	Ag008G722530
OG0008190	Np001G011370	Ag008G722830
OG0008191	Np001G010940	Ag008G723490
OG0008192	Np001G010850	Ag008G723590
OG0008193	Np001G010570	Ag008G723900
OG0008194	Np002G090240	Ag004G354500
OG0008195	Np001G010250	Ag008G724320
OG0008196	Np001G010100	Ag008G724440
OG0008197	Np001G010080	Ag008G724470
OG0008198	Np001G009790	Ag008G724950
OG0008199	Np001G009290	Ag008G725780
OG0008200	Np001G008840	Ag008G726220
OG0008201	Np001G008620	Ag008G726620
OG0008202	Np001G007570	Ag008G727160
OG0008203	Np001G007550	Ag008G727190
OG0008204	Np001G007440	Ag008G727420
OG0008205	Np001G007260	Ag008G727830
OG0008206	Np001G007210	Ag008G727880
OG0008207	Np001G006990	Ag008G728300
OG0008208	Np001G006750	Ag008G728660
OG0008209	Np001G006580	Ag008G728980
OG0008210	Np003G154390	Ag008G706010
OG0008211	Np003G154440	Ag008G705980
OG0008212	Np007G396540, Np003G154510	Ag008G705920
OG0008213	Np001G052890	Ag001G067650
OG0008214	Np007G409820, Np001G052840	Ag001G059360
OG0008215	Np001G052820	Ag001G059380, Ag001G059540
OG0008216	Np001G052460	Ag001G062830
OG0008217	Np001G052060	Ag001G061480
OG0008219	Np001G011920, Np001G050510	Ag008G693150
OG0008220	Np001G050450, Np001G050480	Ag008G692990
OG0008221	Np001G050190	Ag008G692250
OG0008222	Np001G048470	Ag001G056110
OG0008223	Np001G046530	Ag001G052180
OG0008224	Np001G044250	Ag008G726630
OG0008226	Np002G091130	Ag004G355230
OG0008227	Np002G091170	Ag004G355320
OG0008228	Np002G091200	Ag004G355340
OG0008229	Np002G091220	Ag004G355390, Ag004G355400
OG0008230	Np002G091310	Ag004G355520
OG0008231	Np002G091380	Ag004G355640
OG0008232	Np006G341330	Ag002G161730
OG0008233	Np002G091920	Ag004G355970
OG0008234	Np002G090760	Ag004G354790
OG0008235	Np002G092050	Ag004G356180
OG0008236	Np002G087940	Ag004G350550
OG0008237	Np002G087880	Ag004G350530
OG0008238	Np002G087660	Ag004G350450
OG0008239	Np002G086280	Ag004G347610
OG0008240	Np004G227930	Ag003G243680
OG0008241	Np007G382060	Ag007G601550, Ag005G440700
OG0008242	Np002G085730	Ag004G346140
OG0008243	Np002G085700	Ag002G125440, Ag004G346080
OG0008244	Np002G085620	Ag004G345880
OG0008245	Np002G085440	Ag004G345310
OG0008246	Np002G085390	Ag004G345230
OG0008247	Np002G084190, Np002G084180	Ag004G343650
OG0008248	Np002G083830	Ag004G343120
OG0008249	Np002G083400	Ag004G342240
OG0008251	Np002G073770	Ag003G214900, Ag003G264130
OG0008252	Np002G073790	Ag003G214990
OG0008253	Np002G073830	Ag003G215020
OG0008254	Np002G074340	Ag003G215600
OG0008255	Np002G074430	Ag003G215910
OG0008256	Np002G074940	Ag003G218060
OG0008257	Np002G075270	Ag003G218710
OG0008258	Np002G075400	Ag003G218860
OG0008259	Np002G075700	Ag003G219390
OG0008260	Np002G076390	Ag003G220160
OG0008261	Np002G077020	Ag003G222810
OG0008262	Np002G077120	Ag003G222920
OG0008263	Np002G077400	Ag003G224110
OG0008264	Np002G077410	Ag003G224120
OG0008265	Np002G077670	Ag003G224740
OG0008266	Np002G077760	Ag003G225310, Ag003G225450, Ag003G225260
OG0008267	Np002G077880, Np002G077890	Ag003G225750
OG0008268	Np002G078250	Ag003G227220
OG0008269	Np002G078650	Ag003G228630
OG0008270	Np002G078940	Ag003G229500
OG0008271	Np002G079340	Ag003G231540
OG0008272	Np002G079700	Ag003G232900
OG0008273	Np002G080690, Np002G080070	Ag003G233680
OG0008274	Np002G080200	Ag003G234140
OG0008275	Np002G080250	Ag003G234240
OG0008277	Np004G215670	Ag006G518200, Ag003G236390
OG0008278	Np002G081220	Ag003G236490
OG0008279	Np002G081480	Ag003G237600
OG0008280	Np002G081620	Ag003G237920
OG0008281	Np002G082400	Ag003G239380
OG0008282	Np002G082710	Ag003G240050
OG0008283	Np002G072660	Ag003G212150
OG0008284	Np002G072120	Ag003G211530
OG0008285	Np002G071720	Ag003G210900
OG0008286	Np002G071620	Ag003G210600
OG0008287	Np002G071270	Ag003G209800
OG0008288	Np002G071150	Ag003G209530
OG0008289	Np002G070990	Ag003G209070
OG0008290	Np002G070780	Ag003G208420
OG0008291	Np005G311770	Ag003G208380
OG0008292	Np002G070540	Ag003G208130
OG0008293	Np002G070230	Ag003G207660
OG0008294	Np007G408690	Ag005G470810
OG0008295	Np007G408200	Ag005G470010
OG0008296	Np007G408160	Ag005G469970
OG0008297	Np007G407830	Ag005G469690
OG0008298	Np007G407560, Np004G202830	Ag005G469180
OG0008299	Np007G406500	Ag005G468010
OG0008300	Np001G013350	Ag008G720320
OG0008302	Np005G312030, Np007G406390	Ag005G467960, Ag003G222760, Ag004G374760
OG0008303	Np007G406360	Ag005G467870
OG0008304	Np007G406020	Ag005G467440
OG0008306	Np007G405950	Ag005G462810, Ag005G466430
OG0008307	Np007G405850	Ag005G466260
OG0008309	Np007G404680	Ag005G464490
OG0008310	Np007G404460	Ag005G464250
OG0008311	Np007G404420	Ag005G464170
OG0008312	Np004G194070	Ag001G007700
OG0008313	Np007G390090	Ag005G462460
OG0008314	Np007G390520	Ag005G461500
OG0008315	Np007G390570	Ag005G461450
OG0008316	Np007G391460	Ag005G460030
OG0008317	Np007G392220	Ag005G454380, Ag005G458830
OG0008318	Np007G392520	Ag005G458050
OG0008319	Np007G393100	Ag005G457070
OG0008320	Np007G393510	Ag005G456490
OG0008321	Np007G394120	Ag005G455290
OG0008322	Np007G394720	Ag005G453450
OG0008323	Np007G394740	Ag005G453420
OG0008324	Np007G394930	Ag005G453340
OG0008325	Np007G395730	Ag005G451030
OG0008326	Np007G396410	Ag005G449530
OG0008327	Np007G396440	Ag005G449480
OG0008329	Np001G057750	Ag001G075780
OG0008330	Np012G436930, Np011G436420	Ag005G445090
OG0008331	Np005G303460	Ag001G034290
OG0008332	Np007G383160	Ag005G438410
OG0008333	Np007G384040	Ag005G436110
OG0008334	Np007G384470	Ag013G741530, Ag005G435240
OG0008335	Np007G386040	Ag005G431370
OG0008336	Np007G386320	Ag005G430970
OG0008337	Np007G387830	Ag007G583490
OG0008338	Np003G165280	Ag008G683550
OG0008339	Np007G374740	Ag005G411310
OG0008340	Np007G378320	Ag005G419550
OG0008341	Np007G378090	Ag005G419200
OG0008343	Np007G377440	Ag005G418040
OG0008344	Np007G377060	Ag005G417790
OG0008345	Np007G376610	Ag005G417230
OG0008346	Np007G376450, Np007G376480	Ag002G177790
OG0008347	Np007G375950	Ag005G415970
OG0008348	Np007G375850	Ag005G415830
OG0008349	Np007G375820	Ag005G415780
OG0008350	Np007G375430	Ag005G414350
OG0008351	Np007G374240	Ag005G410170
OG0008352	Np007G374330	Ag005G410440
OG0008353	Np007G374100	Ag005G409460
OG0008354	Np002G092100	Ag005G407200
OG0008355	Np007G373120	Ag005G405510
OG0008357	Np004G190500	Ag001G000850
OG0008358	Np004G190610	Ag001G000960
OG0008359	Np004G191220	Ag001G003190, Ag001G002280
OG0008360	Np001G032600	Ag002G123630
OG0008361	Np004G191310	Ag001G002470
OG0008362	Np004G192280	Ag001G004390
OG0008364	Np004G192800	Ag001G005790
OG0008365	Np004G192860	Ag001G006150
OG0008366	Np004G193050	Ag001G006290, Ag004G370360, Ag003G262430
OG0008367	Np004G193350	Ag001G006710
OG0008368	Np004G193370	Ag001G006720
OG0008369	Np004G193470	Ag001G006920
OG0008370	Np004G193610	Ag001G007030
OG0008371	Np004G194900	Ag001G009600
OG0008372	Np004G195020	Ag001G009960
OG0008373	Np004G195270	Ag001G010550
OG0008374	Np004G195660	Ag001G011200
OG0008375	Np004G196520	Ag001G014320
OG0008376	Np004G196830	Ag007G627580, Ag001G015820
OG0008377	Np004G196910	Ag001G015990
OG0008378	Np004G198440	Ag001G021320
OG0008379	Np004G198630	Ag001G022930
OG0008380	Np005G300950	Ag001G029170
OG0008381	Np005G301270	Ag001G029820, Ag001G031060
OG0008382	Np006G341180	Ag002G161880
OG0008383	Np006G341340	Ag002G161540
OG0008384	Np006G341420	Ag002G161380
OG0008385	Np001G053820	Ag001G065120
OG0008386	Np001G054080	Ag001G064560
OG0008387	Np001G054290	Ag001G064280
OG0008388	Np001G054470	Ag001G068520
OG0008389	Np001G054950	Ag001G069840
OG0008390	Np001G055120	Ag001G070660
OG0008391	Np001G056370	Ag001G072730
OG0008392	Np001G056470	Ag001G072960
OG0008393	Np001G056610	Ag001G073240, Ag002G179370
OG0008394	Np001G056800	Ag001G073500
OG0008395	Np001G057200	Ag001G074430
OG0008396	Np001G053600	Ag001G066250
OG0008397	Np001G057420	Ag001G074910
OG0008398	Np001G057430	Ag001G074990
OG0008399	Np001G057890	Ag001G076020
OG0008400	Np007G392970, Np001G057380	Ag001G074870
OG0008401	Np001G057830	Ag001G075990
