Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0010118	Np006G360050	XP_018483579.1, XP_018466231.1, XP_018434542.1
OG0010119	Np006G359580	XP_018480571.1, XP_018473477.1
OG0010121	Np006G358960	XP_018439142.1
OG0010122	Np006G358910	XP_018479832.1, XP_018479816.1, XP_018479815.1
OG0010123	Np006G358840	XP_018477635.1, XP_018439131.1
OG0010124	Np005G316910, Np006G358370	XP_018485223.1
OG0010125	Np005G316930, Np005G316920, Np006G358360	XP_018436262.1
OG0010126	Np005G316880, Np005G316940, Np006G358270	XP_018434283.1
OG0010127	Np006G360900	XP_018441311.1
OG0010128	Np006G361840	XP_018474644.1, XP_018459371.1, XP_018436627.1
OG0010129	Np007G420310, Np003G162730	XP_018453754.1, XP_018454476.1
OG0010130	Np007G396100, Np006G362110	XP_018440827.1, XP_018440838.1
OG0010131	Np006G362760	XP_018483588.1, XP_018483591.1
OG0010132	Np005G277990	XP_018468980.1
OG0010133	Np007G425320	XP_018438070.1
OG0010134	Np007G414400	XP_018486467.1
OG0010135	Np003G124980	XP_018458934.1, XP_018480779.1
OG0010136	Np006G330180	XP_018477204.1
OG0010137	Np006G330300, Np006G330340	XP_018462469.1
OG0010138	Np005G279290	XP_018448991.1, XP_018477596.1, XP_018457156.1
OG0010139	Np005G279220	XP_018483450.1
OG0010140	Np007G424490	XP_018490257.1, XP_018437680.1
OG0010141	Np007G423010	XP_018490258.1, XP_018490117.1, XP_018488333.1
OG0010142	Np007G422500	XP_018489098.1
OG0010143	Np007G422480	XP_018493353.1, XP_018466903.1
OG0010144	Np007G421850	XP_018436677.1, XP_018489665.1
OG0010146	Np007G421620	XP_018440562.1
OG0010147	Np007G421540	XP_018438355.1, XP_018489999.1
OG0010148	Np007G420740	XP_018491240.1
OG0010149	Np007G420520	XP_018493288.1
OG0010150	Np007G420060	XP_018439566.1, XP_018493255.1
OG0010151	Np007G418360	XP_018438625.1, XP_018490088.1
OG0010152	Np007G416630	XP_018488315.1, XP_018435311.1, XP_018435310.1
OG0010153	Np007G416620	XP_018434900.1, XP_018434770.1
OG0010154	Np007G416280	XP_018488432.1, XP_018491716.1
OG0010155	Np007G416210	XP_018493194.1
OG0010156	Np007G416010	XP_018491708.1
OG0010157	Np007G415020	XP_018485970.1, XP_018439784.1
OG0010158	Np007G414710	XP_018438723.1, XP_018490925.1
OG0010159	Np001G007910	XP_018486705.1, XP_018491726.1
OG0010160	Np007G414280	XP_018492983.1
OG0010161	Np006G332720	XP_018478338.1, XP_018435034.1
OG0010162	Np006G333010	XP_018476174.1
OG0010163	Np006G333060	XP_018472795.1
OG0010164	Np006G333710	XP_018439500.1, XP_018439492.1
OG0010165	Np001G058400	XP_018492498.1, XP_018445861.1
OG0010166	Np006G334480	XP_018472935.1
OG0010167	Np006G334890	XP_018439730.1
OG0010168	Np006G339180	XP_018440891.1
OG0010170	Np006G338250	XP_018439469.1
OG0010171	Np006G337760	XP_018472903.1, XP_018478623.1
OG0010172	Np006G337750	XP_018476631.1, XP_018477221.1
OG0010173	Np006G337600	XP_018433934.1, XP_018474899.1
OG0010174	Np006G336710, Np006G336720	XP_018436370.1, XP_018474054.1
OG0010175	Np006G335900	XP_018438136.1
OG0010176	Np006G336080	XP_018433847.1
OG0010178	Np004G253100	XP_018472527.1
OG0010179	Np006G335010	XP_018476905.1
OG0010180	Np004G240890	XP_018448239.1, XP_018440558.1
OG0010181	Np004G240830	XP_018450808.1
OG0010182	Np004G239410	XP_018459782.1, XP_018459760.1
OG0010183	Np004G238480	XP_018473014.1, XP_018465551.1, XP_018450893.1
OG0010184	Np004G238310	XP_018461057.1, XP_018449525.1
OG0010185	Np003G148290	XP_018458682.1, XP_018475602.1
OG0010186	Np004G237780	XP_018437997.1
OG0010187	Np004G237050	XP_018441903.1, XP_018451785.1, XP_018449153.1
OG0010188	Np004G236970	XP_018474570.1
OG0010189	Np004G236440	XP_018468271.1
OG0010190	Np004G236130	XP_018493186.1, XP_018440215.1
OG0010191	Np004G235970	XP_018436466.1
OG0010192	Np004G235550	XP_018449498.1, XP_018462559.1, XP_018467698.1
OG0010193	Np004G235490	XP_018447989.1, XP_018433848.1
OG0010194	Np004G235480	XP_018479456.1, XP_018479676.1, XP_018462560.1
OG0010195	Np004G235440	XP_018447704.1, XP_018441093.1
OG0010196	Np004G235410	XP_018437838.1, XP_018449593.1
OG0010197	Np004G235020	XP_018448155.1
OG0010198	Np004G234720	XP_018451075.1
OG0010199	Np004G234710	XP_018451614.1, XP_018440780.1
OG0010200	Np004G234590	XP_018447497.1
OG0010201	Np004G234300	XP_018447288.1
OG0010202	Np004G233590	XP_018451272.1, XP_018488676.1
OG0010203	Np004G233520	XP_018451270.1, XP_018488653.1
OG0010204	Np002G074530	XP_018461018.1, XP_018442511.1
OG0010205	Np004G231890	XP_018441264.1
OG0010206	Np004G231320	XP_018443246.1
OG0010207	Np004G231220	XP_018433448.1
OG0010208	Np004G230930, Np004G230860	XP_018463674.1, XP_018464326.1, XP_018447729.1
OG0010209	Np004G230550	XP_018434338.1, XP_018439628.1
OG0010210	Np002G085200	XP_018451965.1, XP_018470239.1
OG0010211	Np004G229450	XP_018440729.1, XP_018436728.1
OG0010212	Np004G227330	XP_018447297.1, XP_018436896.1, XP_018436879.1
OG0010213	Np004G225990	XP_018448299.1, XP_018460433.1, XP_018442810.1
OG0010214	Np002G087380, Np004G225190	XP_018471209.1
OG0010215	Np004G225180	XP_018480427.1
OG0010216	Np004G208890	XP_018448146.1, XP_018435706.1
OG0010217	Np004G209060	XP_018447387.1, XP_018479203.1
OG0010218	Np002G089750	XP_018444398.1, XP_018453373.1
OG0010219	Np004G209450	XP_018482205.1, XP_018450340.1
OG0010220	Np004G209680	XP_018474040.1
OG0010221	Np004G209690	XP_018437564.1
OG0010222	Np004G210020	XP_018432791.1, XP_018480363.1
OG0010223	Np005G281900	XP_018489719.1, XP_018469960.1
OG0010224	Np005G281240	XP_018470852.1
OG0010225	Np004G225360, Np005G281200	XP_018472329.1, XP_018472339.1
OG0010226	Np005G281110	XP_018467443.1, XP_018479104.1, XP_018467747.1
OG0010227	Np003G187970, Np005G281100	XP_018467991.1
OG0010228	Np005G280270	XP_018454596.1, XP_018454435.1, XP_018462575.1
OG0010229	Np006G364050	XP_018439769.1
OG0010230	Np006G365570	XP_018433686.1, XP_018477768.1
OG0010231	Np006G365650	XP_018478184.1
OG0010232	Np006G366220, Np006G366140	XP_018478130.1, XP_018462457.1
OG0010233	Np006G366320	XP_018459564.1, XP_018465796.1, XP_018441753.1, XP_018441870.1
OG0010234	Np005G295240	XP_018473776.1
OG0010235	Np006G366720	XP_018459008.1, XP_018459007.1
OG0010236	Np006G366740	XP_018440760.1, XP_018440889.1
OG0010237	Np006G366750	XP_018440886.1, XP_018440757.1, XP_018459011.1
OG0010238	Np006G366780	XP_018463516.1, XP_018461572.1, XP_018437544.1
OG0010239	Np006G368090	XP_018438062.1, XP_018439160.1
OG0010240	Np006G370100	XP_018477974.1
OG0010241	Np006G371030	XP_018483992.1, XP_018440671.1
OG0010242	Np004G241240	XP_018434992.1
OG0010243	Np004G241360	XP_018492097.1, XP_018437549.1
OG0010244	Np004G241740	XP_018436903.1, XP_018469531.1
OG0010245	Np004G242260	XP_018435472.1, XP_018436636.1
OG0010246	Np004G242470	XP_018449353.1, XP_018449350.1, XP_018468787.1
OG0010247	Np004G242890	XP_018433228.1
OG0010248	Np004G243830, Np004G243950, Np004G243760	XP_018467109.1
OG0010249	Np004G243750	XP_018450416.1, XP_018450417.1, XP_018450413.1
OG0010250	Np004G244170	XP_018435401.1, XP_018447507.1
OG0010251	Np004G245540	XP_018461387.1, XP_018447990.1
OG0010252	Np006G334780, Np004G247230	XP_018468227.1
OG0010253	Np004G247440	XP_018490854.1, XP_018490857.1
OG0010254	Np004G247590	XP_018434753.1
OG0010255	Np004G247710	XP_018491710.1, XP_018432992.1
OG0010256	Np004G248000	XP_018438114.1, XP_018481536.1, XP_018437535.1
OG0010257	Np004G248280	XP_018437122.1, XP_018489831.1
OG0010258	Np004G249590	XP_018434076.1
OG0010259	Np004G249700	XP_018437124.1, XP_018450059.1
OG0010260	Np004G250080	XP_018480631.1
OG0010262	Np004G250420	XP_018450256.1
OG0010263	Np004G251870	XP_018450570.1, XP_018470159.1
OG0010264	Np005G313890, Np004G252920	XP_018463433.1, XP_018487944.1, XP_018449375.1
OG0010265	Np004G253270	XP_018442863.1, XP_018449072.1
OG0010266	Np003G177830	XP_018481088.1
OG0010267	Np004G254130, Np004G257250, Np004G254090, Np004G254120, Np004G257260	XP_018450521.1, XP_018450524.1
OG0010268	Np004G254480	XP_018435791.1
OG0010269	Np004G254510	XP_018467669.1
OG0010270	Np004G254880	XP_018492525.1
OG0010271	Np004G254890	XP_018492522.1, XP_018440511.1
OG0010272	Np004G255330	XP_018441671.1, XP_018447453.1
OG0010273	Np004G255390	XP_018435970.1, XP_018465447.1
OG0010274	Np004G255780	XP_018487915.1, XP_018461435.1
OG0010275	Np004G255930	XP_018479608.1, XP_018460734.1, XP_018487909.1
OG0010276	Np004G256320	XP_018466522.1, XP_018451881.1
OG0010277	Np004G256360	XP_018447244.1
OG0010278	Np004G256790	XP_018447346.1, XP_018478466.1
OG0010279	Np004G256580	XP_018447345.1, XP_018450188.1, XP_018448557.1
OG0010280	Np004G256530	XP_018490519.1, XP_018447905.1
OG0010281	Np004G257100	XP_018443264.1
OG0010282	Np004G257410	XP_018493052.1, XP_018487895.1
OG0010283	Np001G014050	XP_018480619.1
OG0010284	Np001G035060, Np004G257980	XP_018447132.1, XP_018451189.1
OG0010285	Np004G257940	XP_018443129.1
OG0010286	Np004G258890	XP_018487546.1, XP_018487599.1
OG0010287	Np003G140820	XP_018476141.1, XP_018475687.1, XP_018443304.1
OG0010288	Np003G141140	XP_018446259.1
OG0010289	Np003G141650	XP_018469059.1, XP_018444160.1
OG0010290	Np003G142530	XP_018453256.1, XP_018444490.1
OG0010291	Np003G142370	XP_018470892.1
OG0010292	Np003G143580	XP_018444666.1, XP_018476527.1
OG0010293	Np003G143800	XP_018476027.1
OG0010294	Np003G143790	XP_018476028.1, XP_018446661.1
OG0010295	Np003G143910	XP_018443839.1, XP_018472145.1
OG0010296	Np003G144390	XP_018444305.1
OG0010297	Np003G144480	XP_018446025.1
OG0010298	Np003G145000	XP_018443970.1
OG0010299	Np007G421300	XP_018486138.1, XP_018466336.1, XP_018438964.1
OG0010300	Np003G145850	XP_018443070.1, XP_018443107.1
OG0010301	Np003G146860	XP_018445538.1
OG0010302	Np003G147180	XP_018468548.1, XP_018443275.1
OG0010303	Np005G263510	XP_018477296.1, XP_018450160.1
OG0010304	Np001G015460	XP_018483397.1, XP_018440294.1
OG0010305	Np001G015630	XP_018477420.1
OG0010306	Np001G015700	XP_018483339.1
OG0010307	Np001G015800	XP_018464917.1, XP_018464916.1
OG0010308	Np001G015820	XP_018477740.1, XP_018464918.1
OG0010309	Np001G016400	XP_018482990.1
OG0010310	Np001G016420	XP_018482993.1, XP_018434603.1
OG0010311	Np001G016740	XP_018433729.1, XP_018484951.1, XP_018484950.1
OG0010312	Np001G016520	XP_018436871.1
OG0010313	Np001G017600	XP_018484431.1
OG0010314	Np007G415520	XP_018487088.1, XP_018489451.1, XP_018486573.1
OG0010315	Np003G140500	XP_018470377.1, XP_018445451.1
OG0010316	Np003G132720	XP_018442474.1
OG0010317	Np004G204010	XP_018458913.1
OG0010318	Np003G132000	XP_018442513.1
OG0010319	Np003G131780	XP_018468826.1, XP_018444611.1
OG0010320	Np003G131650	XP_018474871.1, XP_018443140.1
OG0010321	Np003G130760	XP_018469689.1, XP_018444894.1
OG0010322	Np003G130690	XP_018470179.1
OG0010323	Np003G130570	XP_018445906.1
OG0010324	Np003G130420	XP_018453053.1, XP_018444276.1, XP_018444273.1
OG0010327	Np003G130010	XP_018476086.1, XP_018446252.1
OG0010328	Np003G130000	XP_018476085.1, XP_018446251.1
OG0010329	Np003G129720	XP_018468135.1, XP_018473672.1
OG0010330	Np003G129730	XP_018457550.1, XP_018446691.1
OG0010331	Np001G013510	XP_018454593.1, XP_018480748.1
OG0010332	Np001G012520	XP_018462254.1, XP_018437510.1
OG0010333	Np001G011880	XP_018481691.1, XP_018437502.1
OG0010334	Np001G011800	XP_018452538.1, XP_018484422.1
OG0010335	Np001G011860	XP_018477615.1, XP_018441339.1
OG0010336	Np001G011250	XP_018458679.1, XP_018481486.1, XP_018462232.1
OG0010337	Np001G011190	XP_018452094.1
OG0010338	Np001G011010	XP_018484022.1
OG0010339	Np001G010690	XP_018457963.1, XP_018479286.1, XP_018464960.1
OG0010340	Np001G010020	XP_018461634.1, XP_018485076.1
OG0010341	Np001G009810	XP_018490896.1
OG0010342	Np001G009210	XP_018480616.1, XP_018460654.1
OG0010343	Np001G008950	XP_018461295.1, XP_018439361.1, XP_018485226.1
OG0010344	Np001G007590	XP_018490336.1
OG0010346	Np001G007280	XP_018438425.1
OG0010347	Np001G007030	XP_018432935.1
OG0010348	Np003G154730	XP_018476475.1, XP_018473724.1
OG0010349	Np001G053150	XP_018478929.1, XP_018437928.1
OG0010350	Np001G052630	XP_018439842.1
OG0010351	Np001G052440	XP_018464856.1, XP_018482433.1, XP_018436956.1
OG0010352	Np001G052410	XP_018480832.1, XP_018437179.1
OG0010353	Np001G051810	XP_018436116.1, XP_018482167.1
OG0010354	Np001G050680	XP_018488193.1, XP_018485611.1
OG0010355	Np001G050070	XP_018439748.1, XP_018439294.1
OG0010356	Np001G049920	XP_018441274.1, XP_018493247.1
OG0010357	Np001G049210	XP_018471575.1
OG0010358	Np001G049050	XP_018446104.1, XP_018445898.1
OG0010359	Np001G048780	XP_018458334.1, XP_018458336.1
OG0010360	Np001G048240	XP_018458333.1
OG0010361	Np001G047930	XP_018437757.1, XP_018437751.1, XP_018458125.1
OG0010362	Np001G047660	XP_018440404.1
OG0010364	Np001G044700	XP_018441621.1
OG0010365	Np001G044290	XP_018434438.1
OG0010366	Np001G044210	XP_018433037.1, XP_018433069.1, XP_018433089.1
OG0010367	Np001G043720	XP_018441023.1
OG0010368	Np001G043680	XP_018492265.1, XP_018492490.1
OG0010369	Np001G043570	XP_018491171.1
OG0010370	Np002G091090	XP_018443008.1, XP_018446369.1
OG0010372	Np002G089700	XP_018468706.1, XP_018451980.1
OG0010373	Np002G090370	XP_018463419.1, XP_018445736.1, XP_018447006.1, XP_018446227.1
OG0010374	Np002G088880	XP_018446394.1, XP_018456841.1
OG0010375	Np002G088830	XP_018444805.1, XP_018455736.1
OG0010376	Np002G088340	XP_018454866.1, XP_018468649.1
OG0010377	Np002G088500, Np002G088530	XP_018456574.1
OG0010378	Np002G087670	XP_018456857.1, XP_018443198.1, XP_018461265.1
OG0010379	Np002G087530	XP_018454871.1, XP_018453505.1
OG0010380	Np002G087400	XP_018471208.1
OG0010381	Np002G087230	XP_018462360.1, XP_018444520.1, XP_018457776.1
OG0010382	Np002G085640	XP_018453453.1, XP_018465662.1
OG0010383	Np002G084160	XP_018461377.1, XP_018453467.1, XP_018451742.1
OG0010384	Np002G083920	XP_018460726.1, XP_018464640.1, XP_018456305.1
OG0010385	Np002G083460	XP_018468473.1, XP_018453251.1
OG0010386	Np002G082790	XP_018443508.1, XP_018445521.1
OG0010387	Np002G073550	XP_018445763.1
OG0010388	Np002G073940	XP_018466447.1, XP_018472337.1, XP_018452232.1
OG0010389	Np002G074440	XP_018469629.1
OG0010390	Np002G074710	XP_018468890.1, XP_018455742.1, XP_018455745.1
OG0010391	Np002G075010	XP_018457701.1
OG0010392	Np001G053300	XP_018468067.1
OG0010393	Np002G075300	XP_018455560.1
OG0010394	Np002G075430	XP_018443210.1
OG0010395	Np004G235380	XP_018451367.1
OG0010396	Np002G078270	XP_018446493.1, XP_018460679.1, XP_018460681.1
OG0010397	Np002G079660	XP_018445074.1
OG0010398	Np002G079720	XP_018468930.1, XP_018444137.1
OG0010399	Np002G080180	XP_018454984.1, XP_018444418.1
OG0010400	Np002G080230	XP_018443528.1
OG0010401	Np002G080830	XP_018456034.1, XP_018456031.1
OG0010402	Np002G081010	XP_018443524.1
OG0010403	Np002G081120	XP_018454934.1, XP_018468821.1
OG0010404	Np002G081590	XP_018470252.1, XP_018470254.1
OG0010405	Np002G081680	XP_018457985.1, XP_018442676.1
OG0010407	Np002G081690	XP_018457751.1, XP_018443515.1
OG0010408	Np002G082590	XP_018456732.1, XP_018456748.1
OG0010409	Np002G072610	XP_018445981.1
OG0010411	Np002G071680	XP_018457264.1, XP_018446856.1
OG0010412	Np002G071210	XP_018443886.1, XP_018452680.1
OG0010413	Np002G071140	XP_018457375.1
OG0010414	Np002G070940, Np005G316230	XP_018472176.1
OG0010415	Np002G070660	XP_018444279.1
OG0010416	Np002G070520	XP_018460066.1, XP_018462402.1
OG0010417	Np003G160320	XP_018452533.1
OG0010418	Np007G408010	XP_018435366.1, XP_018490268.1
OG0010419	Np007G407820	XP_018489502.1, XP_018490008.1, XP_018463776.1
OG0010420	Np007G407260	XP_018490556.1, XP_018486386.1
OG0010421	Np007G405790	XP_018440435.1
OG0010422	Np007G405600	XP_018467243.1, XP_018485856.1, XP_018491923.1
OG0010423	Np007G405560	XP_018493026.1, XP_018464678.1
OG0010424	Np007G405470	XP_018493469.1
OG0010426	Np003G148300	XP_018471597.1, XP_018475601.1
OG0010427	Np007G404470	XP_018490760.1
OG0010429	Np007G403530	XP_018442024.1, XP_018441998.1, XP_018492895.1
OG0010430	Np007G402860	XP_018467603.1, XP_018437065.1
OG0010431	Np007G390710	XP_018490243.1
OG0010432	Np005G301300	XP_018478833.1
OG0010433	Np007G392500	XP_018489345.1, XP_018491785.1
OG0010434	Np007G392780	XP_018490291.1, XP_018464850.1, XP_018490264.1
OG0010435	Np007G393290	XP_018486690.1
OG0010436	Np007G394070	XP_018489173.1, XP_018439135.1
OG0010437	Np001G038880, Np007G394250	XP_018438582.1
OG0010438	Np007G394300	XP_018492386.1
OG0010439	Np007G394510	XP_018488572.1, XP_018488554.1
OG0010440	Np007G394690	XP_018488878.1
OG0010441	Np007G395040	XP_018491133.1
OG0010442	Np007G395260	XP_018486301.1, XP_018492513.1
OG0010443	Np007G395370	XP_018492012.1
OG0010444	Np007G395580	XP_018491406.1
OG0010445	Np004G198140	XP_018464621.1
OG0010446	Np007G396960	XP_018492675.1, XP_018458846.1
OG0010447	Np007G397020	XP_018458852.1, XP_018493598.1
OG0010448	Np007G397570	XP_018463628.1, XP_018488531.1
OG0010449	Np007G397580	XP_018464027.1, XP_018466526.1
OG0010450	Np004G196720, Np007G398300	XP_018477419.1, XP_018477406.1
OG0010451	Np007G398850	XP_018490330.1, XP_018487143.1, XP_018491113.1
OG0010452	Np007G398890	XP_018438472.1
OG0010453	Np007G398920	XP_018489819.1, XP_018435470.1, XP_018487600.1
OG0010454	Np007G399150	XP_018491327.1
OG0010455	Np007G399160	XP_018487601.1, XP_018490734.1, XP_018488859.1, XP_018489155.1
OG0010456	Np007G400200	XP_018432569.1
OG0010457	Np012G436880, Np011G436200	XP_018437426.1, XP_018490915.1, XP_018487604.1, XP_018487605.1
OG0010459	Np007G380330	XP_018486185.1
OG0010460	Np007G380810	XP_018458221.1, XP_018458224.1
OG0010461	Np007G381520	XP_018458552.1, XP_018458553.1, XP_018487631.1
OG0010462	Np007G382050	XP_018489512.1, XP_018458533.1
OG0010463	Np007G382340, Np007G382280	XP_018491559.1, XP_018491558.1
OG0010464	Np007G382390	XP_018437116.1
OG0010465	Np007G382590	XP_018489596.1
OG0010466	Np007G383590	XP_018493471.1
OG0010467	Np007G386820	XP_018486177.1
OG0010468	Np007G383890	XP_018488891.1, XP_018436816.1, XP_018436819.1
OG0010469	Np007G383910	XP_018493148.1, XP_018441576.1, XP_018441599.1
OG0010470	Np007G383980	XP_018491928.1
OG0010471	Np007G384110	XP_018438719.1
OG0010472	Np007G384310	XP_018486282.1, XP_018433039.1
OG0010473	Np007G384790	XP_018491479.1, XP_018466023.1
OG0010474	Np007G385690	XP_018458819.1, XP_018488207.1
OG0010475	Np007G385880	XP_018492599.1
OG0010476	Np007G386830	XP_018493563.1
OG0010477	Np007G388120	XP_018485772.1
OG0010478	Np007G389950	XP_018457620.1, XP_018470696.1
OG0010479	Np007G379040	XP_018486047.1
OG0010480	Np007G378150	XP_018438657.1
OG0010481	Np007G377730	XP_018440300.1
OG0010482	Np007G377710	XP_018441015.1
OG0010483	Np007G377370	XP_018434133.1
OG0010484	Np007G376620	XP_018433872.1
OG0010485	Np007G376600	XP_018492420.1
OG0010486	Np007G376440	XP_018464588.1
OG0010487	Np007G376130	XP_018452793.1, XP_018439297.1
OG0010488	Np007G374590	XP_018454800.1, XP_018436878.1
OG0010489	Np007G373270	XP_018462596.1, XP_018434518.1
OG0010490	Np007G373240	XP_018460546.1, XP_018434989.1
OG0010491	Np007G373030	XP_018464874.1, XP_018454902.1
OG0010492	Np007G372850	XP_018435077.1
OG0010493	Np007G372620	XP_018447476.1
OG0010494	Np007G372470	XP_018455764.1, XP_018437776.1
OG0010495	Np005G275700	XP_018482834.1, XP_018470194.1
OG0010496	Np007G372380	XP_018439688.1, XP_018454359.1
OG0010497	Np007G372130	XP_018440134.1
OG0010498	Np007G371930	XP_018437198.1, XP_018440105.1
OG0010499	Np007G371900	XP_018434345.1
OG0010500	Np004G190100	XP_018449757.1, XP_018482117.1
OG0010501	Np004G190180	XP_018439587.1
OG0010502	Np004G190760	XP_018451430.1, XP_018493582.1
OG0010503	Np005G307940	XP_018451856.1
OG0010504	Np004G195380	XP_018483371.1, XP_018489109.1
OG0010505	Np001G053310	XP_018468063.1
OG0010506	Np004G196220	XP_018490524.1, XP_018489932.1
OG0010507	Np004G195750	XP_018447321.1
OG0010508	Np004G196380	XP_018456885.1, XP_018465444.1, XP_018486200.1
OG0010509	Np004G196620	XP_018487057.1
OG0010510	Np004G196650	XP_018463507.1, XP_018436165.1, XP_018492623.1
OG0010511	Np004G196810	XP_018458191.1
OG0010512	Np004G198120	XP_018437230.1, XP_018450042.1
OG0010513	Np004G198990	XP_018463021.1, XP_018469297.1
OG0010514	Np004G198580	XP_018432744.1
OG0010515	Np004G199300	XP_018477212.1, XP_018440490.1, XP_018461832.1
OG0010516	Np004G199590, Np004G199580	XP_018484365.1, XP_018448781.1
OG0010517	Np004G199870	XP_018490283.1
OG0010520	Np006G341890	XP_018476613.1, XP_018476612.1
OG0010521	Np006G341940	XP_018436681.1
OG0010522	Np001G053920	XP_018437029.1, XP_018437009.1
OG0010523	Np001G053950	XP_018433338.1, XP_018483173.1
