Orthogroup	Noccaea_praecox	Odontarrhena_muralis
OG0011548	Np007G407170	Om002G057950
OG0011549	Np007G412700	Om002G052690
OG0011550	Np003G125120	Om004G177110
OG0011551	Np003G128390	Om004G173630
OG0011552	Np003G128870	Om004G173060
OG0011554	Np005G283060	Om001G011250
OG0011555	Np005G284420	Om001G009930, Om001G009950
OG0011556	Np004G213740	Om007G290910
OG0011557	Np004G210520	Om007G287940
OG0011558	Np006G348290, Np006G354630	Om007G280870
OG0011559	Np003G137410	Om004G164540
OG0011560	Np003G160550	Om003G116970
OG0011561	Np003G139520	Om004G162150
OG0011563	Np003G163750	Om003G115100
OG0011564	Np003G160450	Om003G117010
OG0011566	Np003G154820	Om006G248010
OG0011567	Np003G148280	Om006G241760
OG0011568	Np003G147810	Om006G241360
OG0011569	Np003G147640	Om006G241230
OG0011570	Np003G147430	Om006G240970
OG0011571	Np001G005070	Om006G233480, Om006G233490
OG0011575	Np004G224750	Om004G146600
OG0011578	Np002G089680	Om005G211250
OG0011582	Np006G351760	Om007G282030
OG0011586	Np005G264370	Om001G032020, Om001G032050
OG0011603	Np005G276030	Om001G023290
OG0011604	Np005G276020	Om001G023310
OG0011605	Np005G275560	Om001G023790
OG0011606	Np005G275860	Om001G023480
OG0011607	Np005G275840	Om001G023490
OG0011608	Np005G275200	Om001G024340
OG0011609	Np005G274670	Om001G024950
OG0011610	Np007G374200	Om002G086050
OG0011611	Np005G273360	Om001G026080
OG0011612	Np005G273220	Om001G026270
OG0011613	Np005G273190	Om001G026310
OG0011614	Np005G273140	Om001G026380
OG0011615	Np005G273120	Om007G304090
OG0011616	Np005G272850	Om001G026710
OG0011617	Np005G272610	Om001G027030
OG0011618	Np005G271680	Om001G027940
OG0011619	Np004G250480	Om005G186800
OG0011620	Np005G271300	Om001G028460
OG0011621	Np005G270100, Np005G270060	Om001G029510
OG0011622	Np005G270020	Om001G029550
OG0011623	Np006G341780	Om008G339840
OG0011624	Np005G262940	Om001G029930
OG0011625	Np003G149850	Om006G243220
OG0011626	Np005G264070, Np005G274360	Om001G031680, Om003G117860
OG0011627	Np002G083770	Om005G206410
OG0011628	Np003G148320	Om006G241800
OG0011629	Np005G264530, Np006G348720	Om001G032450
OG0011630	Np005G264840	Om001G032840
OG0011631	Np005G266030	Om001G034230
OG0011632	Np004G215410	Om007G291890
OG0011633	Np004G215500	Om007G291930
OG0011634	Np003G161440, Np004G215510	Om007G291940
OG0011635	Np004G215930	Om007G292190
OG0011636	Np004G216270, Np004G216140	Om007G292280
OG0011637	Np004G218130	Om007G277240
OG0011638	Np004G218880	Om007G277110, Om007G277100
OG0011639	Np004G218950, Np004G219750	Om007G277080
OG0011640	Np004G205240	Om007G276830
OG0011641	Np004G205430	Om007G276660
OG0011642	Np005G296200	Om007G276480
OG0011643	Np005G298040	Om007G276240
OG0011644	Np005G298810	Om007G276070
OG0011645	Np005G298890	Om007G276050
OG0011646	Np005G299540	Om007G275800
OG0011647	Np006G369130	Om004G153660
OG0011648	Np002G103470	Om005G215990
OG0011649	Np006G362640	Om007G279670
OG0011650	Np002G105160	Om005G216150
OG0011651	Np002G106310	Om005G216420
OG0011652	Np002G106740	Om005G217400
OG0011653	Np002G111120	Om005G218370, Om011G365930
OG0011654	Np002G111250	Om011G365880, Om005G218250
OG0011655	Np002G112500	Om005G217880, Om011G365560
OG0011656	Np004G249230	Om005G188150
OG0011657	Np002G113150	Om008G336170
OG0011658	Np002G114210	Om005G219610
OG0011659	Np002G115620	Om005G220400
OG0011660	Np002G115720	Om005G220530
OG0011661	Np005G311160	Om007G313670
OG0011662	Np002G116140	Om005G220930
OG0011663	Np001G040850	Om005G208870
OG0011664	Np002G117300	Om005G222060
OG0011665	Np002G118600	Om005G223390, Om005G223350
OG0011666	Np004G246430	Om005G190880
OG0011667	Np001G027350	Om006G275310
OG0011668	Np001G026700	Om006G275100
OG0011669	Np001G026640	Om008G338110
OG0011670	Np004G231170	Om005G205590
OG0011671	Np001G026560	Om006G275040
OG0011672	Np001G026310	Om006G274920
OG0011673	Np001G026040	Om001G004010
OG0011674	Np001G025370	Om006G274560
OG0011675	Np001G025260	Om006G274510
OG0011676	Np001G024890	Om006G274170
OG0011677	Np001G024640	Om006G273990
OG0011678	Np001G023640	Om006G273330
OG0011679	Np001G023560	Om006G273110
OG0011680	Np001G023500	Om006G273040
OG0011681	Np001G023280	Om006G272880
OG0011682	Np001G022520	Om006G272370
OG0011683	Np001G022350, Np001G022300	Om006G272190
OG0011684	Np001G021390	Om006G271660
OG0011685	Np001G021160	Om006G271450
OG0011686	Np005G317790	Om007G317050
OG0011687	Np001G019450	Om006G269620
OG0011688	Np001G018570	Om006G268160
OG0011689	Np002G093300	Om005G212980
OG0011690	Np002G093760	Om005G213180
OG0011691	Np002G093950	Om005G213290
OG0011692	Np002G094450	Om005G213490
OG0011693	Np002G094700	Om005G213530
OG0011694	Np002G094980	Om005G213650
OG0011695	Np002G095200	Om005G213720
OG0011696	Np002G095840	Om005G213840
OG0011697	Np002G096830	Om005G214210
OG0011698	Np004G255990	Om005G181340
OG0011699	Np002G096740	Om004G144090, Om004G144000
OG0011700	Np002G086580	Om005G209110
OG0011701	Np002G124700	Om005G228810
OG0011702	Np002G124550	Om005G228720
OG0011703	Np002G124390	Om005G228620
OG0011704	Np002G124320	Om005G228520
OG0011705	Np002G123830	Om005G227800
OG0011706	Np002G123300	Om005G226970
OG0011707	Np002G122840	Om005G226730
OG0011708	Np002G097660, Np002G121770	Om005G225800
OG0011709	Np002G121260	Om005G225490
OG0011710	Np002G120960	Om005G225290
OG0011711	Np002G120730	Om005G225080
OG0011712	Np007G408830	Om002G056360
OG0011713	Np005G279760	Om001G018640
OG0011714	Np006G330810	Om003G119590
OG0011715	Np006G330760	Om008G328880
OG0011716	Np006G331170	Om008G329280
OG0011717	Np006G331260	Om008G329350
OG0011718	Np007G413780	Om002G051590
OG0011720	Np007G413390	Om002G052070
OG0011721	Np007G413310	Om002G052140
OG0011722	Np007G413280	Om002G052170
OG0011722	Np003G126870	Om004G175470
OG0011724	Np003G164340	Om003G114640
OG0011725	Np007G412120	Om002G053030, Om004G173440
OG0011726	Np007G412010	Om002G053150
OG0011727	Np007G411840	Om002G053330
OG0011728	Np007G411440	Om002G053770
OG0011729	Np007G411350	Om002G053830
OG0011730	Np007G411250	Om002G053940
OG0011731	Np007G411240	Om002G053950
OG0011732	Np007G411170, Np007G410990	Om002G054030
OG0011733	Np007G411110	Om002G054130
OG0011734	Np007G411050	Om002G054260
OG0011735	Np007G410060	Om002G055230
OG0011736	Np007G409400	Om002G055670
OG0011737	Np003G174370	Om003G109320
OG0011740	Np003G173550	Om001G006520, Om007G317590
OG0011741	Np003G172040	Om008G350050, Om003G111830
OG0011742	Np003G171630	Om004G173860
OG0011743	Np003G169620	Om003G112040
OG0011744	Np003G184330	Om005G203150
OG0011745	Np003G184390	Om003G112170
OG0011746	Np003G184510	Om003G112470
OG0011748	Np004G230780, Np004G230750, Np004G230810	Om003G112620
OG0011750	Np003G166030	Om001G029630
OG0011751	Np003G165950	Om003G113620
OG0011752	Np003G165920	Om003G113650
OG0011753	Np004G242690	Om003G107200
OG0011754	Np005G277290	Om001G021410
OG0011755	Np003G161280	Om003G115260
OG0011756	Np003G162260	Om003G115760
OG0011757	Np003G162020	Om003G115630
OG0011758	Np003G161980	Om003G115580
OG0011759	Np003G162490	Om003G115940
OG0011760	Np003G163130	Om003G116150
OG0011761	Np003G163170	Om003G116170
OG0011762	Np003G160920	Om003G116640
OG0011763	Np005G278670	Om005G226090
OG0011764	Np003G160030	Om003G117420
OG0011765	Np003G159420	Om003G117600
OG0011766	Np003G159260	Om003G117760
OG0011767	Np003G159220	Om003G117890
OG0011768	Np003G158410	Om003G118230
OG0011769	Np003G158300	Om003G118370
OG0011770	Np003G158250	Om003G118440
OG0011771	Np003G157350	Om006G250390
OG0011772	Np003G156430, Np003G156420	Om006G249700
OG0011773	Np003G156390	Om006G249680
OG0011774	Np003G156300	Om006G249600
OG0011775	Np003G155730	Om006G249070
OG0011776	Np003G155400	Om006G248630
OG0011777	Np003G155170	Om006G248400
OG0011778	Np003G155150	Om006G248380
OG0011779	Np003G182050	Om007G317770
OG0011780	Np003G175020	Om005G200140
OG0011781	Np003G139920	Om004G161680
OG0011782	Np003G138550	Om004G163110
OG0011783	Np003G138500	Om004G163180
OG0011784	Np003G138110	Om004G163700
OG0011785	Np003G137280	Om004G164640
OG0011786	Np003G137170	Om004G164780
OG0011787	Np003G136890	Om004G165240
OG0011788	Np003G136630	Om004G165640
OG0011789	Np003G136060	Om004G166320
OG0011790	Np001G004380	Om006G232920
OG0011791	Np003G135820	Om004G166660
OG0011792	Np003G135520, Np003G135600	Om004G166820
OG0011793	Np003G135490	Om003G124420, Om004G166850
OG0011794	Np003G135140	Om004G167240
OG0011795	Np003G134980	Om004G167320
OG0011796	Np003G134870	Om004G167410
OG0011797	Np003G134830	Om004G167460
OG0011798	Np005G269030, Np003G134700	Om004G167600
OG0011799	Np003G133790	Om004G168340
OG0011800	Np003G133560	Om004G168540
OG0011801	Np003G133310	Om004G168950
OG0011802	Np003G133190	Om004G169120
OG0011803	Np003G133160	Om004G169130
OG0011804	Np005G294150	Om001G000560
OG0011806	Np005G291970	Om001G001970
OG0011807	Np004G239720	Om005G197430
OG0011808	Np005G291610	Om001G002340
OG0011809	Np005G291600	Om001G002350
OG0011810	Np005G302690, Np005G290460	Om001G003230
OG0011811	Np005G290190	Om001G003650
OG0011812	Np005G290130	Om001G003840, Om001G003830
OG0011813	Np005G289040	Om001G004980
OG0011814	Np005G288820	Om001G005290
OG0011815	Np005G288800	Om001G005300
OG0011816	Np005G288700	Om001G005430
OG0011817	Np005G288660	Om001G005490
OG0011818	Np005G288630	Om001G005550
OG0011819	Np005G288460	Om001G005810
OG0011820	Np005G288300	Om001G005970
OG0011821	Np005G288290	Om001G005990
OG0011822	Np005G288280	Om001G006020
OG0011823	Np005G287120	Om001G006440
OG0011824	Np005G287140	Om007G317640, Om001G006480
OG0011825	Np005G287160	Om001G006510, Om007G317600
OG0011826	Np005G286850	Om001G007500
OG0011827	Np005G286730	Om001G007720
OG0011828	Np005G286630	Om001G007880
OG0011829	Np005G286180	Om001G008390
OG0011830	Np005G285970	Om001G008550
OG0011831	Np005G285820, Np005G285810	Om001G008650
OG0011832	Np005G285780	Om001G008740
OG0011833	Np005G285700	Om001G008800
OG0011834	Np005G285260	Om001G009110
OG0011836	Np005G283670	Om001G010560
OG0011837	Np005G283260	Om001G011030
OG0011838	Np005G283160	Om001G011130
OG0011839	Np005G283140	Om007G308790, Om003G117970
OG0011840	Np005G283030	Om001G011280
OG0011841	Np004G205680	Om004G137510, Om001G011670
OG0011842	Np004G205700	Om001G003970
OG0011843	Np004G205840	Om001G011830
OG0011844	Np004G206320	Om001G012200
OG0011845	Np004G206400	Om001G012320
OG0011846	Np004G206420	Om001G012340
OG0011847	Np004G208750	Om001G013370
OG0011848	Np004G204070	Om001G013590
OG0011849	Np004G204240, Np004G203930	Om001G013790
OG0011850	Np003G135010	Om005G187190
OG0011851	Np002G087490	Om001G014930
OG0011852	Np004G202510	Om001G015220
OG0011853	Np003G125430	Om004G176760
OG0011854	Np004G203020	Om001G015730
OG0011855	Np004G210390	Om007G287420
OG0011856	Np004G201990	Om007G287510
OG0011857	Np004G200340	Om007G286990
OG0011858	Np004G200350	Om007G287010, Om007G287000
OG0011859	Np004G203810	Om001G005330
OG0011860	Np004G201870	Om007G287660
OG0011861	Np003G144860	Om007G296910
OG0011862	Np004G210890	Om007G288350
OG0011863	Np004G211340	Om007G288790
OG0011864	Np004G211970	Om007G289410
OG0011865	Np004G212740	Om007G290060
OG0011866	Np004G213030	Om007G290240
OG0011867	Np004G213330	Om007G290570
OG0011868	Np004G213390	Om007G290650
OG0011869	Np004G214660	Om007G291570
OG0011870	Np005G266700, Np005G266650	Om001G034800
OG0011871	Np005G267740	Om001G035760
OG0011872	Np005G268020	Om001G036100
OG0011873	Np005G268630	Om001G036930
OG0011874	Np005G268650	Om001G036950
OG0011875	Np005G268780	Om001G037340
OG0011876	Np005G269390	Om001G038220
OG0011877	Np005G262510	Om001G039260
OG0011878	Np005G262480	Om001G039310
OG0011879	Np005G262250	Om001G039570
OG0011880	Np005G262180	Om001G039640
OG0011881	Np005G261820	Om001G040040
OG0011882	Np005G261540	Om001G040430
OG0011883	Np005G261120	Om001G040840
OG0011884	Np005G261070	Om001G040890
OG0011885	Np005G260930	Om001G041030
OG0011886	Np004G215620, Np005G260890	Om001G041060
OG0011887	Np005G260700	Om001G041210
OG0011888	Np005G260600	Om001G041280
OG0011889	Np005G260510	Om001G041410
OG0011890	Np005G260480	Om001G041470
OG0011891	Np005G260100	Om001G041820
OG0011892	Np005G260120	Om001G041800
OG0011893	Np005G259980	Om001G041940
OG0011895	Np005G310740, Np005G310800, Np005G310760	Om007G307680
OG0011896	Np005G311120	Om007G313710
OG0011897	Np005G311310	Om007G313830
OG0011898	Np005G311580	Om007G313960
OG0011899	Np005G311550	Om007G313920
OG0011900	Np005G312810	Om007G314520
OG0011901	Np005G314320	Om007G315130
OG0011902	Np005G315450	Om007G315490
OG0011903	Np006G340990	Om005G224150, Om005G224280, Om005G224290, Om008G339280
OG0011904	Np006G340890	Om008G339150
OG0011905	Np004G215750	Om007G292080
OG0011906	Np005G280890	Om008G343140, Om007G286270, Om007G286280
OG0011907	Np006G340470	Om008G338630
OG0011908	Np006G340700	Om008G338940
OG0011909	Np005G318970	Om007G317970
OG0011910	Np006G340180	Om008G338310
OG0011911	Np003G177390	Om008G345910
OG0011912	Np001G031510, Np003G177360	Om008G345880
OG0011913	Np003G176830, Np003G176910	Om006G231050
OG0011914	Np003G176240, Np002G117620	Om001G011180
OG0011915	Np003G176170	Om043G376250, Om008G344300
OG0011916	Np003G176100	Om043G376300, Om008G344340
OG0011917	Np003G176090	Om008G344350, Om043G376310
OG0011918	Np003G176030	Om008G344370
OG0011919	Np003G178720	Om008G349830
OG0011920	Np003G175850	Om008G344460
OG0011921	Np003G175360	Om002G082470
OG0011922	Np003G175430	Om008G345320
OG0011923	Np006G342770	Om008G340490
OG0011924	Np006G343090	Om008G340580
OG0011925	Np006G343240	Om008G340650
OG0011926	Np006G343490	Om008G340760
OG0011927	Np006G343580	Om008G340770
OG0011928	Np006G343860	Om008G340910
OG0011929	Np006G344050	Om008G341050
OG0011930	Np006G344830, Np009G432530	Om008G341080
OG0011932	Np004G257690	Om005G179520
OG0011933	Np001G041890	Om008G341480
OG0011934	Np001G042230	Om008G341970
OG0011935	Np001G042290	Om008G342020
OG0011936	Np001G042520	Om008G342560
OG0011937	Np001G042580	Om008G342590
OG0011938	Np001G042950	Om008G342890
OG0011939	Np002G085310	Om008G342820
OG0011940	Np003G177960	Om008G346950, Om008G348250
OG0011941	Np003G178840	Om003G120300
OG0011942	Np003G178850, Np003G179340	Om008G349970
OG0011943	Np003G179570	Om008G350340
OG0011944	Np003G180450	Om008G351460
OG0011945	Np003G181160	Om008G351810
OG0011946	Np003G181560	Om008G352740
OG0011947	Np002G124590, Np003G181620	Om008G352360
OG0011948	Np003G181770	Om008G352160
OG0011949	Np003G182110	Om008G352900
OG0011950	Np003G182560	Om008G353320
OG0011951	Np003G157220, Np003G182620	Om008G353430
OG0011952	Np003G182940	Om008G353630
OG0011953	Np003G183790	Om008G354410
OG0011954	Np003G183850	Om008G354460
OG0011955	Np003G184910	Om008G355500
OG0011956	Np003G185040	Om008G355710
OG0011957	Np001G038200	Om008G357680
OG0011958	Np001G037320	Om008G358190
OG0011959	Np001G036920	Om008G358650
OG0011960	Np001G036200	Om008G358860
OG0011961	Np007G379150	Om008G359010
OG0011962	Np001G035980	Om008G359640
OG0011963	Np001G035920	Om008G359670
OG0011964	Np001G034610	Om008G360930
OG0011967	Np005G309530	Om001G022620
OG0011968	Np001G016990	Om008G362430
OG0011969	Np003G155090	Om006G248250
OG0011970	Np005G316670	Om003G100250
OG0011971	Np005G309540	Om003G106540
OG0011972	Np005G308270	Om003G104400
OG0011973	Np005G308350	Om003G104340
OG0011974	Np007G387430	Om002G074460
OG0011975	Np007G387160	Om002G074210
OG0011976	Np005G309360	Om003G103980
OG0011977	Np005G309350	Om003G103970
OG0011978	Np005G307190	Om003G103860
OG0011979	Np005G306120	Om003G099780
OG0011980	Np005G306650	Om003G103610
OG0011981	Np005G305940	Om003G103310
OG0011982	Np005G305800	Om003G103210
OG0011983	Np005G305190	Om003G102670
OG0011984	Np005G304830	Om003G102590
OG0011985	Np005G304190	Om003G102340
OG0011986	Np005G303860	Om003G102160
OG0011987	Np005G303750	Om003G102090
OG0011988	Np005G302960	Om003G101530
OG0011989	Np001G033710, Np005G302480	Om003G101340
OG0011990	Np005G316600	Om007G316500
OG0011991	Np005G317250, Np004G195010	Om007G316760
OG0011992	Np005G317400	Om007G316900
OG0011993	Np005G317570	Om007G316950
OG0011994	Np005G317630	Om007G316980
OG0011995	Np005G317810	Om007G317070
OG0011996	Np005G317820	Om007G317100
OG0011997	Np005G318780	Om007G317870
OG0011998	Np005G318580	Om007G317780
OG0011999	Np005G319260	Om007G318120
OG0012001	Np005G319420	Om007G318170
OG0012002	Np005G320160	Om007G318460
OG0012003	Np005G320310	Om007G318550
OG0012005	Np006G320710	Om008G318850
OG0012006	Np001G048360	Om008G318910
OG0012007	Np006G321480	Om008G319610
OG0012008	Np006G323800, Np006G322040	Om008G320120
OG0012009	Np006G322540	Om008G320530
OG0012010	Np006G322640	Om008G320620
OG0012011	Np006G323130	Om003G096130
OG0012012	Np001G067340	Om003G126600
OG0012014	Np006G323540	Om008G321470
OG0012015	Np006G324190	Om008G322080
OG0012016	Np006G324260	Om008G322140
OG0012017	Np006G324890	Om008G322710
OG0012018	Np006G324920	Om008G322750
OG0012019	Np006G325280	Om008G323000
OG0012020	Np006G325490	Om008G323230
OG0012021	Np006G325590	Om008G323300
OG0012022	Np003G147900	Om006G241440
OG0012023	Np006G327290	Om008G325530
OG0012024	Np006G361680	Om008G325550
OG0012025	Np006G327490	Om008G325650
OG0012026	Np006G327610	Om008G325800
OG0012027	Np006G327980	Om008G326180
OG0012028	Np006G327990	Om008G326200
OG0012029	Np006G328300	Om008G326420
OG0012030	Np006G328920, Np006G328950	Om008G327010
OG0012031	Np006G329320	Om008G327670
OG0012032	Np006G329660	Om008G327420
OG0012033	Np006G329830	Om008G327290
OG0012034	Np003G125320	Om004G176890
OG0012035	Np003G125650	Om004G176610
OG0012036	Np003G125710	Om004G176510
OG0012037	Np003G126430	Om004G175950
OG0012038	Np003G126970	Om004G175260
OG0012039	Np003G127240	Om004G174760
OG0012040	Np003G128190	Om004G173820
OG0012041	Np003G128230	Om004G173800
OG0012042	Np003G147510	Om006G240920
OG0012043	Np003G147460	Om006G240950
OG0012045	Np003G148640	Om006G242100
OG0012046	Np003G148550	Om006G241990
OG0012047	Np003G148410	Om006G241890
OG0012048	Np003G148590	Om006G242040
OG0012049	Np003G149740	Om006G243040
OG0012050	Np003G149760	Om006G243050
OG0012051	Np003G149780	Om006G243070
OG0012052	Np001G043640, Np003G149830	Om006G243200
OG0012053	Np003G150360	Om006G243720
OG0012054	Np003G150510	Om006G243830
OG0012055	Np003G150710	Om006G244110
OG0012056	Np003G140430	Om004G161170
OG0012057	Np003G151890	Om006G245020
OG0012058	Np003G152230	Om006G245410
OG0012059	Np003G153670	Om006G246850
OG0012060	Np006G351020, Np003G153730	Om006G247040
OG0012061	Np003G153850	Om006G247130
OG0012062	Np001G006130	Om006G234370
OG0012063	Np001G005920	Om006G234190
OG0012064	Np001G005340	Om006G233760
OG0012065	Np001G005330	Om006G233750
OG0012066	Np001G005210	Om006G233620
OG0012067	Np001G004870	Om006G233350, Om003G102440
OG0012068	Np001G004540	Om006G233090
OG0012069	Np001G004100	Om006G232660
OG0012070	Np001G003860	Om006G232500
OG0012071	Np001G003720	Om006G232330
OG0012072	Np001G003300	Om006G232010
OG0012073	Np001G003020	Om006G231730
OG0012074	Np001G002980	Om006G231690
OG0012075	Np001G002530	Om006G231240
OG0012076	Np001G001930	Om005G217480, Om006G259720, Om006G230580
OG0012077	Np001G001870	Om006G230520
OG0012078	Np001G001840	Om006G230510
OG0012079	Np001G001760, Np006G367850	Om006G230430
OG0012080	Np001G001710	Om006G230400
OG0012081	Np001G001420	Om006G230080
