Orthogroup	Noccaea_praecox	Camelina_sativa
OG0008643	Np003G171650	XP_010482395.1, XP_010442568.1, XP_010442427.1
OG0008644	Np003G171560	XP_010482402.1, XP_010446014.1
OG0008645	Np003G170580, Np003G171100	XP_010482431.1
OG0008646	Np004G203570	XP_010442674.1, XP_010443574.1, XP_010482507.1
OG0008647	Np003G167550	XP_010482523.1, XP_010473511.2
OG0008648	Np003G165210	XP_010442806.1, XP_010482638.1, XP_019091275.1
OG0008649	Np003G164650	XP_010445402.1, XP_010442845.1, XP_010482673.1
OG0008650	Np003G164420	XP_010445592.1, XP_010442872.1, XP_010482703.1
OG0008651	Np003G164540	XP_010482690.1, XP_010445514.1, XP_010442862.1
OG0008652	Np003G164840	XP_010442857.1, XP_010482686.1, XP_010445479.1
OG0008653	Np003G163810	XP_010445849.1, XP_010482747.1, XP_010442913.1
OG0008654	Np003G163780	XP_010445864.1, XP_010442916.1, XP_010482750.1
OG0008655	Np003G163660	XP_010482758.1, XP_010442928.1, XP_010496582.1
OG0008656	Np003G163530	XP_010482760.1, XP_010442933.1, XP_010496585.1
OG0008657	Np003G162230	XP_010446471.1, XP_010442985.1, XP_010482819.1
OG0008658	Np003G161460	XP_010482781.1, XP_010446035.1, XP_010442950.1
OG0008659	Np003G162390	XP_010482829.1, XP_010446663.1, XP_010442997.1
OG0008660	Np003G162510	XP_010446745.1, XP_010443003.1, XP_010482837.1
OG0008661	Np003G162690	XP_010443015.1, XP_010482846.1, XP_010446855.1
OG0008662	Np003G160740	XP_010482912.1, XP_010443098.1, XP_010448898.1
OG0008663	Np003G160500	XP_010482934.1, XP_010443121.1, XP_010449124.1
OG0008664	Np003G160380	XP_010449262.1, XP_010443141.1, XP_010482953.1
OG0008666	Np003G159380	XP_010483013.1, XP_010443200.1, XP_010449946.1
OG0008667	Np003G159370	XP_010483015.1, XP_010449954.1, XP_010443201.1
OG0008668	Np003G158320	XP_010483078.1, XP_010443249.1, XP_010450666.1
OG0008669	Np003G157970	XP_019092318.1, XP_010483111.1, XP_010443291.1
OG0008670	Np003G157950	XP_010483113.1, XP_010443293.1, XP_010451052.1
OG0008671	Np003G157440	XP_010451263.1, XP_010483132.1, XP_010443308.1
OG0008672	Np003G157180	XP_010483153.1, XP_010483152.2, XP_019087042.1, XP_010451430.1
OG0008673	Np003G157150	XP_010443327.1, XP_010483156.1, XP_010451444.1
OG0008674	Np003G156720	XP_010485196.1, XP_010451653.1, XP_010443356.1
OG0008675	Np003G156440	XP_010483208.1, XP_010443383.1, XP_010451807.1
OG0008676	Np003G156330	XP_019088457.1, XP_010451861.1, XP_010483220.1
OG0008677	Np003G156130	XP_010451940.1, XP_010443411.1, XP_010483235.1
OG0008678	Np003G155710	XP_010483291.1, XP_010452554.1, XP_010443455.1
OG0008679	Np003G155190	XP_010452894.1, XP_010483346.1, XP_010443500.1
OG0008680	Np003G155020	XP_010453097.1, XP_010443516.1, XP_010483367.1
OG0008681	Np003G155010	XP_010453107.1, XP_010443517.1, XP_010483368.1
OG0008682	Np001G018280	XP_010439034.1, XP_010445932.1, XP_010482035.1
OG0008683	Np001G018180	XP_010482026.1, XP_010438870.1
OG0008684	Np001G018170	XP_010442208.1, XP_010482040.1, XP_010439067.1
OG0008685	Np003G140030	XP_010492078.1, XP_010453391.1, XP_010419904.1
OG0008686	Np003G140010	XP_010453390.1, XP_010492075.1, XP_010419903.1
OG0008687	Np003G139770	XP_010492054.1, XP_010492052.1, XP_010419875.1, XP_010453366.1
OG0008688	Np003G139730	XP_010419870.1, XP_010453362.1, XP_010492048.1
OG0008689	Np003G139720	XP_010492047.1, XP_010456512.2, XP_010419869.1, XP_010456513.1
OG0008690	Np003G139670	XP_010419861.1, XP_010453351.1, XP_019097849.1
OG0008691	Np003G139190	XP_010419823.1, XP_010491994.1, XP_010453300.1
OG0008692	Np003G139180	XP_010491993.1, XP_010453299.1, XP_010419822.1
OG0008693	Np003G139030	XP_010491974.1, XP_010453281.1, XP_010419807.1
OG0008694	Np003G138680	XP_010491950.1, XP_010419780.1
OG0008695	Np003G138540	XP_010419767.1, XP_010491934.1, XP_010453242.1
OG0008697	Np005G264330	XP_010491922.1, XP_010453227.1, XP_019084179.1
OG0008698	Np003G137890	XP_010419689.1, XP_010491852.1, XP_010453176.1
OG0008699	Np003G137080	XP_010422816.1, XP_010453105.1, XP_010491750.1
OG0008700	Np003G136810	XP_010491719.1, XP_010453074.1, XP_010422838.1
OG0008701	Np003G136680	XP_010491706.1, XP_010422848.1, XP_010456466.1
OG0008702	Np003G136440	XP_010491669.1, XP_010422884.1, XP_010453039.1
OG0008703	Np003G136140	XP_010491632.1, XP_010422929.1, XP_010452992.1
OG0008704	Np003G135930	XP_010491607.1, XP_010422954.1, XP_010452968.1
OG0008705	Np003G135840, Np005G283830	XP_010452952.1, XP_010422966.1, XP_010491595.1
OG0008706	Np003G135440	XP_010452910.1, XP_010423012.1, XP_010491550.1
OG0008707	Np003G135100	XP_010423044.1, XP_010452875.1, XP_010491509.1
OG0008708	Np003G135070	XP_010491505.1, XP_010423050.1, XP_010452869.1
OG0008709	Np003G134770	XP_010452831.1, XP_010424725.1, XP_010495114.1
OG0008710	Np003G134410	XP_010452804.1, XP_010491449.1, XP_010423122.1
OG0008711	Np003G134090	XP_010452766.1, XP_010491412.1
OG0008712	Np003G134050	XP_010423157.1, XP_010452760.1, XP_010491411.1
OG0008713	Np003G133830	XP_010452748.1, XP_010423169.1, XP_010491399.1
OG0008714	Np003G133540	XP_010491377.1, XP_010423192.1, XP_010452727.1
OG0008715	Np005G295940	XP_010449651.1, XP_010434704.1, XP_010440039.1
OG0008716	Np005G293890	XP_010434634.1, XP_010439969.1, XP_010449582.1
OG0008717	Np005G293720	XP_010434628.1, XP_019087402.1, XP_010449573.1, XP_010439964.1
OG0008718	Np005G293470	XP_010449556.1, XP_010434618.1, XP_010439942.1
OG0008719	Np005G293430	XP_010439938.1, XP_019089116.1, XP_010434615.1
OG0008720	Np005G293420	XP_010434614.1, XP_010449554.1, XP_010439937.1
OG0008721	Np005G292890	XP_010434598.1, XP_010449532.1, XP_010439922.1
OG0008722	Np005G292400	XP_010439897.1, XP_010449498.1, XP_010434569.1
OG0008723	Np005G291030	XP_010449471.1
OG0008724	Np001G037300	XP_010481589.1, XP_010494644.1
OG0008725	Np005G290230	XP_010439754.1, XP_010449388.1, XP_010434445.1
OG0008726	Np005G290200	XP_010439748.1, XP_010434441.1, XP_010449385.1
OG0008727	Np005G289940	XP_010439718.1, XP_010434420.1, XP_010449357.1
OG0008728	Np005G289800	XP_010449340.1, XP_010439705.1, XP_010434407.1
OG0008730	Np005G288760	XP_010434334.1, XP_010439626.1, XP_010449264.1
OG0008731	Np005G288730	XP_010449255.1, XP_010449254.2, XP_010434328.1, XP_010449240.1, XP_010439623.1
OG0008732	Np005G288570	XP_019089392.1, XP_010434311.1, XP_010439608.1
OG0008733	Np005G288220	XP_010434277.1, XP_010439568.1, XP_010449166.1
OG0008734	Np005G287270	XP_010439531.1, XP_010449134.1, XP_010434245.1
OG0008735	Np005G287550	XP_010439504.1, XP_010434211.1, XP_010449103.1
OG0008736	Np005G288060	XP_010434177.1, XP_010439472.1, XP_010449058.1
OG0008738	Np005G285020	XP_010451261.1
OG0008739	Np003G182120	XP_010422190.1, XP_010455665.1, XP_010433651.1
OG0008740	Np005G284820	XP_010448848.1, XP_010433998.1, XP_010439292.1
OG0008741	Np005G284670	XP_010448815.1, XP_010433978.1, XP_019086973.1
OG0008742	Np005G284550	XP_010433960.1, XP_010439252.1, XP_010448794.1
OG0008743	Np005G284430	XP_010439243.1, XP_010433956.1, XP_010448790.1
OG0008744	Np005G284240	XP_010439228.1, XP_010433943.1, XP_010448772.1
OG0008745	Np005G283540	XP_019088255.1, XP_010433901.1
OG0008746	Np002G085230	XP_019093124.1, XP_019085890.1, XP_010415734.1
OG0008747	Np005G283110	XP_010433848.1, XP_019097177.1, XP_010448645.1, XP_010439124.1
OG0008748	Np003G178360	XP_010421956.1, XP_010437167.1, XP_010455434.1
OG0008749	Np004G206470	XP_010499902.1, XP_010461187.1, XP_010478777.1
OG0008750	Np004G208420	XP_010461237.1, XP_010499950.1, XP_010478828.2
OG0008752	Np004G208720	XP_010499978.1, XP_010478865.1, XP_019090859.1, XP_010461261.1
OG0008753	Np004G224060	XP_010478915.1, XP_010461280.1, XP_010500006.1
OG0008754	Np004G204360	XP_010500032.1, XP_010478942.1, XP_010461315.1
OG0008755	Np004G202520	XP_010479054.1, XP_010500153.1, XP_010461446.2
OG0008756	Np004G202560	XP_010461444.1, XP_010479050.1, XP_010500150.1
OG0008757	Np004G210410	XP_010499246.1, XP_010478103.1, XP_010460518.1
OG0008758	Np004G201900	XP_010500194.1, XP_010479079.1, XP_010461481.1
OG0008759	Np004G210700	XP_010460559.1, XP_010478142.1, XP_010499283.1
OG0008760	Np004G211130	XP_010499342.1, XP_010478195.1
OG0008761	Np002G081210	XP_010416141.1, XP_010428261.2
OG0008762	Np004G212120	XP_010478287.1, XP_010460702.1, XP_010499443.1
OG0008763	Np004G212330	XP_010460704.1, XP_010478290.1, XP_010499444.1
OG0008764	Np004G212940	XP_010478344.1, XP_010499492.1, XP_019091314.1
OG0008765	Np004G214180	XP_010460874.1, XP_010478495.1, XP_010499609.1
OG0008766	Np004G214580	XP_010460897.1, XP_010478522.1, XP_010499631.1
OG0008767	Np004G214720	XP_010478528.1, XP_010460903.1, XP_010499640.1
OG0008768	Np004G214930	XP_010478540.1, XP_010460925.1
OG0008769	Np005G267190	XP_010446886.1, XP_010432238.1, XP_010437435.1
OG0008770	Np005G267230	XP_010446882.1, XP_019088201.1, XP_019086874.1
OG0008771	Np005G266800, Np005G267570	XP_010437391.1, XP_010432204.1, XP_010446840.1
OG0008772	Np005G268170	XP_010446784.1, XP_010437341.1, XP_010432170.1
OG0008773	Np005G268450	XP_010446747.1, XP_010432140.1, XP_010437309.1
OG0008774	Np005G268730	XP_010432098.1, XP_010446712.1, XP_010437271.1
OG0008775	Np005G268890	XP_019086374.1, XP_010437256.1, XP_010446695.1
OG0008776	Np005G268950	XP_010437250.1, XP_010436227.1
OG0008777	Np005G269060	XP_010437247.1, XP_010446685.1, XP_010432076.1
OG0008778	Np005G269780	XP_010437181.1, XP_010432028.1, XP_010446620.1
OG0008779	Np005G269820	XP_010446618.1, XP_010437180.1, XP_010432025.1
OG0008780	Np005G262590	XP_010437153.1, XP_010446596.1
OG0008781	Np006G351350	XP_010431993.1, XP_010437142.1, XP_010446566.1, XP_010431994.1
OG0008782	Np005G262440	XP_010437141.1, XP_010446567.1
OG0008783	Np005G262050	XP_010431955.1, XP_010437108.1, XP_010446548.1
OG0008784	Np005G261340	XP_010431895.1, XP_010446462.1
OG0008785	Np005G277460	XP_010433332.1, XP_010438570.1
OG0008786	Np005G310830	XP_010450435.1, XP_010435503.1, XP_010440790.1
OG0008787	Np005G310970	XP_010467338.1, XP_019084054.1, XP_019092353.1, XP_019086608.1
OG0008788	Np005G313100	XP_010450955.1, XP_010435720.1
OG0008789	Np007G386380, Np007G386660, Np007G386560	XP_010478860.1, XP_010508402.1, XP_010517932.1, XP_010506248.1
OG0008790	Np005G314900	XP_010450832.1, XP_010435823.1
OG0008791	Np004G214920	XP_010499649.1, XP_010478539.1, XP_010460927.1
OG0008792	Np003G130640	XP_010491097.1, XP_010452471.1, XP_010423447.1
OG0008793	Np004G219380, Np004G218340, Np004G219360	XP_010478632.1, XP_010499757.1, XP_010461030.1
OG0008794	Np006G340170	XP_010505085.1, XP_010516762.1, XP_010509581.1
OG0008795	Np003G177250	XP_010455348.1, XP_010421856.1, XP_010421855.1, XP_010455347.1, XP_010438342.1
OG0008796	Np006G343150	XP_019082947.1, XP_010509812.1, XP_010473852.1
OG0008797	Np001G041550	XP_010481875.1, XP_010494309.1, XP_010442042.1
OG0008798	Np001G041980	XP_010481920.1, XP_010494263.1, XP_010442092.1
OG0008799	Np001G042080	XP_010481928.1, XP_010494249.1, XP_010442103.1, XP_019087791.1
OG0008800	Np006G323850	XP_010518199.1, XP_010508122.1
OG0008801	Np001G042960	XP_010442190.1, XP_010494150.1
OG0008802	Np003G178370	XP_010455435.1, XP_010421957.1, XP_010437147.1
OG0008803	Np003G180170	XP_019084069.1, XP_019090690.1, XP_010435364.1
OG0008805	Np003G181910	XP_010422187.1, XP_010455657.1, XP_010433706.1
OG0008806	Np003G182340	XP_010455677.1, XP_010422204.1, XP_010433531.1
OG0008807	Np003G182430	XP_010422207.1, XP_010455683.1, XP_010433470.1
OG0008808	Np003G182700	XP_010433259.1, XP_010455709.1, XP_010422232.1
OG0008809	Np003G183760	XP_010422319.1, XP_010432131.1, XP_010455787.1
OG0008810	Np003G184680	XP_010431694.1, XP_019090625.1, XP_019084138.1
OG0008811	Np003G184760	XP_010439501.1, XP_010434204.1, XP_010449098.1
OG0008812	Np001G039630	XP_019087927.1, XP_019095727.1, XP_010494471.1
OG0008813	Np001G039580	XP_010481689.1, XP_010494485.1, XP_010441874.1
OG0008814	Np001G039120	XP_010494521.1, XP_010441833.1, XP_010481716.1
OG0008815	Np001G038430	XP_010494566.1, XP_010441801.1, XP_010481660.1
OG0008816	Np001G037450	XP_010441749.1, XP_010481603.1, XP_010494632.1
OG0008817	Np001G036220	XP_010481525.1, XP_010494736.1
OG0008818	Np001G036320	XP_010494743.1, XP_010441657.1, XP_010481518.1, XP_010481428.1, XP_010441561.1, XP_010445799.1, XP_010494767.1
OG0008819	Np001G034390	XP_010494854.1, XP_010481421.1, XP_019086956.1
OG0008820	Np001G034280	XP_010441548.1, XP_010481415.1, XP_010494858.1
OG0008821	Np001G033500	XP_019095487.1, XP_010445772.1, XP_010494911.1
OG0008822	Np001G032160	XP_019098028.1, XP_010497381.1, XP_019098026.1, XP_010441423.1, XP_019095475.1
OG0008823	Np001G032170	XP_019095474.1, XP_010495009.1, XP_010441418.1
OG0008824	Np005G310160	XP_010450396.1, XP_010435449.1, XP_010440748.1
OG0008825	Np005G307530	XP_010435345.1, XP_010440626.1, XP_010450247.1
OG0008826	Np005G308290	XP_010435309.1, XP_010440659.1, XP_010450300.1
OG0008827	Np005G308450	XP_010440666.1, XP_010450306.1, XP_010435300.1, XP_010480620.1
OG0008828	Np005G309270	XP_010440573.1, XP_010435257.1, XP_010450201.1
OG0008829	Np007G386340	XP_010513371.1, XP_010488521.1, XP_010466823.1
OG0008830	Np005G306020	XP_010450089.1, XP_010435178.1
OG0008831	Np005G305790	XP_010440497.1, XP_019087723.1, XP_010435157.1, XP_010450069.1
OG0008832	Np005G305650	XP_010440488.1, XP_010450055.1, XP_010435144.1
OG0008833	Np005G304290	XP_010449997.1, XP_010440400.1, XP_010435074.1
OG0008834	Np005G303510	XP_010495896.1, XP_010435023.1, XP_010440339.1
OG0008835	Np005G303440	XP_010449960.1, XP_010440325.1, XP_010435034.1
OG0008836	Np005G302870	XP_010434975.1, XP_010440303.1, XP_010434348.1
OG0008837	Np005G302780	XP_010434482.1, XP_010434962.1, XP_010440293.1
OG0008838	Np005G317140	XP_010441131.1, XP_010450697.1, XP_010441132.1, XP_010436824.1
OG0008839	Np005G318660	XP_010422470.1, XP_010430979.1, XP_010436042.1, XP_010450577.1, XP_010441265.1
OG0008840	Np005G318040	XP_010450637.1, XP_010441214.1, XP_010435997.1
OG0008841	Np005G318820	XP_010450565.1, XP_010436050.1, XP_010441272.1
OG0008842	Np005G318800	XP_010441271.1, XP_010450569.1, XP_010436048.1
OG0008843	Np005G319650	XP_019086990.1
OG0008844	Np005G318840	XP_010448101.1, XP_010436139.1, XP_010441369.1
OG0008845	Np005G320180	XP_010446915.1, XP_010436148.1
OG0008846	Np007G373550	XP_019100688.1, XP_010507821.2
OG0008847	Np006G320670	XP_010506841.1, XP_010518514.1, XP_010507830.1
OG0008848	Np006G320730	XP_010506831.1, XP_010507835.1, XP_010518507.1
OG0008849	Np006G322440	XP_010518349.1, XP_010506687.1, XP_010507982.1
OG0008850	Np006G322590	XP_010518341.1, XP_010506676.1, XP_010507990.1
OG0008851	Np006G322760	XP_010506659.1, XP_010518324.1, XP_010508006.1
OG0008852	Np006G323190	XP_010508059.1, XP_019082422.1, XP_010506614.1
OG0008853	Np006G323290	XP_010518269.1, XP_010508065.1, XP_010506604.1
OG0008854	Np006G323720	XP_010518192.1, XP_010506552.1, XP_010508116.1
OG0008855	Np006G324390	XP_010413062.1, XP_010506484.1, XP_010508173.1
OG0008856	Np006G324670	XP_010506458.1, XP_010508201.1, XP_010518133.1
OG0008857	Np006G324760	XP_010518125.1, XP_010508209.1, XP_010506449.1
OG0008858	Np006G324850	XP_010518115.1, XP_010506442.1, XP_010508217.1
OG0008859	Np001G065670	XP_010512329.1, XP_010413591.1
OG0008860	Np006G325920	XP_010506332.1, XP_010508325.1, XP_010518011.1
OG0008861	Np006G326050	XP_010517839.1, XP_010506143.1, XP_010508493.1
OG0008862	Np006G326160	XP_010508349.1, XP_010506308.1, XP_010517983.1
OG0008863	Np006G326180, Np006G326170	XP_010506305.1, XP_010508350.1
OG0008864	Np006G326430	XP_010506281.1, XP_010508372.1, XP_010517960.1
OG0008865	Np006G327130	XP_010506201.1, XP_010508446.1, XP_010517889.1
OG0008866	Np006G327560	XP_010508475.1, XP_010506161.1
OG0008867	Np001G064360	XP_010512141.1, XP_010413748.1, XP_010469370.1
OG0008869	Np006G328630	XP_010508577.1, XP_010517767.1
OG0008870	Np006G328660	XP_010507700.1, XP_010517756.1, XP_010506062.1, XP_010508582.1
OG0008871	Np006G328690	XP_010508584.1, XP_010506058.1, XP_010517755.1
OG0008872	Np003G138410	XP_010419753.1, XP_010491916.1, XP_010453220.1
OG0008873	Np006G329540	XP_010507688.1, XP_010413001.1, XP_010508675.1
OG0008874	Np006G329780	XP_010505961.1, XP_010517665.1, XP_010508684.1
OG0008875	Np006G330100	XP_010508716.1, XP_010517640.1, XP_010505927.1
OG0008876	Np006G330120	XP_010505926.2, XP_019082314.1, XP_010508717.1
OG0008877	Np003G125620	XP_010423946.1, XP_010490576.1, XP_010451997.1
OG0008879	Np003G125760	XP_010452011.1, XP_010490595.1, XP_019084601.1
OG0008880	Np003G126020	XP_010423912.1, XP_010452024.1, XP_010490606.1
OG0008881	Np003G126620	XP_010423864.1, XP_010452082.1, XP_010490696.1
OG0008882	Np003G126940	XP_010490735.1, XP_010423832.1, XP_010452120.1
OG0008883	Np003G127300	XP_010424800.1, XP_010452179.1, XP_010490785.1
OG0008884	Np003G128100	XP_010423679.1, XP_010452260.1, XP_010490857.1
OG0008885	Np003G128210	XP_010423663.1, XP_010490868.1, XP_010452272.1
OG0008886	Np003G128400	XP_010423652.1, XP_010452287.1, XP_010490883.1
OG0008887	Np003G128690	XP_010423614.1, XP_010490925.1
OG0008888	Np003G147340	XP_010492996.1, XP_010454211.1, XP_010420741.2
OG0008889	Np003G147630	XP_010493036.1, XP_010454244.1
OG0008890	Np003G147730	XP_010493041.1, XP_010420776.1
OG0008891	Np003G147800	XP_010420786.1, XP_010493050.1, XP_010454257.1
OG0008892	Np003G148370	XP_010493120.1, XP_010454316.1, XP_010420852.1
OG0008893	Np003G148380	XP_010420853.1, XP_010493122.1, XP_010454318.1
OG0008894	Np003G147820	XP_010420790.1, XP_010493055.1, XP_010454259.1
OG0008895	Np003G148780	XP_010454357.1, XP_010420889.1, XP_010493157.1
OG0008896	Np001G009900	XP_010443893.1, XP_010456788.1, XP_010483741.1
OG0008897	Np003G149280	XP_010493210.1, XP_010420943.1, XP_010454409.1
OG0008898	Np003G149310	XP_010493212.1, XP_019084755.1, XP_019090077.1
OG0008899	Np003G149730	XP_010420964.1, XP_010493238.1, XP_010454438.1
OG0008900	Np003G149800	XP_010420976.1, XP_010454451.1, XP_010493247.1
OG0008901	Np003G149840	XP_010493251.1, XP_010454454.1, XP_010420979.1
OG0008902	Np003G149970	XP_010454466.2, XP_010420992.1, XP_010493261.1
OG0008903	Np003G150390	XP_010421022.1, XP_010454498.1
OG0008904	Np003G150420	XP_010493323.1, XP_010421028.1, XP_010454501.1
OG0008905	Np003G150990	XP_010454562.1, XP_010421081.1, XP_010493398.1
OG0008906	Np003G151300	XP_010493408.1, XP_010454579.1, XP_010421097.1
OG0008907	Np003G151470	XP_010443872.1, XP_010456674.1, XP_010483721.1
OG0008908	Np003G152030	XP_010443813.1, XP_010456108.1
OG0008909	Np001G005260	XP_010461119.1, XP_010444311.1
OG0008910	Np003G152320	XP_010483642.1
OG0008911	Np003G152330	XP_010443783.1, XP_019095512.1, XP_010455759.1
OG0008912	Np003G152470	XP_010483632.1, XP_010443770.1, XP_010455671.1
OG0008913	Np003G152560	XP_010455528.1, XP_010483624.1, XP_019088126.1
OG0008914	Np003G152590	XP_010443753.1, XP_010483621.1, XP_010455489.1
OG0008915	Np003G153450	XP_010483536.1, XP_010454733.1, XP_010443665.1
OG0008916	Np003G153580	XP_010483528.1, XP_010454666.1, XP_010443659.1
OG0008917	Np003G152840	XP_010455175.1, XP_010443717.1, XP_010483597.1
OG0008918	Np003G153290	XP_010443677.1, XP_010454811.1
OG0008919	Np003G153690	XP_010443652.1, XP_010483518.1
OG0008920	Np003G153720	XP_010454521.1, XP_010483509.1, XP_010443645.1
OG0008921	Np003G153810, Np006G351290, Np006G351280	XP_010443641.1, XP_010454555.1, XP_010483506.1
OG0008922	Np001G005390	XP_010444296.1, XP_010484133.1, XP_010460987.1
OG0008923	Np001G005320	XP_019095947.1, XP_010444304.1, XP_010461069.1
OG0008924	Np004G233220, Np004G251110	XP_010488594.1, XP_010475612.1, XP_010458054.1
OG0008925	Np001G005200	XP_010484157.1, XP_010461177.1, XP_010444315.1
OG0008926	Np001G004810	XP_010461503.1, XP_010484191.1
OG0008927	Np001G004640	XP_010484212.1, XP_010461672.1
OG0008928	Np001G004230	XP_010484252.1, XP_010444403.1, XP_010462916.1
OG0008929	Np001G004030	XP_010462770.1, XP_019095773.1, XP_010444424.1
OG0008930	Np001G003680	XP_010484307.1, XP_010444468.1, XP_010462444.1
OG0008931	Np001G003570	XP_010462275.1, XP_010484315.1, XP_010444486.1
OG0008932	Np001G003550	XP_010484318.1, XP_010462232.1, XP_010444490.1
OG0008933	Np001G002450	XP_010444616.1, XP_010484447.1, XP_019094449.1
OG0008934	Np001G002350	XP_010463908.1, XP_010484480.1, XP_010444630.1
OG0008935	Np001G002100	XP_010464139.1, XP_010484507.1
OG0008936	Np001G001950	XP_010444673.1, XP_019096046.1, XP_010464277.1
OG0008937	Np001G001500	XP_010444709.1, XP_010484568.1, XP_010464727.1
OG0008938	Np001G001200	XP_010444729.1, XP_010484586.1, XP_010464858.1
