Orthogroup	Noccaea_praecox	Cardamine_glauca
OG0008474	Np001G023950	Cg002G073400
OG0008475	Np003G164940	Cg003G099630
OG0008476	Np003G155210	Cg003G105420
OG0008477	Np003G150850	Cg008G302480
OG0008478	Np001G012490	Cg008G304740
OG0008479	Np001G007360	Cg003G110240
OG0008480	Np001G002510	Cg003G113950
OG0008482	Np004G225960	Cg006G220860
OG0008486	Np003G172650	Cg003G096280, Cg003G090680
OG0008491	Np001G017910	Cg008G312670
OG0008492	Np006G366500	Cg005G190740
OG0008492	Np006G366490	Cg005G190730
OG0008504	Np005G276660	Cg001G012330
OG0008505	Np005G276130	Cg001G011870
OG0008506	Np005G275870	Cg001G011680
OG0008507	Np005G275690	Cg001G011540
OG0008508	Np005G275550	Cg001G011450
OG0008509	Np005G274560	Cg001G010650
OG0008510	Np001G061640	Cg001G010630
OG0008512	Np005G274480	Cg001G010580
OG0008513	Np005G274270	Cg001G010490
OG0008514	Np005G273850	Cg001G010260, Cg001G010250
OG0008515	Np005G273420	Cg001G010160
OG0008516	Np005G273330	Cg001G010080
OG0008517	Np005G273270	Cg001G010050
OG0008518	Np003G147950	Cg008G300350
OG0008519	Np005G272730	Cg001G009680
OG0008520	Np005G272700	Cg001G009650
OG0008521	Np005G271810	Cg001G009150
OG0008522	Np005G271650	Cg001G009000
OG0008523	Np005G271390	Cg001G008780
OG0008524	Np005G271270	Cg001G008680
OG0008525	Np005G271200	Cg001G008620
OG0008526	Np005G270770	Cg001G008310
OG0008527	Np005G270550	Cg001G008240
OG0008528	Np005G270520	Cg001G008210
OG0008529	Np005G269970	Cg001G007730
OG0008530	Np005G263080	Cg001G007350
OG0008531	Np005G263050	Cg001G007380
OG0008532	Np005G263060	Cg001G007370
OG0008533	Np005G263310	Cg001G007140
OG0008534	Np005G269910	Cg001G007680
OG0008535	Np005G263430	Cg001G007040
OG0008536	Np005G263440	Cg001G007030
OG0008537	Np005G263450	Cg001G007020
OG0008538	Np005G263520	Cg001G006960
OG0008540	Np005G264520	Cg001G006020
OG0008541	Np005G264300, Np005G264310	Cg001G006220
OG0008542	Np005G264160	Cg001G006350
OG0008543	Np005G264730	Cg001G005830
OG0008544	Np005G264770	Cg001G005810
OG0008545	Np005G264880	Cg001G005710
OG0008546	Np005G265340	Cg001G005500
OG0008547	Np005G265570	Cg001G005330
OG0008548	Np004G215530	Cg006G215000
OG0008550	Np004G217080	Cg006G214390
OG0008551	Np004G217520	Cg006G214230
OG0008552	Np004G219740	Cg006G213900
OG0008553	Np004G205200	Cg006G213590
OG0008554	Np005G319390	Cg001G023920
OG0008555	Np005G296310	Cg001G024010
OG0008556	Np005G298900	Cg001G024500
OG0008557	Np004G245730	Cg006G233690
OG0008558	Np002G105560	Cg007G256370
OG0008559	Np002G105120	Cg007G256100
OG0008560	Np002G108410	Cg007G254170
OG0008561	Np005G263150	Cg001G007290
OG0008562	Np002G113160	Cg007G252160
OG0008563	Np004G249140	Cg006G236120
OG0008564	Np002G113800	Cg007G251930
OG0008565	Np002G115510	Cg007G250900
OG0008566	Np002G115580	Cg007G250850
OG0008567	Np002G116560	Cg007G249780
OG0008568	Np002G116460	Cg007G249700
OG0008569	Np007G385930	Cg004G141670
OG0008570	Np002G117590	Cg007G249520
OG0008571	Np002G117780	Cg007G249290
OG0008572	Np002G117890	Cg007G249200
OG0008573	Np002G118360	Cg007G248930
OG0008574	Np002G118390, Np002G118370	Cg007G248910
OG0008575	Np002G118490	Cg007G248880
OG0008576	Np002G118830, Np002G118840	Cg007G248670
OG0008577	Np004G246270	Cg006G234070
OG0008578	Np004G241210	Cg006G230700
OG0008579	Np001G027020	Cg002G075220
OG0008580	Np001G026600	Cg002G075040
OG0008581	Np001G026370	Cg002G074920
OG0008582	Np001G025660	Cg002G074560
OG0008583	Np001G025120	Cg002G074280
OG0008584	Np001G024570	Cg002G073700
OG0008585	Np001G024110	Cg002G073500
OG0008586	Np001G023680	Cg002G073130
OG0008587	Np001G023330	Cg002G072880
OG0008588	Np001G023190	Cg002G072790
OG0008589	Np001G023010	Cg002G072630
OG0008590	Np001G022500	Cg002G072150
OG0008591	Np001G022270	Cg002G072000
OG0008592	Np001G021890	Cg002G071680
OG0008593	Np001G021870	Cg002G071660
OG0008594	Np001G021350	Cg002G071340
OG0008595	Np001G021080	Cg002G071210
OG0008596	Np001G020970	Cg006G198900
OG0008597	Np001G020400	Cg002G070580
OG0008598	Np001G020390	Cg002G070550
OG0008599	Np001G019900	Cg002G069100
OG0008600	Np001G019870	Cg002G069150
OG0008601	Np001G019590	Cg002G069570
OG0008602	Np001G019490	Cg002G069680
OG0008603	Np001G019470	Cg002G069790
OG0008604	Np001G018820	Cg002G067760
OG0008605	Np001G018790	Cg002G067710
OG0008606	Np002G095420	Cg007G265480
OG0008607	Np001G059890, Np002G096440	Cg007G264970
OG0008609	Np002G098650	Cg007G262690, Cg008G306590
OG0008611	Np002G124750	Cg007G245570
OG0008612	Np002G124280	Cg007G245880
OG0008613	Np002G124180	Cg007G245910
OG0008614	Np002G123750	Cg007G246180
OG0008615	Np002G123500	Cg007G246290
OG0008616	Np002G123310	Cg007G246410
OG0008617	Np002G122240	Cg007G246990
OG0008618	Np002G122250	Cg007G246980
OG0008619	Np002G121340	Cg007G247310
OG0008620	Np002G120520	Cg007G247790
OG0008621	Np007G408740	Cg004G128370
OG0008622	Np003G155950	Cg003G105070
OG0008624	Np006G330740	Cg005G165010
OG0008625	Np006G330670	Cg005G164940
OG0008626	Np007G413510	Cg004G124960
OG0008627	Np003G128060	Cg008G284380
OG0008628	Np007G412060	Cg004G125860
OG0008629	Np007G411430	Cg004G126350
OG0008630	Np007G411150	Cg004G126620
OG0008631	Np007G411060	Cg004G126720
OG0008632	Np007G410310	Cg004G127220
OG0008633	Np007G410250	Cg004G127270
OG0008634	Np007G409710	Cg004G127650
OG0008635	Np007G412470, Np007G409610	Cg004G127730
OG0008636	Np007G409600	Cg004G127740
OG0008637	Np007G409280	Cg004G127940
OG0008638	Np007G409050	Cg004G128120
OG0008639	Np003G174530	Cg003G091140
OG0008640	Np001G048680, Np003G173060	Cg003G090230, Cg003G095690
OG0008641	Np003G172840	Cg003G090460, Cg003G096010
OG0008642	Np003G172480	Cg003G096550
OG0008643	Np003G171650	Cg003G097080
OG0008644	Np003G171560	Cg003G097120
OG0008645	Np003G170580, Np003G171100	Cg003G097480
OG0008646	Np004G203570	Cg003G098220
OG0008647	Np003G167550	Cg003G098330
OG0008648	Np003G165210	Cg003G099420
OG0008649	Np003G164650	Cg003G099700
OG0008650	Np003G164420	Cg003G100050
OG0008651	Np003G164540	Cg003G099850
OG0008652	Np003G164840	Cg003G099800
OG0008653	Np003G163810	Cg003G100370
OG0008654	Np003G163780	Cg003G100400
OG0008655	Np003G163660	Cg003G100500
OG0008656	Np003G163530	Cg003G100520
OG0008657	Np003G162230	Cg003G101280
OG0008658	Np003G161460	Cg003G100800
OG0008659	Np003G162390	Cg003G101400
OG0008661	Np003G162690	Cg003G101610
OG0008662	Np003G160740	Cg003G102250
OG0008663	Np003G160500	Cg003G102390
OG0008664	Np003G160380	Cg003G102480
OG0008666	Np003G159380	Cg003G102920
OG0008667	Np003G159370	Cg003G102930
OG0008668	Np003G158320	Cg003G103390
OG0008669	Np003G157970	Cg003G103660
OG0008670	Np003G157950	Cg003G103680
OG0008671	Np003G157440	Cg003G104020
OG0008672	Np003G157180	Cg003G104210
OG0008673	Np003G157150	Cg003G104230
OG0008674	Np003G156720	Cg003G104480
OG0008675	Np003G156440	Cg003G104670
OG0008676	Np003G156330	Cg003G104780
OG0008677	Np003G156130	Cg003G104900
OG0008678	Np003G155710	Cg003G105210
OG0008679	Np003G155190	Cg003G105440
OG0008680	Np003G155020	Cg003G105630
OG0008681	Np003G155010	Cg003G105640
OG0008682	Np001G018280	Cg009G325630, Cg008G313810
OG0008683	Np001G018180	Cg008G313970, Cg009G325980
OG0008684	Np001G018170	Cg008G314050
OG0008685	Np003G140030	Cg008G293460
OG0008686	Np003G140010	Cg008G293440
OG0008687	Np003G139770	Cg008G293230
OG0008688	Np003G139730	Cg008G293180
OG0008689	Np003G139720	Cg008G293170
OG0008690	Np003G139670	Cg008G293120
OG0008692	Np003G139180	Cg008G292780
OG0008693	Np003G139030	Cg008G292630
OG0008694	Np003G138680	Cg008G292410
OG0008695	Np003G138540	Cg008G292300
OG0008697	Np005G264330	Cg008G292210
OG0008698	Np003G137890	Cg008G291770
OG0008699	Np003G137080	Cg008G291170
OG0008700	Np003G136810	Cg008G290940
OG0008701	Np003G136680	Cg008G290820
OG0008702	Np003G136440	Cg008G290560
OG0008703	Np003G136140	Cg008G290280
OG0008704	Np003G135930	Cg008G290060
OG0008705	Np003G135840, Np005G283830	Cg008G289980
OG0008706	Np003G135440	Cg008G289720
OG0008708	Np003G135070	Cg008G289480
OG0008709	Np003G134770	Cg008G289280
OG0008710	Np003G134410	Cg008G289050
OG0008711	Np003G134090	Cg008G288750
OG0008712	Np003G134050	Cg008G288720
OG0008713	Np003G133830	Cg008G288620
OG0008714	Np003G133540	Cg008G288430
OG0008715	Np005G295940	Cg001G023780
OG0008716	Np005G293890	Cg001G023310
OG0008717	Np005G293720	Cg001G023250
OG0008718	Np005G293470	Cg001G023150
OG0008719	Np005G293430	Cg001G023110
OG0008720	Np005G293420	Cg001G023100
OG0008721	Np005G292890	Cg001G022910
OG0008722	Np005G292400	Cg001G022710
OG0008723	Np005G291030	Cg001G021970
OG0008724	Np001G037300	Cg008G322540
OG0008725	Np005G290230	Cg001G021530
OG0008726	Np005G290200	Cg001G021500
OG0008727	Np005G289940	Cg001G021290
OG0008728	Np005G289800	Cg001G021240
OG0008730	Np005G288760	Cg001G020740
OG0008731	Np005G288730	Cg001G020710
OG0008732	Np005G288570	Cg001G020570
OG0008734	Np005G287270	Cg001G020000
OG0008735	Np005G287550	Cg001G019830
OG0008736	Np005G288060	Cg001G019550
OG0008737	Np005G286430, Np005G286440	Cg001G019190
OG0008739	Np003G182120	Cg003G081500
OG0008740	Np005G284820	Cg001G018240
OG0008741	Np005G284670	Cg001G018080
OG0008742	Np005G284550	Cg001G017950
OG0008743	Np005G284430	Cg001G017920
OG0008744	Np005G284240	Cg001G017810
OG0008745	Np005G283540	Cg001G017430
OG0008746	Np002G085230	Cg007G270920
OG0008748	Np003G178360	Cg003G083870
OG0008749	Np004G206470	Cg006G212000
OG0008750	Np004G208420	Cg006G210820
OG0008752	Np004G208720	Cg006G210530
OG0008753	Np004G224060	Cg006G210180
OG0008754	Np004G204360	Cg006G209350
OG0008755	Np004G202520	Cg006G204550
OG0008756	Np004G202560	Cg006G204590
OG0008757	Np004G210410	Cg006G219020
OG0008758	Np004G201900	Cg006G204510
OG0008759	Np004G210700	Cg006G218780
OG0008760	Np004G211130	Cg006G218360
OG0008761	Np002G081210	Cg007G273810
OG0008762	Np004G212120	Cg006G217520
OG0008763	Np004G212330	Cg006G217460
OG0008764	Np004G212940	Cg006G216760
OG0008765	Np004G214180	Cg006G215770
OG0008766	Np004G214580	Cg006G215500
OG0008767	Np004G214720	Cg006G215410
OG0008768	Np004G214930	Cg006G215290
OG0008769	Np005G267190	Cg001G004470
OG0008770	Np005G267230	Cg001G004410
OG0008771	Np005G266800, Np005G267570	Cg001G004070
OG0008772	Np005G268170	Cg001G003660
OG0008773	Np005G268450	Cg001G003420
OG0008774	Np005G268730	Cg001G003130
OG0008775	Np005G268890	Cg001G003030
OG0008776	Np005G268950	Cg001G002970
OG0008777	Np005G269060	Cg001G002930
OG0008778	Np005G269780	Cg001G002380
OG0008779	Np005G269820	Cg001G002360
OG0008780	Np005G262590	Cg001G002080
OG0008781	Np006G351350	Cg001G001980
OG0008782	Np005G262440	Cg001G001960
OG0008783	Np005G262050	Cg001G001660
OG0008784	Np005G261340	Cg001G001110
OG0008785	Np005G277460	Cg001G013040
OG0008786	Np005G310830	Cg001G034440
OG0008787	Np005G310970	Cg001G034780
OG0008788	Np005G313100	Cg001G037940
OG0008789	Np007G386380, Np007G386660, Np007G386560	Cg005G162260
OG0008790	Np005G314900	Cg001G039190
OG0008791	Np004G214920	Cg006G215320
OG0008792	Np003G130640	Cg008G286420
OG0008793	Np004G219380, Np004G218340, Np004G219360	Cg006G214070
OG0008794	Np006G340170	Cg005G170930
OG0008795	Np003G177250	Cg003G085290
OG0008796	Np006G343150	Cg005G172630
OG0008797	Np001G041550	Cg008G318850
OG0008798	Np001G041980	Cg008G318300
OG0008799	Np001G042080	Cg008G318070
OG0008800	Np006G323850	Cg005G160020
OG0008801	Np001G042960	Cg011G329120, Cg008G317720
OG0008802	Np003G178370	Cg003G083860
OG0008803	Np003G180170	Cg003G082660
OG0008805	Np003G181910	Cg003G081550
OG0008806	Np003G182340	Cg003G081290
OG0008807	Np003G182430	Cg003G081260
OG0008808	Np003G182700	Cg003G081110
OG0008809	Np003G183760	Cg003G093670, Cg003G080310
OG0008810	Np003G184680	Cg003G080000, Cg003G094020
OG0008811	Np003G184760	Cg001G019790
OG0008812	Np001G039630	Cg008G320840
OG0008813	Np001G039580	Cg008G320880
OG0008814	Np001G039120	Cg008G321240
OG0008815	Np001G038430	Cg008G321730
OG0008816	Np001G037450	Cg008G322430
OG0008817	Np001G036220	Cg008G323020
OG0008818	Np001G036320	Cg008G323110
OG0008819	Np001G034390	Cg008G324260
OG0008820	Np001G034280	Cg008G324310
OG0008821	Np001G033500	Cg008G324550
OG0008822	Np001G032160	Cg008G325290
OG0008823	Np001G032170	Cg008G325300
OG0008824	Np005G310160	Cg001G033550
OG0008825	Np005G307530	Cg001G031460
OG0008826	Np005G308290	Cg001G030360
OG0008827	Np005G308450	Cg001G030150, Cg005G174220
OG0008828	Np005G309270	Cg001G029420
OG0008829	Np007G386340	Cg004G142050
OG0008830	Np005G306020	Cg001G028100
OG0008831	Np005G305790	Cg001G027950
OG0008832	Np005G305650	Cg001G027880
OG0008833	Np005G304290	Cg001G027080
OG0008834	Np005G303510	Cg001G026620
OG0008835	Np005G303440	Cg001G026570
OG0008836	Np005G302870	Cg001G026010
OG0008837	Np005G302780	Cg001G025930
OG0008838	Np005G317140	Cg001G040830
OG0008839	Np005G318660	Cg001G041830
OG0008840	Np005G318040	Cg001G041310
OG0008841	Np005G318820	Cg001G041910
OG0008842	Np005G318800	Cg001G041890
OG0008843	Np005G319650	Cg001G042410
OG0008844	Np005G318840	Cg001G042820
OG0008845	Np005G320180	Cg001G042940
OG0008846	Np007G373550	Cg005G157600
OG0008847	Np006G320670	Cg005G157670
OG0008848	Np006G320730	Cg005G157720
OG0008849	Np006G322440	Cg005G158970
OG0008850	Np006G322590	Cg005G159080
OG0008851	Np006G322760	Cg005G159200
OG0008852	Np006G323190	Cg005G159590
OG0008853	Np006G323290	Cg005G159650
OG0008854	Np006G323720	Cg005G160000
OG0008855	Np006G324390	Cg005G160380
OG0008856	Np006G324670	Cg005G160590
OG0008857	Np006G324760	Cg005G160680
OG0008858	Np006G324850	Cg005G160750
OG0008859	Np001G065670	Cg002G046380
OG0008860	Np006G325920	Cg005G161620
OG0008861	Np006G326050	Cg005G161740
OG0008862	Np006G326160	Cg005G161780
OG0008863	Np006G326180, Np006G326170	Cg005G161790
OG0008864	Np006G326430	Cg005G161960
OG0008865	Np006G327130	Cg005G162570
OG0008866	Np006G327560	Cg005G162830
OG0008867	Np001G064360	Cg002G047360
OG0008869	Np006G328630	Cg005G163590
OG0008870	Np006G328660	Cg005G163620
OG0008871	Np006G328690	Cg005G163650
OG0008872	Np003G138410	Cg008G292160
OG0008873	Np006G329540	Cg005G164110
OG0008874	Np006G329780	Cg005G164240
OG0008875	Np006G330100	Cg005G164480
OG0008876	Np006G330120	Cg005G164490
OG0008877	Np003G125620	Cg008G282520
OG0008879	Np003G125760	Cg008G282670
OG0008880	Np003G126020	Cg008G282770
OG0008881	Np003G126620	Cg008G283180
OG0008882	Np003G126940	Cg008G283500
OG0008883	Np003G127300	Cg008G283870
OG0008884	Np003G128100	Cg008G284420
OG0008885	Np003G128210	Cg008G284500
OG0008886	Np003G128400	Cg008G284690
OG0008887	Np003G128690	Cg008G284960
OG0008888	Np003G147340	Cg008G299830
OG0008889	Np003G147630	Cg008G300120
OG0008890	Np003G147730	Cg008G300170
OG0008891	Np003G147800	Cg008G300230
OG0008892	Np003G148370	Cg008G300620
OG0008893	Np003G148380	Cg008G300640
OG0008894	Np003G147820	Cg008G300250
OG0008895	Np003G148780	Cg008G300960
OG0008896	Np001G009900	Cg003G108550
OG0008897	Np003G149280	Cg008G301370
OG0008898	Np003G149310	Cg008G301390
OG0008899	Np003G149730	Cg008G301580
OG0008900	Np003G149800	Cg008G301640
OG0008901	Np003G149840	Cg008G301670
OG0008902	Np003G149970	Cg008G301790
OG0008903	Np003G150390	Cg008G302140
OG0008904	Np003G150420	Cg008G302180
OG0008905	Np003G150990	Cg008G302590
OG0008906	Np003G151300	Cg008G302730
OG0008907	Np003G151470	Cg003G108390
OG0008908	Np003G152030	Cg003G107980
OG0008909	Np001G005260	Cg003G111720
OG0008910	Np003G152320	Cg003G107640
OG0008911	Np003G152330	Cg003G107630
OG0008912	Np003G152470	Cg003G107540
OG0008913	Np003G152560	Cg003G107460
OG0008914	Np003G152590	Cg003G107430
OG0008915	Np003G153450	Cg003G106790
OG0008916	Np003G153580	Cg003G106710
OG0008917	Np003G152840	Cg003G107190
OG0008918	Np003G153290	Cg003G106870
OG0008919	Np003G153690	Cg003G106620
OG0008920	Np003G153720	Cg003G106580
OG0008921	Np003G153810, Np006G351290, Np006G351280	Cg003G106540
OG0008922	Np001G005390	Cg003G111600
OG0008923	Np001G005320	Cg003G111660
OG0008924	Np004G233220, Np004G251110	Cg006G237830
OG0008925	Np001G005200	Cg003G111770
OG0008926	Np001G004810	Cg003G112060
OG0008927	Np001G004640	Cg003G112220
OG0008928	Np001G004230	Cg003G112560
OG0008929	Np001G004030	Cg003G112710
OG0008930	Np001G003680	Cg003G113150
OG0008931	Np001G003570	Cg003G113050
OG0008932	Np001G003550	Cg003G113030
OG0008933	Np001G002450	Cg003G114010
OG0008934	Np001G002350	Cg003G114120
OG0008935	Np001G002100	Cg003G114310
OG0008936	Np001G001950	Cg003G114450
OG0008937	Np001G001500	Cg003G114830
OG0008938	Np001G001200	Cg003G114980
OG0008939	Np001G001170	Cg003G115000
OG0008940	Np001G000970	Cg003G115130
OG0008941	Np001G000770	Cg003G115290
OG0008942	Np001G000710	Cg003G115390
OG0008943	Np001G000670	Cg003G115440
OG0008944	Np001G000590	Cg003G115510
OG0008945	Np001G000310	Cg003G115670
OG0008946	Np001G000080	Cg003G115890
OG0008947	Np003G189140	Cg003G076580, Cg014G332990
OG0008948	Np004G259410	Cg006G245070
OG0008949	Np003G189390	Cg003G076300, Cg014G333280
OG0008950	Np003G189540	Cg014G333370, Cg003G076210
OG0008951	Np003G189560	Cg003G076190
OG0008952	Np003G188860	Cg014G332800, Cg003G076800
OG0008953	Np003G188320	Cg003G077140, Cg014G332490
OG0008954	Np003G188060	Cg014G331650, Cg003G078040
OG0008955	Np003G187170	Cg003G077400, Cg014G332220
OG0008956	Np003G187060	Cg005G186550
OG0008957	Np003G186870	Cg014G331410, Cg003G078240
OG0008958	Np003G186180	Cg014G330720, Cg003G078810
OG0008959	Np003G186070	Cg003G078890, Cg003G095060
OG0008960	Np003G185650	Cg003G094780, Cg003G079220
OG0008961	Np003G185630	Cg003G079240, Cg003G094760
OG0008963	Np001G040700	Cg008G319770
OG0008964	Np001G040730	Cg008G319750
OG0008965	Np001G041100	Cg008G319380
OG0008966	Np001G041200	Cg008G319220
OG0008968	Np006G357740	Cg005G173530
OG0008969	Np006G357880	Cg005G173410
OG0008970	Np006G357430	Cg005G173820
OG0008971	Np006G357510	Cg005G173760
OG0008972	Np006G357020	Cg005G174100
OG0008974	Np006G356940	Cg005G174190
OG0008975	Np004G190030	Cg006G194000
OG0008977	Np006G355150	Cg005G175240
OG0008978	Np006G354920	Cg005G175390
OG0008979	Np006G354640, Np006G348280	Cg005G175570
OG0008980	Np006G354060, Np006G348930	Cg005G175830
OG0008980	Np006G354930	Cg005G175380
OG0008981	Np006G347110, Np006G353690	Cg005G176010
OG0008982	Np006G352620	Cg005G176610, Cg005G176550
OG0008983	Np006G352570	Cg005G176590
OG0008984	Np006G360580	Cg005G177590
OG0008985	Np006G360140	Cg005G177880
OG0008986	Np006G360120	Cg005G177900
OG0008987	Np006G358080, Np006G360010	Cg005G178140
OG0008988	Np006G359980	Cg005G178170
OG0008989	Np006G359610	Cg005G178530
OG0008990	Np006G359590	Cg005G178590
OG0008991	Np006G359180	Cg005G178900
OG0008992	Np006G359050	Cg005G179030
OG0008993	Np006G358860	Cg005G179250
OG0008994	Np006G358130	Cg005G179720
OG0008995	Np006G358120	Cg005G179730
OG0008996	Np006G361120	Cg005G181530
OG0008997	Np006G361020	Cg005G181230
OG0008998	Np006G360890	Cg005G181100
OG0008999	Np006G360680	Cg005G180430
OG0009001	Np006G362470	Cg005G185000
OG0009002	Np006G363330	Cg005G187230
OG0009003	Np006G363380	Cg005G187240, Cg005G185840
OG0009004	Np005G277940	Cg001G013220
OG0009005	Np005G277970	Cg001G013260
OG0009006	Np005G278480	Cg001G013620
OG0009007	Np007G424730	Cg004G116630
OG0009008	Np007G424750	Cg004G116610
OG0009009	Np007G424760	Cg004G116600
OG0009010	Np007G425000	Cg004G116350
OG0009011	Np007G424990	Cg004G116360
OG0009012	Np007G425170	Cg004G116240
OG0009013	Np005G279310	Cg001G014330
OG0009014	Np005G278620	Cg001G013730
OG0009015	Np005G278740	Cg001G013860
OG0009016	Np007G424310	Cg004G117040
OG0009017	Np007G423790	Cg004G117320
OG0009018	Np007G423310	Cg004G117670
OG0009019	Np007G423210	Cg004G117750
OG0009020	Np007G422960	Cg004G118010
OG0009021	Np007G422860	Cg004G118100
OG0009022	Np007G422630	Cg004G118240
OG0009023	Np007G422560	Cg004G118310
OG0009024	Np007G422570	Cg004G118320
OG0009025	Np007G422150	Cg005G166380, Cg004G118590
OG0009026	Np007G421740	Cg004G119360
OG0009027	Np007G421250	Cg004G119680
OG0009028	Np007G421170	Cg004G119760
OG0009029	Np007G421090, Np007G421020	Cg004G119770
OG0009030	Np007G420790	Cg004G119930
OG0009031	Np007G420530	Cg004G120080
OG0009032	Np007G420340	Cg004G120260
OG0009033	Np007G420260	Cg004G120300
OG0009034	Np007G420220	Cg004G120340
OG0009035	Np007G419690, Np007G419830	Cg004G120580
OG0009037	Np007G419260	Cg004G120940
OG0009038	Np007G418480	Cg004G121470
OG0009039	Np007G418460	Cg004G121490
OG0009040	Np007G417610	Cg004G122000
OG0009041	Np007G417320	Cg004G122220
OG0009042	Np007G416920	Cg004G122490
OG0009043	Np007G416700	Cg004G122690
OG0009044	Np007G416300	Cg004G122940
OG0009045	Np007G416000	Cg004G123160
OG0009046	Np001G017120	Cg008G311210, Cg008G309360
