Orthogroup	Noccaea_praecox	Brassica_napus
OG0005011	Np004G236520	XP_013664644.2, XP_013664427.1, XP_022557238.1, XP_013693287.3, XP_013657229.2, XP_013728154.1
OG0005012	Np004G235650	XP_013653468.1, XP_048618426.1, XP_013641924.1, XP_048612667.1, XP_048622427.1, XP_013737943.2
OG0005013	Np002G074360	XP_013664484.1, XP_048591700.1, XP_022572563.2, XP_013696126.2, XP_048592311.1
OG0005014	Np004G232700	XP_013694984.2, XP_013651616.2, XP_013722113.2, XP_048622467.1, XP_048596951.1, XP_013695979.1
OG0005015	Np004G231930	XP_013748605.2, XP_048612795.1, NP_001302680.1, XP_013706502.1
OG0005020	Np004G225830	XP_048596571.1, XP_048615140.1, XP_048606762.1, XP_048593950.1, XP_013721749.1
OG0005021	Np004G209380	XP_013693110.1, XP_013662717.1, XP_013657195.1, XP_013657135.1, XP_013712355.2, XP_013720838.1
OG0005022	Np004G209500	XP_022561965.1, XP_013723680.1, XP_048606807.1, XP_022546496.1, XP_013662669.1, XP_013659659.1
OG0005023	Np004G209910	NP_001302983.1, XP_013721653.1, XP_013653269.2, XP_013662543.1, NP_001303056.1
OG0005024	Np002G092000	XP_013707493.1, XP_048616138.1, XP_013671041.2, XP_013688215.2, XP_013649218.2, XP_013698763.2
OG0005025	Np005G281670	XP_013656498.1, XP_013723580.1, XP_013739470.2, XP_013671233.2, XP_013733345.1, XP_013737972.2
OG0005026	Np005G280810	XP_048619513.1, XP_022561518.1, XP_048622550.1, XP_013722620.2, XP_013670566.1, XP_013741161.2
OG0005027	Np005G263260	XP_048622039.1, XP_013664243.2, XP_013735142.2
OG0005029	Np004G243120	XP_022576429.2, XP_013664660.1, XP_048627117.1, XP_048627254.1, XP_013712285.2
OG0005030	Np002G071230	XP_013726942.1, XP_022560632.2, XP_013726941.1
OG0005031	Np004G245490	XP_013708597.2, XP_022571358.2, XP_022546093.2, XP_013677868.2, XP_013671748.2, XP_048613982.1
OG0005032	Np004G245750	XP_013698378.2, XP_013671762.2, XP_013708173.2, XP_013693203.2, XP_013677878.1, XP_013657482.2
OG0005033	Np004G246720, Np004G246750	XP_048622309.1, XP_013657442.2, XP_048622839.1, XP_048629602.1, XP_048595599.1, XP_048624822.1, XP_048613952.1, XP_048622307.1, XP_048594207.1
OG0005034	Np004G248140	XP_013707880.2, XP_013657766.1, XP_013645652.1, XP_013653099.1, XP_013716081.1, XP_048621344.1
OG0005035	Np004G248620	XP_048613904.1, XP_022576337.2, XP_048622270.1, XP_048594231.1, XP_013714310.1, XP_013716479.1
OG0005036	Np001G039810	XP_048637411.1, XP_048596003.1
OG0005037	Np004G250130	XP_013750882.1, XP_013657674.2, XP_013646455.1, XP_013708186.2, XP_013672604.2, XP_013716457.2
OG0005038	Np006G341050	XP_048629163.1, XP_013685519.2, XP_048609491.1
OG0005039	Np004G251190	XP_013641108.2, XP_013709982.2, XP_013695250.1, XP_013716292.2, XP_013655312.2, XP_013729502.2
OG0005040	Np004G250880	XP_013710950.1, XP_013641083.1, XP_013678719.1, XP_013655318.1, XP_048597845.1, XP_013672636.1
OG0005041	Np004G253390	XP_013716246.2, XP_048628947.1, XP_013660644.1, XP_048594267.1
OG0005042	Np004G253520	XP_048628944.1, XP_048597894.1, XP_013660635.2, XP_022563215.2, XP_048599441.1
OG0005043	Np004G253710	XP_013697328.1, XP_013697350.1
OG0005044	Np004G254900	XP_022564201.2, XP_048613734.1, XP_013666565.2
OG0005045	Np004G254990	XP_048613726.1, XP_048622002.1, XP_048594301.1, XP_048599391.1, XP_048613724.1
OG0005046	Np004G257460	XP_013681245.1, XP_013660312.2, XP_013709940.2, XP_022543352.2, XP_013719244.1, XP_013695180.2
OG0005047	Np004G258780	XP_048597984.1, XP_013670391.1
OG0005048	Np004G259260	XP_013666302.1
OG0005049	Np004G259270	XP_013653601.2, XP_013666300.3, XP_048631814.1, XP_048608661.1, XP_022550811.1
OG0005050	Np003G141980	XP_022566662.1, XP_013666015.1, XP_048626376.1, XP_013728100.2, XP_013729057.1
OG0005051	Np003G143000	XP_013720955.2, XP_048598238.1
OG0005052	Np003G146190, Np003G146140, Np003G143030	XP_013649858.1, XP_048604650.1, XP_022554408.2, XP_013729438.3
OG0005053	Np003G143210	XP_013743385.2, XP_013649853.1, XP_013665973.2, XP_013729384.1, XP_022567523.1
OG0005054	Np003G143640	XP_013674573.2, XP_022569022.2, XP_022550709.2, XP_013729164.2, XP_013667581.2, XP_013667845.1
OG0005055	Np003G144400	XP_022571219.2, XP_048602385.1, XP_013681603.1, XP_048626909.1, XP_048598196.1, NP_001302483.1
OG0005056	Np003G144490	XP_013661826.2, XP_013683084.2, XP_048604974.1, XP_013649797.2, XP_013681616.1, XP_048626951.1
OG0005057	Np003G145130	XP_013683110.2, XP_048625035.1, XP_048607981.1, XP_048627038.1, XP_013728760.2, XP_048605252.1
OG0005058	Np003G145810	XP_013681854.2, XP_048627188.1, XP_013727694.2, XP_013676077.2, XP_013688669.2, XP_013683150.2
OG0005059	Np003G146000	XP_048605340.1, XP_013727717.3, XP_048627221.1, XP_013682294.2, XP_048625009.1, XP_013683165.1
OG0005060	Np003G146760	XP_013727686.1, XP_013680773.2, XP_013665933.1, XP_013665950.2, XP_013740230.2, XP_013680534.2
OG0005061	Np003G147090	XP_013727708.2, XP_048605430.1, XP_013682036.2, XP_013740232.1, XP_022565850.1, XP_013729941.3
OG0005062	Np001G013980	XP_013678160.1, XP_048629331.1, XP_013678023.1, XP_013660846.2, XP_013737452.2, XP_013643806.1, XP_013643981.1
OG0005063	Np001G015380	XP_013643887.2, XP_013677684.3
OG0005064	Np001G015470	XP_048631620.1, XP_048595317.1, XP_048625642.1, XP_013677667.3, XP_013643872.2, XP_013659798.2, XP_013711513.1
OG0005065	Np001G016270	XP_013677987.1, XP_013663049.1, XP_013644071.2, XP_048618184.1, XP_022548005.2, XP_022568430.1
OG0005066	Np001G016840	XP_013705342.2, XP_013647375.2
OG0005067	Np001G017080	XP_013724342.1, XP_013659081.1
OG0005068	Np001G017980	XP_013732059.1, XP_013725198.2
OG0005069	Np001G017930	XP_013660774.2, XP_048625606.1
OG0005070	Np001G057390	XP_013648926.1, XP_013647954.1, XP_013742479.1, XP_013708359.1, XP_013712396.1
OG0005071	Np003G131750	XP_013684189.1, XP_048598527.1
OG0005072	Np003G129850	XP_013724893.2, XP_048595707.1, XP_048623228.1, XP_013741471.2
OG0005073	Np001G050430, Np001G050700	XP_013642832.1, XP_013718216.1, XP_013654668.2, XP_022564807.2, XP_013714428.1, XP_013642397.2
OG0005075	Np001G009910	XP_013672917.1, XP_013730935.1, XP_022561922.1, XP_013700840.3, XP_048595407.1, XP_013654643.2
OG0005076	Np001G009830	XP_022561166.2, XP_048632657.1, XP_013661070.1, XP_048623018.1, XP_013742554.1, XP_048602715.1
OG0005077	Np001G009340	XP_013724243.1, XP_013736932.1, XP_013661092.1, XP_013677637.1
OG0005078	Np001G009240	NP_001302932.1, NP_001303202.1, NP_001302978.1, XP_048595419.1, XP_048625739.1
OG0005079	Np001G007580	XP_013647000.2, XP_013642165.1
OG0005080	Np003G154160	XP_013738829.1, XP_022553777.2, XP_013716801.1, XP_013727167.2, XP_048606431.1, XP_013683533.2
OG0005081	Np003G154470	XP_013671814.1, XP_013716791.1, XP_013683570.2, XP_048606479.1, XP_013732221.1, XP_022570715.1
OG0005082	Np003G154650	XP_048603023.1, XP_013682429.1, XP_048628538.1, XP_048624894.1, XP_048598924.1
OG0005083	Np003G154660	XP_013731381.1, XP_013716709.1, XP_013682428.1, XP_048628533.1
OG0005084	Np001G051270	XP_013705571.1, XP_013741241.1, XP_013745414.1, XP_013699078.1, XP_013686873.2, XP_013677904.1
OG0005085	Np001G050390	XP_013655640.1, XP_013720139.1, XP_013714925.1, XP_013642399.2, XP_013718253.1, XP_013642836.1
OG0005086	Np001G050360	XP_013720151.1, XP_013718238.1, XP_013642839.1, XP_013642401.2, XP_022560842.1
OG0005087	Np001G050200	XP_013652819.1, XP_013726069.2, XP_013642411.2, XP_013693242.1
OG0005088	Np001G049840, Np003G175050	XP_013660391.1, XP_013683210.1
OG0005089	Np001G047010	XP_013672827.1, XP_048590812.1, XP_013666874.2, XP_013650867.2, XP_013647812.1
OG0005090	Np003G148610	XP_013731068.2, XP_013681955.2, XP_013721978.2, XP_013667309.2, XP_013736405.2
OG0005091	Np002G091080	XP_013676462.1, XP_048611256.1, XP_048617064.1, XP_013649265.1, XP_013698718.2
OG0005092	Np002G089040	XP_013707395.1, XP_013703080.1, XP_013649309.2, XP_013689354.1, XP_013689277.2
OG0005093	Np002G088940	XP_013737230.1, XP_013690194.2, XP_048591864.1, XP_013707209.1, XP_013649314.2, XP_013649312.2
OG0005094	Np002G088900	XP_013690179.2, XP_013737228.2, XP_013649113.1, XP_013706717.1
OG0005095	Np001G029810	XP_013677323.2, XP_013752025.2, XP_048614734.1, XP_013644879.1, XP_013697705.2, XP_048629499.1, XP_048626581.1
OG0005096	Np002G088480	XP_048591998.1, XP_013698816.2, XP_013737216.1, XP_013716635.2, XP_013649101.1, XP_022560123.2
OG0005097	Np002G087610	XP_013716745.1, XP_013724732.1, XP_013652314.1, XP_048591853.1, XP_013695696.1
OG0005098	Np002G086490	XP_013743732.1, XP_013649082.2, XP_022551795.1, XP_048615700.1, XP_013699848.2, XP_013699288.1
OG0005099	Np002G083170	XP_013652345.1, XP_013672394.1, XP_013717609.1, XP_013717794.1, XP_013652187.2, XP_022545300.2, XP_048631369.1
OG0005100	Np002G073800	XP_013709957.2, XP_013652092.2, XP_013719035.1, XP_048630566.1, XP_013713887.1, XP_013652466.1, XP_013720064.1
OG0005101	Np002G074290	XP_013710343.1, XP_013718942.1, XP_013710815.1
OG0005102	Np001G017920	XP_048625607.1, XP_013660773.2, XP_022562075.2, XP_013644282.3
OG0005103	Np002G075740	XP_048617465.1, XP_013650091.2, XP_013662973.1, XP_048614931.1, XP_013648722.1, XP_013648741.1
OG0005104	Np004G234890	XP_013651644.1
OG0005105	Np002G076850	XP_013717955.1, XP_013701748.1, XP_013721155.1, XP_013648768.1, XP_013693509.1, XP_013676750.2
OG0005106	Np002G078030	XP_013718541.2, XP_013669840.1, XP_013648754.1, XP_013641596.1, XP_013652443.2, XP_013701094.3
OG0005107	Np002G072180	XP_048591683.1, XP_013698554.1, XP_048628303.1, XP_048628028.1, XP_013726927.2, XP_013650277.2, XP_013726973.2
OG0005108	Np002G070880	XP_013746707.2, XP_013652561.2, XP_013670153.1, XP_013652065.1, XP_048611905.1, XP_013694455.2, XP_048612015.1
OG0005109	Np002G070790	XP_013652064.1, XP_013670157.1, XP_013746709.1, XP_048603445.1, XP_048611924.1, XP_048612048.1
OG0005110	Np004G241090	XP_013749615.1
OG0005111	Np007G407840	XP_013668239.1, XP_048635866.1
OG0005112	Np007G407280, Np002G098980	XP_013646288.1, XP_013646912.2, XP_013737773.1, XP_013640051.2, XP_013690730.1, XP_013681139.1
OG0005113	Np007G407060	XP_048595683.1, XP_022563720.1, XP_013749819.1, XP_013737776.1, XP_013684794.1, XP_013686387.1
OG0005114	Np007G406550	XP_048635098.1, XP_013728486.1
OG0005115	Np004G191800	XP_022550962.2, XP_013643888.2, XP_013749775.1, XP_022575459.2
OG0005116	Np007G405540	XP_013736251.2, NP_001302902.1, XP_013719793.2, XP_013690269.2, XP_048595401.1, XP_013644264.2
OG0005117	Np007G404540	XP_013697074.1, XP_013701971.1, XP_048635781.1, XP_013736301.1, XP_013644820.1, XP_048600894.1, XP_048630556.1, XP_013677656.2
OG0005118	Np007G403940	XP_013697052.1, XP_013702071.2, XP_048601859.1, XP_013675968.1
OG0005119	Np007G403610	XP_013644954.2, XP_013713144.1
OG0005120	Np007G402830	XP_013645056.1, NP_001303150.1, XP_048612955.1, NP_001302654.1, XP_013701110.1, XP_013736313.1
OG0005121	Np007G390250	XP_013696662.1, XP_013749744.3, XP_048632428.1, XP_013701722.1
OG0005122	Np007G390600	XP_013690775.1, XP_013640029.2, XP_013741034.1, XP_048609081.1, XP_013725134.1
OG0005123	Np007G391030	XP_048594869.1, XP_013749597.1, XP_048635723.1, XP_013749714.1, XP_013653351.1, XP_013736335.1
OG0005124	Np007G394540	XP_013680784.1, XP_013741083.1, XP_013666184.2, XP_022543149.1, XP_048594260.1, XP_013690950.2
OG0005125	Np007G395300	XP_013744120.1, XP_013749353.2, XP_048635577.1, XP_013721414.2, XP_022569672.1, XP_013676580.1, XP_013736462.1
OG0005126	Np007G398360	XP_013725016.1, XP_048635325.1, XP_048613465.1, XP_048612848.1, XP_013721343.1
OG0005127	Np001G028140	XP_013720654.2, XP_013684933.1, XP_013652603.1, XP_048629583.1, XP_013673319.1, XP_013640817.2, XP_013646555.1
OG0005128	Np007G380300	XP_013681203.1, XP_048632500.1, XP_013695378.2, XP_013640744.2, XP_048627863.1, XP_013652596.2, XP_013673324.2
OG0005129	Np007G380400	XP_048630329.1, XP_013749286.2, XP_013749280.1, XP_022575275.2, XP_013678565.2, XP_013730065.1
OG0005130	Np007G380850	XP_048632503.1, XP_013685034.1, XP_022550864.2, XP_013640411.1
OG0005131	Np007G381160	XP_048630301.1, XP_013718256.2, XP_013693459.1
OG0005131	Np007G381150	XP_013685048.1, XP_013736607.2
OG0005132	Np007G381640	XP_048593369.1, XP_013674668.1, XP_048635248.1
OG0005133	Np007G381210	XP_013690599.1, XP_013746751.1, XP_013672507.1, XP_013752545.1, XP_048609181.1, XP_013736604.1
OG0005134	Np007G381180	XP_013718236.2, XP_048635254.1, XP_013696914.2
OG0005135	Np005G303390	XP_013656184.2, XP_013685160.2, XP_013730666.1, XP_013737086.2
OG0005136	Np007G383660	XP_048600349.1, XP_013732918.1, XP_013752566.1, XP_048635194.1, XP_013695886.1, XP_048609211.1, XP_013739498.2, XP_022573036.2
OG0005137	Np007G385980	XP_013685446.1, XP_013712430.1, XP_048591435.1, XP_013724461.1, XP_048592616.1
OG0005138	Np007G386080	XP_013685441.2, XP_013712592.1, XP_048629175.1, XP_048618412.1, XP_013747717.1
OG0005139	Np007G378530	XP_048595552.1, XP_013706472.1
OG0005139	Np007G396470	XP_013675079.2, XP_013736428.1
OG0005140	Np007G374310	XP_013651580.2, XP_013651420.2, XP_048590966.1
OG0005141	Np007G373860	XP_013670061.1, XP_013701279.2, XP_013691363.1, XP_013727222.2
OG0005142	Np005G297780	XP_048593152.1, XP_013687090.1
OG0005142	Np007G373850	XP_013738905.1, XP_013702876.1
OG0005143	Np007G373750	XP_013732760.1, XP_013702194.1, XP_048592772.1, XP_013730581.1, XP_022568632.1
OG0005144	Np007G372230	XP_022570777.1, XP_013664262.2, XP_013682641.1, XP_013652710.2, XP_013664345.2, XP_013742399.1
OG0005145	Np004G190680	XP_048594344.1, XP_048606204.1, XP_048634923.1, XP_048629830.1, XP_048616696.1
OG0005146	Np004G191050, Np007G407530	XP_013655394.2
OG0005147	Np004G194520	XP_013721357.1, XP_013646246.1
OG0005148	Np002G114400, Np004G195730	XP_022545470.1, XP_022553070.1, XP_048636961.1, XP_013648813.2, XP_013697867.1
OG0005149	Np004G198610	XP_048637939.1, XP_048590885.1, XP_048617737.1
OG0005150	Np001G053840	XP_013686707.1, XP_013742702.1, XP_013698985.2, XP_048620525.1, XP_013745712.2
OG0005151	Np001G054570	XP_013698604.2, XP_013663141.1
OG0005152	Np001G055080	XP_013749989.2, XP_022553241.2
OG0005152	Np006G335210	XP_013748246.2, XP_013703710.2
OG0005153	Np001G057150	XP_013703722.2, XP_013648917.1, XP_048617020.1, XP_013710877.1, XP_013711034.3
OG0005154	Np001G057190	XP_013707930.1, XP_013712330.1, XP_013648918.1, XP_048617778.1, XP_013742544.1
OG0005155	Np001G053710	XP_048620520.1, NP_001303159.1, XP_013745692.2, XP_013737130.1, XP_013742695.2, XP_013686714.1
OG0005156	Np001G057990	XP_013705699.2, XP_013651906.2, XP_013710532.2, XP_013710524.1, XP_022574514.2, XP_013691322.1
OG0005157	Np001G058040	XP_022573680.2, XP_013687308.2, XP_013712064.2, XP_048597108.1, XP_048592974.1, XP_013707522.2
OG0005158	Np005G308610, Np001G037540	XP_013707918.1
OG0005158	Np001G058360, Np001G037550	XP_013647977.2, XP_013732970.2
OG0005159	Np001G060130	XP_022564128.1, XP_022546877.2
OG0005160	Np001G060320	XP_013695481.1, XP_013746450.1, XP_013701384.1, XP_013651911.1, XP_048616800.1, XP_022546880.2, XP_022563453.1
OG0005161	Np001G060570	XP_013648025.1, XP_013702839.2, XP_013663424.1, NP_001303174.1, XP_013742191.1, XP_022573655.1
OG0005162	Np001G062380	XP_048593020.1, XP_013706641.2, XP_013678353.1, XP_013692809.1, XP_048597182.1, XP_048620723.1
OG0005163	Np001G064850, Np004G191650	XP_013663861.1, XP_022563319.1
OG0005165	Np001G066900	XP_013648429.1, XP_013750206.2, XP_013712055.1, XP_013712360.2
OG0005166	Np001G067400	XP_048620841.1, XP_013663891.2, XP_013648445.1, XP_022571191.1
OG0005167	Np001G067850, Np001G067460	XP_013741918.2, XP_022552597.2, XP_013702197.1, XP_013648448.2
OG0005168	Np001G067510	XP_013709995.1, XP_013660009.1, XP_013698672.1, XP_013648455.1
OG0005170	Np005G300040	XP_013703488.2, XP_013737369.2, XP_013690562.1, XP_013671692.1, XP_013654723.1, XP_013710051.1
OG0005171	Np006G328710	XP_048636334.1, XP_013715878.3, XP_013751284.2, XP_048612466.1, XP_013751323.1
OG0005175	Np004G239080	XP_013682960.2, XP_048594106.1, XP_013710131.1, XP_048621150.1, XP_013731211.2, XP_048614154.1, XP_013646606.1
OG0005178	Np005G319030, Np005G297510	XP_048615467.1, XP_013651869.2
OG0005179	Np001G020470	XP_013677560.2, XP_013697719.1, XP_013694063.2, XP_013725040.2
OG0005180	Np003G155680	XP_048624786.1, XP_048598902.1
OG0005182	Np004G229370	XP_013666221.1, XP_048596893.1, XP_048613210.1, XP_013696145.1, XP_022563575.1, XP_013710792.2
OG0005184	Np001G020690	XP_048618061.1, XP_022562068.1, XP_013644639.2, XP_048618062.1
OG0005185	Np002G122460, Np002G122650	XP_048596488.1, XP_013645155.3, XP_013709273.1
OG0005188	Np001G016600	XP_022551318.2
OG0005192	Np005G276800	XP_013669964.2, XP_013673941.2, XP_013708236.1, XP_013656381.2
OG0005193	Np005G276270	XP_022572695.2, XP_022562719.1, XP_048601386.1, XP_048637810.1, XP_013656359.1, XP_013711348.1
OG0005194	Np005G311500	XP_013685587.1, XP_048620423.1, XP_013705636.1, XP_013670959.1, XP_048637664.1, XP_048633043.1, XP_013706670.1
OG0005195	Np005G275680	XP_013656349.2, XP_013711786.1, XP_048620420.1, XP_013705355.2, XP_048637634.1, XP_013670953.1
OG0005196	Np005G274880	XP_013682831.2, XP_013696960.1, XP_048620468.1, XP_013703615.2, XP_013681591.2, XP_048593657.1
OG0005197	Np007G374580	XP_013680217.1, XP_048593305.1, XP_013643329.1, XP_013729043.1
OG0005198	Np005G274780	XP_013681653.1, XP_048619174.1, XP_013667705.2, XP_013695467.1, XP_013681589.1
OG0005199	Np005G274590	XP_013703181.2, XP_048620551.1, XP_013714501.1, XP_048637244.1
OG0005200	Np005G274430	XP_013748012.1, XP_048637148.1
OG0005201	Np005G273900	XP_013707198.2, XP_013738264.1, XP_013656313.2, XP_013653817.2, XP_013692790.1, XP_013687038.1
OG0005202	Np005G273860	XP_013738269.1, XP_013654890.1, XP_013685892.1, XP_013706239.1
OG0005203	Np005G273040	XP_048620321.1
OG0005203	Np005G273030	XP_048621382.1, XP_013741653.2
OG0005204	Np005G272910	XP_013741654.1, XP_013705615.1, XP_048601267.1, XP_013689952.1, XP_013689340.1
OG0005205	Np005G272650	XP_013730767.1, XP_013671182.1, XP_013706517.2, XP_022544646.1, XP_013720412.1, XP_013750816.2
OG0005206	Np005G272510	NP_001302923.1, XP_013671813.2, XP_013706599.2, NP_001302678.1, XP_013685851.2, XP_013720392.2
OG0005207	Np005G272150	XP_013716860.1, XP_013707647.1, XP_013685874.1, XP_013650190.1, XP_013720288.1, XP_013670790.1
OG0005209	Np005G263040	XP_013707131.1, XP_013719640.1, XP_013654878.2, XP_013730321.1
OG0005210	Np005G262790	XP_013719613.1, XP_013706773.1, XP_048635976.1, XP_013670662.2, XP_048606382.1
OG0005211	Np005G264400	XP_013656190.2, XP_013656215.2, XP_013738398.1, XP_013733125.1, XP_048601130.1, XP_013652887.2
OG0005212	Np005G264710	XP_013651528.2, XP_048601121.1, XP_013730776.2, XP_013656183.2, XP_022561369.1, XP_013689944.1
OG0005213	Np005G264680	XP_013730796.2, XP_013656185.2, XP_013697141.1, XP_013650451.2, XP_022561365.1
OG0005214	Np005G265750	XP_013732493.1, XP_013718056.2, XP_022554359.2, XP_013727713.2, XP_013670598.1, XP_013731029.2
OG0005215	Np004G217060	XP_013749226.1, XP_048635184.1, XP_013677455.1, XP_048594552.1, XP_013710133.1
OG0005216	Np004G218090	XP_013733826.1, XP_048614725.1, XP_048626524.1, XP_048627358.1, XP_022575243.2
OG0005217	Np005G297770	XP_013671358.1, XP_013733734.2, XP_013721538.2
OG0005218	Np002G113080	XP_013659373.1, XP_022570248.2, XP_013746635.1, XP_013655767.1
OG0005219	Np002G117460	XP_048592164.1, XP_013695697.1
OG0005220	Np002G118630	XP_013672446.2, XP_013672361.2
OG0005221	Np001G026770	XP_048596655.1, XP_013702001.1, XP_048604263.1, XP_013697232.2
OG0005223	Np001G026350	XP_013691779.1, XP_013695617.1
OG0005224	Np001G026160	XP_048637251.1, XP_048619636.1
OG0005225	Np001G025480	XP_013687428.2, XP_013713097.1, XP_013692009.1, XP_013675927.1, XP_013664951.2, XP_013707518.1
OG0005226	Np001G024730	XP_013734422.1, XP_022570142.1, XP_048600128.1, XP_048631310.1
OG0005227	Np001G024620	XP_048637213.1, XP_013705832.1, XP_022561813.1, XP_013692603.2, XP_048600151.1, XP_048631313.1, XP_013677487.1
OG0005228	Np001G024200	XP_048624523.1, XP_013723190.1, XP_013692624.1, XP_013692533.1, XP_013677442.1, XP_013677479.2
OG0005229	Np006G340870	XP_013692614.1, XP_013692531.1
OG0005229	Np001G024190	XP_013677478.2
OG0005230	Np001G022980	XP_013720500.2, XP_048629922.1, XP_013729208.2, XP_048596701.1, XP_013714213.1, XP_048620194.1
OG0005231	Np004G244770, Np001G021970	XP_048618037.1, XP_048591360.1
OG0005232	Np001G021750	XP_013711137.1, XP_048595245.1, XP_048600608.1, XP_013642785.2, XP_013644700.2, XP_013672575.2
OG0005233	Np001G018270, Np001G020450	XP_013660787.2, XP_013697019.2, XP_013703250.2, XP_013644250.1
