Orthogroup	Noccaea_praecox	Arabidopsis_thaliana
OG0007268	Np007G395170	AT3G18850.1
OG0007269	Np007G396000	AT3G19270.2
OG0007270	Np007G396120	AT3G19360.1
OG0007271	Np007G396370	AT3G19420.1
OG0007272	Np007G396430	AT3G19490.1
OG0007273	Np007G397070	AT3G19680.1
OG0007274	Np007G397930	AT3G19990.2
OG0007275	Np007G399140	AT3G20240.1
OG0007276	Np007G380630	AT3G20890.1
OG0007277	Np007G381100	AT3G21200.1
OG0007278	Np007G381680	AT3G21550.1
OG0007279	Np007G381460	AT3G21420.1
OG0007280	Np007G381440	AT3G21400.1
OG0007281	Np007G381310, Np007G381320	AT3G21330.1
OG0007282	Np007G382710	AT3G22160.1
OG0007283	Np007G382720	AT3G22170.1
OG0007284	Np007G382990	AT3G22290.1
OG0007285	Np007G383000	AT3G22300.1
OG0007286	Np007G383270	AT3G22480.1
OG0007287	Np007G383480	AT3G22640.1
OG0007288	Np007G383570	AT3G22750.1
OG0007289	Np007G385000	AT3G23630.1
OG0007290	Np007G385240	AT3G23690.1
OG0007291	Np007G385410	AT3G23750.1
OG0007292	Np007G385910	AT3G24170.1
OG0007293	Np007G386090	AT3G24080.1
OG0007294	Np007G386930	AT3G24420.1
OG0007295	Np007G387150	AT3G24520.1
OG0007296	Np007G380100	AT2G12400.1
OG0007297	Np006G355850	AT4G09070.1
OG0007298	Np007G380160	AT2G11520.1
OG0007299	Np007G378370	AT2G15240.1
OG0007301	Np007G376280	AT2G17120.1
OG0007302	Np007G376020	AT2G17350.1
OG0007303	Np007G375520	AT2G17710.1
OG0007304	Np007G374900	AT2G18140.1, AT2G18150.1
OG0007305	Np007G373990	AT2G18910.1
OG0007306	Np007G373630	AT2G19260.1
OG0007307	Np007G373140	AT2G19590.1
OG0007308	Np007G372090	AT2G20420.1
OG0007309	Np007G408720	AT3G12670.1
OG0007310	Np004G190920	AT1G55550.1
OG0007311	Np004G191250	AT1G55300.2
OG0007312	Np004G191420	AT1G55190.1
OG0007313	Np004G192430	AT1G53800.2
OG0007314	Np004G194260	AT1G52580.1
OG0007315	Np004G194670	AT1G52240.1
OG0007316	Np004G194810	AT1G52150.2
OG0007317	Np004G195220	AT1G51745.1
OG0007318	Np004G195420	AT1G51610.1
OG0007319	Np004G197080	AT1G50020.1
OG0007320	Np004G198310	AT1G49350.1
OG0007321	Np004G199060	AT1G48745.1
OG0007322	Np004G198710	AT1G48930.1
OG0007323	Np004G199510	AT1G48410.2
OG0007324	Np004G199730	AT1G48260.1
OG0007325	Np004G200140	AT1G47960.1
OG0007326	Np005G300830	AT4G16220.1, AT4G16230.1, AT4G16233.1
OG0007327	Np005G300940, Np005G300910	AT4G16190.1
OG0007328	Np005G301640	AT4G15930.1
OG0007329	Np006G341400	AT2G34810.1
OG0007330	Np006G341430	AT2G34780.1
OG0007331	Np001G053960	AT3G21640.1
OG0007332	Np001G053980	AT3G52090.2
OG0007333	Np001G054370	AT3G52360.1
OG0007334	Np001G054620	AT3G52490.1
OG0007335	Np001G054640	AT3G52500.1
OG0007336	Np001G055960	AT3G53180.1
OG0007337	Np001G053670	AT3G51820.1
OG0007338	Np001G053560	AT3G51730.1
OG0007339	Np001G057490	AT3G54400.1
OG0007340	Np001G057720	AT3G54610.1
OG0007341	Np001G058350	AT3G54890.1
OG0007343	Np005G270180	AT4G32520.1
OG0007344	Np001G059750	AT3G55800.1
OG0007345	Np001G060670	AT3G56490.1
OG0007346	Np001G061320	AT3G56850.1
OG0007347	Np001G063610	AT3G58670.1
OG0007348	Np001G063630	AT3G58690.1
OG0007349	Np001G064860	AT3G59630.1
OG0007350	Np001G066380	AT3G60600.1
OG0007351	Np001G066530	AT3G60720.3
OG0007352	Np001G067120	AT3G61320.3
OG0007353	Np001G068200	AT3G62030.2
OG0007354	Np001G068330	AT3G62110.1
OG0007355	Np001G069640	AT3G63190.1
OG0007356	Np004G194480	AT1G52342.1
OG0007357	Np006G334560	AT2G38950.1
OG0007359	Np002G097110	AT1G65845.1
OG0007360	Np001G068420	AT3G62170.1
OG0007361	Np001G032620	AT5G47730.1
OG0007363	Np006G342270, Np006G342210, Np006G342130, Np006G342320, Np006G342360	AT2G34390.1, AT2G29870.1
OG0007365	Np006G341170	AT2G34920.2
OG0007366	Np006G323490, Np006G323480	AT4G16090.1, AT2G45930.1
OG0007367	Np007G384950	AT3G23605.1
OG0007368	Np002G078090	AT1G75360.1
OG0007370	Np005G270980	AT4G32040.1
OG0007371	Np002G090650, Np005G267770	AT4G36150.1
OG0007372	Np004G255850, Np002G115920	AT1G04445.2
OG0007373	Np004G245550	AT1G12320.1
OG0007374	Np007G392900	AT3G17690.1
OG0007376	Np007G390190	AT3G15950.1
OG0007379	Np007G378290, Np003G139800	AT5G13130.1
OG0007380	Np005G286370	AT4G21880.1
OG0007381	Np005G290580	AT4G18960.1
OG0007382	Np005G292340	AT4G18190.1
OG0007383	Np006G342460, Np004G237140	AT1G29710.1, AT2G34370.1
OG0007384	Np006G360810	AT2G27389.1
OG0007385	Np003G144330	AT5G17160.1
OG0007388	Np003G156110	AT5G57320.1
OG0007393	Np007G374280	AT2G18590.1
OG0007394	Np006G368770	AT2G22520.1
OG0007395	Np007G374860	AT1G54475.1
OG0007398	Np001G046000, Np002G090280	AT3G46310.1
OG0007398	Np001G045990	AT3G46300.1
OG0007400	Np003G167030	AT5G52020.1
OG0007413	Np005G276670	AT4G28250.1
OG0007414	Np005G276350	AT4G28485.2
OG0007415	Np005G276340	AT4G28500.1
OG0007416	Np005G276110	AT4G28660.2
OG0007417	Np005G275980	AT4G28720.1
OG0007418	Np005G275880	AT4G28820.3
OG0007420	Np005G274800	AT4G29720.1
OG0007421	Np005G274630	AT4G29830.1
OG0007422	Np005G274420	AT4G30010.1
OG0007423	Np005G274240	AT4G30080.1
OG0007424	Np005G273500	AT4G30270.1
OG0007425	Np005G273090	AT4G30600.1
OG0007426	Np005G272300	AT4G31140.1
OG0007427	Np005G272160	AT4G31290.1
OG0007428	Np005G271860	AT4G31370.1
OG0007429	Np005G271800	AT4G31410.1
OG0007430	Np005G273760, Np005G273670, Np005G271700	AT4G31510.1
OG0007431	Np005G271670	AT4G31540.1
OG0007432	Np005G271400	AT4G31730.1
OG0007433	Np004G246150	AT4G28010.1
OG0007434	Np005G270600	AT4G32180.1
OG0007435	Np005G270590	AT4G32190.1
OG0007436	Np005G270560	AT4G32270.1
OG0007437	Np005G270540	AT4G32280.1
OG0007438	Np005G270410	AT4G32360.1
OG0007439	Np005G270120	AT4G32540.2
OG0007440	Np005G269890	AT4G32720.1
OG0007441	Np005G263340	AT4G33220.1
OG0007442	Np005G263230	AT4G33110.1, AT4G33120.1
OG0007443	Np005G263560	AT4G33450.1
OG0007444	Np005G263550	AT4G33440.1
OG0007445	Np005G263990	AT4G33780.1
OG0007446	Np005G264500	AT4G34230.1
OG0007448	Np005G264270	AT4G34050.3
OG0007449	Np005G264250	AT4G34030.1
OG0007450	Np005G264200	AT4G33985.1
OG0007451	Np005G264780, Np005G264810	AT4G34440.1
OG0007452	Np005G264830	AT4G34490.2
OG0007453	Np005G264900	AT4G34560.1
OG0007454	Np005G264950	AT4G34580.1
OG0007456	Np005G265630	AT4G34970.1
OG0007457	Np004G215290	AT1G31130.1
OG0007458	Np004G216070	AT1G31480.1
OG0007459	Np004G216090	AT1G31500.7
OG0007460	Np004G217490	AT1G31930.1
OG0007461	Np004G218180	AT1G32127.1
OG0007462	Np004G218930, Np004G219760	AT1G32170.1
OG0007463	Np004G219700	AT1G32230.1
OG0007464	Np005G298070	AT4G16790.1
OG0007465	Np005G299150	AT4G16630.1
OG0007466	Np005G300020	AT4G16444.1
OG0007467	Np005G300250	AT4G16360.1
OG0007468	Np007G376590	AT1G54460.1
OG0007469	Np002G105690	AT1G54710.1
OG0007470	Np005G302800	AT4G15510.1
OG0007471	Np002G111300	AT1G56580.1
OG0007473	Np002G113240	AT1G58250.2
OG0007474	Np002G114410	AT1G59640.2
OG0007475	Np002G117260	AT1G61000.1
OG0007476	Np002G117500	AT1G61140.1
OG0007477	Np004G247450	AT1G11130.1
OG0007478	Np002G118280	AT1G61610.1
OG0007479	Np002G118660	AT1G61720.1
OG0007480	Np002G118700	AT1G61760.1
OG0007481	Np001G032850	AT2G01060.1
OG0007482	Np001G028200	AT2G01170.1
OG0007483	Np001G027940	AT2G01275.3
OG0007484	Np001G026580	AT2G01820.1
OG0007485	Np004G241730	AT1G14740.1
OG0007486	Np001G025110	AT2G02860.1
OG0007487	Np001G024950	AT2G03060.2
OG0007488	Np001G024870	AT2G03200.1
OG0007489	Np001G024720	AT2G03340.1
OG0007490	Np001G024550	AT2G03510.1
OG0007491	Np004G236510, Np004G236490	AT1G19190.1
OG0007492	Np001G023690	AT3G25597.1
OG0007493	Np001G023450	AT3G25790.1
OG0007494	Np001G023250	AT3G25905.1
OG0007495	Np001G022610	AT3G26370.1
OG0007496	Np001G022570	AT3G26420.1
OG0007497	Np001G021990	AT3G26790.1
OG0007498	Np001G021760	AT3G26932.1
OG0007499	Np001G021680	AT3G27000.1
OG0007501	Np001G021280	AT3G27200.1
OG0007502	Np001G021270	AT3G27210.1
OG0007503	Np001G020920	AT3G27340.1
OG0007504	Np001G020490	AT3G27700.1
OG0007505	Np001G019010	AT3G29170.1
OG0007506	Np001G018980	AT3G29200.1
OG0007507	Np005G314930	AT5G39240.1
OG0007508	Np001G018730	AT3G29400.1
OG0007510	Np002G092600	AT1G67230.1
OG0007511	Np002G093460	AT1G67040.2
OG0007512	Np002G093970	AT1G66820.1
OG0007513	Np002G095970	AT1G66170.1
OG0007514	Np002G096090	AT1G66140.1
OG0007515	Np002G097350	AT1G65720.1
OG0007516	Np002G098880	AT1G65295.1
OG0007517	Np003G145160	AT5G17790.1
OG0007518	Np002G124640	AT1G64590.1
OG0007519	Np004G191570	AT1G55090.1
OG0007520	Np002G123820	AT1G64140.1
OG0007521	Np002G123480	AT1G63980.1
OG0007522	Np002G122820	AT1G63650.1
OG0007523	Np002G122220	AT1G63250.1, AT2G07750.1
OG0007525	Np002G121490	AT1G63100.2
OG0007526	Np002G121330	AT1G63010.5
OG0007527	Np002G120000	AT1G62450.1
OG0007529	Np002G119780	AT1G62310.1
OG0007530	Np007G408750	AT3G12640.2
OG0007531	Np007G408800	AT3G12620.1
OG0007532	Np007G408810	AT3G12610.1
OG0007533	Np007G408940	AT3G12500.1
OG0007534	Np005G276940	AT4G28025.1
OG0007535	Np005G280160	AT4G25820.1
OG0007536	Np005G279930	AT4G25950.1
OG0007537	Np005G279810	AT4G26050.1
OG0007538	Np006G330970	AT2G40820.4
OG0007540	Np006G331140	AT2G40730.1
OG0007541	Np007G413690	AT3G09150.2
OG0007542	Np007G413680	AT3G09180.1
OG0007543	Np007G413640	AT3G09230.1
OG0007544	Np007G413330	AT3G09520.1
OG0007545	Np007G413290	AT3G09560.1
OG0007546	Np007G413050	AT3G09740.1
OG0007547	Np007G412820	AT3G09830.1
OG0007548	Np003G128170	AT5G03730.1
OG0007549	Np007G412580	AT3G10020.1
OG0007550	Np007G412230	AT3G10120.1
OG0007551	Np007G411960	AT3G10350.2
OG0007552	Np007G411720	AT3G10520.1
OG0007553	Np003G129220	AT5G04600.1
OG0007554	Np007G411280	AT3G10770.1
OG0007555	Np007G410650	AT3G11210.1
OG0007556	Np007G410570	AT3G11280.1
OG0007557	Np007G410440	AT3G11410.1
OG0007559	Np007G410160	AT3G11620.1
OG0007560	Np007G410040	AT3G11690.1
OG0007561	Np007G410000	AT3G11730.1
OG0007562	Np007G409900	AT3G11800.1
OG0007563	Np005G276860	AT4G28080.1
OG0007564	Np007G409630	AT3G11945.2
OG0007565	Np007G409620	AT3G11950.1
OG0007566	Np007G409580	AT3G11980.1
OG0007567	Np007G409100	AT3G12290.1
OG0007568	Np007G409080	AT3G12320.1
OG0007569	Np005G264490	AT3G57230.1
OG0007570	Np003G174660	AT5G49890.1
OG0007571	Np001G034050	AT5G46850.2
OG0007572	Np004G200790	AT1G47420.1
OG0007573	Np003G172440	AT5G50700.1, AT5G50600.1
OG0007574	Np003G172100	AT5G50760.1
OG0007575	Np003G171850	AT5G50810.1
OG0007576	Np003G171710	AT5G50840.2
OG0007577	Np005G263470	AT4G33380.1
OG0007578	Np003G165910	AT5G52440.1
OG0007579	Np003G164140	AT5G53330.1
OG0007580	Np003G164280	AT5G53250.1
OG0007581	Np003G164470	AT5G53130.1
OG0007582	Np003G164580	AT5G53060.1
OG0007583	Np006G343450, Np001G064290, Np003G164850	AT5G53040.1
OG0007584	Np003G164110	AT5G53350.1
OG0007585	Np003G163890	AT5G53420.1
OG0007586	Np003G162250	AT5G54130.2
OG0007587	Np003G161990	AT5G53950.1
OG0007588	Np003G162740	AT5G54390.1
OG0007589	Np003G163190	AT5G54585.1
OG0007590	Np003G160900	AT5G54930.1
OG0007591	Np003G159400	AT5G55590.1
OG0007592	Np003G158690	AT5G55860.1
OG0007593	Np003G158340	AT5G56090.1
OG0007594	Np003G158240	AT5G56190.7
OG0007595	Np004G246780	AT1G11572.1
OG0007596	Np003G156860	AT5G56890.1
OG0007597	Np003G156590	AT5G57010.1
OG0007598	Np003G156550	AT5G57030.1
OG0007599	Np003G156490	AT5G57070.1
OG0007600	Np003G156050	AT5G57370.1
OG0007601	Np003G155980	AT5G57420.1
OG0007602	Np003G155580, Np003G155630	AT5G57660.1
OG0007603	Np003G155260	AT5G57810.1
OG0007604	Np003G154870	AT5G58160.1
OG0007605	Np001G014990	AT5G27460.1
OG0007606	Np003G140110	AT5G13390.2
OG0007607	Np003G139820	AT5G13150.1
OG0007608	Np003G139740	AT5G13080.1
OG0007609	Np003G139700	AT5G13030.1
OG0007610	Np003G139570	AT5G12900.1
OG0007611	Np003G139250	AT5G12390.1
OG0007612	Np003G139120	AT5G12270.1
OG0007613	Np003G138970	AT5G12120.1
OG0007614	Np003G138870	AT5G12040.1
OG0007615	Np003G138630	AT5G11930.1
OG0007616	Np003G138490	AT5G11790.1
OG0007617	Np003G138100	AT5G11480.1
OG0007618	Np003G138080	AT5G11460.1
OG0007619	Np003G137800	AT5G11240.1
OG0007620	Np005G310330, Np003G137450	AT5G11010.2
OG0007621	Np003G136940	AT5G10620.1
OG0007622	Np003G135370	AT5G09270.1
OG0007623	Np003G135110	AT5G08630.1
OG0007624	Np003G134970	AT5G08540.1
OG0007625	Np003G134860	AT5G08480.2
OG0007626	Np003G134340	AT5G08170.1
OG0007627	Np003G134310	AT5G08139.1
OG0007628	Np003G134040	AT5G07910.1
OG0007629	Np003G133230	AT5G07300.1
OG0007630	Np003G133040	AT5G07240.2
OG0007631	Np005G295380	AT4G17430.1
OG0007632	Np005G293370	AT4G17840.1
OG0007633	Np005G292880	AT4G17950.1
OG0007634	Np005G292710	AT4G18020.1
OG0007636	Np005G291710	AT4G18422.1
OG0007637	Np003G183130	AT4G04190.1
OG0007638	Np005G290680	AT4G18890.1
OG0007639	Np005G290510	AT4G18975.1
OG0007640	Np005G290210	AT4G19160.2
OG0007641	Np005G289910	AT4G19430.1
OG0007642	Np005G288830	AT4G19980.1
OG0007643	Np001G039050	AT5G44760.1
OG0007644	Np001G007770	AT5G62160.1
OG0007645	Np005G288230	AT4G20460.1
OG0007646	Np005G287150	AT4G20940.1
OG0007647	Np003G184690	AT4G05160.1
OG0007648	Np005G288030	AT4G21430.1
OG0007649	Np005G286750	AT4G21680.1
OG0007650	Np005G285960	AT4G22080.1, AT4G22090.1
OG0007651	Np005G285840	AT4G22130.1
OG0007652	Np005G285710	AT4G22250.1
OG0007653	Np005G285580	AT4G22320.1
OG0007654	Np005G285230	AT4G22540.1
OG0007655	Np005G285010	AT4G22620.1
OG0007656	Np005G284830	AT4G22740.1
OG0007657	Np005G284660	AT4G22880.1
OG0007658	Np005G284410	AT4G23030.1
OG0007659	Np005G284390	AT4G23060.1
OG0007660	Np005G283440	AT4G23620.2
OG0007661	Np005G283270	AT4G23730.3
OG0007662	Np005G283040	AT4G23930.1
OG0007663	Np004G206120	AT1G33240.1
OG0007664	Np004G206170	AT1G33270.1
OG0007665	Np004G206330	AT1G33400.2
OG0007666	Np004G208350	AT1G34000.1
OG0007667	Np004G224520	AT1G34630.1
OG0007668	Np004G204840	AT1G36310.1
OG0007669	Np004G202480	AT1G44800.1
OG0007670	Np005G308590, Np004G200460	AT1G47670.1
OG0007671	Np004G200950	AT1G47260.1
OG0007672	Np004G200310	AT1G47750.1
OG0007673	Np007G415190	AT3G07630.1
OG0007674	Np004G210910	AT1G28100.4
OG0007675	Np004G211200	AT1G28300.1
OG0007676	Np006G364710	AT5G37350.1, AT2G24990.1
OG0007677	Np004G211410	AT1G28420.1
OG0007678	Np004G211480	AT1G28520.1
OG0007679	Np004G212080	AT1G29240.1
OG0007680	Np004G213400	AT1G30135.1
OG0007681	Np004G213700	AT1G30360.1
OG0007682	Np004G214220	AT1G30690.1
OG0007683	Np004G214280	AT1G30710.1
OG0007684	Np004G214450	AT1G30760.2
OG0007685	Np005G266640	AT4G35530.1
OG0007686	Np003G127410	AT5G03250.1
OG0007687	Np005G267330	AT4G35800.1
OG0007688	Np005G267510	AT4G35940.1
OG0007689	Np001G042700, Np001G042710, Np005G267560	AT4G35985.1
OG0007690	Np005G267940	AT4G36260.1
OG0007691	Np005G268190	AT4G36540.1
OG0007692	Np005G268220	AT4G36570.1
OG0007693	Np005G268460	AT4G36760.2
OG0007694	Np005G268680	AT4G37130.1
OG0007695	Np006G367190	AT2G23450.1
OG0007696	Np005G268840	AT4G36990.1
OG0007697	Np005G269490	AT4G37540.1
OG0007698	Np005G269640	AT4G37680.3, AT4G38320.1
OG0007699	Np005G269700	AT4G37730.1
OG0007700	Np005G269710	AT4G37740.1
OG0007701	Np005G269880	AT4G37870.1
OG0007702	Np005G262570	AT4G38060.2
OG0007703	Np005G262450	AT4G40080.1
OG0007704	Np005G262090	AT4G39880.1
OG0007705	Np005G261890	AT4G39720.2
OG0007706	Np005G261670	AT4G39520.1
OG0007707	Np005G260360	AT4G38520.1
OG0007708	Np005G309990	AT5G35430.1
OG0007709	Np005G311900	AT5G37478.1
OG0007710	Np005G314400	AT5G38865.1
OG0007711	Np006G341040	AT2G34980.1
OG0007712	Np006G340960	AT2G35050.1
OG0007713	Np006G340860	AT2G35155.1
OG0007714	Np004G248700	AT1G10170.4
OG0007715	Np004G215490	AT1G31220.1
OG0007716	Np003G145540	AT5G18070.1
OG0007717	Np006G340740	AT2G35260.1
OG0007718	Np006G340790	AT2G35215.1
OG0007719	Np003G177310	AT4G09650.1
OG0007720	Np003G176130	AT4G08960.1
OG0007721	Np003G175590	AT4G08455.1
OG0007722	Np004G213160	AT1G29960.1, AT1G23465.1
OG0007723	Np006G342710	AT2G34180.1
OG0007724	Np006G342940	AT2G34050.1
OG0007725	Np006G343180	AT2G33860.1
OG0007726	Np006G343310	AT2G33835.1
OG0007727	Np006G343320	AT2G33830.2
OG0007728	Np009G432540, Np006G344820	AT2G33550.1
OG0007729	Np009G432080, Np006G345060	AT2G33490.1
OG0007730	Np001G042160	AT5G42870.1
OG0007731	Np003G178350	AT4G10350.1
OG0007732	Np003G179880	AT4G11040.1
OG0007733	Np003G180290	AT4G11240.1
OG0007734	Np003G181150	AT4G11660.1
OG0007735	Np003G182360	AT4G12410.1
OG0007736	Np003G182760	AT4G12620.1, AT4G14700.1
OG0007737	Np003G183310	AT4G04450.1
OG0007738	Np003G183910	AT4G04950.1
OG0007739	Np003G148170	AT5G19940.1
OG0007740	Np003G184090	AT4G05010.1
OG0007741	Np001G039280	AT5G44660.1
OG0007742	Np001G038270	AT5G45110.1
OG0007743	Np001G037360	AT5G45360.1
OG0007744	Np001G037040	AT5G45590.1
OG0007745	Np001G036310	AT5G45890.1
OG0007746	Np001G036400	AT5G45970.1
OG0007747	Np001G036150	AT5G46080.1
OG0007748	Np001G035830	AT5G46220.1
OG0007749	Np001G035710	AT5G46280.1
OG0007750	Np001G035120	AT5G46530.1
OG0007751	Np003G129110	AT5G04500.1
OG0007752	Np001G034600	AT5G46590.1
OG0007753	Np001G034490	AT5G46650.1
OG0007754	Np001G033830	AT5G46880.1
OG0007755	Np001G032810	AT4G15950.1
OG0007756	Np005G310150	AT5G35620.1
OG0007757	Np005G310420	AT5G35700.1
OG0007758	Np005G307280	AT4G12730.1
OG0007759	Np007G387740	AT3G25070.2
OG0007761	Np005G308860	AT4G13370.1
OG0007762	Np005G306810	AT4G13830.2
OG0007763	Np005G305660	AT4G14330.1
OG0007765	Np005G318750	AT5G41040.1
OG0007766	Np005G320030	AT5G41800.1
OG0007767	Np005G320260	AT5G42030.2
OG0007769	Np006G320780	AT2G47850.1
OG0007770	Np006G320940	AT2G47730.1
OG0007771	Np006G320990	AT2G47670.1
OG0007772	Np006G321440	AT2G47350.1
OG0007773	Np006G321530	AT2G47260.1
OG0007774	Np006G321670	AT2G47210.1
OG0007775	Np006G321690, Np006G321750	AT2G47190.1
OG0007776	Np006G322670	AT2G46550.1
OG0007777	Np006G322780	AT2G46500.1
OG0007778	Np006G323120	AT2G46220.1
OG0007779	Np006G323280	AT2G46090.1
OG0007780	Np006G323300	AT2G46070.3
OG0007781	Np006G323310	AT2G46060.1
OG0007783	Np006G323350	AT2G46020.2
OG0007784	Np006G323520	AT2G45910.1
OG0007785	Np006G323920	AT2G45680.1
OG0007786	Np006G324410	AT2G45400.1
OG0007787	Np006G325120	AT2G44840.1
OG0007788	Np006G325710	AT2G44440.1
OG0007789	Np006G325970	AT2G44130.1
OG0007790	Np006G326060, Np005G279320	AT2G44050.1
OG0007792	Np006G327790	AT2G42890.1
OG0007793	Np006G328290	AT2G42570.1
OG0007794	Np006G329140	AT2G41945.3
OG0007795	Np006G328870	AT2G42200.1
OG0007796	Np003G125290	AT5G01600.1
OG0007797	Np003G125540	AT5G01360.1
OG0007798	Np003G125740	AT5G01230.1
OG0007799	Np003G126030	AT5G01090.1
OG0007800	Np003G126120	AT5G02020.1
OG0007801	Np003G126550	AT5G02390.1
OG0007802	Np003G126690	AT5G02480.1
OG0007803	Np003G126760	AT5G02530.1
OG0007804	Np003G126770	AT5G02540.1
OG0007805	Np003G126960	AT5G02770.1
OG0007806	Np003G128300	AT5G03840.1
OG0007807	Np003G127210	AT5G03080.1
OG0007808	Np003G128250	AT5G03795.1
OG0007809	Np003G128440	AT1G76705.1, AT5G03960.2
OG0007810	Np003G128600	AT5G04120.1
OG0007811	Np003G128670	AT5G04180.1
OG0007812	Np003G128760	AT5G04250.1
OG0007813	Np003G128820	AT5G04310.1
OG0007814	Np003G147350	AT5G19400.1
OG0007815	Np003G147770	AT5G19690.1
OG0007817	Np003G140400	AT5G20610.1
OG0007818	Np003G149050	AT5G20740.2
OG0007819	Np003G149360	AT5G20980.1
OG0007820	Np003G149430	AT5G21050.1
OG0007822	Np003G149590, Np003G149710	AT5G21140.1
OG0007823	Np003G149930	AT5G21990.1
OG0007824	Np003G150530	AT5G22450.1
OG0007825	Np003G150890	AT5G22790.1
OG0007826	Np003G151360	AT5G60790.1
OG0007827	Np003G151460	AT5G60710.1
OG0007828	Np003G151740	AT5G60530.1
OG0007829	Np003G152060	AT5G60190.1
OG0007830	Np003G152290	AT5G59990.1
OG0007831	Np003G152650	AT5G59710.1
OG0007832	Np006G369870	AT5G59110.1
OG0007833	Np003G153700	AT5G59000.1
OG0007834	Np003G153900	AT5G58860.1
OG0007835	Np001G006540	AT5G63130.1
OG0007836	Np001G006430	AT5G63170.1
OG0007837	Np001G006420	AT5G63180.1
OG0007838	Np001G005900	AT5G63480.1
OG0007839	Np003G156770	AT5G56940.1
OG0007840	Np001G005150	AT5G63980.1
OG0007841	Np001G005100	AT5G64030.1
OG0007842	Np001G004320	AT5G64540.1
OG0007843	Np001G004170	AT5G64670.1
OG0007844	Np001G003980, Np007G419530	AT5G64813.1
OG0007845	Np001G003960	AT5G64820.1
OG0007846	Np001G003360	AT5G65220.1
OG0007847	Np001G003280	AT5G65250.1
OG0007848	Np001G003220	AT5G65290.1
OG0007849	Np001G002790	AT5G65683.1
OG0007850	Np001G002780	AT5G65690.2
OG0007851	Np001G002620	AT5G65770.2, AT5G65780.2
OG0007852	Np001G002390	AT5G67590.1
OG0007853	Np001G002070	AT5G67370.1
OG0007854	Np001G002010	AT5G67300.1
OG0007855	Np001G001880	AT5G67220.1
OG0007856	Np001G001410	AT5G66840.1
OG0007857	Np001G000720	AT5G66470.1
OG0007858	Np001G052860	AT3G51140.1
OG0007859	Np001G000610	AT5G66290.2
OG0007860	Np003G189090	AT4G00720.1
OG0007861	Np003G189180	AT4G00570.1
OG0007862	Np003G188870	AT4G01320.1
OG0007863	Np003G188420	AT4G01050.2
OG0007864	Np003G188350	AT3G06455.1, AT4G01000.1
OG0007866	Np003G187680	AT4G01670.1
OG0007867	Np003G187080	AT4G02100.1
OG0007868	Np003G186880	AT4G02260.1
OG0007869	Np003G186850	AT4G02290.1
OG0007870	Np003G182090	AT4G02340.1
OG0007871	Np003G186200	AT4G02715.1
OG0007872	Np003G186090	AT4G02760.3
OG0007873	Np003G185710	AT4G03020.1
OG0007874	Np003G185460	AT4G03210.1
OG0007875	Np001G040160	AT5G44190.1
OG0007876	Np001G040620	AT5G43910.2
OG0007877	Np001G041460	AT5G43310.1
OG0007879	Np001G064160	AT2G33390.1
OG0007880	Np006G356570	AT2G32300.2
OG0007881	Np006G356520	AT2G32280.1
OG0007882	Np006G356480	AT2G32260.1
OG0007883	Np006G357610	AT2G32970.2
OG0007884	Np006G356640	AT2G32360.1
OG0007885	Np006G355590	AT2G31820.1
OG0007886	Np005G265920, Np006G354820	AT2G31240.1
OG0007887	Np006G354650, Np006G348270	AT2G31130.1
OG0007888	Np006G348750, Np006G354250	AT2G30990.1
OG0007889	Np006G354140, Np006G348850	AT2G30970.1
OG0007890	Np004G253150	AT1G06530.1
OG0007891	Np006G353990, Np006G346820	AT2G30860.1
OG0007892	Np006G347300, Np006G353410	AT2G30520.1
OG0007893	Np006G353040, Np006G347750	AT2G30370.1
OG0007894	Np006G353000, Np006G347800	AT2G30340.2
OG0007895	Np006G352560	AT2G30230.1
OG0007896	Np004G252510	AT1G07130.1
OG0007897	Np006G351690	AT2G30070.1
OG0007898	Np006G359890	AT2G28790.2
OG0007899	Np006G359860	AT2G28780.1
OG0007900	Np006G359330	AT2G28470.1
OG0007901	Np006G359270	AT2G28410.1
OG0007902	Np006G359070	AT2G28315.1
OG0007903	Np006G358480	AT2G27900.1
OG0007904	Np006G361510	AT2G27040.1
OG0007905	Np006G362010	AT2G26730.1
OG0007906	Np003G131990	AT5G06430.1
OG0007907	Np006G362580	AT2G26410.1
OG0007908	Np006G362790	AT2G26250.1
OG0007909	Np005G278030	AT4G27410.3
