Orthogroup	Noccaea_praecox	Capsella_rubella
OG0007470	Np005G302800	XP_006285869.1
OG0007471	Np002G111300	XP_006302926.1
OG0007473	Np002G113240	XP_023643805.1
OG0007474	Np002G114410	XP_006302693.1
OG0007475	Np002G117260	XP_006302267.1, XP_023643182.1
OG0007476	Np002G117500	XP_006300585.2
OG0007477	Np004G247450	XP_006306832.1
OG0007478	Np002G118280	XP_006300732.1
OG0007479	Np002G118660	XP_006301587.1
OG0007480	Np002G118700	XP_006300326.1
OG0007481	Np001G032850	XP_006291618.1
OG0007482	Np001G028200	XP_023638260.1
OG0007483	Np001G027940	XP_023638132.1
OG0007484	Np001G026580	XP_006290562.1
OG0007485	Np004G241730	XP_006306862.1
OG0007486	Np001G025110	XP_006290789.1
OG0007487	Np001G024950	XP_023637839.1
OG0007488	Np001G024870	XP_006291078.1
OG0007489	Np001G024720	XP_006290926.1
OG0007490	Np001G024550	XP_006291384.1
OG0007492	Np001G023690	XP_006291958.1
OG0007493	Np001G023450	XP_006292736.1
OG0007494	Np001G023250	XP_006292111.1
OG0007495	Np001G022610	XP_006290838.1
OG0007496	Np001G022570	XP_023638036.1
OG0007497	Np001G021990	XP_006293066.1
OG0007498	Np001G021760	XP_023637924.1
OG0007499	Np001G021680	XP_023638267.1
OG0007501	Np001G021280	XP_006291939.1
OG0007502	Np001G021270	XP_006291775.1
OG0007503	Np001G020920	XP_006292017.1
OG0007504	Np001G020490	XP_006290572.1
OG0007505	Np001G019010	XP_023638401.1
OG0007506	Np001G018980	XP_006291449.1
OG0007507	Np005G314930	XP_006284783.2
OG0007508	Np001G018730	XP_023638774.1
OG0007510	Np002G092600	XP_006300299.1
OG0007511	Np002G093460	XP_006300743.1
OG0007512	Np002G093970	XP_023643876.1
OG0007513	Np002G095970	XP_023643540.1
OG0007514	Np002G096090	XP_006302700.1
OG0007515	Np002G097350	XP_006301644.1
OG0007516	Np002G098880	XP_006303018.1
OG0007517	Np003G145160	XP_023636846.1
OG0007518	Np002G124640	XP_006301812.1
OG0007519	Np004G191570	XP_006303224.1
OG0007520	Np002G123820	XP_006300405.1
OG0007521	Np002G123480	XP_006301318.1
OG0007522	Np002G122820	XP_006300873.2
OG0007523	Np002G122220	XP_023643226.1
OG0007525	Np002G121490	XP_006300849.1
OG0007526	Np002G121330	XP_006301231.1
OG0007527	Np002G120000	XP_006301856.1
OG0007529	Np002G119780	XP_006301659.2
OG0007530	Np007G408750	XP_023641396.1
OG0007531	Np007G408800	XP_023641078.1
OG0007532	Np007G408810	XP_006299860.1
OG0007533	Np007G408940	XP_006298138.1
OG0007534	Np005G276940	XP_006284669.1
OG0007535	Np005G280160	XP_006285002.1
OG0007536	Np005G279930	XP_006285906.1
OG0007537	Np005G279810	XP_006283906.1
OG0007538	Np006G330970	XP_006293992.2
OG0007539	Np006G331110	XP_006294143.1
OG0007540	Np006G331140	XP_006293704.1
OG0007541	Np007G413690	XP_006298117.1
OG0007542	Np007G413680	XP_006297513.2
OG0007543	Np007G413640	XP_006297844.1
OG0007544	Np007G413330	XP_006297189.1
OG0007545	Np007G413290	XP_006296961.1
OG0007546	Np007G413050	XP_006296729.1
OG0007547	Np007G412820	XP_006297732.1
OG0007548	Np003G128170	XP_023636205.1
OG0007549	Np007G412580	XP_006299999.1
OG0007550	Np007G412230	XP_006281180.1
OG0007551	Np007G411960	XP_023641064.1
OG0007552	Np007G411720	XP_006298719.1
OG0007553	Np003G129220	XP_006288622.1
OG0007554	Np007G411280	XP_006298102.1
OG0007555	Np007G410650	XP_006298380.1
OG0007556	Np007G410570	XP_023641495.1
OG0007557	Np007G410440	XP_006297848.1
OG0007559	Np007G410160	XP_006299102.2
OG0007560	Np007G410040	XP_006296618.1
OG0007561	Np007G410000	XP_006298573.1
OG0007562	Np007G409900	XP_006298425.1
OG0007563	Np005G276860	XP_006285510.1
OG0007564	Np007G409630	XP_006297768.2
OG0007565	Np007G409620	XP_006297385.1
OG0007566	Np007G409580	XP_006299443.1
OG0007567	Np007G409100	XP_023642255.1
OG0007568	Np007G409080	XP_023641654.1
OG0007569	Np005G264490	XP_006291780.1
OG0007570	Np003G174660	XP_006280044.1
OG0007571	Np001G034050	XP_006282005.1
OG0007572	Np004G200790	XP_006304153.1
OG0007573	Np003G172440	XP_006282100.1
OG0007574	Np003G172100	XP_006281172.1
OG0007575	Np003G171850	XP_006281366.2
OG0007576	Np003G171710	XP_023639779.1
OG0007577	Np005G263470	XP_006286258.1
OG0007578	Np003G165910	XP_006279826.1
OG0007579	Np003G164140	XP_006281057.1
OG0007580	Np003G164280	XP_023644353.1
OG0007581	Np003G164470	XP_006280090.1
OG0007582	Np003G164580	XP_006279485.1
OG0007583	Np006G343450, Np001G064290, Np003G164850	XP_006282071.2
OG0007584	Np003G164110	XP_006280226.1
OG0007585	Np003G163890	XP_006280958.1
OG0007586	Np003G162250	XP_023635607.1
OG0007587	Np003G161990	XP_006282084.1
OG0007588	Np003G162740	XP_006280648.1
OG0007589	Np003G163190	XP_006281306.1
OG0007590	Np003G160900	XP_023640493.1
OG0007591	Np003G159400	XP_006282268.1
OG0007592	Np003G158690	XP_006280158.1
OG0007593	Np003G158340	XP_006280439.1
OG0007594	Np003G158240	XP_023637306.1
OG0007595	Np004G246780	XP_006304835.1
OG0007596	Np003G156860	XP_006279916.1
OG0007597	Np003G156590	XP_006280349.1
OG0007598	Np003G156550	XP_006280298.1
OG0007599	Np003G156490	XP_023641323.1
OG0007600	Np003G156050	XP_006281056.1
OG0007601	Np003G155980	XP_006281929.1
OG0007602	Np003G155580, Np003G155630	XP_006280689.1
OG0007603	Np003G155260	XP_006279741.1
OG0007604	Np003G154870	XP_006279902.1
OG0007605	Np001G014990	XP_006289878.1
OG0007606	Np003G140110	XP_006286938.1
OG0007607	Np003G139820	XP_006286470.1
OG0007608	Np003G139740	XP_006286397.1
OG0007609	Np003G139700	XP_006287265.1
OG0007610	Np003G139570	XP_006290068.2
OG0007611	Np003G139250	XP_006288792.1
OG0007612	Np003G139120	XP_006286652.1
OG0007613	Np003G138970	XP_006287315.1
OG0007614	Np003G138870	XP_023636307.1
OG0007615	Np003G138630	XP_006289173.1
OG0007616	Np003G138490	XP_006289197.1
OG0007617	Np003G138100	XP_006288237.1
OG0007618	Np003G138080	XP_006288109.1
OG0007619	Np003G137800	XP_006287304.1
OG0007620	Np005G310330, Np003G137450	XP_023636723.1
OG0007621	Np003G136940	XP_023637265.1
OG0007622	Np003G135370	XP_006288927.1
OG0007623	Np003G135110	XP_023637235.1
OG0007624	Np003G134970	XP_023635989.1
OG0007625	Np003G134860	XP_006290199.1
OG0007626	Np003G134340	XP_006287925.1
OG0007627	Np003G134310	XP_023636353.1
OG0007628	Np003G134040	XP_006289808.1
OG0007629	Np003G133230	XP_023636279.1
OG0007630	Np003G133040	XP_006287883.1
OG0007631	Np005G295380	XP_006285372.1
OG0007632	Np005G293370	XP_006283775.1
OG0007633	Np005G292880	XP_006283799.1
OG0007634	Np005G292710	XP_006283488.1
OG0007636	Np005G291710	XP_006282763.1
OG0007637	Np003G183130	XP_023636507.1
OG0007638	Np005G290680	XP_006284265.1
OG0007639	Np005G290510	XP_023634087.1
OG0007640	Np005G290210	XP_023634413.1
OG0007641	Np005G289910	XP_006282736.2
OG0007642	Np005G288830	XP_006284762.1
OG0007644	Np001G007770	XP_006282196.1
OG0007645	Np005G288230	XP_006283838.1
OG0007646	Np005G287150	XP_023633787.1
OG0007647	Np003G184690	XP_006287440.1
OG0007648	Np005G288030	XP_023634853.1
OG0007649	Np005G286750	XP_006283396.1
OG0007650	Np005G285960	XP_006286235.1
OG0007651	Np005G285840	XP_006284970.1
OG0007652	Np005G285710	XP_006284541.1
OG0007653	Np005G285580	XP_006282681.1
OG0007654	Np005G285230	XP_023633650.1
OG0007655	Np005G285010	XP_006282748.1
OG0007656	Np005G284830	XP_023634502.1
OG0007657	Np005G284660	XP_006283819.1
OG0007658	Np005G284410	XP_006284940.1
OG0007659	Np005G284390	XP_006283627.1
OG0007660	Np005G283440	XP_006284373.1
OG0007661	Np005G283270	XP_006284175.1
OG0007662	Np005G283040	XP_006284583.1
OG0007663	Np004G206120	XP_023645590.1
OG0007664	Np004G206170	XP_006305115.1
OG0007665	Np004G206330	XP_006306798.1
OG0007666	Np004G208350	XP_006305703.1
OG0007667	Np004G224520	XP_006303971.2
OG0007668	Np004G204840	XP_006307678.1
OG0007669	Np004G202480	XP_006305116.1
OG0007670	Np005G308590, Np004G200460	XP_006303973.1
OG0007671	Np004G200950	XP_006304043.2
OG0007672	Np004G200310	XP_023645824.1
OG0007673	Np007G415190	XP_006297908.1
OG0007674	Np004G210910	XP_023644745.1
OG0007675	Np004G211200	XP_006304381.1
OG0007676	Np006G364710	XP_006293967.1
OG0007677	Np004G211410	XP_023632883.1
OG0007678	Np004G211480	XP_006303989.1
OG0007679	Np004G212080	XP_023645588.1
OG0007680	Np004G213400	XP_006304276.2
OG0007681	Np004G213700	XP_006306879.1
OG0007682	Np004G214220	XP_006307148.1
OG0007683	Np004G214280	XP_006306380.1
OG0007684	Np004G214450	XP_006307230.1
OG0007685	Np005G266640	XP_006282468.1
OG0007686	Np003G127410	XP_006286691.1
OG0007687	Np005G267330	XP_006282990.1
OG0007688	Np005G267510	XP_006284061.1
OG0007689	Np001G042700, Np001G042710, Np005G267560	XP_006283732.1
OG0007690	Np005G267940	XP_006284108.1
OG0007691	Np005G268190	XP_006284188.1
OG0007692	Np005G268220	XP_006282757.2
OG0007693	Np005G268460	XP_006285193.1
OG0007694	Np005G268680	XP_006283606.1
OG0007695	Np006G367190	XP_006293370.1
OG0007696	Np005G268840	XP_006284246.1
OG0007697	Np005G269490	XP_006282697.1
OG0007698	Np005G269640	XP_006283903.1
OG0007699	Np005G269700	XP_006286269.2
OG0007700	Np005G269710	XP_006283492.1
OG0007701	Np005G269880	XP_006283269.1
OG0007702	Np005G262570	XP_006284714.1
OG0007703	Np005G262450	XP_006283990.1
OG0007704	Np005G262090	XP_023633771.1
OG0007705	Np005G261890	XP_006285621.1
OG0007706	Np005G261670	XP_006283960.1
OG0007707	Np005G260360	XP_006282642.1
OG0007708	Np005G309990	XP_006306789.2, XP_006282564.1
OG0007709	Np005G311900	XP_006286311.2
OG0007710	Np005G314400	XP_023633635.1
OG0007711	Np006G341040	XP_023639962.1
OG0007712	Np006G340960	XP_023640944.1
OG0007713	Np006G340860	XP_023640767.1
OG0007714	Np004G248700	XP_023645860.1
OG0007715	Np004G215490	XP_006305824.1
OG0007716	Np003G145540	XP_006287398.1
OG0007717	Np006G340740	XP_006293483.1
OG0007718	Np006G340790	XP_006295456.1
OG0007719	Np003G177310	XP_023637427.1
OG0007720	Np003G176130	XP_006286513.2
OG0007721	Np003G175590	XP_006288349.2
OG0007722	Np004G213160	XP_023645006.1
OG0007723	Np006G342710	XP_006295844.1
OG0007724	Np006G342940	XP_006294871.1
OG0007725	Np006G343180	XP_006296039.1
OG0007726	Np006G343310	XP_006293825.2
OG0007727	Np006G343320	XP_006295284.1
OG0007728	Np009G432540, Np006G344820	XP_006294638.1
OG0007729	Np009G432080, Np006G345060	XP_023639507.1
OG0007730	Np001G042160	XP_006279965.1
OG0007731	Np003G178350	XP_006290194.1
OG0007732	Np003G179880	XP_006289656.1
OG0007733	Np003G180290	XP_006289598.1
OG0007734	Np003G181150	XP_006287969.1
OG0007735	Np003G182360	XP_006289429.1
OG0007736	Np003G182760	XP_006287068.1
OG0007737	Np003G183310	XP_006287494.1
OG0007738	Np003G183910	XP_006287620.1
OG0007739	Np003G148170	XP_006288554.1
OG0007740	Np003G184090	XP_006288769.1
OG0007741	Np001G039280	XP_006281837.1
OG0007742	Np001G038270	XP_023637075.1
OG0007743	Np001G037360	XP_023639323.1
OG0007744	Np001G037040	XP_006281156.2
OG0007745	Np001G036310	XP_006281607.1
OG0007746	Np001G036400	XP_006281127.1
OG0007747	Np001G036150	XP_006280800.1
OG0007748	Np001G035830	XP_006280347.2
OG0007749	Np001G035710	XP_023637149.1
OG0007750	Np001G035120	XP_006281194.2
OG0007751	Np003G129110	XP_006289714.1
OG0007752	Np001G034600	XP_006282042.1
OG0007753	Np001G034490	XP_006282002.1
OG0007754	Np001G033830	XP_006281890.1
OG0007755	Np001G032810	XP_023635521.1, XP_023634892.1
OG0007756	Np005G310150	XP_006284506.2
OG0007757	Np005G310420	XP_006285336.1
OG0007758	Np005G307280	XP_006286070.1
OG0007759	Np007G387740	XP_023641759.1
OG0007760	Np007G387340	XP_006298341.1
OG0007761	Np005G308860	XP_006283246.1
OG0007762	Np005G306810	XP_006284542.1
OG0007763	Np005G305660	XP_006282443.1
OG0007765	Np005G318750	XP_006283644.2
OG0007766	Np005G320030	XP_006283718.1
OG0007767	Np005G320260	XP_023634458.1
OG0007769	Np006G320780	XP_006294141.1
OG0007770	Np006G320940	XP_006294807.2
OG0007771	Np006G320990	XP_006295007.1
OG0007772	Np006G321440	XP_006294109.1
OG0007773	Np006G321530	XP_006293500.1
OG0007774	Np006G321670	XP_006293545.2, XP_006296560.2
OG0007775	Np006G321690, Np006G321750	XP_006294780.1
OG0007776	Np006G322670	XP_023639739.1
OG0007777	Np006G322780	XP_006293911.1
OG0007778	Np006G323120	XP_006294923.1
OG0007779	Np006G323280	XP_006295978.1
OG0007780	Np006G323300	XP_006295877.2
OG0007781	Np006G323310	XP_006293673.2
OG0007782	Np006G323340	XP_006295060.1
OG0007783	Np006G323350	XP_023639615.1
OG0007784	Np006G323520	XP_006293676.1
OG0007785	Np006G323920	XP_006295876.1
OG0007786	Np006G324410	XP_006294463.1
OG0007787	Np006G325120	XP_006294915.1
OG0007788	Np006G325710	XP_006294265.1
OG0007789	Np006G325970	XP_006296002.2
OG0007790	Np006G326060, Np005G279320	XP_023639499.1
OG0007792	Np006G327790	XP_006293659.2
OG0007793	Np006G328290	XP_006294317.2
OG0007794	Np006G329140	XP_023639912.1
OG0007795	Np006G328870	XP_006294465.1
OG0007796	Np003G125290	XP_006288519.1
OG0007797	Np003G125540	XP_006287771.1
OG0007798	Np003G125740	XP_006305425.1, XP_006288286.1
OG0007799	Np003G126030	XP_006288058.1
OG0007800	Np003G126120	XP_006288842.1
OG0007801	Np003G126550	XP_006287066.1
OG0007802	Np003G126690	XP_023635974.1
OG0007803	Np003G126760	XP_023635850.1
OG0007804	Np003G126770	XP_006288165.1
OG0007805	Np003G126960	XP_023635967.1
OG0007806	Np003G128300	XP_006289547.1
OG0007807	Np003G127210	XP_006288605.1
OG0007808	Np003G128250	XP_006287392.2
OG0007809	Np003G128440	XP_023637328.1
OG0007810	Np003G128600	XP_006289221.1
OG0007811	Np003G128670	XP_006286833.1
OG0007812	Np003G128760	XP_006288103.1
OG0007813	Np003G128820	XP_006287516.1
OG0007814	Np003G147350	XP_023635832.1
OG0007815	Np003G147770	XP_006287100.1
OG0007817	Np003G140400	XP_006286910.2
OG0007818	Np003G149050	XP_006288672.1
OG0007819	Np003G149360	XP_006286361.1
OG0007820	Np003G149430	XP_006289655.1
OG0007822	Np003G149590, Np003G149710	XP_006288254.1
OG0007823	Np003G149930	XP_006287376.1
OG0007824	Np003G150530	XP_023636153.1
OG0007825	Np003G150890	XP_006287779.1
OG0007826	Np003G151360	XP_006280175.2
OG0007827	Np003G151460	XP_023639542.1
OG0007828	Np003G151740	XP_006281551.1
OG0007829	Np003G152060	XP_006281054.1
OG0007830	Np003G152290	XP_006280933.2
OG0007831	Np003G152650	XP_023640880.1
OG0007833	Np003G153700	XP_023645705.1
OG0007834	Np003G153900	XP_006280320.1
OG0007835	Np001G006540	XP_006281149.1
OG0007836	Np001G006430	XP_006282047.1
OG0007837	Np001G006420	XP_006280553.1
OG0007838	Np001G005900	XP_006281191.1
OG0007839	Np003G156770	XP_006281308.1
OG0007840	Np001G005150	XP_006279637.1
OG0007841	Np001G005100	XP_006281931.1
OG0007842	Np001G004320	XP_006282086.1
OG0007843	Np001G004170	XP_006280921.1
OG0007844	Np001G003980, Np007G419530	XP_006280757.1
OG0007845	Np001G003960	XP_006282168.1
OG0007846	Np001G003360	XP_006281202.1
OG0007847	Np001G003280	XP_006280879.1
OG0007848	Np001G003220	XP_006280072.1
OG0007849	Np001G002790	XP_006280087.1
OG0007850	Np001G002780	XP_006279483.1
OG0007851	Np001G002620	XP_006279944.1
OG0007852	Np001G002390	XP_006281253.1
OG0007853	Np001G002070	XP_023636839.1
OG0007854	Np001G002010	XP_006279745.1
OG0007855	Np001G001880	XP_006280438.2
OG0007856	Np001G001410	XP_006280305.1
OG0007857	Np001G000720	XP_023638701.1
OG0007858	Np001G052860	XP_023638341.1
OG0007859	Np001G000610	XP_023645753.1
OG0007860	Np003G189090	XP_006289072.1
OG0007861	Np003G189180	XP_006287312.1
OG0007862	Np003G188870	XP_023636291.1
OG0007863	Np003G188420	XP_006286665.1
OG0007864	Np003G188350	XP_006287840.1
OG0007866	Np003G187680	XP_006286549.1
OG0007867	Np003G187080	XP_006286487.2
OG0007868	Np003G186880	XP_023635721.1
OG0007869	Np003G186850	XP_006287533.1
OG0007870	Np003G182090	XP_006288215.1
OG0007871	Np003G186200	XP_006288678.1
OG0007872	Np003G186090	XP_006289099.2
OG0007873	Np003G185710	XP_006287594.1
OG0007874	Np003G185460	XP_006288367.1
OG0007875	Np001G040160	XP_006279640.1
OG0007876	Np001G040620	XP_006280646.2
OG0007877	Np001G041460	XP_023637053.1
OG0007878	Np009G431970, Np006G345240	XP_006294883.2
OG0007879	Np001G064160	XP_006295303.1
OG0007880	Np006G356570	XP_006295920.1
OG0007881	Np006G356520	XP_006295126.1
OG0007882	Np006G356480	XP_006294604.1
OG0007883	Np006G357610	XP_023640272.1
OG0007884	Np006G356640	XP_023640688.1
OG0007885	Np006G355590	XP_023640585.1
OG0007886	Np005G265920, Np006G354820	XP_006293850.1
OG0007887	Np006G354650, Np006G348270	XP_023640914.1
OG0007888	Np006G348750, Np006G354250	XP_006293862.1
OG0007889	Np006G354140, Np006G348850	XP_006294266.1
OG0007890	Np004G253150	XP_006304025.1
OG0007891	Np006G353990, Np006G346820	XP_006295885.1
OG0007892	Np006G347300, Np006G353410	XP_006293884.1
OG0007893	Np006G353040, Np006G347750	XP_006295663.1
OG0007894	Np006G353000, Np006G347800	XP_023640753.1
OG0007895	Np006G352560	XP_006295044.1
OG0007896	Np004G252510	XP_023644577.1
OG0007897	Np006G351690	XP_006293768.1
OG0007898	Np006G359890	XP_006294865.1
OG0007899	Np006G359860	XP_006293705.1
OG0007900	Np006G359330	XP_006296187.1
OG0007901	Np006G359270	XP_006295257.1
OG0007902	Np006G359070	XP_006294505.2
OG0007903	Np006G358480	XP_006295762.1
OG0007904	Np006G361510	XP_006293644.1
OG0007905	Np006G362010	XP_006293818.1
OG0007906	Np003G131990	XP_006289054.1, XP_006290095.1
OG0007907	Np006G362580	XP_006296019.1
OG0007908	Np006G362790	XP_006293899.2
OG0007909	Np005G278030	XP_006284199.1
OG0007910	Np005G278440	XP_006284962.1, XP_006280870.1
OG0007911	Np003G141670	XP_006288682.1
OG0007912	Np007G424850	XP_006300020.1
OG0007913	Np003G141000	XP_023637117.1
OG0007914	Np005G311350	XP_006284615.1, XP_023634789.1
OG0007915	Np005G279180	XP_006285834.1
OG0007916	Np007G424430	XP_006297923.1
OG0007917	Np007G424360	XP_006296602.1
OG0007918	Np003G142190	XP_006287327.1
OG0007919	Np007G423840	XP_006299473.1
OG0007920	Np007G423520	XP_006297535.1
OG0007921	Np007G423170	XP_006298994.2
OG0007922	Np007G423020	XP_006298583.1
OG0007923	Np007G422910	XP_006297231.1
OG0007924	Np007G422600	XP_006298717.1
OG0007925	Np007G422130	XP_006297811.1
OG0007926	Np007G421590	XP_023641709.1
OG0007927	Np007G420980	XP_006298440.1
OG0007928	Np007G420230	XP_006299371.1
OG0007929	Np007G420180	XP_006298436.1
OG0007930	Np007G419640	XP_023641440.1
OG0007931	Np007G419360	XP_006297044.1
OG0007932	Np007G419510	XP_006296847.1
OG0007934	Np007G419220	XP_006297819.1
OG0007935	Np007G419010, Np003G188980	XP_006298431.1
OG0007936	Np007G418720	XP_023642026.1
OG0007937	Np007G418800	XP_006296949.1
OG0007938	Np007G418410	XP_023641727.1
OG0007939	Np007G417860	XP_006300146.1
OG0007940	Np007G417690	XP_006298092.2
OG0007941	Np007G417500	XP_006297632.1
OG0007942	Np004G199970	XP_006297962.1
OG0007943	Np007G416880	XP_006297352.1
OG0007944	Np007G416850	XP_023642192.1
OG0007945	Np007G416800	XP_006297500.1
OG0007946	Np007G416760	XP_006298618.1
OG0007947	Np007G416750	XP_006298844.1
OG0007948	Np001G017070	XP_006279717.1
OG0007949	Np007G415970	XP_006296764.1
OG0007950	Np007G403970, Np007G415650	XP_006297636.1
OG0007951	Np007G415340	XP_006296958.2
OG0007952	Np007G415160	XP_006296980.1
OG0007953	Np003G174030, Np007G415060	XP_006298255.1
OG0007954	Np007G415050	XP_023642689.1
OG0007955	Np007G414720	XP_006298204.1
OG0007956	Np007G414510	XP_006298049.1
OG0007957	Np007G414160	XP_006299559.1
OG0007958	Np006G332070	XP_006294355.1
OG0007959	Np006G332130	XP_006295728.1
OG0007960	Np006G332150	XP_006293648.1
OG0007961	Np006G332710	XP_006295818.1
OG0007962	Np006G332910	XP_023639852.1
OG0007963	Np006G333690	XP_006295866.1
OG0007964	Np006G334850	XP_006294631.1
OG0007965	Np006G339670	XP_006295981.1
OG0007966	Np006G339610	XP_006296048.1
OG0007967	Np006G339480	XP_006294791.1
OG0007968	Np006G339120	XP_006295828.1
OG0007969	Np006G339090	XP_023639702.1
OG0007970	Np006G338640	XP_006294468.1
OG0007971	Np006G338160	XP_006295254.1
OG0007972	Np006G338100	XP_006296293.2
OG0007973	Np006G337840	XP_006293893.1
OG0007974	Np006G337670	XP_006295079.1
OG0007975	Np006G336950	XP_006295210.2
OG0007976	Np006G336850	XP_006295025.2
OG0007977	Np006G336770	XP_006296475.1
OG0007978	Np006G336510	XP_006295903.1
OG0007979	Np006G336040	XP_006294066.1
OG0007980	Np006G335790	XP_023640291.1
OG0007981	Np006G335540	XP_006293973.2
OG0007982	Np006G339980	XP_006294910.1
OG0007983	Np004G240920	XP_006304401.1
OG0007984	Np004G240010	XP_006303890.1
OG0007985	Np004G239450	XP_006305777.1
OG0007986	Np004G238170	XP_006306770.1
OG0007987	Np004G237570	XP_006305717.1
OG0007988	Np004G237670	XP_006303188.1
OG0007989	Np004G237520	XP_006303901.1
OG0007991	Np004G237310	XP_006291271.1
OG0007992	Np004G237120	XP_023633012.1
