Orthogroup	Noccaea_praecox	Arabis_alpina
OG0008255	Np002G074430	Aa_G121610.h1.t1
OG0008256	Np002G074940	Aa_G129320.h1.t1
OG0008257	Np002G075270	Aa_G104380.h1.t1
OG0008258	Np002G075400	Aa_G215620.h1.t1
OG0008259	Np002G075700	Aa_G455480.h1.t1, Aa_G164960.h1.t1
OG0008260	Np002G076390	Aa_G111080.h1.t1
OG0008261	Np002G077020	Aa_G410740.h1.t1
OG0008262	Np002G077120	Aa_G410820.h1.t1
OG0008263	Np002G077400	Aa_G730120.h1.t1
OG0008264	Np002G077410	Aa_G730110.h1.t1
OG0008265	Np002G077670	Aa_G64880.h1.t1
OG0008266	Np002G077760	Aa_G52660.h1.t1, Aa_G64800.h1.t1
OG0008267	Np002G077880, Np002G077890	Aa_G533880.h1.t1
OG0008268	Np002G078250	Aa_G348880.h1.t1
OG0008269	Np002G078650	Aa_G477010.h1.t1
OG0008270	Np002G078940	Aa_G64550.h1.t1
OG0008271	Np002G079340	Aa_G283740.h1.t1
OG0008272	Np002G079700	Aa_G98840.h1.t1
OG0008273	Np002G080690, Np002G080070	Aa_G30460.h1.t1
OG0008274	Np002G080200	Aa_G30350.h1.t1
OG0008275	Np002G080250	Aa_G567780.h1.t1
OG0008277	Np002G081110, Np004G215670	Aa_G303520.h1.t1
OG0008278	Np002G081220	Aa_G303440.h1.t1, Aa_G303420.h1.t1
OG0008279	Np002G081480	Aa_G341830.h1.t1
OG0008280	Np002G081620	Aa_G341730.h1.t1, Aa_G147300.h1.t1
OG0008281	Np002G082400	Aa_G187100.h1.t1
OG0008282	Np002G082710	Aa_G347940.h1.t1
OG0008283	Np002G072660	Aa_G444570.h1.t1
OG0008284	Np002G072120	Aa_G145410.h1.t1
OG0008285	Np002G071720	Aa_G265740.h1.t1
OG0008286	Np002G071620	Aa_G293630.h1.t1
OG0008287	Np002G071270	Aa_G21680.h1.t1
OG0008288	Np002G071150	Aa_G21570.h1.t1
OG0008289	Np002G070990	Aa_G410430.h1.t1
OG0008290	Np002G070780	Aa_G312130.h1.t1
OG0008291	Np005G311770	Aa_G497410.h1.t1
OG0008292	Np002G070540	Aa_G385750.h1.t1
OG0008293	Np002G070230	Aa_G239120.h1.t1
OG0008294	Np007G408690	Aa_G40140.h1.t1
OG0008295	Np007G408200	Aa_G290240.h1.t1
OG0008296	Np007G408160	Aa_G290200.h1.t1
OG0008297	Np007G407830	Aa_G539200.h1.t1, Aa_G373910.h1.t1
OG0008298	Np007G407560, Np004G202830	Aa_G176090.h1.t1
OG0008299	Np007G406500	Aa_G641610.h1.t1
OG0008300	Np001G013350	Aa_G539320.h1.t1
OG0008301	Np007G406470	Aa_G472330.h1.t1
OG0008302	Np005G312030, Np007G406390	Aa_G472300.h1.t1
OG0008303	Np007G406360	Aa_G237720.h1.t1
OG0008304	Np007G406020	Aa_G237550.h1.t1
OG0008306	Np007G405950	Aa_G645590.h1.t1, Aa_G483860.h1.t1
OG0008307	Np007G405850	Aa_G76690.h1.t1
OG0008309	Np007G404680	Aa_G1220.h1.t1
OG0008310	Np007G404460	Aa_G1050.h1.t1
OG0008311	Np007G404420	Aa_G1010.h1.t1
OG0008312	Np004G194070	Aa_G173600.h1.t1
OG0008313	Np007G390090	Aa_G233720.h1.t1
OG0008314	Np007G390520	Aa_G223460.h1.t1
OG0008315	Np007G390570	Aa_G223510.h1.t1
OG0008316	Np007G391460	Aa_G97070.h1.t1
OG0008317	Np007G392220	Aa_G107720.h1.t1
OG0008318	Np007G392520	Aa_G53630.h1.t1
OG0008319	Np007G393100	Aa_G498900.h1.t1
OG0008320	Np007G393510	Aa_G176960.h1.t1
OG0008321	Np007G394120	Aa_G82120.h1.t1
OG0008322	Np007G394720	Aa_G522310.h1.t1
OG0008323	Np007G394740	Aa_G522280.h1.t1
OG0008324	Np007G394930	Aa_G922750.h2.t1, Aa_G922750.h1.t1
OG0008325	Np007G395730	Aa_G382250.h1.t1
OG0008326	Np007G396410	Aa_G20160.h1.t1
OG0008327	Np007G396440	Aa_G20200.h1.t1
OG0008329	Np001G057750	Aa_G511030.h1.t1
OG0008330	Np012G436930, Np011G436420	Aa_G250690.h1.t1
OG0008331	Np005G303460	Aa_G482190.h1.t1
OG0008332	Np007G383160	Aa_G96560.h1.t1
OG0008333	Np007G384040	Aa_G391640.h1.t1
OG0008334	Np007G384470	Aa_G543600.h1.t1
OG0008335	Np007G386040	Aa_G199090.h1.t1
OG0008336	Np007G386320	Aa_G568380.h1.t1
OG0008337	Np007G387830	Aa_G77040.h1.t1
OG0008338	Np003G165280	Aa_G238040.h1.t1
OG0008339	Np007G374740	Aa_G99980.h1.t1
OG0008340	Np007G378320	Aa_G284880.h1.t1
OG0008341	Np007G378090	Aa_G384620.h1.t1
OG0008342	Np007G377880	Aa_G347030.h1.t1
OG0008343	Np007G377440	Aa_G110290.h1.t1
OG0008344	Np007G377060	Aa_G313520.h1.t1
OG0008345	Np007G376610	Aa_G544700.h1.t1
OG0008346	Np007G376450, Np007G376480	Aa_G548910.h1.t1, Aa_G805830.h1.t1, Aa_G805830.h2.t1
OG0008347	Np007G375950	Aa_G314490.h1.t1
OG0008348	Np007G375850	Aa_G855330.h1.t1
OG0008349	Np007G375820	Aa_G199500.h1.t1, Aa_G199510.h1.t1
OG0008350	Np007G375430	Aa_G261570.h1.t1
OG0008351	Np007G374240	Aa_G426640.h1.t1
OG0008352	Np007G374330	Aa_G483690.h1.t1
OG0008353	Np007G374100	Aa_G63040.h1.t1, Aa_G185910.h1.t1
OG0008354	Np002G092100	Aa_G244890.h1.t1
OG0008355	Np007G373120	Aa_G230170.h1.t1
OG0008356	Np007G372110	Aa_G422300.h1.t1
OG0008357	Np004G190500	Aa_G109000.h1.t1
OG0008358	Np004G190610	Aa_G378660.h1.t1
OG0008359	Np004G191220	Aa_G231460.h1.t1
OG0008360	Np001G032600	Aa_G63440.h1.t1
OG0008361	Np004G191310	Aa_G272680.h1.t1
OG0008362	Np004G192280	Aa_G127840.h1.t1
OG0008363	Np004G192310	Aa_G127810.h1.t1
OG0008364	Np004G192800	Aa_G74300.h1.t1
OG0008365	Np004G192860	Aa_G74230.h1.t1
OG0008366	Np004G193050	Aa_G74120.h1.t1
OG0008367	Np004G193350	Aa_G674980.h1.t1
OG0008368	Np004G193370	Aa_G650270.h1.t1
OG0008369	Np004G193470	Aa_G381960.h1.t1
OG0008370	Np004G193610	Aa_G396730.h1.t1
OG0008371	Np004G194900	Aa_G219780.h1.t1
OG0008372	Np004G195020	Aa_G630060.h1.t1
OG0008373	Np004G195270	Aa_G166300.h1.t1
OG0008374	Np004G195660	Aa_G582110.h1.t1
OG0008375	Np004G196520	Aa_G36820.h1.t1
OG0008376	Np004G196830	Aa_G416530.h1.t1
OG0008377	Np004G196910	Aa_G314870.h1.t1, Aa_G566060.h1.t1
OG0008378	Np004G198440	Aa_G716930.h1.t1
OG0008379	Np004G198630	Aa_G237900.h1.t1
OG0008380	Np005G300950	Aa_G461410.h1.t1
OG0008381	Np005G301270	Aa_G468250.h1.t1
OG0008382	Np006G341180	Aa_G405990.h1.t1
OG0008383	Np006G341340	Aa_G15100.h1.t1
OG0008385	Np001G053820	Aa_G87970.h1.t1
OG0008386	Np001G054080	Aa_G300360.h1.t1
OG0008387	Np001G054290	Aa_G114510.h1.t1
OG0008388	Np001G054470	Aa_G478780.h1.t1
OG0008389	Np001G054950	Aa_G698160.h1.t1
OG0008390	Np001G055120	Aa_G111340.h1.t1
OG0008391	Np001G056370	Aa_G402250.h1.t1
OG0008392	Np001G056470	Aa_G744990.h1.t1
OG0008393	Np001G056610	Aa_G297370.h1.t1
OG0008394	Np001G056800	Aa_G393770.h1.t1
OG0008395	Np001G057200	Aa_G348560.h1.t1
OG0008396	Np001G053600	Aa_G236030.h1.t1
OG0008397	Np001G057420	Aa_G300490.h1.t1
OG0008398	Np001G057430	Aa_G300500.h1.t1
OG0008399	Np001G057890	Aa_G331280.h1.t1
OG0008400	Np007G392970, Np001G057380	Aa_G277000.h1.t1
OG0008401	Np001G057830	Aa_G331310.h1.t1
OG0008402	Np001G058440	Aa_G301500.h1.t1
OG0008403	Np001G059100	Aa_G462010.h1.t1
OG0008404	Np001G059290	Aa_G359130.h1.t1
OG0008405	Np001G060050	Aa_G287270.h1.t1
OG0008406	Np001G060650	Aa_G171090.h1.t1
OG0008407	Np001G061490	Aa_G513090.h1.t1
OG0008408	Np001G062370	Aa_G114810.h1.t1
OG0008409	Np001G063000	Aa_G98520.h1.t1
OG0008410	Np001G063280, Np001G063300	Aa_G433110.h1.t1
OG0008411	Np001G063570	Aa_G114100.h1.t1
OG0008412	Np001G063580	Aa_G114110.h1.t1
OG0008413	Np001G063660	Aa_G114180.h1.t1
OG0008414	Np001G063700	Aa_G114230.h1.t1
OG0008415	Np001G064070	Aa_G114300.h1.t1
OG0008416	Np001G064080	Aa_G114310.h1.t1
OG0008417	Np006G327860	Aa_G200020.h1.t1
OG0008418	Np005G315700	Aa_G174510.h1.t1
OG0008419	Np001G064660	Aa_G340590.h1.t1
OG0008420	Np001G064750	Aa_G686870.h1.t1
OG0008421	Np001G064780	Aa_G686840.h1.t1
OG0008422	Np001G064910	Aa_G322980.h1.t1
OG0008423	Np001G064980	Aa_G322930.h1.t1
OG0008424	Np001G065090	Aa_G132740.h1.t1
OG0008425	Np001G065500	Aa_G218950.h1.t1
OG0008426	Np001G065650	Aa_G103370.h1.t1
OG0008427	Np001G066130	Aa_G77340.h1.t1
OG0008428	Np001G066330	Aa_G354040.h1.t1
OG0008430	Np001G067820	Aa_G33540.h1.t1
OG0008431	Np001G068090	Aa_G2280.h1.t1
OG0008432	Np001G068110	Aa_G2310.h1.t1
OG0008433	Np001G068290	Aa_G2430.h1.t1
OG0008434	Np001G068430	Aa_G2530.h1.t1
OG0008435	Np001G068400	Aa_G2500.h1.t1
OG0008437	Np001G069300	Aa_G364370.h1.t1
OG0008438	Np001G069330	Aa_G364400.h1.t1
OG0008439	Np001G069540	Aa_G163660.h1.t1
OG0008440	Np001G069730	Aa_G272960.h1.t1
OG0008441	Np004G191830	Aa_G118260.h1.t1
OG0008442	Np004G192300	Aa_G127820.h1.t1
OG0008445	Np001G036260	Aa_G207210.h1.t1
OG0008446	Np003G182220	Aa_G410050.h1.t1
OG0008447	Np006G335800	Aa_G599710.h1.t1
OG0008448	Np002G083080	Aa_G548720.h1.t1, Aa_G887300.h1.t1, Aa_G337190.h1.t1
OG0008448	Np002G119450	Aa_G572090.h1.t1
OG0008450	Np002G082570	Aa_G199210.h1.t1, Aa_G586150.h1.t1
OG0008451	Np004G230840	Aa_G397300.h1.t1
OG0008452	Np005G276500	Aa_G44600.h1.t1
OG0008453	Np005G271080	Aa_G325020.h1.t1, Aa_G325030.h1.t1
OG0008454	Np005G263800	Aa_G258420.h1.t1
OG0008455	Np005G270500	Aa_G395060.h1.t1
OG0008460	Np003G175870	Aa_G97500.h1.t1
OG0008461	Np004G241440	Aa_G661490.h1.t1
OG0008462	Np002G082850, Np002G082870	Aa_G629590.h1.t1
OG0008463	Np002G084480	Aa_G412950.h1.t1
OG0008464	Np002G089460	Aa_G283930.h1.t1
OG0008465	Np002G089520	Aa_G141430.h1.t1
OG0008466	Np002G093930	Aa_G3780.h1.t1
OG0008468	Np007G410760	Aa_G195580.h1.t1
OG0008469	Np003G127320	Aa_G451920.h1.t1
OG0008470	Np001G041260	Aa_G519820.h1.t1
OG0008471	Np006G359500	Aa_G158260.h1.t1
OG0008472	Np005G310720, Np002G100030	Aa_G236270.h1.t1, Aa_G447140.h1.t1
OG0008473	Np003G153100	Aa_G28030.h1.t1, Aa_G142240.h1.t1
OG0008475	Np003G164940	Aa_G398440.h1.t1
OG0008476	Np003G155210	Aa_G31760.h1.t1
OG0008477	Np003G150850	Aa_G173780.h1.t1
OG0008478	Np001G012490	Aa_G398050.h1.t1
OG0008479	Np001G007360	Aa_G13510.h1.t1
OG0008480	Np001G002510	Aa_G23410.h1.t1
OG0008482	Np004G225960	Aa_G617600.h1.t1
OG0008486	Np003G172650	Aa_G597660.h1.t1
OG0008491	Np001G017910	Aa_G102200.h1.t1
OG0008492	Np006G366500	Aa_G166790.h1.t1
OG0008504	Np005G276660	Aa_G445240.h1.t1
OG0008505	Np005G276130	Aa_G317860.h1.t1
OG0008506	Np005G275870	Aa_G23870.h1.t1
OG0008507	Np005G275690	Aa_G186680.h1.t1
OG0008508	Np005G275550	Aa_G304530.h1.t1
OG0008509	Np005G274560	Aa_G57100.h1.t1
OG0008510	Np001G061640	Aa_G749400.h1.t1
OG0008511	Np005G274510	Aa_G289470.h1.t1
OG0008512	Np005G274480	Aa_G680040.h1.t1
OG0008513	Np005G274270	Aa_G623960.h1.t1
OG0008514	Np005G273850	Aa_G279910.h1.t1
OG0008516	Np005G273330	Aa_G158870.h1.t1
OG0008517	Np005G273270	Aa_G646070.h1.t1
OG0008518	Np003G147950	Aa_G230400.h1.t1
OG0008519	Np005G272730	Aa_G190530.h1.t1
OG0008520	Np005G272700	Aa_G190560.h1.t1
OG0008521	Np005G271810	Aa_G860280.h1.t1
OG0008522	Np005G271650	Aa_G59870.h1.t1
OG0008523	Np005G271390	Aa_G74680.h1.t1
OG0008524	Np005G271270	Aa_G74860.h1.t1
OG0008525	Np005G271200	Aa_G45780.h1.t1
OG0008526	Np005G270770	Aa_G394910.h1.t1
OG0008527	Np005G270550	Aa_G395020.h1.t1
OG0008528	Np005G270520	Aa_G395050.h1.t1
OG0008529	Np005G269970	Aa_G153940.h1.t1
OG0008530	Np005G263080	Aa_G757820.h1.t1
OG0008531	Np005G263050	Aa_G468810.h1.t1
OG0008532	Np005G263060	Aa_G661850.h1.t1
OG0008533	Np005G263310	Aa_G432590.h1.t1
OG0008534	Np005G269910	Aa_G425220.h1.t1
OG0008535	Np005G263430	Aa_G376600.h1.t1
OG0008536	Np005G263440	Aa_G376590.h1.t1
OG0008537	Np005G263450	Aa_G376570.h1.t1
OG0008538	Np005G263520	Aa_G609990.h1.t1
OG0008540	Np005G264520	Aa_G499500.h1.t1
OG0008541	Np005G264300	Aa_G274320.h1.t1
OG0008541	Np005G264310	Aa_G58570.h1.t1, Aa_G274350.h1.t1, Aa_G274330.h1.t1
OG0008542	Np005G264160	Aa_G432470.h1.t1
OG0008543	Np005G264730	Aa_G144800.h1.t1
OG0008544	Np005G264770	Aa_G144830.h1.t1
OG0008545	Np005G264880	Aa_G614680.h1.t1
OG0008546	Np005G265340	Aa_G238270.h1.t1
OG0008547	Np005G265570	Aa_G84900.h1.t1
OG0008548	Np004G215530	Aa_G414300.h1.t1
OG0008550	Np004G217080	Aa_G194310.h1.t1
OG0008551	Np004G217520	Aa_G194180.h1.t1
OG0008552	Np004G219740	Aa_G542310.h1.t1
OG0008553	Np004G205200	Aa_G109320.h1.t1
OG0008554	Np005G319390	Aa_G173170.h1.t1
OG0008555	Np005G296310	Aa_G173250.h1.t1
OG0008556	Np005G298900	Aa_G406700.h1.t1
OG0008557	Np004G245730	Aa_G261900.h1.t1
OG0008558	Np002G105560	Aa_G456080.h1.t1
OG0008559	Np002G105120	Aa_G6720.h1.t1
OG0008560	Np002G108410	Aa_G365900.h1.t1
OG0008561	Np005G263150	Aa_G58480.h1.t1
OG0008562	Np002G113160	Aa_G656790.h1.t1
OG0008563	Np004G249140	Aa_G463930.h1.t1
OG0008564	Np002G113800	Aa_G202680.h1.t1
OG0008565	Np002G115510	Aa_G238470.h1.t1
OG0008566	Np002G115580	Aa_G17440.h1.t1
OG0008567	Np002G116560	Aa_G318340.h1.t1
OG0008568	Np002G116460	Aa_G291270.h1.t1
OG0008569	Np007G385930	Aa_G191430.h1.t1
OG0008570	Np002G117590	Aa_G341990.h1.t1
OG0008571	Np002G117780	Aa_G177320.h1.t1
OG0008572	Np002G117890	Aa_G177290.h1.t1
OG0008574	Np002G118390, Np002G118370	Aa_G587090.h1.t1
OG0008575	Np002G118490	Aa_G149930.h1.t1
OG0008576	Np002G118830, Np002G118840	Aa_G531860.h1.t1, Aa_G218160.h1.t1
OG0008577	Np004G246270	Aa_G338900.h1.t1
OG0008578	Np004G241210	Aa_G121130.h1.t1
OG0008579	Np001G027020	Aa_G640070.h1.t1
OG0008580	Np001G026600	Aa_G606450.h1.t1
OG0008581	Np001G026370	Aa_G280940.h1.t1
OG0008582	Np001G025660	Aa_G323190.h1.t1
OG0008583	Np001G025120	Aa_G146270.h1.t1, Aa_G146260.h1.t1
OG0008584	Np001G024570	Aa_G480480.h1.t1
OG0008585	Np001G024110	Aa_G614820.h1.t1
OG0008586	Np001G023680	Aa_G329050.h1.t1
OG0008587	Np001G023330	Aa_G207020.h1.t1
OG0008588	Np001G023190	Aa_G257350.h1.t1
OG0008589	Np001G023010	Aa_G83320.h1.t1
OG0008590	Np001G022500	Aa_G25780.h1.t1
OG0008591	Np001G022270	Aa_G25620.h1.t1
OG0008592	Np001G021890	Aa_G248020.h1.t1
OG0008593	Np001G021870	Aa_G248000.h1.t1
OG0008594	Np001G021350	Aa_G508070.h1.t1
OG0008595	Np001G021080	Aa_G424630.h1.t1
OG0008596	Np001G020970	Aa_G263380.h1.t1
OG0008597	Np001G020400	Aa_G570800.h1.t1
OG0008598	Np001G020390	Aa_G34130.h1.t1
OG0008599	Np001G019900	Aa_G185290.h1.t1
OG0008600	Np001G019870	Aa_G185310.h1.t1
OG0008601	Np001G019590	Aa_G142460.h1.t1
OG0008602	Np001G019490	Aa_G635210.h1.t1
OG0008603	Np001G019470	Aa_G580980.h1.t1
OG0008606	Np002G095420	Aa_G149720.h1.t1
OG0008607	Np001G059890, Np002G096440	Aa_G387730.h1.t1
OG0008608	Np002G097500	Aa_G807960.h1.t1
OG0008609	Np002G098650	Aa_G474730.h1.t1
OG0008611	Np002G124750	Aa_G277470.h1.t1
OG0008612	Np002G124280	Aa_G270040.h1.t1
OG0008613	Np002G124180	Aa_G186250.h1.t1
OG0008614	Np002G123750	Aa_G324250.h1.t1
OG0008616	Np002G123310	Aa_G65930.h1.t1
OG0008617	Np002G122240	Aa_G72480.h1.t1
OG0008618	Np002G122250	Aa_G72490.h1.t1
OG0008619	Np002G121340	Aa_G274790.h1.t1
OG0008620	Np002G120520	Aa_G391130.h1.t1
OG0008621	Np007G408740	Aa_G40190.h1.t1
OG0008622	Np003G155950	Aa_G307740.h1.t1
OG0008624	Np006G330740	Aa_G144290.h1.t1
OG0008625	Np006G330670	Aa_G718940.h1.t1
OG0008626	Np007G413510	Aa_G403680.h1.t1
OG0008627	Np007G412640	Aa_G324420.h1.t1
OG0008627	Np003G128060	Aa_G520010.h1.t1
OG0008628	Np007G412060	Aa_G419570.h1.t1
OG0008629	Np007G411430	Aa_G137060.h1.t1
OG0008630	Np007G411150	Aa_G136870.h1.t1
OG0008631	Np007G411060	Aa_G136770.h1.t1
OG0008632	Np007G410310	Aa_G216120.h1.t1
OG0008633	Np007G410250	Aa_G216050.h1.t1
OG0008634	Np007G409710	Aa_G5540.h1.t1
OG0008635	Np007G412470, Np007G409610	Aa_G5460.h1.t1
OG0008636	Np007G409600	Aa_G5450.h1.t1
OG0008637	Np007G409280	Aa_G759740.h1.t1
OG0008638	Np007G409050	Aa_G40500.h1.t1
OG0008639	Np003G174530	Aa_G201650.h1.t1
OG0008640	Np001G048680, Np003G173060	Aa_G125860.h1.t1
OG0008641	Np003G172840	Aa_G442840.h1.t1
OG0008642	Np003G172480	Aa_G313110.h1.t1
OG0008643	Np003G171650	Aa_G124250.h1.t1
OG0008644	Np003G171560	Aa_G124220.h1.t1
OG0008645	Np003G170580, Np003G171100	Aa_G153050.h1.t1
OG0008646	Np004G203570	Aa_G101860.h1.t1
OG0008647	Np003G167550	Aa_G265320.h1.t1
OG0008648	Np003G165210	Aa_G190330.h1.t1
OG0008649	Np003G164650	Aa_G308750.h1.t1
OG0008650	Np003G164420	Aa_G94230.h1.t1
OG0008651	Np003G164540	Aa_G656270.h1.t1
OG0008652	Np003G164840	Aa_G636610.h1.t1
OG0008653	Np003G163810	Aa_G198300.h1.t1
OG0008654	Np003G163780	Aa_G349230.h1.t1
OG0008655	Np003G163660	Aa_G413860.h1.t1
OG0008656	Np003G163530	Aa_G669050.h1.t1
OG0008657	Np003G162230	Aa_G88120.h1.t1
OG0008659	Np003G162390	Aa_G184110.h1.t1
OG0008660	Np003G162510	Aa_G54490.h1.t1
OG0008661	Np003G162690	Aa_G54560.h1.t1
OG0008662	Np003G160740	Aa_G489810.h1.t1
OG0008663	Np003G160500	Aa_G441950.h1.t1
OG0008664	Np003G160380	Aa_G442060.h1.t1
OG0008666	Np003G159380	Aa_G48520.h1.t1
OG0008668	Np003G158320	Aa_G253210.h1.t1
OG0008669	Np003G157970	Aa_G242680.h1.t1
OG0008670	Np003G157950	Aa_G242720.h1.t1
OG0008671	Np003G157440	Aa_G232840.h1.t1
OG0008672	Np003G157180	Aa_G22020.h1.t1, Aa_G488010.h1.t1
OG0008673	Np003G157150	Aa_G22000.h1.t1
OG0008674	Np003G156720	Aa_G197800.h1.t1
OG0008675	Np003G156440	Aa_G331630.h1.t1
OG0008676	Np003G156330	Aa_G69040.h1.t1
OG0008677	Np003G156130	Aa_G307350.h1.t1
OG0008678	Np003G155710	Aa_G228170.h1.t1
OG0008679	Np003G155190	Aa_G31740.h1.t1
OG0008680	Np003G155020	Aa_G31620.h1.t1
OG0008681	Np003G155010	Aa_G31610.h1.t1
OG0008682	Np001G018280	Aa_G90130.h1.t1
OG0008683	Np001G018180	Aa_G103490.h1.t1
OG0008684	Np001G018170	Aa_G103480.h1.t1
OG0008685	Np003G140030	Aa_G19550.h1.t1
OG0008686	Np003G140010	Aa_G19530.h1.t1
OG0008687	Np003G139770	Aa_G385330.h1.t1
OG0008688	Np003G139730	Aa_G385300.h1.t1
OG0008690	Np003G139670	Aa_G155200.h1.t1
OG0008692	Np003G139180	Aa_G138200.h1.t1
OG0008693	Np003G139030	Aa_G256580.h1.t1
OG0008694	Np003G138680	Aa_G215850.h1.t1
OG0008695	Np003G138540	Aa_G278960.h1.t1
OG0008697	Np003G138460	Aa_G267630.h1.t1
OG0008698	Np003G137890	Aa_G158490.h1.t1
OG0008699	Np003G137080	Aa_G168600.h1.t1
OG0008700	Np003G136810	Aa_G98230.h1.t1
OG0008701	Np003G136680	Aa_G159160.h1.t1
OG0008702	Np003G136440	Aa_G356480.h1.t1
OG0008703	Np003G136140	Aa_G152750.h1.t1
OG0008704	Np003G135930	Aa_G516730.h1.t1
OG0008705	Np003G135840, Np005G283830	Aa_G231110.h1.t1
OG0008706	Np003G135440	Aa_G130530.h1.t1
OG0008707	Np003G135100	Aa_G635940.h1.t1
OG0008708	Np003G135070	Aa_G210880.h1.t1
OG0008709	Np003G134770	Aa_G210680.h1.t1
OG0008710	Np003G134410	Aa_G319270.h1.t1
OG0008711	Np003G134090	Aa_G587760.h1.t1
OG0008712	Np003G134050	Aa_G611230.h1.t1
OG0008713	Np003G133830	Aa_G76460.h1.t1
OG0008714	Np003G133540	Aa_G471580.h1.t1
OG0008715	Np005G295940	Aa_G96310.h1.t1
OG0008716	Np005G293890	Aa_G520190.h1.t1
OG0008717	Np005G293720	Aa_G604440.h1.t1
OG0008719	Np005G293430	Aa_G652540.h1.t1
OG0008720	Np005G293420	Aa_G152300.h1.t1
OG0008721	Np005G292890	Aa_G575640.h1.t1
OG0008722	Np005G292400	Aa_G176320.h1.t1
OG0008724	Np001G037300	Aa_G239390.h1.t1
OG0008725	Np005G290230	Aa_G78160.h1.t1
OG0008726	Np005G290200	Aa_G78200.h1.t1
OG0008727	Np005G289940	Aa_G455340.h1.t1
OG0008728	Np005G289800	Aa_G299600.h1.t1
OG0008731	Np005G288730	Aa_G204030.h1.t1
OG0008732	Np005G288570	Aa_G588560.h1.t1
OG0008734	Np005G287270	Aa_G297820.h1.t1
OG0008735	Np005G287550	Aa_G37640.h1.t1
OG0008736	Np005G288060	Aa_G318040.h1.t1
OG0008737	Np005G286430, Np005G286440	Aa_G298580.h1.t1
OG0008739	Np003G182120	Aa_G35020.h1.t1
OG0008740	Np005G284820	Aa_G585500.h1.t1
OG0008741	Np005G284670	Aa_G19920.h1.t1
OG0008742	Np005G284550	Aa_G20060.h1.t1
OG0008743	Np005G284430	Aa_G171520.h1.t1
OG0008744	Np005G284240	Aa_G301690.h1.t1
OG0008745	Np005G283540	Aa_G55660.h1.t1
OG0008746	Np002G085230	Aa_G101730.h1.t1
OG0008747	Np005G283110	Aa_G124430.h1.t1
OG0008748	Np003G178360	Aa_G425050.h1.t1
OG0008749	Np004G206470	Aa_G300890.h1.t1
OG0008752	Np004G208720	Aa_G511180.h1.t1
OG0008753	Np004G224060	Aa_G507080.h1.t1
OG0008754	Np004G204360	Aa_G322420.h1.t1, Aa_G250110.h1.t1
OG0008755	Np004G202520	Aa_G82640.h1.t1
OG0008756	Np004G202560	Aa_G288770.h1.t1
OG0008757	Np004G210410	Aa_G326540.h1.t1
OG0008758	Np004G201900	Aa_G128480.h1.t1, Aa_G128490.h1.t1
OG0008759	Np004G210700	Aa_G130720.h1.t1
OG0008760	Np004G211130	Aa_G329850.h1.t1
OG0008761	Np002G081210	Aa_G303450.h1.t1
OG0008762	Np004G212120	Aa_G348090.h1.t1
OG0008763	Np004G212330	Aa_G348140.h1.t1
OG0008764	Np004G212940	Aa_G108350.h1.t1
OG0008765	Np004G214180	Aa_G279730.h1.t1
OG0008766	Np004G214580	Aa_G216400.h1.t1
OG0008767	Np004G214720	Aa_G476230.h1.t1
OG0008768	Np004G214930	Aa_G355740.h1.t1
OG0008769	Np005G267190	Aa_G157010.h1.t1
OG0008770	Np005G267230	Aa_G376380.h1.t1
OG0008771	Np005G266800, Np005G267570	Aa_G514620.h1.t1
OG0008772	Np005G268170	Aa_G179590.h1.t1
OG0008774	Np005G268730	Aa_G214260.h1.t1
OG0008775	Np005G268890	Aa_G139440.h1.t1
OG0008776	Np005G268950	Aa_G575880.h1.t1
OG0008777	Np005G269060	Aa_G540770.h1.t1
OG0008778	Np005G269780	Aa_G615860.h1.t1
OG0008779	Np005G269820	Aa_G615880.h1.t1
OG0008780	Np005G262590	Aa_G294470.h1.t1
OG0008782	Np005G262440	Aa_G294320.h1.t1
OG0008783	Np005G262050	Aa_G381650.h1.t1
OG0008784	Np005G261340	Aa_G352050.h1.t1
OG0008785	Np005G277460	Aa_G291800.h1.t1
OG0008786	Np005G310830	Aa_G463810.h1.t1, Aa_G69370.h1.t1
OG0008787	Np005G310970	Aa_G158690.h1.t1, Aa_G335800.h1.t1
OG0008788	Np005G313100	Aa_G551830.h1.t1
OG0008789	Np007G386380, Np007G386660, Np007G386560	Aa_G581370.h1.t1
OG0008790	Np005G314900	Aa_G245660.h1.t1, Aa_G245660.h2.t1
OG0008791	Np004G214920	Aa_G355730.h1.t1
OG0008792	Np003G130640	Aa_G464220.h1.t1, Aa_G560600.h1.t1, Aa_G88840.h1.t1
OG0008793	Np004G219380	Aa_G489240.h1.t1, Aa_G915050.h1.t1
OG0008793	Np004G218340, Np004G219360	Aa_G489250.h1.t1
OG0008794	Np006G340170	Aa_G24760.h1.t1
OG0008795	Np003G177250	Aa_G3390.h1.t1
OG0008796	Np006G343150	Aa_G305710.h1.t1
OG0008797	Np001G041550	Aa_G332180.h1.t1
OG0008798	Np001G041980	Aa_G492530.h1.t1
OG0008799	Np001G042080	Aa_G595780.h1.t1
OG0008800	Np006G323850	Aa_G15880.h1.t1
OG0008801	Np001G042960	Aa_G604600.h1.t1
OG0008802	Np003G178370	Aa_G414550.h1.t1
OG0008803	Np003G180170	Aa_G289300.h1.t1
OG0008805	Np003G181910	Aa_G35060.h1.t1
OG0008806	Np003G182340	Aa_G428690.h1.t1
