Orthogroup	Noccaea_praecox	Eutrema_salsugineum
OG0011328	Np002G090510	XP_006391203.2
OG0011329	Np002G088860	XP_006391120.1
OG0011330	Np002G088780	XP_006391113.1
OG0011331	Np002G086750	XP_006390994.1
OG0011332	Np002G086480	XP_006390981.2
OG0011333	Np002G083100	XP_006390712.1
OG0011334	Np002G085360	XP_006390887.1
OG0011335	Np002G085190	XP_006390874.1
OG0011336	Np002G085110	XP_006390869.1
OG0011337	Np002G084630	XP_006390842.1
OG0011338	Np002G084300	XP_006390818.1
OG0011339	Np002G083610	XP_006390762.1
OG0011340	Np002G083550	XP_006390756.1
OG0011341	Np002G083430	XP_006390742.1
OG0011342	Np002G083030	XP_006390708.1
OG0011343	Np002G073590	XP_006390004.1
OG0011344	Np002G073670	XP_006390007.1
OG0011345	Np002G074250	XP_006390041.1
OG0011346	Np002G075000	XP_006390093.1
OG0011347	Np004G234140	XP_006416316.1
OG0011348	Np002G076530	XP_006390205.1
OG0011350	Np002G077640	XP_024012427.1
OG0011351	Np005G274600	XP_006412799.1
OG0011352	Np004G201600	XP_006393636.2
OG0011353	Np006G361470	XP_006395475.1
OG0011354	Np002G078110	XP_024012531.1
OG0011355	Np002G078350	XP_006390345.1
OG0011356	Np002G078810	XP_006390383.1
OG0011357	Np002G079220	XP_006390422.1
OG0011358	Np002G079320	XP_006390432.1
OG0011359	Np002G080020, Np002G080730	XP_006390486.1
OG0011360	Np002G080680, Np002G080080	XP_006390491.1
OG0011361	Np002G082030	XP_006390629.1
OG0011362	Np002G071060	XP_006405093.2, XP_006389813.1
OG0011363	Np002G071040	XP_006389812.1
OG0011364	Np002G070840	XP_006389792.1
OG0011365	Np002G070530	XP_006389754.1
OG0011366	Np007G408390	XP_006407281.1
OG0011367	Np007G408290	XP_006407275.1
OG0011368	Np007G408040	XP_006407259.1
OG0011369	Np007G407970	XP_006407254.1
OG0011370	Np007G407930, Np007G419100	XP_006407252.1
OG0011371	Np007G407480	XP_006407210.1
OG0011372	Np007G406800	XP_006407175.2
OG0011373	Np007G406600	XP_006407165.1
OG0011374	Np007G406280	XP_006407135.2
OG0011375	Np007G406070	XP_024015596.1
OG0011376	Np007G405880	XP_006407108.1
OG0011378	Np004G192810	XP_006392780.1
OG0011379	Np007G404930, Np006G323940	XP_024014822.1
OG0011380	Np007G404820	XP_006407027.1
OG0011381	Np004G207910, Np007G404660	XP_006407014.1
OG0011382	Np007G404440	XP_006406994.1
OG0011383	Np007G404240	XP_006406987.1
OG0011384	Np007G404010	XP_006406977.1
OG0011385	Np007G403670	XP_006406965.1
OG0011386	Np007G390480	XP_006406858.1
OG0011387	Np007G390590	XP_006406847.1
OG0011388	Np007G390690	XP_006406843.1
OG0011389	Np007G390720	XP_006406840.1
OG0011390	Np007G392510	XP_024015768.1
OG0011391	Np007G392950	XP_006406699.1
OG0011392	Np007G393310	XP_006406672.1
OG0011393	Np007G394030	XP_006406633.1
OG0011394	Np007G394560	XP_006406592.1
OG0011395	Np007G394920	XP_006406570.1
OG0011396	Np007G395520	XP_006406542.1, XP_006406543.2
OG0011397	Np007G395870	XP_006389869.1
OG0011398	Np007G396040	XP_006406515.1
OG0011399	Np007G396050, Np006G346150, Np006G346160	XP_006406514.1
OG0011400	Np007G396130	XP_006406507.1
OG0011402	Np007G398960	XP_006406408.1
OG0011403	Np007G400180	XP_006406384.1
OG0011404	Np011G435970	XP_006406378.1
OG0011405	Np007G380390	XP_006406355.1
OG0011406	Np007G381130	XP_024014887.1
OG0011407	Np007G382150	XP_006406236.1
OG0011408	Np007G382240, Np007G381800	XP_006406234.1
OG0011409	Np007G382600, Np002G096640	XP_006406211.1
OG0011410	Np007G382730	XP_006406201.1
OG0011411	Np007G383290	XP_006406156.1
OG0011413	Np007G384050	XP_024015060.1
OG0011413	Np007G384060	XP_024014940.1
OG0011414	Np007G387700	XP_024015455.1, XP_024015428.1
OG0011415	Np007G385900	XP_024015037.1
OG0011416	Np007G386770	XP_006418762.1
OG0011417	Np007G387270	XP_006418722.1
OG0011418	Np007G387640	XP_006418675.1
OG0011419	Np007G387860	XP_006418651.1
OG0011421	Np007G388800	XP_006418553.1
OG0011422	Np010G434000	XP_006397383.1
OG0011423	Np002G108590, Np007G389850	XP_006396102.1
OG0011424	Np001G043250	XP_006396107.1
OG0011425	Np007G389690	XP_006396114.1
OG0011426	Np007G389460	XP_006396133.1
OG0011427	Np007G389230	XP_006396147.1
OG0011428	Np003G178630	XP_024015178.1
OG0011429	Np007G378130	XP_006409545.1
OG0011430	Np007G377650	XP_006409472.1
OG0011431	Np007G377550	XP_006409462.2
OG0011432	Np007G375700	XP_024016625.1, XP_006409278.1
OG0011433	Np007G375070, Np001G021480	XP_006409209.1
OG0011434	Np007G374470	XP_006409147.1
OG0011435	Np007G374620	XP_006409164.1
OG0011436	Np007G374010	XP_006409107.1
OG0011437	Np007G373430	XP_006409060.2
OG0011438	Np007G373300	XP_006409043.1
OG0011439	Np007G372840	XP_006408899.1
OG0011440	Np007G372530	XP_006408916.1
OG0011441	Np007G372350	XP_006408937.1
OG0011442	Np007G372030	XP_006408966.1
OG0011443	Np007G371600	XP_006409020.1
OG0011444	Np003G144050	XP_006409015.1
OG0011445	Np004G192050	XP_006392725.1
OG0011447	Np004G192880, Np004G192980	XP_006392787.1
OG0011448	Np004G193170	XP_006392798.1
OG0011449	Np004G194960	XP_006392975.1
OG0011450	Np004G195060	XP_024006218.1
OG0011451	Np004G195170	XP_006392993.1
OG0011452	Np007G399340, Np003G143080	XP_006406396.1
OG0011453	Np004G198150	XP_024006192.1
OG0011454	Np004G199270	XP_024005943.1
OG0011455	Np004G200040	XP_006393490.1
OG0011456	Np005G301010, Np005G301040	XP_006414381.1
OG0011457	Np005G301240	XP_024005639.1
OG0011458	Np006G341630	XP_024003700.1
OG0011459	Np006G341640	XP_006410622.1
OG0011460	Np006G341800	XP_006410609.1
OG0011461	Np006G342040	XP_024003780.1
OG0011462	Np001G054060	XP_006403841.2
OG0011463	Np001G054150	XP_006403828.2
OG0011464	Np004G213130	XP_024007983.1, XP_006415532.1
OG0011465	Np001G055090	XP_006403763.1
OG0011466	Np001G055110	XP_006403759.1
OG0011467	Np010G434870, Np001G055260	XP_006403744.1
OG0011468	Np001G055890	XP_006391885.1, XP_006403721.1
OG0011469	Np005G276920	XP_006413000.1
OG0011470	Np001G056920	XP_006403632.1
OG0011471	Np001G057780	XP_006403550.1
OG0011472	Np001G058300	XP_006403527.1
OG0011473	Np001G058820	XP_006403482.1
OG0011474	Np001G059640	XP_024013794.1
OG0011475	Np001G059820	XP_006403407.2, XP_006403412.1
OG0011476	Np001G061360	XP_006402937.1
OG0011477	Np001G061560	XP_006402917.1
OG0011478	Np001G061590	XP_006402914.1
OG0011479	Np001G062210, Np001G058260	XP_006402873.1
OG0011480	Np001G062890	XP_006402811.1
OG0011481	Np001G063010	XP_006402802.1
OG0011482	Np004G250550, Np004G212970	XP_006417656.1
OG0011483	Np001G064730	XP_006402685.1
OG0011484	Np001G057530	XP_024013540.1
OG0011485	Np001G066210	XP_006402580.1
OG0011486	Np003G147190, Np001G066480	XP_006402557.1
OG0011487	Np001G066830	XP_006402525.1
OG0011488	Np006G323580	XP_006397764.1
OG0011489	Np001G067570	XP_006402458.1
OG0011490	Np001G067750	XP_006402447.1
OG0011491	Np001G067760	XP_006402446.1
OG0011492	Np001G067870	XP_006402441.1
OG0011493	Np001G068100	XP_006402426.1
OG0011494	Np001G068560	XP_006402391.1
OG0011495	Np001G068680	XP_006402380.1
OG0011496	Np001G068760, Np001G068790	XP_006402372.1
OG0011497	Np001G069120	XP_006402350.1
OG0011498	Np001G069450	XP_024012907.1
OG0011499	Np001G069580	XP_006402305.1
OG0011500	Np002G116130	XP_024013005.1
OG0011501	Np007G425520, Np004G190000	XP_006402259.1
OG0011503	Np001G052810	XP_006403956.1
OG0011504	Np001G052430	XP_006403997.1
OG0011505	Np001G052520	XP_024013635.1
OG0011506	Np004G203040	XP_024006294.1
OG0011507	Np001G053550	XP_006403889.1
OG0011509	Np001G065620	XP_006402615.2
OG0011510	Np001G067910	XP_006402437.1
OG0011512	Np006G361980	XP_006397373.1
OG0011513	Np001G059120, Np001G059140	XP_024007795.1
OG0011514	Np006G343790	XP_006410514.1
OG0011515	Np001G043560	XP_024009466.1
OG0011516	Np002G077160	XP_024011118.1
OG0011518	Np002G081020	XP_006390545.1
OG0011519	Np005G278130	XP_024005795.1
OG0011520	Np005G276450	XP_006412957.1
OG0011521	Np005G274550	XP_024005298.1
OG0011522	Np005G272660	XP_006412743.1
OG0011525	Np004G251100, Np004G233210	XP_006417713.1
OG0011526	Np004G247370	XP_006417378.1
OG0011528	Np004G243390	XP_006417113.1
OG0011529	Np004G241860	XP_024008831.1
OG0011531	Np004G238910	XP_024007684.1
OG0011532	Np004G238630	XP_006416705.1
OG0011533	Np004G234580	XP_006416355.1
OG0011534	Np004G233580	XP_006416275.2
OG0011535	Np004G232670	XP_024008876.1
OG0011536	Np005G310640	XP_006395925.2
OG0011537	Np002G089170	XP_006391138.1
OG0011539	Np002G092610	XP_006391501.2
OG0011543	Np002G091670	XP_006415172.1
OG0011544	Np007G372240	XP_006408944.2
OG0011545	Np007G371800	XP_006409001.1
OG0011548	Np007G407170	XP_006407191.1
OG0011549	Np007G412700	XP_006407622.1
OG0011550	Np003G125120	XP_006398580.1
OG0011551	Np003G128390	XP_006398849.1
OG0011552	Np003G128870	XP_024011531.1
OG0011554	Np005G283060	XP_006413495.1
OG0011555	Np005G284420	XP_006413587.1
OG0011556	Np004G213740	XP_006415481.1
OG0011557	Np004G210520	XP_006415736.1
OG0011558	Np006G348290, Np006G354630	XP_006410236.1
OG0011559	Np003G137410	XP_006399598.1
OG0011560	Np003G160550	XP_006401492.1
OG0011561	Np003G139520	XP_006399772.1
OG0011562	Np035G440460, Np047G441050, Np046G441000, Np036G440560, Np032G440230	XP_006409519.2, XP_024016260.1
OG0011563	Np003G163750	XP_006401694.1
OG0011564	Np003G160450	XP_006401488.2
OG0011566	Np003G154820	XP_024011167.1
OG0011567	Np003G148280	XP_006400571.1
OG0011568	Np003G147810	XP_006400535.1
OG0011569	Np003G147640	XP_006400522.1
OG0011570	Np003G147430	XP_006400507.1
OG0011571	Np001G005070	XP_006394207.1
OG0011573	Np004G241620	XP_006416965.1
OG0011574	Np004G240430	XP_006416874.2
OG0011575	Np004G224750	XP_024007790.1
OG0011578	Np002G089680	XP_006391165.1, XP_006391161.1
OG0011580	Np006G369400	XP_024014230.1
OG0011581	Np006G363500, Np006G363550, Np006G363580	XP_006405241.1
OG0011582	Np006G351760	XP_006410055.2
OG0011583	Np006G354480, Np006G348620	XP_006410228.1
OG0011584	Np002G083350, Np002G083370	XP_006397887.1
OG0011585	Np001G056030	XP_006403712.2
OG0011586	Np005G264370	XP_024005196.1
OG0011588	Np005G282610	XP_024005864.1
OG0011590	Np001G016630	XP_006395083.1
OG0011591	Np005G274530, Np005G276230, Np005G274690	XP_024004450.1
OG0011592	Np004G212670, Np004G212720	XP_024007987.1
OG0011603	Np005G276030	XP_006412921.1
OG0011604	Np005G276020	XP_006412920.1
OG0011605	Np005G275560	XP_006412882.1
OG0011606	Np005G275860	XP_006412905.1
OG0011607	Np005G275840	XP_006412903.1
OG0011608	Np005G275200	XP_006412847.1
OG0011609	Np005G274670	XP_006412807.1
OG0011610	Np007G374200	XP_006409124.1
OG0011611	Np005G273360	XP_006412711.1
OG0011612	Np005G273220	XP_006412701.1
OG0011613	Np005G273190	XP_024005152.1
OG0011614	Np005G273140	XP_006412689.1
OG0011615	Np005G273120	XP_006412688.1
OG0011616	Np005G272850	XP_006412672.1
OG0011617	Np005G272610	XP_006412655.1
OG0011618	Np005G271680	XP_006412584.1
OG0011619	Np004G250480	XP_006417651.1
OG0011620	Np005G271300	XP_006412550.1
OG0011621	Np005G270100, Np005G270060	XP_006412456.1
OG0011622	Np005G270020	XP_006412450.1
OG0011623	Np006G341780	XP_006410612.1
OG0011624	Np005G262940	XP_024004436.1
OG0011625	Np003G149850	XP_006400698.1
OG0011626	Np005G264070	XP_024004416.1
OG0011627	Np002G083770	XP_006390780.1
OG0011628	Np003G148320	XP_006400576.1
OG0011629	Np005G264530, Np006G348720	XP_006412250.1
OG0011630	Np005G264840	XP_006412220.1
OG0011631	Np005G266030	XP_024005102.1
OG0011632	Np004G215410	XP_024008796.1, XP_006415360.1
OG0011633	Np004G215500	XP_006415355.1
OG0011634	Np003G161440, Np004G215510	XP_006415353.1
OG0011635	Np004G215930	XP_006415327.1
OG0011636	Np004G216270, Np004G216140	XP_024008592.1
OG0011637	Np004G218130	XP_006415254.1
OG0011638	Np004G218880	XP_006415245.1
OG0011639	Np004G218950, Np004G219750	XP_006415242.1
OG0011640	Np004G205240	XP_006415197.1
OG0011641	Np004G205430	XP_006415174.1
OG0011642	Np005G296200	XP_006414273.1
OG0011643	Np005G298040	XP_024005713.1
OG0011644	Np005G298810	XP_024004680.1
OG0011645	Np005G298890	XP_006414317.1
OG0011646	Np005G299540	XP_006414339.1
OG0011647	Np006G369130	XP_024014192.1
OG0011648	Np002G103470	XP_006392536.1
OG0011649	Np006G362640	XP_006408751.1
OG0011650	Np002G105160	XP_024003998.1
OG0011651	Np002G106310	XP_006392478.1
OG0011652	Np002G106740	XP_006392472.1
OG0011653	Np002G111120	XP_024015390.1
OG0011654	Np002G111250	XP_006392417.1
OG0011655	Np002G112500	XP_006392368.1
OG0011656	Np004G249230	XP_006417531.1
OG0011657	Np002G113150	XP_024004233.1
OG0011659	Np002G115620	XP_006392186.1
OG0011660	Np002G115720	XP_006392180.1
OG0011661	Np005G311160	XP_006391244.1
OG0011662	Np002G116140	XP_006392153.1
OG0011663	Np001G040850	XP_006403196.1
OG0011664	Np002G117300	XP_006392065.1
OG0011665	Np002G118600	XP_024015413.1
OG0011666	Np004G246430	XP_006417321.1
OG0011667	Np001G027350	XP_024011072.1
OG0011668	Np001G026700	XP_006395860.1
OG0011669	Np001G026640	XP_006395853.1
OG0011670	Np004G231170	XP_006416136.1
OG0011671	Np001G026560	XP_024007551.1
OG0011672	Np001G026310	XP_006395826.1
OG0011673	Np001G026040	XP_024007540.1
OG0011674	Np001G025370	XP_006395780.1
OG0011675	Np001G025260	XP_006395766.1
OG0011676	Np001G024890	XP_024006727.1
OG0011677	Np001G024640	XP_006395706.1
OG0011678	Np001G023640	XP_006395639.1
OG0011679	Np001G023560	XP_024006698.1
OG0011680	Np001G023500	XP_006395629.2
OG0011681	Np001G023280	XP_006395614.1
OG0011682	Np001G022520	XP_006395552.1
OG0011683	Np001G022350, Np001G022300	XP_006395538.1
OG0011684	Np001G021390	XP_006395483.1
OG0011685	Np001G021160	XP_006395471.1
OG0011686	Np005G317790	XP_024014591.1
OG0011687	Np001G019450	XP_024006856.1
OG0011688	Np001G018570	XP_006395259.1
OG0011689	Np002G093300	XP_006391469.1
OG0011690	Np002G093760	XP_006391450.2
OG0011691	Np002G093950	XP_006391439.1
OG0011692	Np002G094450	XP_006391412.1
OG0011693	Np002G094700	XP_006391403.1
OG0011694	Np002G094980	XP_006391397.1
OG0011695	Np002G095200	XP_024010135.1
OG0011696	Np002G095840	XP_024006608.1
OG0011697	Np002G096830	XP_024007697.1
OG0011698	Np004G255990	XP_006418144.1
OG0011699	Np002G096740	XP_006391337.1
OG0011700	Np002G086580	XP_006390986.1
OG0011701	Np002G124700	XP_006391598.1
OG0011702	Np002G124550	XP_006391608.1
OG0011703	Np002G124390	XP_006391612.1
OG0011704	Np002G124320	XP_006391617.1
OG0011705	Np002G123830	XP_006391665.1
OG0011706	Np002G123300	XP_006391703.1
OG0011707	Np002G122840	XP_006391732.1
OG0011708	Np002G097660, Np002G121770	XP_006391774.1
OG0011709	Np002G121260	XP_006391799.1
OG0011710	Np002G120960	XP_006391816.1
OG0011711	Np002G120730	XP_006391830.1
OG0011712	Np007G408830	XP_006407317.1
OG0011713	Np005G279760	XP_006413236.2
OG0011714	Np006G330810	XP_024012902.1
OG0011715	Np006G330760	XP_006411362.1
OG0011716	Np006G331170	XP_006411336.1
OG0011717	Np006G331260	XP_006411331.1
OG0011718	Np007G413780	XP_006407713.1
OG0011720	Np007G413390	XP_006407671.1
OG0011721	Np007G413310	XP_006407667.1
OG0011723	Np007G412760	XP_006407627.1
OG0011724	Np003G164340	XP_006401727.2
OG0011725	Np007G412120	XP_006407598.1
OG0011727	Np007G411840	XP_024015048.1
OG0011728	Np007G411440	XP_006407521.1
OG0011729	Np007G411350	XP_006407512.1
OG0011730	Np007G411250	XP_006407504.1
OG0011731	Np007G411240	XP_006407502.2
OG0011732	Np007G411170, Np007G410990	XP_006407499.1
OG0011733	Np007G411110	XP_006407493.1
OG0011734	Np007G411050	XP_006407484.1
OG0011735	Np007G410060	XP_006407424.1
OG0011736	Np007G409400	XP_006407377.1
OG0011737	Np003G174370	XP_006402204.1
OG0011738	Np003G173690	XP_006402173.1
OG0011739	Np003G173720	XP_006402174.1
OG0011740	Np003G173550	XP_024012003.1
OG0011741	Np003G172040	XP_006402062.1
OG0011742	Np003G171630	XP_006402053.1
OG0011743	Np003G169620	XP_006402024.1
OG0011744	Np003G184330	XP_006402014.1
OG0011745	Np003G184390	XP_006402006.1
OG0011746	Np003G184510	XP_006401987.1, XP_024009418.1
OG0011748	Np004G230780, Np004G230750, Np004G230810	XP_006401966.1
OG0011749	Np003G167070	XP_006401879.1
OG0011750	Np003G166030	XP_006401836.1
OG0011751	Np003G165950	XP_006401828.1
OG0011752	Np003G165920	XP_006401825.1
OG0011753	Np004G242690	XP_006402254.1
OG0011754	Np005G277290	XP_006413033.1
OG0011755	Np003G161280	XP_006401676.1
OG0011756	Np003G162260	XP_006401620.1
OG0011757	Np003G162020	XP_006401637.1
OG0011758	Np003G161980	XP_006401642.1
OG0011759	Np003G162490	XP_024011912.1
OG0011760	Np003G163130	XP_006401562.1
OG0011761	Np003G163170	XP_024012089.1
OG0011762	Np003G160920	XP_006401512.1
OG0011763	Np005G278670	XP_006413127.1
OG0011764	Np003G160030	XP_006401459.1
OG0011765	Np003G159420	XP_006401437.1
OG0011766	Np003G159260	XP_024011183.1
OG0011767	Np003G159220	XP_006401417.1
OG0011768	Np003G158410	XP_006401386.2
OG0011769	Np003G158300	XP_006401376.1
OG0011770	Np003G158250	XP_006401369.1
OG0011771	Np003G157350	XP_006401302.2
OG0011772	Np003G156430, Np003G156420	XP_024012697.1
OG0011773	Np003G156390	XP_024012551.1
OG0011774	Np003G156300	XP_006401229.1
OG0011775	Np003G155730	XP_006401189.1
OG0011776	Np003G155400	XP_006401175.1
OG0011777	Np003G155170	XP_006401155.1
OG0011778	Np003G155150	XP_006401152.1
OG0011779	Np003G182050	XP_006397360.1
OG0011780	Np003G175020	XP_024010486.1, XP_024010487.1
OG0011781	Np003G139920	XP_024012630.1
OG0011782	Np003G138550	XP_006399704.1
OG0011783	Np003G138500	XP_006399694.1
OG0011784	Np003G138110	XP_006399655.1
OG0011785	Np003G137280	XP_006399587.1
OG0011786	Np003G137170	XP_006399576.1
OG0011787	Np003G136890	XP_006399554.1
OG0011788	Np003G136630	XP_024011456.1
OG0011789	Np003G136060	XP_006399467.1
OG0011790	Np001G004380	XP_006394146.2
OG0011791	Np003G135820	XP_006399437.1
OG0011792	Np003G135520, Np003G135600	XP_006399420.1
OG0011793	Np003G135490	XP_024012547.1
OG0011794	Np003G135140	XP_006399370.1, XP_006402015.2
OG0011795	Np003G134980	XP_006399356.1
OG0011796	Np003G134870	XP_006399347.1
OG0011797	Np003G134830	XP_006399342.1
OG0011798	Np005G269030, Np003G134700	XP_024011634.1
OG0011799	Np003G133790	XP_006399260.2
OG0011800	Np003G133560	XP_024011353.1
OG0011801	Np003G133310	XP_024012308.1
OG0011802	Np003G133190	XP_006399210.1
OG0011803	Np003G133160	XP_006399209.1
OG0011804	Np005G294150	XP_024005166.1
OG0011806	Np005G291970	XP_006414124.1
OG0011807	Np004G239720	XP_006416813.2
OG0011808	Np005G291610	XP_006414100.1
OG0011809	Np005G291600	XP_006414099.2
OG0011810	Np005G302690, Np005G290460	XP_006414024.1, XP_006402128.2
OG0011811	Np005G290190	XP_006413999.1
OG0011812	Np005G290130	XP_006413991.1
OG0011813	Np005G289040	XP_024004589.1
OG0011814	Np005G288820	XP_006413915.1
OG0011815	Np005G288800	XP_006413913.1
OG0011816	Np005G288700	XP_006413906.1
OG0011817	Np005G288660	XP_024005194.1
OG0011818	Np005G288630	XP_024005081.1
OG0011819	Np005G288460	XP_006413884.1
OG0011820	Np005G288300	XP_006413870.1
OG0011821	Np005G288290	XP_006413869.1
OG0011822	Np005G288280	XP_006413868.1
OG0011823	Np005G287120	XP_024004526.1
OG0011824	Np005G287140	XP_024005176.1
OG0011825	Np005G287160	XP_006413824.1
OG0011826	Np005G286850	XP_006413759.1
OG0011827	Np005G286730	XP_006413745.1
OG0011828	Np005G286630	XP_006413739.1
OG0011829	Np005G286180	XP_024005203.1
OG0011830	Np005G285970	XP_006413694.1
OG0011831	Np005G285820, Np005G285810	XP_006413687.1
OG0011832	Np005G285780	XP_006413682.1
OG0011833	Np005G285700	XP_006413676.1
OG0011834	Np005G285260	XP_006413654.2
OG0011836	Np005G283670	XP_006413543.1
OG0011837	Np005G283260	XP_006413522.1
OG0011838	Np005G283160	XP_006413509.2
OG0011839	Np005G283140	XP_006413506.1
OG0011840	Np005G283030	XP_006413491.1
OG0011841	Np004G205680	XP_006415152.1
OG0011842	Np004G205700	XP_024008802.1
OG0011843	Np004G205840	XP_006415134.1
OG0011844	Np004G206320	XP_006415094.2
OG0011845	Np004G206400	XP_006415084.2
OG0011846	Np004G206420	XP_006415082.2
OG0011847	Np004G208750	XP_006396064.1
OG0011848	Np004G204070	XP_006397425.2
OG0011849	Np004G204240, Np004G203930	XP_024010653.1
OG0011850	Np003G135010	XP_006412698.2
OG0011851	Np002G087490	XP_006414828.2
OG0011852	Np004G202510	XP_024006479.1, XP_024006166.1
OG0011853	Np003G125430	XP_024011704.1
OG0011854	Np004G203020	XP_006393760.1
OG0011855	Np004G210390	XP_006415746.1
OG0011856	Np004G201990	XP_006393675.1
OG0011857	Np004G200340	XP_024006015.1
OG0011858	Np004G200350	XP_006393530.1
OG0011859	Np004G203810	XP_006396005.1
OG0011860	Np004G201870	XP_024006161.1
OG0011861	Np003G144860	XP_024011612.1
OG0011862	Np004G210890	XP_006415699.1
OG0011863	Np004G211340	XP_006415662.1
OG0011864	Np004G211970	XP_006415607.2
OG0011865	Np004G212740	XP_024008365.1
