Orthogroup	Noccaea_praecox	Arabidopsis_arenosa
OG0010593	Np005G264410	jg27099, jg27856
OG0010594	Np001G022560	jg13331, jg13332
OG0010595	Np006G358620	jg17736
OG0010596	Np007G387130	jg26767
OG0010597	Np007G382470	jg26425
OG0010598	Np007G392850	jg25871
OG0010599	Np007G405810	jg25438
OG0010601	Np007G408660	jg25227
OG0010602	Np007G408870	jg25211
OG0010603	Np007G413450	jg24866
OG0010604	Np007G412290, Np007G413880	jg24820
OG0010605	Np007G415860	jg24671
OG0010607	Np006G364640, Np004G202670	jg17039
OG0010607	Np003G175460	jg17040
OG0010608	Np003G129870	jg4262
OG0010609	Np003G132050	jg4428
OG0010610	Np006G371400	jg19498, jg16780
OG0010611	Np006G369600	jg16605
OG0010612	Np004G206600, Np004G206570, Np004G206640	jg32418
OG0010613	Np005G290470, Np005G302680	jg10688
OG0010614	Np005G291160	jg10721
OG0010615	Np005G294890	jg10875
OG0010616	Np004G213150	jg31537
OG0010617	Np006G357500	jg18370
OG0010618	Np003G135310, Np001G005290	jg4737, jg33794
OG0010620	Np003G141820	jg30441, jg21961, jg21964
OG0010621	Np003G140730	jg5198
OG0010623	Np001G015610	jg6774
OG0010624	Np005G274940, Np005G274980	jg9477
OG0010625	Np001G043650	jg14076
OG0010628	Np001G013490	jg6470
OG0010629	Np001G011910	jg6326
OG0010630	Np001G007500	jg23189
OG0010632	Np004G244930, Np004G243070	jg29847
OG0010633	Np005G293390	jg31008, jg31010, jg27187, jg27188, jg31000, jg30998
OG0010634	Np004G202620	jg32612, jg32632
OG0010635	Np004G225660, Np002G094920	jg13503, jg7025, jg27973, jg9835, jg21575, jg1720, jg32636
OG0010636	Np003G157690	jg15647, jg15713
OG0010637	Np004G195800	jg33265
OG0010638	Np002G081430	jg2957
OG0010640	Np006G370110	jg26916
OG0010644	Np001G015900	jg6874
OG0010645	Np005G295870	jg10893
OG0010660	Np005G276720	jg9615
OG0010661	Np005G276580	jg9603
OG0010662	Np005G276160	jg9570
OG0010663	Np005G275220	jg9500
OG0010664	Np005G273550, Np005G273530	jg9386
OG0010665	Np005G272870	jg9339
OG0010666	Np005G260020	jg8277
OG0010667	Np005G272420	jg9293
OG0010668	Np005G272180	jg9276
OG0010670	Np005G271370	jg9223
OG0010671	Np005G270800	jg9185
OG0010672	Np005G270030	jg9130
OG0010673	Np005G262780	jg9114
OG0010674	Np005G263320	jg9064
OG0010675	Np005G263180	jg9077
OG0010676	Np003G150270	jg6034
OG0010677	Np005G264110	jg8976
OG0010678	Np006G337010	jg18913
OG0010679	Np005G264450	jg8942, jg21666
OG0010680	Np005G264290	jg8959
OG0010681	Np005G264720	jg8913
OG0010682	Np002G092110	jg2256
OG0010683	Np005G265520	jg8864
OG0010684	Np005G266020	jg8832
OG0010685	Np003G140650	jg5190
OG0010686	Np004G216670, Np004G216780	jg31804
OG0010687	Np004G217910	jg31839
OG0010688	Np005G296130	jg10908
OG0010689	Np002G090520	jg10914
OG0010690	Np005G296270	jg10915
OG0010691	Np005G299390	jg10963
OG0010692	Np005G299480	jg10983
OG0010694	Np005G299760	jg10998
OG0010695	Np005G300150	jg11007
OG0010696	Np005G300190	jg11011
OG0010697	Np002G107490	jg1436
OG0010698	Np001G060690	jg15623
OG0010699	Np002G107700	jg1428
OG0010700	Np002G111500	jg1350
OG0010701	Np002G111730	jg1334
OG0010702	Np002G112900	jg1207
OG0010703	Np002G113140	jg1186
OG0010704	Np002G113600	jg1152
OG0010705	Np002G114680	jg1056
OG0010706	Np002G114430	jg1089
OG0010707	Np002G114970, Np005G301650	jg1016
OG0010708	Np002G115030	jg1010
OG0010709	Np002G115170, Np002G115190	jg1005
OG0010710	Np002G115370	jg999
OG0010711	Np002G115680	jg989
OG0010712	Np002G115690	jg988
OG0010713	Np002G115710	jg981
OG0010714	Np002G115900, Np002G115850	jg970
OG0010715	Np002G116030, Np002G116020	jg959
OG0010716	Np002G116450	jg923
OG0010717	Np002G117290	jg872
OG0010718	Np002G117750	jg843
OG0010719	Np002G118550	jg786
OG0010720	Np002G118710	jg770
OG0010721	Np002G118900	jg755
OG0010722	Np001G029790	jg12905
OG0010723	Np001G026620	jg12981
OG0010725	Np001G025520	jg13052
OG0010726	Np001G025420	jg13059
OG0010727	Np001G025300	jg13065
OG0010728	Np001G025200	jg13073
OG0010729	Np001G025130	jg13080
OG0010730	Np001G024660	jg13139
OG0010731	Np001G023590	jg13228
OG0010733	Np001G023060	jg13280
OG0010734	Np004G244150	jg29780
OG0010736	Np001G022800	jg13309
OG0010737	Np001G022630	jg13323
OG0010738	Np001G020620	jg13513
OG0010739	Np001G020560	jg13519
OG0010740	Np001G020170	jg13564
OG0010741	Np001G019980	jg13599
OG0010742	Np001G018620	jg13835, jg13831
OG0010743	Np002G101410, Np002G094440	jg2140
OG0010744	Np002G098510	jg1911
OG0010745	Np002G101220	jg1751
OG0010746	Np007G420870	jg24301
OG0010747	Np005G309430	jg11844
OG0010748	Np002G124810	jg357
OG0010749	Np002G123240	jg360
OG0010750	Np002G124650	jg370
OG0010751	Np002G124300	jg391
OG0010752	Np002G124290	jg392
OG0010753	Np002G124120	jg399
OG0010754	Np002G123850	jg426
OG0010755	Np002G123410	jg468
OG0010756	Np002G122880	jg500
OG0010757	Np002G120990	jg625
OG0010758	Np007G408930	jg25205
OG0010759	Np005G279630	jg9834
OG0010760	Np006G330500	jg19401
OG0010761	Np006G330800	jg19369
OG0010762	Np006G330750	jg19374
OG0010763	Np006G331270	jg19328
OG0010765	Np007G413740	jg24830
OG0010766	Np007G413430	jg24870
OG0010767	Np007G412190	jg24951
OG0010768	Np007G412100	jg24956
OG0010769	Np007G412090	jg24957
OG0010770	Np005G288480	jg10541
OG0010771	Np007G411230	jg25024
OG0010772	Np005G268280	jg488
OG0010773	Np007G410920	jg25053
OG0010774	Np005G263300	jg9066
OG0010775	Np004G218660, Np007G410280	jg25104
OG0010776	Np007G409670	jg25144
OG0010777	Np007G409360	jg25164
OG0010779	Np007G409230	jg25178
OG0010780	Np007G409040	jg25193
OG0010781	Np007G409030	jg25194
OG0010782	Np003G175140	jg6967
OG0010783	Np003G174680	jg16799
OG0010784	Np003G174740	jg21631
OG0010785	Np003G174570	jg21640
OG0010786	Np003G172830	jg21708
OG0010787	Np003G172990	jg21697
OG0010788	Np003G172950	jg21700
OG0010789	Np003G172780	jg21710
OG0010790	Np003G172050	jg21737
OG0010791	Np005G281230	jg21760
OG0010792	Np003G184410	jg21778
OG0010793	Np003G184550	jg21811
OG0010794	Np004G225400	jg21821
OG0010795	Np003G168040	jg21842
OG0010796	Np003G167450	jg21864, jg22267, jg22276
OG0010797	Np003G166220, Np003G166400	jg21916
OG0010798	Np003G164160	jg22051
OG0010799	Np003G164440	jg22039
OG0010800	Np003G163840	jg22066
OG0010802	Np003G162380	jg22204
OG0010803	Np003G161950, Np003G161810, Np003G161940, Np003G161900, Np003G161840	jg22157
OG0010804	Np003G161620	jg22142
OG0010805	Np003G163390	jg22293
OG0010806	Np005G278450	jg9740
OG0010808	Np003G159530	jg22388
OG0010809	Np003G159230	jg22411
OG0010810	Np003G158610	jg22438
OG0010811	Np003G158200	jg22471
OG0010812	Np003G156530	jg22596
OG0010813	Np003G156350	jg22614
OG0010814	Np003G156250	jg22620
OG0010815	Np003G155750	jg22662
OG0010816	Np003G155240	jg22685
OG0010817	Np003G155050	jg22704
OG0010818	Np003G139810	jg5128
OG0010819	Np003G139290	jg5084
OG0010820	Np003G138950	jg5049
OG0010821	Np003G138520	jg5018
OG0010822	Np003G138400	jg5003
OG0010823	Np003G138310	jg4995
OG0010824	Np003G138240	jg4991
OG0010825	Np003G138190	jg4987
OG0010826	Np003G137720	jg4945
OG0010827	Np003G137700	jg4942
OG0010828	Np003G137420	jg4929
OG0010830	Np003G136990	jg4895
OG0010831	Np001G002910	jg23567
OG0010832	Np003G136850	jg4881
OG0010833	Np003G136340	jg4833
OG0010834	Np003G136330	jg4832
OG0010835	Np003G135970	jg4787
OG0010836	Np003G135830	jg4775
OG0010838	Np003G134800	jg4694
OG0010839	Np003G177820	jg20230
OG0010840	Np003G133330	jg4580
OG0010841	Np005G295910	jg10895
OG0010842	Np005G293620	jg10839
OG0010843	Np005G292850	jg10810
OG0010844	Np005G291730	jg10752
OG0010845	Np005G291490	jg10740
OG0010846	Np005G291390	jg10734
OG0010847	Np005G291220	jg10724
OG0010848	Np005G290620	jg10696
OG0010849	Np005G290350	jg10669
OG0010850	Np005G290090	jg10650
OG0010851	Np005G289690	jg10626
OG0010852	Np005G289230	jg10597
OG0010853	Np005G288100	jg10497
OG0010854	Np005G287060	jg10489
OG0010856	Np005G286660	jg10409
OG0010857	Np005G286860	jg10405
OG0010858	Np005G286700	jg10387, jg10264
OG0010860	Np005G283470	jg10140
OG0010861	Np005G282830	jg10074
OG0010862	Np004G206280	jg31983
OG0010863	Np004G206450	jg32401
OG0010864	Np004G206780	jg32024
OG0010865	Np004G206850	jg32037
OG0010866	Np004G204040	jg32164
OG0010867	Np004G204110	jg32171
OG0010868	Np003G157680	jg17168
OG0010869	Np004G202570	jg32620
OG0010871	Np004G203190	jg32533
OG0010872	Np001G037810, Np007G393990, Np001G013050, Np004G200910	jg32756
OG0010873	Np004G210880	jg31327
OG0010874	Np004G211090, Np002G096390	jg31347
OG0010875	Np004G211430	jg31374
OG0010876	Np004G211440	jg31375
OG0010877	Np004G211520	jg31383
OG0010878	Np004G211790	jg31413
OG0010880	Np004G213890	jg31603
OG0010881	Np004G214110	jg31619
OG0010882	Np004G214410	jg31634
OG0010883	Np004G201200	jg31664
OG0010884	Np005G267080	jg8781
OG0010885	Np005G267660	jg8728
OG0010886	Np005G267980	jg8699
OG0010887	Np007G374690	jg27986
OG0010888	Np005G268340	jg8671
OG0010889	Np005G268400	jg8666
OG0010890	Np005G269340	jg8590
OG0010891	Np005G269460	jg8581
OG0010892	Np005G262700	jg8539
OG0010893	Np006G369030, Np005G262220	jg8500
OG0010894	Np005G262010	jg8479
OG0010896	Np005G261090	jg8376
OG0010897	Np005G260500	jg8329
OG0010898	Np005G260430	jg8322
OG0010899	Np006G371310	jg16497, jg16500
OG0010900	Np006G371330	jg16495
OG0010901	Np005G260090	jg8286
OG0010902	Np005G260150	jg8292
OG0010903	Np005G260250	jg8299, jg8306
OG0010904	Np005G260260	jg8300, jg8307
OG0010905	Np005G259990	jg8274
OG0010906	Np005G310770	jg12037
OG0010907	Np005G310930	jg12064
OG0010908	Np005G311370	jg12159
OG0010909	Np007G383540	jg26500
OG0010910	Np005G312510	jg12247
OG0010911	Np005G313870	jg12407
OG0010912	Np005G314090	jg12417
OG0010913	Np005G314410	jg12433
OG0010914	Np005G314660	jg12465
OG0010915	Np005G315830	jg12538
OG0010916	Np006G341020	jg18617
OG0010917	Np006G340970	jg18622
OG0010918	Np006G340710	jg18651
OG0010919	Np004G205530	jg31914
OG0010920	Np003G177260	jg7272
OG0010921	Np003G177070	jg1865
OG0010922	Np003G175780	jg7101, jg7138
OG0010923	Np003G175350, Np003G184610	jg7047
OG0010924	Np003G175470	jg7160, jg7077
OG0010925	Np006G342580	jg18528
OG0010926	Np006G342780	jg18510
OG0010927	Np006G343290	jg18492
OG0010928	Np006G343350	jg18486
OG0010929	Np001G041540	jg20906, jg20905
OG0010930	Np001G042280	jg21023
OG0010931	Np001G042360	jg21033
OG0010932	Np001G042370	jg21034
OG0010933	Np003G171250	jg21046
OG0010934	Np001G042640	jg21085
OG0010935	Np003G178040	jg7356
OG0010936	Np003G178860	jg7429
OG0010937	Np003G180310	jg7495
OG0010938	Np003G181610	jg7598
OG0010939	Np003G183290	jg7697
OG0010940	Np003G183800	jg7740
OG0010941	Np003G183940	jg7747
OG0010942	Np003G183960	jg7752
OG0010943	Np003G184020	jg7759
OG0010945	Np002G089940	jg2359
OG0010946	Np001G037110	jg20771, jg20532
OG0010947	Np001G036860	jg20510
OG0010948	Np001G036710	jg20502
OG0010949	Np001G035310	jg20425
OG0010950	Np001G034470	jg20393
OG0010951	Np006G364970, Np001G033210	jg20348
OG0010952	Np001G032660	jg17655
OG0010953	Np001G031070	jg20304
OG0010954	Np007G388600	jg26944
OG0010956	Np005G310600	jg11994
OG0010957	Np007G388440	jg26921
OG0010958	Np005G307430	jg11686
OG0010959	Np005G307510	jg19200
OG0010960	Np005G308880	jg11520
OG0010961	Np005G306800	jg11427
OG0010962	Np005G306700	jg11424
OG0010963	Np005G306620	jg11404
OG0010964	Np005G306390	jg11392
OG0010965	Np007G385780	jg1736, jg1727
OG0010966	Np005G304540	jg11296
OG0010967	Np005G302880	jg11167
OG0010968	Np005G316430	jg12579
OG0010969	Np005G316450	jg12588
OG0010970	Np005G316570	jg26977
OG0010971	Np005G316690	jg26987
OG0010972	Np006G341560	jg26988
OG0010973	Np006G341570	jg12615
OG0010974	Np005G317620	jg12654
OG0010975	Np005G317740	jg12661
OG0010976	Np005G317940	jg12671
OG0010977	Np005G318070	jg12680
OG0010978	Np005G319980	jg12818
OG0010979	Np005G320240	jg12859
OG0010980	Np006G320750	jg20204
OG0010981	Np006G320810	jg20197
OG0010982	Np006G320830	jg20196
OG0010983	Np006G321240	jg20159
OG0010984	Np006G321400	jg20151
OG0010985	Np005G306190	jg20141
OG0010986	Np006G321760	jg20126
OG0010987	Np006G322430	jg20078
OG0010988	Np006G323200	jg20014
OG0010989	Np006G323870	jg19968
OG0010990	Np006G324010	jg19959
OG0010991	Np006G324020	jg19958
OG0010992	Np006G324590	jg19920
OG0010993	Np006G324870	jg19870
OG0010994	Np006G325420	jg19823
OG0010995	Np006G325430	jg19820
OG0010996	Np006G325550	jg19809
OG0010997	Np006G325730	jg19796
OG0010998	Np001G064690	jg15988
OG0010999	Np002G089080, Np002G089160	jg2411
OG0011000	Np006G327820	jg19615
OG0011001	Np006G327930	jg19601
OG0011002	Np006G328240	jg19578
OG0011003	Np006G328750	jg19532
OG0011004	Np006G329580	jg19477
OG0011005	Np006G329680	jg19464
OG0011006	Np006G329810	jg19457
OG0011007	Np006G329820	jg19456
OG0011008	Np006G329970	jg19443
OG0011009	Np006G330000	jg19440
OG0011010	Np003G125150	jg3839, jg21395
OG0011011	Np003G125200	jg3844
OG0011013	Np003G125260	jg3851
OG0011014	Np003G125270	jg3853
OG0011015	Np003G125310	jg3856
OG0011016	Np003G185200	jg7846
OG0011017	Np003G126410	jg13901
OG0011018	Np003G126750	jg3988
OG0011019	Np003G126840	jg3997
OG0011020	Np003G126880	jg4001
OG0011021	Np003G127050	jg4018
OG0011022	Np003G127510	jg4062
OG0011023	Np004G199540	jg14388, jg4078
OG0011024	Np003G128450	jg4143
OG0011026	Np001G013830	jg6532
OG0011028	Np001G000090	jg23797
OG0011029	Np003G148860	jg5925
OG0011030	Np003G149040	jg5938
OG0011031	Np003G149270	jg5958
OG0011032	Np003G149530	jg5977
OG0011033	Np003G149890	jg5997
OG0011034	Np003G149950, Np008G427060, Np008G427050	jg6002
OG0011035	Np003G150570	jg6061
OG0011036	Np003G150610	jg6062
OG0011038	Np003G151630	jg23000
OG0011039	Np003G151760	jg22988
OG0011040	Np003G151830	jg22985
OG0011041	Np003G153170	jg22867
OG0011042	Np003G153010	jg22881
OG0011044	Np001G005650	jg23335
OG0011045	Np001G005280	jg23372
OG0011046	Np001G004860	jg23406
OG0011047	Np001G004850	jg23407
OG0011048	Np001G004790	jg23413
OG0011049	Np001G004240	jg23467
OG0011050	Np001G052090	jg14929
OG0011051	Np002G079880, Np001G001100	jg23716
OG0011052	Np001G001090	jg23717
OG0011053	Np001G000750	jg23743
OG0011054	Np001G000350	jg23774
OG0011055	Np001G000200	jg23787
OG0011056	Np001G000010	jg23803
OG0011057	Np003G189190	jg8184
OG0011058	Np003G189200	jg8186
OG0011059	Np003G189430	jg8208
OG0011060	Np003G189570	jg8220
OG0011061	Np003G188250	jg8145
OG0011063	Np003G187810	jg8083
OG0011064	Np003G187800	jg8082
OG0011065	Np003G187750	jg8078
OG0011066	Np003G187690	jg8072
OG0011067	Np003G187660	jg8069
OG0011068	Np003G187440	jg8052
OG0011070	Np003G187190	jg8031
OG0011071	Np003G186920	jg7996
OG0011072	Np003G186660	jg7973
OG0011073	Np003G186610	jg7970
OG0011074	Np003G186480	jg4023, jg7962
OG0011075	Np003G185980	jg7868
OG0011076	Np003G186040	jg7861
OG0011077	Np003G185270	jg7936
OG0011078	Np001G040690	jg20812
OG0011079	Np006G357630	jg18382
OG0011080	Np006G348810	jg9295
OG0011081	Np006G357350	jg18361
OG0011082	Np006G357540	jg18377
OG0011083	Np006G357550	jg18378
OG0011084	Np006G356090	jg18283
OG0011085	Np006G348170, Np006G354750	jg18172
OG0011086	Np006G348860, Np006G354130	jg18148
OG0011087	Np006G353420, Np006G347280	jg18094
OG0011088	Np006G350950, Np006G365980	jg17998
OG0011089	Np006G350160, Np008G428170	jg17973
OG0011090	Np006G342410	jg17947
OG0011091	Np006G360000	jg17868, jg17869
OG0011092	Np006G359570	jg17831
OG0011093	Np006G359100	jg17794
OG0011094	Np006G359020	jg17786
OG0011095	Np006G369710, Np006G370430	jg17760
OG0011096	Np006G358010	jg17677
OG0011097	Np006G361580	jg17548
OG0011098	Np006G361030	jg17632
OG0011100	Np006G334900	jg17537
OG0011101	Np001G017810	jg21368
OG0011102	Np006G362320	jg4809
OG0011103	Np004G209320	jg31185, jg31183
OG0011104	Np006G363390	jg17172
OG0011105	Np005G278610	jg9753
OG0011106	Np007G424660	jg23959
OG0011107	Np007G424770	jg23948
OG0011109	Np006G352370	jg18050
OG0011110	Np005G311730	jg23881
OG0011111	Np006G330190	jg28197, jg19421
OG0011112	Np006G330230	jg19420
OG0011113	Np005G278770	jg9772
OG0011114	Np005G278840	jg9775
OG0011115	Np005G278850	jg9776
OG0011117	Np007G423150	jg24089
OG0011118	Np007G423080	jg24096
OG0011119	Np007G422820	jg24120
OG0011120	Np003G147600	jg5819
OG0011121	Np007G421600	jg24224
OG0011122	Np007G420550	jg24319
OG0011123	Np007G419370	jg24403
OG0011124	Np007G419460	jg24392
OG0011126	Np007G418820	jg24445
OG0011127	Np007G412410, Np007G417990	jg24509
OG0011128	Np007G417640	jg24537
OG0011129	Np007G417550	jg24541
OG0011130	Np007G389080	jg27042
OG0011131	Np007G417140	jg24577
OG0011132	Np001G017590	jg32666, jg24698
OG0011133	Np007G414700	jg24754
OG0011134	Np007G414450	jg24769
OG0011135	Np007G413980	jg24811
OG0011136	Np007G413960	jg24812
OG0011137	Np006G331510	jg19313
OG0011138	Np006G332590	jg19235
OG0011139	Np006G333210	jg19194
OG0011140	Np006G334520	jg19080
OG0011141	Np006G334880	jg19062
OG0011142	Np006G339710	jg18733
OG0011143	Np006G339460	jg18755
OG0011144	Np006G338060	jg18841
OG0011145	Np006G337540	jg18881
OG0011146	Np006G337210	jg18894, jg18891
OG0011147	Np006G336900	jg18923
OG0011148	Np006G336740	jg18939
OG0011149	Np006G336440	jg18956
OG0011150	Np006G335780	jg18996
OG0011151	Np006G335310	jg19036
OG0011152	Np006G335320	jg19035
OG0011153	Np004G240310	jg30086
OG0011155	Np004G240170	jg30096
OG0011156	Np004G239890	jg30124
OG0011158	Np004G238950	jg30245
OG0011159	Np004G238330	jg30292
OG0011160	Np004G238300	jg30295
OG0011161	Np004G238040	jg30315
OG0011162	Np004G235900	jg30487
OG0011163	Np004G235710	jg30504
OG0011164	Np004G235390	jg30538
OG0011165	Np004G235140	jg30573
OG0011166	Np004G234090	jg30682
OG0011167	Np004G233310	jg30736
OG0011168	Np004G231270	jg30848
OG0011169	Np004G229810	jg30944
OG0011170	Np004G228730	jg30991
OG0011171	Np004G227950	jg31025
OG0011172	Np004G226930	jg31073, jg31065
OG0011173	Np004G225860	jg31100
OG0011174	Np007G408560	jg25234
OG0011175	Np004G209160	jg31171
OG0011176	Np004G209230	jg31176
OG0011177	Np004G209410	jg31194
OG0011178	Np004G209490	jg31212
OG0011179	Np004G209640	jg31216
OG0011180	Np004G209930	jg31243
OG0011181	Np004G210010	jg31266
OG0011183	Np004G259210	jg28457
OG0011184	Np004G210310	jg31276
OG0011185	Np004G217280	jg11764, jg11865
OG0011186	Np005G281130	jg9953
OG0011187	Np005G280400	jg9905
OG0011191	Np006G366340	jg16880
OG0011192	Np006G366730	jg16838
OG0011193	Np006G366770	jg16833
OG0011194	Np006G368100	jg16726, jg28205
OG0011195	Np006G369330	jg16637
OG0011196	Np006G370330	jg16604
OG0011197	Np006G370040	jg16580
OG0011198	Np006G371040	jg16519
OG0011199	Np004G242380	jg29907
OG0011201	Np004G242660	jg29887
OG0011202	Np004G242940	jg29861
OG0011203	Np004G243160	jg29836
OG0011205	Np004G244640	jg29744
OG0011206	Np004G245220	jg29697
OG0011207	Np004G246030	jg29638
OG0011208	Np004G246310, Np004G246290	jg29621
OG0011209	Np004G246840	jg29588
OG0011210	Np004G247720	jg29498
OG0011211	Np004G248220	jg29443
OG0011212	Np004G248530	jg29416
OG0011213	Np004G248850	jg29381
OG0011214	Np004G250150	jg29264
OG0011215	Np005G298770, Np002G102140	jg10950, jg28045
OG0011216	Np004G250370	jg29246
OG0011217	Np004G250580	jg29229
OG0011218	Np004G200240	jg32832
OG0011219	Np004G251260	jg29174
OG0011220	Np004G252210	jg29088
OG0011222	Np004G252750	jg29040
OG0011223	Np004G253360	jg25447, jg1090, jg28988
OG0011224	Np004G253690, Np004G228270	jg28954
OG0011226	Np004G253750	jg28946
OG0011227	Np004G253790	jg28941
OG0011228	Np004G254340	jg28897
OG0011230	Np004G254520	jg28879
OG0011231	Np004G255500	jg28792
OG0011232	Np004G255690	jg28778
OG0011233	Np004G256390	jg28714
OG0011234	Np004G256890	jg28667
OG0011235	Np004G256800	jg28674
OG0011236	Np004G256620	jg28693
OG0011237	Np004G257050	jg28652
OG0011238	Np004G257120	jg28644
OG0011239	Np004G257180	jg28635
OG0011240	Np004G257220	jg28631
OG0011241	Np004G257490	jg28605
OG0011242	Np004G257680	jg28586
OG0011243	Np004G257770	jg28573
OG0011244	Np004G257860	jg28563
OG0011246	Np004G203180	jg28419
OG0011247	Np003G140850	jg5212
OG0011248	Np003G141190	jg5249
OG0011249	Np003G141060	jg5234
OG0011251	Np003G141620	jg5293
OG0011252	Np003G142210	jg5356
OG0011253	Np003G143450	jg5463
OG0011254	Np003G143560	jg5473
OG0011255	Np003G143810	jg5499
OG0011256	Np003G144720	jg5573
OG0011257	Np003G144680	jg5570
OG0011258	Np003G145210	jg5621
OG0011259	Np002G089610, Np002G089620	jg2391
OG0011260	Np003G145950	jg3119, jg5684
OG0011261	Np003G146300, Np003G146060	jg5692
OG0011262	Np003G146430	jg5708
OG0011264	Np001G014020	jg6548
OG0011265	Np001G014300	jg6574
OG0011267	Np001G014460, Np006G367430	jg6589
OG0011268	Np001G014650, Np001G008890, Np006G343250	jg6609
OG0011269	Np001G015270	jg6682
