Orthogroup	Noccaea_praecox	Brassica_rapa
OG0006709	Np005G288530, Np005G295570	XP_009108309.1, XP_009144600.1
OG0006710	Np005G293920	XP_009130831.2, XP_033144030.1
OG0006711	Np005G293850	XP_009136860.2, XP_009130866.1
OG0006712	Np005G292810	XP_009136892.1, XP_009131245.2
OG0006713	Np005G292650	XP_009108349.1, XP_018512889.2, XP_009131383.1
OG0006714	Np005G292170	XP_009136915.1, XP_009131506.1
OG0006715	Np005G291530	XP_009131858.1
OG0006716	Np005G290480	XP_009136983.1, XP_009132429.1
OG0006717	Np005G290150	XP_009108420.2, XP_009132638.1
OG0006718	Np005G289470	XP_033133831.1, XP_009133033.1
OG0006719	Np005G289370	XP_033129450.1, XP_009137130.1
OG0006720	Np001G038830	XP_009113893.1, XP_033128234.1
OG0006721	Np005G288520	XP_009137140.1, XP_009133577.1
OG0006722	Np005G288420	XP_009133685.1, XP_009137142.1
OG0006723	Np005G295790	XP_009136835.1, XP_009144619.1
OG0006724	Np005G288050	XP_009134779.1, XP_009137194.1
OG0006725	Np005G286650	XP_009135114.1, XP_009137210.1
OG0006726	Np005G286380	XP_009108534.1, XP_009135325.1
OG0006727	Np005G284940	XP_009108578.2, XP_009136051.1
OG0006728	Np005G283530	XP_009137042.1, XP_009137354.1
OG0006729	Np005G283590	XP_009137356.1, XP_009137085.1
OG0006730	Np005G283420	XP_018508991.1, XP_033143696.1
OG0006731	Np005G283230	XP_033143306.1
OG0006732	Np005G283170	XP_009137393.1, XP_009137402.1
OG0006733	Np005G283010	XP_009137577.2, XP_033144434.1
OG0006734	Np005G282960	XP_009137596.1, XP_018511371.2
OG0006735	Np005G282930	XP_009137614.1
OG0006736	Np005G282780	XP_009137419.2, XP_009137720.1
OG0006737	Np007G394770, Np005G282760	XP_018513242.2, XP_033144160.1
OG0006738	Np004G206840	XP_009151479.1, XP_009114785.1
OG0006739	Np004G204640	XP_009107912.1, XP_033135853.1, XP_009145116.1
OG0006740	Np004G237540	XP_009110347.2, XP_009149277.1
OG0006741	Np004G202870	XP_009145051.1, XP_009126172.1
OG0006742	Np004G203140	XP_009147897.1
OG0006743	Np004G241140	XP_033129075.1, XP_009110501.2
OG0006744	Np004G200610	XP_009145027.1
OG0006745	Np004G200930	XP_009123201.1, XP_009118920.1
OG0006746	Np004G210670	XP_009109770.1
OG0006747	Np004G251880	XP_009118424.1
OG0006748	Np005G282690	XP_033143789.1, XP_033143787.1
OG0006749	Np004G210530	XP_009113737.1, XP_009102955.1
OG0006750	Np004G201580	XP_009123524.1, XP_009107444.1
OG0006751	Np004G210600	XP_009113732.1
OG0006752	Np007G372480	XP_033130583.1, XP_009117510.1
OG0006753	Np004G211460	XP_009102900.1, XP_009109710.1
OG0006754	Np004G211920	XP_009109687.1
OG0006755	Np004G211940	XP_009115270.1, XP_009109685.2
OG0006756	Np004G212010	XP_009102874.1
OG0006757	Np004G212390	XP_009109672.1
OG0006758	Np004G212990	XP_009115217.1, XP_009109635.2
OG0006759	Np004G213310	XP_009109623.1, XP_009115194.1
OG0006760	Np004G213630	XP_009109595.2, XP_009115166.1
OG0006761	Np004G213840	XP_009109586.1, XP_009102698.2
OG0006762	Np004G214230	XP_009115056.1
OG0006763	Np004G214770	XP_009115028.2, XP_009107757.1, XP_009102680.1
OG0006764	Np005G267130, Np005G267170	XP_009109283.1, XP_018512701.1
OG0006765	Np005G267880	XP_018510713.1, XP_009138414.1
OG0006766	Np005G268270	XP_009143303.1
OG0006767	Np005G268420	XP_033146406.1, XP_009109337.1
OG0006768	Np007G378390, Np005G268800, Np005G268830	XP_009138878.1
OG0006769	Np005G268940	XP_033133053.1, XP_033142263.1
OG0006770	Np005G269560	XP_009134339.1, XP_009138501.1
OG0006771	Np005G269610	XP_009109387.1, XP_009138518.1
OG0006772	Np005G269840	XP_033133060.1, XP_033136901.1
OG0006773	Np006G368630	XP_009112507.1
OG0006774	Np006G369290	XP_009117347.2, XP_009140324.2
OG0006775	Np006G370880	XP_009117422.1
OG0006776	Np005G260820	XP_009101923.2, XP_009109518.1
OG0006777	Np005G260460	XP_009109540.1
OG0006778	Np005G260280	XP_009109554.1, XP_009126908.2, XP_009119416.1
OG0006779	Np004G198420, Np007G395590	XP_009107311.1
OG0006780	Np005G313490	XP_009125074.1, XP_009139789.1
OG0006781	Np006G340560	XP_009143666.1, XP_009141486.1
OG0006782	Np003G175990	XP_009134113.1
OG0006783	Np004G203030	XP_009145061.1, XP_018511324.2
OG0006784	Np006G342690	XP_033141976.1, XP_009143795.1
OG0006785	Np006G343360	XP_009141345.1
OG0006786	Np001G042140	XP_009114029.1
OG0006787	Np001G042200	XP_009123701.1
OG0006788	Np001G042590	XP_009138854.1, XP_009104251.1
OG0006789	Np007G422930	XP_033146781.1
OG0006790	Np003G177700	XP_009113586.1
OG0006791	Np003G180300	XP_009108185.1, XP_009134234.1
OG0006792	Np003G180940	XP_009108157.1, XP_009128668.1
OG0006793	Np003G181190	XP_009124386.1
OG0006794	Np003G181230	XP_009124387.1
OG0006795	Np003G181480	XP_009102712.1, XP_009128649.2
OG0006796	Np003G181780	XP_009114638.2
OG0006797	Np003G183350	XP_009134302.2, XP_009114570.2
OG0006798	Np003G183720	XP_033141255.1
OG0006799	Np003G185050	XP_009121697.1, XP_009134337.1
OG0006800	Np001G039920	XP_009123592.1, XP_009113924.1, XP_033128309.1
OG0006801	Np001G039590	XP_009101702.1, XP_009123602.1, XP_009113909.1
OG0006802	Np005G277500	XP_009143609.1, XP_009137672.1
OG0006803	Np001G036210	XP_033128314.1, XP_033136870.1
OG0006804	Np001G036090	XP_009128843.1, XP_009101543.1
OG0006805	Np001G034550	XP_009128886.1, XP_009101503.1
OG0006806	Np001G034440	XP_009114334.1
OG0006807	Np001G034380	XP_009101495.1, XP_009128893.2
OG0006808	Np001G034260	XP_009128897.1
OG0006809	Np001G034040	XP_009128908.1, XP_009101480.1
OG0006810	Np001G033300	XP_009101451.1, XP_009128930.2
OG0006811	Np006G336210	XP_009133225.1, XP_009141713.1
OG0006812	Np001G032030	XP_009128983.1, XP_009101402.1
OG0006813	Np001G032640	XP_009128998.1, XP_009101387.1
OG0006814	Np007G374230, Np002G091110	XP_009112555.2
OG0006815	Np007G388510	XP_009102398.2
OG0006816	Np007G387810	XP_009102430.1, XP_009136103.1
OG0006817	Np007G387390	XP_009136083.2
OG0006818	Np005G308490	XP_009107686.1, XP_009139641.1
OG0006820	Np005G304560	XP_009107790.1, XP_009148451.1
OG0006821	Np005G304250	XP_009148228.1
OG0006822	Np005G304080	XP_033133471.1, XP_009148100.1
OG0006823	Np005G303000	XP_009147329.2, XP_009107840.1
OG0006824	Np005G302860	XP_009147306.1
OG0006825	Np002G123420, Np005G302490	XP_009122128.1, XP_009146865.1
OG0006826	Np005G318220	XP_009125157.2, XP_009140037.1
OG0006827	Np005G318320	XP_009140043.1
OG0006828	Np005G320250	XP_009140145.1, XP_009125216.1
OG0006829	Np005G320230	XP_009125219.2, XP_009140148.3
OG0006830	Np006G320470	XP_009118118.1, XP_009142481.1
OG0006831	Np006G320540	XP_009142485.1, XP_009118144.2
OG0006832	Np005G307260	XP_033140164.1
OG0006833	Np006G321360	XP_009133814.2, XP_009142538.1
OG0006834	Np006G341950	XP_018514538.1, XP_018513708.1
OG0006835	Np006G322300	XP_009142595.1
OG0006836	Np006G322530	XP_009142436.2, XP_009142615.1
OG0006837	Np006G322950	XP_009142650.1
OG0006838	Np006G323050	XP_009142663.1, XP_033143719.1
OG0006839	Np006G323330	XP_018514315.1, XP_009142402.1
OG0006840	Np006G323400	XP_009143200.1, XP_009142387.1
OG0006841	Np006G323610	XP_009142372.1, XP_033146976.1
OG0006842	Np006G323910	XP_009143161.1, XP_009133743.1
OG0006843	Np006G323960	XP_009133738.1, XP_009142354.1
OG0006844	Np006G324360, Np006G324370	XP_033146076.1
OG0006845	Np006G325140	XP_009143076.1, XP_009142285.2
OG0006847	Np006G327470	XP_009133574.1
OG0006848	Np006G327900	XP_009142865.1, XP_009142091.1
OG0006849	Np006G327940	XP_009142085.1
OG0006850	Np006G328640	XP_009142058.1, XP_009142834.2
OG0006851	Np004G227100, Np006G328790, Np003G173410	XP_009142051.1, XP_009142816.1
OG0006852	Np006G329600	XP_009142778.1, XP_009142006.1
OG0006853	Np006G330150	NP_001288839.1, XP_009133493.1
OG0006854	Np003G126220	XP_009122807.1, XP_009130682.1
OG0006855	Np003G126480	XP_009122789.1, XP_009130692.1
OG0006856	Np003G126660	XP_009130703.1, XP_009125451.1
OG0006857	Np003G126670	XP_009122777.2, XP_009130705.1
OG0006858	Np003G127180	XP_009125476.1
OG0006859	Np003G127280	XP_009130730.1, XP_009122729.2
OG0006860	Np003G127380	XP_009130722.1, XP_009122724.1
OG0006861	Np003G127530	XP_009125494.1, XP_009122706.1, XP_009130718.1
OG0006862	Np003G128380	XP_009130789.2, XP_009122663.1
OG0006863	Np003G128410	XP_009125527.1, XP_009122658.2
OG0006864	Np004G211700	XP_009109695.1, XP_009113635.1
OG0006865	Np003G147760	XP_009126382.2, XP_009120865.2
OG0006866	Np003G148020	XP_009120850.1
OG0006867	Np003G148190	XP_009126404.1
OG0006868	Np003G148420	XP_009126427.1
OG0006869	Np003G148580	XP_033142552.1, XP_009121353.2
OG0006870	Np003G149150	XP_009131820.1, XP_009120764.1
OG0006871	Np003G149210	XP_009120757.1, XP_009126489.2
OG0006872	Np003G149340	XP_009126496.1, XP_033138584.1
OG0006873	Np003G149860	XP_009131843.1
OG0006874	Np003G150040	XP_009126522.1, XP_009120688.1
OG0006875	Np003G151190	XP_009120620.1, XP_009131900.1
OG0006876	Np003G151590	XP_009120600.1, XP_009131906.1, XP_009126591.2
OG0006877	Np003G151910	XP_009131921.1, XP_009120567.1
OG0006878	Np003G152300	XP_009126631.1, XP_009120517.2
OG0006879	Np003G152550	XP_033137988.1
OG0006880	Np001G006470	XP_009130243.2, XP_009150376.2
OG0006881	Np001G005380	XP_009150429.1, XP_009130273.1
OG0006882	Np001G005350	XP_009130274.1, XP_009150443.1
OG0006883	Np001G005130	XP_009130429.1, XP_009150468.1
OG0006884	Np001G004960	XP_009150478.1, XP_009130438.1
OG0006885	Np001G004760	XP_009130443.2
OG0006886	Np001G004680	XP_009150506.1, XP_009112127.1
OG0006887	Np001G004500	XP_009150802.3, XP_009130454.1
OG0006888	Np001G004470	XP_009130455.2, XP_009150525.2
OG0006889	Np001G004010	XP_009130473.1, XP_009112157.1
OG0006890	Np001G003810	XP_033139349.1
OG0006891	Np001G003700	XP_009112167.1, XP_009150575.1
OG0006892	Np001G003600	XP_009150592.1
OG0006893	Np001G003160	XP_033141782.1, XP_033136221.1
OG0006894	Np001G002960	XP_009112188.2, XP_009150641.1
OG0006895	Np001G002260, Np005G266840	XP_009150703.1
OG0006896	Np001G002230, Np006G353130	XP_018510597.2, XP_009103410.1
OG0006897	Np001G002050	XP_009103427.1
OG0006898	Np002G089980	XP_009127596.1, XP_009105357.1
OG0006899	Np001G000460	XP_009130567.1, XP_009112289.1
OG0006900	Np003G144470	XP_009121400.1, XP_009126175.1
OG0006901	Np001G000580	XP_009138942.1
OG0006902	Np003G189880	XP_033136955.1, XP_033136729.1
OG0006903	Np003G189620	XP_009111502.1
OG0006904	Np003G189110	XP_033140938.1, XP_009134537.2
OG0006905	Np003G189300	XP_009134551.1, XP_009111484.2
OG0006906	Np003G188560	XP_033142093.1, XP_033141468.1
OG0006907	Np003G188180	XP_009111388.2, XP_009134494.2
OG0006908	Np004G258520	XP_009118793.1, XP_009119672.2
OG0006909	Np003G187070	XP_009102821.1
OG0006910	Np003G185920	XP_009134390.1, XP_009144533.1
OG0006911	Np003G185760	XP_009134379.1, XP_009111246.1
OG0006912	Np003G185640	XP_009134373.1
OG0006913	Np003G185410	XP_009121973.1, XP_009134366.1
OG0006914	Np004G256670	XP_009118695.1
OG0006915	Np001G040500	XP_009123925.1, XP_009101747.1
OG0006916	Np001G040560	XP_009101752.1, XP_009113962.2
OG0006917	Np001G040710	XP_009113977.1, XP_009123914.2
OG0006918	Np009G431070, Np006G346040	XP_009132921.2
OG0006919	Np006G357680	XP_009143896.2, XP_009141287.1
OG0006920	Np006G356180	XP_009143953.1
OG0006922	Np006G357270	XP_009132872.1, XP_009143935.1
OG0006923	Np006G357280	XP_009141273.1, XP_009132873.1
OG0006924	Np006G357440	XP_009141279.1
OG0006925	Np006G356950	XP_009143999.2
OG0006926	Np006G356840	XP_009132851.2, XP_009143995.1
OG0006927	Np006G356140	XP_009141211.1
OG0006928	Np006G356010	XP_033147719.1, XP_009141207.1
OG0006929	Np006G355580	XP_033143737.1, XP_033145496.1
OG0006930	Np006G355560	XP_009144048.1, XP_009141182.1
OG0006931	Np006G355320	XP_009132803.1, XP_009144194.1
OG0006932	Np006G348730, Np006G354260	XP_009132762.2, XP_009141122.2
OG0006933	Np006G353740, Np006G347040	XP_018514118.1, XP_009132748.1
OG0006934	Np006G347330, Np006G353390	XP_009144603.1
OG0006935	Np006G353020, Np006G347790	XP_009132726.1, XP_009141060.1
OG0006936	Np004G252710	XP_009110969.2, XP_009119009.1
OG0006937	Np006G352380	XP_009132714.1, XP_009141041.1, XP_009144327.1
OG0006938	Np006G351520	XP_009141034.1, XP_009144332.1
OG0006940	Np006G360110	XP_009140959.1, XP_009125045.1
OG0006942	Np006G359800	XP_033145176.1, XP_009103709.1
OG0006943	Np006G359520	XP_009103697.1, XP_033142248.1
OG0006944	Np006G359200	XP_033131349.1, XP_009133879.1
OG0006945	Np006G361560	XP_009133919.1, XP_009103568.1
OG0006946	Np006G361440	XP_009140759.1, XP_009133912.1
OG0006947	Np006G361300	XP_009133909.1, XP_033145828.1
OG0006948	Np006G361010	XP_009140794.1, XP_009133902.1
OG0006949	Np006G360750	XP_009140802.1, XP_009103600.1
OG0006950	Np006G362960	XP_009140727.2, XP_009117029.2
OG0006951	Np006G363120	XP_009140718.1, XP_018509556.1
OG0006952	Np006G363190	XP_009140705.1, XP_009132516.2
OG0006953	Np007G424630	XP_009147425.1
OG0006954	Np005G279270	XP_009137593.1, XP_009142234.1
OG0006955	Np005G278640	XP_009109161.1
OG0006956	Np007G424520	XP_009147413.1, XP_009134619.1
OG0006957	Np003G159480	XP_009147396.1, XP_009134634.2
OG0006958	Np007G424170	XP_018513302.1, NP_001288975.1, XP_009123850.1
OG0006959	Np007G423830	XP_009147377.1, XP_018513324.2
OG0006960	Np007G423240	XP_009147339.1, XP_009118359.1
OG0006961	Np002G123510, Np003G133840, Np007G423160	XP_009118453.1, XP_009134703.2
OG0006962	Np007G422950	XP_009134714.1
OG0006963	Np007G422790	XP_033148241.1, XP_033142189.1
OG0006964	Np007G422640	XP_009130329.2, XP_009119035.2
OG0006965	Np007G421900	XP_009130374.1, XP_009134736.1
OG0006966	Np007G421660	XP_009134738.1
OG0006967	Np007G421530	XP_009102084.2, XP_009134743.1
OG0006968	Np007G421220	XP_009102100.1, XP_009130413.1
OG0006969	Np007G420810	XP_033144331.1, XP_009124004.1
OG0006970	Np007G420590	XP_009134762.1, XP_009123996.1
OG0006971	Np007G420450	XP_033146841.1, XP_009123977.2, XP_018515191.2
OG0006972	Np007G420050	XP_009124979.1, XP_009124198.1
OG0006973	Np007G419580	XP_009134800.1
OG0006974	Np003G188990, Np007G419000	XP_009147250.1, XP_009124078.2
OG0006975	Np007G418760	XP_009124020.1, XP_009147230.1
OG0006976	Np007G417750	XP_009129623.1, XP_009124945.1
OG0006977	Np007G417740	XP_009124944.1, XP_009129624.2
OG0006978	Np007G417620	XP_009134869.1, XP_009124940.1, XP_009129638.1
OG0006979	Np007G417370	XP_009134878.1
OG0006980	Np007G417330	XP_009134881.1, XP_033147387.1, XP_009124934.2
OG0006981	Np003G146330	XP_009126257.2, XP_009120967.1, XP_009131671.1
OG0006982	Np007G416440	XP_009124658.1, XP_009134927.1
OG0006983	Np007G416420	XP_009134930.1, XP_009124645.1
OG0006984	Np007G416160	XP_009147116.1, XP_009134943.1, XP_009124554.1
OG0006985	Np007G415900	XP_018509555.1, XP_009147103.2, XP_033142954.1
OG0006986	Np007G415480	XP_009147078.1, XP_009134965.2
OG0006987	Np007G414990	XP_009124144.1, XP_009147027.2
OG0006988	Np007G413930, Np005G317300	XP_009146963.1, XP_009123532.1
OG0006989	Np006G332040	XP_009141875.1, XP_009133422.1
OG0006990	Np006G332170	XP_009141873.1, XP_009143245.2
OG0006991	Np006G332460	XP_009133405.2, XP_009143258.1
OG0006992	Np006G333020	XP_009133387.2, XP_009143280.1
OG0006993	Np006G333170	XP_009133381.2, XP_018513684.1
OG0006994	Np006G333520, Np006G333470	XP_009143302.1, XP_009133372.1
OG0006995	Np006G334010	XP_009144774.1, XP_018513658.2, XP_009133353.2
OG0006996	Np006G333880	XP_033148010.1, XP_033146416.1
OG0006998	Np006G334870	XP_033148152.1, XP_009133294.1
OG0006999	Np006G334930, Np007G391580	XP_009141762.1, NP_001288920.1
OG0007000	Np006G334950, Np006G334940	XP_009141761.1, XP_009133289.1
OG0007001	Np006G337400, Np006G339880	XP_009133052.1
OG0007002	Np006G339860	XP_009141529.1, XP_009133054.1
OG0007003	Np006G339680	XP_009141556.1, XP_009143620.2
OG0007004	Np006G339620	XP_009141558.1, XP_009143617.1
OG0007005	Np006G339500	XP_009143608.1, XP_009141566.1
OG0007006	Np006G339380	XP_009143603.2, XP_009141571.1
OG0007007	Np006G339130	XP_009141593.1, XP_009143584.1
OG0007008	Np006G337780	XP_009133117.1, XP_009141628.1
OG0007009	Np006G337620	XP_009133137.1, XP_009141641.1
OG0007010	Np006G337530	XP_009141648.1, XP_009143506.1
OG0007011	Np006G337430	XP_033143614.1, XP_033148457.1
OG0007012	Np006G337200	XP_033145878.1, XP_009143499.1
OG0007013	Np006G336500	XP_009133214.1, XP_009141694.2
OG0007014	Np006G335770	XP_018514202.2, XP_009143405.1
OG0007015	Np006G335340	XP_033143681.1, XP_009143382.2
OG0007016	Np004G240450	XP_033128763.1, XP_018510428.2
OG0007017	Np002G071190	XP_009128610.1, XP_009104476.1
OG0007018	Np004G239950	XP_009110454.1
OG0007019	Np002G109310, Np007G408640	XP_009146592.1
OG0007019	Np002G109300	XP_009124669.1
OG0007020	Np004G239350	XP_009149120.1, XP_033136147.1
OG0007021	Np004G239300	XP_009149126.1, XP_009110435.1
OG0007022	Np004G239060	XP_009149147.1, XP_009110426.2
OG0007023	Np002G082630	XP_009127926.1, XP_009105892.1
OG0007024	Np004G238390, Np006G333590	XP_009110398.1, XP_009149214.1
OG0007025	Np004G238320	XP_009149221.1
OG0007026	Np004G238120	XP_009110383.1, XP_009149237.2
OG0007027	Np004G237980, Np004G225770	XP_009110374.1, XP_009117637.1
OG0007028	Np004G237160	XP_009110336.2, XP_009149338.1
OG0007029	Np004G236680	XP_009149381.2, XP_009117572.1
OG0007030	Np004G236670	XP_009117571.1, XP_009110306.1
OG0007031	Np004G236470	XP_009117558.1, XP_009149397.1
OG0007032	Np004G236460	XP_009110292.2, XP_009149398.1
OG0007033	Np004G235950	XP_009149444.1
OG0007034	Np004G235800	XP_009110263.1, XP_009149453.1
OG0007035	Np004G234830	XP_009110217.1, XP_009149547.1
OG0007036	Np004G234550	XP_033131043.1
OG0007037	Np004G234030	XP_009110187.1, XP_009149658.1
OG0007038	Np004G233290	XP_009110166.1, XP_009149705.1
OG0007039	Np005G305580, Np004G232980	XP_009145386.1
OG0007040	Np004G232750	XP_033133630.1, XP_009145377.1
OG0007041	Np004G232720	XP_009110150.1
OG0007042	Np002G083330	XP_009104887.1, XP_033131471.1
OG0007043	Np004G230220	XP_033132091.1, XP_009115528.1
OG0007044	Np004G229800	XP_009103155.1
OG0007045	Np004G229430	XP_018509363.2, XP_009115485.1
OG0007047	Np004G209050	XP_009109890.1, XP_009115336.2
OG0007048	Np004G209660	XP_033131570.1, XP_009113821.1, XP_009109847.1
OG0007049	Np004G209850	XP_009103030.1, XP_009109837.1, XP_009113795.1
OG0007050	Np005G282490	XP_009109249.1
OG0007051	Np005G282060	XP_009138216.2, XP_009109246.1
OG0007052	Np005G281870	XP_009137465.1, XP_009138355.1
OG0007053	Np003G168070	XP_033144747.1, XP_009110219.2, XP_009107313.2
OG0007054	Np005G277450	XP_009137676.1
OG0007055	Np006G365710	XP_009140553.1, XP_033136697.1
OG0007056	Np006G367040	XP_009140469.1
OG0007057	Np006G336170	XP_009141714.1, XP_009143433.1
OG0007058	Np006G368350	XP_009117326.1, XP_009140391.1
OG0007059	Np006G369250	XP_033145395.1, XP_009112546.1
OG0007060	Np006G371210	XP_009134011.2, XP_009117443.1
OG0007061	Np001G018010	XP_009129708.1, XP_009111821.2, XP_009151614.1
OG0007062	Np004G242110	XP_009148834.1, XP_033135599.1
OG0007063	Np004G242520, Np004G242510, Np004G242560	XP_009110556.1, XP_009117922.1
OG0007064	Np004G242960	XP_033133747.1, XP_009117956.1, XP_009148672.2
OG0007065	Np004G244140	XP_009118016.1, XP_009148539.1
OG0007066	Np004G244470	XP_009148550.2
OG0007067	Np004G244530	XP_009118041.1, XP_009110609.1
OG0007068	Np004G245400	XP_009110643.2, XP_009118079.1, XP_009148590.1
OG0007069	Np004G245460	XP_018510663.1, XP_009148594.1
OG0007070	Np004G246220	XP_009118167.1, XP_009110688.1
OG0007072	Np004G247390	XP_009110740.2, XP_018509649.1
OG0007073	Np004G247410	XP_009148446.1
OG0007074	Np004G247560	XP_009148439.1, XP_033135918.1
OG0007075	Np004G247580	XP_009148438.1, XP_009144402.2
OG0007076	Np004G248510, Np004G248520	XP_033130051.1
OG0007077	Np004G248880	XP_009148322.1, XP_009144481.1
OG0007078	Np004G249330	XP_009148276.1, XP_033133423.1
OG0007079	Np004G249340	XP_009148274.1, XP_009110806.1
OG0007081	Np004G250220	XP_009110861.1, XP_009148155.2
OG0007082	Np004G250440	XP_009148133.1, XP_009110874.2, XP_033132226.1
OG0007083	Np004G251060	XP_009118382.2, XP_033129904.1
OG0007084	Np006G322770	XP_009133784.1
OG0007085	Np004G252040	XP_033137673.1, XP_033132522.1
OG0007086	Np004G252240	XP_009118971.2, XP_009118446.1
OG0007087	Np004G252270	XP_009118449.1, XP_018510938.1
OG0007088	Np004G252760	XP_009119011.1
OG0007089	Np003G171570	XP_009127332.1, XP_009140884.1
OG0007090	Np005G263220	XP_009108813.1
OG0007091	Np004G253550	XP_009118551.2, XP_033132334.1
OG0007092	Np004G253670	XP_009119090.1, XP_009118557.1
OG0007093	Np004G254160	XP_033135617.1, NP_001288896.1
