Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_Rawat
OG0010614	Np005G291160	AL7G35600
OG0010615	Np005G294890	AL7G37200
OG0010616	Np004G213150	AL1G43790
OG0010617	Np006G357500	AL4G28400
OG0010618	Np003G135310, Np001G005290	AL6G19610
OG0010620	Np003G141820	AL1G31740, AL8G27080
OG0010621	Np003G140730	AL6G24510
OG0010623	Np001G015610	AL6G40490
OG0010624	Np005G274940, Np005G274980	AL7G22820
OG0010625	Np001G043650	AL5G21890
OG0010626	Np003G150300	AL6G33290
OG0010628	Np001G013490	AL6G37790
OG0010629	Np001G011910	AL6G36190
OG0010630	Np001G007500	AL8G39190
OG0010632	Np004G244930, Np004G243070	AL1G25600
OG0010633	Np005G293390	nbis-gene-150
OG0010634	Np004G202620	AL1G52270
OG0010635	Np004G225660, Np002G094920	AL6G49460, AL6G38880, AL5G24460, AL8G28930, AL3G41000, AL2G29150, AL5G38970, AL5G38990
OG0010636	Np003G157690	AL5G38150
OG0010638	Np002G081430	AL2G32920
OG0010640	Np006G370110	AL3G41830, AL3G45820
OG0010644	Np001G015900	AL6G40970
OG0010645	Np005G295870	AL7G37450
OG0010660	Np005G276720	AL7G24390
OG0010661	Np005G276580	AL7G24270
OG0010662	Np005G276160	AL7G23940
OG0010663	Np005G275220	AL7G23070
OG0010664	Np005G273550, Np005G273530	AL7G21900
OG0010665	Np005G272870	AL7G21420
OG0010666	Np005G260020	AL7G10090
OG0010667	Np005G272420	AL7G21030
OG0010668	Np005G272180	nbis-gene-1739
OG0010669	Np005G271750	AL7G20600
OG0010670	Np005G271370	AL7G20240
OG0010671	Np005G270800	AL7G19720
OG0010672	Np005G270030	AL7G19170
OG0010673	Np005G262780	AL7G19000
OG0010674	Np005G263320	AL7G18360
OG0010675	Np005G263180	AL7G18520
OG0010677	Np005G264110	AL7G17520
OG0010678	Np006G337010	AL4G34050
OG0010679	Np005G264450	AL7G17120
OG0010680	Np005G264290	AL7G17310
OG0010681	Np005G264720	AL7G16840
OG0010682	Np002G092110	AL2G25840
OG0010683	Np005G265520	AL7G16320
OG0010684	Np005G266020	AL7G16010
OG0010685	Np003G140650	AL6G24420
OG0010686	Np004G216670, Np004G216780	AL1G45820
OG0010687	Np004G217910	AL1G46140
OG0010688	Np005G296130	AL7G37600
OG0010689	Np002G090520	nbis-gene-1831
OG0010690	Np005G296270	AL7G37660
OG0010691	Np005G299390	AL7G38190
OG0010692	Np005G299480	AL7G38350, AL7G38400
OG0010693	Np006G340050	AL4G31830
OG0010693	Np005G299490	AL7G38420
OG0010694	Np005G299760	AL7G38520
OG0010695	Np005G300150	AL7G38590
OG0010696	Np005G300190	AL7G38630
OG0010697	Np002G107490	AL1G65880
OG0010698	Np001G060690	AL5G37860
OG0010699	Np002G107700	AL1G65920
OG0010700	Np002G111500	AL1G66650
OG0010701	Np002G111730	AL1G67180
OG0010702	Np002G112900	AL2G17970
OG0010703	Np002G113140	AL2G18140
OG0010704	Np002G113600	AL2G17850
OG0010705	Np002G114680	AL2G17160
OG0010706	Np002G114430	AL2G17340
OG0010707	Np002G114970, Np005G301650	AL2G16920
OG0010708	Np002G115030	AL2G16830
OG0010709	Np002G115170, Np002G115190	AL2G16780
OG0010710	Np002G115370	AL2G16710
OG0010711	Np002G115680	AL2G16520
OG0010712	Np002G115690	AL2G16490
OG0010713	Np002G115710	AL2G16460
OG0010714	Np002G115900, Np002G115850	AL2G16310
OG0010715	Np002G116030, Np002G116020	AL2G16250
OG0010716	Np002G116450	nbis-gene-411
OG0010717	Np002G117290	AL2G15400
OG0010718	Np002G117750	AL2G15090
OG0010719	Np002G118550	AL2G14530
OG0010720	Np002G118710	AL2G14340
OG0010721	Np002G118900	AL2G14150
OG0010722	Np001G029790	AL5G10080
OG0010723	Np001G026620	AL5G10900
OG0010724	Np001G026020	AL5G11420, AL5G11430
OG0010725	Np001G025520	AL5G11630
OG0010726	Np001G025420	AL5G11750
OG0010727	Np001G025300	AL5G11850
OG0010728	Np001G025200	AL5G11950
OG0010729	Np001G025130	AL5G12030
OG0010730	Np001G024660	AL5G13100, AL5G13140
OG0010731	Np001G023590	AL5G14200
OG0010733	Np001G023060	AL5G14710
OG0010734	Np004G244150	AL1G24870
OG0010736	Np001G022800	AL5G14960
OG0010737	Np001G022630	AL5G15120
OG0010738	Np001G020620	AL5G17000
OG0010739	Np001G020560	AL5G17060
OG0010740	Np001G020170	AL5G17540
OG0010741	Np001G019980	AL5G17900
OG0010742	Np001G018620	AL5G20170
OG0010743	Np002G101410, Np002G094440	AL2G24640
OG0010744	Np002G098510	AL2G22140
OG0010745	Np002G101220	AL2G19340
OG0010746	Np007G420870	AL3G14190
OG0010747	Np005G309430	AL7G43640
OG0010748	Np002G124810	AL2G10040, AL2G10050
OG0010749	Np002G123240	AL7G48340, AL2G10070
OG0010750	Np002G124650	AL2G10160
OG0010751	Np002G124300	AL2G10440
OG0010752	Np002G124290	AL2G10450
OG0010753	Np002G124120	AL2G10520
OG0010754	Np002G123850	AL2G10840
OG0010755	Np002G123410	AL2G11170
OG0010756	Np002G122880	AL2G11530
OG0010757	Np002G120990	AL2G12920
OG0010759	Np005G279630	AL7G26770
OG0010760	Np006G330500	AL4G39230
OG0010761	Np006G330800	AL4G38900
OG0010762	Np006G330750	AL4G38950
OG0010763	Np006G331270	AL4G38490
OG0010765	Np007G413740	AL3G20160
OG0010766	Np007G413430	AL614U10010, AL3G20610
OG0010767	Np007G412190	AL3G21490
OG0010768	Np007G412100	AL3G21550
OG0010769	Np007G412090	AL3G21560
OG0010770	Np005G288480	AL7G33620
OG0010771	Np007G411230	AL3G22320
OG0010772	Np005G268280	AL2G11330
OG0010773	Np007G410920	AL467U10010, AL3G22590
OG0010774	Np005G263300	AL7G18380
OG0010775	Np004G218660, Np007G410280	AL3G23070
OG0010776	Np007G409670	AL3G23510
OG0010777	Np007G409360	AL3G23720
OG0010778	Np007G409250	AL3G23860
OG0010779	Np007G409230	AL3G23870
OG0010780	Np007G409040	AL3G24020
OG0010781	Np007G409030	AL3G24030
OG0010782	Np003G175140	AL6G41310
OG0010783	Np003G174680	AL4G13300
OG0010784	Np003G174740	AL8G23800
OG0010785	Np003G174570	AL8G23850
OG0010786	Np003G172830	AL8G24600
OG0010787	Np003G172990	AL8G24420
OG0010788	Np003G172950	AL58U10010, nbis-gene-2082
OG0010789	Np003G172780	AL8G24630
OG0010790	Np003G172050	AL8G24940
OG0010791	Np005G281230	AL8G25230
OG0010792	Np003G184410	AL8G25440
OG0010793	Np003G184550	AL8G25710
OG0010794	Np004G225400	AL64U10030, AL8G25810
OG0010795	Np003G168040	AL8G25910
OG0010796	Np003G167450	AL8G26130, AL8G30000
OG0010797	Np003G166220, Np003G166400	AL8G26620
OG0010798	Np003G164160	AL8G28010
OG0010799	Np003G164440	AL8G27800
OG0010800	Np003G163840	AL8G28160
OG0010802	Np003G162380	AL8G29400
OG0010803	Np003G161950, Np003G161810, Np003G161940, Np003G161900, Np003G161840	AL8G29020
OG0010804	Np003G161620	AL8G28840
OG0010805	Np003G163390	AL8G30140
OG0010806	Np005G278450	AL7G25690
OG0010807	Np003G160790	AL8G30410
OG0010808	Np003G159530	AL8G31090
OG0010809	Np003G159230	AL8G31330
OG0010810	Np003G158610	AL8G31540, AL840U10010, AL8G31520
OG0010811	Np003G158200	AL8G31850, AL191U10010
OG0010812	Np003G156530	AL8G32950
OG0010814	Np003G156250	AL8G33190
OG0010815	Np003G155750	AL8G33620
OG0010816	Np003G155240	AL8G33880
OG0010817	Np003G155050	AL8G34100
OG0010818	Np003G139810	AL6G23740
OG0010819	Np003G139290	AL6G23250
OG0010820	Np003G138950	AL6G22880
OG0010821	Np003G138520	AL6G22580
OG0010822	Np003G138400	AL6G22440
OG0010823	Np003G138310	AL6G22350
OG0010824	Np003G138240	AL6G22290
OG0010825	Np003G138190	AL6G22220
OG0010826	Np003G137720	AL6G21780
OG0010827	Np003G137700	AL6G21750
OG0010828	Np003G137420	AL6G21600
OG0010830	Np003G136990	AL6G21170
OG0010831	Np001G002910	AL8G43140
OG0010832	Np003G136850	AL6G21040
OG0010833	Np003G136340	AL6G20540
OG0010834	Np003G136330	AL6G20530
OG0010835	Np003G135970	AL6G20150
OG0010836	Np003G135830	AL6G20000
OG0010837	Np001G004820	AL372U10010
OG0010838	Np003G134800	AL6G18900
OG0010839	Np003G177820	AL4G47750
OG0010840	Np003G133330	AL6G17690
OG0010841	Np005G295910	AL7G37470
OG0010842	Np005G293620	AL7G36820
OG0010843	Np005G292850	AL7G36520
OG0010844	Np005G291730	AL7G35950
OG0010845	Np005G291490	AL7G35760
OG0010846	Np005G291390	AL7G35700
OG0010847	Np005G291220	AL7G35630
OG0010849	Np005G290350	AL7G34990
OG0010850	Np005G290090	AL7G34810
OG0010851	Np005G289690	AL7G34560, AL7G34570
OG0010852	Np005G289230	AL7G34250
OG0010853	Np005G288100	AL7G33360
OG0010854	Np005G287060	AL7G33300
OG0010856	Np005G286660	nbis-gene-1585
OG0010857	Np005G286860	AL7G32450
OG0010858	Np005G286700	AL7G32220
OG0010860	Np005G283470	AL7G29840
OG0010861	Np005G282830	AL7G29200
OG0010862	Np004G206280	AL1G47710
OG0010863	Np004G206450	AL1G47890
OG0010864	Np004G206780	AL1G48100
OG0010865	Np004G206850	AL1G48190
OG0010866	Np004G204040	AL1G49810
OG0010867	Np004G204110	AL1G49880
OG0010868	Np003G157680	AL4G17330
OG0010869	Np004G202570	AL1G52310
OG0010871	Np004G203190	AL1G51790
OG0010872	Np001G037810, Np007G393990, Np001G013050, Np004G200910	AL1G53430
OG0010873	Np004G210880	nbis-gene-163
OG0010874	Np004G211090, Np002G096390	AL1G41800
OG0010875	Np004G211430	AL1G42080
OG0010876	Np004G211440	AL1G42090
OG0010877	Np004G211520	nbis-gene-168
OG0010878	Np004G211790	AL1G42750
OG0010879	Np004G213430	AL1G44120
OG0010880	Np004G213890	AL1G44510
OG0010881	Np004G214110	AL1G44660
OG0010882	Np004G214410	AL1G44820
OG0010883	Np004G201200	AL1G45200
OG0010884	Np005G267080	AL7G15470
OG0010885	Np005G267660	AL7G14990
OG0010886	Np005G267980	AL7G14720
OG0010887	Np007G374690	AL3G51540
OG0010888	Np005G268340	AL7G14350
OG0010889	Np005G268400	AL7G14300
OG0010890	Np005G269340	AL7G13360
OG0010891	Np005G269460	AL5G41240, AL7G13250
OG0010892	Np005G262700	AL7G12720, AL3G19570
OG0010893	Np006G369030, Np005G262220	AL7G12240
OG0010894	Np005G262010	AL7G12010
OG0010896	Np005G261090	AL7G11000
OG0010897	Np005G260500	AL7G44960, AL7G10530
OG0010898	Np005G260430	AL7G10470
OG0010899	Np006G371310	AL4G10070
OG0010900	Np006G371330	AL4G10040
OG0010901	Np005G260090	AL7G10170
OG0010902	Np005G260150	AL7G10230
OG0010903	Np005G260250	AL7G44710, AL7G10300
OG0010904	Np005G260260	AL7G10310
OG0010905	Np005G259990	AL7G10060
OG0010906	Np005G310770	AL7G45140
OG0010907	Np005G310930	AL7G45420
OG0010908	Np005G311370	AL7G45910
OG0010909	Np007G383540	AL3G36990
OG0010910	Np005G312510	AL7G46670
OG0010911	Np005G313870	AL7G51880
OG0010912	Np005G314090	AL7G51690
OG0010913	Np005G314410	AL7G51530
OG0010914	Np005G314660	AL7G51410
OG0010915	Np005G315830	AL7G50650
OG0010916	Np006G341020	AL4G31020
OG0010917	Np006G340970	AL4G31070
OG0010918	Np006G340710	AL4G31330
OG0010919	Np004G205530	AL1G46890
OG0010920	Np003G177260	AL6G43210
OG0010921	Np003G177070	AL2G20400
OG0010922	Np003G175780	AL6G42350
OG0010923	Np003G175350, Np003G184610	AL6G41870
OG0010924	Np003G175470	AL6G45620, AL6G42220
OG0010925	Np006G342580	AL4G30210
OG0010926	Np006G342780	AL4G29990
OG0010927	Np006G343290	AL4G29630
OG0010928	Np006G343350	AL4G29560
OG0010929	Np001G041540	AL8G17090
OG0010930	Np001G042280	AL8G18330
OG0010931	Np001G042360	AL8G18440
OG0010932	Np001G042370	AL8G18450
OG0010933	Np003G171250	AL8G18540
OG0010934	Np001G042640	AL8G18870
OG0010935	Np003G178040	AL6G43950
OG0010936	Np003G178860	AL6G44820
OG0010937	Np003G180310	AL6G45660
OG0010938	Np003G181610	AL6G46740
OG0010939	Np003G183290	AL6G47900
OG0010940	Np003G183800	AL6G48370
OG0010941	Np003G183940	AL6G48430
OG0010942	Np003G183960	AL6G48490
OG0010943	Np003G184020	AL6G48560
OG0010944	Np001G039610	AL8G15300
OG0010945	Np002G089940	AL2G26810
OG0010946	Np001G037110	AL8G13140, AL8G13150
OG0010947	Np001G036860	AL8G12940
OG0010948	Np001G036710	AL8G12800
OG0010949	Np001G035310	AL8G11990
OG0010950	Np001G034470	AL8G11660
OG0010951	Np006G364970, Np001G033210	AL8G11110
OG0010952	Np001G032660	AL8G10190
OG0010953	Np001G031070	AL8G10650
OG0010954	Np007G388600	AL3G42040
OG0010955	Np007G388570	AL3G42010
OG0010956	Np005G310600	AL7G44750
OG0010957	Np007G388440	AL3G41910
OG0010958	Np005G307430	AL9U11900
OG0010959	Np005G307510	AL4G37260
OG0010960	Np005G308880	AL9U10250
OG0010961	Np005G306800	AL7G42680
OG0010962	Np005G306700	AL7G42630
OG0010963	Np005G306620	AL7G42490
OG0010964	Np005G306390	AL7G42420
OG0010965	Np007G385780	AL2G19190
OG0010966	Np005G304540	AL7G41440
OG0010967	Np005G302880	AL7G40080
OG0010968	Np005G316430	AL7G50130
OG0010969	Np005G316450	AL7G50100
OG0010970	Np005G316570	AL3G46790, AL3G42250
OG0010971	Np005G316690	AL3G42310
OG0010972	Np006G341560	AL3G42320
OG0010973	Np006G341570	AL7G49900
OG0010974	Np005G317620	AL7G49410
OG0010975	Np005G317740	AL1G65850, AL7G49340
OG0010977	Np005G318070	AL7G49160
OG0010978	Np005G319980	AL7G47530
OG0010980	Np006G320750	AL4G47470, AL39U10080
OG0010981	Np006G320810	AL4G47400
OG0010982	Np006G320830	AL4G47390
OG0010983	Np006G321240	AL4G47030
OG0010984	Np006G321400	AL4G46950
OG0010985	Np005G306190	AL4G46860, AL302U10030
OG0010986	Np006G321760	AL4G46730
OG0010987	Np006G322430	AL4G46190
OG0010988	Np006G323200	AL4G45400
OG0010989	Np006G323870	AL4G44910
OG0010990	Np006G324010	AL4G44820
OG0010991	Np006G324020	AL4G44810
OG0010992	Np006G324590	AL4G44380
OG0010993	Np006G324870	AL4G44120
OG0010994	Np006G325420	AL4G43700
OG0010995	Np006G325430	AL4G43670
OG0010996	Np006G325550	AL4G43560
OG0010997	Np006G325730	AL4G43420
OG0010998	Np001G064690	AL5G41340
OG0010999	Np002G089080, Np002G089160	AL2G27330
OG0011000	Np006G327820	AL4G41550
OG0011001	Np006G327930	AL4G41430
OG0011002	Np006G328240	AL4G41180
OG0011003	Np006G328750	AL4G40680
OG0011004	Np006G329580	AL4G40150
OG0011005	Np006G329680	AL4G40060
OG0011006	Np006G329810	AL4G39990
OG0011007	Np006G329820	AL4G39980
OG0011008	Np006G329970	AL4G39670
OG0011009	Np006G330000	AL4G39640
OG0011010	Np003G125150	AL6G10270, AL8G21460
OG0011011	Np003G125200	AL6G10340
OG0011013	Np003G125260	AL6G10410
OG0011014	Np003G125270	AL6G10430
OG0011015	Np003G125310	AL6G10460
OG0011016	Np003G185200	AL6G49440
OG0011017	Np003G126410	AL8G23740, AL3G43490, AL9U10330
OG0011018	Np003G126750	AL6G11780
OG0011019	Np003G126840	AL6G11880
OG0011020	Np003G126880	AL6G11940
OG0011021	Np003G127050	AL6G12120
OG0011022	Np003G127510	AL6G12630
OG0011023	Np004G199540	AL6G12730
OG0011024	Np003G128450	AL6G13560
OG0011026	Np001G013830	AL6G38220
OG0011028	Np001G000090	AL8G45640
OG0011029	Np003G148860	AL6G32140
OG0011030	Np003G149040	AL6G32290
OG0011031	Np003G149270	AL6G32490
OG0011032	Np003G149530	AL6G32730
OG0011033	Np003G149890	AL6G32930
OG0011034	Np003G149950, Np008G427060, Np008G427050	AL6G32970
OG0011035	Np003G150570	AL6G33510
OG0011036	Np003G150610	AL6G33520
OG0011038	Np003G151630	AL8G37200
OG0011039	Np003G151760	AL8G37080
OG0011040	Np003G151830	AL8G37050
OG0011041	Np003G153170	AL8G35780
OG0011042	Np003G153010	AL8G35950
OG0011044	Np001G005650	AL8G40740
OG0011045	Np001G005280	AL697U10020, AL8G41100
OG0011046	Np001G004860	AL8G41430
OG0011047	Np001G004850	AL8G41440
OG0011048	Np001G004790	AL8G41520
OG0011049	Np001G004240	AL8G42040
OG0011050	Np001G052090	AL5G30740
OG0011051	Np002G079880, Np001G001100	AL8G44730
OG0011052	Np001G001090	AL8G44740
OG0011053	Np001G000750	AL8G45020
OG0011054	Np001G000350	AL8G45320
OG0011055	Np001G000200	AL8G45530
OG0011056	Np001G000010	AL8G45710
OG0011057	Np003G189190	AL6G52870
OG0011058	Np003G189200	AL6G52890
OG0011059	Np003G189430	AL6G53090
OG0011060	Np003G189570	AL6G53230
OG0011061	Np003G188250	nbis-gene-1893, AL6G52500
OG0011063	Np003G187810	AL6G51780
OG0011064	Np003G187800	AL6G51770
OG0011065	Np003G187750	AL6G51740
OG0011066	Np003G187690	AL6G51690
OG0011067	Np003G187660	AL6G51640
OG0011068	Np003G187440	AL6G51430
OG0011069	Np003G187570	AL6G51500
OG0011070	Np003G187190	AL6G51220
OG0011071	Np003G186920	AL6G50920
OG0011072	Np003G186660	AL6G50650
OG0011073	Np003G186610	AL6G50600
OG0011074	Np003G186480	AL6G50500
OG0011075	Np003G185980	AL6G50100
OG0011076	Np003G186040	AL6G50140
OG0011077	Np003G185270	AL6G49500
OG0011078	Np001G040690	AL8G16250
OG0011079	Np006G357630	AL120U10010
OG0011080	Np006G348810	AL7G21050
OG0011081	Np006G357350	AL4G28310
OG0011082	Np006G357540	AL4G28460
OG0011083	Np006G357550	AL4G28470
OG0011084	Np006G356090	AL103U10030, AL4G27480
OG0011085	Np006G348170, Np006G354750	AL4G26390
OG0011086	Np006G348860, Np006G354130	AL4G25990
OG0011087	Np006G353420, Np006G347280	AL4G25410
OG0011088	Np006G350950, Np006G365980	AL4G24550
OG0011089	Np006G350160, Np008G428170	AL4G24270
OG0011090	Np006G342410	AL558U10020, AL4G23970
OG0011091	Np006G360000	AL4G23430
OG0011092	Np006G359570	AL4G23090
OG0011093	Np006G359100	AL4G21750
OG0011094	Np006G359020	AL4G21850
OG0011095	Np006G369710, Np006G370430	AL4G22070
OG0011096	Np006G358010	AL5G38350, AL4G22810
OG0011097	Np006G361580	AL4G20260
OG0011098	Np006G361030	AL4G21210
OG0011100	Np006G334900	AL4G20130
OG0011101	Np001G017810	AL8G21110
OG0011102	Np006G362320	AL6G20310
OG0011103	Np004G209320	AL1G40000
OG0011104	Np006G363390	AL4G17390
OG0011105	Np005G278610	AL7G25860
OG0011106	Np007G424660	AL3G10820
OG0011107	Np007G424770	AL3G10690
OG0011109	Np006G352370	AL59U10010, AL4G24930
OG0011110	Np005G311730	AL3G10010
OG0011111	Np006G330190	AL4G26110, AL4G39430
OG0011112	Np006G330230	AL4G39410
OG0011113	Np005G278770	AL7G26050
OG0011114	Np005G278840	AL7G26090
OG0011115	Np005G278850	AL7G26100
OG0011116	Np005G278920	AL7G26180
OG0011117	Np007G423150	AL3G12070
OG0011118	Np007G423080	AL3G12150
OG0011119	Np007G422820	AL3G12400
OG0011120	Np003G147600	AL6G31080
OG0011121	Np007G421600	AL3G13570
OG0011122	Np007G420550	AL3G14410
OG0011123	Np007G419370	AL3G15460
OG0011124	Np007G419460	AL3G15360, AL3G15090
OG0011126	Np007G418820	AL304U10010
OG0011127	Np007G412410, Np007G417990	AL3G16600
OG0011128	Np007G417640	AL3G16890
OG0011129	Np007G417550	AL3G16940
OG0011130	Np007G389080	AL3G42820
OG0011131	Np007G417140	AL669U10010, AL3G17370
OG0011132	Np001G017590	AL8G21450, AL3G18750
OG0011133	Np007G414700	AL3G19350
OG0011134	Np007G414450	AL3G19510
OG0011135	Np007G413980	AL3G19970
OG0011136	Np007G413960	AL3G19980
OG0011137	Np006G331510	AL4G38340
OG0011138	Np006G332590	AL4G37600
OG0011139	Np006G333210	AL4G37190
OG0011140	Np006G334520	AL4G36280
OG0011141	Np006G334880	AL4G36080
OG0011142	Np006G339710	AL970U10010, AL4G32100
OG0011143	Np006G339460	AL4G32340
OG0011144	Np006G338060	AL4G33240
OG0011145	Np006G337540	AL4G33700
OG0011146	Np006G337210	AL4G33810
OG0011147	Np006G336900	AL4G34230, AL4G34270
OG0011148	Np006G336740	AL4G34690
OG0011149	Np006G336440	AL4G34870
OG0011150	Np006G335780	AL4G35310, AL4G35350
OG0011151	Np006G335310	AL4G35800
OG0011152	Np006G335320	AL4G35790
OG0011153	Np004G240310	AL1G28110
OG0011155	Np004G240170	AL1G28220
OG0011156	Np004G239890	AL1G28500
OG0011158	Np004G238950	AL1G29450
OG0011159	Np004G238330	AL1G29990
OG0011160	Np004G238300	AL1G30050
OG0011161	Np004G238040	AL1G30270
OG0011162	Np004G235900	AL1G32340
OG0011163	Np004G235710	AL1G32520
OG0011165	Np004G235140	AL1G33250, AL1G33290
OG0011166	Np004G234090	AL1G34460
OG0011167	Np004G233310	AL1G35040
OG0011168	Np004G231270	AL1G36430
OG0011169	Np004G229810	AL1G37500
OG0011170	Np004G228730	AL1G37990
OG0011171	Np004G227950	AL1G38390
OG0011172	Np004G226930	AL1G38880
OG0011173	Np004G225860	AL1G39180
OG0011174	Np007G408560	AL3G24460
OG0011175	Np004G209160	AL1G39880
OG0011176	Np004G209230	AL1G39930
OG0011177	Np004G209410	AL1G40080
OG0011178	Np004G209490	AL1G40270
OG0011179	Np004G209640	AL1G40320
OG0011180	Np004G209930	AL6G39900, AL1G40580
OG0011181	Np004G210010	AL1G40800
OG0011182	Np002G091980	AL2G25910
OG0011183	Np004G259210	AL1G10750
OG0011184	Np004G210310	AL1G40900
OG0011185	Np004G217280	AL7G43780
OG0011186	Np005G281130	AL7G27980
OG0011187	Np005G280400	AL7G27470
OG0011191	Np006G366340	AL4G14250
OG0011192	Np006G366730	AL4G13780
OG0011193	Np006G366770	AL4G13690
OG0011194	Np006G368100	nbis-gene-947, AL3G48210
OG0011195	Np006G369330	AL4G11430
OG0011196	Np006G370330	AL4G11190
OG0011197	Np006G370040	AL4G11540, AL4G10830
OG0011198	Np006G371040	AL4G10250
OG0011199	Np004G242380	AL1G26220
OG0011200	Np004G242480	AL1G26140
OG0011201	Np004G242660	AL1G26020
OG0011202	Np004G242940	AL1G25750
OG0011203	Np004G243160	AL1G25490
OG0011205	Np004G244640	AL1G24490
OG0011206	Np004G245220	AL1G23890
OG0011207	Np004G246030	AL1G23170
OG0011208	Np004G246310, Np004G246290	AL1G22990
OG0011209	Np004G246840	AL1G22630
OG0011210	Np004G247720	AL1G21850
OG0011211	Np004G248220	AL1G21320, AL1G24280
OG0011212	Np004G248530	nbis-gene-62
OG0011213	Np004G248850	AL1G20740
OG0011214	Np004G250150	AL1G19500
OG0011215	Np005G298770, Np002G102140	AL7G38020
OG0011216	Np004G250370	AL1G19280
OG0011217	Np004G250580	AL1G19100
OG0011218	Np004G200240	AL1G54300
OG0011219	Np004G251260	AL1G18470
OG0011220	Np004G252210	AL1G17490
OG0011222	Np004G252750	AL1G16930
OG0011223	Np004G253360	AL1G16390
OG0011224	Np004G253690, Np004G228270	AL1G16010
OG0011226	Np004G253750	AL1G15920
OG0011227	Np004G253790	AL1G15870
OG0011228	Np004G254340	AL1G15460
OG0011230	Np004G254520	AL1G15250
OG0011231	Np004G255500	AL1G14410
OG0011232	Np004G255690	AL1G14260
OG0011233	Np004G256390	AL1G13560
OG0011234	Np004G256890	AL1G13040
OG0011235	Np004G256800	AL1G13110
OG0011236	Np004G256620	AL1G13330
OG0011237	Np004G257050	AL1G12880
OG0011238	Np004G257120	AL1G12800
OG0011239	Np004G257180	AL1G12680
OG0011240	Np004G257220	AL1G12620
OG0011241	Np004G257490	AL1G12350
OG0011242	Np004G257680	AL1G12130
OG0011243	Np004G257770	AL1G12000
OG0011244	Np004G257860	AL1G11890
OG0011245	Np004G258640	AL1G11230
OG0011246	Np004G203180	AL1G10260
OG0011247	Np003G140850	AL6G24640
OG0011248	Np003G141190	AL6G25010
OG0011249	Np003G141060	AL6G24860
OG0011251	Np003G141620	AL6G25470
OG0011252	Np003G142210	AL6G26160
OG0011253	Np003G143450	AL6G27310
OG0011254	Np003G143560	AL6G27420
OG0011255	Np003G143810	AL6G27690
OG0011256	Np003G144720	AL6G28470
OG0011257	Np003G144680	AL6G28440
