Orthogroup	Noccaea_praecox	Cardamine_hirsuta
OG0009761	Np007G410860	CARHR085690
OG0009762	Np007G410520	CARHR085880
OG0009763	Np007G409700	CARHR149420, CARHR086430
OG0009764	Np007G409120	CARHR086820
OG0009765	Np003G174960	CARHR293670, CARHR293680
OG0009766	Np007G395280	CARHR095230
OG0009766	Np003G125490	CARHR211630
OG0009767	Np003G173630	CARHR258410
OG0009768	Np003G173620	CARHR258380
OG0009769	Np003G173080	CARHR258210
OG0009770	Np003G172980	CARHR258130
OG0009771	Np003G171030	CARHR257290
OG0009772	Np003G184360	CARHR256910
OG0009773	Np003G184370	CARHR256900
OG0009774	Np003G184540	CARHR264120
OG0009775	Np003G184590	CARHR264190
OG0009776	Np003G140660	CARHR199630
OG0009777	Np003G167520	CARHR264690
OG0009778	Np003G166940	CARHR265000
OG0009779	Np003G166450	CARHR265130
OG0009780	Np003G166100	CARHR265260
OG0009781	Np003G166000	CARHR265330
OG0009782	Np003G165690	CARHR265480
OG0009783	Np003G164960	CARHR265820
OG0009784	Np003G164640, Np003G164880	CARHR265900
OG0009785	Np003G164660	CARHR265920
OG0009786	Np003G164130	CARHR266400
OG0009787	Np003G164230	CARHR266320
OG0009789	Np003G164100	CARHR266490
OG0009790	Np003G163710	CARHR266690
OG0009791	Np003G162120, Np003G162130	CARHR267210
OG0009792	Np003G161770	CARHR267010
OG0009793	Np003G161670	CARHR266970
OG0009794	Np003G161420	CARHR266900
OG0009795	Np003G162500	CARHR267560
OG0009796	Np003G163230	CARHR267890
OG0009797	Np001G042090	CARHR268090
OG0009798	Np003G160630	CARHR268410
OG0009799	Np003G160470	CARHR268490
OG0009800	Np003G159390	CARHR268910
OG0009801	Np003G159280	CARHR269020
OG0009802	Np003G158740	CARHR269190
OG0009803	Np003G158090	CARHR269690
OG0009804	Np003G157600	CARHR270100
OG0009805	Np003G157390	CARHR270270
OG0009806	Np003G157170	CARHR270500
OG0009807	Np003G156960	CARHR270590
OG0009808	Np003G156670	CARHR270720
OG0009809	Np003G155840	CARHR271320
OG0009810	Np003G155440	CARHR271460
OG0009811	Np003G155350	CARHR271500
OG0009812	Np003G155320	CARHR271530
OG0009813	Np003G155030	CARHR271830
OG0009814	Np003G154940	CARHR271910
OG0009815	Np003G154910	CARHR271940
OG0009816	Np001G064180	CARHR169330
OG0009817	Np004G202240	CARHR036120
OG0009819	Np003G139830	CARHR200310
OG0009820	Np003G139130	CARHR200820
OG0009821	Np003G139110	CARHR200840
OG0009822	Np003G139090	CARHR200870
OG0009823	Np003G139080	CARHR200880
OG0009824	Np003G138980	CARHR200990
OG0009825	Np003G138850	CARHR201120
OG0009826	Np003G138740, Np003G138800	CARHR201150
OG0009827	Np003G138590	CARHR201260
OG0009828	Np003G138200	CARHR201660
OG0009829	Np003G138130	CARHR201710
OG0009830	Np003G137520	CARHR202250
OG0009831	Np003G137350	CARHR202330
OG0009832	Np003G137250	CARHR202400
OG0009834	Np003G136720	CARHR202890
OG0009835	Np003G136470	CARHR203110
OG0009836	Np003G135710	CARHR203900
OG0009837	Np001G004610	CARHR278290
OG0009838	Np003G135410	CARHR204090
OG0009839	Np003G134850	CARHR204520
OG0009840	Np003G134730	CARHR204640
OG0009841	Np003G134200	CARHR205140
OG0009842	Np003G134100	CARHR205230
OG0009843	Np003G133680	CARHR205490
OG0009844	Np003G133410	CARHR205660
OG0009845	Np001G047500	CARHR156330
OG0009846	Np005G294590	CARHR224170
OG0009847	Np005G293440	CARHR224520
OG0009848	Np005G291920	CARHR225120
OG0009849	Np005G291880	CARHR225140
OG0009850	Np005G282120	CARHR225280
OG0009851	Np005G291110	CARHR225560
OG0009852	Np005G290590	CARHR225830
OG0009853	Np005G290180	CARHR226060
OG0009854	Np005G289950	CARHR226200
OG0009855	Np005G288960, Np005G289020	CARHR226680
OG0009856	Np005G287420	CARHR227660
OG0009857	Np005G287540	CARHR227770
OG0009858	Np005G286540, Np005G286480, Np005G286560	CARHR228510
OG0009859	Np005G286280, Np004G202740	CARHR228720
OG0009860	Np005G284400	CARHR230110
OG0009861	Np005G284380, Np005G284330	CARHR230130
OG0009862	Np005G283740	CARHR230750
OG0009863	Np005G283560	CARHR230820
OG0009864	Np005G283640	CARHR230870
OG0009865	Np005G282820	CARHR231500
OG0009866	Np004G205690	CARHR032150
OG0009867	Np004G206920	CARHR033220
OG0009868	Np004G208480, Np004G208490	CARHR033630
OG0009869	Np004G208660	CARHR033760
OG0009870	Np004G208670	CARHR033770
OG0009871	Np004G208740	CARHR033810
OG0009872	Np004G204580	CARHR034440
OG0009873	Np004G203160	CARHR035540
OG0009876	Np004G200980	CARHR036780
OG0009877	Np004G210970	CARHR027620
OG0009878	Np004G211540	CARHR028060
OG0009879	Np004G212350	CARHR028620
OG0009880	Np004G212840	CARHR029020
OG0009881	Np004G212860	CARHR029030
OG0009882	Np004G213080	CARHR029580, CARHR029570
OG0009883	Np004G213230	CARHR029400
OG0009884	Np004G213240	CARHR029390
OG0009885	Np004G213530	CARHR029650
OG0009886	Np004G213620	CARHR029690
OG0009887	Np004G213640	CARHR029710
OG0009888	Np004G213880	CARHR029880
OG0009889	Np004G214400	CARHR030200
OG0009890	Np004G214710	CARHR030340
OG0009891	Np005G266960, Np005G266450	CARHR243740
OG0009892	Np005G266490	CARHR243800
OG0009893	Np005G267830	CARHR244580
OG0009894	Np005G268000	CARHR244710
OG0009895	Np005G268370	CARHR245040
OG0009897	Np005G268470	CARHR245140
OG0009898	Np005G268580	CARHR245240
OG0009899	Np005G320300, Np005G268700	CARHR245410
OG0009900	Np005G268720	CARHR245420
OG0009901	Np006G367490	CARHR292950
OG0009902	Np005G269140	CARHR245700
OG0009903	Np006G367740	CARHR114360
OG0009904	Np005G269440	CARHR245890
OG0009905	Np005G269520	CARHR245980
OG0009906	Np005G269740	CARHR246160
OG0009907	Np005G269830	CARHR246230
OG0009908	Np005G262720	CARHR246320
OG0009909	Np005G262610	CARHR246430
OG0009910	Np005G262550	CARHR246480
OG0009911	Np005G262260	CARHR246700
OG0009912	Np005G261910	CARHR246980
OG0009913	Np005G261840	CARHR247040
OG0009914	Np005G261570	CARHR247320
OG0009915	Np005G261080	CARHR247700
OG0009916	Np005G260910	CARHR247810
OG0009917	Np005G259960	CARHR143600
OG0009918	Np005G310610, Np005G310780	CARHR216730
OG0009919	Np005G309480	CARHR217060
OG0009920	Np005G313510	CARHR213910
OG0009921	Np005G315410	CARHR262960
OG0009922	Np005G315530	CARHR262830
OG0009923	Np005G315850	CARHR262610
OG0009924	Np006G340980	CARHR129200
OG0009925	Np006G340210	CARHR129850
OG0009926	Np002G118240	CARHR050790
OG0009927	Np001G067210	CARHR171700
OG0009928	Np006G340380	CARHR129700
OG0009929	Np006G340450	CARHR129680
OG0009930	Np006G340620	CARHR129580
OG0009931	Np006G340680	CARHR129510
OG0009932	Np006G340720	CARHR129440
OG0009933	Np003G177510	CARHR260830
OG0009934	Np003G177400	CARHR260740
OG0009935	Np003G177030	CARHR260430
OG0009936	Np005G309880, Np005G309860	CARHR265560
OG0009938	Np006G343800	CARHR127700
OG0009939	Np006G344000	CARHR127610
OG0009940	Np006G344040	CARHR127590
OG0009941	Np001G042340	CARHR181650, CARHR204890, CARHR213980
OG0009942	Np001G042490	CARHR181560
OG0009943	Np001G042980, Np001G043010	CARHR284720
OG0009944	Np003G177870	CARHR261030
OG0009945	Np006G340530, Np003G177950	CARHR261140
OG0009946	Np003G178010	CARHR261240, CARHR256690
OG0009947	Np003G178680	CARHR256000
OG0009948	Np003G178740	CARHR255940
OG0009949	Np003G181430	CARHR254520
OG0009950	Np003G181520, Np003G181530	CARHR254410
OG0009951	Np003G182630	CARHR253650
OG0009952	Np003G183200	CARHR253300
OG0009953	Np003G183280	CARHR253070
OG0009954	Np003G183570	CARHR252900
OG0009955	Np003G183600	CARHR252870
OG0009956	Np003G183640	CARHR252830, CARHR252840
OG0009957	Np003G184600	CARHR252480
OG0009958	Np001G039730	CARHR178620
OG0009959	Np001G038210	CARHR177370
OG0009960	Np001G037740	CARHR176880
OG0009961	Np001G037350	CARHR176700
OG0009962	Np001G037330	CARHR176690
OG0009963	Np001G036100	CARHR175750
OG0009965	Np001G034970, Np001G034980	CARHR175020
OG0009967	Np001G033510	CARHR174460
OG0009968	Np006G320620	CARHR143360
OG0009969	Np001G032110	CARHR173680
OG0009970	Np001G032140	CARHR173650
OG0009971	Np001G031550	CARHR173890
OG0009972	Np005G307420	CARHR218120
OG0009973	Np007G384460	CARHR099240
OG0009974	Np005G268770	CARHR245470
OG0009975	Np005G308660	CARHR218870
OG0009976	Np001G057310	CARHR164140
OG0009977	Np005G309330	CARHR219200
OG0009978	Np005G307060	CARHR219490
OG0009979	Np005G305960	CARHR220290
OG0009980	Np005G304840	CARHR220820
OG0009981	Np005G304230	CARHR221330
OG0009982	Np007G381530	CARHR097430
OG0009983	Np005G316220	CARHR262240
OG0009984	Np005G316310	CARHR262230
OG0009985	Np005G316350	CARHR262220
OG0009986	Np005G316780	CARHR261960
OG0009987	Np005G316800	CARHR261910
OG0009988	Np006G334610	CARHR133650
OG0009989	Np005G319310	CARHR212970
OG0009990	Np005G319830	CARHR272980
OG0009991	Np005G320170	CARHR212600
OG0009992	Np003G177500	CARHR260810
OG0009993	Np006G320570	CARHR143420
OG0009994	Np006G321030	CARHR143020
OG0009995	Np006G321430	CARHR142760
OG0009996	Np006G321460	CARHR142720
OG0009997	Np006G322370	CARHR142110
OG0009998	Np006G322420	CARHR142080
OG0009999	Np006G322570	CARHR142000
OG0010000	Np006G323080	CARHR141520
OG0010001	Np006G323110	CARHR141510
OG0010002	Np006G323660	CARHR141050
OG0010003	Np006G324210	CARHR140690
OG0010004	Np006G324450	CARHR140570
OG0010005	Np006G324600	CARHR140480
OG0010006	Np006G324620	CARHR140470
OG0010007	Np006G325000	CARHR224150
OG0010008	Np006G325030	CARHR140150
OG0010009	Np007G371560	CARHR111600
OG0010010	Np006G326210	CARHR139140
OG0010011	Np006G326470	CARHR138950
OG0010012	Np006G326480	CARHR138930
OG0010013	Np006G326600	CARHR138870
OG0010015	Np006G327480	CARHR138190
OG0010017	Np006G327550	CARHR138130
OG0010018	Np006G327580	CARHR138090
OG0010019	Np006G329030	CARHR137150
OG0010020	Np006G328960	CARHR228030, CARHR137180
OG0010021	Np001G062440	CARHR167900
OG0010022	Np006G329590	CARHR136900
OG0010023	Np006G329770	CARHR136820
OG0010024	Np006G330010	CARHR136660
OG0010025	Np006G330090	CARHR136600
OG0010026	Np003G126240	CARHR211230
OG0010027	Np003G126250	CARHR211220
OG0010028	Np003G126590	CARHR211000
OG0010029	Np003G126810	CARHR210780
OG0010030	Np003G126900	CARHR210660
OG0010031	Np003G127070	CARHR210440
OG0010032	Np003G127430	CARHR210090
OG0010033	Np003G127520	CARHR210020
OG0010034	Np003G127590	CARHR118050, CARHR118060, CARHR209960
OG0010035	Np003G127630	CARHR209930
OG0010036	Np003G127930	CARHR209820
OG0010037	Np003G127940	CARHR209800, CARHR209810
OG0010038	Np003G128360	CARHR209390
OG0010039	Np003G128430	CARHR209330
OG0010040	Np003G147320	CARHR193590
OG0010041	Np003G147620	CARHR193310
OG0010042	Np003G147590	CARHR193340
OG0010043	Np003G148330	CARHR192730
OG0010044	Np003G148340	CARHR192720
OG0010046	Np003G148440	CARHR192620
OG0010047	Np003G148730	CARHR192320
OG0010048	Np003G148760	CARHR192310
OG0010049	Np003G142990	CARHR197320
OG0010050	Np003G149010	CARHR192110
OG0010051	Np003G149170	CARHR191980
OG0010052	Np003G149480	CARHR191800
OG0010053	Np003G149510	CARHR191770
OG0010054	Np005G318570	CARHR253380, CARHR213470
OG0010055	Np003G150680	CARHR190970
OG0010056	Np003G151400	CARHR274440
OG0010057	Np003G151670	CARHR274250
OG0010058	Np003G151810	CARHR274120
OG0010059	Np003G152210	CARHR273680, CARHR055210
OG0010060	Np003G152790	CARHR273090
OG0010061	Np004G210760	CARHR035110, CARHR105350, CARHR229380, CARHR027410
OG0010062	Np002G093430, Np003G153870	CARHR272830
OG0010063	Np001G006220	CARHR277070
OG0010064	Np001G048810	CARHR277180
OG0010065	Np001G006090	CARHR277190
OG0010066	Np001G006050	CARHR277230
OG0010067	Np003G159300	CARHR269010
OG0010068	Np001G005170	CARHR277870
OG0010069	Np001G004840	CARHR278090
OG0010070	Np001G004690	CARHR278200
OG0010071	Np001G004560	CARHR278310
OG0010072	Np001G003780, Np001G060040	CARHR293840
OG0010073	Np001G003580	CARHR279020
OG0010074	Np001G003560	CARHR279040
OG0010075	Np001G002800	CARHR279630
OG0010076	Np001G002770	CARHR279660
OG0010077	Np001G001830	CARHR280440
OG0010078	Np001G001600	CARHR036590, CARHR280630
OG0010079	Np001G001540	CARHR280710
OG0010080	Np001G001520	CARHR280730
OG0010081	Np001G001510	CARHR280760
OG0010082	Np001G001150	CARHR280950
OG0010083	Np001G000700	CARHR156560
OG0010084	Np001G000490	CARHR281330
OG0010085	Np001G053160	CARHR160990
OG0010086	Np001G000070	CARHR281800
OG0010088	Np003G189130	CARHR248800
OG0010089	Np003G189160	CARHR288840, CARHR248760
OG0010090	Np004G237560	CARHR018900
OG0010091	Np003G188800, Np007G383170	CARHR249050
OG0010092	Np003G187930	CARHR250200
OG0010093	Np003G187430	CARHR249840
OG0010094	Np003G187000	CARHR250340
OG0010095	Np003G186940	CARHR250410
OG0010096	Np003G186780	CARHR250540, CARHR034320
OG0010097	Np003G186450	CARHR250850
OG0010098	Np003G186210	CARHR251010
OG0010099	Np003G185610	CARHR251550
OG0010100	Np003G185530	CARHR251620
OG0010101	Np003G185450	CARHR251670, CARHR116120, CARHR116160, CARHR116130
OG0010102	Np003G185420	CARHR251700
OG0010103	Np003G185380	CARHR251730
OG0010104	Np003G185070	CARHR251990
OG0010105	Np007G377670	CARHR006300
OG0010106	Np009G431710, Np006G345630	CARHR127390
OG0010107	Np006G349800, Np008G428030	CARHR127320
OG0010108	Np006G356690	CARHR126210
OG0010109	Np006G357000	CARHR126440
OG0010110	Np006G355860	CARHR125690
OG0010111	Np006G355570	CARHR125490
OG0010112	Np006G354780, Np006G348130	CARHR124810
OG0010113	Np006G354490, Np006G348560	CARHR124590
OG0010114	Np006G347030, Np001G049700, Np006G353750	CARHR124210
OG0010115	Np006G353070, Np006G347730	CARHR123730
OG0010116	Np006G352010	CARHR123260
OG0010119	Np006G359580	CARHR121630
OG0010120	Np006G359290	CARHR121380
OG0010121	Np006G358960	CARHR121090
OG0010122	Np006G358910	CARHR121060
OG0010123	Np006G358840	CARHR120880
OG0010124	Np005G316910, Np006G358370	CARHR120510
OG0010125	Np005G316930, Np005G316920, Np006G358360	CARHR120500
OG0010126	Np005G316880, Np005G316940, Np006G358270	CARHR120490
OG0010127	Np006G360900	CARHR119940
OG0010128	Np006G361840	CARHR118980
OG0010129	Np007G420310, Np003G162730	CARHR004260
OG0010130	Np007G396100, Np006G362110	CARHR118720
OG0010131	Np006G362760	CARHR115120
OG0010132	Np005G277990	CARHR235110
OG0010133	Np007G425320	CARHR075040
OG0010134	Np007G414400	CARHR082920
OG0010135	Np003G124980	CARHR212250
OG0010136	Np006G330180	CARHR136520
OG0010137	Np006G330300, Np006G330340	CARHR136470
OG0010138	Np005G279290	CARHR233950
OG0010139	Np005G279220	CARHR234010
OG0010140	Np007G424490	CARHR075790
OG0010141	Np007G423010	CARHR076820
OG0010142	Np007G422500	CARHR077220
OG0010143	Np007G422480	CARHR077240
OG0010144	Np007G421850	CARHR077650
OG0010145	Np007G421720	CARHR077710
OG0010146	Np007G421620	CARHR077790
OG0010147	Np007G421540	CARHR077870
OG0010148	Np007G420740	CARHR078520
OG0010149	Np007G420520	CARHR078650
OG0010150	Np007G420060	CARHR079030
OG0010151	Np007G418360	CARHR080180
OG0010152	Np007G416630	CARHR081260
OG0010153	Np007G416620	CARHR081250
OG0010154	Np007G416280	CARHR081530
OG0010155	Np007G416210	CARHR081590
OG0010156	Np007G416010	CARHR081670
OG0010157	Np007G415020	CARHR082480
OG0010158	Np007G414710	CARHR082700
OG0010159	Np001G007910	CARHR275840
OG0010160	Np007G414280	CARHR083050
OG0010161	Np006G332720	CARHR134900
OG0010162	Np006G333010	CARHR134740
OG0010163	Np006G333060	CARHR134690
OG0010164	Np006G333710	CARHR134340
OG0010165	Np001G058400	CARHR164910
OG0010166	Np006G334480	CARHR133810
OG0010167	Np006G334890	CARHR133480, CARHR288720
OG0010168	Np006G339180	CARHR130690
OG0010170	Np006G338250	CARHR131310, CARHR131250
OG0010171	Np006G337760	CARHR131640
OG0010172	Np006G337750	CARHR131660
OG0010173	Np006G337600	CARHR132330
OG0010174	Np006G336710, Np006G336720	CARHR131750
OG0010175	Np006G335900	CARHR132750
OG0010176	Np006G336080	CARHR132660
OG0010178	Np004G253100	CARHR006200
OG0010179	Np006G335010	CARHR133370
OG0010180	Np004G240890	CARHR015970
OG0010181	Np004G240830	CARHR016020
OG0010182	Np004G239410	CARHR017260
OG0010183	Np004G238480	CARHR018140
OG0010184	Np004G238310	CARHR018290
OG0010185	Np003G148290	CARHR192770
OG0010186	Np004G237780	CARHR018690
OG0010187	Np004G237050	CARHR019300
OG0010188	Np004G236970	CARHR019370
OG0010189	Np004G236440	CARHR019830
OG0010190	Np004G236130	CARHR019990
OG0010191	Np004G235970	CARHR020090
OG0010192	Np004G235550	CARHR020430
OG0010193	Np004G235490	CARHR020470
OG0010195	Np004G235440	CARHR020500
OG0010196	Np004G235410	CARHR020560
OG0010197	Np004G235020	CARHR020930
OG0010198	Np004G234720	CARHR021210
OG0010199	Np004G234710	CARHR021220
OG0010200	Np004G234590	CARHR021280
OG0010201	Np004G234300	CARHR021510
OG0010202	Np004G233590	CARHR022040
OG0010203	Np004G233520	CARHR022060
OG0010204	Np002G074530	CARHR071230
OG0010205	Np004G231890	CARHR023030
OG0010206	Np004G231320	CARHR023190
OG0010207	Np004G231220	CARHR023290
OG0010208	Np004G230930, Np004G230860	CARHR023540
OG0010209	Np004G230550	CARHR023690
OG0010210	Np002G085200	CARHR063730
OG0010211	Np004G229450	CARHR024300
OG0010212	Np004G227330	CARHR025010
OG0010213	Np004G225990	CARHR025350
OG0010215	Np004G225180	CARHR025580
OG0010216	Np004G208890	CARHR025800
OG0010217	Np004G209060	CARHR025930
OG0010218	Np002G089750	CARHR060890
OG0010219	Np004G209450	CARHR026310
OG0010220	Np004G209680	CARHR026520
OG0010221	Np004G209690	CARHR026530
OG0010222	Np004G210020	CARHR026970
OG0010223	Np005G281900	CARHR232040
OG0010224	Np005G281240	CARHR232470
OG0010225	Np004G225360, Np005G281200	CARHR232490
OG0010226	Np005G281110	CARHR232590
OG0010227	Np003G187970, Np005G281100	CARHR232600
OG0010228	Np005G280270	CARHR233170
OG0010229	Np006G364050	CARHR116200
OG0010230	Np006G365570	CARHR117460
OG0010231	Np006G365650	CARHR117540
OG0010232	Np006G366220, Np006G366140	CARHR117930
OG0010233	Np006G366320	CARHR118140
OG0010235	Np006G366720	CARHR263820, CARHR184800
OG0010236	Np006G366740	CARHR114600
OG0010237	Np006G366750	CARHR114610
OG0010238	Np006G366780	CARHR114640
OG0010239	Np006G368090	CARHR114200
OG0010240	Np006G370100	CARHR112650
OG0010241	Np006G371030	CARHR112020
OG0010242	Np004G241240	CARHR015650
OG0010243	Np004G241360	CARHR015580
OG0010244	Np004G241740	CARHR015260
OG0010245	Np004G242260	CARHR014890
OG0010246	Np004G242470	CARHR014690
OG0010247	Np004G242890	CARHR014310
OG0010248	Np004G243830, Np004G243950, Np004G243760	CARHR013710
OG0010249	Np004G243750	CARHR013720
OG0010250	Np004G244170	CARHR013550
OG0010251	Np004G245540	CARHR012630
OG0010252	Np006G334780, Np004G247230	CARHR011570
OG0010253	Np004G247440	CARHR011370
OG0010254	Np004G247590	CARHR011220
OG0010255	Np004G247710	CARHR011120
OG0010256	Np004G248000	CARHR010830
OG0010257	Np004G248280	CARHR010620
OG0010258	Np004G249590	CARHR009540
OG0010259	Np004G249700	CARHR009440
OG0010260	Np004G250080	CARHR009020
OG0010262	Np004G250420	CARHR008730
OG0010263	Np004G251870	CARHR007410
OG0010264	Np005G313890, Np004G252920	CARHR006490
OG0010265	Np004G253270	CARHR006070
OG0010266	Np003G177830	CARHR143520
OG0010267	Np004G254130, Np004G257250, Np004G254090, Np004G254120, Np004G257260	CARHR005270
OG0010268	Np004G254480	CARHR004940
OG0010269	Np004G254510	CARHR054160, CARHR054150, CARHR004920
OG0010270	Np004G254880	CARHR004680
OG0010271	Np004G254890	CARHR004670
OG0010272	Np004G255330	CARHR004240
OG0010273	Np004G255390	CARHR004180
OG0010274	Np004G255780	CARHR003840
OG0010275	Np004G255930	CARHR003690
OG0010276	Np004G256320	CARHR003350
OG0010277	Np004G256360	CARHR003320
OG0010278	Np004G256790	CARHR002960
OG0010279	Np004G256580	CARHR003120
OG0010280	Np004G256530	CARHR003170
OG0010281	Np004G257100	CARHR005920, CARHR002620
OG0010282	Np004G257410	CARHR002330
OG0010283	Np001G014050	CARHR001960
OG0010284	Np001G035060, Np004G257980	CARHR001750
OG0010285	Np004G257940	CARHR001790
OG0010286	Np004G258890	CARHR000910
OG0010287	Np003G140820	CARHR199450
OG0010288	Np003G141140	CARHR199080
OG0010289	Np003G141650	CARHR198580
OG0010290	Np003G142530	CARHR197720
OG0010291	Np003G142370	CARHR197870
OG0010292	Np003G143580	CARHR196730
OG0010293	Np003G143800	CARHR196520
OG0010294	Np003G143790	CARHR196530
OG0010295	Np003G143910	CARHR196430
OG0010296	Np003G144390	CARHR195990
OG0010297	Np003G144480	CARHR195920
OG0010298	Np003G145000	CARHR195530
OG0010299	Np007G421300	CARHR078080
OG0010300	Np003G145850	CARHR194750
OG0010301	Np003G146860	CARHR193990
OG0010302	Np003G147180	CARHR193700
