Orthogroup	Alyssum_gmelinii	Cochlearia_excelsa
OG0009275	Ag006G501620	g45436, g5621
OG0009276	Ag006G500440	g29731
OG0009277	Ag006G500050	g29735
OG0009278	Ag006G500010	g29737
OG0009279	Ag006G499430	g29757
OG0009280	Ag006G499090	g5662
OG0009281	Ag008G720510	g10071
OG0009283	Ag008G720470	g604
OG0009284	Ag008G721000	g10058
OG0009285	Ag008G721110	g10049
OG0009286	Ag008G721280	g581
OG0009287	Ag008G721580	g578
OG0009288	Ag008G721600	g577, g10033
OG0009289	Ag008G721960	g10024
OG0009290	Ag008G722020	g551
OG0009291	Ag001G076100	g19135
OG0009292	Ag008G722090	g549
OG0009293	Ag008G722450	g10016, g10013
OG0009294	Ag008G723310	g511
OG0009295	Ag008G723870	g492
OG0009296	Ag008G723990	g9961, g488
OG0009297	Ag008G724150	g483
OG0009298	Ag008G724180	g9959
OG0009299	Ag008G724380	g465
OG0009300	Ag008G725310	g9920
OG0009301	Ag008G726470	g399
OG0009302	Ag008G726760	g390
OG0009303	Ag008G728560	g331
OG0009304	Ag001G054940	g19485
OG0009305	Ag008G728740	g51953
OG0009306	Ag008G706660	g1221
OG0009307	Ag008G705860	g1177
OG0009308	Ag001G067430	g19317
OG0009309	Ag001G067480	g2489
OG0009310	Ag001G067530	g11352
OG0009311	Ag001G059450, Ag001G059630	g2508
OG0009312	Ag001G063090	g19337, g2516
OG0009313	Ag001G061920	g19353
OG0009314	Ag001G061430	g2563
OG0009315	Ag001G059060	g19379
OG0009316	Ag001G058940	g11367
OG0009317	Ag001G058910	g19383
OG0009318	Ag008G693210, Ag005G428450	g2620
OG0009319	Ag008G692270	g2631
OG0009320	Ag008G691780	g2644
OG0009321	Ag008G690800	g2689
OG0009322	Ag001G057040	g2704
OG0009323	Ag001G056220	g19461
OG0009324	Ag001G056100	g19465, g19464
OG0009325	Ag001G055380	g19496
OG0009326	Ag001G054660	g2752, g19491
OG0009327	Ag004G379400, Ag002G141680, Ag001G053390	g2787, g11405, g11398
OG0009328	Ag010G739480, Ag001G049360	g19609
OG0009329	Ag001G059390, Ag001G059550	g11522, g19620
OG0009330	Ag003G277150	g23206
OG0009331	Ag005G418140	g10308
OG0009332	Ag004G356300	g41728
OG0009333	Ag004G356270	g44915
OG0009334	Ag004G351810	g41505
OG0009335	Ag004G350830	g44801
OG0009336	Ag004G351360	g44813
OG0009337	Ag004G350400	g44781
OG0009338	Ag004G349820	g44767
OG0009339	Ag004G349360	g45789
OG0009340	Ag004G348910	g45800
OG0009341	Ag007G598140	g40188
OG0009342	Ag004G347710	g44724
OG0009343	Ag004G347700	g45817
OG0009344	Ag004G346540	g44708
OG0009345	Ag004G345270	g45853, g44701
OG0009346	Ag004G344440	g44689
OG0009347	Ag004G343320	g44662
OG0009348	Ag004G343100	g44656, g45917
OG0009349	Ag004G342600	g44647
OG0009350	Ag004G342040	g45991
OG0009351	Ag004G341710	g45976
OG0009352	Ag003G240460	g45963
OG0009353	Ag003G240160	g45956
OG0009354	Ag003G240100	g45955
OG0009355	Ag003G240080	g44616
OG0009356	Ag003G214690	g46431
OG0009357	Ag003G218610	g46339
OG0009358	Ag003G218690	g46336
OG0009359	Ag003G218990	g44367
OG0009360	Ag005G442130, Ag005G443400	g6682, g11874
OG0009361	Ag003G219280	g44375
OG0009362	Ag003G219420	g44382, g46310
OG0009363	Ag003G224630	g46228
OG0009364	Ag003G227210	g46189
OG0009366	Ag003G228640	g44491
OG0009367	Ag003G230820	g46145
OG0009369	Ag003G230990	g44520
OG0009370	Ag003G234200	g46098
OG0009371	Ag003G235260	g46076
OG0009372	Ag004G329690	g31765
OG0009373	Ag003G235910	g44565
OG0009374	Ag003G236280	g44566
OG0009375	Ag003G236610	g44574
OG0009376	Ag008G711180	g28801
OG0009377	Ag003G238000	g44583, g46026
OG0009378	Ag003G239020	g46008
OG0009379	Ag003G239140	g44601
OG0009380	Ag003G239230	g46004
OG0009382	Ag003G240030	g45953, g44612
OG0009383	Ag003G233010	g18501
OG0009385	Ag003G214220	g46452
OG0009386	Ag003G213500	g46463, g44356
OG0009387	Ag003G213470, Ag005G487060	g46466
OG0009388	Ag003G213370	g44354
OG0009389	Ag003G212750	g46476
OG0009390	Ag003G212410	g44349, g46492
OG0009391	Ag003G212080	g46501
OG0009392	Ag003G210630	g44307
OG0009393	Ag003G210590	g46540
OG0009395	Ag003G209080	g46571
OG0009396	Ag003G208280	g46593
OG0009397	Ag003G208160	g44276
OG0009398	Ag003G207380	g46604
OG0009399	Ag003G207410	g46605
OG0009400	Ag003G207680	g39222
OG0009402	Ag005G470230	g7268
OG0009403	Ag005G470000	g7263
OG0009404	Ag005G469980	g7262
OG0009405	Ag005G469740	g12247, g7254
OG0009406	Ag005G469520	g13166
OG0009407	Ag005G469010	g7232
OG0009408	Ag005G468360	g7216
OG0009409	Ag005G466240	g7170
OG0009410	Ag005G466110	g12192
OG0009411	Ag005G465890	g12183
OG0009412	Ag005G465790	g12180, g7163
OG0009413	Ag005G465460	g12176, g13220
OG0009414	Ag005G465200	g12166
OG0009415	Ag005G465170	g7144
OG0009416	Ag005G464510	g7120
OG0009417	Ag005G464480	g7118, g12150
OG0009418	Ag005G464440	g7116
OG0009419	Ag005G462910	g7063, g13244
OG0009421	Ag005G462650	g7058
OG0009422	Ag005G462620	g7055
OG0009423	Ag005G462600	g7053
OG0009424	Ag005G461820	g13255
OG0009425	Ag005G461760	g12098
OG0009426	Ag005G461670	g17949, g7034
OG0009427	Ag005G459950	g6991
OG0009428	Ag005G459820	g6988
OG0009429	Ag005G459810	g6987
OG0009430	Ag005G454400, Ag005G458870	g13278
OG0009431	Ag005G458440	g6954
OG0009432	Ag005G458430	g6953
OG0009433	Ag006G516870	g25373
OG0009434	Ag005G457380	g12039
OG0009435	Ag005G456240	g6908
OG0009436	Ag021G743400, Ag003G225400, Ag007G630580	g12015
OG0009437	Ag005G454840	g12009
OG0009438	Ag005G453550	g13310
OG0009439	Ag005G453510	g13313
OG0009440	Ag005G452600	g6846
OG0009441	Ag002G114340, Ag005G450050	g11959
OG0009442	Ag005G449470	g13339
OG0009443	Ag005G449460	g6797
OG0009444	Ag005G448150	g13351
OG0009445	Ag005G447420	g6760
OG0009446	Ag005G446300	g6744
OG0009447	Ag005G445980	g36449
OG0009448	Ag005G445940	g6719, g25984
OG0009449	Ag005G445820	g6716
OG0009450	Ag005G444310, Ag005G443020	g11889, g6698
OG0009452	Ag005G441170	g6635
OG0009454	Ag005G438340	g13424
OG0009456	Ag005G435010	g6531, g13467
OG0009457	Ag013G741620, Ag005G435000	g6530
OG0009459	Ag008G679880	g41163
OG0009460	Ag005G421360	g6338
OG0009461	Ag005G420950	g6585
OG0009462	Ag005G420870	g6302
OG0009463	Ag005G420820	g6254
OG0009464	Ag005G421650	g6245
OG0009465	Ag005G421720	g14691
OG0009466	Ag007G608410	g29422
OG0009467	Ag004G302390	g13698
OG0009468	Ag005G419130	g13699
OG0009469	Ag005G419030	g6153
OG0009470	Ag005G418950	g13700
OG0009471	Ag005G416500	g13724, g14043
OG0009472	Ag005G415920	g14028
OG0009473	Ag005G415700	g14024, g6086
OG0009474	Ag005G414920	g13992
OG0009475	Ag005G410530	g6002
OG0009476	Ag005G408310	g5976
OG0009477	Ag005G405990	g5953, g13905
OG0009478	Ag005G403090	g5916
OG0009479	Ag005G403140	g5915, g13860
OG0009480	Ag005G403380	g13857
OG0009481	Ag005G403570	g13823
OG0009482	Ag005G404350	g13841
OG0009484	Ag001G002420	g36707
OG0009485	Ag001G002880	g36696
OG0009486	Ag001G003830	g27994
OG0009487	Ag001G004840	g54305
OG0009488	Ag001G004870	g36662
OG0009489	Ag001G006130	g35868
OG0009491	Ag001G007130	g36597
OG0009492	Ag001G007340, Ag001G007370	g28008
OG0009494	Ag001G012420	g36471
OG0009495	Ag001G011780	g36489
OG0009496	Ag001G015210	g54166
OG0009497	Ag001G016240	g28059
OG0009498	Ag001G016610	g28062, g36428
OG0009499	Ag007G612280	g5251
OG0009500	Ag001G018100	g54149
OG0009501	Ag001G019150, Ag001G018890	g28076
OG0009502	Ag011G740820, Ag001G019630	g54138
OG0009503	Ag001G097840	g18788
OG0009504	Ag001G022780	g54111
OG0009505	Ag001G022940	g54110
OG0009506	Ag001G023290	g36371
OG0009507	Ag002G161010	g51460
OG0009510	Ag001G065490	g2443
OG0009511	Ag001G064610	g2430
OG0009512	Ag001G064530, Ag003G246370	g2424
OG0009513	Ag001G070580	g2404
OG0009514	Ag001G071810	g2371
OG0009515	Ag001G071710	g2377
OG0009516	Ag001G072690	g2347
OG0009517	Ag001G073380	g2328
OG0009518	Ag001G074090	g19170
OG0009519	Ag001G074440	g11303
OG0009520	Ag001G074490	g11301
OG0009522	Ag001G074690	g12979
OG0009523	Ag002G109360, Ag002G113350	g36976
OG0009524	Ag001G075880	g19140
OG0009526	Ag002G178740	g51741
OG0009527	Ag001G076140	g19134
OG0009528	Ag001G076470	g2251
OG0009529	Ag001G078320	g2214
OG0009530	Ag001G080260	g2176
OG0009531	Ag001G080380	g2174
OG0009532	Ag001G080900	g11265
OG0009533	Ag001G081160	g19035
OG0009534	Ag001G083170	g19003
OG0009535	Ag001G083420	g19002, g2071
OG0009536	Ag001G083620	g36131, g19000
OG0009537	Ag001G085990	g18968
OG0009538	Ag001G086330	g18960
OG0009539	Ag001G086430	g2033
OG0009540	Ag001G088800	g18927
OG0009541	Ag001G089560	g18913
OG0009542	Ag001G090380	g2013
OG0009543	Ag001G090710	g2022
OG0009544	Ag008G723750	g497
OG0009545	Ag001G093080	g18816
OG0009546	Ag001G093120	g18809
OG0009547	Ag001G093450	g18800, g1896
OG0009548	Ag001G093900	g1878
OG0009549	Ag001G094250	g1872
OG0009550	Ag001G094270	g1871
OG0009551	Ag001G095100	g1836
OG0009554	Ag001G098490	g18763
OG0009555	Ag001G098630	g18771
OG0009556	Ag001G098740	g18776
OG0009557	Ag001G093650	g1888
OG0009558	Ag006G549730	g19989
OG0009559	Ag001G008300	g54266
OG0009561	Ag002G147310, Ag001G019870	g36397, g54134
OG0009563	Ag001G083760	g2081
OG0009565	Ag002G125220	g11036
OG0009566	Ag002G148600	g19718, g19697, g19766
OG0009567	Ag006G553320	g23709
OG0009568	Ag002G174760	g51682
OG0009569	Ag002G176020	g37264
OG0009570	Ag002G189900	g51977
OG0009572	Ag003G238930	g46013
OG0009573	Ag003G253360	g23581
OG0009574	Ag003G273920	g23144
OG0009575	Ag003G276940	g23201, g47837
OG0009576	Ag004G303810	g30924
OG0009577	Ag004G309090	g27053
OG0009579	Ag004G310920	g49714
OG0009580	Ag004G312320	g31268
OG0009581	Ag004G315010	g31347
OG0009582	Ag004G315250	g27183
OG0009583	Ag004G323910	g31618
OG0009584	Ag004G328260, Ag004G328220	g27390, g27393
OG0009585	Ag004G343060	g45921
OG0009586	Ag004G352280	g41530
OG0009587	Ag005G408510	g13800
OG0009588	Ag005G419840	g36267
OG0009589	Ag005G452730, Ag005G486630	g18455
OG0009591	Ag005G489880	g5261
OG0009595	Ag006G577580	g47210
OG0009596	Ag007G582020	g19608
OG0009597	Ag007G584160	g28123
OG0009598	Ag007G585300	g28113
OG0009599	Ag007G585380	g36268
OG0009600	Ag007G589830, Ag007G589800	g50527, g35976
OG0009601	Ag007G591230	g51245
OG0009603	Ag007G613090	g5225
OG0009604	Ag007G616670	g29277
OG0009605	Ag007G617790	g29262
OG0009606	Ag007G618600	g5114
OG0009607	Ag007G623690	g5020, g45740
OG0009609	Ag007G654100	g16832
OG0009610	Ag007G657410	g46624
OG0009611	Ag008G705540	g28698
OG0009612	Ag008G720460	g605, g10068
OG0009613	Ag008G726150	g412
OG0009614	Ag008G726190	g9889, g408
OG0009615	Ag008G734840	g19654, g9654
OG0009635	Ag006G566750	g13842, g5887
OG0009636	Ag006G576630	g52221
OG0009637	Ag003G257830	g23473
OG0009639	Ag003G258960	g47708
OG0009640	Ag003G259180	g16995
OG0009641	Ag003G260710	g47730
OG0009643	Ag002G138100, Ag002G134620	g16981, g48901
OG0009644	Ag008G718890	g41416
OG0009645	Ag003G266800	g23378
OG0009646	Ag003G267860	g16964
OG0009647	Ag007G585330	g36265
OG0009648	Ag003G270570	g23310
OG0009649	Ag003G279060	g23268
OG0009650	Ag003G277850	g23235
OG0009651	Ag003G278080	g23239
OG0009652	Ag003G277040	g23203
OG0009653	Ag003G276250	g18159
OG0009654	Ag008G716320	g28898
OG0009655	Ag003G274540	g23157
OG0009656	Ag003G274400	g23154
OG0009657	Ag003G273620	g23139
OG0009658	Ag005G418920	g6152
OG0009659	Ag003G281440	g18206
OG0009660	Ag003G283070	g23039
OG0009661	Ag003G283370	g23033
OG0009662	Ag008G714040	g41351
OG0009663	Ag003G284730	g47911, g23018
OG0009664	Ag007G579710, Ag007G580410	g50571, g24905
OG0009665	Ag007G578960	g32531
OG0009668	Ag007G578660	g32548, g50618
OG0009669	Ag007G578240	g32608
OG0009670	Ag007G578210	g50634
OG0009671	Ag007G578100	g17521, g50648
OG0009672	Ag007G578000	g32630
OG0009673	Ag006G550740	g23928
OG0009674	Ag007G577930	g32632
OG0009675	Ag007G577900	g32633
OG0009676	Ag001G101100	g50659
OG0009677	Ag001G101120	g27786
OG0009678	Ag001G101370	g47191
OG0009679	Ag001G101400	g24306
OG0009680	Ag004G340210	g2667, g24356
OG0009681	Ag001G102080	g24363, g24372
OG0009682	Ag004G366320	g41121
OG0009683	Ag004G307710, Ag003G209050	g43998
OG0009684	Ag004G367130	g44005
OG0009685	Ag006G506460, Ag004G340990	g41092
OG0009686	Ag004G367990	g41076
OG0009687	Ag004G368490	g41061
OG0009688	Ag004G369740	g44096, g41047
OG0009689	Ag004G369590	g44094
OG0009690	Ag004G370350	g41187, g41202
OG0009691	Ag004G373940	g40984
OG0009693	Ag004G377500	g40939
OG0009694	Ag005G449490	g10817
OG0009695	Ag002G174490	g10804
OG0009696	Ag005G452890, Ag005G452860	g10802
OG0009697	Ag002G140880	g18964
OG0009698	Ag004G322340	g31568
OG0009699	Ag002G139150	g10796
OG0009700	Ag004G338840	g41113
OG0009701	Ag004G321020	g31535
OG0009702	Ag008G659610, Ag008G658840	g10727
OG0009703	Ag008G661810	g1526
OG0009704	Ag008G662870	g10655
OG0009705	Ag008G663050	g10650
OG0009706	Ag008G663140	g10648
OG0009707	Ag008G663940	g1572
OG0009708	Ag008G664070	g10620
OG0009709	Ag008G665250	g10598
OG0009710	Ag002G122660, Ag002G114500, Ag004G387480, Ag004G392830	g16640
OG0009711	Ag001G034320	g1594
OG0009712	Ag008G667340	g10549
OG0009713	Ag008G667360	g10548
OG0009714	Ag008G669540	g10489, g16560
OG0009717	Ag001G022240, Ag003G226170	g10383
OG0009718	Ag001G048920, Ag010G738410	g10381
OG0009719	Ag008G674810	g10359
OG0009720	Ag008G672860	g10339
OG0009721	Ag010G738290, Ag001G048520	g10337
OG0009722	Ag007G647730	g46726
OG0009723	Ag004G356710	g41797
OG0009724	Ag004G356760	g41798
OG0009725	Ag004G358510	g44976
OG0009726	Ag001G089490	g45027
OG0009727	Ag004G360450	g45039
OG0009729	Ag004G364270	g45084
OG0009730	Ag004G309010	g45086
OG0009731	Ag008G704660	g42004
OG0009733	Ag004G363550	g45126
OG0009734	Ag004G401830	g40741
OG0009735	Ag004G401740	g40747
OG0009736	Ag004G401080	g40763
OG0009737	Ag004G400200	g40774
OG0009738	Ag004G392150, Ag004G396830, Ag004G396850, Ag004G392180, Ag004G396590	g40815
OG0009739	Ag004G395270, Ag004G390430	g40803
OG0009740	Ag004G394090, Ag004G389100	g40793
OG0009742	Ag004G381950	g40867
OG0009743	Ag004G315970	g31389
OG0009744	Ag004G378930	g44214
OG0009745	Ag006G521260	g38530
OG0009747	Ag003G250140	g47569
OG0009748	Ag002G189990	g38156
OG0009749	Ag002G189940	g38155
OG0009750	Ag002G188430	g51960
OG0009751	Ag002G188410	g51958
OG0009752	Ag002G188390	g51956
OG0009753	Ag002G188230	g51954
OG0009754	Ag002G188160	g51952
OG0009755	Ag002G191200, Ag002G188150	g51951
OG0009756	Ag005G477780	g13029
OG0009757	Ag005G476740	g13058, g12396
OG0009758	Ag005G475960	g12383
OG0009759	Ag005G474880	g13102
OG0009760	Ag005G474120	g12339
OG0009762	Ag005G473410	g13115, g7387
OG0009763	Ag005G472090	g7346
OG0009764	Ag005G471430	g7318
OG0009765	Ag003G211500	g1502
OG0009767	Ag001G047750, Ag010G737610	g41154
OG0009768	Ag007G609110, Ag008G682570, Ag008G679380	g41155
OG0009769	Ag001G086310	g1409
OG0009770	Ag001G040510	g28253
OG0009771	Ag008G677640, Ag004G316610	g1351
OG0009772	Ag005G403410	g28320
OG0009773	Ag008G676560	g28321
OG0009774	Ag008G679810	g41162
OG0009776	Ag007G612530	g29335
OG0009777	Ag008G681040	g1319, g28351
OG0009778	Ag008G681250	g1301, g28359
OG0009779	Ag004G308920	g41208
OG0009780	Ag008G681740	g28364
OG0009780	Ag001G013110	g876
OG0009781	Ag008G681900	g880
OG0009783	Ag008G684150	g41242
OG0009784	Ag008G684610	g41246
OG0009785	Ag008G684630	g41249
OG0009786	Ag008G685880	g41281
OG0009787	Ag008G685630	g41275, g913
OG0009788	Ag008G685220	g911
OG0009789	Ag008G685900	g41284
OG0009790	Ag008G686970	g28430
OG0009791	Ag008G714090	g28450
OG0009792	Ag008G687830	g28442
OG0009793	Ag008G687610	g933
OG0009794	Ag008G687460	g28440
OG0009795	Ag008G689620, Ag008G688810	g39428
OG0009796	Ag001G058050	g39406
OG0009797	Ag002G157690	g37054
OG0009798	Ag008G694490	g992, g39386
OG0009799	Ag008G694870	g39384, g39388
OG0009800	Ag008G696060	g39366
OG0009801	Ag008G696310	g39365
OG0009802	Ag007G610780, Ag002G203310	g39361
OG0009803	Ag008G697940	g1061
OG0009806	Ag008G699960	g28564
OG0009807	Ag008G700390	g28571
OG0009808	Ag008G700950	g1093
OG0009809	Ag008G703360	g1112
OG0009810	Ag008G704210	g28655
OG0009811	Ag008G704340	g1134
OG0009812	Ag008G704410	g1136
OG0009813	Ag008G705110	g28679
OG0009814	Ag008G705220	g28685
OG0009815	Ag008G705270	g39282
OG0009816	Ag001G089350	g2001
OG0009817	Ag001G004890	g28143
OG0009818	Ag007G610830	g5286
OG0009819	Ag007G610700	g29380, g45615
OG0009820	Ag007G609360	g5314
OG0009821	Ag007G609290	g5315, g29400
OG0009822	Ag007G609250	g5317
OG0009824	Ag007G609090	g29406
OG0009825	Ag007G608870	g29413
OG0009826	Ag007G608840	g5333
OG0009827	Ag007G608400	g5339
OG0009828	Ag007G607620	g29437
OG0009829	Ag007G607500	g5369
OG0009830	Ag008G674160, Ag007G606230	g29464
OG0009832	Ag007G605920	g5396, g45555
OG0009833	Ag007G605830	g5398
OG0009834	Ag007G604760, Ag007G604780, Ag007G604770	g29500
OG0009835	Ag007G604350	g5424
OG0009836	Ag007G602470	g29558
OG0009837	Ag008G731080	g238
OG0009838	Ag007G602130	g5467
OG0009839	Ag007G601470	g29582
OG0009840	Ag007G601230	g45500
OG0009842	Ag007G600540	g5525
OG0009843	Ag007G600030	g45485, g29614
OG0009844	Ag006G508480	g29626
OG0009845	Ag001G054090	g2733, g19505
OG0009846	Ag006G577530	g47212
OG0009847	Ag006G576920	g24234
OG0009849	Ag006G575150	g24191
OG0009850	Ag006G574800	g47273
OG0009851	Ag006G574080	g17465
OG0009852	Ag006G572810	g24154
OG0009853	Ag006G571840	g24141
OG0009854	Ag006G571230	g17429
OG0009855	Ag006G557020	g24085
OG0009856	Ag006G563620	g24035
OG0009858	Ag006G566990, Ag006G566920	g47400
OG0009859	Ag006G555980, Ag006G555960, Ag006G555970	g17317
OG0009860	Ag006G547810, Ag006G550020, Ag006G550000, Ag006G547790	g23919
OG0009861	Ag006G547700, Ag001G028960, Ag006G549930, Ag006G547740, Ag001G028950	g23917
OG0009862	Ag006G545870, Ag006G548650	g23898
OG0009865	Ag006G541690, Ag006G543780	g47487, g23850
OG0009867	Ag006G536920, Ag006G539440	g27804
OG0009868	Ag006G539040, Ag006G536490	g32742, g50739
OG0009869	Ag006G538760, Ag006G536260	g32766
OG0009870	Ag006G536180	g50747
OG0009871	Ag006G536060	g27852
OG0009872	Ag006G534960	g32973
OG0009873	Ag006G531640	g53740
OG0009874	Ag007G585100	g36246
OG0009875	Ag003G247830	g11667
OG0009876	Ag007G584150	g36227
OG0009877	Ag007G583640	g32320
OG0009878	Ag007G582990	g32358
OG0009879	Ag007G582240	g50504
OG0009880	Ag007G581770	g32408
OG0009881	Ag007G581750	g27688, g32410
OG0009882	Ag007G581500	g27691
OG0009883	Ag007G581120	g32429, g27693
OG0009884	Ag007G581110	g32430
OG0009885	Ag007G580860	g32451
OG0009886	Ag007G580770	g27698
OG0009887	Ag007G580730	g32457
OG0009888	Ag007G580570	g27703
OG0009890	Ag007G579820	g50567
OG0009891	Ag003G285470	g23004
OG0009892	Ag003G285530	g23000
OG0009893	Ag003G288290	g22948
OG0009894	Ag003G288570	g22933
OG0009897	Ag003G289340	g22900
OG0009898	Ag003G289520	g22892
OG0009899	Ag003G289810, Ag005G448610	g22882
OG0009900	Ag003G289960	g22879
OG0009901	Ag006G523810	g36912
OG0009902	Ag003G290930	g22844
OG0009904	Ag003G291280, Ag004G377350	g22829
OG0009905	Ag003G291660	g47993
OG0009906	Ag003G292050	g22809
OG0009907	Ag003G292250	g22802
OG0009909	Ag003G292570, Ag003G292600, Ag003G292550	g22791
OG0009910	Ag003G292720	g18295, g52911
OG0009911	Ag003G293250	g22764
OG0009912	Ag003G293960	g22733
OG0009913	Ag003G294030	g22724
OG0009914	Ag003G294940	g22705
OG0009915	Ag003G295590	g18312
OG0009916	Ag003G295870	g18321
OG0009917	Ag003G297180	g18384
OG0009918	Ag001G041620	g47433, g46857
OG0009919	Ag001G047230, Ag001G045510, Ag006G561470	g17919, g46929
OG0009920	Ag007G647170	g46741
OG0009921	Ag007G648330	g46702
OG0009922	Ag007G648620	g46700
OG0009923	Ag007G648980	g46690
OG0009924	Ag002G162290	g51494
OG0009925	Ag002G164220	g38006
OG0009926	Ag004G376370	g40963
OG0009927	Ag001G094430	g1867
OG0009929	Ag002G163790	g51526
OG0009930	Ag002G163300	g51519, g37136
OG0009932	Ag002G163080	g38000
OG0009934	Ag002G152210, Ag009G737320, Ag009G737260	g40271
OG0009935	Ag002G156000, Ag002G153470	g40262
OG0009936	Ag004G310260	g38331
OG0009937	Ag002G176280, Ag001G094350	g51423, g37089
OG0009939	Ag002G158690	g51370
OG0009940	Ag002G158620	g51368
OG0009941	Ag002G157240	g37026
OG0009942	Ag002G154560, Ag002G157020	g37015
OG0009943	Ag002G154250, Ag002G156680	g37137
OG0009944	Ag002G148820	g25839
OG0009945	Ag005G470990	g40291
OG0009946	Ag002G148420	g40295
OG0009947	Ag005G476510, Ag005G466120, Ag007G614510	g40321
OG0009948	Ag002G147480	g40327
OG0009949	Ag002G144870	g40382
OG0009951	Ag002G141920, Ag002G141870, Ag002G141900	g40410
OG0009952	Ag002G140480	g40430
OG0009953	Ag002G140310	g40435, g16067, g25593
OG0009954	Ag002G139740	g40445, g25585
OG0009955	Ag002G139450	g40447
OG0009956	Ag002G139140, Ag002G138950, Ag002G138930, Ag002G139160, Ag002G139130, Ag002G138980	g40448
OG0009957	Ag002G131920	g40461
OG0009958	Ag002G127200	g40492
OG0009959	Ag002G103020	g40538
OG0009960	Ag002G103530	g10997
OG0009961	Ag002G103890	g10985
OG0009962	Ag002G103900	g10984
OG0009963	Ag002G108190, Ag002G111660	g40602
OG0009965	Ag002G117600	g40635
OG0009967	Ag005G450010, Ag002G115540, Ag002G120820	g40672, g10908
OG0009968	Ag002G206580	g37770
OG0009969	Ag002G123560	g10851, g40717
OG0009970	Ag002G123590	g40719
OG0009971	Ag002G123330	g40706, g10865
OG0009972	Ag001G043080	g46940
OG0009973	Ag005G435250, Ag013G741570	g6538
OG0009974	Ag003G290200	g18267
OG0009975	Ag001G039040	g24705
OG0009976	Ag001G074780	g2304
OG0009977	Ag004G339800, Ag001G038660	g47004
OG0009978	Ag001G038280	g47009
OG0009979	Ag001G037430	g47039
OG0009980	Ag001G036400	g24522
OG0009981	Ag001G035340	g47077
