Orthogroup	Alyssum_gmelinii	Arabis_alpina
OG0009196	Ag004G308390	Aa_G574630.h1.t1
OG0009197	Ag004G307340	Aa_G686500.h1.t1, Aa_G257680.h1.t1
OG0009198	Ag004G306980	Aa_G543880.h1.t1
OG0009199	Ag004G306560	Aa_G182230.h1.t1
OG0009200	Ag004G305590	Aa_G22790.h1.t1
OG0009201	Ag004G305530	Aa_G22850.h1.t1
OG0009202	Ag004G305400	Aa_G22960.h1.t1
OG0009203	Ag004G305370	Aa_G22990.h1.t1
OG0009205	Ag004G304760	Aa_G220020.h1.t1
OG0009206	Ag004G303970	Aa_G219090.h1.t1
OG0009207	Ag004G303940	Aa_G219070.h1.t1
OG0009208	Ag004G303780	Aa_G235500.h1.t1
OG0009209	Ag003G208230, Ag002G161190	Aa_G385680.h1.t1
OG0009210	Ag001G009640, Ag004G303200	Aa_G286290.h1.t1
OG0009211	Ag004G303020, Ag004G303010	Aa_G217750.h1.t1
OG0009212	Ag004G302970	Aa_G217650.h1.t1
OG0009213	Ag004G302580	Aa_G38850.h1.t1
OG0009214	Ag004G302300	Aa_G341250.h1.t1
OG0009215	Ag004G301980	Aa_G400310.h1.t1
OG0009216	Ag004G300880	Aa_G134950.h1.t1
OG0009217	Ag004G300250	Aa_G228350.h1.t1
OG0009218	Ag004G300140	Aa_G6980.h1.t1
OG0009219	Ag004G299840	Aa_G6710.h1.t1
OG0009220	Ag004G299560	Aa_G6480.h1.t1, Aa_G6470.h1.t1
OG0009221	Ag004G299450	Aa_G6390.h1.t1
OG0009222	Ag004G299160	Aa_G265540.h1.t1, Aa_G325240.h1.t1
OG0009223	Ag004G298870	Aa_G211780.h1.t1
OG0009224	Ag005G442530, Ag002G191950, Ag005G451610, Ag002G104650, Ag004G298790	Aa_G290600.h1.t1
OG0009225	Ag004G298690	Aa_G290700.h1.t1
OG0009226	Ag004G298600	Aa_G325150.h1.t1
OG0009227	Ag004G298500	Aa_G325200.h1.t1
OG0009228	Ag004G298160	Aa_G105720.h1.t1
OG0009229	Ag004G297810	Aa_G94370.h1.t1
OG0009230	Ag004G297420	Aa_G106150.h1.t1
OG0009231	Ag004G297330	Aa_G106290.h1.t1
OG0009232	Ag007G613040	Aa_G354770.h1.t1
OG0009233	Ag007G613170	Aa_G354720.h1.t1
OG0009234	Ag007G613550	Aa_G72770.h1.t1
OG0009235	Ag003G235790, Ag007G613290, Ag008G692020	Aa_G72900.h1.t1
OG0009236	Ag007G616420	Aa_G644330.h1.t1
OG0009237	Ag007G616710	Aa_G450410.h1.t1
OG0009238	Ag007G616990	Aa_G499760.h1.t1
OG0009239	Ag007G619320	Aa_G421110.h1.t1
OG0009240	Ag007G618510	Aa_G236970.h1.t1
OG0009241	Ag007G617730	Aa_G321010.h1.t1
OG0009242	Ag007G619830	Aa_G383500.h1.t1
OG0009243	Ag007G621200	Aa_G59240.h1.t1
OG0009244	Ag007G621360	Aa_G96870.h1.t1
OG0009245	Ag007G623140	Aa_G79130.h1.t1
OG0009246	Ag007G623430	Aa_G79050.h1.t1
OG0009247	Ag007G624330	Aa_G499310.h1.t1
OG0009248	Ag006G492560, Ag007G624620	Aa_G334670.h1.t1
OG0009249	Ag007G626150	Aa_G220350.h1.t1
OG0009250	Ag007G628550	Aa_G396210.h1.t1
OG0009251	Ag007G629280	Aa_G726470.h1.t1
OG0009252	Ag007G628990	Aa_G83720.h1.t1
OG0009253	Ag007G633040	Aa_G362810.h1.t1
OG0009254	Ag007G633060	Aa_G362820.h1.t1, Aa_G362840.h1.t1
OG0009255	Ag007G637070	Aa_G430210.h1.t1
OG0009256	Ag007G641580	Aa_G414180.h1.t1
OG0009257	Ag003G231840	Aa_G177250.h1.t1
OG0009258	Ag002G161430	Aa_G576480.h1.t1
OG0009259	Ag007G612130	Aa_G382480.h1.t1
OG0009260	Ag007G642550	Aa_G540510.h1.t1
OG0009262	Ag007G612140	Aa_G209420.h1.t1
OG0009263	Ag007G612000	Aa_G388300.h1.t1
OG0009264	Ag006G505580	Aa_G386450.h1.t1
OG0009265	Ag006G505600	Aa_G386470.h1.t1
OG0009268	Ag006G505170	Aa_G420720.h1.t1
OG0009269	Ag006G505100	Aa_G420750.h1.t1
OG0009270	Ag007G611540	Aa_G19600.h1.t1
OG0009271	Ag006G503700	Aa_G209770.h2.t1, Aa_G209770.h1.t1, Aa_G403150.h1.t1, Aa_G403150.h2.t1
OG0009272	Ag006G503680	Aa_G209780.h1.t1
OG0009273	Ag006G502800	Aa_G195310.h1.t1
OG0009274	Ag006G501940	Aa_G195260.h1.t1
OG0009275	Ag006G501620	Aa_G261380.h1.t1
OG0009276	Ag006G500440	Aa_G170500.h2.t1, Aa_G170500.h1.t1
OG0009277	Ag006G500050	Aa_G353250.h1.t1
OG0009278	Ag006G500010	Aa_G352520.h1.t1, Aa_G353290.h1.t1
OG0009279	Ag006G499430	Aa_G303910.h1.t1
OG0009280	Ag006G499090	Aa_G331810.h1.t1
OG0009281	Ag008G720510	Aa_G550370.h1.t1
OG0009282	Ag004G380780, Ag008G720300	Aa_G539340.h1.t1
OG0009283	Ag008G720470	Aa_G552750.h1.t1
OG0009284	Ag008G721000	Aa_G70620.h1.t1
OG0009285	Ag008G721110	Aa_G267300.h1.t1
OG0009286	Ag008G721280	Aa_G398080.h1.t1
OG0009287	Ag008G721580	Aa_G596560.h1.t1
OG0009288	Ag008G721600	Aa_G596580.h1.t1
OG0009289	Ag008G721960	Aa_G392310.h1.t1
OG0009290	Ag008G722020	Aa_G45240.h2.t1, Aa_G45240.h1.t1
OG0009291	Ag001G076100	Aa_G381240.h1.t1
OG0009292	Ag008G722090	Aa_G45280.h1.t1
OG0009293	Ag008G722450	Aa_G45460.h1.t1
OG0009294	Ag008G723310	Aa_G475070.h1.t1
OG0009295	Ag008G723870	Aa_G143290.h1.t1
OG0009296	Ag008G723990	Aa_G637270.h1.t1
OG0009297	Ag008G724150	Aa_G104810.h1.t1
OG0009298	Ag008G724180	Aa_G104830.h1.t1
OG0009299	Ag008G724380	Aa_G97890.h1.t1
OG0009300	Ag008G725310	Aa_G94980.h1.t1
OG0009301	Ag008G726470	Aa_G435180.h1.t1
OG0009302	Ag008G726760	Aa_G61510.h1.t1
OG0009303	Ag008G728560	Aa_G406190.h1.t1
OG0009304	Ag001G054940	Aa_G711590.h1.t1
OG0009305	Ag008G728740	Aa_G406340.h1.t1
OG0009306	Ag008G706660	Aa_G148020.h1.t1
OG0009307	Ag008G705860	Aa_G344380.h1.t1
OG0009308	Ag001G067430	Aa_G122500.h1.t1, Aa_G113870.h1.t1
OG0009309	Ag001G067480	Aa_G122450.h1.t1
OG0009310	Ag001G067530	Aa_G122430.h1.t1
OG0009311	Ag001G059450, Ag001G059630	Aa_G309410.h1.t1
OG0009312	Ag001G063090	Aa_G11520.h1.t1
OG0009313	Ag001G061920	Aa_G746970.h1.t1
OG0009314	Ag001G061430	Aa_G366070.h1.t1
OG0009315	Ag001G059060	Aa_G52950.h1.t1
OG0009316	Ag001G058940	Aa_G52920.h1.t1
OG0009317	Ag001G058910	Aa_G52900.h1.t1
OG0009318	Ag008G693210, Ag005G428450	Aa_G356280.h1.t1, Aa_G225260.h1.t1
OG0009319	Ag008G692270	Aa_G102540.h1.t1
OG0009320	Ag008G691780	Aa_G608650.h1.t1
OG0009321	Ag008G690800	Aa_G426090.h1.t1
OG0009322	Ag001G057040	Aa_G522990.h1.t1
OG0009323	Ag001G056220	Aa_G197650.h1.t1
OG0009324	Ag001G056100	Aa_G325760.h1.t1
OG0009325	Ag001G055380	Aa_G420590.h1.t1
OG0009326	Ag001G054660	Aa_G492040.h1.t1
OG0009327	Ag004G379400, Ag002G141680, Ag001G053390	Aa_G458640.h1.t1
OG0009328	Ag010G739480, Ag001G049360	Aa_G192420.h1.t1
OG0009329	Ag001G059390, Ag001G059550	Aa_G252680.h1.t1
OG0009330	Ag003G277150	Aa_G432670.h1.t1
OG0009331	Ag005G418140	Aa_G534680.h1.t1
OG0009332	Ag004G356300	Aa_G304740.h1.t1
OG0009333	Ag004G356270	Aa_G304690.h1.t1
OG0009334	Ag004G351810	Aa_G423720.h1.t1
OG0009335	Ag004G350830	Aa_G299440.h1.t1
OG0009336	Ag004G351360	Aa_G182970.h1.t1
OG0009337	Ag004G350400	Aa_G283330.h1.t1
OG0009338	Ag004G349820	Aa_G317520.h1.t1
OG0009339	Ag004G349360	Aa_G446040.h1.t1
OG0009340	Ag004G348910	Aa_G452770.h1.t1
OG0009341	Ag007G598140	Aa_G205310.h1.t1
OG0009342	Ag004G347710	Aa_G636730.h1.t1
OG0009343	Ag004G347700	Aa_G623850.h1.t1
OG0009344	Ag004G346540	Aa_G99870.h1.t1
OG0009345	Ag004G345270	Aa_G101640.h1.t1
OG0009346	Ag004G344440	Aa_G68570.h1.t1
OG0009347	Ag004G343320	Aa_G56760.h1.t1
OG0009348	Ag004G343100	Aa_G297630.h1.t1
OG0009349	Ag004G342600	Aa_G149310.h1.t1
OG0009350	Ag004G342040	Aa_G160290.h1.t1
OG0009351	Ag004G341710	Aa_G259720.h1.t1
OG0009352	Ag003G240460	Aa_G46980.h1.t1
OG0009353	Ag003G240160	Aa_G740740.h1.t1
OG0009354	Ag003G240100	Aa_G740750.h1.t1
OG0009355	Ag003G240080	Aa_G347950.h1.t1
OG0009356	Ag003G214690	Aa_G508970.h1.t1
OG0009357	Ag003G218610	Aa_G104290.h1.t1
OG0009358	Ag003G218690	Aa_G104360.h1.t1
OG0009359	Ag003G218990	Aa_G215530.h1.t1
OG0009360	Ag005G442130, Ag005G443400	Aa_G497640.h1.t1
OG0009361	Ag003G219280	Aa_G447430.h1.t1
OG0009362	Ag003G219420	Aa_G164970.h1.t1
OG0009363	Ag003G224630	Aa_G64900.h1.t1
OG0009364	Ag003G227210	Aa_G348870.h1.t1
OG0009365	Ag003G228590	Aa_G477000.h1.t1
OG0009366	Ag003G228640	Aa_G477020.h1.t1
OG0009367	Ag003G230820	Aa_G547160.h1.t1
OG0009370	Ag003G234200	Aa_G30340.h1.t1
OG0009372	Ag004G329690	Aa_G55240.h1.t1
OG0009373	Ag003G235910	Aa_G577490.h1.t1
OG0009374	Ag003G236280	Aa_G524710.h1.t1
OG0009375	Ag003G236610	Aa_G303430.h1.t1
OG0009376	Ag008G711180	Aa_G234700.h1.t1
OG0009377	Ag003G238000	Aa_G341720.h1.t1
OG0009378	Ag003G239020	Aa_G187250.h1.t1
OG0009379	Ag003G239140	Aa_G187190.h1.t1
OG0009380	Ag003G239230	Aa_G187130.h1.t1, Aa_G187140.h1.t1
OG0009382	Ag003G240030	Aa_G347880.h1.t1
OG0009383	Ag003G233010	Aa_G730810.h1.t1
OG0009384	Ag003G214280	Aa_G470690.h1.t1
OG0009385	Ag003G214220	Aa_G470670.h1.t1
OG0009386	Ag003G213500	Aa_G656430.h1.t1
OG0009387	Ag003G213470	Aa_G656400.h1.t1
OG0009388	Ag003G213370	Aa_G335540.h1.t1
OG0009389	Ag003G212750	Aa_G457950.h1.t1
OG0009390	Ag003G212410	Aa_G293080.h1.t1
OG0009391	Ag003G212080	Aa_G80350.h1.t1
OG0009392	Ag003G210630	Aa_G293640.h1.t1
OG0009393	Ag003G210590	Aa_G293620.h1.t1
OG0009394	Ag003G210340	Aa_G462540.h1.t1
OG0009395	Ag003G209080	Aa_G410440.h1.t1
OG0009396	Ag003G208280	Aa_G497480.h1.t1
OG0009397	Ag003G208160	Aa_G385730.h1.t1
OG0009398	Ag003G207380	Aa_G238990.h1.t1
OG0009399	Ag003G207410	Aa_G239010.h1.t1
OG0009401	Ag005G470580	Aa_G40050.h1.t1
OG0009402	Ag005G470230	Aa_G290290.h1.t1
OG0009403	Ag005G470000	Aa_G290230.h1.t1
OG0009404	Ag005G469980	Aa_G290210.h1.t1
OG0009405	Ag005G469740	Aa_G373950.h1.t1
OG0009406	Ag005G469520	Aa_G176000.h1.t1
OG0009407	Ag005G469010	Aa_G463630.h1.t1
OG0009408	Ag005G468360	Aa_G207900.h1.t1
OG0009409	Ag005G466240	Aa_G76700.h1.t1
OG0009410	Ag005G466110	Aa_G56340.h1.t1
OG0009411	Ag005G465890	Aa_G56290.h1.t1
OG0009412	Ag005G465790	Aa_G56220.h1.t1
OG0009413	Ag005G465460	Aa_G559440.h1.t1
OG0009414	Ag005G465200	Aa_G140360.h1.t1
OG0009415	Ag005G465170	Aa_G140340.h1.t1
OG0009416	Ag005G464510	Aa_G1240.h1.t1
OG0009417	Ag005G464480	Aa_G1200.h1.t1
OG0009418	Ag005G464440	Aa_G1180.h1.t1
OG0009419	Ag005G462910	Aa_G32060.h1.t1
OG0009420	Ag005G462670	Aa_G32220.h1.t1
OG0009421	Ag005G462650	Aa_G32240.h1.t1
OG0009422	Ag005G462620	Aa_G233680.h1.t1
OG0009424	Ag005G461820	Aa_G241850.h1.t1
OG0009425	Ag005G461760	Aa_G763950.h1.t1
OG0009426	Ag005G461670	Aa_G223420.h1.t1
OG0009427	Ag005G459950	Aa_G97010.h1.t1
OG0009428	Ag005G459820	Aa_G20550.h1.t1
OG0009429	Ag005G459810	Aa_G20540.h1.t1
OG0009430	Ag005G454400, Ag005G458870	Aa_G107710.h1.t1
OG0009431	Ag005G458440	Aa_G527550.h1.t1
OG0009432	Ag005G458430	Aa_G527560.h1.t1
OG0009433	Ag006G516870	Aa_G78480.h1.t1
OG0009435	Ag005G456240	Aa_G63020.h1.t1
OG0009436	Ag021G743400, Ag003G225400, Ag007G630580	Aa_G601210.h1.t1
OG0009437	Ag005G454840	Aa_G82020.h1.t1
OG0009438	Ag005G453550	Aa_G104700.h1.t1
OG0009439	Ag005G453510	Aa_G104660.h1.t1
OG0009440	Ag005G452600	Aa_G342930.h1.t1, Aa_G342940.h1.t1
OG0009442	Ag005G449470	Aa_G20210.h1.t1
OG0009443	Ag005G449460	Aa_G20220.h1.t1
OG0009444	Ag005G448150	Aa_G50750.h1.t1
OG0009445	Ag005G447420	Aa_G50620.h1.t1
OG0009446	Ag005G446300	Aa_G152430.h1.t1
OG0009447	Ag005G445980	Aa_G800570.h1.t1
OG0009449	Ag005G445820	Aa_G250640.h1.t1
OG0009450	Ag005G444310, Ag005G443020	Aa_G136660.h1.t1
OG0009451	Ag005G443750, Ag005G442600	Aa_G162010.h1.t1
OG0009452	Ag005G441170	Aa_G171710.h1.t1
OG0009454	Ag005G438340	Aa_G96540.h1.t1
OG0009455	Ag005G436910	Aa_G413540.h1.t1
OG0009456	Ag005G435010	Aa_G71910.h1.t1
OG0009457	Ag013G741620, Ag005G435000	Aa_G71900.h1.t1
OG0009458	Ag005G427290	Aa_G806720.h1.t1
OG0009459	Ag008G679880	Aa_G466560.h1.t1
OG0009460	Ag005G421360	Aa_G194500.h1.t1
OG0009461	Ag005G420950	Aa_G194480.h1.t1
OG0009462	Ag005G420870	Aa_G105500.h1.t1
OG0009463	Ag005G420820	Aa_G105400.h1.t1
OG0009464	Ag005G421650	Aa_G105390.h1.t1
OG0009465	Ag005G421720	Aa_G105320.h1.t1
OG0009466	Ag007G608410	Aa_G279030.h1.t1
OG0009467	Ag004G302390	Aa_G138250.h1.t1
OG0009468	Ag005G419130	Aa_G384660.h1.t1
OG0009469	Ag005G419030	Aa_G548610.h1.t1
OG0009470	Ag005G418950	Aa_G729650.h1.t1
OG0009471	Ag005G416500	Aa_G421730.h1.t1
OG0009472	Ag005G415920	Aa_G314460.h1.t1
OG0009473	Ag005G415700	Aa_G199530.h1.t1
OG0009474	Ag005G414920	Aa_G249550.h1.t1
OG0009475	Ag005G410530	Aa_G688040.h1.t1
OG0009476	Ag005G408310	Aa_G386790.h1.t1
OG0009477	Ag005G405990	Aa_G143530.h1.t1
OG0009478	Ag005G403090	Aa_G576250.h1.t1
OG0009479	Ag005G403140	Aa_G639380.h1.t1
OG0009480	Ag005G403380	Aa_G422270.h1.t1
OG0009481	Ag005G403570	Aa_G194840.h1.t1
OG0009482	Ag005G404350	Aa_G440780.h1.t1
OG0009483	Ag001G000580	Aa_G108920.h1.t1
OG0009484	Ag001G002420	Aa_G109730.h1.t1, Aa_G231500.h1.t1
OG0009485	Ag001G002880	Aa_G375400.h1.t1
OG0009486	Ag001G003830	Aa_G610380.h1.t1
OG0009487	Ag001G004840	Aa_G127750.h1.t1
OG0009488	Ag001G004870	Aa_G504530.h1.t1
OG0009489	Ag001G006130	Aa_G74250.h1.t1
OG0009490	Ag001G006840	Aa_G381970.h1.t1
OG0009491	Ag001G007130	Aa_G396680.h1.t1
OG0009493	Ag001G008540	Aa_G386200.h1.t1, Aa_G386200.h2.t1
OG0009494	Ag001G012420	Aa_G410610.h1.t1
OG0009495	Ag001G011780	Aa_G431630.h1.t1
OG0009496	Ag001G015220, Ag001G015210	Aa_G334860.h1.t1
OG0009497	Ag001G016240	Aa_G574960.h1.t1
OG0009498	Ag001G016610	Aa_G181010.h1.t1
OG0009499	Ag007G612280	Aa_G209500.h1.t1
OG0009500	Ag001G018100	Aa_G687520.h1.t1
OG0009501	Ag001G019150, Ag001G018890	Aa_G362430.h1.t1
OG0009502	Ag011G740820, Ag001G019630	Aa_G513310.h1.t1
OG0009503	Ag001G097840	Aa_G609040.h1.t1
OG0009504	Ag001G022780	Aa_G237890.h1.t1
OG0009505	Ag001G022940	Aa_G273840.h1.t1
OG0009506	Ag001G023290	Aa_G273810.h1.t1
OG0009507	Ag002G161010	Aa_G351420.h1.t1
OG0009509	Ag002G160580	Aa_G12080.h1.t1
OG0009510	Ag001G065490	Aa_G235920.h1.t1
OG0009511	Ag001G064610	Aa_G300300.h1.t1
OG0009513	Ag001G070580	Aa_G111390.h1.t1
OG0009514	Ag001G071810	Aa_G14430.h1.t1
OG0009515	Ag001G071710	Aa_G211630.h1.t1
OG0009517	Ag001G073380	Aa_G393820.h1.t1
OG0009518	Ag001G074090	Aa_G265970.h1.t1
OG0009519	Ag001G074440	Aa_G348550.h1.t1
OG0009520	Ag001G074490	Aa_G348530.h1.t1
OG0009522	Ag001G074690	Aa_G260970.h1.t1
OG0009523	Ag002G109360, Ag002G113350	Aa_G671960.h1.t1
OG0009524	Ag001G075880	Aa_G665390.h1.t1
OG0009526	Ag002G178740	Aa_G486450.h1.t1
OG0009527	Ag001G076140	Aa_G381260.h1.t1
OG0009528	Ag001G076470	Aa_G301470.h1.t1
OG0009529	Ag001G078320	Aa_G306750.h1.t1
OG0009530	Ag001G080260	Aa_G302210.h1.t1
OG0009531	Ag001G080380	Aa_G287330.h1.t1
OG0009532	Ag001G080900	Aa_G268580.h1.t1, Aa_G268570.h1.t1
OG0009533	Ag001G081160	Aa_G378380.h1.t1
OG0009534	Ag001G083170	Aa_G483530.h1.t1
OG0009535	Ag001G083420	Aa_G513080.h1.t1
OG0009536	Ag001G083620	Aa_G238680.h1.t1
OG0009537	Ag001G085990	Aa_G221030.h1.t1
OG0009538	Ag001G086330	Aa_G98540.h1.t1
OG0009540	Ag001G088800	Aa_G114270.h1.t1
OG0009541	Ag001G089560	Aa_G262310.h1.t1
OG0009542	Ag001G090380	Aa_G271340.h1.t1
OG0009543	Ag001G090710	Aa_G340540.h1.t1
OG0009544	Ag008G723750	Aa_G143180.h1.t1
OG0009545	Ag001G093080	Aa_G208900.h1.t1
OG0009546	Ag001G093120	Aa_G208890.h1.t1
OG0009547	Ag001G093450	Aa_G353920.h1.t1
OG0009548	Ag001G093900	Aa_G57950.h1.t1
OG0009549	Ag001G094250	Aa_G57810.h1.t1
OG0009550	Ag001G094270	Aa_G81180.h1.t1
OG0009551	Ag001G095100	Aa_G128040.h1.t1
OG0009552	Ag001G097430	Aa_G167730.h1.t1
OG0009553	Ag001G097440	Aa_G167740.h1.t1
OG0009554	Ag001G098490	Aa_G163670.h1.t1
OG0009555	Ag001G098630	Aa_G336780.h1.t1
OG0009556	Ag001G098740	Aa_G272970.h1.t1
OG0009557	Ag001G093650	Aa_G48730.h1.t1
OG0009559	Ag001G008300	Aa_G625040.h1.t1
OG0009561	Ag002G147310, Ag001G019870	Aa_G513220.h1.t1
OG0009562	Ag003G286790, Ag003G286660, Ag001G028830, Ag003G286670	Aa_G376300.h2.t1, Aa_G376300.h1.t1
OG0009563	Ag001G083760	Aa_G370550.h1.t1
OG0009564	Ag001G100100	Aa_G42620.h1.t1
OG0009565	Ag002G125220	Aa_G123750.h1.t1
OG0009567	Ag006G553320	Aa_G38510.h1.t1, Aa_G450890.h1.t1
OG0009568	Ag002G174760	Aa_G150920.h1.t1
OG0009569	Ag002G176020	Aa_G471900.h1.t1
OG0009570	Ag002G189900	Aa_G88460.h1.t1
OG0009572	Ag003G238930	Aa_G187330.h1.t1
OG0009573	Ag003G253360	Aa_G232890.h1.t1
OG0009574	Ag003G273920	Aa_G432450.h1.t1
OG0009575	Ag003G276940	Aa_G432610.h1.t1
OG0009576	Ag004G303810	Aa_G218990.h1.t1
OG0009577	Ag004G309090	Aa_G80640.h1.t1, Aa_G80630.h1.t1
OG0009578	Ag004G309350	Aa_G19150.h1.t1
OG0009579	Ag004G310920	Aa_G438900.h1.t1, Aa_G774820.h1.t1
OG0009580	Ag004G312320	Aa_G545790.h1.t1
OG0009582	Ag004G315250	Aa_G298860.h1.t1
OG0009583	Ag004G323910	Aa_G707370.h1.t1
OG0009584	Ag004G328260, Ag004G328220	Aa_G658950.h1.t1, Aa_G777960.h1.t1, Aa_G678660.h1.t1, Aa_G383940.h1.t1, Aa_G190460.h1.t1
OG0009585	Ag004G343060	Aa_G297550.h1.t1
OG0009586	Ag004G352280	Aa_G998130.h1.t1, Aa_G110390.h1.t1
OG0009587	Ag005G408510	Aa_G824710.h1.t1
OG0009588	Ag005G419840	Aa_G409940.h1.t1, Aa_G571850.h1.t1, Aa_G409930.h1.t1, Aa_G409920.h1.t1
OG0009589	Ag005G452730, Ag005G486630	Aa_G339710.h1.t1
OG0009590	Ag005G461400, Ag005G461410, Ag005G461390, Ag005G461380	Aa_G223560.h1.t1
OG0009591	Ag005G489880	Aa_G526400.h1.t1, Aa_G526380.h1.t1
OG0009592	Ag006G492870	Aa_G274510.h1.t1
OG0009595	Ag006G577580	Aa_G607230.h1.t1
OG0009597	Ag007G584160	Aa_G171110.h1.t1
OG0009598	Ag007G585300	Aa_G29440.h1.t1
OG0009599	Ag007G585380	Aa_G29510.h1.t1
OG0009601	Ag007G591230	Aa_G167490.h1.t1
OG0009602	Ag007G598540	Aa_G130100.h1.t1
OG0009603	Ag007G613090	Aa_G354730.h1.t1
OG0009604	Ag007G616670	Aa_G450400.h1.t1
OG0009605	Ag007G617790	Aa_G321040.h1.t1
OG0009606	Ag007G618600	Aa_G236950.h1.t1
OG0009608	Ag007G631120	Aa_G416110.h1.t1, Aa_G438160.h1.t1
OG0009609	Ag007G654100	Aa_G266790.h1.t1
OG0009610	Ag007G657410	Aa_G185010.h1.t1
OG0009611	Ag008G705540	Aa_G344260.h1.t1
OG0009612	Ag008G720460	Aa_G552760.h1.t1
OG0009613	Ag008G726150	Aa_G401150.h1.t1
OG0009614	Ag008G726190	Aa_G583390.h1.t1
OG0009615	Ag008G734840	Aa_G180750.h1.t1
OG0009616	Ag008G734930	Aa_G147160.h1.t1
OG0009635	Ag006G566750	Aa_G440860.h1.t1
OG0009636	Ag006G576630	Aa_G289660.h1.t1
OG0009637	Ag003G257830	Aa_G507360.h1.t1
OG0009638	Ag002G182740, Ag001G040580, Ag003G258500	Aa_G134310.h1.t1
OG0009639	Ag003G258960	Aa_G301350.h1.t1
OG0009640	Ag003G259180	Aa_G301220.h1.t1
OG0009641	Ag003G260710	Aa_G450140.h1.t1
OG0009643	Ag002G138100, Ag002G134620	Aa_G607120.h1.t1
OG0009644	Ag008G718890	Aa_G68420.h1.t1
OG0009645	Ag003G266800	Aa_G273430.h1.t1
OG0009646	Ag003G267860	Aa_G521300.h1.t1
OG0009647	Ag007G585330	Aa_G29460.h1.t1
OG0009648	Ag003G270570	Aa_G74620.h1.t1
OG0009649	Ag003G279060	Aa_G9750.h1.t1
OG0009650	Ag003G277850	Aa_G740180.h1.t1
OG0009651	Ag003G278080	Aa_G404970.h1.t1
OG0009652	Ag003G277040	Aa_G432630.h1.t1
OG0009653	Ag003G276250	Aa_G328880.h1.t1
OG0009654	Ag008G716320	Aa_G9060.h1.t1
OG0009655	Ag003G274540	Aa_G214600.h1.t1
OG0009656	Ag003G274400	Aa_G609450.h1.t1
OG0009657	Ag003G273620	Aa_G274240.h1.t1
OG0009658	Ag005G418920	Aa_G347080.h1.t1
OG0009659	Ag003G281440	Aa_G258880.h1.t1
OG0009661	Ag003G283370	Aa_G180340.h1.t1
OG0009662	Ag008G714040	Aa_G470820.h1.t1
OG0009663	Ag003G284730	Aa_G118820.h1.t1
OG0009664	Ag007G579710, Ag007G580410	Aa_G355780.h1.t1
OG0009665	Ag007G578960	Aa_G463080.h1.t1
OG0009666	Ag007G578740	Aa_G194270.h1.t1
OG0009667	Ag007G578730	Aa_G194260.h1.t1
OG0009668	Ag007G578660	Aa_G194190.h1.t1
OG0009669	Ag007G578240	Aa_G109250.h1.t1
OG0009670	Ag007G578210	Aa_G109290.h1.t1
OG0009671	Ag007G578100	Aa_G16410.h1.t1
OG0009672	Ag007G578000	Aa_G16490.h1.t1
OG0009673	Ag006G550740	Aa_G19980.h1.t1
OG0009674	Ag007G577930	Aa_G16560.h1.t1
OG0009675	Ag007G577900	Aa_G16570.h1.t1
OG0009676	Ag001G101100	Aa_G16580.h1.t1
OG0009677	Ag001G101120	Aa_G16600.h1.t1
OG0009678	Ag001G101370	Aa_G627280.h1.t1, Aa_G173290.h1.t1
OG0009679	Ag001G101400	Aa_G295930.h1.t1
OG0009680	Ag004G340210	Aa_G49470.h1.t1
OG0009681	Ag001G102080	Aa_G49580.h1.t1
OG0009682	Ag004G366320	Aa_G123160.h1.t1
OG0009683	Ag004G307710, Ag003G209050	Aa_G136400.h1.t1
OG0009684	Ag004G367130	Aa_G797130.h2.t1, Aa_G797130.h1.t1
OG0009685	Ag006G506460, Ag004G340990	Aa_G496270.h1.t1
OG0009686	Ag004G367990	Aa_G167210.h1.t1
OG0009687	Ag004G368490	Aa_G11200.h1.t1, Aa_G348410.h1.t1
OG0009688	Ag004G369740	Aa_G18440.h1.t1
OG0009689	Ag004G369590	Aa_G491750.h1.t1
OG0009690	Ag004G370350	Aa_G225920.h1.t1
OG0009691	Ag004G373940	Aa_G271980.h1.t1
OG0009692	Ag004G373970	Aa_G271950.h1.t1, Aa_G271960.h1.t1
OG0009693	Ag004G377500	Aa_G35700.h1.t1
OG0009694	Ag005G449490	Aa_G639550.h1.t1
OG0009695	Ag002G174490	Aa_G251500.h1.t1
OG0009696	Ag005G452890, Ag005G452860	Aa_G251520.h1.t1
OG0009697	Ag002G140880	Aa_G278040.h1.t1
OG0009698	Ag004G322340	Aa_G661460.h1.t1
OG0009699	Ag002G139150	Aa_G278120.h1.t1, Aa_G77060.h1.t1, Aa_G787170.h1.t1, Aa_G278110.h1.t1
OG0009700	Ag004G338840	Aa_G692210.h1.t1
OG0009701	Ag004G321020	Aa_G393330.h1.t1
OG0009702	Ag008G659610, Ag008G658840	Aa_G323290.h1.t1
OG0009703	Ag008G661810	Aa_G279540.h1.t1
OG0009704	Ag008G662870	Aa_G675720.h1.t1
OG0009705	Ag008G663050	Aa_G560120.h1.t1
OG0009706	Ag008G663140	Aa_G560140.h1.t1
OG0009707	Ag008G663940	Aa_G227070.h1.t1
OG0009708	Ag008G664070	Aa_G227060.h1.t1
OG0009710	Ag002G122660, Ag002G114500, Ag004G387480, Ag004G392830	Aa_G276850.h1.t1, Aa_G276860.h1.t1
OG0009711	Ag001G034320	Aa_G25720.h1.t1
OG0009712	Ag008G667340	Aa_G25520.h1.t1
