Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0008022	Ag003G247630	AT1G25988.1, AT1G25682.1
OG0008023	Ag003G247620	AT1G25580.1
OG0008024	Ag005G441500	AT1G25510.1
OG0008026	Ag003G246900	AT1G24490.1
OG0008027	Ag004G308780	AT1G27300.1
OG0008028	Ag003G246030	AT1G27290.1
OG0008029	Ag004G380540	AT1G27435.1
OG0008030	Ag008G712790	AT4G24204.3
OG0008031	Ag004G302330	AT4G24250.1
OG0008032	Ag006G530470	AT4G24290.2
OG0008033	Ag006G511660	AT4G24490.1
OG0008034	Ag006G529520	AT4G24560.1
OG0008035	Ag007G598730	AT4G25050.2
OG0008036	Ag007G598840	AT4G25130.1
OG0008037	Ag007G586210	AT4G25250.1
OG0008038	Ag007G586150	AT4G25320.1
OG0008039	Ag007G586120	AT4G25340.1
OG0008040	Ag001G076890, Ag005G478930	AT4G27810.1
OG0008041	Ag003G252950	AT4G27940.1
OG0008042	Ag006G526700	AT2G24820.1
OG0008043	Ag006G527010	AT2G24610.2
OG0008044	Ag006G524850	AT2G24310.1
OG0008045	Ag006G523940	AT2G23360.1
OG0008046	Ag002G154920, Ag003G231750	AT1G74260.1
OG0008047	Ag006G523570	AT2G22770.1
OG0008049	Ag006G523370	AT2G22720.2
OG0008050	Ag006G523180	AT2G22600.1
OG0008051	Ag006G523110	AT2G22540.1
OG0008052	Ag006G522230	AT2G22000.1
OG0008053	Ag003G294770, Ag006G521900	AT2G21870.1
OG0008055	Ag006G521290	AT2G21470.2
OG0008056	Ag006G520820	AT2G21300.1
OG0008057	Ag006G520780	AT2G21260.1, AT2G21250.1
OG0008058	Ag005G402650, Ag005G403040, Ag002G163570, Ag006G520550	AT2G21150.1
OG0008059	Ag004G322580	AT1G15110.2
OG0008060	Ag004G322370	AT1G15020.2
OG0008061	Ag004G322350	AT1G15000.1
OG0008062	Ag004G321980	AT1G14890.1
OG0008063	Ag004G321560	AT1G14780.1
OG0008064	Ag004G321050	AT1G14600.1
OG0008065	Ag004G320720	AT1G14430.1
OG0008066	Ag004G319280	AT1G14060.1
OG0008067	Ag004G319450	AT1G14000.1
OG0008068	Ag004G318670	AT1G13710.1
OG0008070	Ag004G317210	AT1G13050.1
OG0008071	Ag004G317200	AT1G13040.1
OG0008072	Ag004G316210	AT1G12630.1
OG0008073	Ag004G315960	AT1G12500.1
OG0008074	Ag004G315790	AT1G12420.1
OG0008075	Ag004G315200	AT1G12030.1
OG0008076	Ag004G314800	AT1G11860.3
OG0008077	Ag004G314780	AT1G11840.6
OG0008078	Ag004G314270	AT1G11600.1
OG0008079	Ag004G313980	AT1G11500.3
OG0008080	Ag004G313900	AT1G11440.1
OG0008081	Ag004G312280	AT1G10610.1
OG0008082	Ag004G311840	AT1G10410.1
OG0008083	Ag004G311380	AT1G10200.1
OG0008084	Ag004G311250	AT1G10130.1
OG0008085	Ag004G310610	AT1G09790.1
OG0008086	Ag001G075280	AT3G54470.1
OG0008087	Ag004G308970	AT1G08790.1
OG0008088	Ag004G308670	AT1G08540.1
OG0008089	Ag004G308690	AT1G08560.1
OG0008090	Ag004G307170	AT1G07540.1
OG0008091	Ag004G306590	AT1G07220.1
OG0008092	Ag004G306240	AT1G07050.2
OG0008094	Ag004G305920	AT1G06780.2
OG0008095	Ag004G305750	AT1G06660.1
OG0008096	Ag004G305680	AT1G06560.1
OG0008098	Ag004G305600	AT1G06490.1
OG0008099	Ag006G503190	AT1G06340.1
OG0008100	Ag004G305170	AT1G06110.1
OG0008101	Ag004G304880	AT1G05850.1
OG0008102	Ag004G304400	AT1G05620.1
OG0008103	Ag004G303280	AT1G05020.1
OG0008104	Ag007G612290	AT5G13730.1
OG0008105	Ag004G302620	AT1G04560.1
OG0008106	Ag004G302490	AT1G04450.1
OG0008107	Ag004G302460	AT1G04430.1
OG0008108	Ag005G459720	AT1G04210.1
OG0008109	Ag004G301150	AT1G03550.1
OG0008110	Ag004G301170	AT1G03590.1
OG0008111	Ag004G301180	AT1G03600.1
OG0008112	Ag001G013580, Ag004G301230	AT1G03630.1
OG0008113	Ag004G301610, Ag004G301600	AT1G03820.1
OG0008114	Ag004G304450, Ag004G300620	AT1G03270.1
OG0008115	Ag004G300410	AT1G03170.1
OG0008116	Ag004G300280	AT1G03110.1
OG0008117	Ag004G299900	AT1G02860.1
OG0008118	Ag004G299340	AT1G02400.1
OG0008119	Ag004G299410, Ag004G299390	AT1G02430.1, AT1G02440.1
OG0008120	Ag004G299420	AT1G02450.1
OG0008121	Ag004G299250	AT1G02340.1
OG0008122	Ag004G298740	AT1G01140.3
OG0008123	Ag004G297990, Ag003G245080	AT1G01650.1
OG0008125	Ag004G297340	AT1G02140.1
OG0008126	Ag007G614070	AT5G14440.1
OG0008127	Ag007G613560	AT5G14240.1
OG0008128	Ag007G615310	AT5G14710.1
OG0008129	Ag007G615320	AT5G14720.1
OG0008130	Ag007G615870	AT5G14790.1
OG0008131	Ag007G619160	AT5G15580.1
OG0008132	Ag007G618990	AT5G15540.1
OG0008133	Ag007G618970, Ag007G618980	AT5G15530.1
OG0008134	Ag007G621150	AT5G16120.4
OG0008135	Ag007G622350	AT5G16460.1
OG0008136	Ag007G622460	AT5G16490.1
OG0008137	Ag007G622600	AT5G16530.1
OG0008138	Ag007G623040	AT5G16620.1
OG0008139	Ag007G624110	AT5G16930.1
OG0008140	Ag007G625480	AT5G17450.1
OG0008141	Ag007G626960	AT5G17710.2
OG0008142	Ag007G627920	AT5G17850.1
OG0008143	Ag007G628020	AT5G17860.1
OG0008144	Ag006G567770	AT5G17910.1
OG0008145	Ag007G631440	AT5G18230.4
OG0008146	Ag006G492720, Ag007G630750	AT5G18440.1
OG0008147	Ag007G630610	AT5G18460.1
OG0008149	Ag007G629740	AT5G18700.1, AT1G33940.1
OG0008150	Ag007G629440	AT5G18830.3
OG0008151	Ag007G631920	AT5G19040.1
OG0008152	Ag007G632090	AT5G19050.1
OG0008153	Ag007G632180	AT5G19090.1
OG0008154	Ag007G632600	AT5G19150.1
OG0008155	Ag007G633860	AT5G19340.1
OG0008156	Ag007G633900	AT5G26230.1
OG0008157	Ag007G634220	AT5G26330.1
OG0008158	Ag007G634230	AT5G26340.1
OG0008159	Ag007G634510	AT5G26740.1
OG0008160	Ag007G635220	AT5G26850.1
OG0008162	Ag007G636490	AT5G27740.1
OG0008163	Ag007G636750	AT5G27610.1
OG0008164	Ag007G637120	AT5G27380.1
OG0008165	Ag007G641220	AT5G30510.1
OG0008168	Ag007G643610	AT5G48830.2
OG0008170	Ag007G612480	AT5G13760.1
OG0008171	Ag007G643130, Ag002G108610	AT5G48545.1
OG0008172	Ag007G612150	AT5G13650.2
OG0008173	Ag007G612010	AT5G13570.2
OG0008174	Ag007G611830	AT5G13510.1
OG0008175	Ag006G506080	AT5G07030.1
OG0008176	Ag006G505280, Ag006G505290	AT5G06740.2
OG0008177	Ag006G504660	AT5G06530.1
OG0008178	Ag006G504550	AT5G06470.1
OG0008179	Ag006G503830	AT5G06300.1
OG0008180	Ag006G499980	AT5G05180.1
OG0008181	Ag006G498280	AT5G04550.1
OG0008182	Ag006G498250	AT5G04530.1
OG0008183	Ag008G719480	AT5G19350.1
OG0008184	Ag008G720960	AT5G25370.1
OG0008185	Ag008G721440	AT5G25080.1
OG0008186	Ag008G721970	AT5G24690.1
OG0008187	Ag008G722010	AT5G24630.6
OG0008188	Ag008G722050	AT5G24600.1
OG0008189	Ag008G722530	AT5G24330.1
OG0008190	Ag008G722830	AT5G24165.1
OG0008191	Ag008G723490	AT5G23750.3
OG0008192	Ag008G723590	AT5G23710.1
OG0008193	Ag008G723900	AT5G23450.3
OG0008194	Ag004G354500	AT1G68010.2
OG0008195	Ag008G724320	AT5G23190.1
OG0008196	Ag008G724440	AT5G23100.1
OG0008197	Ag008G724470	AT5G23080.1
OG0008198	Ag008G724950	AT5G60950.1
OG0008199	Ag008G725780	AT5G61380.1
OG0008200	Ag008G726220	AT5G61660.1
OG0008201	Ag008G726620	AT5G61850.2
OG0008202	Ag008G727160	AT5G62270.2
OG0008203	Ag008G727190	AT5G62290.1
OG0008204	Ag008G727420	AT5G62390.1
OG0008205	Ag008G727830	AT5G62520.1
OG0008206	Ag008G727880	AT5G62560.1
OG0008207	Ag008G728300	AT5G62740.1
OG0008208	Ag008G728660	AT5G62940.1
OG0008209	Ag008G728980	AT5G63090.1
OG0008210	Ag008G706010	AT5G58510.1
OG0008211	Ag008G705980	AT5G58500.1
OG0008212	Ag008G705920	AT5G37055.1
OG0008213	Ag001G067650	AT3G51150.2
OG0008214	Ag001G059360	AT3G51120.1
OG0008215	Ag001G059380, Ag001G059540	AT3G51090.1
OG0008216	Ag001G062830	AT3G50830.1
OG0008217	Ag001G061480	AT3G50560.1
OG0008219	Ag008G693150	AT3G49540.1
OG0008220	Ag008G692990	AT3G49530.1
OG0008221	Ag008G692250	AT3G49240.1
OG0008222	Ag001G056110	AT3G48420.1
OG0008223	Ag001G052180	AT3G46750.1
OG0008224	Ag008G726630	AT3G44620.2
OG0008226	Ag004G355230	AT1G67730.1
OG0008227	Ag004G355320	AT1G67710.1
OG0008228	Ag004G355340	AT1G67690.1
OG0008229	Ag004G355390, Ag004G355400	AT1G67660.1
OG0008230	Ag004G355520	AT1G67590.1
OG0008231	Ag004G355640	AT1G67560.1
OG0008232	Ag002G161730	AT2G34860.1
OG0008233	Ag004G355970	AT1G67410.1
OG0008234	Ag004G354790	AT1G67850.1
OG0008235	Ag004G356180	AT1G67330.1
OG0008236	Ag004G350550	AT1G68910.1
OG0008237	Ag004G350530	AT1G68920.1
OG0008238	Ag004G350450	AT1G69010.1
OG0008239	Ag004G347610	AT1G69840.1
OG0008240	Ag003G243680	AT1G27090.1
OG0008241	Ag007G601550, Ag005G440700	AT3G21740.1
OG0008242	Ag004G346140	AT1G70160.1
OG0008243	Ag002G125440, Ag004G346080	AT1G70180.2
OG0008244	Ag004G345880	AT1G70230.1
OG0008245	Ag004G345310	AT1G70350.1
OG0008246	Ag004G345230	AT1G70430.3
OG0008247	Ag004G343650	AT1G71015.1
OG0008248	Ag004G343120	AT1G71270.1, AT1G71300.1
OG0008249	Ag004G342240	AT1G71820.2
OG0008250	Ag003G240370	AT1G72180.1
OG0008251	Ag003G214900, Ag003G264130	AT1G78140.1
OG0008252	Ag003G214990	AT1G78120.1
OG0008253	Ag003G215020	AT1G78100.1
OG0008254	Ag003G215600	AT1G77850.2
OG0008255	Ag003G215910	AT1G77800.3
OG0008256	Ag003G218060	AT1G77470.1
OG0008257	Ag003G218710	AT1G77200.1
OG0008258	Ag003G218860	AT1G77100.1
OG0008259	Ag003G219390	AT1G76900.1
OG0008260	Ag003G220160	AT1G76490.1
OG0008261	Ag003G222810	AT1G76060.1
OG0008262	Ag003G222920	AT1G75980.1
OG0008263	Ag003G224110	AT1G75810.1
OG0008264	Ag003G224120	AT1G75800.1
OG0008265	Ag003G224740	AT1G75680.1
OG0008266	Ag003G225310, Ag003G225450, Ag003G225260	AT1G75620.1
OG0008267	Ag003G225750	AT1G75510.1
OG0008268	Ag003G227220	AT1G75200.1
OG0008269	Ag003G228630	AT1G74940.1
OG0008270	Ag003G229500	AT1G74730.1
OG0008271	Ag003G231540	AT1G74370.1
OG0008272	Ag003G232900	AT1G74100.1
OG0008273	Ag003G233680	AT1G73940.1
OG0008274	Ag003G234140	AT1G73840.1
OG0008275	Ag003G234240	AT1G73805.1
OG0008276	Ag003G234980	AT1G73680.2
OG0008277	Ag006G518200, Ag003G236390	AT1G73430.1
OG0008278	Ag003G236490	AT1G73360.1
OG0008279	Ag003G237600	AT1G73120.1
OG0008280	Ag003G237920	AT1G73020.1
OG0008281	Ag003G239380	AT2G09970.1, AT1G72510.1
OG0008282	Ag003G240050	AT1G72250.3
OG0008283	Ag003G212150	AT1G79050.1
OG0008284	Ag003G211530	AT1G79480.1
OG0008285	Ag003G210900	AT1G79640.1
OG0008286	Ag003G210600	AT1G80950.1
OG0008287	Ag003G209800	AT1G80750.1
OG0008288	Ag003G209530	AT1G80640.1
OG0008289	Ag003G209070	AT1G80530.1
OG0008290	Ag003G208420	AT1G80350.1
OG0008291	Ag003G208380	AT1G80310.1
OG0008292	Ag003G208130	AT1G80130.1
OG0008293	Ag003G207660	AT1G79870.1
OG0008294	Ag005G470810	AT3G12690.1
OG0008295	Ag005G470010	AT3G13050.1
OG0008296	Ag005G469970	AT3G13070.1
OG0008297	Ag005G469690	AT3G13235.1
OG0008298	Ag005G469180, Ag004G303950	AT3G13440.1
OG0008299	Ag005G468010	AT3G13890.1
OG0008300	Ag008G720320	AT5G25760.1
OG0008302	Ag005G467960, Ag003G222760, Ag004G374760	AT3G13940.1
OG0008304	Ag005G467440	AT3G14110.3
OG0008305	Ag005G466540, Ag005G466480	AT3G14160.1, AT3G14140.1
OG0008306	Ag005G462810, Ag005G466430	AT3G14190.1
OG0008307	Ag005G466260	AT3G14230.1
OG0008308	Ag005G464880	AT3G14890.1
OG0008309	Ag005G464490	AT3G15090.1
OG0008310	Ag005G464250	AT3G15270.1
OG0008311	Ag005G464170	AT3G15300.1
OG0008312	Ag001G007700	AT1G52760.1
OG0008313	Ag005G462460	AT3G15880.2
OG0008314	Ag005G461500	AT3G16250.1
OG0008315	Ag005G461450	AT3G16300.1
OG0008316	Ag005G460030	AT3G16730.1
OG0008317	Ag005G454380, Ag005G458830	AT3G17220.1
OG0008318	Ag005G458050	AT3G17365.2
OG0008319	Ag005G457070	AT3G17800.2
OG0008320	Ag005G456490	AT3G17950.1
OG0008321	Ag005G455290	AT3G18290.1
OG0008322	Ag005G453450	AT3G18660.2
OG0008323	Ag005G453420	AT3G18680.2
OG0008324	Ag005G453340	AT3G18760.1
OG0008325	Ag005G451030	AT3G19090.2
OG0008326	Ag005G449530	AT3G19460.3
OG0008327	Ag005G449480	AT3G19500.1
OG0008328	Ag003G230630, Ag003G221040, Ag003G221020	AT3G20155.1
OG0008329	Ag001G075780	AT3G54630.1
OG0008330	Ag005G445090	AT3G20580.1
OG0008331	Ag001G034290	AT4G15180.1
OG0008332	Ag005G438410	AT3G22420.3
OG0008333	Ag005G436110	AT3G23090.3
OG0008334	Ag013G741530, Ag005G435240	AT3G23290.2
OG0008335	Ag005G431370	AT3G24110.1
OG0008336	Ag005G430970	AT3G23940.1
OG0008337	Ag007G583490	AT3G25160.1
OG0008338	Ag008G683550	AT5G52600.1
OG0008339	Ag005G411310	AT2G18230.1
OG0008340	Ag005G419550	AT2G15290.1
OG0008341	Ag005G419200	AT2G15620.1
OG0008342	Ag005G418800	AT2G15860.2
OG0008343	Ag005G418040	AT2G16365.1
OG0008344	Ag005G417790	AT2G16630.1
OG0008345	Ag005G417230	AT2G16910.1
OG0008346	Ag002G177790	AT2G17030.1
OG0008347	Ag005G415970	AT2G17410.1
OG0008348	Ag005G415830	AT2G17450.1
OG0008349	Ag005G415780	AT2G17480.1
OG0008350	Ag005G414350	AT2G17760.1
OG0008351	Ag005G410170	AT2G18630.1
OG0008352	Ag005G410440	AT2G18550.1
OG0008353	Ag005G409460	AT2G18750.1
OG0008354	Ag005G407200	AT3G28430.1
OG0008355	Ag005G405510	AT2G19600.1
OG0008356	Ag005G403420	AT2G20400.2
OG0008357	Ag001G000850	AT1G55915.2
OG0008358	Ag001G000960	AT1G55840.1
OG0008359	Ag001G003190, Ag001G002280	AT1G55325.2
OG0008360	Ag002G123630	AT5G47710.1
OG0008361	Ag001G002470	AT1G55260.1
OG0008362	Ag001G004390	AT1G53885.1, AT1G53903.1
OG0008364	Ag001G005790	AT1G53580.1
OG0008365	Ag001G006150	AT1G53490.1
OG0008366	Ag001G006290, Ag004G370360, Ag003G262430	AT1G53345.1
OG0008367	Ag001G006710	AT1G53190.1
OG0008369	Ag001G006920	AT1G53140.1
OG0008370	Ag001G007030	AT1G53040.1
OG0008371	Ag001G009600	AT1G52080.1
OG0008372	Ag001G009960	AT1G51940.1
OG0008373	Ag001G010550	AT1G51700.1
OG0008374	Ag001G011200	AT1G51405.1
OG0008375	Ag001G014320	AT1G50610.1
OG0008376	Ag007G627580, Ag001G015820	AT1G50300.1
OG0008377	Ag001G015990	AT1G50200.2
OG0008378	Ag001G021320	AT1G49230.1
OG0008379	Ag001G022930	AT1G49000.1
OG0008380	Ag001G029170	AT4G16180.2
OG0008381	Ag001G029820, Ag001G031060	AT4G16110.1
OG0008382	Ag002G161880	AT2G34910.1
OG0008383	Ag002G161540	AT2G34830.2
OG0008384	Ag002G161380	AT2G34790.1
OG0008385	Ag001G065120	AT3G51930.1
OG0008387	Ag001G064280	AT3G52270.1
OG0008388	Ag001G068520	AT3G52380.1
OG0008389	Ag001G069840	AT3G52740.1
OG0008390	Ag001G070660	AT3G52890.1
OG0008391	Ag001G072730	AT3G53530.2
OG0008392	Ag001G072960	AT3G53620.1
OG0008393	Ag001G073240, Ag002G179370	AT3G53780.2
OG0008394	Ag001G073500	AT3G53900.2
OG0008395	Ag001G074430	AT3G54120.1
OG0008396	Ag001G066250	AT3G51750.1
OG0008397	Ag001G074910	AT3G54320.1
OG0008398	Ag001G074990	AT3G54340.1
OG0008399	Ag001G076020	AT3G54720.1
OG0008400	Ag001G074870	AT3G54290.1
OG0008401	Ag001G075990	AT3G54690.1
OG0008402	Ag001G076500	AT3G54950.1
OG0008403	Ag001G078580	AT3G55420.1
OG0008404	Ag001G080560, Ag001G078720	AT3G55510.1
OG0008405	Ag001G080470	AT3G56050.1
OG0008406	Ag001G081610	AT3G56480.1
OG0008407	Ag001G083390, Ag001G083360	AT3G56990.1
OG0008408	Ag001G085150	AT3G57600.1
OG0008409	Ag001G086370	AT3G58160.1
OG0008410	Ag001G087940	AT3G58450.1
OG0008411	Ag001G088450	AT3G58630.1
OG0008412	Ag001G088460	AT3G58640.1
OG0008413	Ag001G088600	AT3G58710.1
OG0008414	Ag001G088670	AT3G58760.3
OG0008415	Ag001G088830	AT3G58840.1
OG0008416	Ag001G088840	AT3G58850.1
OG0008417	Ag002G195630	AT2G42880.1
OG0008418	Ag002G130870, Ag007G650460, Ag002G130890	AT2G04660.1
OG0008419	Ag001G090640	AT3G59400.1
OG0008420	Ag001G090790	AT3G59510.1
OG0008421	Ag001G090820	AT3G59530.1
OG0008422	Ag001G091220	AT3G59670.1
OG0008423	Ag001G091290	AT3G59710.2
OG0008424	Ag001G091530	AT3G59820.2
OG0008425	Ag001G092160	AT3G60110.1
OG0008426	Ag001G092450	AT3G60200.1
OG0008427	Ag001G092750	AT3G60380.1
OG0008428	Ag001G093190, Ag001G093200	AT3G60570.1
OG0008429	Ag001G093400	AT3G60650.1
OG0008430	Ag001G095570	AT3G61770.1
OG0008431	Ag001G096180	AT3G61930.1
OG0008432	Ag001G096210, Ag004G338380	AT3G61960.1
OG0008433	Ag001G096540	AT3G62080.2
OG0008434	Ag001G096750	AT3G62180.2
OG0008435	Ag001G096710	AT3G62140.1
OG0008437	Ag001G098210	AT3G62910.1
OG0008438	Ag001G098250	AT3G62940.2
OG0008439	Ag001G098480	AT3G63095.1
OG0008440	Ag001G098730, Ag001G064480, Ag001G064470	AT3G63250.1
OG0008441	Ag001G003610	AT1G54170.1
OG0008442	Ag001G004410	AT1G53890.3, AT1G53870.1, AT1G53875.1
OG0008445	Ag002G106620, Ag002G110260	AT5G45870.1, AT5G45860.1
OG0008446	Ag002G143010	AT4G12360.1
OG0008447	Ag002G175560	AT2G38240.1
OG0008449	Ag003G219130, Ag003G219090, Ag003G219080, Ag003G219070	AT1G76960.1
OG0008450	Ag003G239890	AT1G72360.2
OG0008451	Ag003G241180	AT1G35260.1, AT1G35310.1
OG0008452	Ag003G254040, Ag019G742950	AT4G28395.1
OG0008454	Ag003G275470	AT4G33620.1
OG0008455	Ag003G279560	AT4G32295.1
OG0008456	Ag004G305970	AT1G06830.1
OG0008457	Ag004G308080	AT1G08140.1
OG0008458	Ag004G309920	AT1G09370.1
OG0008459	Ag004G313070	AT1G11070.4
OG0008460	Ag004G316710	AT4G08700.1, AT5G41160.1
OG0008462	Ag004G330100, Ag004G330080	AT1G72140.1
OG0008463	Ag004G344150	AT1G70880.1, AT1G70860.2
OG0008464	Ag004G353150	AT1G68390.1
OG0008465	Ag004G353220	AT1G68360.1
OG0008466	Ag004G357950	AT1G66850.1
OG0008467	Ag005G439880	AT3G29040.1, AT3G21970.1
OG0008468	Ag005G473720	AT3G11170.1
OG0008469	Ag006G494810	AT5G03180.2
OG0008470	Ag007G587820	AT5G43450.1, AT5G43440.1
OG0008471	Ag007G595550	AT2G28540.2
OG0008472	Ag007G641180	AT4G00690.1
OG0008473	Ag007G654270	AT5G59390.1, AT4G01180.1
OG0008474	Ag008G663150	AT2G03830.1
OG0008475	Ag008G684280	AT5G52890.2
OG0008476	Ag008G704550	AT5G57860.1
OG0008477	Ag008G714140	AT5G22760.1
OG0008478	Ag008G721260	AT5G25160.1
OG0008479	Ag008G727650	AT5G62430.1
OG0008480	Ag008G733690	AT5G65870.1
OG0008504	Ag003G253790	AT4G28260.1
OG0008505	Ag003G254910	AT4G28640.2
OG0008506	Ag003G255630	AT4G28830.1
OG0008507	Ag003G256070	AT4G29000.1
OG0008508	Ag003G256220	AT4G29070.1
OG0008509	Ag003G259190	AT4G29900.1
OG0008510	Ag003G259350, Ag001G083680	AT4G29910.2
OG0008511	Ag003G259440	AT4G29920.2
OG0008512	Ag003G259700	AT4G29940.1
OG0008513	Ag003G260300	AT4G30060.1
OG0008514	Ag003G261380	AT4G30230.1
OG0008515	Ag003G261860	AT4G30320.1
OG0008516	Ag003G266670, Ag003G265840	AT4G30410.1
OG0008518	Ag008G719030	AT5G19860.1
OG0008519	Ag003G266830	AT4G30830.1
OG0008520	Ag003G266860	AT4G30850.1
OG0008521	Ag003G268860	AT4G31400.1
OG0008522	Ag003G269820	AT4G31560.1
OG0008523	Ag003G270910	AT4G31750.1
OG0008524	Ag003G271420	AT4G31830.1
OG0008525	Ag003G271620	AT4G31880.1
OG0008526	Ag003G273180	AT4G32160.1
OG0008527	Ag003G279740	AT4G32272.2
OG0008528	Ag003G279610	AT4G32290.1
OG0008529	Ag003G278500	AT4G32650.1
OG0008530	Ag003G277660, Ag003G277650	AT4G32950.1
OG0008531	Ag003G277760	AT4G32920.1
OG0008532	Ag003G277680	AT4G32930.2
OG0008533	Ag003G276740	AT4G33180.1
OG0008534	Ag003G278260	AT4G32700.2
OG0008535	Ag003G276580	AT4G33330.2
OG0008536	Ag003G276570	AT4G33350.1
OG0008537	Ag003G276530	AT4G33355.1
OG0008538	Ag003G276430	AT4G33420.2
OG0008540	Ag003G281140, Ag003G281160	AT4G34250.1
OG0008541	Ag003G273510	AT4G34100.1
OG0008542	Ag003G273900	AT4G33950.1
OG0008543	Ag003G281660	AT4G34419.1
OG0008544	Ag003G281900	AT4G34430.4
OG0008545	Ag003G282090	AT4G34530.1
OG0008546	Ag003G282620	AT4G34730.1
OG0008547	Ag003G283010	AT4G34940.1
OG0008548	Ag007G579360	AT1G31300.1
OG0008549	Ag007G578890	AT1G31770.1
OG0008550	Ag007G578790	AT1G31817.1
OG0008551	Ag007G578640	AT1G31970.1
OG0008552	Ag007G578420	AT1G32190.1
OG0008553	Ag007G578160	AT1G32400.1
OG0008554	Ag001G101240	AT4G17070.1
OG0008555	Ag001G101330	AT4G17040.1
OG0008556	Ag001G101730	AT4G16660.2
OG0008557	Ag004G315390	AT1G12150.1
OG0008558	Ag004G364900, Ag004G365460	AT2G32910.1
OG0008559	Ag004G365480, Ag004G364940	AT1G54680.4
OG0008560	Ag004G366590	AT1G56440.1
OG0008562	Ag004G368020	AT1G58215.1
OG0008563	Ag004G310800	AT1G09880.3
OG0008564	Ag004G369010	AT1G58420.1
OG0008565	Ag004G370490	AT1G60010.1
OG0008566	Ag004G370680	AT1G60060.1
OG0008567	Ag004G372770	AT1G60770.1
OG0008568	Ag004G372630	AT1G60670.2
OG0008569	Ag005G431620	AT3G24150.1
OG0008570	Ag004G374680	AT1G61150.1
OG0008571	Ag004G375170	AT1G61260.1
OG0008572	Ag004G375430	AT1G61340.1
OG0008573	Ag004G376530	AT1G61620.1
OG0008574	Ag004G375720, Ag004G376760, Ag004G375710, Ag007G623930, Ag004G376780	AT1G61630.1
OG0008575	Ag004G376860	AT1G61660.1
OG0008576	Ag004G314290, Ag004G377840	AT1G61850.2
OG0008577	Ag004G314770	AT1G11820.2
OG0008578	Ag004G322690	AT1G15190.1
OG0008579	Ag005G441270	AT2G01610.1
OG0008580	Ag005G406700, Ag005G406690	AT2G01810.1
OG0008582	Ag005G455180	AT2G02370.1
OG0008583	Ag008G661260	AT2G02850.1
OG0008584	Ag008G662480	AT2G03500.1
OG0008585	Ag008G662980	AT2G03730.1
OG0008586	Ag008G663700	AT3G25600.1
OG0008588	Ag008G665190	AT3G25920.1
OG0008589	Ag008G665820	AT3G26090.1
OG0008590	Ag008G666700	AT3G26510.7
OG0008591	Ag008G667150	AT3G26670.1
OG0008592	Ag008G667800	AT3G26890.1
OG0008593	Ag008G667820	AT3G26910.3
OG0008594	Ag008G668700	AT3G27160.2
OG0008595	Ag008G668990	AT3G27260.3
OG0008596	Ag008G669090	AT3G27325.2
OG0008597	Ag008G671130	AT3G27810.1
OG0008598	Ag008G671210	AT3G27820.1
OG0008599	Ag006G513330	AT3G28420.1
OG0008600	Ag008G672310	AT3G28450.1
OG0008603	Ag008G679240, Ag008G682460	AT3G28860.1
OG0008604	Ag007G608060	AT4G04404.1, AT3G29340.1
OG0008606	Ag004G359520	AT1G66330.1
OG0008607	Ag004G304810, Ag007G636090	AT2G03820.1
OG0008608	Ag004G360620	AT1G65700.3
OG0008609	Ag004G364190	AT1G65410.1
OG0008610	Ag004G401990	AT1G64680.1
OG0008611	Ag004G401850	AT1G64640.1
OG0008612	Ag004G400260	AT1G64390.1
OG0008613	Ag004G400190	AT1G64370.1
OG0008614	Ag004G397050	AT1G64090.2
OG0008615	Ag004G390680, Ag004G395410	AT1G64000.1
OG0008616	Ag004G389700, Ag004G394770	AT1G63855.4
OG0008617	Ag006G519370, Ag004G386020	AT1G63260.1
OG0008618	Ag004G386030, Ag006G519360	AT1G63270.1
OG0008619	Ag004G382290	AT1G63020.1
OG0008620	Ag004G380560	AT1G62640.1
OG0008621	Ag005G470870	AT3G12650.1
OG0008622	Ag008G702760	AT5G57460.1
OG0008623	Ag002G189980	AT2G41230.1
OG0008624	Ag002G188730	AT2G40990.1
OG0008625	Ag002G189250	AT2G41070.4
OG0008626	Ag005G477680	AT3G09320.1
OG0008627	Ag006G496060	AT5G03630.1
OG0008628	Ag005G475810	AT3G10260.3
OG0008629	Ag005G474740	AT3G10680.1
OG0008630	Ag005G474440	AT3G10870.1
OG0008631	Ag005G474190	AT3G10960.1
OG0008632	Ag005G472910	AT3G11490.1
OG0008633	Ag005G472740	AT3G11540.1
OG0008634	Ag005G472100, Ag005G471990	AT3G11890.2, AT3G11860.1
OG0008635	Ag005G472020	AT3G11960.1
OG0008636	Ag005G471970, Ag005G472010	AT3G11964.2
OG0008637	Ag005G471600	AT3G12150.1
OG0008638	Ag005G471330	AT3G12360.1
OG0008640	Ag001G041000	AT5G50330.1
OG0008641	Ag001G044820, Ag001G047610	AT5G50380.1
OG0008643	Ag008G675520	AT5G50860.1
OG0008644	Ag008G677360	AT5G50900.1
OG0008645	Ag004G301340, Ag008G664640, Ag002G163030	AT5G51040.3
OG0008646	Ag008G680250	AT5G51700.1
OG0008647	Ag008G680750	AT5G51800.1
OG0008648	Ag008G683450	AT5G52660.2
OG0008650	Ag008G683070	AT5G53170.1
OG0008651	Ag008G684890	AT5G53070.1
OG0008652	Ag008G684830	AT5G53030.1
OG0008653	Ag008G686530	AT5G53486.4
