Orthogroup	Alyssum_gmelinii	Noccaea_praecox
OG0009646	Ag003G267860	Np005G272400
OG0009647	Ag007G585330	Np004G200300
OG0009648	Ag003G270570	Np005G271410
OG0009649	Ag003G279060	Np005G270190
OG0009650	Ag003G277850	Np005G262970
OG0009651	Ag003G278080	Np005G262900
OG0009652	Ag003G277040	Np005G263250
OG0009654	Ag008G716320	Np003G149820
OG0009655	Ag003G274540	Np005G263970
OG0009656	Ag003G274400	Np005G264020
OG0009657	Ag003G273620	Np005G264230
OG0009659	Ag003G281440	Np005G264640
OG0009660	Ag003G283070	Np005G265600
OG0009661	Ag003G283370	Np005G265740
OG0009662	Ag008G714040	Np003G150930
OG0009663	Ag003G284730	Np005G266040
OG0009664	Ag007G579710, Ag007G580410	Np004G214960
OG0009665	Ag007G578960	Np004G216470
OG0009666	Ag007G578740	Np004G217300
OG0009667	Ag007G578730	Np004G217330
OG0009668	Ag007G578660	Np004G217510
OG0009669	Ag007G578240	Np004G205090
OG0009670	Ag007G578210	Np004G205110
OG0009671	Ag007G578100	Np004G205280
OG0009672	Ag007G578000	Np004G205420
OG0009673	Ag006G550740	Np005G284610
OG0009675	Ag007G577900	Np004G205550
OG0009676	Ag001G101100	Np004G205560
OG0009677	Ag001G101120	Np004G205630
OG0009678	Ag001G101370	Np005G319370
OG0009679	Ag001G101400	Np001G043520
OG0009680	Ag004G340210	Np005G300080
OG0009681	Ag001G102080	Np005G300290, Np001G068670
OG0009682	Ag004G366320	Np002G107540
OG0009683	Ag004G307710, Ag003G209050	Np002G111610
OG0009684	Ag004G367130	Np002G111720
OG0009685	Ag006G506460, Ag004G340990	Np002G111740
OG0009686	Ag004G367990	Np002G112740
OG0009687	Ag004G368490	Np002G113340
OG0009688	Ag004G369740	Np002G114720
OG0009689	Ag004G369590	Np002G114710
OG0009690	Ag004G370350	Np002G115260
OG0009691	Ag004G373940	Np002G117250
OG0009693	Ag004G377500	Np002G118750
OG0009694	Ag005G449490	Np001G028190
OG0009695	Ag002G174490	Np001G027840
OG0009696	Ag005G452890, Ag005G452860	Np001G027820
OG0009697	Ag002G140880	Np001G027750, Np006G339550
OG0009698	Ag004G322340	Np004G241410
OG0009699	Ag002G139150	Np001G027370
OG0009700	Ag004G338840	Np001G026970
OG0009701	Ag004G321020	Np004G242080
OG0009702	Ag008G659610, Ag008G658840	Np001G025920
OG0009703	Ag008G661810	Np001G024930
OG0009704	Ag008G662870	Np001G024170
OG0009705	Ag008G663050	Np001G024020
OG0009706	Ag008G663140	Np001G023960
OG0009707	Ag008G663940	Np001G023550
OG0009708	Ag008G664070	Np001G023540
OG0009709	Ag008G665250	Np001G023130
OG0009710	Ag002G122660, Ag002G114500, Ag004G387480, Ag004G392830	Np001G022550
OG0009711	Ag001G034320	Np001G022340
OG0009712	Ag008G667340	Np001G022040
OG0009713	Ag008G667360	Np001G022030
OG0009717	Ag001G022240, Ag003G226170	Np001G019340
OG0009718	Ag001G048920, Ag010G738410	Np001G019300
OG0009719	Ag008G674810	Np001G018890
OG0009720	Ag008G672860	Np001G018660
OG0009721	Ag010G738290, Ag001G048520	Np001G018640
OG0009723	Ag004G356710	Np002G092770
OG0009724	Ag004G356760	Np002G092840
OG0009725	Ag004G358510	Np002G094690
OG0009726	Ag001G089490	Np002G096220
OG0009727	Ag004G360450	Np002G096810
OG0009728	Ag004G334720	Np002G097890
OG0009729	Ag004G364270	Np002G098550
OG0009730	Ag004G309010	Np002G098640
OG0009731	Ag008G704660	Np002G099800
OG0009733	Ag004G363550	Np002G086890
OG0009734	Ag004G401830	Np002G124730
OG0009735	Ag004G401740	Np002G124660
OG0009736	Ag004G401080	Np002G124340
OG0009737	Ag004G400200	Np002G124210
OG0009738	Ag004G392150, Ag004G396830, Ag004G396850, Ag004G392180, Ag004G396590	Np002G123700
OG0009739	Ag004G395270, Ag004G390430	Np002G123380
OG0009740	Ag004G394090, Ag004G389100	Np002G122920
OG0009741	Ag004G383200	Np002G121540
OG0009742	Ag004G381950	Np002G121250
OG0009743	Ag004G315970	Np004G245270
OG0009744	Ag004G378930	Np002G119740
OG0009745	Ag006G521260	Np006G370580
OG0009747	Ag003G250140	Np005G279870
OG0009748	Ag002G189990	Np006G330510
OG0009749	Ag002G189940	Np006G330530
OG0009750	Ag002G188430	Np006G330920
OG0009751	Ag002G188410	Np006G330940
OG0009752	Ag002G188390	Np006G330960
OG0009753	Ag002G188230	Np006G330980
OG0009754	Ag002G188160	Np006G331080
OG0009755	Ag002G191200, Ag002G188150	Np006G331090
OG0009756	Ag005G477780	Np007G413600, Np007G413580
OG0009757	Ag005G476740	Np007G413130, Np007G400550
OG0009758	Ag005G475960	Np007G412220
OG0009759	Ag005G474880	Np007G411550
OG0009760	Ag005G474120	Np005G283580, Np003G133690
OG0009761	Ag005G473890	Np007G410860
OG0009762	Ag005G473410	Np007G410520
OG0009763	Ag005G472090	Np007G409700
OG0009764	Ag005G471430	Np007G409120
OG0009765	Ag003G211500	Np003G174960
OG0009766	Ag006G491900	Np007G395280, Np003G125490
OG0009767	Ag001G047750, Ag010G737610	Np003G173630
OG0009768	Ag007G609110, Ag008G682570, Ag008G679380	Np003G173620
OG0009769	Ag001G086310	Np003G173080
OG0009770	Ag001G040510	Np003G172980
OG0009771	Ag008G677640, Ag004G316610	Np003G171030
OG0009772	Ag005G403410	Np003G184360
OG0009773	Ag008G676560	Np003G184370
OG0009774	Ag008G679810	Np003G184540
OG0009776	Ag007G612530	Np003G140660
OG0009777	Ag008G681040	Np003G167520
OG0009778	Ag008G681250	Np003G166940
OG0009779	Ag004G308920	Np003G166450
OG0009780	Ag008G681740	Np003G166100
OG0009781	Ag008G681900	Np003G166000
OG0009783	Ag008G684150	Np003G164960
OG0009784	Ag008G684610	Np003G164640, Np003G164880
OG0009785	Ag008G684630	Np003G164660
OG0009786	Ag008G685880	Np003G164130
OG0009787	Ag008G685630	Np003G164230
OG0009789	Ag008G685900	Np003G164100
OG0009790	Ag008G686970	Np003G163710
OG0009791	Ag008G714090	Np003G162120, Np003G162130
OG0009792	Ag008G687830	Np003G161770
OG0009793	Ag008G687610	Np003G161670
OG0009794	Ag008G687460	Np003G161420
OG0009795	Ag008G689620, Ag008G688810	Np003G162500
OG0009796	Ag001G058050	Np003G163230
OG0009797	Ag002G157690	Np001G042090
OG0009798	Ag008G694490	Np003G160630
OG0009799	Ag008G694870	Np003G160470
OG0009800	Ag008G696060	Np003G159390
OG0009801	Ag008G696310	Np003G159280
OG0009802	Ag007G610780, Ag002G203310	Np003G158740
OG0009803	Ag008G697940	Np003G158090
OG0009804	Ag008G699390	Np003G157600
OG0009805	Ag008G699710	Np003G157390
OG0009806	Ag008G699960	Np003G157170
OG0009807	Ag008G700390	Np003G156960
OG0009808	Ag008G700950	Np003G156670
OG0009809	Ag008G703360	Np003G155840
OG0009810	Ag008G704210	Np003G155440
OG0009811	Ag008G704340	Np003G155350
OG0009812	Ag008G704410	Np003G155320
OG0009813	Ag008G705110	Np003G155030
OG0009814	Ag008G705220	Np003G154940
OG0009815	Ag008G705270	Np003G154910
OG0009816	Ag001G089350	Np001G064180
OG0009817	Ag001G004890	Np004G202240
OG0009818	Ag007G610830	Np003G139910
OG0009819	Ag007G610700	Np003G139830
OG0009820	Ag007G609360	Np003G139130
OG0009821	Ag007G609290	Np003G139110
OG0009822	Ag007G609250	Np003G139090
OG0009823	Ag007G609240	Np003G139080
OG0009824	Ag007G609090	Np003G138980
OG0009825	Ag007G608870	Np003G138850
OG0009826	Ag007G608840	Np003G138740, Np003G138800
OG0009827	Ag007G608400	Np003G138590
OG0009828	Ag007G607620	Np003G138200
OG0009829	Ag007G607500	Np003G138130
OG0009830	Ag008G674160, Ag007G606230	Np003G137520
OG0009831	Ag007G606090	Np003G137350
OG0009832	Ag007G605920	Np003G137250
OG0009834	Ag007G604760, Ag007G604780, Ag007G604770	Np003G136720
OG0009835	Ag007G604350	Np003G136470
OG0009836	Ag007G602470	Np003G135710
OG0009837	Ag008G731080	Np001G004610
OG0009838	Ag007G602130	Np003G135410
OG0009839	Ag007G601470	Np003G134850
OG0009840	Ag007G601230	Np003G134730
OG0009841	Ag007G600630	Np003G134200
OG0009842	Ag007G600540	Np003G134100
OG0009843	Ag007G600030	Np003G133680
OG0009844	Ag006G508480	Np003G133410
OG0009845	Ag001G054090	Np001G047500
OG0009846	Ag006G577530	Np005G294590
OG0009847	Ag006G576920	Np005G293440
OG0009848	Ag006G575190	Np005G291920
OG0009849	Ag006G575150	Np005G291880
OG0009850	Ag006G574800	Np005G282120
OG0009851	Ag006G574080	Np005G291110
OG0009852	Ag006G572810	Np005G290590
OG0009853	Ag006G571840	Np005G290180
OG0009854	Ag006G571230	Np005G289950
OG0009855	Ag006G557020	Np005G288960, Np005G289020
OG0009856	Ag006G563620	Np005G287420
OG0009858	Ag006G566990, Ag006G566920	Np005G286540, Np005G286480, Np005G286560
OG0009859	Ag006G555980, Ag006G555960, Ag006G555970	Np005G286280, Np004G202740
OG0009860	Ag006G547810, Ag006G550020, Ag006G550000, Ag006G547790	Np005G284400
OG0009861	Ag006G547700, Ag001G028960, Ag006G549930, Ag006G547740, Ag001G028950	Np005G284380, Np005G284330
OG0009862	Ag006G545870, Ag006G548650	Np005G283740
OG0009865	Ag006G541690, Ag006G543780	Np005G282820
OG0009867	Ag006G536920, Ag006G539440	Np004G206920
OG0009868	Ag006G539040, Ag006G536490	Np004G208480, Np004G208490
OG0009869	Ag006G538760, Ag006G536260	Np004G208660
OG0009870	Ag006G536180	Np004G208670
OG0009871	Ag006G536060	Np004G208740
OG0009872	Ag006G534960	Np004G204580
OG0009873	Ag006G531640	Np004G203160
OG0009876	Ag007G584150	Np004G200980
OG0009877	Ag007G583640	Np004G210970
OG0009878	Ag007G582990	Np004G211540
OG0009879	Ag007G582240	Np004G212350
OG0009880	Ag007G581770	Np004G212840
OG0009881	Ag007G581750	Np004G212860
OG0009882	Ag007G581500	Np004G213080
OG0009883	Ag007G581120	Np004G213230
OG0009884	Ag007G581110	Np004G213240
OG0009885	Ag007G580860	Np004G213530
OG0009886	Ag007G580770	Np004G213620
OG0009887	Ag007G580730	Np004G213640
OG0009888	Ag007G580570	Np004G213880
OG0009889	Ag007G580130, Ag007G580140	Np004G214400
OG0009890	Ag007G579820	Np004G214710
OG0009891	Ag003G285470	Np005G266960, Np005G266450
OG0009892	Ag003G285530	Np005G266490
OG0009893	Ag003G288290	Np005G267830
OG0009894	Ag003G288570	Np005G268000
OG0009897	Ag003G289340	Np005G268470
OG0009898	Ag003G289520	Np005G268580
OG0009899	Ag003G289810, Ag005G448610	Np005G320300, Np005G268700
OG0009900	Ag003G289960	Np005G268720
OG0009901	Ag003G290850	Np005G269070
OG0009901	Ag006G523810	Np006G367490
OG0009902	Ag003G290930	Np005G269140
OG0009904	Ag003G291280	Np005G269440
OG0009905	Ag003G291660	Np005G269520
OG0009906	Ag003G292050	Np005G269740
OG0009907	Ag003G292250	Np005G269830
OG0009908	Ag003G292400	Np005G262720
OG0009909	Ag003G292570, Ag003G292600, Ag003G292550	Np005G262610
OG0009910	Ag003G292720	Np005G262550
OG0009911	Ag003G293250	Np005G262260
OG0009912	Ag003G293960	Np005G261910
OG0009913	Ag003G294030	Np005G261840
OG0009914	Ag003G294940	Np005G261570
OG0009915	Ag003G295590	Np005G261080
OG0009916	Ag003G295870	Np005G260910
OG0009917	Ag003G297180	Np005G259960
OG0009918	Ag001G041620	Np005G310610, Np005G310780
OG0009919	Ag001G047230, Ag001G045510, Ag006G561470	Np005G309480
OG0009920	Ag007G647170	Np005G313510
OG0009921	Ag007G648330	Np005G315410
OG0009922	Ag007G648620	Np005G315530
OG0009923	Ag007G648980	Np005G315850
OG0009924	Ag002G162290	Np006G340980
OG0009925	Ag002G164220	Np006G340210
OG0009926	Ag004G376370	Np002G118240
OG0009927	Ag001G094430	Np001G067210
OG0009929	Ag002G163790	Np006G340450
OG0009930	Ag002G163300	Np006G340620
OG0009931	Ag002G163190	Np006G340680
OG0009932	Ag002G163080	Np006G340720
OG0009933	Ag009G737490, Ag002G152460	Np003G177510
OG0009934	Ag002G152210, Ag009G737320, Ag009G737260	Np003G177400
OG0009935	Ag002G156000, Ag002G153470	Np003G177030
OG0009936	Ag004G310260	Np005G309880, Np005G309860
OG0009939	Ag002G158690	Np006G344000
OG0009940	Ag002G158620	Np006G344040
OG0009941	Ag002G157240	Np001G042340
OG0009942	Ag002G154560, Ag002G157020	Np001G042490
OG0009943	Ag002G154250, Ag002G156680	Np001G042980, Np001G043010
OG0009944	Ag002G148820	Np003G177870
OG0009945	Ag005G470990	Np006G340530, Np003G177950
OG0009946	Ag002G148420	Np003G178010
OG0009947	Ag005G476510, Ag005G466120, Ag007G614510	Np003G178680
OG0009948	Ag002G147480	Np003G178740
OG0009949	Ag002G144870	Np003G181430
OG0009951	Ag002G141920, Ag002G141870, Ag002G141900	Np003G182630
OG0009952	Ag002G140480	Np003G183200
OG0009953	Ag002G140310	Np003G183280
OG0009954	Ag002G139740	Np003G183570
OG0009955	Ag002G139450	Np003G183600
OG0009956	Ag002G138950, Ag002G138930, Ag002G139160, Ag002G139130, Ag002G138980	Np003G183640
OG0009957	Ag002G131920	Np003G184600
OG0009958	Ag002G127200	Np001G039730
OG0009959	Ag002G103020	Np001G038210
OG0009960	Ag002G103530	Np001G037740
OG0009961	Ag002G103890	Np001G037350
OG0009962	Ag002G103900	Np001G037330
OG0009963	Ag002G108190, Ag002G111660	Np001G036100
OG0009965	Ag002G117600	Np001G034970, Np001G034980
OG0009967	Ag005G450010, Ag002G115540, Ag002G120820	Np001G033510
OG0009968	Ag002G206580	Np006G320620
OG0009969	Ag002G123560	Np001G032110
OG0009970	Ag002G123590	Np001G032140
OG0009971	Ag002G123330	Np001G031550
OG0009972	Ag001G043080	Np005G307420
OG0009973	Ag005G435250, Ag013G741570	Np007G384460
OG0009974	Ag003G290200	Np005G268770
OG0009975	Ag001G039040	Np005G308660
OG0009976	Ag001G074780	Np001G057310
OG0009977	Ag004G339800, Ag001G038660	Np005G309330
OG0009978	Ag001G038280	Np005G307060
OG0009979	Ag001G037430	Np005G305960
OG0009980	Ag001G036400	Np005G304840
OG0009981	Ag001G035340	Np005G304230
OG0009982	Ag005G441480	Np007G381530
OG0009983	Ag007G649860	Np005G316220
OG0009984	Ag007G649880	Np005G316310
OG0009985	Ag007G649930	Np005G316380, Np005G316350
OG0009986	Ag007G651050	Np005G316780
OG0009987	Ag002G178230, Ag007G651060	Np005G316800
OG0009988	Ag002G178940	Np006G334610
OG0009989	Ag007G656060	Np005G319310
OG0009991	Ag001G065910	Np005G320170
OG0009992	Ag009G737400, Ag002G152390	Np003G177500
OG0009993	Ag002G206630	Np006G320570
OG0009994	Ag002G206120	Np006G321030
OG0009995	Ag002G205760	Np006G321430
OG0009996	Ag002G205730	Np006G321460
OG0009997	Ag002G204210	Np006G322370
OG0009998	Ag002G204130	Np006G322420
OG0009999	Ag002G203840	Np006G322570
OG0010000	Ag002G203190	Np006G323080
OG0010001	Ag002G203100	Np006G323110
OG0010002	Ag002G202560	Np006G323660
OG0010003	Ag005G441120, Ag002G201770	Np006G324210
OG0010004	Ag002G201530	Np006G324450
OG0010005	Ag002G201450	Np006G324600
OG0010006	Ag002G201440	Np006G324620
OG0010007	Ag002G200660, Ag002G200650	Np006G325000
OG0010009	Ag005G436880	Np007G371560
OG0010010	Ag002G198540	Np006G326210
OG0010011	Ag002G198130	Np006G326470
OG0010012	Ag002G198120	Np006G326480
OG0010013	Ag002G197780	Np006G326600
OG0010015	Ag002G196500	Np006G327480
OG0010016	Ag002G196320	Np006G327530
OG0010017	Ag002G196290	Np006G327550
OG0010018	Ag002G196150	Np006G327580
OG0010019	Ag002G192960	Np006G329030
OG0010020	Ag002G193240	Np006G328960
OG0010021	Ag001G085230	Np001G062440
OG0010022	Ag002G192000	Np006G329590
OG0010023	Ag002G192390, Ag002G192380	Np006G329770
OG0010024	Ag002G191110	Np006G330010
OG0010025	Ag002G191000	Np006G330090
OG0010026	Ag006G492770	Np003G126240
OG0010027	Ag006G492780	Np003G126250
OG0010028	Ag006G493120	Np003G126590
OG0010029	Ag006G493470	Np003G126810
OG0010030	Ag064G744860, Ag002G114080, Ag006G493630, Ag006G493760, Ag006G493710	Np003G126900
OG0010031	Ag006G494110	Np003G127070
OG0010032	Ag006G495120	Np003G127430
OG0010033	Ag006G495250	Np003G127520
OG0010034	Ag006G495450	Np003G127590
OG0010035	Ag006G495500	Np003G127630
OG0010036	Ag006G495700	Np003G127930
OG0010037	Ag006G495720	Np003G127940
OG0010038	Ag006G496770	Np003G128360
OG0010039	Ag006G496870	Np003G128430
OG0010040	Ag008G719500	Np003G147320
OG0010041	Ag008G719300	Np003G147620
OG0010042	Ag008G719460	Np003G147590
OG0010043	Ag008G718430	Np003G148330
OG0010044	Ag008G718420	Np003G148340
OG0010046	Ag008G718220	Np003G148440
OG0010047	Ag008G717810	Np003G148730
OG0010048	Ag008G717790	Np003G148760
OG0010049	Ag007G620760	Np003G142990
OG0010050	Ag008G717510	Np003G149010
OG0010051	Ag008G717030	Np003G149170
OG0010052	Ag008G716530	Np003G149480
OG0010053	Ag008G716490	Np003G149510
OG0010054	Ag005G410740, Ag001G042090	Np005G318570
OG0010055	Ag008G714490	Np003G150680
OG0010056	Ag008G712930	Np003G151400
OG0010057	Ag008G712390	Np003G151670
OG0010058	Ag008G712170	Np003G151810
OG0010059	Ag008G710640	Np003G152210
OG0010060	Ag008G709220	Np003G152790
OG0010061	Ag007G583860	Np004G210760
OG0010062	Ag008G706990, Ag004G315130	Np002G093430, Np003G153870
OG0010063	Ag008G729140	Np001G006220
OG0010064	Ag005G450230	Np001G048810
OG0010065	Ag008G729260	Np001G006090
OG0010066	Ag008G729350	Np001G006050
OG0010067	Ag008G696280, Ag007G585670	Np003G159300
OG0010068	Ag008G730540	Np001G005170
OG0010069	Ag008G730840	Np001G004840
OG0010070	Ag008G731030	Np001G004690
OG0010071	Ag008G731110	Np001G004560
OG0010072	Ag008G732030	Np001G003780, Np001G060040
OG0010073	Ag008G732430	Np001G003580
OG0010074	Ag008G732450	Np001G003560
OG0010075	Ag008G733360	Np001G002800
OG0010076	Ag004G390790, Ag004G322120, Ag008G733400	Np001G002770
OG0010077	Ag008G734490	Np001G001830
OG0010078	Ag008G734690	Np001G001600
OG0010079	Ag008G734740	Np001G001540
OG0010080	Ag008G734760	Np001G001520
OG0010081	Ag008G734770	Np001G001510
OG0010082	Ag008G735070	Np001G001150
OG0010083	Ag001G099850	Np001G000700
OG0010084	Ag001G099680	Np001G000490
OG0010085	Ag001G067230	Np001G053160
OG0010088	Ag006G516950	Np003G189130
OG0010089	Ag006G517010	Np003G189160
OG0010090	Ag004G329710	Np004G237560
OG0010091	Ag006G516350	Np003G188800, Np007G383170
OG0010092	Ag006G514350	Np003G187930
OG0010093	Ag006G513200	Np003G187430
OG0010094	Ag006G512190	Np003G187000
OG0010095	Ag006G511850	Np003G186940
OG0010096	Ag006G511200	Np003G186780
OG0010097	Ag008G661480, Ag006G510060	Np003G186450
OG0010098	Ag006G509610	Np003G186210
OG0010099	Ag007G599230	Np003G185610
OG0010100	Ag007G599160	Np003G185530
OG0010101	Ag007G599100	Np003G185450
OG0010102	Ag007G599060	Np003G185420
OG0010103	Ag007G598960	Np003G185380
OG0010104	Ag007G586570	Np003G185070
OG0010105	Ag007G587540	Np007G377670
OG0010106	Ag007G588180	Np009G431710, Np006G345630
OG0010107	Ag007G588250	Np006G349800, Np008G428030
OG0010108	Ag007G589460	Np006G356690
OG0010109	Ag007G589720	Np006G357000
OG0010110	Ag007G590220	Np006G355860
OG0010111	Ag007G590580	Np006G355570
OG0010112	Ag007G591460	Np006G354780, Np006G348130
OG0010113	Ag007G591670	Np006G354490, Np006G348560
OG0010114	Ag007G592120	Np006G347030, Np001G049700, Np006G353750
OG0010115	Ag007G592510	Np006G353070, Np006G347730
OG0010116	Ag007G593440	Np006G352010
OG0010118	Ag007G594910	Np006G360050
OG0010119	Ag007G595450	Np006G359580
OG0010120	Ag007G595730	Np006G359290
OG0010121	Ag007G596060	Np006G358960
OG0010122	Ag007G596080	Np006G358910
OG0010123	Ag007G596140	Np006G358840
OG0010124	Ag007G596550	Np005G316910, Np006G358370
OG0010125	Ag007G596560	Np005G316930, Np005G316920, Np006G358360
OG0010126	Ag007G596570	Np005G316880, Np005G316940, Np006G358270
OG0010127	Ag007G597070	Np006G360900
OG0010128	Ag007G597910	Np006G361840
OG0010129	Ag007G615200	Np007G420310, Np003G162730
OG0010130	Ag007G598100	Np007G396100, Np006G362110
OG0010131	Ag006G527100	Np006G362760
OG0010132	Ag003G251630	Np005G277990
OG0010133	Ag001G100870	Np007G425320
OG0010134	Ag005G478730	Np007G414400
OG0010135	Ag006G490870	Np003G124980
OG0010136	Ag002G190750	Np006G330180
OG0010137	Ag002G190480	Np006G330300, Np006G330340
OG0010139	Ag003G248250	Np005G279220
OG0010140	Ag005G490420	Np007G424490
OG0010141	Ag005G488570	Np007G423010
OG0010142	Ag005G487980	Np007G422500
OG0010143	Ag005G487960	Np007G422480
OG0010144	Ag005G487030	Np007G421850
OG0010145	Ag005G486970	Np007G421720
OG0010146	Ag005G486840, Ag001G061140	Np007G421620
OG0010147	Ag005G486680	Np007G421540
OG0010148	Ag005G485700, Ag005G488520	Np007G420740
OG0010149	Ag005G485550	Np007G420520
OG0010150	Ag005G484930	Np007G420060
OG0010151	Ag005G483010	Np007G418360
OG0010152	Ag005G481110	Np007G416630
OG0010153	Ag005G481100	Np007G416620
OG0010154	Ag005G480670	Np007G416280
OG0010155	Ag005G480600	Np007G416210
OG0010156	Ag005G480450	Np007G416010
OG0010157	Ag005G479250	Np007G415020
OG0010158	Ag005G479040	Np007G414710
OG0010159	Ag008G726890	Np001G007910
OG0010160	Ag005G478580	Np007G414280
OG0010161	Ag006G526390, Ag001G065640, Ag002G184640	Np006G332720
OG0010162	Ag002G183960	Np006G333010
OG0010163	Ag002G183880	Np006G333060
OG0010164	Ag002G181750	Np006G333710
OG0010165	Ag001G076480	Np001G058400
OG0010166	Ag002G179660	Np006G334480
OG0010167	Ag002G178030	Np006G334890
OG0010168	Ag002G166970	Np006G339180
OG0010170	Ag002G168560	Np006G338250
OG0010171	Ag002G171130	Np006G337760
OG0010172	Ag002G171180	Np006G337750
OG0010173	Ag002G171540	Np006G337600
OG0010174	Ag002G174050	Np006G336710, Np006G336720
OG0010175	Ag002G175460	Np006G335900
OG0010176	Ag002G175180	Np006G336080
OG0010178	Ag004G305700	Np004G253100
OG0010179	Ag002G177820	Np006G335010
OG0010180	Ag004G322990	Np004G240890
OG0010181	Ag004G323040	Np004G240830
OG0010182	Ag004G325520	Np004G239410
OG0010183	Ag004G327590	Np004G238480
OG0010184	Ag004G328020	Np004G238310
OG0010185	Ag008G718510	Np003G148290
OG0010186	Ag004G329340	Np004G237780
