Orthogroup	Alyssum_gmelinii	Conringia_planisiliqua
OG0009059	Ag002G186430	CP4_g24684_DN3_SP8_c.t1
OG0009060	Ag002G186290	CP4_g24687_DN3_SP8_c.t1
OG0009061	Ag002G185710	CP4_g24698_DN3_SP0_c.t1
OG0009062	Ag002G183080	CP4_g24755_DN1_SP0_c.t1
OG0009063	Ag002G183030	CP4_g24756_DN2_SP0_c.t1
OG0009064	Ag002G181840	CP4_g24771_DN3_SP5_c.t1
OG0009065	Ag002G180490	CP4_g24801_DN3_SP8_c.t1
OG0009066	Ag002G181460, Ag002G181470	CP4_g24779_DN3_SP0_c.t1
OG0009067	Ag002G180120	CP4_g24808_DN3_SP8_c.t1
OG0009068	Ag002G177940	CP4_g24850_DN3_SP8_c.t1
OG0009069	Ag004G354220	CP9_g28383_DN3_SP0_c.t1
OG0009070	Ag002G177850	CP4_g24852_DN3_SP8_c.t1
OG0009071	Ag002G166050	CP4_g25130_DN3_SP8_c.t1
OG0009072	Ag002G166130	CP4_g25125_DN3_SP0_c.t1
OG0009073	Ag002G166350, Ag007G634980	CP4_g25123_DN3_SP8_c.t1
OG0009074	Ag001G069820	CP3_g14089_DN3_SP7_c.t1
OG0009075	Ag002G167360	CP4_g25092_DN3_SP0_c.t1
OG0009076	Ag002G167930	CP4_g25078_DN3_SP0_c.t1
OG0009077	Ag002G169650	CP4_g25050_DN3_SP8_c.t1
OG0009078	Ag002G170780	CP4_g25035_DN3_SP6_c.t1
OG0009079	Ag002G171830	CP4_g25001_DN3_SP5_c.t1
OG0009080	Ag002G174480	CP4_g24941_DN3_SP5_c.t1
OG0009081	Ag002G174470, Ag003G264530	CP4_g24940_DN3_SP6_c.t1
OG0009082	Ag002G177470	CP4_g24862_DN3_SP8_c.t1
OG0009083	Ag002G177460	CP4_g24863_DN3_SP2_c.t1
OG0009084	Ag002G175020	CP4_g24921_DN3_SP3_c.t1
OG0009085	Ag002G176760, Ag002G176770, Ag002G176810	CP4_g24875_DN3_SP0_c.t1
OG0009086	Ag002G176210	CP4_g24890_DN3_SP8_c.t1
OG0009087	Ag002G176060	CP4_g24891_DN3_SP5_c.t1
OG0009088	Ag002G164780	CP4_g25158_DN3_SP8_c.t1
OG0009089	Ag004G322750	CP1_g37829_DN3_SP2_c.t1
OG0009090	Ag004G322770	CP1_g37831_DN3_SP0_c.t1
OG0009091	Ag004G322950	CP7_g46190_DN3_SP6_c.t1
OG0009092	Ag004G323020	CP7_g46183_DN3_SP6_c.t1
OG0009093	Ag004G323130	CP7_g46172_DN3_SP3_c.t1
OG0009094	Ag004G323530	CP7_g46167_DN3_SP0_c.t1
OG0009095	Ag004G324330	CP7_g46137_DN3_SP5_c.t1
OG0009096	Ag004G324600	CP7_g46124_DN3_SP1_c.t1
OG0009097	Ag004G324950, Ag004G324960	CP7_g46102_DN2_SP0_c.t1
OG0009098	Ag004G325110	CP7_g46093_DN2_SP0_c.t1
OG0009099	Ag004G325200	CP7_g46090_DN2_SP2_c.t1
OG0009100	Ag004G325670	CP7_g46060_DN3_SP8_c.t1
OG0009101	Ag004G326500	CP7_g46022_DN3_SP8_c.t1
OG0009102	Ag004G327170	CP7_g46009_DN3_SP1_c.t1
OG0009103	Ag004G327350	CP7_g46007_DN3_SP0_c.t1
OG0009104	Ag004G327970, Ag007G641810, Ag002G159700, Ag001G007230	CP7_g45984_DN3_SP3_c.t1
OG0009105	Ag004G329440	CP7_g45937_DN3_SP1_c.t1
OG0009106	Ag004G330240	CP7_g45897_DN3_SP1_c.t1
OG0009107	Ag002G152870	CP7_g45893_DN3_SP0_c.t1, CP5_g1828_DN3_SP0_c.t1
OG0009108	Ag004G330310	CP7_g45891_DN3_SP0_c.t1
OG0009109	Ag004G330330	CP7_g45889_DN3_SP7_c.t1
OG0009110	Ag004G331600	CP7_g45849_DN3_SP8_c.t1
OG0009111	Ag004G333230	CP7_g45771_DN3_SP8_c.t1
OG0009112	Ag004G333250	CP7_g45770_DN3_SP7_c.t1
OG0009113	Ag004G333840	CP7_g45741_DN3_SP8_c.t1
OG0009115	Ag004G336050	CP7_g45661_DN3_SP7_c.t1
OG0009116	Ag001G074770	CP3_g13937_DN3_SP8_c.t1
OG0009118	Ag004G338410	CP7_g45583_DN3_SP8_c.t1
OG0009119	Ag004G338450	CP7_g45582_DN3_SP0_c.t1
OG0009120	Ag004G340230	CP7_g45515_DN3_SP8_c.t1
OG0009121	Ag004G340250	CP7_g45514_DN3_SP8_c.t1
OG0009122	Ag004G341400	CP7_g45476_DN3_SP8_c.t1
OG0009123	Ag003G241880	CP7_g45448_DN3_SP6_c.t1
OG0009125	Ag003G242550	CP7_g45410_DN3_SP7_c.t1
OG0009127	Ag003G244210	CP7_g45331_DN3_SP8_c.t1
OG0009128	Ag003G244700	CP7_g45310_DN3_SP3_c.t1
OG0009129	Ag003G253190	CP7_g45301_DN3_SP4_c.t1
OG0009130	Ag004G349340	CP9_g28527_DN3_SP8_c.t1
OG0009131	Ag003G245280	CP7_g45285_DN3_SP8_c.t1
OG0009132	Ag003G245640	CP7_g45273_DN2_SP0_c.t1
OG0009134	Ag003G245740	CP7_g45263_DN3_SP8_c.t1
OG0009137	Ag006G503120	CP7_g45204_DN2_SP0_c.t1
OG0009138	Ag002G177780	CP7_g45201_DN3_SP1_c.t1
OG0009139	Ag007G622450	CP7_g45176_DN2_SP7_c.t1
OG0009140	Ag003G246090	CP7_g45149_DN3_SP3_c.t1
OG0009141	Ag002G127290	CP19_g18222_DN2_SP0_c.t1
OG0009142	Ag001G041240	CP27_g41757_DN3_SP6_c.t1
OG0009143	Ag007G586780	CP19_g18202_DN3_SP0_c.t1
OG0009144	Ag007G598440	CP19_g18171_DN3_SP2_c.t1
OG0009145	Ag007G598580	CP19_g18158_DN3_SP0_c.t1
OG0009146	Ag006G524880	CP16_g55279_DN3_SP8_c.t1
OG0009149	Ag006G525430	CP16_g55235_DN3_SP8_c.t1
OG0009150	Ag001G021820, Ag001G021730	CP16_g55124_DN3_SP8_c.t1
OG0009151	Ag006G524820	CP16_g55094_DN3_SP8_c.t1
OG0009152	Ag006G524300	CP16_g55046_DN2_SP0_c.t1
OG0009153	Ag004G340430	CP16_g55032_DN3_SP0_c.t1
OG0009155	Ag006G523780	CP16_g54952_DN3_SP8_c.t1
OG0009156	Ag001G067020	CP3_g14219_DN3_SP8_c.t1
OG0009157	Ag006G523160	CP16_g54889_DN3_SP6_c.t1
OG0009159	Ag006G521890	CP16_g54816_DN3_SP4_c.t1, CP16_g54813_DN2_SP0_c.t1
OG0009160	Ag006G521140	CP16_g54764_DN3_SP5_c.t1
OG0009162	Ag004G322360	CP1_g37808_DN3_SP0_c.t1
OG0009163	Ag004G321540	CP1_g37786_DN3_SP0_c.t1
OG0009164	Ag004G321100	CP1_g37770_DN3_SP2_c.t1
OG0009165	Ag004G319850	CP1_g37722_DN3_SP0_c.t1
OG0009166	Ag004G319780	CP1_g37720_DN3_SP1_c.t1
OG0009167	Ag004G319480	CP1_g37699_DN3_SP8_c.t1
OG0009168	Ag004G317830	CP1_g37628_DN3_SP8_c.t1
OG0009169	Ag004G317860	CP1_g37631_DN3_SP7_c.t1
OG0009170	Ag004G317140	CP1_g37599_DN3_SP0_c.t1
OG0009171	Ag004G315720	CP1_g37538_DN3_SP8_c.t1
OG0009172	Ag004G314740	CP1_g37480_DN3_SP8_c.t1
OG0009173	Ag004G314510	CP1_g37469_DN3_SP7_c.t1
OG0009174	Ag004G313700	CP1_g37434_DN3_SP2_c.t1
OG0009175	Ag004G312600	CP1_g37375_DN3_SP8_c.t1
OG0009176	Ag004G312580	CP1_g37373_DN3_SP8_c.t1
OG0009177	Ag004G312360	CP1_g37364_DN3_SP3_c.t1
OG0009178	Ag004G311530	CP1_g37312_DN3_SP8_c.t1
OG0009179	Ag004G310750	CP1_g37268_DN3_SP7_c.t1
OG0009180	Ag004G310840	CP1_g37277_DN3_SP8_c.t1
OG0009181	Ag004G310310	CP1_g37232_DN3_SP3_c.t1
OG0009182	Ag004G309870	CP1_g37211_DN3_SP0_c.t1
OG0009183	Ag004G309700	CP7_g44603_DN3_SP0_c.t1
OG0009184	Ag004G309310	CP1_g37188_DN3_SP8_c.t1
OG0009185	Ag004G309180	CP1_g37177_DN3_SP2_c.t1
OG0009186	Ag008G718940	CP8_g54336_DN3_SP3_c.t1
OG0009187	Ag004G309030	CP1_g37165_DN3_SP8_c.t1
OG0009188	Ag004G308960	CP1_g37160_DN3_SP3_c.t1
OG0009189	Ag004G308700	CP1_g37138_DN3_SP5_c.t1
OG0009190	Ag004G308710	CP1_g37139_DN3_SP3_c.t1
OG0009191	Ag004G308730	CP1_g37142_DN3_SP6_c.t1
OG0009192	Ag004G308750	CP1_g37144_DN3_SP2_c.t1
OG0009193	Ag004G308630	CP1_g37132_DN2_SP0_c.t1
OG0009194	Ag004G308560	CP1_g37125_DN3_SP8_c.t1
OG0009195	Ag004G307830	CP1_g37080_DN3_SP4_c.t1
OG0009196	Ag004G308390	CP1_g37114_DN3_SP8_c.t1
OG0009197	Ag004G307340	CP1_g37048_DN3_SP8_c.t1
OG0009198	Ag004G306980	CP1_g37024_DN3_SP8_c.t1
OG0009199	Ag004G306560	CP1_g37003_DN3_SP0_c.t1
OG0009200	Ag004G305590	CP1_g36932_DN3_SP8_c.t1
OG0009201	Ag004G305530	CP1_g36927_DN3_SP8_c.t1
OG0009202	Ag004G305400	CP1_g36918_DN2_SP0_c.t1
OG0009203	Ag004G305370	CP1_g36915_DN3_SP4_c.t1
OG0009205	Ag004G304760	CP1_g36871_DN3_SP8_c.t1
OG0009206	Ag004G303970	CP1_g36829_DN3_SP8_c.t1
OG0009207	Ag004G303940	CP1_g36827_DN3_SP8_c.t1
OG0009208	Ag004G303780	CP1_g36549_DN3_SP8_c.t1
OG0009209	Ag003G208230, Ag002G161190	CP9_g29699_DN3_SP0_c.t1
OG0009210	Ag001G009640, Ag004G303200	CP1_g36581_DN3_SP8_c.t1
OG0009211	Ag004G303020, Ag004G303010	CP1_g36594_DN3_SP8_c.t1
OG0009212	Ag004G302970	CP1_g36597_DN3_SP8_c.t1
OG0009213	Ag004G302580	CP1_g36623_DN3_SP0_c.t1
OG0009214	Ag004G302300	CP1_g36647_DN3_SP2_c.t1
OG0009215	Ag004G301980	CP1_g36675_DN3_SP8_c.t1
OG0009216	Ag004G300880	CP1_g36725_DN3_SP1_c.t1
OG0009217	Ag004G300250	CP1_g36759_DN3_SP0_c.t1
OG0009218	Ag004G300140	CP1_g36766_DN3_SP0_c.t1
OG0009219	Ag004G299840	CP1_g36790_DN1_SP0_c.t1
OG0009220	Ag004G299560	CP1_g36809_DN3_SP0_c.t1
OG0009221	Ag004G299450	CP1_g36815_DN3_SP8_c.t1
OG0009222	Ag004G299160	CP1_g36527_DN3_SP3_c.t1
OG0009223	Ag004G298870	CP1_g36516_DN3_SP0_c.t1
OG0009224	Ag005G442530, Ag002G191950, Ag005G451610, Ag002G104650, Ag004G298790	CP1_g36509_DN3_SP5_c.t1
OG0009226	Ag004G298600	CP1_g36491_DN3_SP0_c.t1
OG0009227	Ag004G298500	CP1_g36486_DN3_SP0_c.t1
OG0009228	Ag004G298160	CP1_g36459_DN3_SP1_c.t1
OG0009229	Ag004G297810	CP1_g36441_DN3_SP5_c.t1
OG0009230	Ag004G297420	CP1_g36411_DN3_SP7_c.t1
OG0009231	Ag004G297330	CP1_g36400_DN2_SP8_c.t1
OG0009232	Ag007G613040	CP11_g32572_DN3_SP2_c.t1
OG0009233	Ag007G613170	CP11_g32566_DN3_SP2_c.t1
OG0009234	Ag007G613550	CP11_g32545_DN3_SP3_c.t1
OG0009236	Ag007G616420	CP11_g32479_DN3_SP7_c.t1
OG0009237	Ag007G616710	CP11_g32473_DN3_SP7_c.t1
OG0009238	Ag007G616990	CP11_g32465_DN3_SP3_c.t1
OG0009239	Ag007G619320	CP11_g32407_DN3_SP8_c.t1
OG0009240	Ag007G618510	CP11_g32430_DN3_SP8_c.t1
OG0009241	Ag007G617730	CP11_g32447_DN3_SP2_c.t1
OG0009242	Ag007G619830	CP11_g32394_DN3_SP0_c.t1
OG0009243	Ag007G621200	CP11_g32357_DN3_SP8_c.t1
OG0009244	Ag007G621360	CP11_g32350_DN3_SP0_c.t1
OG0009245	Ag007G623140	CP11_g32297_DN3_SP7_c.t1
OG0009246	Ag007G623430	CP11_g32289_DN3_SP0_c.t1
OG0009247	Ag007G624330	CP11_g32261_DN3_SP1_c.t1
OG0009248	Ag006G492560, Ag007G624620	CP11_g32254_DN2_SP0_c.t1
OG0009249	Ag007G626150	CP11_g32213_DN3_SP0_c.t1
OG0009250	Ag007G628550	CP11_g32159_DN3_SP4_c.t1
OG0009251	Ag007G629280	CP8_g54449_DN3_SP7_c.t1
OG0009252	Ag007G628990	CP8_g54442_DN3_SP8_c.t1
OG0009253	Ag007G633040	CP8_g54409_DN3_SP3_c.t1
OG0009254	Ag007G633060	CP8_g54408_DN3_SP0_c.t1
OG0009255	Ag007G637070	CP2_g48608_DN3_SP0_c.t1
OG0009256	Ag007G641580	CP2_g48662_DN3_SP3_c.t1
OG0009257	Ag003G231840	CP2_g48720_DN3_SP1_c.t1
OG0009258	Ag002G161430	CP2_g48684_DN3_SP8_c.t1
OG0009259	Ag007G612130	CP2_g48727_DN2_SP0_c.t1
OG0009260	Ag007G642550	CP2_g48735_DN3_SP8_c.t1
OG0009262	Ag007G612140	CP11_g32606_DN3_SP8_c.t1
OG0009263	Ag007G612000	CP11_g32614_DN3_SP8_c.t1
OG0009264	Ag006G505580	CP11_g33275_DN3_SP8_c.t1
OG0009265	Ag006G505600	CP11_g33277_DN3_SP8_c.t1
OG0009267	Ag007G612540	CP11_g32589_DN3_SP1_c.t1
OG0009268	Ag006G505170	CP11_g33260_DN3_SP6_c.t1
OG0009269	Ag006G505100	CP11_g33257_DN2_SP8_c.t1
OG0009270	Ag007G611540	CP11_g32632_DN3_SP7_c.t1
OG0009271	Ag006G503700	CP11_g33215_DN3_SP0_c.t1
OG0009272	Ag006G503680	CP11_g33214_DN3_SP4_c.t1
OG0009273	Ag006G502800	CP11_g33299_DN2_SP0_c.t1
OG0009274	Ag006G501940	CP11_g33303_DN3_SP2_c.t1
OG0009275	Ag006G501620	CP11_g33322_DN3_SP4_c.t1
OG0009277	Ag006G500050	CP11_g33370_DN3_SP1_c.t1
OG0009278	Ag006G500010	CP11_g33373_DN1_SP0_c.t1
OG0009279	Ag006G499430	CP11_g33393_DN3_SP4_c.t1
OG0009280	Ag006G499090	CP11_g33414_DN3_SP0_c.t1
OG0009281	Ag008G720510	CP2_g48456_DN2_SP1_c.t1
OG0009282	Ag004G380780, Ag008G720300	CP2_g48480_DN3_SP0_c.t1
OG0009283	Ag008G720470	CP2_g48461_DN3_SP8_c.t1
OG0009284	Ag008G721000	CP2_g48442_DN3_SP2_c.t1
OG0009285	Ag008G721110	CP2_g48433_DN3_SP8_c.t1
OG0009286	Ag008G721280	CP2_g48423_DN3_SP8_c.t1
OG0009287	Ag008G721580	CP2_g48412_DN3_SP8_c.t1
OG0009288	Ag008G721600	CP2_g48410_DN3_SP3_c.t1
OG0009289	Ag008G721960	CP2_g48389_DN3_SP7_c.t1
OG0009290	Ag008G722020	CP2_g48383_DN3_SP5_c.t1
OG0009291	Ag001G076100	CP3_g13874_DN3_SP7_c.t1
OG0009292	Ag008G722090	CP2_g48379_DN3_SP6_c.t1
OG0009293	Ag008G722450	CP2_g48362_DN3_SP5_c.t1
OG0009294	Ag008G723310	CP2_g48316_DN3_SP3_c.t1
OG0009295	Ag008G723870	CP2_g48279_DN3_SP0_c.t1
OG0009297	Ag008G724150	CP2_g48266_DN3_SP8_c.t1
OG0009298	Ag008G724180	CP2_g48263_DN3_SP7_c.t1
OG0009299	Ag008G724380	CP2_g48247_DN3_SP0_c.t1
OG0009300	Ag008G725310	CP2_g48188_DN3_SP2_c.t1
OG0009301	Ag008G726470	CP2_g48127_DN3_SP8_c.t1
OG0009302	Ag008G726760	CP2_g48112_DN3_SP6_c.t1
OG0009303	Ag008G728560	CP2_g48021_DN3_SP0_c.t1
OG0009304	Ag001G054940	CP3_g14571_DN3_SP5_c.t1
OG0009305	Ag008G728740	CP2_g48007_DN3_SP3_c.t1
OG0009306	Ag008G706660	CP8_g53880_DN3_SP5_c.t1
OG0009307	Ag008G705860	CP8_g53842_DN3_SP8_c.t1
OG0009308	Ag001G067430	CP3_g14237_DN3_SP8_c.t1
OG0009310	Ag001G067530	CP3_g14244_DN3_SP2_c.t1
OG0009311	Ag001G059450, Ag001G059630	CP3_g14262_DN3_SP8_c.t1
OG0009312	Ag001G063090	CP3_g14280_DN3_SP0_c.t1
OG0009313	Ag001G061920	CP3_g14310_DN3_SP8_c.t1
OG0009314	Ag001G061430	CP3_g14322_DN3_SP8_c.t1
OG0009315	Ag001G059060	CP3_g14383_DN3_SP0_c.t1
OG0009316	Ag001G058940	CP3_g14386_DN3_SP1_c.t1
OG0009317	Ag001G058910	CP3_g14388_DN3_SP7_c.t1
OG0009318	Ag008G693210, Ag005G428450	CP3_g14416_DN3_SP2_c.t1
OG0009319	Ag008G692270	CP3_g14450_DN3_SP7_c.t1
OG0009320	Ag008G691780	CP3_g14468_DN3_SP8_c.t1
OG0009321	Ag008G690800	CP3_g14499_DN3_SP5_c.t1
OG0009322	Ag001G057040	CP3_g14520_DN3_SP8_c.t1
OG0009323	Ag001G056220	CP3_g14538_DN3_SP1_c.t1
OG0009324	Ag001G056100	CP2_g47986_DN3_SP0_c.t1, CP3_g14546_DN3_SP2_c.t1
OG0009325	Ag001G055380	CP3_g14587_DN3_SP8_c.t1
OG0009326	Ag001G054660	CP3_g14600_DN3_SP0_c.t1
OG0009327	Ag004G379400, Ag002G141680, Ag001G053390	CP3_g14666_DN3_SP0_c.t1
OG0009328	Ag010G739480, Ag001G049360	CP3_g15246_DN3_SP4_c.t1
OG0009329	Ag001G059390, Ag001G059550	CP12_g30732_DN3_SP3_c.t1
OG0009330	Ag003G277150	CP5_g703_DN3_SP8_c.t1
OG0009331	Ag005G418140	CP2_g48839_DN3_SP6_c.t1
OG0009332	Ag004G356300	CP9_g28275_DN3_SP0_c.t1
OG0009333	Ag004G356270	CP9_g28277_DN3_SP7_c.t1
OG0009334	Ag004G351810	CP9_g28442_DN3_SP2_c.t1
OG0009335	Ag004G350830	CP9_g28470_DN3_SP8_c.t1
OG0009336	Ag004G351360	CP9_g28461_DN3_SP0_c.t1
OG0009337	Ag004G350400	CP9_g28491_DN3_SP8_c.t1
OG0009338	Ag004G349820	CP9_g28517_DN3_SP2_c.t1
OG0009339	Ag004G349360	CP9_g28525_DN3_SP0_c.t1
OG0009340	Ag004G348910	CP9_g28545_DN3_SP7_c.t1
OG0009341	Ag007G598140	CP24_g47105_DN3_SP6_c.t1
OG0009342	Ag004G347710	CP9_g28589_DN3_SP7_c.t1
OG0009343	Ag004G347700	CP9_g28590_DN3_SP1_c.t1
OG0009344	Ag004G346540	CP9_g28609_DN3_SP6_c.t1
OG0009345	Ag004G345270	CP9_g28652_DN3_SP7_c.t1
OG0009346	Ag004G344440	CP9_g28690_DN2_SP0_c.t1
OG0009347	Ag004G343320	CP9_g28743_DN3_SP0_c.t1
OG0009348	Ag004G343100	CP9_g28759_DN3_SP0_c.t1
OG0009350	Ag004G342040	CP9_g28806_DN3_SP8_c.t1
OG0009351	Ag004G341710	CP9_g28812_DN3_SP8_c.t1
OG0009352	Ag003G240460	CP9_g28848_DN3_SP7_c.t1
OG0009353	Ag003G240160	CP9_g28855_DN3_SP0_c.t1
OG0009354	Ag003G240100	CP9_g28856_DN3_SP1_c.t1
OG0009356	Ag003G214690	CP9_g29465_DN3_SP0_c.t1
OG0009357	Ag003G218610	CP9_g29371_DN3_SP1_c.t1
OG0009359	Ag003G218990	CP9_g29345_DN3_SP8_c.t1
OG0009360	Ag005G442130, Ag005G443400	CP12_g30479_DN3_SP7_c.t1
OG0009361	Ag003G219280	CP9_g29338_DN3_SP8_c.t1
OG0009362	Ag003G219420	CP9_g29333_DN2_SP2_c.t1
OG0009363	Ag003G224630	CP9_g29210_DN3_SP8_c.t1
OG0009364	Ag003G227210	CP9_g29158_DN3_SP8_c.t1
OG0009365	Ag003G228590	CP9_g29132_DN3_SP2_c.t1
OG0009367	Ag003G230820	CP9_g29092_DN3_SP8_c.t1
OG0009368	Ag003G230850	CP9_g29088_DN3_SP0_c.t1
OG0009369	Ag003G230990	CP9_g29086_DN3_SP8_c.t1
OG0009370	Ag003G234200	CP9_g29020_DN3_SP7_c.t1
OG0009371	Ag003G235260	CP9_g28992_DN3_SP8_c.t1
OG0009372	Ag004G329690	CP7_g45928_DN3_SP4_c.t1
OG0009373	Ag003G235910	CP9_g28985_DN3_SP1_c.t1
OG0009374	Ag003G236280	CP9_g28981_DN3_SP7_c.t1
OG0009376	Ag008G711180	CP8_g54040_DN3_SP0_c.t1
OG0009378	Ag003G239020	CP9_g28904_DN3_SP0_c.t1
OG0009380	Ag003G239230	CP9_g28893_DN3_SP1_c.t1
OG0009384	Ag003G214280	CP9_g29477_DN3_SP0_c.t1
OG0009385	Ag003G214220	CP9_g29480_DN3_SP8_c.t1
OG0009386	Ag003G213500	CP9_g29496_DN3_SP8_c.t1
OG0009387	Ag003G213470	CP9_g29499_DN3_SP8_c.t1
OG0009388	Ag003G213370	CP9_g29502_DN3_SP0_c.t1
OG0009389	Ag003G212750	CP9_g29515_DN3_SP6_c.t1
OG0009390	Ag003G212410	CP9_g29534_DN3_SP8_c.t1
OG0009391	Ag003G212080	CP9_g29551_DN3_SP0_c.t1
OG0009392	Ag003G210630	CP9_g29610_DN3_SP0_c.t1
OG0009393	Ag003G210590	CP9_g29613_DN3_SP8_c.t1
OG0009394	Ag003G210340	CP9_g29624_DN3_SP6_c.t1
OG0009395	Ag003G209080	CP9_g29660_DN3_SP8_c.t1
OG0009396	Ag003G208280	CP9_g29692_DN3_SP6_c.t1
OG0009397	Ag003G208160	CP9_g29704_DN2_SP0_c.t1
OG0009399	Ag003G207410	CP9_g29725_DN3_SP0_c.t1
OG0009400	Ag003G207680	CP9_g29737_DN2_SP0_c.t1
OG0009401	Ag005G470580	CP10_g43238_DN3_SP7_c.t1
OG0009402	Ag005G470230	CP10_g43256_DN3_SP0_c.t1
OG0009403	Ag005G470000	CP10_g43262_DN3_SP8_c.t1
OG0009404	Ag005G469980	CP10_g43264_DN3_SP6_c.t1
OG0009405	Ag005G469740	CP10_g43282_DN3_SP0_c.t1
OG0009406	Ag005G469520	CP10_g43299_DN2_SP0_c.t1
OG0009407	Ag005G469010	CP10_g43318_DN3_SP1_c.t1
OG0009408	Ag005G468360	CP10_g43336_DN3_SP8_c.t1
OG0009410	Ag005G466110	CP10_g43402_DN3_SP8_c.t1
OG0009411	Ag005G465890	CP10_g43410_DN3_SP8_c.t1
OG0009412	Ag005G465790	CP10_g43416_DN3_SP0_c.t1
OG0009414	Ag005G465200	CP10_g43440_DN3_SP8_c.t1
OG0009415	Ag005G465170	CP10_g43442_DN3_SP2_c.t1
OG0009416	Ag005G464510	CP10_g43473_DN3_SP0_c.t1
OG0009417	Ag005G464480	CP10_g43477_DN3_SP0_c.t1
OG0009418	Ag005G464440	CP10_g43479_DN3_SP0_c.t1
OG0009419	Ag005G462910	CP12_g29909_DN3_SP0_c.t1
OG0009420	Ag005G462670	CP12_g29923_DN3_SP2_c.t1
OG0009421	Ag005G462650	CP12_g29925_DN3_SP5_c.t1
OG0009422	Ag005G462620	CP12_g29928_DN3_SP8_c.t1
OG0009423	Ag005G462600	CP12_g29931_DN3_SP0_c.t1
OG0009424	Ag005G461820	CP12_g29965_DN3_SP1_c.t1
OG0009425	Ag005G461760	CP12_g29969_DN3_SP5_c.t1
OG0009426	Ag005G461670	CP12_g29974_DN3_SP0_c.t1
OG0009427	Ag005G459950	CP12_g30025_DN3_SP6_c.t1
OG0009428	Ag005G459820	CP12_g30029_DN3_SP5_c.t1
OG0009429	Ag005G459810	CP12_g30030_DN3_SP8_c.t1
OG0009430	Ag005G454400, Ag005G458870	CP12_g30063_DN3_SP7_c.t1
OG0009431	Ag005G458440	CP12_g30071_DN3_SP8_c.t1
OG0009432	Ag005G458430	CP16_g54771_DN3_SP0_c.t1, CP12_g30072_DN3_SP0_c.t1
OG0009433	Ag006G516870	CP8_g54612_DN3_SP8_c.t1
OG0009434	Ag005G457380	CP12_g30097_DN2_SP0_c.t1
OG0009435	Ag005G456240	CP12_g30142_DN3_SP4_c.t1
OG0009436	Ag021G743400, Ag003G225400, Ag007G630580	CP12_g30159_DN3_SP2_c.t1
OG0009437	Ag005G454840	CP12_g30174_DN3_SP6_c.t1
OG0009438	Ag005G453550	CP12_g30195_DN3_SP7_c.t1
OG0009439	Ag005G453510	CP12_g30199_DN3_SP6_c.t1
OG0009440	Ag005G452600	CP12_g30233_DN3_SP7_c.t1
OG0009441	Ag005G450060	CP12_g30285_DN3_SP0_c.t1, CP12_g30286_DN3_SP2_c.t1
OG0009442	Ag005G449470	CP12_g30293_DN3_SP6_c.t1
OG0009443	Ag005G449460	CP12_g30294_DN3_SP0_c.t1
OG0009445	Ag005G447420	CP12_g30341_DN3_SP8_c.t1
OG0009446	Ag005G446300	CP12_g30384_DN3_SP8_c.t1
OG0009447	Ag005G445980	CP12_g30398_DN3_SP2_c.t1
OG0009448	Ag005G445940	CP12_g30401_DN3_SP0_c.t1
OG0009449	Ag005G445820	CP12_g30412_DN3_SP3_c.t1
OG0009450	Ag005G444310, Ag005G443020	CP12_g30444_DN3_SP6_c.t1
OG0009451	Ag005G443750, Ag005G442600	CP12_g30464_DN3_SP0_c.t1
OG0009452	Ag005G441170	CP12_g30529_DN3_SP6_c.t1
OG0009454	Ag005G438340	CP12_g30610_DN3_SP1_c.t1
OG0009455	Ag005G436910	CP12_g30651_DN2_SP0_c.t1
OG0009456	Ag005G435010	CP12_g30706_DN3_SP2_c.t1
OG0009457	Ag013G741620, Ag005G435000	CP12_g30707_DN3_SP8_c.t1
OG0009459	Ag008G679880	CP8_g53045_DN3_SP8_c.t1
OG0009460	Ag005G421360	CP8_g53102_DN3_SP8_c.t1
OG0009461	Ag005G420950	CP17_g5836_DN3_SP8_c.t1
OG0009462	Ag005G420870	CP15_g35789_DN3_SP0_c.t1
OG0009463	Ag005G420820	CP15_g35558_DN3_SP0_c.t1
OG0009464	Ag005G421650	CP15_g35556_DN3_SP8_c.t1
OG0009465	Ag005G421720	CP15_g35309_DN3_SP0_c.t1
OG0009466	Ag007G608410	CP11_g32739_DN3_SP1_c.t1
OG0009467	Ag004G302390	CP10_g44047_DN2_SP0_c.t1, CP10_g44043_DN3_SP0_c.t1
OG0009468	Ag005G419130	CP10_g44041_DN3_SP8_c.t1
OG0009470	Ag005G418950	CP10_g44030_DN3_SP0_c.t1, CP10_g44029_DN2_SP0_c.t1
OG0009471	Ag005G416500	CP10_g43832_DN3_SP4_c.t1
OG0009472	Ag005G415920	CP10_g43800_DN3_SP0_c.t1
OG0009473	Ag005G415700	CP10_g43795_DN3_SP8_c.t1
OG0009474	Ag005G414920	CP10_g43730_DN3_SP8_c.t1
OG0009475	Ag005G410530	CP10_g43663_DN3_SP0_c.t1
OG0009476	Ag005G408310	CP10_g43616_DN3_SP8_c.t1
OG0009477	Ag005G405990	CP10_g43573_DN3_SP5_c.t1
OG0009479	Ag005G403140	CP12_g29867_DN3_SP7_c.t1
OG0009480	Ag005G403380	CP12_g29861_DN2_SP0_c.t1
OG0009481	Ag005G403570	CP12_g29853_DN3_SP8_c.t1
OG0009482	Ag005G404350	CP12_g29815_DN2_SP6_c.t1
OG0009483	Ag001G000580	CP7_g46450_DN3_SP8_c.t1
