Orthogroup	Alyssum_gmelinii	Camelina_sativa
OG0011222	Ag007G623440, Ag004G306030	XP_010457843.1, XP_010486811.1, XP_010475441.1
OG0011223	Ag004G305490	XP_010457763.1, XP_010486040.1, XP_010475365.1
OG0011224	Ag004G305120	XP_010457721.1, XP_010485766.1, XP_010475327.1
OG0011225	Ag004G305080	XP_010485609.1, XP_010475322.1, XP_010457711.1
OG0011226	Ag004G305020	XP_010457708.1, XP_010485567.1, XP_019095117.1
OG0011227	Ag004G304950	XP_010475315.1
OG0011228	Ag004G304330	XP_010457646.1, XP_010475258.1, XP_010485074.1
OG0011229	Ag004G304130	XP_010485015.1
OG0011230	Ag004G304000	XP_010457630.1, XP_010484952.1, XP_010475233.1
OG0011231	Ag004G302890	XP_019090953.1, XP_010484139.1, XP_010475135.1
OG0011232	Ag004G302640	XP_010457511.1, XP_010483972.1, XP_010475119.1
OG0011233	Ag004G301890	XP_010457417.1, XP_010482876.1, XP_010475027.1
OG0011234	Ag004G301130	XP_010482186.1, XP_019090946.1, XP_010474978.1, XP_019091683.1
OG0011235	Ag004G301190	XP_010482279.1, XP_010474984.1, XP_010457367.1
OG0011236	Ag004G301530	XP_010457393.1, XP_010475004.1, XP_010482506.1
OG0011237	Ag004G300710	XP_010457344.1, XP_010474961.1, XP_010481933.1
OG0011238	Ag004G300640, Ag007G594900, Ag003G259940	XP_010481831.1, XP_010457336.1, XP_010474950.1
OG0011239	Ag004G382910, Ag004G400110, Ag004G300500	XP_010474939.1, XP_010457325.1, XP_010481690.1
OG0011240	Ag004G300380	XP_010474913.1, XP_010481642.1
OG0011241	Ag004G300000	XP_010457290.1, XP_010474882.1, XP_010481355.1, XP_010513945.1
OG0011242	Ag004G299770	XP_010474853.1, XP_010457264.1, XP_010481230.1
OG0011243	Ag004G299620	XP_010481144.1, XP_010474677.1, XP_010457251.1
OG0011244	Ag004G299550	XP_010457238.1, XP_010474669.1, XP_010481074.1
OG0011245	Ag004G298630	XP_010474712.1, XP_010480516.1
OG0011246	Ag004G297470	XP_010474833.1, XP_010457046.1, XP_010457048.1, XP_010497685.1
OG0011247	Ag007G613060	XP_010492186.1, XP_010420018.1, XP_010453503.1
OG0011248	Ag007G613810	XP_010492234.1
OG0011249	Ag007G613470, Ag007G613460	XP_010420045.1, XP_010453536.1, XP_010492217.1
OG0011251	Ag007G615300	XP_010453599.1
OG0011253	Ag007G622160	XP_010453797.1, XP_010453798.1, XP_010420327.1, XP_010492537.1
OG0011254	Ag007G622420	XP_010420342.1, XP_010453807.1, XP_010492555.1
OG0011255	Ag007G623120	XP_010492584.1, XP_010453832.1, XP_010420371.1
OG0011256	Ag007G625250	XP_010420455.1, XP_010492693.1, XP_010453930.1
OG0011257	Ag007G625210	XP_010420452.1, XP_010453926.1, XP_010492689.1
OG0011258	Ag007G627890	XP_010420514.1, XP_010492749.1
OG0011259	Ag004G353730	XP_010470770.1, XP_010415445.1
OG0011260	Ag007G631090	XP_010420589.1, XP_010492840.1, XP_010454077.1
OG0011261	Ag007G630590, Ag006G503220	XP_019083871.1, XP_019090468.1, XP_019097903.1
OG0011263	Ag007G632130	XP_010492948.1, XP_010420694.1, XP_010454172.1
OG0011264	Ag007G634520	XP_010455004.1, XP_010493911.1, XP_010421512.1
OG0011266	Ag007G635650	XP_019084267.1, XP_010493958.1, XP_010455070.1
OG0011267	Ag007G635510	XP_010456741.1, XP_010455061.1, XP_010421551.1, XP_010493946.1
OG0011268	Ag007G636100	XP_010493967.1, XP_010455074.1, XP_010421565.1
OG0011269	Ag007G637310	XP_010494032.1, XP_010455147.1
OG0011270	Ag007G641760	XP_010494112.1, XP_010455213.1
OG0011271	Ag007G641370	XP_010421718.1, XP_010455214.1, XP_010494127.1
OG0011272	Ag007G641020	XP_010471995.1, XP_010482236.1, XP_010442423.1
OG0011273	Ag003G269190, Ag008G670450, Ag002G205010, Ag005G446930, Ag002G203180, Ag007G642620	XP_010442403.1, XP_010482216.1
OG0011275	Ag007G581710	XP_010442387.1, XP_010440388.1, XP_010482205.1
OG0011276	Ag007G621040	XP_010442269.1, XP_010493670.1
OG0011277	Ag001G064170, Ag007G611890	XP_010453430.1, XP_010492111.1, XP_010419936.1
OG0011278	Ag006G505800	XP_010424744.1, XP_010495093.1, XP_010456425.1
OG0011279	Ag006G503660, Ag006G503670	XP_010491172.1, XP_010423374.1, XP_010452540.1
OG0011280	Ag006G502280	XP_010423410.1, XP_010452500.1, XP_010491135.1
OG0011281	Ag006G501050	XP_010491091.1, XP_010423452.1, XP_010452464.1
OG0011282	Ag006G500630	XP_010491082.1, XP_010452454.1, XP_010423467.1
OG0011283	Ag006G500590	XP_010452448.1, XP_010491078.1, XP_010423470.1
OG0011284	Ag006G500470	XP_010452442.1, XP_010423475.1, XP_010491071.1
OG0011285	Ag005G471550	XP_010464972.1, XP_010498739.1, XP_010486915.1
OG0011286	Ag006G498140	XP_010452341.1, XP_010423577.1, XP_010490956.1
OG0011287	Ag008G719870	XP_010424336.1
OG0011288	Ag008G720420	XP_019098498.1, XP_010493820.1, XP_010421419.1, XP_010454902.1
OG0011289	Ag008G720410	XP_010454904.1, XP_010421420.1, XP_010493822.1
OG0011290	Ag008G720950	XP_010493795.1, XP_010421390.1, XP_010454866.1
OG0011291	Ag008G721140	XP_010493772.1, XP_010454844.1, XP_010421371.1
OG0011292	Ag008G721780	XP_010421332.2, XP_010454813.1, XP_010493728.1
OG0011293	Ag008G721980	XP_010454793.1, XP_010421307.1
OG0011294	Ag008G722740	XP_010493567.2
OG0011295	Ag008G722980	XP_010421218.1, XP_010454698.1, XP_010493540.1
OG0011297	Ag008G723480	XP_010493499.1, XP_010454664.1, XP_010421185.1
OG0011298	Ag008G725280	XP_010443928.1, XP_010456974.1, XP_010483774.1
OG0011299	Ag008G726160	XP_010483842.1, XP_010457538.1
OG0011300	Ag008G728270	XP_010459257.1, XP_010444125.1
OG0011301	Ag008G706780	XP_010443633.1, XP_010483487.1, XP_010454306.1
OG0011302	Ag008G706540	XP_010454212.1, XP_019087919.1, XP_010483479.1
OG0011303	Ag008G705780	XP_010483439.1, XP_010443566.1, XP_010453646.1
OG0011304	Ag008G705760	XP_010443554.1, XP_010483413.1, XP_010453556.1
OG0011305	Ag008G705430	XP_010443543.1, XP_010453378.1, XP_010453401.1, XP_010483395.1
OG0011306	Ag001G059510, Ag001G059370	XP_010503794.1, XP_010426652.1
OG0011307	Ag001G061640	XP_010426602.1, XP_010515432.1, XP_010503727.1
OG0011308	Ag001G061590	XP_010507374.1, XP_010412699.1, XP_010431217.1
OG0011309	Ag001G061550	XP_010426599.1, XP_010503725.1, XP_019102088.1
OG0011310	Ag001G061240	XP_010515405.1, XP_010503715.1, XP_010426589.1
OG0011311	Ag001G061220	XP_010426588.2, XP_010412696.2, XP_019100248.1
OG0011312	Ag001G058720	XP_010515349.1
OG0011313	Ag003G270800, Ag008G691660	XP_010503553.1, XP_010426409.1, XP_010515243.1
OG0011314	Ag001G057140	XP_010515178.1, XP_010426355.1
OG0011315	Ag001G057110	XP_010503496.1, XP_010515177.1, XP_010426353.1
OG0011316	Ag001G054720	XP_019102280.1, XP_019084803.1, XP_010503440.1
OG0011317	Ag004G319540	XP_010495670.1, XP_010476424.1, XP_010458860.1
OG0011318	Ag001G051590	XP_010426061.1, XP_010503241.1, XP_010514954.1
OG0011319	Ag001G051570	XP_019102258.1, XP_010503233.1, XP_010426053.1
OG0011320	Ag006G561900	XP_010495846.1, XP_010503162.1, XP_010514851.1, XP_010412555.1, XP_019102090.1, XP_010495849.1, XP_010503166.1, XP_010431004.1
OG0011321	Ag002G192990	XP_010514841.1, XP_010425939.1, XP_010503157.1
OG0011322	Ag010G739660, Ag001G049530	XP_010425868.1, XP_010503100.1, XP_010412527.1
OG0011323	Ag008G673810, Ag004G385470	XP_010495876.1
OG0011324	Ag006G500680, Ag008G678370	XP_010425786.1, XP_010514703.1
OG0011325	Ag007G654900	XP_010441246.1, XP_010450606.1, XP_010436026.1
OG0011326	Ag004G353920	XP_010415435.1, XP_010419061.1, XP_010511806.1, XP_019092986.1
OG0011327	Ag004G354100	XP_019101610.1, XP_019083236.1, XP_019093573.1
OG0011328	Ag004G354650	XP_010511765.1, XP_010415399.1, XP_010470733.1
OG0011329	Ag004G351800	XP_010415486.1, XP_010511865.1, XP_010470811.1
OG0011330	Ag004G351660	XP_010511877.1, XP_010415494.1, XP_010470825.1
OG0011331	Ag004G348430	XP_010512006.1, XP_010470956.1, XP_019083269.1
OG0011332	Ag004G348170	XP_010415625.1, XP_010470968.1, XP_010512025.1
OG0011333	Ag003G240790	XP_010471225.1, XP_010428056.1, XP_010415931.1, XP_010415929.1
OG0011334	Ag004G345200	XP_010427821.1, XP_010471038.1, XP_010415723.1
OG0011335	Ag004G344950	XP_010427831.1, XP_010471049.1, XP_010415737.1
OG0011336	Ag004G344840	XP_010415741.1, XP_010471053.1, XP_010427836.1
OG0011337	Ag004G344280	XP_010471077.1, XP_010415765.1, XP_010427866.1
OG0011338	Ag004G343850	XP_010427913.1, XP_010471105.1, XP_010415792.1
OG0011339	Ag004G342650	XP_010471164.1, XP_019082661.1, XP_010415862.1, XP_010427986.1
OG0011340	Ag004G342510	XP_010427994.1, XP_010415872.1, XP_010471170.1
OG0011341	Ag004G342270	XP_010471188.1, XP_010428027.1
OG0011342	Ag003G240700	XP_010428062.1, XP_010415935.1, XP_010474289.1
OG0011343	Ag003G214670	XP_010428947.1, XP_010416803.1, XP_010472035.1
OG0011344	Ag003G214730	XP_010428943.1, XP_010416797.1, XP_010472031.1
OG0011345	Ag003G215340	XP_010416756.1, XP_010471992.1, XP_010428879.1
OG0011346	Ag003G218120	XP_010471935.1, XP_010416682.1, XP_010416684.1
OG0011347	Ag004G336650	XP_010498583.1, XP_010459840.1, XP_010477396.1
OG0011348	Ag003G221070	XP_010416553.1, XP_010471787.1, XP_010428694.1
OG0011349	Ag003G224500	XP_010428606.1, XP_010416466.1, XP_010471697.1
OG0011350	Ag003G224620	XP_010416462.1, XP_019093536.1, XP_010428601.1
OG0011351	Ag003G259140	XP_010433054.1, XP_010438251.1, XP_010447801.1
OG0011352	Ag007G584380	XP_010461499.1, XP_010479097.1, XP_010500207.1
OG0011353	Ag002G154240, Ag002G156640	XP_010445930.1, XP_010445929.1, XP_010482025.1, XP_010496078.1
OG0011354	Ag003G226630	XP_019093354.1, XP_019093353.1, XP_010416410.1, XP_010428549.1
OG0011355	Ag003G227270	XP_010416381.1, XP_010471619.1, XP_010428521.1
OG0011356	Ag003G229080, Ag003G228990, Ag005G442800	XP_010416343.1, XP_010471577.1, XP_010428477.1
OG0011358	Ag003G231510, Ag003G231500	XP_010416292.2, XP_010471528.1, XP_010428423.1
OG0011359	Ag003G233600	XP_010471487.1, XP_010428355.1, XP_010416227.1
OG0011361	Ag003G238940	XP_010416034.1, XP_010428166.1
OG0011362	Ag003G209160	XP_010431654.1, XP_019093394.1, XP_010417688.1
OG0011364	Ag003G208540	XP_019083567.1, XP_019083568.1, XP_019093803.1, XP_010429958.1
OG0011365	Ag003G208110	XP_010472986.1, XP_010417747.1
OG0011366	Ag005G470320	XP_010487025.1, XP_010465073.1, XP_010499683.1
OG0011368	Ag005G469880	XP_010465116.1, XP_010487060.1, XP_010500030.1
OG0011369	Ag005G469850	XP_010465126.1, XP_010500107.1
OG0011370	Ag005G469830, Ag005G469810	XP_010500155.1, XP_010465130.1, XP_010487066.1
OG0011371	Ag007G626320, Ag006G519250	XP_010500662.1, XP_010487112.1, XP_010465191.1
OG0011372	Ag005G468400	XP_010465235.1, XP_010487144.1, XP_010501122.1
OG0011373	Ag005G468250	XP_010465249.1, XP_010487156.1, XP_010501238.1
OG0011374	Ag005G467780	XP_010465283.1, XP_010489817.1, XP_010501323.1, XP_010465256.1, XP_010487189.1
OG0011375	Ag005G467480	XP_010465288.1, XP_010501604.1, XP_010487193.1
OG0011376	Ag005G466340	XP_010501784.1, XP_010487222.1, XP_010465315.1
OG0011378	Ag001G005800	XP_010501008.1, XP_010462252.1, XP_010479925.1
OG0011379	Ag005G464860	XP_010487305.1, XP_010502314.1, XP_010465414.1
OG0011380	Ag005G464760	XP_010487311.1, XP_010502403.1, XP_010465433.1
OG0011381	Ag005G464470	XP_010487326.1, XP_010502493.1, XP_010465452.1
OG0011382	Ag005G464210	XP_010497829.1, XP_010502713.1, XP_010487348.1, XP_010465477.1
OG0011383	Ag005G463960	XP_010487353.1, XP_010465487.1
OG0011384	Ag005G463860	XP_010487361.1, XP_010465499.1, XP_010502872.1
OG0011385	Ag005G463740, Ag007G614380	XP_010487372.1, XP_010503009.1, XP_010465516.1
OG0011386	Ag005G461530	XP_010465636.1, XP_010487475.1, XP_010424233.1
OG0011387	Ag005G461430	XP_010465654.1, XP_010487487.1, XP_010504139.1
OG0011388	Ag005G447520, Ag005G461330	XP_010465656.1, XP_010487490.1
OG0011389	Ag005G461290	XP_010487495.1, XP_010504217.1, XP_010465660.1
OG0011391	Ag005G457260	XP_010487668.1, XP_010505816.1, XP_010465831.1
OG0011392	Ag005G456530	XP_010487700.1, XP_010506120.1, XP_010465863.1
OG0011393	Ag005G455390, Ag005G455520	XP_010419633.1, XP_010506585.1, XP_010487737.1, XP_010465909.1
OG0011394	Ag005G453560	XP_010487781.1, XP_010506990.1, XP_010465963.1, XP_010497524.1
OG0011395	Ag005G453350	XP_010465985.1, XP_010507096.1
OG0011396	Ag005G452220	XP_010487831.1, XP_010466038.1
OG0011397	Ag005G450820	XP_010487845.1, XP_010507495.1, XP_010466051.1
OG0011398	Ag005G450590, Ag005G415040	XP_010487866.1, XP_010507617.1, XP_010466069.1
OG0011399	Ag005G450510	XP_010468285.1, XP_010487868.1, XP_019102049.1
OG0011400	Ag005G450250	XP_010507677.1, XP_010466078.1, XP_010487876.1
OG0011401	Ag005G448540	XP_010507930.1, XP_010487914.1, XP_010466130.1
OG0011402	Ag005G446540	XP_010508634.1, XP_010466206.1, XP_010487990.1
OG0011403	Ag005G446070	XP_010488016.1, XP_010466230.1, XP_010508890.1
OG0011404	Ag005G445920, Ag002G170000	XP_010488022.1, XP_010466240.1
OG0011405	Ag005G444700	XP_010466274.1, XP_010488060.1, XP_010509233.1
OG0011406	Ag005G442320, Ag005G443630	XP_010509932.1, XP_010488112.1, XP_010466353.1
OG0011407	Ag005G440550	XP_010488198.1, XP_010510594.1
OG0011408	Ag005G440440	XP_010510662.1, XP_010466443.1, XP_010488206.1
OG0011409	Ag005G439440	XP_010488224.1, XP_010466475.1
OG0011410	Ag005G439320	XP_010488233.1, XP_010466487.1, XP_010511030.1
OG0011411	Ag005G438250, Ag008G698840	XP_010466536.1, XP_010488282.1, XP_010511434.1
OG0011412	Ag005G438030	XP_010466539.1, XP_010511481.1, XP_010488285.1
OG0011414	Ag005G435290	XP_010488376.1, XP_010466644.1
OG0011415	Ag005G431710	XP_010488488.1, XP_010513119.1, XP_010466774.1
OG0011416	Ag005G430060, Ag005G430800, Ag008G698160	XP_010467088.1, XP_010412724.1, XP_019096467.1
OG0011417	Ag005G428950	XP_010513603.1, XP_010488566.1, XP_010497744.2, XP_010466872.1
OG0011418	Ag005G427640	XP_010488614.1, XP_010466925.1, XP_010513810.1
OG0011419	Ag005G427250	XP_010488631.1, XP_010466942.1, XP_010514030.1
OG0011420	Ag006G511760	XP_010514294.1, XP_010466975.1, XP_010488662.1
OG0011421	Ag005G425930	XP_010467032.1, XP_010488720.1, XP_010412392.1, XP_010518652.1
OG0011422	Ag002G180310, Ag002G180320, Ag005G423600	XP_010425031.1, XP_010488819.1, XP_010467158.1, XP_010496146.1
OG0011423	Ag001G037810	XP_010488801.1, XP_010412986.1, XP_010467129.1
OG0011424	Ag005G424540, Ag005G438310	XP_010467127.1, XP_010412961.1, XP_010488799.1
OG0011425	Ag008G668880	XP_010488792.1, XP_010467116.1, XP_010412901.1, XP_010468537.1
OG0011426	Ag005G425270	XP_010467106.1, XP_010488779.1, XP_010412762.1
OG0011427	Ag005G425390	XP_010467091.1, XP_010488772.1, XP_010412694.1
OG0011428	Ag001G062490	XP_010471248.1, XP_010415959.1, XP_010414856.1, XP_010428096.1
OG0011430	Ag005G418560	XP_019084077.1, XP_010489190.1, XP_010467344.1
OG0011431	Ag005G418410	XP_019096523.1, XP_010516912.1, XP_010467349.1
OG0011432	Ag005G413880	XP_010422920.1, XP_010490382.1, XP_010467537.1, XP_010422909.1
OG0011433	Ag005G413060, Ag005G413500	XP_010467597.1, XP_010413214.1, XP_010489443.1
OG0011434	Ag005G410610	XP_010467665.1, XP_010489552.1, XP_010414353.1
OG0011435	Ag005G411050	XP_010467646.1, XP_010489539.1, XP_010414224.1
OG0011436	Ag005G408990	XP_019096552.1, XP_010414828.1
OG0011437	Ag005G406940	XP_010415311.1, XP_010467885.1
OG0011438	Ag005G406360	XP_010467897.1, XP_010415434.1
OG0011439	Ag005G404840	XP_010416640.1, XP_010467925.1, XP_010489128.1
OG0011440	Ag005G402510	XP_010467944.1, XP_010416401.1, XP_010489107.1
OG0011441	Ag005G402940	XP_010416111.1, XP_010489081.1, XP_010495908.1
OG0011442	Ag005G403580	XP_010467814.1, XP_010489033.1, XP_010415681.1
OG0011443	Ag005G404360	XP_010488987.1, XP_010474973.1, XP_010467763.1
OG0011444	Ag002G195600	XP_010467370.1, XP_010516730.1
OG0011445	Ag001G003850	XP_010462306.1, XP_010479983.1, XP_010501066.1
OG0011446	Ag001G005630	XP_010462259.1, XP_010501016.1, XP_010479934.1, XP_019096088.1
OG0011447	Ag001G006170	XP_010462240.1, XP_010500995.1, XP_010479909.1
OG0011448	Ag001G006300	XP_010462215.1, XP_010500974.1, XP_010479889.1
OG0011449	Ag001G009930	XP_010500790.1, XP_010462035.1, XP_010479698.1
OG0011450	Ag001G010080, Ag001G010070	XP_019087497.1, XP_019094340.1, XP_010500785.1
OG0011451	Ag001G010340	XP_019091471.1, XP_019099484.1, XP_010479686.1
OG0011452	Ag005G446290	XP_010466219.1, XP_010488005.1, XP_010508815.1
OG0011453	Ag001G019820	XP_019091362.1, XP_019097546.1, XP_019094783.1
OG0011454	Ag001G024800	XP_019091953.1, XP_010501895.1, XP_010500392.1
OG0011455	Ag001G027300	XP_019094283.1, XP_010461604.1, XP_010500316.1
OG0011457	Ag001G029760, Ag001G031020	XP_010440204.1, XP_010449848.1, XP_010434883.1
OG0011458	Ag002G161320	XP_010509714.1, XP_019100437.1, XP_010516631.1
OG0011459	Ag002G161300	XP_010516627.1, XP_010504943.1, XP_010509716.1
OG0011460	Ag002G160940	XP_010516610.1, XP_010504927.1, XP_010509731.1
OG0011461	Ag002G160600	XP_010509749.1, XP_010466423.2, XP_010504903.1, XP_010412867.1
OG0011462	Ag001G064580	XP_010515659.1, XP_010426809.1, XP_010503928.1
OG0011463	Ag001G064460	XP_010503949.1, XP_010426827.1, XP_010515673.1
OG0011464	Ag007G581420	XP_010460770.1, XP_010478367.1, XP_010499511.1
OG0011465	Ag001G070560	XP_010504031.1, XP_010426912.1, XP_010515760.1
OG0011466	Ag001G070590	XP_010504034.1, XP_010515763.1, XP_010426916.1
OG0011467	Ag001G070810	XP_010515778.1, XP_010504050.1, XP_010426929.1
OG0011468	Ag001G071700	XP_010426946.1, XP_010515802.1, XP_010504072.1
OG0011469	Ag003G253290	XP_010433269.1, XP_010438514.1, XP_010433268.1
OG0011470	Ag001G073740, Ag001G073710	XP_010427061.1, XP_010515908.1, XP_010504186.1, XP_010515910.1
OG0011471	Ag001G075840	XP_010516002.1, XP_010504276.1, XP_010427174.1
OG0011472	Ag001G076280	XP_010504310.1, XP_019102361.1, XP_010427208.1
OG0011473	Ag001G077420	XP_010427285.1
OG0011474	Ag001G079550	XP_010504435.1, XP_010427362.1, XP_010516159.1
OG0011475	Ag001G079990	XP_010504455.1, XP_010427386.1, XP_019102377.1
OG0011476	Ag001G083020	XP_010427540.1, XP_010504600.1, XP_010516293.1
OG0011478	Ag001G083640	XP_010431423.1, XP_010427570.1, XP_010427572.1, XP_010427571.1, XP_010516316.1, XP_010504629.1
OG0011479	Ag001G084920	XP_010504676.1, XP_010427627.1
OG0011480	Ag001G086170	XP_010516450.1, XP_010504749.1, XP_010427709.1
OG0011481	Ag001G086380	XP_010427726.1, XP_010504775.1, XP_010516465.1
OG0011482	Ag004G308880	XP_010458122.1, XP_010475679.1, XP_010489290.1
OG0011483	Ag001G090740	XP_010469312.1, XP_010512209.1, XP_010413687.1
OG0011486	Ag001G093410	XP_010413533.1, XP_010512399.1, XP_010469157.1
OG0011487	Ag001G093840	XP_010413497.1, XP_010469127.1, XP_010512435.1
OG0011488	Ag002G202670	XP_010414961.1
OG0011489	Ag001G095210	XP_010413370.1, XP_010469115.1, XP_010512527.1
OG0011490	Ag001G095530	XP_010413352.1, XP_010512546.1, XP_010469021.1
OG0011491	Ag001G095540	XP_010413350.1, XP_010512547.1, XP_010469118.1
OG0011492	Ag001G095700	XP_010413345.1
OG0011493	Ag001G096200	XP_010413325.1, XP_010512575.1, XP_010469002.1
OG0011494	Ag001G096950	XP_010512615.1, XP_010468971.1, XP_010413293.1
OG0011495	Ag001G097410	XP_010413281.1, XP_010468959.1, XP_010512629.1
OG0011496	Ag001G097580	XP_010413276.1, XP_010468951.1
OG0011497	Ag001G097990	XP_010473764.1
OG0011498	Ag001G098350	XP_010413208.1, XP_010473757.1, XP_010512701.1
OG0011499	Ag001G098520	XP_010413193.1, XP_010468883.1, XP_010512722.1
OG0011500	Ag001G098820	XP_010512746.1, XP_010413158.1, XP_010468857.1
OG0011501	Ag001G099070	XP_010512787.1, XP_010413122.1
OG0011503	Ag001G059560, Ag001G059400	XP_010426650.1, XP_010503788.1, XP_010515491.1
OG0011504	Ag003G214290	XP_010515456.1, XP_010503750.1
OG0011505	Ag001G062990	XP_010424889.1, XP_010515469.1, XP_010503763.1
OG0011506	Ag006G565080, Ag006G564920	XP_019098766.1
OG0011507	Ag001G066280	XP_010426745.1, XP_010515599.1, XP_010503865.1
OG0011508	Ag001G078910	XP_010507460.1, XP_010412787.1, XP_010431375.1
OG0011509	Ag001G092370	XP_010413598.1, XP_010469225.1, XP_010512323.1
OG0011510	Ag001G095830	XP_010512556.1, XP_010413341.1, XP_019093933.1
OG0011511	Ag002G107650, Ag002G111240	XP_010481511.1, XP_010441645.1, XP_010494755.1
OG0011512	Ag006G552570, Ag004G382690, Ag002G129900, Ag006G544920, Ag002G164950, Ag002G164820, Ag002G164930, Ag002G164940, Ag007G597940	XP_010473059.1, XP_010417821.1, XP_010510868.1
OG0011513	Ag004G321480, Ag004G321450, Ag004G321310, Ag004G321380, Ag004G321400, Ag004G321410, Ag002G132710, Ag004G321390	XP_010462707.1
OG0011514	Ag002G158860	XP_019101326.1, XP_010469440.1, XP_010413824.1
OG0011515	Ag002G176570, Ag002G176560	XP_010514724.1, XP_019085975.1, XP_010503043.1
OG0011516	Ag003G223240	XP_010416500.1, XP_010471742.1, XP_010428643.1
OG0011517	Ag003G235390	XP_010471415.1, XP_010431510.1
OG0011518	Ag003G235450	XP_010471414.1, XP_010416166.1, XP_010428280.1
OG0011519	Ag003G251470	XP_010448150.1, XP_010438629.1, XP_010433381.1
OG0011520	Ag003G254090	XP_019086038.1, XP_019088559.1, XP_010447983.1, XP_019087323.1
OG0011521	Ag003G259360	XP_010447793.1, XP_010433049.1, XP_010438246.1
OG0011522	Ag003G267070	XP_010432927.1, XP_010447649.1, XP_010438114.1
OG0011523	Ag004G304550	XP_010475283.1
OG0011524	Ag004G308070, Ag004G308050	XP_019094914.1, XP_010462595.1, XP_010488504.2
OG0011525	Ag004G308250, Ag004G308230	XP_010475614.1, XP_010488622.1, XP_010458056.1
OG0011526	Ag004G313340	XP_010476028.1, XP_010458508.1, XP_010492525.1
OG0011527	Ag004G314540	XP_019085266.1, XP_019092992.1
OG0011528	Ag004G318370	XP_010476362.1, XP_019091377.1
OG0011529	Ag004G321140	XP_010458974.1, XP_010496350.1, XP_019095123.1
OG0011530	Ag004G324770	XP_010459161.1
