Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_NCBI
OG0008357	Ag001G000850	XP_002891861.1
OG0008358	Ag001G000960	XP_002891855.1
OG0008359	Ag001G003190, Ag001G002280	XP_020866478.1
OG0008360	Ag002G123630	XP_002865106.1
OG0008361	Ag001G002470	XP_002891826.2
OG0008362	Ag001G004390	XP_002891779.1
OG0008364	Ag001G005790	XP_020867190.1
OG0008365	Ag001G006150	XP_002891754.2
OG0008366	Ag001G006290, Ag004G370360, Ag003G262430	XP_002891746.2
OG0008367	Ag001G006710	XP_002891736.2
OG0008369	Ag001G006920	XP_002891730.1
OG0008370	Ag001G007030	XP_002894423.1
OG0008371	Ag001G009600	XP_020867267.1
OG0008372	Ag001G009960	XP_020869290.1
OG0008373	Ag001G010550	XP_020868162.1
OG0008374	Ag001G011200	XP_020870845.1
OG0008375	Ag001G014320	XP_002891583.1
OG0008376	Ag007G627580, Ag001G015820	XP_020870394.1
OG0008377	Ag001G015990	XP_002894237.2
OG0008378	Ag001G021320	XP_020866183.1
OG0008379	Ag001G022930	XP_002894152.1
OG0008380	Ag001G029170	XP_020874392.1
OG0008381	Ag001G029820, Ag001G031060	XP_002870182.1
OG0008382	Ag002G161880	XP_002879524.1
OG0008383	Ag002G161540	XP_020883018.1
OG0008384	Ag002G161380	XP_002881357.1
OG0008385	Ag001G065120	XP_020882150.1
OG0008386	Ag001G064560	XP_002877844.1
OG0008387	Ag001G064280	XP_002877854.1, XP_002877852.1
OG0008388	Ag001G068520	XP_002876141.1
OG0008389	Ag001G069840	XP_002877881.1
OG0008390	Ag001G070660	XP_020881373.1
OG0008391	Ag001G072730	XP_020880624.1
OG0008392	Ag001G072960	XP_020882300.1
OG0008393	Ag001G073240, Ag002G179370	XP_002877941.1
OG0008394	Ag001G073500	XP_002877946.1
OG0008395	Ag001G074430	XP_002877956.1
OG0008396	Ag001G066250	XP_002877820.1
OG0008397	Ag001G074910	XP_020880907.1
OG0008398	Ag001G074990	XP_020879680.1
OG0008399	Ag001G076020	XP_020881252.1
OG0008400	Ag001G074870	XP_020882450.1
OG0008401	Ag001G075990	XP_002876265.1
OG0008402	Ag001G076500	XP_020881680.1
OG0008403	Ag001G078580	XP_020880023.1
OG0008404	Ag001G080560, Ag001G078720	XP_020882173.1
OG0008405	Ag001G080470	XP_020880897.1
OG0008406	Ag001G081610	XP_002878087.1
OG0008407	Ag001G083390, Ag001G083360	XP_020879809.1
OG0008408	Ag001G085150	XP_002876426.1
OG0008409	Ag001G086370	XP_002876459.1
OG0008410	Ag001G087940	XP_002876463.1
OG0008411	Ag001G088450	XP_020880580.1
OG0008412	Ag001G088460	XP_002878231.1
OG0008413	Ag001G088600	XP_002876476.1
OG0008414	Ag001G088670	XP_020880543.1
OG0008415	Ag001G088830	XP_020880574.1
OG0008416	Ag001G088840	XP_020880614.1
OG0008417	Ag002G195630	XP_020884060.1
OG0008418	Ag002G130870, Ag007G650460, Ag002G130890	XP_020888051.1
OG0008419	Ag001G090640	XP_002878269.2
OG0008420	Ag001G090790	XP_002878275.1
OG0008421	Ag001G090820	XP_002876509.1
OG0008422	Ag001G091220	XP_020881634.1
OG0008423	Ag001G091290	XP_020880123.1
OG0008424	Ag001G091530	XP_020880942.1
OG0008425	Ag001G092160	XP_002876536.1
OG0008426	Ag001G092450	XP_002876540.1
OG0008427	Ag001G092750	XP_002878332.1
OG0008428	Ag001G093190, Ag001G093200	XP_002876567.1
OG0008429	Ag001G093400	XP_002876573.2
OG0008430	Ag001G095570	XP_002876638.1
OG0008431	Ag001G096180	XP_020880851.1
OG0008432	Ag001G096210, Ag004G338380	XP_002878423.1
OG0008433	Ag001G096540	XP_002878438.1, XP_020881996.1, XP_002877692.2
OG0008434	Ag001G096750	XP_002878441.2
OG0008435	Ag001G096710	XP_002878434.1
OG0008437	Ag001G098210	XP_002878486.1
OG0008438	Ag001G098250	XP_020879773.1
OG0008440	Ag001G098730, Ag001G064480, Ag001G064470	XP_020879987.1
OG0008441	Ag001G003610	XP_020869246.1
OG0008442	Ag001G004410	XP_002891776.1, XP_020869962.1
OG0008443	Ag001G084060	XP_020875634.1
OG0008445	Ag002G106620, Ag002G110260	XP_020877794.1, XP_002863448.1
OG0008446	Ag002G143010	XP_020877741.1
OG0008447	Ag002G175560	XP_020883765.1, XP_002862263.1
OG0008450	Ag003G239890	XP_020890571.1
OG0008451	Ag003G241180	XP_020868819.1, XP_002893864.2, XP_002891171.1
OG0008452	Ag003G254040, Ag019G742950	XP_002869507.1
OG0008454	Ag003G275470	XP_020874337.1
OG0008455	Ag003G279560	XP_002869285.1
OG0008456	Ag004G305970	XP_002889620.1
OG0008457	Ag004G308080	XP_002892440.1
OG0008458	Ag004G309920	XP_002889746.2
OG0008459	Ag004G313070	XP_020868472.1
OG0008460	Ag004G316710	XP_020877478.1, XP_020877475.1
OG0008462	Ag004G330100, Ag004G330080	XP_002887417.1
OG0008463	Ag004G344150	XP_002888803.1
OG0008464	Ag004G353150	XP_020889609.1
OG0008465	Ag004G353220	XP_002888657.1
OG0008466	Ag004G357950	XP_020865921.1
OG0008467	Ag005G439880	XP_002875487.1, XP_020885994.1
OG0008468	Ag005G473720	XP_020888267.1
OG0008469	Ag006G494810	XP_020877439.1
OG0008470	Ag007G587820	XP_002863650.1, XP_002863651.1
OG0008471	Ag007G595550	XP_002879163.1
OG0008472	Ag007G641180	XP_020874918.1
OG0008473	Ag007G654270	XP_020867487.1
OG0008474	Ag008G663150	XP_020881651.1
OG0008475	Ag008G684280	XP_002865937.1
OG0008476	Ag008G704550	XP_020889695.1
OG0008477	Ag008G714140	XP_002872016.1
OG0008478	Ag008G721260	XP_002872142.1
OG0008479	Ag008G727650	XP_002866490.1
OG0008480	Ag008G733690	XP_002864983.1, XP_002862566.1
OG0008504	Ag003G253790	XP_020874474.1
OG0008505	Ag003G254910	XP_020873170.1
OG0008506	Ag003G255630	XP_002869471.1
OG0008507	Ag003G256070	XP_020874783.1
OG0008508	Ag003G256220	XP_020875095.1
OG0008509	Ag003G259190	XP_020872501.1
OG0008510	Ag003G259350, Ag001G083680	XP_002867380.1
OG0008511	Ag003G259440	XP_020875440.1
OG0008512	Ag003G259700	XP_002867379.1
OG0008513	Ag003G260300	XP_020875195.1
OG0008514	Ag003G261380	XP_002869385.1
OG0008515	Ag003G261860	XP_002869382.2
OG0008516	Ag003G266670, Ag003G265840	XP_020872141.1
OG0008518	Ag008G719030	XP_002873968.1
OG0008519	Ag003G266830	XP_020872117.1
OG0008520	Ag003G266860	XP_020872120.1
OG0008521	Ag003G268860	XP_002869328.1
OG0008522	Ag003G269820	XP_020871143.1
OG0008523	Ag003G270910	XP_020872059.1
OG0008524	Ag003G271420	XP_002867277.1
OG0008525	Ag003G271620	XP_020873921.1
OG0008526	Ag003G273180	XP_020874315.1
OG0008527	Ag003G279740	XP_020872421.1
OG0008528	Ag003G279610	XP_002867248.1
OG0008529	Ag003G278500	XP_020872745.1
OG0008530	Ag003G277660, Ag003G277650	XP_002867218.1
OG0008531	Ag003G277760	XP_002867220.1
OG0008532	Ag003G277680	XP_002869232.1
OG0008533	Ag003G276740	XP_020875432.1
OG0008534	Ag003G278260	XP_002869254.1
OG0008535	Ag003G276580	XP_002867186.2
OG0008536	Ag003G276570	XP_020875466.1
OG0008537	Ag003G276530	XP_002869218.1
OG0008538	Ag003G276430	XP_002869214.1
OG0008540	Ag003G281140, Ag003G281160	XP_020875583.1
OG0008541	Ag003G273510	XP_002869176.1
OG0008542	Ag003G273900	XP_002869183.1
OG0008543	Ag003G281660	XP_020875244.1
OG0008544	Ag003G281900	XP_020873110.1
OG0008545	Ag003G282090	XP_002869141.1
OG0008546	Ag003G282620	XP_020872645.1
OG0008547	Ag003G283010	XP_002869116.1
OG0008548	Ag007G579360	XP_020868808.1
OG0008549	Ag007G578890	XP_020868760.1
OG0008550	Ag007G578790	XP_002893690.1, XP_002877336.1
OG0008551	Ag007G578640	XP_002890959.1
OG0008552	Ag007G578420	XP_020870518.1
OG0008553	Ag007G578160	XP_020869390.1
OG0008554	Ag001G101240	XP_002868086.1
OG0008555	Ag001G101330	XP_002868088.1
OG0008556	Ag001G101730	XP_020872071.1
OG0008557	Ag004G315390	XP_002892677.1
OG0008558	Ag004G364900, Ag004G365460	XP_020885801.1
OG0008559	Ag004G365480, Ag004G364940	XP_002870786.2, XP_002891907.1
OG0008560	Ag004G366590	XP_020868287.1
OG0008562	Ag004G368020	XP_020890872.1
OG0008563	Ag004G310800	XP_002892532.2
OG0008564	Ag004G369010	XP_002888216.2
OG0008565	Ag004G370490	XP_002886640.1
OG0008566	Ag004G370680	XP_020890497.1
OG0008567	Ag004G372770	XP_002886593.1
OG0008568	Ag004G372630	XP_002888126.1
OG0008569	Ag005G431620	XP_020887633.1
OG0008570	Ag004G374680	XP_020890116.1
OG0008571	Ag004G375170	XP_002886553.1
OG0008572	Ag004G375430	XP_020890122.1
OG0008573	Ag004G376530	XP_020890108.1
OG0008574	Ag004G375720, Ag004G376760, Ag004G375710, Ag007G623930, Ag004G376780	XP_002888077.1
OG0008575	Ag004G376860	XP_020890088.1
OG0008576	Ag004G314290, Ag004G377840	XP_020891306.1
OG0008577	Ag004G314770	XP_020869317.1
OG0008578	Ag004G322690	XP_020867017.1
OG0008579	Ag005G441270	XP_002876765.1
OG0008580	Ag005G406700, Ag005G406690	XP_002875094.1
OG0008582	Ag005G455180	XP_020881088.1
OG0008583	Ag008G661260	XP_002876842.1
OG0008584	Ag008G662480	XP_002875207.1
OG0008585	Ag008G662980	XP_002876893.1
OG0008586	Ag008G663700	XP_002875265.1
OG0008588	Ag008G665190	XP_020880390.1
OG0008589	Ag008G665820	XP_020880634.1
OG0008590	Ag008G666700	XP_020880967.1
OG0008591	Ag008G667150	XP_020880230.1
OG0008592	Ag008G667800	XP_020880413.1
OG0008593	Ag008G667820	XP_020881618.1
OG0008594	Ag008G668700	XP_002875359.1
OG0008595	Ag008G668990	XP_020880279.1
OG0008596	Ag008G669090	XP_020881033.1
OG0008597	Ag008G671130	XP_002875402.1
OG0008598	Ag008G671210	XP_002875403.1
OG0008599	Ag006G513330	XP_020879744.1
OG0008600	Ag008G672310	XP_020880258.1
OG0008603	Ag008G679240, Ag008G682460	XP_002877137.1
OG0008604	Ag007G608060	XP_002877174.2, XP_020882324.1
OG0008605	Ag006G573590	XP_002875515.1
OG0008606	Ag004G359520	XP_020891676.1
OG0008607	Ag004G304810, Ag007G636090	XP_002876899.1
OG0008608	Ag004G360620	XP_020889692.1
OG0008609	Ag004G364190	XP_020891211.1
OG0008610	Ag004G401990	XP_002887868.1
OG0008611	Ag004G401850	XP_020890379.1
OG0008612	Ag004G400260	XP_002887890.1
OG0008613	Ag004G400190	XP_002887892.1
OG0008614	Ag004G397050	XP_002887921.1
OG0008615	Ag004G390680, Ag004G395410	XP_020891548.1
OG0008616	Ag004G389700, Ag004G394770	XP_020891384.1
OG0008617	Ag006G519370, Ag004G386020	XP_002886416.1, XP_002886413.2, XP_002886406.2
OG0008618	Ag004G386030, Ag006G519360	XP_002886415.1, XP_002886405.1, XP_020890362.1
OG0008619	Ag004G382290	XP_002886441.1
OG0008620	Ag004G380560	XP_020891587.1
OG0008621	Ag005G470870	XP_002884916.1
OG0008622	Ag008G702760	XP_020883257.1
OG0008623	Ag002G189980	XP_002881762.1
OG0008624	Ag002G188730	XP_020884298.1
OG0008625	Ag002G189250	XP_020884137.1
OG0008626	Ag005G477680	XP_020886599.1
OG0008627	Ag006G496060	XP_020879580.1
OG0008628	Ag005G475810	XP_020886431.1
OG0008629	Ag005G474740	XP_002882690.1
OG0008630	Ag005G474440	XP_002884817.1
OG0008631	Ag005G474190	XP_020887368.1
OG0008632	Ag005G472910	XP_002884847.1
OG0008633	Ag005G472740	XP_020888213.1
OG0008634	Ag005G472100, Ag005G471990	XP_020888254.1, XP_020888252.1
OG0008635	Ag005G472020	XP_020888201.1
OG0008636	Ag005G471970, Ag005G472010	XP_020888199.1
OG0008637	Ag005G471600	XP_020888278.1
OG0008638	Ag005G471330	XP_020888234.1
OG0008640	Ag001G041000	XP_020871330.1, XP_020882581.1
OG0008641	Ag001G044820, Ag001G047610	XP_002865797.1
OG0008643	Ag008G675520	XP_002865826.1
OG0008644	Ag008G677360	XP_002865829.1
OG0008645	Ag004G301340, Ag008G664640, Ag002G163030	XP_002864092.1
OG0008646	Ag008G680250	XP_020884727.1
OG0008647	Ag008G680750	XP_002864133.1
OG0008648	Ag008G683450	XP_002865926.1
OG0008650	Ag008G683070	XP_002865955.1
OG0008651	Ag008G684890	XP_002864216.1
OG0008652	Ag008G684830	XP_020877901.1
OG0008653	Ag008G686530	XP_020872011.1
OG0008654	Ag008G686630	XP_020866586.1
OG0008655	Ag008G686990	XP_020885204.1
OG0008657	Ag008G688320, Ag008G690090	XP_020890010.1, XP_020871255.1
OG0008658	Ag008G687540	XP_002864273.1
OG0008659	Ag008G689910, Ag008G688580	XP_002866029.2
OG0008660	Ag008G689610, Ag008G688820	XP_020870600.1
OG0008661	Ag008G689140, Ag008G689420	XP_002866040.1
OG0008662	Ag008G694290	XP_002864367.1
OG0008663	Ag008G694850	XP_002866077.1
OG0008664	Ag008G694940	XP_002866082.1
OG0008665	Ag008G695750	XP_002864397.1
OG0008666	Ag008G696070	XP_020871114.1
OG0008667	Ag008G696120	XP_002864403.1
OG0008668	Ag008G697680	XP_002864434.1
OG0008669	Ag008G698620	XP_020871324.1
OG0008670	Ag008G698640	XP_002866138.1
OG0008671	Ag008G699680	XP_002866155.1
OG0008672	Ag008G699950	XP_020885454.1
OG0008673	Ag008G700030	XP_020888738.1
OG0008674	Ag008G700870	XP_002866175.1
OG0008675	Ag008G701440	XP_020885786.1
OG0008676	Ag008G701880	XP_020866733.1
OG0008677	Ag008G702320	XP_020871616.1
OG0008678	Ag008G703890	XP_002864522.1
OG0008679	Ag008G704570	XP_020870801.1
OG0008680	Ag008G705120	XP_002866245.1
OG0008681	Ag008G705130	XP_002864546.1
OG0008682	Ag007G644200	XP_020882963.1
OG0008683	Ag007G644550	XP_002863831.1
OG0008684	Ag007G644670	XP_020871317.1
OG0008685	Ag007G611470	XP_020878060.1
OG0008686	Ag007G611400	XP_002871558.1
OG0008687	Ag007G610450	XP_002871546.1
OG0008688	Ag007G610360	XP_020878896.1
OG0008689	Ag007G610300	XP_002871544.2
OG0008690	Ag007G610220	XP_020876649.1
OG0008691	Ag007G609420	XP_002873565.1
OG0008692	Ag007G609400	XP_020875810.1
OG0008693	Ag007G609160	XP_002873554.1
OG0008694	Ag007G608560	XP_002873540.1
OG0008695	Ag007G608320	XP_002873534.1
OG0008696	Ag001G091020, Ag005G489340, Ag001G091090, Ag007G608180	XP_020878856.1
OG0008697	Ag007G608020	XP_002871498.1
OG0008698	Ag007G607160	XP_020876789.1
OG0008699	Ag007G605610	XP_002873472.1
OG0008700	Ag007G604950	XP_002873461.1
OG0008701	Ag007G604680	XP_020876706.1
OG0008702	Ag007G604310	XP_020879428.1, XP_002873442.1
OG0008703	Ag007G603450	XP_002873428.1
OG0008704	Ag007G602970	XP_020877966.1
OG0008705	Ag007G602670	XP_020879534.1
OG0008706	Ag007G602170	XP_020877302.1
OG0008708	Ag007G601640	XP_002873373.1
OG0008709	Ag007G601260	XP_020878144.1
OG0008710	Ag007G600890	XP_002873348.1
OG0008711	Ag007G600550	XP_002873333.1
OG0008712	Ag007G600520	XP_020876613.1
OG0008713	Ag007G600290	XP_020878020.1
OG0008714	Ag007G599900	XP_002871278.1
OG0008715	Ag006G577810	XP_002868078.1
OG0008716	Ag006G577230	XP_002870092.1
OG0008717	Ag006G577180	XP_020872104.1
OG0008718	Ag006G576990	XP_020872424.1
OG0008719	Ag006G576900	XP_002868035.1
OG0008720	Ag006G576880	XP_002870083.1
OG0008721	Ag006G576470	XP_020874070.1
OG0008723	Ag006G573930	XP_002867978.1
OG0008724	Ag002G104070	XP_020867529.1
OG0008725	Ag006G572020	XP_020874534.1
OG0008726	Ag006G571880	XP_002869997.1
OG0008727	Ag006G571200	XP_002867938.2
OG0008728	Ag006G570890	XP_020874296.1
OG0008729	Ag006G570700	XP_002867932.1
OG0008730	Ag006G559300	XP_002867898.1
OG0008731	Ag006G559360	XP_020872857.1
OG0008732	Ag006G559880	XP_020872465.1
OG0008733	Ag006G561500	XP_002869928.1
OG0008734	Ag006G563350	XP_002869913.2
OG0008735	Ag006G564070, Ag005G404420	XP_020886920.1, XP_020875595.1
OG0008736	Ag006G565220	XP_002869886.1
OG0008738	Ag006G552120, Ag008G705610, Ag005G409050	XP_002867758.1
OG0008739	Ag002G143090	XP_020877685.1
OG0008740	Ag006G551410	XP_020873637.1
OG0008741	Ag006G550910	XP_020873428.1
OG0008742	Ag006G550360	XP_002867739.1
OG0008743	Ag006G550270	XP_020873599.1
OG0008744	Ag006G547510, Ag006G549620	XP_020873421.1
OG0008745	Ag006G548200, Ag006G546470	XP_020873419.1
OG0008746	Ag004G345020	XP_002887304.2
OG0008747	Ag006G544450, Ag006G543120	XP_002869758.1
OG0008748	Ag002G147960	XP_002872510.1
OG0008749	Ag006G539880, Ag006G537400	XP_002893773.1
OG0008750	Ag006G539190, Ag006G536620	XP_020868478.1
OG0008751	Ag006G538820, Ag006G536310	XP_020868483.1
OG0008752	Ag006G536130	XP_020870382.1
OG0008753	Ag006G535700	XP_020870139.1
OG0008754	Ag006G535110	XP_020869395.1
OG0008755	Ag006G532520	XP_002893992.1
OG0008756	Ag002G203200	XP_002891292.1
OG0008757	Ag007G584730	XP_020869260.1
OG0008758	Ag007G584530	XP_020868860.1
OG0008759	Ag007G583930	XP_002893494.1
OG0008760	Ag007G583390	XP_002893517.1
OG0008761	Ag003G236480	XP_002888926.1
OG0008762	Ag007G582310	XP_020869318.1
OG0008763	Ag007G582260	XP_002890801.1
OG0008764	Ag007G581640	XP_020867531.1
OG0008765	Ag007G580290	XP_002890885.1
OG0008766	Ag007G579930	XP_020869701.1
OG0008767	Ag007G579810	XP_002893652.1
OG0008768	Ag007G579720	XP_020867863.1
OG0008769	Ag003G286380	XP_020875052.1
OG0008770	Ag003G286570	XP_020874956.1
OG0008771	Ag003G287360, Ag003G287700, Ag003G287710	XP_002869047.1
OG0008772	Ag003G288830	XP_020874307.1
OG0008774	Ag003G289970	XP_020872293.1
OG0008775	Ag003G290390	XP_002869002.1
OG0008776	Ag003G290720	XP_020874971.1
OG0008777	Ag003G290830	XP_020875640.1
OG0008778	Ag003G292150	XP_002868962.1
OG0008779	Ag003G292170	XP_002866930.1
OG0008780	Ag003G292660	XP_020872846.1
OG0008781	Ag003G292860	XP_002868943.1
OG0008782	Ag003G292880	XP_020872367.1, XP_002866909.1
OG0008783	Ag003G293490	XP_020874393.1
OG0008784	Ag003G295140	XP_020872550.1
OG0008785	Ag003G252450	XP_002867489.1
OG0008786	Ag007G643500	XP_020874640.1
OG0008787	Ag007G644990	XP_020875059.1
OG0008788	Ag007G646550	XP_002870862.1
OG0008789	Ag002G197380	XP_020891374.1
OG0008790	Ag007G648130	XP_002870798.1
OG0008791	Ag007G579730	XP_002893669.1
OG0008792	Ag006G501130, Ag006G501140, Ag006G501120	XP_002871174.1
OG0008793	Ag007G578490	XP_002893702.1
OG0008794	Ag002G164330	XP_020883711.1, XP_020883501.1
OG0008795	Ag002G156090	XP_002874578.1, XP_020876310.1
OG0008796	Ag002G159680	XP_020882856.1
OG0008798	Ag002G157820	XP_002863705.1
OG0008800	Ag002G202240	XP_020883901.1
OG0008801	Ag005G465980	XP_002865562.1
OG0008802	Ag002G147920	XP_002874623.1
OG0008803	Ag004G341360	XP_020878308.1
OG0008804	Ag002G143770	XP_002874741.1
OG0008805	Ag002G144840	XP_020877697.1
OG0008806	Ag002G142680	XP_020877728.1
OG0008807	Ag002G142450	XP_002874771.1
OG0008808	Ag002G141610	XP_020877750.1
OG0008809	Ag002G138390, Ag002G137720	XP_020878411.1
OG0008810	Ag002G131390	XP_020876407.1
OG0008811	Ag002G129640	XP_020876448.1, XP_002867858.1
OG0008812	Ag002G127050	XP_002865365.1
OG0008813	Ag002G126810	XP_002863566.1
OG0008814	Ag002G124940	XP_020891092.1
OG0008815	Ag002G102590	XP_002863535.1, XP_002865286.1
OG0008816	Ag002G103800	XP_002863489.1
OG0008817	Ag002G110150, Ag002G106580	XP_020871630.1
OG0008818	Ag002G110620, Ag002G107120	XP_002865219.1
OG0008819	Ag002G120000	XP_020868342.1
OG0008820	Ag002G120090	XP_002865162.1
OG0008821	Ag002G115530, Ag002G120830	XP_020887097.1
OG0008822	Ag002G123610	XP_002863326.1
OG0008823	Ag002G123620	XP_020884195.1
OG0008824	Ag001G042880	XP_020873163.1
OG0008825	Ag001G043200	XP_002863290.1
OG0008826	Ag001G043780, Ag001G045830	XP_020876124.1
OG0008827	Ag001G039380, Ag001G043920	XP_002863159.2
OG0008828	Ag001G038870	XP_002863127.1
OG0008829	Ag005G430930, Ag005G429900	XP_002885629.1
OG0008830	Ag001G037450	XP_002868304.1
OG0008832	Ag001G036890	XP_002868291.1
OG0008833	Ag001G035540	XP_020874697.1
OG0008834	Ag001G034370	XP_002868223.2
OG0008835	Ag001G034280	XP_020875428.1
OG0008836	Ag001G033700	XP_020872794.1
OG0008837	Ag001G033550	XP_002868198.1
OG0008838	Ag007G651230	XP_020874900.1
OG0008839	Ag002G177840	XP_002868619.1
OG0008840	Ag007G653830	XP_002868644.2
OG0008841	Ag007G655710	XP_002870652.1
OG0008842	Ag007G655670	XP_020875424.1
OG0008843	Ag007G656460	XP_002868585.1
OG0008844	Ag006G555220	XP_020875603.1
OG0008845	Ag007G657560	XP_002870604.2
OG0008846	Ag002G206620	XP_020883158.1
OG0008847	Ag002G206540	XP_020874861.1, XP_020884407.1
OG0008848	Ag002G206500	XP_002882136.1, XP_020874885.1
OG0008849	Ag002G204110	XP_002880260.1
OG0008850	Ag002G203800	XP_002880255.1
OG0008851	Ag002G203630	XP_020884075.1
OG0008852	Ag002G203010	XP_002880221.1
OG0008853	Ag002G202930	XP_002882050.1
OG0008854	Ag002G202380	XP_020885574.1
OG0008855	Ag002G201660	XP_020882833.1
OG0008856	Ag002G201350	XP_002882001.1
OG0008857	Ag002G201150	XP_002880158.1
OG0008858	Ag002G200980	XP_002880154.1
OG0008859	Ag001G092470	XP_020882474.1
OG0008860	Ag002G198820	XP_002880093.1
OG0008861	Ag002G198620	XP_002880080.1
OG0008862	Ag002G198580	XP_020885056.1
OG0008863	Ag002G198570	XP_020882654.1
OG0008864	Ag002G198180	XP_020884221.1
OG0008865	Ag002G196820	XP_020883301.1
OG0008866	Ag002G196250	XP_020885826.1
OG0008867	Ag001G089650	XP_020880567.1
OG0008869	Ag002G193980	XP_002862495.1, XP_002879984.1
OG0008870	Ag002G193720	XP_002881841.1, XP_002862496.1
OG0008871	Ag002G193570	XP_002879982.1
OG0008872	Ag007G607920, Ag007G607960, Ag007G607910, Ag007G607930	XP_002871491.1
OG0008873	Ag002G191960	XP_020884034.1
OG0008874	Ag002G192550	XP_020884199.1
OG0008875	Ag002G190980	XP_020883889.1
OG0008876	Ag002G190830	XP_020883886.1
OG0008877	Ag006G491690	XP_002870929.1
OG0008878	Ag006G491940	XP_020876846.1
OG0008879	Ag006G491990	XP_002870938.1
OG0008880	Ag006G492290	XP_020876700.1
OG0008881	Ag006G493080	XP_002870972.1
OG0008882	Ag006G493810	XP_002870987.1
OG0008883	Ag006G494790	XP_020877442.1
OG0008884	Ag006G496170	XP_020879145.1
OG0008885	Ag006G496580	XP_020878220.1
OG0008886	Ag006G496820	XP_020876684.1
OG0008887	Ag006G497410	XP_020878499.1
OG0008888	Ag008G719520	XP_020877967.1
OG0008889	Ag008G719310	XP_002873955.1
OG0008890	Ag008G719380	XP_002873958.2
OG0008891	Ag008G719170	XP_002871903.1
OG0008892	Ag008G718320	XP_002871924.1
OG0008893	Ag008G718300	XP_002871925.1
OG0008894	Ag008G719150	XP_002871905.1
OG0008895	Ag008G717770	XP_002874000.1
OG0008896	Ag008G724730	XP_002866399.2
OG0008897	Ag008G716770	XP_002871962.2
OG0008898	Ag008G716690	XP_020877927.1
OG0008899	Ag008G716420	XP_020877224.1
OG0008900	Ag008G716350	XP_002871976.1
OG0008901	Ag008G716300	XP_002874035.2
OG0008902	Ag008G716160	XP_020877824.1
OG0008903	Ag008G715110	XP_002874065.1
OG0008904	Ag008G715040	XP_020875807.1
OG0008905	Ag004G342670, Ag008G713990	XP_002874096.1
OG0008906	Ag008G713010	XP_002872028.1
OG0008907	Ag008G712730	XP_002866391.2
OG0008908	Ag008G711400	XP_020887607.1
OG0008909	Ag008G730330	XP_002866581.1
OG0008910	Ag008G710460	XP_020884068.1
OG0008911	Ag008G710450	XP_020884083.1
OG0008912	Ag008G709970	XP_020884140.1, XP_002862718.1
OG0008913	Ag008G710020	XP_020871499.1
OG0008914	Ag008G709860	XP_002866346.1
