Orthogroup	Alyssum_gmelinii	Brassica_napus
OG0006870	Ag008G717050	XP_048599043.1, XP_048623353.1
OG0006871	Ag008G716830	XP_013671938.2, XP_013667255.2, XP_013721886.1
OG0006872	Ag008G716660	XP_048602475.1, XP_013667249.2, XP_013671945.1
OG0006873	Ag008G716280	XP_013667220.2, XP_013717630.1, XP_013731412.1, XP_013682248.1
OG0006874	Ag008G716070	XP_048602493.1, XP_048628526.1, XP_013717636.1, XP_013667208.1
OG0006875	Ag008G713280	XP_013667161.2, XP_013682104.1, XP_013682184.1, XP_013715839.2
OG0006876	Ag008G712590	XP_013716050.1, XP_013713234.1, XP_013712979.1, XP_013680554.1
OG0006877	Ag008G711590	XP_013701443.2, XP_013682164.2, XP_013715813.1, XP_048598982.1, XP_013692965.1
OG0006878	Ag008G710480	XP_013681073.2, XP_013642467.2, XP_013713061.2, XP_013708783.2
OG0006879	Ag008G710030	XP_048628264.1, XP_013682117.1, XP_048625447.1, XP_013710365.2
OG0006880	Ag008G729090	XP_048631092.1, XP_048628365.1, XP_013719031.2, XP_013642938.2
OG0006881	Ag008G730230	XP_013643020.2, XP_013643322.1, XP_048616473.1, NP_001302764.1, NP_001302556.1
OG0006882	Ag008G730240	XP_048630905.1, XP_048603233.1, XP_048630988.1, XP_013701177.2, XP_013643022.2, XP_013643277.1
OG0006883	Ag008G730580	XP_048603242.1, XP_013701105.1, XP_048616524.1, XP_013643195.2, XP_048606653.1
OG0006884	Ag008G730740	XP_013642942.2, XP_013643186.1, XP_013701039.2, XP_048616554.1
OG0006885	Ag008G730950	XP_048603249.1
OG0006886	Ag007G578430, Ag003G232250	XP_013643168.2, XP_013722822.1, XP_013652779.1, XP_013661292.2
OG0006887	Ag008G731240	XP_013643150.2, XP_048637910.1, XP_013700937.2, XP_048630879.1, XP_022562709.1
OG0006888	Ag008G731250	XP_048630880.1, XP_013722019.2, XP_022561594.2, XP_048606626.1, XP_048637914.1
OG0006889	Ag008G731820	XP_048630942.1, XP_013675418.2, XP_048603260.1, XP_048625413.1, XP_048595459.1
OG0006890	Ag008G732000	XP_013675422.1, XP_013675439.1, XP_013647068.2
OG0006891	Ag008G732230	XP_013710642.1, XP_048595465.1, XP_013729795.1, XP_048590851.1
OG0006892	Ag008G732410	XP_022569455.1, XP_022570528.1, XP_048606604.1, XP_013643096.2
OG0006893	Ag008G732820	XP_013678411.1, XP_048616835.1, XP_048603278.1, XP_048595467.1, XP_013710676.1
OG0006894	Ag008G733090	XP_013712012.1, XP_048595469.1, XP_013713006.1, XP_013728158.2
OG0006895	Ag008G734070	XP_013727453.1, XP_048616911.1, XP_013655208.2, XP_048590957.1
OG0006896	Ag008G734100	XP_013738514.2, XP_013712387.1, XP_013687716.1, XP_013653492.1
OG0006897	Ag008G734270	XP_048618442.1, XP_013653500.2, XP_013659250.2, XP_013654737.1, XP_013719107.1
OG0006898	Ag004G354270	XP_048611288.1, XP_013698886.1, XP_013649290.2, XP_013703015.2
OG0006899	Ag001G099690	XP_013712573.2, XP_048631529.1, XP_048630035.1, XP_013661393.2, XP_013688517.1, XP_048626289.1
OG0006900	Ag001G099580	XP_013683083.1, XP_048624110.1, XP_048604970.1, XP_013649799.2
OG0006901	Ag001G099550	XP_013641396.2, XP_013736642.2, XP_048595515.1, XP_048623856.1
OG0006902	Ag006G518880	XP_048625838.1, XP_048595092.1, XP_013710364.2, XP_013710302.1
OG0006903	Ag006G519720, Ag004G316050, Ag004G339080, Ag004G339110, Ag006G515050	XP_048624309.1, XP_013731239.2
OG0006904	Ag006G516930	XP_013642477.2, XP_013683696.3, XP_048632102.1, XP_013684310.2
OG0006905	Ag006G517300	XP_013735269.2, XP_022555098.2, XP_013731252.2, XP_048623077.1
OG0006906	Ag006G515760	XP_013735318.1, XP_022555091.1, XP_048604100.1, XP_048612288.1
OG0006907	Ag006G514970	XP_048595143.1, XP_013732725.2, XP_013735331.2, XP_022569745.1
OG0006908	Ag004G298750	NP_001302982.1, XP_048621803.1, XP_048613596.1, XP_048599274.1
OG0006909	Ag006G512260	XP_013684408.1, XP_048632071.1
OG0006910	Ag007G599490	XP_013735420.2, XP_013717664.2, XP_013675660.2, XP_013676975.2
OG0006911	Ag007G599420	XP_013717538.1, XP_013735427.2, XP_048595201.1, XP_013688536.1
OG0006912	Ag007G599250	XP_013735433.2, XP_013727751.2
OG0006913	Ag007G599050	XP_013685766.1, XP_013688567.1, XP_013735438.2, XP_013727771.2
OG0006914	Ag004G301460	XP_013700766.2
OG0006915	Ag007G587040	XP_013682371.1, XP_013703185.1, XP_013652720.1, XP_013706514.2
OG0006916	Ag007G587090	XP_048637432.1, XP_013706695.1, XP_013733432.1, XP_022565958.2, XP_048623513.1
OG0006917	Ag007G587250	XP_048623503.1, XP_013661747.2, XP_013749161.2, XP_013703582.2
OG0006918	Ag007G588210	XP_013734224.1, XP_013683453.2
OG0006919	Ag007G588570	XP_048611493.1, XP_013696985.2, XP_013672729.1, XP_013747244.2
OG0006920	Ag007G589220	XP_013748667.2, XP_013692271.1
OG0006921	Ag007G589040	XP_048634365.1, XP_013692130.1, XP_048636720.1, XP_048608397.1, XP_013734179.1
OG0006922	Ag007G588990, Ag007G588980	XP_013734187.1, XP_013683413.1, XP_048610101.1, XP_013752361.2
OG0006923	Ag007G588950	XP_022573991.1, XP_048634367.1, XP_013683414.2, XP_013734189.1
OG0006924	Ag007G588780	XP_013692270.2, XP_013748645.2, XP_013648866.1, XP_013723857.2
OG0006925	Ag007G589660	XP_013744397.1, XP_013723864.2, XP_013748694.2, XP_013737642.1
OG0006926	Ag007G589560	XP_022554711.1, XP_013723838.1, XP_048634358.1, XP_013741431.1, XP_013752365.2
OG0006927	Ag007G589840	XP_013693439.2, XP_013744389.2
OG0006928	Ag007G589980	XP_048636738.1, XP_013691120.2, XP_013752374.1, XP_013747178.2, XP_013695550.2
OG0006929	Ag007G590570	XP_048630747.1, XP_048608388.1, XP_013675713.1, XP_013744293.2, XP_013726269.2
OG0006930	Ag007G590590	XP_013726265.2, XP_013748712.2, XP_013675711.1, XP_013744299.1
OG0006931	Ag007G590930	XP_048608382.1, XP_013734132.1, XP_013743109.1, XP_013686050.1
OG0006932	Ag007G591790	XP_013683227.1, XP_013733929.2, XP_048634828.1, XP_013701983.1
OG0006933	Ag007G592130, Ag003G227400	XP_048633841.1, XP_048609937.1, XP_048630512.1, XP_013683244.1
OG0006934	Ag007G592350	XP_022556293.1, XP_013748809.2
OG0006935	Ag007G592590	XP_013683263.1, XP_013733955.1, XP_013643597.2, XP_013659710.2
OG0006936	Ag004G306080	XP_048621579.1, XP_013657525.1, XP_013696753.2, XP_013664538.1
OG0006937	Ag007G592890	XP_013642854.1, XP_013731173.1, XP_013670280.1, XP_013752430.1, XP_048630587.1, XP_013733966.2
OG0006938	Ag007G593370	XP_013647196.2, XP_013731174.1, XP_022576011.2, XP_048630278.1, XP_013752432.2
OG0006939	Ag007G593780	XP_013681311.2, XP_048630414.1, XP_022575434.1, XP_013730385.1
OG0006940	Ag007G594790	XP_013687278.1, XP_013744179.1, XP_013647708.1, XP_013718265.1
OG0006941	Ag007G595000	XP_013647692.2, XP_022567650.1, XP_048633782.1, XP_013691154.1, XP_013747292.1, XP_013740681.1
OG0006942	Ag007G595190	XP_048610081.1, XP_013747141.2, XP_013651819.2, XP_048610458.1
OG0006943	Ag007G595530	XP_048592836.1, XP_013653876.2, XP_048631850.1, XP_013733814.1
OG0006944	Ag007G595800	XP_013647668.2, XP_048610478.1, XP_048631854.1, XP_013726740.1
OG0006945	Ag007G597750	XP_013683914.1, XP_013735013.2, XP_013692328.2
OG0006946	Ag007G597660	XP_013742460.2, XP_048612432.1, XP_013680885.1, XP_013740719.2
OG0006947	Ag007G597490, Ag003G236270	XP_013740720.1, XP_013680887.1, XP_013744012.2, XP_013746508.1
OG0006948	Ag007G597100	XP_048633750.1, XP_013720439.1, XP_013693424.2, XP_013735021.2
OG0006949	Ag007G596970	XP_013743988.1, XP_013720536.1, XP_013653685.1, XP_013688302.2
OG0006950	Ag006G525760	XP_048612425.1, XP_013744037.2, XP_013710994.1, XP_013663993.2
OG0006951	Ag003G277730	XP_048612423.1, XP_048633716.1, XP_022547044.2, XP_048620950.1
OG0006952	Ag006G563520	XP_013693388.2, XP_013744052.2, XP_013733914.2, XP_013686839.1
OG0006953	Ag005G490580, Ag005G403030	XP_013640048.1, XP_048614335.1
OG0006954	Ag006G531010	XP_013706745.1, XP_013741548.1, XP_013741151.1, XP_013742272.2
OG0006955	Ag003G250960	XP_013738127.2, XP_013707524.1, XP_048621730.1, XP_013656547.2
OG0006956	Ag005G490460	XP_048626834.1, XP_013640016.1, XP_048614325.1, XP_013684233.2, XP_013735650.1
OG0006957	Ag005G490230	XP_048614302.1, XP_013750974.1, XP_013684221.2, XP_048632147.1
OG0006958	Ag005G490190	XP_022555118.2, XP_022571949.2, XP_048636251.1, XP_013721714.2, XP_013731987.2
OG0006959	Ag005G489940	XP_048636248.1, XP_048636992.1, XP_048627989.1, XP_022575679.2, XP_013684210.2, XP_013735670.2
OG0006960	Ag005G489120	XP_048614258.1, XP_013661461.2, XP_048636227.1, XP_048601989.1, XP_013682569.2
OG0006961	Ag005G489010	XP_048601975.1, XP_013682563.2, XP_048606006.1, XP_013735721.2
OG0006962	Ag005G488490	XP_013735733.2, XP_048606005.1
OG0006963	Ag005G488260	XP_022562200.2, XP_013740874.2, XP_013747435.1
OG0006964	Ag005G488150	XP_013732342.2, XP_048595755.1, XP_013732188.2
OG0006965	Ag005G487040	XP_048612835.1, XP_048636198.1, XP_013735745.2, XP_013745032.2
OG0006966	Ag005G486900	XP_048606041.1, XP_013745033.1, XP_013735747.2
OG0006967	Ag005G486670	XP_013742282.2, XP_013729366.2, XP_048632203.1, XP_013745040.1
OG0006968	Ag005G486170	XP_013727554.2, XP_022570615.1, XP_013731664.2, XP_048636175.1
OG0006969	Ag003G218660, Ag005G485800	XP_013747444.2, XP_048632212.1, XP_048614551.1, XP_013677062.1
OG0006970	Ag005G485650	XP_048632215.1, XP_013745054.1, XP_048614543.1, XP_048636149.1
OG0006971	Ag005G485450	XP_048636154.1, XP_013640662.2, XP_013746437.2, XP_013659041.2
OG0006972	Ag005G484920	XP_013742232.3, XP_048620452.1, XP_048636170.1, XP_013723592.1
OG0006973	Ag005G484710	XP_013684422.2, XP_013684424.1, XP_022559423.1
OG0006974	Ag005G484030	XP_013750713.2, XP_048615406.1, XP_013732127.2, XP_013705408.2
OG0006975	Ag005G483500	XP_048599536.1, XP_048619144.1, XP_048636099.1, XP_013750728.1
OG0006977	Ag005G482400	XP_013725443.2, XP_048602041.1, XP_022548465.2, XP_013693069.2
OG0006978	Ag005G482300	XP_013680996.2, XP_013740928.2, XP_013677355.1, XP_048602046.1, XP_013696383.2, XP_022571820.2
OG0006979	Ag005G481970	XP_013735917.2, XP_013684462.1
OG0006980	Ag005G481920	XP_013684461.1, XP_013735916.2, XP_048599267.1, XP_013647836.1, XP_013640776.2
OG0006981	Ag007G630430	XP_013727728.2, XP_048624995.1, XP_013683169.2, XP_013730188.2
OG0006982	Ag005G480820	XP_048600819.1, XP_048630084.1, XP_013681022.1, XP_013684672.2
OG0006983	Ag005G480800	XP_013684558.1, XP_013684671.2, XP_048630090.1, XP_048600818.1, XP_013640815.2
OG0006984	Ag005G480550	XP_013750642.2, XP_013706276.1, XP_022555157.2, XP_022551022.2
OG0006985	Ag005G480360	XP_048617033.1, XP_048615340.1, XP_048636025.1
OG0006986	Ag005G479730	XP_013750569.2, XP_013696368.1, XP_013684533.1, XP_013684646.2
OG0006987	Ag005G479230	XP_048600800.1, XP_013724121.2, XP_013750509.2, XP_013697585.1
OG0006988	Ag005G478240	XP_013696924.1, XP_022575609.1
OG0006989	Ag002G185690	XP_013690745.1, XP_013744811.2, XP_013734524.2, XP_013716972.2
OG0006990	Ag002G185130	XP_048634585.1, XP_048611125.1, XP_013748057.1, XP_013693682.1
OG0006991	Ag002G184810	XP_013734539.2, XP_013717059.1, XP_013748053.1, XP_013697343.1
OG0006992	Ag002G183940	XP_013734570.2, XP_013716905.1, XP_013748028.1, XP_013686955.2
OG0006993	Ag002G183210	XP_013716888.1, XP_013687680.1, XP_013744831.1
OG0006994	Ag002G182050	XP_013748304.2, XP_013676828.2, XP_013717104.2, XP_048608558.1
OG0006995	Ag002G180600	XP_022544411.1, XP_048634602.1, XP_022554827.1
OG0006996	Ag002G181000	XP_048609406.1, XP_013752216.2, XP_013744855.1, XP_048611101.1
OG0006997	Ag002G178260	XP_013702991.1, XP_048634571.1, XP_013707603.1, XP_013734644.2
OG0006998	Ag002G178090	XP_013748258.2, XP_013705385.1, XP_022554813.1, XP_048626380.1, XP_013734652.1
OG0006999	Ag002G177970	XP_013745122.3, XP_048611084.1, XP_048626378.1, XP_048631692.1, XP_013706654.2
OG0007000	Ag002G177960	XP_048634564.1, XP_048611086.1, XP_013734653.2, XP_048631693.1, XP_013706652.1
OG0007001	Ag002G164870	XP_013748529.1, XP_048630062.1, XP_013742631.1
OG0007002	Ag002G164900	XP_013679674.2, XP_048610997.1, XP_013740518.2, XP_013680790.1
OG0007005	Ag002G166120	XP_013692354.1, XP_048636530.1, XP_048631411.1, XP_013744704.2, XP_013687551.2
OG0007006	Ag002G166600	NP_001303059.1, XP_048631424.1, XP_048610573.1, XP_013744702.2, XP_013688083.1
OG0007007	Ag007G620120, Ag002G167240	XP_013744674.1, XP_048611023.1, XP_048628449.1, XP_013748425.2, XP_013691395.2
OG0007008	Ag002G171070	XP_013688907.1, XP_013688942.1, XP_013738288.2, XP_048634506.1, XP_048611048.1
OG0007009	Ag002G171520	XP_013738306.1, XP_013689001.1
OG0007010	Ag002G171760	XP_013682658.1, XP_013719274.2, XP_013692183.2
OG0007011	Ag002G171900	XP_013716429.2, XP_022570915.2, XP_013752243.2, XP_013690779.2
OG0007012	Ag002G172040	XP_013747338.2, XP_048629496.1, XP_013690983.2, XP_013752244.2, XP_013723913.1, XP_013716440.1
OG0007013	Ag002G174600	XP_013723887.2, XP_048631663.1, XP_013744782.2, XP_013698871.1
OG0007014	Ag002G175670	XP_013702651.1, XP_022574110.2, XP_048609456.1, XP_048636484.1
OG0007015	Ag002G176850, Ag002G176860, Ag002G176870	XP_013740609.2, XP_013705662.1, XP_022574896.2, NP_001302975.1
OG0007016	Ag004G323930	XP_013691899.2, XP_013641699.2, XP_013708469.2, XP_013662222.2
OG0007017	Ag004G324050, Ag003G209610	XP_048630825.1, XP_013676928.2, XP_013648578.2, XP_013702689.1
OG0007018	Ag004G324870	XP_013641667.1, XP_048614130.1, XP_013699498.1, XP_048594112.1
OG0007019	Ag005G470670	XP_013681472.2, XP_048635891.1
OG0007020	Ag004G325620	XP_013660459.2, XP_013641617.1, XP_048597633.1, XP_048621154.1
OG0007021	Ag004G325690	XP_013641610.1, XP_013660452.2, XP_013682953.2, XP_013708282.1
OG0007022	Ag004G326340	XP_013641591.1, XP_013744550.1, XP_013682952.2, XP_048594104.1, XP_013712195.2
OG0007023	Ag003G239990	XP_013659951.2, XP_013729340.1, XP_013649541.1, XP_013702336.1
OG0007024	Ag004G327940	XP_013682980.1, XP_048622388.1, XP_013744611.1, XP_013641762.2
OG0007025	Ag004G328010	XP_048610897.1, XP_048614194.1, XP_013641754.2
OG0007026	Ag004G328590	XP_048594087.1, XP_013653870.1, XP_013723315.2, XP_013641741.2
OG0007027	Ag004G328760	XP_013681194.2, XP_013691442.1, XP_013660229.2, XP_048621124.1
OG0007028	Ag004G330290	XP_013683029.1, XP_013657259.2, XP_013641835.2, XP_013723272.2
OG0007029	Ag004G331550	XP_013696697.3, XP_022557242.1, XP_013664637.2, XP_013660190.1
OG0007030	Ag004G331560	XP_048597555.1, XP_048621088.1, XP_048594063.1, XP_013728136.1
OG0007031	Ag004G331930	XP_013654473.2, XP_013728153.1, XP_048621083.1, XP_048597554.1, XP_013697581.1, XP_013646712.2
OG0007032	Ag004G331940	XP_013728152.1, XP_013657228.2, XP_013697580.2, XP_013641917.2
OG0007033	Ag004G332340	XP_048638457.1, XP_048626852.1, XP_022557231.1
OG0007034	Ag004G332530	XP_013741505.2, XP_013729467.1, XP_013641869.2, XP_013712297.1
OG0007035	Ag004G334670	XP_013737920.2, XP_013727431.1, XP_048612694.1, XP_048612707.1, XP_013717670.2
OG0007036	Ag004G335330, Ag001G074380	XP_048638495.1, XP_013719590.1, XP_013651640.1
OG0007037	Ag004G336790	XP_013686011.1, XP_013722054.2, XP_013642334.2, XP_013671984.1
OG0007038	Ag004G338020	XP_048594014.1, XP_013728283.1, XP_048612757.1, XP_013642374.2
OG0007039	Ag004G338110	XP_013721817.1, XP_022546754.1
OG0007040	Ag004G338480	XP_048618694.1, XP_013722110.2, XP_048622464.1, XP_013752335.1, XP_022559454.1
OG0007041	Ag004G338550	XP_048622465.1, XP_013722138.2
OG0007042	Ag004G342080	XP_048626615.1, XP_048591794.1, XP_022567432.1, XP_013649510.1, XP_013695262.2
OG0007043	Ag003G242190	XP_013665723.2, XP_048592704.1, XP_013662883.1, XP_013696181.2
OG0007044	Ag007G633110	XP_013653306.2, XP_013666525.1
OG0007046	Ag003G243380	XP_022545987.1, XP_048621841.1, XP_013662864.1, XP_013698468.2
OG0007047	Ag003G247460	XP_013657186.1, XP_022545963.2, XP_048612828.1, XP_013642098.2
OG0007050	Ag008G665730	XP_013723570.1, XP_013654950.2, XP_013671543.2, XP_013739121.2
OG0007051	Ag006G529720	XP_013692387.2, XP_013739299.1, XP_013644215.2, XP_022567955.2, XP_013723974.2
OG0007052	Ag007G598330	XP_048619066.1, XP_048619068.1, XP_048619347.1, XP_048597686.1, XP_013671223.2
OG0007053	Ag008G680390	XP_013640555.1, XP_013683334.1, XP_048593598.1, XP_013644091.2, XP_013720073.2
OG0007054	Ag003G252460	XP_013703288.1, XP_013738202.1
OG0007055	Ag006G527690	XP_013747034.1, XP_013747049.2, XP_022564004.1, XP_022547573.2
OG0007056	Ag006G524090	XP_013746968.1, XP_013691165.2, XP_013710259.1, XP_013660067.1
OG0007057	Ag002G174950	XP_013702200.2, XP_013745082.2, XP_048636493.1, XP_022569528.1
OG0007059	Ag006G522540	XP_013670495.2, XP_013717023.2, XP_048621020.1, XP_013660357.2
OG0007060	Ag006G518180	XP_048631908.1, XP_048608801.1, XP_048629386.1, XP_013664307.2, XP_013711750.2
OG0007062	Ag004G320940, Ag004G320970	XP_022543882.2, XP_022570471.2, XP_048621226.1, XP_013698146.2
OG0007063	Ag004G319920	XP_013655246.1, XP_013675208.2
OG0007063	Ag004G319900	XP_013710531.1, XP_013660259.2
OG0007064	Ag004G319180	XP_048622344.1, XP_013664672.2, XP_013711493.2, XP_013691540.2, XP_048638212.1
OG0007065	Ag004G317540	XP_048630209.1, XP_013695425.2, XP_013708745.1, XP_013641229.2, XP_013696765.1
OG0007066	Ag004G317190	XP_013708905.2, XP_048597740.1, XP_013698053.2, XP_048638158.1
OG0007067	Ag004G317090	XP_013708907.1, XP_013696209.1, XP_013675218.1, XP_013655229.1
OG0007068	Ag004G315860	XP_048622326.1, XP_022546092.2, XP_013711300.1, XP_022576411.2, XP_013742615.1
OG0007069	Ag004G315770	XP_013712596.1, XP_048597752.1, XP_022559201.2, XP_013742620.3
OG0007070	Ag004G314820	XP_013711457.2, XP_013708349.2, XP_013657464.2, XP_022558963.1
OG0007071	Ag002G196650	XP_048599810.1
OG0007071	Ag004G314380	XP_048634714.1
OG0007072	Ag004G313310	XP_013749129.1, XP_013657420.1, XP_022564717.1, XP_013710247.1
OG0007073	Ag004G313280	XP_013645441.2, XP_013693821.1
OG0007074	Ag004G313060	XP_022558978.2, XP_048613937.1, XP_048597782.1, XP_022564005.1
OG0007075	Ag004G313010	XP_013651527.1, XP_013676256.2, XP_013655375.2, XP_013751462.1
OG0007076	Ag004G311750	XP_013640923.1, XP_048638070.1, XP_013645828.1
OG0007077	Ag004G311060	XP_022559338.2, XP_048627713.1, XP_048627340.1, XP_013703516.1, XP_013657742.1
OG0007078	Ag004G310560	XP_013696064.1, XP_013646443.1, XP_013657713.1, XP_013750847.1
OG0007079	Ag004G310550	XP_013640975.2, XP_013697217.1, XP_022546146.2, XP_013750844.1
OG0007080	Ag004G309760	XP_013750866.1, XP_048622249.1, XP_013657687.1, XP_013711399.1, NP_001302674.1
OG0007081	Ag004G309210	XP_013657668.1, XP_013750888.1, XP_013641029.2, XP_013711592.2
OG0007082	Ag004G308980	XP_013641047.2, XP_013711279.2, XP_013657629.1, XP_013750899.1
OG0007083	Ag004G308300	XP_013672648.2, XP_022547308.1, XP_013641101.2, XP_013712333.1
OG0007084	Ag002G203610	XP_013734849.2, XP_013734872.1, XP_013747630.1, XP_022557867.2
OG0007085	Ag004G307070	XP_013696280.2, XP_013691348.2
OG0007086	Ag004G306790	XP_048599480.1, XP_048626868.1, XP_013696776.2, XP_048597868.1, XP_013716439.1
OG0007087	Ag004G306750	XP_013716106.1, XP_048597871.1, XP_013691155.1, XP_013695904.2, XP_048626866.1
OG0007088	Ag004G306020	XP_013697030.1, XP_013664539.2
OG0007089	Ag008G677350	XP_013698857.1, XP_013656336.1, XP_013702857.2, XP_013661455.2
OG0007090	Ag003G277140	XP_013654875.1, XP_048594837.1, XP_048635834.1, XP_013664248.1
OG0007091	Ag008G692410, Ag004G305310	XP_013693933.1, XP_048628943.1, XP_013716402.1, XP_013660632.1
OG0007092	Ag004G305150	XP_013665679.1, XP_013695229.2, XP_013716173.1
OG0007093	Ag004G304590	XP_013716121.1, XP_013660604.3, XP_048621553.1
OG0007094	Ag004G303190	XP_022570320.1, XP_022546214.2, XP_013675133.2, XP_022576254.2
OG0007095	Ag004G302950	XP_048613694.1, XP_013666448.2
OG0007096	Ag004G302800	XP_013720487.2, XP_022547261.1, XP_048599373.1, XP_013716318.2
OG0007097	Ag004G302650	XP_013664812.1, XP_013699224.2, XP_013666463.1, XP_013693766.1
OG0007098	Ag004G302610	XP_013658990.1, XP_048597919.1, XP_013665626.1, XP_013695255.1, XP_013720499.3
OG0007099	Ag004G302260	XP_013666387.1, XP_013698104.2, XP_022547602.2, XP_048621959.1
OG0007100	Ag004G397740, Ag004G301050	XP_013695686.2, XP_022563417.1
OG0007101	Ag004G301660	XP_013660300.1, XP_048613667.1, XP_013665613.2, XP_013696035.2
OG0007102	Ag004G300110	XP_048597960.1, XP_048622566.1, XP_013711741.2, XP_048613626.1, XP_048599306.1
OG0007103	Ag004G300040	XP_048622571.1, XP_013664877.2, XP_022547230.2, XP_048621933.1
OG0007104	Ag004G299990	XP_013695492.2, XP_013693310.1, XP_013719253.1, XP_048613637.1
OG0007105	Ag004G299970	XP_013693911.1, XP_013695496.2, XP_013719150.2, XP_048613634.1
OG0007107	Ag001G066990	XP_048618592.1, XP_013737142.2, XP_013745595.2, XP_048631802.1, XP_013644392.2
OG0007108	Ag004G297410	XP_013749984.1, XP_022553233.2, XP_048621426.1, XP_048597998.1, XP_048614447.1, XP_048599241.1
OG0007109	Ag007G613940	XP_013713905.1, XP_048626144.1, XP_013662405.1
OG0007110	Ag007G613880	XP_048609863.1, XP_013665981.1, XP_022548756.1, XP_013675479.2, XP_013714181.1
OG0007111	Ag007G613820	XP_022549254.1, XP_013667649.1, XP_013714552.1, XP_013727788.1
OG0007112	Ag007G613500	XP_013667640.1, XP_022549261.1, XP_022572678.2, XP_022554372.1
OG0007113	Ag007G615880	XP_013667713.2, XP_013712747.1, XP_013713403.3, XP_048626163.1
OG0007114	Ag007G618170	XP_013728987.2, XP_013728201.2, XP_013720862.1, XP_013654908.2
OG0007115	Ag007G617550	XP_013659906.2, XP_022571108.1, XP_048598257.1
OG0007116	Ag007G619370	XP_013728825.2, XP_048626463.1, XP_013662339.1, XP_048602342.1
