Orthogroup	Alyssum_gmelinii	Brassica_oleracea
OG0009377	Ag003G238000	XP_013618646.1, XP_013590295.1
OG0009378	Ag003G239020	XP_013588438.1, XP_013591921.1
OG0009379	Ag003G239140	XP_013592261.1, XP_013588324.1
OG0009380	Ag003G239230	XP_013588809.1, XP_013592371.1, XP_013589512.1
OG0009382	Ag003G240030	XP_013591759.1, XP_013621520.1
OG0009383	Ag003G233010	XP_013590575.1
OG0009384	Ag003G214280	XP_013619938.1
OG0009385	Ag003G214220	XP_013588054.1, XP_013616155.1
OG0009386	Ag003G213500	XP_013591597.1, XP_013618218.1
OG0009387	Ag003G213470	XP_013592242.1
OG0009388	Ag003G213370	XP_013590015.1
OG0009389	Ag003G212750	XP_013625010.1, XP_013588308.1
OG0009390	Ag003G212410	XP_013620376.1, XP_013590893.1
OG0009391	Ag003G212080	XP_013588418.1
OG0009392	Ag003G210630	XP_013588521.1, XP_013591126.1
OG0009393	Ag003G210590	XP_013591129.1, XP_013591943.1
OG0009394	Ag003G210340	XP_013624414.1, XP_013587995.1, XP_013588437.1
OG0009395	Ag003G209080	XP_013590816.1, XP_013619640.1
OG0009396	Ag003G208280	XP_013590793.1, XP_013589423.1
OG0009397	Ag003G208160	XP_013616641.1, XP_013588794.1
OG0009398	Ag003G207380	XP_013589777.1, XP_013618129.1, XP_013617396.1
OG0009399	Ag003G207410	XP_013591430.1, XP_013619672.1
OG0009400	Ag003G207680	XP_013608935.1, XP_013607081.1
OG0009401	Ag005G470580	XP_013637876.1, XP_013622306.1
OG0009402	Ag005G470230	XP_013628243.1, XP_013611138.1
OG0009403	Ag005G470000	XP_013586839.1, XP_013611090.1
OG0009404	Ag005G469980	XP_013611078.1, XP_013584489.1
OG0009405	Ag005G469740	XP_013585212.1, XP_013625610.1
OG0009406	Ag005G469520	XP_013610938.1, XP_013628314.1
OG0009407	Ag005G469010	XP_013594209.1, XP_013584931.1
OG0009408	Ag005G468360	XP_013610793.1, XP_013585369.1
OG0009409	Ag005G466240	XP_013586274.1
OG0009410	Ag005G466110	XP_013628325.1, XP_013610534.1
OG0009411	Ag005G465890	XP_013610473.1, XP_013586900.1
OG0009412	Ag005G465790	XP_013586055.1
OG0009413	Ag005G465460	XP_013610368.1, XP_013584251.1
OG0009414	Ag005G465200	XP_013587244.1, XP_013610306.1
OG0009415	Ag005G465170	XP_013584213.1, XP_013633642.1
OG0009416	Ag005G464510	XP_013638407.1, XP_013630127.1
OG0009417	Ag005G464480	XP_013621298.1, XP_013586468.1
OG0009418	Ag005G464440	XP_013584024.1, XP_013584747.1
OG0009419	Ag005G462910	XP_013639154.1, XP_013626019.1
OG0009420	Ag005G462670	XP_013584507.1, XP_013609992.1
OG0009421	Ag005G462650	XP_013637777.1, XP_013583335.1
OG0009422	Ag005G462620	XP_013628683.1, XP_013587627.1
OG0009423	Ag005G462600	XP_013595738.1, XP_013583334.1
OG0009424	Ag005G461820	XP_013637993.1, XP_013617558.1
OG0009425	Ag005G461760	XP_013609703.1, XP_013638270.1
OG0009426	Ag005G461670	XP_013584989.1
OG0009427	Ag005G459950	XP_013620075.1, XP_013583859.1
OG0009428	Ag005G459820	XP_013622256.1, XP_013587439.1
OG0009429	Ag005G459810	XP_013630076.1, XP_013586644.1
OG0009430	Ag005G454400, Ag005G458870	XP_013609401.1, XP_013609410.1
OG0009431	Ag005G458440	XP_013594260.1, XP_013626283.1
OG0009432	Ag005G458430	XP_013585738.1
OG0009433	Ag006G516870	XP_013606983.1, XP_013629679.1
OG0009434	Ag005G457380	XP_013625639.1, XP_013638413.1
OG0009435	Ag005G456240	XP_013587611.1, XP_013622812.1
OG0009436	Ag021G743400, Ag003G225400, Ag007G630580	XP_013637833.1
OG0009437	Ag005G454840	XP_013585455.1, XP_013616253.1
OG0009438	Ag005G453550	XP_013584076.1, XP_013639035.1
OG0009439	Ag005G453510	XP_013623388.1, XP_013637799.1
OG0009440	Ag005G452600	XP_013583914.1, XP_013627278.1
OG0009441	Ag005G450060	XP_013594641.1
OG0009441	Ag002G114340, Ag005G450050	XP_013638124.1
OG0009442	Ag005G449470	XP_013608434.1, XP_013584724.1
OG0009443	Ag005G449460	XP_013608408.1, XP_013587327.1
OG0009444	Ag005G448150	XP_013638290.1, XP_013625374.1
OG0009445	Ag005G447420	XP_013629171.1, XP_013638605.1
OG0009446	Ag005G446300	XP_013638519.1, XP_013608265.1
OG0009447	Ag005G445980	XP_013584944.1
OG0009448	Ag005G445940	XP_013584009.1
OG0009449	Ag005G445820	XP_013629828.1
OG0009450	Ag005G444310, Ag005G443020	XP_013585320.1, XP_013594912.1
OG0009451	Ag005G443750, Ag005G442600	XP_013630592.1, XP_013584142.1
OG0009452	Ag005G441170	XP_013607687.1, XP_013586797.1
OG0009454	Ag005G438340	XP_013586861.1
OG0009455	Ag005G436910	XP_013586581.1, XP_013607344.1
OG0009456	Ag005G435010	XP_013623521.1, XP_013599013.1
OG0009457	Ag013G741620, Ag005G435000	XP_013618400.1, XP_013594049.1
OG0009458	Ag005G427290	XP_013625448.1
OG0009459	Ag008G679880	XP_013621391.1, XP_013612489.1
OG0009460	Ag005G421360	XP_013611898.1, XP_013628884.1
OG0009461	Ag005G420950	XP_013630081.1, XP_013593546.1
OG0009462	Ag005G420870	XP_013608902.1, XP_013629608.1
OG0009463	Ag005G420820	XP_013629051.1, XP_013610005.1
OG0009464	Ag005G421650	XP_013629052.1, XP_013612401.1
OG0009465	Ag005G421720	XP_013612461.1, XP_013627354.1
OG0009466	Ag007G608410	XP_013623143.1
OG0009467	Ag004G302390	XP_013629832.1, XP_013596611.1
OG0009468	Ag005G419130	XP_013622087.1, XP_013593020.1
OG0009469	Ag005G419030	XP_013609558.1
OG0009470	Ag005G418950	XP_013635838.1, XP_013596710.1
OG0009471	Ag005G416500	XP_013607095.1, XP_013593553.1
OG0009472	Ag005G415920	XP_013630557.1
OG0009473	Ag005G415700	XP_013607064.1, XP_013596152.1
OG0009474	Ag005G414920	XP_013626836.1, XP_013596404.1
OG0009475	Ag005G410530	XP_013626841.1, XP_013596371.1
OG0009476	Ag005G408310	XP_013612588.1, XP_013598877.1
OG0009477	Ag005G405990	XP_013604302.1, XP_013606613.1
OG0009478	Ag005G403090	XP_013608802.1, XP_013593615.1
OG0009479	Ag005G403140	XP_013593273.1, XP_013612704.1
OG0009480	Ag005G403380	XP_013605859.1, XP_013610183.1
OG0009481	Ag005G403570	XP_013596316.1, XP_013605582.1
OG0009482	Ag005G404350	XP_013602724.1, XP_013614198.1
OG0009483	Ag001G000580	XP_013589821.1
OG0009484	Ag001G002420	XP_013627370.1, XP_013627023.1, XP_013623042.1
OG0009485	Ag001G002880	XP_013625748.1
OG0009486	Ag001G003830	XP_013591758.1, XP_013590916.1
OG0009487	Ag001G004840	XP_013590146.1, XP_013590270.1
OG0009488	Ag001G004870	XP_013628659.1, XP_013591739.1
OG0009489	Ag001G006130	XP_013592598.1, XP_013613498.1
OG0009490	Ag001G006840	XP_013590493.1, XP_013590498.1
OG0009491	Ag001G007130	XP_013625400.1, XP_013589930.1
OG0009492	Ag001G007340, Ag001G007370	XP_013591371.1, XP_013591216.1
OG0009493	Ag001G008540	XP_013587765.1, XP_013592288.1
OG0009494	Ag001G012420	XP_013587779.1
OG0009495	Ag001G011780	XP_013589983.1
OG0009496	Ag001G015210	XP_013623378.1
OG0009497	Ag001G016240	XP_013587930.1, XP_013621714.1
OG0009498	Ag001G016610	XP_013591509.1, XP_013585705.1
OG0009499	Ag007G612280	XP_013621260.1, XP_013606785.1
OG0009500	Ag001G018100	XP_013604257.1, XP_013590176.1
OG0009501	Ag001G019150, Ag001G018890	XP_013589857.1
OG0009502	Ag011G740820, Ag001G019630	XP_013584006.1, XP_013590011.1
OG0009503	Ag001G097840	XP_013603444.1
OG0009504	Ag001G022780	XP_013588722.1, XP_013613751.1
OG0009505	Ag001G022940	XP_013613756.1, XP_013591086.1
OG0009506	Ag001G023290	XP_013590003.1, XP_013602572.1
OG0009507	Ag002G161010	XP_013631929.1, XP_013631900.1
OG0009509	Ag002G160580	XP_013635646.1, XP_013635842.1
OG0009510	Ag001G065490	XP_013593775.1, XP_013599908.1
OG0009511	Ag001G064610	XP_013594073.1, XP_013599830.1
OG0009512	Ag001G064530, Ag003G246370	XP_013605561.1, XP_013631661.1
OG0009513	Ag001G070580	XP_013592753.1, XP_013632109.1
OG0009514	Ag001G071810	XP_013591861.1, XP_013600193.1
OG0009515	Ag001G071710	XP_013635147.1, XP_013602847.1
OG0009516	Ag001G072690	XP_013592272.1, XP_013613510.1
OG0009517	Ag001G073380	XP_013636263.1, XP_013590810.1
OG0009518	Ag001G074090	XP_013605480.1
OG0009519	Ag001G074440	XP_013600537.1, XP_013631083.1
OG0009520	Ag001G074490	XP_013600283.1, XP_013635154.1
OG0009522	Ag001G074690	XP_013589866.1, XP_013602554.1
OG0009523	Ag002G109360, Ag002G113350	XP_013593338.1
OG0009524	Ag001G075880	XP_013602041.1, XP_013589987.1
OG0009525	Ag001G075870	XP_013604452.1
OG0009527	Ag001G076140	XP_013600032.1, XP_013637194.1
OG0009528	Ag001G076470	XP_013605374.1, XP_013591930.1
OG0009529	Ag001G078320	XP_013631448.1, XP_013600715.1
OG0009530	Ag001G080260	XP_013632187.1, XP_013602982.1
OG0009531	Ag001G080380	XP_013588751.1, XP_013600781.1
OG0009532	Ag001G080900	XP_013599677.1
OG0009533	Ag001G081160	XP_013590348.1, XP_013600679.1
OG0009534	Ag001G083170	XP_013605902.1, XP_013591262.1
OG0009535	Ag001G083420	XP_013602449.1
OG0009536	Ag001G083620	XP_013600639.1, XP_013636215.1
OG0009537	Ag001G085990	XP_013614176.1, XP_013603769.1
OG0009538	Ag001G086330	XP_013605679.1, XP_013591870.1
OG0009539	Ag001G086430	XP_013635452.1, XP_013603683.1
OG0009540	Ag001G088800	XP_013592412.1, XP_013605335.1
OG0009541	Ag001G089560	XP_013592045.1, XP_013636910.1
OG0009542	Ag001G090380	XP_013588443.1, XP_013600470.1
OG0009543	Ag001G090710	XP_013588568.1, XP_013602011.1
OG0009544	Ag008G723750	XP_013593720.1
OG0009545	Ag001G093080	XP_013590522.1, XP_013602785.1
OG0009546	Ag001G093120	XP_013588581.1, XP_013602065.1
OG0009547	Ag001G093450	XP_013602693.1
OG0009548	Ag001G093900	XP_013612561.1, XP_013604811.1
OG0009549	Ag001G094250	XP_013591018.1, XP_013605766.1
OG0009550	Ag001G094270	XP_013590190.1
OG0009551	Ag001G095100	XP_013588010.1, XP_013602935.1
OG0009552	Ag001G097430	XP_013591829.1, XP_013604755.1
OG0009554	Ag001G098490	XP_013634469.1, XP_013602417.1
OG0009555	Ag001G098630	XP_013599840.1, XP_013632023.1
OG0009556	Ag001G098740	XP_013636560.1, XP_013599606.1
OG0009557	Ag001G093650	XP_013588394.1, XP_013630854.1, XP_013602342.1
OG0009559	Ag001G008300	XP_013589981.1
OG0009561	Ag002G147310, Ag001G019870	XP_013638010.1
OG0009563	Ag001G083760	XP_013603027.1, XP_013632305.1, XP_013589347.1
OG0009564	Ag001G100100	XP_013597398.1, XP_013596619.1
OG0009565	Ag002G125220	XP_013615965.1, XP_013613601.1
OG0009567	Ag002G167790	XP_013627039.1
OG0009567	Ag006G553320	XP_013594096.1
OG0009568	Ag002G174760	XP_013631471.1
OG0009569	Ag002G176020	XP_013634558.1, XP_013636639.1
OG0009570	Ag002G189900	XP_013634432.1, XP_013627078.1
OG0009571	Ag002G203510	XP_013632367.1, XP_013637121.1, XP_013632368.1
OG0009572	Ag003G238930	XP_013621557.1, XP_013591299.1
OG0009573	Ag003G253360	XP_013593299.1, XP_013601135.1
OG0009574	Ag003G273920	XP_013639799.1, XP_013598699.1
OG0009575	Ag003G276940	XP_013596500.1, XP_013593999.1
OG0009576	Ag004G303810	XP_013639105.1, XP_013603655.1
OG0009577	Ag004G309090	XP_013586818.1
OG0009578	Ag004G309350	XP_013638317.1, XP_013603371.1
OG0009579	Ag004G310920	XP_013602585.1, XP_013639033.1
OG0009580	Ag004G312320	XP_013638690.1, XP_013599542.1
OG0009581	Ag004G315010	XP_013600219.1, XP_013603783.1, XP_013585153.1
OG0009582	Ag004G315250	XP_013584911.1, XP_013603435.1, XP_013603324.1
OG0009583	Ag004G323910	XP_013601819.1, XP_013586236.1
OG0009585	Ag004G343060	XP_013589526.1, XP_013588048.1
OG0009586	Ag004G352280	XP_013612871.1, XP_013592629.1
OG0009587	Ag005G408510	XP_013610776.1, XP_013596906.1
OG0009588	Ag005G419840	XP_013589969.1
OG0009590	Ag005G461400, Ag005G461410, Ag005G461390, Ag005G461380	XP_013613846.1
OG0009591	Ag005G489880	XP_013620840.1, XP_013611472.1
OG0009592	Ag006G492870	XP_013626751.1
OG0009595	Ag006G577580	XP_013596516.1, XP_013603476.1
OG0009596	Ag007G582020	XP_013639473.1, XP_013594623.1
OG0009597	Ag007G584160	XP_013592331.1, XP_013605232.1
OG0009598	Ag007G585300	XP_013599577.1
OG0009599	Ag007G585380	XP_013605094.1
OG0009600	Ag007G589830, Ag007G589800	XP_013633519.1, XP_013637348.1
OG0009601	Ag007G591230	XP_013636349.1, XP_013633511.1
OG0009603	Ag007G613090	XP_013609604.1, XP_013628425.1
OG0009604	Ag007G616670	XP_013618839.1, XP_013606182.1
OG0009605	Ag007G617790	XP_013628549.1, XP_013606625.1
OG0009606	Ag007G618600	XP_013616800.1, XP_013626009.1
OG0009607	Ag007G623690	XP_013610486.1, XP_013627095.1
OG0009608	Ag007G631120	XP_013620152.1, XP_013607433.1
OG0009609	Ag007G654100	XP_013631076.1, XP_013591917.1
OG0009610	Ag007G657410	XP_013589294.1, XP_013631744.1
OG0009611	Ag008G705540	XP_013629988.1, XP_013620760.1
OG0009612	Ag008G720460	XP_013621665.1, XP_013595283.1
OG0009613	Ag008G726150	XP_013597619.1, XP_013608991.1
OG0009614	Ag008G726190	XP_013596264.1, XP_013619850.1
OG0009615	Ag008G734840	XP_013619750.1, XP_013597483.1
OG0009616	Ag008G734930	XP_013610706.1, XP_013597226.1
OG0009635	Ag006G566750	XP_013602718.1
OG0009636	Ag006G576630	XP_013625276.1
OG0009637	Ag003G257830	XP_013637698.1
OG0009639	Ag003G258960	XP_013598975.1
OG0009640	Ag003G259180	XP_013596413.1
OG0009641	Ag003G260710	XP_013597956.1
OG0009643	Ag002G138100, Ag002G134620	XP_013596277.1
OG0009644	Ag008G718890	XP_013618920.1, XP_013609193.1
OG0009645	Ag003G266800	XP_013595160.1, XP_013625885.1
OG0009646	Ag003G267860	XP_013585531.1, XP_013628133.1
OG0009647	Ag007G585330	XP_013588230.1
OG0009648	Ag003G270570	XP_013610523.1
OG0009649	Ag003G279060	XP_013617719.1, XP_013596392.1
OG0009650	Ag003G277850	XP_013622315.1
OG0009651	Ag003G278080	XP_013597367.1
OG0009652	Ag003G277040	XP_013593363.1, XP_013619341.1
OG0009653	Ag003G276250	XP_013592333.1
OG0009654	Ag008G716320	XP_013628210.1
OG0009655	Ag003G274540	XP_013588898.1, XP_013621840.1
OG0009656	Ag003G274400	XP_013590716.1, XP_013597395.1
OG0009657	Ag003G273620	XP_013606568.1, XP_013599256.1
OG0009658	Ag005G418920	XP_013597349.1
OG0009659	Ag003G281440	XP_013600184.1, XP_013625057.1
OG0009660	Ag003G283070	XP_013629328.1
OG0009661	Ag003G283370	XP_013585364.1
OG0009662	Ag008G714040	XP_013620559.1
OG0009663	Ag003G284730	XP_013609937.1, XP_013630679.1
OG0009664	Ag007G579710, Ag007G580410	XP_013584075.1
OG0009665	Ag007G578960	XP_013602898.1
OG0009666	Ag007G578740	XP_013587436.1, XP_013586729.1
OG0009667	Ag007G578730	XP_013638177.1
OG0009668	Ag007G578660	XP_013583792.1
OG0009670	Ag007G578210	XP_013587622.1
OG0009671	Ag007G578100	XP_013637825.1, XP_013585467.1
OG0009672	Ag007G578000	XP_013599765.1
OG0009674	Ag007G577930	XP_013605028.1
OG0009675	Ag007G577900	XP_013615829.1, XP_013584680.1, XP_013613942.1
OG0009676	Ag001G101100	XP_013583641.1, XP_013605747.1
OG0009677	Ag001G101120	XP_013583680.1, XP_013584008.1
OG0009678	Ag001G101370	XP_013620968.1
OG0009679	Ag001G101400	XP_013618526.1
OG0009680	Ag004G340210	XP_013598841.1, XP_013601484.1
OG0009681	Ag001G102080	XP_013616175.1
OG0009682	Ag004G366320	XP_013612524.1
OG0009683	Ag004G307710, Ag003G209050	XP_013607280.1
OG0009684	Ag004G367130	XP_013615081.1
OG0009685	Ag006G506460, Ag004G340990	XP_013633863.1, XP_013617804.1
OG0009686	Ag004G367990	XP_013624735.1
OG0009687	Ag004G368490	XP_013637079.1
OG0009688	Ag004G369740	XP_013605265.1
OG0009689	Ag004G369590	XP_013606837.1
OG0009690	Ag004G370350	XP_013606371.1
OG0009691	Ag004G373940	XP_013637338.1, XP_013592442.1
OG0009693	Ag004G377500	XP_013634602.1, XP_013631228.1
OG0009694	Ag005G449490	XP_013606213.1, XP_013593890.1
OG0009695	Ag002G174490	XP_013598870.1
OG0009696	Ag005G452890, Ag005G452860	XP_013594863.1, XP_013606648.1
OG0009697	Ag002G140880	XP_013614551.1
OG0009698	Ag004G322340	XP_013603016.1
OG0009699	Ag002G139150	XP_013616464.1
OG0009700	Ag004G338840	XP_013620756.1, XP_013597088.1
OG0009701	Ag004G321020	XP_013637773.1
OG0009702	Ag008G659610, Ag008G658840	XP_013620901.1
OG0009703	Ag008G661810	XP_013593473.1, XP_013615339.1
OG0009704	Ag008G662870	XP_013597166.1, XP_013610685.1
OG0009705	Ag008G663050	XP_013606783.1, XP_013594776.1
OG0009706	Ag008G663140	XP_013607003.1, XP_013599406.1
OG0009707	Ag008G663940	XP_013593821.1, XP_013616585.1
OG0009708	Ag008G664070	XP_013595350.1, XP_013618371.1
OG0009709	Ag008G665250	XP_013619380.1, XP_013596667.1
OG0009710	Ag002G122660, Ag002G114500, Ag004G387480, Ag004G392830	XP_013596036.1
OG0009711	Ag001G034320	XP_013597631.1, XP_013612190.1
OG0009712	Ag008G667340	XP_013613406.1, XP_013597308.1
OG0009713	Ag008G667360	XP_013613370.1
OG0009714	Ag008G669540	XP_013617800.1, XP_013594933.1
OG0009717	Ag001G022240, Ag003G226170	XP_013598828.1
OG0009718	Ag001G048920, Ag010G738410	XP_013595300.1
OG0009719	Ag008G674810	XP_013598416.1, XP_013615898.1
OG0009720	Ag008G672860	XP_013608827.1
OG0009721	Ag010G738290, Ag001G048520	XP_013595715.1, XP_013617839.1
OG0009723	Ag004G356710	XP_013588221.1, XP_013618199.1
OG0009724	Ag004G356760	XP_013591537.1
OG0009725	Ag004G358510	XP_013588268.1
OG0009726	Ag001G089490	XP_013590456.1
OG0009727	Ag004G360450	XP_013592053.1
OG0009728	Ag004G334720	XP_013608894.1, XP_013618166.1
OG0009729	Ag004G364270	XP_013591501.1
OG0009730	Ag004G309010	XP_013590980.1, XP_013614028.1
OG0009731	Ag008G704660	XP_013616416.1
OG0009733	Ag004G363550	XP_013612576.1, XP_013616053.1
OG0009734	Ag004G401830	XP_013607657.1, XP_013609288.1, XP_013609304.1
OG0009735	Ag004G401740	XP_013606473.1
OG0009736	Ag004G401080	XP_013609370.1, XP_013606323.1
OG0009737	Ag004G400200	XP_013609377.1
OG0009738	Ag004G392150, Ag004G396830, Ag004G396850, Ag004G392180, Ag004G396590	XP_013610341.1
OG0009739	Ag004G395270, Ag004G390430	XP_013610297.1, XP_013609805.1
OG0009740	Ag004G394090, Ag004G389100	XP_013606287.1
OG0009741	Ag004G383200	XP_013608691.1
OG0009742	Ag004G381950	XP_013610411.1
OG0009743	Ag004G315970	XP_013602710.1, XP_013600182.1
OG0009744	Ag004G378930	XP_013634064.1, XP_013606301.1
OG0009745	Ag006G521260	XP_013605072.1
OG0009747	Ag003G250140	XP_013599845.1, XP_013593157.1
OG0009748	Ag002G189990	XP_013635081.1, XP_013635306.1
OG0009749	Ag002G189940	XP_013629103.1, XP_013636492.1
OG0009750	Ag002G188430	XP_013623979.1, XP_013636771.1, XP_013634285.1
OG0009751	Ag002G188410	XP_013634877.1, XP_013621954.1
OG0009752	Ag002G188390	XP_013630644.1, XP_013631637.1
OG0009753	Ag002G188230	XP_013623978.1, XP_013623427.1
OG0009754	Ag002G188160	XP_013633920.1
OG0009755	Ag002G191200, Ag002G188150	XP_013636065.1
OG0009756	Ag005G477780	XP_013627954.1
OG0009757	Ag005G476740	XP_013630171.1
OG0009758	Ag005G475960	XP_013583555.1
OG0009759	Ag005G474880	XP_013585495.1
OG0009760	Ag005G474120	XP_013587544.1
OG0009761	Ag005G473890	XP_013623479.1, XP_013584569.1
OG0009762	Ag005G473410	XP_013637950.1, XP_013628410.1
OG0009763	Ag005G472090	XP_013584614.1, XP_013621945.1
OG0009764	Ag005G471430	XP_013586406.1, XP_013628366.1
OG0009765	Ag003G211500	XP_013603885.1, XP_013632143.1
OG0009766	Ag006G491900	XP_013601631.1
OG0009767	Ag001G047750, Ag010G737610	XP_013612183.1
OG0009768	Ag007G609110, Ag008G682570, Ag008G679380	XP_013606123.1
OG0009769	Ag001G086310	XP_013621831.1
OG0009770	Ag001G040510	XP_013622411.1
OG0009771	Ag008G677640, Ag004G316610	XP_013627345.1
OG0009772	Ag005G403410	XP_013622420.1
OG0009773	Ag008G676560	XP_013613074.1, XP_013622835.1
OG0009774	Ag008G679810	XP_013612298.1, XP_013619731.1
OG0009776	Ag007G612530	XP_013613108.1, XP_013622023.1
OG0009777	Ag008G681040	XP_013609529.1, XP_013618872.1
OG0009778	Ag008G681250	XP_013616431.1, XP_013630346.1
OG0009779	Ag004G308920	XP_013626558.1, XP_013613071.1
OG0009780	Ag008G681740	XP_013620851.1
OG0009781	Ag008G681900	XP_013623410.1, XP_013639644.1, XP_013610299.1
OG0009783	Ag008G684150	XP_013609556.1
OG0009784	Ag008G684610	XP_013606333.1
OG0009785	Ag008G684630	XP_013607341.1, XP_013621523.1
OG0009786	Ag008G685880	XP_013616486.1
OG0009787	Ag008G685630	XP_013606674.1
OG0009788	Ag008G685220	XP_013619413.1, XP_013610084.1
OG0009789	Ag008G685900	XP_013611291.1, XP_013616211.1
OG0009790	Ag008G686970	XP_013613011.1
OG0009791	Ag008G714090	XP_013630681.1, XP_013615717.1, XP_013625847.1
OG0009792	Ag008G687830	XP_013611307.1, XP_013615244.1
OG0009793	Ag008G687610	XP_013618265.1, XP_013609496.1
OG0009794	Ag008G687460	XP_013620037.1, XP_013622874.1
OG0009795	Ag008G689620, Ag008G688810	XP_013620569.1, XP_013611401.1
OG0009796	Ag001G058050	XP_013614976.1, XP_013616373.1
OG0009797	Ag002G157690	XP_013608953.1
OG0009798	Ag008G694490	XP_013615901.1, XP_013611803.1
OG0009799	Ag008G694870	XP_013620128.1, XP_013610795.1
OG0009800	Ag008G696060	XP_013612555.1, XP_013628602.1
OG0009801	Ag008G696310	XP_013630068.1, XP_013621296.1
OG0009802	Ag007G610780, Ag002G203310	XP_013627083.1
OG0009803	Ag008G697940	XP_013606606.1, XP_013629715.1
OG0009804	Ag008G699390	XP_013616423.1, XP_013606387.1
OG0009806	Ag008G699960	XP_013628291.1, XP_013607117.1
OG0009807	Ag008G700390	XP_013626270.1, XP_013609825.1
OG0009808	Ag008G700950	XP_013621383.1
OG0009809	Ag008G703360	XP_013609492.1, XP_013618786.1
OG0009810	Ag008G704210	XP_013611437.1, XP_013620554.1
OG0009811	Ag008G704340	XP_013619120.1, XP_013607065.1
OG0009812	Ag008G704410	XP_013610151.1, XP_013627401.1
OG0009813	Ag008G705110	XP_013614214.1, XP_013606089.1
OG0009814	Ag008G705220	XP_013608708.1, XP_013620297.1
OG0009815	Ag008G705270	XP_013608709.1
OG0009816	Ag001G089350	XP_013604630.1
OG0009817	Ag001G004890	XP_013600288.1, XP_013592046.1
OG0009818	Ag007G610830	XP_013618334.1
OG0009819	Ag007G610700	XP_013613233.1
OG0009820	Ag007G609360	XP_013623238.1, XP_013616170.1
OG0009821	Ag007G609290	XP_013611522.1
OG0009822	Ag007G609250	XP_013629156.1, XP_013611443.1
OG0009823	Ag007G609240	XP_013629157.1, XP_013610561.1
OG0009824	Ag007G609090	XP_013615834.1, XP_013611372.1
OG0009825	Ag007G608870	XP_013630570.1
OG0009826	Ag007G608840	XP_013620698.1, XP_013622650.1
OG0009827	Ag007G608400	XP_013623144.1, XP_013608971.1
