Orthogroup	Alyssum_gmelinii	Eutrema_salsugineum
OG0009804	Ag008G699390	XP_006401315.2
OG0009805	Ag008G699710	XP_006401306.1
OG0009806	Ag008G699960	XP_006401289.1
OG0009807	Ag008G700390	XP_006401279.2
OG0009808	Ag008G700950	XP_006401260.1
OG0009809	Ag008G703360	XP_006401195.2
OG0009810	Ag008G704210	XP_006401177.1
OG0009811	Ag008G704340	XP_006401171.1
OG0009812	Ag008G704410	XP_024012307.1
OG0009813	Ag008G705110	XP_006401138.1
OG0009814	Ag008G705220	XP_006401129.1
OG0009815	Ag008G705270	XP_024011649.1
OG0009816	Ag001G089350	XP_006402738.1
OG0009817	Ag001G004890	XP_006393696.1
OG0009819	Ag007G610700	XP_006399804.1
OG0009820	Ag007G609360	XP_024012339.1
OG0009821	Ag007G609290	XP_006399741.1
OG0009822	Ag007G609250	XP_024012243.1
OG0009823	Ag007G609240	XP_006399739.1
OG0009824	Ag007G609090	XP_006399730.1
OG0009826	Ag007G608840	XP_006399718.1
OG0009827	Ag007G608400	XP_006399708.1
OG0009828	Ag007G607620	XP_006399663.1
OG0009829	Ag007G607500	XP_006399657.1
OG0009830	Ag008G674160, Ag007G606230	XP_006399603.1
OG0009831	Ag007G606090	XP_006399590.1
OG0009832	Ag007G605920	XP_024012497.1
OG0009833	Ag007G605830	XP_006399578.1
OG0009834	Ag007G604760, Ag007G604780, Ag007G604770	XP_006399535.1
OG0009835	Ag007G604350	XP_006399511.1
OG0009836	Ag007G602470	XP_006399427.1
OG0009837	Ag008G731080	XP_006394163.1
OG0009838	Ag007G602130	XP_006399405.1
OG0009839	Ag007G601470	XP_006399345.1
OG0009840	Ag007G601230	XP_006399332.1
OG0009841	Ag007G600630	XP_006399291.1
OG0009842	Ag007G600540	XP_006399281.1
OG0009843	Ag007G600030	XP_006399249.1
OG0009844	Ag006G508480	XP_006399230.1
OG0009845	Ag001G054090	XP_006404355.1
OG0009846	Ag006G577530	XP_006414221.1
OG0009847	Ag006G576920	XP_006414186.1
OG0009848	Ag006G575190	XP_024005551.1
OG0009849	Ag006G575150	XP_006414115.1
OG0009850	Ag006G574800	XP_006414101.1
OG0009851	Ag006G574080	XP_006414068.1
OG0009852	Ag006G572810	XP_006414036.1
OG0009853	Ag006G571840	XP_006413998.1
OG0009854	Ag006G571230	XP_024004698.1
OG0009855	Ag006G557020	XP_006413925.1
OG0009856	Ag006G563620	XP_024005686.1
OG0009858	Ag006G566990, Ag006G566920	XP_006413737.1
OG0009859	Ag006G555980, Ag006G555960, Ag006G555970	XP_006413711.1
OG0009860	Ag006G547810, Ag006G550020, Ag006G550000, Ag006G547790	XP_006413585.1
OG0009861	Ag006G547700, Ag001G028960, Ag006G549930, Ag006G547740, Ag001G028950	XP_006413582.1
OG0009862	Ag006G545870, Ag006G548650	XP_006413558.1
OG0009865	Ag006G541690, Ag006G543780	XP_006413474.2
OG0009867	Ag006G536920, Ag006G539440	XP_006415056.1
OG0009868	Ag006G539040, Ag006G536490	XP_006415033.1
OG0009869	Ag006G538760, Ag006G536260	XP_006396072.1
OG0009870	Ag006G536180	XP_006396071.1
OG0009871	Ag006G536060	XP_024009120.1
OG0009872	Ag006G534960	XP_006397465.1
OG0009873	Ag006G531640	XP_006393774.1
OG0009875	Ag003G247830	XP_006409815.2
OG0009876	Ag007G584150	XP_006393611.1
OG0009877	Ag007G583640	XP_006415690.1
OG0009878	Ag007G582990	XP_024008416.1
OG0009879	Ag007G582240	XP_006415589.1
OG0009880	Ag007G581770	XP_006396086.1, XP_006415557.1
OG0009881	Ag007G581750	XP_006415554.1
OG0009882	Ag007G581500	XP_006415540.1
OG0009883	Ag007G581120	XP_006415524.1
OG0009884	Ag007G581110	XP_006415522.1
OG0009885	Ag007G580860	XP_006415496.1
OG0009886	Ag007G580770	XP_006415488.1
OG0009887	Ag007G580730	XP_006415485.1
OG0009888	Ag007G580570	XP_006415467.1
OG0009889	Ag007G580130, Ag007G580140	XP_006415428.1
OG0009890	Ag007G579820	XP_024008733.1
OG0009891	Ag003G285470	XP_006412106.1
OG0009892	Ag003G285530	XP_006412099.1
OG0009893	Ag003G288290	XP_006412021.1
OG0009894	Ag003G288570	XP_006412009.1
OG0009897	Ag003G289340	XP_006411962.1
OG0009898	Ag003G289520	XP_006411954.1
OG0009899	Ag003G289810, Ag005G448610	XP_006411940.1
OG0009900	Ag003G289960	XP_006411938.1
OG0009901	Ag003G290850	XP_006411911.1
OG0009901	Ag006G523810	XP_006404814.2
OG0009902	Ag003G290930	XP_006411904.1
OG0009904	Ag003G291280	XP_006411880.1
OG0009905	Ag003G291660	XP_006411871.1
OG0009906	Ag003G292050	XP_006411853.1
OG0009907	Ag003G292250	XP_006411846.1
OG0009908	Ag003G292400	XP_006411838.1, XP_006401204.1
OG0009909	Ag003G292570, Ag003G292600, Ag003G292550	XP_006411825.1
OG0009910	Ag003G292720	XP_006411820.1
OG0009911	Ag003G293250	XP_006411801.1
OG0009912	Ag003G293960	XP_006411770.1
OG0009913	Ag003G294030	XP_006411762.1
OG0009914	Ag003G294940	XP_006411742.1
OG0009915	Ag003G295590	XP_006411702.1
OG0009916	Ag003G295870	XP_006411690.1
OG0009918	Ag001G041620	XP_006395927.1
OG0009919	Ag001G047230, Ag001G045510, Ag006G561470	XP_024013082.1
OG0009920	Ag007G647170	XP_006405764.1
OG0009921	Ag007G648330	XP_006405632.1
OG0009922	Ag007G648620	XP_006405626.1
OG0009923	Ag007G648980	XP_006405604.1
OG0009924	Ag002G162290	XP_006410660.1
OG0009925	Ag002G164220	XP_006410727.1
OG0009926	Ag004G376370	XP_006391990.1
OG0009927	Ag001G094430	XP_006402489.1
OG0009929	Ag002G163790	XP_024016800.1
OG0009930	Ag002G163300	XP_024003733.1
OG0009931	Ag002G163190	XP_006410693.1
OG0009932	Ag002G163080	XP_006410688.1
OG0009933	Ag009G737490, Ag002G152460	XP_006397139.1
OG0009934	Ag002G152210, Ag009G737320, Ag009G737260	XP_024009820.1
OG0009935	Ag002G156000, Ag002G153470	XP_006397186.1
OG0009936	Ag004G310260	XP_024014176.1
OG0009937	Ag002G176280, Ag001G094350	XP_024004134.1
OG0009940	Ag002G158620	XP_006410501.1
OG0009941	Ag002G157240	XP_006403358.1
OG0009942	Ag002G154560, Ag002G157020	XP_006403367.1
OG0009943	Ag002G154250, Ag002G156680	XP_006405271.1
OG0009944	Ag002G148820	XP_006397110.1
OG0009945	Ag005G470990	XP_024010201.1
OG0009946	Ag002G148420	XP_006397093.1
OG0009947	Ag005G476510, Ag005G466120, Ag007G614510	XP_006397031.2
OG0009948	Ag002G147480	XP_006397026.1
OG0009949	Ag002G144870	XP_006396851.1
OG0009951	Ag002G141920, Ag002G141870, Ag002G141900	XP_024010113.1
OG0009952	Ag002G140480	XP_006396709.1
OG0009953	Ag002G140310	XP_024009830.1
OG0009954	Ag002G139740	XP_006396678.1
OG0009955	Ag002G139450	XP_006396676.1
OG0009956	Ag002G138950, Ag002G138930, Ag002G139160, Ag002G139130, Ag002G138980	XP_006396673.1
OG0009957	Ag002G131920	XP_006396635.1
OG0009958	Ag002G127200	XP_006398057.1
OG0009959	Ag002G103020	XP_006398170.1
OG0009960	Ag002G103530	XP_006398191.1
OG0009961	Ag002G103890	XP_006398211.1
OG0009962	Ag002G103900	XP_006398212.1
OG0009963	Ag002G108190, Ag002G111660	XP_006398290.1
OG0009965	Ag002G117600	XP_024011001.1
OG0009966	Ag003G213520	XP_024015957.1, XP_024004854.1
OG0009967	Ag005G450010, Ag002G115540, Ag002G120820	XP_006398395.1
OG0009968	Ag002G206580	XP_006397994.1
OG0009969	Ag002G123560	XP_006398462.1
OG0009970	Ag002G123590	XP_006398465.1
OG0009971	Ag002G123330	XP_006398444.1
OG0009972	Ag001G043080	XP_024005034.1
OG0009973	Ag005G435250, Ag013G741570	XP_006406051.1
OG0009974	Ag003G290200	XP_006411933.1
OG0009975	Ag001G039040	XP_006414933.1
OG0009976	Ag001G074780	XP_006403603.1, XP_024015846.1
OG0009977	Ag004G339800, Ag001G038660	XP_024005878.1
OG0009978	Ag001G038280	XP_006414863.2
OG0009979	Ag001G037430	XP_006414767.1
OG0009980	Ag001G036400	XP_024005091.1, XP_006410619.1
OG0009981	Ag001G035340	XP_006414642.1
OG0009982	Ag005G441480	XP_006406264.1
OG0009983	Ag007G649860	XP_024014575.1
OG0009984	Ag007G649880	XP_024014606.1
OG0009985	Ag007G649930	XP_006405577.1
OG0009986	Ag007G651050	XP_006405537.1
OG0009987	Ag002G178230, Ag007G651060	XP_006405533.1
OG0009988	Ag002G178940	XP_024004197.1
OG0009989	Ag007G656060	XP_006405360.1
OG0009991	Ag001G065910	XP_024014678.1
OG0009992	Ag009G737400, Ag002G152390	XP_024009789.1
OG0009993	Ag002G206630	XP_006397995.1
OG0009994	Ag002G206120	XP_006397958.1
OG0009995	Ag002G205760	XP_006397929.2
OG0009996	Ag002G205730	XP_006397925.1
OG0009997	Ag002G204210	XP_006397867.1
OG0009998	Ag002G204130	XP_006397864.1
OG0009999	Ag002G203840	XP_006397857.1
OG0010000	Ag002G203190	XP_006397811.1
OG0010001	Ag002G203100	XP_024010821.1
OG0010002	Ag002G202560	XP_006397776.1
OG0010003	Ag005G441120, Ag002G201770	XP_006397732.1
OG0010004	Ag002G201530	XP_006397717.1
OG0010005	Ag002G201450	XP_006397705.1
OG0010006	Ag002G201440	XP_006397703.1
OG0010007	Ag002G200660, Ag002G200650	XP_006397673.2
OG0010009	Ag005G436880	XP_006409024.1
OG0010010	Ag002G198540	XP_006397570.1, XP_024014728.1
OG0010011	Ag002G198130	XP_024010783.1
OG0010012	Ag002G198120	XP_006397550.1
OG0010013	Ag002G197780	XP_006397541.1
OG0010014	Ag002G197320	XP_006397526.1
OG0010015	Ag002G196500	XP_006411587.1
OG0010016	Ag002G196320	XP_006411583.1
OG0010017	Ag002G196290	XP_006411581.1
OG0010018	Ag002G196150	XP_006411579.1
OG0010019	Ag002G192960	XP_006411472.1
OG0010020	Ag002G193240	XP_024003748.1
OG0010021	Ag001G085230	XP_024012805.1
OG0010022	Ag002G192000	XP_006411451.1
OG0010023	Ag002G192390, Ag002G192380	XP_006411439.1
OG0010024	Ag002G191110	XP_006411420.1
OG0010025	Ag002G191000	XP_006411414.1
OG0010026	Ag006G492770	XP_006398676.1
OG0010027	Ag006G492780	XP_006398679.1
OG0010028	Ag006G493120	XP_006398701.1
OG0010029	Ag006G493470	XP_006398715.1
OG0010030	Ag064G744860, Ag002G114080, Ag006G493630, Ag006G493760, Ag006G493710	XP_006398724.1
OG0010031	Ag006G494110	XP_006398746.1
OG0010032	Ag006G495120	XP_006398771.1
OG0010033	Ag006G495250	XP_006398776.1
OG0010034	Ag006G495450	XP_006396786.2, XP_006398784.1, XP_024013271.1
OG0010035	Ag006G495500	XP_006398790.1
OG0010036	Ag006G495700	XP_006398804.1
OG0010037	Ag006G495720	XP_006398806.1
OG0010038	Ag006G496770	XP_006398847.1
OG0010039	Ag006G496870	XP_006398854.1
OG0010040	Ag008G719500	XP_006400493.1
OG0010041	Ag008G719300	XP_006400520.1
OG0010042	Ag008G719460	XP_006400516.2
OG0010043	Ag008G718430	XP_006400577.1
OG0010044	Ag008G718420	XP_006400578.1
OG0010045	Ag008G718140	XP_006400592.2
OG0010046	Ag008G718220	XP_024012184.1
OG0010047	Ag008G717810	XP_006400612.1
OG0010048	Ag008G717790	XP_006400614.1
OG0010049	Ag007G620760	XP_006400129.1
OG0010050	Ag008G717510	XP_006400639.1
OG0010051	Ag008G717030	XP_006400652.1
OG0010052	Ag008G716530	XP_006400677.1
OG0010053	Ag008G716490	XP_006400680.1
OG0010054	Ag005G410740, Ag001G042090	XP_006405412.1
OG0010055	Ag008G714490	XP_006400764.1
OG0010056	Ag008G712930	XP_006400815.1
OG0010057	Ag008G712390	XP_006400832.1
OG0010058	Ag008G712170	XP_006400846.1
OG0010059	Ag008G710640	XP_006400886.1
OG0010060	Ag008G709220	XP_024011839.1
OG0010061	Ag007G583860	XP_024008692.1
OG0010062	Ag008G706990, Ag004G315130	XP_006401028.1
OG0010063	Ag008G729140	XP_006394300.1
OG0010064	Ag005G450230	XP_006394290.1
OG0010065	Ag008G729260	XP_006394287.2
OG0010066	Ag008G729350	XP_006394282.1
OG0010067	Ag008G696280, Ag007G585670	XP_006401423.1
OG0010068	Ag008G730540	XP_024006762.1
OG0010069	Ag008G730840	XP_006394188.1
OG0010070	Ag008G731030	XP_006394170.1
OG0010071	Ag008G731110	XP_006394159.1
OG0010072	Ag008G732030	XP_006394095.1
OG0010073	Ag008G732430	XP_006394077.1
OG0010074	Ag008G732450	XP_006394075.2
OG0010075	Ag008G733360	XP_006394001.1
OG0010076	Ag004G390790, Ag004G322120, Ag008G733400	XP_006393997.1
OG0010077	Ag008G734490	XP_006393917.1
OG0010078	Ag008G734690	XP_006393901.1
OG0010079	Ag008G734740	XP_006393897.2
OG0010080	Ag008G734760	XP_006393894.1
OG0010081	Ag008G734770	XP_006393893.1
OG0010082	Ag008G735070	XP_006393870.1
OG0010083	Ag001G099850	XP_006393838.2
OG0010084	Ag001G099680	XP_006393821.1
OG0010085	Ag001G067230	XP_006403920.1
OG0010087	Ag006G518970	XP_006396206.1
OG0010088	Ag006G516950	XP_006396263.1
OG0010089	Ag006G517010	XP_006396259.1
OG0010090	Ag004G329710	XP_006416617.1
OG0010091	Ag006G516350	XP_006396285.1
OG0010092	Ag006G514350	XP_006396348.1
OG0010093	Ag006G513200	XP_006396378.1, XP_006396383.1
OG0010094	Ag006G512190	XP_006396422.1
OG0010095	Ag006G511850	XP_006396414.1, XP_024009993.1
OG0010096	Ag006G511200	XP_006396442.2
OG0010097	Ag008G661480, Ag006G510060	XP_006396467.1
OG0010098	Ag006G509610	XP_024009867.1
OG0010099	Ag007G599230	XP_006396540.1
OG0010100	Ag007G599160	XP_006396547.1
OG0010101	Ag007G599100	XP_006396552.1
OG0010102	Ag007G599060	XP_006396554.1
OG0010103	Ag007G598960	XP_006396557.1
OG0010104	Ag007G586570	XP_024009864.1
OG0010105	Ag007G587540	XP_006403210.1
OG0010106	Ag007G588180	XP_024003828.1
OG0010107	Ag007G588250	XP_006410470.1
OG0010108	Ag007G589460	XP_024003846.1
OG0010109	Ag007G589720	XP_006410390.1
OG0010110	Ag007G590220	XP_006410330.2
OG0010111	Ag007G590580	XP_006410307.1
OG0010112	Ag007G591460	XP_006410252.1
OG0010113	Ag007G591670	XP_024003825.1
OG0010114	Ag007G592120	XP_006410173.1
OG0010115	Ag007G592510	XP_006410104.1, XP_006410117.1
OG0010116	Ag007G593440	XP_006410052.1
OG0010118	Ag007G594910	XP_006409928.1
OG0010119	Ag007G595450	XP_006409890.1
OG0010120	Ag007G595730	XP_006409868.1
OG0010121	Ag007G596060	XP_024004277.1
OG0010122	Ag007G596080	XP_024003950.1, XP_024003935.1
OG0010123	Ag007G596140	XP_006409832.1
OG0010124	Ag007G596550	XP_006409791.1
OG0010125	Ag007G596560	XP_024016846.1
OG0010126	Ag007G596570	XP_006409787.1
OG0010127	Ag007G597070	XP_024016047.1
OG0010128	Ag007G597910	XP_024010558.1
OG0010129	Ag007G615200	XP_006401579.1
OG0010130	Ag007G598100	XP_006408724.1
OG0010131	Ag006G527100	XP_006408785.1
OG0010132	Ag003G251630	XP_006413075.1
OG0010133	Ag001G100870	XP_006408556.2
OG0010134	Ag005G478730	XP_006407758.1
OG0010135	Ag006G490870	XP_024012297.1
OG0010136	Ag002G190750	XP_006411405.1
OG0010137	Ag002G190480	XP_006411401.1
OG0010139	Ag003G248250	XP_006413181.1
OG0010140	Ag005G490420	XP_006408479.1
OG0010141	Ag005G488570	XP_006408381.1
OG0010142	Ag005G487980	XP_024016592.1, XP_006408330.1
OG0010143	Ag005G487960	XP_006408328.1
OG0010144	Ag005G487030	XP_006408286.1
OG0010145	Ag005G486970	XP_006408280.1
OG0010146	Ag005G486840, Ag001G061140	XP_006408271.1
OG0010147	Ag005G486680	XP_024015573.1
OG0010148	Ag005G485700, Ag005G488520	XP_006408153.1
OG0010149	Ag005G485550	XP_024015132.1
OG0010150	Ag005G484930	XP_006408149.1
OG0010151	Ag005G483010	XP_006408036.1
OG0010152	Ag005G481110	XP_006407917.1
OG0010153	Ag005G481100	XP_006407916.2
OG0010154	Ag005G480670	XP_006407890.1
OG0010155	Ag005G480600	XP_006399825.1, XP_006407883.1
OG0010156	Ag005G480450	XP_006407872.1
OG0010157	Ag005G479250	XP_006407799.1
OG0010158	Ag005G479040	XP_024015375.1
OG0010159	Ag008G726890	XP_006394440.1
OG0010160	Ag005G478580	XP_006407745.1
OG0010161	Ag006G526390, Ag001G065640, Ag002G184640	XP_006411241.1
OG0010162	Ag002G183960	XP_006411223.1
OG0010163	Ag002G183880	XP_006411218.1
OG0010164	Ag002G181750	XP_006411176.1
OG0010165	Ag001G076480	XP_006403514.1
OG0010166	Ag002G179660	XP_006411125.1
OG0010167	Ag002G178030	XP_006411102.1
OG0010168	Ag002G166970	XP_006410816.1
OG0010169	Ag002G168040	XP_006410838.2
OG0010170	Ag002G168560	XP_006410857.1
OG0010171	Ag002G171130	XP_006410893.1
OG0010172	Ag002G171180	XP_006410894.1
OG0010173	Ag002G171540	XP_024003890.1
OG0010174	Ag002G174050	XP_006410970.1
OG0010175	Ag002G175460	XP_024003875.1
OG0010176	Ag002G175180	XP_006411009.1
OG0010178	Ag004G305700	XP_006417899.1
OG0010179	Ag002G177820	XP_006411091.1
OG0010180	Ag004G322990	XP_006416908.1
OG0010181	Ag004G323040	XP_006416902.1
OG0010182	Ag004G325520	XP_024007882.1
OG0010183	Ag004G327590	XP_006416691.1
OG0010184	Ag004G328020	XP_024016191.1, XP_006416676.1
OG0010185	Ag008G718510	XP_006400572.1
OG0010186	Ag004G329340	XP_006416640.1
OG0010187	Ag004G330410	XP_006416580.1
OG0010188	Ag004G330610	XP_006416571.1
OG0010189	Ag004G331950	XP_024008920.1
OG0010190	Ag004G332140	XP_006416506.1
OG0010191	Ag004G332310	XP_006416496.1
OG0010192	Ag004G333280	XP_006416448.1
OG0010193	Ag004G333360	XP_006416445.1
OG0010194	Ag004G333370	XP_006416444.1
OG0010195	Ag004G333430	XP_006416443.1
OG0010196	Ag004G333590	XP_024008893.1
OG0010197	Ag004G334300	XP_024009148.1
OG0010198	Ag004G334870	XP_024008601.1
OG0010199	Ag004G334880	XP_024007857.1
OG0010200	Ag004G335290	XP_006416356.1
OG0010201	Ag004G335990	XP_024008128.1
OG0010202	Ag004G337710	XP_006416276.1
OG0010203	Ag004G337740	XP_006416274.1
OG0010204	Ag003G216370	XP_006390063.1
OG0010205	Ag004G340190	XP_006416175.1
OG0010206	Ag004G340720	XP_006416150.1
OG0010207	Ag004G340930	XP_024008460.1
OG0010208	Ag004G341500	XP_006416122.1
OG0010209	Ag003G241540	XP_024007851.1
OG0010210	Ag004G344960	XP_006390875.1
OG0010212	Ag003G244270	XP_006415980.1
OG0010214	Ag004G349870	XP_006391041.1
OG0010215	Ag003G245600	XP_006415913.1
OG0010216	Ag003G247820	XP_006415895.1
OG0010217	Ag003G247360	XP_006415882.1
OG0010218	Ag004G353910	XP_006391172.2
OG0010220	Ag003G281860	XP_024008004.1
OG0010221	Ag003G246720	XP_006415816.1
OG0010222	Ag006G531270	XP_006415768.1
OG0010223	Ag008G719860	XP_006413402.1
OG0010224	Ag007G598750	XP_006413345.1
OG0010225	Ag007G598790	XP_006413341.1
OG0010226	Ag007G586280	XP_024004503.1
OG0010227	Ag007G586270	XP_006413330.1
OG0010228	Ag005G445330, Ag007G585460	XP_006413279.1
OG0010229	Ag006G524950	XP_006405211.1
OG0010231	Ag007G647400, Ag007G647460	XP_006404980.1
OG0010232	Ag003G266810	XP_006404923.2
OG0010235	Ag006G524350	XP_006404860.1
OG0010236	Ag006G524410	XP_024013874.1
OG0010237	Ag006G524400	XP_006404857.1
OG0010239	Ag006G523650	XP_006404754.1
OG0010240	Ag006G521660	XP_024013876.1
OG0010241	Ag006G520570	XP_006404556.1
OG0010242	Ag004G322640	XP_006416940.1
OG0010243	Ag004G322390	XP_006416948.1
OG0010244	Ag004G321290	XP_006416978.1
OG0010245	Ag004G320740	XP_006417011.1
OG0010246	Ag004G320050	XP_024008553.1
OG0010247	Ag004G319520	XP_006417075.1
OG0010248	Ag004G317900	XP_006417130.1
OG0010249	Ag004G317910	XP_006417129.1
OG0010250	Ag004G317500	XP_006417147.1
OG0010251	Ag004G315710	XP_006417245.1
OG0010252	Ag004G313600	XP_006417367.1
OG0010253	Ag004G313270	XP_024008334.1
OG0010254	Ag004G313000	XP_006417397.1
OG0010255	Ag004G312860	XP_024008999.1
OG0010256	Ag004G312330	XP_006417439.1
OG0010257	Ag004G311950	XP_006417462.1
OG0010258	Ag004G310370	XP_006417561.1
OG0010259	Ag004G310150	XP_006417569.1
OG0010260	Ag004G309340	XP_006417605.1
OG0010261	Ag004G309190	XP_024009076.1
OG0010262	Ag004G308990	XP_006417645.1
OG0010263	Ag004G307280	XP_006417785.1
OG0010264	Ag004G305940	XP_006396961.1
OG0010265	Ag004G305580	XP_006417917.1
OG0010266	Ag002G206780	XP_006398011.1
OG0010267	Ag004G304600	XP_006417992.1
OG0010268	Ag004G304090	XP_006418025.2
OG0010269	Ag004G304010	XP_024008242.1
OG0010270	Ag004G303650	XP_006418052.1
OG0010271	Ag004G303640	XP_006418053.1
OG0010272	Ag004G303040	XP_006418089.1
OG0010273	Ag004G302980	XP_006418093.2
OG0010274	Ag004G302540	XP_024008771.1
OG0010275	Ag004G302370	XP_006418137.1
OG0010276	Ag004G301970	XP_006418178.1
OG0010277	Ag004G301930	XP_006418183.1
OG0010278	Ag004G301200	XP_024008886.1
OG0010279	Ag004G301590	XP_006418203.1
OG0010280	Ag004G301630	XP_006418198.1
OG0010281	Ag004G300650	XP_006418247.1
OG0010282	Ag004G300120	XP_006418279.1
OG0010283	Ag004G299660	XP_006418318.1
OG0010284	Ag004G299380	XP_006418341.1
OG0010285	Ag004G299460	XP_006418336.1
OG0010286	Ag004G298350	XP_006418424.1
OG0010287	Ag007G613030	XP_006399898.1
OG0010288	Ag007G613600	XP_006399937.1
OG0010289	Ag007G615340	XP_006399987.1
OG0010290	Ag007G619220	XP_006400083.1
OG0010291	Ag007G618620	XP_024012337.1
OG0010292	Ag007G622520	XP_006400188.1
OG0010293	Ag007G623110	XP_024011764.1
OG0010294	Ag007G623100	XP_006400204.1
OG0010295	Ag007G623420	XP_006400217.1
OG0010296	Ag007G624640	XP_006400252.1
OG0010297	Ag007G624760	XP_006400261.1
OG0010298	Ag007G626520	XP_006400307.1
OG0010299	Ag005G486320	XP_006408239.1
OG0010300	Ag007G631190	XP_006400380.1
OG0010301	Ag007G631820	XP_006400455.1
OG0010303	Ag003G276450	XP_006412362.1
OG0010304	Ag007G637660	XP_006394997.1
OG0010305	Ag007G637990	XP_006395013.1
OG0010306	Ag007G638830	XP_006395021.1
OG0010307	Ag007G614590, Ag003G282030, Ag003G283280	XP_006395029.1
OG0010308	Ag007G641590	XP_006395031.1
OG0010309	Ag007G642630	XP_006395063.1
OG0010310	Ag007G642610	XP_006395067.1
OG0010312	Ag004G399920	XP_006395073.1
OG0010313	Ag002G105830	XP_006395172.1
OG0010314	Ag005G479810	XP_006407843.1
OG0010315	Ag007G612180	XP_006399861.1
OG0010316	Ag006G506050	XP_006399180.1
OG0010317	Ag001G026890, Ag001G026900, Ag004G298180	XP_006396006.1
OG0010318	Ag006G504520, Ag006G504500	XP_006399117.1
OG0010320	Ag006G503780	XP_006399098.1
OG0010321	Ag006G501350, Ag006G501440	XP_006399035.2
OG0010322	Ag006G501200	XP_006399027.1
OG0010323	Ag006G501020	XP_006399016.1
OG0010324	Ag006G500500	XP_006399003.1
OG0010325	Ag006G500340	XP_006398995.2
OG0010326	Ag006G500290	XP_006398992.1
OG0010327	Ag006G500000	XP_006398982.1
OG0010328	Ag006G499990	XP_006398981.1
OG0010329	Ag006G499370	XP_006398955.1
OG0010330	Ag006G499440	XP_006398956.1
OG0010331	Ag008G720190	XP_006394838.2
OG0010332	Ag008G721240	XP_006394766.1
OG0010333	Ag008G722100	XP_024007506.1
OG0010334	Ag008G722370	XP_006394702.1
OG0010335	Ag008G722260	XP_006394708.1
OG0010336	Ag008G722960	XP_024007193.1
OG0010337	Ag008G723080	XP_006394661.1
OG0010338	Ag008G723370	XP_006394648.1
OG0010339	Ag008G723800	XP_006394619.1
OG0010340	Ag008G724520	XP_006394569.1
OG0010341	Ag008G724930	XP_024007600.1
OG0010342	Ag008G725900	XP_006394505.2
OG0010343	Ag008G726110	XP_024006739.1
OG0010344	Ag008G727140	XP_024007550.1
OG0010346	Ag008G727810	XP_006394389.1
OG0010347	Ag008G728260	XP_006394359.1
OG0010348	Ag008G705450	XP_006401108.1
OG0010349	Ag001G067290	XP_006403923.1
OG0010350	Ag001G063370	XP_006403969.1
