Orthogroup	Alyssum_gmelinii	Brassica_rapa
OG0008173	Ag007G612010	XP_009125923.1, XP_009121753.1
OG0008174	Ag007G611830	XP_009121759.1
OG0008175	Ag006G506080	XP_009130976.1, XP_009122387.1
OG0008176	Ag006G505280, Ag006G505290	XP_033137850.1
OG0008177	Ag006G504660	XP_009125649.2, XP_009122262.2
OG0008178	Ag006G504550	XP_009122252.1, XP_009130946.1
OG0008179	Ag006G503830	XP_009122236.1
OG0008180	Ag006G499980	XP_009130872.1, XP_009122903.1
OG0008181	Ag006G498280	XP_009125565.1, XP_033137791.1
OG0008182	Ag006G498250	XP_009125563.2, XP_009122587.1
OG0008183	Ag008G719480	XP_009120895.1, XP_009131734.1
OG0008184	Ag008G720960	XP_009129966.1, XP_009151064.1
OG0008185	Ag008G721440	XP_009151032.1, XP_009111652.2
OG0008186	Ag008G721970	XP_009111641.1, XP_009150996.1
OG0008187	Ag008G722010	XP_009150985.1
OG0008188	Ag008G722050	XP_009130055.1, XP_009150984.1
OG0008189	Ag008G722530	XP_009130069.1, XP_009150959.1
OG0008190	Ag008G722830	XP_009130082.1, XP_009150945.1
OG0008191	Ag008G723490	XP_009150904.1, XP_009141730.1
OG0008192	Ag008G723590	XP_009150899.1, XP_033135758.1
OG0008193	Ag008G723900	XP_009150878.1, XP_009130112.1
OG0008194	Ag004G354500	XP_009105353.1, XP_009105069.1
OG0008195	Ag008G724320	XP_009136378.1, XP_009130123.1
OG0008196	Ag008G724440	XP_009136391.1, XP_009111953.1
OG0008197	Ag008G724470	XP_009111955.2, XP_009136393.1
OG0008198	Ag008G724960, Ag008G724950	XP_009136418.1
OG0008199	Ag008G725780	NP_001288951.1, NP_001288903.1
OG0008200	Ag008G726220	XP_009111998.1, XP_009136506.1
OG0008201	Ag008G726620	NP_001288807.1, XP_009130177.1
OG0008202	Ag008G727160	XP_009151347.1, XP_009130308.2
OG0008203	Ag008G727190	XP_009130207.1, XP_033130069.1
OG0008204	Ag008G727420	XP_009134948.1, XP_009151360.2
OG0008205	Ag008G727830	XP_009130223.1, XP_009151374.1
OG0008206	Ag008G727880	XP_033140336.1, XP_033136801.1
OG0008207	Ag008G728300	XP_033140048.1, XP_033128471.1, XP_033139359.1
OG0008208	Ag008G728660	XP_009112044.1, XP_009151418.1
OG0008209	Ag008G728980	XP_009150368.1, XP_009112059.2
OG0008210	Ag008G706010	XP_009120361.1, XP_009132047.1
OG0008211	Ag008G705980	XP_033137716.1
OG0008212	Ag008G705920	XP_009120352.1, XP_009132051.2
OG0008213	Ag001G067650	XP_009136598.2, XP_033136969.1
OG0008214	Ag001G059360	XP_009136586.2, XP_009115788.2
OG0008215	Ag001G059380, Ag001G059540	XP_009136584.1, XP_009149275.2
OG0008216	Ag001G062830	XP_009136563.1
OG0008217	Ag001G061480	XP_009101992.1, XP_009115722.1
OG0008219	Ag008G693150	XP_009150139.1, XP_009149731.1
OG0008220	Ag008G692990	XP_009149732.1, XP_009150140.1
OG0008221	Ag008G692250	XP_033129937.1, XP_009151924.1, XP_033128832.1
OG0008222	Ag001G056110	XP_009149822.1, XP_033129396.1
OG0008223	Ag001G052180	XP_033140920.1, XP_033129851.1
OG0008224	Ag008G726630	XP_009150312.1
OG0008226	Ag004G355230	XP_009105320.1, XP_009127574.1
OG0008227	Ag004G355320	XP_009105312.1, XP_009105107.1
OG0008228	Ag004G355340	XP_009105309.1, XP_009105103.1
OG0008229	Ag004G355390, Ag004G355400	XP_033131996.1
OG0008230	Ag004G355520	XP_009127566.1, XP_009105302.1
OG0008231	Ag004G355640	XP_009105112.1, XP_009127563.1
OG0008232	Ag002G161730	XP_009143730.1, XP_009141407.1
OG0008233	Ag004G355970	XP_009105121.3, XP_009127554.1
OG0008234	Ag004G354790	XP_009127584.1, XP_009105088.1
OG0008235	Ag004G356180	XP_009127546.1
OG0008236	Ag004G350550	XP_009105439.2, XP_033141699.1
OG0008237	Ag004G350530	XP_033141703.1, XP_009105442.1
OG0008238	Ag004G350450	XP_009105453.1, XP_009127697.1
OG0008239	Ag004G347610	XP_009127765.1, XP_009105651.1
OG0008240	Ag003G243680	XP_009110060.2, XP_009115436.1
OG0008241	Ag007G601550, Ag005G440700	XP_009145455.1
OG0008242	Ag004G346140	XP_009127775.1, XP_009105692.1
OG0008243	Ag002G125440, Ag004G346080	XP_009127776.2, XP_009104966.1
OG0008244	Ag004G345880	XP_009105694.1, XP_009104957.2
OG0008245	Ag004G345310	XP_009104954.1, XP_009127789.1
OG0008246	Ag004G345230	XP_018508245.1, XP_009127793.1
OG0008247	Ag004G343650	XP_009127841.1
OG0008248	Ag004G343120	XP_009105798.1
OG0008249	Ag004G342240	XP_009104892.1, XP_009105840.1
OG0008250	Ag003G240370	XP_009104866.1, XP_009105878.1
OG0008251	Ag003G214900, Ag003G264130	XP_009106462.1, XP_009128280.2
OG0008252	Ag003G214990	XP_009106461.1, XP_009104588.1
OG0008253	Ag003G215020	XP_009128277.1, XP_009106459.1
OG0008254	Ag003G215600	XP_009104599.1, XP_009106427.1
OG0008255	Ag003G215910	XP_033140003.1, XP_009106420.1
OG0008256	Ag003G218060	XP_009128230.1, XP_009104621.1
OG0008257	Ag003G218710	XP_033131406.1
OG0008258	Ag003G218860	XP_009128206.2, XP_009106373.1
OG0008259	Ag003G219390	XP_009124582.1, XP_009106351.1
OG0008260	Ag003G220160	XP_009128179.1, XP_009106317.1
OG0008261	Ag003G222810	XP_009128150.1, XP_009106257.1
OG0008262	Ag003G222920	XP_009106249.1, XP_009104690.2
OG0008263	Ag003G224110	XP_009128134.1
OG0008264	Ag003G224120	XP_009106235.1, NP_001288944.1
OG0008265	Ag003G224740	XP_009106216.1, XP_009128120.1
OG0008266	Ag003G225310, Ag003G225450, Ag003G225260	XP_009128116.2, XP_009106213.1
OG0008267	Ag003G225750	XP_009128108.1
OG0008268	Ag003G227220	XP_009106177.1, XP_009104716.1
OG0008269	Ag003G228630	XP_009104736.1, XP_009106150.1
OG0008270	Ag003G229500	XP_009106130.1, XP_009128062.1
OG0008271	Ag003G231540	XP_009104767.1, XP_009106101.1
OG0008272	Ag003G232900	XP_009106067.1, XP_009128026.1
OG0008273	Ag003G233680	XP_009106048.1
OG0008274	Ag003G234140	XP_009104790.1, XP_009106041.2
OG0008275	Ag003G234240	XP_009106037.1, XP_009104793.1
OG0008276	Ag003G234980	XP_009104799.1, XP_009128005.1, XP_009106025.1
OG0008277	Ag006G518200, Ag003G236390	XP_009106006.1
OG0008278	Ag003G236490	XP_009105998.1, XP_009104812.2
OG0008279	Ag003G237600	XP_009105966.3, XP_009127970.1
OG0008280	Ag003G237920	XP_009105583.1
OG0008281	Ag003G239380	XP_009127938.1, XP_009105913.1
OG0008282	Ag003G240050	XP_009105884.1, XP_009127915.1
OG0008283	Ag003G212150	XP_009128334.1, XP_009104549.2
OG0008284	Ag003G211530	XP_033140326.1, XP_009106670.1
OG0008285	Ag003G210900	XP_009104509.1, XP_009106687.1
OG0008286	Ag003G210600	XP_009106701.1, XP_009104503.2
OG0008287	Ag003G209800	XP_009104483.1, XP_009128394.1
OG0008288	Ag003G209530	XP_009106728.1, XP_009128401.1
OG0008289	Ag003G209070	XP_009104471.1, XP_009104470.1
OG0008290	Ag003G208420	XP_009128432.1, XP_009104455.2
OG0008291	Ag003G208380	XP_009106761.1
OG0008292	Ag003G208130	XP_009106767.1, XP_009128451.1
OG0008293	Ag003G207660	XP_009104430.1, XP_009106776.2
OG0008294	Ag005G470810	XP_009120393.1, XP_009146597.1
OG0008295	Ag005G470010	XP_009135279.1, XP_009124704.1
OG0008296	Ag005G469970	XP_009135280.1, XP_009146552.1
OG0008297	Ag005G469690	XP_009124736.1, XP_009135292.1
OG0008298	Ag005G469180	XP_033132888.1, XP_033143254.1, XP_033147503.1
OG0008299	Ag005G468010	XP_009146436.1, XP_009117379.1
OG0008300	Ag008G720320	XP_009151099.1, XP_009111674.1
OG0008302	Ag005G467960, Ag003G222760, Ag004G374760	XP_009117349.1
OG0008303	Ag005G467870	XP_009146519.1
OG0008304	Ag005G467440	XP_009135358.1, XP_009146413.1
OG0008305	Ag005G466540, Ag005G466480	XP_009146405.1
OG0008306	Ag005G462810, Ag005G466430	XP_009135366.1
OG0008307	Ag005G466260	XP_009146390.1, XP_033141166.1
OG0008308	Ag005G464880	XP_009146310.3
OG0008309	Ag005G464490	XP_009146288.2, XP_009135425.1
OG0008310	Ag005G464250	XP_009115660.1, XP_009146272.1
OG0008311	Ag005G464170	XP_009146269.1, XP_033130961.1
OG0008312	Ag001G007700	XP_009147666.1
OG0008313	Ag005G462460	XP_009135464.1, XP_009115193.1
OG0008314	Ag005G461500	XP_009146157.1, XP_009114819.1
OG0008315	Ag005G461450	XP_009146151.1
OG0008316	Ag005G460030	XP_009146064.1, XP_033136361.1
OG0008317	Ag005G454380, Ag005G458830	XP_009114490.1
OG0008318	Ag005G458050	XP_009135524.1, XP_009114089.1
OG0008319	Ag005G457070	XP_009135549.1, XP_009145975.2
OG0008320	Ag005G456490	XP_009135556.1, XP_009113593.1
OG0008321	Ag005G455290	XP_009112822.2, XP_009145906.1
OG0008322	Ag005G453450	XP_009112560.1, XP_009145872.1
OG0008323	Ag005G453420	XP_009135591.1
OG0008324	Ag005G453340	XP_009135594.1, XP_009145863.1
OG0008325	Ag005G451030	XP_009135612.1, XP_009145827.1
OG0008326	Ag005G449530	XP_009135637.1, XP_009145784.1
OG0008327	Ag005G449480	XP_009111836.1, XP_009145780.1
OG0008328	Ag003G230630, Ag003G221040, Ag003G221020	XP_009113931.1
OG0008329	Ag001G075780	XP_009116139.1
OG0008330	Ag005G445090	XP_009110350.1, XP_009135699.1
OG0008331	Ag001G034290	XP_009144717.1, XP_009147501.2
OG0008332	Ag005G438410	XP_009135806.1, XP_009145330.1
OG0008333	Ag005G436110	XP_009145235.1, XP_033142203.1
OG0008334	Ag013G741530, Ag005G435240	XP_009102637.1
OG0008335	Ag005G431370	XP_009106153.1, XP_009102544.2
OG0008336	Ag005G430970	XP_009102531.1, XP_009106030.1
OG0008337	Ag007G583490	XP_009102428.1, XP_009136104.1
OG0008338	Ag008G683550	XP_009127225.1, XP_009132523.1
OG0008339	Ag005G411310	XP_033131449.1, XP_009112479.1
OG0008340	Ag005G419550	XP_009123231.1
OG0008341	Ag005G419200	XP_018511356.1, XP_009119404.1
OG0008342	Ag005G418800	XP_009136283.1, XP_018510993.1
OG0008343	Ag005G418040	XP_009136298.1, XP_033132103.1
OG0008344	Ag005G417790	XP_033134141.1, XP_009121209.1
OG0008345	Ag005G417230	XP_009136343.1, XP_009121197.2
OG0008346	Ag002G177790	XP_009136360.1
OG0008347	Ag005G415970	XP_033131355.1, XP_009112426.1
OG0008348	Ag005G415830	XP_009121114.1
OG0008349	Ag005G415780	XP_009112431.1, XP_009121111.1
OG0008350	Ag005G414350	XP_009121084.1, XP_009150762.1
OG0008351	Ag005G410170	XP_009114701.1, XP_009112553.1
OG0008352	Ag005G410440	XP_009124618.1, XP_009114696.1
OG0008353	Ag005G409460	XP_009150718.1, XP_009112562.1
OG0008354	Ag005G407200	XP_009102184.1, XP_009103394.1
OG0008355	Ag005G405510	XP_009117527.2, XP_033131175.1
OG0008357	Ag001G000850	XP_009106814.2, XP_009106866.2
OG0008358	Ag001G000960	XP_009147474.1, XP_009106823.1
OG0008359	Ag001G003190, Ag001G002280	XP_009147511.2, XP_009103731.2
OG0008360	Ag002G123630	XP_009128994.1, XP_009101389.1
OG0008361	Ag001G002470	XP_009147517.1, XP_009106891.1
OG0008362	Ag001G004390	XP_009106956.1, XP_009147572.1
OG0008364	Ag001G005790	XP_009147589.2
OG0008365	Ag001G006150	XP_018508048.1
OG0008366	Ag004G370360, Ag003G262430	XP_009106976.1
OG0008367	Ag001G006710	XP_009147619.1, XP_009144788.1
OG0008368	Ag001G006720	XP_009106999.1
OG0008369	Ag001G006920	XP_033146859.1
OG0008370	Ag001G007030	XP_033128365.1, XP_009107009.1
OG0008371	Ag001G009600	XP_009107152.1, XP_009144860.1
OG0008372	Ag001G009960	XP_009107164.1, XP_009147723.1
OG0008373	Ag001G010550	XP_009107169.2, XP_033146896.1
OG0008374	Ag001G011200	XP_009107210.1, XP_009147768.1
OG0008375	Ag001G014320	XP_009144949.1, XP_009107215.1
OG0008376	Ag007G627580, Ag001G015820	XP_009147846.1, XP_009107226.2
OG0008377	Ag001G015990	XP_009107233.1, XP_009147848.1
OG0008378	Ag001G021320	XP_009147913.1, XP_009107312.1
OG0008379	Ag001G022930	XP_033133509.1, XP_033129136.1
OG0008380	Ag001G029170	XP_009136750.2, XP_018509642.1
OG0008381	Ag001G029820, Ag001G031060	XP_009146503.2, XP_009136740.1
OG0008382	Ag002G161880	XP_009141409.1, XP_009143726.1
OG0008383	Ag002G161540	XP_009141404.2, XP_009143736.1
OG0008384	Ag002G161380	XP_033146286.1, XP_009143741.1
OG0008385	Ag001G065120	XP_033145723.1, XP_009115896.1
OG0008386	Ag001G064560	XP_033144815.1, XP_009115917.1
OG0008387	Ag001G064280	XP_009115936.1, XP_009136667.3
OG0008388	Ag001G068520	XP_009136674.1, XP_009139461.2
OG0008389	Ag001G069840	XP_009148738.1, XP_009115970.1
OG0008390	Ag001G070660	XP_009125236.2
OG0008391	Ag001G072730	XP_009103868.2, XP_009116049.1
OG0008392	Ag001G072960	XP_009116059.2, XP_009139385.1
OG0008393	Ag001G073240, Ag002G179370	XP_033146228.1, XP_009116075.1
OG0008394	Ag001G073500	XP_009103884.1, XP_009116085.1
OG0008395	Ag001G074430	XP_009116098.1, XP_009103903.1
OG0008396	Ag001G066250	XP_009136633.1, XP_009123762.1
OG0008397	Ag001G074910	XP_009103913.1, XP_009116120.1
OG0008398	Ag001G074990	XP_009116122.1, XP_009139246.1
OG0008399	Ag001G076020	XP_009116147.2, XP_033146514.1
OG0008400	Ag001G074870	XP_009116117.1, XP_009139249.1
OG0008401	Ag001G075990	XP_009139224.1, XP_009103929.1
OG0008402	Ag001G076500	XP_009103945.1, XP_009116191.2
OG0008403	Ag001G078580	XP_033135023.1, XP_033146564.1
OG0008404	Ag001G080560, Ag001G078720	XP_009116248.1
OG0008405	Ag001G080470	XP_009116300.1, XP_009139123.1
OG0008406	Ag001G081610	XP_009104005.1, XP_009116348.1
OG0008407	Ag001G083390, Ag001G083360	XP_009104036.1, XP_009116402.1
OG0008408	Ag001G085150	XP_033146475.1, XP_033136033.1
OG0008409	Ag001G086370	XP_033131110.1, XP_033146061.1
OG0008410	Ag001G087940	XP_009116521.1, XP_009104144.1
OG0008411	Ag001G088450	XP_009116540.1, XP_009104155.1
OG0008412	Ag001G088460	XP_033130615.1, XP_009116541.1
OG0008413	Ag001G088600	XP_009138938.1, XP_009116551.1
OG0008414	Ag001G088670	XP_009138936.1, XP_018510668.2
OG0008416	Ag001G088840	XP_033145456.1, XP_033136058.1
OG0008417	Ag002G195630	XP_009133552.1, XP_009142884.1
OG0008418	Ag002G130870, Ag007G650460, Ag002G130890	XP_033146493.1, XP_009125405.1
OG0008419	Ag001G090640	XP_009104203.2, XP_009116599.1
OG0008420	Ag001G090790	XP_033145452.1, XP_009104211.1
OG0008421	Ag001G090820	XP_009116620.1, XP_009138906.1
OG0008422	Ag001G091220	XP_009104216.1, XP_009116635.1
OG0008423	Ag001G091290	XP_033130972.1, XP_033136061.1
OG0008424	Ag001G091530	XP_009116649.1, XP_033146191.1
OG0008425	Ag001G092160	XP_009116686.1, XP_009138871.1
OG0008426	Ag001G092450	XP_009116697.1, XP_009138863.1
OG0008427	Ag001G092750	XP_009138837.2, XP_018508443.1
OG0008428	Ag001G093190, Ag001G093200	XP_009138830.2
OG0008429	Ag001G093400	XP_009116745.2, XP_009138822.2
OG0008430	Ag001G095570	XP_009116844.1, XP_009104347.1
OG0008431	Ag001G096180	XP_009138743.1, XP_033134746.1
OG0008432	Ag001G096210, Ag004G338380	XP_009116865.1, XP_009104357.1
OG0008433	Ag001G096540	XP_009116885.1
OG0008434	Ag001G096750	XP_033146735.1, XP_009116896.1
OG0008435	Ag001G096710	XP_009116894.1
OG0008437	Ag001G098210	XP_009138706.1, XP_009116958.1
OG0008438	Ag001G098250	XP_009138703.1, XP_033135535.1
OG0008439	Ag001G098480	XP_009138697.2, XP_009116975.2, XP_009104413.2
OG0008440	Ag001G098730, Ag001G064480, Ag001G064470	XP_009116990.1, XP_009138647.1
OG0008441	Ag001G003610	XP_009107068.1, XP_009147536.2
OG0008442	Ag001G004410	XP_033128362.1
OG0008443	Ag001G084060	XP_009113483.1, XP_033139006.1, XP_033142778.1, XP_033143350.1, XP_033143347.1
OG0008445	Ag002G106620, Ag002G110260	XP_009101557.1
OG0008446	Ag002G143010	XP_009144490.1
OG0008447	Ag002G175560	XP_009133236.1, XP_009141728.1
OG0008450	Ag003G239890	XP_009104861.1, XP_009105895.1
OG0008452	Ag003G254040, Ag019G742950	XP_009137780.1
OG0008453	Ag003G272070	XP_009109920.3
OG0008454	Ag003G275470	XP_018511049.1
OG0008455	Ag003G279560	XP_009138075.1, XP_009126211.1
OG0008456	Ag004G305970	XP_009119027.1, XP_009118476.1
OG0008457	Ag004G308080	XP_009118390.1, XP_009148225.2
OG0008458	Ag004G309920	XP_009148766.2
OG0008459	Ag004G313070	XP_009118230.1, XP_033128852.1
OG0008460	Ag004G316710	XP_009113499.1
OG0008461	Ag004G322310	XP_033134446.1
OG0008462	Ag004G330100, Ag004G330080	XP_009104873.1
OG0008464	Ag004G353150	XP_009105384.1, XP_009127627.1
OG0008465	Ag004G353220	XP_009105380.2, XP_009127624.2
OG0008466	Ag004G357950	XP_009127492.1, XP_009105236.2
OG0008467	Ag005G439880	XP_033144228.1, XP_033143249.1
OG0008468	Ag005G473720	XP_009135155.1, XP_009146749.1
OG0008469	Ag006G494810	XP_018510733.2, XP_009125484.1
OG0008470	Ag007G587820	XP_033135629.1
OG0008471	Ag007G595550	XP_009103696.1, XP_009140912.1
OG0008472	Ag007G641180	XP_009124236.1
OG0008473	Ag007G654270	XP_009120446.1
OG0008474	Ag008G663150	XP_009114130.1, XP_009129066.1
OG0008475	Ag008G684280	XP_009127208.1, XP_009119827.1
OG0008476	Ag008G704550	XP_009132098.1, XP_009126811.1
OG0008477	Ag008G714140	XP_009131888.2, XP_009126563.1
OG0008478	Ag008G721260	XP_033134702.1, XP_009129986.1, XP_009151040.1
OG0008479	Ag008G727650	XP_009130214.2, XP_009151365.2
OG0008480	Ag008G733690	XP_009130530.1, XP_009150676.1
OG0008504	Ag003G253790	XP_009137773.1, XP_009109106.1
OG0008505	Ag003G254910	XP_009137802.1, XP_033146198.1
OG0008506	Ag003G255630	XP_009129236.1, XP_009137811.1
OG0008507	Ag003G256070	XP_009109067.2, XP_009129079.1
OG0008508	Ag003G256220	XP_009109052.1, XP_009129014.1
OG0008509	Ag003G259190	XP_009137874.1, XP_009128346.1
OG0008510	Ag003G259350, Ag001G083680	XP_033130104.1
OG0008511	Ag003G259440	XP_009109016.1, XP_009128276.2
OG0008512	Ag003G259700	XP_009128222.1, XP_009109014.1
OG0008513	Ag003G260300	XP_009109010.1, XP_009137884.1
OG0008514	Ag003G261380	XP_009137905.1, XP_033148470.1
OG0008515	Ag003G261860	XP_033148684.1, XP_009137911.1
OG0008516	Ag003G266670, Ag003G265840	XP_009108986.1, XP_033148676.1
OG0008517	Ag003G265570, Ag003G266380	XP_009137920.2
OG0008518	Ag008G719030	XP_009126394.1, XP_009120853.1
OG0008519	Ag003G266830	XP_009137971.1, XP_009127471.1
OG0008520	Ag003G266860	XP_009127453.1, XP_009137973.1
OG0008521	Ag003G268860	XP_009108931.1, XP_009138008.1
OG0008522	Ag003G269820	XP_009138022.1, XP_033135901.1
OG0008523	Ag003G270910	XP_009126680.1
OG0008524	Ag003G271420	XP_009126604.1
OG0008525	Ag003G271620	XP_009126573.1, XP_009138048.2
OG0008526	Ag003G273180	XP_009126325.1
OG0008527	Ag003G279740	XP_009138071.1, XP_009108888.1
OG0008528	Ag003G279610	XP_009126222.1, XP_009138074.1
OG0008529	Ag003G278500	XP_033143106.1, XP_009125694.2
OG0008530	Ag003G277660, Ag003G277650	XP_009108822.1, XP_009138153.2
OG0008531	Ag003G277760	XP_009138149.2, XP_009125252.1
OG0008532	Ag003G277680	XP_009125241.1, XP_009138152.1
OG0008533	Ag003G276740	XP_009124478.1, XP_009138168.1
OG0008534	Ag003G278260	XP_009125595.1, XP_033132634.1
OG0008535	Ag003G276580	XP_009123351.1, XP_009108806.1
OG0008536	Ag003G276570	XP_009138181.1, XP_009123285.1
OG0008537	Ag003G276530	XP_009138182.1, XP_009108805.1
OG0008538	Ag003G276430	XP_009138186.1, XP_009122784.1
OG0008540	Ag003G281140, Ag003G281160	XP_009138277.2, XP_033141963.1
OG0008541	Ag003G273510	XP_009117224.1
OG0008542	Ag003G273900	XP_009118282.1, XP_009138251.2
OG0008543	Ag003G281660	XP_033132789.1, XP_033142515.1
OG0008544	Ag003G281900	XP_009112598.2, XP_009108732.1
OG0008545	Ag003G282090	XP_009108724.1, XP_033142506.1
OG0008546	Ag003G282620	XP_009138324.1, XP_009109369.1
OG0008547	Ag003G283010	XP_009107761.1, XP_009108693.1
OG0008548	Ag007G579360	XP_009115000.1, XP_009102670.1
OG0008549	Ag007G578890	XP_009114967.1, XP_009145231.1
OG0008550	Ag007G578790	XP_009114957.1
OG0008551	Ag007G578640	XP_009114931.1, XP_009108001.1
OG0008552	Ag007G578420	XP_009114907.1, XP_009145199.1
OG0008553	Ag007G578160	XP_009114889.1, XP_009151428.1
OG0008555	Ag001G101330	XP_009145241.1, XP_009136819.1
OG0008556	Ag001G101730	XP_009136802.1, XP_009145637.3
OG0008557	Ag004G315390	XP_009118108.1, XP_033133753.1
OG0008558	Ag004G364900, Ag004G365460	XP_009113422.2
OG0008559	Ag004G365480, Ag004G364940	XP_033145325.1
OG0008560	Ag004G366590	XP_009124458.1, XP_009122976.1
OG0008562	Ag004G368020	XP_009102721.2, XP_009113329.2
OG0008563	Ag004G310800	XP_033128354.1
OG0008564	Ag004G369010	XP_033136179.1
OG0008565	Ag004G370490	XP_009103311.1, XP_009113258.1
OG0008566	Ag004G370680	XP_009113255.2, XP_009103607.1
OG0008567	Ag004G372770	XP_009103962.2, XP_009113186.1
OG0008568	Ag004G372630	XP_009113196.1, XP_009103938.1
OG0008569	Ag005G431620	XP_009102549.1
OG0008570	Ag004G374680	XP_009104420.1
OG0008571	Ag004G375170	XP_009104582.3, XP_009113139.1
OG0008572	Ag004G375430	XP_009104615.1, XP_033143432.1
OG0008573	Ag004G376530	XP_009104840.1
OG0008574	Ag004G375720, Ag004G376760, Ag004G375710, Ag007G623930, Ag004G376780	XP_009104893.1
OG0008575	Ag004G376860	XP_009113121.1, XP_009104922.1
OG0008576	Ag004G314290, Ag004G377840	XP_009113113.1
OG0008577	Ag004G314770	XP_009110702.1
OG0008578	Ag004G322690	XP_009148902.1, XP_009110503.2
OG0008579	Ag005G441270	XP_009114225.1, XP_033139707.1
OG0008580	Ag005G406700, Ag005G406690	XP_009101316.1
OG0008582	Ag005G455180	XP_009101262.2, XP_009129151.1
OG0008583	Ag008G661260	XP_009129116.1, XP_009101233.1
OG0008584	Ag008G662480	XP_009129087.2, XP_009152171.1
OG0008585	Ag008G662980	XP_009152150.2, XP_009129076.2
OG0008586	Ag008G663700	XP_009152128.1, XP_033136463.1
OG0008588	Ag008G665190	XP_009152099.1, XP_009114103.1
OG0008589	Ag008G665820	XP_009152086.1, XP_009114099.1
OG0008590	Ag008G666700	XP_009129503.1
OG0008591	Ag008G667150	XP_009129492.1, XP_009152036.1
OG0008592	Ag008G667800	XP_009129467.2, XP_009152011.1
OG0008593	Ag008G667820	XP_033141772.1, XP_009152007.1
OG0008594	Ag008G668700	XP_009129445.1, XP_009111557.1
OG0008595	Ag008G668990	XP_009151978.1, XP_033136074.1
OG0008596	Ag008G669090	XP_009129426.1, XP_009151973.1
OG0008597	Ag008G671130	XP_009151925.2, XP_009111584.1
OG0008598	Ag008G671210	XP_009129391.1, XP_009151920.1
OG0008599	Ag006G513330	XP_009151876.1, XP_033140775.1
OG0008600	Ag008G672310	XP_009151873.1, XP_009129373.1
OG0008603	Ag008G679240, Ag008G682460	XP_009151836.1, XP_009111610.1
OG0008604	Ag007G608060	XP_009151780.1
OG0008605	Ag006G573590	XP_009151773.1, NP_001306249.1
