Orthogroup	Alyssum_gmelinii	Cardamine_hirsuta
OG0006307	Ag002G176400	CARHR133020
OG0006308	Ag004G323920	CARHR016330
OG0006309	Ag004G324640	CARHR016660
OG0006310	Ag004G325250	CARHR017040
OG0006311	Ag004G325260	CARHR017050
OG0006312	Ag004G325530	CARHR017280
OG0006313	Ag004G326050	CARHR017460
OG0006314	Ag004G326320	CARHR017640
OG0006316	Ag004G329680	CARHR018850
OG0006317	Ag004G329370	CARHR018710
OG0006318	Ag004G331800	CARHR019740
OG0006319	Ag004G333930, Ag001G076030	CARHR020760
OG0006320	Ag004G334180	CARHR020860
OG0006321	Ag003G221190	CARHR069870
OG0006322	Ag004G334860	CARHR021200
OG0006323	Ag004G335120	CARHR021250
OG0006324	Ag004G337420	CARHR021940
OG0006325	Ag004G340680, Ag004G340690, Ag004G340630	CARHR023170
OG0006327	Ag003G245180	CARHR025410
OG0006328	Ag004G355620	CARHR060150
OG0006330	Ag001G071330, Ag006G528620	CARHR134210
OG0006331	Ag004G349850	CARHR027130
OG0006332	Ag006G528540	CARHR027070
OG0006333	Ag007G602420	CARHR231640
OG0006334	Ag007G607400	CARHR231650
OG0006335	Ag006G531480	CARHR232010
OG0006336	Ag007G598550	CARHR232280
OG0006337	Ag007G586200	CARHR232670
OG0006339	Ag006G522780	CARHR113590
OG0006340	Ag006G520950	CARHR112220
OG0006342	Ag004G321700	CARHR015370
OG0006343	Ag004G321590	CARHR015340
OG0006344	Ag004G320700	CARHR014860
OG0006345	Ag003G230840	CARHR067770
OG0006346	Ag004G316160	CARHR012860
OG0006349	Ag004G313470	CARHR011500
OG0006350	Ag004G307990	CARHR107500, CARHR007900
OG0006351	Ag004G310790	CARHR009900
OG0006352	Ag004G311260	CARHR010240
OG0006353	Ag004G309100	CARHR008810
OG0006354	Ag004G308440, Ag001G066870	CARHR008250
OG0006355	Ag004G307590, Ag004G306640	CARHR007650
OG0006356	Ag004G306580	CARHR102160, CARHR006930
OG0006357	Ag004G306110	CARHR006650
OG0006358	Ag004G305990	CARHR006540
OG0006359	Ag001G067450	CARHR160850
OG0006360	Ag004G305380	CARHR005820
OG0006361	Ag004G305250, Ag004G305240	CARHR005690
OG0006362	Ag004G303440	CARHR004550
OG0006363	Ag004G302010	CARHR003390
OG0006364	Ag004G300670	CARHR002640, CARHR002690
OG0006365	Ag004G300700	CARHR002720
OG0006367	Ag004G299180	CARHR001580
OG0006368	Ag007G613430	CARHR199160
OG0006370	Ag007G618000	CARHR198000
OG0006371	Ag007G617580	CARHR198120
OG0006372	Ag007G621810	CARHR197000
OG0006373	Ag007G623870	CARHR034610, CARHR196340
OG0006374	Ag007G625830, Ag007G626100	CARHR195620
OG0006375	Ag004G355380	CARHR060270
OG0006376	Ag007G626560	CARHR195490
OG0006377	Ag007G627870	CARHR195350
OG0006378	Ag007G630260	CARHR194440
OG0006379	Ag007G642750	CARHR183810
OG0006380	Ag001G064490	CARHR161940
OG0006381	Ag006G505130	CARHR206500
OG0006383	Ag006G502880	CARHR206820
OG0006384	Ag006G501920	CARHR207230
OG0006385	Ag006G519770, Ag003G276340	CARHR248310
OG0006386	Ag008G720490	CARHR187890
OG0006387	Ag008G720990	CARHR188070
OG0006388	Ag001G076060	CARHR164690
OG0006389	Ag008G722360	CARHR188940
OG0006390	Ag008G722750	CARHR189320
OG0006391	Ag008G723290	CARHR189610
OG0006392	Ag008G723400	CARHR189690
OG0006393	Ag008G723470	CARHR189750
OG0006394	Ag008G725080	CARHR274740
OG0006395	Ag008G726180	CARHR275420
OG0006396	Ag008G726790	CARHR275750
OG0006397	Ag008G727010	CARHR275920
OG0006398	Ag008G727130	CARHR276020
OG0006399	Ag008G727220	CARHR276130
OG0006400	Ag008G727930	CARHR276380
OG0006401	Ag008G728360	CARHR276590
OG0006402	Ag008G728370	CARHR276600
OG0006403	Ag008G706430	CARHR272630
OG0006404	Ag008G705800	CARHR272230
OG0006405	Ag001G059500, Ag001G059300	CARHR160730
OG0006406	Ag001G059600, Ag001G059420	CARHR160640
OG0006407	Ag001G059710, Ag001G059460	CARHR160580, CARHR160590
OG0006409	Ag008G690760	CARHR157500
OG0006410	Ag001G055530	CARHR156660
OG0006411	Ag001G050320, Ag010G740640	CARHR150230
OG0006412	Ag004G353050	CARHR061210
OG0006413	Ag004G303140	CARHR150950
OG0006414	Ag004G355040	CARHR060410
OG0006415	Ag003G246920	CARHR026670
OG0006416	Ag004G354900	CARHR060440
OG0006417	Ag004G350670	CARHR061690
OG0006418	Ag004G350050	CARHR062030
OG0006419	Ag004G348460	CARHR062540
OG0006420	Ag004G347900	CARHR062850
OG0006421	Ag004G347150, Ag004G346990	CARHR063020
OG0006422	Ag004G321570, Ag004G321580	CARHR015330
OG0006423	Ag004G342710	CARHR291200
OG0006424	Ag008G703090, Ag004G382800, Ag004G341800	CARHR064740
OG0006425	Ag003G240810	CARHR064820
OG0006426	Ag007G605390	CARHR202710
OG0006427	Ag003G240320	CARHR065060
OG0006428	Ag003G214880	CARHR071620
OG0006429	Ag003G215980	CARHR071260
OG0006430	Ag004G338300	CARHR071220
OG0006431	Ag004G329910	CARHR070650, CARHR019020
OG0006432	Ag003G225600	CARHR068970
OG0006433	Ag003G226620	CARHR068700
OG0006434	Ag003G229100	CARHR068140
OG0006435	Ag003G234480	CARHR066800
OG0006436	Ag003G237110	CARHR066210
OG0006437	Ag003G239220	CARHR065480
OG0006438	Ag003G212180, Ag002G197630	CARHR072690
OG0006439	Ag003G211950	CARHR072820
OG0006440	Ag003G211650	CARHR073040
OG0006441	Ag003G209350	CARHR073920
OG0006442	Ag005G470430	CARHR087390
OG0006443	Ag005G467430	CARHR088980
OG0006444	Ag001G006480	CARHR043530
OG0006445	Ag005G463770	CARHR090480
OG0006446	Ag005G463150	CARHR090650
OG0006447	Ag005G462610	CARHR090940
OG0006448	Ag005G461740	CARHR091360
OG0006449	Ag005G459130	CARHR092350
OG0006450	Ag008G692070	CARHR158060
OG0006451	Ag005G458000	CARHR092740
OG0006452	Ag005G457890	CARHR092790
OG0006453	Ag005G457720	CARHR092850
OG0006454	Ag005G457520	CARHR092930
OG0006455	Ag005G457120	CARHR093100
OG0006456	Ag005G456780	CARHR093190
OG0006457	Ag005G456580	CARHR093210
OG0006458	Ag005G456550	CARHR093230
OG0006459	Ag005G456360	CARHR093320
OG0006460	Ag001G034420	CARHR221830
OG0006461	Ag005G455600, Ag005G455590	CARHR093550
OG0006462	Ag005G454780	CARHR093790
OG0006464	Ag005G452960	CARHR094250
OG0006465	Ag005G449190	CARHR094980
OG0006466	Ag005G447180	CARHR095560
OG0006467	Ag005G446280	CARHR095990
OG0006469	Ag005G443250, Ag005G444460	CARHR096680
OG0006470	Ag005G442950, Ag005G444220	CARHR096790
OG0006471	Ag005G449670, Ag005G441350	CARHR097510
OG0006472	Ag005G438960	CARHR098160
OG0006473	Ag005G438750	CARHR098260
OG0006474	Ag005G437330	CARHR098650, CARHR098640
OG0006475	Ag005G437020	CARHR050050
OG0006477	Ag005G435650	CARHR099180
OG0006478	Ag005G433700, Ag005G434470	CARHR099440
OG0006479	Ag005G431130	CARHR100260
OG0006480	Ag002G127570, Ag004G354910, Ag005G426110	CARHR102480
OG0006481	Ag005G419380	CARHR105790
OG0006483	Ag004G349460, Ag004G349450, Ag005G415340	CARHR107760
OG0006484	Ag005G414710	CARHR108340
OG0006485	Ag005G410060, Ag005G410030	CARHR109250
OG0006486	Ag005G410780	CARHR109000
OG0006487	Ag005G411260	CARHR108860
OG0006488	Ag005G406610	CARHR109890
OG0006490	Ag005G403590	CARHR111040
OG0006491	Ag005G403920	CARHR111160
OG0006492	Ag001G001080	CARHR045450
OG0006493	Ag004G353440	CARHR045410
OG0006494	Ag001G002300	CARHR045000
OG0006495	Ag004G383150, Ag001G003510	CARHR044600
OG0006496	Ag001G003640	CARHR044490
OG0006497	Ag001G003730	CARHR044470
OG0006498	Ag001G006230	CARHR043610
OG0006499	Ag001G006330	CARHR043550
OG0006500	Ag001G009300	CARHR042270
OG0006501	Ag001G009940	CARHR042100
OG0006503	Ag001G011190	CARHR041570
OG0006504	Ag001G015140	CARHR040430
OG0006505	Ag001G017540	CARHR039900
OG0006506	Ag001G018290, Ag001G018270	CARHR039720
OG0006507	Ag001G027320	CARHR037660
OG0006508	Ag001G029460, Ag001G030830	CARHR222500
OG0006509	Ag002G160950	CARHR128730
OG0006510	Ag002G160930	CARHR128710
OG0006511	Ag002G160820	CARHR128650
OG0006512	Ag002G160810	CARHR128640
OG0006513	Ag001G064590	CARHR161820, CARHR117420
OG0006514	Ag001G064540	CARHR161880
OG0006515	Ag001G076200, Ag006G512630	CARHR164770
OG0006516	Ag001G078600	CARHR165460
OG0006517	Ag001G078620	CARHR165470
OG0006518	Ag001G080030	CARHR165990
OG0006519	Ag001G081300	CARHR166510
OG0006520	Ag001G081920	CARHR166700
OG0006521	Ag001G084310	CARHR167480
OG0006522	Ag001G088620	CARHR169110
OG0006523	Ag001G092340	CARHR000090
OG0006524	Ag001G093420	CARHR171070
OG0006525	Ag001G093850	CARHR171380
OG0006526	Ag001G095510	CARHR172060
OG0006527	Ag001G096270	CARHR172330
OG0006528	Ag001G098300	CARHR173270
OG0006529	Ag001G098660	CARHR291730
OG0006530	Ag005G450640	CARHR291720
OG0006531	Ag001G098970	CARHR291510
OG0006532	Ag001G064600	CARHR161830
OG0006533	Ag001G066960	CARHR161150
OG0006535	Ag002G131150	CARHR283570
OG0006536	Ag005G460410, Ag002G177530, Ag007G618680, Ag007G621970, Ag007G618820, Ag007G618890	CARHR091840, CARHR091850
OG0006537	Ag002G197940	CARHR138920
OG0006538	Ag003G215930	CARHR071280
OG0006540	Ag004G307320	CARHR007430
OG0006541	Ag004G335950	CARHR021490
OG0006542	Ag004G353620	CARHR061000
OG0006543	Ag006G577380, Ag007G640600, Ag006G512600, Ag005G413920	CARHR249650
OG0006544	Ag005G433920, Ag005G437470	CARHR098610
OG0006545	Ag005G442200, Ag005G443520, Ag006G552300, Ag008G663410	CARHR130940, CARHR242740, CARHR094750
OG0006546	Ag005G459900	CARHR092080
OG0006546	Ag005G467760	CARHR100850
OG0006548	Ag006G528310	CARHR281930
OG0006549	Ag006G551680	CARHR229610
OG0006570	Ag003G254410	CARHR236300
OG0006571	Ag003G254820	CARHR236400
OG0006572	Ag003G255070	CARHR236470
OG0006573	Ag003G255260	CARHR236520
OG0006574	Ag003G257010	CARHR236960
OG0006575	Ag003G257060	CARHR236990
OG0006576	Ag003G258510	CARHR237520
OG0006577	Ag003G259680	CARHR237850
OG0006578	Ag006G491910	CARHR184150, CARHR053730
OG0006580	Ag003G268110	CARHR239070
OG0006581	Ag003G268500	CARHR239200
OG0006582	Ag001G019100, Ag003G268980	CARHR239310
OG0006583	Ag003G272170	CARHR111660, CARHR239890
OG0006584	Ag003G279920	CARHR240130
OG0006585	Ag003G278760	CARHR240550, CARHR240540
OG0006586	Ag004G330620	CARHR019380
OG0006587	Ag003G278290	CARHR240660
OG0006589	Ag003G274550	CARHR241840
OG0006590	Ag003G273950	CARHR242010
OG0006591	Ag005G439070, Ag003G273530, Ag005G445130, Ag006G516710	CARHR133860
OG0006592	Ag003G282360	CARHR242970
OG0006593	Ag003G282840	CARHR243150
OG0006594	Ag003G283140	CARHR106920, CARHR243260
OG0006595	Ag003G283170	CARHR243270
OG0006596	Ag003G283540	CARHR243390
OG0006597	Ag003G284750	CARHR243560
OG0006598	Ag007G579680	CARHR030560
OG0006599	Ag007G578120	CARHR031900
OG0006600	Ag001G101200	CARHR223690
OG0006601	Ag001G101440	CARHR223450
OG0006602	Ag001G101450	CARHR223440
OG0006603	Ag001G101760	CARHR223140
OG0006604	Ag002G164680	CARHR130000
OG0006605	Ag008G728150	CARHR185500
OG0006606	Ag004G310480	CARHR009630
OG0006607	Ag004G369220	CARHR283800
OG0006608	Ag004G312030	CARHR010650
OG0006609	Ag004G374210	CARHR052240
OG0006610	Ag004G313690	CARHR011630
OG0006611	Ag004G313890	CARHR011710
OG0006612	Ag004G314630	CARHR012070
OG0006613	Ag004G322570	CARHR015620
OG0006614	Ag006G574940	CARHR143770
OG0006615	Ag007G614370	CARHR143950
OG0006616	Ag008G659530, Ag008G658930	CARHR144280
OG0006617	Ag008G661630	CARHR145410
OG0006618	Ag004G319150	CARHR014240
OG0006619	Ag004G318730	CARHR014140
OG0006620	Ag008G663340	CARHR146340
OG0006621	Ag008G663760	CARHR146620
OG0006622	Ag008G664930	CARHR146820
OG0006623	Ag008G666340	CARHR147370
OG0006624	Ag008G666380	CARHR147430
OG0006625	Ag008G667210	CARHR147730
OG0006626	Ag008G667240	CARHR147760
OG0006627	Ag008G667970	CARHR148150
OG0006628	Ag008G668410	CARHR148230
OG0006629	Ag008G669760	CARHR148900
OG0006630	Ag008G669840	CARHR148920
OG0006631	Ag008G664200	CARHR149660
OG0006632	Ag002G175540	CARHR286700
OG0006633	Ag005G408640, Ag007G601500	CARHR151710
OG0006634	Ag010G739180, Ag001G049060	CARHR152240
OG0006635	Ag001G057990	CARHR267880
OG0006636	Ag004G327950	CARHR056500
OG0006637	Ag004G363460	CARHR056470
OG0006638	Ag004G363510	CARHR056380
OG0006639	Ag005G406030	CARHR109880
OG0006640	Ag001G041520	CARHR274730
OG0006641	Ag004G364300	CARHR054140
OG0006642	Ag004G402030, Ag004G402000	CARHR212440
OG0006643	Ag007G657420, Ag006G563860	CARHR212620
OG0006644	Ag004G390580, Ag004G395360	CARHR047010
OG0006645	Ag004G385530, Ag004G385230	CARHR048260
OG0006646	Ag004G382450, Ag004G382380	CARHR048580
OG0006647	Ag002G187870	CARHR135760
OG0006648	Ag005G478100	CARHR083410
OG0006649	Ag005G478030	CARHR083470
OG0006650	Ag003G285750, Ag003G272740	CARHR243820
OG0006651	Ag005G477730	CARHR083650
OG0006652	Ag006G494780	CARHR210200
OG0006653	Ag005G476020	CARHR084540
OG0006654	Ag005G475130	CARHR085110
OG0006655	Ag005G474560	CARHR085330
OG0006656	Ag005G474230	CARHR085490
OG0006657	Ag005G474130	CARHR085600
OG0006658	Ag005G474140, Ag004G322520	CARHR085590
OG0006659	Ag005G473120, Ag005G475540	CARHR085990
OG0006660	Ag005G472450	CARHR086200
OG0006661	Ag005G472330	CARHR086270
OG0006662	Ag005G472150	CARHR086370
OG0006663	Ag005G471760	CARHR086630
OG0006664	Ag005G471640	CARHR086710
OG0006665	Ag005G471200	CARHR086980
OG0006666	Ag001G040290	CARHR258780
OG0006667	Ag008G718530	CARHR192800
OG0006668	Ag007G598660	CARHR232380
OG0006669	Ag008G676960	CARHR257010, CARHR257000
OG0006670	Ag008G679730	CARHR264080
OG0006671	Ag008G682930, Ag008G682030	CARHR265410
OG0006672	Ag008G683390, Ag008G682180	CARHR265520
OG0006674	Ag008G684950	CARHR266140, CARHR266130
OG0006676	Ag008G689970, Ag008G688480	CARHR267380
OG0006677	Ag008G687640	CARHR266980
OG0006678	Ag005G490040	CARHR267710
OG0006679	Ag001G057340, Ag005G486130	CARHR267750, CARHR267760
OG0006680	Ag001G057890	CARHR267860
OG0006681	Ag008G693410	CARHR267970
OG0006682	Ag008G694340	CARHR268350
OG0006684	Ag008G696350	CARHR269050
OG0006685	Ag002G171260, Ag008G697980	CARHR269670
OG0006686	Ag008G699560	CARHR270180
OG0006687	Ag008G701220	CARHR270930
OG0006688	Ag008G702270	CARHR271070
OG0006689	Ag002G108730, Ag008G703030	CARHR271280
OG0006691	Ag007G644310	CARHR184440
OG0006692	Ag007G610210	CARHR200470
OG0006693	Ag007G610150	CARHR200520
OG0006694	Ag007G609620	CARHR200630
OG0006695	Ag007G609490	CARHR200690
OG0006696	Ag007G605130	CARHR202700
OG0006697	Ag007G604960	CARHR202800
OG0006698	Ag007G604320	CARHR203130
OG0006699	Ag007G604170	CARHR203190
OG0006700	Ag007G603380	CARHR203540
OG0006701	Ag008G730790	CARHR278040
OG0006702	Ag007G602100, Ag003G221050, Ag003G231030	CARHR204130
OG0006703	Ag007G601530	CARHR204460
OG0006704	Ag007G601200	CARHR204670
OG0006705	Ag007G600950	CARHR204840
OG0006706	Ag007G600680	CARHR205120
OG0006707	Ag007G600020	CARHR129310, CARHR036390, CARHR205500
OG0006708	Ag006G577800	CARHR223840
OG0006709	Ag008G705050	CARHR223920
OG0006710	Ag006G577250	CARHR224350
OG0006711	Ag006G577210	CARHR224390
OG0006712	Ag006G576180	CARHR224780
OG0006713	Ag006G576130	CARHR224810
OG0006714	Ag006G575450	CARHR224980
OG0006716	Ag006G572870	CARHR225860
OG0006717	Ag006G571810	CARHR226090
OG0006718	Ag006G569910	CARHR226450
OG0006719	Ag006G569820	CARHR226500
OG0006720	Ag005G410450, Ag002G124450	CARHR178080
OG0006721	Ag006G560780	CARHR227090
OG0006722	Ag006G560920	CARHR227150
OG0006723	Ag006G577760	CARHR223890
OG0006724	Ag006G565210	CARHR228120
OG0006725	Ag006G566830	CARHR228470
OG0006726	Ag006G567560	CARHR228630
OG0006727	Ag006G551720	CARHR229600
OG0006728	Ag006G548190, Ag006G546480	CARHR230800
OG0006729	Ag006G548290, Ag006G546400	CARHR230840
OG0006730	Ag006G546930, Ag006G542030	CARHR231010
OG0006731	Ag006G545050, Ag006G542560	CARHR231160, CARHR255470
OG0006732	Ag006G544890, Ag006G542680	CARHR231210
OG0006733	Ag006G542960, Ag006G544630	CARHR231380
OG0006734	Ag006G543210, Ag006G544360	CARHR231420
OG0006735	Ag006G543360, Ag006G544150	CARHR231430
OG0006736	Ag006G541470, Ag006G541480	CARHR231530
OG0006737	Ag006G541370	CARHR231550
OG0006738	Ag006G539500, Ag006G536970	CARHR033170
OG0006739	Ag006G534930	CARHR034560
OG0006740	Ag004G329750	CARHR138110, CARHR018930
OG0006741	Ag006G532120	CARHR035790
OG0006742	Ag006G530870	CARHR035520
OG0006743	Ag004G322730	CARHR015750
OG0006745	Ag007G584830	CARHR036820
OG0006746	Ag007G583950	CARHR027340
OG0006747	Ag004G307270	CARHR007400
OG0006748	Ag003G250180	CARHR231610
OG0006749	Ag007G584100	CARHR027210
OG0006750	Ag007G584370	CARHR036510
OG0006751	Ag007G584020	CARHR027280
OG0006752	Ag008G710910	CARHR110570
OG0006753	Ag007G583040	CARHR027990
OG0006754	Ag005G471280, Ag007G582450	CARHR028440
OG0006755	Ag007G582430	CARHR028460
OG0006756	Ag007G582390	CARHR028500
OG0006758	Ag007G581620	CARHR029130
OG0006759	Ag007G581030	CARHR029330
OG0006760	Ag007G580760	CARHR029700
OG0006761	Ag007G580610	CARHR029820
OG0006762	Ag007G580240, Ag007G580210, Ag007G580200	CARHR030170
OG0006763	Ag007G579800	CARHR030360
OG0006764	Ag003G286180	CARHR244050
OG0006765	Ag003G288360	CARHR244620
OG0006766	Ag003G289000	CARHR244960
OG0006767	Ag003G289270	CARHR245080
OG0006768	Ag003G290330, Ag003G290340	CARHR245500
OG0006769	Ag003G290700	CARHR245580, CARHR153410
OG0006770	Ag003G291640	CARHR246000
OG0006771	Ag003G291570	CARHR246050
OG0006772	Ag003G214090, Ag003G292280	CARHR246240
OG0006773	Ag006G523190	CARHR113830
OG0006774	Ag006G522490	CARHR113260
OG0006775	Ag004G389060, Ag004G394010, Ag006G520790	CARHR112140
OG0006776	Ag003G296220	CARHR247860
OG0006777	Ag003G296650	CARHR294340
OG0006778	Ag003G296870	CARHR294190
OG0006779	Ag001G021300	CARHR039250, CARHR040050
OG0006780	Ag007G647080	CARHR291840
OG0006781	Ag002G163610	CARHR129620
OG0006782	Ag002G151400, Ag009G736280	CARHR259850
OG0006783	Ag006G531820	CARHR035410
OG0006785	Ag003G276730, Ag003G277790	CARHR127900
OG0006786	Ag007G584410, Ag003G233780, Ag004G379840, Ag002G157680	CARHR181250
OG0006787	Ag002G157560	CARHR181320, CARHR181400
OG0006788	Ag001G092520	CARHR181860
OG0006789	Ag005G488470, Ag003G241120	CARHR076880
OG0006791	Ag002G146200	CARHR255330
OG0006792	Ag002G145210	CARHR254810
OG0006793	Ag002G145100	CARHR254670
OG0006794	Ag002G145030	CARHR254650
OG0006795	Ag002G143300	CARHR254460
OG0006796	Ag002G144050, Ag002G144560	CARHR254160
OG0006797	Ag002G140220	CARHR253030
OG0006798	Ag002G138450, Ag002G137610	CARHR252750
OG0006799	Ag002G128720	CARHR252020
OG0006800	Ag002G127730	CARHR178780
OG0006801	Ag002G126820	CARHR178570
OG0006802	Ag003G252360	CARHR235300
OG0006803	Ag002G110140, Ag002G106520	CARHR176140
OG0006804	Ag002G108200, Ag002G111670	CARHR175740
OG0006805	Ag002G117840	CARHR174890
OG0006806	Ag002G119210	CARHR174800
OG0006807	Ag002G120010	CARHR174760
OG0006808	Ag002G120170	CARHR174700
OG0006809	Ag002G120350	CARHR174590
OG0006810	Ag002G115290, Ag002G121080	CARHR174340
OG0006811	Ag002G174910	CARHR132550
OG0006812	Ag002G123530	CARHR173710
OG0006813	Ag002G123660	CARHR173580
OG0006814	Ag005G410160	CARHR109230
OG0006815	Ag005G426500	CARHR102100
OG0006816	Ag005G427480	CARHR101460
OG0006817	Ag005G428580	CARHR101030
OG0006818	Ag001G039130	CARHR218740
OG0006819	Ag001G037720	CARHR220130
OG0006820	Ag005G436700	CARHR098890
OG0006821	Ag001G035460	CARHR216030
OG0006822	Ag001G035140	CARHR221390
OG0006823	Ag001G033810	CARHR222180
OG0006825	Ag007G629650, Ag005G468960, Ag004G309360	CARHR290000
OG0006826	Ag007G654340	CARHR213770
OG0006827	Ag007G654890	CARHR213690
OG0006828	Ag007G657600	CARHR212520
OG0006829	Ag007G657750	CARHR212480
OG0006830	Ag002G206710	CARHR143490
OG0006831	Ag002G206640	CARHR143440
OG0006832	Ag001G038650	CARHR032810
OG0006833	Ag002G205820	CARHR142810
OG0006834	Ag004G317510, Ag002G160720	CARHR128610
OG0006835	Ag002G204290	CARHR142160
OG0006836	Ag002G203920	CARHR142030
OG0006837	Ag002G203400	CARHR141680
OG0006838	Ag002G203280	CARHR141580
OG0006839	Ag002G202870, Ag002G186780	CARHR141300
OG0006840	Ag002G202800	CARHR141250
OG0006841	Ag002G202630	CARHR141100
OG0006842	Ag002G202160	CARHR140910
OG0006843	Ag002G202130	CARHR140890
OG0006844	Ag002G201680	CARHR140620
OG0006845	Ag002G200510	CARHR140050
OG0006846	Ag002G196880	CARHR138450
OG0006847	Ag002G196520	CARHR138200
OG0006848	Ag002G195580	CARHR137920
OG0006849	Ag002G195550	CARHR137890
OG0006850	Ag005G465080, Ag002G193970	CARHR137460
OG0006851	Ag002G193410	CARHR137310
OG0006852	Ag002G192230	CARHR136880
OG0006853	Ag002G190800	CARHR136550
OG0006854	Ag006G492750	CARHR211250
OG0006855	Ag006G492990	CARHR211090
OG0006856	Ag006G493050	CARHR210920
OG0006857	Ag006G493040	CARHR210910
OG0006858	Ag006G494570	CARHR210270
OG0006859	Ag006G494770	CARHR210210
OG0006860	Ag006G494990	CARHR210120
OG0006861	Ag006G495290	CARHR210010
OG0006862	Ag006G496780	CARHR209380
OG0006863	Ag006G496830, Ag001G060110	CARHR209350
OG0006864	Ag007G582750	CARHR028150
OG0006865	Ag008G719250	CARHR193230
OG0006866	Ag008G718950, Ag008G718960	CARHR192980
OG0006867	Ag008G718720	CARHR217080, CARHR225200, CARHR056430, CARHR192890, CARHR056440
OG0006868	Ag008G718260	CARHR192640
OG0006869	Ag008G718060	CARHR192520
OG0006870	Ag008G717050	CARHR192000
OG0006871	Ag008G716830	CARHR191950
OG0006872	Ag008G716660	CARHR191880
OG0006873	Ag008G716280	CARHR191590
OG0006874	Ag008G716070	CARHR191450
OG0006875	Ag008G713280	CARHR190590
OG0006876	Ag008G712590	CARHR274340
OG0006877	Ag008G711590	CARHR274010
OG0006878	Ag008G710480	CARHR273620
OG0006879	Ag008G710030	CARHR273380
OG0006880	Ag008G729090	CARHR277000
OG0006881	Ag008G730230	CARHR277700
OG0006882	Ag008G730240	CARHR277710
OG0006883	Ag008G730580	CARHR277920
OG0006884	Ag008G730740	CARHR277990
OG0006885	Ag008G730950	CARHR258190
OG0006886	Ag007G578430, Ag003G232250	CARHR278230
OG0006887	Ag008G731240	CARHR278400
OG0006888	Ag008G731250	CARHR278410
OG0006889	Ag008G731820	CARHR278780
