Orthogroup	Alyssum_gmelinii	Euclidium_syriacum
OG0009611	Ag008G705540	ESY6_g48572_DN3_SP0_c0.t1
OG0009612	Ag008G720460	ESY6_g49950_DN3_SP1_c0.t1
OG0009613	Ag008G726150	ESY6_g49477_DN3_SP0_c0.t1
OG0009614	Ag008G726190	ESY6_g49473_DN3_SP5_c0.t1
OG0009615	Ag008G734840	ESY6_g50341_DN3_SP0_c0.t1
OG0009616	Ag008G734930	ESY6_g50329_DN3_SP0_c0.t1
OG0009635	Ag006G566750	ESY11_g54973_DN3_SP5_c0.t1
OG0009636	Ag006G576630	ESY12_g51914_DN3_SP0_c0.t1
OG0009637	Ag003G257830	ESY4_g24349_DN3_SP1_c0.t1
OG0009638	Ag002G182740, Ag001G040580, Ag003G258500	ESY4_g24381_DN3_SP8_c0.t1
OG0009639	Ag003G258960	ESY4_g24416_DN3_SP0_c0.t1
OG0009640	Ag003G259180	ESY4_g24442_DN3_SP0_c0.t1
OG0009641	Ag003G260710	ESY4_g24524_DN3_SP0_c0.t1
OG0009644	Ag008G718890	ESY6_g49280_DN3_SP4_c0.t1
OG0009645	Ag003G266800	ESY4_g24730_DN2_SP3_c0.t1
OG0009646	Ag003G267860	ESY4_g24807_DN1_SP0_c0.t1
OG0009647	Ag007G585330	ESY4_g25350_DN2_SP0_c0.t1
OG0009648	Ag003G270570	ESY4_g24984_DN3_SP8_c0.t1
OG0009649	Ag003G279060	ESY4_g25216_DN3_SP8_c0.t1
OG0009650	Ag003G277850	ESY4_g25124_DN3_SP8_c0.t1
OG0009651	Ag003G278080	ESY4_g25141_DN3_SP0_c0.t1
OG0009652	Ag003G277040	ESY4_g25981_DN3_SP2_c0.t1
OG0009653	Ag003G276250	ESY4_g25877_DN3_SP0_c0.t1
OG0009654	Ag008G716320	ESY6_g49112_DN3_SP0_c0.t1
OG0009655	Ag003G274540	ESY4_g25805_DN3_SP8_c0.t1
OG0009656	Ag003G274400	ESY4_g25798_DN3_SP0_c0.t1
OG0009657	Ag003G273620	ESY4_g25685_DN3_SP0_c0.t1
OG0009658	Ag005G418920	ESY11_g53718_DN3_SP8_c0.t1
OG0009659	Ag003G281440	ESY4_g25666_DN3_SP8_c0.t1
OG0009660	Ag003G283070	ESY4_g25509_DN3_SP8_c0.t1
OG0009661	Ag003G283370	ESY4_g25483_DN3_SP8_c0.t1
OG0009662	Ag008G714040	ESY6_g48994_DN3_SP7_c0.t1
OG0009664	Ag007G579710, Ag007G580410	ESY16_g62019_DN3_SP0_c5.t1
OG0009665	Ag007G578960	ESY16_g61870_DN3_SP0_c0.t1
OG0009666	Ag007G578740	ESY16_g61816_DN3_SP8_c0.t1
OG0009667	Ag007G578730	ESY16_g61815_DN3_SP6_c0.t1
OG0009668	Ag007G578660	ESY16_g61805_DN3_SP5_c0.t1
OG0009669	Ag007G578240	ESY16_g61727_DN3_SP0_c0.t1
OG0009670	Ag007G578210	ESY16_g61714_DN3_SP4_c0.t1
OG0009672	Ag007G578000	ESY16_g61665_DN3_SP5_c0.t1
OG0009673	Ag006G550740	ESY18_g63312_DN3_SP8_c0.t1
OG0009674	Ag007G577930	ESY16_g61650_DN2_SP0_c0.t1
OG0009675	Ag007G577900	ESY16_g61648_DN3_SP0_c0.t1
OG0009676	Ag001G101100	ESY16_g61647_DN3_SP8_c0.t1
OG0009677	Ag001G101120	ESY16_g61643_DN3_SP0_c0.t1
OG0009678	Ag001G101370	ESY16_g61565_DN3_SP0_c0.t1
OG0009679	Ag001G101400	ESY16_g61600_DN3_SP0_c0.t1, ESY16_g61594_DN3_SP0_c0.t1
OG0009680	Ag004G340210	ESY16_g61470_DN3_SP0_c0.t1
OG0009681	Ag001G102080	ESY16_g61453_DN3_SP1_c0.t1
OG0009682	Ag004G366320	ESY2_g34219_DN3_SP0_c1.t1
OG0009683	Ag004G307710, Ag003G209050	ESY2_g34171_DN3_SP8_c0.t1
OG0009684	Ag004G367130	ESY2_g34167_DN3_SP7_c0.t1, ESY2_g34166_DN3_SP0_c0.t1
OG0009685	Ag006G506460, Ag004G340990	ESY2_g34163_DN3_SP1_c0.t1
OG0009686	Ag004G367990	ESY2_g34129_DN3_SP0_c0.t1
OG0009687	Ag004G368490	ESY2_g34103_DN3_SP0_c0.t1
OG0009688	Ag004G369740	ESY5_g3452_DN3_SP0_c0.t1, ESY2_g34054_DN3_SP8_c0.t1
OG0009689	Ag004G369590	ESY2_g34055_DN3_SP8_c0.t1
OG0009690	Ag004G370350	ESY2_g34031_DN3_SP8_c10.t1
OG0009691	Ag004G373940	ESY2_g33913_DN3_SP8_c0.t1
OG0009692	Ag004G373970	ESY2_g33912_DN3_SP8_c0.t1
OG0009693	Ag004G377500	ESY2_g33802_DN3_SP0_c0.t1
OG0009694	Ag005G449490	ESY10_g14656_DN2_SP1_c0.t1
OG0009695	Ag002G174490	ESY10_g14632_DN3_SP0_c0.t1
OG0009696	Ag005G452890, Ag005G452860	ESY10_g14630_DN3_SP0_c0.t1
OG0009697	Ag002G140880	ESY10_g14623_DN3_SP1_c0.t1
OG0009698	Ag004G322340	ESY5_g2869_DN3_SP7_c0.t1
OG0009699	Ag002G139150	ESY10_g14614_DN3_SP1_c0.t1
OG0009700	Ag004G338840	ESY10_g14594_DN3_SP0_c0.t1
OG0009701	Ag004G321020	ESY5_g2822_DN3_SP2_c0.t1
OG0009702	Ag008G659610, Ag008G658840	ESY10_g14439_DN3_SP1_c0.t1
OG0009703	Ag008G661810	ESY10_g14306_DN3_SP8_c0.t1
OG0009704	Ag008G662870	ESY10_g14158_DN3_SP8_c0.t1
OG0009705	Ag008G663050	ESY10_g14128_DN3_SP8_c16.t1
OG0009706	Ag008G663140	ESY10_g14126_DN3_SP0_c0.t1
OG0009707	Ag008G663940	ESY10_g14044_DN3_SP0_c0.t1
OG0009708	Ag008G664070	ESY10_g14036_DN3_SP6_c0.t1
OG0009709	Ag008G665250	ESY10_g13995_DN3_SP0_c0.t1
OG0009710	Ag002G122660, Ag002G114500, Ag004G387480, Ag004G392830	ESY10_g13928_DN3_SP6_c0.t1
OG0009711	Ag001G034320	ESY10_g13901_DN3_SP8_c0.t1
OG0009712	Ag008G667340	ESY10_g13863_DN3_SP7_c0.t1
OG0009713	Ag008G667360	ESY10_g13865_DN3_SP2_c0.t1
OG0009714	Ag008G669540	ESY21_g55902_DN3_SP0_c0.t1
OG0009717	Ag001G022240, Ag003G226170	ESY2_g34535_DN3_SP4_c0.t1
OG0009718	Ag001G048920, Ag010G738410	ESY2_g34539_DN3_SP0_c0.t1
OG0009719	Ag008G674810	ESY2_g34577_DN3_SP8_c0.t1
OG0009720	Ag008G672860	ESY2_g35118_DN3_SP0_c0.t1
OG0009721	Ag010G738290, Ag001G048520	ESY2_g35119_DN3_SP8_c0.t1
OG0009722	Ag007G647730	ESY2_g35152_DN3_SP4_c0.t1
OG0009723	Ag004G356710	ESY2_g35182_DN3_SP0_c0.t1
OG0009724	Ag004G356760	ESY2_g35183_DN3_SP6_c0.t1
OG0009725	Ag004G358510	ESY2_g35233_DN3_SP0_c0.t1
OG0009726	Ag001G089490	ESY2_g35274_DN2_SP5_c0.t1
OG0009727	Ag004G360450	ESY2_g35286_DN3_SP8_c0.t1
OG0009728	Ag004G334720	ESY2_g35334_DN3_SP0_c0.t1, ESY2_g35332_DN3_SP0_c0.t1
OG0009729	Ag004G364270	ESY2_g34386_DN3_SP6_c0.t1
OG0009730	Ag004G309010	ESY2_g34384_DN1_SP0_c0.t1
OG0009731	Ag008G704660	ESY2_g34365_DN3_SP4_c0.t1
OG0009733	Ag004G363550	ESY2_g34352_DN3_SP2_c0.t1
OG0009734	Ag004G401830	ESY2_g33255_DN3_SP1_c0.t1
OG0009735	Ag004G401740	ESY2_g33260_DN3_SP0_c0.t1
OG0009735	Ag006G556290, Ag002G120160	ESY19_g41751_DN1_SP0_c0.t1
OG0009736	Ag004G401080	ESY2_g33280_DN3_SP0_c0.t1
OG0009737	Ag004G400200	ESY2_g33296_DN3_SP0_c0.t1
OG0009738	Ag004G392150, Ag004G396830, Ag004G396850, Ag004G392180, Ag004G396590	ESY2_g33349_DN3_SP0_c0.t1
OG0009739	Ag004G395270, Ag004G390430	ESY2_g33373_DN3_SP1_c0.t1
OG0009740	Ag004G394090, Ag004G389100	ESY2_g33438_DN3_SP0_c0.t1
OG0009741	Ag004G383200	ESY2_g33559_DN3_SP7_c0.t1
OG0009742	Ag004G381950	ESY2_g33583_DN3_SP0_c0.t1
OG0009743	Ag004G315970	ESY5_g3812_DN3_SP3_c0.t1
OG0009744	Ag004G378930	ESY2_g33705_DN3_SP1_c0.t1
OG0009745	Ag006G521260	ESY8_g59855_DN3_SP0_c0.t1
OG0009747	Ag003G250140	ESY13_g56245_DN3_SP0_c0.t1
OG0009748	Ag002G189990	ESY12_g51085_DN3_SP0_c0.t1
OG0009749	Ag002G189940	ESY12_g51064_DN3_SP8_c0.t1
OG0009750	Ag002G188430	ESY12_g51011_DN3_SP1_c0.t1
OG0009751	Ag002G188410	ESY12_g51003_DN2_SP0_c0.t1
OG0009752	Ag002G188390	ESY12_g51001_DN3_SP0_c0.t1
OG0009753	Ag002G188230	ESY12_g50997_DN3_SP0_c0.t1
OG0009754	Ag002G188160	ESY12_g50982_DN3_SP8_c0.t1
OG0009755	Ag002G191200, Ag002G188150	ESY12_g50981_DN3_SP0_c0.t1
OG0009756	Ag005G477780	ESY3_g30906_DN2_SP0_c0.t1
OG0009757	Ag005G476740	ESY3_g30970_DN3_SP0_c0.t1
OG0009758	Ag005G475960	ESY3_g31035_DN3_SP1_c0.t1
OG0009759	Ag005G474880	ESY3_g31127_DN2_SP0_c0.t1
OG0009760	Ag005G474120	ESY3_g31195_DN3_SP0_c0.t1
OG0009761	Ag005G473890	ESY3_g31206_DN3_SP0_c0.t1
OG0009763	Ag005G472090	ESY3_g31302_DN3_SP8_c0.t1
OG0009764	Ag005G471430	ESY3_g30055_DN3_SP0_c0.t1
OG0009765	Ag003G211500	ESY2_g35015_DN2_SP0_c0.t1
OG0009766	Ag006G491900	ESY3_g32624_DN1_SP0_c0.t1, ESY5_g3424_DN2_SP0_c0.t1, ESY3_g31122_DN1_SP0_c12.t1, ESY11_g54141_DN1_SP0_c0.t1, ESY11_g54138_DN1_SP0_c0.t1, ESY11_g54133_DN3_SP0_c0.t1, ESY20_g13215_DN2_SP0_c0.t1, ESY11_g54140_DN3_SP0_c0.t1, ESY11_g54137_DN3_SP0_c0.t1, ESY11_g54135_DN1_SP0_c0.t1, ESY3_g32623_DN2_SP0_c0.t1
OG0009767	Ag001G047750, Ag010G737610	ESY15_g65317_DN3_SP6_c0.t1, ESY9_g44379_DN2_SP0_c0.t1
OG0009768	Ag007G609110, Ag008G682570, Ag008G679380	ESY15_g65364_DN3_SP8_c0.t1
OG0009769	Ag001G086310	ESY24_g33125_DN3_SP8_c0.t1
OG0009770	Ag001G040510	ESY24_g33123_DN3_SP0_c0.t1, ESY2_g36865_DN3_SP0_c0.t1
OG0009771	Ag008G677640, Ag004G316610	ESY12_g51826_DN2_SP1_c0.t1, ESY24_g33219_DN3_SP8_c0.t1
OG0009772	Ag005G403410	ESY6_g45906_DN3_SP0_c0.t1
OG0009773	Ag008G676560	ESY6_g45940_DN3_SP8_c0.t1
OG0009774	Ag008G679810	ESY6_g46190_DN3_SP5_c0.t1
OG0009776	Ag007G612530	ESY7_g17697_DN3_SP0_c0.t1
OG0009778	Ag008G681250	ESY6_g46678_DN3_SP7_c0.t1
OG0009779	Ag004G308920	ESY6_g46730_DN3_SP8_c0.t1
OG0009780	Ag008G681740, Ag001G013110	ESY6_g46756_DN3_SP0_c0.t1
OG0009781	Ag008G681900	ESY6_g46772_DN3_SP8_c0.t1
OG0009783	Ag008G684150	ESY6_g47098_DN3_SP0_c0.t1
OG0009784	Ag008G684610	ESY6_g47168_DN3_SP0_c7.t1
OG0009785	Ag008G684630	ESY6_g47177_DN3_SP0_c0.t1
OG0009786	Ag008G685880	ESY6_g47359_DN3_SP8_c0.t1
OG0009787	Ag008G685630	ESY6_g47175_DN3_SP0_c0.t1, ESY6_g47348_DN3_SP5_c0.t1
OG0009788	Ag008G685220	ESY6_g47232_DN1_SP5_c0.t1
OG0009790	Ag008G686970	ESY4_g23451_DN3_SP0_c0.t1, ESY6_g47459_DN3_SP8_c0.t1
OG0009791	Ag008G714090	ESY5_g4730_DN3_SP0_c0.t1
OG0009792	Ag008G687830	ESY6_g47526_DN2_SP0_c14.t1
OG0009793	Ag008G687610	ESY6_g47513_DN2_SP0_c0.t1
OG0009794	Ag008G687460	ESY6_g47503_DN3_SP0_c0.t1
OG0009795	Ag008G689620, Ag008G688810	ESY6_g47627_DN3_SP8_c0.t1
OG0009796	Ag001G058050	ESY6_g47891_DN3_SP8_c0.t1
OG0009797	Ag002G157690	ESY6_g47925_DN3_SP1_c0.t1, ESY2_g35425_DN3_SP7_c0.t1
OG0009798	Ag008G694490	ESY6_g47980_DN3_SP3_c0.t1
OG0009799	Ag008G694870	ESY10_g14436_DN2_SP0_c0.t1
OG0009800	Ag008G696060	ESY6_g48067_DN3_SP0_c0.t1
OG0009801	Ag008G696310	ESY6_g48080_DN3_SP8_c0.t1
OG0009802	Ag007G610780, Ag002G203310	ESY6_g48095_DN3_SP0_c0.t1
OG0009803	Ag008G697940	ESY6_g48185_DN3_SP8_c0.t1, ESY6_g48188_DN3_SP0_c0.t1
OG0009804	Ag008G699390	ESY6_g48256_DN3_SP8_c0.t1
OG0009805	Ag008G699710	ESY6_g48273_DN3_SP8_c0.t1
OG0009806	Ag008G699960	ESY6_g48295_DN3_SP8_c0.t1
OG0009807	Ag008G700390	ESY6_g48318_DN3_SP1_c0.t1
OG0009808	Ag008G700950	ESY6_g48362_DN3_SP0_c0.t1
OG0009809	Ag008G703360	ESY6_g48455_DN3_SP3_c0.t1
OG0009810	Ag008G704210	ESY6_g48493_DN3_SP1_c0.t1
OG0009811	Ag008G704340	ESY6_g48505_DN3_SP7_c0.t1
OG0009812	Ag008G704410	ESY6_g48510_DN2_SP0_c0.t1
OG0009813	Ag008G705110	ESY6_g48542_DN3_SP0_c0.t1
OG0009814	Ag008G705220	ESY6_g48550_DN3_SP6_c0.t1
OG0009815	Ag008G705270	ESY6_g48552_DN3_SP8_c0.t1
OG0009816	Ag001G089350	ESY3_g30445_DN3_SP0_c0.t1, ESY1_g11339_DN3_SP4_c0.t1, ESY16_g62326_DN3_SP0_c0.t1
OG0009817	Ag001G004890	ESY1_g12187_DN3_SP8_c0.t1
OG0009818	Ag007G610830	ESY7_g18415_DN3_SP8_c0.t1
OG0009820	Ag007G609360	ESY7_g18329_DN3_SP8_c0.t1
OG0009821	Ag007G609290	ESY7_g18327_DN3_SP0_c0.t1
OG0009823	Ag007G609240	ESY7_g18324_DN2_SP0_c0.t1
OG0009824	Ag007G609090	ESY7_g18300_DN3_SP8_c0.t1
OG0009825	Ag007G608870	ESY7_g18287_DN3_SP0_c0.t1
OG0009826	Ag007G608840	ESY7_g18284_DN3_SP8_c0.t1
OG0009827	Ag007G608400	ESY7_g18262_DN3_SP8_c0.t1
OG0009828	Ag007G607620	ESY7_g18203_DN3_SP8_c0.t1
OG0009829	Ag007G607500	ESY7_g18196_DN3_SP0_c0.t1
OG0009830	Ag008G674160, Ag007G606230	ESY7_g18127_DN3_SP8_c0.t1
OG0009831	Ag007G606090	ESY7_g18112_DN3_SP0_c0.t1
OG0009832	Ag007G605920	ESY7_g18102_DN3_SP0_c0.t1
OG0009833	Ag007G605830	ESY7_g18092_DN2_SP1_c0.t1
OG0009834	Ag007G604760, Ag007G604780, Ag007G604770	ESY7_g18029_DN3_SP0_c0.t1
OG0009835	Ag007G604350	ESY7_g17984_DN3_SP8_c0.t1
OG0009836	Ag007G602470	ESY7_g17862_DN3_SP0_c0.t1
OG0009837	Ag008G731080	ESY6_g50695_DN3_SP0_c0.t1
OG0009838	Ag007G602130	ESY7_g17818_DN3_SP5_c0.t1
OG0009839	Ag007G601470	ESY7_g18702_DN3_SP1_c0.t1
OG0009840	Ag007G601230	ESY7_g18684_DN3_SP6_c0.t1, ESY7_g17195_DN2_SP0_c0.t1
OG0009841	Ag007G600630	ESY7_g18634_DN2_SP0_c0.t1
OG0009842	Ag007G600540	ESY7_g18617_DN3_SP7_c0.t1
OG0009843	Ag007G600030	ESY7_g18576_DN3_SP5_c0.t1
OG0009844	Ag006G508480	ESY7_g18549_DN2_SP0_c0.t1
OG0009845	Ag001G054090	ESY1_g8600_DN3_SP0_c0.t1
OG0009847	Ag006G576920	ESY9_g42500_DN3_SP6_c0.t1
OG0009848	Ag006G575190	ESY9_g42635_DN1_SP0_c0.t1
OG0009849	Ag006G575150	ESY9_g42642_DN3_SP8_c0.t1
OG0009850	Ag006G574800	ESY9_g42668_DN3_SP0_c0.t1
OG0009851	Ag006G574080	ESY9_g42726_DN3_SP0_c40.t1
OG0009852	Ag006G572810	ESY9_g42800_DN3_SP7_c0.t1
OG0009854	Ag006G571230	ESY9_g42965_DN3_SP8_c0.t1
OG0009856	Ag006G563620	ESY9_g43406_DN3_SP0_c0.t1
OG0009858	Ag006G566990, Ag006G566920	ESY9_g43579_DN3_SP0_c0.t1
OG0009859	Ag006G555980, Ag006G555960, Ag006G555970	ESY9_g43679_DN3_SP0_c0.t1
OG0009860	Ag006G547810, Ag006G550020, Ag006G550000, Ag006G547790	ESY26_g42409_DN3_SP1_c0.t1
OG0009861	Ag006G547700, Ag001G028960, Ag006G549930, Ag006G547740, Ag001G028950	ESY26_g42411_DN3_SP7_c0.t1
OG0009862	Ag006G545870, Ag006G548650	ESY23_g86_DN3_SP7_c0.t1
OG0009865	Ag006G541690, Ag006G543780	ESY23_g421_DN3_SP5_c0.t1
OG0009867	Ag006G536920, Ag006G539440	ESY14_g20294_DN2_SP0_c0.t1, ESY14_g20158_DN3_SP5_c0.t1
OG0009868	Ag006G539040, Ag006G536490	ESY14_g19957_DN3_SP8_c0.t1
OG0009869	Ag006G538760, Ag006G536260	ESY14_g20569_DN3_SP0_c0.t1
OG0009870	Ag006G536180	ESY14_g20570_DN3_SP0_c18.t1
OG0009871	Ag006G536060	ESY14_g20585_DN3_SP0_c0.t1
OG0009872	Ag006G534960	ESY14_g20826_DN3_SP0_c0.t1
OG0009873	Ag006G531640	ESY4_g21901_DN3_SP4_c0.t1
OG0009874	Ag007G585100	ESY4_g22516_DN3_SP8_c0.t1
OG0009875	Ag003G247830	ESY4_g21765_DN3_SP7_c0.t1
OG0009876	Ag007G584150	ESY4_g22422_DN3_SP8_c0.t1
OG0009877	Ag007G583640	ESY4_g22760_DN3_SP1_c0.t1
OG0009878	Ag007G582990	ESY7_g16620_DN3_SP0_c0.t1, ESY7_g16579_DN3_SP0_c0.t1
OG0009879	Ag007G582240	ESY3_g31537_DN3_SP0_c0.t1
OG0009880	Ag007G581770	ESY4_g23294_DN3_SP4_c0.t1
OG0009881	Ag007G581750	ESY4_g23296_DN3_SP8_c0.t1
OG0009883	Ag007G581120	ESY4_g23468_DN2_SP8_c0.t1
OG0009884	Ag007G581110	ESY4_g23469_DN3_SP7_c0.t1
OG0009886	Ag007G580770	ESY4_g23575_DN3_SP8_c0.t1
OG0009887	Ag007G580730	ESY4_g23589_DN3_SP8_c0.t1
OG0009888	Ag007G580570	ESY4_g23662_DN3_SP0_c0.t1
OG0009889	Ag007G580130, Ag007G580140	ESY4_g23763_DN3_SP0_c0.t1
OG0009890	Ag007G579820	ESY16_g62048_DN3_SP0_c0.t1
OG0009892	Ag003G285530	ESY4_g25375_DN3_SP3_c0.t1
OG0009893	Ag003G288290	ESY4_g26178_DN3_SP3_c0.t1
OG0009894	Ag003G288570	ESY4_g26206_DN3_SP1_c0.t1
OG0009897	Ag003G289340	ESY4_g26311_DN3_SP8_c0.t1
OG0009898	Ag003G289520	ESY4_g26339_DN3_SP2_c0.t1
OG0009899	Ag003G289810, Ag005G448610	ESY12_g50970_DN2_SP0_c0.t1
OG0009900	Ag003G289960	ESY4_g26404_DN3_SP0_c0.t1
OG0009901	Ag003G290850	ESY4_g26476_DN2_SP3_c0.t1
OG0009901	Ag006G523810	ESY8_g59591_DN2_SP0_c0.t1
OG0009902	Ag003G290930	ESY4_g26484_DN3_SP0_c0.t1
OG0009904	Ag003G291280, Ag004G377350	ESY4_g26528_DN3_SP0_c0.t1
OG0009905	Ag003G291660	ESY4_g26542_DN3_SP0_c34.t1
OG0009906	Ag003G292050	ESY4_g26577_DN3_SP8_c0.t1
OG0009907	Ag003G292250	ESY4_g26587_DN3_SP0_c0.t1
OG0009909	Ag003G292570, Ag003G292600, Ag003G292550	ESY4_g26614_DN3_SP0_c0.t1
OG0009910	Ag003G292720	ESY4_g26609_DN1_SP0_c0.t1
OG0009911	Ag003G293250	ESY4_g26676_DN3_SP8_c0.t1, ESY4_g26674_DN3_SP0_c0.t1
OG0009912	Ag003G293960	ESY4_g26720_DN3_SP0_c0.t1
OG0009913	Ag003G294030	ESY4_g26726_DN3_SP0_c0.t1
OG0009914	Ag003G294940	ESY4_g26788_DN3_SP8_c0.t1
OG0009915	Ag003G295590	ESY4_g26836_DN3_SP8_c0.t1
OG0009916	Ag003G295870	ESY4_g26851_DN3_SP8_c0.t1
OG0009917	Ag003G297180	ESY4_g26957_DN3_SP0_p0.t1
OG0009918	Ag001G041620	ESY17_g39886_DN3_SP0_c0.t1
OG0009919	Ag001G047230, Ag001G045510, Ag006G561470	ESY17_g39194_DN3_SP7_c0.t1
OG0009920	Ag007G647170	ESY8_g61039_DN3_SP0_c0.t1
OG0009921	Ag007G648330	ESY8_g60832_DN3_SP8_c0.t1
OG0009922	Ag007G648620	ESY8_g60816_DN3_SP4_c0.t1
OG0009924	Ag002G162290	ESY1_g5608_DN3_SP0_c0.t1
OG0009925	Ag002G164220	ESY9_g43987_DN3_SP8_c0.t1
OG0009926	Ag004G376370	ESY2_g33839_DN3_SP8_c0.t1
OG0009927	Ag001G094430	ESY1_g12279_DN3_SP0_c0.t1
OG0009930	Ag002G163300	ESY9_g43903_DN3_SP0_c0.t1
OG0009931	Ag002G163190	ESY9_g43886_DN3_SP6_c0.t1
OG0009933	Ag009G737490, Ag002G152460	ESY25_g62920_DN3_SP4_c0.t1
OG0009934	Ag002G152210, Ag009G737320, Ag009G737260	ESY16_g62217_DN3_SP3_c0.t1
OG0009935	Ag002G156000, Ag002G153470	ESY19_g41486_DN3_SP0_c0.t1
OG0009936	Ag004G310260	ESY2_g33295_DN3_SP8_c0.t1, ESY12_g51947_DN3_SP0_c0.t1
OG0009937	Ag002G176280, Ag001G094350	ESY9_g42819_DN3_SP0_c0.t1, ESY9_g42818_DN3_SP0_c0.t1
OG0009939	Ag002G158690	ESY1_g6079_DN2_SP2_c0.t1
OG0009940	Ag002G158620	ESY1_g6081_DN3_SP0_c0.t1
OG0009941	Ag002G157240	ESY1_g6227_DN3_SP7_c0.t1
OG0009942	Ag002G154560, Ag002G157020	ESY20_g13044_DN3_SP0_c0.t1
OG0009943	Ag002G154250, Ag002G156680	ESY1_g6635_DN3_SP4_c0.t1
OG0009944	Ag002G148820	ESY25_g62756_DN3_SP6_c0.t1
OG0009945	Ag005G470990	ESY1_g10569_DN2_SP0_c0.t1
OG0009947	Ag005G476510, Ag005G466120, Ag007G614510	ESY18_g64062_DN2_SP0_c0.t1
OG0009948	Ag002G147480	ESY18_g64038_DN3_SP0_c0.t1
OG0009949	Ag002G144870	ESY18_g63158_DN3_SP3_c0.t1
OG0009951	Ag002G141920, Ag002G141870, Ag002G141900	ESY3_g27588_DN2_SP0_c0.t1
OG0009952	Ag002G140480	ESY7_g16176_DN3_SP2_c0.t1
OG0009953	Ag002G140310	ESY7_g16208_DN3_SP3_c0.t1
OG0009954	Ag002G139740	ESY7_g16299_DN2_SP0_c0.t1
OG0009955	Ag002G139450	ESY7_g16327_DN3_SP0_c0.t1
OG0009957	Ag002G131920	ESY7_g16441_DN3_SP0_c0.t1
OG0009958	Ag002G127200	ESY7_g16586_DN3_SP0_c0.t1
OG0009959	Ag002G103020	ESY7_g16740_DN3_SP4_c0.t1
OG0009960	Ag002G103530	ESY7_g16770_DN3_SP8_c0.t1
OG0009962	Ag002G103900	ESY7_g16794_DN3_SP8_c0.t1
OG0009963	Ag002G108190, Ag002G111660	ESY10_g15199_DN2_SP0_c22.t1, ESY10_g15169_DN2_SP0_c0.t1
OG0009965	Ag002G117600	ESY10_g15045_DN3_SP0_c0.t1
OG0009966	Ag003G213520	ESY3_g29326_DN2_SP0_c0.t1
OG0009967	Ag005G450010, Ag002G115540, Ag002G120820	ESY10_g14861_DN3_SP0_c0.t1
OG0009968	Ag002G206580	ESY12_g52313_DN3_SP0_c0.t1
OG0009969	Ag002G123560	ESY10_g14760_DN2_SP0_c0.t1
OG0009970	Ag002G123590	ESY10_g14757_DN3_SP0_c0.t1
OG0009972	Ag001G043080	ESY17_g39808_DN3_SP0_c0.t1
OG0009973	Ag005G435250, Ag013G741570	ESY3_g28505_DN3_SP1_c0.t1
OG0009974	Ag003G290200	ESY4_g26410_DN3_SP8_c0.t1
OG0009975	Ag001G039040	ESY2_g36969_DN3_SP0_c0.t1
OG0009976	Ag001G074780	ESY1_g10982_DN3_SP8_c0.t1
OG0009977	Ag004G339800, Ag001G038660	ESY15_g65673_DN3_SP0_c0.t1
OG0009978	Ag001G038280	ESY7_g19106_DN3_SP0_c0.t1
OG0009979	Ag001G037430	ESY15_g65517_DN3_SP8_c0.t1
OG0009980	Ag001G036400	ESY7_g18343_DN3_SP0_c0.t1
OG0009981	Ag001G035340	ESY22_g40862_DN3_SP3_c0.t1
OG0009982	Ag005G441480	ESY3_g29044_DN3_SP0_c0.t1, ESY3_g29042_DN3_SP0_c0.t1
OG0009983	Ag007G649860	ESY8_g60515_DN3_SP1_c0.t1
OG0009984	Ag007G649880	ESY8_g60509_DN3_SP0_c0.t1
OG0009985	Ag007G649930	ESY8_g60508_DN3_SP6_c0.t1
OG0009986	Ag007G651050	ESY8_g60357_DN3_SP8_c0.t1
OG0009987	Ag002G178230, Ag007G651060	ESY8_g60356_DN3_SP0_c0.t1
OG0009988	Ag002G178940	ESY9_g45423_DN3_SP1_c0.t1
OG0009989	Ag007G656060	ESY8_g60105_DN3_SP1_c0.t1
OG0009991	Ag001G065910	ESY8_g59994_DN3_SP2_c0.t1
OG0009992	Ag009G737400, Ag002G152390	ESY25_g62866_DN3_SP0_c0.t1
OG0009993	Ag002G206630	ESY12_g52321_DN3_SP7_c0.t1
OG0009994	Ag002G206120	ESY12_g52254_DN3_SP0_c0.t1
OG0009995	Ag002G205760	ESY12_g52211_DN1_SP0_c0.t1
OG0009996	Ag002G205730	ESY12_g52209_DN3_SP8_c0.t1
OG0009997	Ag002G204210	ESY12_g51618_DN3_SP7_c0.t1
OG0009998	Ag002G204130	ESY12_g51633_DN2_SP0_c0.t1
OG0009999	Ag002G203840	ESY12_g51656_DN3_SP3_c0.t1
OG0010000	Ag002G203190	ESY12_g51728_DN3_SP0_c0.t1
OG0010001	Ag002G203100	ESY12_g51731_DN3_SP7_c0.t1
OG0010002	Ag002G202560	ESY12_g51808_DN3_SP8_c0.t1
OG0010003	Ag005G441120, Ag002G201770	ESY12_g51882_DN3_SP7_c0.t1
OG0010004	Ag002G201530	ESY12_g51905_DN3_SP0_c0.t1
OG0010005	Ag002G201450	ESY12_g51922_DN3_SP2_c0.t1
OG0010006	Ag002G201440	ESY12_g51923_DN1_SP0_c0.t1
OG0010009	Ag005G436880	ESY11_g54997_DN3_SP8_c0.t1
OG0010010	Ag002G198540	ESY12_g52144_DN3_SP3_c0.t1
OG0010011	Ag002G198130	ESY12_g52173_DN3_SP0_c0.t1
