Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_Rawat
OG0007802	Ag006G493030	AL6G11720
OG0007803	Ag006G493400	AL6G11790
OG0007804	Ag006G493410	AL6G11800
OG0007805	Ag006G493830	AL6G12020
OG0007806	Ag006G496700	AL6G13410
OG0007807	Ag006G494600	AL6G12370
OG0007808	Ag006G496630	AL6G13370
OG0007809	Ag006G496890	AL1G13500, AL1G12230, AL6G13550
OG0007810	Ag006G497290, Ag006G497280	AL6G13740
OG0007811	Ag006G497360, Ag006G497380	AL6G13800
OG0007812	Ag002G202070, Ag006G497560	AL6G13870
OG0007813	Ag006G497840	AL6G13930
OG0007814	Ag008G719530	AL6G30890
OG0007815	Ag008G719240	AL6G31200
OG0007816	Ag008G719220	AL6G31210
OG0007817	Ag008G717680	AL6G32150
OG0007818	Ag008G717290	AL6G32300
OG0007819	Ag008G716640	AL6G32550
OG0007820	Ag008G716580	AL6G32600
OG0007821	Ag008G716480	AL6G32720
OG0007822	Ag008G716440	AL6G32750
OG0007823	Ag008G716200	AL6G32950
OG0007824	Ag008G714850	AL6G33470
OG0007825	Ag008G714110	AL6G33810
OG0007826	Ag008G712990	AL8G37380
OG0007827	Ag008G712740	AL8G37300
OG0007828	Ag008G712300	AL8G37120
OG0007829	Ag008G711360	AL817U10010, AL8G36800
OG0007830	Ag008G710490	AL8G36560
OG0007831	Ag008G709520	AL8G36230
OG0007832	Ag008G708000	AL48U10030
OG0007833	Ag008G707470	AL8G35380
OG0007834	Ag008G706870	AL3G40340, AL277U10020
OG0007835	Ag008G729040	AL8G40190
OG0007836	Ag002G102940, Ag008G729100, Ag002G102930	AL8G40260
OG0007837	Ag008G729110	AL8G40270
OG0007838	Ag008G729530	AL8G40540
OG0007839	Ag008G700730	AL8G32800, AL52U10030
OG0007840	Ag008G730560	AL8G41240
OG0007841	Ag008G730610	AL8G41290
OG0007842	Ag008G731420	AL8G41930
OG0007843	Ag008G731620	AL8G42090
OG0007844	Ag008G731850	AL8G42280
OG0007845	Ag008G731870	AL8G42300
OG0007846	Ag008G732620	AL8G42760
OG0007847	Ag008G732660	AL8G42810
OG0007849	Ag008G733380	AL8G43310
OG0007850	Ag008G733390	AL8G43320
OG0007851	Ag008G733580	AL8G43490
OG0007852	Ag008G733890	AL8G43370, AL8G43710
OG0007853	Ag008G734210	AL8G43960
OG0007854	Ag008G734350	AL8G44030
OG0007855	Ag008G734460	AL8G44120
OG0007856	Ag008G734870	AL8G44560
OG0007857	Ag001G099870	AL8G45060
OG0007858	Ag001G059490, Ag001G059290	AL5G31570
OG0007859	Ag001G099520	AL8G45230
OG0007860	Ag006G516910	AL6G52750
OG0007861	Ag006G517030	AL6G52860
OG0007862	Ag006G516500	AL6G52080
OG0007863	Ag006G515540	AL6G52330
OG0007864	Ag006G515470	AL6G52400
OG0007865	Ag006G514630	AL6G51950
OG0007866	Ag006G513780	AL6G51680
OG0007867	Ag006G512480	AL6G51130
OG0007868	Ag006G511650	AL6G50870
OG0007869	Ag006G511480	AL6G50840
OG0007870	Ag006G511210	AL6G50780
OG0007871	Ag006G509570	AL6G50300
OG0007872	Ag006G508640, Ag006G508060, Ag006G508630	AL6G50180
OG0007873	Ag007G599380	AL6G49910
OG0007874	Ag007G599110	AL6G49720
OG0007875	Ag007G586700	AL8G15830
OG0007876	Ag007G587140, Ag007G587150	AL8G16220
OG0007877	Ag007G588070	AL8G17080
OG0007878	Ag007G588120	AL4G29100
OG0007879	Ag007G588170	AL4G29060
OG0007880	Ag007G589390	AL4G27700
OG0007881	Ag007G589310	AL4G27670
OG0007882	Ag007G589290	AL4G27630
OG0007884	Ag007G589430	AL4G27740, AL125U10020
OG0007885	Ag007G590560	AL4G27080
OG0007886	Ag007G591400	AL4G26460
OG0007887	Ag007G591560	AL4G26310
OG0007888	Ag007G591800	AL4G26030
OG0007889	Ag007G591840	AL4G26000, AL5G22210
OG0007890	Ag004G305650	AL1G16560
OG0007891	Ag007G591980	AL4G25810
OG0007892	Ag007G592340	AL4G25400
OG0007893	Ag007G592530, Ag007G592540	AL4G25230
OG0007894	Ag007G592600	AL4G25200
OG0007895	Ag007G592770	AL4G25060
OG0007896	Ag004G306310	AL1G17250
OG0007897	Ag007G593390	AL4G24840
OG0007898	Ag007G595130	AL4G23320
OG0007899	Ag007G595140	AL4G23310
OG0007900	Ag007G595690	AL4G21550
OG0007901	Ag007G595750	AL4G21610
OG0007902	Ag007G595900	AL4G21780
OG0007903	Ag007G596460	AL4G12830, AL4G22350
OG0007904	Ag007G597700	AL4G20580
OG0007905	Ag007G597980	AL4G19850
OG0007906	Ag006G504490, Ag004G381330, Ag006G504510	AL6G16990, AL6G16520
OG0007907	Ag006G526490	AL4G19100
OG0007908	Ag006G527230	AL4G18830
OG0007909	Ag003G251380	AL7G25380
OG0007910	Ag002G203620	AL7G25680
OG0007911	Ag007G615670	AL6G25530
OG0007912	Ag001G100430	AL3G10620
OG0007913	Ag007G613300	AL6G24780
OG0007914	Ag002G146970	AL7G45650
OG0007915	Ag003G248460	AL7G26470
OG0007916	Ag005G490370	AL3G11040
OG0007917	Ag005G490300	AL3G11100
OG0007918	Ag007G617840	AL6G26140
OG0007919	Ag005G489950	AL3G11390
OG0007920	Ag005G489540	AL3G11660
OG0007921	Ag005G489020	AL3G12030
OG0007922	Ag005G488580	AL3G12210
OG0007923	Ag005G488450	AL3G12310
OG0007924	Ag005G488100	AL3G12490, AL3G12700
OG0007925	Ag005G487590	AL3G13110
OG0007926	Ag005G486800	AL3G13580
OG0007927	Ag005G486100	AL3G14000
OG0007928	Ag005G485160	AL3G14760
OG0007929	Ag005G484990	AL3G14850
OG0007930	Ag005G484750	AL3G15220
OG0007931	Ag005G484430	AL3G15470
OG0007932	Ag005G484600	AL3G15320, AL294U10020
OG0007934	Ag005G484190	AL3G15620
OG0007935	Ag005G484040	AL3G15770
OG0007936	Ag005G483480	AL3G16120
OG0007937	Ag005G483620	AL3G16070
OG0007938	Ag005G483090	AL3G16380
OG0007939	Ag005G482540	AL3G16720
OG0007940	Ag005G482370	AL3G16840
OG0007941	Ag005G482150	AL3G16980
OG0007942	Ag005G481410	AL3G17510
OG0007943	Ag005G481320	AL3G17570
OG0007944	Ag005G481310	AL3G17590
OG0007945	Ag005G481290	AL3G17620
OG0007946	Ag005G481260	AL3G17650
OG0007947	Ag005G481250	AL3G17660
OG0007948	Ag007G642860	AL8G22040
OG0007949	Ag005G480410	AL3G18370
OG0007950	Ag005G480190	AL3G18620
OG0007951	Ag005G479530	AL3G18880
OG0007952	Ag005G479370	AL3G19020
OG0007953	Ag005G479270	AL3G19110
OG0007954	Ag005G479260	AL3G19120
OG0007955	Ag005G479050	AL3G19330
OG0007956	Ag005G478860	AL3G19460
OG0007957	Ag005G478450	AL3G19830
OG0007958	Ag002G185390	AL4G37900
OG0007959	Ag002G185220, Ag002G185260	AL4G37860, AL4G37870
OG0007960	Ag002G185190	AL4G37830
OG0007961	Ag002G184670	AL4G37570
OG0007962	Ag002G184000	AL4G37440
OG0007963	Ag002G181790	AL4G36880, AL938U10010
OG0007964	Ag002G178170	AL4G36120
OG0007965	Ag002G165750	AL4G32140
OG0007967	Ag002G166250	AL4G32320
OG0007968	Ag002G167270	AL4G32630
OG0007969	Ag002G167410	AL4G32660
OG0007970	Ag002G168130	AL4G32870
OG0007971	Ag002G169680	AL4G33170
OG0007972	Ag002G170110	AL4G33210
OG0007973	Ag002G170830	AL4G33430
OG0007974	Ag002G171280	AL4G33570
OG0007975	Ag002G203220, Ag002G172890	AL4G34120, AL4G34180
OG0007976	Ag002G173610	AL4G34600
OG0007977	Ag002G173840	AL4G34670
OG0007978	Ag002G174590	AL4G34820
OG0007979	Ag002G175270	AL4G35110
OG0007980	Ag002G175610	AL4G35250, AL4G35340
OG0007981	Ag002G176290	AL4G35590, AL4G35550
OG0007982	Ag002G164760, Ag005G452470	AL4G31900
OG0007983	Ag004G322960	AL1G27510
OG0007984	Ag004G324810	AL1G28390
OG0007985	Ag004G325460	AL1G28910
OG0007986	Ag004G328550	AL1G30180
OG0007987	Ag004G329700	nbis-gene-101
OG0007988	Ag004G329460	AL1G30580
OG0007989	Ag004G329790	AL1G30790
OG0007990	Ag004G329830	AL1G30800
OG0007991	Ag004G329990	AL1G30910
OG0007992	Ag004G330300	AL1G31060
OG0007993	Ag004G330390	AL1G31110
OG0007994	Ag004G331070	AL1G31380
OG0007995	Ag004G331980, Ag006G574290	AL1G31850
OG0007996	Ag004G332000	AL1G31890
OG0007997	Ag004G332210	AL1G32190
OG0007998	Ag004G332250, Ag006G503460	AL1G32230
OG0007999	Ag004G332970	AL1G32590
OG0008000	Ag004G332980	AL1G32600
OG0008001	Ag004G333300	AL1G32680
OG0008002	Ag004G333800	AL1G33020
OG0008003	Ag004G333970	AL1G33140
OG0008004	Ag004G335280	AL1G33860
OG0008005	Ag003G220380	AL2G36570
OG0008006	Ag004G335650	AL1G34060
OG0008007	Ag004G336700	AL1G34440
OG0008008	Ag004G336970	AL1G34160, AL1G34560
OG0008009	Ag004G337040	AL1G34590
OG0008010	Ag003G218820	AL2G37290
OG0008011	Ag004G337080	AL1G34640
OG0008012	Ag004G337430	AL1G34730
OG0008013	Ag004G337610	AL1G34820
OG0008014	Ag004G339000	AL1G35710
OG0008015	Ag004G339200	AL1G35780
OG0008016	Ag004G339690	AL1G36030, AL1G36040
OG0008017	Ag004G339880	AL1G36150
OG0008018	Ag004G341290	AL1G36610
OG0008019	Ag003G242200	AL1G37230
OG0008021	Ag003G243440	AL1G38250
OG0008022	Ag003G247630	AL1G39700
OG0008023	Ag003G247620	AL1G39720
OG0008024	Ag005G441500	AL1G39790
OG0008026	Ag003G246900	AL1G40450
OG0008027	Ag004G308780	AL1G40700
OG0008028	Ag003G246030	AL1G40690
OG0008029	Ag004G380540	AL1G40850
OG0008030	Ag008G712790	AL7G29070
OG0008031	Ag004G302330	AL7G29020
OG0008032	Ag006G530470	AL7G28950
OG0008033	Ag006G511660	AL7G28730
OG0008034	Ag006G529520	AL7G28650
OG0008035	Ag007G598730	AL7G28090
OG0008036	Ag007G598840	AL7G28020
OG0008037	Ag007G586210	AL7G27890
OG0008038	Ag007G586150	AL7G27810
OG0008039	Ag007G586120	AL7G27790
OG0008040	Ag001G076890, Ag005G478930	AL7G24830
OG0008041	Ag003G252950	AL7G24700
OG0008042	Ag006G526700	AL4G15860
OG0008043	Ag006G527010	AL4G15210
OG0008044	Ag006G524850	AL4G14660
OG0008045	Ag006G523940	AL4G13270
OG0008046	Ag002G154920, Ag003G231750	AL2G34140
OG0008047	Ag006G523570	AL4G12300
OG0008049	Ag006G523370	AL4G12240
OG0008050	Ag006G523180	AL4G12140
OG0008051	Ag006G523110	AL4G12080
OG0008052	Ag006G522230	AL4G11320
OG0008053	Ag003G294770, Ag006G521900	AL4G11180
OG0008055	Ag006G521290	AL4G10650
OG0008056	Ag006G520820	AL4G10440
OG0008057	Ag006G520780	AL4G10400, AL4G10390
OG0008058	Ag005G402650, Ag005G403040, Ag002G163570, Ag006G520550	AL4G10240
OG0008059	Ag004G322580	AL1G27170
OG0008060	Ag004G322370	AL1G27090
OG0008061	Ag004G322350	AL1G27060
OG0008062	Ag004G321980	AL1G26920
OG0008063	Ag004G321560	AL1G26810, AL7G45380
OG0008064	Ag004G321050	AL1G26570
OG0008065	Ag004G320720	AL1G26320
OG0008066	Ag004G319280	AL1G25920
OG0008067	Ag004G319450	AL1G25840
OG0008068	Ag004G318670	AL1G25500
OG0008070	Ag004G317210	AL1G24700
OG0008071	Ag004G317200	AL1G24690
OG0008072	Ag004G316210	AL1G24090, AL1G23980
OG0008073	Ag004G315960	AL1G23850
OG0008074	Ag004G315790	AL1G23750
OG0008075	Ag004G315200	AL1G23270
OG0008076	Ag004G314800	AL1G23030
OG0008077	Ag004G314780	AL1G23010
OG0008078	Ag004G314270	AL1G22730
OG0008079	Ag004G313980	AL1G22610
OG0008080	Ag004G313900	AL1G22530
OG0008081	Ag004G312280	AL1G21460
OG0008082	Ag004G311840	AL1G21180
OG0008083	Ag004G311380	AL1G20900
OG0008084	Ag004G311250	AL1G20820
OG0008085	Ag004G310610	AL1G20350
OG0008086	Ag001G075280	AL5G35520
OG0008087	Ag004G308970	AL1G19220
OG0008088	Ag004G308670	AL1G18970
OG0008089	Ag004G308690	AL1G18990
OG0008090	Ag004G307170	AL1G17720
OG0008091	Ag004G306590	AL1G17360
OG0008092	Ag004G306240	AL1G17160
OG0008094	Ag004G305920	AL1G16790
OG0008095	Ag004G305750	AL1G16670
OG0008096	Ag004G305680	AL1G16590
OG0008098	Ag004G305600	AL1G16510
OG0008099	Ag006G503190	AL1G16350
OG0008100	Ag004G305170	AL1G16060
OG0008101	Ag004G304880	AL1G15790
OG0008102	Ag004G304400	AL1G15530
OG0008103	Ag004G303280	AL1G14770
OG0008104	Ag007G612290	AL6G24340
OG0008105	Ag004G302620	AL1G14240
OG0008106	Ag004G302490	AL1G14100
OG0008107	Ag004G302460	AL1G14070
OG0008108	Ag005G459720	AL1G13810
OG0008109	Ag004G301150	AL1G13060
OG0008110	Ag004G301170	AL1G13090
OG0008111	Ag004G301180	AL1G13100
OG0008112	Ag001G013580, Ag004G301230	AL1G13130
OG0008113	Ag004G301610, Ag004G301600	AL1G13380
OG0008114	Ag004G304450, Ag004G300620	AL1G12760
OG0008115	Ag004G300410	AL1G12660
OG0008116	Ag004G300280	AL1G12580
OG0008117	Ag004G299900	AL1G12270
OG0008118	Ag004G299340	AL1G11750
OG0008119	Ag004G299410	AL5G32960
OG0008120	Ag004G299420	AL1G11790
OG0008121	Ag004G299250	AL1G11680
OG0008122	Ag004G298740	AL1G11370
OG0008123	Ag004G297990, Ag003G245080	AL1G10720
OG0008124	Ag006G518810, Ag006G518850	AL6G53520
OG0008125	Ag004G297340	AL1G10090
OG0008126	Ag007G614070	AL6G25170
OG0008128	Ag007G615310	AL6G25480
OG0008129	Ag007G615320	AL6G25490
OG0008130	Ag007G615870	AL6G25590
OG0008131	Ag007G619160	AL6G26440
OG0008132	Ag007G618990	AL6G26400
OG0008133	Ag007G618970, Ag007G618980	AL6G26390
OG0008134	Ag007G621150	AL6G27000
OG0008135	Ag007G622350	AL6G27400
OG0008136	Ag007G622460	AL6G27430
OG0008137	Ag007G622600	AL6G27480
OG0008138	Ag007G623040	AL6G27590
OG0008139	Ag007G624110	AL6G27930
OG0008140	Ag007G625480	AL6G28520
OG0008141	Ag007G626960	AL6G28800
OG0008142	Ag007G627920	AL6G28940
OG0008143	Ag007G628020	AL6G28960
OG0008144	Ag006G567770	AL1G51410
OG0008145	Ag007G631440	AL6G29440
OG0008146	Ag006G492720, Ag007G630750	AL6G29690
OG0008147	Ag007G630610	AL6G29710
OG0008149	Ag007G629740	AL6G29980
OG0008150	Ag007G629440	AL6G30190
OG0008151	Ag007G631920	AL6G30400
OG0008152	Ag007G632090	AL6G30430
OG0008153	Ag007G632180	AL6G30480
OG0008154	Ag007G632600	AL6G30570
OG0008155	Ag007G633860	AL6G30830
OG0008156	Ag007G633900	AL6G38240
OG0008157	Ag007G634220	AL6G38290
OG0008158	Ag007G634230	AL6G38300
OG0008159	Ag007G634510	AL6G38390
OG0008160	Ag007G635220	AL6G38720
OG0008161	Ag007G636140	AL6G39110
OG0008162	Ag007G636490	AL6G39200
OG0008163	Ag007G636750	AL6G39420
OG0008164	Ag007G637120	AL6G39640
OG0008165	Ag007G641220	AL6G41130
OG0008168	Ag007G643610	AL8G22000
OG0008170	Ag007G612480	AL6G24380
OG0008171	Ag007G643130, Ag002G108610	AL8G21510
OG0008172	Ag007G612150	AL6G24260
OG0008173	Ag007G612010	AL6G24180
OG0008174	Ag007G611830	AL6G24130
OG0008175	Ag006G506080	AL6G17180
OG0008176	Ag006G505280, Ag006G505290	AL6G16830, AL4G22160, AL6G16850
OG0008177	Ag006G504660	AL6G16620
OG0008178	Ag006G504550	AL6G16560
OG0008179	Ag006G503830	AL6G16340
OG0008180	Ag006G499980	AL6G15020
OG0008181	Ag006G498280	AL6G14200
OG0008182	Ag006G498250	AL6G14180
OG0008183	Ag008G719480	AL6G30840
OG0008184	Ag008G720960	AL6G37100
OG0008185	Ag008G721440	AL6G36710
OG0008186	Ag008G721970	AL6G36300
OG0008187	Ag008G722010	AL6G36240
OG0008188	Ag008G722050	AL6G36210
OG0008189	Ag008G722530	AL6G35850
OG0008190	Ag008G722830	AL6G35560
OG0008191	Ag008G723490	AL6G35030
OG0008192	Ag008G723590	AL6G34980
OG0008193	Ag008G723900	AL6G34740
OG0008194	Ag004G354500	AL2G26910
OG0008195	Ag008G724320	AL6G34390
OG0008196	Ag008G724440	AL6G34290
OG0008197	Ag008G724470	AL6G34270
OG0008198	Ag008G724950	AL8G37570
OG0008199	Ag008G725780	AL8G38050
OG0008200	Ag008G726220	AL653U10020
OG0008201	Ag008G726620	AL8G38620
OG0008202	Ag008G727160	AL8G39090
OG0008203	Ag008G727190	AL8G39110
OG0008204	Ag008G727420	AL8G39220
OG0008205	Ag008G727830	AL8G39410
OG0008206	Ag008G727880	AL8G39450
OG0008207	Ag008G728300	AL8G39710
OG0008208	Ag008G728660	AL8G39960
OG0008209	Ag008G728980	AL8G40150
OG0008210	Ag008G706010	AL8G34750
OG0008211	Ag008G705980	AL8G34730
OG0008212	Ag008G705920	AL7G45820
OG0008213	Ag001G067650	AL5G31580
OG0008214	Ag001G059360	AL5G31540
OG0008215	Ag001G059380, Ag001G059540	AL5G31510
OG0008216	Ag001G062830	AL5G31110
OG0008217	Ag001G061480	AL5G30700
OG0008219	Ag008G693150	AL5G29360
OG0008220	Ag008G692990	AL5G29350
OG0008221	Ag008G692250	AL5G28970
OG0008222	Ag001G056110	AL5G27810, AL3G47170
OG0008223	Ag001G052180	AL5G25730
OG0008224	Ag008G726630	AL5G22830, AL5G22760
OG0008226	Ag004G355230	AL2G26430
OG0008227	Ag004G355320	AL2G26410
OG0008228	Ag004G355340	AL2G26390
OG0008229	Ag004G355390, Ag004G355400	AL2G26360
OG0008230	Ag004G355520	AL2G26260
OG0008231	Ag004G355640	AL2G26230
OG0008232	Ag002G161730	AL4G30870
OG0008233	Ag004G355970	AL2G25980
OG0008234	Ag004G354790	AL2G26600
OG0008235	Ag004G356180	AL2G25870
OG0008236	Ag004G350550	AL2G27940
OG0008237	Ag004G350530	AL2G27950
OG0008238	Ag004G350450	AL2G28060
OG0008239	Ag004G347610	AL2G29130
OG0008240	Ag003G243680	AL1G38400
OG0008241	Ag007G601550, Ag005G440700	AL3G35870
OG0008242	Ag004G346140	AL2G29440
OG0008243	Ag002G125440, Ag004G346080	AL2G29460
OG0008244	Ag004G345880	AL2G29530
OG0008245	Ag004G345310	AL2G29660
OG0008246	Ag004G345230	AL2G29800
OG0008247	Ag004G343650	AL2G30580
OG0008248	Ag004G343120	AL2G30900
OG0008249	Ag004G342240	AL2G31400
OG0008250	Ag003G240370	AL2G31850
OG0008251	Ag003G214900, Ag003G264130	AL2G38450
OG0008252	Ag003G214990	AL2G38430
OG0008253	Ag003G215020	AL2G38410
OG0008254	Ag003G215600	AL2G38080
OG0008255	Ag003G215910	AL2G38040
OG0008256	Ag003G218060	AL2G37670
OG0008257	Ag003G218710	AL2G37370
OG0008258	Ag003G218860	AL2G37270
OG0008259	Ag003G219390	AL2G37020
OG0008260	Ag003G220160	AL2G36630
OG0008261	Ag003G222810	AL2G36080
OG0008262	Ag003G222920	AL2G36000
OG0008263	Ag003G224110	AL2G35800
OG0008264	Ag003G224120	AL2G35790
OG0008265	Ag003G224740	AL2G35660
OG0008266	Ag003G225310, Ag003G225450, Ag003G225260	AL2G35600
OG0008267	Ag003G225750	AL2G35500
OG0008268	Ag003G227220	AL2G35110
OG0008269	Ag003G228630	AL2G34830
OG0008270	Ag003G229500	AL2G34620
OG0008271	Ag003G231540	AL2G34220
OG0008272	Ag003G232900	AL2G34010
OG0008273	Ag003G233680	AL2G33770
OG0008274	Ag003G234140	AL2G33660
OG0008275	Ag003G234240	AL2G33610
OG0008276	Ag003G234980	AL2G33470
OG0008277	Ag006G518200, Ag003G236390	AL2G33210
OG0008278	Ag003G236490	AL2G33140
OG0008279	Ag003G237600	AL2G32870
OG0008280	Ag003G237920	AL2G32770
OG0008281	Ag003G239380	AL2G32200
OG0008282	Ag003G240050	AL2G31920
OG0008283	Ag003G212150	AL2G39510
OG0008284	Ag003G211530	AL2G40090
OG0008285	Ag003G210900	AL2G40330, AL6G12410
OG0008286	Ag003G210600	AL2G40430
OG0008287	Ag003G209800	AL2G40650
OG0008288	Ag003G209530	AL2G40800
OG0008289	Ag003G209070	AL2G40940
OG0008290	Ag003G208420	AL2G41150
OG0008291	Ag003G208380	AL2G41190, AL7G51770
OG0008292	Ag003G208130	AL2G41400
OG0008293	Ag003G207660	AL2G41690
OG0008294	Ag005G470810	AL3G24370
OG0008295	Ag005G470010	AL3G24760
OG0008296	Ag005G469970	AL3G24810
OG0008297	Ag005G469690	AL3G25090
OG0008298	Ag005G469180, Ag004G303950	AL3G25340
OG0008299	Ag005G468010	AL3G26060
OG0008300	Ag008G720320	AL6G37590, AL3G45760, AL6G37630
OG0008302	Ag005G467960, Ag003G222760, Ag004G374760	AL3G26120
OG0008304	Ag005G467440	AL3G26340
OG0008305	Ag005G466540, Ag005G466480	AL3G26390
OG0008306	Ag005G462810, Ag005G466430	AL3G26440
OG0008307	Ag005G466260	AL3G26520
OG0008308	Ag005G464880	AL3G27210
OG0008309	Ag005G464490	AL3G27440
OG0008310	Ag005G464250	AL3G27660
OG0008311	Ag005G464170	AL3G27690
OG0008312	Ag001G007700	AL1G61080
OG0008313	Ag005G462460	AL3G28530
OG0008314	Ag005G461500	AL3G28950
OG0008315	Ag005G461450	AL3G29050
OG0008316	Ag005G460030	AL3G29660
OG0008317	Ag005G454380, Ag005G458830	nbis-gene-252, AL3G30250
OG0008318	Ag005G458050	AL3G30430
OG0008319	Ag005G457070	AL3G30960
OG0008320	Ag005G456490	AL3G31120
OG0008321	Ag005G455290	AL3G31530
OG0008322	Ag005G453450	AL3G31980
OG0008323	Ag005G453420	AL3G32020, AL3G32000
OG0008324	Ag005G453340	AL3G32110
OG0008325	Ag005G451030	AL3G32460
OG0008326	Ag005G449530	AL3G32870
OG0008327	Ag005G449480	AL3G32900
OG0008328	Ag003G230630, Ag003G221040, Ag003G221020	AL3G33850
OG0008329	Ag001G075780	AL5G35710
OG0008330	Ag005G445090	AL3G34440
OG0008331	Ag001G034290	AL7G40500
OG0008332	Ag005G438410	AL3G36700
OG0008333	Ag005G436110	AL3G37540
OG0008334	Ag013G741530, Ag005G435240	AL3G37940
OG0008335	Ag005G431370	AL3G39160
OG0008336	Ag005G430970	AL3G39610
OG0008337	Ag007G583490	AL3G40840
OG0008338	Ag008G683550	AL8G27070
OG0008339	Ag005G411310	AL3G51470
OG0008340	Ag005G419550	AL3G47010
OG0008341	Ag005G419200	AL3G47370
OG0008342	Ag005G418800	AL3G47650
OG0008343	Ag005G418040	AL3G52490
OG0008344	Ag005G417790	AL3G49260
OG0008345	Ag005G417230	AL3G49670
OG0008346	Ag002G177790	AL3G49820
OG0008347	Ag005G415970	AL3G50280
OG0008348	Ag005G415830	AL3G50330
OG0008349	Ag005G415780	AL3G50400
OG0008350	Ag005G414350	AL3G50770
OG0008351	Ag005G410170	AL3G51980
OG0008352	Ag005G410440	AL3G51890
OG0008353	Ag005G409460	AL3G53190
OG0008354	Ag005G407200	AL5G18050
OG0008355	Ag005G405510	AL3G48620
OG0008356	Ag005G403420	AL3G53370
OG0008357	Ag001G000850	AL1G64060
OG0008358	Ag001G000960	AL1G63960
OG0008359	Ag001G003190, Ag001G002280	AL1G63370
OG0008360	Ag002G123630	AL8G10240
OG0008361	Ag001G002470	AL1G63300
OG0008362	Ag001G004390	AL1G62610
OG0008364	Ag001G005790	AL1G62170
OG0008365	Ag001G006150	AL1G62040
OG0008366	Ag001G006290, Ag004G370360, Ag003G262430	AL1G61830
OG0008367	Ag001G006710	AL1G61590
OG0008369	Ag001G006920	AL1G61500
OG0008370	Ag001G007030	AL1G61400
OG0008371	Ag001G009600	AL1G60170
OG0008372	Ag001G009960	AL1G59980
OG0008373	Ag001G010550	AL1G59640
OG0008374	Ag001G011200	AL1G59260
OG0008375	Ag001G014320	AL1G58270
OG0008376	Ag007G627580, Ag001G015820	AL1G57940
OG0008377	Ag001G015990	AL1G57820
OG0008379	Ag001G022930	AL1G55870
OG0008380	Ag001G029170	AL7G38910
OG0008381	Ag001G029820, Ag001G031060	AL7G39060
OG0008382	Ag002G161880	AL4G30920
OG0008383	Ag002G161540	AL924U10010, AL4G30850
OG0008384	Ag002G161380	AL4G30780
OG0008385	Ag001G065120	AL5G32430
OG0008386	Ag001G064560	AL5G32700
OG0008387	Ag001G064280	AL5G32860
OG0008388	Ag001G068520	AL5G33040
OG0008389	Ag001G069840	AL5G33500
OG0008390	Ag001G070660	AL5G33660
OG0008391	Ag001G072730	AL5G34450
OG0008392	Ag001G072960	AL5G34570
OG0008393	Ag001G073240, Ag002G179370	AL5G34770
OG0008394	Ag001G073500	AL5G34880
OG0008395	Ag001G074430	AL5G35140
OG0008396	Ag001G066250	AL5G32210
OG0008397	Ag001G074910	AL5G35370
OG0008398	Ag001G074990	AL5G35380
OG0008399	Ag001G076020	AL5G35800
OG0008400	Ag001G074870	AL5G35330
OG0008401	Ag001G075990	AL5G35770
OG0008402	Ag001G076500	AL5G36060
OG0008403	Ag001G078580	AL5G36570
OG0008404	Ag001G080560, Ag001G078720	AL5G36660
OG0008405	Ag001G080470	AL5G37320
OG0008406	Ag001G081610	AL5G37810
OG0008407	Ag001G083390, Ag001G083360	AL5G38440
OG0008408	Ag001G085150	AL5G39180
OG0008409	Ag001G086370	AL5G39850
OG0008410	Ag001G087940	AL5G40210
OG0008411	Ag001G088450	AL5G40390
OG0008412	Ag001G088460	AL5G40400
OG0008413	Ag001G088600	AL5G40480
OG0008414	Ag001G088670	AL5G40530
OG0008415	Ag001G088830	AL5G40640
OG0008416	Ag001G088840	AL5G40650
OG0008417	Ag002G195630	AL4G41490
OG0008418	Ag002G130870, Ag007G650460, Ag002G130890	AL3G42300
OG0008419	Ag001G090640	AL5G41300
OG0008420	Ag001G090790	AL5G41420
OG0008421	Ag001G090820	AL5G41450
OG0008422	Ag001G091220	AL5G41740
OG0008423	Ag001G091290	AL5G41780
OG0008424	Ag001G091530	AL5G41920
OG0008425	Ag001G092160	AL5G42320
OG0008426	Ag001G092450	AL5G42410
OG0008427	Ag001G092750	AL5G42620
OG0008428	Ag001G093190, Ag001G093200	AL5G42880
OG0008429	Ag001G093400	AL5G42960
OG0008430	Ag001G095570	AL5G44330
OG0008431	Ag001G096180	AL5G44530
OG0008432	Ag001G096210, Ag004G338380	AL5G44560
OG0008433	Ag001G096540	AL5G44880, AL5G44760, AL5G29600
OG0008434	Ag001G096750	AL5G44930
OG0008435	Ag001G096710	AL5G44810
OG0008437	Ag001G098210	AL5G45690
OG0008438	Ag001G098250	AL5G45720
OG0008439	Ag001G098480	AL5G45930
OG0008440	Ag001G098730, Ag001G064480, Ag001G064470	AL5G46100
OG0008441	Ag001G003610	AL1G62890
OG0008442	Ag001G004410	nbis-gene-303
OG0008443	Ag001G084060	AL7G22700
