Orthogroup	Alyssum_gmelinii	Capsella_rubella
OG0009996	Ag002G205730	XP_006293732.1
OG0009997	Ag002G204210	XP_006293486.1
OG0009998	Ag002G204130	XP_006296420.1
OG0009999	Ag002G203840	XP_006295223.1
OG0010000	Ag002G203190	XP_006294096.1
OG0010001	Ag002G203100	XP_006294665.1
OG0010002	Ag002G202560	XP_006294469.1
OG0010003	Ag005G441120, Ag002G201770	XP_023639332.1
OG0010004	Ag002G201530	XP_006294963.2
OG0010005	Ag002G201450	XP_023639687.1
OG0010006	Ag002G201440	XP_006295880.1
OG0010007	Ag002G200660, Ag002G200650	XP_023640804.1
OG0010009	Ag005G436880	XP_023641815.1
OG0010010	Ag002G198540	XP_006296119.1
OG0010011	Ag002G198130	XP_006296130.1
OG0010012	Ag002G198120	XP_006295957.1
OG0010013	Ag002G197780	XP_023640204.1
OG0010014	Ag002G197320	XP_006295328.1
OG0010015	Ag002G196500	XP_006295887.2
OG0010016	Ag002G196320	XP_006294750.1
OG0010017	Ag002G196290	XP_023640197.1
OG0010018	Ag002G196150	XP_006293776.1
OG0010019	Ag002G192960	XP_006294754.1
OG0010020	Ag002G193240	XP_023640548.1
OG0010021	Ag001G085230	XP_006290488.1
OG0010022	Ag002G192000	XP_006293653.1
OG0010023	Ag002G192390, Ag002G192380	XP_023640918.1
OG0010024	Ag002G191110	XP_006294747.1
OG0010025	Ag002G191000	XP_006294570.1
OG0010026	Ag006G492770	XP_006286728.1
OG0010027	Ag006G492780	XP_023635907.1
OG0010028	Ag006G493120	XP_006287552.1
OG0010029	Ag006G493470	XP_006288973.1
OG0010030	Ag064G744860, Ag002G114080, Ag006G493630, Ag006G493760, Ag006G493710	XP_006288557.2
OG0010031	Ag006G494110	XP_023635896.1
OG0010032	Ag006G495120	XP_006287320.2
OG0010033	Ag006G495250	XP_006287832.1
OG0010034	Ag006G495450	XP_023636757.1
OG0010035	Ag006G495500	XP_023636453.1
OG0010036	Ag006G495700	XP_006289737.1
OG0010037	Ag006G495720	XP_006287255.1
OG0010038	Ag006G496770	XP_006287909.1
OG0010039	Ag006G496870	XP_006290048.1
OG0010040	Ag008G719500	XP_006288340.1
OG0010041	Ag008G719300	XP_006288841.1
OG0010042	Ag008G719460	XP_006289461.2
OG0010043	Ag008G718430	XP_006290058.1
OG0010044	Ag008G718420	XP_006288642.1
OG0010045	Ag008G718140	XP_023635867.1
OG0010046	Ag008G718220	XP_006289959.1
OG0010047	Ag008G717810	XP_006286886.1
OG0010048	Ag008G717790	XP_023636298.1
OG0010049	Ag007G620760	XP_006287253.1
OG0010050	Ag008G717510	XP_006288533.1
OG0010051	Ag008G717030	XP_006287555.1
OG0010052	Ag008G716530	XP_023637138.1
OG0010053	Ag008G716490	XP_006287375.1, XP_006289913.1
OG0010054	Ag005G410740, Ag001G042090	XP_006285902.2
OG0010055	Ag008G714490	XP_006288937.1
OG0010056	Ag008G712930	XP_023639858.1
OG0010057	Ag008G712390	XP_006281699.1
OG0010058	Ag008G712170	XP_006281590.1
OG0010059	Ag008G710640	XP_006281434.2
OG0010060	Ag008G709220	XP_023633603.1
OG0010061	Ag007G583860	XP_006304864.2
OG0010062	Ag008G706990, Ag004G315130	XP_006281804.1
OG0010063	Ag008G729140	XP_006281506.1
OG0010064	Ag005G450230	XP_006281023.1
OG0010065	Ag008G729260	XP_006282325.1
OG0010066	Ag008G729350	XP_006280996.1
OG0010067	Ag008G696280, Ag007G585670	XP_006281480.1
OG0010068	Ag008G730540	XP_023636364.1
OG0010069	Ag008G730840	XP_006281242.1
OG0010070	Ag008G731030	XP_006280257.1
OG0010071	Ag008G731110	XP_006282150.1
OG0010072	Ag008G732030	XP_006280248.1
OG0010073	Ag008G732430	XP_006279585.1
OG0010074	Ag008G732450	XP_006280928.1
OG0010075	Ag008G733360	XP_006279648.1
OG0010076	Ag004G390790, Ag004G322120, Ag008G733400	XP_006280337.2
OG0010077	Ag008G734490	XP_006279808.1
OG0010078	Ag008G734690	XP_006280131.1
OG0010079	Ag008G734740	XP_023632897.1
OG0010080	Ag008G734760	XP_006282078.1
OG0010081	Ag008G734770	XP_006279753.1
OG0010082	Ag008G735070	XP_006280049.1
OG0010083	Ag001G099850	XP_006292230.1
OG0010084	Ag001G099680	XP_006281424.1
OG0010085	Ag001G067230	XP_006291443.1
OG0010087	Ag006G518970	XP_006288658.1
OG0010088	Ag006G516950	XP_006290091.1
OG0010089	Ag006G517010	XP_006287871.1
OG0010090	Ag004G329710	XP_006305253.2
OG0010091	Ag006G516350	XP_006288206.2
OG0010092	Ag006G514350	XP_006286822.1
OG0010093	Ag006G513200	XP_006286501.1
OG0010094	Ag006G512190	XP_006289789.1
OG0010095	Ag006G511850	XP_006288220.1
OG0010096	Ag006G511200	XP_023636023.1
OG0010097	Ag008G661480, Ag006G510060	XP_023636982.1
OG0010098	Ag006G509610	XP_006286918.1
OG0010099	Ag007G599230	XP_023636980.1
OG0010100	Ag007G599160	XP_006287352.1
OG0010101	Ag007G599100	XP_006289383.1
OG0010102	Ag007G599060	XP_006289467.1
OG0010103	Ag007G598960	XP_006288579.1
OG0010104	Ag007G586570	XP_006287141.1
OG0010105	Ag007G587540	XP_006281612.1
OG0010106	Ag007G588180	XP_023640589.1
OG0010107	Ag007G588250	XP_006293875.1
OG0010108	Ag007G589460	XP_006293634.1
OG0010109	Ag007G589720	XP_006293810.1
OG0010110	Ag007G590220	XP_006296168.2
OG0010111	Ag007G590580	XP_023639990.1
OG0010112	Ag007G591460	XP_006294262.2
OG0010113	Ag007G591670	XP_006293809.1
OG0010114	Ag007G592120	XP_006294232.1
OG0010115	Ag007G592510	XP_006295686.1
OG0010116	Ag007G593440	XP_006294335.1
OG0010117	Ag007G593660	XP_006294115.1
OG0010118	Ag007G594910	XP_006294844.1
OG0010119	Ag007G595450	XP_006294914.1
OG0010120	Ag007G595730	XP_006295281.2
OG0010121	Ag007G596060	XP_023639937.1
OG0010122	Ag007G596080	XP_006293415.2
OG0010123	Ag007G596140	XP_006294207.1
OG0010124	Ag007G596550	XP_006293456.1
OG0010125	Ag007G596560	XP_023639993.1
OG0010126	Ag007G596570	XP_006294958.1
OG0010127	Ag007G597070	XP_006295919.1
OG0010128	Ag007G597910	XP_006294144.1
OG0010129	Ag007G615200	XP_006305064.1
OG0010130	Ag007G598100	XP_023640220.1
OG0010131	Ag006G527100	XP_006293907.1
OG0010132	Ag003G251630	XP_006284633.1
OG0010133	Ag001G100870	XP_006297859.1
OG0010134	Ag005G478730	XP_006298282.1
OG0010135	Ag006G490870	XP_006279334.1
OG0010136	Ag002G190750	XP_006295474.1
OG0010137	Ag002G190480	XP_006296485.1, XP_023639540.1
OG0010139	Ag003G248250	XP_006283228.1
OG0010140	Ag005G490420	XP_006299588.1
OG0010141	Ag005G488570	XP_006297334.1
OG0010142	Ag005G487980	XP_006297561.1
OG0010143	Ag005G487960	XP_006296727.1
OG0010144	Ag005G487030	XP_023641782.1
OG0010145	Ag005G486970	XP_023641608.1
OG0010146	Ag005G486840, Ag001G061140	XP_006297705.1
OG0010147	Ag005G486680	XP_006299021.1
OG0010148	Ag005G485700, Ag005G488520	XP_006300181.1
OG0010150	Ag005G484930	XP_006298669.1
OG0010151	Ag005G483010	XP_006300157.1
OG0010152	Ag005G481110	XP_006298270.1
OG0010153	Ag005G481100	XP_023641627.1
OG0010154	Ag005G480670	XP_006296956.1
OG0010155	Ag005G480600	XP_006297029.1
OG0010156	Ag005G480450	XP_023641633.1
OG0010157	Ag005G479250	XP_006299404.1
OG0010158	Ag005G479040	XP_023641859.1
OG0010159	Ag008G726890	XP_006280517.1
OG0010160	Ag005G478580	XP_006297350.1
OG0010161	Ag006G526390, Ag001G065640, Ag002G184640	XP_006294541.1
OG0010162	Ag002G183960	XP_006294610.1
OG0010163	Ag002G183880	XP_023639375.1
OG0010164	Ag002G181750	XP_023639351.1
OG0010165	Ag001G076480	XP_006290981.1
OG0010166	Ag002G179660	XP_006285254.1, XP_006294945.1, XP_006294913.1
OG0010167	Ag002G178030	XP_006293560.1
OG0010168	Ag002G166970	XP_006293661.2
OG0010169	Ag002G168040	XP_006294346.1
OG0010170	Ag002G168560	XP_006293554.1
OG0010171	Ag002G171130	XP_006294588.1
OG0010172	Ag002G171180	XP_006293970.1
OG0010173	Ag002G171540	XP_006294277.1
OG0010174	Ag002G174050	XP_023640871.1
OG0010175	Ag002G175460	XP_023640774.1
OG0010176	Ag002G175180	XP_006293932.1
OG0010178	Ag004G305700	XP_023645293.1
OG0010179	Ag002G177820	XP_023639402.1
OG0010180	Ag004G322990	XP_006304971.1
OG0010181	Ag004G323040	XP_006305313.1
OG0010182	Ag004G325520	XP_006306572.1
OG0010183	Ag004G327590	XP_006306901.1
OG0010184	Ag004G328020	XP_006304882.1
OG0010185	Ag008G718510	XP_006288411.2
OG0010186	Ag004G329340	XP_006305921.1
OG0010187	Ag004G330410	XP_006306905.1
OG0010188	Ag004G330610	XP_006305702.1
OG0010189	Ag004G331950	XP_023645506.1
OG0010190	Ag004G332140	XP_006305448.1
OG0010191	Ag004G332310	XP_006306884.1
OG0010192	Ag004G333280	XP_006305428.1
OG0010193	Ag004G333360	XP_023645706.1
OG0010194	Ag004G333370	XP_006305349.2
OG0010195	Ag004G333430	XP_006304543.1
OG0010196	Ag004G333590	XP_023632608.1
OG0010197	Ag004G334300	XP_023632599.1
OG0010198	Ag004G334870	XP_023645122.1
OG0010199	Ag004G334880	XP_006306795.1
OG0010200	Ag004G335290	XP_006305193.1
OG0010201	Ag004G335990	XP_006303575.2
OG0010202	Ag004G337710	XP_023645777.1
OG0010203	Ag004G337740	XP_023643873.1, XP_023645193.1
OG0010204	Ag003G216370	XP_006300758.1
OG0010205	Ag004G340190	XP_006307074.1
OG0010206	Ag004G340720	XP_006305279.1
OG0010207	Ag004G340930	XP_006303297.1
OG0010208	Ag004G341500	XP_006303687.1
OG0010209	Ag003G241540	XP_023632821.1
OG0010210	Ag004G344960	XP_006300838.1
OG0010211	Ag003G242690	XP_006306743.1
OG0010212	Ag003G244270	XP_023645815.1
OG0010214	Ag004G349870	XP_006303022.1
OG0010215	Ag003G245600	XP_006304208.2
OG0010216	Ag003G247820	XP_006307409.1
OG0010217	Ag003G247360	XP_006307543.1
OG0010218	Ag004G353910	XP_006302558.1
OG0010220	Ag003G281860	XP_023632983.1
OG0010221	Ag003G246720	XP_023633285.1
OG0010222	Ag006G531270	XP_006305633.1
OG0010223	Ag008G719860	XP_006286279.1
OG0010224	Ag007G598750	XP_006282460.1
OG0010225	Ag007G598790	XP_006282692.2
OG0010226	Ag007G586280	XP_023635453.1
OG0010227	Ag007G586270	XP_006285766.1
OG0010228	Ag005G445330, Ag007G585460	XP_006284146.1
OG0010229	Ag006G524950	XP_006293557.1
OG0010231	Ag007G647400, Ag007G647460	XP_006294695.2
OG0010232	Ag003G266810	XP_006294420.1
OG0010235	Ag006G524350	XP_006293851.1
OG0010236	Ag006G524410	XP_023639596.1
OG0010237	Ag006G524400	XP_006293563.1
OG0010239	Ag006G523650	XP_006295757.1
OG0010240	Ag006G521660	XP_023639717.1
OG0010241	Ag006G520570	XP_006294633.1
OG0010242	Ag004G322640	XP_006303906.1
OG0010243	Ag004G322390	XP_006303664.1
OG0010244	Ag004G321290	XP_006305605.1
OG0010245	Ag004G320740	XP_006305389.1
OG0010246	Ag004G320050	XP_006306018.2
OG0010247	Ag004G319520	XP_006306673.1
OG0010248	Ag004G317900	XP_006306205.1
OG0010249	Ag004G317910	XP_006307668.1
OG0010250	Ag004G317500	XP_006307593.1
OG0010251	Ag004G315710	XP_006307300.1
OG0010252	Ag004G313600	XP_006307627.1
OG0010253	Ag004G313270	XP_023645552.1
OG0010254	Ag004G313000	XP_006305343.1
OG0010255	Ag004G312860	XP_006306825.1
OG0010256	Ag004G312330	XP_006304323.1
OG0010257	Ag004G311950	XP_006303794.1
OG0010258	Ag004G310370	XP_006306617.1
OG0010259	Ag004G310150	XP_006305117.2
OG0010260	Ag004G309340	XP_006305684.1
OG0010261	Ag004G309190	XP_023644971.1
OG0010262	Ag004G308990	XP_006305493.1
OG0010263	Ag004G307280	XP_006307115.1
OG0010264	Ag004G305940	XP_006305915.1
OG0010265	Ag004G305580	XP_006304842.2
OG0010266	Ag002G206780	XP_006295530.2, XP_006300273.2
OG0010267	Ag004G304600	XP_006303598.1
OG0010268	Ag004G304090	XP_006304385.1
OG0010269	Ag004G304010	XP_023632544.1
OG0010270	Ag004G303650	XP_006304334.2
OG0010271	Ag004G303640	XP_006303896.2
OG0010272	Ag004G303040	XP_006304447.1
OG0010273	Ag004G302980	XP_006307005.1
OG0010274	Ag004G302540	XP_006305045.1
OG0010275	Ag004G302370	XP_006303772.1
OG0010276	Ag004G301970	XP_006304640.1
OG0010277	Ag004G301930	XP_006304565.1
OG0010278	Ag004G301200	XP_023645835.1
OG0010279	Ag004G301590	XP_006304480.1
OG0010280	Ag004G301630	XP_006307283.1
OG0010281	Ag004G300650	XP_006303226.1
OG0010282	Ag004G300120	XP_006304497.1
OG0010283	Ag004G299660	XP_006303365.2
OG0010284	Ag004G299380	XP_006303227.1
OG0010285	Ag004G299460	XP_023632962.1
OG0010286	Ag004G298350	XP_006307598.1
OG0010287	Ag007G613030	XP_006287010.1
OG0010288	Ag007G613600	XP_023636005.1
OG0010289	Ag007G615340	XP_006288442.1
OG0010290	Ag007G619220	XP_006288895.1
OG0010291	Ag007G618620	XP_006287005.1
OG0010292	Ag007G622520	XP_006287232.1
OG0010293	Ag007G623110	XP_023637405.1
OG0010294	Ag007G623100	XP_006286588.1
OG0010295	Ag007G623420	XP_006287043.1
OG0010296	Ag007G624640	XP_006289224.1
OG0010297	Ag007G624760	XP_006287994.2
OG0010298	Ag007G626520	XP_006286395.1
OG0010299	Ag005G486320	XP_006297729.1
OG0010300	Ag007G631190	XP_023636587.1
OG0010301	Ag007G631820	XP_006289614.2
OG0010303	Ag003G276450	XP_006283948.1
OG0010304	Ag007G637660	XP_023635884.1
OG0010305	Ag007G637990	XP_006287322.1
OG0010307	Ag007G614590, Ag003G282030, Ag003G283280	XP_023635881.1
OG0010308	Ag007G641590	XP_023636533.1
OG0010309	Ag007G642630	XP_006279825.1
OG0010310	Ag007G642610	XP_006280939.1
OG0010312	Ag004G399920	XP_006280980.1
OG0010314	Ag005G479810	XP_006298287.1
OG0010315	Ag007G612180	XP_006289509.1
OG0010316	Ag006G506050	XP_006286550.1
OG0010317	Ag001G026890, Ag001G026900, Ag004G298180	XP_006285988.1
OG0010318	Ag006G504520, Ag006G504500	XP_006287604.1
OG0010320	Ag006G503780	XP_006288840.1
OG0010321	Ag006G501350, Ag006G501440	XP_006290162.1
OG0010322	Ag006G501200	XP_006287674.1
OG0010323	Ag006G501020	XP_023636697.1
OG0010324	Ag006G500500	XP_006287390.1
OG0010325	Ag006G500340	XP_006288738.1
OG0010326	Ag006G500290	XP_006289507.1
OG0010327	Ag006G500000	XP_006287452.1
OG0010328	Ag006G499990	XP_006289555.1
OG0010329	Ag006G499370	XP_023636663.1
OG0010330	Ag006G499440	XP_006287668.1
OG0010331	Ag008G720190	XP_006288766.1
OG0010332	Ag008G721240	XP_006288624.1
OG0010333	Ag008G722100	XP_006289014.1
OG0010334	Ag008G722370	XP_006289195.1
OG0010335	Ag008G722260	XP_006288115.1
OG0010336	Ag008G722960	XP_023637297.1
OG0010337	Ag008G723080	XP_006287257.1
OG0010338	Ag008G723370	XP_006286847.1
OG0010339	Ag008G723800	XP_006286666.1
OG0010340	Ag008G724520	XP_006288494.1
OG0010341	Ag008G724930	XP_023633535.1
OG0010342	Ag008G725900	XP_006280989.1
OG0010343	Ag008G726110	XP_006280030.1
OG0010344	Ag008G727140	XP_006282202.1
OG0010346	Ag008G727810	XP_006282015.1
OG0010347	Ag008G728260	XP_006280205.1
OG0010348	Ag008G705450	XP_006279871.1
OG0010349	Ag001G067290	XP_006292094.1
OG0010350	Ag001G059840	XP_006290590.1
OG0010351	Ag001G062680	XP_006291985.1
OG0010352	Ag001G062660	XP_006292459.1
OG0010353	Ag001G061130	XP_006292247.2
OG0010354	Ag008G701390	XP_006290602.1
OG0010355	Ag008G691930	XP_006292572.1
OG0010356	Ag008G691710	XP_006293152.1
OG0010357	Ag001G057200	XP_006290899.1
OG0010358	Ag001G056730	XP_006291189.1
OG0010359	Ag001G056360	XP_023638656.1
OG0010360	Ag001G055640	XP_006291469.2
OG0010361	Ag001G055410	XP_006293069.1
OG0010362	Ag001G054480	XP_023638007.1
OG0010363	Ag008G721950	XP_023638466.1
OG0010364	Ag001G049740, Ag010G740000	XP_006291596.1
OG0010365	Ag010G739680, Ag001G049550	XP_006279377.1
OG0010366	Ag001G049540, Ag010G739670	XP_006290745.1, XP_006279395.2
OG0010367	Ag008G671330	XP_006290507.1
OG0010368	Ag003G215700	XP_006293319.2, XP_023638557.1
OG0010369	Ag006G522250, Ag002G182550	XP_006290516.1, XP_006290517.1
OG0010371	Ag001G006500	XP_023644076.1
OG0010372	Ag004G353860	XP_006302814.1
OG0010373	Ag004G354570	XP_006302467.2
OG0010374	Ag004G351820	XP_023643527.1
OG0010375	Ag004G351720	XP_006300943.1
OG0010377	Ag004G351370	XP_023644108.1
OG0010379	Ag004G350040	XP_023644066.1
OG0010380	Ag004G349880	XP_006300725.1
OG0010381	Ag004G349320	XP_023644113.1
OG0010382	Ag004G345950	XP_006302511.1
OG0010383	Ag004G343630	XP_006302853.1
OG0010384	Ag004G343290	XP_006300960.1
OG0010385	Ag004G342390	XP_006301512.1
OG0010386	Ag003G240360	XP_006301744.2
OG0010387	Ag003G214600	XP_006302488.1
OG0010388	Ag003G215170	XP_006302909.1
OG0010390	Ag003G217020	XP_006300594.1
OG0010391	Ag003G218130	XP_006302756.1
OG0010392	Ag001G067010	XP_006292067.1
OG0010393	Ag003G218770	XP_006302710.1
OG0010394	Ag003G218870	XP_006302708.1
OG0010395	Ag004G333620	XP_006307043.1
OG0010396	Ag003G227230	XP_006302559.2
OG0010397	Ag003G232870	XP_006301501.1
OG0010398	Ag003G232970	XP_006302618.1
OG0010399	Ag003G234030	XP_023643537.1
OG0010400	Ag003G234220	XP_006300550.2
OG0010402	Ag003G235340	XP_006300977.2
OG0010403	Ag003G236410	XP_023643746.1
OG0010404	Ag003G237830	XP_006302030.2
OG0010405	Ag003G238190	XP_006302041.1
OG0010407	Ag003G238200	XP_023643020.1
OG0010408	Ag003G239950	XP_006302359.2
OG0010409	Ag003G212090	XP_023643575.1
OG0010410	Ag003G211640	XP_006301134.1
OG0010411	Ag003G210930	XP_023642902.1
OG0010412	Ag003G209640	XP_006302777.1
OG0010413	Ag003G209510, Ag003G209480	XP_023642970.1
OG0010414	Ag003G208960	XP_006302247.1
OG0010415	Ag003G208240	XP_006301505.1
OG0010416	Ag003G208080, Ag003G208070	XP_023643437.1
OG0010417	Ag008G695160	XP_006280511.1
OG0010418	Ag005G469870	XP_023641448.1
OG0010419	Ag005G469680	XP_006298924.1
OG0010420	Ag005G468860	XP_006297574.1
OG0010421	Ag005G466100	XP_006298666.2
OG0010422	Ag005G465800	XP_023641080.1
OG0010423	Ag005G465760	XP_006296799.1
OG0010425	Ag005G465060	XP_023642082.1
OG0010426	Ag008G718500	XP_006287773.1
OG0010427	Ag005G464260	XP_006298258.1
OG0010428	Ag005G463910	XP_006298919.1
OG0010429	Ag005G463440	XP_006298253.1
OG0010430	Ag005G462930	XP_006298689.1
OG0010431	Ag005G461300	XP_006298758.1
OG0010432	Ag001G029850, Ag001G031080	XP_006283871.1
OG0010433	Ag005G458080	XP_023642311.1
OG0010434	Ag005G457550	XP_006299880.1
OG0010435	Ag005G456540	XP_006298040.1
OG0010436	Ag005G455360	XP_006298494.1
OG0010437	Ag005G454910	XP_023641415.1
OG0010438	Ag005G454830	XP_006296939.2
OG0010439	Ag005G454610, Ag005G454660	XP_006298927.1
OG0010440	Ag005G453500	XP_023641199.1
OG0010441	Ag004G399360, Ag004G328800, Ag005G453080	XP_006298218.1
OG0010442	Ag005G452610	XP_006297775.1
OG0010443	Ag005G452420	XP_006299629.1
OG0010444	Ag005G451820	XP_006296809.1
OG0010445	Ag001G019670, Ag011G740780	XP_006304157.1
OG0010446	Ag005G448790	XP_006298083.2
OG0010447	Ag005G448680	XP_006299213.1
OG0010448	Ag005G448370	XP_006296976.1
OG0010449	Ag005G448360	XP_006297263.2
OG0010450	Ag001G015120	XP_006307567.1
OG0010452	Ag005G446570	XP_006298973.1
OG0010453	Ag005G446560	XP_006297019.1
OG0010454	Ag005G446520	XP_006296919.1
OG0010455	Ag005G446510	XP_006297721.1
OG0010456	Ag005G446010	XP_006296944.1
OG0010458	Ag005G445120	XP_006300083.2
OG0010459	Ag005G444740	XP_006297422.1
OG0010460	Ag005G442760, Ag005G443990	XP_006297362.1
OG0010461	Ag005G441510	XP_006296594.1
OG0010462	Ag005G440780	XP_006298954.1
OG0010463	Ag005G440430	XP_006297502.2
OG0010464	Ag005G440320	XP_006299664.1
OG0010465	Ag005G439510, Ag005G437210	XP_006299889.1
OG0010466	Ag005G437440	XP_006297098.1
OG0010467	Ag005G430790, Ag005G430070	XP_006298290.1
OG0010468	Ag005G436710	XP_006298866.1
OG0010469	Ag005G436690	XP_006297270.1
OG0010470	Ag005G436330	XP_006300104.1
OG0010471	Ag005G435890	XP_006299869.1
OG0010472	Ag005G435700	XP_006298151.1
OG0010473	Ag013G741730, Ag005G434790	XP_006298691.1
OG0010474	Ag005G431870	XP_006299932.1
OG0010475	Ag005G431760	XP_006299118.1
OG0010476	Ag005G430080, Ag005G430780	XP_023642552.1
OG0010477	Ag005G426850	XP_006299798.1
OG0010478	Ag006G565680	XP_006279410.1
OG0010479	Ag005G419780	XP_006298172.2
OG0010480	Ag005G419270	XP_006297541.1
OG0010481	Ag005G470980	XP_023642135.1
OG0010482	Ag005G435990	XP_006298607.1
OG0010483	Ag005G418000	XP_006297571.1
OG0010484	Ag005G417240	XP_006297913.1
OG0010485	Ag005G417220	XP_006296865.1
OG0010486	Ag005G416960	XP_006297442.2, XP_006279156.2
OG0010487	Ag005G416340	XP_006297300.1
OG0010488	Ag005G410940	XP_006296733.2
OG0010489	Ag005G406000	XP_006298555.1
OG0010490	Ag005G405730	XP_006297787.1
OG0010491	Ag005G405410	XP_006298772.1
OG0010492	Ag005G404860	XP_006298661.2
OG0010494	Ag005G402560	XP_006300043.1
OG0010495	Ag003G256060	XP_023634187.1
OG0010496	Ag005G402930	XP_006299884.1
OG0010497	Ag005G403390	XP_006297221.1
OG0010498	Ag005G403700	XP_006298913.1
OG0010499	Ag005G403740	XP_023642747.1
OG0010500	Ag001G000080	XP_006303229.1
OG0010501	Ag001G000210	XP_006306665.1
OG0010502	Ag001G001170	XP_006307003.1
OG0010503	Ag007G589210	XP_006284109.1
OG0010504	Ag001G010640	XP_006306960.1
OG0010505	Ag001G067000	XP_023638097.1
OG0010506	Ag001G012320	XP_006306326.1
OG0010507	Ag001G011590	XP_023639025.1, XP_006307321.1
OG0010508	Ag001G013370	XP_006305844.1
OG0010509	Ag001G014610	XP_023645260.1
OG0010510	Ag001G014980	XP_006306988.1
OG0010511	Ag001G015310	XP_006304231.1
OG0010512	Ag011G740790, Ag001G019660	XP_006279513.1, XP_006306346.1
OG0010513	Ag001G024290	XP_006304549.1
OG0010515	Ag001G024890	XP_006304431.1
OG0010516	Ag001G025580	XP_006303235.1
OG0010517	Ag001G026840	XP_006303585.1
OG0010518	Ag008G733370	XP_006285296.1, XP_023634250.1, XP_006290270.1
OG0010520	Ag002G160850	XP_006294696.2
OG0010521	Ag002G160760	XP_006294758.2
OG0010522	Ag001G064680	XP_006292122.1
OG0010523	Ag001G064650	XP_006292053.1
OG0010524	Ag001G064630	XP_006293169.1
OG0010525	Ag001G064310	XP_006292429.2
OG0010526	Ag001G064290	XP_006291291.1
OG0010527	Ag001G068680	XP_006290371.1
OG0010528	Ag001G070670	XP_006291927.2
OG0010529	Ag001G070680	XP_006290284.1
OG0010530	Ag008G718830	XP_006287221.1
OG0010531	Ag001G070780	XP_006291213.2
OG0010532	Ag001G071830	XP_023638664.1
OG0010533	Ag001G071690	XP_023638222.1
OG0010534	Ag001G071820	XP_006293114.1
OG0010535	Ag001G072700	XP_006293063.1
OG0010536	Ag001G072900	XP_006292585.1
OG0010537	Ag001G073700	XP_006291553.1
OG0010538	Ag001G065610	XP_006291923.1
OG0010539	Ag001G075010	XP_006291209.1
OG0010540	Ag001G075830	XP_006290790.1
OG0010541	Ag001G076180	XP_006291622.1
OG0010542	Ag001G076820	XP_006292665.1
OG0010543	Ag001G076840	XP_006291207.1
OG0010544	Ag001G077440	XP_023638323.1
OG0010545	Ag001G079360	XP_006291561.1
OG0010546	Ag001G082990, Ag005G409140	XP_006290653.1
OG0010547	Ag001G083000	XP_006291713.1
OG0010548	Ag001G083160	XP_006291036.1
OG0010549	Ag001G088050	XP_006292695.1
