Orthogroup	Cardamine_hirsuta	Brassica_oleracea
OG0007792	CARHR137960	XP_013637201.1, XP_013629606.1, XP_013615291.1
OG0007793	CARHR137710	XP_013634230.1, XP_013635915.1
OG0007794	CARHR137050	XP_013626059.1
OG0007795	CARHR137240	XP_013637567.1, XP_013637069.1
OG0007796	CARHR211950, CARHR083210	XP_013628626.1
OG0007797	CARHR211740	XP_013619339.1, XP_013625870.1
OG0007798	CARHR211570	XP_013611876.1, XP_013589105.1
OG0007799	CARHR211410	XP_013630275.1, XP_013616435.1
OG0007800	CARHR211340	XP_013627180.1, XP_013612227.1
OG0007801	CARHR211020	XP_013610614.1, XP_013627738.1
OG0007802	CARHR210900	XP_013610799.1, XP_013630168.1
OG0007803	CARHR210830	XP_013622935.1, XP_013612080.1
OG0007804	CARHR210820	XP_013618783.1, XP_013625743.1
OG0007805	CARHR210610	XP_013612618.1, XP_013621183.1
OG0007806	CARHR209420	XP_013614451.1
OG0007807	CARHR210250	XP_013607172.1, XP_013616638.1
OG0007808	CARHR209470	XP_013609779.1, XP_013626452.1
OG0007809	CARHR209320	XP_013620671.1, XP_013610482.1
OG0007810	CARHR209150	XP_013620673.1, XP_013619859.1, XP_013609980.1
OG0007811	CARHR209080	XP_013613023.1, XP_013619563.1
OG0007812	CARHR209030	XP_013623527.1
OG0007813	CARHR208980	XP_013623664.1, XP_013609374.1
OG0007814	CARHR193550	XP_013620497.1, XP_013611249.1
OG0007815	CARHR193220	XP_013616882.1, XP_013611108.1, XP_013630524.1
OG0007817	CARHR192190	XP_013620435.1, XP_013611559.1
OG0007818	CARHR192070	XP_013626352.1, XP_013607120.1
OG0007819	CARHR191860	XP_013630211.1, XP_013607050.1
OG0007820	CARHR191820	XP_013611691.1, XP_013628205.1
OG0007822	CARHR191730	XP_013618326.1, XP_013609379.1
OG0007823	CARHR191540	XP_013621766.1, XP_013606341.1
OG0007824	CARHR191080	XP_013629117.1, XP_013611725.1
OG0007825	CARHR190810	XP_013623562.1, XP_013608990.1
OG0007826	CARHR274470	XP_013620912.1, XP_013628868.1
OG0007827	CARHR274390	XP_013620878.1, XP_013611526.1
OG0007828	CARHR274190	XP_013630121.1, XP_013610120.1
OG0007829	CARHR273870	XP_013610949.1, XP_013625777.1
OG0007830	CARHR273630	XP_013609717.1, XP_013619377.1
OG0007831	CARHR273280	XP_013621716.1, XP_013621527.1
OG0007833	CARHR285230	XP_013626275.1, XP_013612845.1
OG0007834	CARHR272790	XP_013626308.1, XP_013619362.1
OG0007835	CARHR276960	XP_013626813.1, XP_013612753.1
OG0007836	CARHR277020	XP_013620013.1
OG0007837	CARHR277030	XP_013629039.1, XP_013613230.1
OG0007838	CARHR277330	XP_013623350.1, XP_013612957.1
OG0007839	CARHR270680	XP_013620938.1
OG0007840	CARHR277900	XP_013622706.1
OG0007841	CARHR277940	XP_013629955.1, XP_013618318.1
OG0007842	CARHR278510	XP_013624415.1
OG0007843	CARHR278650	XP_013625215.1, XP_013610909.1
OG0007844	CARHR278810, CARHR203430	XP_013606197.1, XP_013625238.1
OG0007845	CARHR278830	XP_013630827.1, XP_013620002.1
OG0007846	CARHR279150	XP_013613638.1, XP_013622530.1
OG0007847	CARHR279200	XP_013628737.1, XP_013613636.1
OG0007848	CARHR279250	XP_013613635.1
OG0007849	CARHR279640	XP_013613182.1, XP_013622030.1
OG0007850	CARHR279650	XP_013623447.1, XP_013618642.1
OG0007851	CARHR279770	XP_013629013.1, XP_013611140.1
OG0007852	CARHR280000	XP_013623261.1, XP_013612578.1
OG0007853	CARHR280240	XP_013618145.1, XP_013606189.1
OG0007854	CARHR280310	XP_013598572.1, XP_013617841.1, XP_013618146.1
OG0007855	CARHR280410	XP_013593514.1, XP_013608800.1
OG0007856	CARHR280830	XP_013607583.1
OG0007857	CARHR281280	XP_013606647.1, XP_013593796.1
OG0007858	CARHR160740	XP_013595306.1, XP_013604701.1
OG0007859	CARHR281420	XP_013607899.1, XP_013607588.1, XP_013595892.1
OG0007860	CARHR248890	XP_013628272.1, XP_013613083.1
OG0007861	CARHR248740	XP_013621812.1, XP_013611746.1
OG0007862	CARHR249000	XP_013625389.1, XP_013612014.1
OG0007863	CARHR249260	XP_013611415.1, XP_013628632.1
OG0007864	CARHR249360	XP_013612818.1
OG0007865	CARHR250230	XP_013619173.1, XP_013607153.1
OG0007866	CARHR250000	XP_013610620.1, XP_013627338.1
OG0007867	CARHR249540	XP_013606855.1, XP_013630053.1
OG0007868	CARHR250470	XP_013621278.1, XP_013612403.1
OG0007869	CARHR250500	XP_013606548.1
OG0007870	CARHR250530	XP_013612022.1
OG0007871	CARHR251020	XP_013606357.1
OG0007872	CARHR251130, CARHR251120	XP_013608747.1
OG0007873	CARHR251410	XP_013611483.1, XP_013621862.1
OG0007874	CARHR251660	XP_013628254.1
OG0007875	CARHR179070	XP_013616661.1, XP_013599405.1
OG0007876	CARHR179510	XP_013594273.1
OG0007877	CARHR180420	XP_013597978.1, XP_013621346.1
OG0007878	CARHR127440	XP_013631256.1, XP_013631920.1
OG0007879	CARHR127400	XP_013631467.1, XP_013631762.1
OG0007880	CARHR126130	XP_013627801.1, XP_013634908.1, XP_013635380.1
OG0007881	CARHR126090	XP_013626279.1
OG0007882	CARHR126050	XP_013622580.1, XP_013630914.1
OG0007883	CARHR126920	XP_013630768.1, XP_013637046.1
OG0007884	CARHR126180	XP_013633346.1, XP_013627818.1
OG0007885	CARHR125510	XP_013635829.1, XP_013636042.1
OG0007886	CARHR124840, CARHR163730	XP_013631334.1
OG0007887	CARHR124710	XP_013632216.1, XP_013631722.1
OG0007888	CARHR124530	XP_013636346.1, XP_013631325.1
OG0007889	CARHR124490	XP_013635897.1, XP_013631015.1
OG0007890	CARHR006150	XP_013585789.1
OG0007891	CARHR124340	XP_013622080.1, XP_013636508.1
OG0007892	CARHR123970	XP_013630782.1, XP_013636511.1
OG0007894	CARHR123660	XP_013634737.1
OG0007895	CARHR123530	XP_013634780.1, XP_013635199.1
OG0007896	CARHR006820	XP_013603991.1, XP_013603987.1
OG0007897	CARHR123370	XP_013622288.1, XP_013637359.1
OG0007898	CARHR121930	XP_013631757.1, XP_013632142.1
OG0007899	CARHR121900	XP_013633556.1, XP_013634501.1
OG0007900	CARHR121420	XP_013628297.1, XP_013635861.1
OG0007901	CARHR121360	XP_013635865.1, XP_013634157.1
OG0007902	CARHR121240	XP_013634154.1, XP_013631440.1
OG0007903	CARHR120590	XP_013636164.1, XP_013629417.1
OG0007904	CARHR119340	XP_013636695.1, XP_013636662.1
OG0007905	CARHR118880	XP_013636631.1, XP_013636587.1
OG0007906	CARHR206180, CARHR285910	XP_013609340.1
OG0007907	CARHR118390	XP_013625879.1, XP_013603041.1
OG0007908	CARHR115080	XP_013604287.1, XP_013636588.1
OG0007909	CARHR235080	XP_013617682.1, XP_013598751.1
OG0007910	CARHR234770	XP_013595279.1, XP_013617745.1
OG0007911	CARHR198560	XP_013620503.1, XP_013610370.1
OG0007912	CARHR075400	XP_013627077.1, XP_013585517.1
OG0007913	CARHR199230	XP_013627531.1
OG0007914	CARHR215800	XP_013626160.1
OG0007915	CARHR234050	XP_013603656.1, XP_013599027.1
OG0007916	CARHR075840	XP_013635473.1, XP_013637067.1, XP_013584962.1
OG0007917	CARHR075890	XP_013587697.1
OG0007918	CARHR198040	XP_013612939.1, XP_013628547.1
OG0007919	CARHR076110	XP_013584534.1, XP_013625746.1
OG0007920	CARHR076340	XP_013634721.1, XP_013584592.1
OG0007921	CARHR076670	XP_013630061.1, XP_013633437.1
OG0007922	CARHR104140, CARHR076810	XP_013583628.1, XP_013626272.1
OG0007923	CARHR076900	XP_013584979.1, XP_013632701.1
OG0007924	CARHR077120	XP_013636103.1, XP_013584096.1
OG0007925	CARHR077460	XP_013638174.1, XP_013630523.1
OG0007926	CARHR077830	XP_013630487.1, XP_013586547.1
OG0007927	CARHR078220	XP_013638750.1, XP_013620023.1
OG0007928	CARHR078930	XP_013613995.1, XP_013613956.1, XP_013628380.1
OG0007929	CARHR078980	XP_013616207.1, XP_013613986.1
OG0007930	CARHR079190	XP_013638061.1, XP_013629271.1
OG0007931	CARHR079410	XP_013586928.1, XP_013629544.1
OG0007932	CARHR079290	XP_013585526.1
OG0007933	CARHR079500, CARHR079490	XP_013587077.1
OG0007934	CARHR079540	XP_013584332.1, XP_013623312.1
OG0007935	CARHR079670	XP_013587749.1, XP_013584754.1
OG0007936	CARHR079910	XP_013637469.1, XP_013625480.1
OG0007937	CARHR079850	XP_013629512.1, XP_013638741.1
OG0007938	CARHR080140	XP_013639359.1, XP_013625432.1
OG0007939	CARHR080420	XP_013626682.1
OG0007940	CARHR080520	XP_013626497.1, XP_013584477.1
OG0007941	CARHR080640	XP_013623636.1, XP_013587506.1
OG0007942	CARHR081010	XP_013621899.1, XP_013583716.1
OG0007943	CARHR081090	XP_013585535.1
OG0007944	CARHR081100	XP_013622548.1, XP_013638150.1
OG0007945	CARHR081120	XP_013622225.1, XP_013587676.1
OG0007946	CARHR081140	XP_013621900.1, XP_013584974.1
OG0007947	CARHR081150	XP_013586781.1, XP_013622007.1
OG0007948	CARHR182850	XP_013621364.1, XP_013610199.1
OG0007949	CARHR081720	XP_013589510.1, XP_013583446.1
OG0007950	CARHR081970	XP_013587238.1, XP_013622282.1
OG0007951	CARHR082210	XP_013628393.1, XP_013637847.1
OG0007952	CARHR082360	XP_013586532.1, XP_013619924.1
OG0007953	CARHR082460	XP_013584589.1, XP_013639383.1
OG0007954	CARHR082470	XP_013583894.1
OG0007955	CARHR082690	XP_013636093.1
OG0007956	CARHR082800	XP_013584763.1, XP_013628391.1
OG0007957	CARHR083150	XP_013629912.1, XP_013617186.1
OG0007958	CARHR135210	XP_013627002.1, XP_013634907.1
OG0007959	CARHR135170	XP_013622896.1
OG0007960	CARHR135140	XP_013621777.1, XP_013636938.1
OG0007961	CARHR134930	XP_013631632.1, XP_013626697.1
OG0007962	CARHR134790	XP_013631030.1, XP_013631460.1
OG0007963	CARHR134360	XP_013596823.1, XP_013635281.1
OG0007964	CARHR133530	XP_013634743.1, XP_013623248.1
OG0007966	CARHR130340	XP_013634457.1, XP_013614626.1
OG0007967	CARHR130460	XP_013633954.1, XP_013633747.1
OG0007968	CARHR130750	XP_013635223.1, XP_013634398.1, XP_013627885.1
OG0007969	CARHR130780	XP_013636797.1, XP_013636849.1
OG0007970	CARHR130980	XP_013631954.1, XP_013634732.1
OG0007971	CARHR131400	XP_013634352.1, XP_013626208.1
OG0007972	CARHR131430, CARHR131440	XP_013637515.1, XP_013631575.1
OG0007973	CARHR131590	XP_013630507.1, XP_013636879.1
OG0007974	CARHR132390	XP_013633400.1, XP_013634407.1
OG0007976	CARHR131870	XP_013634448.1, XP_013632505.1
OG0007977	CARHR131790	XP_013635335.1, XP_013634943.1
OG0007978	CARHR132430	XP_013635301.1, XP_013626057.1
OG0007979	CARHR132690	XP_013637536.1, XP_013631786.1
OG0007980	CARHR132840	XP_013626879.1, XP_013634279.1
OG0007981	CARHR132980	XP_013623084.1, XP_013632128.1
OG0007982	CARHR130040	XP_013633595.1, XP_013623317.1
OG0007983	CARHR015940	XP_013599820.1, XP_013586695.1
OG0007984	CARHR016740	XP_013586706.1, XP_013604399.1
OG0007985	CARHR017200	XP_013583793.1, XP_013599667.1
OG0007986	CARHR018430	XP_013613980.1, XP_013599887.1
OG0007987	CARHR018890	XP_013604772.1, XP_013605719.1
OG0007988	CARHR018790	XP_013585265.1, XP_013599817.1
OG0007989	CARHR018970	XP_013638045.1, XP_013605718.1
OG0007990	CARHR018990	XP_013603846.1, XP_013587136.1
OG0007991	CARHR019100	XP_013600166.1, XP_013586527.1
OG0007992	CARHR019240	XP_013604130.1, XP_013605349.1
OG0007993	CARHR019290	XP_013605357.1, XP_013601680.1, XP_013637753.1
OG0007994	CARHR019490	XP_013605387.1, XP_013587096.1
OG0007995	CARHR019870	XP_013600736.1, XP_013637743.1
OG0007996	CARHR019890	XP_013600509.1, XP_013638763.1
OG0007997	CARHR020020	XP_013587470.1, XP_013604372.1
OG0007998	CARHR020050	XP_013585940.1, XP_013599658.1
OG0007999	CARHR020360	XP_013604469.1
OG0008000	CARHR020370	XP_013605138.1, XP_013586595.1
OG0008001	CARHR020440	XP_013603141.1, XP_013596420.1
OG0008002	CARHR020680	XP_013584495.1, XP_013603443.1
OG0008003	CARHR020790	XP_013597592.1, XP_013585203.1
OG0008004	CARHR021270	XP_013605073.1, XP_013586496.1
OG0008005	CARHR070000	XP_013590281.1
OG0008006	CARHR021450	XP_013614959.1, XP_013584494.1
OG0008007	CARHR021730	XP_013638808.1, XP_013597185.1
OG0008008	CARHR021830	XP_013586024.1, XP_013598804.1
OG0008009	CARHR021850	XP_013614611.1, XP_013638384.1
OG0008011	CARHR021860	XP_013594098.1, XP_013584120.1
OG0008012	CARHR021950	XP_013587033.1, XP_013605627.1
OG0008013	CARHR022010	XP_013587691.1, XP_013599220.1
OG0008014	CARHR022620, CARHR022610	XP_013594132.1, XP_013584882.1
OG0008015	CARHR022700	XP_013595575.1, XP_013638634.1
OG0008016	CARHR022870	XP_013585158.1
OG0008017	CARHR022990	XP_013604990.1, XP_013598907.1
OG0008018	CARHR023420	XP_013583669.1, XP_013598355.1
OG0008019	CARHR023870	XP_013598253.1
OG0008020	CARHR024210	XP_013637703.1, XP_013604867.1
OG0008021	CARHR024640	XP_013584289.1
OG0008022	CARHR025850	XP_013622566.1, XP_013583605.1
OG0008023	CARHR025860	XP_013593766.1, XP_013638093.1
OG0008024	CARHR025950	XP_013593899.1, XP_013625720.1
OG0008025	CARHR060840	XP_013588501.1, XP_013589865.1
OG0008026	CARHR026620	XP_013597935.1, XP_013586162.1
OG0008027	CARHR026870	XP_013637966.1, XP_013593174.1
OG0008028	CARHR026860	XP_013623147.1, XP_013595783.1
OG0008029	CARHR027030	XP_013623576.1, XP_013595756.1
OG0008031	CARHR231670	XP_013598546.1, XP_013600609.1
OG0008032	CARHR033650, CARHR231720	XP_013605343.1, XP_013607384.1
OG0008033	CARHR231880	XP_013592990.1, XP_013610559.1
OG0008034	CARHR231960	XP_013597814.1, XP_013599468.1
OG0008035	CARHR232450	XP_013636545.1, XP_013597704.1
OG0008036	CARHR232520	XP_013619504.1, XP_013598541.1
OG0008037	CARHR232660	XP_013610722.1, XP_013597193.1, XP_013595254.1, XP_013593091.1
OG0008038	CARHR232740	XP_013599727.1, XP_013594054.1
OG0008039	CARHR232750	XP_013616493.1, XP_013595264.1, XP_013625155.1
OG0008040	CARHR235540	XP_013596372.1, XP_013589387.1
OG0008041	CARHR235630	XP_013599789.1, XP_013618768.1
OG0008042	CARHR294570	XP_013629506.1
OG0008043	CARHR117310	XP_013634323.1, XP_013602604.1
OG0008044	CARHR117780	XP_013634724.1
OG0008045	CARHR292990	XP_013605744.1, XP_013637107.1
OG0008046	CARHR067520	XP_013591513.1, XP_013591492.1
OG0008047	CARHR114050	XP_013600686.1, XP_013633859.1
OG0008048	CARHR114040	XP_013603284.1, XP_013634830.1
OG0008049	CARHR114000	XP_013635964.1, XP_013605269.1
OG0008050	CARHR113820	XP_013633222.1, XP_013599557.1
OG0008051	CARHR113740	XP_013631060.1, XP_013600280.1
OG0008052	CARHR113080	XP_013635554.1
OG0008053	CARHR112910	XP_013600294.1, XP_013633568.1
OG0008054	CARHR112830	XP_013603422.1
OG0008055	CARHR112390	XP_013637596.1, XP_013599528.1
OG0008056	CARHR112170	XP_013630879.1, XP_013605161.1
OG0008057	CARHR112120, CARHR112130	XP_013600186.1
OG0008058	CARHR112000	XP_013633811.1, XP_013604270.1
OG0008059	CARHR015630	XP_013600496.1, XP_013583905.1
OG0008060	CARHR015560	XP_013600400.1, XP_013583412.1, XP_013583852.1
OG0008061	CARHR015540	XP_013638445.1, XP_013638523.1, XP_013600016.1
OG0008062	CARHR015430	XP_013584519.1
OG0008063	CARHR015320	XP_013638207.1, XP_013600255.1
OG0008064	CARHR015100	XP_013603629.1, XP_013584683.1
OG0008065	CARHR014870	XP_013584530.1, XP_013604844.1
OG0008066	CARHR014450	XP_013602399.1, XP_013603686.1
OG0008067	CARHR014370	XP_013637909.1, XP_013605524.1
OG0008068	CARHR014110	XP_013602674.1, XP_013639051.1
OG0008069	CARHR013500	XP_013603441.1, XP_013584359.1
OG0008070	CARHR013380	XP_013600468.1, XP_013638590.1
OG0008071	CARHR013370	XP_013638589.1
OG0008072	CARHR012920	XP_013603319.1
OG0008073	CARHR012790	XP_013638456.1
OG0008074	CARHR012710	XP_013599985.1, XP_013638164.1
OG0008075	CARHR012380	XP_013601456.1, XP_013603649.1, XP_013584885.1
OG0008076	CARHR012170	XP_013602123.1, XP_013605123.1
OG0008077	CARHR012160	XP_013638332.1, XP_013602125.1
OG0008078	CARHR011910	XP_013600349.1, XP_013602661.1
OG0008079	CARHR011780	XP_013638355.1
OG0008080	CARHR011720	XP_013605512.1, XP_013587163.1
OG0008081	CARHR010780	XP_013603808.1, XP_013584612.1
OG0008082	CARHR010550	XP_013585682.1, XP_013600806.1
OG0008083	CARHR010300	XP_013583645.1, XP_013600484.1, XP_013600489.1
OG0008084	CARHR010230	XP_013601936.1, XP_013587663.1
OG0008085	CARHR009760	XP_013604210.1, XP_013586019.1
OG0008086	CARHR164370	XP_013637483.1, XP_013588045.1
OG0008087	CARHR008710	XP_013601405.1, XP_013639138.1
OG0008088	CARHR008440	XP_013585619.1, XP_013605763.1
OG0008089	CARHR008460	XP_013602494.1, XP_013586636.1
OG0008090	CARHR007310	XP_013584718.1, XP_013614696.1
OG0008091	CARHR006940	XP_013600111.1, XP_013587440.1
OG0008092	CARHR006740	XP_013602546.1, XP_013638276.1
OG0008094	CARHR006470	XP_013583525.1, XP_013600293.1
OG0008095	CARHR006330	XP_013586399.1, XP_013602509.1
OG0008096	CARHR006170	XP_013585787.1, XP_013602213.1
OG0008097	CARHR006120, CARHR124460	XP_013635498.1, XP_013603458.1
OG0008098	CARHR006100	XP_013604652.1, XP_013585925.1
OG0008099	CARHR005960, CARHR005900	XP_013600995.1
OG0008100	CARHR005620	XP_013605894.1, XP_013584037.1
OG0008101	CARHR005390	XP_013587254.1, XP_013605076.1
OG0008102	CARHR005120	XP_013602476.1
OG0008103	CARHR004450	XP_013584473.1, XP_013603594.1
OG0008104	CARHR199720	XP_013621259.1, XP_013612357.1
OG0008105	CARHR003910	XP_013602354.1, XP_013585532.1
OG0008106	CARHR003800	XP_013603766.1, XP_013603795.1
OG0008107	CARHR003770	XP_013604925.1, XP_013584320.1
OG0008108	CARHR003540	XP_013604526.1, XP_013585845.1
OG0008109	CARHR002910	XP_013603503.1, XP_013585140.1
OG0008110	CARHR002930	XP_013585139.1, XP_013599918.1
OG0008111	CARHR002940	XP_013600123.1, XP_013638753.1
OG0008112	CARHR002970	XP_013587521.1, XP_013599571.1
OG0008113	CARHR003150	XP_013602695.1, XP_013583971.1
OG0008114	CARHR002570	XP_013584347.1, XP_013600163.1
OG0008115	CARHR002510	XP_013603152.1, XP_013584630.1
OG0008116	CARHR002460	XP_013604416.1, XP_013605003.1
OG0008117	CARHR002200	XP_013602038.1, XP_013638392.1
OG0008118	CARHR001720	XP_013635108.1, XP_013585757.1
OG0008119	CARHR001760	XP_013602196.1
OG0008120	CARHR001770	XP_013584896.1, XP_013603187.1
OG0008121	CARHR001660	XP_013584111.1
OG0008122	CARHR001330	XP_013585621.1, XP_013605078.1
OG0008123	CARHR000700	XP_013638346.1, XP_013604882.1
OG0008124	CARHR248020	XP_013607436.1
OG0008125	CARHR000190	XP_013601043.1, XP_013585433.1
OG0008126	CARHR198870	XP_013629323.1, XP_013618174.1
OG0008127	CARHR103230, CARHR199100	XP_013611467.1, XP_013630265.1
OG0008128	CARHR198600	XP_013621152.1, XP_013610628.1, XP_013623463.1
OG0008129	CARHR198590	XP_013612470.1, XP_013621151.1
OG0008130	CARHR198520	XP_013616263.1, XP_013606199.1
OG0008131	CARHR197730	XP_013611590.1, XP_013620597.1
OG0008132	CARHR197770	XP_013620472.1, XP_013611393.1
OG0008133	CARHR197780	XP_013621850.1, XP_013611396.1
OG0008134	CARHR197180	XP_013611218.1, XP_013621330.1
OG0008135	CARHR196790	XP_013629348.1, XP_013616808.1
OG0008136	CARHR196740	XP_013619445.1, XP_013609955.1
OG0008137	CARHR196700	XP_013609729.1, XP_013629406.1
OG0008138	CARHR196580	XP_013606669.1, XP_013614909.1
OG0008139	CARHR196220	XP_013612017.1, XP_013614385.1
OG0008140	CARHR195760	XP_013618882.1, XP_013609222.1
OG0008141	CARHR195470	XP_013615271.1, XP_013606088.1
OG0008142	CARHR195320	XP_013616675.1, XP_013607023.1
OG0008143	CARHR195310	XP_013606697.1, XP_013618810.1
OG0008144	CARHR195210	XP_013625927.1, XP_013608584.1
OG0008145	CARHR194830	XP_013629623.1, XP_013612624.1
OG0008146	CARHR194580	XP_013606789.1
OG0008147	CARHR194560	XP_013605988.1, XP_013616842.1
OG0008148	CARHR194470	XP_013616843.1, XP_013622850.1
OG0008149	CARHR194300	XP_013622669.1, XP_013612870.1
OG0008150	CARHR194170	XP_013613694.1, XP_013612712.1
OG0008151	CARHR193950	XP_013613677.1, XP_013609895.1
OG0008152	CARHR193940	XP_013607045.1
OG0008153	CARHR193900	XP_013613691.1
OG0008154	CARHR193800	XP_013620543.1
OG0008155	CARHR193620	XP_013612078.1, XP_013629061.1
OG0008156	CARHR187140	XP_013609168.1, XP_013593339.1
OG0008157	CARHR187070	XP_013612694.1, XP_013618821.1
OG0008158	CARHR187060	XP_013593249.1, XP_013612693.1
OG0008159	CARHR186990	XP_013615990.1, XP_013593110.1
OG0008160	CARHR186680	XP_013597478.1, XP_013632559.1, XP_013612381.1
OG0008161	CARHR186320	XP_013598187.1
OG0008162	CARHR186260	XP_013618078.1, XP_013595388.1
OG0008163	CARHR186140	XP_013616256.1, XP_013598393.1
OG0008164	CARHR185970	XP_013593104.1, XP_013612938.1
OG0008165	CARHR185550	XP_013612293.1, XP_013593093.1
OG0008166	CARHR182620	XP_013610520.1, XP_013614997.1
OG0008167	CARHR182420	XP_013614012.1, XP_013593442.1
OG0008168	CARHR182910	XP_013594215.1, XP_013616181.1
OG0008169	CARHR183320	XP_013614813.1, XP_013598431.1
OG0008170	CARHR199680	XP_013620534.1, XP_013612875.1
OG0008171	CARHR183470	XP_013595680.1, XP_013613346.1
OG0008172	CARHR199790	XP_013620725.1, XP_013612006.1
OG0008173	CARHR199870	XP_013620307.1, XP_013609151.1
OG0008174	CARHR199930	XP_013611742.1
OG0008175	CARHR206120	XP_013622455.1, XP_013612986.1
OG0008176	CARHR206440, CARHR206450	XP_013609711.1
OG0008177	CARHR206670	XP_013621579.1, XP_013612616.1
OG0008178	CARHR206720	XP_013611493.1, XP_013626658.1
OG0008179	CARHR207040	XP_013618721.1, XP_013612353.1
OG0008180	CARHR208080	XP_013622269.1, XP_013608523.1
OG0008181	CARHR208720	XP_013619146.1, XP_013612347.1, XP_013629457.1
OG0008182	CARHR208740	XP_013614608.1, XP_013609983.1
OG0008183	CARHR193610	XP_013606235.1, XP_013629062.1
OG0008184	CARHR188090	XP_013616598.1, XP_013594163.1
OG0008185	CARHR188420	XP_013596801.1, XP_013609125.1
OG0008186	CARHR188780	XP_013613312.1, XP_013598458.1
OG0008187	CARHR188820	XP_013610146.1, XP_013597972.1
OG0008188	CARHR188850	XP_013616721.1, XP_013598466.1
OG0008189	CARHR189120	XP_013619432.1, XP_013597554.1
OG0008190	CARHR189350	XP_013594101.1
OG0008191	CARHR189780	XP_013597852.1, XP_013609385.1
OG0008192	CARHR189840	XP_013593324.1, XP_013610763.1
