Orthogroup	Cardamine_hirsuta	Cochlearia_excelsa
OG0008884	CARHR209630	g29831
OG0008885	CARHR209540	g5717
OG0008886	CARHR209360	g29809
OG0008887	CARHR209060	g5698
OG0008888	CARHR193570	g29112
OG0008889	CARHR193300	g29127
OG0008890	CARHR193260	g653, g28980
OG0008891	CARHR193170	g28975
OG0008892	CARHR192700	g704
OG0008893	CARHR192680	g705
OG0008894	CARHR233770, CARHR193150	g664
OG0008895	CARHR192290	g41401, g28929
OG0008896	CARHR274550	g448
OG0008897	CARHR191910	g28909
OG0008898	CARHR191890	g743
OG0008899	CARHR191710	g28901
OG0008900	CARHR191650	g763
OG0008901	CARHR191620	g28897
OG0008902	CARHR191500	g770
OG0008903	CARHR191190	g28873
OG0008904	CARHR191140	g28871
OG0008905	CARHR190720	g816
OG0008906	CARHR190530	g41333
OG0008907	CARHR274380	g831
OG0008908	CARHR273890, CARHR118670	g28805
OG0008909	CARHR277790	g266
OG0008910	CARHR273590	g1295
OG0008911	CARHR273580	g28783
OG0008912	CARHR273470	g41303
OG0008913	CARHR273370	g28763
OG0008914	CARHR273340	g28761
OG0008915	CARHR285400	g39245
OG0008916	CARHR285320	g1245, g39248
OG0008917	CARHR273020	g28746
OG0008918	CARHR285580	g1257
OG0008919	CARHR285240	g1240
OG0008920	CARHR285200	g1236
OG0008921	CARHR272870	g1232
OG0008922	CARHR277690	g274
OG0008923	CARHR277740	g9799, g270
OG0008924	CARHR008050	g49612
OG0008925	CARHR277850	g9796
OG0008927	CARHR278260	g9770, g240
OG0008928	CARHR278610	g9753
OG0008929	CARHR278760	g9746
OG0008930	CARHR293750	g197, g18663
OG0008931	CARHR279030	g177
OG0008932	CARHR279050	g9724
OG0008933	CARHR279940	g117, g9687
OG0008934	CARHR280040	g107
OG0008935	CARHR280220	g88
OG0008936	CARHR280350	g9669
OG0008937	CARHR280750	g9660
OG0008938	CARHR280900	g9644
OG0008939	CARHR280920	g19653
OG0008940	CARHR281040	g19647, g38
OG0008941	CARHR281210	g19644
OG0008942	CARHR281290	g27
OG0008945	CARHR281570	g14, g9626
OG0008947	CARHR248790	g45269
OG0008948	CARHR000540	g26863
OG0008949	CARHR248490	g25358
OG0008950	CARHR248390	g25351
OG0008951	CARHR248360	g39452
OG0008952	CARHR249010	g45255
OG0008953	CARHR267120	g45263
OG0008954	CARHR250270	g39492
OG0008955	CARHR249620	g39536, g25449
OG0008956	CARHR290840, CARHR290820, CARHR290830	g39540
OG0008957	CARHR250480	g39555
OG0008958	CARHR251060	g39605
OG0008959	CARHR251150	g39611
OG0008960	CARHR251520	g25496
OG0008961	CARHR251540	g39634
OG0008962	CARHR127350	g51348
OG0008963	CARHR216610, CARHR179560	g39704
OG0008964	CARHR179590	g39706
OG0008965	CARHR006240	g46869
OG0008966	CARHR180090	g39723, g11107
OG0008967	CARHR127310	g51341, g39748
OG0008968	CARHR127160	g51335
OG0008969	CARHR127260	g39750
OG0008970	CARHR126800	g39767
OG0008971	CARHR126840	g51321
OG0008973	CARHR156740, CARHR126410	g39807
OG0008974	CARHR126340	g51304
OG0008975	CARHR046060	g27970, g49271, g5
OG0008976	CARHR125680	g37920, g37919
OG0008977	CARHR125040	g51251
OG0008978	CARHR124870	g39850
OG0008979	CARHR124700	g39869
OG0008980	CARHR124890	g39884, g37902
OG0008981	CARHR124180	g39897
OG0008982	CARHR123600	g51194
OG0008984	CARHR122680	g51139
OG0008985	CARHR122290	g40015
OG0008986	CARHR122260	g51120
OG0008987	CARHR122080	g37849
OG0008988	CARHR122030	g40003
OG0008989	CARHR121740	g37845, g39981
OG0008990	CARHR121640	g51090
OG0008991	CARHR121330	g40038
OG0008992	CARHR121210, CARHR121220	g40048
OG0008993	CARHR120960	g53382
OG0008994	CARHR120440	g40089
OG0008995	CARHR120400	g40090
OG0008996	CARHR119730	g40125
OG0008997	CARHR119850	g40119, g53543
OG0008998	CARHR119950	g40115
OG0008999	CARHR120160	g40102
OG0009001	CARHR287840	g38272
OG0009002	CARHR115490	g51068
OG0009003	CARHR115500	g36847
OG0009004	CARHR235160	g23632
OG0009005	CARHR235130	g17086
OG0009006	CARHR234730	g23658
OG0009007	CARHR075520	g49985
OG0009008	CARHR075500	g7929
OG0009009	CARHR075490	g7930
OG0009010	CARHR075240	g7942
OG0009011	CARHR075250	g7941
OG0009012	CARHR075140	g7946
OG0009013	CARHR233930	g23704
OG0009014	CARHR234570	g47613
OG0009015	CARHR234430	g47605
OG0009016	CARHR075930	g7914
OG0009017	CARHR076140	g7896
OG0009018	CARHR076550	g7866
OG0009019	CARHR076620	g7862
OG0009020	CARHR076850	g7852
OG0009021	CARHR076940	g7842
OG0009022	CARHR077080	g12662
OG0009023	CARHR077160	g7833
OG0009024	CARHR077170	g7832
OG0009025	CARHR077440	g12635
OG0009026	CARHR077700	g12780
OG0009027	CARHR078130	g12801
OG0009028	CARHR078180	g7793
OG0009029	CARHR078200	g7792
OG0009030	CARHR078440	g7781
OG0009031	CARHR078630	g7772, g7763
OG0009032	CARHR078840	g7749
OG0009033	CARHR078900	g12592
OG0009034	CARHR078940	g12591
OG0009035	CARHR079160	g12582
OG0009036	CARHR079460	g12844
OG0009037	CARHR079520	g7714
OG0009038	CARHR080110	g12875
OG0009039	CARHR080130	g7686
OG0009041	CARHR080780	g7656
OG0009042	CARHR081060	g7642
OG0009043	CARHR081200	g12935, g12482
OG0009044	CARHR081510	g7622
OG0009045	CARHR081680	g7610
OG0009047	CARHR081950	g7600
OG0009048	CARHR081980	g7597
OG0009049	CARHR082000	g12965
OG0009050	CARHR082660	g25028
OG0009051	CARHR118440	g38281
OG0009052	CARHR061100	g26908
OG0009053	CARHR082770	g7552, g12992
OG0009054	CARHR082810	g12420
OG0009055	CARHR036740	g53945
OG0009056	CARHR135650	g51915
OG0009057	CARHR135600	g51909
OG0009058	CARHR135550	g51886
OG0009059	CARHR135450	g51880
OG0009060	CARHR135410	g51468
OG0009061	CARHR135250	g37351
OG0009062	CARHR134550	g51800
OG0009063	CARHR134540	g51793
OG0009064	CARHR134400	g38128
OG0009065	CARHR133980	g51763
OG0009066	CARHR134300, CARHR087370	g51774
OG0009067	CARHR133890	g51756
OG0009068	CARHR133420	g51737
OG0009069	CARHR060780	g44860
OG0009070	CARHR133400	g51735
OG0009071	CARHR130370	g37149
OG0009072	CARHR130450	g38028, g37156
OG0009073	CARHR130470	g37160
OG0009075	CARHR130770	g51587
OG0009076	CARHR130920	g51599
OG0009077	CARHR131390	g51613
OG0009078	CARHR131550	g51623
OG0009079	CARHR132230	g51634
OG0009080	CARHR132410	g51675
OG0009081	CARHR132420	g51676
OG0009082	CARHR133280	g37287, g51728
OG0009083	CARHR133270	g51727
OG0009084	CARHR132610	g51692
OG0009085	CARHR133170	g37278
OG0009086	CARHR132950	g37269
OG0009087	CARHR132890	g51714
OG0009088	CARHR130060	g51547
OG0009089	CARHR015770	g31585
OG0009090	CARHR015800	g31586
OG0009091	CARHR015930	g31596, g27302
OG0009092	CARHR016000	g49942
OG0009093	CARHR016110	g31610
OG0009094	CARHR016170	g31614, g49946
OG0009095	CARHR016470	g31628
OG0009096	CARHR016640	g49962
OG0009096	CARHR016620	g49960
OG0009097	CARHR016890	g49970
OG0009098	CARHR016980	g27345, g31653
OG0009099	CARHR017010	g31654
OG0009100	CARHR017350	g27357
OG0009101	CARHR017800	g49994
OG0009102	CARHR017960	g31699
OG0009103	CARHR017980	g31702
OG0009104	CARHR018250	g50012
OG0009105	CARHR018770	g31754
OG0009106	CARHR019200	g27412
OG0009107	CARHR233730	g47579, g25029
OG0009110	CARHR019660	g31816
OG0009111	CARHR020410	g31889
OG0009112	CARHR020420	g31890
OG0009113	CARHR020690	g50126
OG0009114	CARHR021430	g50163
OG0009115	CARHR021560	g50166
OG0009116	CARHR164110	g19162
OG0009117	CARHR022250	g50211
OG0009118	CARHR022380	g50225
OG0009119	CARHR022390	g32019
OG0009120	CARHR023070	g27527
OG0009121	CARHR023080	g50251, g27528
OG0009122	CARHR023470	g32047
OG0009123	CARHR023780	g50291
OG0009124	CARHR023880	g32100
OG0009125	CARHR024120	g27554
OG0009126	CARHR024850	g50335
OG0009127	CARHR024970, CARHR024980	g27580
OG0009128	CARHR025210	g50349, g32146
OG0009131	CARHR025490	g32161
OG0009132	CARHR025640	g32170
OG0009133	CARHR025710	g27597
OG0009134	CARHR025720	g32180
OG0009135	CARHR026020	g32200, g27607
OG0009137	CARHR026320	g27616
OG0009138	CARHR026360	g32225
OG0009139	CARHR026660	g50398
OG0009140	CARHR026910	g50407, g32279
OG0009141	CARHR231710	g47500
OG0009142	CARHR259180	g1500
OG0009143	CARHR231890	g23833
OG0009144	CARHR232170	g47523
OG0009145	CARHR232310	g17188
OG0009146	CARHR116260	g51038
OG0009148	CARHR116640	g38345
OG0009149	CARHR116580	g38340
OG0009150	CARHR117530	g50993
OG0009151	CARHR117830	g38391
OG0009152	CARHR184690	g38401, g27289
OG0009153	CARHR184830	g38411
OG0009154	CARHR292980	g38437, g50952
OG0009155	CARHR114370	g36914
OG0009156	CARHR161070	g19308
OG0009157	CARHR113750	g38485
OG0009158	CARHR113660	g50898
OG0009159	CARHR112850, CARHR112860, CARHR293120, CARHR034070	g36955
OG0009162	CARHR015550	g31570
OG0009163	CARHR015300	g31551
OG0009164	CARHR015130	g31541
OG0009165	CARHR014610	g31508
OG0009166	CARHR014580	g31506
OG0009167	CARHR014340	g31486
OG0009168	CARHR013650	g31447
OG0009169	CARHR013680	g31449
OG0009170	CARHR013320	g31420
OG0009171	CARHR012650	g31378
OG0009172	CARHR012130	g49781
OG0009173	CARHR012030	g31331
OG0009174	CARHR011640	g49773
OG0009175	CARHR010980	g31275, g27127
OG0009176	CARHR010930	g49745
OG0009177	CARHR010840	g31269
OG0009178	CARHR010380	g31243
OG0009179	CARHR009850	g31221
OG0009180	CARHR009970	g31226, g49713
OG0009181	CARHR009500	g49626
OG0009182	CARHR009280	g49637, g27069
OG0009183	CARHR006410	g31174
OG0009184	CARHR009000	g49638
OG0009185	CARHR008880	g31152
OG0009186	CARHR192970	g674, g28965
OG0009187	CARHR008750	g31141
OG0009188	CARHR008700	g49658
OG0009189	CARHR008470	g49670
OG0009190	CARHR008480	g27030
OG0009191	CARHR008510	g31128
OG0009192	CARHR008530	g27032, g31129
OG0009193	CARHR008390	g49675
OG0009194	CARHR008330	g27026
OG0009196	CARHR008210	g49694
OG0009197	CARHR007450	g49583
OG0009199	CARHR006920	g27001
OG0009200	CARHR006080	g31003
OG0009201	CARHR006020	g30997, g26975
OG0009202	CARHR005860	g30991
OG0009203	CARHR005810	g30990
OG0009205	CARHR005310	g49515
OG0009206	CARHR004880	g30927, g49493
OG0009207	CARHR004850	g49492
OG0009208	CARHR004730	g30923
OG0009209	CARHR074290	g32231
OG0009210	CARHR004360	g30893
OG0009211	CARHR004220	g49465
OG0009212	CARHR004170	g49464
OG0009213	CARHR003880	g30876
OG0009214	CARHR003640	g30865
OG0009215	CARHR003360	g30845
OG0009216	CARHR002840	g26906
OG0009217	CARHR002430	g49399
OG0009218	CARHR002360	g30805
OG0009219	CARHR002130	g30794
OG0009220	CARHR001880	g49378
OG0009221	CARHR001780	g30773
OG0009222	CARHR001560	g49358
OG0009223	CARHR001480	g49356
OG0009224	CARHR001380, CARHR259900	g49350
OG0009225	CARHR001280	g30762
OG0009226	CARHR001210	g49341
OG0009227	CARHR001130	g26875
OG0009228	CARHR000770	g30737
OG0009229	CARHR248690, CARHR000600	g49303
OG0009231	CARHR000180	g30721
OG0009232	CARHR199430	g45632, g5229
OG0009233	CARHR199360	g5223
OG0009234	CARHR199110	g5203
OG0009235	CARHR199240	g45637
OG0009236	CARHR198430	g45673
OG0009237	CARHR198360	g29278
OG0009238	CARHR198290	g5142
OG0009239	CARHR197680	g5093, g29238
OG0009240	CARHR197910	g45692
OG0009241	CARHR198080	g5128
OG0009242	CARHR197550	g29220
OG0009243	CARHR197150	g5062
OG0009244	CARHR197090	g45723
OG0009245	CARHR196480	g29178
OG0009246	CARHR196400	g45739
OG0009247	CARHR196110	g5004
OG0009248	CARHR196000	g5000
OG0009249	CARHR195600	g4987, g3922, g4018, g3921
OG0009250	CARHR194950	g29031
OG0009251	CARHR194110	g29075, g4901
OG0009252	CARHR194030	g29078
OG0009253	CARHR193690	g4877
OG0009254	CARHR193680	g29106, g4872
OG0009255	CARHR186030	g10150
OG0009256	CARHR185320	g10176
OG0009257	CARHR286000	g4115, g4116, g22330, g35991
OG0009258	CARHR287970	g10184
OG0009260	CARHR284570	g10232
OG0009261	CARHR284640	g5770, g5771, g10230
OG0009262	CARHR199800	g29343
OG0009263	CARHR199880	g45623
OG0009264	CARHR206350	g45462, g29655
OG0009265	CARHR206330	g29653
OG0009267	CARHR199620	g5241, g45627
OG0009268	CARHR206490	g29662
OG0009269	CARHR206520	g5589
OG0009270	CARHR200100	g50766, g13773
OG0009271	CARHR206970	g29691, g45450
OG0009272	CARHR206950	g5607
OG0009273	CARHR206770	g29696
OG0009274	CARHR207220	g29699
OG0009275	CARHR207420	g45436, g5621
OG0009276	CARHR207880	g29731
OG0009277	CARHR207990	g29735
OG0009278	CARHR208030	g29737
OG0009279	CARHR208260	g29757
OG0009280	CARHR208460	g29767, g5662
OG0009281	CARHR187900	g10071
OG0009283	CARHR187850	g604
OG0009284	CARHR188060	g10058
OG0009285	CARHR188220	g10049
OG0009286	CARHR188340	g581
OG0009287	CARHR188460, CARHR188480, CARHR150640	g578
OG0009288	CARHR188510	g577, g10033
OG0009289	CARHR188770	g10024
OG0009290	CARHR188830	g551
OG0009291	CARHR164720	g19135
OG0009292	CARHR188870	g549
OG0009293	CARHR189020	g10016, g10013
OG0009294	CARHR189620	g511
OG0009295	CARHR190030	g492
OG0009296	CARHR190100	g9961, g488
OG0009297	CARHR190200	g483
OG0009298	CARHR190230	g9959
OG0009299	CARHR190380	g465
OG0009300	CARHR274840	g9920
OG0009301	CARHR275530	g399
OG0009302	CARHR275660	g390
OG0009303	CARHR276660	g331
OG0009304	CARHR156880	g19485
OG0009305	CARHR276820	g51953
OG0009306	CARHR272680	g1221
OG0009307	CARHR272240	g1177
OG0009308	CARHR160870	g19317
OG0009309	CARHR160820	g2489
OG0009310	CARHR160800	g11352
OG0009311	CARHR160610	g2508
OG0009313	CARHR160170	g19353
OG0009314	CARHR160030	g2563
OG0009315	CARHR159010	g19379
OG0009316	CARHR158980	g11367
OG0009317	CARHR158960	g19383
OG0009318	CARHR158620	g2620
OG0009319	CARHR158130	g2631
OG0009320	CARHR157930	g2644
OG0009321	CARHR157520	g2689
OG0009322	CARHR157350	g2704
OG0009323	CARHR157220	g19461
OG0009324	CARHR157160	g19465, g19464
OG0009325	CARHR156720	g19496
OG0009326	CARHR156610	g2752, g19491
OG0009327	CARHR156000	g2787, g11405, g11398
OG0009328	CARHR104500	g19609
OG0009329	CARHR152450	g11522, g19620
OG0009330	CARHR241120	g23206
OG0009331	CARHR153570	g10308
OG0009332	CARHR059790	g41728
OG0009333	CARHR059820	g44915
OG0009334	CARHR061380	g41505
OG0009335	CARHR061640	g44801
OG0009336	CARHR061550	g44813
OG0009337	CARHR061910	g44781
OG0009338	CARHR062150	g44767
OG0009339	CARHR062210	g45789
OG0009340	CARHR062420	g45800
OG0009341	CARHR118570	g40188
OG0009342	CARHR062870	g44724
OG0009343	CARHR062880	g45817
OG0009344	CARHR063100	g44708
OG0009345	CARHR063580	g45853, g44701
OG0009346	CARHR063950	g44689
OG0009347	CARHR064470	g44662
OG0009348	CARHR064610	g44656, g45917
OG0009349	CARHR291130	g44647
OG0009350	CARHR064680	g45991
OG0009351	CARHR064750	g45976
OG0009352	CARHR065010	g45963
OG0009353	CARHR065080	g45956
OG0009354	CARHR065090	g45955
OG0009355	CARHR065100	g18007
OG0009356	CARHR071690	g46431
OG0009357	CARHR070770	g46339
OG0009358	CARHR070690, CARHR256330	g46336
OG0009359	CARHR070530	g44367
OG0009360	CARHR097160	g6682, g11874
OG0009361	CARHR070450	g44375
OG0009362	CARHR070400	g44382, g46310
OG0009363	CARHR069090	g46228
OG0009364	CARHR068540	g46189
OG0009366	CARHR068250	g44491
OG0009367	CARHR067800	g46145
OG0009369	CARHR067740	g44520
OG0009370	CARHR066920	g46098
OG0009371	CARHR066610	g46076
OG0009372	CARHR018870	g31765
OG0009373	CARHR066530	g44565
OG0009376	CARHR273800	g28801
OG0009377	CARHR065980	g44583
OG0009378	CARHR065570	g46008
OG0009379	CARHR065520	g44601
OG0009381	CARHR065390	g44605
OG0009382	CARHR065190	g45953, g44612
OG0009383	CARHR071810, CARHR251930, CARHR071790	g18501
OG0009385	CARHR071940	g46452
OG0009386	CARHR072080	g46463, g44356
OG0009387	CARHR072140, CARHR072110	g46466
OG0009388	CARHR072180	g44354
OG0009389	CARHR072340	g46476
OG0009390	CARHR072550	g44349, g46492
OG0009391	CARHR072770	g46501
OG0009392	CARHR073490	g44307
OG0009393	CARHR073510	g46540
OG0009395	CARHR074060	g44292, g46571
OG0009396	CARHR074250	g46593
OG0009397	CARHR074340	g44276
OG0009398	CARHR074500	g46604
OG0009399	CARHR074530	g46605
OG0009400	CARHR074660	g39222
OG0009402	CARHR087520	g7268
OG0009403	CARHR087620	g7263
OG0009404	CARHR087640	g7262
OG0009405	CARHR087850	g12247, g7254
OG0009406	CARHR087980	g13166
OG0009407	CARHR088210	g7232
OG0009408	CARHR088480	g7216
OG0009410	CARHR089200	g12192
OG0009411	CARHR089440	g12183
OG0009412	CARHR089380	g12180, g7163
OG0009413	CARHR089520	g12176, g13220
OG0009414	CARHR089660	g12166
OG0009415	CARHR089680	g7144
OG0009416	CARHR090030	g7120
OG0009417	CARHR090060	g7118, g12150
OG0009418	CARHR090090	g7116
OG0009419	CARHR090770	g7063, g13244
OG0009421	CARHR090890	g7058
OG0009422	CARHR090930	g7055
OG0009423	CARHR090960, CARHR090950	g7053
OG0009424	CARHR091290	g13255
OG0009425	CARHR091330	g12098
OG0009426	CARHR091400	g17949
OG0009427	CARHR092050	g6991
OG0009428	CARHR092110	g6988
OG0009429	CARHR092120	g6987
OG0009430	CARHR092480	g13278
OG0009431	CARHR092600	g6954
OG0009432	CARHR092610	g6953
OG0009433	CARHR248910	g25373
OG0009434	CARHR092970	g12039
OG0009435	CARHR093370	g6908
OG0009436	CARHR093590	g12015
OG0009437	CARHR093730	g12009
OG0009438	CARHR093940	g13310
OG0009439	CARHR094000	g13313
OG0009440	CARHR094360	g6846
OG0009441	CARHR094830	g11959
OG0009442	CARHR094930	g13339
OG0009443	CARHR094940	g6797
OG0009444	CARHR095440	g13351
OG0009445	CARHR095500	g6760
OG0009446	CARHR095970	g6744
OG0009447	CARHR096190	g36449
OG0009448	CARHR096220	g13356
OG0009449	CARHR096320	g6716
OG0009450	CARHR096760	g11889, g6698
OG0009452	CARHR097610	g6635
OG0009453	CARHR098180	g11826
OG0009454	CARHR098340	g13424
OG0009456	CARHR099380	g6531, g13467
OG0009457	CARHR099390	g6530
OG0009459	CARHR264160, CARHR150020	g41163
OG0009460	CARHR104050	g6338
OG0009461	CARHR103980	g6585
OG0009462	CARHR105010	g6302
OG0009463	CARHR105170	g6254
OG0009464	CARHR105160	g6245
OG0009465	CARHR104810	g14691
OG0009466	CARHR201250	g29422
OG0009467	CARHR106040	g13698
OG0009468	CARHR106070	g13699
OG0009469	CARHR106090	g6153
OG0009470	CARHR106150	g13700
OG0009471	CARHR293520	g13724, g14043
OG0009472	CARHR107610	g14028
OG0009473	CARHR107660	g14024, g6086
OG0009474	CARHR108390	g13992
OG0009475	CARHR109110	g6002
OG0009476	CARHR109610	g5976
OG0009477	CARHR109970	g5953, g13905
OG0009478	CARHR110800	g5916
OG0009479	CARHR110850	g5915, g13860
OG0009480	CARHR110890	g13857
OG0009481	CARHR111020	g13823
OG0009482	CARHR111520	g13841
OG0009483	CARHR045730	g54370
OG0009484	CARHR044940	g36707
OG0009485	CARHR044760	g36696
OG0009486	CARHR044400	g27994
OG0009487	CARHR044070	g54305
OG0009488	CARHR044040	g36662
OG0009491	CARHR043220	g36597
OG0009492	CARHR043120	g28008
OG0009494	CARHR040960	g36471
OG0009495	CARHR041190	g36489
OG0009496	CARHR040400	g54166
OG0009497	CARHR040180	g28059
OG0009498	CARHR040140	g28062, g36428
OG0009499	CARHR199710	g5251
OG0009500	CARHR039780	g54149
OG0009501	CARHR039640	g28076
OG0009502	CARHR039600	g54138
OG0009503	CARHR172940	g18788
OG0009504	CARHR039050	g54111
OG0009505	CARHR039000	g54110
OG0009506	CARHR038970	g36371
OG0009507	CARHR128750	g51460
OG0009510	CARHR161530	g2443
OG0009511	CARHR161810	g2430
OG0009512	CARHR161890	g2424
OG0009513	CARHR162740	g2404
OG0009515	CARHR163000	g2377
OG0009516	CARHR163390	g2347
OG0009517	CARHR163770	g2328
OG0009518	CARHR163950	g19170
OG0009519	CARHR164010	g11303
OG0009520	CARHR164060, CARHR164070	g11301
OG0009521	CARHR161280	g2462
OG0009522	CARHR082370	g12979
OG0009523	CARHR184470	g36976
OG0009524	CARHR164600	g19140
OG0009525	CARHR164590	g19141
OG0009526	CARHR133610	g51741
OG0009527	CARHR164730	g19134
OG0009528	CARHR164900	g2251
OG0009529	CARHR165380	g2214
OG0009530	CARHR166050	g2176
OG0009531	CARHR166200, CARHR166070	g2174
OG0009532	CARHR166350	g11265
OG0009533	CARHR166450	g19035
OG0009534	CARHR167090	g19003
OG0009535	CARHR167150	g19002, g2071
OG0009536	CARHR167250	g36131, g19000
OG0009537	CARHR168320	g18968
OG0009538	CARHR168500	g18960
OG0009539	CARHR168570	g2033
OG0009540	CARHR169180	g18927
OG0009541	CARHR169430	g2003, g18913
OG0009542	CARHR169680	g2013
OG0009543	CARHR169850	g2022
OG0009544	CARHR189980	g497
OG0009545	CARHR170920	g18816
OG0009546	CARHR170930	g18809
OG0009547	CARHR171090	g18800, g1896
OG0009548	CARHR171410	g1878
OG0009549	CARHR171550	g1872
OG0009550	CARHR171570	g1871
OG0009551	CARHR171920	g1836
OG0009554	CARHR173420	g18763
OG0009555	CARHR291740	g18771
OG0009556	CARHR291690	g18776
OG0009557	CARHR171220	g1888
OG0009558	CARHR044290	g19989
OG0009559	CARHR042690	g54266
OG0009561	CARHR039490	g36397, g54134
OG0009563	CARHR167310	g2081
OG0009565	CARHR178200	g11036
OG0009567	CARHR233750	g23709
OG0009568	CARHR132480	g51682
OG0009569	CARHR132910	g37264
OG0009570	CARHR136270	g51977
OG0009572	CARHR065640	g46013
OG0009573	CARHR235750	g23581
OG0009574	CARHR242040	g23144
OG0009575	CARHR241190	g23201, g47837
OG0009576	CARHR004770	g30924
OG0009577	CARHR008800	g27053, g27056
OG0009579	CARHR010000	g49714
OG0009580	CARHR010820	g27124, g31268
OG0009581	CARHR012270	g31347
OG0009582	CARHR012440	g27183
OG0009583	CARHR016320	g31618
OG0009584	CARHR103480	g27393
OG0009585	CARHR064640	g45921
OG0009586	CARHR061300	g41530
OG0009587	CARHR109520	g13800
