Orthogroup	Cardamine_hirsuta	Euclidium_syriacum
OG0010462	CARHR097670	ESY3_g28983_DN3_SP8_c0.t1
OG0010463	CARHR097810	ESY3_g28971_DN3_SP2_c0.t1
OG0010464	CARHR097850	ESY3_g28968_DN3_SP0_c0.t1
OG0010466	CARHR098620	ESY3_g28842_DN3_SP0_c0.t1
OG0010467	CARHR100410	ESY3_g28026_DN3_SP0_c0.t1
OG0010468	CARHR098880	ESY3_g28705_DN3_SP7_c0.t1
OG0010470	CARHR098950	ESY3_g28660_DN1_SP0_c0.t1
OG0010471	CARHR099060	ESY3_g28610_DN3_SP0_c0.t1
OG0010472	CARHR099160	ESY3_g28558_DN3_SP0_c0.t1
OG0010474	CARHR099890	ESY2_g34556_DN3_SP0_c0.t1
OG0010475	CARHR099990	ESY3_g28162_DN3_SP8_c0.t1
OG0010476	CARHR100420	ESY3_g28021_DN3_SP8_c0.t1
OG0010477	CARHR101770	ESY3_g27418_DN3_SP7_c0.t1
OG0010478	CARHR104010	ESY11_g52784_DN3_SP8_c10.t1
OG0010479	CARHR286460	ESY11_g53471_DN3_SP7_c0.t1
OG0010480	CARHR105830	ESY33_g12638_DN2_SP0_c0.t1
OG0010481	CARHR106260	ESY11_g53739_DN3_SP0_c0.t1
OG0010482	CARHR106290	ESY11_g53742_DN3_SP0_c0.t1
OG0010483	CARHR106660	ESY11_g53827_DN3_SP8_c0.t1
OG0010484	CARHR107190	ESY11_g53923_DN3_SP0_c0.t1
OG0010485	CARHR107210	ESY11_g53930_DN3_SP0_c0.t1
OG0010486	CARHR107360	ESY11_g53947_DN3_SP0_c0.t1
OG0010487	CARHR293590	ESY11_g53989_DN3_SP0_c0.t1
OG0010488	CARHR108970	ESY11_g54285_DN3_SP0_c0.t1
OG0010489	CARHR109960	ESY11_g54631_DN3_SP0_c0.t1
OG0010490	CARHR109990	ESY11_g54635_DN3_SP8_c0.t1
OG0010491	CARHR110140, CARHR110150	ESY11_g54668_DN3_SP1_c14.t1
OG0010492	CARHR110250	ESY11_g54702_DN3_SP8_c0.t1
OG0010493	CARHR110380	ESY9_g45564_DN2_SP0_c0.t1
OG0010494	CARHR110580	ESY11_g54812_DN3_SP6_c0.t1
OG0010495	CARHR236720	ESY4_g24214_DN3_SP0_c0.t1
OG0010496	CARHR110690	ESY11_g54834_DN3_SP8_c0.t1
OG0010497	CARHR110900	ESY11_g54885_DN3_SP0_c0.t1
OG0010498	CARHR111130	ESY11_g54941_DN2_SP8_c0.t1
OG0010499	CARHR111140	ESY11_g54944_DN3_SP1_c0.t1
OG0010500	CARHR046000	ESY2_g36437_DN3_SP2_c0.t1
OG0010502	CARHR045370	ESY2_g36344_DN3_SP3_c0.t1
OG0010503	CARHR218470	ESY17_g39505_DN3_SP0_c0.t1
OG0010504	CARHR041800	ESY2_g37238_DN3_SP0_c0.t1
OG0010505	CARHR161090	ESY1_g10168_DN3_SP0_c0.t1
OG0010506	CARHR040970	ESY2_g37395_DN3_SP0_c0.t1
OG0010507	CARHR041380	ESY2_g37296_DN3_SP6_c0.t1
OG0010508	CARHR040810	ESY2_g37368_DN3_SP8_c0.t1
OG0010510	CARHR040480	ESY2_g37460_DN3_SP8_c0.t1
OG0010511	CARHR039580, CARHR039560	ESY2_g37480_DN3_SP0_c0.t1
OG0010512	CARHR039570	ESY2_g37662_DN3_SP1_c0.t1
OG0010513	CARHR038760	ESY2_g37917_DN3_SP1_c0.t1
OG0010514	CARHR039090	ESY2_g37550_DN3_SP0_c0.t1
OG0010515	CARHR284500	ESY2_g37982_DN3_SP0_c0.t1
OG0010516	CARHR038020	ESY2_g38024_DN2_SP0_c0.t1
OG0010519	CARHR260120, CARHR056520, CARHR290150, CARHR290170	ESY2_g38688_DN1_SP0_c0.t1
OG0010520	CARHR128660	ESY1_g5737_DN3_SP0_c0.t1
OG0010521	CARHR128620	ESY1_g5761_DN3_SP0_c0.t1
OG0010522	CARHR161670	ESY1_g10311_DN3_SP0_c0.t1
OG0010523	CARHR161770	ESY1_g10314_DN3_SP0_c0.t1
OG0010524	CARHR161790	ESY1_g10316_DN3_SP8_c0.t1
OG0010525	CARHR161990	ESY1_g10358_DN2_SP0_c0.t1
OG0010526	CARHR162020	ESY1_g10360_DN3_SP3_c0.t1
OG0010527	CARHR162230	ESY1_g10391_DN3_SP0_c0.t1
OG0010528	CARHR162780	ESY1_g10491_DN3_SP8_c0.t1
OG0010529	CARHR162770	ESY1_g10492_DN3_SP8_c0.t1
OG0010530	CARHR192940	ESY6_g49279_DN3_SP0_c0.t1
OG0010531	CARHR162820	ESY1_g10504_DN3_SP8_c0.t1
OG0010532	CARHR163080	ESY1_g11145_DN3_SP0_c0.t1
OG0010533	CARHR162980	ESY5_g2012_DN2_SP0_c0.t1, ESY1_g11164_DN3_SP7_c0.t1
OG0010534	CARHR163100	ESY1_g11146_DN3_SP0_c0.t1
OG0010535	CARHR163400	ESY1_g11103_DN3_SP8_c0.t1
OG0010536	CARHR163480	ESY1_g11090_DN3_SP8_c0.t1
OG0010537	CARHR163870	ESY1_g11013_DN3_SP0_c0.t1
OG0010538	CARHR161510	ESY1_g10259_DN3_SP1_c0.t1
OG0010539	CARHR164270	ESY1_g10962_DN3_SP8_c0.t1
OG0010540	CARHR164560	ESY1_g10889_DN3_SP0_c0.t1
OG0010541	CARHR164760	ESY1_g10850_DN3_SP8_c0.t1
OG0010542	CARHR165070	ESY1_g10798_DN3_SP6_c0.t1
OG0010543	CARHR165090	ESY1_g10796_DN3_SP8_c0.t1
OG0010544	CARHR165250	ESY1_g10771_DN3_SP8_c0.t1
OG0010545	CARHR165790	ESY1_g10689_DN3_SP0_c0.t1
OG0010546	CARHR167020	ESY1_g11784_DN3_SP0_c0.t1
OG0010547	CARHR167030	ESY1_g11783_DN3_SP0_c0.t1
OG0010548	CARHR167080	ESY1_g11775_DN3_SP7_c0.t1
OG0010549	CARHR168940	ESY1_g11421_DN3_SP0_c0.t1
OG0010550	CARHR168960	ESY1_g11417_DN3_SP8_c0.t1
OG0010551	CARHR169100	ESY1_g11388_DN3_SP0_c0.t1
OG0010553	CARHR164260	ESY1_g10963_DN3_SP0_c0.t1
OG0010554	CARHR170030	ESY1_g11866_DN3_SP8_c0.t1
OG0010555	CARHR170110	ESY1_g11889_DN3_SP6_c0.t1
OG0010556	CARHR170810	ESY1_g12071_DN3_SP3_c0.t1
OG0010557	CARHR171000	ESY1_g12120_DN3_SP0_c0.t1
OG0010558	CARHR171500	ESY1_g12252_DN3_SP0_c0.t1
OG0010559	CARHR171510	ESY1_g12253_DN3_SP0_c0.t1
OG0010560	CARHR171610	ESY1_g12270_DN3_SP0_c0.t1
OG0010561	CARHR171680	ESY1_g12277_DN2_SP0_c0.t1
OG0010562	CARHR171850	ESY1_g12312_DN2_SP0_c0.t1
OG0010563	CARHR172150	ESY1_g12365_DN3_SP0_c0.t1
OG0010565	CARHR172240	ESY1_g12381_DN3_SP0_c0.t1
OG0010566	CARHR172280	ESY1_g12391_DN2_SP0_c0.t1
OG0010567	CARHR172810	ESY1_g12469_DN3_SP5_c0.t1
OG0010568	CARHR173210	ESY1_g12522_DN3_SP0_c0.t1
OG0010570	CARHR173490	ESY1_g12556_DN3_SP0_c0.t1
OG0010573	CARHR115910, CARHR024690	ESY11_g54242_DN3_SP0_c0.t1
OG0010573	CARHR072620	ESY2_g36808_DN2_SP0_c0.t1
OG0010573	CARHR072590	ESY11_g54237_DN1_SP0_c0.t1, ESY11_g54225_DN1_SP0_c0.t1
OG0010575	CARHR161750	ESY1_g10313_DN2_SP0_c0.t1
OG0010577	CARHR168270	ESY1_g11548_DN3_SP0_c0.t1
OG0010578	CARHR135090	ESY9_g45686_DN3_SP0_c0.t1
OG0010579	CARHR135830	ESY12_g50969_DN3_SP0_c0.t1
OG0010580	CARHR238270	ESY4_g24606_DN1_SP0_c0.t1
OG0010581	CARHR247390	ESY4_g26773_DN3_SP0_c0.t1, ESY8_g60744_DN3_SP0_c0.t1
OG0010582	CARHR002350	ESY5_g5248_DN3_SP8_c19.t1
OG0010583	CARHR004980, CARHR221140	ESY5_g4812_DN3_SP8_c0.t1
OG0010584	CARHR007460	ESY8_g60804_DN2_SP0_c0.t1, ESY5_g4469_DN3_SP0_c0.t1
OG0010585	CARHR007760	ESY5_g4443_DN3_SP0_c0.t1
OG0010586	CARHR009520	ESY5_g3318_DN3_SP0_c0.t1
OG0010587	CARHR012290	ESY5_g3744_DN3_SP0_c10.t1
OG0010590	CARHR063590	ESY2_g35548_DN3_SP0_c0.t1
OG0010591	CARHR061280	ESY2_g34453_DN2_SP0_c0.t1
OG0010592	CARHR060800	ESY2_g34504_DN3_SP6_c0.t1
OG0010594	CARHR147450	ESY10_g13929_DN3_SP0_c0.t1
OG0010595	CARHR120690	ESY8_g58988_DN3_SP0_c0.t1
OG0010596	CARHR100640	ESY3_g27936_DN3_SP1_c0.t1
OG0010597	CARHR097930	ESY3_g28940_DN2_SP0_c0.t1
OG0010598	CARHR092990	ESY3_g29772_DN3_SP0_c0.t1
OG0010599	CARHR089190	ESY3_g30378_DN3_SP0_c0.t1
OG0010600	CARHR088560	ESY3_g30275_DN3_SP8_c0.t1
OG0010601	CARHR087230	ESY3_g30106_DN3_SP1_c0.t1
OG0010602	CARHR087060	ESY3_g30084_DN3_SP0_c0.t1
OG0010603	CARHR083790	ESY3_g30929_DN3_SP0_c0.t1
OG0010605	CARHR081840	ESY3_g31411_DN3_SP0_c0.t1
OG0010606	CARHR079250	ESY11_g54104_DN2_SP0_c0.t1
OG0010608	CARHR208180	ESY7_g18975_DN3_SP0_c0.t1
OG0010609	CARHR206690, CARHR206700	ESY7_g18748_DN2_SP0_c0.t1
OG0010610	CARHR292840	ESY8_g59946_DN2_SP0_c0.t1
OG0010611	CARHR112930	ESY8_g59766_DN3_SP0_c0.t1
OG0010612	CARHR032950	ESY7_g19635_DN3_SP0_c0.t1
OG0010613	CARHR225850, CARHR290430	ESY9_g42821_DN3_SP0_c0.t1
OG0010614	CARHR225520	ESY9_g42721_DN3_SP0_c0.t1
OG0010615	CARHR224070	ESY9_g42442_DN3_SP7_c0.t1
OG0010616	CARHR029490	ESY4_g23336_DN3_SP2_c0.t1
OG0010617	CARHR126830	ESY20_g12743_DN2_SP0_c0.t1
OG0010618	CARHR204200	ESY7_g17807_DN3_SP6_c0.t1
OG0010620	CARHR183420, CARHR108840, CARHR183410, CARHR019760	ESY7_g17533_DN2_SP0_c0.t1
OG0010621	CARHR199560	ESY7_g17687_DN3_SP6_c0.t1
OG0010622	CARHR197980	ESY7_g17462_DN3_SP0_c0.t1, ESY7_g17461_DN3_SP0_c0.t1
OG0010622	CARHR032730, CARHR032660	ESY1_g10426_DN3_SP0_c0.t1
OG0010623	CARHR185090	ESY10_g15735_DN3_SP8_c0.t1
OG0010624	CARHR237380	ESY4_g24371_DN2_SP0_c0.t1
OG0010625	CARHR150370	ESY1_g6219_DN2_SP0_c0.t1, ESY1_g6212_DN1_SP0_c0.t1
OG0010626	CARHR191270	ESY6_g49040_DN3_SP0_c0.t1
OG0010627	CARHR241220, CARHR192370, CARHR192360	ESY9_g43197_DN3_SP0_c0.t1, ESY9_g43204_DN3_SP0_c0.t1
OG0010628	CARHR187560	ESY6_g49923_DN3_SP0_c0.t1
OG0010629	CARHR188860	ESY6_g50046_DN3_SP0_c0.t1
OG0010630	CARHR276140	ESY6_g49370_DN3_SP0_c0.t1
OG0010633	CARHR024610, CARHR253970	ESY7_g17523_DN2_SP0_c0.t1
OG0010634	CARHR035900	ESY1_g12255_DN3_SP1_c0.t1
OG0010637	CARHR041280	ESY2_g37299_DN2_SP8_c0.t1
OG0010638	CARHR066140	ESY2_g35893_DN3_SP0_c0.t1
OG0010639	CARHR100140	ESY7_g17269_DN3_SP0_c33.t1
OG0010640	CARHR112690	ESY8_g59812_DN3_SP0_c0.t1
OG0010644	CARHR185460	ESY10_g15837_DN3_SP4_c0.t1
OG0010645	CARHR223880	ESY9_g42425_DN3_SP0_c0.t1
OG0010646	CARHR266000	ESY4_g25934_DN3_SP0_c0.t1
OG0010646	CARHR266010	ESY4_g26031_DN3_SP0_c0.t1, ESY4_g25915_DN1_SP0_c0.t1, ESY4_g25931_DN3_SP0_c0.t1
OG0010660	CARHR235920	ESY4_g23938_DN3_SP1_c0.t1
OG0010661	CARHR236040	ESY4_g23952_DN3_SP0_c0.t1
OG0010662	CARHR236390	ESY4_g24126_DN3_SP0_c0.t1
OG0010663	CARHR237150	ESY4_g24345_DN3_SP8_c0.t1
OG0010664	CARHR238160	ESY4_g24566_DN3_SP0_c0.t1
OG0010666	CARHR149670	ESY4_g26950_DN3_SP8_c0.t1
OG0010667	CARHR238950	ESY4_g24805_DN3_SP4_c0.t1
OG0010668	CARHR239140	ESY4_g24854_DN3_SP0_c0.t1, ESY4_g24850_DN3_SP1_c0.t1
OG0010669	CARHR239350	ESY4_g24900_DN3_SP4_c0.t1
OG0010670	CARHR239670	ESY4_g24998_DN3_SP4_c0.t1
OG0010671	CARHR240070	ESY4_g25075_DN3_SP8_c6.t1
OG0010672	CARHR240570	ESY4_g25191_DN3_SP8_c0.t1
OG0010673	CARHR240740	ESY4_g25161_DN3_SP5_c0.t1
OG0010674	CARHR241230	ESY4_g25968_DN3_SP8_c0.t1
OG0010675	CARHR241070	ESY4_g25993_DN3_SP5_c0.t1
OG0010676	CARHR191300	ESY6_g49044_DN3_SP8_c0.t1
OG0010677	CARHR242000	ESY4_g25779_DN3_SP7_c0.t1
OG0010678	CARHR132030	ESY9_g44878_DN3_SP0_c0.t1
OG0010679	CARHR242610	ESY4_g25724_DN3_SP1_c0.t1
OG0010680	CARHR242200	ESY4_g25696_DN3_SP2_c0.t1
OG0010681	CARHR242350	ESY4_g25634_DN3_SP8_c0.t1
OG0010682	CARHR059800	ESY3_g27319_DN2_SP0_c0.t1
OG0010683	CARHR243180	ESY6_g49471_DN3_SP6_c0.t1
OG0010684	CARHR243510	ESY4_g25452_DN3_SP8_c0.t1
OG0010685	CARHR199640	ESY7_g17698_DN3_SP0_c0.t1
OG0010686	CARHR031050	ESY16_g61841_DN3_SP0_c0.t1
OG0010687	CARHR031420	ESY16_g61776_DN3_SP1_c0.t1
OG0010688	CARHR223700	ESY16_g61634_DN3_SP6_c0.t1
OG0010689	CARHR223640	ESY16_g61624_DN3_SP0_c0.t1
OG0010690	CARHR223610	ESY16_g61617_DN3_SP8_c0.t1
OG0010691	CARHR223080	ESY16_g61493_DN3_SP0_c0.t1
OG0010692	CARHR222950	ESY16_g61487_DN2_SP0_c0.t1
OG0010693	CARHR129980, CARHR222940	ESY16_g61486_DN2_SP0_c0.t1
OG0010694	CARHR222850	ESY16_g61476_DN3_SP0_c0.t1
OG0010695	CARHR222770	ESY16_g61469_DN3_SP8_c0.t1
OG0010696	CARHR222760	ESY16_g61460_DN3_SP0_c0.t1
OG0010697	CARHR289820	ESY2_g34224_DN3_SP0_c0.t1
OG0010698	CARHR166630	ESY1_g10514_DN3_SP3_c0.t1, ESY14_g20277_DN3_SP0_c0.t1
OG0010699	CARHR289850	ESY2_g34216_DN3_SP0_c0.t1
OG0010701	CARHR054720	ESY2_g34165_DN2_SP8_c0.t1
OG0010702	CARHR053990	ESY2_g34125_DN1_SP0_c0.t1
OG0010703	CARHR053820, CARHR278220	ESY2_g34109_DN3_SP4_c0.t1
OG0010704	CARHR284140	ESY2_g34092_DN3_SP0_c0.t1
OG0010705	CARHR053420	ESY2_g34056_DN3_SP4_c0.t1
OG0010706	CARHR053590, CARHR053580	ESY2_g34064_DN3_SP7_c0.t1
OG0010707	CARHR053240	ESY2_g34043_DN3_SP0_c14.t1
OG0010708	CARHR053180	ESY2_g34040_DN3_SP0_c12.t1
OG0010709	CARHR053070	ESY2_g34035_DN1_SP0_c0.t1
OG0010710	CARHR052990	ESY2_g34027_DN3_SP1_c0.t1
OG0010711	CARHR052780	ESY2_g34012_DN3_SP8_c0.t1
OG0010712	CARHR260750, CARHR052770	ESY8_g59086_DN2_SP0_c0.t1, ESY2_g34007_DN3_SP8_c10.t1
OG0010713	CARHR052750	ESY2_g34004_DN3_SP2_c0.t1
OG0010714	CARHR052670	ESY2_g33995_DN3_SP0_c0.t1
OG0010716	CARHR052270	ESY2_g33957_DN3_SP0_c0.t1
OG0010717	CARHR052180	ESY2_g33909_DN3_SP0_c0.t1
OG0010718	CARHR051390	ESY2_g33872_DN3_SP8_c0.t1
OG0010719	CARHR050670	ESY2_g33824_DN2_SP5_c0.t1
OG0010720	CARHR050570	ESY2_g33810_DN3_SP8_c0.t1
OG0010721	CARHR050410	ESY2_g33781_DN3_SP6_c0.t1
OG0010722	CARHR143680	ESY10_g14661_DN3_SP0_c0.t1
OG0010723	CARHR144350	ESY10_g14553_DN3_SP8_c0.t1
OG0010724	CARHR144810	ESY10_g14441_DN3_SP0_c10.t1
OG0010725	CARHR144980, CARHR215280	ESY10_g14388_DN3_SP3_c0.t1
OG0010726	CARHR145040, CARHR145020	ESY10_g14382_DN3_SP7_c0.t1
OG0010727	CARHR145110	ESY10_g14370_DN3_SP3_c0.t1
OG0010728	CARHR145190	ESY10_g14352_DN2_SP0_c0.t1
OG0010729	CARHR145260	ESY10_g14338_DN3_SP1_c0.t1
OG0010730	CARHR145730	ESY10_g14212_DN3_SP5_c0.t1
OG0010731	CARHR260190, CARHR288520	ESY10_g14048_DN3_SP8_c0.t1
OG0010732	CARHR013750	ESY10_g14006_DN3_SP0_c0.t1, ESY5_g2632_DN3_SP7_c0.t1
OG0010734	CARHR013560	ESY5_g2606_DN2_SP0_c0.t1
OG0010735	CARHR147130	ESY10_g13970_DN3_SP0_c0.t1
OG0010737	CARHR147360	ESY10_g13945_DN2_SP0_c0.t1
OG0010738	CARHR148950	ESY21_g55835_DN3_SP0_c6.t1
OG0010739	CARHR149060	ESY21_g55807_DN3_SP0_c0.t1
OG0010740	CARHR149650	ESY21_g55629_DN3_SP0_c0.t1, ESY21_g55628_DN3_SP0_c0.t1
OG0010741	CARHR292630	ESY21_g55449_DN1_SP0_c0.t1
OG0010742	CARHR153200	ESY2_g35140_DN3_SP0_c5.t1
OG0010743	CARHR058730	ESY2_g35227_DN3_SP8_c0.t1
OG0010744	CARHR057110	ESY2_g34387_DN2_SP0_c0.t1
OG0010745	CARHR056280	ESY2_g34347_DN3_SP1_c0.t1
OG0010746	CARHR078390	ESY2_g34329_DN3_SP0_c0.t1, ESY3_g32059_DN3_SP8_c0.t1
OG0010747	CARHR217090	ESY17_g39197_DN3_SP0_c0.t1
OG0010748	CARHR046190	ESY2_g33245_DN3_SP1_c0.t1, ESY2_g33500_DN3_SP3_c0.t1
OG0010749	CARHR046220	ESY9_g45681_DN1_SP0_c0.t1, ESY2_g33313_DN3_SP0_c0.t1
OG0010750	CARHR046320	ESY2_g33261_DN3_SP3_c0.t1
OG0010751	CARHR046510	ESY2_g33288_DN3_SP0_c0.t1
OG0010752	CARHR046520, CARHR046530	ESY2_g33289_DN3_SP0_c0.t1
OG0010753	CARHR046620	ESY2_g33301_DN3_SP0_c0.t1
OG0010754	CARHR046760	ESY2_g33329_DN3_SP0_c0.t1
OG0010755	CARHR047030	ESY2_g33371_DN3_SP8_c0.t1
OG0010756	CARHR047640	ESY2_g33440_DN3_SP8_c0.t1
OG0010757	CARHR048900	ESY2_g33613_DN3_SP0_c0.t1
OG0010758	CARHR087020, CARHR151140, CARHR050180, CARHR050200, CARHR050190	ESY3_g30077_DN3_SP0_c0.t1
OG0010759	CARHR233740	ESY13_g56011_DN3_SP8_c0.t1
OG0010760	CARHR136340	ESY12_g51087_DN3_SP8_c0.t1
OG0010761	CARHR136050	ESY12_g51022_DN3_SP0_c0.t1
OG0010762	CARHR136090	ESY12_g51026_DN3_SP0_c0.t1
OG0010763	CARHR135730	ESY12_g50952_DN3_SP8_c0.t1
OG0010764	CARHR083350	ESY3_g30832_DN3_SP2_c17.t1
OG0010765	CARHR083460	ESY3_g30850_DN3_SP0_c0.t1
OG0010766	CARHR083840	ESY3_g30932_DN3_SP2_c0.t1
OG0010767	CARHR129010, CARHR084640	ESY3_g31045_DN3_SP3_c0.t1
OG0010768	CARHR084700	ESY3_g31055_DN3_SP5_c0.t1
OG0010769	CARHR084710	ESY3_g31056_DN3_SP8_c0.t1
OG0010770	CARHR227110	ESY9_g43270_DN3_SP3_c0.t1
OG0010771	CARHR085390	ESY3_g31158_DN2_SP0_c0.t1, ESY3_g31159_DN2_SP0_c0.t1
OG0010772	CARHR047390	ESY4_g26269_DN3_SP0_c0.t1
OG0010773	CARHR085620	ESY3_g31197_DN3_SP1_c0.t1
OG0010775	CARHR086070	ESY3_g31267_DN3_SP0_c0.t1
OG0010776	CARHR086450	ESY3_g31300_DN3_SP0_c0.t1, ESY1_g10343_DN3_SP0_c0.t1
OG0010777	CARHR086650	ESY3_g31348_DN3_SP8_c0.t1
OG0010778	CARHR086760	ESY3_g30020_DN3_SP3_c0.t1
OG0010779	CARHR086770, CARHR215410	ESY3_g30022_DN3_SP0_c0.t1
OG0010780	CARHR086910	ESY3_g30065_DN2_SP0_c0.t1
OG0010781	CARHR086900	ESY11_g52832_DN1_SP0_c0.t1, ESY11_g52833_DN3_SP0_c0.t1, ESY3_g30064_DN3_SP2_c0.t1
OG0010782	CARHR287080	ESY15_g65046_DN3_SP1_c0.t1
OG0010783	CARHR293020	ESY15_g65181_DN3_SP3_c0.t1
OG0010784	CARHR258890	ESY15_g65167_DN3_SP8_c0.t1
OG0010785	CARHR258820	ESY15_g65187_DN3_SP5_c0.t1, ESY8_g58369_DN3_SP0_c0.t1
OG0010786	CARHR258010	ESY24_g32970_DN3_SP0_c0.t1, ESY22_g40895_DN2_SP0_c0.t1
OG0010787	CARHR258160	ESY24_g33116_DN3_SP6_c0.t1
OG0010788	CARHR258140	ESY3_g31557_DN3_SP0_c0.t1
OG0010789	CARHR257950	ESY12_g51497_DN3_SP3_c0.t1
OG0010790	CARHR257520	ESY11_g52618_DN3_SP1_c0.t1
OG0010791	CARHR257170	ESY24_g33217_DN3_SP8_c0.t1
OG0010792	CARHR256840	ESY6_g46004_DN2_SP2_c0.t1
OG0010793	CARHR264130	ESY6_g46201_DN3_SP8_c0.t1
OG0010794	CARHR264290	ESY6_g46358_DN3_SP3_c0.t1
OG0010795	CARHR264420	ESY6_g46452_DN3_SP8_c0.t1, ESY3_g32270_DN2_SP0_c0.t1
OG0010796	CARHR264720	ESY6_g46593_DN3_SP5_c0.t1
OG0010797	CARHR265200, CARHR265170	ESY6_g46740_DN3_SP7_c0.t1
OG0010798	CARHR266350	ESY6_g47354_DN3_SP7_c0.t1
OG0010799	CARHR266220	ESY6_g47228_DN2_SP0_c0.t1
OG0010800	CARHR266580, CARHR286540	ESY2_g33339_DN3_SP8_c1.t1
OG0010801	CARHR266820	ESY6_g47498_DN2_SP0_c0.t1
OG0010802	CARHR267390	ESY6_g47555_DN2_SP0_c0.t1
OG0010805	CARHR268000	ESY6_g47916_DN3_SP8_c0.t1
OG0010806	CARHR234760	ESY16_g62323_DN3_SP0_c0.t1
OG0010807	CARHR268280	ESY6_g47967_DN2_SP0_c0.t1
OG0010808	CARHR268860	ESY6_g48057_DN2_SP0_c0.t1
OG0010810	CARHR269330	ESY6_g48116_DN3_SP8_c0.t1
OG0010811	CARHR269620	ESY6_g48176_DN3_SP0_c0.t1
OG0010812	CARHR270800	ESY6_g48369_DN3_SP2_c0.t1
OG0010813	CARHR270960, CARHR270940	ESY6_g48401_DN3_SP7_c0.t1
OG0010815	CARHR271360	ESY6_g48470_DN3_SP0_c6.t1
OG0010816	CARHR271570	ESY6_g48516_DN3_SP3_c0.t1
OG0010817	CARHR271810	ESY6_g48540_DN3_SP3_c0.t1
OG0010818	CARHR200330	ESY7_g18409_DN3_SP0_c0.t1
OG0010819	CARHR200670	ESY7_g18351_DN3_SP0_c0.t1
OG0010820	CARHR201020	ESY7_g18295_DN3_SP0_c0.t1
OG0010821	CARHR201330	ESY7_g18254_DN3_SP0_c0.t1
OG0010822	CARHR201510	ESY7_g18230_DN3_SP8_c0.t1
OG0010823	CARHR201580	ESY7_g18218_DN3_SP6_c0.t1
OG0010824	CARHR201630	ESY7_g18211_DN3_SP0_c25.t1
OG0010825	CARHR201670	ESY7_g18202_DN1_SP0_c0.t1
OG0010826	CARHR202140	ESY7_g18142_DN3_SP7_c0.t1
OG0010827	CARHR202170	ESY7_g18139_DN3_SP2_c0.t1
OG0010828	CARHR202290	ESY7_g18116_DN3_SP0_c0.t1
OG0010829	CARHR202340	ESY7_g18111_DN3_SP0_c0.t1
OG0010830	CARHR202670	ESY7_g18067_DN3_SP6_c13.t1
OG0010831	CARHR279520	ESY6_g50483_DN3_SP0_c0.t1
OG0010832	CARHR202770	ESY7_g18050_DN3_SP2_c0.t1
OG0010833	CARHR203200	ESY7_g17964_DN3_SP3_c0.t1
OG0010834	CARHR203210	ESY7_g17963_DN3_SP0_c0.t1
OG0010835	CARHR203650	ESY7_g17902_DN1_SP0_c0.t1
OG0010837	CARHR278110	ESY6_g50714_DN3_SP6_c0.t1
OG0010838	CARHR204580, CARHR056810	ESY7_g18691_DN3_SP0_c0.t1
OG0010839	CARHR143530	ESY12_g52336_DN1_SP1_c0.t1
OG0010840	CARHR205760	ESY7_g18532_DN3_SP0_c8.t1
OG0010841	CARHR223850	ESY9_g42424_DN3_SP0_c0.t1
OG0010842	CARHR224470	ESY9_g42493_DN3_SP0_c0.t1, ESY9_g42780_DN3_SP0_c0.t1
OG0010843	CARHR224750	ESY9_g42534_DN3_SP0_c0.t1
OG0010844	CARHR225220	ESY9_g42652_DN2_SP0_c0.t1
OG0010845	CARHR225370	ESY9_g42682_DN3_SP0_c0.t1
OG0010846	CARHR225420	ESY2_g35802_DN3_SP0_c0.t1, ESY9_g42706_DN3_SP0_c0.t1
OG0010847	CARHR225490	ESY9_g42695_DN3_SP0_c0.t1
OG0010848	CARHR225810	ESY9_g42794_DN3_SP0_c0.t1
OG0010849	CARHR225980	ESY9_g42879_DN1_SP0_c0.t1
OG0010850	CARHR226150	ESY2_g38330_DN1_SP0_c0.t1, ESY22_g40709_DN3_SP0_c0.t1
OG0010851	CARHR226360	ESY9_g43015_DN3_SP0_c0.t1, ESY9_g43013_DN3_SP0_c0.t1, ESY9_g43007_DN3_SP0_c0.t1
OG0010852	CARHR226600	ESY9_g43138_DN2_SP0_c0.t1, ESY9_g43147_DN3_SP1_c0.t1
OG0010853	CARHR227330	ESY9_g43322_DN3_SP0_c0.t1
OG0010854	CARHR227400	ESY9_g43350_DN3_SP8_c0.t1
OG0010855	CARHR227880	ESY9_g43464_DN3_SP7_c0.t1
OG0010856	CARHR228190	ESY9_g43638_DN3_SP6_c0.t1
OG0010857	CARHR228250	ESY9_g43629_DN3_SP8_c0.t1
OG0010858	CARHR228450	ESY9_g43599_DN2_SP0_c0.t1
OG0010861	CARHR231490	ESY23_g420_DN3_SP0_c0.t1
OG0010862	CARHR032740	ESY14_g19871_DN3_SP8_c0.t1
OG0010863	CARHR032940	ESY14_g20389_DN3_SP0_c0.t1
OG0010864	CARHR033110	ESY14_g20332_DN3_SP8_c0.t1
OG0010865	CARHR033180	ESY14_g20310_DN3_SP0_c0.t1
OG0010866	CARHR034050	ESY14_g20625_DN3_SP0_c0.t1
OG0010867	CARHR263530, CARHR288350	ESY4_g26300_DN3_SP4_c0.t1
OG0010868	CARHR134910	ESY14_g21138_DN2_SP0_c0.t1
OG0010869	CARHR035930	ESY14_g20898_DN3_SP6_c0.t1
OG0010870	CARHR035480	ESY10_g15052_DN2_SP0_c0.t1
OG0010871	CARHR035610	ESY4_g21767_DN3_SP8_c0.t1
OG0010872	CARHR036850	ESY4_g22048_DN2_SP3_c0.t1
