Orthogroup	Cardamine_hirsuta	Conringia_planisiliqua
OG0006284	CARHR076000	CP10_g42193_DN3_SP0_c.t1
OG0006285	CARHR197560	CP11_g32395_DN1_SP0_c.t1
OG0006286	CARHR077410	CP10_g42333_DN3_SP8_c.t1
OG0006287	CARHR077540	CP10_g42346_DN3_SP8_c.t1
OG0006288	CARHR077780	CP10_g42365_DN3_SP8_c.t1
OG0006289	CARHR077980	CP10_g42382_DN3_SP0_c.t1
OG0006290	CARHR078480	CP10_g42422_DN3_SP8_c.t1
OG0006291	CARHR079720	CP10_g42528_DN3_SP1_c.t1
OG0006294	CARHR081910	CP10_g42732_DN3_SP0_c.t1
OG0006295	CARHR135580	CP4_g24670_DN3_SP8_c.t1
OG0006297	CARHR134600	CP4_g24749_DN3_SP8_c.t1
OG0006298	CARHR134430	CP4_g24768_DN3_SP0_c.t1
OG0006300	CARHR133450	CP4_g24847_DN3_SP4_c.t1
OG0006301	CARHR130160	CP4_g25148_DN3_SP0_c.t1
OG0006302	CARHR130600	CP4_g25112_DN3_SP8_c.t1
OG0006303	CARHR130800	CP4_g25090_DN3_SP0_c.t1
OG0006304	CARHR163560	CP3_g13991_DN1_SP0_c.t1
OG0006305	CARHR132070	CP4_g24980_DN3_SP4_c.t1
OG0006306	CARHR131780	CP4_g24953_DN3_SP0_c.t1
OG0006307	CARHR133020	CP4_g24884_DN3_SP8_c.t1
OG0006308	CARHR016330	CP7_g46152_DN3_SP8_c.t1
OG0006309	CARHR016660	CP7_g46121_DN3_SP8_c.t1
OG0006310	CARHR017040	CP7_g46088_DN3_SP7_c.t1
OG0006311	CARHR017050	CP7_g46087_DN3_SP8_c.t1
OG0006312	CARHR017280	CP7_g46068_DN2_SP7_c.t1
OG0006313	CARHR017460	CP7_g46051_DN1_SP0_c.t1
OG0006314	CARHR017640	CP7_g46037_DN3_SP2_c.t1
OG0006316	CARHR018850	CP7_g45929_DN3_SP0_c.t1
OG0006318	CARHR019740	CP7_g45842_DN3_SP7_c.t1
OG0006319	CARHR020760	CP7_g45735_DN3_SP8_c.t1
OG0006320	CARHR020860	CP7_g45726_DN3_SP2_c.t1
OG0006321	CARHR069870	CP9_g29274_DN3_SP8_c.t1
OG0006322	CARHR021200	CP7_g45694_DN3_SP8_c.t1
OG0006323	CARHR021250	CP7_g45687_DN3_SP0_c.t1
OG0006325	CARHR023170	CP7_g45503_DN2_SP0_c.t1
OG0006328	CARHR060150	CP9_g28316_DN3_SP4_c.t1
OG0006329	CARHR026850	CP7_g45156_DN3_SP8_c.t1
OG0006330	CARHR134210	CP7_g45125_DN3_SP3_c.t1
OG0006331	CARHR027130	CP7_g45126_DN3_SP8_c.t1
OG0006332	CARHR027070	CP7_g45132_DN2_SP0_c.t1
OG0006333	CARHR231640	CP19_g18229_DN3_SP5_c.t1
OG0006334	CARHR231650	CP19_g18228_DN3_SP0_c.t1
OG0006335	CARHR232010	CP19_g18188_DN3_SP8_c.t1
OG0006336	CARHR232280	CP19_g18161_DN3_SP2_c.t1
OG0006337	CARHR232670	CP19_g18120_DN3_SP0_c.t1
OG0006339	CARHR113590	CP16_g54870_DN3_SP4_c.t1
OG0006340	CARHR112220	CP16_g54760_DN3_SP8_c.t1
OG0006342	CARHR015370	CP1_g37792_DN3_SP8_c.t1
OG0006343	CARHR015340	CP1_g37790_DN3_SP8_c.t1
OG0006344	CARHR014860	CP1_g37747_DN3_SP1_c.t1
OG0006345	CARHR067770	CP9_g29089_DN3_SP3_c.t1
OG0006346	CARHR012860	CP1_g37560_DN3_SP6_c.t1
OG0006347	CARHR012770	CP1_g37548_DN3_SP8_c.t1
OG0006349	CARHR011500	CP1_g37421_DN3_SP8_c.t1
OG0006350	CARHR107500, CARHR007900	CP13_g20137_DN3_SP0_c.t1, CP1_g37088_DN3_SP2_c.t1
OG0006351	CARHR009900	CP1_g37272_DN3_SP8_c.t1
OG0006352	CARHR010240	CP1_g37299_DN3_SP0_c.t1
OG0006353	CARHR008810	CP1_g37171_DN3_SP0_c.t1
OG0006354	CARHR008250	CP4_g25800_DN2_SP0_c.t1, CP1_g37118_DN3_SP2_c.t1
OG0006355	CARHR007650	CP1_g37066_DN3_SP2_c.t1, CP13_g20138_DN3_SP0_c.t1
OG0006356	CARHR102160, CARHR006930	CP1_g37004_DN3_SP1_c.t1
OG0006357	CARHR006650	CP1_g36983_DN3_SP0_c.t1
OG0006358	CARHR006540	CP1_g36973_DN3_SP7_c.t1
OG0006359	CARHR160850	CP3_g14239_DN3_SP8_c.t1
OG0006360	CARHR005820	CP1_g36916_DN2_SP1_c.t1
OG0006361	CARHR005690	CP1_g36906_DN2_SP0_c.t1
OG0006362	CARHR004550	CP1_g36565_DN3_SP0_c.t1
OG0006363	CARHR003390	CP1_g36672_DN2_SP3_c.t1
OG0006364	CARHR002640, CARHR002690	CP1_g36737_DN3_SP8_c.t1
OG0006365	CARHR002720	CP1_g36735_DN2_SP0_c.t1
OG0006366	CARHR256520, CARHR254420, CARHR001890	CP1_g36808_DN3_SP0_c.t1
OG0006367	CARHR001580	CP1_g36529_DN3_SP7_c.t1
OG0006368	CARHR199160	CP11_g32550_DN3_SP8_c.t1
OG0006369	CARHR198230	CP11_g32461_DN3_SP1_c.t1
OG0006370	CARHR198000	CP11_g32438_DN3_SP7_c.t1
OG0006371	CARHR198120	CP11_g32450_DN1_SP0_c.t1
OG0006372	CARHR197000	CP11_g32340_DN3_SP6_c.t1
OG0006373	CARHR196340	CP11_g32283_DN3_SP0_c.t1
OG0006374	CARHR195620	CP11_g32215_DN3_SP3_c.t1
OG0006375	CARHR060270	CP9_g28328_DN3_SP2_c.t1
OG0006376	CARHR195490	CP11_g32202_DN3_SP0_c.t1
OG0006377	CARHR195350	CP11_g32191_DN3_SP7_c.t1
OG0006378	CARHR194440	CP8_g54481_DN3_SP8_c.t1
OG0006379	CARHR183810	CP2_g48791_DN3_SP8_c.t1
OG0006380	CARHR161940	CP3_g14149_DN3_SP5_c.t1
OG0006381	CARHR206500	CP11_g33259_DN3_SP6_c.t1
OG0006383	CARHR206820	CP11_g33200_DN3_SP8_c.t1
OG0006384	CARHR207230	CP11_g33305_DN3_SP7_c.t1
OG0006385	CARHR248310	CP8_g54658_DN3_SP0_c.t1
OG0006386	CARHR187890	CP2_g48458_DN3_SP8_c.t1
OG0006387	CARHR188070	CP2_g48443_DN3_SP3_c.t1
OG0006388	CARHR164690	CP3_g13880_DN3_SP0_c.t1
OG0006389	CARHR188940	CP2_g48373_DN3_SP1_c.t1
OG0006390	CARHR189320	CP2_g48342_DN3_SP5_c.t1
OG0006391	CARHR189610	CP2_g48317_DN3_SP0_c.t1
OG0006392	CARHR189690	CP2_g48309_DN3_SP7_c.t1
OG0006393	CARHR189750	CP2_g48305_DN3_SP1_c.t1
OG0006394	CARHR274740	CP2_g48207_DN3_SP1_c.t1
OG0006395	CARHR275420	CP2_g48140_DN3_SP0_c.t1
OG0006396	CARHR275750	CP2_g48108_DN3_SP5_c.t1
OG0006397	CARHR275920	CP2_g48090_DN2_SP0_c.t1
OG0006398	CARHR276020	CP2_g48080_DN2_SP0_c.t1
OG0006399	CARHR276130	CP2_g48070_DN3_SP0_c.t1
OG0006400	CARHR276380	CP2_g48043_DN3_SP8_c.t1
OG0006401	CARHR276590	CP2_g48026_DN3_SP2_c.t1
OG0006402	CARHR276600	CP2_g48025_DN3_SP3_c.t1
OG0006403	CARHR272630	CP8_g53875_DN3_SP1_c.t1
OG0006406	CARHR160640	CP3_g14259_DN3_SP3_c.t1
OG0006407	CARHR160580, CARHR160590	CP3_g14264_DN3_SP1_c.t1
OG0006409	CARHR157500	CP3_g14504_DN3_SP8_c.t1
OG0006410	CARHR156660	CP3_g14592_DN2_SP5_c.t1
OG0006411	CARHR150230	CP3_g14877_DN3_SP0_c.t1
OG0006412	CARHR061210	CP9_g28420_DN3_SP0_c.t1
OG0006414	CARHR060410	CP9_g28343_DN2_SP6_c.t1
OG0006415	CARHR026670	CP7_g45175_DN3_SP0_c.t1
OG0006416	CARHR060440	CP9_g28352_DN1_SP0_c.t1
OG0006417	CARHR061690	CP9_g28475_DN3_SP7_c.t1
OG0006418	CARHR062030	CP9_g28498_DN2_SP0_c.t1
OG0006419	CARHR062540	CP9_g28561_DN3_SP0_c.t1
OG0006420	CARHR062850	CP9_g28584_DN3_SP8_c.t1
OG0006422	CARHR015330	CP1_g37789_DN3_SP3_c.t1
OG0006423	CARHR291200	CP9_g28772_DN3_SP5_c.t1
OG0006424	CARHR064740	CP9_g28811_DN3_SP8_c.t1
OG0006425	CARHR064820	CP9_g28820_DN1_SP0_c.t1
OG0006427	CARHR065060	CP9_g28853_DN3_SP0_c.t1
OG0006428	CARHR071620	CP9_g29457_DN3_SP7_c.t1
OG0006429	CARHR071260	CP9_g29417_DN3_SP8_c.t1
OG0006430	CARHR071220	CP9_g29413_DN3_SP8_c.t1
OG0006431	CARHR070650, CARHR019020	CP9_g29361_DN1_SP0_c.t1
OG0006433	CARHR068700	CP9_g29172_DN3_SP3_c.t1
OG0006434	CARHR068140	CP9_g29120_DN3_SP0_c.t1
OG0006436	CARHR066210	CP9_g28952_DN3_SP0_c.t1
OG0006437	CARHR065480	CP9_g28894_DN3_SP5_c.t1
OG0006438	CARHR072690	CP9_g29543_DN3_SP7_c.t1
OG0006439	CARHR072820	CP9_g29556_DN3_SP0_c.t1
OG0006440	CARHR073040	CP9_g29576_DN3_SP7_c.t1
OG0006441	CARHR073920	CP9_g29650_DN3_SP6_c.t1
OG0006442	CARHR087390	CP10_g43243_DN3_SP0_c.t1
OG0006443	CARHR088980	CP10_g43380_DN3_SP8_c.t1
OG0006444	CARHR043530	CP7_g46251_DN3_SP8_c.t1
OG0006445	CARHR090480	CP12_g29881_DN3_SP8_c.t1, CP7_g46210_DN3_SP1_c.t1
OG0006446	CARHR090650	CP12_g29897_DN3_SP8_c.t1
OG0006447	CARHR090940	CP12_g29929_DN3_SP7_c.t1
OG0006449	CARHR092350	CP12_g30051_DN3_SP0_c.t1
OG0006450	CARHR158060	CP3_g14458_DN3_SP0_c.t1
OG0006451	CARHR092740	CP12_g30081_DN3_SP8_c.t1
OG0006452	CARHR092790	CP12_g30087_DN3_SP6_c.t1
OG0006453	CARHR092850	CP12_g30090_DN3_SP0_c.t1
OG0006454	CARHR092930	CP12_g30095_DN3_SP5_c.t1
OG0006455	CARHR093100	CP12_g30110_DN3_SP8_c.t1
OG0006456	CARHR093190	CP12_g30119_DN3_SP4_c.t1
OG0006457	CARHR093210	CP12_g30121_DN3_SP3_c.t1
OG0006458	CARHR093230	CP12_g30124_DN3_SP8_c.t1
OG0006459	CARHR093320	CP12_g30135_DN3_SP0_c.t1
OG0006461	CARHR093550	CP12_g30156_DN3_SP7_c.t1
OG0006462	CARHR093790	CP4_g25331_DN3_SP0_c.t1, CP12_g30181_DN3_SP8_c.t1
OG0006464	CARHR094250	CP12_g30224_DN3_SP8_c.t1
OG0006465	CARHR094980	CP12_g30299_DN3_SP7_c.t1
OG0006466	CARHR095560	CP12_g30347_DN3_SP7_c.t1
OG0006467	CARHR095990	CP12_g30386_DN3_SP0_c.t1
OG0006468	CARHR096570	CP12_g30430_DN3_SP0_c.t1
OG0006469	CARHR096680	CP12_g30437_DN3_SP0_c.t1
OG0006470	CARHR096790	CP12_g30447_DN3_SP4_c.t1
OG0006471	CARHR097510	CP12_g30518_DN3_SP0_c.t1
OG0006472	CARHR098160	CP12_g30595_DN3_SP8_c.t1
OG0006475	CARHR098810, CARHR265640, CARHR050050	CP12_g30647_DN3_SP8_c.t1
OG0006476	CARHR099150, CARHR218590	CP12_g30678_DN3_SP8_c.t1
OG0006477	CARHR099180	CP12_g30681_DN3_SP0_c.t1
OG0006478	CARHR099440	CP12_g30721_DN3_SP6_c.t1
OG0006480	CARHR102480	CP12_g31070_DN3_SP1_c.t1
OG0006481	CARHR105790	CP10_g44094_DN3_SP0_c.t1
OG0006483	CARHR107760	CP10_g43787_DN2_SP0_c.t1
OG0006484	CARHR108340	CP10_g43739_DN3_SP3_c.t1
OG0006485	CARHR109250	CP10_g43647_DN3_SP0_c.t1
OG0006486	CARHR109000	CP10_g43674_DN3_SP0_c.t1
OG0006487	CARHR108860	CP10_g43686_DN2_SP0_c.t1
OG0006488	CARHR109890	CP10_g43582_DN3_SP8_c.t1
OG0006489	CARHR109930	CP10_g43578_DN3_SP7_c.t1
OG0006490	CARHR111040	CP12_g29851_DN3_SP7_c.t1
OG0006491	CARHR111160	CP12_g29838_DN3_SP3_c.t1
OG0006492	CARHR045450	CP7_g46422_DN3_SP0_c.t1
OG0006493	CARHR045410	CP7_g46420_DN3_SP3_c.t1
OG0006494	CARHR045000	CP7_g46384_DN3_SP8_c.t1
OG0006495	CARHR044600	CP7_g46344_DN3_SP6_c.t1
OG0006497	CARHR044470	CP7_g46330_DN3_SP0_c.t1
OG0006498	CARHR043610	CP7_g46261_DN3_SP7_c.t1
OG0006499	CARHR043550	CP7_g46253_DN3_SP7_c.t1
OG0006500	CARHR042270	CP1_g37910_DN3_SP0_c.t1
OG0006501	CARHR042100	CP1_g37928_DN3_SP2_c.t1
OG0006502	CARHR041370	CP1_g40678_DN3_SP0_c.t1, CP1_g37996_DN3_SP0_c.t1, CP1_g37995_DN3_SP7_c.t1
OG0006504	CARHR040430	CP1_g38073_DN3_SP0_c.t1
OG0006505	CARHR039900	CP1_g38118_DN3_SP0_c.t1
OG0006506	CARHR039720	CP1_g38138_DN3_SP3_c.t1
OG0006507	CARHR037660	CP1_g38339_DN3_SP0_c.t1
OG0006508	CARHR222500	CP6_g7237_DN3_SP0_c.t1
OG0006509	CARHR128730	CP4_g25278_DN3_SP5_c.t1
OG0006510	CARHR128710	CP4_g25280_DN1_SP0_c.t1
OG0006511	CARHR128650	CP6_g7569_DN3_SP0_c.t1, CP4_g25286_DN3_SP8_c.t1
OG0006512	CARHR128640	CP4_g25287_DN3_SP0_c.t1
OG0006513	CARHR117420	CP3_g14158_DN3_SP2_c.t1
OG0006514	CARHR161880	CP3_g14154_DN3_SP8_c.t1
OG0006515	CARHR164770	CP3_g13867_DN3_SP0_c.t1
OG0006516	CARHR165460	CP3_g13805_DN3_SP8_c.t1
OG0006517	CARHR165470	CP3_g13804_DN3_SP8_c.t1
OG0006518	CARHR165990	CP3_g13760_DN3_SP0_c.t1
OG0006519	CARHR166510	CP3_g13710_DN3_SP0_c.t1, CP10_g43503_DN1_SP0_c.t1
OG0006520	CARHR166700	CP3_g13691_DN3_SP2_c.t1
OG0006521	CARHR167480	CP3_g13620_DN3_SP5_c.t1
OG0006522	CARHR169110	CP3_g13483_DN3_SP0_c.t1
OG0006523	CARHR000090	CP3_g13377_DN3_SP1_c.t1
OG0006524	CARHR171070	CP3_g13324_DN3_SP3_c.t1
OG0006525	CARHR171380	CP3_g13295_DN3_SP8_c.t1
OG0006526	CARHR172060	CP3_g13219_DN3_SP0_c.t1
OG0006527	CARHR172330	CP3_g13193_DN3_SP0_c.t1
OG0006529	CARHR291730	CP3_g13078_DN1_SP1_c.t1
OG0006530	CARHR291720	CP12_g30265_DN3_SP0_c.t1
OG0006531	CARHR291510	CP3_g13053_DN3_SP8_c.t1
OG0006532	CARHR161830	CP3_g14159_DN3_SP0_c.t1
OG0006535	CARHR283570	CP3_g15352_DN2_SP0_c.t1
OG0006538	CARHR071280	CP9_g29419_DN3_SP0_c.t1
OG0006540	CARHR007430	CP1_g37046_DN3_SP1_c.t1
OG0006541	CARHR021490	CP7_g45666_DN2_SP0_c.t1
OG0006542	CARHR061000	CP9_g28407_DN3_SP6_c.t1
OG0006543	CARHR249650	CP11_g32115_DN2_SP0_c.t1
OG0006544	CARHR098610	CP12_g30635_DN3_SP0_c.t1
OG0006546	CARHR092080	CP12_g30766_DN2_SP0_c.t1
OG0006549	CARHR229610	CP19_g18414_DN2_SP3_c.t1
OG0006550	CARHR026720	CP7_g45170_DN3_SP0_c.t1
OG0006552	CARHR035280	CP1_g40386_DN2_SP0_c.t1
OG0006553	CARHR102300	CP17_g4844_DN3_SP0_c.t1
OG0006554	CARHR143700	CP13_g19698_DN3_SP0_c.t1
OG0006556	CARHR225350	CP6_g6961_DN2_SP0_c.t1
OG0006557	CARHR180930	CP13_g20416_DN1_SP0_c.t1
OG0006558	CARHR255170	CP20_g4342_DN2_SP0_c.t1
OG0006570	CARHR236300	CP5_g1145_DN3_SP3_c.t1
OG0006571	CARHR236400	CP5_g1134_DN3_SP5_c.t1
OG0006572	CARHR236470	CP5_g1126_DN2_SP0_c.t1
OG0006573	CARHR236520	CP5_g1121_DN3_SP5_c.t1
OG0006574	CARHR236960	CP5_g1077_DN3_SP1_c.t1
OG0006575	CARHR236990	CP5_g1075_DN3_SP8_c.t1
OG0006576	CARHR237520	CP5_g1041_DN3_SP8_c.t1
OG0006577	CARHR237850	CP5_g1013_DN3_SP3_c.t1
OG0006578	CARHR184150, CARHR053730	CP2_g48808_DN3_SP2_c.t1
OG0006580	CARHR239070	CP5_g878_DN3_SP4_c.t1
OG0006581	CARHR239200	CP5_g867_DN3_SP6_c.t1
OG0006582	CARHR239310	CP5_g855_DN3_SP1_c.t1
OG0006583	CARHR111660, CARHR239890	CP5_g804_DN3_SP8_c.t1
OG0006584	CARHR240130	CP5_g784_DN3_SP8_c.t1
OG0006585	CARHR240550, CARHR240540	CP5_g750_DN3_SP1_c.t1
OG0006586	CARHR019380	CP7_g45879_DN3_SP0_c.t1
OG0006587	CARHR240660	CP5_g739_DN3_SP0_c.t1
OG0006589	CARHR241840	CP5_g637_DN2_SP0_c.t1
OG0006590	CARHR242010	CP5_g625_DN3_SP8_c.t1
OG0006591	CARHR133860	CP5_g609_DN3_SP0_c.t1, CP5_g610_DN3_SP0_c.t1
OG0006592	CARHR242970	CP5_g541_DN3_SP8_c.t1
OG0006593	CARHR243150	CP5_g524_DN3_SP8_c.t1
OG0006595	CARHR243270	CP5_g512_DN3_SP3_c.t1
OG0006596	CARHR243390	CP5_g501_DN3_SP0_c.t1
OG0006598	CARHR030560	CP7_g44796_DN3_SP7_c.t1
OG0006599	CARHR031900	CP7_g44647_DN3_SP8_c.t1
OG0006600	CARHR223690	CP6_g7125_DN3_SP8_c.t1
OG0006601	CARHR223450	CP6_g7151_DN3_SP1_c.t1
OG0006602	CARHR223440	CP6_g7152_DN3_SP0_c.t1
OG0006603	CARHR223140	CP6_g7174_DN3_SP0_c.t1
OG0006604	CARHR130000	CP4_g25164_DN3_SP3_c.t1
OG0006605	CARHR185500	CP2_g48672_DN3_SP0_c.t1
OG0006606	CARHR009630	CP1_g37248_DN3_SP8_c.t1
OG0006607	CARHR283800	CP2_g49387_DN2_SP0_c.t1
OG0006608	CARHR010650	CP1_g37341_DN3_SP7_c.t1
OG0006609	CARHR052240	CP2_g49194_DN3_SP0_c.t1, CP2_g49180_DN3_SP1_c.t1
OG0006610	CARHR011630	CP1_g37433_DN3_SP8_c.t1
OG0006611	CARHR011710	CP1_g37441_DN3_SP8_c.t1
OG0006612	CARHR012070	CP1_g37475_DN3_SP0_c.t1
OG0006613	CARHR015620	CP1_g37815_DN3_SP0_c.t1
OG0006614	CARHR143770	CP13_g19691_DN3_SP0_c.t1
OG0006615	CARHR143950	CP13_g19674_DN3_SP8_c.t1
OG0006616	CARHR144280	CP13_g19642_DN3_SP8_c.t1
OG0006617	CARHR145410	CP13_g19537_DN3_SP4_c.t1
OG0006618	CARHR014240	CP1_g37689_DN3_SP0_c.t1
OG0006619	CARHR014140	CP1_g37677_DN3_SP0_c.t1
OG0006620	CARHR146340	CP13_g19461_DN3_SP8_c.t1
OG0006621	CARHR146620	CP13_g19445_DN3_SP0_c.t1
OG0006622	CARHR146820	CP13_g19420_DN3_SP8_c.t1
OG0006623	CARHR147370	CP13_g19372_DN2_SP0_c.t1
OG0006624	CARHR147430	CP13_g19368_DN3_SP8_c.t1
OG0006625	CARHR147730	CP13_g19342_DN3_SP6_c.t1
OG0006626	CARHR147760	CP13_g19339_DN3_SP0_c.t1
OG0006628	CARHR148230	CP13_g19308_DN3_SP0_c.t1
OG0006629	CARHR148900	CP13_g19251_DN3_SP8_c.t1
OG0006630	CARHR148930, CARHR148920	CP13_g19249_DN3_SP7_c.t1
OG0006631	CARHR149660	CP13_g19213_DN3_SP6_c.t1
OG0006632	CARHR286700	CP13_g19185_DN3_SP0_c.t1, CP2_g49762_DN3_SP0_c.t1
OG0006634	CARHR152240	CP13_g19138_DN3_SP7_c.t1
OG0006635	CARHR267880	CP8_g53427_DN3_SP8_c.t1
OG0006636	CARHR056500	CP9_g28306_DN3_SP7_c.t1
OG0006637	CARHR056470	CP31_g46763_DN3_SP1_c.t1
OG0006638	CARHR056380	CP36_g50964_DN2_SP0_c.t1
OG0006639	CARHR109880	CP10_g43576_DN3_SP8_c.t1
OG0006640	CARHR274730	CP14_g22989_DN3_SP1_c.t1
OG0006641	CARHR054140	CP13_g19054_DN3_SP8_c.t1
OG0006642	CARHR212440	CP19_g17818_DN3_SP0_c.t1
OG0006643	CARHR212620	CP19_g17834_DN3_SP4_c.t1
OG0006644	CARHR047010	CP2_g48886_DN3_SP7_c.t1
OG0006645	CARHR048260	CP2_g48952_DN3_SP3_c.t1, CP10_g43863_DN3_SP2_c.t1
OG0006646	CARHR048580	CP2_g48971_DN3_SP0_c.t1, CP2_g48972_DN3_SP0_c.t1
OG0006647	CARHR135760	CP4_g24653_DN3_SP6_c.t1
OG0006648	CARHR083410	CP10_g42875_DN3_SP6_c.t1
OG0006649	CARHR083470	CP10_g42880_DN3_SP8_c.t1
OG0006650	CARHR243820	CP5_g462_DN3_SP0_c.t1
OG0006651	CARHR083650	CP10_g42894_DN3_SP0_c.t1
OG0006652	CARHR084180, CARHR210200	CP11_g33576_DN3_SP8_c.t1
OG0006653	CARHR084540	CP10_g42968_DN1_SP0_c.t1
OG0006654	CARHR085110	CP10_g43022_DN3_SP0_c.t1
OG0006655	CARHR085330	CP10_g43044_DN3_SP0_c.t1
OG0006656	CARHR085490	CP10_g43058_DN3_SP4_c.t1
OG0006657	CARHR085600	CP10_g43070_DN3_SP0_c.t1
OG0006658	CARHR085590	CP10_g43069_DN3_SP0_c.t1
OG0006659	CARHR085990	CP10_g43103_DN3_SP0_c.t1
OG0006660	CARHR086200	CP10_g43126_DN3_SP0_c.t1
OG0006661	CARHR086270	CP10_g43134_DN3_SP0_c.t1
OG0006662	CARHR086370	CP10_g43145_DN3_SP8_c.t1
OG0006663	CARHR086630	CP10_g43171_DN3_SP2_c.t1
OG0006664	CARHR086710	CP10_g43179_DN3_SP8_c.t1
OG0006665	CARHR086980	CP10_g43203_DN3_SP5_c.t1
OG0006666	CARHR258780	CP8_g52221_DN3_SP7_c.t1
OG0006667	CARHR192800	CP8_g54321_DN3_SP1_c.t1
OG0006668	CARHR232380	CP19_g18148_DN3_SP8_c.t1
OG0006669	CARHR257010, CARHR257000	CP8_g52993_DN3_SP0_c.t1
OG0006670	CARHR264080	CP8_g53038_DN3_SP0_c.t1
OG0006671	CARHR265410	CP8_g53195_DN2_SP0_c.t1
OG0006672	CARHR265520	CP8_g53206_DN3_SP6_c.t1
OG0006673	CARHR266150	CP8_g53275_DN3_SP8_c.t1
OG0006674	CARHR266130	CP8_g53274_DN3_SP0_c.t1
OG0006675	CARHR266520	CP8_g53303_DN3_SP7_c.t1
OG0006676	CARHR267380	CP8_g53393_DN3_SP2_c.t1, CP4_g26111_DN1_SP0_c.t1
OG0006677	CARHR266980	CP8_g53352_DN3_SP8_c.t1
OG0006678	CARHR267710	CP8_g53414_DN3_SP8_c.t1
OG0006679	CARHR267750, CARHR267760	CP8_g53417_DN3_SP0_c.t1
OG0006680	CARHR267860	CP8_g53425_DN3_SP6_c.t1
OG0006681	CARHR267970	CP8_g53434_DN3_SP7_c.t1
OG0006682	CARHR268350	CP8_g53473_DN3_SP4_c.t1
OG0006684	CARHR269050	CP8_g53558_DN2_SP8_c.t1
OG0006685	CARHR269670	CP8_g53612_DN3_SP3_c.t1
OG0006686	CARHR270180	CP8_g53647_DN3_SP8_c.t1
OG0006687	CARHR270930	CP8_g53710_DN3_SP8_c.t1
OG0006688	CARHR271070	CP8_g53724_DN3_SP8_c.t1
OG0006689	CARHR271280	CP8_g53747_DN3_SP7_c.t1
OG0006690	CARHR271400	CP8_g53759_DN3_SP8_c.t1
OG0006691	CARHR184440	CP2_g48832_DN3_SP8_c.t1
OG0006692	CARHR200470	CP11_g32667_DN3_SP0_c.t1
OG0006693	CARHR200520	CP11_g32672_DN3_SP1_c.t1
OG0006694	CARHR200630	CP11_g32683_DN3_SP6_c.t1
OG0006695	CARHR200690	CP11_g32692_DN3_SP3_c.t1
OG0006696	CARHR202700	CP11_g32867_DN2_SP8_c.t1
OG0006697	CARHR202800	CP11_g32878_DN3_SP5_c.t1
OG0006698	CARHR203130	CP11_g32913_DN3_SP6_c.t1
OG0006699	CARHR203190	CP11_g32919_DN3_SP7_c.t1
OG0006700	CARHR203540	CP11_g32947_DN3_SP8_c.t1
OG0006701	CARHR278040	CP2_g47890_DN3_SP8_c.t1
OG0006702	CARHR204130	CP11_g32999_DN3_SP7_c.t1
OG0006704	CARHR204670	CP11_g33052_DN3_SP8_c.t1
OG0006705	CARHR204840	CP11_g33065_DN3_SP7_c.t1
OG0006706	CARHR205120	CP11_g33086_DN3_SP0_c.t1
OG0006707	CARHR129310, CARHR036390, CARHR205500	CP11_g33128_DN2_SP1_c.t1
OG0006708	CARHR223840	CP6_g7114_DN3_SP0_c.t1
OG0006709	CARHR223920	CP6_g7103_DN3_SP8_c.t1
OG0006710	CARHR224350	CP6_g7067_DN3_SP7_c.t1
OG0006711	CARHR224390	CP6_g7063_DN3_SP2_c.t1
OG0006712	CARHR224780	CP6_g7024_DN3_SP7_c.t1
OG0006713	CARHR224810	CP6_g7021_DN3_SP7_c.t1
OG0006714	CARHR224980	CP6_g6997_DN3_SP4_c.t1
OG0006715	CARHR225330	CP6_g6962_DN3_SP0_c.t1
OG0006716	CARHR225860	CP6_g6908_DN3_SP7_c.t1
OG0006717	CARHR226090	CP6_g6886_DN3_SP7_c.t1
OG0006718	CARHR226450	CP6_g6851_DN3_SP0_c.t1
OG0006719	CARHR226500	CP6_g6846_DN3_SP2_c.t1
OG0006720	CARHR178080	CP13_g20096_DN3_SP8_c.t1
OG0006721	CARHR227090	CP6_g6804_DN3_SP2_c.t1
OG0006722	CARHR227150	CP6_g6798_DN3_SP8_c.t1
OG0006723	CARHR223890	CP6_g7108_DN3_SP8_c.t1
OG0006724	CARHR228120	CP6_g6709_DN3_SP1_c.t1
OG0006725	CARHR228470	CP19_g18514_DN3_SP0_c.t1
OG0006726	CARHR228630	CP19_g18497_DN3_SP3_c.t1
OG0006727	CARHR229600	CP19_g18415_DN3_SP7_c.t1
OG0006728	CARHR230800	CP19_g18315_DN3_SP4_c.t1
OG0006729	CARHR230840	CP19_g18311_DN3_SP8_c.t1
OG0006730	CARHR231010	CP19_g18293_DN3_SP8_c.t1
OG0006731	CARHR255470	CP20_g4313_DN3_SP0_c.t1
OG0006732	CARHR231210	CP19_g18273_DN3_SP8_c.t1
OG0006733	CARHR231380	CP19_g18256_DN3_SP3_c.t1
OG0006734	CARHR231420	CP19_g18251_DN3_SP7_c.t1
OG0006735	CARHR231430	CP19_g18250_DN3_SP8_c.t1
OG0006736	CARHR231530	CP19_g18240_DN3_SP6_c.t1
OG0006737	CARHR231550	CP19_g18238_DN3_SP1_c.t1
OG0006738	CARHR033170	CP7_g44522_DN3_SP8_c.t1
OG0006739	CARHR034560	CP21_g11186_DN3_SP8_c.t1
OG0006740	CARHR138110, CARHR018930	CP7_g45922_DN3_SP5_c.t1
