Orthogroup	Cardamine_hirsuta	Alyssum_gmelinii
OG0006538	CARHR071280	Ag003G215930
OG0006540	CARHR007430	Ag004G307320
OG0006541	CARHR021490	Ag004G335950
OG0006542	CARHR061000	Ag004G353620
OG0006543	CARHR249650	Ag006G577380, Ag007G640600, Ag006G512600, Ag005G413920
OG0006544	CARHR098610	Ag005G433920, Ag005G437470
OG0006545	CARHR130940, CARHR242740, CARHR094750	Ag005G442200, Ag005G443520, Ag006G552300, Ag008G663410
OG0006546	CARHR092080	Ag005G459900
OG0006546	CARHR100850	Ag005G467760
OG0006548	CARHR281930	Ag006G528310
OG0006549	CARHR229610	Ag006G551680
OG0006570	CARHR236300	Ag003G254410
OG0006571	CARHR236400	Ag003G254820
OG0006572	CARHR236470	Ag003G255070
OG0006573	CARHR236520	Ag003G255260
OG0006574	CARHR236960	Ag003G257010
OG0006575	CARHR236990	Ag003G257060
OG0006576	CARHR237520	Ag003G258510
OG0006577	CARHR237850	Ag003G259680
OG0006578	CARHR184150, CARHR053730	Ag006G491910
OG0006580	CARHR239070	Ag003G268110
OG0006581	CARHR239200	Ag003G268500
OG0006582	CARHR239310	Ag001G019100, Ag003G268980
OG0006583	CARHR111660, CARHR239890	Ag003G272170
OG0006584	CARHR240130	Ag003G279920
OG0006585	CARHR240550, CARHR240540	Ag003G278760
OG0006586	CARHR019380	Ag004G330620
OG0006587	CARHR240660	Ag003G278290
OG0006589	CARHR241840	Ag003G274550
OG0006590	CARHR242010	Ag003G273950
OG0006591	CARHR133860	Ag005G439070, Ag003G273530, Ag005G445130, Ag006G516710
OG0006592	CARHR242970	Ag003G282360
OG0006593	CARHR243150	Ag003G282840
OG0006594	CARHR106920, CARHR243260	Ag003G283140
OG0006595	CARHR243270	Ag003G283170
OG0006596	CARHR243390	Ag003G283540
OG0006597	CARHR243560	Ag003G284750
OG0006598	CARHR030560	Ag007G579680
OG0006599	CARHR031900	Ag007G578120
OG0006600	CARHR223690	Ag001G101200
OG0006601	CARHR223450	Ag001G101440
OG0006602	CARHR223440	Ag001G101450
OG0006603	CARHR223140	Ag001G101760
OG0006604	CARHR130000	Ag002G164680
OG0006605	CARHR185500	Ag008G728150
OG0006606	CARHR009630	Ag004G310480
OG0006607	CARHR283800	Ag004G369220
OG0006608	CARHR010650	Ag004G312030
OG0006609	CARHR052240	Ag004G374210
OG0006610	CARHR011630	Ag004G313690
OG0006611	CARHR011710	Ag004G313890
OG0006612	CARHR012070	Ag004G314630
OG0006613	CARHR015620	Ag004G322570
OG0006614	CARHR143770	Ag006G574940
OG0006615	CARHR143950	Ag007G614370
OG0006616	CARHR144280	Ag008G659530, Ag008G658930
OG0006617	CARHR145410	Ag008G661630
OG0006618	CARHR014240	Ag004G319150
OG0006619	CARHR014140	Ag004G318730
OG0006620	CARHR146340	Ag008G663340
OG0006621	CARHR146620	Ag008G663760
OG0006622	CARHR146820	Ag008G664930
OG0006623	CARHR147370	Ag008G666340
OG0006624	CARHR147430	Ag008G666380
OG0006625	CARHR147730	Ag008G667210
OG0006626	CARHR147760	Ag008G667240
OG0006627	CARHR148150	Ag008G667970
OG0006628	CARHR148230	Ag008G668410
OG0006629	CARHR148900	Ag008G669760
OG0006630	CARHR148920	Ag008G669840
OG0006631	CARHR149660	Ag008G664200
OG0006632	CARHR286700	Ag002G175540
OG0006633	CARHR151710	Ag005G408640, Ag007G601500
OG0006634	CARHR152240	Ag010G739180, Ag001G049060
OG0006635	CARHR267880	Ag001G057990
OG0006636	CARHR056500	Ag004G327950
OG0006637	CARHR056470	Ag004G363460
OG0006638	CARHR056380	Ag004G363510
OG0006639	CARHR109880	Ag005G406030
OG0006640	CARHR274730	Ag001G041520
OG0006641	CARHR054140	Ag004G364300
OG0006642	CARHR212440	Ag004G402030, Ag004G402000
OG0006643	CARHR212620	Ag007G657420, Ag006G563860
OG0006644	CARHR047010	Ag004G390580, Ag004G395360
OG0006645	CARHR048260	Ag004G385530, Ag004G385230
OG0006646	CARHR048580	Ag004G382450, Ag004G382380
OG0006647	CARHR135760	Ag002G187870
OG0006648	CARHR083410	Ag005G478100
OG0006649	CARHR083470	Ag005G478030
OG0006650	CARHR243820	Ag003G285750, Ag003G272740
OG0006651	CARHR083650	Ag005G477730
OG0006652	CARHR210200	Ag006G494780
OG0006653	CARHR084540	Ag005G476020
OG0006654	CARHR085110	Ag005G475130
OG0006655	CARHR085330	Ag005G474560
OG0006656	CARHR085490	Ag005G474230
OG0006657	CARHR085600	Ag005G474130
OG0006658	CARHR085590	Ag005G474140, Ag004G322520
OG0006659	CARHR085990	Ag005G473120, Ag005G475540
OG0006660	CARHR086200	Ag005G472450
OG0006661	CARHR086270	Ag005G472330
OG0006662	CARHR086370	Ag005G472150
OG0006663	CARHR086630	Ag005G471760
OG0006664	CARHR086710	Ag005G471640
OG0006665	CARHR086980	Ag005G471200
OG0006666	CARHR258780	Ag001G040290
OG0006667	CARHR192800	Ag008G718530
OG0006668	CARHR232380	Ag007G598660
OG0006669	CARHR257010, CARHR257000	Ag008G676960
OG0006670	CARHR264080	Ag008G679730
OG0006671	CARHR265410	Ag008G682930, Ag008G682030
OG0006672	CARHR265520	Ag008G683390, Ag008G682180
OG0006674	CARHR266140, CARHR266130	Ag008G684950
OG0006676	CARHR267380	Ag008G689970, Ag008G688480
OG0006677	CARHR266980	Ag008G687640
OG0006678	CARHR267710	Ag005G490040
OG0006679	CARHR267750, CARHR267760	Ag001G057340, Ag005G486130
OG0006680	CARHR267860	Ag001G057890
OG0006681	CARHR267970	Ag008G693410
OG0006682	CARHR268350	Ag008G694340
OG0006684	CARHR269050	Ag008G696350
OG0006685	CARHR269670	Ag002G171260, Ag008G697980
OG0006686	CARHR270180	Ag008G699560
OG0006687	CARHR270930	Ag008G701220
OG0006688	CARHR271070	Ag008G702270
OG0006689	CARHR271280	Ag002G108730, Ag008G703030
OG0006691	CARHR184440	Ag007G644310
OG0006692	CARHR200470	Ag007G610210
OG0006693	CARHR200520	Ag007G610150
OG0006694	CARHR200630	Ag007G609620
OG0006695	CARHR200690	Ag007G609490
OG0006696	CARHR202700	Ag007G605130
OG0006697	CARHR202800	Ag007G604960
OG0006698	CARHR203130	Ag007G604320
OG0006699	CARHR203190	Ag007G604170
OG0006700	CARHR203540	Ag007G603380
OG0006701	CARHR278040	Ag008G730790
OG0006702	CARHR204130	Ag007G602100, Ag003G221050, Ag003G231030
OG0006703	CARHR204460	Ag007G601530
OG0006704	CARHR204670	Ag007G601200
OG0006705	CARHR204840	Ag007G600950
OG0006706	CARHR205120	Ag007G600680
OG0006707	CARHR129310, CARHR036390, CARHR205500	Ag007G600020
OG0006708	CARHR223840	Ag006G577800
OG0006709	CARHR223920	Ag008G705050
OG0006710	CARHR224350	Ag006G577250
OG0006711	CARHR224390	Ag006G577210
OG0006712	CARHR224780	Ag006G576180
OG0006713	CARHR224810	Ag006G576130
OG0006714	CARHR224980	Ag006G575450
OG0006716	CARHR225860	Ag006G572870
OG0006717	CARHR226090	Ag006G571810
OG0006718	CARHR226450	Ag006G569910
OG0006719	CARHR226500	Ag006G569820
OG0006720	CARHR178080	Ag005G410450, Ag002G124450
OG0006721	CARHR227090	Ag006G560780
OG0006722	CARHR227150	Ag006G560920
OG0006723	CARHR223890	Ag006G577760
OG0006724	CARHR228120	Ag006G565210
OG0006725	CARHR228470	Ag006G566830
OG0006726	CARHR228630	Ag006G567560
OG0006727	CARHR229600	Ag006G551720
OG0006728	CARHR230800	Ag006G548190, Ag006G546480
OG0006729	CARHR230840	Ag006G548290, Ag006G546400
OG0006730	CARHR231010	Ag006G546930, Ag006G542030
OG0006731	CARHR231160, CARHR255470	Ag006G545050, Ag006G542560
OG0006732	CARHR231210	Ag006G544890, Ag006G542680
OG0006733	CARHR231380	Ag006G542960, Ag006G544630
OG0006734	CARHR231420	Ag006G543210, Ag006G544360
OG0006735	CARHR231430	Ag006G543360, Ag006G544150
OG0006736	CARHR231530	Ag006G541470, Ag006G541480
OG0006737	CARHR231550	Ag006G541370
OG0006738	CARHR033170	Ag006G539500, Ag006G536970
OG0006739	CARHR034560	Ag006G534930
OG0006740	CARHR138110, CARHR018930	Ag004G329750
OG0006741	CARHR035790	Ag006G532120
OG0006742	CARHR035520	Ag006G530870
OG0006743	CARHR015750	Ag004G322730
OG0006745	CARHR036820	Ag007G584830
OG0006746	CARHR027340	Ag007G583950
OG0006747	CARHR007400	Ag004G307270
OG0006748	CARHR231610	Ag003G250180
OG0006749	CARHR027210	Ag007G584100
OG0006750	CARHR036510	Ag007G584370
OG0006751	CARHR027280	Ag007G584020
OG0006752	CARHR110570	Ag008G710910
OG0006753	CARHR027990	Ag007G583040
OG0006754	CARHR028440	Ag005G471280, Ag007G582450
OG0006755	CARHR028460	Ag007G582430
OG0006756	CARHR028500	Ag007G582390
OG0006758	CARHR029130	Ag007G581620
OG0006759	CARHR029330	Ag007G581030
OG0006760	CARHR029700	Ag007G580760
OG0006761	CARHR029820	Ag007G580610
OG0006762	CARHR030170	Ag007G580240, Ag007G580210, Ag007G580200
OG0006763	CARHR030360	Ag007G579800
OG0006764	CARHR244050	Ag003G286180
OG0006765	CARHR244620	Ag003G288360
OG0006766	CARHR244960	Ag003G289000
OG0006767	CARHR245080	Ag003G289270
OG0006768	CARHR245500	Ag003G290330, Ag003G290340
OG0006769	CARHR245580, CARHR153410	Ag003G290700
OG0006770	CARHR246000	Ag003G291640
OG0006771	CARHR246050	Ag003G291570
OG0006772	CARHR246240	Ag003G214090, Ag003G292280
OG0006773	CARHR113830	Ag006G523190
OG0006774	CARHR113260	Ag006G522490
OG0006775	CARHR112140	Ag004G389060, Ag004G394010, Ag006G520790
OG0006776	CARHR247860	Ag003G296220
OG0006777	CARHR294340	Ag003G296650
OG0006778	CARHR294190	Ag003G296870
OG0006779	CARHR039250, CARHR040050	Ag001G021300
OG0006780	CARHR291840	Ag007G647080
OG0006781	CARHR129620	Ag002G163610
OG0006782	CARHR259850	Ag002G151400, Ag009G736280
OG0006783	CARHR035410	Ag006G531820
OG0006785	CARHR127900	Ag003G276730, Ag003G277790
OG0006786	CARHR181250	Ag007G584410, Ag003G233780, Ag004G379840, Ag002G157680
OG0006787	CARHR181320, CARHR181400	Ag002G157560
OG0006788	CARHR181860	Ag001G092520
OG0006789	CARHR076880	Ag005G488470, Ag003G241120
OG0006791	CARHR255330	Ag002G146200
OG0006792	CARHR254810	Ag002G145210
OG0006793	CARHR254670	Ag002G145100
OG0006794	CARHR254650	Ag002G145030
OG0006795	CARHR254460	Ag002G143300
OG0006796	CARHR254160	Ag002G144050, Ag002G144560
OG0006797	CARHR253030	Ag002G140220
OG0006798	CARHR252750	Ag002G138450, Ag002G137610
OG0006799	CARHR252020	Ag002G128720
OG0006800	CARHR178780	Ag002G127730
OG0006801	CARHR178570	Ag002G126820
OG0006802	CARHR235300	Ag003G252360
OG0006803	CARHR176140	Ag002G110140, Ag002G106520
OG0006804	CARHR175740	Ag002G108200, Ag002G111670
OG0006805	CARHR174890	Ag002G117840
OG0006806	CARHR174800	Ag002G119210
OG0006807	CARHR174760	Ag002G120010
OG0006808	CARHR174700	Ag002G120170
OG0006809	CARHR174590	Ag002G120350
OG0006810	CARHR174340	Ag002G115290, Ag002G121080
OG0006811	CARHR132550	Ag002G174910
OG0006812	CARHR173710	Ag002G123530
OG0006813	CARHR173580	Ag002G123660
OG0006814	CARHR109230	Ag005G410160
OG0006815	CARHR102100	Ag005G426500
OG0006816	CARHR101460	Ag005G427480
OG0006817	CARHR101030	Ag005G428580
OG0006818	CARHR218740	Ag001G039130
OG0006819	CARHR220130	Ag001G037720
OG0006820	CARHR098890	Ag005G436700
OG0006821	CARHR216030	Ag001G035460
OG0006822	CARHR221390	Ag001G035140
OG0006823	CARHR222180	Ag001G033810
OG0006825	CARHR290000	Ag007G629650, Ag005G468960, Ag004G309360
OG0006826	CARHR213770	Ag007G654340
OG0006827	CARHR213690	Ag007G654890
OG0006828	CARHR212520	Ag007G657600
OG0006829	CARHR212480	Ag007G657750
OG0006830	CARHR143490	Ag002G206710
OG0006831	CARHR143440	Ag002G206640
OG0006832	CARHR032810	Ag001G038650
OG0006833	CARHR142810	Ag002G205820
OG0006834	CARHR128610	Ag004G317510, Ag002G160720
OG0006835	CARHR142160	Ag002G204290
OG0006836	CARHR142030	Ag002G203920
OG0006837	CARHR141680	Ag002G203400
OG0006838	CARHR141580	Ag002G203280
OG0006839	CARHR141300	Ag002G202870, Ag002G186780
OG0006840	CARHR141250	Ag002G202800
OG0006841	CARHR141100	Ag002G202630
OG0006842	CARHR140910	Ag002G202160
OG0006843	CARHR140890	Ag002G202130
OG0006844	CARHR140620	Ag002G201680
OG0006845	CARHR140050	Ag002G200510
OG0006846	CARHR138450	Ag002G196880
OG0006847	CARHR138200	Ag002G196520
OG0006848	CARHR137920	Ag002G195580
OG0006849	CARHR137890	Ag002G195550
OG0006850	CARHR137460	Ag005G465080, Ag002G193970
OG0006851	CARHR137310	Ag002G193410
OG0006852	CARHR136880	Ag002G192230
OG0006853	CARHR136550	Ag002G190800
OG0006854	CARHR211250	Ag006G492750
OG0006855	CARHR211090	Ag006G492990
OG0006856	CARHR210920	Ag006G493050
OG0006857	CARHR210910	Ag006G493040
OG0006858	CARHR210270	Ag006G494570
OG0006859	CARHR210210	Ag006G494770
OG0006860	CARHR210120	Ag006G494990
OG0006861	CARHR210010	Ag006G495290
OG0006862	CARHR209380	Ag006G496780
OG0006863	CARHR209350	Ag006G496830, Ag001G060110
OG0006864	CARHR028150	Ag007G582750
OG0006865	CARHR193230	Ag008G719250
OG0006866	CARHR192980	Ag008G718950, Ag008G718960
OG0006867	CARHR217080, CARHR225200, CARHR056430, CARHR192890, CARHR056440	Ag008G718720
OG0006868	CARHR192640	Ag008G718260
OG0006869	CARHR192520	Ag008G718060
OG0006870	CARHR192000	Ag008G717050
OG0006871	CARHR191950	Ag008G716830
OG0006872	CARHR191880	Ag008G716660
OG0006873	CARHR191590	Ag008G716280
OG0006874	CARHR191450	Ag008G716070
OG0006875	CARHR190590	Ag008G713280
OG0006876	CARHR274340	Ag008G712590
OG0006877	CARHR274010	Ag008G711590
OG0006878	CARHR273620	Ag008G710480
OG0006879	CARHR273380	Ag008G710030
OG0006880	CARHR277000	Ag008G729090
OG0006881	CARHR277700	Ag008G730230
OG0006882	CARHR277710	Ag008G730240
OG0006883	CARHR277920	Ag008G730580
OG0006884	CARHR277990	Ag008G730740
OG0006885	CARHR258190	Ag008G730950
OG0006886	CARHR278230	Ag007G578430, Ag003G232250
OG0006887	CARHR278400	Ag008G731240
OG0006888	CARHR278410	Ag008G731250
OG0006889	CARHR278780	Ag008G731820
OG0006890	CARHR278940	Ag008G732000
OG0006891	CARHR293770	Ag008G732230
OG0006892	CARHR279000	Ag008G732410
OG0006893	CARHR279300	Ag008G732820
OG0006894	CARHR279480	Ag008G733090
OG0006895	CARHR280120	Ag008G734070
OG0006896	CARHR280150	Ag008G734100
OG0006897	CARHR280260	Ag008G734270
OG0006898	CARHR060730	Ag004G354270
OG0006899	CARHR281320	Ag001G099690
OG0006900	CARHR195940	Ag001G099580
OG0006901	CARHR281390	Ag001G099550
OG0006902	CARHR248050	Ag006G518880
OG0006903	CARHR248290	Ag006G515050
OG0006904	CARHR248860, CARHR248820	Ag006G516930
OG0006905	CARHR248550	Ag006G517300
OG0006906	CARHR249180	Ag006G515760
OG0006907	CARHR249490	Ag006G514970
OG0006908	CARHR001340	Ag004G298750
OG0006909	CARHR250290	Ag006G512260
OG0006910	CARHR251270	Ag007G599490
OG0006911	CARHR251350	Ag007G599420
OG0006912	CARHR251530	Ag007G599250
OG0006913	CARHR251710	Ag007G599050
OG0006914	CARHR003060	Ag004G301460
OG0006915	CARHR179330	Ag007G587040
OG0006916	CARHR179470	Ag007G587090
OG0006917	CARHR179570	Ag007G587250
OG0006918	CARHR127360	Ag007G588210
OG0006919	CARHR127100	Ag007G588570
OG0006920	CARHR125990	Ag007G589220
OG0006921	CARHR126590	Ag007G589040
OG0006922	CARHR126640	Ag007G588990, Ag007G588980
OG0006923	CARHR126650	Ag007G588950
OG0006925	CARHR126350	Ag007G589660
OG0006926	CARHR126290	Ag007G589560
OG0006927	CARHR125970	Ag007G589840
OG0006928	CARHR125810	Ag007G589980
OG0006929	CARHR125500	Ag007G590570
OG0006930	CARHR125460, CARHR125470	Ag007G590590
OG0006931	CARHR125200	Ag007G590930
OG0006932	CARHR124540	Ag007G591790
OG0006933	CARHR124200	Ag007G592130, Ag003G227400
OG0006934	CARHR123960	Ag007G592350
OG0006935	CARHR123670	Ag007G592590
OG0006936	CARHR006620	Ag004G306080
OG0006937	CARHR123450	Ag007G592890
OG0006938	CARHR123390	Ag007G593370
OG0006939	CARHR122960	Ag007G593780
OG0006940	CARHR122250	Ag007G594790
OG0006941	CARHR122020	Ag007G595000
OG0006942	CARHR121840	Ag007G595190
OG0006943	CARHR121560	Ag007G595530
OG0006944	CARHR121340	Ag007G595800
OG0006945	CARHR119240, CARHR063930	Ag007G597750
OG0006946	CARHR119400	Ag007G597660
OG0006947	CARHR119520	Ag007G597490, Ag003G236270
OG0006948	CARHR119880	Ag007G597100
OG0006949	CARHR120110	Ag007G596970
OG0006950	CARHR114870	Ag006G525760
OG0006951	CARHR286490, CARHR286480	Ag003G277730
OG0006952	CARHR115390	Ag006G563520
OG0006953	CARHR075630	Ag005G490580, Ag005G403030
OG0006954	CARHR233960	Ag006G531010
OG0006956	CARHR075740	Ag005G490460
OG0006957	CARHR075940	Ag005G490230
OG0006958	CARHR075970	Ag005G490190
OG0006959	CARHR076120	Ag005G489940
OG0006960	CARHR076580	Ag005G489120
OG0006961	CARHR076660	Ag005G489010
OG0006962	CARHR076860	Ag005G488490
OG0006963	CARHR077000	Ag005G488260
OG0006964	CARHR077070	Ag005G488150
OG0006965	CARHR077640	Ag005G487040
OG0006966	CARHR077770	Ag005G486900
OG0006967	CARHR077880	Ag005G486670
OG0006968	CARHR078160	Ag005G486170
OG0006969	CARHR078430	Ag003G218660, Ag005G485800
OG0006970	CARHR078560	Ag005G485650
OG0006971	CARHR078750	Ag005G485450
OG0006972	CARHR079040	Ag005G484920
OG0006973	CARHR079220	Ag005G484710
OG0006974	CARHR079680	Ag005G484030
OG0006975	CARHR079890	Ag005G483500
OG0006976	CARHR080490	Ag005G482410
OG0006977	CARHR080500	Ag005G482400
OG0006978	CARHR080580	Ag005G482300
OG0006979	CARHR080760	Ag005G481970
OG0006980	CARHR080790	Ag005G481920
OG0006981	CARHR194510	Ag007G630430
OG0006982	CARHR081400	Ag005G480820
OG0006983	CARHR081410	Ag005G480800
OG0006984	CARHR081610	Ag005G480550
OG0006985	CARHR081760	Ag005G480360
OG0006986	CARHR082060	Ag005G479730
OG0006987	CARHR082500	Ag005G479230
OG0006988	CARHR083320	Ag005G478240
OG0006989	CARHR135240	Ag002G185690
OG0006990	CARHR135130	Ag002G185130
OG0006991	CARHR135010	Ag002G184810
OG0006992	CARHR134720, CARHR033570	Ag002G183940
OG0006993	CARHR134620	Ag002G183210
OG0006994	CARHR134470	Ag002G182050
OG0006995	CARHR134040	Ag002G180600
OG0006996	CARHR134220	Ag002G181000
OG0006997	CARHR133570	Ag002G178260
OG0006998	CARHR133500	Ag002G178090
OG0006999	CARHR133440	Ag002G177970
OG0007000	CARHR133430	Ag002G177960
OG0007001	CARHR130130	Ag002G164870
OG0007002	CARHR130150	Ag002G164900
OG0007004	CARHR130320	Ag002G165890
OG0007005	CARHR130440	Ag002G166120
OG0007006	CARHR130540	Ag002G166600
OG0007007	CARHR130730	Ag007G620120, Ag002G167240
OG0007008	CARHR131620	Ag002G171070
OG0007010	CARHR132260	Ag002G171760
OG0007011	CARHR132220	Ag002G171900
OG0007012	CARHR132160	Ag002G172040
OG0007013	CARHR132440	Ag002G174600
OG0007014	CARHR132860	Ag002G175670
OG0007015	CARHR133190	Ag002G176850, Ag002G176860, Ag002G176870
OG0007016	CARHR016350	Ag004G323930
OG0007017	CARHR073840, CARHR072120	Ag004G324050, Ag003G209610
OG0007018	CARHR016800	Ag004G324870
OG0007020	CARHR017320	Ag004G325620
OG0007021	CARHR017370	Ag004G325690
OG0007022	CARHR017650	Ag004G326340
OG0007023	CARHR065200	Ag003G239990
OG0007024	CARHR018230	Ag004G327940
OG0007025	CARHR018280	Ag004G328010
OG0007026	CARHR018450	Ag004G328590
OG0007027	CARHR018570	Ag004G328760
OG0007028	CARHR019230	Ag004G330290
OG0007029	CARHR019610	Ag004G331550
OG0007030	CARHR019620	Ag004G331560
OG0007031	CARHR019810	Ag004G331930
OG0007032	CARHR019820, CARHR035530	Ag004G331940
OG0007033	CARHR020110	Ag004G332340
OG0007034	CARHR020220	Ag004G332530
OG0007035	CARHR021120	Ag004G334670
OG0007036	CARHR021320	Ag004G335330, Ag001G074380
OG0007037	CARHR021790	Ag004G336790
OG0007038	CARHR022230	Ag004G338020
OG0007039	CARHR022310	Ag004G338110
OG0007040	CARHR022420	Ag004G338480
OG0007041	CARHR022450	Ag004G338550
OG0007042	CARHR290890	Ag004G342080
OG0007043	CARHR023860	Ag003G242190
OG0007044	CARHR024190	Ag007G633110
OG0007046	CARHR024630	Ag003G243380
OG0007047	CARHR025920	Ag003G247460
OG0007050	CARHR231730	Ag008G665730
OG0007051	CARHR231950	Ag006G529720
OG0007052	CARHR232060	Ag007G598330
OG0007053	CARHR264400	Ag008G680390
OG0007054	CARHR235350	Ag003G252460
OG0007055	CARHR117630	Ag006G527690
OG0007056	CARHR293150	Ag006G524090
OG0007057	CARHR132570, CARHR132580	Ag002G174950
OG0007059	CARHR113340	Ag006G522540
OG0007060	CARHR111890	Ag006G518180
OG0007062	CARHR015030	Ag004G320940, Ag004G320970
OG0007063	CARHR014640	Ag004G319920, Ag004G319900
OG0007064	CARHR014270	Ag004G319180
OG0007065	CARHR013570	Ag004G317540
OG0007066	CARHR013360	Ag004G317190
OG0007067	CARHR013300	Ag004G317090
OG0007068	CARHR012740	Ag004G315860
OG0007069	CARHR012700	Ag004G315770
OG0007070	CARHR012190	Ag004G314820
OG0007071	CARHR011950	Ag002G196650
OG0007071	CARHR138290, CARHR002860	Ag004G314380
OG0007072	CARHR011420	Ag004G313310
OG0007073	CARHR011380	Ag004G313280
OG0007074	CARHR011250, CARHR034020	Ag004G313060
OG0007075	CARHR011230	Ag004G313010
OG0007076	CARHR010470, CARHR009040	Ag004G311750
OG0007077	CARHR010130	Ag004G311060
OG0007078	CARHR009710	Ag004G310560
OG0007079	CARHR009700	Ag004G310550
OG0007080	CARHR009240	Ag004G309760
OG0007081	CARHR008900	Ag004G309210
OG0007082	CARHR008720	Ag004G308980
OG0007083	CARHR008140	Ag004G308300
OG0007084	CARHR288620, CARHR141830	Ag002G203610
OG0007085	CARHR007230	Ag004G307070
OG0007086	CARHR007040	Ag004G306790
OG0007087	CARHR007010	Ag004G306750
OG0007088	CARHR006570	Ag004G306020
OG0007089	CARHR257370	Ag008G677350
OG0007090	CARHR241130	Ag003G277140
OG0007091	CARHR005740	Ag008G692410, Ag004G305310
OG0007092	CARHR005600	Ag004G305150
OG0007093	CARHR005240	Ag004G304590
OG0007094	CARHR004350	Ag004G303190
OG0007095	CARHR004150	Ag004G302950
OG0007096	CARHR004040	Ag004G302800
OG0007097	CARHR171650, CARHR003940	Ag004G302650
OG0007098	CARHR003900	Ag004G302610
OG0007099	CARHR003610	Ag004G302260
OG0007100	CARHR003280	Ag004G397740, Ag004G301050
OG0007101	CARHR003180	Ag004G301660
OG0007102	CARHR002320	Ag004G300110
OG0007103	CARHR002300	Ag004G300040
OG0007104	CARHR002250	Ag004G299990
OG0007105	CARHR002230	Ag004G299970
OG0007107	CARHR161100	Ag001G066990
OG0007108	CARHR000250	Ag004G297410
OG0007109	CARHR198960	Ag007G613940
OG0007110	CARHR198990	Ag007G613880
OG0007111	CARHR199010	Ag007G613820
OG0007112	CARHR199130	Ag007G613500
OG0007113	CARHR198510	Ag007G615880
OG0007114	CARHR197940	Ag007G618170
OG0007115	CARHR198130	Ag007G617550
OG0007116	CARHR197650	Ag007G619370
OG0007117	CARHR196870	Ag007G622170
OG0007118	CARHR196630	Ag007G622910
OG0007119	CARHR196620	Ag007G622950
OG0007121	CARHR195950	Ag007G624730
