Orthogroup	Cardamine_hirsuta	Capsella_rubella
OG0008260	CARHR070040	XP_006302046.1
OG0008261	CARHR069600	XP_006301363.1
OG0008262	CARHR069510	XP_006302754.1
OG0008263	CARHR069230	XP_006301599.1
OG0008264	CARHR069220	XP_006301887.1
OG0008265	CARHR069070	XP_006302134.1
OG0008266	CARHR069010	XP_006300296.1
OG0008267	CARHR068910	XP_006300542.1
OG0008268	CARHR068530	XP_006300630.1
OG0008269	CARHR068260	XP_006302797.1
OG0008270	CARHR068050, CARHR103880	XP_006302742.2
OG0008271	CARHR067630	XP_023643322.1
OG0008272	CARHR067260	XP_006302516.1
OG0008273	CARHR067050	XP_006302961.1
OG0008274	CARHR066930	XP_006302372.1
OG0008275	CARHR066870	XP_006302251.1
OG0008276	CARHR066750	XP_006300865.1
OG0008277	CARHR066480	XP_023644127.1, XP_006304515.1
OG0008278	CARHR066410	XP_006301097.1
OG0008279	CARHR066090	XP_006303029.1
OG0008280	CARHR065990	XP_006300826.1
OG0008281	CARHR065450	XP_006302918.1
OG0008282	CARHR065110	XP_023643818.1
OG0008283	CARHR072710	XP_006301561.1
OG0008284	CARHR073140	XP_023643711.1
OG0008285	CARHR073370	XP_006300815.1
OG0008286	CARHR073500, CARHR153930	XP_006300498.1
OG0008287	CARHR073730	XP_023643632.1
OG0008288	CARHR073880	XP_006302289.1
OG0008289	CARHR074050	XP_006302052.2
OG0008290	CARHR074160	XP_006302138.1
OG0008292	CARHR074370	XP_006302602.1
OG0008293	CARHR074620	XP_006300949.1
OG0008294	CARHR087210	XP_006299067.1
OG0008295	CARHR087610	XP_006299899.1
OG0008296	CARHR087650	XP_006296606.1
OG0008297	CARHR087890	XP_006297783.1
OG0008298	CARHR088090	XP_006288537.1, XP_006298419.1
OG0008299	CARHR088690	XP_006299589.1
OG0008300	CARHR187650	XP_006288826.1
OG0008301	CARHR088720	XP_006298859.1
OG0008302	CARHR088750	XP_006297702.1
OG0008304	CARHR088970	XP_006298170.1
OG0008305	CARHR089000, CARHR089020	XP_023642802.1
OG0008306	CARHR089070	XP_006298639.1
OG0008307	CARHR089150	XP_006297883.1
OG0008308	CARHR089830	XP_023641103.1
OG0008309	CARHR090050	XP_006297964.1
OG0008310	CARHR090250	XP_006298553.2
OG0008311	CARHR090280	XP_006299297.1
OG0008312	CARHR042920	XP_006305362.1, XP_006306194.1
OG0008313	CARHR090990	XP_006296854.2
OG0008314	CARHR091450	XP_006298569.1
OG0008315	CARHR091510	XP_006299175.1
OG0008316	CARHR091990	XP_006297124.1
OG0008317	CARHR092490	XP_006299452.1
OG0008318	CARHR092690	XP_006298441.1
OG0008319	CARHR093150	XP_006297794.1
OG0008320	CARHR093280	XP_006298549.1
OG0008321	CARHR093650	XP_006296844.1
OG0008322	CARHR094040	XP_006297149.1
OG0008323	CARHR094060	XP_023642321.1
OG0008324	CARHR094150	XP_006299410.1
OG0008325	CARHR094520	XP_006299563.1
OG0008326	CARHR094890	XP_006298597.1
OG0008327	CARHR094920	XP_006298260.1
OG0008328	CARHR095710	XP_006299069.1
OG0008329	CARHR164540	XP_006293084.1
OG0008330	CARHR096370	XP_006299310.1
OG0008331	CARHR221910	XP_006282528.1
OG0008332	CARHR098320	XP_006297307.2
OG0008333	CARHR099000	XP_006297933.2
OG0008334	CARHR099260	XP_006298606.1
OG0008335	CARHR100090	XP_023641505.1
OG0008336	CARHR100330	XP_006297247.1
OG0008337	CARHR101480	XP_006298252.2
OG0008338	CARHR265590	XP_006282345.2
OG0008339	CARHR108760	XP_006298520.1
OG0008340	CARHR105660	XP_006298230.1
OG0008341	CARHR105960	XP_006297287.1
OG0008342	CARHR106200	XP_006297462.1
OG0008343	CARHR106580, CARHR106560	XP_006297630.1
OG0008344	CARHR106850	XP_006298069.1
OG0008345	CARHR107200, CARHR107170	XP_006300017.1
OG0008346	CARHR107350	XP_006279162.2, XP_006296585.2
OG0008347	CARHR107580	XP_006296985.1
OG0008348	CARHR107620	XP_006298646.1
OG0008349	CARHR107650	XP_006299646.1
OG0008350	CARHR108130	XP_006299902.1
OG0008351	CARHR109220	XP_006296613.1
OG0008352	CARHR109160	XP_006298526.1
OG0008353	CARHR109340	XP_006297211.1
OG0008354	CARHR292530	XP_006293028.1
OG0008355	CARHR110050	XP_006300293.2
OG0008356	CARHR110920	XP_023641974.1
OG0008357	CARHR045630	XP_023632616.1
OG0008358	CARHR045540	XP_006305348.1
OG0008359	CARHR044980	XP_023645892.1
OG0008360	CARHR173610	XP_006281218.1
OG0008361	CARHR044910	XP_023645694.1
OG0008362	CARHR044210	XP_006303363.2
OG0008363	CARHR044190	XP_006307522.1
OG0008364	CARHR043840	XP_006304058.1
OG0008365	CARHR043720	XP_023645145.1
OG0008366	CARHR043570	XP_006306035.2
OG0008367	CARHR043420	XP_006305990.1
OG0008368	CARHR043410	XP_006305184.1
OG0008369	CARHR043360	XP_006306782.1
OG0008370	CARHR043270, CARHR258470	XP_006307191.1
OG0008371	CARHR042240	XP_006307107.1
OG0008372	CARHR042090	XP_006303923.1
OG0008373	CARHR041860	XP_006304010.1
OG0008374	CARHR041560	XP_006307335.1
OG0008375	CARHR040660	XP_006304574.1
OG0008376	CARHR040350	XP_006305094.1
OG0008377	CARHR040290	XP_006305941.1
OG0008378	CARHR039240	XP_006305976.1
OG0008379	CARHR039030	XP_006305959.1
OG0008380	CARHR222550	XP_023634881.1
OG0008381	CARHR290740	XP_006286049.2
OG0008382	CARHR129060	XP_006296459.1
OG0008383	CARHR128990	XP_006294231.1
OG0008384	CARHR128950	XP_006293979.1
OG0008385	CARHR161560	XP_006291208.1
OG0008386	CARHR161870	XP_006292260.1
OG0008387	CARHR162030	XP_006292564.1
OG0008388	CARHR162150	XP_006292182.1
OG0008389	CARHR162610	XP_006293211.1
OG0008390	CARHR162760	XP_006290564.1
OG0008391	CARHR163440	XP_006291758.2
OG0008392	CARHR163550	XP_006291827.1
OG0008393	CARHR163680	XP_006291268.1
OG0008394	CARHR163810	XP_023638489.1
OG0008395	CARHR164000	XP_006292186.1
OG0008396	CARHR161380	XP_006292370.1
OG0008397	CARHR164240	XP_023637759.1
OG0008398	CARHR164250	XP_006292594.1
OG0008399	CARHR164640	XP_006290666.1
OG0008400	CARHR164220	XP_006291407.1
OG0008401	CARHR164610	XP_006290357.2
OG0008402	CARHR164930	XP_006290988.1
OG0008403	CARHR165440	XP_006291806.1
OG0008404	CARHR165560, CARHR163150	XP_023638437.1
OG0008405	CARHR166120	XP_006292571.1
OG0008406	CARHR166600	XP_006290430.2
OG0008407	CARHR167140	XP_006290655.1
OG0008408	CARHR167950	XP_006291644.1
OG0008409	CARHR168530	XP_023639303.1
OG0008410	CARHR168840	XP_006293247.1
OG0008411	CARHR169020	XP_023638760.1
OG0008412	CARHR169030	XP_006290610.1
OG0008413	CARHR169090	XP_006291660.1
OG0008414	CARHR169150	XP_006293106.1
OG0008415	CARHR169250	XP_006291508.1
OG0008416	CARHR169260	XP_023638203.1
OG0008417	CARHR137950	XP_023639668.1
OG0008418	CARHR261990	XP_006296596.1
OG0008419	CARHR169790	XP_006292282.1
OG0008420	CARHR169890	XP_006290416.1
OG0008421	CARHR169910	XP_006291212.1
OG0008422	CARHR170040	XP_006293224.1
OG0008423	CARHR170080	XP_023639244.1
OG0008424	CARHR170160	XP_023637741.1
OG0008425	CARHR170420	XP_006290704.1
OG0008426	CARHR170520	XP_006291545.1
OG0008427	CARHR170700	XP_006285975.1
OG0008428	CARHR170960	XP_023639069.1
OG0008429	CARHR171050	XP_006292865.2
OG0008430	CARHR172100	XP_006291605.1
OG0008431	CARHR172290	XP_006292576.1
OG0008432	CARHR172320	XP_023638514.1
OG0008433	CARHR172420	XP_006291194.1
OG0008434	CARHR172520	XP_006292461.1
OG0008435	CARHR172480	XP_006291837.1
OG0008436	CARHR021600	XP_006306049.1
OG0008436	CARHR173200	XP_006291281.1
OG0008437	CARHR173190	XP_006291197.1
OG0008438	CARHR173230	XP_006290368.1
OG0008440	CARHR291700	XP_006292277.1
OG0008441	CARHR044520	XP_006307069.2
OG0008443	CARHR237470, CARHR120310, CARHR237440	XP_006282822.2
OG0008445	CARHR176110	XP_006281195.2
OG0008446	CARHR253880	XP_006290181.1
OG0008447	CARHR132830	XP_006294411.2
OG0008449	CARHR070470	XP_006303082.1
OG0008450	CARHR065270	XP_006302701.1
OG0008451	CARHR286270	XP_006304590.2, XP_006304932.1
OG0008452	CARHR236150, CARHR236140	XP_023633776.1
OG0008453	CARHR239860	XP_006283535.1
OG0008454	CARHR241710	XP_006283169.1
OG0008455	CARHR240200	XP_006284395.2
OG0008456	CARHR006520	XP_006304582.1
OG0008457	CARHR007970, CARHR007960	XP_006306352.1
OG0008458	CARHR009330	XP_006305693.1
OG0008459	CARHR011260	XP_006306774.1
OG0008460	CARHR259690	XP_006287993.1
OG0008461	CARHR144040	XP_006292215.1
OG0008462	CARHR064990	XP_006302093.1, XP_023643468.1
OG0008464	CARHR061180	XP_006302341.1
OG0008465	CARHR061080	XP_006301738.1
OG0008466	CARHR058970	XP_006300368.1
OG0008468	CARHR085740	XP_006297665.1
OG0008469	CARHR210170	XP_006287667.1
OG0008471	CARHR154080, CARHR121550	XP_006293444.2
OG0008472	CARHR180480	XP_006283898.1
OG0008473	CARHR285760, CARHR038470	XP_023642483.1
OG0008474	CARHR146230	XP_006292460.1
OG0008475	CARHR265850	XP_006280617.1
OG0008476	CARHR271600	XP_006281381.1
OG0008477	CARHR190830	XP_006289692.1
OG0008478	CARHR188330	XP_006288555.1
OG0008479	CARHR276230	XP_006280864.1
OG0008480	CARHR279870	XP_006279718.1
OG0008482	CARHR025380	XP_023632863.1, XP_006307570.1
OG0008484	CARHR181530	XP_006299573.1
OG0008487	CARHR129810	XP_006296331.2
OG0008491	CARHR184040	XP_006281967.1
OG0008492	CARHR184700	XP_023640642.1
OG0008492	CARHR184710	XP_006296368.2
OG0008504	CARHR235970	XP_006283541.1
OG0008505	CARHR236420	XP_023633988.1
OG0008506	CARHR236620	XP_006284536.1
OG0008507	CARHR236730	XP_006285877.1
OG0008508	CARHR236810	XP_006284313.1
OG0008509	CARHR237800	XP_023633774.1
OG0008510	CARHR237820	XP_023634505.1, XP_023643143.1
OG0008511	CARHR237840	XP_006283055.1
OG0008512	CARHR237860	XP_023635338.1
OG0008513	CARHR237950	XP_006285860.1
OG0008514	CARHR238140	XP_006284349.1
OG0008515	CARHR238230	XP_006286031.1
OG0008516	CARHR238310	XP_006284621.1
OG0008517	CARHR238340	XP_006282616.1
OG0008518	CARHR193000	XP_006289623.2
OG0008519	CARHR238680	XP_006282458.1
OG0008520	CARHR238710	XP_023634189.1
OG0008521	CARHR239280	XP_006284065.1
OG0008522	CARHR239440	XP_006284685.2
OG0008523	CARHR239650	XP_006286334.2
OG0008524	CARHR239750	XP_006284964.1
OG0008525	CARHR239810	XP_023633932.1
OG0008526	CARHR240090	XP_006283209.1
OG0008527	CARHR240160	XP_006282661.1
OG0008528	CARHR240190	XP_006283914.1
OG0008529	CARHR240620	XP_023635651.1
OG0008530	CARHR240960	XP_006284094.1
OG0008531	CARHR240930	XP_006283000.1
OG0008532	CARHR240940	XP_006284646.1
OG0008533	CARHR241210	XP_006284121.2
OG0008534	CARHR240680	XP_023634212.1
OG0008535	CARHR241380	XP_006283368.1
OG0008536	CARHR241390	XP_006284320.1
OG0008537	CARHR241400	XP_006285119.1
OG0008538	CARHR241470	XP_006282673.1
OG0008540	CARHR242540	XP_006286166.1
OG0008541	CARHR242210	XP_006283036.1
OG0008542	CARHR242080	XP_006283988.1
OG0008543	CARHR242340	XP_006282497.1
OG0008544	CARHR242310	XP_006283074.1
OG0008545	CARHR242880	XP_006283943.2
OG0008546	CARHR243030	XP_023634593.1
OG0008547	CARHR243210	XP_006286240.1
OG0008548	CARHR030760	XP_006305502.1
OG0008549	CARHR031070	XP_006303926.1
OG0008550	CARHR031150	XP_006305412.1
OG0008551	CARHR031300	XP_006307193.1
OG0008552	CARHR031560	XP_006307621.1
OG0008553	CARHR031810, CARHR031820	XP_006305496.1
OG0008554	CARHR223650	XP_006282658.1
OG0008555	CARHR223600	XP_023635507.1
OG0008556	CARHR223160	XP_006286060.1
OG0008557	CARHR012500	XP_006303536.1
OG0008558	CARHR055770	XP_006293748.1
OG0008559	CARHR055820	XP_006302622.1
OG0008560	CARHR055170	XP_006302207.1
OG0008561	CARHR241040	XP_006283671.1
OG0008562	CARHR053800	XP_023642975.1
OG0008563	CARHR009920	XP_023645592.1
OG0008564	CARHR283980, CARHR284110	XP_006300976.1
OG0008565	CARHR052970	XP_006302902.1
OG0008566	CARHR052890	XP_006302397.1
OG0008567	CARHR051740	XP_006302183.1
OG0008568	CARHR051680	XP_006302724.1
OG0008569	CARHR100050	XP_023641708.1
OG0008570	CARHR051520	XP_006300546.1
OG0008571	CARHR051340	XP_006300529.1
OG0008572	CARHR051300	XP_006302767.2
OG0008573	CARHR050750, CARHR011610	XP_006302586.1
OG0008574	CARHR050730	XP_006301000.1
OG0008575	CARHR050690	XP_023643194.1
OG0008576	CARHR050470	XP_006301049.2
OG0008577	CARHR012150	XP_023645913.1
OG0008578	CARHR015700	XP_006303314.1
OG0008579	CARHR144180	XP_006292770.1
OG0008580	CARHR144360	XP_006293073.1
OG0008581	CARHR144510	XP_006292014.2
OG0008582	CARHR283560	XP_006291502.1
OG0008583	CARHR145280	XP_006292005.2
OG0008584	CARHR145840	XP_006291183.1
OG0008585	CARHR146120	XP_006291103.1
OG0008586	CARHR146580	XP_006291968.1
OG0008587	CARHR146830	XP_006291959.1
OG0008588	CARHR146910	XP_006291665.1
OG0008589	CARHR147090	XP_006291088.1
OG0008590	CARHR147500	XP_006292751.2
OG0008591	CARHR147680	XP_006290458.1
OG0008592	CARHR147980	XP_006290731.1
OG0008593	CARHR148000	XP_023637921.1
OG0008594	CARHR148360	XP_006290382.1
OG0008595	CARHR148520	XP_006290601.1
OG0008596	CARHR040910	XP_023638329.1
OG0008597	CARHR149240	XP_006292470.1
OG0008598	CARHR149260	XP_006290994.1
OG0008599	CARHR292560	XP_006292885.1
OG0008600	CARHR292520	XP_006290709.2
OG0008601	CARHR151750	XP_023639316.1
OG0008602	CARHR151840	XP_006291154.1
OG0008603	CARHR151870	XP_006290510.1
OG0008605	CARHR154090	XP_006292680.2
OG0008606	CARHR058210	XP_006301298.1
OG0008607	CARHR057990	XP_006290919.1
OG0008608	CARHR057510	XP_006300574.1
OG0008609	CARHR057060	XP_023644036.1
OG0008610	CARHR046210	XP_006302733.1
OG0008611	CARHR046280	XP_006302843.2
OG0008612	CARHR046540	XP_006300890.1
OG0008613	CARHR046570	XP_006302966.1
OG0008614	CARHR046850	XP_006302727.1
OG0008615	CARHR046980	XP_006301676.1
OG0008616	CARHR047280, CARHR047310	XP_006302791.1
OG0008617	CARHR048150	XP_006302696.1
OG0008618	CARHR048140	XP_006302684.2
OG0008619	CARHR048620	XP_023643709.1
OG0008620	CARHR049250	XP_006302334.1
OG0008621	CARHR087160	XP_006299890.1
OG0008622	CARHR271250	XP_006280166.1
OG0008623	CARHR136320	XP_023640456.1
OG0008624	CARHR136100	XP_006296259.2
OG0008625	CARHR136180	XP_006294842.1
OG0008626	CARHR083680	XP_006299770.1
OG0008627	CARHR209670	XP_006287785.1
OG0008628	CARHR084740	XP_023641546.1
OG0008629	CARHR085260	XP_006299188.1
OG0008630	CARHR085450	XP_006298200.2
OG0008631	CARHR085540	XP_006299813.1
OG0008632	CARHR086040	XP_006299782.1
OG0008633	CARHR086090	XP_023641595.1
OG0008634	CARHR086420	XP_023641672.1
OG0008635	CARHR086510	XP_023641465.1
OG0008636	CARHR086520	XP_023641257.1
OG0008637	CARHR086730	XP_006297995.1
OG0008638	CARHR086890	XP_006297284.1
OG0008639	CARHR258800	XP_006281844.1
OG0008640	CARHR258180	XP_023639271.1
OG0008641	CARHR258040, CARHR229310	XP_023634813.1
OG0008642	CARHR257710	XP_006280669.1
OG0008643	CARHR257390	XP_006280224.1
OG0008644	CARHR257360	XP_006280262.1
OG0008645	CARHR257090	XP_006281168.1
OG0008646	CARHR264540	XP_023640639.1
OG0008647	CARHR264680	XP_006281538.1
OG0008648	CARHR265650	XP_023639638.1
OG0008649	CARHR265910	XP_023638211.1
OG0008650	CARHR266240	XP_023642593.1
OG0008651	CARHR266090	XP_023635118.1
OG0008652	CARHR266040	XP_006281005.1
OG0008653	CARHR266620	XP_006281392.1
OG0008654	CARHR266640	XP_006280149.1
OG0008655	CARHR266700	XP_006282367.2
OG0008656	CARHR266720	XP_006281836.1
OG0008657	CARHR267310	XP_006280953.1
OG0008658	CARHR266920	XP_006280286.1
OG0008659	CARHR267420	XP_006279997.1
OG0008660	CARHR267570	XP_023632991.1
OG0008661	CARHR267640	XP_006279999.1
OG0008662	CARHR268320	XP_006281148.1
OG0008663	CARHR268470	XP_006280426.1
OG0008664	CARHR268570	XP_006281212.1
OG0008665	CARHR268850	XP_006280497.1
OG0008666	CARHR268920	XP_006280801.1
OG0008667	CARHR268930	XP_006279709.2
OG0008668	CARHR269480	XP_006281519.1
OG0008669	CARHR269780	XP_006279491.1
OG0008670	CARHR269800	XP_006281822.1
OG0008671	CARHR270230	XP_006281190.1
OG0008672	CARHR270490	XP_006280419.1
OG0008673	CARHR270510	XP_006280841.1
OG0008674	CARHR270710	XP_006280310.1
OG0008675	CARHR270880	XP_023635075.1
OG0008676	CARHR270970	XP_006280489.1
OG0008677	CARHR271100	XP_006280913.1
OG0008678	CARHR271390	XP_006281936.1
OG0008679	CARHR271660	XP_023642862.1
OG0008680	CARHR271840	XP_006281144.1
OG0008681	CARHR271850	XP_023635942.1
OG0008682	CARHR184350	XP_023635489.1
OG0008683	CARHR284360	XP_006279397.1
OG0008684	CARHR291780	XP_006281154.1
OG0008685	CARHR200140	XP_023637729.1
OG0008686	CARHR200160	XP_023636491.1
OG0008687	CARHR200370	XP_023635912.1
OG0008688	CARHR200400	XP_006288748.1
OG0008689	CARHR200410	XP_006287114.2
OG0008690	CARHR200460	XP_023637499.1
OG0008691	CARHR200770	XP_006290050.1
OG0008692	CARHR200780	XP_023637004.1
OG0008693	CARHR200930	XP_006290134.1
OG0008694	CARHR201170	XP_006287999.2
OG0008695	CARHR201310	XP_006287037.1
OG0008696	CARHR201340	XP_006290206.1
OG0008697	CARHR201450	XP_006288828.1
OG0008698	CARHR201950	XP_006286661.1
OG0008699	CARHR202590	XP_006288148.2
OG0008700	CARHR202810	XP_023636026.1
OG0008701	CARHR202930	XP_006286881.2
OG0008702	CARHR203140	XP_006287841.1
OG0008703	CARHR203460	XP_023635812.1
OG0008704	CARHR203710	XP_006294981.1, XP_006281092.1
OG0008705	CARHR203780, CARHR069360	XP_006288635.1, XP_006298528.1
OG0008706	CARHR204060	XP_006287905.1
OG0008707	CARHR204360	XP_006289881.1
OG0008708	CARHR204380	XP_006286619.1
OG0008709	CARHR204620	XP_023635876.1
OG0008710	CARHR204930	XP_006288486.1
OG0008711	CARHR205240	XP_006286671.1
OG0008712	CARHR205280	XP_023636227.1
OG0008713	CARHR205360	XP_006287366.1
OG0008714	CARHR205570	XP_006288681.1
OG0008715	CARHR223830	XP_006283554.1
OG0008716	CARHR224370	XP_006284396.1
OG0008717	CARHR224420	XP_006284129.1
OG0008718	CARHR224510	XP_006285445.1
OG0008719	CARHR224530	XP_006285880.1
OG0008720	CARHR224540	XP_006285463.1
OG0008721	CARHR224680	XP_006284290.1
OG0008722	CARHR224890	XP_023635327.1
OG0008723	CARHR225610	XP_006283762.1
OG0008724	CARHR176660	XP_006280720.1
OG0008725	CARHR226010	XP_006284190.1
OG0008726	CARHR226040	XP_006282800.1
OG0008727	CARHR226210	XP_023634387.1
OG0008728	CARHR226290	XP_006283058.1
OG0008729	CARHR226350	XP_006284421.2
OG0008730	CARHR226780	XP_006284454.1
OG0008731	CARHR226820	XP_006284687.1
OG0008732	CARHR227010	XP_006286233.1
OG0008733	CARHR227290	XP_023635553.1
OG0008734	CARHR227600, CARHR036340	XP_006285638.1
OG0008735	CARHR227780	XP_006284832.2
OG0008736	CARHR228130	XP_006284004.2
OG0008737	CARHR228600, CARHR228550	XP_006283935.1
OG0008738	CARHR229490	XP_006285440.1
OG0008739	CARHR254010	XP_006286788.1
OG0008740	CARHR229680	XP_023635126.1
OG0008741	CARHR229900	XP_006284969.1
OG0008742	CARHR230040	XP_006283352.2
OG0008743	CARHR230070	XP_006284043.1
OG0008744	CARHR230180	XP_006283533.1
OG0008745	CARHR230810	XP_023634548.1
OG0008746	CARHR063710	XP_023643554.1
OG0008747	CARHR231280	XP_023635319.1
OG0008748	CARHR256280	XP_006288470.1
OG0008749	CARHR032960	XP_006307443.1
OG0008750	CARHR033550	XP_006306636.1
OG0008751	CARHR033730	XP_006303943.1
OG0008752	CARHR033790	XP_023645684.1
OG0008753	CARHR033980	XP_006305490.1
OG0008754	CARHR034240	XP_006307395.1
OG0008755	CARHR036010	XP_006304193.1
OG0008756	CARHR035950	XP_006304103.1
OG0008757	CARHR134170	XP_006305392.1
OG0008758	CARHR036270	XP_006304899.2
OG0008759	CARHR027360	XP_006304065.1
OG0008760	CARHR027770	XP_006304012.1
OG0008761	CARHR066420	XP_006300692.1
OG0008762	CARHR028560	XP_006307011.1
OG0008763	CARHR028600	XP_006304099.1
OG0008764	CARHR029120	XP_006304465.2
OG0008765	CARHR030130	XP_006307568.1
OG0008766	CARHR030290	XP_023645795.1
OG0008767	CARHR030350	XP_006306855.1
OG0008768	CARHR030510	XP_006305545.2
OG0008769	CARHR244060	XP_006283590.2
OG0008770	CARHR244100	XP_023635448.1
OG0008771	CARHR244380	XP_006284196.1
OG0008772	CARHR244830	XP_006283005.1, XP_006290550.1
OG0008773	CARHR245100	XP_006285754.1
OG0008774	CARHR245440	XP_006283367.1
OG0008775	CARHR245530	XP_006283771.1
OG0008776	CARHR245590	XP_006283745.1
OG0008777	CARHR245630	XP_006283942.1
OG0008778	CARHR246200	XP_023635534.1
OG0008779	CARHR246220	XP_006284822.1
OG0008780	CARHR246450	XP_006283782.1
OG0008781	CARHR246520	XP_006286045.1
OG0008782	CARHR246550	XP_006284157.1
OG0008783	CARHR246860	XP_006283685.1
OG0008784	CARHR247430	XP_023635436.1
OG0008785	CARHR235340	XP_006283050.1
OG0008786	CARHR216490, CARHR257530	XP_006283724.1
OG0008787	CARHR216220	XP_006283615.1
OG0008788	CARHR214480	XP_006291157.1
OG0008789	CARHR138710	XP_023644426.1, XP_006293813.1
OG0008790	CARHR263190	XP_006285675.1
OG0008791	CARHR030500	XP_006307462.2
OG0008792	CARHR207650	XP_006287622.1
OG0008793	CARHR031490	XP_006303981.1
OG0008794	CARHR129900	XP_006296076.2
OG0008795	CARHR260460	XP_023637439.1, XP_006289428.1
OG0008796	CARHR128040	XP_023640264.1
OG0008797	CARHR180440	XP_006280856.2
OG0008798	CARHR181050	XP_006280587.1
OG0008799	CARHR181240	XP_006281025.1
OG0008800	CARHR140980	XP_006294219.1
OG0008801	CARHR284700	XP_006282231.1
OG0008802	CARHR256270	XP_006288313.1
OG0008803	CARHR255410	XP_006287133.1
OG0008805	CARHR254050	XP_006287903.1
OG0008806	CARHR253810	XP_006289479.2
OG0008807	CARHR253780	XP_006287348.1
OG0008808	CARHR253590	XP_006286437.2
OG0008809	CARHR252720	XP_006287112.1
OG0008810	CARHR252400	XP_006287750.1
OG0008811	CARHR227820	XP_023635476.1
OG0008812	CARHR178600	XP_023644020.1
OG0008813	CARHR178560	XP_006281139.1
OG0008814	CARHR178170	XP_006281440.1
OG0008815	CARHR177680	XP_006279704.1
OG0008816	CARHR176750	XP_006280242.1
OG0008817	CARHR176130	XP_006280105.1
OG0008818	CARHR176060	XP_006279569.1
OG0008819	CARHR174770	XP_023641766.1
OG0008820	CARHR174720	XP_006280942.2
OG0008821	CARHR174450	XP_023635393.1
OG0008822	CARHR173630	XP_006282352.1
OG0008823	CARHR173620	XP_023643032.1
