Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0009264	CARHR206350	XP_009122296.1, XP_033144619.1
OG0009265	CARHR206330	XP_009122301.1, XP_009130965.2
OG0009267	CARHR199620	XP_009125947.1, XP_009131363.1
OG0009268	CARHR206490	XP_009130954.1, XP_009122282.1
OG0009270	CARHR200100	XP_009121769.1
OG0009271	CARHR206970	XP_009130932.1
OG0009272	CARHR206950	XP_009130927.1, XP_033137384.1
OG0009273	CARHR206770	XP_033145098.1, XP_033138674.1
OG0009274	CARHR207220	XP_009130906.2, XP_009122207.1
OG0009275	CARHR207420	XP_009122183.1, XP_009125618.1
OG0009276	CARHR207880	XP_009122145.1
OG0009277	CARHR207990	XP_033137337.1, XP_009125593.1
OG0009278	CARHR208030	XP_009125592.1, XP_009130876.1
OG0009279	CARHR208260	XP_009130855.1, XP_018511109.2
OG0009280	CARHR208460	XP_009122566.1, XP_033141394.1
OG0009281	CARHR187900	XP_009151078.1, XP_009129959.1
OG0009282	CARHR187630	XP_009151097.1, XP_009111675.1
OG0009283	CARHR187850	XP_009129956.1
OG0009284	CARHR188060	XP_009151060.1, XP_009129970.1
OG0009285	CARHR188220	XP_009111661.1, XP_009129972.1
OG0009286	CARHR188340	XP_009111656.1, XP_009129987.2
OG0009287	CARHR188460, CARHR188480, CARHR150640	XP_009129991.2, XP_009151023.1
OG0009288	CARHR188510	XP_018515434.1, XP_018510673.1
OG0009289	CARHR188770	XP_009150997.2, XP_009111642.2
OG0009290	CARHR188830	XP_009150986.1, XP_018512385.1
OG0009291	CARHR164720	XP_009139213.1, XP_033136727.1
OG0009292	CARHR188870	XP_009130056.1, XP_009150981.1
OG0009293	CARHR189020	XP_009150968.1, XP_009111628.1
OG0009294	CARHR189620	XP_009150918.2, XP_009130097.2
OG0009295	CARHR190030	XP_033135756.1, XP_009150881.1
OG0009296	CARHR190100	XP_009150872.2, XP_009141520.1
OG0009297	CARHR190200	XP_009150869.1, XP_009130116.1
OG0009298	CARHR190230	XP_009141488.1, XP_009150862.1
OG0009299	CARHR190380	XP_018512359.1, XP_009136379.1
OG0009300	CARHR274840	XP_009130151.1, XP_009111978.1
OG0009301	CARHR275530	XP_009150124.1, XP_009112001.2
OG0009302	CARHR275660	XP_033128993.1
OG0009303	CARHR276660	XP_033129852.1, XP_009130237.2
OG0009304	CARHR156880	XP_009150874.1
OG0009305	CARHR276820	XP_009150365.1
OG0009306	CARHR272680	XP_009126739.1, XP_009120392.1
OG0009307	CARHR272240	XP_009120349.1, XP_009132055.2
OG0009308	CARHR160870	XP_009115808.1
OG0009309	CARHR160820	XP_033136715.1, XP_009115799.1
OG0009310	CARHR160800	XP_009136603.1, XP_009115798.1
OG0009311	CARHR160610	XP_009136581.1, XP_009115784.1
OG0009313	CARHR160170	XP_009115730.2, XP_033148823.1
OG0009314	CARHR160030	XP_009115721.1, XP_009101959.1
OG0009315	CARHR159010	XP_033142679.1
OG0009316	CARHR158980	XP_009101514.1, XP_009115678.1
OG0009317	CARHR158960	XP_009115675.1
OG0009318	CARHR158620	XP_009150133.1, XP_009149726.1
OG0009319	CARHR158130	XP_009149751.1, XP_009150153.1
OG0009320	CARHR157930	XP_009150160.1, XP_009149765.1
OG0009321	CARHR157520	XP_009149794.1, NP_001288988.1
OG0009322	CARHR157350	XP_009149810.1, XP_009151413.1
OG0009323	CARHR157220	XP_009149816.1, XP_009150194.1
OG0009324	CARHR157160	XP_009150197.1, XP_033128975.1
OG0009325	CARHR156720	XP_009149853.1
OG0009326	CARHR156610	XP_009149863.1
OG0009327	CARHR156000	XP_009149923.1
OG0009328	CARHR104500	XP_009150296.1
OG0009329	CARHR152450	XP_009106566.1
OG0009330	CARHR241120	XP_009108815.1, XP_033148320.1
OG0009331	CARHR153570	XP_009151574.1, XP_009111811.1
OG0009332	CARHR059790	XP_009127544.1, XP_009105273.1
OG0009333	CARHR059820	XP_009105275.1, XP_009105126.1
OG0009334	CARHR061380	XP_009127657.1, XP_009105032.1
OG0009335	CARHR061640	XP_009105430.1, XP_009105020.1
OG0009336	CARHR061550	XP_009127663.1, XP_009105422.1
OG0009337	CARHR061910	XP_009105454.1, XP_009127699.1
OG0009338	CARHR062150	XP_009105006.1, XP_009105470.2
OG0009339	CARHR062210	XP_009127721.1, XP_033130282.1
OG0009340	CARHR062420	XP_009105493.1, XP_009105596.3
OG0009341	CARHR118570	XP_009103548.1, XP_009123176.1
OG0009342	CARHR062870	XP_009105648.1, XP_009127762.1
OG0009343	CARHR062880	NP_001288882.1, XP_009105649.1
OG0009344	CARHR063100	XP_009127770.1, XP_009104974.1
OG0009345	CARHR063580	XP_009127790.1, XP_009105701.1
OG0009346	CARHR063950	XP_009105737.1, XP_018511759.1
OG0009347	CARHR064470	XP_009104926.2, XP_009127852.1
OG0009348	CARHR064610	XP_009104918.1
OG0009349	CARHR291130	XP_009104909.1
OG0009350	CARHR064680	XP_033141550.1, XP_033132005.1
OG0009351	CARHR064750	XP_009105857.1, XP_009127884.1
OG0009352	CARHR065010	XP_009127906.1, XP_009104870.1
OG0009353	CARHR065080	XP_033131630.1, XP_009127910.1
OG0009354	CARHR065090	XP_009105882.2, XP_009127911.1
OG0009355	CARHR065100	XP_009105883.1, XP_033140723.1
OG0009356	CARHR071690	XP_009106530.2
OG0009357	CARHR070770	XP_009128214.1, XP_009106391.1
OG0009358	CARHR070690, CARHR256330	XP_009106385.1, XP_033140805.1
OG0009359	CARHR070530	XP_009106363.1, XP_009104635.1
OG0009360	CARHR097160	XP_009145497.1, XP_009109690.1
OG0009361	CARHR070450	XP_009106357.1, XP_009104646.1
OG0009362	CARHR070400	XP_009106348.1, XP_009128204.1
OG0009363	CARHR069090	XP_009106217.1, XP_009128122.1
OG0009364	CARHR068540	XP_009106176.1, XP_009104715.1
OG0009365	CARHR068270	XP_009128069.1, XP_009106151.1
OG0009366	CARHR068250	XP_009106149.1, XP_009104737.1
OG0009367	CARHR067800	XP_009106121.1, XP_009128050.1
OG0009368	CARHR067760	XP_009106115.1, XP_033140334.1
OG0009369	CARHR067740	XP_009128046.1, XP_009104760.1
OG0009370	CARHR066920	XP_033141308.1, XP_009106040.1
OG0009371	CARHR066610	XP_009128000.1, XP_009106015.1
OG0009372	CARHR018870	XP_009110355.1, XP_009149274.1
OG0009373	CARHR066530	XP_009104806.1
OG0009374	CARHR066510	XP_009104809.1
OG0009375	CARHR066400	XP_018508726.1
OG0009376	CARHR273800	XP_009120535.2
OG0009377	CARHR065980	XP_009127965.1, XP_009105956.1
OG0009378	CARHR065570	XP_009105586.2, XP_009105924.1
OG0009379	CARHR065520	XP_009105920.1, XP_009104850.2
OG0009380	CARHR065470	XP_033131950.1, XP_009104853.1
OG0009381	CARHR065390	XP_009127935.1, XP_033130107.1
OG0009382	CARHR065190	XP_009105890.1
OG0009383	CARHR071810, CARHR251930, CARHR071790	XP_009104574.1
OG0009384	CARHR071900	XP_033140018.1, XP_009106546.2
OG0009385	CARHR071940	XP_009106549.2, XP_033140041.1
OG0009386	CARHR072080	XP_009106576.1, XP_009128302.1
OG0009387	CARHR072140	XP_009106577.1
OG0009388	CARHR072180	XP_009106579.1
OG0009390	CARHR072550	XP_033140007.1, XP_033130443.1
OG0009391	CARHR072770	XP_009106631.1
OG0009392	CARHR073490	XP_009104505.2, XP_009106694.1
OG0009393	CARHR073510	XP_009106700.1, XP_018508706.1
OG0009394	CARHR073620	XP_009106712.1, XP_009104493.1
OG0009395	CARHR074060	XP_009106736.2, XP_009128418.1
OG0009396	CARHR074250	XP_018508563.2, XP_009104452.1
OG0009397	CARHR074340	XP_009128449.1, XP_009104447.1
OG0009398	CARHR074500	XP_009104438.1, XP_009128456.1
OG0009399	CARHR074530	XP_009106780.1, XP_009128458.2
OG0009400	CARHR074660	XP_009114241.1, XP_009114240.2
OG0009401	CARHR087330	XP_009146584.1, XP_009135251.1
OG0009402	CARHR087520	XP_009135269.2, XP_009124693.2
OG0009403	CARHR087620	XP_009146555.1, XP_033136296.1
OG0009404	CARHR087640	XP_033137405.1, XP_009146553.1
OG0009405	CARHR087850	XP_033148262.1, XP_018513049.1
OG0009406	CARHR087980	XP_009124741.1, XP_009135300.1
OG0009407	CARHR088210	XP_009124751.1, XP_009146480.1
OG0009408	CARHR088480	XP_009117469.1, XP_009146456.3
OG0009410	CARHR089200	XP_033148706.1, XP_009135374.2, XP_009117010.2
OG0009411	CARHR089440	XP_009116969.1
OG0009412	CARHR089380	XP_009146372.1
OG0009413	CARHR089520	XP_009116765.1, XP_009146345.1
OG0009414	CARHR089660	XP_009146331.1, XP_009116677.2
OG0009415	CARHR089680	XP_009146329.1, XP_033132348.1
OG0009416	CARHR090030	XP_009146291.1, XP_009135422.1
OG0009417	CARHR090060	XP_009146287.1
OG0009418	CARHR090090	XP_009116478.1, XP_009146285.1
OG0009419	CARHR090770	XP_009115315.1, NP_001288943.1
OG0009420	CARHR090870	XP_009146198.1
OG0009421	CARHR090890	XP_033128837.1
OG0009422	CARHR090930	XP_009135458.1, XP_009146194.1
OG0009423	CARHR090960	XP_009115208.1, XP_033148724.1, XP_033148723.1
OG0009424	CARHR091290	XP_018514229.1, XP_018513540.1
OG0009425	CARHR091330	XP_009114853.1, XP_009146164.1
OG0009426	CARHR091400	XP_018513053.1, XP_033148274.1
OG0009427	CARHR092050	XP_009146057.1
OG0009428	CARHR092110	XP_009135501.1, XP_009146055.1
OG0009429	CARHR092120	XP_009135499.2, XP_009146051.1
OG0009430	CARHR092480, CARHR115180	XP_009114452.1
OG0009431	CARHR092600	XP_009114136.1, XP_009135525.1
OG0009432	CARHR092610	XP_009146024.1
OG0009433	CARHR248910	XP_033136587.1, XP_009111460.1, XP_009134532.1
OG0009434	CARHR092970	XP_009135539.1, XP_009145997.1
OG0009435	CARHR093370	XP_009145938.1, XP_009135567.1
OG0009436	CARHR093590	XP_009145917.1
OG0009437	CARHR093730	XP_009145900.1, XP_033137513.1
OG0009438	CARHR093940	XP_009145880.1, XP_009112632.1
OG0009439	CARHR094000	XP_009135589.2, XP_009145875.1
OG0009440	CARHR094360	XP_009145842.1, XP_009135604.1
OG0009441	CARHR094830	XP_009145788.2
OG0009442	CARHR094930	XP_009111826.1, XP_009145779.1
OG0009443	CARHR094940	XP_009111807.2, XP_009145777.1
OG0009444	CARHR095440	XP_009145730.1, XP_009111410.1
OG0009445	CARHR095500	XP_009135658.1, XP_009145702.2
OG0009447	CARHR096190	XP_009145629.1
OG0009449	CARHR096320	XP_009135695.1
OG0009450	CARHR096760	XP_009110075.1
OG0009451	CARHR097010	XP_009135733.1, XP_009145515.1
OG0009452	CARHR097610	XP_009109414.1, XP_009145465.2
OG0009453	CARHR098180	XP_009145396.1
OG0009454	CARHR098340	XP_009145328.1
OG0009455	CARHR098860	XP_009145252.2, XP_009108561.1
OG0009456	CARHR099380	XP_009136067.1, XP_009102621.1
OG0009457	CARHR099390	XP_009107998.1, XP_009102619.1
OG0009458	CARHR101520	XP_009136105.1
OG0009459	CARHR264160, CARHR150020	XP_009127310.1, XP_009107451.3
OG0009460	CARHR104050	XP_009107287.1, XP_009132590.2
OG0009461	CARHR103980	XP_009136183.1, XP_033131101.1
OG0009462	CARHR105010	XP_009112253.1, XP_009136200.1
OG0009463	CARHR105170	XP_009136211.1, XP_009112245.1
OG0009464	CARHR105160	XP_009136209.1, XP_009112244.1
OG0009465	CARHR104810	XP_033134156.1, XP_033144740.1
OG0009466	CARHR201250	XP_009131244.1
OG0009467	CARHR106040	XP_009136277.1, XP_033131786.1
OG0009468	CARHR106070	XP_033142776.1, XP_009119400.1
OG0009469	CARHR106090	XP_033134147.1, XP_033131601.1
OG0009470	CARHR106150	XP_009123505.1
OG0009471	CARHR293520	XP_009112418.2, XP_009121148.1
OG0009472	CARHR107610	XP_009150791.1, XP_009112430.1
OG0009473	CARHR107660	XP_009112433.1, XP_009121108.1
OG0009474	CARHR108390	XP_009150758.1, XP_033131360.1
OG0009475	CARHR109110	XP_033129531.1, XP_009102240.1
OG0009476	CARHR109610	XP_009112578.1, XP_009102233.2
OG0009477	CARHR109970	XP_009117533.2, XP_009112616.1
OG0009478	CARHR110800	XP_009112656.1, XP_009102044.1
OG0009479	CARHR110850	XP_009102043.1, XP_009112657.1
OG0009480	CARHR110890	XP_009117494.1, XP_009112663.1
OG0009481	CARHR111020	XP_009102026.1, XP_009117489.1
OG0009482	CARHR111520	XP_009117468.1
OG0009483	CARHR045730	XP_009144727.1
OG0009484	CARHR044940	XP_009106888.1
OG0009485	CARHR044760	XP_009106903.1
OG0009486	CARHR044400	XP_009107063.1
OG0009487	CARHR044070	XP_009123652.1, XP_009147583.1
OG0009488	CARHR044040	XP_009106960.1, XP_009147586.2
OG0009490	CARHR043370	XP_009144795.2, XP_009147622.2
OG0009491	CARHR043220	XP_009107014.1, XP_009124898.1
OG0009492	CARHR043120	XP_009147648.1
OG0009493	CARHR042550	XP_009147682.1, XP_033146861.1
OG0009494	CARHR040960	XP_009147797.1
OG0009495	CARHR041190	XP_009147779.1, XP_009107186.1
OG0009496	CARHR040400	XP_009147842.2, XP_009107222.1
OG0009497	CARHR040180	XP_009147852.1, XP_009107239.1
OG0009498	CARHR040140	XP_009147857.2, XP_018511584.2
OG0009499	CARHR199710	XP_009125939.1, XP_009121737.1
OG0009500	CARHR039780	XP_009107282.2, XP_009147889.1
OG0009501	CARHR039640	XP_009147872.1
OG0009502	CARHR039600	XP_009145103.1, XP_033128449.1
OG0009503	CARHR172940	XP_033135046.1
OG0009504	CARHR039050	XP_009147920.1, XP_009107320.1
OG0009505	CARHR039000	XP_033133508.1, XP_009147923.2
OG0009506	CARHR038970	XP_009147929.1, XP_009107326.2
OG0009507	CARHR128750	NP_001288816.1, XP_009143752.2
OG0009508	CARHR128700	XP_033144923.1, XP_009141392.1
OG0009509	CARHR128480	XP_033147631.1, XP_009141379.1
OG0009510	CARHR161530	XP_009136641.1, XP_009115890.1
OG0009511	CARHR161810	XP_009136653.1, XP_009115913.1
OG0009512	CARHR161890	XP_009123670.3, XP_009115920.1, XP_009139478.1
OG0009513	CARHR162740	XP_009125235.2, XP_009148745.1
OG0009515	CARHR163000	XP_009139428.1, XP_009116008.1, XP_033137001.1
OG0009516	CARHR163390	XP_009103864.1, XP_009139408.1
OG0009517	CARHR163770	XP_009139285.1, XP_009103882.1
OG0009518	CARHR163950	XP_009116090.1
OG0009519	CARHR164010	XP_009116101.1, XP_009139265.1
OG0009520	CARHR164060, CARHR164070	XP_009116103.1, XP_009139261.1
OG0009521	CARHR161280	XP_009115857.1, XP_009136629.1
OG0009522	CARHR082370	XP_033130943.1, XP_033136309.1
OG0009523	CARHR285010, CARHR184470	XP_009101606.1
OG0009524	CARHR164600	XP_009116145.1, XP_009103928.1
OG0009525	CARHR164590	XP_033144182.1, XP_009116144.1
OG0009526	CARHR133610	XP_009133309.1
OG0009527	CARHR164730	XP_009116155.1, XP_009139209.1
OG0009528	CARHR164900	XP_009116188.1, XP_009103942.1
OG0009529	CARHR165380	XP_009139172.3, XP_009116230.1
OG0009530	CARHR166050	XP_009139128.1, XP_009116291.1
OG0009531	CARHR166200, CARHR166070	XP_009103977.1, XP_009116293.1
OG0009532	CARHR166350	XP_009116319.1
OG0009533	CARHR166450	XP_009103995.1, XP_009116326.1
OG0009534	CARHR167090	XP_009116397.1, XP_009104032.1
OG0009535	CARHR167150	XP_009116403.1
OG0009536	CARHR167250	XP_009116411.1, XP_009139047.2
OG0009537	CARHR168320	XP_033145591.1, XP_033136051.1
OG0009538	CARHR168500	XP_009116505.1, XP_009104116.1
OG0009539	CARHR168570	XP_009138972.2, XP_009116510.2
OG0009540	CARHR169180	XP_009104173.1, XP_009116563.1
OG0009541	CARHR169430	XP_009104179.2, XP_009138930.1
OG0009542	CARHR169680	XP_009104199.2, XP_009116591.2
OG0009543	CARHR169850	XP_009104205.1, XP_009116607.1
OG0009544	CARHR189980	XP_009150891.2
OG0009545	CARHR170920	XP_009104269.1, XP_009116732.1
OG0009546	CARHR170930	XP_009104270.1, XP_009116733.1
OG0009547	CARHR171090	XP_009116750.1, XP_009138820.1
OG0009548	CARHR171410	XP_018513920.2, XP_009116771.1
OG0009549	CARHR171550	XP_009104296.1, XP_009116786.2
OG0009550	CARHR171570	XP_009104298.1, XP_009116790.1
OG0009551	CARHR171920	XP_033130914.1, XP_009116828.1
OG0009552	CARHR172760	XP_009104385.1, NP_001298109.1
OG0009554	CARHR173420	XP_033146721.1, XP_009116977.1
OG0009555	CARHR291740	XP_009116986.1, XP_009138694.1
OG0009556	CARHR291690	XP_009138650.1, XP_009116992.1
OG0009557	CARHR171220	XP_009104278.2
OG0009559	CARHR042690	XP_033146901.1, XP_009147678.1
OG0009561	CARHR039490	XP_009107297.1, XP_009144977.1
OG0009562	CARHR244200	XP_009149700.1
OG0009563	CARHR167310	XP_009116421.1, XP_009104042.1
OG0009564	CARHR281060	XP_033131225.1
OG0009565	CARHR178200	XP_009123608.1, XP_009101649.1
OG0009567	CARHR233750	XP_009142098.1
OG0009568	CARHR132480	XP_009141695.1
OG0009569	CARHR132910	XP_009141732.2, XP_009143399.1
OG0009570	CARHR136270	XP_009142729.1, XP_033144386.1
OG0009572	CARHR065640	XP_009127946.1, XP_033130931.1
OG0009573	CARHR235750	XP_009137756.2, XP_009144138.1
OG0009574	CARHR242040	XP_009118500.1, XP_009138249.1
OG0009575	CARHR241190	XP_018512647.1, XP_009124566.2
OG0009576	CARHR004770	XP_033138186.1, XP_009118596.3
OG0009577	CARHR008800	XP_009148144.1
OG0009578	CARHR009080, CARHR009070	XP_009148169.1, XP_009110852.2
OG0009579	CARHR010000	XP_009110789.1, XP_009148308.1
OG0009580	CARHR010820	XP_033129129.1, XP_009144426.1
OG0009581	CARHR012270	XP_009118158.1, XP_033135723.1
OG0009582	CARHR012440	XP_009148615.1, XP_009118115.1, XP_009110674.1
OG0009583	CARHR016320	XP_009117801.1, XP_009149013.1
OG0009585	CARHR064640	XP_033130516.1, XP_009105799.1
OG0009586	CARHR061300	XP_009127638.1, XP_009105042.1
OG0009587	CARHR109520	XP_009112572.2, XP_033131079.1
OG0009588	CARHR037440	XP_009118944.1
OG0009589	CARHR077920	XP_018512200.1, XP_018509463.1
OG0009590	CARHR241530	XP_018515234.1
OG0009591	CARHR199850	XP_033139749.1, XP_009121748.1
OG0009592	CARHR211190	XP_033143804.1
OG0009595	CARHR224110, CARHR224130	XP_009136845.1, XP_009108322.1
OG0009597	CARHR036790	XP_009123514.1, XP_009124587.1
OG0009598	CARHR037340	XP_009107406.1
OG0009599	CARHR037490	XP_009107398.1
OG0009600	CARHR126520	XP_009141257.1, XP_009141256.1
OG0009601	CARHR125010	XP_009144210.1, XP_009141168.1
OG0009603	CARHR199380	XP_033137827.1, XP_009131374.1
OG0009604	CARHR198370	XP_009126016.1, XP_009121620.1
OG0009605	CARHR198060	XP_009131452.1, XP_009121591.2
OG0009606	CARHR197890	XP_033141670.1, XP_033143473.1
OG0009607	CARHR196390	XP_009121451.1, XP_009131558.1
OG0009608	CARHR195100	XP_009121036.1
OG0009609	CARHR261310	XP_009125151.1, XP_009140030.1
OG0009610	CARHR212660	XP_009125207.1, XP_009140130.1
OG0009611	CARHR272110	XP_033144539.1, XP_009126766.1
OG0009612	CARHR187840	XP_009129955.1, XP_009151085.1
OG0009613	CARHR275380	XP_009136497.1, XP_009111995.1
OG0009614	CARHR275430	XP_009136504.3, XP_009130165.1
OG0009615	CARHR280800	XP_009103474.1
OG0009616	CARHR280870	XP_033136101.1, XP_033131636.1
OG0009619	CARHR054350	XP_018510026.1
OG0009621	CARHR124290	XP_009141103.1, XP_009132753.1, XP_033138628.1
OG0009622	CARHR161260	XP_009115853.1, XP_009136624.1
OG0009625	CARHR183430	XP_009151656.1, XP_009129737.2
OG0009627	CARHR126720, CARHR126080	XP_033144945.1, XP_033144944.1
OG0009628	CARHR026960	XP_009102981.2, XP_009113769.1, XP_009109813.1
OG0009630	CARHR258100	XP_009127352.1
OG0009635	CARHR111430	XP_009117470.1
OG0009636	CARHR224640	XP_009133727.1
OG0009637	CARHR237220	XP_009128763.1
OG0009638	CARHR237500	XP_009128584.1
OG0009639	CARHR237680	XP_009128494.1, XP_009137867.1
OG0009640	CARHR237790	XP_009137872.1
OG0009641	CARHR238050	XP_009128049.1
OG0009642	CARHR238250	XP_009127888.1, XP_009137912.1
OG0009644	CARHR192950	XP_033141351.1, XP_009120846.1
OG0009645	CARHR238660	XP_009137970.1, XP_009108964.1
OG0009646	CARHR238970	XP_033135847.1, XP_009108952.1
OG0009647	CARHR037420	XP_009118942.1
OG0009648	CARHR239610	XP_009126711.1, XP_009108911.1
OG0009649	CARHR240430	XP_009125916.1
OG0009650	CARHR240880	XP_009108824.1, XP_009125299.1
OG0009651	CARHR240810	XP_009125414.2
OG0009652	CARHR241160	XP_009138164.1, XP_009124971.1
OG0009653	CARHR241540	XP_009122233.1, XP_009138192.1
OG0009654	CARHR191640	XP_009131842.1
OG0009655	CARHR241850	XP_033136768.1, XP_033132585.1
OG0009656	CARHR241890	XP_033136839.1, XP_033142781.1
OG0009657	CARHR242140	XP_009117671.1
OG0009658	CARHR106170	XP_009119395.1
OG0009659	CARHR242430	XP_009113671.1, XP_009108739.1
OG0009660	CARHR243240	XP_009107596.1, XP_009108691.1
OG0009661	CARHR243340	XP_009106425.1, XP_009108689.1
OG0009662	CARHR190770	XP_009126565.1
OG0009663	CARHR243550	XP_009104299.1, XP_009108622.1
OG0009664	CARHR030540, CARHR005150	XP_009115023.1
OG0009665	CARHR031020	XP_009108110.1
OG0009666	CARHR031190	XP_009145227.2, XP_009114945.1
OG0009667	CARHR031200	XP_009145226.1, XP_009114944.1
OG0009668	CARHR031290	XP_009114933.1, XP_009145217.1
OG0009669	CARHR031710	XP_009151423.1
OG0009670	CARHR031730	XP_009114893.1
OG0009671	CARHR031930	XP_009114881.1, XP_009151433.1
OG0009672	CARHR032000	XP_009107976.1, XP_009114873.1
OG0009673	CARHR229970	XP_009137300.1, XP_009136467.1
OG0009675	CARHR032080	XP_033147371.1
OG0009676	CARHR032090	XP_009114867.1, XP_009107978.1
OG0009677	CARHR032110	XP_009151450.1
OG0009678	CARHR223560	XP_009145288.1
OG0009679	CARHR223550, CARHR290510	XP_033145770.1
OG0009680	CARHR222800	XP_009136765.2, XP_009146001.1
OG0009681	CARHR222690	XP_009146096.1
OG0009682	CARHR172220, CARHR289840	XP_009113396.1
OG0009683	CARHR288700	XP_033135485.1
OG0009684	CARHR054730	XP_009113357.1
OG0009685	CARHR054670	XP_009123002.2, XP_009104723.2
OG0009686	CARHR054180	XP_009102588.1
OG0009687	CARHR053640	XP_009102805.1
OG0009688	CARHR053360	XP_009103121.2
OG0009689	CARHR053410	XP_009103101.1, XP_009113280.1
OG0009690	CARHR053050	XP_009113260.1
OG0009691	CARHR052050	XP_009104283.1
OG0009692	CARHR052150	XP_009104294.1
OG0009694	CARHR143720	XP_009114248.1, XP_009101364.1
OG0009695	CARHR143900	XP_033129721.1, XP_009101352.1
OG0009696	CARHR143920	XP_009114242.1
OG0009697	CARHR143960	XP_009101351.1
OG0009698	CARHR015530	XP_009148885.1, XP_009117858.1
OG0009699	CARHR144010	XP_009129231.1
OG0009700	CARHR144190	XP_009129218.1, XP_009101329.1
OG0009701	CARHR015070	XP_009148836.1, XP_009110537.2
OG0009702	CARHR144830	XP_009129167.1
OG0009703	CARHR145440	NP_001288907.1, XP_009129104.2
OG0009704	CARHR146040	XP_009152151.1, XP_009114141.1
OG0009705	CARHR146190	XP_009119362.2, XP_009114133.1
OG0009706	CARHR146220	XP_018510007.1, XP_009152145.1
