Orthogroup	Cardamine_hirsuta	Arabis_alpina
OG0011328	CARHR060570	Aa_G285650.h1.t1
OG0011329	CARHR061390	Aa_G423730.h1.t1
OG0011330	CARHR061470	Aa_G159510.h1.t1
OG0011331	CARHR062550	Aa_G540900.h1.t1
OG0011332	CARHR062690	Aa_G585170.h1.t1
OG0011333	CARHR064850	Aa_G259620.h1.t1, Aa_G697920.h1.t1
OG0011334	CARHR063630	Aa_G101690.h1.t1
OG0011335	CARHR063740	Aa_G17610.h1.t1
OG0011336	CARHR063780	Aa_G17670.h1.t1
OG0011337	CARHR064020	Aa_G163380.h1.t1
OG0011338	CARHR064280	Aa_G214040.h1.t1
OG0011340	CARHR291110	Aa_G149340.h1.t1
OG0011341	CARHR290980	Aa_G245830.h1.t1
OG0011342	CARHR064900	Aa_G1093280.h1.t1, Aa_G721800.h2.t1, Aa_G721800.h3.t1, Aa_G721800.h1.t1
OG0011344	CARHR071680	Aa_G604310.h1.t1
OG0011346	CARHR070890	Aa_G129250.h1.t1
OG0011348	CARHR069920	Aa_G111220.h1.t1
OG0011349	CARHR069130	Aa_G64940.h1.t1
OG0011350	CARHR069100	Aa_G64910.h1.t1, Aa_G822040.h1.t1
OG0011351	CARHR292020, CARHR237760	Aa_G301250.h1.t1
OG0011352	CARHR036470	Aa_G128390.h1.t1
OG0011353	CARHR194620	Aa_G375650.h1.t1
OG0011354	CARHR068690	Aa_G348760.h1.t1
OG0011355	CARHR068490	Aa_G259380.h1.t1
OG0011356	CARHR068160	Aa_G64430.h1.t1
OG0011358	CARHR067650	Aa_G283720.h1.t1
OG0011359	CARHR067090	Aa_G30510.h1.t1
OG0011360	CARHR067040	Aa_G30450.h1.t1
OG0011361	CARHR065630	Aa_G187320.h1.t1
OG0011364	CARHR074820	Aa_G312060.h1.t1
OG0011365	CARHR074380	Aa_G385760.h1.t1
OG0011366	CARHR087450	Aa_G720260.h1.t1
OG0011367	CARHR087510	Aa_G290300.h1.t1
OG0011369	CARHR087760	Aa_G374020.h1.t1
OG0011370	CARHR087780	Aa_G374000.h1.t1
OG0011371	CARHR088160	Aa_G176180.h1.t1
OG0011372	CARHR088470	Aa_G3720.h1.t1
OG0011373	CARHR088570	Aa_G614370.h1.t1, Aa_G643060.h1.t1
OG0011374	CARHR088840	Aa_G237650.h1.t1
OG0011375	CARHR088930	Aa_G237590.h1.t1
OG0011376	CARHR089120	Aa_G76680.h1.t1, Aa_G76650.h1.t1
OG0011377	CARHR089300	Aa_G317690.h1.t1
OG0011378	CARHR043810	Aa_G74290.h1.t1, Aa_G74280.h1.t1
OG0011379	CARHR089850	Aa_G1430.h1.t1
OG0011380	CARHR089920, CARHR089940	Aa_G1350.h1.t1
OG0011381	CARHR090080	Aa_G1190.h1.t1
OG0011382	CARHR090260	Aa_G1030.h1.t1
OG0011383	CARHR090320	Aa_G443930.h1.t1
OG0011384	CARHR090400	Aa_G234970.h1.t1
OG0011385	CARHR090520	Aa_G471370.h1.t1
OG0011386	CARHR091420	Aa_G223440.h1.t1
OG0011387	CARHR091530	Aa_G223540.h1.t1
OG0011388	CARHR091550	Aa_G565940.h1.t1
OG0011389	CARHR091580, CARHR091590	Aa_G532820.h1.t1
OG0011390	CARHR092680	Aa_G53640.h1.t1
OG0011392	CARHR093250	Aa_G176930.h1.t1
OG0011393	CARHR093580	Aa_G549440.h1.t1
OG0011394	CARHR093930	Aa_G104720.h1.t1
OG0011395	CARHR094140	Aa_G669750.h1.t1
OG0011396	CARHR094430	Aa_G108100.h1.t1
OG0011397	CARHR094590	Aa_G240040.h1.t1
OG0011398	CARHR094700	Aa_G371370.h1.t1
OG0011399	CARHR094710	Aa_G371380.h1.t1
OG0011400	CARHR094770	Aa_G371420.h1.t1
OG0011401	CARHR095210	Aa_G164580.h1.t1
OG0011402	CARHR095840	Aa_G152540.h1.t1
OG0011403	CARHR096130	Aa_G254480.h1.t1, Aa_G242990.h1.t1
OG0011404	CARHR096230	Aa_G250550.h1.t1
OG0011405	CARHR096550	Aa_G133320.h1.t1
OG0011406	CARHR097110	Aa_G430410.h1.t1
OG0011407	CARHR097720	Aa_G399640.h1.t1
OG0011408	CARHR097800	Aa_G455820.h1.t1
OG0011409	CARHR097960	Aa_G384930.h1.t1
OG0011410	CARHR098080	Aa_G603110.h1.t1
OG0011411	CARHR098400	Aa_G212400.h1.t1
OG0011412	CARHR098430	Aa_G212350.h1.t1
OG0011413	CARHR099010	Aa_G391650.h1.t1
OG0011414	CARHR099210	Aa_G504320.h1.t1
OG0011415	CARHR100020	Aa_G358490.h1.t1
OG0011416	CARHR100400	Aa_G26860.h1.t1
OG0011417	CARHR100800	Aa_G400000.h1.t1
OG0011418	CARHR101330	Aa_G76870.h1.t1
OG0011419	CARHR101540	Aa_G77070.h1.t1
OG0011421	CARHR102760	Aa_G330.h1.t1
OG0011422	CARHR104070	Aa_G194540.h1.t1
OG0011423	CARHR103900	Aa_G378690.h1.t1, Aa_G890940.h1.t1
OG0011424	CARHR103860	Aa_G116400.h1.t1
OG0011425	CARHR103770	Aa_G116350.h1.t1
OG0011426	CARHR103410	Aa_G579490.h1.t1, Aa_G326200.h1.t1
OG0011427	CARHR103280	Aa_G196610.h1.t1
OG0011428	CARHR065130	Aa_G105460.h1.t1, Aa_G87500.h1.t1
OG0011429	CARHR105840	Aa_G384580.h1.t1
OG0011430	CARHR106370	Aa_G81630.h1.t1
OG0011431	CARHR106470	Aa_G110350.h1.t1
OG0011432	CARHR107770	Aa_G344750.h1.t1
OG0011433	CARHR108490	Aa_G197400.h1.t1
OG0011434	CARHR109070	Aa_G325950.h1.t1
OG0011435	CARHR108940	Aa_G415520.h1.t1
OG0011436	CARHR109450	Aa_G185810.h1.t1
OG0011438	CARHR109940	Aa_G143490.h1.t1
OG0011439	CARHR110260	Aa_G64090.h1.t1
OG0011441	CARHR110700, CARHR174390	Aa_G212220.h1.t1
OG0011442	CARHR111030	Aa_G194830.h1.t1
OG0011443	CARHR053830, CARHR111540	Aa_G505070.h1.t1
OG0011444	CARHR111470	Aa_G344700.h1.t1, Aa_G440820.h1.t1
OG0011445	CARHR044380	Aa_G610360.h1.t1
OG0011447	CARHR043680	Aa_G74200.h1.t1
OG0011448	CARHR043560	Aa_G74110.h1.t1
OG0011449	CARHR042120	Aa_G677560.h1.t1
OG0011451	CARHR041950	Aa_G166380.h1.t1
OG0011452	CARHR095980	Aa_G152420.h1.t1
OG0011453	CARHR039520	Aa_G513240.h1.t1
OG0011454	CARHR038180	Aa_G110630.h1.t1
OG0011455	CARHR037680	Aa_G57520.h1.t1
OG0011456	CARHR222540	Aa_G461400.h1.t1
OG0011458	CARHR128890	Aa_G562830.h1.t1
OG0011459	CARHR128880	Aa_G406510.h1.t1
OG0011460	CARHR128720	Aa_G281350.h1.t1
OG0011461	CARHR128540	Aa_G12130.h1.t1
OG0011462	CARHR161840	Aa_G300340.h1.t1
OG0011463	CARHR161950	Aa_G339210.h1.t1
OG0011464	CARHR029500	Aa_G248910.h1.t1
OG0011465	CARHR162730	Aa_G111400.h1.t1
OG0011466	CARHR162750	Aa_G111360.h1.t1
OG0011467	CARHR162860	Aa_G395680.h1.t1
OG0011468	CARHR162990	Aa_G211620.h1.t1
OG0011469	CARHR235740	Aa_G200880.h1.t1
OG0011471	CARHR164580	Aa_G511060.h1.t1
OG0011472	CARHR164820	Aa_G381350.h1.t1
OG0011473	CARHR165240	Aa_G601470.h1.t1
OG0011474	CARHR165820	Aa_G494910.h1.t1
OG0011475	CARHR165960	Aa_G591590.h1.t1, Aa_G591520.h1.t1, Aa_G591550.h1.t1
OG0011476	CARHR167040	Aa_G483470.h1.t1
OG0011477	CARHR167240	Aa_G238690.h1.t1
OG0011478	CARHR167270	Aa_G238660.h1.t1
OG0011479	CARHR167700	Aa_G114920.h1.t1
OG0011480	CARHR168390	Aa_G221120.h1.t1
OG0011481	CARHR168540	Aa_G98510.h1.t1
OG0011482	CARHR008620	Aa_G80820.h1.t1
OG0011483	CARHR169870	Aa_G367910.h1.t1, Aa_G686890.h1.t1
OG0011485	CARHR170800	Aa_G77260.h1.t1
OG0011486	CARHR171060	Aa_G353950.h1.t1
OG0011487	CARHR171370	Aa_G58000.h1.t1, Aa_G53680.h1.t1
OG0011488	CARHR141130	Aa_G17120.h1.t1
OG0011489	CARHR171980	Aa_G128100.h1.t1
OG0011490	CARHR172070	Aa_G33510.h1.t1
OG0011492	CARHR172120	Aa_G33560.h1.t1
OG0011493	CARHR172310	Aa_G2300.h1.t1
OG0011494	CARHR172620	Aa_G775390.h1.t1
OG0011495	CARHR172730	Aa_G167710.h1.t1
OG0011496	CARHR172800	Aa_G167790.h1.t1
OG0011497	CARHR172980	Aa_G236540.h1.t1
OG0011499	CARHR173450	Aa_G163700.h1.t1
OG0011500	CARHR291630	Aa_G273030.h1.t1
OG0011501	CARHR291410	Aa_G273260.h1.t1
OG0011502	CARHR119460	Aa_G610100.h1.t1, Aa_G530930.h1.t1, Aa_G597250.h1.t1, Aa_G159980.h1.t1, Aa_G23190.h1.t1, Aa_G35540.h1.t1
OG0011503	CARHR160660	Aa_G451300.h1.t1
OG0011505	CARHR160460	Aa_G11470.h1.t1
OG0011507	CARHR161330	Aa_G178560.h1.t1
OG0011508	CARHR165610	Aa_G213560.h1.t1
OG0011510	CARHR172160	Aa_G2150.h1.t1
OG0011511	CARHR175940	Aa_G566480.h1.t1
OG0011514	CARHR127730	Aa_G113450.h1.t1
OG0011516	CARHR069480	Aa_G281660.h1.t1
OG0011517	CARHR066570	Aa_G577510.h1.t1
OG0011518	CARHR066540	Aa_G577500.h1.t1
OG0011519	CARHR234980	Aa_G107290.h1.t1
OG0011520	CARHR236180	Aa_G44670.h1.t1
OG0011521	CARHR237810	Aa_G828630.h1.t1
OG0011522	CARHR238780	Aa_G190600.h1.t1
OG0011523	CARHR005220	Aa_G219930.h1.t1
OG0011525	CARHR008060, CARHR008070	Aa_G151800.h1.t1, Aa_G151810.h1.t1
OG0011526	CARHR011440	Aa_G432840.h1.t1, Aa_G232710.h1.t1, Aa_G432850.h1.t1
OG0011527	CARHR050140	Aa_G548740.h1.t1
OG0011527	CARHR012050	Aa_G339010.h1.t1
OG0011528	CARHR013920	Aa_G109530.h1.t1, Aa_G109530.h2.t1
OG0011529	CARHR015150	Aa_G115510.h1.t1
OG0011530	CARHR016730	Aa_G205020.h1.t1
OG0011531	CARHR017820, CARHR261670	Aa_G349030.h1.t1
OG0011532	CARHR018010	Aa_G188700.h1.t1
OG0011533	CARHR021290	Aa_G334110.h1.t1
OG0011534	CARHR022050	Aa_G454190.h1.t1
OG0011535	CARHR022480	Aa_G166090.h1.t1
OG0011536	CARHR216690	Aa_G280780.h1.t1
OG0011537	CARHR061240	Aa_G81870.h1.t1
OG0011539	CARHR059680	Aa_G303710.h1.t1
OG0011544	CARHR110780	Aa_G576230.h1.t1
OG0011545	CARHR111310	Aa_G627450.h1.t1
OG0011546	CARHR109840	Aa_G244970.h1.t1
OG0011548	CARHR088330	Aa_G535000.h1.t1
OG0011549	CARHR084450	Aa_G324470.h1.t1
OG0011550	CARHR212150	Aa_G264650.h1.t1
OG0011551	CARHR209370	Aa_G337150.h1.t1
OG0011552	CARHR208960	Aa_G181590.h1.t1
OG0011553	CARHR251100	Aa_G188840.h1.t1
OG0011554	CARHR231330, CARHR231320	Aa_G613230.h1.t1, Aa_G748470.h1.t1
OG0011555	CARHR230080	Aa_G171510.h1.t1
OG0011556	CARHR029760	Aa_G389860.h1.t1
OG0011557	CARHR027200	Aa_G130890.h1.t1
OG0011558	CARHR124690	Aa_G589110.h1.t1
OG0011559	CARHR202300	Aa_G486100.h1.t1
OG0011560	CARHR268480	Aa_G441940.h1.t1
OG0011561	CARHR200600	Aa_G155030.h1.t1
OG0011563	CARHR266660	Aa_G372270.h1.t1
OG0011566	CARHR271990	Aa_G31470.h1.t1
OG0011567	CARHR192780	Aa_G68290.h1.t1
OG0011568	CARHR193160	Aa_G478100.h1.t1
OG0011569	CARHR064710	Aa_G181230.h1.t1
OG0011570	CARHR193450	Aa_G181450.h1.t1
OG0011571	CARHR277970	Aa_G268300.h1.t1
OG0011572	CARHR005250	Aa_G219960.h1.t1
OG0011573	CARHR284510, CARHR015380	Aa_G284070.h1.t1
OG0011574	CARHR016360	Aa_G322230.h1.t1
OG0011578	CARHR060940	Aa_G698400.h2.t1, Aa_G698400.h1.t1, Aa_G609190.h1.t1
OG0011581	CARHR115560	Aa_G35780.h1.t1
OG0011582	CARHR123340	Aa_G85510.h1.t1
OG0011584	CARHR253990, CARHR142320, CARHR142310	Aa_G177960.h1.t1
OG0011586	CARHR242720	Aa_G97290.h1.t1, Aa_G97280.h1.t1
OG0011588	CARHR231660	Aa_G92270.h1.t1
OG0011590	CARHR182450	Aa_G9500.h1.t1
OG0011591	CARHR289140	Aa_G298100.h1.t1
OG0011603	CARHR236490	Aa_G187490.h1.t1
OG0011604	CARHR236500	Aa_G187480.h1.t1
OG0011605	CARHR236800	Aa_G450000.h1.t1
OG0011608	CARHR237190	Aa_G158730.h1.t1
OG0011609	CARHR237690	Aa_G301330.h1.t1
OG0011610	CARHR109260	Aa_G426600.h1.t1
OG0011611	CARHR238290	Aa_G659200.h1.t1
OG0011612	CARHR238380	Aa_G489450.h1.t1
OG0011613	CARHR238410	Aa_G489420.h1.t1
OG0011614	CARHR238430	Aa_G432040.h1.t1
OG0011615	CARHR238450	Aa_G432060.h1.t1
OG0011616	CARHR238600	Aa_G632590.h1.t1
OG0011617	CARHR238830	Aa_G190680.h1.t1
OG0011618	CARHR239410	Aa_G431990.h1.t1, Aa_G351760.h1.t1, Aa_G59810.h1.t1
OG0011619	CARHR008680	Aa_G80770.h1.t1
OG0011620	CARHR239740	Aa_G74850.h1.t1
OG0011621	CARHR240530	Aa_G596820.h1.t1, Aa_G424860.h1.t1
OG0011622	CARHR240580	Aa_G153880.h1.t1
OG0011623	CARHR128740	Aa_G713010.h1.t1
OG0011624	CARHR240850	Aa_G26500.h1.t1
OG0011625	CARHR191600	Aa_G9030.h1.t1
OG0011627	CARHR064630	Aa_G297610.h1.t1, Aa_G297600.h1.t1
OG0011628	CARHR192740	Aa_G68250.h1.t1
OG0011629	CARHR242530	Aa_G258790.h1.t1
OG0011630	CARHR242920	Aa_G667950.h1.t1
OG0011631	CARHR243520	Aa_G118840.h1.t1
OG0011632	CARHR030660	Aa_G299210.h1.t1
OG0011633	CARHR118950, CARHR030710	Aa_G299250.h1.t1
OG0011635	CARHR030960	Aa_G434700.h1.t1
OG0011636	CARHR286980	Aa_G434800.h1.t1, Aa_G434780.h1.t1
OG0011637	CARHR031440	Aa_G302430.h1.t1
OG0011638	CARHR031520	Aa_G489280.h1.t1
OG0011639	CARHR031550	Aa_G489300.h1.t1
OG0011640	CARHR031890	Aa_G109350.h1.t1
OG0011641	CARHR032010	Aa_G16500.h1.t1
OG0011642	CARHR223670	Aa_G16670.h1.t1
OG0011643	CARHR223480	Aa_G296000.h1.t1
OG0011644	CARHR223220	Aa_G406660.h1.t1
OG0011645	CARHR223190	Aa_G406690.h1.t1
OG0011646	CARHR222910	Aa_G49360.h1.t1
OG0011647	CARHR113490	Aa_G91710.h1.t1
OG0011648	CARHR055600	Aa_G62090.h1.t1
OG0011649	CARHR118450	Aa_G371740.h1.t1
OG0011650	CARHR055790	Aa_G256300.h1.t1
OG0011651	CARHR056030	Aa_G316170.h1.t1
OG0011652	CARHR284430	Aa_G252540.h1.t1
OG0011653	CARHR055040, CARHR049350	Aa_G7600.h1.t1
OG0011654	CARHR055010	Aa_G7620.h1.t1
OG0011655	CARHR054480	Aa_G362000.h1.t1
OG0011656	CARHR009810	Aa_G635810.h1.t1
OG0011657	CARHR053810	Aa_G656800.h1.t1
OG0011658	CARHR283830	Aa_G282520.h1.t1
OG0011659	CARHR052860	Aa_G137220.h1.t1, Aa_G17420.h1.t1
OG0011660	CARHR052760	Aa_G147480.h1.t1
OG0011661	CARHR216000	Aa_G267710.h1.t1, Aa_G456700.h1.t1
OG0011662	CARHR052450	Aa_G600650.h1.t1
OG0011663	CARHR179730	Aa_G316920.h1.t1
OG0011666	CARHR012040	Aa_G339020.h1.t1
OG0011667	CARHR144060	Aa_G278150.h1.t1
OG0011668	CARHR144270	Aa_G244070.h1.t1
OG0011669	CARHR144330	Aa_G244010.h1.t1
OG0011670	CARHR023340	Aa_G399830.h1.t1
OG0011671	CARHR144390	Aa_G312320.h1.t1
OG0011673	CARHR144820	Aa_G323310.h1.t1
OG0011674	CARHR145060	Aa_G484310.h1.t1
OG0011675	CARHR145140	Aa_G344890.h1.t1
OG0011676	CARHR145490	Aa_G171930.h1.t1
OG0011677	CARHR145760	Aa_G480400.h1.t1
OG0011678	CARHR146610	Aa_G328990.h1.t1
OG0011679	CARHR288550	Aa_G227080.h1.t1
OG0011680	CARHR146660	Aa_G409760.h1.t1
OG0011681	CARHR146860	Aa_G257420.h1.t1
OG0011682	CARHR147490	Aa_G276880.h1.t1
OG0011683	CARHR147660	Aa_G25650.h1.t1, Aa_G25650.h2.t1
OG0011684	CARHR148320	Aa_G120800.h1.t1
OG0011685	CARHR148480	Aa_G424670.h1.t1
OG0011686	CARHR261480	Aa_G459590.h1.t1
OG0011687	CARHR151910	Aa_G234260.h1.t1
OG0011689	CARHR059520	Aa_G544030.h1.t1
OG0011690	CARHR059060	Aa_G190960.h1.t1, Aa_G756430.h1.t1
OG0011691	CARHR058960	Aa_G3680.h1.t1
OG0011692	CARHR058720	Aa_G424330.h1.t1
OG0011693	CARHR058490	Aa_G633550.h1.t1, Aa_G214920.h1.t1
OG0011694	CARHR058420	Aa_G288130.h1.t1
OG0011695	CARHR058260	Aa_G211020.h1.t1
OG0011696	CARHR292170	Aa_G201310.h1.t1
OG0011697	CARHR057900	Aa_G387700.h1.t1
OG0011698	CARHR003620	Aa_G341230.h1.t1
OG0011699	CARHR263660	Aa_G194970.h1.t1
OG0011700	CARHR028160	Aa_G133910.h1.t1
OG0011701	CARHR046300	Aa_G277430.h1.t1
OG0011702	CARHR046390	Aa_G488540.h1.t1
OG0011703	CARHR046450	Aa_G488470.h1.t1
OG0011704	CARHR046490	Aa_G270090.h1.t1
OG0011705	CARHR046790	Aa_G681170.h1.t1
OG0011706	CARHR047320	Aa_G65920.h1.t1
OG0011707	CARHR047680	Aa_G234490.h1.t1
OG0011708	CARHR048330	Aa_G95350.h1.t1
OG0011710	CARHR050440, CARHR289620	Aa_G357240.h1.t1, Aa_G202710.h1.t1
OG0011711	CARHR049130	Aa_G262880.h1.t1
OG0011712	CARHR087100	Aa_G40270.h1.t1
OG0011713	CARHR233580	Aa_G5850.h1.t1
OG0011714	CARHR159510, CARHR166750	Aa_G728370.h1.t1
OG0011715	CARHR136080	Aa_G144270.h1.t1
OG0011716	CARHR135790	Aa_G401770.h1.t1
OG0011717	CARHR135740	Aa_G401710.h1.t1
OG0011718	CARHR083430	Aa_G101430.h1.t1
OG0011720	CARHR083880, CARHR083890	Aa_G403530.h1.t1
OG0011721	CARHR083950	Aa_G34830.h1.t1
OG0011722	CARHR083980	Aa_G34800.h1.t1
OG0011723	CARHR084400	Aa_G34460.h1.t1
OG0011724	CARHR266290	Aa_G206890.h1.t1
OG0011725	CARHR084670	Aa_G322240.h1.t1
OG0011726	CARHR084790	Aa_G419520.h1.t1
OG0011727	CARHR084940	Aa_G586930.h1.t1, Aa_G586950.h1.t1
OG0011728	CARHR085250	Aa_G137070.h1.t1
OG0011729	CARHR085310	Aa_G137010.h1.t1
OG0011730	CARHR085360	Aa_G136940.h1.t1
OG0011731	CARHR085370	Aa_G136930.h1.t1
OG0011732	CARHR085420	Aa_G136900.h1.t1
OG0011733	CARHR085480	Aa_G136830.h1.t1
OG0011734	CARHR085550	Aa_G710110.h1.t1
OG0011735	CARHR086220	Aa_G695020.h1.t1
OG0011736	CARHR086620	Aa_G314030.h1.t1, Aa_G5350.h1.t1
OG0011737	CARHR258760	Aa_G201690.h1.t1
OG0011738	CARHR258440	Aa_G584320.h1.t1, Aa_G73960.h1.t1
OG0011739	CARHR258450	Aa_G73930.h1.t1
OG0011740	CARHR258370	Aa_G97310.h1.t1
OG0011741	CARHR257500	Aa_G424180.h1.t1
OG0011742	CARHR257380	Aa_G124240.h1.t1
OG0011743	CARHR256990	Aa_G153100.h1.t1
OG0011744	CARHR256960	Aa_G498060.h1.t1, Aa_G391110.h1.t1
OG0011745	CARHR256880	Aa_G83900.h1.t1
OG0011746	CARHR264090	Aa_G84120.h1.t1
OG0011747	CARHR264300	Aa_G338140.h1.t1
OG0011748	CARHR264310	Aa_G503920.h1.t1
OG0011749	CARHR264930	Aa_G375200.h1.t1
OG0011750	CARHR265300	Aa_G372050.h1.t1, Aa_G491480.h1.t1, Aa_G396880.h1.t1
OG0011752	CARHR265420	Aa_G629810.h1.t1
OG0011753	CARHR293240	Aa_G177460.h1.t1, Aa_G244090.h1.t1
OG0011755	CARHR266810	Aa_G82390.h1.t1
OG0011756	CARHR267330	Aa_G88100.h1.t1
OG0011757	CARHR267140	Aa_G88230.h1.t1
OG0011758	CARHR267080	Aa_G141210.h1.t1
OG0011759	CARHR267540	Aa_G335480.h1.t1
OG0011760	CARHR267810	Aa_G123520.h1.t1
OG0011761	CARHR267850	Aa_G123490.h1.t1
OG0011762	CARHR268250	Aa_G149040.h1.t1
OG0011763	CARHR234510	Aa_G234110.h1.t1
OG0011764	CARHR268730	Aa_G59080.h1.t1
OG0011765	CARHR268880	Aa_G48470.h1.t1
OG0011766	CARHR269040	Aa_G417990.h1.t1
OG0011768	CARHR269420	Aa_G537150.h1.t1
OG0011769	CARHR054630	Aa_G253190.h1.t1
OG0011770	CARHR269580	Aa_G216670.h1.t1
OG0011771	CARHR270310, CARHR152790	Aa_G22160.h1.t1
OG0011772	CARHR270890	Aa_G331640.h1.t1
OG0011773	CARHR270910	Aa_G68990.h1.t1
OG0011774	CARHR271000	Aa_G69080.h1.t1
OG0011775	CARHR271370	Aa_G228150.h1.t1
OG0011776	CARHR271480	Aa_G227650.h1.t1
OG0011777	CARHR271670	Aa_G31730.h1.t1
OG0011779	CARHR294470	Aa_G312940.h1.t1
OG0011781	CARHR200270	Aa_G349800.h1.t1
OG0011782	CARHR201300	Aa_G278970.h1.t1
OG0011784	CARHR201730	Aa_G116830.h1.t1
OG0011785	CARHR202370	Aa_G168840.h1.t1
OG0011786	CARHR202510	Aa_G793320.h1.t1, Aa_G168690.h1.t1
OG0011787	CARHR202740	Aa_G98310.h1.t1
OG0011788	CARHR202970, CARHR202960, CARHR202980	Aa_G159110.h1.t1
OG0011789	CARHR203550	Aa_G152850.h1.t1, Aa_G3740.h1.t1
OG0011790	CARHR278460	Aa_G51370.h1.t1, Aa_G27210.h1.t1
OG0011791	CARHR203810	Aa_G231090.h1.t1
OG0011792	CARHR203980	Aa_G365600.h1.t1, Aa_G307090.h1.t1
OG0011793	CARHR204020	Aa_G365560.h1.t1
OG0011794	CARHR204340	Aa_G521430.h1.t1
OG0011795	CARHR204430	Aa_G210840.h1.t1
OG0011796	CARHR204500	Aa_G210770.h1.t1
OG0011797	CARHR204550	Aa_G210740.h1.t1
OG0011798	CARHR204650	Aa_G210640.h1.t1
OG0011799	CARHR205390	Aa_G76430.h1.t1
OG0011800	CARHR205550	Aa_G471550.h1.t1
OG0011801	CARHR205780	Aa_G275540.h1.t1
OG0011802	CARHR205870	Aa_G56650.h1.t1
OG0011803	CARHR205880	Aa_G762810.h1.t1
OG0011804	CARHR224310	Aa_G423240.h1.t1
OG0011805	CARHR224550	Aa_G152290.h1.t1
OG0011806	CARHR225090	Aa_G155420.h1.t1
OG0011807	CARHR016950	Aa_G377570.h1.t1, Aa_G1025850.h1.t1
OG0011808	CARHR225290	Aa_G340020.h1.t1
OG0011809	CARHR225300	Aa_G340010.h1.t1
OG0011810	CARHR288450	Aa_G244650.h1.t1
OG0011811	CARHR226050	Aa_G78210.h1.t1
OG0011812	CARHR226130	Aa_G357030.h1.t1
OG0011813	CARHR226660	Aa_G448190.h1.t1
OG0011814	CARHR226760	Aa_G204080.h1.t1, Aa_G204090.h1.t1
OG0011815	CARHR226770	Aa_G204070.h1.t1
OG0011816	CARHR226860	Aa_G204010.h1.t1
OG0011817	CARHR226880	Aa_G203980.h1.t1
OG0011818	CARHR226960	Aa_G203920.h1.t1
OG0011819	CARHR227130	Aa_G221290.h1.t1
OG0011820	CARHR227220	Aa_G245280.h1.t1
OG0011821	CARHR227230	Aa_G245270.h1.t1
OG0011822	CARHR227240	Aa_G245260.h1.t1
OG0011823	CARHR227460	Aa_G580390.h1.t1
OG0011824	CARHR227490	Aa_G621210.h1.t1
OG0011825	CARHR227510	Aa_G621220.h1.t1
OG0011826	CARHR228270, CARHR228260	Aa_G398610.h1.t1
OG0011827	CARHR228430	Aa_G408950.h1.t1
OG0011828	CARHR228480	Aa_G298500.h1.t1
OG0011829	CARHR228810	Aa_G117460.h1.t1
OG0011830	CARHR228870	Aa_G156180.h1.t1
OG0011831	CARHR228980	Aa_G371060.h1.t1
OG0011832	CARHR229080	Aa_G380860.h1.t1
OG0011833	CARHR229150	Aa_G517280.h1.t1
OG0011834	CARHR229390	Aa_G660290.h1.t1, Aa_G660290.h2.t1
OG0011836	CARHR230910, CARHR112970	Aa_G55710.h1.t1
OG0011837	CARHR231130	Aa_G417300.h1.t1
OG0011838	CARHR231220	Aa_G124490.h1.t1
OG0011839	CARHR231240	Aa_G124470.h1.t1
OG0011840	CARHR231350	Aa_G500520.h1.t1
OG0011841	CARHR032140, CARHR157540, CARHR147180, CARHR163470	Aa_G167080.h1.t1
OG0011842	CARHR032160	Aa_G618620.h1.t1
OG0011843	CARHR032330	Aa_G380470.h1.t1
OG0011844	CARHR220280, CARHR032780	Aa_G124900.h1.t1
OG0011845	CARHR032900	Aa_G300830.h1.t1
OG0011846	CARHR032920	Aa_G300860.h1.t1
OG0011847	CARHR033830	Aa_G276610.h1.t1
OG0011848	CARHR034060	Aa_G507040.h1.t1
OG0011849	CARHR034170	Aa_G737020.h1.t1
OG0011850	CARHR034380	Aa_G354020.h1.t1
OG0011851	CARHR106320	Aa_G101110.h1.t1
OG0011852	CARHR036020	Aa_G82620.h1.t1
OG0011853	CARHR211820	Aa_G54050.h1.t1
OG0011854	CARHR035400	Aa_G462850.h1.t1
OG0011856	CARHR293210, CARHR036210	Aa_G533080.h1.t1
OG0011857	CARHR037330	Aa_G29420.h1.t1
OG0011858	CARHR037320	Aa_G29410.h1.t1
OG0011859	CARHR292440	Aa_G127480.h1.t1
OG0011860	CARHR036350	Aa_G128450.h1.t1
OG0011861	CARHR195660	Aa_G255830.h1.t1
OG0011862	CARHR027550	Aa_G48040.h1.t1
OG0011863	CARHR027890	Aa_G472900.h1.t1
OG0011864	CARHR028480	Aa_G366330.h1.t1
OG0011865	CARHR028950	Aa_G108490.h1.t1
OG0011866	CARHR029170	Aa_G108300.h1.t1, Aa_G69710.h1.t1
OG0011867	CARHR029310	Aa_G667480.h1.t1
OG0011868	CARHR029280	Aa_G538640.h1.t1
OG0011869	CARHR030300	Aa_G216410.h1.t1
OG0011870	CARHR243880	Aa_G426420.h1.t1
OG0011871	CARHR244520	Aa_G285800.h1.t1
OG0011872	CARHR244720	Aa_G179470.h1.t1
OG0011873	CARHR245280	Aa_G363190.h1.t1
OG0011874	CARHR245300	Aa_G363210.h1.t1
OG0011875	CARHR245480	Aa_G139540.h1.t1
OG0011876	CARHR245860	Aa_G552920.h1.t1, Aa_G153320.h1.t1
OG0011877	CARHR246500	Aa_G294380.h1.t1
OG0011878	CARHR246510	Aa_G294360.h1.t1
OG0011879	CARHR246710	Aa_G486250.h1.t1
OG0011880	CARHR246770	Aa_G486330.h1.t1
