Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0011792	CARHR203980	Np003G135520, Np003G135600
OG0011793	CARHR204020	Np003G135490
OG0011794	CARHR204340	Np003G135140
OG0011795	CARHR204430	Np003G134980
OG0011796	CARHR204500	Np003G134870
OG0011797	CARHR204550	Np003G134830
OG0011798	CARHR204650	Np005G269030, Np003G134700
OG0011799	CARHR205390	Np003G133790
OG0011800	CARHR205550	Np003G133560
OG0011801	CARHR205780	Np003G133310
OG0011802	CARHR205870	Np003G133190
OG0011803	CARHR205880	Np003G133160
OG0011804	CARHR224310	Np005G294150
OG0011806	CARHR225090	Np005G291970
OG0011807	CARHR016950	Np004G239720
OG0011808	CARHR225290	Np005G291610
OG0011809	CARHR225300	Np005G291600
OG0011810	CARHR288450, CARHR225840	Np005G302690, Np005G290460
OG0011811	CARHR226050	Np005G290190
OG0011812	CARHR226130	Np005G290130
OG0011813	CARHR226660	Np005G289040
OG0011814	CARHR226760	Np005G288820
OG0011815	CARHR226770	Np005G288800
OG0011816	CARHR226860	Np005G288700
OG0011817	CARHR226880	Np005G288660
OG0011818	CARHR226960	Np005G288630
OG0011819	CARHR227130	Np005G288460
OG0011820	CARHR227220	Np005G288300
OG0011821	CARHR227230	Np005G288290
OG0011822	CARHR227240	Np005G288280
OG0011823	CARHR227460	Np005G287120
OG0011824	CARHR227490	Np005G287140
OG0011825	CARHR227510	Np005G287160
OG0011826	CARHR228270, CARHR228260	Np005G286850
OG0011827	CARHR228430	Np005G286730
OG0011828	CARHR228480	Np005G286630
OG0011829	CARHR228810	Np005G286180
OG0011830	CARHR228870	Np005G285970
OG0011831	CARHR228980	Np005G285820, Np005G285810
OG0011832	CARHR229080	Np005G285780
OG0011833	CARHR229150	Np005G285700
OG0011834	CARHR229390	Np005G285260
OG0011836	CARHR230910, CARHR112970	Np005G283670
OG0011837	CARHR231130	Np005G283260
OG0011838	CARHR231220	Np005G283160
OG0011839	CARHR231240	Np005G283140
OG0011840	CARHR231350	Np005G283030
OG0011841	CARHR032140, CARHR157540, CARHR147180, CARHR163470	Np004G205680
OG0011842	CARHR032160	Np004G205700
OG0011843	CARHR032330	Np004G205840
OG0011844	CARHR220280, CARHR032780	Np004G206320
OG0011845	CARHR032900	Np004G206400
OG0011846	CARHR032920	Np004G206420
OG0011847	CARHR033830	Np004G208750
OG0011848	CARHR034060	Np004G204070
OG0011849	CARHR034170	Np004G204240, Np004G203930
OG0011850	CARHR034380	Np003G135010
OG0011851	CARHR106320	Np002G087490
OG0011852	CARHR036020	Np004G202510
OG0011853	CARHR211820	Np003G125430
OG0011854	CARHR035400	Np004G203020
OG0011855	CARHR134190	Np004G210390
OG0011856	CARHR293210, CARHR036210	Np004G201990
OG0011857	CARHR037330	Np004G200340
OG0011858	CARHR037320	Np004G200350
OG0011859	CARHR292440	Np004G203810
OG0011860	CARHR036350	Np004G201870
OG0011861	CARHR195660	Np003G144860
OG0011862	CARHR027550	Np004G210890
OG0011863	CARHR027890	Np004G211340
OG0011864	CARHR028480	Np004G211970
OG0011865	CARHR028950	Np004G212740
OG0011866	CARHR029170	Np004G213030
OG0011867	CARHR029310	Np004G213330
OG0011868	CARHR029280	Np004G213390
OG0011869	CARHR030300	Np004G214660
OG0011870	CARHR243880	Np005G266700, Np005G266650
OG0011871	CARHR244520	Np005G267740
OG0011872	CARHR244720	Np005G268020
OG0011873	CARHR245280	Np005G268630
OG0011874	CARHR245300	Np005G268650
OG0011875	CARHR245480	Np005G268780
OG0011876	CARHR245860	Np005G269390
OG0011877	CARHR246500	Np005G262510
OG0011878	CARHR246510	Np005G262480
OG0011879	CARHR246710	Np005G262250
OG0011880	CARHR246770	Np005G262180
OG0011881	CARHR247070	Np005G261820
OG0011882	CARHR247340	Np005G261540
OG0011883	CARHR247650	Np005G261120
OG0011884	CARHR247710	Np005G261070
OG0011885	CARHR247790, CARHR247780	Np005G260930
OG0011886	CARHR247820	Np004G215620, Np005G260890
OG0011887	CARHR247900	Np005G260700
OG0011888	CARHR053140, CARHR053160, CARHR294450	Np005G260600
OG0011889	CARHR294370	Np005G260510
OG0011890	CARHR294330	Np005G260480
OG0011891	CARHR294050	Np005G260100
OG0011892	CARHR294070	Np005G260120
OG0011893	CARHR293910	Np005G259980
OG0011895	CARHR216570	Np005G310740, Np005G310800, Np005G310760
OG0011896	CARHR216130	Np005G311120
OG0011897	CARHR215880, CARHR215870	Np005G311310
OG0011898	CARHR034680	Np005G311580
OG0011899	CARHR215720	Np005G311550
OG0011900	CARHR214670	Np005G312810
OG0011901	CARHR263780	Np005G314320
OG0011902	CARHR262930	Np005G315450
OG0011903	CARHR129190	Np006G340990
OG0011904	CARHR135180	Np006G340890
OG0011905	CARHR030800	Np004G215750
OG0011907	CARHR129640	Np006G340470
OG0011908	CARHR129460	Np006G340700
OG0011909	CARHR213220	Np005G318970
OG0011910	CARHR129890	Np006G340180
OG0011911	CARHR260710	Np003G177390
OG0011912	CARHR260630	Np001G031510, Np003G177360
OG0011913	CARHR260360	Np003G176830, Np003G176910
OG0011914	CARHR260020	Np003G176240, Np002G117620
OG0011915	CARHR259990	Np003G176170
OG0011916	CARHR259960	Np003G176100
OG0011917	CARHR259950	Np003G176090
OG0011918	CARHR259940	Np003G176030
OG0011919	CARHR255950	Np003G178720
OG0011920	CARHR259680	Np003G175850
OG0011921	CARHR259340	Np003G175360
OG0011922	CARHR259410	Np003G175430
OG0011923	CARHR128190	Np006G342770
OG0011924	CARHR128060	Np006G343090
OG0011925	CARHR128020	Np006G343240
OG0011926	CARHR127850	Np006G343490
OG0011927	CARHR127840	Np006G343580
OG0011928	CARHR127690	Np006G343860
OG0011929	CARHR127580	Np006G344050
OG0011930	CARHR127550	Np006G344830, Np009G432530
OG0011932	CARHR002040	Np004G257690
OG0011933	CARHR186790	Np001G041890
OG0011934	CARHR181470	Np001G042230
OG0011935	CARHR181730	Np001G042290
OG0011936	CARHR181510	Np001G042520
OG0011937	CARHR181820	Np001G042580
OG0011938	CARHR184540	Np001G042950
OG0011939	CARHR284310	Np002G085310
OG0011940	CARHR261150	Np003G177960
OG0011941	CARHR255860	Np003G178840
OG0011942	CARHR255850	Np003G178850, Np003G179340
OG0011943	CARHR255780, CARHR262530	Np003G179570
OG0011944	CARHR255180	Np003G180420, Np003G180450
OG0011945	CARHR254700	Np003G181160
OG0011946	CARHR254370	Np003G181560
OG0011947	CARHR254310	Np002G124590, Np003G181620
OG0011948	CARHR254170	Np003G181770
OG0011949	CARHR254000	Np003G182110
OG0011950	CARHR253750	Np003G182560
OG0011951	CARHR253660	Np003G157220, Np003G182620
OG0011952	CARHR253450	Np003G182940
OG0011953	CARHR252700	Np003G183790
OG0011954	CARHR252670	Np003G183850
OG0011955	CARHR252150	Np003G184910
OG0011956	CARHR252040	Np003G185040
OG0011957	CARHR177360	Np001G038200
OG0011958	CARHR176680	Np001G037320
OG0011959	CARHR176280	Np001G036920
OG0011960	CARHR176150	Np001G036200
OG0011961	CARHR176020	Np007G379150
OG0011962	CARHR175650	Np001G035980
OG0011963	CARHR175610	Np001G035920
OG0011964	CARHR175000	Np001G034610
OG0011965	CARHR174610	Np001G034080
OG0011966	CARHR173850	Np001G031730
OG0011967	CARHR286840	Np005G309530
OG0011968	CARHR174040	Np001G016990
OG0011969	CARHR271770	Np003G155090
OG0011970	CARHR261980	Np005G316670
OG0011971	CARHR286850	Np005G309540
OG0011972	CARHR218600	Np005G308270
OG0011973	CARHR218670	Np005G308350
OG0011974	CARHR101070	Np007G387430
OG0011975	CARHR100670	Np007G387160
OG0011976	CARHR219160	Np005G309360
OG0011977	CARHR219170	Np005G309350
OG0011978	CARHR219330	Np005G307190
OG0011979	CARHR220180	Np005G306120
OG0011980	CARHR219860	Np005G306650
OG0011981	CARHR220300	Np005G305940
OG0011982	CARHR220450, CARHR220440	Np005G305800
OG0011983	CARHR220700	Np005G305190
OG0011984	CARHR220830	Np005G304830
OG0011985	CARHR221340	Np005G304190
OG0011986	CARHR221540	Np005G303860
OG0011987	CARHR221700	Np005G303750
OG0011988	CARHR222200	Np005G302960
OG0011989	CARHR290010	Np001G033710, Np005G302480
OG0011990	CARHR102610	Np005G316600
OG0011991	CARHR261820	Np005G317250, Np004G195010
OG0011992	CARHR261730	Np005G317400
OG0011993	CARHR261620	Np005G317570
OG0011994	CARHR261580	Np005G317630
OG0011995	CARHR261470	Np005G317810
OG0011996	CARHR261460, CARHR261450	Np005G317820
OG0011997	CARHR213310	Np005G318780
OG0011998	CARHR213430	Np005G318580
OG0011999	CARHR213000	Np005G319260
OG0012000	CARHR212950	Np005G319340
OG0012001	CARHR212910	Np005G319420
OG0012002	CARHR212610	Np005G320160
OG0012003	CARHR213490	Np005G320310
OG0012005	CARHR143300	Np006G320710
OG0012006	CARHR143260	Np001G048360
OG0012007	CARHR142700	Np006G321480
OG0012008	CARHR142350	Np006G323800, Np006G322040
OG0012009	CARHR141990	Np006G322540
OG0012010	CARHR141930	Np006G322640
OG0012011	CARHR141480	Np006G323130
OG0012012	CARHR171820	Np001G067340
OG0012014	CARHR141170	Np006G323540
OG0012015	CARHR140710	Np006G324190
OG0012016	CARHR140650	Np006G324260
OG0012017	CARHR140260	Np006G324890
OG0012018	CARHR140200	Np006G324920
OG0012019	CARHR139980	Np006G325280
OG0012020	CARHR139800	Np006G325490
OG0012021	CARHR139710	Np006G325590
OG0012022	CARHR193050	Np003G147900
OG0012023	CARHR138270	Np006G327290
OG0012024	CARHR138250	Np006G361680
OG0012025	CARHR138180	Np006G327490
OG0012026	CARHR138070	Np006G327610
OG0012027	CARHR137860	Np006G327980
OG0012028	CARHR137850	Np006G327990
OG0012029	CARHR137700	Np006G328300
OG0012030	CARHR137190	Np006G328920, Np006G328950
OG0012031	CARHR136990	Np006G329320
OG0012032	CARHR136840	Np006G329660
OG0012033	CARHR136750	Np006G329830
OG0012034	CARHR211930	Np003G125320
OG0012035	CARHR211670	Np003G125650
OG0012036	CARHR211610	Np003G125710
OG0012037	CARHR211130	Np003G126430
OG0012038	CARHR210600	Np003G126970
OG0012039	CARHR210230	Np003G127240
OG0012040	CARHR208840, CARHR209560	Np003G128190
OG0012041	CARHR208850, CARHR208870, CARHR209530	Np003G128230
OG0012042	CARHR193400	Np003G147510
OG0012043	CARHR193430	Np003G147460
OG0012044	CARHR192470	Np003G148630
OG0012045	CARHR192460	Np003G148640
OG0012046	CARHR192550	Np003G148550
OG0012047	CARHR192650	Np003G148410
OG0012048	CARHR192510	Np003G148590
OG0012049	CARHR191700	Np003G149740
OG0012050	CARHR191690	Np003G149760
OG0012051	CARHR191670	Np003G149780
OG0012052	CARHR191630	Np003G149830
OG0012053	CARHR191220	Np003G150360
OG0012054	CARHR191100	Np003G150510
OG0012055	CARHR190960	Np003G150710
OG0012056	CARHR199830	Np003G140430
OG0012057	CARHR274040	Np003G151890
OG0012058	CARHR273660	Np003G152230
OG0012059	CARHR285250	Np003G153670
OG0012060	CARHR285190	Np006G351020, Np003G153730
OG0012061	CARHR272840	Np003G153850
OG0012062	CARHR277130	Np001G006130
OG0012063	CARHR277310	Np001G005920
OG0012064	CARHR277720	Np001G005340
OG0012065	CARHR277730	Np001G005330
OG0012066	CARHR277840	Np001G005210
OG0012067	CARHR278060	Np001G004870
OG0012068	CARHR278330	Np001G004540
OG0012069	CARHR278710	Np001G004100
OG0012070	CARHR278870	Np001G003860
OG0012071	CARHR293800	Np001G003720
OG0012072	CARHR279190	Np001G003300
OG0012073	CARHR279440	Np001G003020
OG0012074	CARHR215690, CARHR279470	Np001G002980
OG0012075	CARHR279840	Np001G002530
OG0012076	CARHR280370	Np001G001930
OG0012077	CARHR280420	Np001G001870
OG0012078	CARHR280430	Np001G001840
OG0012079	CARHR280510	Np001G001760, Np006G367850
OG0012080	CARHR280540	Np001G001710
OG0012081	CARHR280820	Np001G001420
OG0012082	CARHR281560	Np001G000320
OG0012083	CARHR281630	Np001G000260
OG0012084	CARHR248180	Np003G189770
OG0012085	CARHR248960	Np003G188920
OG0012086	CARHR000590, CARHR000610	Np004G259360
OG0012087	CARHR248620	Np003G189250
OG0012088	CARHR000810	Np004G259070
OG0012089	CARHR001180	Np005G280620, Np005G280600, Np004G258700
OG0012090	CARHR249530	Np003G188110
OG0012091	CARHR249950	Np003G187590
OG0012092	CARHR249870	Np003G187400
OG0012093	CARHR249850	Np003G187420
OG0012094	CARHR249800	Np003G187480
OG0012095	CARHR249820	Np003G187460
OG0012096	CARHR249760	Np003G187580
OG0012097	CARHR249750	Np003G187330
OG0012098	CARHR249660	Np003G187200
OG0012099	CARHR250300	Np003G187040
OG0012100	CARHR250320	Np003G187020
OG0012101	CARHR250440	Np003G186910
OG0012102	CARHR250490	Np003G186860
OG0012103	CARHR250580	Np003G186740
OG0012104	CARHR250710	Np003G186630
OG0012105	CARHR250980	Np003G186230
OG0012106	CARHR251380	Np003G185750
OG0012107	CARHR251570	Np003G185590
OG0012108	CARHR251590	Np003G185580
OG0012109	CARHR251580	Np003G185570
OG0012110	CARHR251720	Np003G185400
OG0012111	CARHR251750	Np003G185360
OG0012112	CARHR251820	Np003G185220
OG0012113	CARHR251950, CARHR251870	Np003G185150
OG0012114	CARHR251970	Np003G185090
OG0012115	CARHR251980	Np003G185080
OG0012116	CARHR179100	Np001G040180, Np006G354550
OG0012117	CARHR179250	Np001G040410
OG0012118	CARHR179280	Np001G040460
OG0012119	CARHR179340	Np001G040490
OG0012120	CARHR179930	Np001G041000
OG0012121	CARHR180120	Np001G041230
OG0012123	CARHR126740	Np006G357340
OG0012124	CARHR126170	Np006G356620
OG0012125	CARHR004520, CARHR126490	Np006G357040
OG0012126	CARHR125880	Np006G356070
OG0012127	CARHR125410	Np006G355500
OG0012128	CARHR125320	Np006G355420
OG0012129	CARHR125170	Np006G355280, Np002G115430
OG0012131	CARHR124850	Np006G354830
OG0012132	CARHR124380	Np006G354040
OG0012133	CARHR123920, CARHR123930	Np006G347550, Np006G353230
OG0012134	CARHR123410	Np006G351420
OG0012135	CARHR123380	Np006G351530
OG0012136	CARHR123160	Np006G352280
OG0012137	CARHR123130	Np006G351220
OG0012138	CARHR122840	Np006G339200
OG0012139	CARHR122470	Np006G360450
OG0012140	CARHR122460	Np006G360400
OG0012141	CARHR122370	Np006G360260
OG0012142	CARHR122950	Np006G350560
OG0012143	CARHR121940	Np006G359900
OG0012144	CARHR121520	Np006G359440
OG0012145	CARHR121390	Np006G359310
OG0012146	CARHR121320	Np006G359170
OG0012147	CARHR121290	Np006G359160
OG0012148	CARHR120640	Np006G358520
OG0012149	CARHR120530	Np006G358390, Np006G358430, Np007G394890
OG0012150	CARHR120460	Np006G358190, Np006G358220, Np006G358140
OG0012151	CARHR120270	Np006G358040
OG0012152	CARHR120230	Np006G358030
OG0012154	CARHR120040	Np006G360760
OG0012155	CARHR120120	Np006G360720
OG0012156	CARHR119210, CARHR119110	Np006G361640
OG0012157	CARHR115270	Np004G205660
OG0012158	CARHR294500	Np006G359030, Np004G192700
OG0012159	CARHR118360	Np004G209790
OG0012160	CARHR118480	Np006G362660
OG0012161	CARHR287340	Np006G363090
OG0012162	CARHR115480	Np006G363320
OG0012163	CARHR115430	Np006G363220
OG0012164	CARHR234710	Np005G278500
OG0012165	CARHR075620	Np007G424640
OG0012166	CARHR075450	Np007G424800
OG0012167	CARHR075150	Np007G425160
OG0012168	CARHR212360	Np003G124850
OG0012169	CARHR212310	Np003G124900
OG0012170	CARHR239910	Np005G271010
OG0012171	CARHR234090	Np005G279140
OG0012172	CARHR075860	Np007G424410
OG0012173	CARHR075900	Np007G424350
OG0012174	CARHR076720	Np007G423110
OG0012175	CARHR077150	Np007G422550
OG0012176	CARHR077580	Np007G421950
OG0012177	CARHR077680	Np007G421760
OG0012178	CARHR077740	Np007G421690
OG0012179	CARHR077750	Np007G421680
OG0012180	CARHR078150	Np007G421230
OG0012182	CARHR078300	Np007G420890
OG0012183	CARHR078690	Np007G420510
OG0012184	CARHR078760, CARHR104900	Np007G420440
OG0012185	CARHR078910	Np007G420250
OG0012186	CARHR078970	Np007G420190
OG0012187	CARHR235680	Np005G276980
OG0012188	CARHR079510	Np007G419270
OG0012189	CARHR079730	Np007G418920
OG0012190	CARHR080030	Np007G418560
OG0012191	CARHR172090	Np001G067810
OG0012193	CARHR080890	Np007G417230
OG0012194	CARHR080970	Np007G417020, Np007G417060
OG0012195	CARHR207150	Np003G131970
OG0012196	CARHR081430	Np007G416400
OG0012197	CARHR081500	Np001G070040, Np007G416320
OG0012198	CARHR081520	Np007G416290
OG0012199	CARHR216920	Np005G310430
OG0012200	CARHR081820	Np007G415880
OG0012201	CARHR081860	Np001G031470, Np007G415840
OG0012202	CARHR083100	Np002G087700, Np007G414230
OG0012203	CARHR135530	Np006G331650
OG0012204	CARHR135520	Np006G331680
OG0012205	CARHR135430	Np006G331760
OG0012206	CARHR135230	Np006G332060
OG0012207	CARHR134990	Np006G332480
OG0012208	CARHR134700	Np005G306480, Np005G306490, Np006G333050
OG0012209	CARHR134000	Np006G334080
OG0012210	CARHR133830	Np006G334380
OG0012211	CARHR133790	Np006G334490
OG0012212	CARHR130230	Np006G339740
OG0012213	CARHR130620	Np006G339270
OG0012214	CARHR183710, CARHR183730, CARHR183740	Np001G017720
OG0012215	CARHR130910	Np006G338740
OG0012216	CARHR131060	Np006G338530
OG0012217	CARHR131290	Np006G338340
OG0012218	CARHR131340	Np006G338220
OG0012219	CARHR131530	Np006G337960
OG0012220	CARHR132460	Np006G336450, Np004G212310, Np006G336480
OG0012221	CARHR132560	Np006G336200
OG0012222	CARHR133080	Np006G335470
OG0012223	CARHR274780	Np001G009620
OG0012224	CARHR162010	Np001G054260
OG0012225	CARHR015740	Np004G226920, Np004G241150, Np004G241180
OG0012226	CARHR016090	Np004G240750
OG0012227	CARHR016120	Np004G240710
OG0012228	CARHR016160	Np004G240680
OG0012229	CARHR016200	Np004G240640
OG0012230	CARHR016860	Np004G239880
OG0012231	CARHR016960	Np004G239700
OG0012232	CARHR017180	Np004G239470
OG0012233	CARHR017210	Np004G239440
OG0012235	CARHR017340	Np004G239330
OG0012236	CARHR017480	Np004G239230
OG0012237	CARHR018460	Np004G238100
OG0012238	CARHR018740	Np004G237720
OG0012239	CARHR019040	Np004G237380
OG0012240	CARHR019050	Np004G237370
OG0012241	CARHR019630	Np004G236660
OG0012242	CARHR019690	Np004G236610
OG0012243	CARHR019800	Np004G236480
OG0012244	CARHR020100	Np004G235960
OG0012245	CARHR020210	Np004G235810
OG0012246	CARHR020890	Np004G235070
OG0012247	CARHR021040	Np004G234920
OG0012248	CARHR021260	Np004G234610, Np001G029870
OG0012249	CARHR021760	Np004G234070
OG0012250	CARHR022240	Np004G233280
OG0012251	CARHR071310	Np002G074420
OG0012252	CARHR022370	Np004G232810
OG0012253	CARHR022510	Np004G232630
OG0012254	CARHR022530	Np004G232610
OG0012255	CARHR022580	Np004G232530
OG0012256	CARHR023330	Np004G231180
OG0012257	CARHR023350	Np004G231150
OG0012258	CARHR023770	Np004G230450
OG0012259	CARHR023840	Np004G230240
OG0012260	CARHR024140, CARHR024160, CARHR024130	Np004G229820
OG0012261	CARHR024290	Np004G229460
OG0012262	CARHR024320	Np004G229220
OG0012263	CARHR025160	Np004G226870
OG0012264	CARHR025390	Np004G225950
OG0012265	CARHR025510	Np004G225800
OG0012266	CARHR025590	Np004G225170
OG0012267	CARHR025680	Np004G224770
OG0012268	CARHR025780	Np004G208870
OG0012269	CARHR025830	Np004G208930
OG0012270	CARHR026230, CARHR026200, CARHR026220	Np004G209370
OG0012271	CARHR026460	Np004G209510
OG0012272	CARHR010910	Np004G247920
OG0012273	CARHR009180	Np004G249970
OG0012274	CARHR151160	Np001G044590
OG0012275	CARHR231810, CARHR257540	Np005G282310
OG0012277	CARHR232080	Np005G281850
OG0012278	CARHR153640	Np001G046570
OG0012279	CARHR232140	Np005G281720
OG0012282	CARHR232830	Np005G280790
OG0012283	CARHR115990	Np006G363950
OG0012284	CARHR266560	Np003G163870
OG0012286	CARHR116030	Np006G363990
OG0012287	CARHR156030	Np001G047080
OG0012288	CARHR117670, CARHR151900	Np006G365760
OG0012289	CARHR118310	Np006G366430
OG0012290	CARHR184670	Np006G366530
OG0012291	CARHR184620	Np006G366580
OG0012292	CARHR184810	Np006G366710
OG0012293	CARHR193280	Np003G147710
OG0012294	CARHR114180, CARHR114170	Np006G368110
OG0012296	CARHR113530	Np006G369070
OG0012297	CARHR113250	Np006G369310
OG0012298	CARHR113230, CARHR109820	Np006G369340
OG0012299	CARHR113220	Np006G369360
OG0012301	CARHR112250	Np006G370670
OG0012302	CARHR112160	Np006G370730
OG0012303	CARHR112150	Np006G370870
OG0012304	CARHR176430	Np001G037030
OG0012305	CARHR111940	Np006G371160
OG0012306	CARHR111910	Np006G371190
OG0012307	CARHR114580, CARHR111870	Np006G371250
OG0012308	CARHR111850	Np006G371290
OG0012309	CARHR142840	Np006G371380
OG0012310	CARHR015610	Np004G241330
OG0012311	CARHR014710	Np004G242450
OG0012312	CARHR014630	Np004G242570
OG0012313	CARHR014570	Np004G242630
OG0012315	CARHR013690	Np004G243980
OG0012316	CARHR013280	Np004G244550
OG0012317	CARHR013120	Np004G244780
OG0012318	CARHR013110	Np004G244800
OG0012319	CARHR012530	Np004G245690
OG0012321	CARHR012420	Np004G245840
OG0012322	CARHR012280	Np004G246050
OG0012323	CARHR012250	Np004G246080
OG0012324	CARHR011750	Np004G246880
OG0012325	CARHR012120	Np004G246330
OG0012326	CARHR011240	Np004G247570
OG0012327	CARHR011130	Np004G247700
OG0012328	CARHR151850	Np004G247740
OG0012329	CARHR010890	Np004G247930
OG0012330	CARHR010670	Np007G386500, Np004G248210
OG0012331	CARHR010510	Np004G248450
