Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_Rawat
OG0011776	CARHR271480	AL8G33780
OG0011777	CARHR271670	AL8G33960
OG0011778	CARHR271700	nbis-gene-2166
OG0011779	CARHR294470	AL6G41270
OG0011781	CARHR200270	AL6G23810
OG0011782	CARHR201300	AL6G22620
OG0011784	CARHR201730	AL6G22160
OG0011785	CARHR202370	AL6G21480
OG0011786	CARHR202510	AL6G21370
OG0011787	CARHR202740	AL6G21090
OG0011788	CARHR202970, CARHR202960, CARHR202980	AL6G20820
OG0011789	CARHR203550	AL6G20250
OG0011790	CARHR278460	AL8G41870
OG0011791	CARHR203810	nbis-gene-1498
OG0011792	CARHR203980	AL6G19810
OG0011793	CARHR204020	AL6G19780
OG0011794	CARHR204340	AL6G19370
OG0011795	CARHR204430	AL6G19260
OG0011796	CARHR204500	AL6G18960, AL6G19160, AL487U10020
OG0011797	CARHR204550	AL6G18920, AL6G19100
OG0011798	CARHR204650	AL6G18850
OG0011799	CARHR205390	AL6G18130
OG0011800	CARHR205550	AL6G17920
OG0011801	CARHR205780	AL6G17670
OG0011802	CARHR205870	AL6G17520
OG0011803	CARHR205880	AL6G17510
OG0011804	CARHR224310	AL7G36990
OG0011805	CARHR224550	AL7G36700
OG0011806	CARHR225090	AL7G36100
OG0011807	CARHR016950	AL1G28630
OG0011808	CARHR225290	AL7G35830
OG0011809	CARHR225300	AL7G35820, AL3G37840
OG0011810	CARHR288450, CARHR225840	AL7G35150
OG0011811	CARHR226050	AL7G34910
OG0011812	CARHR226130	AL7G34860, AL7G31850, AL7G31780
OG0011813	CARHR226660	AL7G34160
OG0011814	CARHR226760	AL7G33920
OG0011815	CARHR226770	AL7G33880, AL7G33910
OG0011816	CARHR226860	AL7G33800
OG0011817	CARHR226880	AL7G33780
OG0011818	CARHR226960	AL7G33690
OG0011819	CARHR227130	AL7G33600
OG0011820	CARHR227220	AL7G33500
OG0011821	CARHR227230	AL7G33490
OG0011822	CARHR227240	AL7G33480
OG0011823	CARHR227460	AL7G33250
OG0011824	CARHR227490	AL7G33220
OG0011825	CARHR227510	AL7G33190
OG0011826	CARHR228270, CARHR228260	AL7G32440
OG0011827	CARHR228430	AL7G32260
OG0011828	CARHR228480	AL7G32190
OG0011829	CARHR228810	AL7G31700
OG0011830	CARHR228870	AL7G31620
OG0011831	CARHR228980	AL7G31540
OG0011832	CARHR229080	AL7G31460
OG0011833	CARHR229150	AL7G31370
OG0011834	CARHR229390	AL7G31130
OG0011836	CARHR230910, CARHR112970	AL7G29870
OG0011837	CARHR231130	AL7G29610
OG0011838	CARHR231220	AL7G29520
OG0011839	CARHR231240	AL7G29500
OG0011840	CARHR231350	AL7G29370
OG0011841	CARHR032140, CARHR157540, CARHR147180, CARHR163470	AL1G47040
OG0011842	CARHR032160	AL1G47090
OG0011843	CARHR032330	AL1G47290
OG0011844	CARHR220280	AL1G47750
OG0011845	CARHR032900	AL1G47850
OG0011846	CARHR032920	AL1G47870
OG0011847	CARHR033830	AL1G48930
OG0011848	CARHR034060	AL1G49820
OG0011849	CARHR034170	AL1G50100
OG0011850	CARHR034380	nbis-gene-222, AL3G13600
OG0011851	CARHR106320	AL1G51240
OG0011852	CARHR036020	AL1G52430
OG0011853	CARHR211820	AL6G10620
OG0011854	CARHR035400	AL1G51980
OG0011855	CARHR134190	AL1G41150
OG0011856	CARHR293210, CARHR036210	AL1G52680
OG0011857	CARHR037330	AL4G21430, AL1G54090
OG0011858	CARHR037320	AL1G54080
OG0011859	CARHR292440	AL1G51350
OG0011860	CARHR036350	AL1G52870
OG0011861	CARHR195660	AL6G28620
OG0011862	CARHR027550	nbis-gene-165
OG0011863	CARHR027890	AL1G42010
OG0011864	CARHR028480	AL1G42880
OG0011865	CARHR028950	AL1G43460
OG0011866	CARHR029170	AL1G43630
OG0011867	CARHR029310	AL1G44000
OG0011868	CARHR029280	AL1G44030
OG0011869	CARHR030300	AL1G45080
OG0011870	CARHR243880	AL7G15620
OG0011871	CARHR244520	AL7G14920
OG0011873	CARHR245280	AL7G14020
OG0011874	CARHR245300	AL7G14000
OG0011875	CARHR245480	AL7G13800
OG0011876	CARHR245860	AL7G13330
OG0011877	CARHR246500	AL7G12480
OG0011878	CARHR246510	AL7G12470
OG0011879	CARHR246710	AL7G12260
OG0011880	CARHR246770	AL7G12180
OG0011881	CARHR247070	AL7G11810
OG0011882	CARHR247340	AL7G11390
OG0011883	CARHR247650	AL7G11030
OG0011884	CARHR247710	AL7G10980
OG0011885	CARHR247790	AL7G10880
OG0011886	CARHR247820	AL7G10850
OG0011887	CARHR247900	AL7G10720
OG0011888	CARHR053140, CARHR053160, CARHR294450	AL7G10630
OG0011889	CARHR294370	AL7G10540
OG0011890	CARHR294330	AL7G10500
OG0011891	CARHR294050	AL7G10180
OG0011892	CARHR294070	AL7G10200
OG0011893	CARHR293910	AL7G10050
OG0011894	CARHR293900	AL7G10030
OG0011895	CARHR216570	AL7G45120
OG0011896	CARHR216130	AL7G45590
OG0011897	CARHR215880, CARHR215870	AL7G45720
OG0011898	CARHR034680	AL7G46010
OG0011899	CARHR215720	AL7G46000
OG0011900	CARHR214670	AL7G52870
OG0011901	CARHR263780	AL4G16760, AL7G51600
OG0011902	CARHR262930	AL7G50910
OG0011903	CARHR129190	AL4G31050
OG0011905	CARHR030800	AL1G49700
OG0011907	CARHR129640	AL4G31540
OG0011908	CARHR129460	AL457U10010, AL4G31350
OG0011909	CARHR213220	AL7G48350, AL7G48280
OG0011910	CARHR129890	AL4G31730
OG0011911	CARHR260710	AL6G43350
OG0011912	CARHR260630	AL6G43320
OG0011913	CARHR260360	AL6G42980
OG0011914	CARHR260020	AL6G41510
OG0011915	CARHR259990	AL6G41540
OG0011916	CARHR259960	AL6G41580
OG0011917	CARHR259950	nbis-gene-1605
OG0011918	CARHR259940	AL6G41630
OG0011919	CARHR255950	AL6G44690
OG0011920	CARHR259680	AL6G42460
OG0011921	CARHR259340	AL6G41970
OG0011922	CARHR259410	AL6G42090
OG0011924	CARHR128060	AL4G29870
OG0011925	CARHR128020	AL4G29660
OG0011926	CARHR127850	AL4G29480
OG0011927	CARHR127840	AL4G29460
OG0011928	CARHR127690	AL4G29360
OG0011929	CARHR127580	AL4G29230
OG0011930	CARHR127550	AL4G29210
OG0011931	CARHR180600	AL8G17210
OG0011932	CARHR002040	AL1G12120
OG0011933	CARHR186790	AL8G17700
OG0011934	CARHR181470	AL61U10020, AL8G18230
OG0011935	CARHR181730	AL8G18340
OG0011936	CARHR181510	AL8G18650
OG0011937	CARHR181820	AL8G18750
OG0011938	CARHR184540	AL25U10020, AL8G19580
OG0011939	CARHR284310	AL8G19740
OG0011940	CARHR261150	AL6G43920
OG0011941	CARHR255860	AL6G44800
OG0011942	CARHR255850	AL6G44810
OG0011943	CARHR262530	AL6G44890
OG0011944	CARHR255180	AL6G45830
OG0011945	CARHR254700	AL6G46270
OG0011946	CARHR254370	AL6G46640
OG0011947	CARHR254310	AL6G46750
OG0011948	CARHR254170	AL6G46890
OG0011949	CARHR254000	AL6G47100
OG0011950	CARHR253750	AL6G47330
OG0011951	CARHR253660	AL6G47470
OG0011952	CARHR253450	AL6G47700
OG0011953	CARHR252700	AL6G48360
OG0011954	CARHR252670	AL6G48390
OG0011955	CARHR252150	AL6G49020
OG0011956	CARHR252040	AL6G49160
OG0011957	CARHR177360	nbis-gene-1990
OG0011958	CARHR176680	AL1G45710, AL8G13410
OG0011959	CARHR176280	AL8G12960
OG0011960	CARHR176150	AL8G12760
OG0011961	CARHR176020	nbis-gene-1986
OG0011962	CARHR175650	AL8G12330
OG0011963	CARHR175610	AL8G12290, nbis-gene-1847
OG0011964	CARHR175000	AL8G11770
OG0011965	CARHR174610	AL8G11490
OG0011966	CARHR173850	AL8G10470
OG0011967	CARHR286840	AL7G43760
OG0011968	CARHR174040	AL8G10680
OG0011969	CARHR271770	AL8G34060
OG0011970	CARHR261980	AL7G44240
OG0011971	CARHR286850	nbis-gene-1881
OG0011972	CARHR218600	AL9U10890
OG0011973	CARHR218670	AL9U10790
OG0011974	CARHR101070	AL3G40470
OG0011975	CARHR100670	AL3G40070
OG0011976	CARHR219160	AL7G43110
OG0011977	CARHR219170	AL7G43130
OG0011978	CARHR219330	AL7G42950
OG0011979	CARHR220180	AL7G42240
OG0011980	CARHR219860	AL7G42550
OG0011981	CARHR220300	AL7G42140
OG0011982	CARHR220450, CARHR220440	AL7G42020
OG0011983	CARHR220700	AL7G41660
OG0011984	CARHR220830	AL7G41520
OG0011985	CARHR221340	AL7G41080
OG0011986	CARHR221540	AL7G40900
OG0011987	CARHR221700	AL7G40820
OG0011988	CARHR222200	AL7G40110
OG0011989	CARHR290010	AL7G39840
OG0011990	CARHR102610	AL3G42290
OG0011991	CARHR261820	AL7G49710
OG0011992	CARHR261730	AL7G49550
OG0011993	CARHR261620	AL7G49460
OG0011994	CARHR261580	AL7G49390
OG0011995	CARHR261470	AL7G49310
OG0011996	CARHR261460, CARHR261450	AL7G49290
OG0011997	CARHR213310	AL7G48490
OG0011998	CARHR213430	AL7G48600
OG0011999	CARHR213000	AL7G48120
OG0012000	CARHR212950	AL7G48040
OG0012001	CARHR212910	AL7G48000
OG0012002	CARHR212610	AL7G47270
OG0012003	CARHR213490	AL3G51430
OG0012004	CARHR143320	AL39U10120, AL4G47520
OG0012005	CARHR143300	AL4G47500
OG0012006	CARHR143260	AL4G47440, AL39U10020
OG0012007	CARHR142700	AL4G46870
OG0012008	CARHR142350	AL4G46460
OG0012009	CARHR141990	AL4G46100
OG0012010	CARHR141930	AL4G46010
OG0012011	CARHR141480	AL4G45470
OG0012012	CARHR171820	AL5G43840, AL5G43780
OG0012013	CARHR141210	AL4G45140
OG0012014	CARHR141170	AL4G45100, AL371U10020
OG0012015	CARHR140710	AL4G44700
OG0012016	CARHR140650	AL4G44630
OG0012017	CARHR140260	AL4G44100
OG0012018	CARHR140200	AL4G44070
OG0012019	CARHR139980	AL4G43840
OG0012020	CARHR139800	AL4G43620
OG0012021	CARHR139710	AL4G43540
OG0012023	CARHR138270	nbis-gene-1148, AL711U10010
OG0012024	CARHR138250	AL4G41850
OG0012025	CARHR138180	AL401U10010, AL4G41770
OG0012026	CARHR138070	AL4G41650
OG0012027	CARHR137860	AL4G41390
OG0012028	CARHR137850	AL4G41380
OG0012029	CARHR137700	AL4G41110
OG0012030	CARHR137190	AL4G40500
OG0012031	CARHR136990	AL4G40240
OG0012032	CARHR136840	AL4G40070
OG0012033	CARHR136750	AL4G39820, AL4G39970
OG0012035	CARHR211670	AL6G10830
OG0012036	CARHR211610	AL6G10900
OG0012037	CARHR211130	AL6G11480
OG0012038	CARHR210600	AL6G12030
OG0012039	CARHR210230	AL6G12400
OG0012040	CARHR208840, CARHR209560	AL6G14790, AL6G13270
OG0012041	CARHR209530	AL6G13310
OG0012042	CARHR193400	AL6G31010
OG0012043	CARHR193430	AL6G30990
OG0012044	CARHR192470	AL6G31930
OG0012045	CARHR192460	AL6G31940
OG0012046	CARHR192550	AL6G31830
OG0012047	CARHR192650	AL6G31730
OG0012048	CARHR192510	AL6G31870
OG0012049	CARHR191700	AL6G32790
OG0012050	CARHR191690	AL6G32800
OG0012051	CARHR191670	AL6G32830
OG0012053	CARHR191220	AL6G33340
OG0012054	CARHR191100	AL6G33450
OG0012055	CARHR190960	AL6G33640
OG0012056	CARHR199830	AL6G24220
OG0012057	CARHR274040	AL8G36980
OG0012058	CARHR273660	AL8G36630
OG0012059	CARHR285250	AL8G35400
OG0012060	CARHR285190	AL8G35340
OG0012061	CARHR272840	AL8G35230
OG0012062	CARHR277130	AL8G40360
OG0012063	CARHR277310	AL8G40520
OG0012064	CARHR277720	AL8G41030
OG0012065	CARHR277730	AL8G41060
OG0012066	CARHR277840	AL8G41160
OG0012067	CARHR278060	AL8G41420
OG0012068	CARHR278330	AL8G41750
OG0012069	CARHR278710	AL8G42170
OG0012070	CARHR278870	AL8G42350
OG0012071	CARHR293800	AL8G42470
OG0012072	CARHR279190	AL8G42790
OG0012073	CARHR279440	AL8G43040
OG0012074	CARHR215690, CARHR279470	AL8G43070
OG0012075	CARHR279840	AL8G43550
OG0012076	CARHR280370	AL8G44080
OG0012077	CARHR280420	AL8G44130
OG0012078	CARHR280430	AL8G44140
OG0012079	CARHR280510	AL8G44220
OG0012080	CARHR280540	AL8G44250
OG0012081	CARHR280820	AL8G44550
OG0012082	CARHR281560	AL8G45350
OG0012083	CARHR281630	AL8G45470
OG0012084	CARHR248180	AL6G53360
OG0012085	CARHR248960	AL6G52680
OG0012086	CARHR000590, CARHR000610	AL1G10610
OG0012087	CARHR248620	AL6G52970
OG0012088	CARHR000810	AL1G10850
OG0012089	CARHR001180	AL1G11170
OG0012090	CARHR249530	AL6G52660
OG0012091	CARHR249950	AL6G51610
OG0012092	CARHR249870	AL6G51380
OG0012094	CARHR249800	AL6G51470
OG0012095	CARHR249820	AL6G51450
OG0012096	CARHR249760	AL6G51510
OG0012098	CARHR249660	AL6G51230
OG0012100	CARHR250320	AL6G51030
OG0012101	CARHR250440	AL6G50910
OG0012102	CARHR250490	AL6G50850
OG0012103	CARHR250580	AL6G50730
OG0012104	CARHR250710	AL6G50630
OG0012105	CARHR250980	AL6G50350
OG0012106	CARHR251380	AL6G49940
OG0012107	CARHR251570	AL6G49810
OG0012108	CARHR251590	AL6G49790
OG0012109	CARHR251580	AL6G49780
OG0012110	CARHR251720	AL6G49660
OG0012111	CARHR251750	AL6G49600
OG0012112	CARHR251820	AL6G49450
OG0012113	CARHR251950, CARHR251870	AL6G49390
OG0012114	CARHR251970	AL6G49360
OG0012115	CARHR251980	AL6G49320
OG0012116	CARHR179100	AL8G15850
OG0012117	CARHR179250	AL8G16040
OG0012118	CARHR179280	AL8G16070
OG0012119	CARHR179340	AL8G16090, AL2G21040
OG0012120	CARHR179930	AL8G16570
OG0012121	CARHR180120	AL8G16820
OG0012122	CARHR127410	AL4G29070
OG0012123	CARHR126740	AL4G28290
OG0012124	CARHR126170	AL125U10030
OG0012125	CARHR126490	AL4G28030
OG0012126	CARHR125880	AL103U10050, AL4G27460
OG0012127	CARHR125410	AL4G26980
OG0012128	CARHR125320	AL4G26940
OG0012129	CARHR125170	AL4G26780
OG0012130	CARHR124930	AL4G26540
OG0012131	CARHR124850	AL4G26480
OG0012132	CARHR124380	AL283U10020
OG0012133	CARHR123920	AL4G25360
OG0012134	CARHR123410	AL4G24880
OG0012135	CARHR123380	AL4G24850
OG0012136	CARHR123160	AL4G24670
OG0012137	CARHR123130	AL4G24640
OG0012138	CARHR122840	AL4G24210
OG0012139	CARHR122470	AL4G23770
OG0012140	CARHR122460	AL41U10070, AL4G23740
OG0012141	CARHR122370	AL4G23660
OG0012142	CARHR122950	AL4G24380
OG0012143	CARHR121940	AL4G23330
OG0012144	CARHR121520	AL4G22900, AL4G22920
OG0012145	CARHR121390	AL4G21570
OG0012146	CARHR121320	AL4G21660
OG0012147	CARHR121290	AL4G21680
OG0012148	CARHR120640	AL4G22310
OG0012149	CARHR120530	AL4G22410
OG0012150	CARHR120460	AL4G22540
OG0012151	CARHR120270	AL4G22710
OG0012152	CARHR120230	AL4G22790
OG0012154	CARHR120040	AL4G21410
OG0012155	CARHR120120	AL4G21460
OG0012156	CARHR119210, CARHR119110	AL4G20180
OG0012157	CARHR115270	AL4G19410
OG0012158	CARHR294500	AL4G19290
OG0012159	CARHR118360	AL4G19120
OG0012160	CARHR118480	AL4G18950
OG0012161	CARHR287340	AL4G18040
OG0012162	CARHR115480	AL4G17430
OG0012163	CARHR115430	AL4G17530
OG0012164	CARHR234710	AL7G25740
OG0012165	CARHR075620	AL3G10850
OG0012167	CARHR075150	AL3G10350
OG0012168	CARHR212360	AL6G10010
OG0012169	CARHR212310	AL6G10070
OG0012170	CARHR239910	AL7G19880
OG0012171	CARHR234090	AL7G26420
OG0012172	CARHR075860	AL3G11070
OG0012173	CARHR075900	AL3G11110
OG0012174	CARHR076720	AL3G12120
OG0012175	CARHR077150	AL3G12740
OG0012176	CARHR077580	AL3G13330
OG0012177	CARHR077680	AL3G13410
OG0012178	CARHR077740	AL3G13480
OG0012179	CARHR077750	AL3G13490
OG0012180	CARHR078150	AL3G13930
OG0012181	CARHR078240	AL3G14010
OG0012182	CARHR078300	AL3G14090
OG0012183	CARHR078690	AL3G14510
OG0012184	CARHR078760	AL3G14600
OG0012185	CARHR078910	AL3G14740
OG0012186	CARHR078970	AL3G14840
OG0012187	CARHR235680	AL7G24660
OG0012188	CARHR079510	AL3G15590
OG0012189	CARHR079730	AL3G15940
OG0012190	CARHR080030	AL3G16230
OG0012191	CARHR172090	AL5G44320
OG0012193	CARHR080890	AL3G17310
OG0012194	CARHR080970	AL3G17460
OG0012195	CARHR207150	AL6G16500
OG0012196	CARHR081430	AL3G17930
OG0012197	CARHR081500	AL3G18010
OG0012198	CARHR081520	AL3G18030, AL159U10020
OG0012199	CARHR216920	AL7G44570
OG0012200	CARHR081820	AL384U10020, AL3G18430
OG0012201	CARHR081860	AL3G18480
OG0012202	CARHR083100	AL3G19780
OG0012203	CARHR135530	AL4G38250
OG0012204	CARHR135520	AL4G38230
OG0012205	CARHR135430	AL4G38170
OG0012206	CARHR135230	AL4G37920, AL108U10020
OG0012207	CARHR134990	AL4G37670
OG0012208	CARHR134700	AL4G37360
OG0012209	CARHR134000	AL4G36570, AL4G36890
OG0012210	CARHR133830	AL728U10010, AL4G36370
OG0012211	CARHR133790	AL4G36310
OG0012212	CARHR130230	AL4G32080
OG0012213	CARHR130620	nbis-gene-1085
OG0012214	CARHR183710, CARHR183730, CARHR183740	AL8G21260
OG0012215	CARHR130910	AL4G32810
OG0012216	CARHR131060	AL4G32910
OG0012217	CARHR131290	nbis-gene-1087
OG0012218	CARHR131340	AL4G33100
OG0012219	CARHR131530	AL693U10010
OG0012220	CARHR132460	AL4G34860
OG0012221	CARHR132560	AL4G34980
OG0012222	CARHR133080	AL4G35690
OG0012223	CARHR274780	AL299U10030, AL8G37730
OG0012224	CARHR162010	AL5G32840
OG0012225	CARHR015740	AL1G27300
OG0012226	CARHR016090	AL1G27660
OG0012227	CARHR016120	AL1G27690
OG0012228	CARHR016160	AL1G27760
OG0012229	CARHR016200	AL1G27820
OG0012230	CARHR016860	AL1G28510
OG0012231	CARHR016960	AL1G28640
OG0012232	CARHR017180	AL1G28890
OG0012233	CARHR017210	AL1G28920
OG0012234	CARHR017230	AL1G28940
OG0012235	CARHR017340	AL1G29040
OG0012236	CARHR017480, CARHR154100	AL1G29150
OG0012237	CARHR018460	AL1G30210
OG0012238	CARHR018740	AL1G30540
OG0012239	CARHR019040	nbis-gene-102
OG0012240	CARHR019050	nbis-gene-103
OG0012241	CARHR019630	AL1G31570
OG0012242	CARHR019690	AL1G31670
OG0012243	CARHR019800	AL1G31780
OG0012244	CARHR020100	AL1G32280
OG0012245	CARHR020210	AL1G32410
OG0012246	CARHR020890	AL1G33360
OG0012247	CARHR021040	AL1G33510
OG0012248	CARHR021260	AL1G33850
OG0012249	CARHR021760	AL1G34470
OG0012250	CARHR022240	AL1G35090
OG0012251	CARHR071310	AL2G38050
OG0012252	CARHR022370	AL1G53200, AL1G35430
OG0012253	CARHR022510	AL1G35610
OG0012254	CARHR022530	AL1G35630
OG0012255	CARHR022580	AL1G35680
OG0012256	CARHR023330	AL1G36510
OG0012257	CARHR023350	AL1G36530
OG0012258	CARHR023770	AL1G37110
OG0012259	CARHR023840	AL1G37190
OG0012260	CARHR024140	AL1G37490
OG0012261	CARHR024290	AL1G37640
OG0012262	CARHR024320	AL1G38850, AL1G37780
OG0012263	CARHR025160	AL1G38910
OG0012264	CARHR025390	AL1G39150
OG0012265	CARHR025510	AL1G39300
OG0012266	CARHR025590	AL1G39420
OG0012267	CARHR025680	AL1G39500
OG0012268	CARHR025780	AL1G39610
OG0012269	CARHR025830	AL1G39680
OG0012270	CARHR026230, CARHR026200	AL1G40060
OG0012271	CARHR026460	AL1G40300
OG0012272	CARHR010910	AL1G21600
OG0012273	CARHR009180	AL1G19710
OG0012274	CARHR151160	AL5G23340
OG0012275	CARHR231810, CARHR257540	AL7G28820
OG0012276	CARHR232030	AL7G28560
OG0012277	CARHR232080	AL7G28500
OG0012278	CARHR153640	nbis-gene-1274
OG0012279	CARHR232140	AL7G28430
OG0012281	CARHR233020	AL7G27490
OG0012282	CARHR232830	AL7G27710
OG0012283	CARHR115990	AL4G16870
OG0012284	CARHR266560	AL8G28140
OG0012286	CARHR116030	AL4G16830
OG0012287	CARHR156030	AL5G26580
OG0012288	CARHR117670, CARHR151900	AL4G14780
OG0012289	CARHR118310	AL4G14090
OG0012290	CARHR184670	AL138U10010, AL4G14000
OG0012291	CARHR184620	AL4G13980
OG0012292	CARHR184810	AL4G13800
OG0012293	CARHR193280	AL6G31140
OG0012294	CARHR114180, CARHR114170	AL4G12440
OG0012295	CARHR113550	AL4G11810
OG0012296	CARHR113530	AL4G11790
OG0012297	CARHR113250	AL4G11450
OG0012298	CARHR113230	AL4G11410
OG0012299	CARHR113220	AL4G11400
OG0012300	CARHR112560	AL4G10810
OG0012301	CARHR112250	AL4G10540
OG0012302	CARHR112160	nbis-gene-930
OG0012303	CARHR112150	nbis-gene-929
OG0012304	CARHR176430	AL8G13080
OG0012305	CARHR111940	AL4G10190
OG0012306	CARHR111910	AL4G10160
OG0012307	CARHR114580	AL4G10120
OG0012308	CARHR111850	AL4G10090
OG0012309	CARHR142840	AL4G47010
OG0012310	CARHR015610	AL1G27140
OG0012311	CARHR014710	AL1G26170
OG0012312	CARHR014630	AL1G26100
OG0012313	CARHR014570	AL1G26040
OG0012315	CARHR013690	AL1G25070
OG0012316	CARHR013280	AL1G24570
OG0012317	CARHR013120	AL1G24440
OG0012318	CARHR013110	AL1G24430
OG0012319	CARHR012530	AL1G23510
OG0012320	CARHR048990	AL2G13180
OG0012321	CARHR012420	AL1G23310
OG0012322	CARHR012280	AL1G23140
OG0012323	CARHR012250	AL1G23110
OG0012324	CARHR011750	AL1G22590
OG0012325	CARHR012120	AL1G22970
OG0012326	CARHR011240	AL1G22030
OG0012327	CARHR011130	AL1G21890
OG0012328	CARHR151850	AL1G21820
OG0012329	CARHR010890	AL1G21590
OG0012330	CARHR010670	AL1G21330
OG0012331	CARHR010510	AL1G21120
OG0012332	CARHR009790	AL1G20380
OG0012333	CARHR009980	AL1G20530
OG0012334	CARHR009730	AL1G20300
OG0012335	CARHR009690	AL1G20270
OG0012336	CARHR009260	AL1G19780
OG0012337	CARHR009150	AL1G19670
OG0012338	CARHR235560	AL7G24780
OG0012339	CARHR166030	AL5G37230
OG0012340	CARHR008860	AL1G19390
OG0012341	CARHR008760, CARHR086610	AL1G19270
OG0012342	CARHR008450	AL1G18980
OG0012343	CARHR008610	AL1G19130
OG0012344	CARHR008380	AL1G18920
OG0012345	CARHR008630	AL1G19150
OG0012346	CARHR008260	AL1G18800
OG0012347	CARHR008200	AL1G18730
OG0012348	CARHR007740	nbis-gene-48
OG0012349	CARHR271080	AL8G33250
OG0012350	CARHR172570	AL5G44980
OG0012351	CARHR115820	AL4G16990
OG0012352	CARHR007190, CARHR007210	AL1G17600
OG0012353	CARHR006950	AL1G17380
OG0012354	CARHR006610	AL1G16960
OG0012355	CARHR124570	AL4G26150, AL4G26070
OG0012356	CARHR115660	AL4G17110
OG0012357	CARHR205340	AL1G15270
OG0012358	CARHR004310	AL1G14630
OG0012359	CARHR004050	AL1G14380
OG0012360	CARHR004030	AL1G14360
OG0012361	CARHR003760	AL1G14030
OG0012362	CARHR003520	AL1G13790
OG0012363	CARHR003070	AL1G13280
OG0012364	CARHR003090	AL1G13310
OG0012365	CARHR003210	AL1G13470
OG0012366	CARHR002450	AL1G12560
OG0012367	CARHR002290	AL1G12400
OG0012368	CARHR002210	AL1G12280
OG0012369	CARHR001900	AL1G11930
OG0012370	CARHR001550	AL1G11590
OG0012371	CARHR001200	AL1G11120, AL1G11200
OG0012372	CARHR001120	AL1G11130
OG0012373	CARHR000870	AL1G10910
OG0012374	CARHR000890	AL1G10930
OG0012375	CARHR000900	AL1G10940
OG0012376	CARHR000980	AL1G10990
OG0012377	CARHR000430	AL1G10390
OG0012378	CARHR247970	AL6G53540
OG0012379	CARHR199530	AL6G24550
OG0012380	CARHR198720	AL6G25360
OG0012381	CARHR198970	AL6G25060
OG0012382	CARHR075560	AL3G10790
OG0012383	CARHR198260	AL6G25870
OG0012384	CARHR198220	AL6G25920
OG0012385	CARHR223930	AL4G26520
OG0012386	CARHR197900	AL6G26270
OG0012387	CARHR197920	AL6G26250
OG0012388	CARHR197600	AL6G26570
OG0012389	CARHR197520	AL6G26650
OG0012390	CARHR197420	AL6G26770
OG0012392	CARHR197250	AL6G26940
OG0012393	CARHR197140	AL6G27040
OG0012394	CARHR197020	AL6G27190
OG0012395	CARHR196710	AL6G27470
OG0012396	CARHR196610	AL6G27570
OG0012397	CARHR196460	AL6G27730
OG0012398	CARHR195560	AL6G28710
OG0012399	CARHR194490	AL6G29800
OG0012400	CARHR194480	AL6G29810
OG0012401	CARHR194430	AL6G29860
OG0012402	CARHR194320	AL6G29960
OG0012403	CARHR193750	AL6G30660
OG0012404	CARHR193740	AL6G30670
OG0012405	CARHR196190	AL6G27970
OG0012406	CARHR186250	AL6G39220
OG0012407	CARHR186210	AL6G39340
OG0012408	CARHR186170	AL6G39380
OG0012409	CARHR185880, CARHR259090	AL6G39840
OG0012410	CARHR062800	AL2G28910
OG0012411	CARHR182220	AL8G22990
OG0012412	CARHR182650	AL8G22500
OG0012413	CARHR182840	AL8G22050
OG0012414	CARHR183130	AL8G21830
OG0012416	CARHR206170	AL6G14340, AL6G17130
OG0012417	CARHR206220	AL6G17080
OG0012418	CARHR206430	AL6G16860
OG0012419	CARHR206610	AL5G44100, AL6G16680
OG0012420	CARHR206620	AL6G16670
OG0012421	CARHR184290	AL8G20280
OG0012422	CARHR199970	AL6G24080
OG0012423	CARHR207160	AL6G16490
OG0012424	CARHR207120	AL6G16460
OG0012425	CARHR206960	AL6G16280
OG0012426	CARHR207780	AL6G15380
OG0012427	CARHR270670	AL52U10020, AL8G32790
OG0012428	CARHR208450	AL6G14490
OG0012429	CARHR208470	AL6G14460
OG0012430	CARHR208790	AL6G14110
OG0012431	CARHR187520	AL6G37830
