Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0007637	CARHR253330	jg7687
OG0007638	CARHR225770	jg10700
OG0007639	CARHR225880	jg10691
OG0007640	CARHR226030	jg10662
OG0007641	CARHR226220	jg10640
OG0007642	CARHR226750	jg10571
OG0007643	CARHR226890	jg10559
OG0007644	CARHR275930	jg23165
OG0007645	CARHR227280	jg10502
OG0007646	CARHR227500	jg10480
OG0007647	CARHR252390	jg7780
OG0007648	CARHR228100	jg10422
OG0007649	CARHR228400	jg10394
OG0007650	CARHR228890	jg10332
OG0007651	CARHR228960	jg10327
OG0007652	CARHR229140	jg10308
OG0007653	CARHR229230	jg10299
OG0007654	CARHR229430	jg10278
OG0007655	CARHR229500	jg10270
OG0007656	CARHR229660	jg10255
OG0007657	CARHR229920, CARHR229910	jg10237
OG0007658	CARHR230090	jg10222
OG0007659	CARHR230120	jg10219
OG0007660	CARHR230980	jg10133
OG0007661	CARHR231120	jg10117
OG0007662	CARHR231360	jg17253, jg10094
OG0007663	CARHR032600	jg31974
OG0007664	CARHR032640, CARHR054090, CARHR054100	jg31978
OG0007665	CARHR032830	jg31990
OG0007666	CARHR033380	jg32070
OG0007667	CARHR033930	jg32139
OG0007668	CARHR034970	jg32284
OG0007669	CARHR036060	jg32645
OG0007670	CARHR037300	jg32809
OG0007671	CARHR036810	jg32753
OG0007672	CARHR037350	jg32815
OG0007673	CARHR082330	jg24721
OG0007674	CARHR027570	jg31329
OG0007675	CARHR027790	jg31352
OG0007676	CARHR116740	jg12163, jg17033
OG0007677	CARHR027930	jg31371
OG0007678	CARHR028000	jg31381
OG0007679	CARHR028530	jg31444
OG0007680	CARHR029250	jg31557
OG0007681	CARHR029750	jg31582
OG0007682	CARHR030160	jg31627
OG0007684	CARHR030240	jg31635
OG0007685	CARHR243860	jg8794
OG0007686	CARHR040510	jg4056
OG0007687	CARHR244170	jg8758
OG0007688	CARHR244340	jg8739
OG0007689	CARHR244370	jg8735
OG0007690	CARHR244660	jg8704
OG0007691	CARHR289500	jg8683
OG0007692	CARHR244870	jg8681
OG0007693	CARHR245120	jg8661
OG0007694	CARHR245380	jg8638
OG0007695	CARHR293090	jg16806
OG0007696	CARHR245510	jg8624
OG0007697	CARHR245930	jg8579
OG0007698	CARHR246060	jg8567
OG0007699	CARHR246120	jg8561
OG0007700	CARHR246130	jg8560
OG0007702	CARHR246470	jg8526
OG0007703	CARHR246540	jg8515
OG0007704	CARHR246820	jg8489
OG0007705	CARHR247000	jg8468
OG0007706	CARHR247210	jg8419
OG0007707	CARHR294250	jg8315
OG0007708	CARHR217470	jg11935
OG0007710	CARHR263720	jg12430
OG0007711	CARHR129140	jg18615
OG0007712	CARHR129220	jg18623
OG0007713	CARHR129300	jg18632
OG0007714	CARHR010270	jg29394
OG0007715	CARHR030700	jg2670, jg31733
OG0007716	CARHR195050	jg5647
OG0007717	CARHR129420	jg18648
OG0007718	CARHR129380	jg18642
OG0007719	CARHR260570	jg7277
OG0007720	CARHR259970	jg7211
OG0007721	CARHR259500	jg7087, jg7154
OG0007722	CARHR029470	jg26963, jg31538
OG0007723	CARHR128270	jg18519
OG0007725	CARHR128010	jg18496
OG0007726	CARHR127950	jg18490
OG0007727	CARHR127940	jg18489
OG0007728	CARHR127560	jg18452
OG0007729	CARHR127500	jg18447
OG0007730	CARHR181270	jg21005
OG0007731	CARHR256290	jg7381
OG0007732	CARHR255570	jg7463
OG0007733	CARHR255340	jg7490
OG0007734	CARHR254710	jg7558
OG0007735	CARHR253790	jg7644
OG0007736	CARHR253540	jg7669, jg11289
OG0007737	CARHR253060	jg7698
OG0007738	CARHR252590	jg7750
OG0007739	CARHR192910	jg5857
OG0007740	CARHR252520	jg7762
OG0007741	CARHR178240	jg20670
OG0007742	CARHR177470	jg20604
OG0007743	CARHR176710	jg20555
OG0007744	CARHR176440	jg20527
OG0007745	CARHR055660, CARHR176070	jg20490
OG0007746	CARHR175960	jg20480
OG0007747	CARHR175850	jg20463
OG0007748	CARHR175570	jg20447
OG0007749	CARHR175520	jg20441
OG0007750	CARHR175050	jg20414
OG0007751	CARHR208770	jg4201
OG0007752	CARHR174990	jg20401
OG0007753	CARHR174850	jg20395
OG0007754	CARHR174540	jg20373
OG0007755	CARHR290530	jg11088
OG0007756	CARHR217790	jg11958
OG0007757	CARHR216980	jg11964
OG0007758	CARHR220550	jg11721
OG0007759	CARHR101410	jg26846
OG0007760	CARHR100920	jg26792
OG0007761	CARHR218940	jg11525
OG0007762	CARHR219740	jg11428
OG0007763	CARHR220530	jg11345
OG0007764	CARHR222140	jg11177
OG0007765	CARHR213330	jg12724
OG0007766	CARHR212770	jg12824
OG0007767	CARHR212530	jg12855
OG0007768	CARHR050820	jg33045
OG0007769	CARHR143250	jg20200
OG0007770	CARHR143110	jg20188
OG0007771	CARHR143060	jg20182
OG0007772	CARHR142740	jg20147
OG0007773	CARHR142660	jg20138
OG0007774	CARHR142600	jg20130
OG0007775	CARHR142580	jg20128
OG0007776	CARHR141890	jg20062
OG0007777	CARHR141820	jg20056
OG0007778	CARHR141490	jg20021
OG0007779	CARHR141350	jg20009
OG0007780	CARHR141330	jg20007
OG0007781	CARHR141310	jg20004
OG0007782	CARHR141290	jg20001
OG0007783	CARHR141280	jg20000
OG0007784	CARHR141190	jg19989
OG0007785	CARHR140900	jg19962
OG0007786	CARHR140590	jg19932
OG0007787	CARHR140090	jg19846
OG0007788	CARHR139600	jg19798
OG0007789	CARHR139310	jg19760
OG0007791	CARHR139080	jg19736
OG0007792	CARHR137960	jg19613
OG0007793	CARHR137710	jg19573
OG0007794	CARHR137050	jg19491
OG0007795	CARHR137240	jg19522
OG0007796	CARHR211950	jg3855
OG0007796	CARHR083210	jg24802
OG0007797	CARHR211740	jg3890
OG0007798	CARHR211570	jg3904
OG0007799	CARHR211410	jg3923
OG0007800	CARHR211340	jg3932
OG0007801	CARHR211020	jg3973
OG0007802	CARHR210900	jg3983
OG0007803	CARHR210830	jg3989
OG0007804	CARHR210820	jg3990
OG0007805	CARHR210610	jg4009
OG0007806	CARHR209420	jg4129
OG0007807	CARHR210250	jg4041
OG0007808	CARHR209470	jg4125
OG0007809	CARHR209320	jg4142
OG0007810	CARHR209150	jg4159
OG0007811	CARHR209080	jg4165
OG0007812	CARHR209030	jg4173
OG0007813	CARHR208980	jg4180
OG0007814	CARHR193550	jg5799
OG0007815	CARHR193220	jg5831
OG0007816	CARHR193210, CARHR193200	jg5832
OG0007817	CARHR192190	jg5926
OG0007818	CARHR192070	jg5939
OG0007819	CARHR191860	jg5965
OG0007820	CARHR191820	jg5970
OG0007821	CARHR191760	jg5976
OG0007822	CARHR191730	jg5979
OG0007823	CARHR191540	jg5999
OG0007824	CARHR191080	jg6055
OG0007825	CARHR190810	jg6101
OG0007826	CARHR274470	jg23020
OG0007827	CARHR274390	jg23011
OG0007828	CARHR274190	jg22992
OG0007829	CARHR273870	jg22964
OG0007830	CARHR273630	jg22938
OG0007831	CARHR273280	jg22907
OG0007833	CARHR285230	jg22825
OG0007834	CARHR272790	jg22803
OG0007835	CARHR276960	jg23282
OG0007836	CARHR277020	jg23288
OG0007837	CARHR277030	jg23289
OG0007838	CARHR277330	jg23319
OG0007839	CARHR270680	jg22582
OG0007840	CARHR277900	jg23389
OG0007841	CARHR277940	jg23394
OG0007842	CARHR278510	jg23458
OG0007843	CARHR278650	jg23472
OG0007844	CARHR278810	jg23488
OG0007846	CARHR279150	jg23532
OG0007847	CARHR279200	jg23536
OG0007848	CARHR279250	jg23541
OG0007849	CARHR279640	jg23583
OG0007850	CARHR279650	jg23584
OG0007851	CARHR279770	jg23598
OG0007852	CARHR280000	jg23620
OG0007853	CARHR280240	jg23643
OG0007854	CARHR280310	jg23650
OG0007855	CARHR280410	jg23659
OG0007856	CARHR280830	jg23704
OG0007857	CARHR281280	jg23747
OG0007858	CARHR160740	jg14999
OG0007859	CARHR281420	jg23764
OG0007860	CARHR248890	jg8170
OG0007861	CARHR248740	jg8183
OG0007862	CARHR249000	jg8104
OG0007863	CARHR249260	jg8128
OG0007864	CARHR249360	jg8135
OG0007865	CARHR250230	jg8094
OG0007866	CARHR250000	jg8071
OG0007867	CARHR249540	jg8016
OG0007868	CARHR250470	jg7991
OG0007869	CARHR250500	jg7988
OG0007870	CARHR250530	jg7984
OG0007871	CARHR251020	jg7848
OG0007872	CARHR251130, CARHR251120	jg7858
OG0007873	CARHR251410	jg7902
OG0007874	CARHR251660	jg7917
OG0007875	CARHR179070	jg20774
OG0007876	CARHR179520, CARHR179510	jg20808
OG0007877	CARHR180420	jg20904
OG0007879	CARHR127400	jg18438
OG0007880	CARHR126130	jg18301
OG0007881	CARHR126090	jg18298
OG0007882	CARHR126050	jg18296
OG0007883	CARHR126920	jg18380, jg12222
OG0007884	CARHR126180	jg18305
OG0007885	CARHR125510	jg18245
OG0007886	CARHR124840, CARHR163730	jg18183, jg18179
OG0007887	CARHR124710	jg18165
OG0007888	CARHR124530	jg18151
OG0007889	CARHR124490	jg18149
OG0007890	CARHR006150	jg29004
OG0007891	CARHR124340	jg18136
OG0007892	CARHR123970	jg18093
OG0007893	CARHR123720	jg18078
OG0007894	CARHR123660	jg18075
OG0007895	CARHR123530	jg18063
OG0007896	CARHR006820	jg29064
OG0007897	CARHR123370	jg18041
OG0007898	CARHR121930	jg17858
OG0007899	CARHR121900	jg17855
OG0007900	CARHR121420	jg17811
OG0007901	CARHR121360	jg17804
OG0007902	CARHR121240	jg17792
OG0007903	CARHR120590	jg17726
OG0007904	CARHR119340	jg17569
OG0007905	CARHR118880	jg17465
OG0007906	CARHR206180	jg4422, jg4508
OG0007907	CARHR118390	jg17349
OG0007908	CARHR115080	jg17310
OG0007909	CARHR235080	jg9711
OG0007910	CARHR234770	jg9739
OG0007911	CARHR198560	jg5298
OG0007912	CARHR075400	jg23941
OG0007913	CARHR199230	jg5226
OG0007914	CARHR215800	jg12155, jg12154
OG0007915	CARHR234050	jg9806
OG0007916	CARHR075840	jg23983
OG0007917	CARHR075890	jg23989
OG0007918	CARHR198040	jg5354
OG0007919	CARHR076110	jg24020
OG0007921	CARHR076670	jg24085
OG0007922	CARHR104140, CARHR076810	jg24102
OG0007923	CARHR076900	jg24112
OG0007924	CARHR077120	jg24139
OG0007925	CARHR077460	jg24186
OG0007926	CARHR077830	jg24225
OG0007927	CARHR078220	jg24272
OG0007928	CARHR078930	jg24353
OG0007929	CARHR078980	jg24359
OG0007930	CARHR079190	jg24379
OG0007931	CARHR079410	jg24404
OG0007932	CARHR079290	jg24389, jg24390
OG0007933	CARHR079500, CARHR079490	jg24415
OG0007934	CARHR079540	jg24419
OG0007935	CARHR079670	jg24433
OG0007936	CARHR079910	jg24460
OG0007937	CARHR079850	jg24451
OG0007938	CARHR080140	jg24487
OG0007939	CARHR080420	jg24521
OG0007940	CARHR080520	jg24534
OG0007941	CARHR080640	jg24544
OG0007942	CARHR081010	jg24592
OG0007943	CARHR081090	jg24598
OG0007944	CARHR081100	jg24600
OG0007945	CARHR081120	jg24603
OG0007946	CARHR081140	jg24606
OG0007947	CARHR081150	jg24607
OG0007948	CARHR182860, CARHR182850	jg21461
OG0007949	CARHR081720	jg24664
OG0007950	CARHR081970	jg24685
OG0007951	CARHR082210	jg24709
OG0007952	CARHR082360	jg24724
OG0007953	CARHR082460	jg24733
OG0007954	CARHR082470	jg24734
OG0007955	CARHR082690	jg24752
OG0007956	CARHR082800	jg24765
OG0007957	CARHR083150	jg24797
OG0007958	CARHR135210	jg19263
OG0007959	CARHR135170	jg19259, jg19260
OG0007960	CARHR135140	jg19257
OG0007961	CARHR134930	jg19230
OG0007962	CARHR134790	jg19218
OG0007963	CARHR134360	jg19170
OG0007964	CARHR133530	jg19066
OG0007966	CARHR130340	jg18741
OG0007967	CARHR130460	jg18753
OG0007968	CARHR130750	jg18781
OG0007969	CARHR130780	jg18784
OG0007970	CARHR130980	jg18806
OG0007971	CARHR131400	jg18835
OG0007973	CARHR131590	jg18854
OG0007974	CARHR132390	jg18868
OG0007976	CARHR131870	jg18929
OG0007977	CARHR131790	jg18937
OG0007978	CARHR132430	jg18952
OG0007979	CARHR132690	jg18979
OG0007980	CARHR132840	jg18994
OG0007981	CARHR132980	jg19014
OG0007982	CARHR130040	jg18712
OG0007983	CARHR015940	jg30026
OG0007984	CARHR016740	jg30113
OG0007985	CARHR017200	jg30156, jg30167, jg30179
OG0007986	CARHR018430	jg30307
OG0007987	CARHR018890	jg30353
OG0007988	CARHR018790	jg30343
OG0007989	CARHR162310, CARHR018970	jg30359
OG0007990	CARHR018990	jg30361
OG0007991	CARHR019100	jg6068, jg30370
OG0007992	CARHR019240	jg30385
OG0007993	CARHR019290	jg30389
OG0007994	CARHR019490	jg30412
OG0007995	CARHR019870	jg30454
OG0007996	CARHR019890	jg30456
OG0007997	CARHR020020	jg30472
OG0007998	CARHR020050	jg30476
OG0007999	CARHR020360	jg30512
OG0008000	CARHR020370	jg30513
OG0008001	CARHR020440	jg30522
OG0008002	CARHR020680	jg30546
OG0008003	CARHR020790	jg30556
OG0008004	CARHR021270	jg30629
OG0008005	CARHR070000	jg3306
OG0008006	CARHR021450	jg30644
OG0008007	CARHR021730	jg30680
OG0008008	CARHR021830	jg30692
OG0008009	CARHR021850	jg30695
OG0008011	CARHR021860	jg30697
OG0008012	CARHR021950	jg30706
OG0008013	CARHR022010	jg30716
OG0008014	CARHR022610	jg30788
OG0008015	CARHR022700	jg30795
OG0008016	CARHR022870	jg30811, jg30812
OG0008017	CARHR022990	jg30822
OG0008018	CARHR023420	jg30865
OG0008019	CARHR023870	jg30917
OG0008020	CARHR024210	jg30948
OG0008021	CARHR024640	jg31012
OG0008022	CARHR025850	jg31152
OG0008023	CARHR025860	jg31154
OG0008024	CARHR025950	jg31162
OG0008025	CARHR060840	jg2353
OG0008026	CARHR026620	jg31227
OG0008027	CARHR026870	jg31257
OG0008028	CARHR026860	jg31256
OG0008029	CARHR027030	jg31271
OG0008030	CARHR231620	jg10061
OG0008031	CARHR231670	jg10056
OG0008032	CARHR033650, CARHR231720	jg10050
OG0008033	CARHR231880	jg10028
OG0008034	CARHR231960	jg10021
OG0008035	CARHR232450	jg9968
OG0008036	CARHR232520	jg9957
OG0008037	CARHR232660	jg9944
OG0008038	CARHR232740	jg9935
OG0008039	CARHR232750	jg9933
OG0008040	CARHR235540	jg9661
OG0008041	CARHR235630	jg9647
OG0008042	CARHR294570	jg17015
OG0008043	CARHR117310	jg16963
OG0008044	CARHR117780	jg21415, jg16908
OG0008045	CARHR292990	jg16796
OG0008046	CARHR067520	jg3080
OG0008047	CARHR114050	jg16705
OG0008048	CARHR114040	jg16704
OG0008049	CARHR114000	jg16698
OG0008050	CARHR113820	jg16687
OG0008051	CARHR113740	jg16681
OG0008052	CARHR113080	jg16626
OG0008053	CARHR112910	jg16603
OG0008054	CARHR112830	jg16593
OG0008055	CARHR112390	jg16564
OG0008056	CARHR112170	jg16543
OG0008057	CARHR112120	jg16539
OG0008058	CARHR112000	jg16518
OG0008059	CARHR015630	jg29997
OG0008060	CARHR015560	jg29989
OG0008061	CARHR015540	jg29986
OG0008062	CARHR015430	jg29975
OG0008063	CARHR015320	jg29964
OG0008064	CARHR015100	jg29941
OG0008065	CARHR014870	jg29918
OG0008066	CARHR014450	jg29878
OG0008067	CARHR014370	jg29871
OG0008068	CARHR014110	jg29837
OG0008070	CARHR013380	jg29762
OG0008071	CARHR013370	jg29761
OG0008072	CARHR012920	jg29713
OG0008073	CARHR012790	jg29694
OG0008074	CARHR012710	jg29686
OG0008075	CARHR012380	jg29645
OG0008076	CARHR012170	jg29625
OG0008077	CARHR012160	jg29623
OG0008078	CARHR011910	jg29599
OG0008079	CARHR011780	jg29586
OG0008080	CARHR011720	jg29569
OG0008081	CARHR010780	jg29459
OG0008082	CARHR010550	jg29428
OG0008083	CARHR010300	jg29398
OG0008084	CARHR010230	jg29390
OG0008085	CARHR009760	jg29350
OG0008086	CARHR164370	jg15380
OG0008087	CARHR008710	jg29240
OG0008088	CARHR008440	jg29217
OG0008089	CARHR008460	jg29219
OG0008090	CARHR007310	jg29109
OG0008091	CARHR006940	jg29075
OG0008092	CARHR006740	jg29057
OG0008093	CARHR006180	jg29008
OG0008094	CARHR006470	jg29026
OG0008095	CARHR006330	jg29014
OG0008096	CARHR006170	jg29007
OG0008097	CARHR006120, CARHR124460	jg29001
OG0008098	CARHR006100	jg28999
OG0008099	CARHR005960, CARHR005900	jg28986
OG0008100	CARHR005620	jg28959
OG0008101	CARHR005390	jg28934
OG0008102	CARHR005120	jg28903
OG0008103	CARHR004450	jg28833
OG0008104	CARHR199720	jg5183
OG0008105	CARHR003910	jg28775
OG0008106	CARHR003800	jg28764
OG0008107	CARHR003770	jg28761
OG0008108	CARHR003540	jg28738
OG0008109	CARHR002910	jg28670
OG0008110	CARHR002930	jg28672
OG0008111	CARHR002940	jg28673
OG0008112	CARHR002970	jg28676
OG0008113	CARHR003150	jg28698
OG0008114	CARHR002570	jg28642
OG0008115	CARHR002510	jg28634
OG0008116	CARHR002460	jg28627
OG0008117	CARHR002200	jg28598
OG0008118	CARHR001720	jg28548
OG0008119	CARHR001760	jg15142, jg28552
OG0008120	CARHR001770	jg28553
OG0008121	CARHR001660	jg28541
OG0008122	CARHR001330	jg28513
OG0008123	CARHR000700	jg28455
OG0008124	CARHR248020	jg8246
OG0008125	CARHR000190	jg28402
OG0008126	CARHR198870	jg5263
OG0008127	CARHR103230, CARHR199100	jg5240
OG0008128	CARHR198600	jg5294
OG0008129	CARHR198590	jg5295
OG0008130	CARHR198520	jg5303
OG0008131	CARHR197730	jg5383
OG0008132	CARHR197770	jg5380
OG0008133	CARHR197780	jg5379
OG0008134	CARHR197180	jg5437
OG0008135	CARHR196790	jg5471
OG0008136	CARHR196740	jg5474
OG0008137	CARHR196700	jg5481
OG0008138	CARHR196580	jg5489
OG0008139	CARHR196220	jg5522
OG0008140	CARHR195760	jg5578
OG0008141	CARHR195470	jg5605
OG0008142	CARHR195320	jg5622
OG0008143	CARHR195310	jg5624
OG0008144	CARHR195210	jg32478
OG0008145	CARHR194830	jg5666
OG0008146	CARHR194580	jg5688
OG0008147	CARHR194560	jg5690
OG0008148	CARHR194470	jg5701
OG0008149	CARHR194300	jg5718
OG0008150	CARHR194170	jg5736
OG0008151	CARHR193950	jg5755
OG0008152	CARHR193940, CARHR122530	jg5756
OG0008153	CARHR193900	jg5759
OG0008154	CARHR193800	jg5768
OG0008155	CARHR193620	jg5793
OG0008156	CARHR187140	jg6534
OG0008157	CARHR187070	jg6539
OG0008158	CARHR187060	jg6540
OG0008159	CARHR186990	jg6547
OG0008160	CARHR186680	jg6583
OG0008161	CARHR186320	jg6612
OG0008162	CARHR186260	jg6621
OG0008163	CARHR186140	jg6643
OG0008164	CARHR185970	jg6664
OG0008165	CARHR185550	jg6909
OG0008166	CARHR182620	jg21529
OG0008167	CARHR182420	jg21547
OG0008168	CARHR182910	jg21458
OG0008169	CARHR183320	jg21426
OG0008170	CARHR199680	jg5186
OG0008171	CARHR183470	jg21397
OG0008172	CARHR199790	jg5176
OG0008173	CARHR199870	jg5169
OG0008174	CARHR199930	jg5164
OG0008175	CARHR206120	jg4529
OG0008176	CARHR206440	jg4494, jg17752
OG0008176	CARHR206450	jg17751
OG0008177	CARHR206670	jg4432
OG0008178	CARHR206720	jg4426
OG0008179	CARHR207040	jg4398
OG0008180	CARHR208080	jg4273
OG0008181	CARHR208720	jg4206
OG0008182	CARHR208740	jg4204
OG0008183	CARHR193610	jg5794
OG0008184	CARHR188090	jg6414
OG0008185	CARHR188420	jg6378
OG0008186	CARHR188780	jg6338
OG0008187	CARHR188820	jg6331
OG0008188	CARHR188850	jg6327
OG0008189	CARHR189120	jg6293
OG0008190	CARHR189350	jg6269
OG0008191	CARHR189780	jg6225
OG0008192	CARHR189840	jg6219
OG0008193	CARHR190060	jg6195
OG0008194	CARHR060650	jg2368
OG0008195	CARHR190350	jg6164
OG0008196	CARHR190430	jg6148
OG0008197	CARHR190450	jg6146
OG0008198	CARHR274630	jg23037
OG0008199	CARHR275140	jg23082
OG0008200	CARHR275460	jg23114
OG0008201	CARHR275620	jg23132
OG0008202	CARHR276050	jg23179
OG0008203	CARHR276070	jg23181
OG0008204	CARHR276170	jg23192
OG0008205	CARHR276300	jg23204
OG0008206	CARHR276340	jg23208
OG0008207	CARHR276530	jg23228
OG0008208	CARHR276750	jg23255
OG0008209	CARHR276920	jg23278
OG0008210	CARHR272340	jg22763
OG0008211	CARHR272330	jg22762
OG0008212	CARHR272280	jg12118
OG0008213	CARHR160750	jg15000
OG0008214	CARHR160720	jg14996
OG0008215	CARHR160670	jg14992
OG0008216	CARHR160370	jg14959
OG0008217	CARHR160070	jg14926
OG0008218	CARHR159110	jg14870
OG0008219	CARHR158550	jg14806
OG0008220	CARHR158540	jg14805
OG0008221	CARHR158100	jg14765
OG0008223	CARHR154920	jg14461
OG0008224	CARHR151530	jg14187
OG0008225	CARHR149720	jg32320, jg17211, jg21411
OG0008227	CARHR060300	jg2312
OG0008228	CARHR060280	jg2310
OG0008229	CARHR060260	jg2308
OG0008230	CARHR060170	jg2296
OG0008231	CARHR060130	jg2293
OG0008232	CARHR129020	jg18603
OG0008233	CARHR059930	jg2268
OG0008234	CARHR060490	jg2335, jg2330
OG0008235	CARHR059860	jg2259
OG0008236	CARHR061780	jg2474
OG0008237	CARHR061790	jg2475
OG0008238	CARHR061880	jg2482
OG0008239	CARHR062920	jg2582
OG0008240	CARHR024810	jg31026
OG0008241	CARHR097680	jg26375
OG0008242	CARHR063240	jg2627
OG0008243	CARHR063250	jg2629
OG0008244	CARHR063350	jg2635
OG0008245	CARHR063530	jg2646
OG0008246	CARHR063600	jg2651
OG0008247	CARHR064300	jg2721
OG0008248	CARHR064590	jg2751, jg2753
OG0008249	CARHR290940	jg2805
OG0008250	CARHR065040	jg2853
OG0008251	CARHR071600	jg3488
OG0008252	CARHR071580	jg3486
OG0008253	CARHR071560	jg3484
OG0008254	CARHR071330	jg3455
OG0008255	CARHR071300	jg3451
OG0008256	CARHR070990	jg3415
OG0008257	CARHR070670	jg3386
OG0008258	CARHR070580	jg3376
OG0008259	CARHR070410	jg3353
OG0008260	CARHR070040	jg3312
OG0008261	CARHR069600	jg3260
OG0008262	CARHR069510	jg3253
OG0008263	CARHR069230	jg3238
OG0008264	CARHR069220	jg3237
OG0008265	CARHR069070	jg3225
OG0008266	CARHR069010	jg3221
OG0008267	CARHR068910	jg3208
OG0008268	CARHR068530	jg3172
OG0008269	CARHR068260	jg3146
OG0008270	CARHR068050, CARHR103880	jg3125
OG0008271	CARHR067630	jg3089
OG0008272	CARHR067260	jg3062
OG0008273	CARHR067050	jg3038
OG0008274	CARHR066930	jg3026
OG0008275	CARHR066870	jg3021
OG0008276	CARHR066750	jg3010
OG0008277	CARHR066480	jg2983
OG0008278	CARHR066410	jg2977
OG0008279	CARHR066090	jg2952
OG0008280	CARHR065990	jg2942
OG0008281	CARHR065450	jg2885
OG0008282	CARHR065110	jg2861
OG0008283	CARHR072710	jg3592
OG0008284	CARHR073140	jg3636
OG0008285	CARHR073370	jg3655
OG0008286	CARHR073500, CARHR153930	jg3664
OG0008287	CARHR073730	jg3686
OG0008288	CARHR073880	jg3699
OG0008289	CARHR074050	jg3714
OG0008290	CARHR074160	jg3734
OG0008292	CARHR074370	jg3757
OG0008293	CARHR074620	jg3783
OG0008294	CARHR087210	jg25225
OG0008295	CARHR087610	jg25271
OG0008296	CARHR087650	jg25276
OG0008297	CARHR087890	jg25304
OG0008298	CARHR088090	jg25325
OG0008299	CARHR088690	jg25392
OG0008300	CARHR187650	jg27426, jg6455
OG0008301	CARHR088720	jg25395
OG0008302	CARHR088750	jg25398
OG0008303	CARHR088780	jg25401
OG0008304	CARHR088970	jg25419
OG0008305	CARHR089000, CARHR089020	jg25423
OG0008306	CARHR089070	jg25427
OG0008307	CARHR089150	jg25435
OG0008308	CARHR089830	jg25506
OG0008309	CARHR090050	jg25530
OG0008310	CARHR090250	jg25550
OG0008311	CARHR090280	jg25553
OG0008312	CARHR042920	jg33470
OG0008313	CARHR090990	jg25632
OG0008314	CARHR091450	jg25672
OG0008315	CARHR091510	jg25681
OG0008316	CARHR091990	jg25743
OG0008317	CARHR092490	jg25815
OG0008318	CARHR092690	jg25841
OG0008319	CARHR093150	jg25890
OG0008320	CARHR093280	jg25915
OG0008321	CARHR093650	jg25952
OG0008322	CARHR094040	jg25997
OG0008323	CARHR094060	jg26000
OG0008324	CARHR094150	jg26008
OG0008325	CARHR094520	jg26046
