Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0010755	CARHR047030	Cg007G246340
OG0010756	CARHR047640	Cg007G246580
OG0010757	CARHR048900	Cg007G247530
OG0010758	CARHR087020, CARHR151140, CARHR050180, CARHR050200, CARHR050190	Cg004G128220
OG0010759	CARHR233740	Cg001G014510
OG0010760	CARHR136340	Cg005G164750
OG0010761	CARHR136050	Cg005G165060
OG0010762	CARHR136090	Cg005G165020
OG0010763	CARHR135730	Cg005G165440
OG0010764	CARHR083350	Cg004G124660
OG0010765	CARHR083460	Cg004G124750
OG0010766	CARHR083840	Cg004G125050
OG0010767	CARHR084640	Cg004G125760
OG0010768	CARHR084700	Cg004G125820
OG0010769	CARHR084710	Cg004G125830
OG0010770	CARHR227110	Cg001G020490
OG0010771	CARHR085390	Cg004G126540
OG0010772	CARHR047390	Cg007G246470
OG0010773	CARHR085620	Cg004G126820
OG0010774	CARHR241200	Cg001G007150
OG0010775	CARHR086070	Cg004G127250
OG0010776	CARHR086450	Cg004G127680
OG0010777	CARHR086650	Cg004G127860
OG0010778	CARHR086760	Cg004G127970
OG0010779	CARHR086770	Cg004G127980
OG0010780	CARHR086910	Cg004G128130
OG0010781	CARHR086900	Cg004G128140
OG0010782	CARHR287080	Cg003G088650
OG0010783	CARHR293020	Cg005G191320
OG0010784	CARHR258890	Cg003G091410
OG0010785	CARHR258820	Cg003G091220
OG0010786	CARHR258010	Cg003G096020, Cg003G090470
OG0010787	CARHR258160	Cg003G090260, Cg003G095730
OG0010788	CARHR258140	Cg003G095830, Cg003G090360
OG0010789	CARHR257950	Cg003G096040, Cg003G090490
OG0010790	CARHR257520	Cg003G096870
OG0010791	CARHR257170	Cg003G097430
OG0010792	CARHR256840	Cg003G097700
OG0010793	CARHR264130	Cg003G097890
OG0010794	CARHR264290	Cg003G098000
OG0010795	CARHR264420	Cg003G098160
OG0010796	CARHR264720	Cg003G098390
OG0010797	CARHR265200, CARHR265170	Cg003G098890
OG0010798	CARHR266350	Cg003G100180
OG0010799	CARHR266220	Cg003G100020
OG0010800	CARHR266580, CARHR286540	Cg003G100340
OG0010801	CARHR266820	Cg003G100670
OG0010802	CARHR267390	Cg003G101360
OG0010805	CARHR268000	Cg003G101930
OG0010806	CARHR234760	Cg001G013590
OG0010807	CARHR268280	Cg003G102220
OG0010808	CARHR268860	Cg003G102790
OG0010810	CARHR269330	Cg003G103250
OG0010811	CARHR269620	Cg003G103510
OG0010812	CARHR270800	Cg003G104580
OG0010813	CARHR270960	Cg003G104770
OG0010814	CARHR271010	Cg003G104820
OG0010815	CARHR271360	Cg003G105180
OG0010816	CARHR271570	Cg003G105390
OG0010817	CARHR271810	Cg003G105570
OG0010818	CARHR200330	Cg008G293270
OG0010819	CARHR200670	Cg008G292900
OG0010820	CARHR201020	Cg008G292550
OG0010821	CARHR201330	Cg008G292280
OG0010822	CARHR201510	Cg008G292150
OG0010823	CARHR201580	Cg008G292080
OG0010824	CARHR201630	Cg008G292030
OG0010825	CARHR201670	Cg008G291990
OG0010826	CARHR202140	Cg008G291620
OG0010827	CARHR202170	Cg008G291590
OG0010828	CARHR202290	Cg008G291470
OG0010829	CARHR202340	Cg008G291400
OG0010830	CARHR202670	Cg008G291100
OG0010831	CARHR279520	Cg003G113560
OG0010832	CARHR202770	Cg008G290980
OG0010833	CARHR203200	Cg008G290510
OG0010834	CARHR203210	Cg008G290500
OG0010835	CARHR203650	Cg008G290100
OG0010836	CARHR203790	Cg008G289970
OG0010837	CARHR278110	Cg003G112040
OG0010838	CARHR204580	Cg008G289300
OG0010839	CARHR143530	Cg005G157490
OG0010840	CARHR205760	Cg008G288200
OG0010841	CARHR223850	Cg001G023760
OG0010842	CARHR224470	Cg001G023180
OG0010843	CARHR224750	Cg001G022870
OG0010844	CARHR225220	Cg001G022440
OG0010845	CARHR225370	Cg001G022270
OG0010846	CARHR225420	Cg001G022190
OG0010847	CARHR225490	Cg001G022140
OG0010849	CARHR225980	Cg001G021560
OG0010850	CARHR226150	Cg001G021390
OG0010851	CARHR226360	Cg001G021170
OG0010852	CARHR226600	Cg001G020900
OG0010853	CARHR227330	Cg001G020270
OG0010854	CARHR227400	Cg001G020200
OG0010855	CARHR227880	Cg001G019730
OG0010856	CARHR228190	Cg001G019490
OG0010857	CARHR228250	Cg001G019440
OG0010858	CARHR228450	Cg001G019280
OG0010859	CARHR235910	Cg001G012410
OG0010861	CARHR231490	Cg001G016850
OG0010862	CARHR032740	Cg006G212270
OG0010863	CARHR032940	Cg006G212010
OG0010864	CARHR033110	Cg006G211860
OG0010865	CARHR033180	Cg006G211740
OG0010866	CARHR034050	Cg006G210070
OG0010867	CARHR263530, CARHR288350	Cg006G209880
OG0010868	CARHR134910	Cg005G166230
OG0010869	CARHR035930	Cg006G204720
OG0010870	CARHR035480	Cg006G206080
OG0010871	CARHR035610	Cg006G206160
OG0010872	CARHR036850	Cg006G203010
OG0010873	CARHR027530	Cg006G218610
OG0010874	CARHR027740	Cg006G218400
OG0010875	CARHR027950	Cg006G218120
OG0010876	CARHR027970	Cg006G218100
OG0010877	CARHR028020	Cg006G218050
OG0010878	CARHR028250	Cg006G217790
OG0010879	CARHR029220	Cg006G216240
OG0010880	CARHR029890	Cg006G215950
OG0010881	CARHR030050	Cg006G215810
OG0010882	CARHR030220	Cg006G215660
OG0010883	CARHR030480	Cg006G215340
OG0010884	CARHR244010	Cg001G004520
OG0010885	CARHR244460	Cg001G003990
OG0010886	CARHR244700	Cg001G003790
OG0010887	CARHR108870	Cg004G154440
OG0010888	CARHR245010	Cg001G003510
OG0010889	CARHR245060	Cg001G003460
OG0010890	CARHR245830	Cg001G002760
OG0010891	CARHR245910	Cg001G002690
OG0010892	CARHR246340	Cg001G002200
OG0010893	CARHR246730	Cg001G001790
OG0010894	CARHR246910	Cg001G001600
OG0010895	CARHR247350	Cg001G001210
OG0010896	CARHR247690	Cg001G000880
OG0010897	CARHR294360	Cg001G000500
OG0010898	CARHR294310	Cg001G000450
OG0010899	CARHR174220	Cg005G193960
OG0010900	CARHR111820	Cg005G193980
OG0010901	CARHR294060	Cg001G000160
OG0010902	CARHR294100	Cg001G000220
OG0010903	CARHR294160	Cg001G000280
OG0010904	CARHR294170	Cg001G000290
OG0010905	CARHR293940	Cg001G000050
OG0010906	CARHR216560	Cg001G034380
OG0010907	CARHR216390	Cg001G034650
OG0010908	CARHR215780	Cg001G035800
OG0010909	CARHR098570	Cg004G139890
OG0010910	CARHR214970	Cg001G036780
OG0010911	CARHR214100, CARHR262580	Cg001G038370
OG0010912	CARHR264050, CARHR288770, CARHR283670	Cg001G038450
OG0010913	CARHR263640	Cg001G038670
OG0010914	CARHR263390	Cg001G038970
OG0010915	CARHR262630	Cg001G039760
OG0010916	CARHR129160	Cg005G171610
OG0010917	CARHR129210	Cg005G171560
OG0010918	CARHR129450	Cg005G171290
OG0010919	CARHR032060	Cg006G213280
OG0010920	CARHR260470	Cg003G085280
OG0010921	CARHR056930	Cg007G263610, Cg007G262530
OG0010922	CARHR259570	Cg003G087060
OG0010923	CARHR259330	Cg003G087830
OG0010924	CARHR259460	Cg003G087290
OG0010925	CARHR128360	Cg005G172320
OG0010926	CARHR128170	Cg005G172510
OG0010927	CARHR127970	Cg005G172730
OG0010928	CARHR127910	Cg005G172790
OG0010929	CARHR180430	Cg008G318860
OG0010930	CARHR181740	Cg008G314570
OG0010931	CARHR181640	Cg008G315060
OG0010932	CARHR181620	Cg008G315070
OG0010933	CARHR181570	Cg008G315540
OG0010934	CARHR181930	Cg008G316100, Cg003G087190
OG0010935	CARHR261230	Cg003G084140
OG0010936	CARHR255830	Cg003G083240
OG0010937	CARHR255310	Cg003G082540
OG0010938	CARHR254320	Cg003G081750
OG0010939	CARHR253080	Cg003G080640
OG0010940	CARHR252690	Cg003G093700, Cg003G080280
OG0010941	CARHR252610	Cg003G080230, Cg003G093740
OG0010942	CARHR252570	Cg003G093800, Cg003G080200
OG0010943	CARHR252540	Cg003G080150, Cg003G093850
OG0010944	CARHR178590	Cg008G320910
OG0010945	CARHR060770	Cg007G268090
OG0010946	CARHR176490	Cg008G322650
OG0010947	CARHR176260	Cg008G322880
OG0010948	CARHR176180	Cg008G322970
OG0010949	CARHR175340	Cg008G323520, Cg008G323810
OG0010950	CARHR174810	Cg008G324200
OG0010951	CARHR174300	Cg008G324680
OG0010952	CARHR173560	Cg008G325360
OG0010953	CARHR173980	Cg008G324940
OG0010954	CARHR102260	Cg004G143670
OG0010955	CARHR102200	Cg004G143600
OG0010956	CARHR216740	Cg001G034040
OG0010957	CARHR102090	Cg004G143500
OG0010958	CARHR218110	Cg001G031970
OG0010959	CARHR134650	Cg005G166460
OG0010960	CARHR218970	Cg001G029540
OG0010961	CARHR219750	Cg001G028680
OG0010962	CARHR219770	Cg001G028600
OG0010963	CARHR219920	Cg001G028500
OG0010964	CARHR220010	Cg001G028440
OG0010965	CARHR056230	Cg007G259120
OG0010967	CARHR222220	Cg001G026020
OG0010968	CARHR262180	Cg001G040470
OG0010969	CARHR262140	Cg001G040510
OG0010970	CARHR102570	Cg004G144310
OG0010971	CARHR102620	Cg004G144370
OG0010972	CARHR102650	Cg004G144400
OG0010973	CARHR261970	Cg001G040750
OG0010974	CARHR261590	Cg001G041060
OG0010975	CARHR149540, CARHR261510	Cg001G041150
OG0010976	CARHR261410	Cg001G041270
OG0010977	CARHR261320	Cg001G041350
OG0010978	CARHR212820	Cg001G042640
OG0010979	CARHR212500	Cg001G043040
OG0010980	CARHR143280	Cg005G157740
OG0010981	CARHR143230	Cg005G157810
OG0010982	CARHR143190	Cg005G157820
OG0010983	CARHR142860	Cg005G158160
OG0010984	CARHR142780	Cg005G158280
OG0010985	CARHR142690	Cg005G158380
OG0010986	CARHR142570	Cg005G158510
OG0010987	CARHR142090	Cg005G158960
OG0010988	CARHR141430	Cg005G159600
OG0010989	CARHR140960	Cg005G160030
OG0010990	CARHR140870	Cg005G160120
OG0010991	CARHR140860	Cg005G160130
OG0010992	CARHR140490	Cg005G160530
OG0010993	CARHR140280	Cg005G160770
OG0010994	CARHR139860	Cg005G161180
OG0010995	CARHR139850	Cg005G161190
OG0010996	CARHR139750	Cg005G161290
OG0010997	CARHR139580	Cg005G161430
OG0010998	CARHR169830	Cg002G047060
OG0010999	CARHR061250	Cg007G268610, Cg007G268630, Cg007G268620
OG0011000	CARHR137980	Cg005G162970
OG0011001	CARHR137900	Cg005G163100
OG0011002	CARHR137760	Cg005G163350
OG0011003	CARHR137360	Cg005G163690
OG0011004	CARHR136910	Cg005G164140
OG0011005	CARHR136850	Cg005G164210
OG0011006	CARHR136770	Cg005G164270
OG0011007	CARHR136760	Cg005G164280
OG0011008	CARHR136700	Cg005G164370
OG0011009	CARHR136670	Cg005G164400
OG0011010	CARHR212120	Cg008G282110
OG0011011	CARHR212070	Cg008G282170
OG0011012	CARHR212060	Cg008G282180
OG0011013	CARHR212000	Cg008G282240
OG0011014	CARHR211970	Cg008G282260
OG0011015	CARHR211940	Cg008G282290
OG0011016	CARHR251830	Cg003G079600, Cg003G094420
OG0011018	CARHR210840	Cg008G283280
OG0011019	CARHR210750	Cg008G283410
OG0011020	CARHR210710	Cg008G283440
OG0011021	CARHR210480	Cg008G283600
OG0011023	CARHR209940	Cg008G284130
OG0011024	CARHR209310	Cg008G284740
OG0011025	CARHR209260	Cg008G284790
OG0011026	CARHR187150	Cg008G305940
OG0011027	CARHR192660	Cg008G300660
OG0011028	CARHR281770	Cg003G115880
OG0011029	CARHR192210	Cg008G301020
OG0011030	CARHR192080	Cg008G301170
OG0011031	CARHR191920	Cg008G301360
OG0011032	CARHR191750	Cg008G301540
OG0011033	CARHR191560	Cg008G301730
OG0011034	CARHR191520	Cg008G301770
OG0011035	CARHR191040	Cg008G302280
OG0011036	CARHR191030	Cg008G302290
OG0011037	CARHR274330	Cg003G108340
OG0011038	CARHR274290	Cg003G108300
OG0011039	CARHR274160	Cg003G108190
OG0011041	CARHR285700	Cg003G106990
OG0011042	CARHR285850	Cg003G107130
OG0011043	CARHR272880	Cg003G106550
OG0011044	CARHR277500	Cg003G111430
OG0011045	CARHR277770	Cg003G111700
OG0011046	CARHR278070	Cg003G112000
OG0011047	CARHR278080	Cg003G112010
OG0011048	CARHR278150	Cg003G112080
OG0011049	CARHR278600	Cg003G112550
OG0011050	CARHR160100	Cg002G056260
OG0011051	CARHR280980	Cg003G115060
OG0011052	CARHR280990	Cg003G115070
OG0011053	CARHR281240	Cg003G115320
OG0011054	CARHR281520	Cg003G115620
OG0011055	CARHR281680	Cg003G115800
OG0011056	CARHR053030	Cg001G006420
OG0011057	CARHR248730	Cg003G076510, Cg014G333060
OG0011058	CARHR248720	Cg014G333070, Cg003G076500
OG0011059	CARHR248450	Cg003G076270, Cg014G333310
OG0011060	CARHR248350	Cg003G076180
OG0011061	CARHR249440	Cg014G332400, Cg003G077210
OG0011062	CARHR250210	Cg003G077970, Cg014G331690
OG0011063	CARHR250110	Cg003G077900, Cg014G331760
OG0011064	CARHR250090	Cg003G077890, Cg014G331770
OG0011065	CARHR250070	Cg014G331790, Cg003G077860
OG0011066	CARHR250010	Cg003G077820, Cg014G331830
OG0011067	CARHR249980	Cg014G331870, Cg003G077770
OG0011068	CARHR249830	Cg003G077610, Cg014G332000
OG0011070	CARHR249640	Cg003G077430, Cg014G332190
OG0011071	CARHR250430	Cg014G331460, Cg003G078190
OG0011072	CARHR250690	Cg003G078440, Cg014G331160
OG0011073	CARHR250730	Cg014G331120, Cg003G078480
OG0011074	CARHR250840	Cg003G078610, Cg014G330940
OG0011075	CARHR251200	Cg003G078940, Cg003G095010
OG0011076	CARHR251160	Cg003G078900, Cg003G095050
OG0011077	CARHR251790	Cg003G094460, Cg003G079550
OG0011078	CARHR179550	Cg008G319790
OG0011079	CARHR126940	Cg005G173660
OG0011080	CARHR171470	Cg002G045580
OG0011081	CARHR126750	Cg005G173860
OG0011082	CARHR126010, CARHR126000	Cg005G174460
OG0011082	CARHR126870	Cg005G173720
OG0011083	CARHR126880	Cg005G173710
OG0011084	CARHR125900	Cg005G174550
OG0011085	CARHR124790	Cg005G175470
OG0011086	CARHR124480	Cg005G175760
OG0011087	CARHR123980	Cg005G176170
OG0011088	CARHR123110	Cg005G177150
OG0011089	CARHR122900	Cg005G177370
OG0011090	CARHR122690	Cg005G177570
OG0011091	CARHR122070	Cg005G178150
OG0011092	CARHR131580, CARHR121620	Cg005G178610
OG0011093	CARHR121260	Cg005G178990
OG0011094	CARHR121180	Cg005G179060
OG0011095	CARHR120830	Cg005G179300
OG0011096	CARHR121470	Cg005G180170
OG0011097	CARHR119150	Cg005G182430
OG0011098	CARHR119830	Cg005G181460
OG0011099	CARHR119070	Cg005G182510
OG0011100	CARHR119060	Cg005G182520
OG0011101	CARHR183890	Cg008G312540
OG0011102	CARHR203450	Cg008G290290
OG0011103	CARHR026160	Cg006G220030
OG0011104	CARHR115510	Cg005G187250
OG0011105	CARHR234580	Cg001G013720
OG0011106	CARHR075600	Cg004G116700
OG0011107	CARHR075480	Cg004G116590
OG0011108	CARHR075210	Cg004G116320
OG0011109	CARHR123440	Cg005G176750
OG0011110	CARHR074850	Cg004G115930
OG0011111	CARHR136510	Cg005G164580
OG0011112	CARHR136490	Cg005G164600
OG0011113	CARHR234400	Cg001G013890
OG0011114	CARHR234360	Cg001G013930
OG0011115	CARHR234350	Cg001G013940
OG0011116	CARHR234280	Cg001G014010
OG0011117	CARHR076680	Cg004G117810
OG0011118	CARHR076750	Cg004G117870
OG0011119	CARHR076970	Cg004G118130
OG0011120	CARHR193330	Cg008G300090
OG0011121	CARHR077820	Cg004G119470
OG0011122	CARHR078590	Cg004G120060
OG0011123	CARHR079400	Cg004G120830
OG0011124	CARHR079310	Cg004G120690
OG0011125	CARHR079480	Cg004G120910
OG0011126	CARHR079780, CARHR079800	Cg004G121220
OG0011128	CARHR080550	Cg004G121970
OG0011129	CARHR080610	Cg004G122010
OG0011130	CARHR103080	Cg004G145030
OG0011131	CARHR080950	Cg004G122380
OG0011132	CARHR082090	Cg004G123530
OG0011133	CARHR082710	Cg004G124060
OG0011134	CARHR082850	Cg004G124200
OG0011135	CARHR083290	Cg004G124600
OG0011136	CARHR083300	Cg004G124610
OG0011137	CARHR135610	Cg005G165590
OG0011138	CARHR134950	Cg005G166190
OG0011139	CARHR134570	Cg005G166520
OG0011140	CARHR133730	Cg005G167290
OG0011141	CARHR133490, CARHR125840	Cg005G167500
OG0011142	CARHR130260	Cg005G170550
OG0011143	CARHR130480, CARHR182760	Cg005G170340
OG0011144	CARHR131470	Cg005G169540
OG0011145	CARHR132270	Cg005G169180
OG0011146	CARHR132170	Cg005G169070
OG0011147	CARHR131930	Cg005G168830
OG0011148	CARHR131770	Cg005G168710
OG0011149	CARHR132470	Cg005G168520
OG0011150	CARHR132850	Cg005G168100
OG0011151	CARHR133210	Cg005G167780
OG0011152	CARHR133200	Cg005G167790
OG0011153	CARHR016460	Cg006G229940
OG0011154	CARHR016530	Cg006G229870
OG0011155	CARHR016570	Cg006G229840
OG0011156	CARHR016840	Cg006G229590
OG0011157	CARHR017770	Cg006G228770
OG0011158	CARHR017790	Cg006G228750
OG0011159	CARHR018270	Cg006G228320
OG0011160	CARHR018300	Cg006G228290
OG0011161	CARHR018540	Cg006G228090
OG0011163	CARHR020310	Cg006G226230
OG0011164	CARHR020580	Cg006G225870
OG0011165	CARHR020830	Cg006G225620
OG0011166	CARHR021750	Cg006G224670
OG0011167	CARHR022120	Cg006G224160, Cg006G224250
OG0011168	CARHR023240	Cg006G223010
OG0011169	CARHR024170	Cg006G222090
OG0011170	CARHR024540	Cg006G221700
OG0011171	CARHR024800	Cg006G221480, Cg006G221490
OG0011172	CARHR025130	Cg006G221090
OG0011173	CARHR025420	Cg006G220790
OG0011174	CARHR087310	Cg004G128510
OG0011175	CARHR026030	Cg006G220170
OG0011176	CARHR026090	Cg006G220100
OG0011177	CARHR026260	Cg006G219910
OG0011178	CARHR026440	Cg006G219750
OG0011179	CARHR026480	Cg006G219710
OG0011180	CARHR026760	Cg006G219450
OG0011181	CARHR026980	Cg006G219220
OG0011182	CARHR059900	Cg007G267290
OG0011183	CARHR000720	Cg006G244880
OG0011184	CARHR027080	Cg006G219120
OG0011185	CARHR286860	Cg001G033000
OG0011186	CARHR232560	Cg001G015640
OG0011187	CARHR233040	Cg001G015170
OG0011190	CARHR262090	Cg001G040520
OG0011191	CARHR118160	Cg005G190530
OG0011192	CARHR114590	Cg005G191050
OG0011193	CARHR114630	Cg005G191080
OG0011194	CARHR114190	Cg005G191840
OG0011195	CARHR113240	Cg005G192700
OG0011196	CARHR112920	Cg005G193000
OG0011197	CARHR131230, CARHR112620	Cg005G193200
OG0011198	CARHR112010	Cg005G193770
OG0011199	CARHR014770	Cg006G231590
OG0011200	CARHR014680	Cg006G231690
OG0011201	CARHR014540	Cg006G231840
OG0011202	CARHR014290	Cg006G232060
OG0011203	CARHR014100	Cg006G232260
OG0011204	CARHR013290	Cg006G232970
OG0011205	CARHR013170	Cg006G233060
OG0011207	CARHR012300	Cg007G256870
OG0011208	CARHR012140	Cg006G234080
OG0011209	CARHR011810, CARHR011800	Cg006G234450
OG0011210	CARHR051920	Cg007G249920
OG0011210	CARHR011110	Cg006G235050
OG0011211	CARHR010660	Cg006G235520
OG0011212	CARHR010450	Cg006G235710
OG0011213	CARHR010150	Cg006G235940
OG0011214	CARHR008950	Cg006G237010
OG0011215	CARHR223240	Cg001G024430
OG0011216	CARHR008770	Cg006G237170
OG0011217	CARHR008590	Cg006G237370
OG0011218	CARHR037450	Cg006G202010
OG0011219	CARHR007920	Cg006G237960
OG0011220	CARHR007050	Cg006G238810
OG0011221	CARHR006980	Cg006G238890
OG0011222	CARHR006580	Cg006G240440, Cg006G239350
OG0011223	CARHR005990	Cg006G239850
OG0011224	CARHR005580	Cg006G240140
OG0011225	CARHR005530	Cg006G240190
OG0011226	CARHR005500, CARHR038440	Cg006G240220
OG0011227	CARHR005470	Cg006G240270
OG0011228	CARHR005070	Cg006G240740
OG0011229	CARHR004970	Cg006G240830
OG0011230	CARHR004910	Cg006G240890
OG0011231	CARHR004080	Cg006G241690
OG0011232	CARHR003930	Cg006G241840
OG0011233	CARHR003290	Cg006G242490
OG0011234	CARHR002890	Cg005G181160
OG0011235	CARHR002950	Cg006G242830
OG0011236	CARHR003110	Cg006G242680
OG0011237	CARHR054000	Cg007G252480
OG0011237	CARHR002730	Cg006G243040
OG0011238	CARHR002590, CARHR005950	Cg006G243110
OG0011239	CARHR002530	Cg006G243170
OG0011240	CARHR002490	Cg006G243210
OG0011241	CARHR002260	Cg006G243450
OG0011242	CARHR002050	Cg006G243640
OG0011243	CARHR001940	Cg006G243750
OG0011244	CARHR001870	Cg006G243820
OG0011245	CARHR001230	Cg006G244450
OG0011246	CARHR000320, CARHR000330	Cg006G245260
OG0011247	CARHR199390	Cg008G294110
OG0011248	CARHR199020	Cg008G294470
OG0011249	CARHR199150	Cg008G294340
OG0011250	CARHR199310	Cg008G294190
OG0011251	CARHR198610	Cg008G294920
OG0011252	CARHR198020	Cg008G295580
OG0011253	CARHR196880	Cg008G296650
OG0011254	CARHR196750	Cg008G296740
OG0011255	CARHR196510	Cg008G296940
OG0011256	CARHR195810	Cg008G297680
OG0011257	CARHR195840	Cg008G297650
OG0011258	CARHR195330	Cg008G298140
OG0011259	CARHR055340, CARHR060980	Cg007G268400
OG0011260	CARHR194630	Cg008G298710
OG0011261	CARHR194540	Cg008G298830
OG0011262	CARHR194410	Cg008G298960
OG0011263	CARHR193910	Cg008G299480
OG0011264	CARHR186980	Cg008G306100
OG0011265	CARHR186800	Cg008G306310
OG0011266	CARHR186460	Cg008G306520
OG0011267	CARHR186630	Cg008G306460
OG0011268	CARHR186340	Cg008G306630
OG0011269	CARHR259100, CARHR185870	Cg008G307180, Cg007G257170
OG0011270	CARHR185340	Cg008G307720
OG0011272	CARHR288030	Cg008G308030
OG0011273	CARHR182120	Cg008G308380
OG0011274	CARHR182580	Cg008G310630, Cg008G308990
OG0011275	CARHR182370	Cg008G310420
OG0011275	CARHR182330	Cg008G308770, Cg008G310430
OG0011276	CARHR183610	Cg008G312050
OG0011277	CARHR199920	Cg008G293660
OG0011278	CARHR206230	Cg008G287740
OG0011279	CARHR206940	Cg008G287050
OG0011280	CARHR207300	Cg008G286710
OG0011281	CARHR034480	Cg008G286380
OG0011282	CARHR207770	Cg008G286310
OG0011283	CARHR207790	Cg008G286280
OG0011284	CARHR207850	Cg008G286230
OG0011285	CARHR086780	Cg004G127990
OG0011286	CARHR208820	Cg008G285220, Cg008G285270, Cg008G285190
OG0011287	CARHR187360	Cg008G305830, Cg008G305840
OG0011288	CARHR187790	Cg008G305360
OG0011289	CARHR187780	Cg008G305370
OG0011290	CARHR188100	Cg008G305080
OG0011291	CARHR188250	Cg008G304850
OG0011292	CARHR188600	Cg008G304500
OG0011293	CARHR188790	Cg008G304330
OG0011294	CARHR189300	Cg008G303930
OG0011295	CARHR189500	Cg008G303720
OG0011297	CARHR189770	Cg008G303440
OG0011298	CARHR274810	Cg003G108830
OG0011299	CARHR275390	Cg003G109330
OG0011300	CARHR276510	Cg003G110490
OG0011301	CARHR272740	Cg003G106430
OG0011302	CARHR272660	Cg003G106350
OG0011303	CARHR272210	Cg003G105950
OG0011304	CARHR272190	Cg003G105930
OG0011305	CARHR272060	Cg003G105830
OG0011306	CARHR160690	Cg002G055710
OG0011307	CARHR160120	Cg002G056240
OG0011308	CARHR160110	Cg002G056250
OG0011309	CARHR160080	Cg002G056280
OG0011310	CARHR159960, CARHR159950	Cg002G056390
OG0011311	CARHR159930	Cg002G056410
OG0011312	CARHR158920	Cg002G056990
OG0011313	CARHR157850	Cg002G057880
OG0011314	CARHR157390	Cg002G058350
OG0011315	CARHR157360	Cg002G058380
OG0011316	CARHR162400, CARHR156910	Cg002G058810
OG0011317	CARHR014300	Cg006G232050
OG0011318	CARHR154660	Cg002G061030
OG0011319	CARHR154620	Cg002G061050
OG0011321	CARHR150920	Cg002G062400
OG0011322	CARHR104350	Cg002G063490
OG0011323	CARHR153710	Cg002G063560
OG0011324	CARHR153600	Cg002G066520, Cg002G066670
OG0011325	CARHR213670	Cg001G041630
OG0011326	CARHR060880	Cg007G268310
OG0011327	CARHR060830	Cg007G268140
