Orthogroup	Raphanus_sativus	Alyssum_gmelinii
OG0008651	XP_018449704.1, XP_018462464.1	Ag008G684890
OG0008652	XP_018468482.1, XP_018455066.1	Ag008G684830
OG0008653	XP_018468223.1, XP_018464561.1	Ag008G686530
OG0008654	XP_018453073.1, XP_018457552.1	Ag008G686630
OG0008655	XP_018466548.1, XP_018457033.1	Ag008G686990
OG0008657	XP_018454195.1	Ag008G688320, Ag008G690090
OG0008658	XP_018455906.1, XP_018457669.1, XP_018462447.1	Ag008G687540
OG0008659	XP_018473554.1, XP_018485016.1	Ag008G689910, Ag008G688580
OG0008660	XP_018471057.1, XP_018483733.1	Ag008G689610, Ag008G688820
OG0008661	XP_018460453.1, XP_018472818.1, XP_018460452.1	Ag008G689140, Ag008G689420
OG0008662	XP_018474680.1, XP_018454601.1	Ag008G694290
OG0008663	XP_018457194.1	Ag008G694850
OG0008664	XP_018476535.1, XP_018456110.1	Ag008G694940
OG0008665	XP_018464718.1	Ag008G695750
OG0008666	XP_018456864.1, XP_018452720.1	Ag008G696070
OG0008667	XP_018465775.1, XP_018455214.1, XP_018474678.1	Ag008G696120
OG0008668	XP_018455387.1, XP_018469305.1	Ag008G697680
OG0008669	XP_018452156.1, XP_018472650.1	Ag008G698620
OG0008670	XP_018476128.1, XP_018457845.1	Ag008G698640
OG0008671	XP_018474769.1	Ag008G699680
OG0008672	XP_018475935.1, XP_018453346.1	Ag008G699950
OG0008673	XP_018472511.1	Ag008G700030
OG0008674	XP_018468471.1, XP_018454802.1	Ag008G700870
OG0008675	XP_018471112.1, XP_018457794.1	Ag008G701440
OG0008676	XP_018457546.1, XP_018455061.1	Ag008G701880
OG0008677	XP_018454336.1, XP_018454339.1	Ag008G702320
OG0008678	XP_018469355.1, XP_018475497.1	Ag008G703890
OG0008679	XP_018469194.1, XP_018464322.1, XP_018456351.1	Ag008G704570
OG0008680	XP_018474550.1	Ag008G705120
OG0008681	XP_018455650.1, XP_018476124.1	Ag008G705130
OG0008682	XP_018483368.1	Ag007G644200
OG0008683	XP_018440007.1, XP_018483617.1	Ag007G644550
OG0008684	XP_018437439.1, XP_018454977.1	Ag007G644670
OG0008685	XP_018464055.1, XP_018446073.1	Ag007G611470
OG0008686	XP_018471162.1, XP_018445365.1	Ag007G611400
OG0008687	XP_018475388.1	Ag007G610450
OG0008688	XP_018455248.1, XP_018446441.1	Ag007G610360
OG0008689	XP_018446440.1, XP_018455336.1	Ag007G610300
OG0008690	XP_018472323.1, XP_018445536.1	Ag007G610220
OG0008691	XP_018468328.1, XP_018443336.1	Ag007G609420
OG0008692	XP_018442186.1, XP_018469892.1	Ag007G609400
OG0008693	XP_018474541.1	Ag007G609160
OG0008694	XP_018442338.1, XP_018449677.1	Ag007G608560
OG0008695	XP_018471490.1, XP_018462094.1	Ag007G608320
OG0008696	XP_018471489.1	Ag001G091020, Ag005G489340, Ag001G091090, Ag007G608180
OG0008698	XP_018444515.1, XP_018469102.1	Ag007G607160
OG0008699	XP_018442309.1, XP_018471071.1	Ag007G605610
OG0008700	XP_018473113.1, XP_018445961.1	Ag007G604950
OG0008701	XP_018445232.1, XP_018475697.1	Ag007G604680
OG0008702	XP_018468707.1	Ag007G604310
OG0008703	XP_018470985.1, XP_018446944.1	Ag007G603450
OG0008704	XP_018447030.1, XP_018470739.1	Ag007G602970
OG0008705	XP_018471160.1, XP_018446453.1	Ag007G602670
OG0008706	XP_018470726.1, XP_018445455.1	Ag007G602170
OG0008708	XP_018476391.1, XP_018467393.1	Ag007G601640
OG0008709	XP_018450404.1	Ag007G601260
OG0008710	XP_018444389.1, XP_018474973.1	Ag007G600890
OG0008711	XP_018470448.1, XP_018470446.1	Ag007G600550
OG0008712	XP_018473115.1	Ag007G600520
OG0008713	XP_018474588.1, XP_018446886.1	Ag007G600290
OG0008714	XP_018446035.1, XP_018468394.1	Ag007G599900
OG0008715	XP_018480396.1, XP_018448660.1	Ag006G577810
OG0008716	XP_018471498.1	Ag006G577230
OG0008717	XP_018448085.1, XP_018448088.1, XP_018453976.1	Ag006G577180
OG0008718	XP_018469165.1	Ag006G576990
OG0008719	XP_018481102.1, XP_018480755.1	Ag006G576900
OG0008720	XP_018481481.1, XP_018469071.1	Ag006G576880
OG0008721	XP_018470548.1, XP_018451513.1	Ag006G576470
OG0008723	XP_018449231.1, XP_018462296.1	Ag006G573930
OG0008725	XP_018471682.1, XP_018477757.1	Ag006G572020
OG0008726	XP_018447153.1, XP_018462862.1	Ag006G571880
OG0008727	XP_018449895.1, XP_018467901.1	Ag006G571200
OG0008728	XP_018467897.1	Ag006G570890
OG0008729	XP_018447988.1	Ag006G570700
OG0008730	XP_018469143.1, XP_018465044.1, XP_018449994.1	Ag006G559300
OG0008731	XP_018458512.1, XP_018470428.1	Ag006G559360
OG0008732	XP_018448511.1, XP_018469227.1	Ag006G559880
OG0008733	XP_018471226.1	Ag006G561500
OG0008734	XP_018469770.1, XP_018450207.1	Ag006G563350
OG0008735	XP_018449291.1	Ag006G564070, Ag005G404420
OG0008736	XP_018447263.1, XP_018471658.1	Ag006G565220
OG0008738	XP_018469263.1	Ag006G552120, Ag008G705610, Ag005G409050
OG0008739	XP_018455789.1	Ag002G143090
OG0008740	XP_018478292.1, XP_018447522.1	Ag006G551410
OG0008741	XP_018477956.1, XP_018448929.1	Ag006G550910
OG0008742	XP_018448927.1, XP_018458809.1	Ag006G550360
OG0008743	XP_018477197.1, XP_018468695.1	Ag006G550270
OG0008744	XP_018471727.1	Ag006G547510, Ag006G549620
OG0008745	XP_018484488.1, XP_018471475.1, XP_018471462.1	Ag006G548200, Ag006G546470
OG0008746	XP_018458108.1, XP_018455048.1	Ag004G345020
OG0008747	XP_018479121.1, XP_018470097.1	Ag006G544450, Ag006G543120
OG0008748	XP_018450544.1	Ag002G147960
OG0008749	XP_018485397.1, XP_018493171.1	Ag006G539880, Ag006G537400
OG0008750	XP_018492771.1	Ag006G539190, Ag006G536620
OG0008751	XP_018451704.1	Ag006G538820, Ag006G536310
OG0008752	XP_018460600.1, XP_018447641.1, XP_018438557.1	Ag006G536130
OG0008753	XP_018465902.1, XP_018464368.1	Ag006G535700
OG0008754	XP_018485398.1	Ag006G535110
OG0008755	XP_018467002.1	Ag006G532520
OG0008756	XP_018467982.1, XP_018447609.1	Ag002G203200
OG0008757	XP_018451927.1	Ag007G584730
OG0008758	XP_018451413.1, XP_018441332.1, XP_018442646.1	Ag007G584530
OG0008759	XP_018432972.1, XP_018440813.1	Ag007G583930
OG0008760	XP_018462970.1, XP_018447654.1, XP_018486306.1	Ag007G583390
OG0008761	XP_018457295.1, XP_018442116.1	Ag003G236480
OG0008762	XP_018442510.1, XP_018489627.1	Ag007G582310
OG0008763	XP_018465829.1, XP_018479188.1	Ag007G582260
OG0008764	XP_018434497.1	Ag007G581640
OG0008765	XP_018491946.1, XP_018490768.1	Ag007G580290
OG0008766	XP_018442661.1, XP_018491733.1	Ag007G579930
OG0008767	XP_018459609.1, XP_018449967.1	Ag007G579810
OG0008768	XP_018451743.1, XP_018458994.1	Ag007G579720
OG0008769	XP_018448051.1, XP_018448029.1	Ag003G286380
OG0008770	XP_018450399.1, XP_018450397.1, XP_018471957.1, XP_018467834.1	Ag003G286570
OG0008771	XP_018451496.1, XP_018467205.1, XP_018470634.1	Ag003G287360, Ag003G287700, Ag003G287710
OG0008772	XP_018470392.1, XP_018471426.1	Ag003G288830
OG0008773	XP_018459222.1, XP_018471401.1	Ag003G289310
OG0008774	XP_018470837.1, XP_018449008.1, XP_018449022.1	Ag003G289970
OG0008775	XP_018449992.1, XP_018484536.1	Ag003G290390
OG0008776	XP_018449123.1, XP_018477329.1	Ag003G290720
OG0008777	XP_018449607.1, XP_018449596.1, XP_018468644.1	Ag003G290830
OG0008778	XP_018469587.1, XP_018449698.1	Ag003G292150
OG0008779	XP_018468926.1, XP_018451760.1, XP_018449475.1	Ag003G292170
OG0008780	XP_018471431.1, XP_018451318.1	Ag003G292660
OG0008781	XP_018449517.1, XP_018459829.1, XP_018469094.1	Ag003G292860
OG0008782	XP_018459823.1, XP_018448365.1, XP_018449727.1	Ag003G292880
OG0008783	XP_018471773.1	Ag003G293490
OG0008784	XP_018444443.1, XP_018450461.1	Ag003G295140
OG0008785	XP_018484478.1, XP_018470302.1	Ag003G252450
OG0008786	XP_018458160.1	Ag007G643500
OG0008787	XP_018485186.1	Ag007G644990
OG0008788	XP_018459887.1, XP_018463825.1, XP_018483878.1	Ag007G646550
OG0008789	XP_018483085.1	Ag002G197380
OG0008790	XP_018481193.1, XP_018481881.1	Ag007G648130
OG0008791	XP_018458970.1	Ag007G579730
OG0008792	XP_018445048.1	Ag006G501130, Ag006G501140, Ag006G501120
OG0008793	XP_018435025.1	Ag007G578490
OG0008794	XP_018478133.1, XP_018463148.1	Ag002G164330
OG0008795	XP_018475455.1	Ag002G156090
OG0008796	XP_018475538.1, XP_018438234.1	Ag002G159680
OG0008798	XP_018460394.1, XP_018477607.1	Ag002G157820
OG0008800	XP_018475671.1, XP_018440977.1	Ag002G202240
OG0008801	XP_018441442.1, XP_018444253.1	Ag005G465980
OG0008802	XP_018443968.1	Ag002G147920
OG0008803	XP_018475333.1, XP_018458961.1	Ag004G341360
OG0008804	XP_018459076.1, XP_018456874.1	Ag002G143770
OG0008805	XP_018461046.1, XP_018452946.1, XP_018476922.1	Ag002G144840
OG0008806	XP_018455008.1, XP_018454962.1	Ag002G142680
OG0008807	XP_018458657.1, XP_018476769.1	Ag002G142450
OG0008808	XP_018457020.1, XP_018468812.1, XP_018476930.1	Ag002G141610
OG0008809	XP_018452278.1	Ag002G138390, Ag002G137720
OG0008810	XP_018471502.1, XP_018451973.1	Ag002G131390
OG0008811	XP_018455637.1	Ag002G129640
OG0008812	XP_018455641.1, XP_018481166.1	Ag002G127050
OG0008813	XP_018436947.1, XP_018480685.1	Ag002G126810
OG0008814	XP_018457976.1, XP_018483842.1	Ag002G124940
OG0008815	XP_018433172.1	Ag002G102590
OG0008816	XP_018434460.1, XP_018452879.1	Ag002G103800
OG0008817	XP_018459606.1, XP_018433547.1	Ag002G110150, Ag002G106580
OG0008818	XP_018433160.1	Ag002G110620, Ag002G107120
OG0008819	XP_018464424.1	Ag002G120000
OG0008820	XP_018477801.1, XP_018459929.1	Ag002G120090
OG0008821	XP_018483064.1, XP_018456254.1	Ag002G115530, Ag002G120830
OG0008822	XP_018456259.1	Ag002G123610
OG0008823	XP_018464925.1, XP_018439838.1	Ag002G123620
OG0008824	XP_018458121.1, XP_018451685.1	Ag001G042880
OG0008825	XP_018485266.1, XP_018447607.1	Ag001G043200
OG0008826	XP_018447073.1	Ag001G043780, Ag001G045830
OG0008827	XP_018448166.1	Ag001G039380, Ag001G043920
OG0008828	XP_018463917.1, XP_018472129.1	Ag001G038870
OG0008829	XP_018492550.1	Ag005G430930, Ag005G429900
OG0008830	XP_018451282.1	Ag001G037450
OG0008832	XP_018451370.1, XP_018466294.1, XP_018483527.1	Ag001G036890
OG0008833	XP_018450386.1, XP_018469303.1	Ag001G035540
OG0008834	XP_018449312.1	Ag001G034370
OG0008835	XP_018467662.1, XP_018481917.1, XP_018479583.1	Ag001G034280
OG0008836	XP_018477331.1, XP_018477344.1	Ag001G033700
OG0008837	XP_018477495.1, XP_018471239.1	Ag001G033550
OG0008838	XP_018481251.1, XP_018442856.1	Ag007G651230
OG0008839	XP_018484875.1	Ag002G177840
OG0008840	XP_018482029.1, XP_018442944.1	Ag007G653830
OG0008841	XP_018479686.1, XP_018442334.1	Ag007G655710
OG0008842	XP_018478399.1	Ag007G655670
OG0008843	XP_018446650.1, XP_018484292.1	Ag007G656460
OG0008844	XP_018480390.1	Ag006G555220
OG0008845	XP_018465030.1, XP_018463841.1	Ag007G657560
OG0008846	XP_018441624.1, XP_018440110.1, XP_018439245.1	Ag002G206620
OG0008847	XP_018484094.1, XP_018484148.1	Ag002G206540
OG0008848	XP_018484471.1, XP_018484451.1	Ag002G206500
OG0008849	XP_018484924.1, XP_018440365.1	Ag002G204110
OG0008850	XP_018433263.1, XP_018485199.1	Ag002G203800
OG0008851	XP_018485202.1, XP_018439865.1	Ag002G203630
OG0008852	XP_018437470.1, XP_018481707.1	Ag002G203010
OG0008853	XP_018464999.1, XP_018485232.1	Ag002G202930
OG0008854	XP_018478853.1, XP_018433754.1	Ag002G202380
OG0008855	XP_018440274.1, XP_018481520.1	Ag002G201660
OG0008856	XP_018478089.1	Ag002G201350
OG0008857	XP_018481625.1, XP_018466162.1	Ag002G201150
OG0008858	XP_018436974.1	Ag002G200980
OG0008859	XP_018446669.1, XP_018491415.1	Ag001G092470
OG0008860	XP_018474748.1, XP_018439869.1	Ag002G198820
OG0008861	XP_018484375.1, XP_018484030.1, XP_018475948.1	Ag002G198620
OG0008862	XP_018440929.1, XP_018475522.1	Ag002G198580
OG0008863	XP_018437541.1, XP_018475202.1	Ag002G198570
OG0008864	XP_018440107.1, XP_018473177.1	Ag002G198180
OG0008865	XP_018472888.1, XP_018485134.1	Ag002G196820
OG0008866	XP_018477906.1, XP_018463279.1	Ag002G196250
OG0008867	XP_018486274.1, XP_018459986.1	Ag001G089650
OG0008868	XP_018484203.1	Ag002G194960, Ag003G251900
OG0008869	XP_018484080.1	Ag002G193980
OG0008870	XP_018436967.1	Ag002G193720
OG0008871	XP_018435062.1, XP_018484079.1	Ag002G193570
OG0008872	XP_018476209.1	Ag007G607920, Ag007G607960, Ag007G607910, Ag007G607930
OG0008873	XP_018481943.1, XP_018438181.1	Ag002G191960
OG0008874	XP_018433278.1	Ag002G192550
OG0008875	XP_018439306.1, XP_018477900.1	Ag002G190980
OG0008876	XP_018478899.1	Ag002G190830
OG0008877	XP_018475242.1, XP_018473142.1	Ag006G491690
OG0008878	XP_018462426.1, XP_018475236.1	Ag006G491940, Ag004G387600
OG0008879	XP_018462425.1, XP_018475233.1	Ag006G491990
OG0008880	XP_018442316.1, XP_018469887.1	Ag006G492290
OG0008881	XP_018472878.1, XP_018468768.1	Ag006G493080
OG0008882	XP_018444120.1	Ag006G493810
OG0008883	XP_018458101.1, XP_018473444.1	Ag006G494790
OG0008884	XP_018472951.1, XP_018442854.1	Ag006G496170
OG0008885	XP_018446344.1, XP_018476689.1	Ag006G496580
OG0008886	XP_018456175.1, XP_018442640.1	Ag006G496820
OG0008887	XP_018451412.1, XP_018454718.1, XP_018442441.1	Ag006G497410
OG0008888	XP_018470752.1, XP_018470753.1, XP_018443952.1	Ag008G719520
OG0008889	XP_018472075.1, XP_018472675.1	Ag008G719310
OG0008890	XP_018444723.1, XP_018468837.1	Ag008G719380
OG0008891	XP_018445418.1, XP_018470146.1	Ag008G719170
OG0008892	XP_018456754.1, XP_018470185.1	Ag008G718320
OG0008893	XP_018473479.1, XP_018473485.1, XP_018473483.1	Ag008G718300
OG0008894	XP_018445416.1, XP_018465862.1, XP_018475097.1	Ag008G719150
OG0008895	XP_018445732.1, XP_018471548.1	Ag008G717770
OG0008896	XP_018477341.1	Ag008G724730
OG0008897	XP_018471864.1, XP_018470599.1	Ag008G716770
OG0008898	XP_018445024.1, XP_018465518.1, XP_018471862.1	Ag008G716690
OG0008899	XP_018471653.1, XP_018446257.1	Ag008G716420
OG0008900	XP_018453795.1, XP_018444109.1	Ag008G716350
OG0008901	XP_018456861.1, XP_018476488.1	Ag008G716300
OG0008902	XP_018476770.1, XP_018445220.1	Ag008G716160
OG0008903	XP_018471141.1, XP_018447001.1, XP_018447010.1	Ag008G715110
OG0008904	XP_018444164.1, XP_018468330.1	Ag008G715040
OG0008905	XP_018449762.1, XP_018442414.1	Ag004G342670, Ag008G713990
OG0008906	XP_018445032.1, XP_018468741.1	Ag008G713010
OG0008907	XP_018445383.1, XP_018469248.1	Ag008G712730
OG0008908	XP_018472844.1, XP_018446138.1, XP_018438671.1, XP_018438668.1	Ag008G711400
OG0008909	XP_018493305.1, XP_018454214.1, XP_018452249.1	Ag008G730330
OG0008911	XP_018462617.1, XP_018457487.1	Ag008G710450
OG0008913	XP_018468195.1, XP_018452857.1	Ag008G710020
OG0008914	XP_018469073.1, XP_018454805.1	Ag008G709860
OG0008915	XP_018453314.1	Ag008G707760
OG0008916	XP_018452985.1	Ag008G707680
OG0008917	XP_018450224.1	Ag008G709180
OG0008918	XP_018475172.1, XP_018439072.1	Ag008G708140
OG0008919	XP_018469410.1, XP_018452673.1, XP_018452132.1	Ag008G707480
OG0008920	XP_018469411.1, XP_018457305.1	Ag008G707120
OG0008921	XP_018457933.1	Ag008G707050
OG0008922	XP_018452912.1, XP_018491029.1	Ag008G730220
OG0008923	XP_018491789.1	Ag008G730270
OG0008924	XP_018447169.1	Ag004G308220
OG0008925	XP_018440153.1, XP_018493330.1	Ag008G730480
OG0008926	XP_018466595.1	Ag006G502260
OG0008927	XP_018456186.1, XP_018486094.1	Ag008G731060
OG0008928	XP_018492866.1, XP_018457903.1	Ag008G731570
OG0008929	XP_018437668.1, XP_018489494.1	Ag008G731800
OG0008930	XP_018439353.1, XP_018432836.1	Ag008G732240
OG0008931	XP_018486537.1, XP_018455440.1, XP_018455438.1	Ag008G732440, Ag008G698380
OG0008932	XP_018487173.1, XP_018434519.1	Ag008G732490
OG0008933	XP_018489567.1, XP_018438004.1	Ag008G733770
OG0008934	XP_018464316.1, XP_018436762.1	Ag008G733990
OG0008935	XP_018441340.1, XP_018439243.1	Ag008G734180
OG0008936	XP_018440392.1	Ag008G734390
OG0008937	XP_018454481.1, XP_018434420.1	Ag008G734780
OG0008938	XP_018437710.1, XP_018455406.1	Ag008G734980
OG0008939	XP_018438310.1	Ag008G735000, Ag004G318200
OG0008940	XP_018456771.1, XP_018433311.1	Ag001G100120
OG0008941	XP_018434892.1, XP_018437265.1, XP_018452382.1	Ag001G099930
OG0008942	XP_018441000.1, XP_018457965.1	Ag001G099860
OG0008943	XP_018455608.1, XP_018437090.1	Ag001G099810, Ag001G099820
OG0008944	XP_018433264.1	Ag001G099540
OG0008945	XP_018438940.1	Ag001G099350
OG0008946	XP_018455326.1, XP_018438935.1	Ag001G099140
OG0008947	XP_018456211.1, XP_018476565.1	Ag006G516960
OG0008948	XP_018487758.1, XP_018486480.1	Ag004G297750
OG0008949	XP_018456699.1	Ag006G497340
OG0008950	XP_018468998.1, XP_018460265.1	Ag006G519910
OG0008951	XP_018455294.1	Ag006G519850
OG0008952	XP_018456206.1	Ag006G516460
OG0008953	XP_018456564.1	Ag006G515380
OG0008954	XP_018454610.1, XP_018463166.1, XP_018476075.1	Ag006G514890
OG0008955	XP_018475957.1	Ag006G512580
OG0008956	XP_018472529.1, XP_018474923.1	Ag006G512250
OG0008957	XP_018475463.1	Ag006G511610
OG0008959	XP_018460629.1, XP_018454879.1	Ag006G508570
OG0008960	XP_018469648.1, XP_018464582.1, XP_018464452.1	Ag007G599260
OG0008961	XP_018453018.1, XP_018457564.1	Ag007G599240
OG0008962	XP_018482114.1, XP_018436339.1, XP_018436340.1	Ag007G588220
OG0008963	XP_018434402.1	Ag007G587240
OG0008964	XP_018457639.1	Ag007G587260
OG0008965	XP_018477380.1, XP_018478454.1	Ag007G587630
OG0008966	XP_018482183.1, XP_018455078.1	Ag007G587700
OG0008967	XP_018433896.1	Ag007G588280
OG0008968	XP_018485333.1, XP_018480781.1	Ag007G588490
OG0008969	XP_018477108.1, XP_018476898.1	Ag007G588400
OG0008970	XP_018476581.1	Ag007G617030, Ag007G588790
OG0008971	XP_018472900.1, XP_018467287.1, XP_018439256.1	Ag007G588720
OG0008972	XP_018434266.1	Ag007G589730
OG0008973	XP_018436327.1, XP_018475570.1, XP_018475588.1	Ag006G518260, Ag007G589700
OG0008974	XP_018480813.1, XP_018434837.1	Ag007G589620
OG0008975	XP_018440103.1	Ag001G000020
OG0008977	XP_018476196.1, XP_018480398.1	Ag007G591180
OG0008978	XP_018439028.1, XP_018483903.1	Ag007G591360
OG0008979	XP_018478693.1, XP_018472978.1, XP_018463675.1	Ag007G591570
OG0008980	XP_018480453.1	Ag007G591910
OG0008982	XP_018434506.1	Ag007G592670
OG0008983	XP_018475325.1, XP_018482241.1	Ag007G592710
OG0008984	XP_018476483.1, XP_018433075.1	Ag007G594090
OG0008985	XP_018434838.1, XP_018477386.1	Ag007G594720
OG0008986	XP_018481723.1, XP_018438055.1	Ag007G594780
OG0008987	XP_018460858.1, XP_018436856.1	Ag007G594960
OG0008988	XP_018479834.1, XP_018436847.1	Ag007G594990
OG0008989	XP_018480655.1, XP_018439012.1	Ag007G595350
OG0008990	XP_018481988.1, XP_018466212.1	Ag007G595420
OG0008991	XP_018484410.1, XP_018441101.1	Ag007G595810
OG0008992	XP_018484544.1, XP_018440677.1	Ag007G595920
OG0008993	XP_018441946.1, XP_018477058.1	Ag007G596130
OG0008995	XP_018465505.1, XP_018433207.1, XP_018478886.1	Ag007G596680
OG0008996	XP_018440097.1, XP_018440098.1, XP_018477389.1	Ag007G597270
OG0008997	XP_018439067.1	Ag007G597120
OG0008998	XP_018475315.1, XP_018444681.1	Ag007G597060
OG0008999	XP_018477010.1, XP_018441816.1	Ag007G596930
OG0009000	XP_018483314.1	Ag007G628250, Ag007G628290
OG0009001	XP_018490160.1, XP_018479797.1	Ag006G527370
OG0009002	XP_018434160.1, XP_018475712.1, XP_018463278.1	Ag006G527800
OG0009003	XP_018480417.1	Ag006G508460
OG0009004	XP_018481697.1, XP_018449584.1	Ag003G251740
OG0009005	XP_018468985.1, XP_018451092.1	Ag003G251690
OG0009006	XP_018484612.1, XP_018447516.1, XP_018450909.1	Ag003G251070
OG0009007	XP_018465434.1, XP_018461471.1	Ag001G100290
OG0009008	XP_018439170.1	Ag001G100320
OG0009009	XP_018439172.1, XP_018453925.1, XP_018436452.1, XP_018461474.1, XP_018488766.1	Ag001G100330
OG0009010	XP_018441952.1, XP_018491898.1	Ag001G100660
OG0009011	XP_018491985.1, XP_018492019.1	Ag001G100640
OG0009012	XP_018438894.1, XP_018491628.1	Ag001G100760
OG0009013	XP_018472263.1	Ag003G248680
OG0009014	XP_018449380.1, XP_018445987.1	Ag003G250980
OG0009015	XP_018449683.1, XP_018467853.1	Ag005G480700
OG0009016	XP_018432675.1, XP_018488829.1	Ag005G490240
OG0009017	XP_018491348.1, XP_018485688.1	Ag005G489920
OG0009018	XP_018492744.1, XP_018433202.1	Ag005G489150
OG0009019	XP_018492609.1, XP_018485932.1	Ag005G489100
OG0009020	XP_018493541.1, XP_018491798.1, XP_018491797.1	Ag005G488500
OG0009021	XP_018434565.1, XP_018488972.1	Ag005G488390
OG0009022	XP_018485726.1, XP_018490660.1, XP_018436799.1	Ag005G488140
OG0009023	XP_018433592.1, XP_018492089.1	Ag005G488060
OG0009024	XP_018492091.1	Ag005G488050
OG0009025	XP_018487356.1	Ag005G487600, Ag005G487620
OG0009026	XP_018489179.1	Ag005G486980
OG0009027	XP_018438965.1, XP_018493483.1	Ag005G486250
OG0009028	XP_018438968.1, XP_018489808.1	Ag005G486150
OG0009029	XP_018490471.1, XP_018434651.1	Ag005G486120
OG0009030	XP_018486540.1, XP_018488525.1	Ag005G485770
OG0009031	XP_018432630.1, XP_018493053.1	Ag005G485560
OG0009032	XP_018486450.1, XP_018486261.1	Ag005G485280
OG0009033	XP_018486727.1, XP_018493093.1	Ag005G485190
OG0009034	XP_018490637.1, XP_018434539.1	Ag005G485140
OG0009035	XP_018489461.1, XP_018487407.1	Ag005G484810
OG0009036	XP_018466602.1, XP_018489610.1, XP_018490037.1	Ag005G484340
OG0009037	XP_018432927.1	Ag005G484220, Ag005G484210
OG0009038	XP_018493311.1, XP_018485487.1	Ag005G483180
OG0009039	XP_018490938.1, XP_018490806.1, XP_018488280.1, XP_018490802.1	Ag004G340650, Ag005G483160
OG0009040	XP_018485888.1, XP_018485978.1	Ag005G482290
OG0009041	XP_018492040.1, XP_018492054.1	Ag005G481910
OG0009042	XP_018493314.1, XP_018440180.1	Ag005G481360
OG0009043	XP_018492196.1, XP_018490181.1	Ag005G481180
OG0009044	XP_018491720.1, XP_018489647.1	Ag005G480690
OG0009045	XP_018439559.1, XP_018491119.1	Ag005G480440
OG0009047	XP_018491500.1, XP_018441876.1, XP_018438906.1	Ag005G480210
OG0009048	XP_018492977.1	Ag005G480170
OG0009049	XP_018487165.1, XP_018434768.1	Ag005G479840
