Orthogroup	Raphanus_sativus	Noccaea_praecox
OG0008824	XP_018458121.1, XP_018451685.1	Np005G310160
OG0008825	XP_018485266.1, XP_018447607.1	Np005G307530
OG0008826	XP_018447073.1	Np005G308290
OG0008827	XP_018448166.1	Np005G308450
OG0008828	XP_018463917.1, XP_018472129.1	Np005G309270
OG0008829	XP_018492550.1	Np007G386340
OG0008830	XP_018451282.1	Np005G306020
OG0008831	XP_018451004.1, XP_018484121.1	Np005G305790
OG0008832	XP_018451370.1, XP_018466294.1, XP_018483527.1	Np005G305650
OG0008833	XP_018450386.1, XP_018469303.1	Np005G304290
OG0008834	XP_018449312.1	Np005G303510
OG0008835	XP_018467662.1, XP_018481917.1, XP_018479583.1	Np005G303440
OG0008836	XP_018477331.1, XP_018477344.1	Np005G302870
OG0008837	XP_018477495.1, XP_018471239.1	Np005G302780
OG0008838	XP_018481251.1, XP_018442856.1	Np005G317140
OG0008839	XP_018484875.1	Np005G318660
OG0008840	XP_018482029.1, XP_018442944.1	Np005G318040
OG0008841	XP_018479686.1, XP_018442334.1	Np005G318820
OG0008842	XP_018478399.1	Np005G318800
OG0008843	XP_018446650.1, XP_018484292.1	Np005G319650
OG0008844	XP_018480390.1	Np005G318840, Np005G320090
OG0008845	XP_018484442.1, XP_018465030.1, XP_018463841.1	Np005G320180
OG0008846	XP_018441624.1, XP_018440110.1, XP_018439245.1	Np007G373550
OG0008847	XP_018484094.1, XP_018484148.1	Np006G320670
OG0008848	XP_018484471.1, XP_018484451.1	Np006G320730
OG0008849	XP_018484924.1, XP_018440365.1	Np006G322440
OG0008850	XP_018433263.1, XP_018485199.1	Np006G322590
OG0008851	XP_018485202.1, XP_018439865.1	Np006G322760
OG0008852	XP_018437470.1, XP_018481707.1	Np006G323190
OG0008853	XP_018464999.1, XP_018485232.1	Np006G323290
OG0008854	XP_018478853.1, XP_018433754.1	Np006G323720
OG0008855	XP_018440274.1, XP_018481520.1	Np006G324390
OG0008856	XP_018478089.1	Np006G324670
OG0008857	XP_018481625.1, XP_018466162.1	Np006G324760
OG0008858	XP_018436974.1	Np006G324850
OG0008859	XP_018446669.1, XP_018491415.1	Np001G065670
OG0008860	XP_018474748.1, XP_018439869.1	Np006G325920
OG0008861	XP_018484375.1, XP_018484030.1, XP_018475948.1	Np006G326050
OG0008862	XP_018440929.1	Np006G326160
OG0008863	XP_018475202.1	Np006G326180, Np006G326170
OG0008864	XP_018440107.1, XP_018473177.1	Np006G326430
OG0008865	XP_018472888.1, XP_018485134.1	Np006G327130
OG0008866	XP_018477906.1, XP_018463279.1	Np006G327560
OG0008867	XP_018486274.1, XP_018459986.1	Np001G064360
OG0008868	XP_018484203.1	Np006G328190
OG0008869	XP_018484080.1	Np006G328630
OG0008870	XP_018436967.1	Np006G328660
OG0008871	XP_018435062.1, XP_018484079.1	Np006G328690
OG0008872	XP_018476209.1	Np003G138410
OG0008873	XP_018481943.1, XP_018438181.1	Np006G329540
OG0008874	XP_018433278.1	Np006G329780
OG0008875	XP_018439306.1, XP_018477900.1	Np006G330100
OG0008876	XP_018478899.1	Np006G330120
OG0008877	XP_018475242.1, XP_018473142.1	Np003G125620
OG0008878	XP_018462426.1, XP_018475236.1	Np004G205590, Np001G035450
OG0008879	XP_018462425.1, XP_018475233.1	Np003G125760
OG0008880	XP_018442316.1, XP_018469887.1	Np003G126020
OG0008881	XP_018472878.1, XP_018468768.1	Np003G126620
OG0008882	XP_018444120.1	Np003G126940
OG0008883	XP_018458101.1, XP_018473444.1	Np003G127300
OG0008884	XP_018472951.1, XP_018442854.1	Np003G128100
OG0008885	XP_018446344.1, XP_018476689.1	Np003G128210
OG0008886	XP_018456175.1, XP_018442640.1	Np003G128400
OG0008887	XP_018451412.1, XP_018454718.1, XP_018442441.1	Np003G128690
OG0008888	XP_018470752.1, XP_018470753.1, XP_018443952.1	Np003G147340
OG0008889	XP_018472075.1, XP_018472675.1	Np003G147630
OG0008890	XP_018444723.1, XP_018468837.1	Np003G147730
OG0008891	XP_018445418.1, XP_018470146.1	Np003G147800
OG0008892	XP_018456754.1, XP_018470185.1	Np003G148370
OG0008893	XP_018473479.1, XP_018473485.1, XP_018473483.1	Np003G148380
OG0008894	XP_018465862.1, XP_018475097.1	Np003G147820
OG0008895	XP_018445732.1, XP_018471548.1	Np003G148780
OG0008896	XP_018477341.1	Np001G009900
OG0008897	XP_018471864.1, XP_018470599.1	Np003G149280
OG0008898	XP_018445024.1, XP_018465518.1, XP_018471862.1	Np003G149310
OG0008899	XP_018471653.1, XP_018446257.1	Np003G149730
OG0008900	XP_018453795.1, XP_018444109.1	Np003G149800
OG0008901	XP_018456861.1, XP_018476488.1	Np003G149840
OG0008902	XP_018476770.1, XP_018445220.1	Np003G149970
OG0008903	XP_018471141.1, XP_018447001.1, XP_018447010.1	Np003G150390
OG0008904	XP_018444164.1, XP_018468330.1	Np003G150420
OG0008905	XP_018449762.1, XP_018442414.1	Np003G150990
OG0008906	XP_018445032.1, XP_018468741.1	Np003G151300
OG0008907	XP_018445383.1, XP_018469248.1	Np003G151470
OG0008908	XP_018472844.1, XP_018446138.1, XP_018438671.1, XP_018438668.1	Np003G152030
OG0008909	XP_018493305.1, XP_018454214.1, XP_018452249.1	Np001G005260
OG0008910	XP_018462616.1, XP_018457486.1	Np003G152320
OG0008912	XP_018452970.1	Np003G152470
OG0008913	XP_018468195.1, XP_018452857.1	Np003G152560
OG0008914	XP_018469073.1, XP_018454805.1	Np003G152590
OG0008915	XP_018453314.1	Np003G153450
OG0008916	XP_018452985.1	Np003G153580
OG0008917	XP_018450224.1	Np003G152840
OG0008918	XP_018475172.1, XP_018439072.1	Np003G153290
OG0008919	XP_018469410.1, XP_018452673.1, XP_018452132.1	Np003G153690
OG0008920	XP_018469411.1, XP_018457305.1	Np003G153720
OG0008921	XP_018457933.1	Np003G153810, Np006G351290, Np006G351280
OG0008922	XP_018452912.1, XP_018491029.1	Np001G005390
OG0008923	XP_018491789.1	Np001G005320
OG0008924	XP_018447169.1	Np004G233220, Np004G251110
OG0008925	XP_018440153.1, XP_018493330.1	Np001G005200
OG0008926	XP_018453153.1	Np001G004810
OG0008927	XP_018456186.1, XP_018486094.1	Np001G004640
OG0008928	XP_018492866.1, XP_018457903.1	Np001G004230
OG0008929	XP_018437668.1, XP_018489494.1	Np001G004030
OG0008930	XP_018439353.1, XP_018432836.1	Np001G003680
OG0008931	XP_018486537.1, XP_018455440.1, XP_018455438.1	Np001G003570
OG0008932	XP_018487173.1, XP_018434519.1	Np001G003550
OG0008933	XP_018438004.1	Np001G002450
OG0008934	XP_018464316.1, XP_018436762.1	Np001G002350
OG0008935	XP_018441340.1, XP_018439243.1	Np001G002100
OG0008936	XP_018440392.1	Np001G001950
OG0008937	XP_018454481.1, XP_018434420.1	Np001G001500
OG0008938	XP_018437710.1, XP_018455406.1	Np001G001200
OG0008939	XP_018438310.1	Np001G001170
OG0008940	XP_018456771.1, XP_018433311.1	Np001G000970
OG0008941	XP_018434892.1, XP_018437265.1, XP_018452382.1	Np001G000770
OG0008942	XP_018441000.1, XP_018457965.1	Np001G000710
OG0008943	XP_018455608.1, XP_018437090.1	Np001G000670
OG0008944	XP_018433264.1	Np001G000590
OG0008945	XP_018438940.1	Np001G000310
OG0008946	XP_018455326.1, XP_018438935.1	Np001G000080
OG0008947	XP_018456211.1, XP_018476565.1	Np003G189140
OG0008948	XP_018487758.1, XP_018486480.1	Np004G259410
OG0008949	XP_018456699.1	Np003G189390
OG0008950	XP_018468998.1, XP_018460265.1	Np003G189540
OG0008951	XP_018455294.1	Np003G189560
OG0008952	XP_018456206.1	Np003G188860
OG0008953	XP_018456564.1	Np003G188320
OG0008954	XP_018454610.1, XP_018463166.1, XP_018476075.1	Np003G188060
OG0008955	XP_018475957.1	Np003G187170
OG0008956	XP_018472529.1, XP_018474923.1	Np003G187060
OG0008957	XP_018475463.1	Np003G186870
OG0008959	XP_018460629.1, XP_018454879.1	Np003G186070
OG0008960	XP_018469648.1, XP_018464582.1, XP_018464452.1	Np003G185650
OG0008961	XP_018453018.1, XP_018457564.1	Np003G185630
OG0008963	XP_018434402.1	Np001G040700
OG0008964	XP_018457639.1	Np001G040730
OG0008965	XP_018477380.1, XP_018478454.1	Np001G041100
OG0008966	XP_018482183.1, XP_018455078.1	Np001G041200
OG0008968	XP_018485333.1, XP_018480781.1	Np006G357740
OG0008969	XP_018477108.1, XP_018476898.1	Np006G357880
OG0008970	XP_018476581.1	Np006G357430
OG0008971	XP_018472900.1, XP_018467287.1, XP_018439256.1	Np006G357510
OG0008972	XP_018434266.1	Np006G357020
OG0008974	XP_018480813.1, XP_018434837.1	Np006G356940
OG0008975	XP_018440103.1	Np004G190030
OG0008977	XP_018476196.1, XP_018480398.1	Np006G355150
OG0008978	XP_018439028.1, XP_018483903.1	Np006G354920
OG0008979	XP_018478693.1, XP_018472978.1, XP_018463675.1	Np006G354640, Np006G348280
OG0008980	XP_018480453.1	Np006G354060, Np006G348930, Np006G354930
OG0008981	XP_018437491.1, XP_018478969.1	Np006G347110, Np006G353690
OG0008982	XP_018434506.1	Np006G352620
OG0008983	XP_018475325.1, XP_018482241.1	Np006G352570
OG0008984	XP_018476483.1, XP_018433075.1	Np006G360580
OG0008985	XP_018434838.1, XP_018477386.1	Np006G360140
OG0008986	XP_018481723.1, XP_018438055.1	Np006G360120
OG0008987	XP_018460858.1, XP_018436856.1	Np006G358080, Np006G360010
OG0008988	XP_018479834.1, XP_018436847.1	Np006G359980
OG0008989	XP_018480655.1, XP_018439012.1	Np006G359610
OG0008990	XP_018481988.1, XP_018466212.1	Np006G359590
OG0008991	XP_018484410.1, XP_018441101.1	Np006G359180
OG0008992	XP_018484544.1, XP_018440677.1	Np006G359050
OG0008993	XP_018441946.1, XP_018477058.1	Np006G358860
OG0008994	XP_018437221.1	Np006G358130
OG0008995	XP_018465505.1, XP_018433207.1, XP_018478886.1	Np006G358120
OG0008996	XP_018440097.1, XP_018440098.1, XP_018477389.1	Np006G361120
OG0008997	XP_018439067.1	Np006G361020
OG0008998	XP_018475315.1, XP_018444681.1	Np006G360890
OG0008999	XP_018441816.1	Np006G360680
OG0009001	XP_018490160.1, XP_018479797.1	Np006G362470
OG0009002	XP_018434160.1, XP_018475712.1, XP_018463278.1	Np006G363330
OG0009003	XP_018480417.1	Np006G363380
OG0009004	XP_018481697.1, XP_018449584.1	Np005G277940
OG0009005	XP_018468985.1, XP_018451092.1	Np005G277970
OG0009006	XP_018484612.1, XP_018447516.1, XP_018450909.1	Np005G278480
OG0009007	XP_018465434.1, XP_018461471.1	Np007G424730
OG0009008	XP_018439170.1	Np007G424750
OG0009009	XP_018439172.1, XP_018453925.1, XP_018436452.1, XP_018461474.1, XP_018488766.1	Np007G424760
OG0009010	XP_018441952.1, XP_018491898.1	Np007G425000
OG0009011	XP_018491985.1, XP_018492019.1	Np007G424990
OG0009012	XP_018438894.1, XP_018491628.1	Np007G425170
OG0009013	XP_018472263.1	Np005G279310
OG0009014	XP_018449380.1, XP_018445987.1	Np005G278620
OG0009015	XP_018449683.1, XP_018467853.1	Np005G278740
OG0009016	XP_018432675.1, XP_018488829.1	Np007G424310
OG0009017	XP_018491348.1, XP_018485688.1	Np007G423790
OG0009018	XP_018492744.1, XP_018433202.1	Np007G423310
OG0009019	XP_018492609.1, XP_018485932.1	Np007G423210
OG0009020	XP_018493541.1, XP_018491798.1, XP_018491797.1	Np007G422960
OG0009021	XP_018434565.1, XP_018488972.1	Np007G422860
OG0009022	XP_018485726.1, XP_018490660.1, XP_018436799.1	Np007G422630
OG0009023	XP_018433592.1, XP_018492089.1	Np007G422560
OG0009024	XP_018492091.1	Np007G422570
OG0009025	XP_018487356.1, XP_018434907.1	Np007G422150
OG0009026	XP_018489179.1	Np007G421740
OG0009027	XP_018493483.1	Np007G421250
OG0009028	XP_018438968.1, XP_018489808.1	Np007G421170
OG0009029	XP_018490471.1, XP_018434651.1	Np007G421090, Np007G421020
OG0009030	XP_018486540.1, XP_018488525.1	Np007G420790
OG0009031	XP_018432630.1, XP_018493053.1	Np007G420530
OG0009032	XP_018486450.1, XP_018486261.1	Np007G420340
OG0009033	XP_018486727.1, XP_018493093.1	Np007G420260
OG0009034	XP_018490637.1, XP_018434539.1	Np007G420220
OG0009035	XP_018487407.1	Np007G419830
OG0009036	XP_018489610.1, XP_018490037.1	Np007G419290
OG0009037	XP_018432927.1	Np007G419260
OG0009038	XP_018493311.1, XP_018485487.1	Np007G418480
OG0009039	XP_018490938.1, XP_018490806.1, XP_018488280.1, XP_018490802.1	Np007G418460
OG0009040	XP_018485888.1, XP_018485978.1	Np007G417610
OG0009041	XP_018492040.1, XP_018492054.1	Np007G417320
OG0009042	XP_018440180.1	Np007G416920
OG0009043	XP_018492196.1, XP_018490181.1	Np007G416700
OG0009044	XP_018491720.1, XP_018489647.1	Np007G416300
OG0009045	XP_018439559.1, XP_018491119.1	Np007G416000
OG0009046	XP_018480421.1, XP_018454929.1	Np001G017120
OG0009047	XP_018441876.1, XP_018438906.1	Np007G415750
OG0009048	XP_018492977.1	Np007G415640
OG0009049	XP_018487165.1, XP_018434768.1	Np007G415600, Np007G415580
OG0009050	XP_018489027.1, XP_018466438.1	Np002G106020
OG0009051	XP_018485640.1	Np006G362630
OG0009052	XP_018470923.1	Np005G318910
OG0009054	XP_018437876.1, XP_018485412.1	Np007G414500
OG0009055	XP_018458292.1, XP_018447566.1	Np004G201130
OG0009056	XP_018477554.1, XP_018461162.1, XP_018440528.1	Np006G331440
OG0009057	XP_018476455.1, XP_018478750.1	Np006G331530
OG0009058	XP_018434535.1	Np006G331630
OG0009059	XP_018464840.1, XP_018458718.1	Np006G331740
OG0009060	XP_018478227.1, XP_018458716.1	Np006G331800
OG0009061	XP_018475565.1, XP_018458714.1	Np006G332020
OG0009062	XP_018478726.1, XP_018436776.1	Np006G333230
OG0009063	XP_018439036.1, XP_018461422.1	Np006G333260
OG0009064	XP_018438285.1, XP_018480962.1	Np006G333650
OG0009065	XP_018441188.1, XP_018476212.1	Np006G334120
OG0009066	XP_018434921.1	Np006G333760
OG0009067	XP_018442039.1, XP_018478441.1	Np006G334310
OG0009068	XP_018439226.1, XP_018478311.1	Np006G334970
OG0009069	XP_018468726.1, XP_018452801.1	Np002G089930
OG0009070	XP_018484791.1	Np006G334990
OG0009071	XP_018477538.1, XP_018434994.1	Np006G339560
OG0009072	XP_018475384.1, XP_018438141.1	Np006G339490
OG0009073	XP_018441528.1	Np006G339470
OG0009074	XP_018447765.1	Np001G054940
OG0009075	XP_018475528.1	Np006G339100
OG0009076	XP_018455657.1, XP_018482246.1	Np006G338730
OG0009077	XP_018475933.1, XP_018483616.1	Np006G338170
OG0009078	XP_018476384.1, XP_018439716.1	Np006G337890
OG0009079	XP_018433295.1, XP_018480701.1	Np006G337440
OG0009080	XP_018441846.1	Np006G336530
OG0009081	XP_018481646.1, XP_018463997.1, XP_018437391.1	Np006G336520
OG0009082	XP_018476761.1, XP_018433090.1	Np006G335160
OG0009083	XP_018476765.1, XP_018476763.1, XP_018433092.1	Np006G335170
OG0009084	XP_018476683.1, XP_018440192.1	Np006G336130
OG0009085	XP_018485141.1, XP_018476019.1	Np006G335350
OG0009086	XP_018473239.1	Np006G335580
OG0009087	XP_018474863.1, XP_018465020.1	Np006G335620
OG0009088	XP_018484530.1, XP_018476035.1	Np006G339940
OG0009089	XP_018479785.1, XP_018472471.1	Np004G241120
OG0009090	XP_018440612.1, XP_018479809.1	Np004G241100
OG0009091	XP_018438080.1	Np004G240930
OG0009092	XP_018451694.1, XP_018438957.1	Np004G240860
OG0009093	XP_018438498.1, XP_018479445.1	Np004G240730
OG0009094	XP_018469716.1, XP_018439370.1	Np004G240670
OG0009095	XP_018447314.1, XP_018438760.1	Np004G240260
OG0009097	XP_018437585.1, XP_018449854.1	Np004G239850
OG0009098	XP_018439237.1	Np004G239680
OG0009099	XP_018463606.1	Np004G239640
OG0009100	XP_018438686.1	Np004G239320
OG0009101	XP_018436036.1	Np004G238940
OG0009102	XP_018489778.1, XP_018489787.1, XP_018448032.1	Np004G238770
OG0009103	XP_018448243.1	Np004G238690
OG0009104	XP_018490948.1	Np004G238360
OG0009105	XP_018433242.1	Np004G237700
OG0009106	XP_018447099.1, XP_018449165.1, XP_018468257.1	Np004G237200
OG0009107	XP_018449156.1, XP_018449154.1	Np004G237130
OG0009108	XP_018449171.1, XP_018449301.1, XP_018439972.1	Np004G237110
OG0009109	XP_018449170.1, XP_018447107.1, XP_018439960.1	Np004G237090
OG0009110	XP_018455308.1, XP_018447576.1	Np004G236630
OG0009111	XP_018449496.1, XP_018442616.1	Np004G235570
OG0009112	XP_018439173.1, XP_018455740.1, XP_018442603.1	Np004G235560
OG0009113	XP_018449679.1, XP_018435364.1, XP_018439312.1	Np004G235280
OG0009114	XP_018433286.1	Np004G234450
OG0009115	XP_018437516.1, XP_018467286.1	Np004G234270
OG0009116	XP_018442495.1, XP_018491308.1	Np001G057300
OG0009117	XP_018450520.1, XP_018450519.1, XP_018449210.1	Np004G233270
OG0009118	XP_018450347.1, XP_018468587.1	Np004G232800
OG0009119	XP_018437369.1, XP_018442571.1, XP_018483669.1	Np004G232780
OG0009120	XP_018441265.1	Np004G231840
OG0009121	XP_018434057.1, XP_018441704.1	Np004G231790
OG0009122	XP_018435771.1, XP_018433798.1	Np004G230970
OG0009123	XP_018438561.1, XP_018449669.1, XP_018448286.1, XP_018438793.1	Np004G230440
OG0009124	XP_018484462.1, XP_018473823.1	Np004G230180
OG0009125	XP_018437617.1	Np004G229830
OG0009125	XP_018467875.1	Np006G364630
OG0009126	XP_018450979.1, XP_018492834.1	Np004G227890
OG0009127	XP_018436860.1, XP_018448160.1	Np004G227440
OG0009128	XP_018435047.1, XP_018472912.1	Np004G226610
OG0009129	XP_018436875.1, XP_018462802.1, XP_018432554.1, XP_018493449.1	Np004G226240
OG0009130	XP_018451974.1, XP_018444653.1	Np002G087190
OG0009131	XP_018484274.1, XP_018434906.1	Np004G225820
OG0009133	XP_018448547.1, XP_018449216.1	Np004G224740
OG0009134	XP_018447325.1	Np004G224660
OG0009135	XP_018466779.1	Np004G209150
OG0009136	XP_018480014.1, XP_018462297.1, XP_018489577.1	Np004G209170
OG0009137	XP_018485090.1, XP_018490216.1	Np004G209460
OG0009138	XP_018448306.1	Np004G209590
OG0009139	XP_018490324.1	Np004G209820
OG0009140	XP_018437366.1	Np004G210070
OG0009141	XP_018468862.1, XP_018482360.1	Np005G282560
OG0009143	XP_018472309.1	Np005G282210
OG0009144	XP_018484845.1, XP_018435480.1	Np005G281630
OG0009145	XP_018482304.1, XP_018450321.1	Np005G281490
OG0009146	XP_018478627.1, XP_018441562.1	Np006G364160
OG0009148	XP_018441469.1	Np006G364570
OG0009149	XP_018477385.1	Np006G364420
OG0009150	XP_018438789.1, XP_018477126.1	Np006G365610
OG0009151	XP_018477151.1	Np006G366000
OG0009152	XP_018438231.1, XP_018482316.1	Np006G366510
OG0009153	XP_018437600.1, XP_018433016.1	Np006G366680
OG0009154	XP_018461523.1, XP_018480334.1, XP_018440587.1, XP_018467333.1	Np006G367450
OG0009155	XP_018482671.1, XP_018482668.1, XP_018462926.1, XP_018440828.1	Np006G367750
OG0009156	XP_018468737.1, XP_018463826.1	Np001G053290
OG0009157	XP_018484698.1, XP_018485053.1, XP_018436202.1	Np006G368720
OG0009158	XP_018439594.1, XP_018480725.1, XP_018480720.1	Np006G368890
OG0009159	XP_018477286.1	Np006G370310
OG0009160	XP_018434328.1	Np006G370640
OG0009161	XP_018433326.1, XP_018478452.1	Np006G371130
OG0009162	XP_018472427.1, XP_018447860.1	Np004G241390
OG0009163	XP_018438496.1, XP_018486302.1	Np004G241690
OG0009164	XP_018436897.1, XP_018435307.1, XP_018483526.1	Np004G241890
OG0009165	XP_018433842.1, XP_018442097.1	Np004G242590
OG0009166	XP_018463763.1, XP_018442088.1, XP_018435162.1, XP_018488228.1	Np004G242620
OG0009167	XP_018438785.1, XP_018433070.1	Np004G242860
OG0009168	XP_018447874.1, XP_018447873.1	Np004G244030
OG0009169	XP_018449911.1	Np004G243990
OG0009170	XP_018489120.1, XP_018489384.1	Np004G244510
OG0009171	XP_018480039.1, XP_018493562.1	Np004G245530
OG0009172	XP_018449112.1, XP_018490207.1	Np004G246320
OG0009173	XP_018451317.1	Np004G246490
OG0009174	XP_018435144.1, XP_018448149.1	Np004G247000
OG0009175	XP_018440005.1, XP_018491981.1	Np004G247850
OG0009176	XP_018435082.1, XP_018487085.1	Np004G247900
OG0009177	XP_018437525.1, XP_018467759.1, XP_018442073.1	Np004G247990
OG0009178	XP_018439021.1, XP_018434202.1	Np004G248610
OG0009179	XP_018488446.1, XP_018433084.1	Np004G249200
OG0009180	XP_018437259.1, XP_018435006.1	Np004G249090
OG0009181	XP_018485406.1, XP_018443444.1	Np004G249650
OG0009182	XP_018485729.1, XP_018489014.1	Np004G249820
OG0009184	XP_018447598.1, XP_018464819.1, XP_018466892.1	Np004G250100
OG0009185	XP_018491076.1, XP_018465802.1	Np004G250240
OG0009186	XP_018444093.1, XP_018468335.1	Np003G148090
OG0009187	XP_018435956.1, XP_018486007.1	Np004G250400
OG0009188	XP_018433657.1, XP_018433666.1	Np004G250460
OG0009189	XP_018493424.1, XP_018491799.1	Np004G250720
OG0009190	XP_018493425.1, XP_018481414.1	Np004G250710
OG0009191	XP_018436323.1, XP_018487959.1	Np004G250670
OG0009192	XP_018433339.1, XP_018451127.1	Np004G250650
OG0009193	XP_018489785.1, XP_018449614.1	Np004G250820
OG0009194	XP_018447162.1, XP_018491497.1	Np004G250900
OG0009195	XP_018491719.1, XP_018471672.1, XP_018448201.1	Np004G251390
OG0009196	XP_018462878.1, XP_018490143.1	Np004G251020
OG0009197	XP_018463194.1, XP_018489362.1, XP_018490220.1	Np004G251820
OG0009198	XP_018490395.1, XP_018467352.1, XP_018487337.1, XP_018487333.1	Np004G252120
OG0009199	XP_018466152.1, XP_018464602.1, XP_018489387.1	Np004G252360
OG0009200	XP_018433183.1, XP_018449070.1	Np004G253260
OG0009201	XP_018449063.1, XP_018492898.1	Np004G253330
OG0009202	XP_018449852.1, XP_018490366.1	Np004G253460
OG0009203	XP_018461807.1, XP_018435582.1, XP_018447158.1	Np004G253500
OG0009205	XP_018448187.1, XP_018447290.1, XP_018486679.1	Np004G253960
OG0009206	XP_018472809.1, XP_018487310.1	Np004G254560
OG0009207	XP_018471238.1, XP_018468752.1, XP_018486757.1	Np004G254590
OG0009208	XP_018479338.1, XP_018489560.1, XP_018489554.1, XP_018487349.1	Np004G254770
