Orthogroup	Raphanus_sativus	Cardamine_glauca
OG0007439	XP_018449990.1, XP_018449989.1, XP_018469459.1	Cg001G007850
OG0007440	XP_018448505.1, XP_018447710.1, XP_018444809.1	Cg001G007610
OG0007441	XP_018459259.1, XP_018462036.1	Cg001G007110
OG0007442	XP_018481011.1, XP_018468791.1, XP_018470263.1	Cg001G007200
OG0007443	XP_018470816.1, XP_018459258.1, XP_018448445.1	Cg001G006930
OG0007444	XP_018483753.1, XP_018465086.1	Cg001G006940
OG0007445	XP_018459412.1, XP_018480437.1, XP_018478610.1	Cg001G006530
OG0007446	XP_018449668.1, XP_018485240.1	Cg001G006040
OG0007448	XP_018478066.1, XP_018450409.1, XP_018444260.1	Cg001G006250
OG0007449	XP_018450407.1, XP_018483643.1	Cg001G006270
OG0007451	XP_018468007.1	Cg001G005800
OG0007452	XP_018468011.1, XP_018450581.1	Cg001G005750
OG0007453	XP_018478738.1, XP_018461174.1, XP_018471036.1	Cg001G005670
OG0007454	XP_018469894.1, XP_018447883.1	Cg001G005640
OG0007455	XP_018469284.1	Cg001G005460
OG0007456	XP_018481514.1, XP_018469031.1, XP_018471415.1	Cg001G005280
OG0007457	XP_018485691.1	Cg006G215160
OG0007458	XP_018448600.1, XP_018447458.1	Cg006G214720
OG0007459	XP_018447460.1, XP_018447459.1, XP_018459278.1	Cg006G214700
OG0007460	XP_018492241.1	Cg006G214250
OG0007461	XP_018435037.1	Cg006G214080
OG0007462	XP_018447686.1	Cg006G213970
OG0007463	XP_018459301.1, XP_018445870.1, XP_018451278.1	Cg006G213860
OG0007464	XP_018449086.1, XP_018452951.1, XP_018460061.1	Cg001G024320
OG0007465	XP_018449082.1	Cg001G024530
OG0007466	XP_018460246.1, XP_018469637.1	Cg001G024770
OG0007467	XP_018479239.1, XP_018484852.1, XP_018450784.1	Cg001G024880
OG0007468	XP_018456879.1, XP_018456883.1	Cg007G257580
OG0007469	XP_018457403.1, XP_018457381.1	Cg007G256070
OG0007470	XP_018469771.1, XP_018450802.1	Cg001G025950
OG0007471	XP_018451969.1	Cg007G253760
OG0007472	XP_018476265.1, XP_018446819.1	Cg008G288280
OG0007473	XP_018456098.1, XP_018439445.1	Cg007G252100
OG0007475	XP_018473478.1	Cg007G250190
OG0007476	XP_018440079.1, XP_018440082.1	Cg007G249530, Cg007G247480
OG0007477	XP_018490860.1, XP_018490859.1, XP_018443217.1	Cg006G234810
OG0007478	XP_018434943.1, XP_018458075.1	Cg007G248940
OG0007479	XP_018438454.1	Cg007G248830, Cg007G248810
OG0007480	XP_018437590.1	Cg007G248770, Cg007G248760
OG0007481	XP_018439742.1, XP_018439269.1	Cg002G075810
OG0007482	XP_018461651.1, XP_018441775.1	Cg002G075700
OG0007483	XP_018440188.1, XP_018441693.1	Cg002G075590
OG0007484	XP_018440338.1, XP_018483355.1	Cg002G075020
OG0007485	XP_018449955.1, XP_018451753.1, XP_018435896.1	Cg006G231130
OG0007486	XP_018435148.1, XP_018462378.1, XP_018478455.1, XP_018461251.1, XP_018461249.1	Cg002G074270
OG0007487	XP_018481144.1, XP_018454125.1, XP_018455441.1	Cg002G074120
OG0007488	XP_018483807.1, XP_018456161.1	Cg002G074040
OG0007489	XP_018477461.1, XP_018441452.1	Cg002G073820
OG0007490	XP_018454479.1, XP_018452630.1, XP_018435695.1	Cg002G073680
OG0007491	XP_018449365.1, XP_018449370.1, XP_018479415.1	Cg006G226830
OG0007492	XP_018435328.1, XP_018479408.1	Cg002G073140
OG0007493	XP_018467180.1, XP_018465027.1, XP_018481624.1	Cg002G072980, Cg002G072990
OG0007494	XP_018466008.1, XP_018438353.1	Cg002G072820
OG0007495	XP_018477629.1, XP_018477647.1, XP_018480764.1	Cg002G072260
OG0007496	XP_018480762.1, XP_018433267.1	Cg002G072210
OG0007497	XP_018461421.1, XP_018438470.1	Cg002G071820
OG0007498	XP_018437339.1, XP_018456115.1	Cg002G071580
OG0007499	XP_018484560.1, XP_018456598.1	Cg002G071500
OG0007501	XP_018438444.1, XP_018466754.1	Cg002G071280, Cg002G071300
OG0007502	XP_018463596.1, XP_018465483.1, XP_018434874.1	Cg002G071270
OG0007503	XP_018462451.1, XP_018480910.1, XP_018439073.1	Cg002G071050
OG0007504	XP_018440701.1, XP_018483500.1	Cg002G070650
OG0007505	XP_018439108.1	Cg002G068190
OG0007506	XP_018458458.1, XP_018483900.1, XP_018439103.1, XP_018452706.1	Cg002G068050
OG0007507	XP_018459114.1	Cg001G039210
OG0007509	XP_018480796.1, XP_018452732.1	Cg002G065570
OG0007510	XP_018445592.1, XP_018445547.1	Cg007G267100
OG0007511	XP_018469874.1, XP_018469873.1, XP_018442833.1	Cg007G266870
OG0007512	XP_018469946.1, XP_018445077.1, XP_018464125.1	Cg007G266470
OG0007513	XP_018456436.1	Cg007G265270
OG0007514	XP_018453325.1, XP_018444767.1, XP_018444766.1	Cg007G265220
OG0007515	XP_018448378.1, XP_018442600.1	Cg007G264510
OG0007516	XP_018443046.1, XP_018455682.1	Cg007G262580, Cg007G263570
OG0007517	XP_018476829.1	Cg008G298090
OG0007518	XP_018454762.1, XP_018456803.1, XP_018456817.1	Cg007G245650
OG0007519	XP_018451556.1	Cg006G195160
OG0007520	XP_018454272.1, XP_018456974.1, XP_018456967.1	Cg007G246160
OG0007521	XP_018454276.1, XP_018454734.1	Cg007G246310
OG0007522	XP_018453342.1, XP_018453023.1	Cg007G246640
OG0007523	XP_018452604.1	Cg007G247020
OG0007524	XP_018457697.1, XP_018459434.1	Cg007G247090
OG0007525	XP_018457562.1, XP_018452048.1	Cg007G247200
OG0007526	XP_018457514.1, XP_018457336.1	Cg007G247330
OG0007527	XP_018455369.1, XP_018456833.1	Cg007G247890
OG0007528	XP_018454837.1	Cg007G247990
OG0007529	XP_018470184.1, XP_018456824.1	Cg003G087650, Cg003G087820
OG0007530	XP_018440397.1, XP_018491300.1, XP_018465540.1	Cg004G128360
OG0007531	XP_018486050.1, XP_018433345.1	Cg004G128340
OG0007532	XP_018463311.1, XP_018491303.1, XP_018442019.1	Cg004G128330
OG0007533	XP_018490597.1	Cg004G128210
OG0007534	XP_018485215.1, XP_018461967.1, XP_018468662.1	Cg001G012650
OG0007535	XP_018468602.1, XP_018481457.1	Cg001G014930
OG0007536	XP_018484325.1, XP_018484461.1, XP_018470526.1	Cg001G014790
OG0007537	XP_018480889.1, XP_018482899.1, XP_018463907.1, XP_018467757.1	Cg001G014690
OG0007538	XP_018477184.1, XP_018478115.1, XP_018433135.1	Cg005G165170
OG0007540	XP_018484509.1, XP_018476350.1	Cg005G165340
OG0007541	XP_018489492.1, XP_018492899.1	Cg004G124790
OG0007542	XP_018492594.1	Cg004G124800
OG0007543	XP_018439334.1	Cg004G124850
OG0007544	XP_018489972.1, XP_018434544.1	Cg004G125130
OG0007545	XP_018441990.1, XP_018491236.1	Cg004G125180
OG0007546	XP_018433096.1, XP_018486332.1	Cg004G125350
OG0007547	XP_018489184.1, XP_018438155.1, XP_018433628.1	Cg004G125430
OG0007548	XP_018445489.1, XP_018476449.1	Cg008G284480
OG0007549	XP_018432521.1, XP_018462972.1, XP_018490185.1	Cg004G125630
OG0007550	XP_018487194.1, XP_018437643.1, XP_018433061.1	Cg004G125710
OG0007551	XP_018488623.1	Cg004G125950
OG0007552	XP_018466053.1, XP_018441143.1	Cg004G126140
OG0007553	XP_018442289.1, XP_018445617.1, XP_018468230.1	Cg008G285460
OG0007554	XP_018493205.1, XP_018485459.1	Cg004G126430
OG0007556	XP_018440196.1, XP_018435347.1, XP_018486961.1	Cg004G127020
OG0007557	XP_018441668.1, XP_018493135.1	Cg004G127130
OG0007559	XP_018493096.1, XP_018489589.1	Cg004G127390
OG0007560	XP_018486478.1, XP_018439150.1, XP_018439098.1	Cg004G127490
OG0007561	XP_018491323.1, XP_018489799.1, XP_018436916.1, XP_018436915.1	Cg004G127530
OG0007562	XP_018491322.1, XP_018489795.1, XP_018491093.1	Cg004G127580
OG0007563	XP_018483672.1, XP_018450929.1	Cg001G012590
OG0007564	XP_018491058.1, XP_018486718.1	Cg004G127710
OG0007565	XP_018486293.1, XP_018486276.1	Cg004G127720
OG0007566	XP_018490808.1, XP_018462719.1, XP_018437301.1	Cg004G127760
OG0007567	XP_018490425.1, XP_018491886.1, XP_018491885.1	Cg004G128060
OG0007568	XP_018491887.1, XP_018488816.1, XP_018490430.1	Cg004G128080
OG0007569	XP_018484418.1, XP_018468382.1	Cg002G049050, Cg008G306350
OG0007570	XP_018460478.1, XP_018457732.1, XP_018471818.1	Cg003G091280
OG0007571	XP_018484990.1	Cg008G324390
OG0007572	XP_018440459.1	Cg006G202780
OG0007573	XP_018475414.1, XP_018469017.1	Cg003G096600
OG0007574	XP_018475197.1, XP_018475534.1, XP_018475338.1	Cg003G096750
OG0007575	XP_018474580.1, XP_018474583.1	Cg003G096970
OG0007576	XP_018473292.1, XP_018473526.1, XP_018468049.1, XP_018464200.1	Cg003G097040
OG0007577	XP_018451750.1, XP_018459254.1	Cg001G007000
OG0007578	XP_018457445.1, XP_018474612.1	Cg003G099190
OG0007580	XP_018464246.1, XP_018468844.1, XP_018455161.1, XP_018455028.1	Cg003G100120
OG0007581	XP_018453627.1, XP_018452559.1, XP_018471312.1	Cg003G099910
OG0007582	XP_018444428.1, XP_018452724.1, XP_018464751.1	Cg003G099840
OG0007583	XP_018455880.1	Cg003G099810
OG0007584	XP_018474181.1, XP_018456555.1	Cg003G100240
OG0007585	XP_018472883.1, XP_018453010.1, XP_018454741.1	Cg003G100310
OG0007586	XP_018466653.1, XP_018448104.1	Cg003G101300
OG0007587	XP_018469361.1, XP_018449846.1	Cg003G101080
OG0007588	XP_018466342.1, XP_018449586.1, XP_018454432.1	Cg003G101620
OG0007589	XP_018474952.1, XP_018454664.1	Cg003G101810
OG0007590	XP_018455021.1, XP_018456107.1, XP_018476731.1	Cg003G102210
OG0007591	XP_018466367.1, XP_018455257.1	Cg003G102900
OG0007593	XP_018457456.1	Cg003G103380
OG0007594	XP_018471890.1, XP_018452481.1	Cg003G103480
OG0007595	XP_018489609.1, XP_018458355.1, XP_018464628.1, XP_018450183.1	Cg006G234400
OG0007596	XP_018456677.1, XP_018471478.1	Cg003G104360
OG0007597	XP_018468971.1, XP_018456006.1	Cg003G104530
OG0007598	XP_018472983.1, XP_018457279.1, XP_018457280.1	Cg003G104560
OG0007599	XP_018466478.1, XP_018455987.1, XP_018468079.1	Cg003G104610
OG0007600	XP_018446091.1	Cg003G104980
OG0007601	XP_018456236.1, XP_018469786.1	Cg003G105040
OG0007602	XP_018452091.1, XP_018449754.1	Cg003G105240
OG0007603	XP_018445964.1, XP_018452474.1	Cg003G105370
OG0007604	XP_018467917.1, XP_018456807.1	Cg003G105750
OG0007605	XP_018457579.1	Cg008G306980
OG0007606	XP_018445686.1, XP_018445659.1, XP_018470450.1	Cg008G293540
OG0007607	XP_018444613.1, XP_018475409.1	Cg008G293280
OG0007608	XP_018446446.1	Cg008G293190
OG0007609	XP_018445597.1, XP_018475391.1	Cg008G293150
OG0007610	XP_018444532.1, XP_018444569.1	Cg008G293040
OG0007611	XP_018471439.1, XP_018443353.1, XP_018443193.1	Cg008G292840
OG0007612	XP_018455553.1, XP_018458025.1, XP_018455544.1	Cg008G292730
OG0007613	XP_018445014.1, XP_018476776.1	Cg008G292570
OG0007614	XP_018474744.1, XP_018475878.1	Cg008G292480
OG0007615	XP_018474683.1, XP_018444422.1	Cg008G292380
OG0007616	XP_018462095.1, XP_018473517.1, XP_018471133.1	Cg008G292240
OG0007617	XP_018442811.1, XP_018443344.1	Cg008G291920
OG0007618	XP_018446776.1	Cg008G291900
OG0007619	XP_018450645.1, XP_018446520.1	Cg008G291700
OG0007620	XP_018446550.1	Cg008G291480
OG0007621	XP_018446684.1	Cg008G291080
OG0007622	XP_018444195.1, XP_018456922.1	Cg008G289670
OG0007623	XP_018476594.1, XP_018446136.1	Cg008G289510
OG0007624	XP_018474849.1, XP_018445282.1	Cg008G289430
OG0007625	XP_018474516.1	Cg008G289360
OG0007626	XP_018473036.1, XP_018466398.1, XP_018446434.1	Cg008G289000
OG0007627	XP_018473156.1, XP_018442349.1	Cg008G288970
OG0007628	XP_018473118.1, XP_018456946.1, XP_018470403.1	Cg008G288710
OG0007629	XP_018442313.1, XP_018472683.1	Cg008G288110
OG0007630	XP_018477014.1, XP_018464398.1, XP_018446867.1	Cg008G288060
OG0007631	XP_018470585.1	Cg001G023590
OG0007632	XP_018483856.1, XP_018467885.1, XP_018467871.1	Cg001G023080
OG0007633	XP_018470545.1, XP_018451512.1	Cg001G022900
OG0007634	XP_018471641.1, XP_018460906.1, XP_018477633.1	Cg001G022820
OG0007635	XP_018451787.1, XP_018477218.1	Cg001G022770
OG0007636	XP_018468298.1, XP_018451924.1, XP_018460177.1, XP_018460605.1	Cg001G022420
OG0007637	XP_018455062.1, XP_018452622.1, XP_018452626.1, XP_018454400.1	Cg003G080850
OG0007638	XP_018446313.1, XP_018478305.1	Cg001G021860
OG0007639	XP_018468214.1, XP_018468285.1	Cg001G021770
OG0007640	XP_018447100.1, XP_018467892.1	Cg001G021510
OG0007641	XP_018468769.1, XP_018482111.1, XP_018467905.1	Cg001G021280
OG0007642	XP_018469266.1, XP_018449916.1	Cg001G020770
OG0007644	XP_018461083.1	Cg003G109950
OG0007645	XP_018449914.1, XP_018443861.1	Cg001G020320
OG0007646	XP_018451398.1, XP_018471358.1	Cg001G020060
OG0007648	XP_018484115.1, XP_018479187.1, XP_018460843.1	Cg001G019600
OG0007649	XP_018481922.1, XP_018448026.1	Cg001G019340
OG0007650	XP_018459196.1, XP_018449961.1, XP_018469294.1	Cg001G018890
OG0007651	XP_018450762.1, XP_018468429.1	Cg001G018830
OG0007652	XP_018467868.1, XP_018472452.1, XP_018480971.1	Cg001G018700
OG0007653	XP_018480952.1, XP_018455587.1	Cg001G018630
OG0007654	XP_018463995.1, XP_018461286.1, XP_018470986.1	Cg001G018450
OG0007655	XP_018468808.1	Cg001G018360
OG0007656	XP_018477539.1	Cg001G018260
OG0007657	XP_018477962.1, XP_018472441.1	Cg001G018070
OG0007658	XP_018482813.1, XP_018470469.1	Cg001G017900
OG0007659	XP_018472363.1	Cg001G017870
OG0007660	XP_018447682.1, XP_018450536.1	Cg001G017280
OG0007661	XP_018472130.1, XP_018483565.1	Cg001G017160
OG0007662	XP_018470459.1	Cg001G016970
OG0007663	XP_018438652.1, XP_018447113.1	Cg006G212420
OG0007664	XP_018447044.1, XP_018443061.1	Cg006G212380
OG0007665	XP_018486414.1, XP_018463624.1	Cg006G212140
OG0007666	XP_018436447.1, XP_018490591.1	Cg006G210980
OG0007667	XP_018487082.1, XP_018458428.1	Cg006G210370
OG0007668	XP_018441924.1	Cg006G207770, Cg006G207810
OG0007669	XP_018482826.1, XP_018460838.1, XP_018460069.1	Cg006G204040
OG0007670	XP_018485795.1	Cg006G202370
OG0007671	XP_018447222.1, XP_018447221.1, XP_018486041.1	Cg006G203100
OG0007672	XP_018493604.1, XP_018447339.1	Cg006G202220
OG0007673	XP_018486346.1, XP_018485661.1	Cg004G123740
OG0007674	XP_018461097.1, XP_018466257.1, XP_018463590.1	Cg006G218590
OG0007675	XP_018489204.1, XP_018490375.1	Cg006G218340
OG0007676	XP_018461468.1, XP_018477822.1	Cg005G189070
OG0007677	XP_018432575.1, XP_018450870.1	Cg006G218150
OG0007678	XP_018440222.1, XP_018438981.1, XP_018463741.1, XP_018448021.1	Cg006G218070
OG0007679	XP_018450372.1, XP_018450374.1, XP_018487370.1	Cg006G217550
OG0007680	XP_018462751.1, XP_018451673.1, XP_018481864.1	Cg006G216270
OG0007681	XP_018451029.1, XP_018451022.1, XP_018491366.1	Cg006G216070
OG0007682	XP_018490686.1, XP_018492146.1	Cg006G215740
OG0007683	XP_018488758.1	Cg006G215720
OG0007684	XP_018491734.1, XP_018467667.1	Cg006G215640
OG0007685	XP_018484074.1, XP_018484072.1, XP_018471647.1	Cg001G004660
OG0007686	XP_018442319.1, XP_018442407.1, XP_018475932.1	Cg006G199260
OG0007687	XP_018470491.1, XP_018449127.1	Cg001G004360
OG0007688	XP_018482963.1, XP_018478344.1, XP_018470629.1, XP_018470630.1	Cg001G004140
OG0007689	XP_018484587.1	Cg001G004080
OG0007690	XP_018481321.1, XP_018448425.1	Cg001G003830
OG0007691	XP_018477855.1, XP_018451013.1	Cg001G003640
OG0007692	XP_018469852.1, XP_018469839.1, XP_018451011.1, XP_018481512.1	Cg001G003620
OG0007693	XP_018471395.1, XP_018447204.1	Cg001G003410
OG0007694	XP_018444615.1, XP_018444182.1, XP_018450122.1	Cg001G003180
OG0007695	XP_018480296.1, XP_018480295.1	Cg005G191240
OG0007696	XP_018477806.1, XP_018472168.1	Cg001G003060
OG0007697	XP_018458854.1	Cg001G002670
OG0007698	XP_018477206.1, XP_018448100.1	Cg001G002530
OG0007699	XP_018453535.1, XP_018480866.1	Cg001G002470
OG0007700	XP_018478772.1, XP_018468316.1	Cg001G002460
OG0007701	XP_018469676.1	Cg001G002280
OG0007702	XP_018451319.1	Cg001G002060
OG0007703	XP_018468304.1	Cg001G001970
OG0007704	XP_018472226.1, XP_018480429.1	Cg001G001700
OG0007705	XP_018447709.1, XP_018468629.1	Cg001G001540
OG0007706	XP_018471020.1, XP_018477318.1, XP_018459479.1	Cg001G001370
OG0007707	XP_018480215.1, XP_018450231.1	Cg001G000380
OG0007709	XP_018481395.1, XP_018482724.1	Cg001G035990
OG0007710	XP_018485346.1, XP_018463493.1	Cg001G038640
OG0007712	XP_018483437.1, XP_018440012.1, XP_018459526.1	Cg005G171550
OG0007713	XP_018459527.1, XP_018441111.1	Cg005G171460
OG0007714	XP_018441046.1, XP_018435283.1	Cg006G235820
OG0007715	XP_018492381.1, XP_018490849.1	Cg006G215080
OG0007716	XP_018442267.1, XP_018472704.1	Cg008G298390
OG0007717	XP_018434598.1	Cg005G171320
OG0007718	XP_018438544.1, XP_018482567.1	Cg005G171380
OG0007719	XP_018478462.1, XP_018472882.1, XP_018467488.1	Cg003G085230
OG0007720	XP_018472798.1, XP_018459947.1, XP_018452090.1	Cg003G086020
OG0007721	XP_018473804.1, XP_018476845.1	Cg003G087210
OG0007722	XP_018445947.1	Cg006G216470
OG0007723	XP_018437555.1, XP_018459898.1, XP_018481299.1	Cg005G172390
OG0007724	XP_018434434.1	Cg005G172540
OG0007725	XP_018441819.1, XP_018460521.1, XP_018484350.1	Cg005G172670
OG0007726	XP_018474753.1, XP_018442058.1	Cg005G172750
OG0007727	XP_018473355.1, XP_018467463.1, XP_018433651.1	Cg005G172760
OG0007728	XP_018478342.1, XP_018433876.1	Cg005G173080
OG0007729	XP_018441864.1, XP_018484901.1	Cg005G173140
OG0007730	XP_018454161.1, XP_018484953.1, XP_018484930.1	Cg008G317980
OG0007731	XP_018475542.1, XP_018456850.1, XP_018456855.1	Cg003G083880
OG0007732	XP_018473764.1, XP_018455513.1, XP_018467524.1	Cg003G082990
OG0007733	XP_018476656.1, XP_018457061.1, XP_018457063.1	Cg003G082570
OG0007734	XP_018456504.1, XP_018477009.1, XP_018477011.1	Cg003G082070
OG0007735	XP_018455054.1, XP_018474953.1	Cg003G081270
OG0007736	XP_018457353.1	Cg003G081050
OG0007737	XP_018455064.1, XP_018462370.1, XP_018473199.1	Cg003G080630
OG0007738	XP_018476524.1	Cg003G080210, Cg003G093770
OG0007739	XP_018446374.1, XP_018476868.1	Cg008G300450
OG0007740	XP_018473324.1, XP_018456425.1	Cg003G093880, Cg003G080120
OG0007741	XP_018437108.1, XP_018477373.1, XP_018482080.1	Cg008G321170
OG0007742	XP_018483948.1, XP_018464161.1, XP_018439315.1	Cg008G321870
OG0007743	XP_018478349.1, XP_018457929.1	Cg008G322490
OG0007744	XP_018480940.1, XP_018466623.1, XP_018436770.1	Cg008G322700
OG0007745	XP_018437832.1, XP_018437852.1	Cg007G257040
OG0007746	XP_018436733.1	Cg008G323180
OG0007747	XP_018456578.1, XP_018461309.1, XP_018480880.1	Cg008G323310
OG0007748	XP_018435781.1, XP_018480927.1	Cg008G323560
OG0007749	XP_018462515.1, XP_018434455.1, XP_018440262.1	Cg008G323610
OG0007750	XP_018455074.1, XP_018436976.1	Cg008G323940
OG0007751	XP_018454117.1	Cg008G285330
OG0007752	XP_018437053.1, XP_018481438.1, XP_018461558.1	Cg008G324030
OG0007753	XP_018466934.1, XP_018455696.1	Cg008G324180
OG0007754	XP_018455882.1, XP_018482944.1	Cg008G324430
OG0007755	XP_018439743.1	Cg001G025370
OG0007756	XP_018448063.1, XP_018458105.1	Cg001G033530
OG0007757	XP_018449644.1, XP_018458123.1	Cg001G033680
OG0007758	XP_018471942.1, XP_018471941.1	Cg001G027870
OG0007759	XP_018492297.1, XP_018492641.1	Cg004G142870
OG0007760	XP_018486597.1, XP_018486876.1	Cg004G142590
OG0007761	XP_018484311.1	Cg001G029560
OG0007762	XP_018478777.1, XP_018482716.1, XP_018458402.1	Cg001G028700
OG0007763	XP_018451368.1, XP_018483525.1	Cg001G027890
OG0007765	XP_018477412.1, XP_018443700.1, XP_018444228.1	Cg001G041850
OG0007766	XP_018478168.1, XP_018442814.1	Cg001G042690
OG0007767	XP_018478375.1, XP_018458761.1, XP_018443869.1	Cg001G043000
OG0007768	XP_018443892.1	Cg007G248980
OG0007769	XP_018441444.1	Cg005G157780
OG0007770	XP_018439800.1, XP_018476597.1	Cg005G157900
OG0007771	XP_018437976.1, XP_018480836.1	Cg005G157950
OG0007772	XP_018434187.1, XP_018466790.1, XP_018461796.1, XP_018473100.1	Cg005G158320
OG0007773	XP_018434303.1, XP_018434279.1, XP_018478508.1	Cg005G158430
OG0007774	XP_018434288.1, XP_018485149.1	Cg005G158490
OG0007775	XP_018481452.1, XP_018438809.1	Cg005G158500
OG0007776	XP_018437890.1	Cg005G159150
OG0007777	XP_018476218.1, XP_018484440.1	Cg005G159220
OG0007778	XP_018437597.1, XP_018466587.1, XP_018437325.1	Cg005G159530
OG0007779	XP_018464998.1, XP_018480452.1	Cg005G159640
OG0007780	XP_018464997.1, XP_018480785.1, XP_018433988.1	Cg005G159660
OG0007781	XP_018479147.1, XP_018482507.1, XP_018441544.1	Cg005G159670
OG0007782	XP_018475754.1, XP_018479152.1, XP_018482511.1	Cg005G159700
OG0007783	XP_018475752.1, XP_018479141.1, XP_018482502.1	Cg005G159710
OG0007784	XP_018484256.1, XP_018479132.1, XP_018436609.1	Cg005G159810
OG0007785	XP_018434255.1, XP_018434269.1	Cg005G160090
OG0007786	XP_018481043.1, XP_018436971.1, XP_018466942.1	Cg005G160400
OG0007787	XP_018437343.1, XP_018478704.1	Cg005G160950
OG0007788	XP_018467273.1, XP_018433763.1, XP_018472750.1	Cg005G161410
OG0007789	XP_018441686.1, XP_018463097.1, XP_018472775.1	Cg005G161670
OG0007790	XP_018475951.1, XP_018484378.1, XP_018484031.1	Cg005G161750
OG0007791	XP_018478045.1, XP_018478049.1	Cg005G161890
OG0007792	XP_018476972.1	Cg005G162990
OG0007793	XP_018478624.1, XP_018482780.1, XP_018436549.1, XP_018436550.1	Cg005G163400
OG0007794	XP_018474595.1	Cg005G164000
OG0007795	XP_018478746.1, XP_018478659.1, XP_018433730.1	Cg005G163810
OG0007796	XP_018474417.1	Cg008G282280, Cg004G124520
OG0007797	XP_018468670.1, XP_018475512.1	Cg008G282500
OG0007798	XP_018442448.1, XP_018479451.1, XP_018466898.1	Cg008G282650
OG0007799	XP_018475232.1, XP_018449449.1	Cg008G282780
OG0007800	XP_018443160.1, XP_018446984.1	Cg008G282850
OG0007801	XP_018474354.1, XP_018474352.1	Cg008G283140
OG0007802	XP_018446517.1, XP_018446516.1, XP_018476570.1	Cg008G283220
OG0007803	XP_018472950.1, XP_018446099.1, XP_018446086.1	Cg008G283290
OG0007804	XP_018474813.1	Cg008G283310
OG0007805	XP_018446619.1, XP_018446612.1, XP_018476811.1	Cg008G283520
OG0007806	XP_018474870.1	Cg008G284610
OG0007807	XP_018457499.1, XP_018442547.1	Cg008G283800
OG0007808	XP_018445249.1, XP_018474964.1	Cg008G284570, Cg004G144700
OG0007809	XP_018469490.1, XP_018444646.1	Cg008G284730
