Orthogroup	Arabidopsis_lyrata_Rawat	Conringia_planisiliqua
OG0006450	AL5G28900	CP3_g14458_DN3_SP0_c.t1
OG0006451	AL3G30500	CP12_g30081_DN3_SP8_c.t1
OG0006452	AL3G30550	CP12_g30087_DN3_SP6_c.t1
OG0006453	AL3G30590	CP12_g30090_DN3_SP0_c.t1
OG0006454	AL3G30690	CP12_g30095_DN3_SP5_c.t1
OG0006456	AL3G31000	CP12_g30119_DN3_SP4_c.t1
OG0006457	AL3G31030	CP12_g30121_DN3_SP3_c.t1
OG0006458	AL3G31070	CP12_g30124_DN3_SP8_c.t1
OG0006459	AL3G31160, AL143U10010	CP12_g30135_DN3_SP0_c.t1
OG0006461	AL3G31420	CP12_g30156_DN3_SP7_c.t1
OG0006462	AL3G31720	CP4_g25331_DN3_SP0_c.t1, CP12_g30181_DN3_SP8_c.t1
OG0006463	AL3G32180	CP12_g30220_DN3_SP0_c.t1, CP1_g38181_DN3_SP0_c.t1
OG0006464	AL3G32220	CP12_g30224_DN3_SP8_c.t1
OG0006465	AL3G32970	CP12_g30299_DN3_SP7_c.t1
OG0006466	AL3G33680	CP12_g30347_DN3_SP7_c.t1
OG0006467	AL3G34060	CP12_g30386_DN3_SP0_c.t1
OG0006468	AL3G34670	CP12_g30430_DN3_SP0_c.t1
OG0006469	AL3G34740	CP12_g30437_DN3_SP0_c.t1
OG0006470	AL3G34870	CP12_g30447_DN3_SP4_c.t1
OG0006471	AL3G35670	CP12_g30518_DN3_SP0_c.t1
OG0006472	AL3G36520	CP12_g30595_DN3_SP8_c.t1
OG0006475	AL3G37220	CP12_g30647_DN3_SP8_c.t1
OG0006476	AL3G37830, nbis-gene-1102, AL8G25240	CP12_g30678_DN3_SP8_c.t1
OG0006477	AL471U10010, AL3G37880	CP12_g30681_DN3_SP0_c.t1
OG0006478	AL3G38200	CP12_g30721_DN3_SP6_c.t1
OG0006480	AL3G42190	CP12_g31070_DN3_SP1_c.t1
OG0006481	AL3G47180	CP10_g44094_DN3_SP0_c.t1
OG0006482	AL3G50100	CP10_g43826_DN3_SP5_c.t1
OG0006483	AL3G50540	CP10_g43787_DN2_SP0_c.t1
OG0006484	AL3G50870	CP10_g43739_DN3_SP3_c.t1
OG0006485	AL3G52040	CP10_g43647_DN3_SP0_c.t1
OG0006486	AL3G51680	CP10_g43674_DN3_SP0_c.t1
OG0006487	AL3G51530	CP10_g43686_DN2_SP0_c.t1
OG0006488	AL3G48800	CP10_g43582_DN3_SP8_c.t1
OG0006489	AL3G48760	CP10_g43578_DN3_SP7_c.t1
OG0006490	AL3G53490	CP12_g29851_DN3_SP7_c.t1
OG0006491	AL3G53640	CP12_g29838_DN3_SP3_c.t1
OG0006492	AL1G63880	CP7_g46422_DN3_SP0_c.t1
OG0006493	AL1G63840	CP7_g46420_DN3_SP3_c.t1
OG0006493	AL5G43720	CP9_g28516_DN3_SP2_c.t1
OG0006494	AL1G63390	CP7_g46384_DN3_SP8_c.t1
OG0006495	AL1G62940	CP7_g46344_DN3_SP6_c.t1
OG0006497	AL1G62840	CP7_g46330_DN3_SP0_c.t1
OG0006498	AL1G61890	CP7_g46261_DN3_SP7_c.t1
OG0006499	AL1G61780	CP7_g46253_DN3_SP7_c.t1
OG0006500	AL1G60230	CP1_g37910_DN3_SP0_c.t1
OG0006501	AL1G59990	CP1_g37928_DN3_SP2_c.t1
OG0006502	AL1G59100, AL1G59090	CP1_g37995_DN3_SP7_c.t1
OG0006504	AL1G58060	CP1_g38073_DN3_SP0_c.t1
OG0006505	AL2G15740, AL1G57390	CP1_g38118_DN3_SP0_c.t1
OG0006506	AL1G57080	CP1_g38138_DN3_SP3_c.t1
OG0006507	AL1G54590, AL1G54540	CP1_g38339_DN3_SP0_c.t1
OG0006508	AL7G38990	CP6_g7237_DN3_SP0_c.t1
OG0006509	AL4G30620	CP4_g25278_DN3_SP5_c.t1
OG0006510	AL270U10020, AL4G30590	CP4_g25280_DN1_SP0_c.t1
OG0006511	AL4G30530	CP6_g7569_DN3_SP0_c.t1, CP4_g25286_DN3_SP8_c.t1
OG0006512	AL4G30520	CP4_g25287_DN3_SP0_c.t1
OG0006513	AL5G32670	CP3_g14158_DN3_SP2_c.t1
OG0006514	AL5G32710	CP3_g14154_DN3_SP8_c.t1
OG0006515	AL5G35910	CP3_g13867_DN3_SP0_c.t1
OG0006516	AL5G36590	CP3_g13805_DN3_SP8_c.t1
OG0006517	AL5G36600	CP3_g13804_DN3_SP8_c.t1
OG0006518	AL5G37180	CP3_g13760_DN3_SP0_c.t1
OG0006519	AL5G37690	CP3_g13710_DN3_SP0_c.t1, CP10_g43503_DN1_SP0_c.t1
OG0006520	AL5G37960	CP3_g13691_DN3_SP2_c.t1
OG0006521	AL5G38770	CP3_g13620_DN3_SP5_c.t1
OG0006522	AL5G40500	CP3_g13483_DN3_SP0_c.t1
OG0006523	AL5G42360	CP3_g13377_DN3_SP1_c.t1
OG0006524	AL5G42980	CP3_g13324_DN3_SP3_c.t1
OG0006525	AL5G43280	CP3_g13295_DN3_SP8_c.t1
OG0006526	AL5G44280	CP3_g13219_DN3_SP0_c.t1
OG0006527	AL5G44580	CP3_g13193_DN3_SP0_c.t1
OG0006529	AL5G46060	CP3_g13078_DN1_SP1_c.t1
OG0006530	AL5G46070	CP12_g30265_DN3_SP0_c.t1
OG0006531	AL5G46320	CP3_g13053_DN3_SP8_c.t1
OG0006532	AL5G32660	CP3_g14159_DN3_SP0_c.t1
OG0006535	AL5G22350, AL5G22360, AL5G22330	CP3_g15352_DN2_SP0_c.t1
OG0006538	AL2G38000	CP9_g29419_DN3_SP0_c.t1
OG0006539	AL7G23430	CP5_g1095_DN3_SP0_c.t1
OG0006540	AL1G17830	CP1_g37046_DN3_SP1_c.t1
OG0006541	AL1G34090	CP7_g45666_DN2_SP0_c.t1
OG0006542	AL2G27150	CP9_g28407_DN3_SP6_c.t1
OG0006543	AL6G51210	CP11_g32115_DN2_SP0_c.t1
OG0006544	AL3G37090	CP12_g30635_DN3_SP0_c.t1
OG0006549	AL7G30910	CP19_g18414_DN2_SP3_c.t1
OG0006550	AL1G40530	CP7_g45170_DN3_SP0_c.t1
OG0006552	AL1G51530	CP1_g40386_DN2_SP0_c.t1
OG0006553	AL3G42070, AL3G42110	CP17_g4844_DN3_SP0_c.t1
OG0006554	AL5G10100	CP13_g19698_DN3_SP0_c.t1
OG0006555	AL7G26450	CP19_g17991_DN3_SP0_c.t1
OG0006556	AL7G35780	CP6_g6961_DN2_SP0_c.t1
OG0006557	nbis-gene-2019, nbis-gene-2020, nbis-gene-2021	CP13_g20416_DN1_SP0_c.t1
OG0006558	nbis-gene-384, nbis-gene-1638	CP20_g4342_DN2_SP0_c.t1
OG0006570	AL7G24030	CP5_g1145_DN3_SP3_c.t1
OG0006571	AL7G23930	CP5_g1134_DN3_SP5_c.t1
OG0006572	AL7G23830	CP5_g1126_DN2_SP0_c.t1
OG0006573	AL7G23770	CP5_g1121_DN3_SP5_c.t1
OG0006574	AL7G23250	CP5_g1077_DN3_SP1_c.t1
OG0006575	AL7G23230	CP5_g1075_DN3_SP8_c.t1
OG0006576	AL7G22640	CP5_g1041_DN3_SP8_c.t1
OG0006578	AL8G20880	CP2_g48808_DN3_SP2_c.t1
OG0006579	AL7G21690	CP5_g952_DN3_SP0_c.t1
OG0006580	AL7G20910	CP5_g878_DN3_SP4_c.t1
OG0006581	AL7G20750	CP5_g867_DN3_SP6_c.t1
OG0006582	AL7G20630	CP5_g855_DN3_SP1_c.t1
OG0006583	AL7G19900	CP5_g804_DN3_SP8_c.t1
OG0006584	AL7G19620	CP5_g784_DN3_SP8_c.t1
OG0006585	AL7G19190	CP5_g750_DN3_SP1_c.t1
OG0006586	AL1G31210	CP7_g45879_DN3_SP0_c.t1
OG0006587	AL7G19060	CP5_g739_DN3_SP0_c.t1
OG0006589	AL7G17720	CP5_g637_DN2_SP0_c.t1
OG0006590	AL7G17510	CP5_g625_DN3_SP8_c.t1
OG0006591	AL7G17320	CP5_g610_DN3_SP0_c.t1
OG0006592	AL7G16540	CP5_g541_DN3_SP8_c.t1
OG0006595	AL7G16230	CP5_g512_DN3_SP3_c.t1
OG0006596	AL7G16110	CP5_g501_DN3_SP0_c.t1
OG0006598	AL1G45440	CP7_g44796_DN3_SP7_c.t1
OG0006599	AL1G46680	CP7_g44647_DN3_SP8_c.t1
OG0006600	AL7G37610	CP6_g7125_DN3_SP8_c.t1
OG0006601	AL7G37810	CP6_g7151_DN3_SP1_c.t1
OG0006602	AL7G37820	CP6_g7152_DN3_SP0_c.t1
OG0006603	AL7G38110	CP6_g7174_DN3_SP0_c.t1
OG0006604	AL4G31860	CP4_g25164_DN3_SP3_c.t1
OG0006605	AL6G41010	CP2_g48672_DN3_SP0_c.t1
OG0006606	AL1G20210	CP1_g37248_DN3_SP8_c.t1
OG0006607	AL2G17480	CP2_g49387_DN2_SP0_c.t1
OG0006608	AL1G21310	CP1_g37341_DN3_SP7_c.t1
OG0006609	AL2G15350	CP2_g49194_DN3_SP0_c.t1, CP2_g49180_DN3_SP1_c.t1
OG0006610	AL1G22480	CP1_g37433_DN3_SP8_c.t1
OG0006611	AL1G22520	CP1_g37441_DN3_SP8_c.t1
OG0006612	AL1G22930	CP1_g37475_DN3_SP0_c.t1
OG0006613	AL1G27160	CP1_g37815_DN3_SP0_c.t1
OG0006614	AL5G10190	CP13_g19691_DN3_SP0_c.t1
OG0006615	AL5G10410	CP13_g19674_DN3_SP8_c.t1
OG0006616	AL5G10810	CP13_g19642_DN3_SP8_c.t1
OG0006617	AL5G12610	CP13_g19537_DN3_SP4_c.t1
OG0006618	AL1G25700	CP1_g37689_DN3_SP0_c.t1
OG0006619	AL1G25530	CP1_g37677_DN3_SP0_c.t1
OG0006620	AL5G13780	CP13_g19461_DN3_SP8_c.t1
OG0006621	AL5G14160	CP13_g19445_DN3_SP0_c.t1
OG0006622	AL5G14500	CP13_g19420_DN3_SP8_c.t1
OG0006623	AL5G15130	CP13_g19372_DN2_SP0_c.t1
OG0006624	AL5G15180	CP13_g19368_DN3_SP8_c.t1
OG0006625	AL5G15550	CP13_g19342_DN3_SP6_c.t1
OG0006626	AL5G15590	CP13_g19339_DN3_SP0_c.t1
OG0006627	AL5G16000	CP13_g19313_DN3_SP8_c.t1
OG0006628	AL5G16060	CP13_g19308_DN3_SP0_c.t1
OG0006629	AL5G16950	CP13_g19251_DN3_SP8_c.t1
OG0006630	AL5G16970	CP13_g19249_DN3_SP7_c.t1
OG0006631	AL5G17560	CP13_g19213_DN3_SP6_c.t1
OG0006632	AL5G18230	CP13_g19185_DN3_SP0_c.t1, CP2_g49762_DN3_SP0_c.t1
OG0006633	AL5G18450	CP13_g19174_DN3_SP6_c.t1
OG0006635	AL8G30050	CP8_g53427_DN3_SP8_c.t1
OG0006636	AL2G19660	CP9_g28306_DN3_SP7_c.t1
OG0006638	AL2G19530	CP36_g50964_DN2_SP0_c.t1
OG0006640	AL8G37680	CP14_g22989_DN3_SP1_c.t1
OG0006641	AL2G17900	CP13_g19054_DN3_SP8_c.t1
OG0006642	AL7G47050	CP19_g17818_DN3_SP0_c.t1
OG0006643	AL7G50530, AL7G47280	CP19_g17834_DN3_SP4_c.t1
OG0006644	AL2G11140	CP2_g48886_DN3_SP7_c.t1
OG0006645	AL2G12190, AL2G12160	CP2_g48952_DN3_SP3_c.t1, CP10_g43863_DN3_SP2_c.t1
OG0006646	AL2G12550, AL240U10020	CP2_g48971_DN3_SP0_c.t1, CP2_g48972_DN3_SP0_c.t1
OG0006647	AL4G38520	CP4_g24653_DN3_SP6_c.t1
OG0006648	AL3G20110	CP10_g42875_DN3_SP6_c.t1
OG0006649	AL3G20170	CP10_g42880_DN3_SP8_c.t1
OG0006650	AL7G15680	CP5_g462_DN3_SP0_c.t1
OG0006651	AL3G20420, AL70U10010	CP10_g42894_DN3_SP0_c.t1
OG0006652	AL6G12440	CP11_g33576_DN3_SP8_c.t1
OG0006653	AL3G21370	CP10_g42968_DN1_SP0_c.t1
OG0006654	AL3G22010, AL3G45830	CP10_g43022_DN3_SP0_c.t1
OG0006655	AL3G22260	CP10_g43044_DN3_SP0_c.t1
OG0006656	AL3G22450	CP10_g43058_DN3_SP4_c.t1
OG0006657	AL3G22570	CP10_g43070_DN3_SP0_c.t1
OG0006658	AL3G22560	CP10_g43069_DN3_SP0_c.t1
OG0006659	AL3G22980	CP10_g43103_DN3_SP0_c.t1
OG0006660	AL222U10010, AL3G23200	CP10_g43126_DN3_SP0_c.t1
OG0006661	AL3G23280	CP10_g43134_DN3_SP0_c.t1
OG0006662	AL3G23380	CP10_g43145_DN3_SP8_c.t1
OG0006663	AL3G23670	CP10_g43171_DN3_SP2_c.t1
OG0006664	AL3G23790	CP10_g43179_DN3_SP8_c.t1
OG0006665	AL3G24110	CP10_g43203_DN3_SP5_c.t1
OG0006666	AL8G23890	CP8_g52221_DN3_SP7_c.t1
OG0006667	AL6G31580	CP8_g54321_DN3_SP1_c.t1
OG0006668	AL7G28180	CP19_g18148_DN3_SP8_c.t1
OG0006669	AL8G25340	CP8_g52993_DN3_SP0_c.t1
OG0006670	AL1G15420, AL8G25590	CP8_g53038_DN3_SP0_c.t1
OG0006671	AL8G26850	CP8_g53195_DN2_SP0_c.t1
OG0006672	AL8G27000	CP8_g53206_DN3_SP6_c.t1
OG0006673	AL8G27770	CP8_g53275_DN3_SP8_c.t1
OG0006674	AL8G27760	CP8_g53274_DN3_SP0_c.t1
OG0006675	AL8G28100, AL726U10010	CP8_g53303_DN3_SP7_c.t1
OG0006676	AL8G29390	CP8_g53393_DN3_SP2_c.t1
OG0006677	AL8G28910	CP8_g53352_DN3_SP8_c.t1
OG0006678	AL8G29790	CP8_g53414_DN3_SP8_c.t1
OG0006679	AL8G29830	CP8_g53417_DN3_SP0_c.t1
OG0006680	AL8G30030	CP8_g53425_DN3_SP6_c.t1
OG0006681	AL8G30110	CP8_g53434_DN3_SP7_c.t1
OG0006682	AL8G30510	CP8_g53473_DN3_SP4_c.t1
OG0006684	AL8G31310	CP8_g53558_DN2_SP8_c.t1
OG0006685	AL8G31900	CP8_g53612_DN3_SP3_c.t1
OG0006686	AL8G32290	CP8_g53647_DN3_SP8_c.t1
OG0006687	AL8G33080	CP8_g53710_DN3_SP8_c.t1
OG0006688	AL8G33240	CP8_g53724_DN3_SP8_c.t1
OG0006689	AL8G33500, AL8G33440	CP8_g53747_DN3_SP7_c.t1
OG0006690	AL8G33670	CP8_g53759_DN3_SP8_c.t1
OG0006691	AL8G19860	CP2_g48832_DN3_SP8_c.t1
OG0006692	AL6G23580	CP11_g32667_DN3_SP0_c.t1
OG0006693	AL6G23500	CP11_g32672_DN3_SP1_c.t1
OG0006694	AL6G23370	CP11_g32683_DN3_SP6_c.t1
OG0006695	AL6G23210	CP11_g32692_DN3_SP3_c.t1
OG0006696	AL6G21110	CP11_g32867_DN2_SP8_c.t1
OG0006697	AL6G21010	CP11_g32878_DN3_SP5_c.t1
OG0006698	AL6G20650	CP11_g32913_DN3_SP6_c.t1
OG0006699	AL6G20550	CP11_g32919_DN3_SP7_c.t1
OG0006700	AL6G20260	CP11_g32947_DN3_SP8_c.t1
OG0006701	AL8G41400	CP2_g47890_DN3_SP8_c.t1
OG0006702	AL6G19670	CP11_g32999_DN3_SP7_c.t1
OG0006703	AL6G19230	CP11_g33034_DN3_SP6_c.t1
OG0006704	AL6G18820	CP11_g33052_DN3_SP8_c.t1
OG0006705	AL6G18690	CP11_g33065_DN3_SP7_c.t1
OG0006706	AL6G18430	CP11_g33086_DN3_SP0_c.t1
OG0006707	AL6G18020	CP11_g33128_DN2_SP1_c.t1
OG0006708	AL7G37480	CP6_g7114_DN3_SP0_c.t1
OG0006709	AL7G37410	CP6_g7103_DN3_SP8_c.t1
OG0006711	AL7G36920	CP6_g7063_DN3_SP2_c.t1
OG0006712	AL7G36440	CP6_g7024_DN3_SP7_c.t1
OG0006713	AL7G36400	CP6_g7021_DN3_SP7_c.t1
OG0006714	AL7G36180	CP6_g6997_DN3_SP4_c.t1
OG0006715	AL7G35790	CP6_g6962_DN3_SP0_c.t1
OG0006716	AL7G35170	CP6_g6908_DN3_SP7_c.t1
OG0006717	AL7G34870	CP6_g6886_DN3_SP7_c.t1
OG0006718	AL7G34410	CP6_g6851_DN3_SP0_c.t1
OG0006719	AL7G34360	CP6_g6846_DN3_SP2_c.t1
OG0006720	AL8G14730	CP13_g20096_DN3_SP8_c.t1
OG0006721	AL7G33640	CP6_g6804_DN3_SP2_c.t1
OG0006722	AL7G33570	CP6_g6798_DN3_SP8_c.t1
OG0006723	AL7G37440	CP6_g7108_DN3_SP8_c.t1
OG0006724	AL7G32620	CP6_g6709_DN3_SP1_c.t1
OG0006725	AL7G31630, AL7G32200	CP19_g18514_DN3_SP0_c.t1
OG0006726	AL7G32030	CP19_g18497_DN3_SP3_c.t1
OG0006727	AL7G30920	CP19_g18415_DN3_SP7_c.t1
OG0006728	AL7G29990	CP19_g18315_DN3_SP4_c.t1
OG0006729	AL7G29950	CP19_g18311_DN3_SP8_c.t1
OG0006730	AL7G29720	CP19_g18293_DN3_SP8_c.t1
OG0006731	AL6G45280	CP20_g4313_DN3_SP0_c.t1
OG0006732	AL7G29530	CP19_g18273_DN3_SP8_c.t1
OG0006733	AL7G29340	CP19_g18256_DN3_SP3_c.t1
OG0006734	AL7G29290	CP19_g18251_DN3_SP7_c.t1
OG0006735	AL7G29270	CP19_g18250_DN3_SP8_c.t1
OG0006736	AL7G29160	CP19_g18240_DN3_SP6_c.t1
OG0006737	AL7G29140	CP19_g18238_DN3_SP1_c.t1
OG0006738	AL1G48180	CP7_g44522_DN3_SP8_c.t1
OG0006739	AL1G50630	CP21_g11186_DN3_SP8_c.t1
OG0006740	AL1G30720	CP7_g45922_DN3_SP5_c.t1
OG0006741	AL1G52160	CP1_g41047_DN3_SP6_c.t1
OG0006742	AL1G51850, AL1G51860	CP1_g40650_DN3_SP0_c.t1
OG0006743	AL1G27310	CP1_g37827_DN3_SP5_c.t1
OG0006744	AL1G53890	CP1_g38428_DN2_SP0_c.t1
OG0006745	AL1G53410	CP1_g38473_DN3_SP4_c.t1
OG0006746	AL1G41390	CP45_g22360_DN3_SP0_c.t1, CP7_g45098_DN3_SP8_c.t1
OG0006747	AL1G17800	CP1_g37042_DN3_SP5_c.t1
OG0006749	AL1G41240	CP7_g45112_DN3_SP0_c.t1
OG0006750	AL1G53110	CP1_g38525_DN3_SP8_c.t1
OG0006751	AL1G41310	CP7_g45105_DN3_SP3_c.t1
OG0006752	AL3G48030	CP10_g43524_DN3_SP8_c.t1
OG0006753	AL1G42130	CP7_g45037_DN3_SP6_c.t1
OG0006755	AL1G42860	CP7_g44999_DN2_SP0_c.t1
OG0006757	AL1G43140	CP7_g44979_DN3_SP8_c.t1
OG0006758	AL1G43590	CP7_g44919_DN3_SP0_c.t1
OG0006759	AL1G43980	CP7_g44890_DN3_SP8_c.t1
OG0006760	AL1G44260	CP7_g44870_DN3_SP1_c.t1
OG0006761	AL1G44390	CP7_g44860_DN3_SP8_c.t1
OG0006762	AL1G44760	CP7_g44826_DN2_SP1_c.t1
OG0006763	AL1G45160	CP7_g44806_DN3_SP1_c.t1
OG0006764	AL7G15400	CP5_g439_DN1_SP0_c.t1
OG0006765	AL7G14830	CP5_g389_DN3_SP8_c.t1
OG0006766	AL7G14450	CP5_g356_DN3_SP1_c.t1
OG0006767	AL7G14280	CP5_g343_DN3_SP5_c.t1
OG0006768	AL7G13770	CP5_g300_DN3_SP4_c.t1
OG0006769	AL7G13690	CP5_g292_DN3_SP0_c.t1
OG0006770	AL7G13150	CP5_g249_DN3_SP3_c.t1
OG0006771	AL7G13110	CP5_g245_DN3_SP0_c.t1
OG0006773	AL4G12150	CP16_g54893_DN3_SP7_c.t1
OG0006774	AL4G11470	CP16_g54842_DN3_SP8_c.t1
OG0006775	AL4G10410	CP16_g54754_DN3_SP8_c.t1
OG0006776	AL7G10780	CP5_g73_DN3_SP5_c.t1
OG0006777	AL7G10510	CP5_g44_DN3_SP8_c.t1
OG0006778	AL7G10330	CP5_g28_DN3_SP8_c.t1
OG0006779	AL1G56120, AL4G25080	CP1_g38183_DN3_SP0_c.t1
OG0006780	AL7G52100	CP5_g1636_DN3_SP7_c.t1
OG0006781	AL4G31520	CP4_g25197_DN3_SP2_c.t1
OG0006782	AL6G41660	CP29_g21982_DN3_SP8_c.t1
OG0006783	AL1G51990	CP1_g40823_DN3_SP8_c.t1
OG0006784	AL4G30100	CP4_g25325_DN2_SP0_c.t1
OG0006786	AL8G18060	CP13_g20467_DN3_SP8_c.t1
OG0006788	AL8G18800	CP3_g13366_DN3_SP6_c.t1
OG0006789	AL3G12290	CP10_g42279_DN3_SP8_c.t1
OG0006791	AL6G45470	CP20_g4326_DN3_SP7_c.t1
OG0006792	AL6G46180	CP20_g4370_DN3_SP6_c.t1
OG0006793	AL6G46430, AL6G46300, AL2G25300	CP20_g4379_DN3_SP0_c.t1
OG0006795	AL6G46530	CP20_g4390_DN3_SP8_c.t1
OG0006796	AL6G46900	CP20_g4412_DN3_SP8_c.t1
OG0006797	AL6G47950	CP11_g31836_DN3_SP0_c.t1
OG0006798	AL6G48270	CP11_g31872_DN3_SP7_c.t1
OG0006799	AL6G49170	CP11_g31927_DN3_SP6_c.t1
OG0006800	AL8G15540	CP13_g20167_DN2_SP0_c.t1
OG0006802	AL7G25120	CP5_g1247_DN3_SP8_c.t1
OG0006803	AL8G12750	CP13_g19931_DN3_SP0_c.t1
OG0006804	AL8G12380	CP13_g19906_DN3_SP8_c.t1
OG0006805	AL8G11720	CP13_g19840_DN3_SP6_c.t1
OG0006806	AL8G11650	CP13_g19833_DN3_SP8_c.t1
OG0006807	AL8G11610	CP13_g19829_DN3_SP0_c.t1
OG0006809	AL8G11440	CP13_g19818_DN3_SP8_c.t1
OG0006810	AL8G11170	CP13_g19787_DN3_SP6_c.t1
OG0006811	AL4G34970	CP4_g24926_DN3_SP4_c.t1
OG0006812	AL8G10350	CP13_g19733_DN2_SP0_c.t1
OG0006813	AL8G10210	CP13_g19720_DN3_SP0_c.t1
OG0006814	AL3G52000	CP10_g43649_DN2_SP0_c.t1
OG0006815	AL3G41950	CP12_g31047_DN3_SP0_c.t1
OG0006816	AL26U10010	CP12_g30893_DN3_SP8_c.t1
OG0006817	AL3G40280	CP6_g8653_DN3_SP4_c.t1
OG0006818	AL9U10660	CP6_g8298_DN3_SP8_c.t1
OG0006819	nbis-gene-1868	CP6_g7567_DN3_SP6_c.t1
OG0006821	AL7G41150	CP6_g7446_DN3_SP0_c.t1
OG0006822	AL7G41040	CP6_g7439_DN3_SP0_c.t1
OG0006823	AL7G40120	CP6_g7358_DN3_SP8_c.t1
OG0006825	AL7G39910	CP9_g28064_DN3_SP6_c.t1
OG0006826	AL7G49000	CP5_g1336_DN3_SP7_c.t1
OG0006827	AL7G48780	CP5_g1329_DN3_SP0_c.t1
OG0006828	AL7G47110	CP19_g17821_DN3_SP7_c.t1
OG0006829	AL7G47060	CP19_g17819_DN3_SP8_c.t1
OG0006830	AL4G47690	CP4_g23920_DN3_SP0_c.t1
OG0006831	AL4G47650	CP4_g23924_DN3_SP8_c.t1
OG0006832	AL5G15310, AL1G47770, AL8G14950	CP6_g7646_DN3_SP2_c.t1, CP6_g7747_DN1_SP0_c.t1
OG0006833	AL4G46980	CP4_g23979_DN3_SP7_c.t1
OG0006834	AL4G30490	CP4_g25290_DN2_SP0_c.t1
OG0006835	AL4G46290	CP4_g24037_DN3_SP2_c.t1
OG0006836	AL4G46130, AL4G46110	CP4_g24051_DN3_SP1_c.t1
OG0006837	AL4G45700	CP4_g24082_DN3_SP0_c.t1
OG0006838	AL4G45600	CP4_g24093_DN2_SP0_c.t1
OG0006839	AL4G45260	CP4_g24118_DN3_SP0_c.t1
OG0006840	AL4G45210	CP4_g24123_DN3_SP2_c.t1
OG0006841	AL4G45040	CP4_g24139_DN3_SP3_c.t1
OG0006842	AL4G44860	CP4_g24156_DN3_SP4_c.t1
OG0006843	AL4G44840	CP4_g24158_DN3_SP4_c.t1
OG0006844	AL4G44600	CP4_g24187_DN3_SP0_c.t1
OG0006845	AL4G43910	CP4_g24243_DN3_SP8_c.t1
OG0006846	AL4G42050	CP4_g24391_DN3_SP4_c.t1
OG0006847	AL4G41790	CP4_g24414_DN2_SP8_c.t1
OG0006849	AL4G41420	CP4_g24448_DN3_SP8_c.t1
OG0006850	AL4G40830, AL409U10020	CP4_g24486_DN3_SP3_c.t1
OG0006851	AL4G40640	CP4_g24497_DN3_SP5_c.t1
OG0006852	AL4G40120	CP4_g24543_DN3_SP4_c.t1
OG0006853	AL4G39510	CP4_g24577_DN3_SP5_c.t1
OG0006855	AL6G11540	CP11_g33646_DN3_SP8_c.t1
OG0006856	AL6G11700	CP11_g33631_DN3_SP4_c.t1
OG0006857	AL6G11710	CP11_g33630_DN3_SP8_c.t1
OG0006858	AL6G12340	CP11_g33585_DN3_SP5_c.t1
OG0006859	AL6G12430	CP11_g33577_DN3_SP8_c.t1
OG0006860	AL6G12520	CP11_g33569_DN3_SP0_c.t1
OG0006861	AL6G12660	CP11_g33560_DN3_SP7_c.t1
OG0006862	AL6G13460	CP11_g33502_DN3_SP8_c.t1
OG0006863	nbis-gene-1449	CP11_g33499_DN3_SP5_c.t1
OG0006864	AL1G42450	CP7_g45018_DN3_SP0_c.t1, CP7_g45017_DN3_SP0_c.t1
OG0006865	AL6G31190	CP8_g54364_DN3_SP8_c.t1
OG0006867	AL6G31490	CP8_g54327_DN3_SP0_c.t1
OG0006868	AL5G13030, AL6G31740	CP8_g54303_DN3_SP1_c.t1
OG0006869	AL6G31860	CP8_g54290_DN3_SP0_c.t1
OG0006870	AL6G32360	CP8_g54243_DN3_SP8_c.t1
OG0006871	nbis-gene-1546	CP8_g54236_DN3_SP0_c.t1
OG0006872	AL6G32530	CP8_g54229_DN3_SP2_c.t1
OG0006873	AL6G32900	CP8_g54199_DN3_SP1_c.t1
OG0006874	AL6G33050	CP8_g54185_DN3_SP8_c.t1
OG0006875	AL5G32330, AL6G34080	CP8_g54107_DN3_SP5_c.t1
OG0006876	AL8G37250	CP8_g54087_DN3_SP8_c.t1
OG0006877	AL8G36960	CP8_g54057_DN3_SP3_c.t1
OG0006878	AL8G36550	CP8_g54021_DN3_SP0_c.t1
OG0006879	AL8G36350	CP8_g54004_DN3_SP0_c.t1
OG0006880	AL8G40250	CP2_g47993_DN3_SP8_c.t1
OG0006881	AL8G41010	CP2_g47931_DN3_SP8_c.t1
OG0006882	AL8G41020	CP2_g47930_DN3_SP6_c.t1
OG0006883	AL8G41260	CP2_g49281_DN3_SP0_c.t1, CP2_g47905_DN3_SP1_c.t1
OG0006884	AL8G41350	CP2_g47895_DN3_SP0_c.t1
OG0006885	AL8G41590, AL8G41560	CP2_g47879_DN3_SP1_c.t1
OG0006886	AL8G41660	CP2_g47873_DN3_SP8_c.t1
OG0006887	AL8G41800	CP2_g47857_DN3_SP0_c.t1
OG0006888	AL8G41810	CP2_g47856_DN3_SP2_c.t1
OG0006889	AL8G42250	CP2_g47818_DN3_SP8_c.t1
OG0006890	AL8G42400	CP2_g47806_DN2_SP0_c.t1
OG0006891	AL8G42500	CP2_g47798_DN3_SP8_c.t1
OG0006892	AL8G42590	CP2_g47789_DN3_SP8_c.t1
OG0006893	AL8G42930	CP2_g47762_DN3_SP0_c.t1
OG0006894	AL8G43090	CP2_g47744_DN3_SP6_c.t1
OG0006897	AL8G43980	CP2_g47665_DN2_SP0_c.t1
OG0006898	AL2G26840	CP9_g28379_DN3_SP3_c.t1
OG0006899	AL8G45130	CP2_g47550_DN3_SP1_c.t1
