Orthogroup	Arabidopsis_lyrata_Rawat	Alyssum_gmelinii
OG0006686	AL8G32290	Ag008G699560
OG0006687	AL8G33080	Ag008G701220
OG0006688	AL8G33240	Ag008G702270
OG0006689	AL8G33500, AL8G33440	Ag002G108730, Ag008G703030
OG0006691	AL8G19860	Ag007G644310
OG0006692	AL6G23580	Ag007G610210
OG0006693	AL6G23500	Ag007G610150
OG0006694	AL6G23370	Ag007G609620
OG0006695	AL6G23210	Ag007G609490
OG0006696	AL6G21110	Ag007G605130
OG0006697	AL6G21010	Ag007G604960
OG0006698	AL6G20650	Ag007G604320
OG0006699	AL6G20550	Ag007G604170
OG0006700	AL6G20260	Ag007G603380
OG0006701	AL8G41400	Ag008G730790
OG0006702	AL6G19670	Ag007G602100, Ag003G221050, Ag003G231030
OG0006703	AL6G19230	Ag007G601530
OG0006704	AL6G18820	Ag007G601200
OG0006705	AL6G18690	Ag007G600950
OG0006706	AL6G18430	Ag007G600680
OG0006707	AL6G18020	Ag007G600020, Ag004G354660
OG0006708	AL7G37480	Ag006G577800
OG0006709	AL7G37410	Ag008G705050
OG0006711	AL7G36920	Ag006G577210
OG0006712	AL7G36440	Ag006G576180
OG0006713	AL7G36400	Ag006G576130
OG0006714	AL7G36180	Ag006G575450
OG0006716	AL7G35170	Ag006G572870
OG0006717	AL7G34870	Ag006G571810
OG0006718	AL7G34410	Ag006G569910
OG0006719	AL7G34360	Ag006G569820
OG0006720	AL8G14730	Ag005G410450, Ag002G124450
OG0006721	AL7G33640	Ag006G560780
OG0006722	AL7G33570	Ag006G560920
OG0006723	AL7G37440	Ag006G577760
OG0006724	AL7G32620	Ag006G565210
OG0006725	AL7G31630, AL7G32200	Ag006G566830
OG0006726	AL7G32030	Ag006G567560
OG0006727	AL7G30920	Ag006G551720
OG0006728	AL7G29990	Ag006G548190, Ag006G546480
OG0006729	AL4G33920, AL7G29950	Ag006G548290, Ag006G546400
OG0006730	AL7G29720	Ag006G546930, Ag006G542030
OG0006731	AL7G29590, AL6G45280	Ag006G545050, Ag006G542560
OG0006732	AL7G29530	Ag006G544890, Ag006G542680
OG0006733	AL7G29340	Ag006G542960, Ag006G544630
OG0006734	AL7G29290	Ag006G543210, Ag006G544360
OG0006735	AL7G29270	Ag006G543360, Ag006G544150
OG0006736	AL7G29160	Ag006G541470, Ag006G541480
OG0006737	AL7G29140	Ag006G541370
OG0006738	AL1G48180	Ag006G539500, Ag006G536970
OG0006739	AL1G50630	Ag006G534930
OG0006740	AL1G30720	Ag004G329750
OG0006741	AL1G52160	Ag006G532120
OG0006742	AL1G51850, AL1G51860	Ag006G530870
OG0006743	AL1G27310	Ag004G322730
OG0006745	AL1G53410	Ag007G584830
OG0006746	AL1G41390	Ag007G583950
OG0006747	AL1G17800	Ag004G307270
OG0006748	AL7G29080	Ag003G250180
OG0006749	AL1G41240	Ag007G584100
OG0006750	AL1G53110	Ag007G584370
OG0006751	AL1G41310	Ag007G584020
OG0006752	AL3G48030	Ag008G710910
OG0006753	AL1G42130	Ag007G583040
OG0006754	AL1G42840	Ag005G471280, Ag007G582450
OG0006755	AL1G42860	Ag007G582430
OG0006756	AL1G42910	Ag007G582390
OG0006758	AL1G43590	Ag007G581620
OG0006759	AL1G43980	Ag007G581030
OG0006760	AL1G44260	Ag007G580760
OG0006761	AL1G44390	Ag007G580610
OG0006762	AL1G44760	Ag007G580240, Ag007G580210, Ag007G580200
OG0006763	AL1G45160	Ag007G579800
OG0006764	AL7G15400	Ag003G286180
OG0006765	AL7G14830	Ag003G288360
OG0006766	AL7G14450	Ag003G289000
OG0006767	AL7G14280	Ag003G289270
OG0006768	AL7G13770	Ag003G290330, Ag003G290340
OG0006769	AL7G13690	Ag003G290700
OG0006770	AL7G13150	Ag003G291640
OG0006771	AL7G13110	Ag003G291570
OG0006773	AL4G12150	Ag006G523190
OG0006774	AL4G11470	Ag006G522490
OG0006775	AL4G10410	Ag004G389060, Ag004G394010, Ag006G520790
OG0006776	AL7G10780	Ag003G296220
OG0006777	AL7G10510	Ag003G296650
OG0006778	AL7G10330	Ag003G296870
OG0006779	AL1G56120, AL4G25080	Ag001G021300
OG0006780	AL7G52100	Ag007G647080
OG0006781	AL4G31520	Ag002G163610
OG0006782	AL6G42680, AL6G41660	Ag002G151400, Ag009G736280
OG0006783	AL1G51990	Ag006G531820
OG0006785	AL4G29540	Ag003G276730, Ag003G277790
OG0006786	AL8G18060	Ag007G584410, Ag003G233780, Ag004G379840, Ag002G157680
OG0006787	AL8G18180	Ag002G157560
OG0006788	AL8G18800	Ag001G092520
OG0006789	AL3G12290	Ag005G488470, Ag003G241120
OG0006791	AL6G45470	Ag002G146200
OG0006792	AL6G46180	Ag002G145210
OG0006793	AL6G46430, AL6G46300, AL2G25300	Ag002G145100
OG0006794	AL6G46440, AL6G46320	Ag002G145030
OG0006795	AL6G46530	Ag002G143300
OG0006796	AL6G46900	Ag002G144050, Ag002G144560
OG0006797	AL6G47950	Ag002G140220
OG0006798	AL6G48270	Ag002G138450, Ag002G137610
OG0006799	AL6G49170	Ag002G128720
OG0006800	AL8G15540	Ag002G127730
OG0006802	AL7G25120	Ag003G252360
OG0006803	AL8G12750	Ag002G110140, Ag002G106520
OG0006804	AL8G12380	Ag002G108200, Ag002G111670
OG0006805	AL8G11720	Ag002G117840
OG0006806	AL8G11650	Ag002G119210
OG0006807	AL8G11610	Ag002G120010
OG0006808	AL8G11540	Ag002G120170
OG0006809	AL8G11440	Ag002G120350
OG0006810	AL8G11170	Ag002G115290, Ag002G121080
OG0006811	AL4G34970	Ag002G174910
OG0006812	AL8G10350	Ag002G123530
OG0006813	AL8G10210	Ag002G123660
OG0006814	AL3G52010	Ag005G465660
OG0006814	AL3G52000	Ag005G410160
OG0006815	AL3G41950	Ag005G426500
OG0006816	AL26U10010	Ag005G427480
OG0006817	AL3G40280	Ag005G428580
OG0006818	AL9U10660	Ag001G039130
OG0006819	nbis-gene-1868	Ag001G037720
OG0006820	AL3G37340	Ag005G436700
OG0006821	AL7G41150	Ag001G035460
OG0006822	AL7G41040	Ag001G035140
OG0006823	AL7G40120	Ag001G033810
OG0006825	AL7G39910	Ag007G629650, Ag005G468960, Ag004G309360
OG0006826	AL7G49000	Ag007G654340
OG0006827	AL7G48780	Ag007G654890
OG0006828	AL7G47110	Ag007G657600
OG0006829	AL7G47060	Ag007G657750
OG0006830	AL4G47690	Ag002G206710
OG0006831	AL4G47650	Ag002G206640
OG0006832	AL5G15310, AL1G47770, AL8G14950	Ag001G038650
OG0006833	AL4G46980	Ag002G205820
OG0006834	AL4G30490	Ag004G317510, Ag002G160720
OG0006835	AL4G46290	Ag002G204290
OG0006836	AL4G46130, AL4G46110	Ag002G203920
OG0006837	AL4G45700	Ag002G203400
OG0006838	AL4G45600	Ag002G203280
OG0006839	AL4G45260	Ag002G202870, Ag002G186780
OG0006840	AL4G45210	Ag002G202800
OG0006841	AL4G45040	Ag002G202630
OG0006842	AL4G44860	Ag002G202160
OG0006843	AL4G44840	Ag002G202130
OG0006845	AL4G43910	Ag002G200510
OG0006846	AL4G42050	Ag002G196880
OG0006847	AL4G41790	Ag002G196520
OG0006848	AL4G41450	Ag002G195580
OG0006849	AL4G41420	Ag002G195550
OG0006850	AL4G40830, AL409U10020	Ag005G465080, Ag002G193970
OG0006851	AL4G40640	Ag002G193410
OG0006852	AL4G40120	Ag002G192230
OG0006853	AL4G39510	Ag002G190800
OG0006854	AL6G11340	Ag006G492750
OG0006855	AL6G11540	Ag006G492990
OG0006856	AL6G11700	Ag006G493050
OG0006857	AL6G11710	Ag006G493040
OG0006858	AL6G12340	Ag006G494570
OG0006859	AL6G12430	Ag006G494770
OG0006860	AL6G12520	Ag006G494990
OG0006861	AL6G12660	Ag006G495290
OG0006862	AL6G13460	Ag006G496780
OG0006863	nbis-gene-1449	Ag006G496830, Ag001G060110
OG0006864	AL1G42450	Ag007G582750
OG0006865	AL6G31190	Ag008G719250
OG0006867	AL6G31490	Ag008G718720
OG0006868	AL5G13030, AL6G31740	Ag008G718260
OG0006869	AL6G31860	Ag008G718060
OG0006870	AL6G32360	Ag008G717050
OG0006871	nbis-gene-1546	Ag008G716830
OG0006872	AL6G32530	Ag008G716660
OG0006873	AL6G32900	Ag008G716280
OG0006874	AL6G33050	Ag008G716070
OG0006875	AL5G32330, AL6G34080	Ag008G713280
OG0006876	AL8G37250	Ag008G712590
OG0006877	AL8G36960	Ag008G711590
OG0006878	AL8G36550	Ag008G710480
OG0006879	AL8G36350	Ag008G710030
OG0006880	AL8G40250	Ag008G729090
OG0006881	AL8G41010	Ag008G730230
OG0006882	AL8G41020	Ag008G730240
OG0006883	AL8G41260	Ag008G730580
OG0006884	AL8G41350	Ag008G730740
OG0006885	AL8G41590, AL8G41560	Ag008G730950
OG0006886	AL8G41660	Ag007G578430, Ag003G232250
OG0006887	AL8G41800	Ag008G731240
OG0006888	AL8G41810	Ag008G731250
OG0006889	AL8G42250	Ag008G731820
OG0006890	AL8G42400	Ag008G732000
OG0006891	AL8G42500	Ag008G732230
OG0006892	AL8G42590	Ag008G732410
OG0006893	AL8G42930	Ag008G732820
OG0006894	AL8G43090	Ag008G733090
OG0006895	AL8G43830	Ag008G734070
OG0006896	AL8G43870	Ag008G734100
OG0006897	AL8G43980	Ag008G734270
OG0006898	AL2G26840	Ag004G354270
OG0006899	AL8G45130	Ag001G099690
OG0006900	AL6G28340, AL6G28360	Ag001G099580
OG0006901	AL8G45200	Ag001G099550
OG0006902	AL6G53490	Ag006G518880
OG0006903	AL6G53260	Ag006G519720, Ag004G316050, Ag004G339080, Ag004G339110, Ag006G515050
OG0006904	AL6G52770	Ag006G516930
OG0006905	AL6G53010	Ag006G517300
OG0006906	nbis-gene-1672	Ag006G515760
OG0006907	AL6G52620	Ag006G514970
OG0006908	AL1G11400	Ag004G298750
OG0006909	AL6G51110	Ag006G512260
OG0006910	AL6G50040	Ag007G599490
OG0006911	AL6G49950	Ag007G599420
OG0006912	AL6G49850	Ag007G599250
OG0006913	AL6G49670	Ag007G599050
OG0006914	AL1G13270	Ag004G301460
OG0006915	AL8G16110	Ag007G587040
OG0006916	AL8G16170	Ag007G587090
OG0006917	AL8G16280	Ag007G587250
OG0006918	AL4G29010	Ag007G588210
OG0006919	AL4G28650	Ag007G588570
OG0006920	AL4G27590	Ag007G589220
OG0006921	AL4G28140	Ag007G589040
OG0006922	AL4G28190	Ag007G588990, Ag007G588980
OG0006924	AL4G28360	Ag007G588780
OG0006925	AL4G27910	Ag007G589660
OG0006926	AL4G27850	Ag007G589560
OG0006927	AL4G27520, AL4G27510	Ag007G589840
OG0006928	AL4G27400	Ag007G589980
OG0006929	AL4G27070	Ag007G590570
OG0006930	AL4G27050	Ag007G590590
OG0006931	AL4G26830, AL762U10010	Ag007G590930
OG0006932	AL4G26040	Ag007G591790
OG0006933	AL4G25600	Ag007G592130, Ag003G227400
OG0006934	AL4G25390	Ag007G592350
OG0006935	AL4G25210	Ag007G592590
OG0006936	AL1G16990	Ag004G306080
OG0006938	AL500U10010, AL4G24860	Ag007G593370
OG0006939	nbis-gene-1036	Ag007G593780
OG0006940	AL146U10030	Ag007G594790
OG0006941	AL4G23400	Ag007G595000
OG0006942	AL4G23240	Ag007G595190
OG0006943	AL4G23050	Ag007G595530
OG0006944	AL4G21640	Ag007G595800
OG0006945	AL4G20470	Ag007G597750
OG0006946	AL4G20740, AL4G20640	Ag007G597660
OG0006947	AL4G20880	Ag007G597490, Ag003G236270
OG0006948	AL4G21260	Ag007G597100
OG0006949	AL4G21450	Ag007G596970
OG0006950	AL4G18380	Ag006G525760
OG0006951	AL4G18010	Ag003G277730
OG0006952	AL4G17680	Ag006G563520
OG0006953	AL3G10860	Ag005G490580, Ag005G403030
OG0006954	AL7G26550	Ag006G531010
OG0006955	AL7G25900	Ag003G250960
OG0006956	AL3G10950	Ag005G490460
OG0006957	AL3G11150	Ag005G490230
OG0006958	AL3G11170	Ag005G490190
OG0006959	AL3G11400	Ag005G489940
OG0006960	AL3G11940	Ag005G489120
OG0006961	AL3G12040	Ag005G489010
OG0006962	AL3G12270	Ag005G488490
OG0006963	AL3G12430	Ag005G488260
OG0006964	AL3G12570	Ag005G488150
OG0006965	AL3G13370	Ag005G487040
OG0006966	AL3G13510	Ag005G486900
OG0006967	AL3G13670	Ag005G486670
OG0006968	AL3G13940	Ag005G486170
OG0006969	AL3G14250	Ag003G218660, Ag005G485800
OG0006970	AL3G14380	Ag005G485650
OG0006971	AL3G14590	Ag005G485450
OG0006972	AL3G14950	Ag005G484920
OG0006973	AL3G15250	Ag005G484710
OG0006974	AL3G15780	Ag005G484030
OG0006975	AL3G16100	Ag005G483500
OG0006976	AL3G16790	Ag005G482410
OG0006977	AL3G16800	Ag005G482400
OG0006978	AL3G16910	Ag005G482300
OG0006979	AL3G17100	Ag005G481970
OG0006980	AL3G17160	Ag005G481920
OG0006981	AL6G29760	Ag007G630430
OG0006982	AL504U10010, AL3G17900	Ag005G480820
OG0006983	AL3G17920	Ag005G480800
OG0006984	AL3G18230	Ag005G480550
OG0006985	AL3G18410	Ag005G480360
OG0006986	AL3G18720	Ag005G479730
OG0006987	AL3G19160	Ag005G479230
OG0006988	AL3G20000	Ag005G478240
OG0006989	AL4G37930, AL108U10010	Ag002G185690
OG0006990	AL4G37820	Ag002G185130
OG0006991	AL4G37690	Ag002G184810
OG0006992	AL4G37380	Ag002G183940
OG0006993	AL4G37230	Ag002G183210
OG0006994	AL4G37040	Ag002G182050
OG0006995	AL5G26030, AL4G36600	Ag002G180600
OG0006996	AL4G36720	Ag002G181000
OG0006997	AL4G36150	Ag002G178260
OG0006998	AL4G36090	Ag002G178090
OG0006999	AL4G36050	Ag002G177970
OG0007000	AL4G36040	Ag002G177960
OG0007001	AL4G31980	Ag002G164870
OG0007002	AL4G32000	Ag002G164900
OG0007004	AL4G32170	Ag002G165890
OG0007005	AL4G32300	Ag002G166120
OG0007006	AL4G32370	Ag002G166600
OG0007007	AL4G32610	Ag007G620120, Ag002G167240
OG0007008	AL4G33460	Ag002G171070
OG0007009	AL4G33630	Ag002G171520
OG0007010	AL4G33710	Ag002G171760
OG0007011	AL4G33760, AL4G34370	Ag002G171900
OG0007012	AL4G33830	Ag002G172040
OG0007013	AL4G34830	Ag002G174600
OG0007014	AL4G35320	Ag002G175670
OG0007015	AL4G35780	Ag002G176850, Ag002G176860, Ag002G176870
OG0007016	AL1G27980	Ag004G323930
OG0007017	AL2G40760	Ag004G324050, Ag003G209610
OG0007018	AL1G28450	Ag004G324870
OG0007020	AL1G29020	Ag004G325620
OG0007021	nbis-gene-96	Ag004G325690
OG0007022	AL1G29310	Ag004G326340
OG0007023	AL2G31990	Ag003G239990
OG0007024	AL1G29950	Ag004G327940
OG0007025	AL1G30030	Ag004G328010
OG0007026	AL1G30200	Ag004G328590
OG0007027	AL1G30310	Ag004G328760
OG0007028	AL1G31050	Ag004G330290
OG0007029	AL1G31550	Ag004G331550
OG0007030	AL1G31560	Ag004G331560
OG0007031	AL1G31790	Ag004G331930
OG0007032	AL1G31800	Ag004G331940
OG0007033	AL5G16560, AL1G32290	Ag004G332340
OG0007034	AL1G32420	Ag004G332530
OG0007035	AL1G33640	Ag004G334670
OG0007036	AL1G33910	Ag004G335330, Ag001G074380
OG0007037	AL1G34510	Ag004G336790
OG0007038	AL1G35080	Ag004G338020
OG0007039	AL1G35150, AL1G35290	Ag004G338110
OG0007040	AL1G35500	Ag004G338480
OG0007041	AL1G35540, AL2G17640	Ag004G338550
OG0007042	AL2G31450	Ag004G342080
OG0007043	AL1G37210	Ag003G242190
OG0007044	nbis-gene-144, AL1G37530	Ag007G633110
OG0007046	AL1G38240	Ag003G243380
OG0007047	AL1G39760	Ag003G247460
OG0007050	AL7G28910	Ag008G665730
OG0007051	AL7G28660	Ag006G529720
OG0007052	AL7G28520	Ag007G598330
OG0007053	AL8G25880	Ag008G680390
OG0007054	AL7G25070	Ag003G252460
OG0007055	AL4G14860	Ag006G527690
OG0007056	AL4G13530	Ag006G524090
OG0007057	AL4G34990	Ag002G174950
OG0007059	AL4G11660	Ag006G522540
OG0007060	AL4G10140	Ag006G518180
OG0007062	AL1G26510	Ag004G320940, Ag004G320970
OG0007063	AL1G26110	Ag004G319920, Ag004G319900
OG0007064	AL1G25730	Ag004G319180
OG0007065	AL1G24880	Ag004G317540
OG0007066	AL1G24680	Ag004G317190
OG0007067	AL1G24590	Ag004G317090
OG0007068	AL1G23790	Ag004G315860
OG0007069	AL1G23740	Ag004G315770
OG0007070	AL1G23040	Ag004G314820
OG0007072	AL1G22220	Ag004G313310
OG0007073	AL1G22190	Ag004G313280
OG0007074	AL1G22040	Ag004G313060
OG0007075	AL1G22020	Ag004G313010
OG0007076	AL1G21070	Ag004G311750
OG0007077	AL1G20720	Ag004G311060
OG0007078	AL1G20290	Ag004G310560
OG0007079	AL1G20280	Ag004G310550
OG0007080	AL1G19760	Ag004G309760
OG0007081	AL1G19440	Ag004G309210
OG0007082	AL1G19230	Ag004G308980
OG0007083	AL1G18690	Ag004G308300
OG0007084	AL4G45920	Ag002G203610
OG0007085	AL1G17630, AL1G17640	Ag004G307070
OG0007086	AL1G17460	Ag004G306790
OG0007087	AL1G17440	Ag004G306750
OG0007088	AL1G16920	Ag004G306020
OG0007089	AL8G25080	Ag008G677350
OG0007090	AL7G18460	Ag003G277140
OG0007091	AL1G16190	Ag008G692410, Ag004G305310
OG0007092	AL1G16030	Ag004G305150
OG0007093	AL1G15630	Ag004G304590
OG0007094	AL1G14670	Ag004G303190
OG0007095	AL1G14480	Ag004G302950
OG0007096	AL1G14370	Ag004G302800
OG0007097	AL1G14270	Ag004G302650
OG0007098	AL1G14230	Ag004G302610
OG0007099	AL1G13880	Ag004G302260
OG0007100	AL1G13540, AL1G13000	Ag004G397740, Ag004G301050
OG0007101	AL1G13430	Ag004G301660
OG0007102	AL1G12440	Ag004G300110
OG0007103	AL1G12410	Ag004G300040
OG0007104	AL1G12340	Ag004G299990
OG0007105	nbis-gene-1161, AL1G12300	Ag004G299970
OG0007106	AL1G10920	Ag004G298310
OG0007107	AL5G31960	Ag001G066990
OG0007108	AL1G10200	Ag004G297410
OG0007109	AL6G25070	Ag007G613940
OG0007110	AL6G25040	Ag007G613880
OG0007111	AL8G44270, AL6G25020	Ag007G613820
OG0007112	AL6G24880	Ag007G613500
OG0007113	nbis-gene-1517	Ag007G615880
OG0007114	AL6G26230	Ag007G618170
OG0007115	AL6G26030, AL6G26010	Ag007G617550
OG0007116	AL6G26520	Ag007G619370
OG0007117	AL6G27320	Ag007G622170
OG0007118	AL7G52670, AL7G52680	Ag007G622910
OG0007119	AL6G27560	Ag007G622950
OG0007121	AL6G28310	Ag007G624730
OG0007122	AL6G28500	Ag007G625300
OG0007123	AL6G29950	Ag007G629950
OG0007124	AL6G30630	Ag007G632650, Ag002G142970
OG0007125	AL6G38320	Ag007G634280
OG0007126	AL6G38460	Ag007G634670
OG0007127	AL6G39000	Ag007G635870
OG0007128	AL6G39560	Ag007G637040
OG0007129	AL6G40840	Ag007G641920
OG0007130	AL8G23180	Ag008G718180, Ag008G718160
OG0007131	AL8G22220	Ag007G642510
OG0007132	AL8G22070	Ag003G219560
OG0007133	AL8G21150	Ag001G080690, Ag007G642950
OG0007134	AL8G21710	Ag007G643870
OG0007135	AL6G24120	Ag007G611820
OG0007136	AL6G17150	Ag006G506020
OG0007137	AL6G16870	Ag006G505320
OG0007138	AL6G16660	Ag006G504820
OG0007139	AL6G24100	Ag004G312840, Ag007G611800
OG0007140	nbis-gene-1513	Ag007G611790
OG0007141	AL6G16360	Ag006G503850
OG0007142	AL6G15450	Ag006G501000
OG0007143	AL6G14860	Ag006G499710
OG0007144	AL6G14560	Ag006G499190
OG0007145	AL6G14630	Ag006G499280
OG0007146	AL6G14130	Ag006G498200
OG0007147	AL6G30960, AL6G30950	Ag008G719590
OG0007148	AL6G37780	Ag008G720220
OG0007149	AL6G37680	Ag008G720270
OG0007150	AL6G37660	Ag008G720290
OG0007151	AL6G36720	Ag008G721430
OG0007152	AL6G36670, AL6G36680	Ag008G721460
OG0007153	AL6G36450	Ag008G721840
OG0007154	AL6G36440	Ag008G721850
OG0007155	AL6G35680	Ag008G722720
OG0007156	AL6G35480	Ag008G722940
OG0007157	AL6G35470	Ag008G722950
OG0007158	AL5G28400	Ag008G691190
OG0007159	AL6G34910	Ag008G723730
OG0007160	AL6G34800	Ag008G723830
OG0007161	AL6G34560	Ag008G724190
OG0007162	AL6G34550	Ag008G724200
OG0007163	AL8G37500	Ag008G724740
OG0007164	AL8G37540	Ag008G724920
OG0007165	AL8G37610	Ag008G725000
OG0007166	AL8G37890	Ag005G440660, Ag008G725610
OG0007167	AL8G38230	Ag008G726080
OG0007168	AL8G39300	Ag008G727630
OG0007169	AL8G39390	Ag008G727820
OG0007170	AL8G39480	Ag008G727910
OG0007171	AL8G39740	Ag008G728330
OG0007172	AL5G27350, AL5G27360	Ag001G055120
OG0007173	AL8G39980	Ag008G728680
OG0007174	AL8G34990	Ag008G706420
OG0007175	AL5G31220	Ag001G062920
OG0007176	AL5G29770	Ag001G058440
OG0007178	AL5G27480	Ag007G609210, Ag001G054950
OG0007181	AL5G26160	Ag001G052880, Ag004G400250, Ag001G019550, Ag006G526030
OG0007182	AL8G36420, AL5G24740	Ag008G710180
OG0007183	AL5G23600	Ag004G381130, Ag004G381160, Ag006G492200
OG0007184	AL5G23500	Ag010G740070, Ag001G049810
OG0007185	AL5G22480	Ag010G739600, Ag001G049450
OG0007186	AL5G21900	Ag002G139060, Ag002G139080, Ag008G671700
OG0007187	AL2G26050	Ag004G355820
OG0007188	AL2G25990	Ag004G355940
OG0007190	AL3G19890	Ag005G478360
OG0007191	AL2G28500	Ag004G349270
OG0007192	AL2G28710	Ag004G348590
OG0007193	AL2G27000	Ag004G353970
OG0007194	AL22U10090	Ag004G347360
OG0007195	AL22U10080	Ag004G347290, Ag006G563190
OG0007196	AL2G29210	Ag004G346770
OG0007197	AL2G30240	Ag004G344200
OG0007198	AL2G30450	Ag004G344010
OG0007199	AL2G30570	Ag004G343740
OG0007200	AL2G30790	Ag004G343310
OG0007201	AL2G31350	Ag004G342340
OG0007202	AL2G31550	Ag003G241160
OG0007203	AL6G31380	Ag008G719040
OG0007204	AL2G38660	Ag003G214580
OG0007206	AL378U10010, AL8G13830, AL8G13760, AL8G13870	Ag002G103370
OG0007207	AL2G37530	Ag003G218230, Ag003G218220
OG0007208	AL2G37430	Ag003G218650
OG0007209	AL2G36900	Ag004G318820, Ag005G419590, Ag004G318810, Ag003G219600
OG0007210	AL2G36530	Ag003G220430
OG0007211	AL2G36330	Ag003G221830, Ag003G221820, Ag003G221840
OG0007212	AL2G36110	Ag003G222700
OG0007213	AL2G35720	Ag003G224490
OG0007214	AL2G35690	Ag003G224590
OG0007215	AL2G34860	Ag003G228350
OG0007216	AL2G34790	Ag003G228680
OG0007217	AL2G34720	Ag003G229060, Ag003G228970
OG0007218	AL2G34680	Ag003G229340
OG0007219	AL2G34350	Ag003G230860
OG0007220	AL2G33570	Ag003G234330
OG0007221	AL2G32980	Ag003G237030
OG0007222	AL4G47720	Ag002G206760
OG0007223	AL2G32470	Ag003G238650
OG0007224	AL2G32060	Ag005G416480, Ag003G239820
OG0007225	AL2G38740	Ag003G214320
OG0007226	AL262U10020, AL2G39090	Ag003G213180
OG0007227	AL3G21930	Ag005G475250
OG0007228	AL2G39880	Ag003G211850
OG0007229	AL2G39990	Ag003G211660
OG0007230	AL2G40290	Ag003G210950
OG0007231	AL1G28150	Ag004G324430
OG0007232	AL2G41500	Ag003G207910, Ag003G285270
OG0007233	AL2G40570	Ag003G210240
OG0007234	AL2G40620	Ag003G269520, Ag003G210190
OG0007235	AL2G40740	Ag003G209670
OG0007236	AL4G18160, AL2G40890	Ag008G664000, Ag003G209120
OG0007237	AL1G27930	Ag004G323790
OG0007238	AL1G33500, AL2G41240	Ag003G208310
OG0007239	AL2G41300, AL3G17940	Ag005G471180, Ag003G208250
OG0007240	AL3G24720	Ag005G470220
OG0007241	AL3G24750	Ag005G470020
OG0007242	AL3G25500	Ag005G446470
OG0007243	AL3G25780, AL180U10020	Ag005G468420
OG0007244	AL3G26010	Ag005G468070
OG0007245	AL3G26410	Ag005G466460, Ag005G466550
OG0007246	AL3G26470	Ag005G466380
OG0007247	AL3G26930	Ag005G465410
OG0007248	AL3G27870	Ag005G463850
OG0007249	AL3G28090	Ag005G463460
OG0007250	AL3G28180	Ag005G463180, Ag003G239160
OG0007251	AL3G28420	Ag005G462710
OG0007252	AL3G28470	Ag005G462640
OG0007253	AL810U10030, AL3G28700	Ag005G461900
OG0007254	AL3G28710	Ag005G461890
OG0007255	AL3G28830	Ag005G461780
OG0007256	AL3G28890	Ag005G461680
OG0007257	AL3G31560	Ag007G656400, Ag005G455210
OG0007258	AL3G30040	Ag005G459180
OG0007259	AL3G30230	Ag005G458880
OG0007261	AL3G30950	Ag005G457080
OG0007262	AL3G30970	Ag005G457040
OG0007263	AL3G31110	Ag005G456500
OG0007264	AL3G31250	Ag005G456170
OG0007265	AL3G31340	Ag005G455910
OG0007266	AL3G31770	Ag005G454740
OG0007267	AL3G32120	Ag005G453310
OG0007268	AL3G32240	Ag005G452840
OG0007269	AL3G32670	Ag005G450670
OG0007270	AL3G32760	Ag005G450440
OG0007271	AL3G32830	Ag005G450070
OG0007272	AL3G32890	Ag005G449510
OG0007273	AL3G33150	Ag005G448650
OG0007274	AL3G33640	Ag005G447370
OG0007275	AL3G33940	Ag005G446530
OG0007276	AL3G34850	Ag005G442980, Ag005G444270
OG0007277	AL3G35200	Ag005G442350, Ag005G443660
OG0007278	AL3G35660	Ag005G441360
OG0007279	AL3G35500	Ag005G441670
OG0007280	AL3G35480	Ag005G441730
OG0007281	AL3G35390	Ag005G441950
OG0007282	AL3G36350	Ag005G439280
OG0007283	AL3G36380	Ag003G252500, Ag005G439300
OG0007284	AL3G36560	Ag005G438930
OG0007285	AL3G36570	Ag005G438920
OG0007286	AL3G36790	Ag005G438280
OG0007287	AL3G36950	Ag005G437660
OG0007288	AL3G37060	Ag005G437530
OG0007289	AL3G38310	Ag005G434240, Ag005G433360
OG0007290	AL3G38560	Ag005G434020, Ag005G432710
OG0007291	AL3G38650	Ag005G432500, Ag005G433870
OG0007292	AL3G39090	Ag005G431700
OG0007293	AL8G20560, AL3G39270	Ag001G010760
OG0007294	AL3G39850	Ag005G430320, Ag005G430640
OG0007295	AL3G40060	Ag005G429560
OG0007296	AL3G44920	Ag003G275310
OG0007297	AL4G21890	Ag007G595970
OG0007298	AL3G44830	Ag005G420670
OG0007299	nbis-gene-852	Ag005G419610
OG0007301	AL3G49970	Ag005G416840
OG0007302	AL3G50230	Ag005G416180
OG0007303	AL3G50710	Ag005G414220
OG0007304	AL3G51340	Ag005G412720
OG0007305	AL3G53010	Ag005G408880
OG0007306	AL3G49030	Ag005G407320
OG0007307	AL3G48650	Ag005G405650
OG0007308	AL3G53400	Ag005G403440
OG0007309	AL3G24340	Ag005G470840
OG0007310	AL1G63600	Ag001G001440
OG0007311	AL1G63340	Ag001G002410
OG0007312	AL1G63230	Ag001G002690
