Orthogroup	Arabidopsis_lyrata_Rawat	Odontarrhena_muralis
OG0009814	AL8G34200	Om006G248110
OG0009815	AL8G34220	Om006G248090
OG0009816	AL5G40770	Om002G064810, Om003G122860
OG0009817	AL1G52570	Om003G092210
OG0009818	AL6G23800	Om004G161690
OG0009819	AL6G23760	Om004G161740
OG0009820	AL6G23090	Om004G162440
OG0009821	AL6G23070	Om004G162460
OG0009822	AL6G23040	Om004G162500
OG0009823	AL6G23030	Om004G162510
OG0009824	AL6G22910	Om004G162700
OG0009825	AL6G22800	Om004G162840
OG0009826	AL6G22770	Om004G162870
OG0009827	AL6G22660	Om004G163070
OG0009828	AL6G22230	Om004G163590
OG0009829	AL6G22180	Om004G163680
OG0009830	AL6G21660	Om004G164400
OG0009831	AL6G21550	Om004G164570
OG0009832	AL6G21450	Om004G164680
OG0009833	AL6G21390	Om004G164750
OG0009834	AL6G20910	Om004G165540, Om004G165550
OG0009835	AL6G20670	Om004G165830
OG0009836	AL6G19880	Om004G166740
OG0009837	AL8G41710	Om006G233140
OG0009838	AL6G19700	Om004G166980
OG0009839	AL6G19130	Om004G167430
OG0009840	AL6G18860	Om004G167590
OG0009841	AL6G18390	Om004G168020
OG0009842	nbis-gene-1485	Om004G168120
OG0009843	AL6G18040	Om004G168470
OG0009844	AL6G17780	Om004G168760
OG0009845	AL5G26940	Om006G264110
OG0009846	AL7G37140	Om001G000330
OG0009847	AL7G36730	Om001G000910
OG0009848	AL7G36040	Om002G075640, Om001G002030
OG0009849	AL7G36010	Om001G002130
OG0009850	AL7G35840	Om001G002330
OG0009851	AL7G35550	Om001G002740
OG0009852	AL7G35220	Om001G003130
OG0009853	AL7G34900	Om001G003720
OG0009854	AL7G34730	Om001G004090
OG0009855	AL7G34080, AL7G34150	Om001G005020
OG0009856	AL7G33060	Om001G006730
OG0009857	AL7G32930	Om001G006900
OG0009858	AL7G32160	Om001G007910, Om001G007920
OG0009859	AL7G31910	Om001G008200
OG0009860	AL7G30450	Om001G009970, Om001G009980
OG0009861	AL7G30430	Om001G010000
OG0009862	AL7G30050	Om001G010500
OG0009863	AL7G29970	Om001G010630
OG0009865	AL7G29190	Om001G011590
OG0009867	AL1G48280	Om001G012590
OG0009868	AL1G48630	Om001G013030
OG0009869	AL1G48850	Om001G013270
OG0009870	AL1G48860	Om001G013310
OG0009871	AL1G48910	Om001G013360
OG0009872	AL1G50540	Om001G014190
OG0009873	AL1G51820	Om001G015850
OG0009875	AL1G51340	Om001G016820
OG0009876	AL1G53380	Om007G287900
OG0009877	nbis-gene-166	Om007G288420
OG0009878	nbis-gene-1543, nbis-gene-170	Om007G288930
OG0009879	AL1G43090	Om007G289600
OG0009880	AL1G43490	Om007G290100
OG0009881	AL1G43510	Om007G290120
OG0009882	AL1G43700	Om007G290320
OG0009883	AL1G43880	Om007G290470
OG0009884	AL1G43890	Om007G290480
OG0009885	AL1G44210	Om007G290820
OG0009886	AL1G44250	Om007G290860
OG0009887	AL1G44270	Om007G290890
OG0009888	AL1G44500	Om007G291040
OG0009889	AL1G44810	Om007G291410, Om007G291400
OG0009890	AL1G45140	Om007G291610
OG0009891	AL7G15740	Om001G034610
OG0009892	AL7G15700	Om001G034670
OG0009893	AL7G14880	Om001G035870
OG0009894	AL7G14710	Om001G036090
OG0009895	AL7G14330	Om001G036640
OG0009896	AL7G14310	Om001G036660
OG0009897	AL7G14220	Om001G036750
OG0009898	AL7G14110	Om001G036880
OG0009899	AL7G13890	Om001G037160
OG0009900	AL7G13870	Om001G037220
OG0009902	AL7G13540	Om001G037970
OG0009903	AL4G13010	Om004G151550
OG0009904	AL7G13300	Om001G038260
OG0009905	AL7G13170	Om001G038360
OG0009906	AL7G12910	Om001G038700
OG0009907	AL7G12830	Om001G038830
OG0009908	AL7G12740	Om001G038980
OG0009909	AL7G12620	Om001G039150
OG0009910	AL7G12570	Om001G039210
OG0009911	AL7G12270	Om001G039560
OG0009912	AL7G11940	Om001G039860
OG0009913	AL7G11880	Om001G039930
OG0009914	AL7G11410	Om001G040410
OG0009915	AL7G10990	Om001G040880
OG0009916	AL7G10860	Om001G041050
OG0009917	AL7G10010	Om001G041980
OG0009918	AL7G44760	Om003G106500
OG0009919	AL7G43750	Om003G108670
OG0009920	AL7G52060	Om007G314760
OG0009921	AL7G50930	Om007G315470
OG0009922	AL7G50810	Om007G315570
OG0009923	AL7G50630	Om007G315720
OG0009924	AL4G31060	Om005G224270, Om005G224240, Om008G339270
OG0009925	AL4G31700	Om008G338340
OG0009926	AL2G14660	Om005G223010
OG0009927	AL1G53570, AL5G43620	Om003G126400, Om005G208780
OG0009928	AL4G31580	Om008G338570
OG0009929	AL4G31560	Om008G338610
OG0009930	AL4G31460	Om008G338850
OG0009931	AL4G31400	Om008G338920
OG0009932	AL4G31320	Om008G338960
OG0009933	AL6G43470	Om008G346220
OG0009934	AL6G43390	Om008G345970
OG0009935	AL6G43110	Om008G343350
OG0009936	AL8G27030	Om003G113850
OG0009937	AL4G30010	Om008G340480
OG0009938	AL4G29370	Om008G340900
OG0009939	AL4G29260	Om008G340990
OG0009940	AL4G29240	Om008G341010
OG0009941	AL8G18390	Om002G086900
OG0009942	AL8G18570, AL8G18730	Om008G342360
OG0009943	AL8G19670	Om008G342880
OG0009944	AL6G43750	Om008G346450
OG0009945	AL6G43910	Om008G346970, Om008G348220
OG0009946	AL6G43980, AL6G44000	Om008G347060
OG0009947	AL6G44650	Om006G242090
OG0009948	AL6G44720	Om008G349860, Om008G349880
OG0009949	AL6G46500	Om008G351910
OG0009951	AL6G47480	Om008G353440
OG0009952	AL6G47830	Om008G353750
OG0009954	AL6G48100	Om008G354010
OG0009955	AL6G48130	Om008G354050
OG0009956	AL6G48180	Om008G354090, Om008G354100
OG0009957	AL6G48670	Om008G354910
OG0009958	AL8G15390	Om008G356120, Om008G356090
OG0009959	AL8G14030	Om008G357670
OG0009960	AL8G13570, AL8G13610	Om008G357990
OG0009961	AL8G13430	Om008G358160
OG0009962	AL8G13420	Om008G358180
OG0009963	AL8G12410	Om008G359540
OG0009964	AL8G12030	Om008G360010
OG0009965	AL8G11790	Om008G360890
OG0009967	AL8G11270	Om008G361830
OG0009968	AL4G47570, AL7G17990	Om008G318780
OG0009969	AL8G10320	Om008G362780
OG0009970	AL8G10290	Om008G362820, Om006G263120
OG0009971	AL8G10510	Om008G362590
OG0009972	AL9U11910	Om003G105210
OG0009973	AL3G37930	Om002G072070, Om002G072000
OG0009974	AL7G13820	Om001G037300
OG0009975	AL9U10380	Om003G104180
OG0009976	AL5G35260	Om006G253630
OG0009977	AL7G43170	Om003G103950
OG0009978	AL7G42800, AL5G12160	Om003G103770
OG0009979	AL7G42150	Om003G103320
OG0009980	AL7G41540	Om003G102600
OG0009981	AL7G41100	Om003G102360
OG0009982	AL3G35600, AL7G43520, AL5G19540	Om002G069560
OG0009983	AL7G50200	Om007G316280
OG0009984	AL7G50190	Om007G316320
OG0009985	AL7G50170	Om007G316330
OG0009986	AL7G49830	Om007G316610
OG0009987	AL7G49770	Om007G316620, Om001G005820
OG0009988	AL4G36240	Om008G332840
OG0009989	AL7G48080	Om007G318150
OG0009991	AL7G47260	Om007G318470
OG0009992	AL6G43450	Om008G346130
OG0009993	AL4G47630	Om008G318730
OG0009994	AL4G47200	Om008G319180
OG0009995	AL4G46920	Om008G319550
OG0009996	AL4G46890	Om008G319590
OG0009997	AL4G46240	Om008G320340
OG0009998	AL4G46200	Om008G320380
OG0009999	AL4G46090	Om008G320540
OG0010000	AL4G45520	Om008G321110
OG0010001	AL4G45490	Om008G321140
OG0010002	AL4G44970	Om008G321590
OG0010003	AL4G44670	Om008G322100
OG0010004	nbis-gene-1163	Om008G322250
OG0010005	AL4G44370	Om008G350040, Om008G322320
OG0010006	AL4G44360	Om008G322330
OG0010007	AL4G44030	Om008G322820, Om008G322810
OG0010008	AL4G44010	Om008G322840
OG0010009	AL3G54110, AL3G54090	Om002G071340
OG0010010	AL4G42850	Om008G324130
OG0010011	AL4G42630	Om008G324540
OG0010012	AL4G42620	Om008G324550
OG0010013	AL4G42500	Om008G324780
OG0010014	AL4G42350	Om008G325040
OG0010015	AL4G41780	Om008G325640
OG0010016	AL4G41730	Om008G325680
OG0010017	AL4G41710	Om008G325700
OG0010018	AL4G41680	Om008G325760
OG0010019	AL4G40430	Om008G327090
OG0010020	AL4G40490	Om008G327020
OG0010021	AL5G39280	Om003G120860
OG0010022	AL4G40140	Om008G327520
OG0010023	AL4G40030	Om008G327350
OG0010024	AL4G39630	Om008G327870
OG0010025	AL4G39570	Om008G327930
OG0010026	AL6G11360	Om004G175800
OG0010027	AL6G11370	Om004G175810
OG0010028	AL6G11640	Om004G175710
OG0010029	AL6G11850	Om004G175530
OG0010030	AL6G11950	Om004G175340
OG0010031	AL6G12160	Om004G175110
OG0010032	AL6G12570	Om004G174550
OG0010033	AL6G12650	Om004G174480
OG0010034	AL6G12700	Om004G174440
OG0010035	AL6G12740	Om004G174360
OG0010036	AL6G12970	Om004G174230
OG0010037	AL6G12980	Om004G174220
OG0010038	AL6G13450	Om004G173650
OG0010039	AL6G13540	Om004G173590
OG0010040	AL6G30860	Om006G241080
OG0010041	AL6G31100	Om006G241250
OG0010042	AL6G31070	Om006G241120
OG0010043	AL6G31650	Om006G241810
OG0010044	AL6G31660	Om006G241820
OG0010045	AL6G31800	Om006G241960
OG0010046	AL6G31760	Om006G241920
OG0010047	AL6G32020	Om006G242200
OG0010048	AL6G32030	Om006G242210
OG0010049	AL6G26870	Om007G299000
OG0010050	AL6G32260	Om006G242450
OG0010051	AL6G32410	Om006G242620
OG0010052	AL6G32630	Om006G242910
OG0010054	AL7G48630	Om001G029100
OG0010055	AL6G33610	Om006G244100
OG0010056	AL8G37350	Om006G244490
OG0010057	AL8G37180	Om005G180910, Om006G244780
OG0010058	AL8G37060	Om006G244920
OG0010059	AL71U10010, AL8G36650	Om006G245390
OG0010060	AL8G36110	Om006G245910
OG0010061	AL1G41470	Om007G288240
OG0010062	AL8G35220	Om006G247140
OG0010063	nbis-gene-2205	Om006G234460
OG0010064	AL8G40390	Om006G234340
OG0010065	AL8G40410	Om006G234320
OG0010066	AL8G40460	Om006G234270
OG0010067	AL8G31270	Om003G117710
OG0010068	AL8G41220	Om006G233590
OG0010069	AL8G41450	Om006G233300
OG0010070	AL8G41650	Om006G233190
OG0010071	AL8G41730	Om006G233110
OG0010072	AL8G42430	Om006G232390
OG0010073	AL8G42610	Om006G232160
OG0010074	AL8G42630	Om006G232150
OG0010075	AL8G43260	Om006G231510
OG0010076	AL8G43330	Om006G231460
OG0010077	AL8G44150	Om006G230500
OG0010078	AL8G44330	Om006G230290
OG0010079	AL8G44400	Om006G230260
OG0010080	AL8G44430	Om006G230240
OG0010081	AL8G44440	Om006G230220
OG0010082	nbis-gene-2218	Om006G229940
OG0010083	AL5G27160, AL8G45080	Om006G229540
OG0010084	AL8G45140	Om006G229460
OG0010085	AL5G31840	Om006G257340
OG0010086	AL8G45680	Om002G045320
OG0010087	AL6G53440	Om004G157110
OG0010088	AL6G52790	Om004G157780
OG0010089	AL6G52840	Om004G157750
OG0010090	AL1G30700	Om005G199880
OG0010091	AL6G52130	Om004G158080
OG0010092	AL6G51900	Om004G158700
OG0010093	AL6G51420	Om004G159050
OG0010094	AL6G51000	Om004G159450
OG0010095	AL6G50940	Om004G159500
OG0010096	AL6G50770	Om004G159740
OG0010097	AL6G50490	Om004G160040
OG0010098	AL6G50320	Om002G077450, Om004G160230
OG0010099	AL6G49830	Om004G160760
OG0010100	AL6G49750	Om004G160840
OG0010101	AL6G49710	Om007G302180
OG0010102	AL6G49680	Om007G302220
OG0010103	AL6G49650	Om007G302250
OG0010104	AL6G49310	Om007G293090
OG0010105	AL390U10010	Om007G277840
OG0010106	AL4G29040	Om007G278300
OG0010107	AL4G28970	Om007G278400
OG0010108	AL4G27780	Om007G279350
OG0010109	AL4G27990	Om007G279540
OG0010110	AL80U10060, AL4G27290	Om007G279900
OG0010111	AL4G27060	Om007G280080
OG0010112	AL4G26410	Om007G280740
OG0010113	AL4G26180	Om007G280960
OG0010114	AL4G25610	Om007G281260
OG0010115	AL4G25240	Om007G281650
OG0010116	AL4G24780	Om007G282060
OG0010117	AL4G24540, AL4G24530	Om007G282210
OG0010118	AL4G23500	Om007G283080
OG0010119	AL4G23100	Om007G283450
OG0010120	AL4G21590	Om007G283620
OG0010121	AL4G21930	Om007G283890
OG0010122	nbis-gene-1020	Om007G283910
OG0010123	AL4G22040	Om007G283970
OG0010124	AL4G22470	Om007G284310
OG0010125	AL4G22480	Om007G284320, Om003G111540, Om003G111570
OG0010126	AL4G22490	Om002G085390, Om007G284330, Om002G085460, Om003G111550
OG0010127	AL4G21290, AL128U10030	Om007G284790
OG0010128	AL4G19990	Om007G285340
OG0010129	AL1G14590	Om007G300970
OG0010130	AL4G19700	Om007G285470
OG0010131	AL4G18860	Om004G149490
OG0010132	AL7G25340	Om001G020380
OG0010133	AL3G10220	Om002G042220
OG0010134	AL3G19610	Om002G051010, Om002G051030
OG0010135	AL6G10130	Om004G177340
OG0010136	AL4G39480	Om008G328050
OG0010137	AL4G39350, nbis-gene-937	Om008G328130
OG0010139	AL7G26500	Om001G017760
OG0010140	AL3G10990	Om002G042970
OG0010141	AL3G12220	Om002G044160
OG0010142	AL3G12810	Om002G044660
OG0010143	AL3G12830	Om002G044680
OG0010144	AL3G13380	Om002G045140
OG0010145	AL3G13450	Om002G045210
OG0010146	AL3G13550	Om002G045290
OG0010147	AL3G13660	Om002G045370
OG0010148	AL3G14330	Om002G046050
OG0010150	nbis-gene-657	Om002G046600
OG0010151	AL3G16420	Om002G048010
OG0010152	AL3G17770	Om002G049350
OG0010153	AL3G17790	Om002G049360
OG0010154	AL3G18040, AL3G18070, AL3G18090, AL159U10010	Om002G049630
OG0010155	AL3G18160	Om002G049710
OG0010156	AL3G18310	Om002G049790
OG0010157	AL3G19140	Om002G050560
OG0010158	AL3G19340	Om002G050760
OG0010159	AL8G38820	Om006G235990
OG0010160	AL3G19750	Om002G051170
OG0010161	AL4G37550	Om008G330840
OG0010162	AL4G37390	Om008G331120
OG0010163	AL4G37350	Om008G331080
OG0010164	AL463U10010, AL4G36860	Om008G331870
OG0010165	AL5G36040	Om006G252670
OG0010166	AL4G36330	Om008G332620
OG0010167	AL4G36070	Om008G333170
OG0010168	AL4G32550	Om008G337190
OG0010169	AL4G32830	Om008G336820
OG0010170	AL4G33060	Om008G336530
OG0010171	AL4G33480	Om008G336060
OG0010172	AL4G33500	Om008G336020
OG0010173	AL4G33640	Om008G335900
OG0010175	AL4G35180, AL4G35170	Om008G334260, Om008G334350
OG0010176	AL4G35080	Om008G334410
OG0010178	AL1G16620	Om005G184080
OG0010179	AL4G35990	Om008G333290
OG0010180	AL1G27530	Om005G196150
OG0010181	AL1G27590	Om005G196200
OG0010182	AL1G28970	Om005G197750
OG0010183	AL1G29840	Om005G198840
OG0010184	AL1G30040	Om005G199030
OG0010185	AL6G31610	Om006G241770
OG0010186	AL1G30480	Om005G199620
OG0010187	AL1G31120	Om005G200450
OG0010188	AL1G31200	Om005G200560
OG0010189	AL1G31810	Om005G201170
OG0010190	AL1G32020	Om005G201380
OG0010191	AL1G32270	Om005G201490
OG0010192	AL1G32670	Om005G202060
OG0010193	AL1G32710	Om005G202090
OG0010194	AL1G32720	Om005G202100, Om004G170760
OG0010195	AL1G32800	Om005G202130
OG0010196	AL1G32890	Om005G202190
OG0010197	AL1G33410	Om005G202560
OG0010198	AL1G33760	Om005G202850
OG0010199	AL1G33780	Om005G202860
OG0010200	AL1G33870	Om005G202990
OG0010201	AL1G34110	Om005G203270
OG0010202	AL1G34850	Om005G204080
OG0010203	AL1G34870	Om005G204110
OG0010204	AL2G37950	Om004G134360
OG0010205	AL1G36200	Om005G205190
OG0010206	AL1G36390	Om005G205370
OG0010207	AL1G36470	Om005G205530
OG0010208	AL1G36690	Om005G205730
OG0010209	AL1G37020	Om004G143620
OG0010210	AL2G29910	Om005G207560
OG0010211	AL1G37650	Om004G144500
OG0010212	AL1G38620	Om004G145250
OG0010214	AL2G28320	Om005G209690
OG0010215	AL1G39410	Om004G146410
OG0010216	AL1G39650	Om004G146760
OG0010217	AL1G39770	Om004G146920
OG0010218	AL2G27040	Om005G211320
OG0010220	AL1G40360	Om004G147710
OG0010221	AL1G40370	Om004G147720
OG0010222	AL1G40790	Om004G148380
OG0010223	AL7G28540	Om006G240760
OG0010224	AL7G28070	Om007G285940
OG0010225	nbis-gene-1782	Om007G285970
OG0010226	nbis-gene-1779	Om007G286080
OG0010227	AL7G27950	Om007G286090
OG0010228	AL7G27320	Om007G286790
OG0010229	AL4G16700	Om004G149240
OG0010231	AL4G14970	Om004G153410, Om018G374070
OG0010235	AL4G13790	Om004G155400, Om004G153000
OG0010237	AL4G13740	Om004G152220, Om004G154870
OG0010239	AL3G48200, nbis-gene-948	Om004G154380
OG0010240	AL4G10860	Om004G155860
OG0010241	AL4G10260	Om004G156380
OG0010242	AL1G27200	Om005G195800
OG0010243	AL1G27110	Om005G195680
OG0010244	AL1G26740	Om005G195190
OG0010245	AL1G26330	Om005G194610
OG0010246	AL1G26150	Om005G194380
OG0010247	AL1G25780	Om005G194090
OG0010248	AL1G25090	Om005G193050
OG0010249	AL1G25100	Om005G193060
OG0010250	AL1G24860	Om005G192870
OG0010251	AL1G23660	Om005G191760
OG0010252	AL1G22400	Om005G190180
OG0010253	AL1G22180	Om004G131880
OG0010254	AL1G22000	Om005G189800
OG0010255	AL1G21880	Om005G189670
OG0010256	AL1G21510	Om005G189310
OG0010257	AL1G21280	Om005G189020
OG0010258	AL1G20090	Om005G187730
OG0010259	AL1G19980	Om005G187560
OG0010260	AL1G19590	Om005G187130
OG0010261	AL1G19420	Om005G187000
OG0010262	AL1G19240	Om005G186850
OG0010263	AL1G17810	Om005G185410
OG0010264	AL1G16800	Om003G100720, Om005G184290
OG0010265	AL1G16470	Om005G183930
OG0010267	AL1G15660	Om005G183130
OG0010268	AL1G15290	Om005G182810
OG0010269	AL1G15260	Om005G182780
OG0010270	AL1G14970	Om005G182460
OG0010271	AL1G14960	Om005G182450
OG0010272	AL1G14570	Om005G181990
OG0010273	AL1G14510	Om005G181930
OG0010274	AL1G14150	Om005G181650
OG0010275	AL1G13960	Om005G181440
OG0010276	AL1G13610	Om005G181050
OG0010277	AL1G13580, AL8G18130, AL7G25630, AL1G64620	Om005G181010
OG0010279	AL1G13350	Om005G180810
OG0010280	AL1G13400	Om005G180840
OG0010281	AL1G12820	Om005G180220
OG0010282	AL1G12450	Om005G179840
OG0010283	AL1G12010	Om005G179430
OG0010284	AL1G11780	Om005G179210, Om005G179250
OG0010285	AL1G11810	Om005G179300
OG0010286	AL1G10960	Om005G178440
OG0010287	AL6G24610	Om007G302010
OG0010288	AL6G24940	Om007G301550
OG0010289	AL6G25500	Om007G300920
OG0010290	AL6G26460	Om007G299560
OG0010291	AL6G26300	Om007G299820
OG0010292	AL6G27440	Om007G298230
OG0010293	AL6G27680	Om007G297960
OG0010294	AL6G27670	Om007G297970
OG0010295	AL6G27760	Om007G297850
OG0010296	AL6G28270	Om007G297340
OG0010297	AL6G28370	Om007G297260
OG0010298	AL6G28740	Om007G296710
OG0010299	AL3G13860	Om002G045630
OG0010300	AL6G29540	Om007G295940
OG0010301	AL6G30360	Om007G295100
OG0010302	AL6G30720	Om007G294790
OG0010303	AL7G18160	Om001G030760
OG0010304	AL6G40140	Om007G293380
OG0010305	AL6G40500	Om007G293220
OG0010307	AL6G40770	Om001G032820
OG0010309	AL8G23130	Om007G303720, Om007G303740
OG0010310	AL8G23110	Om007G303730
OG0010311	AL8G22610	Om007G304270
OG0010312	AL8G22960	Om007G303820
OG0010314	AL3G18670	Om002G050080
OG0010315	AL6G24280	Om004G161080
OG0010316	AL6G17170	Om004G169560
OG0010317	AL7G20560	Om003G099840, Om005G178300
OG0010318	AL6G16530	Om004G170250
OG0010319	AL6G16470	Om004G170330
OG0010320	AL6G16320	Om004G170450
OG0010321	nbis-gene-1470	Om004G171180
OG0010322	AL6G15590	Om004G171250
OG0010323	AL6G15460	Om004G171410
OG0010324	AL6G15290	Om004G171630
OG0010325	AL6G15200	Om004G171780, Om004G171730
OG0010326	AL6G15130	Om004G171830
OG0010327	AL6G15040	Om004G171920
OG0010328	AL6G15030	Om004G171930
OG0010329	AL6G14690	Om004G172220
OG0010330	AL6G14700	Om004G172200
OG0010331	AL6G37820	Om006G240610
OG0010332	AL6G36830	Om006G239850
OG0010333	AL6G36160	Om006G239260
OG0010334	AL6G36040	Om006G239130
OG0010335	AL6G36120	Om006G239220
OG0010336	AL6G35460	Om006G238710
OG0010337	AL6G35350	Om006G238650
OG0010338	AL6G35200	Om006G238430
OG0010339	AL6G34830	Om006G238100
OG0010340	AL6G34210	Om006G237480
OG0010341	AL8G37550	Om006G237290
OG0010342	AL8G38120	Om006G236660
OG0010343	AL8G38270	Om006G236540
OG0010344	AL8G39070	Om006G235700
OG0010346	AL8G39380	Om006G235450
OG0010347	AL8G39680	Om006G235100
OG0010348	AL8G34370	Om006G247930
OG0010349	AL5G31820	Om006G257350
OG0010351	AL5G31040	Om006G258180
OG0010352	nbis-gene-1345	Om006G258190
OG0010353	AL5G30540	Om006G258720
OG0010354	AL5G29500	Om006G260120
OG0010355	AL5G28760, AL5G28840	Om006G260850
OG0010356	AL5G28580	Om006G260950
OG0010357	AL5G28060	Om006G261780
OG0010358	AL5G27980	Om006G261890
OG0010359	AL5G27890	Om006G262330, Om005G214270
OG0010360	AL5G27600	Om006G262940
OG0010361	AL5G27300	Om006G263560
OG0010362	AL5G27100	Om006G263870
OG0010363	AL5G24450	Om005G184940
OG0010364	AL5G23450	Om006G267650
OG0010365	AL5G22790, AL5G22870	Om006G268900
OG0010366	AL5G22730	Om006G269030
OG0010367	AL5G22070	Om006G268690
OG0010368	AL5G21950	Om004G134210
OG0010369	AL5G21540	Om006G231160
OG0010370	AL2G26460	Om005G212000
OG0010371	AL2G26210	Om005G212290
OG0010372	AL2G27070	Om005G211270
OG0010373	AL2G26950	Om005G211680
OG0010374	AL2G27480	Om005G210650
OG0010375	AL2G27550	Om005G210590
OG0010376	AL2G27750	Om005G210340
OG0010377	AL2G27640	Om005G210460
OG0010379	AL2G28260	Om005G209750
OG0010380	AL2G28310	Om005G209700
OG0010381	AL2G28480	Om005G209470
OG0010382	AL2G29510	Om005G208080
OG0010383	AL2G30600	Om005G206800
OG0010384	AL2G30810	Om005G206600
OG0010385	AL2G31340	Om005G205990
OG0010386	AL2G31860	Om004G142920
OG0010387	AL60U10020, AL2G38640, AL60U10050	Om004G133430
OG0010388	AL2G38260, AL2G38330	Om004G133990
OG0010390	AL142U10030, AL2G37830	Om004G134500
OG0010391	AL2G37600	Om004G134850
OG0010392	AL5G31940	Om006G257230
OG0010393	AL2G37330	Om004G135120
OG0010394	AL2G37260	Om004G144610
OG0010395	AL1G32920	Om005G202240
OG0010396	AL2G35090	Om004G137730
OG0010397	AL2G34020	Om004G139980
OG0010398	AL2G33980	Om004G140020, Om004G140030
OG0010399	AL2G33680	Om004G140400
OG0010400	AL2G33630	Om004G140470
OG0010401	AL2G33430	Om004G140820
OG0010402	AL2G33310	Om004G140980
OG0010403	AL2G33200	Om004G141140
OG0010404	AL2G32800	Om004G141940
OG0010405	AL2G32720	Om004G142030
OG0010407	AL2G32710	Om004G142040
OG0010408	AL2G32020	Om004G142680
OG0010409	AL2G39550	Om004G132160
OG0010410	AL2G40010	Om004G131810
OG0010411	AL2G40390	Om004G131450
OG0010412	AL2G40750	Om004G130900
OG0010413	AL2G40810	Om004G130810
OG0010414	AL2G40990	Om004G130490
OG0010415	AL2G41310	Om004G130140
OG0010416	AL2G41420	Om004G130000, Om004G132560
OG0010417	AL8G30830	Om003G117110
OG0010418	AL3G24880	Om002G057130
OG0010419	AL3G25100	Om002G057370
OG0010421	AL3G26600	Om002G059110
OG0010422	AL3G26760	Om002G059390
OG0010423	AL3G26810	Om002G059430
OG0010424	AL3G26850	Om002G059470
OG0010425	AL3G27120	Om002G059870
OG0010426	AL6G31620	Om006G241780
OG0010427	AL3G27650	Om002G060480
OG0010428	AL3G27820	Om002G060650
OG0010429	AL3G28110	Om002G060950
OG0010430	AL3G28320	Om002G061290
OG0010431	AL3G29140	Om002G062400
OG0010432	AL7G39080	Om003G100460
OG0010433	AL3G30400	Om002G063960
OG0010435	AL3G31080	Om002G064640
OG0010436	AL3G31490	Om002G065180
OG0010437	AL3G31630	Om002G065300
OG0010438	AL3G31680	Om002G065360
OG0010439	AL3G31810	Om002G065540
OG0010440	AL3G31940	Om002G065670
OG0010441	AL3G32170	Om002G065940
OG0010442	AL3G32320	Om002G066130
