Orthogroup	Arabidopsis_lyrata_Rawat	Euclidium_syriacum
OG0011418	AL8G18940, AL3G40760	ESY3_g27495_DN3_SP0_c0.t1
OG0011419	AL3G40930, AL3G41060	ESY10_g14005_DN3_SP2_c0.t1
OG0011421	AL3G42380	ESY2_g35426_DN3_SP1_c0.t1
OG0011422	AL3G44220	ESY11_g53074_DN3_SP8_c0.t1
OG0011423	AL3G43890	ESY1_g12455_DN3_SP2_c0.t1
OG0011424	AL3G43820	ESY11_g52878_DN3_SP8_c0.t1
OG0011425	AL3G43690	ESY3_g31114_DN3_SP4_c0.t1
OG0011426	AL3G43360	ESY11_g54361_DN3_SP2_c0.t1, ESY11_g54434_DN3_SP6_c0.t1
OG0011427	AL3G43120	ESY11_g52649_DN3_SP6_c0.t1
OG0011428	AL668U10020, AL2G31930	ESY11_g53078_DN2_SP0_c0.t1
OG0011429	AL3G47330	ESY11_g53659_DN3_SP0_c0.t1
OG0011431	AL3G52340	ESY29_g13601_DN3_SP0_c0.t1
OG0011432	AL3G50550	ESY11_g54071_DN3_SP0_c0.t1
OG0011433	AL3G51070	ESY11_g54182_DN3_SP0_c0.t1
OG0011434	AL3G51760	ESY11_g54300_DN3_SP1_c0.t1
OG0011435	AL3G51620	ESY11_g54279_DN3_SP0_c0.t1
OG0011436	AL3G53030	ESY11_g54416_DN3_SP8_c0.t1
OG0011437	AL3G48920	ESY11_g54605_DN3_SP7_c0.t1
OG0011438	AL3G48750	ESY11_g54628_DN3_SP0_c0.t1
OG0011440	AL3G48070	ESY11_g54802_DN3_SP0_c0.t1, ESY11_g54804_DN3_SP0_c0.t1
OG0011441	AL3G47870	ESY11_g54836_DN3_SP0_c0.t1
OG0011442	AL3G53480	ESY11_g54898_DN2_SP2_c0.t1, ESY11_g54905_DN2_SP2_c0.t1
OG0011443	AL3G54000	ESY11_g54993_DN3_SP2_c0.t1
OG0011444	AL3G53910	ESY11_g54978_DN3_SP4_c0.t1
OG0011445	AL1G62750	ESY2_g36210_DN3_SP0_c0.t1
OG0011446	nbis-gene-302, nbis-gene-301, AL1G62260	ESY2_g36859_DN2_SP0_c0.t1
OG0011447	AL1G62020	ESY2_g36881_DN3_SP0_c0.t1, ESY8_g60153_DN2_SP0_c0.t1
OG0011449	AL1G60000	ESY2_g37164_DN3_SP0_c0.t1
OG0011452	AL3G34050	ESY3_g29241_DN3_SP8_c0.t1
OG0011453	AL5G22390	ESY2_g37664_DN1_SP0_c0.t1
OG0011454	AL1G55220	ESY2_g37978_DN3_SP0_c0.t1
OG0011455	AL1G54560	ESY2_g38308_DN3_SP2_c0.t1
OG0011457	AL7G39030	ESY2_g38416_DN3_SP0_c0.t1
OG0011458	AL4G30720	ESY1_g5644_DN3_SP0_c0.t1
OG0011459	AL481U10030, AL4G30710	ESY1_g5614_DN3_SP0_c0.t1
OG0011460	AL270U10030, AL4G30610	ESY4_g26376_DN3_SP3_c0.t1
OG0011461	AL4G30420	ESY1_g5764_DN3_SP0_c0.t1
OG0011462	AL5G32680	ESY1_g10354_DN2_SP0_c0.t1, ESY1_g10325_DN3_SP0_c0.t1, ESY1_g10356_DN3_SP0_c0.t1
OG0011463	AL5G32770	ESY1_g10344_DN3_SP8_c0.t1, ESY3_g29684_DN3_SP0_c0.t1
OG0011464	AL1G43780	ESY6_g50679_DN3_SP0_c0.t1, ESY4_g23331_DN3_SP1_c0.t1
OG0011465	AL5G33630, AL6G51120	ESY1_g10482_DN3_SP2_c0.t1
OG0011466	AL5G33650	ESY1_g10488_DN3_SP8_c20.t1
OG0011467	AL5G33770	ESY1_g10507_DN3_SP0_c0.t1
OG0011468	AL5G34020	ESY1_g11163_DN3_SP8_c0.t1
OG0011469	AL7G24570	ESY4_g23880_DN3_SP1_c0.t1
OG0011470	AL5G34980	ESY1_g11012_DN2_SP0_c0.t1
OG0011471	AL5G35740	ESY1_g10888_DN3_SP8_c0.t1
OG0011472	AL5G35940	ESY1_g10830_DN3_SP8_c0.t1
OG0011473	AL5G36360	ESY1_g10772_DN3_SP8_c0.t1
OG0011474	AL5G36980	ESY1_g10686_DN3_SP7_c15.t1
OG0011475	AL5G37140	ESY1_g10651_DN3_SP4_c0.t1
OG0011476	AL5G38290	ESY1_g11780_DN3_SP1_c0.t1
OG0011478	AL5G38560	ESY1_g11753_DN2_SP0_c0.t1
OG0011479	AL5G39060	ESY1_g11656_DN2_SP5_c0.t1
OG0011480	AL5G39740	ESY1_g11527_DN3_SP0_c0.t1
OG0011481	AL5G39870	ESY1_g11500_DN3_SP8_c24.t1
OG0011482	AL4G11080, AL1G19140	ESY5_g3187_DN3_SP6_c0.t1
OG0011483	AL5G41400	ESY1_g11206_DN3_SP2_c0.t1
OG0011486	AL5G42970	ESY1_g12139_DN3_SP7_c0.t1
OG0011487	AL5G43270	ESY1_g12217_DN3_SP0_c0.t1
OG0011488	AL4G45070	ESY12_g51791_DN3_SP5_c0.t1
OG0011489	AL5G44070	ESY1_g12340_DN3_SP0_c0.t1
OG0011490	AL5G44080, AL5G44290	ESY1_g12355_DN3_SP0_c0.t1
OG0011492	AL5G44350	ESY1_g12361_DN3_SP8_c0.t1
OG0011493	AL5G44550	ESY1_g12396_DN3_SP0_c0.t1
OG0011494	AL2G23530, AL5G45030	ESY1_g12437_DN2_SP2_c7.t1
OG0011495	AL213U10020, AL5G45190, AL5G24490	ESY1_g12456_DN3_SP0_c0.t1
OG0011496	AL5G45290	ESY1_g12470_DN3_SP0_c0.t1
OG0011497	AL5G45460	ESY1_g12495_DN3_SP0_c0.t1
OG0011498	AL5G45810	ESY1_g12535_DN3_SP0_c0.t1
OG0011499	AL5G45970	ESY1_g12552_DN3_SP0_c0.t1
OG0011500	AL5G46190	ESY5_g3346_DN3_SP0_c0.t1, ESY1_g12572_DN3_SP0_c0.t1
OG0011503	AL5G31500	ESY1_g10113_DN3_SP0_c0.t1
OG0011504	AL5G31030	ESY1_g10057_DN3_SP0_c0.t1
OG0011505	AL5G31240	ESY1_g10080_DN3_SP0_c0.t1
OG0011506	nbis-gene-1293, AL5G23040	ESY10_g13801_DN1_SP0_c0.t1
OG0011506	AL5G16830	ESY6_g48995_DN2_SP0_c0.t1
OG0011507	AL5G32170	ESY1_g10203_DN3_SP0_c0.t1
OG0011508	AL5G36720	ESY1_g10723_DN2_SP0_c0.t1
OG0011509	AL5G42380	ESY1_g11990_DN3_SP0_c0.t1
OG0011510	AL5G44410	ESY1_g12366_DN3_SP1_c0.t1
OG0011511	AL8G12540	ESY10_g15233_DN1_SP0_c0.t1
OG0011512	AL4G19940	ESY8_g59144_DN3_SP0_c0.t1
OG0011513	nbis-gene-86, AL5G22230	ESY5_g2844_DN3_SP0_c0.t1
OG0011514	AL4G29380	ESY2_g33717_DN3_SP0_c20.t1
OG0011515	AL5G21530	ESY1_g6822_DN3_SP0_c0.t1
OG0011516	AL2G35940	ESY2_g34813_DN3_SP0_c0.t1, ESY2_g34814_DN3_SP0_c21.t1
OG0011517	AL2G33300	ESY2_g34845_DN2_SP0_c0.t1
OG0011518	AL2G33290	ESY2_g34844_DN3_SP0_c0.t1
OG0011519	AL7G25480	ESY16_g62251_DN3_SP0_c0.t1
OG0011521	AL7G22340	ESY4_g24444_DN2_SP0_c0.t1
OG0011522	AL7G21220	ESY4_g24748_DN3_SP0_c0.t1
OG0011523	AL1G15610	ESY5_g4775_DN3_SP0_c9.t1, ESY5_g4773_DN3_SP0_c9.t1
OG0011525	AL1G18640	ESY5_g3098_DN3_SP2_c0.t1
OG0011526	AL1G22240	ESY5_g3627_DN3_SP0_c0.t1, ESY5_g3621_DN3_SP0_c0.t1
OG0011527	AL2G13860	ESY5_g3714_DN1_SP0_c0.t1
OG0011528	AL1G25330	ESY5_g2667_DN3_SP0_c0.t1
OG0011529	AL1G48790, AL1G26630	ESY5_g2831_DN3_SP0_c0.t1
OG0011530	AL1G28380	ESY5_g3031_DN1_SP0_c0.t1
OG0011531	AL1G29490	ESY5_g4347_DN2_SP0_c16.t1
OG0011532	AL1G29680	ESY5_g4324_DN3_SP8_c0.t1
OG0011533	AL1G33880	ESY5_g3906_DN3_SP5_c0.t1
OG0011534	AL1G34860	ESY5_g2408_DN3_SP0_c0.t1
OG0011535	AL1G35570	ESY5_g2348_DN3_SP4_c16.t1
OG0011536	AL7G44860	ESY17_g39971_DN3_SP1_c0.t1
OG0011539	AL2G25740	ESY2_g35176_DN3_SP0_c0.t1
OG0011540	AL3G41920	ESY3_g27171_DN1_SP0_c0.t1
OG0011543	AL1G46850	ESY16_g61654_DN2_SP0_c0.t1
OG0011544	AL3G47800	ESY11_g54854_DN3_SP0_c0.t1
OG0011545	AL3G53750	ESY11_g54961_DN3_SP5_c0.t1
OG0011546	AL3G48930	ESY11_g54604_DN3_SP0_c0.t1
OG0011549	AL3G21200	ESY3_g31027_DN2_SP0_c0.t1
OG0011550	AL6G10240	ESY7_g19648_DN3_SP0_c0.t1
OG0011551	AL6G13470	ESY7_g19204_DN3_SP0_c0.t1
OG0011552	AL6G13940	ESY7_g19110_DN3_SP0_c9.t1
OG0011553	AL1084U10010	ESY10_g14970_DN3_SP0_c0.t1
OG0011553	AL6G50200	ESY4_g24474_DN3_SP0_c0.t1
OG0011554	AL7G29420	ESY23_g307_DN3_SP0_c0.t1
OG0011555	nbis-gene-1792	ESY26_g42380_DN2_SP0_c0.t1, ESY26_g42379_DN1_SP0_c0.t1
OG0011556	AL1G44300	ESY4_g25719_DN3_SP0_c0.t1
OG0011557	AL1G41230	ESY4_g22447_DN3_SP0_c0.t1
OG0011558	AL4G26290	ESY8_g58524_DN3_SP0_c0.t1
OG0011559	AL6G21590	ESY7_g18115_DN3_SP0_c0.t1
OG0011560	AL8G30630	ESY10_g14437_DN2_SP0_c0.t1
OG0011561	AL6G23400	ESY7_g18371_DN3_SP0_c13.t1
OG0011563	AL8G28250	ESY6_g47448_DN3_SP6_c0.t1
OG0011564	AL8G30680	ESY6_g47989_DN3_SP0_c0.t1, ESY97_g19683_DN1_SP0_p0.t1
OG0011566	AL8G34290	ESY6_g48558_DN3_SP0_c0.t1
OG0011567	AL6G31600	ESY6_g49261_DN3_SP0_c23.t1
OG0011568	AL6G31260	ESY6_g49301_DN3_SP2_c0.t1
OG0011569	AL6G31120	ESY10_g15724_DN2_SP0_c0.t1, ESY10_g15725_DN2_SP0_c0.t1, ESY6_g49855_DN3_SP8_c0.t1, ESY10_g15728_DN3_SP0_c0.t1
OG0011570	AL6G30970	ESY6_g49884_DN2_SP0_c4.t1
OG0011571	AL8G41320	ESY6_g50731_DN3_SP0_c0.t1
OG0011573	AL1G32090, AL1G26860, AL1G32100	ESY5_g2854_DN3_SP3_c0.t1
OG0011574	AL1G28000	ESY5_g2974_DN3_SP0_c0.t1
OG0011575	AL1G39530	ESY5_g1245_DN2_SP0_c0.t1
OG0011577	AL2G18380	ESY11_g53910_DN3_SP0_c0.t1
OG0011577	AL2G28890	ESY2_g35450_DN3_SP0_c0.t1
OG0011578	AL2G27090	ESY2_g34485_DN3_SP0_c0.t1
OG0011580	AL4G11340	ESY8_g60407_DN1_SP0_c0.t1, ESY8_g60341_DN2_SP0_c0.t1
OG0011581	AL4G17290	ESY8_g59289_DN3_SP0_c0.t1
OG0011582	AL4G24810	ESY8_g58714_DN3_SP0_c0.t1
OG0011583	AL4G26170	ESY8_g58515_DN1_SP0_c0.t1
OG0011584	AL4G46430	ESY12_g51365_DN3_SP0_c0.t1
OG0011585	AL5G34160	ESY1_g11133_DN2_SP0_c0.t1
OG0011588	AL7G29030	ESY13_g57264_DN3_SP5_c0.t1
OG0011592	AL1G43420	ESY6_g48877_DN3_SP0_c0.t1, ESY6_g48880_DN3_SP0_c0.t1
OG0011603	AL7G23810	ESY4_g24136_DN3_SP2_c0.t1
OG0011604	AL7G23800	ESY4_g24137_DN3_SP6_c0.t1
OG0011605	AL7G23380	ESY20_g12764_DN3_SP8_c0.t1
OG0011607	AL7G31180, AL7G23630	ESY1_g11332_DN3_SP2_c0.t1
OG0011608	AL7G23020	ESY4_g24346_DN3_SP8_c0.t1
OG0011609	AL7G22460	ESY4_g24417_DN3_SP0_c0.t1
OG0011610	nbis-gene-903	ESY11_g54344_DN1_SP0_c0.t1
OG0011611	AL7G21760	ESY4_g24610_DN3_SP7_c0.t1
OG0011612	AL7G21650	ESY4_g24641_DN3_SP5_c0.t1
OG0011613	AL7G21620	ESY4_g24644_DN3_SP8_c0.t1
OG0011614	AL7G21590	ESY4_g24649_DN3_SP2_c0.t1
OG0011615	AL7G21560	ESY4_g24662_DN3_SP0_c0.t1
OG0011616	AL7G21400	ESY4_g24722_DN3_SP8_c0.t1
OG0011617	AL7G21150	ESY4_g24759_DN3_SP0_c18.t1, ESY4_g24762_DN3_SP0_c29.t1
OG0011618	AL7G20510	ESY4_g24919_DN3_SP5_c0.t1
OG0011619	AL1G19190	ESY5_g3192_DN3_SP1_c0.t1
OG0011620	AL7G20160	ESY4_g25014_DN3_SP3_c0.t1
OG0011621	AL7G19200	ESY4_g25196_DN3_SP0_c0.t1
OG0011622	AL7G19160	ESY4_g25190_DN3_SP6_c0.t1
OG0011623	AL4G30630	ESY1_g5702_DN3_SP8_c0.t1
OG0011624	AL7G18870	ESY4_g25138_DN3_SP6_c0.t1
OG0011625	AL6G32890	ESY6_g49109_DN3_SP8_c0.t1
OG0011626	AL7G17590	ESY4_g25787_DN3_SP0_c0.t1
OG0011627	AL2G31010	ESY2_g35666_DN3_SP0_c0.t1
OG0011628	AL6G31640	ESY6_g49253_DN3_SP8_c0.t1
OG0011629	AL7G17030	ESY4_g25711_DN3_SP0_c0.t1
OG0011630	AL7G16730	ESY4_g25590_DN3_SP8_c0.t1
OG0011631	AL7G15960	ESY4_g25442_DN3_SP6_c0.t1
OG0011632	AL1G49290	ESY16_g61980_DN3_SP8_c0.t1
OG0011633	AL1G49250	ESY16_g61976_DN3_SP8_c0.t1
OG0011634	AL1G49240	ESY16_g61975_DN3_SP0_c0.t1
OG0011635	AL1G49610	ESY16_g61919_DN3_SP7_c0.t1
OG0011636	AL1G49460	ESY16_g61884_DN3_SP0_c0.t1
OG0011637	AL1G46160	ESY16_g61768_DN3_SP8_c0.t1
OG0011638	AL1G46240	ESY16_g61759_DN3_SP1_c0.t1
OG0011639	AL1G46290	ESY16_g61755_DN3_SP0_c0.t1
OG0011640	AL1G46670	ESY16_g61692_DN3_SP8_c13.t1
OG0011641	AL1G48030, AL1G46810	ESY16_g61664_DN3_SP1_c0.t1
OG0011642	AL7G37620	ESY16_g61627_DN3_SP0_c0.t1
OG0011643	AL7G37790	ESY16_g61548_DN3_SP0_c0.t1
OG0011645	AL7G38080	ESY16_g61506_DN3_SP0_c0.t1
OG0011646	AL7G38450	ESY16_g61483_DN3_SP0_c36.t1
OG0011647	AL4G11740	ESY8_g59712_DN3_SP2_c0.t1
OG0011648	AL1G64910	ESY2_g34287_DN3_SP0_c0.t1
OG0011649	AL4G18960	ESY8_g59226_DN2_SP0_c0.t1
OG0011650	AL1G65080	ESY2_g34263_DN3_SP0_c5.t1, ESY2_g34269_DN3_SP2_c0.t1
OG0011651	AL1G65320	ESY2_g34245_DN2_SP0_c0.t1
OG0011652	AL1G65540	ESY2_g34239_DN3_SP0_c0.t1
OG0011653	AL1G66250	ESY2_g34195_DN3_SP0_c0.t1, ESY2_g34196_DN3_SP7_c0.t1
OG0011654	AL1G66450	ESY2_g34187_DN3_SP8_c0.t1
OG0011655	AL1G67380	ESY2_g34152_DN3_SP2_c0.t1
OG0011656	AL1G20400	ESY5_g3368_DN2_SP4_c0.t1
OG0011657	AL2G18170	ESY2_g34108_DN3_SP0_c33.t1
OG0011658	AL2G17530	ESY2_g34071_DN3_SP0_c0.t1
OG0011659	AL2G16570	ESY2_g34016_DN3_SP4_c0.t1
OG0011660	nbis-gene-1158, AL2G16470	ESY2_g34005_DN3_SP0_c0.t1
OG0011661	AL7G45860, AL6G17260	ESY17_g40147_DN3_SP0_c0.t1
OG0011662	AL2G16100	ESY2_g33976_DN3_SP8_c0.t1
OG0011663	AL37U10020, AL8G16510	ESY20_g12666_DN3_SP3_c0.t1
OG0011664	AL2G15390	ESY2_g33907_DN2_SP0_c0.t1
OG0011665	AL2G14430	ESY2_g33819_DN3_SP1_c0.t1
OG0011666	AL1G22880	ESY5_g3712_DN3_SP1_c0.t1, ESY2_g33756_DN3_SP0_c0.t1
OG0011667	AL5G10500	ESY10_g14612_DN3_SP0_c0.t1
OG0011668	AL5G10800	ESY10_g14571_DN2_SP0_c0.t1
OG0011669	AL5G10880	ESY10_g14560_DN3_SP0_c0.t1
OG0011671	AL5G10950	ESY10_g14548_DN3_SP8_c11.t1
OG0011672	AL5G11090	ESY10_g14512_DN2_SP0_c10.t1
OG0011673	AL5G11410	ESY10_g14444_DN3_SP0_c0.t1, ESY4_g23040_DN2_SP0_c3.t1
OG0011674	AL5G11770	ESY6_g49290_DN3_SP8_c0.t1, ESY13_g57851_DN3_SP0_c0.t1
OG0011675	AL5G11900	ESY10_g14364_DN3_SP0_c0.t1
OG0011676	AL5G12800	ESY3_g31990_DN1_SP0_c0.t1, ESY3_g31989_DN2_SP0_c0.t1, ESY10_g14298_DN3_SP0_c0.t1
OG0011677	AL5G13170	ESY10_g14210_DN2_SP4_c0.t1
OG0011678	AL5G14140	ESY10_g14050_DN2_SP7_c16.t1
OG0011679	AL5G14230	ESY10_g14045_DN3_SP7_c0.t1
OG0011680	AL5G14300	ESY10_g14031_DN3_SP2_c0.t1
OG0011681	AL5G14540	ESY10_g14012_DN2_SP0_c0.t1
OG0011682	AL5G15260	ESY10_g13915_DN3_SP0_c0.t1
OG0011683	AL5G15470	ESY10_g13835_DN2_SP0_c0.t1
OG0011685	AL5G16360	ESY10_g13740_DN3_SP6_c0.t1
OG0011686	AL7G49330	ESY8_g60286_DN3_SP3_c0.t1
OG0011687	AL5G18670	ESY21_g55189_DN3_SP0_c0.t1
OG0011688	AL5G19870	ESY2_g35150_DN3_SP0_c0.t1
OG0011689	AL2G25420	ESY2_g35192_DN3_SP0_c0.t1
OG0011690	AL2G25170	ESY2_g35202_DN3_SP8_c0.t1
OG0011691	AL2G25050	ESY2_g35213_DN3_SP0_c0.t1
OG0011692	AL2G24630	ESY2_g35228_DN3_SP7_c0.t1
OG0011693	AL2G23020	ESY2_g35234_DN3_SP2_c0.t1
OG0011694	AL2G24240	ESY2_g35239_DN3_SP8_c0.t1
OG0011695	AL2G24090	ESY2_g35246_DN3_SP0_c0.t1, ESY3_g31373_DN2_SP0_c0.t1
OG0011697	AL2G23430	ESY2_g35287_DN3_SP7_c0.t1
OG0011698	AL1G13890	ESY5_g5043_DN3_SP0_c0.t1
OG0011699	AL5G30950, AL7G51540	ESY2_g34323_DN3_SP2_c0.t1
OG0011700	AL1G42570	ESY2_g34310_DN3_SP0_c0.t1, ESY12_g51099_DN2_SP0_c0.t1
OG0011701	AL2G10140	ESY2_g33256_DN2_SP0_c0.t1
OG0011702	AL2G10220	ESY2_g33268_DN3_SP8_c0.t1
OG0011703	AL2G10300	ESY2_g33277_DN2_SP0_c5.t1
OG0011704	AL2G10410	ESY2_g33282_DN3_SP8_c0.t1
OG0011705	AL2G10880	ESY2_g33334_DN3_SP4_c0.t1
OG0011706	AL2G11280	ESY2_g33393_DN3_SP8_c0.t1
OG0011707	AL2G11570	ESY2_g33445_DN3_SP7_c0.t1
OG0011708	AL2G12340	ESY2_g33551_DN3_SP0_c0.t1
OG0011709	AL2G12640	ESY2_g33584_DN3_SP0_c0.t1
OG0011710	AL2G12940	ESY2_g33618_DN2_SP0_c0.t1
OG0011711	AL2G13080	ESY2_g33635_DN3_SP0_c0.t1
OG0011712	AL3G24260	ESY3_g30091_DN3_SP8_c0.t1
OG0011713	AL7G26910	ESY7_g18742_DN3_SP0_c0.t1, ESY13_g56138_DN3_SP5_c0.t1
OG0011714	AL5G38010	ESY1_g11831_DN3_SP0_c0.t1, ESY1_g11789_DN2_SP0_c0.t1
OG0011715	AL4G38940	ESY12_g51025_DN3_SP0_c0.t1
OG0011716	AL4G38560	ESY12_g50960_DN3_SP8_c0.t1
OG0011717	AL4G38500	ESY12_g50953_DN3_SP0_c0.t1
OG0011718	AL3G20140, AL3G20130	ESY3_g30848_DN3_SP0_c0.t1
OG0011719	AL3G20490	ESY3_g30914_DN3_SP0_c0.t1
OG0011720	AL3G20650	ESY3_g30939_DN3_SP0_c0.t1, ESY3_g30940_DN3_SP5_c0.t1
OG0011721	AL3G20720	ESY3_g30954_DN3_SP5_c0.t1
OG0011722	AL3G20740	ESY3_g30958_DN2_SP0_c0.t1
OG0011723	AL3G21130	ESY3_g31007_DN3_SP0_c0.t1
OG0011724	nbis-gene-2117	ESY6_g47170_DN3_SP0_c0.t1, ESY6_g48963_DN3_SP0_c0.t1
OG0011725	AL3G21520	ESY3_g31052_DN3_SP0_c0.t1
OG0011726	AL3G21640	ESY3_g31070_DN3_SP5_c2.t1
OG0011727	AL3G21800	ESY3_g31089_DN3_SP0_c0.t1, ESY3_g31091_DN1_SP0_c0.t1
OG0011729	AL3G22200, AL532U10020	ESY3_g31147_DN3_SP0_c0.t1
OG0011730	AL3G22300	ESY3_g31156_DN3_SP0_c0.t1
OG0011731	AL3G22310	ESY3_g31157_DN3_SP0_c0.t1, ESY3_g31120_DN3_SP0_c0.t1
OG0011732	AL3G22370	ESY3_g31168_DN3_SP7_c0.t1
OG0011733	AL3G22440	ESY3_g31177_DN3_SP0_c0.t1
OG0011734	AL3G22510	ESY3_g31184_DN3_SP4_c0.t1
OG0011735	AL222U10020, AL3G23220	ESY3_g31291_DN3_SP7_c7.t1
OG0011736	AL3G23660	ESY3_g31355_DN3_SP4_c0.t1
OG0011737	AL8G23910	ESY15_g65201_DN3_SP1_c0.t1
OG0011738	AL8G24200	ESY15_g65545_DN3_SP8_c0.t1
OG0011739	AL8G24190	ESY2_g37953_DN2_SP0_c0.t1
OG0011740	AL8G24260	ESY22_g40934_DN3_SP0_c0.t1
OG0011741	AL8G24950	ESY5_g4296_DN3_SP2_c0.t1
OG0011742	AL8G25050	ESY24_g33234_DN3_SP8_c0.t1
OG0011743	AL8G25350	ESY6_g45846_DN3_SP0_c0.t1
OG0011744	AL8G25370	ESY6_g45894_DN3_SP3_c0.t1
OG0011745	AL8G25430	ESY6_g45980_DN3_SP0_c0.t1
OG0011746	AL8G25600	ESY6_g46187_DN3_SP7_c0.t1
OG0011747	AL8G25820	ESY6_g46375_DN3_SP0_c0.t1
OG0011748	AL8G25840	ESY6_g46399_DN2_SP0_c0.t1
OG0011749	AL8G26320	ESY7_g17734_DN3_SP0_c0.t1, ESY7_g17736_DN3_SP0_c0.t1
OG0011750	AL8G26740	ESY6_g46770_DN3_SP8_c0.t1
OG0011751	AL8G26800	ESY6_g46798_DN3_SP0_c0.t1
OG0011752	AL8G26860	ESY6_g46811_DN3_SP0_c0.t1
OG0011753	AL8G23490	ESY15_g64946_DN3_SP1_c0.t1
OG0011754	AL7G24910	ESY4_g23782_DN3_SP7_c0.t1
OG0011755	AL8G28600	ESY6_g47489_DN3_SP8_c0.t1
OG0011756	AL8G29260	ESY6_g47593_DN3_SP0_c0.t1
OG0011757	AL8G29120	ESY6_g47554_DN2_SP0_c0.t1
OG0011758	AL8G29050	ESY6_g47542_DN3_SP8_c0.t1
OG0011759	AL8G28770, AL8G29590	ESY6_g47626_DN3_SP8_c0.t1
OG0011760	AL8G29900	ESY6_g47880_DN1_SP0_c0.t1
OG0011761	AL8G30020	ESY6_g47886_DN3_SP6_c0.t1
OG0011762	AL8G30380	ESY6_g47963_DN3_SP0_c0.t1
OG0011763	nbis-gene-1772	ESY16_g62365_DN3_SP8_c0.t1
OG0011764	AL8G30940	ESY6_g48027_DN3_SP0_c5.t1
OG0011765	AL8G31140, AL848U10010	ESY6_g48064_DN3_SP0_c0.t1
OG0011766	AL8G31300	ESY6_g48082_DN2_SP1_c0.t1
OG0011767	AL8G31340, AL77U10010	ESY6_g48088_DN3_SP8_c0.t1
OG0011768	AL8G31630	ESY6_g48151_DN3_SP0_c0.t1
OG0011769	AL8G31760	ESY6_g48163_DN3_SP8_c0.t1
OG0011770	AL8G31810	ESY6_g48168_DN3_SP8_c0.t1
OG0011771	AL8G32440	ESY6_g48278_DN3_SP6_c0.t1
OG0011772	AL8G33040	ESY6_g48382_DN3_SP0_c0.t1
OG0011773	AL8G33060	ESY6_g48394_DN3_SP0_c0.t1
OG0011774	AL8G33180, AL161U10040	ESY6_g48408_DN3_SP3_c0.t1
OG0011775	AL8G33630	ESY4_g26698_DN3_SP8_c0.t1
OG0011776	AL8G33780	ESY6_g48495_DN3_SP8_c0.t1
OG0011777	AL8G33960	ESY6_g48525_DN3_SP0_c0.t1
OG0011778	nbis-gene-2166	ESY6_g48527_DN3_SP3_c0.t1
OG0011779	AL6G41270	ESY15_g64875_DN3_SP0_c0.t1
OG0011780	AL6G41200	ESY6_g48221_DN3_SP0_c0.t1
OG0011781	AL6G23810	ESY7_g18416_DN3_SP6_c0.t1
OG0011782	AL6G22620	ESY7_g18258_DN3_SP8_c0.t1
OG0011783	AL6G22550	ESY7_g18250_DN3_SP8_c0.t1
OG0011784	AL6G22160	ESY7_g18192_DN3_SP8_c0.t1
OG0011785	AL6G21480	ESY6_g49630_DN3_SP8_c0.t1
OG0011786	AL6G21370	ESY7_g18090_DN3_SP3_c0.t1
OG0011787	AL6G21090	ESY7_g18059_DN3_SP0_c4.t1
OG0011788	AL6G20820	ESY7_g18005_DN3_SP0_c0.t1
OG0011789	AL6G20250	ESY7_g17923_DN3_SP0_c18.t1
OG0011790	AL8G41870	ESY6_g50672_DN3_SP3_c10.t1
OG0011791	nbis-gene-1498	ESY7_g17875_DN3_SP0_c0.t1
OG0011792	AL6G19810	ESY7_g17842_DN3_SP8_c0.t1
OG0011793	AL6G19780	ESY7_g17836_DN3_SP1_c0.t1
OG0011794	AL6G19370	ESY6_g49653_DN3_SP0_c0.t1, ESY7_g17784_DN3_SP8_c0.t1
OG0011795	AL6G19260	ESY7_g17767_DN3_SP0_c0.t1
OG0011797	AL6G18920, AL6G19100	ESY7_g18698_DN3_SP0_c0.t1
OG0011798	AL6G18850	ESY7_g18682_DN3_SP0_c0.t1
OG0011799	AL6G18130	ESY7_g18598_DN3_SP0_c0.t1
OG0011800	AL6G17920	ESY7_g18565_DN3_SP0_c0.t1
OG0011801	AL6G17670	ESY7_g18530_DN2_SP0_c0.t1
OG0011802	AL6G17520	ESY7_g18515_DN3_SP0_c22.t1
OG0011803	AL6G17510	ESY7_g18514_DN3_SP8_c0.t1
OG0011804	AL7G36990	ESY9_g42467_DN3_SP0_c0.t1
OG0011805	AL7G36700	ESY9_g42504_DN3_SP8_c0.t1
OG0011806	AL7G36100	ESY9_g42630_DN3_SP7_c0.t1
OG0011808	AL7G35830	ESY6_g48308_DN3_SP0_c0.t1
OG0011809	AL7G35820, AL3G37840	ESY9_g42672_DN3_SP0_c0.t1
OG0011810	AL7G35150	ESY9_g42824_DN3_SP7_c0.t1
OG0011811	AL7G34910	ESY9_g42898_DN3_SP7_c0.t1
OG0011813	AL7G34160	ESY9_g43160_DN3_SP8_c0.t1
OG0011814	AL7G33920	ESY9_g43220_DN3_SP1_c0.t1
OG0011816	AL7G33800	ESY9_g43234_DN3_SP1_c0.t1
OG0011817	AL7G33780	ESY9_g43236_DN3_SP7_c10.t1
OG0011818	AL7G33690	ESY9_g43254_DN3_SP6_c0.t1, ESY9_g42691_DN3_SP0_c0.t1
OG0011819	AL7G33600	ESY9_g43273_DN3_SP0_c0.t1
OG0011820	AL7G33500	ESY9_g43291_DN3_SP0_c0.t1
OG0011821	AL7G33490	ESY9_g43299_DN3_SP1_c0.t1
