Orthogroup	Arabidopsis_lyrata_Rawat	Noccaea_praecox
OG0009939	AL4G29260	Np006G344000
OG0009940	AL4G29240	Np006G344040
OG0009941	AL8G18390	Np001G042340
OG0009942	AL8G18570, AL8G18730	Np001G042490
OG0009943	AL8G19670	Np001G042980, Np001G043010
OG0009944	AL6G43750	Np003G177870
OG0009945	AL6G43910	Np006G340530, Np003G177950
OG0009946	AL6G43980, AL6G44000	Np003G178010
OG0009947	AL6G44650	Np003G178680
OG0009948	AL6G44720	Np003G178740
OG0009949	AL6G46500	Np003G181430
OG0009950	AL6G46610	Np003G181520, Np003G181530
OG0009951	AL6G47480	Np003G182630
OG0009952	AL6G47830	Np003G183200
OG0009954	AL6G48100	Np003G183570
OG0009955	AL6G48130	Np003G183600
OG0009956	AL6G48180	Np003G183640
OG0009957	AL6G48670	Np003G184600
OG0009958	AL8G15390	Np001G039730
OG0009959	AL8G14030	Np001G038210
OG0009960	AL8G13570, AL8G13610	Np001G037740
OG0009961	AL8G13430	Np001G037350
OG0009962	AL8G13420	Np001G037330
OG0009963	AL8G12410	Np001G036100
OG0009965	AL8G11790	Np001G034970, Np001G034980
OG0009967	AL8G11270	Np001G033510
OG0009968	AL4G47570, AL7G17990	Np006G320620
OG0009969	AL8G10320	Np001G032110
OG0009970	AL8G10290	Np001G032140
OG0009971	AL8G10510	Np001G031550
OG0009972	AL9U11910	Np005G307420
OG0009973	AL3G37930	Np007G384460
OG0009974	AL7G13820	Np005G268770
OG0009975	AL9U10380	Np005G308660
OG0009976	AL5G35260	Np001G057310
OG0009977	AL7G43170	Np005G309330
OG0009978	AL7G42800	Np005G307060
OG0009979	AL7G42150	Np005G305960
OG0009980	AL7G41540	Np005G304840
OG0009981	AL7G41100	Np005G304230
OG0009982	AL3G35600, AL7G43520, AL5G19540	Np007G381530
OG0009983	AL7G50200	Np005G316220
OG0009984	AL7G50190	Np005G316310
OG0009985	AL7G50170	Np005G316350
OG0009986	AL7G49830	Np005G316780
OG0009987	AL7G49770	Np005G316800
OG0009988	AL4G36240	Np006G334610
OG0009989	AL7G48080	Np005G319310
OG0009990	AL7G47680	Np005G319830
OG0009991	AL7G47260	Np005G320170
OG0009992	AL6G43450	Np003G177500
OG0009993	AL4G47630	Np006G320570
OG0009994	AL4G47200	Np006G321030
OG0009995	AL4G46920	Np006G321430
OG0009996	AL4G46890	Np006G321460
OG0009997	AL4G46240	Np006G322370
OG0009998	AL4G46200	Np006G322420
OG0009999	AL4G46090	Np006G322570
OG0010000	AL4G45520	Np006G323080
OG0010001	AL4G45490	Np006G323110
OG0010002	AL4G44970	Np006G323660
OG0010003	AL4G44670	Np006G324210
OG0010004	nbis-gene-1163	Np006G324450
OG0010005	AL4G44370	Np006G324600
OG0010006	AL4G44360	Np006G324620
OG0010007	AL4G44030	Np006G325000
OG0010008	AL4G44010	Np006G325030
OG0010009	AL3G54110, AL3G54090	Np007G371560
OG0010010	AL4G42850	Np006G326210
OG0010011	AL4G42630	Np006G326470
OG0010012	AL4G42620	Np006G326480
OG0010013	AL4G42500	Np006G326600
OG0010015	AL4G41780	Np006G327480
OG0010016	AL4G41730	Np006G327530
OG0010017	AL4G41710	Np006G327550
OG0010018	AL4G41680	Np006G327580
OG0010019	AL4G40430	Np006G329030
OG0010020	AL4G40490	Np006G328960
OG0010021	AL5G39280	Np001G062440
OG0010022	AL4G40140	Np006G329590
OG0010023	AL4G40030	Np006G329770
OG0010024	AL4G39630	Np006G330010
OG0010025	AL4G39570	Np006G330090
OG0010026	AL6G11360	Np003G126240
OG0010027	AL6G11370	Np003G126250
OG0010028	AL6G11640	Np003G126590
OG0010029	AL6G11850	Np003G126810
OG0010030	AL6G11950	Np003G126900
OG0010031	AL6G12160	Np003G127070
OG0010032	AL6G12570	Np003G127430
OG0010033	AL6G12650	Np003G127520
OG0010034	AL6G12700	Np003G127590
OG0010035	AL6G12740	Np003G127630
OG0010036	AL6G12970	Np003G127930
OG0010037	AL6G12980	Np003G127940
OG0010038	AL6G13450	Np003G128360
OG0010039	AL6G13540	Np003G128430
OG0010040	AL6G30860	Np003G147320
OG0010041	AL6G31100	Np003G147620
OG0010042	AL6G31070	Np003G147590
OG0010043	AL6G31650	Np003G148330
OG0010044	AL6G31660	Np003G148340
OG0010046	AL6G31760	Np003G148440
OG0010047	AL6G32020	Np003G148730
OG0010048	AL6G32030	Np003G148760
OG0010049	AL6G26870	Np003G142990
OG0010050	AL6G32260	Np003G149010
OG0010051	AL6G32410	Np003G149170
OG0010052	AL6G32630	Np003G149480
OG0010054	AL7G48630	Np005G318570
OG0010055	AL6G33610	Np003G150680
OG0010056	AL8G37350	Np003G151400
OG0010057	AL8G37180	Np003G151670
OG0010058	AL8G37060	Np003G151810
OG0010059	AL71U10010, AL8G36650	Np003G152210
OG0010060	AL8G36110	Np003G152790
OG0010061	AL1G41470	Np004G210760
OG0010062	AL8G35220	Np002G093430, Np003G153870
OG0010063	nbis-gene-2205	Np001G006220
OG0010064	AL8G40390	Np001G048810
OG0010065	AL8G40410	Np001G006090
OG0010066	AL8G40460	Np001G006050
OG0010067	AL8G31270	Np003G159300
OG0010068	AL8G41220	Np001G005170
OG0010069	AL8G41450	Np001G004840
OG0010070	AL8G41650	Np001G004690
OG0010071	AL8G41730	Np001G004560
OG0010072	AL8G42430	Np001G003780, Np001G060040
OG0010073	AL8G42610	Np001G003580
OG0010074	AL8G42630	Np001G003560
OG0010075	AL8G43260	Np001G002800
OG0010076	AL8G43330	Np001G002770
OG0010077	AL8G44150	Np001G001830
OG0010078	AL8G44330	Np001G001600
OG0010079	AL8G44400	Np001G001540
OG0010080	AL8G44430	Np001G001520
OG0010081	AL8G44440	Np001G001510
OG0010082	nbis-gene-2218	Np001G001150
OG0010083	AL5G27160, AL8G45080	Np001G000700
OG0010084	AL8G45140	Np001G000490
OG0010085	AL5G31840	Np001G053160
OG0010086	AL8G45680	Np001G000070
OG0010088	AL6G52790	Np003G189130
OG0010089	AL6G52840	Np003G189160
OG0010090	AL1G30700	Np004G237560
OG0010091	AL6G52130	Np003G188800, Np007G383170
OG0010092	AL6G51900	Np003G187930
OG0010093	AL6G51420	Np003G187430
OG0010094	AL6G51000	Np003G187000
OG0010095	AL6G50940	Np003G186940
OG0010096	AL6G50770	Np003G186780
OG0010097	AL6G50490	Np003G186450
OG0010098	AL6G50320	Np003G186210
OG0010099	AL6G49830	Np003G185610
OG0010100	AL6G49750	Np003G185530
OG0010101	AL6G49710	Np003G185450
OG0010102	AL6G49680	Np003G185420
OG0010103	AL6G49650	Np003G185380
OG0010104	AL6G49310	Np003G185070
OG0010105	AL390U10010	Np007G377670
OG0010106	AL4G29040	Np009G431710, Np006G345630
OG0010107	AL4G28970	Np006G349800, Np008G428030
OG0010108	AL4G27780	Np006G356690
OG0010109	AL4G27990	Np006G357000
OG0010110	AL80U10060, AL4G27290	Np006G355860
OG0010111	AL4G27060	Np006G355570
OG0010112	AL4G26410	Np006G354780, Np006G348130
OG0010113	AL4G26180	Np006G354490, Np006G348560
OG0010114	AL4G25610	Np006G347030, Np001G049700, Np006G353750
OG0010115	AL4G25240	Np006G353070, Np006G347730
OG0010116	AL4G24780	Np006G352010
OG0010118	AL4G23500	Np006G360050
OG0010119	AL4G23100	Np006G359580
OG0010120	AL4G21590	Np006G359290
OG0010121	AL4G21930	Np006G358960
OG0010122	nbis-gene-1020	Np006G358910
OG0010123	AL4G22040	Np006G358840
OG0010124	AL4G22470	Np005G316910, Np006G358370
OG0010125	AL4G22480	Np005G316930, Np005G316920, Np006G358360
OG0010126	AL4G22490	Np005G316880, Np005G316940, Np006G358270
OG0010127	AL4G21290, AL128U10030	Np006G360900
OG0010128	AL4G19990	Np006G361840
OG0010129	AL1G14590	Np007G420310, Np003G162730
OG0010130	AL4G19700	Np007G396100, Np006G362110
OG0010131	AL4G18860	Np006G362760
OG0010132	AL7G25340	Np005G277990
OG0010133	AL3G10220	Np007G425320
OG0010134	AL3G19610	Np007G414400
OG0010135	AL6G10130	Np003G124980
OG0010136	AL4G39480	Np006G330180
OG0010137	AL4G39350, nbis-gene-937	Np006G330300, Np006G330340
OG0010138	AL7G26560	Np005G279290
OG0010139	AL7G26500	Np005G279220
OG0010140	AL3G10990	Np007G424490
OG0010141	AL3G12220	Np007G423010
OG0010142	AL3G12810	Np007G422500
OG0010143	AL3G12830	Np007G422480
OG0010144	AL3G13380	Np007G421850
OG0010145	AL3G13450	Np007G421720
OG0010146	AL3G13550	Np007G421620
OG0010147	AL3G13660	Np007G421540
OG0010148	AL3G14330	Np007G420740
OG0010149	AL3G14470	Np007G420520
OG0010150	nbis-gene-657	Np007G420060
OG0010151	AL3G16420	Np007G418360
OG0010152	AL3G17770	Np007G416630
OG0010153	AL3G17790	Np007G416620
OG0010154	AL3G18040, AL3G18070, AL3G18090, AL159U10010	Np007G416280
OG0010155	AL3G18160	Np007G416210
OG0010156	AL3G18310	Np007G416010
OG0010157	AL3G19140	Np007G415020
OG0010158	AL3G19340	Np007G414710
OG0010159	AL8G38820	Np001G007910
OG0010160	AL3G19750	Np007G414280
OG0010161	AL4G37550	Np006G332720
OG0010162	AL4G37390	Np006G333010
OG0010163	AL4G37350	Np006G333060
OG0010164	AL463U10010, AL4G36860	Np006G333710
OG0010165	AL5G36040	Np001G058400
OG0010166	AL4G36330	Np006G334480
OG0010167	AL4G36070	Np006G334890
OG0010168	AL4G32550	Np006G339180
OG0010170	AL4G33060	Np006G338250
OG0010171	AL4G33480	Np006G337760
OG0010172	AL4G33500	Np006G337750
OG0010173	AL4G33640	Np006G337600
OG0010174	AL4G34710	Np006G336710, Np006G336720
OG0010175	AL4G35180, AL4G35170	Np006G335900
OG0010176	AL4G35080	Np006G336080
OG0010178	AL1G16620	Np004G253100
OG0010179	AL4G35990	Np006G335010
OG0010180	AL1G27530	Np004G240890
OG0010181	AL1G27590	Np004G240830
OG0010182	AL1G28970	Np004G239410
OG0010183	AL1G29840	Np004G238480
OG0010184	AL1G30040	Np004G238310
OG0010185	AL6G31610	Np003G148290
OG0010186	AL1G30480	Np004G237780
OG0010187	AL1G31120	Np004G237050
OG0010188	AL1G31200	Np004G236970
OG0010189	AL1G31810	Np004G236440
OG0010190	AL1G32020	Np004G236130
OG0010191	AL1G32270	Np004G235970
OG0010192	AL1G32670	Np004G235550
OG0010193	AL1G32710	Np004G235490
OG0010194	AL1G32720	Np004G235480
OG0010195	AL1G32800	Np004G235440
OG0010196	AL1G32890	Np004G235410
OG0010197	AL1G33410	Np004G235020
OG0010198	AL1G33760	Np004G234720
OG0010199	AL1G33780	Np004G234710
OG0010200	AL1G33870	Np004G234590
OG0010201	AL1G34110	Np004G234300
OG0010202	AL1G34850	Np004G233590
OG0010203	AL1G34870	Np004G233520
OG0010204	AL2G37950	Np002G074530
OG0010205	AL1G36200	Np004G231890
OG0010206	AL1G36390	Np004G231320
OG0010207	AL1G36470	Np004G231220
OG0010208	AL1G36690	Np004G230930, Np004G230860
OG0010209	AL1G37020	Np004G230550
OG0010210	AL2G29910	Np002G085200
OG0010211	AL1G37650	Np004G229450
OG0010212	AL1G38620	Np004G227330
OG0010213	AL1G39110	Np004G225990
OG0010215	AL1G39410	Np004G225180
OG0010216	AL1G39650	Np004G208890
OG0010217	AL1G39770	Np004G209060
OG0010218	AL2G27040	Np002G089750
OG0010219	AL1G40110	Np004G209450
OG0010220	AL1G40360	Np004G209680
OG0010222	AL1G40790	Np004G210020
OG0010223	AL7G28540	Np005G281900
OG0010224	AL7G28070	Np005G281240
OG0010225	nbis-gene-1782	Np004G225360, Np005G281200
OG0010226	nbis-gene-1779	Np005G281110
OG0010227	AL7G27950	Np003G187970, Np005G281100
OG0010228	AL7G27320	Np005G280270
OG0010229	AL4G16700	Np006G364050
OG0010230	AL4G15100	Np006G365570
OG0010231	AL4G14970	Np006G365650
OG0010232	AL4G14460	Np006G366220, Np006G366140
OG0010233	AL4G14270	Np006G366320
OG0010235	AL4G13790	Np006G366720
OG0010237	AL4G13740	Np006G366750
OG0010238	AL4G13680	Np006G366780
OG0010239	AL3G48200, nbis-gene-948	Np006G368090
OG0010240	AL4G10860	Np006G370100
OG0010241	AL4G10260	Np006G371030
OG0010242	AL1G27200	Np004G241240
OG0010243	AL1G27110	Np004G241360
OG0010244	AL1G26740	Np004G241740
OG0010245	AL1G26330	Np004G242260
OG0010246	AL1G26150	Np004G242470
OG0010247	AL1G25780	Np004G242890
OG0010248	AL1G25090	Np004G243830, Np004G243950, Np004G243760
OG0010249	AL1G25100	Np004G243750
OG0010250	AL1G24860	Np004G244170
OG0010251	AL1G23660	Np004G245540
OG0010252	AL1G22400	Np006G334780, Np004G247230
OG0010253	AL1G22180	Np004G247440
OG0010254	AL1G22000	Np004G247590
OG0010255	AL1G21880	Np004G247710
OG0010256	AL1G21510	Np004G248000
OG0010257	AL1G21280	Np004G248280
OG0010258	AL1G20090	Np004G249590
OG0010259	AL1G19980	Np004G249700
OG0010260	AL1G19590	Np004G250080
OG0010262	AL1G19240	Np004G250420
OG0010263	AL1G17810	Np004G251870
OG0010264	AL1G16800	Np005G313890, Np004G252920
OG0010265	AL1G16470	Np004G253270
OG0010266	AL4G47760	Np003G177830
OG0010267	AL1G15660	Np004G254130, Np004G257250, Np004G254090, Np004G254120, Np004G257260
OG0010268	AL1G15290	Np004G254480
OG0010269	AL1G15260	Np004G254510
OG0010270	AL1G14970	Np004G254880
OG0010271	AL1G14960	Np004G254890
OG0010272	AL1G14570	Np004G255330
OG0010273	AL1G14510	Np004G255390
OG0010274	AL1G14150	Np004G255780
OG0010275	AL1G13960	Np004G255930
OG0010276	AL1G13610	Np004G256320
OG0010277	AL1G13580, AL8G18130, AL7G25630, AL1G64620	Np004G256360
OG0010278	AL1G13120	Np004G256790
OG0010279	AL1G13350	Np004G256580
OG0010280	AL1G13400	Np004G256530
OG0010281	AL1G12820	Np004G257100
OG0010282	AL1G12450	Np004G257410
OG0010283	AL1G12010	Np001G014050
OG0010284	AL1G11780	Np001G035060, Np004G257980
OG0010285	AL1G11810	Np004G257940
OG0010286	AL1G10960	Np004G258890
OG0010287	AL6G24610	Np003G140820
OG0010288	AL6G24940	Np003G141140
OG0010289	AL6G25500	Np003G141650
OG0010290	AL6G26460	Np003G142530
OG0010291	AL6G26300	Np003G142370
OG0010292	AL6G27440	Np003G143580
OG0010293	AL6G27680	Np003G143800
OG0010294	AL6G27670	Np003G143790
OG0010295	AL6G27760	Np003G143910
OG0010296	AL6G28270	Np003G144390
OG0010297	AL6G28370	Np003G144480
OG0010298	AL6G28740	Np003G145000
OG0010299	AL3G13860	Np007G421300
OG0010300	AL6G29540	Np003G145850
OG0010301	AL6G30360	Np003G146860
OG0010302	AL6G30720	Np003G147180
OG0010303	AL7G18160	Np005G263510
OG0010304	AL6G40140	Np001G015460
OG0010305	AL6G40500	Np001G015630
OG0010307	AL6G40770	Np001G015800
OG0010308	AL6G40790	Np001G015820
OG0010309	AL8G23130	Np001G016400
OG0010310	AL8G23110	Np001G016420
OG0010311	AL8G22610	Np001G016740
OG0010312	AL8G22960	Np001G016520
OG0010314	AL3G18670	Np007G415520
OG0010315	AL6G24280	Np003G140500
OG0010316	AL6G17170	Np003G132720
OG0010317	AL7G20560	Np004G204010
OG0010318	AL6G16530	Np003G132000
OG0010319	AL6G16470	Np003G131780
OG0010320	AL6G16320	Np003G131650
OG0010321	nbis-gene-1470	Np003G130760
OG0010322	AL6G15590	Np003G130690
OG0010323	AL6G15460	Np003G130570
OG0010324	AL6G15290	Np003G130420
OG0010326	AL6G15130	Np003G130270
OG0010327	AL6G15040	Np003G130010
OG0010328	AL6G15030	Np003G130000
OG0010329	AL6G14690	Np003G129720
OG0010330	AL6G14700	Np003G129730
OG0010331	AL6G37820	Np001G013510
OG0010332	AL6G36830	Np001G012520
OG0010333	AL6G36160	Np001G011880
OG0010334	AL6G36040	Np001G011800
OG0010335	AL6G36120	Np001G011860
OG0010336	AL6G35460	Np001G011250
OG0010337	AL6G35350	Np001G011190
OG0010338	AL6G35200	Np001G011010
OG0010339	AL6G34830	Np001G010690
OG0010340	AL6G34210	Np001G010020
OG0010341	AL8G37550	Np001G009810
OG0010342	AL8G38120	Np001G009210
OG0010343	AL8G38270	Np001G008950
OG0010344	AL8G39070	Np001G007590
OG0010345	AL8G39350	Np001G007330
OG0010346	AL8G39380	Np001G007280
OG0010347	AL8G39680	Np001G007030
OG0010348	AL8G34370	Np003G154730
OG0010349	AL5G31820	Np001G053150
OG0010350	AL5G31350	Np001G052630
OG0010351	AL5G31040	Np001G052440
OG0010352	nbis-gene-1345	Np001G052410
OG0010353	AL5G30540	Np001G051810
OG0010354	AL5G29500	Np001G050680
OG0010355	AL5G28760, AL5G28840	Np001G050070
OG0010356	AL5G28580	Np001G049920
OG0010357	AL5G28060	Np001G049210
OG0010358	AL5G27980	Np001G049050
OG0010359	AL5G27890	Np001G048780
OG0010360	AL5G27600	Np001G048240
OG0010361	AL5G27300	Np001G047930
OG0010362	AL5G27100	Np001G047660
OG0010364	AL5G23450	Np001G044700
OG0010365	AL5G22790, AL5G22870	Np001G044290
OG0010366	AL5G22730	Np001G044210
OG0010367	AL5G22070	Np001G043720
OG0010368	AL5G21950	Np001G043680
OG0010369	AL5G21540	Np001G043570
OG0010370	AL2G26460	Np002G091090
OG0010372	AL2G27070	Np002G089700
OG0010373	AL2G26950	Np002G090370
OG0010374	AL2G27480	Np002G088880
OG0010375	AL2G27550	Np002G088830
OG0010376	AL2G27750	Np002G088340
OG0010377	AL2G27640	Np002G088500, Np002G088530
OG0010378	AL2G28040	Np002G087670
OG0010379	AL2G28260	Np002G087530
OG0010380	AL2G28310	Np002G087400
OG0010381	AL2G28480	Np002G087230
OG0010382	AL2G29510	Np002G085640
OG0010383	AL2G30600	Np002G084160
OG0010384	AL2G30810	Np002G083920
OG0010385	AL2G31340	Np002G083460
OG0010386	AL2G31860	Np002G082790
OG0010387	AL60U10020, AL2G38640, AL60U10050	Np002G073550
OG0010388	AL2G38260, AL2G38330	Np002G073940
OG0010389	AL2G38030, AL2G38020	Np002G074440
OG0010390	AL142U10030, AL2G37830	Np002G074710
OG0010391	AL2G37600	Np002G075010
OG0010392	AL5G31940	Np001G053300
OG0010393	AL2G37330	Np002G075300
OG0010394	AL2G37260	Np002G075430
OG0010395	AL1G32920	Np004G235380
OG0010396	AL2G35090	Np002G078270
OG0010397	AL2G34020	Np002G079660
OG0010398	AL2G33980	Np002G079720
OG0010399	AL2G33680	Np002G080180
OG0010400	AL2G33630	Np002G080230
OG0010401	AL2G33430	Np002G080830
OG0010402	AL2G33310	Np002G081010
OG0010403	AL2G33200	Np002G081120
OG0010404	AL2G32800	Np002G081590
OG0010405	AL2G32720	Np002G081680
OG0010407	AL2G32710	Np002G081690
OG0010408	AL2G32020	Np002G082590
OG0010409	AL2G39550	Np002G072610
OG0010410	AL2G40010	Np002G072200
OG0010411	AL2G40390	Np002G071680
OG0010412	AL2G40750	Np002G071210
OG0010413	AL2G40810	Np002G071140
OG0010414	AL2G40990	Np002G070940
OG0010415	AL2G41310	Np002G070660
OG0010416	AL2G41420	Np002G070520
OG0010417	AL8G30830	Np003G160320
OG0010418	AL3G24880	Np007G408010
OG0010419	AL3G25100	Np007G407820
OG0010420	AL3G25550	Np007G407260
OG0010421	AL3G26600	Np007G405790
OG0010422	AL3G26760	Np007G405600
OG0010423	AL3G26810	Np007G405560
OG0010424	AL3G26850	Np007G405470
OG0010425	AL3G27120	Np007G405050
OG0010426	AL6G31620	Np003G148300
OG0010427	AL3G27650	Np007G404470
OG0010428	AL3G27820	Np007G404140, Np007G404080
OG0010429	AL3G28110	Np007G403530
OG0010430	AL3G28320	Np007G402860
OG0010431	AL3G29140	Np007G390710
OG0010432	AL7G39080	Np005G301300
OG0010433	AL3G30400	Np007G392500
OG0010435	AL3G31080	Np007G393290
OG0010436	AL3G31490	Np007G394070
OG0010437	AL3G31630	Np001G038880, Np007G394250
OG0010438	AL3G31680	Np007G394300
OG0010439	AL3G31810	Np007G394510
OG0010440	AL3G31940	Np007G394690
OG0010441	AL3G32170	Np007G395040
OG0010442	AL3G32320	Np007G395260
OG0010443	AL3G32350	Np007G395370
OG0010444	AL3G32440	Np007G395580
OG0010445	AL1G56860	Np004G198140
OG0010446	AL5G40450, AL3G33090	Np007G396960
OG0010447	AL3G33120	Np007G397020
OG0010448	AL3G33350	Np007G397570
OG0010449	AL3G33360	Np007G397580
OG0010450	AL1G58070	Np004G196720, Np007G398300
OG0010451	AL3G33870	Np007G398850
OG0010452	AL3G33890	Np007G398890
OG0010453	AL3G33900	Np007G398920
OG0010454	AL3G33950	Np007G399150
OG0010455	AL3G33960	Np007G399160
OG0010456	AL3G34160	Np007G400200
OG0010457	AL3G34350	Np012G436880, Np011G436200
OG0010459	AL3G34560	Np007G380330
OG0010460	AL249U10010, AL3G35010	Np007G380810
OG0010461	AL662U10020, AL3G35570	Np007G381520
OG0010462	AL3G35840	Np007G382050
OG0010463	nbis-gene-751, nbis-gene-752	Np007G382340, Np007G382280
OG0010464	AL3G36070, AL3G36050	Np007G382390
OG0010465	AL3G36280	Np007G382590
OG0010466	AL3G37100	Np007G383590
OG0010467	AL3G39760	Np007G386820
OG0010468	AL3G37320	Np007G383890
OG0010469	AL3G37350	Np007G383910
OG0010470	AL57U10010, AL3G37450	Np007G383980
OG0010471	AL3G37680	Np007G384110
OG0010472	AL3G37860	Np007G384310
OG0010473	AL242U10020, AL3G38180	Np007G384790
OG0010474	AL3G38930	Np007G385690
OG0010475	AL3G39020	Np007G385880
OG0010476	AL3G39770	Np007G386830
OG0010477	AL3G41590	Np007G388120
OG0010478	AL3G44110	Np007G389950
OG0010479	AL3G46480	Np007G379040
OG0010480	AL3G47290	Np007G378150
OG0010483	AL3G52590	Np007G377370
OG0010484	AL3G49660	Np007G376620
OG0010485	AL3G49680	Np007G376600
OG0010486	AL3G49870, AL3G49850	Np007G376440
OG0010487	AL3G50110	Np007G376130
OG0010488	AL3G51660	Np007G374590
OG0010489	AL3G48720	Np007G373270
OG0010490	AL3G48690	Np007G373240
OG0010491	AL3G48550	Np007G373030
OG0010492	AL3G48440	Np007G372850
OG0010494	AL3G48010	Np007G372470
OG0010495	AL7G23470	Np005G275700
OG0010496	AL3G47890	Np007G372380
OG0010497	AL3G53340	Np007G372130
OG0010498	AL3G53600	Np007G371930
OG0010499	AL3G53620	Np007G371900
OG0010500	AL1G64550	Np004G190100
OG0010501	AL1G64430	Np004G190180
OG0010502	AL1G63760	Np004G190760
OG0010503	AL9U11200	Np005G307940
OG0010504	AL1G59550	Np004G195380
OG0010505	AL5G31950	Np001G053310
OG0010506	AL1G58650	Np004G196220
OG0010507	AL1G59110	Np004G195750
OG0010508	AL1G58400	Np004G196380
OG0010509	AL1G58170	Np004G196620
OG0010510	AL1G58130	Np004G196650
OG0010511	nbis-gene-273, AL851U10010	Np004G196810
OG0010512	AL1G56890	Np004G198120
OG0010513	AL1G55510	Np004G198990
OG0010514	AL1G55930	Np004G198580
OG0010515	AL1G55200	Np004G199300
OG0010516	AL1G55030	Np004G199590, Np004G199580
OG0010517	AL1G54700	Np004G199870
OG0010520	AL4G30540	Np006G341890
OG0010521	AL4G30500	Np006G341940
OG0010522	AL5G32580	Np001G053920
OG0010523	AL5G32620	Np001G053950
OG0010524	AL5G32630	Np001G053970
OG0010525	AL5G32830	Np001G054250
OG0010526	AL5G32850	Np001G054270
OG0010527	AL5G33110	Np001G054580
OG0010528	AL5G33680	Np001G055130
OG0010529	AL5G33690	Np001G055140
OG0010530	AL6G31450	Np003G148120
OG0010531	AL5G33730	Np001G055210
OG0010532	AL5G34100	Np001G055990
OG0010533	AL5G34010	Np001G055630, Np001G055500, Np001G055880
OG0010534	AL5G34080	Np001G055980
OG0010535	AL5G34420	Np001G056340
OG0010536	AL5G34500	Np001G056400
OG0010537	AL5G34970	Np001G056890
OG0010538	AL5G32370	Np001G053750
OG0010539	AL5G35420	Np001G057450
OG0010540	AL5G35730	Np001G057770
OG0010541	AL5G35900	Np001G058060
OG0010542	AL5G36170	Np001G058580
OG0010543	AL5G36190	Np001G058630
OG0010544	AL5G36370	Np001G058830
OG0010546	AL5G38260	Np001G061350
OG0010547	AL5G38270	Np001G061340
OG0010548	AL5G38360	Np001G061400
OG0010549	AL5G40310	Np001G063430
OG0010550	AL5G40330	Np001G063460
OG0010551	AL5G40490	Np001G063670, Np006G334750
OG0010552	AL5G40890	Np001G064240
OG0010553	AL5G35390	Np001G057440
OG0010554	AL5G41730	Np001G064900
OG0010555	AL5G41810	Np001G065040
OG0010556	AL5G42720	Np001G066220
OG0010558	AL5G43450	Np001G066960
OG0010559	AL5G43470	Np001G066970
