Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_glauca
OG0008959	AL6G50150	Cg003G078890, Cg003G095060
OG0008960	AL6G49860	Cg003G094780, Cg003G079220
OG0008961	AL6G49840	Cg003G079240, Cg003G094760
OG0008962	AL4G29000	Cg005G173300
OG0008963	AL8G16270	Cg008G319770
OG0008964	AL8G16290	Cg008G319750
OG0008965	AL8G16680, AL484U10020	Cg008G319380
OG0008966	AL8G16750	Cg008G319220
OG0008967	AL4G28960	Cg005G173340
OG0008968	nbis-gene-1068, AL569U10010	Cg005G173530
OG0008969	AL4G28890	Cg005G173410
OG0008970	AL4G28350	Cg005G173820
OG0008971	AL4G28410	Cg005G173760
OG0008972	AL4G28000	Cg005G174100
OG0008974	AL4G27900	Cg005G174190
OG0008975	AL1G64610	Cg006G194000
OG0008977	AL4G26660	Cg005G175240
OG0008978	AL4G26510	Cg005G175390
OG0008979	AL4G26300	Cg005G175570
OG0008980	AL4G25860	Cg005G175830, Cg005G175380
OG0008981	AL4G25580	Cg005G176010
OG0008982	AL4G25130	Cg005G176610, Cg005G176550
OG0008983	AL4G25070, AL346U10010	Cg005G176590
OG0008984	AL4G23960	Cg005G177590
OG0008985	AL4G23620	Cg005G177880
OG0008986	AL4G23600, AL146U10010	Cg005G177900
OG0008987	AL4G23440	Cg005G178140
OG0008988	AL4G23410	Cg005G178170
OG0008989	AL4G23150	Cg005G178530
OG0008990	AL4G23110	Cg005G178590
OG0008991	AL4G21650	Cg005G178900
OG0008992	AL4G21800	Cg005G179030
OG0008993	AL4G22030	Cg005G179250
OG0008994	AL4G22560	Cg005G179720
OG0008995	AL4G22570	Cg005G179730
OG0008996	AL4G21140	Cg005G181530
OG0008997	AL4G21250	Cg005G181230
OG0008998	AL4G21320	Cg005G181100
OG0008999	AL4G21490	Cg005G180430
OG0009000	AL6G47180, AL4G20980	Cg005G181610
OG0009001	AL4G19310	Cg005G185000
OG0009002	AL4G17420	Cg005G187230
OG0009003	AL4G17410	Cg005G187240, Cg005G185840
OG0009004	AL7G25290	Cg001G013220
OG0009005	AL7G25320	Cg001G013260
OG0009006	AL7G25720	Cg001G013620
OG0009007	AL3G10730	Cg004G116630
OG0009008	AL3G10710	Cg004G116610
OG0009009	AL3G10700	Cg004G116600
OG0009010	AL3G10470	Cg004G116350
OG0009011	AL3G10480	Cg004G116360
OG0009012	AL3G10340	Cg004G116240
OG0009013	nbis-gene-1776	Cg001G014330
OG0009014	AL7G25870	Cg001G013730
OG0009015	AL7G26030	Cg001G013860
OG0009016	AL3G11140	Cg004G117040
OG0009017	AL3G11420	Cg004G117320
OG0009018	AL3G11910	Cg004G117670
OG0009019	AL3G11980	Cg004G117750
OG0009020	AL3G12260	Cg004G118010
OG0009021	AL3G12360	Cg004G118100
OG0009022	AL3G12580	Cg004G118240
OG0009023	AL3G12750	Cg004G118310
OG0009024	AL3G12760	Cg004G118320
OG0009025	AL3G13090	Cg005G166380, Cg004G118590
OG0009026	AL3G13430, AL3G13440	Cg004G119360
OG0009027	AL3G13900	Cg004G119680
OG0009028	AL3G13970	Cg004G119760
OG0009029	AL3G13980	Cg004G119770
OG0009030	AL3G14260	Cg004G119930
OG0009031	AL3G14430	Cg004G120080
OG0009032	AL3G14670	Cg004G120260
OG0009033	AL3G14730	Cg004G120300
OG0009034	AL3G14790	Cg004G120340
OG0009035	AL3G15180	Cg004G120580
OG0009037	AL3G15600	Cg004G120940
OG0009038	AL3G16320	Cg004G121470
OG0009039	AL3G16340	Cg004G121490
OG0009040	AL3G16930	Cg004G122000
OG0009041	AL3G17180	Cg004G122220
OG0009042	AL3G17540	Cg004G122490
OG0009043	AL3G17730	Cg004G122690
OG0009044	AL3G18020	Cg004G122940
OG0009045	AL3G18320	Cg004G123160
OG0009046	AL516U10010, AL8G21990	Cg008G311210, Cg008G309360
OG0009047	AL3G18600	Cg004G123370
OG0009048	AL3G18630	Cg008G309980, Cg008G311770
OG0009049	AL3G18650	Cg004G123420
OG0009050	AL3G19300	Cg004G124020
OG0009051	AL4G18970	Cg005G185410
OG0009052	AL3G38880	Cg007G268500
OG0009053	AL3G19420	Cg004G124120
OG0009054	AL3G19480	Cg004G124160
OG0009055	AL1G53320	Cg006G203160
OG0009056	AL4G38390	Cg005G165530
OG0009057	AL4G38330	Cg005G165600
OG0009058	AL4G38270	Cg005G165650
OG0009059	AL4G38190	Cg005G165740
OG0009060	AL4G38150	Cg005G165800
OG0009061	AL4G37940	Cg005G165930
OG0009062	AL4G37170	Cg005G166560
OG0009063	AL4G37150	Cg005G166570
OG0009064	AL4G36930	Cg005G166730
OG0009065	AL4G36530	Cg005G167050
OG0009066	AL4G36810	Cg005G166820
OG0009067	AL4G36430	Cg005G167130
OG0009068	AL4G36030	Cg005G167570
OG0009069	AL2G26800	Cg007G268100
OG0009070	AL4G36010	Cg005G167590
OG0009071	AL4G32220	Cg005G170430
OG0009072	AL4G32310	Cg005G170370
OG0009073	AL4G32330	Cg005G170350
OG0009074	nbis-gene-1356	Cg002G054040
OG0009075	AL4G32650, nbis-gene-627	Cg005G170060
OG0009076	AL4G32820	Cg005G169900
OG0009077	AL4G33140	Cg005G169620
OG0009078	AL4G33390	Cg005G169460
OG0009079	AL4G33740	Cg005G169140
OG0009080	AL4G34800	Cg005G168580
OG0009081	AL4G34810	Cg005G168570
OG0009082	AL4G35880	Cg005G167700
OG0009083	AL4G35870	Cg005G167720
OG0009084	AL4G35040	Cg005G168350
OG0009085	AL4G35760	Cg005G167820
OG0009086	AL96U10060, AL4G35560, AL4G35520	Cg005G168020
OG0009087	AL4G35510	Cg005G168030
OG0009088	AL4G31920	Cg005G170740
OG0009089	AL1G27330	Cg006G230640
OG0009090	AL1G27350	Cg006G230620
OG0009091	AL1G27500	Cg006G230450
OG0009092	AL1G27560	Cg006G230390
OG0009093	AL1G27680	Cg006G230290
OG0009094	AL1G27770	Cg006G230240
OG0009095	AL1G28130	Cg006G229920
OG0009097	AL1G28550	Cg006G229550
OG0009098	AL1G28670	Cg006G229460
OG0009099	AL1G28700	Cg006G229430
OG0009100	AL1G29050	Cg006G229090
OG0009101	AL1G29460	Cg006G228740
OG0009102	AL1G29630, AL8G26820	Cg006G228610
OG0009103	AL1G29650	Cg006G228590
OG0009104	AL1G29970	Cg006G228340
OG0009105	AL1G30560	Cg006G227840
OG0009106	AL1G31020	Cg006G227460
OG0009108	AL1G31070	Cg006G227410
OG0009109	AL1G31090	Cg006G227390
OG0009110	AL1G31620	Cg006G226970
OG0009111	AL1G32650	Cg006G226050
OG0009112	AL1G32660	Cg006G226040
OG0009113	AL1G33030	Cg006G225760
OG0009115	AL1G34140	Cg006G224900
OG0009116	AL5G35250	Cg002G052340
OG0009117	AL1G35100	Cg006G224110
OG0009118	AL1G35440	Cg006G223980
OG0009119	AL1G35460	Cg006G223970
OG0009120	AL1G36240	Cg006G223220
OG0009121	AL1G36250	Cg006G223210
OG0009122	AL1G36660	Cg006G222800
OG0009123	AL1G37120	Cg006G222520
OG0009124	AL1G37240	Cg006G222400
OG0009125	AL1G37480	Cg006G222110
OG0009126	AL1G38430	Cg006G221440
OG0009127	AL1G38610, AL1G41130	Cg006G221250
OG0009128	AL1G38960	Cg006G221030
OG0009129	AL1G39070	Cg006G220930
OG0009130	AL2G28450	Cg007G269570
OG0009131	AL1G39270	Cg006G220730
OG0009132	AL1G39470	Cg006G220600
OG0009133	AL1G39550	Cg006G220490
OG0009134	AL1G39560	Cg006G220480
OG0009135	AL1G39860	Cg006G220180
OG0009136	AL1G39890	Cg006G220160
OG0009137	AL1G40120	Cg006G219860
OG0009138	AL1G40190	Cg006G219830
OG0009139	AL1G40470	Cg006G219550
OG0009140	AL1G40740	Cg006G219280
OG0009141	AL7G28970	Cg001G016600
OG0009142	AL8G23550	Cg003G091860
OG0009143	AL7G28720	Cg001G016370
OG0009144	AL7G28400	Cg001G016050
OG0009145	AL7G28290	Cg001G015940
OG0009146	AL4G16610	Cg005G188360
OG0009148	AL4G16200	Cg005G188950
OG0009149	AL4G16270	Cg005G188900
OG0009150	AL4G14980	Cg005G189920
OG0009151	AL4G14600	Cg005G190130
OG0009152	AL4G14020	Cg005G190750
OG0009153	AL4G13820	Cg005G191010
OG0009154	AL4G13260	Cg005G191370
OG0009155	AL4G12980	Cg005G191590
OG0009156	AL5G31930	Cg002G055360
OG0009157	AL4G12100	Cg005G192210
OG0009158	AL4G11970	Cg005G192360
OG0009159	AL4G11170	Cg005G193020
OG0009160	AL4G10560	Cg005G193510
OG0009161	AL4G10210	Cg005G193820
OG0009162	AL1G27070	Cg006G230840
OG0009163	AL1G26790	Cg006G231100
OG0009164	AL1G26600	Cg006G231270
OG0009165	AL1G26080	Cg006G231770
OG0009166	AL1G26050	Cg006G231800
OG0009167	AL1G25810	Cg006G232010
OG0009168	AL1G24980	Cg006G232640
OG0009169	AL1G25060	Cg006G232610
OG0009170	AL1G24630	Cg006G232940
OG0009171	AL1G23680	Cg006G233550
OG0009172	AL1G22980	Cg006G234090
OG0009173	AL1G22860	Cg006G234210
OG0009174	AL1G22490	Cg006G234550
OG0009175	AL1G21690	Cg006G235200
OG0009176	AL1G21660	Cg006G235230
OG0009177	AL1G21520	Cg006G235320
OG0009178	AL1G21010	Cg006G235740
OG0009179	AL1G20430	Cg006G236160
OG0009180	AL1G20520	Cg006G236070
OG0009181	AL1G20050	Cg006G236530
OG0009182	AL1G19810	Cg006G236750
OG0009184	AL1G19570	Cg006G236970
OG0009185	AL1G19410	Cg006G237070
OG0009186	AL6G31420	Cg008G300390
OG0009187	AL1G19260	Cg006G237190
OG0009188	AL1G19210	Cg006G237240
OG0009189	AL1G19000	Cg006G237460
OG0009190	AL1G19010	Cg006G237450
OG0009191	AL1G19030	Cg006G237430
OG0009192	AL1G19050	Cg006G237410
OG0009193	AL1G18930	Cg006G237530
OG0009194	AL1G18860	Cg006G237590
OG0009195	AL1G18360	Cg006G238080
OG0009196	AL1G18740	Cg006G237710
OG0009197	AL1G17850	Cg006G238390
OG0009198	AL1G17580	Cg006G238710
OG0009199	AL1G17340	Cg006G238950
OG0009200	AL1G16480	Cg006G239740
OG0009201	AL1G16420	Cg006G239820
OG0009202	AL1G16290	Cg006G239920
OG0009203	AL1G16240	Cg006G239960
OG0009204	AL1G15940	Cg006G240210
OG0009205	AL1G15700	Cg006G240530
OG0009206	AL1G15190	Cg006G240930
OG0009207	AL1G15150	Cg006G240960
OG0009208	AL1G15040	Cg006G241090
OG0009209	AL2G41320	Cg007G281320
OG0009210	AL1G14680	Cg006G241420
OG0009211	AL1G14550	Cg006G241560
OG0009212	AL1G14500	Cg006G241610
OG0009213	AL1G14190	Cg006G241890
OG0009214	AL1G13910	Cg006G242160
OG0009215	AL1G13620	Cg006G242430
OG0009216	AL1G12970	Cg006G242930
OG0009217	AL1G12540	Cg006G243270
OG0009218	AL1G12470	Cg006G243340
OG0009219	AL1G12200	Cg006G243580
OG0009220	AL1G11900	Cg006G243810
OG0009221	AL1G11800	Cg006G243900
OG0009222	AL1G11600	Cg006G244100
OG0009223	AL1G11500	Cg006G244190
OG0009224	AL1G11440	Cg006G244270
OG0009225	AL1G11290	Cg006G244400
OG0009226	AL1G11210	Cg006G244470
OG0009227	AL1G11140	Cg006G244540
OG0009228	AL1G10810	Cg006G244830
OG0009229	AL6G52940	Cg014G333110, Cg003G076470
OG0009230	AL1G10220	Cg006G245310
OG0009231	AL1G10080	Cg006G245410
OG0009232	AL6G24620	Cg008G294090
OG0009233	AL6G24680	Cg008G294150
OG0009234	AL6G24910	Cg008G294380
OG0009235	AL6G24770	Cg008G294260
OG0009236	AL6G25690	Cg008G295130
OG0009237	AL6G25740	Cg008G295180
OG0009238	AL6G25840	Cg008G295250
OG0009239	AL6G26490	Cg008G295920
OG0009240	AL6G26260	Cg008G295700
OG0009241	AL6G26080	Cg008G295500
OG0009242	AL6G26620	Cg008G296070
OG0009243	AL6G27030	Cg008G296440
OG0009244	AL6G27110	Cg008G296510
OG0009245	AL6G27710	Cg008G296960
OG0009246	AL6G27770	Cg008G297020
OG0009247	AL6G28090	Cg008G297300
OG0009248	AL6G28260	Cg008G297490
OG0009249	AL6G28670	Cg008G297870
OG0009250	AL6G29320	Cg008G298460
OG0009251	AL6G30260	Cg008G299280
OG0009252	AL6G30320	Cg008G299350
OG0009253	AL6G30760	Cg008G299720
OG0009254	AL6G30770	Cg008G299730
OG0009255	AL6G39590	Cg008G307020
OG0009256	AL6G40780	Cg008G307700
OG0009257	AL8G22670	Cg008G308900, Cg008G310550
OG0009258	AL8G23330	Cg008G308080
OG0009259	AL8G22420, AL8G22450	Cg008G310720, Cg008G309080
OG0009260	AL8G22200	Cg008G310970, Cg008G309210
OG0009261	AL8G22150	Cg008G309240, Cg008G311010
OG0009263	AL6G24170	Cg008G293690
OG0009264	AL6G16940	Cg008G287650
OG0009265	AL6G16960	Cg008G287670
OG0009267	AL6G24440	Cg008G293950
OG0009268	AL6G16810	Cg008G287520
OG0009269	AL6G16770	Cg008G287490
OG0009270	AL6G23960	Cg008G293500
OG0009271	AL6G16270	Cg008G287070
OG0009272	AL6G16260	Cg008G287060
OG0009273	AL6G16020	Cg008G286870
OG0009274	AL6G15950	Cg008G286810
OG0009275	AL6G15740	Cg008G286630
OG0009276	AL6G15250	Cg008G286200
OG0009277	AL6G15080, AL6G14330	Cg008G286090
OG0009278	AL6G15050	Cg008G286060
OG0009279	AL6G14710	Cg008G285860
OG0009280	AL6G14480	Cg008G285640
OG0009281	AL6G37290	Cg008G305260
OG0009282	AL6G37650	Cg008G305480
OG0009283	AL6G37330	Cg008G305300
OG0009284	AL6G37070	Cg008G305040
OG0009285	AL6G36910	Cg008G304880
OG0009286	AL6G36810	Cg008G304730
OG0009288	AL6G36600	Cg008G304580
OG0009289	AL6G36310	Cg008G304350
OG0009290	AL6G36230	Cg008G304290
OG0009291	AL5G35850	Cg002G051810
OG0009292	AL6G36180	Cg008G304250
OG0009293	AL6G35980	Cg008G304110
OG0009294	AL6G35260	Cg008G303600
OG0009295	AL6G34770	Cg008G303220
OG0009296	AL6G34670	Cg008G303140
OG0009297	AL6G34600	Cg008G303050
OG0009298	AL6G34570	Cg008G303020
OG0009299	AL6G34340	Cg008G302880
OG0009300	AL8G37800	Cg003G108860
OG0009301	AL8G38530	Cg003G109490
OG0009302	AL8G38660	Cg003G109630
OG0009303	AL8G39870	Cg003G110680
OG0009304	AL5G27490	Cg002G058880
OG0009305	AL8G40040	Cg003G110840
OG0009306	AL8G35050	Cg003G106370
OG0009307	AL8G34570	Cg007G249940, Cg003G105980
OG0009308	AL5G31710	Cg002G055550
OG0009309	AL5G31640	Cg002G055600
OG0009310	AL5G31620	Cg002G055620
OG0009311	AL5G31450	Cg002G055780
OG0009313	AL5G30810	Cg002G056190
OG0009314	AL5G30680	Cg002G056320
OG0009315	AL5G29960	Cg002G056920
OG0009316	AL5G29910	Cg002G056940
OG0009317	AL5G29890	Cg002G056960
OG0009318	AL5G29440	Cg002G057260
OG0009319	AL5G29010	Cg002G057640
OG0009320	AL5G28610	Cg002G057810
OG0009321	AL5G28260	Cg002G058190
OG0009322	AL5G28000	Cg002G058390
OG0009323	AL5G27870	Cg002G058490
OG0009324	AL5G27800	Cg002G058560
OG0009325	AL5G27320	Cg002G059000
OG0009326	AL5G27210	Cg002G059100
OG0009327	AL5G26570	Cg002G059760
OG0009328	AL5G22530	Cg002G063580
OG0009329	AL5G21010	Cg002G066270
OG0009330	AL7G18480	Cg001G007220
OG0009331	AL5G20530	Cg002G066050
OG0009332	AL2G25830	Cg007G267210
OG0009333	AL2G25860	Cg007G267230
OG0009334	AL2G27490	Cg007G268770
OG0009335	AL2G27770	Cg007G269050
OG0009336	AL2G27650	Cg007G268940
OG0009337	AL2G28090	Cg007G269320
OG0009338	AL2G28350	Cg007G269690
OG0009339	AL2G28430	Cg007G269590
OG0009340	AL2G28610	Cg007G269830
OG0009341	AL4G19660	Cg005G183510
OG0009342	AL2G29070	Cg007G270200
OG0009343	AL2G29080	Cg007G270220, Cg007G270210
OG0009344	AL2G29240	Cg007G270430
OG0009345	AL2G29780	Cg007G270820
OG0009346	AL2G30120	Cg007G271140
OG0009347	AL2G30770	Cg007G271680
OG0009348	AL1G12770, AL2G30920	Cg007G271820
OG0009349	AL2G31210	Cg007G272040
OG0009350	AL2G31470	Cg007G272270
OG0009351	AL2G31540	Cg007G272330
OG0009352	AL2G31820	Cg007G272600
OG0009353	AL2G31890	Cg007G272670
OG0009354	AL2G31900	Cg007G272680
OG0009355	AL2G31910	Cg007G272690
OG0009356	AL2G38580	Cg007G278860
OG0009357	AL2G37470	Cg007G277940
OG0009358	AL2G37390	Cg007G277880
OG0009359	AL2G37150	Cg007G277680
OG0009360	AL3G35290	Cg004G138240
OG0009361	AL2G37080	Cg007G277580
OG0009362	AL2G37010	Cg007G277510
OG0009363	AL2G35670	Cg007G276240
OG0009364	AL2G35120	Cg007G275690
OG0009365	AL2G34840	Cg007G275420
OG0009366	AL2G34820	Cg007G275400
OG0009367	AL2G34400	Cg007G274990
OG0009368	AL2G34360	Cg007G274960
OG0009369	AL2G34340	Cg007G274940
OG0009370	AL2G33650	Cg007G274270
OG0009371	AL2G33340	Cg007G273980
OG0009372	AL1G30680	Cg006G227760
OG0009373	AL2G33280	Cg007G273920
OG0009374	AL2G33250	Cg007G273890
OG0009375	AL2G33130	Cg007G273790
OG0009376	AL8G36760	Cg003G107920
OG0009377	AL2G32760	Cg007G273450
OG0009378	AL2G32330	Cg007G273130
OG0009379	AL2G32280	Cg007G273090
OG0009380	AL2G32220	Cg007G273020
OG0009381	AL2G32140	Cg007G272930
OG0009382	AL2G31980	Cg007G272750
OG0009383	AL2G38710	Cg007G279040, Cg007G278970
OG0009384	nbis-gene-615, AL60U10070	Cg007G279090
OG0009385	AL2G38790	Cg007G279120
OG0009386	AL2G38990	Cg007G279250
OG0009387	AL2G39020	Cg007G279290
OG0009388	AL2G39060	Cg007G279330
OG0009389	AL2G39190	Cg007G279440
OG0009390	AL2G39380	Cg007G279620
OG0009391	AL2G39580	Cg007G279820
OG0009392	AL2G40420	Cg007G280370
OG0009393	AL2G40440	Cg007G280390
OG0009394	AL2G40540	Cg007G280490
OG0009395	AL2G40930	Cg007G280710
OG0009396	AL2G41270	Cg007G281280
OG0009397	AL2G41370	Cg007G281370
OG0009398	AL2G41560	Cg007G281560
OG0009399	AL2G41580	Cg007G281590
OG0009400	AL2G41710	Cg007G281710
OG0009401	AL3G24480	Cg004G128520
OG0009402	AL3G24680	Cg004G128750
OG0009403	AL3G24780	Cg004G128830
OG0009404	AL3G24800	Cg004G128850
OG0009405	AL3G25020	Cg004G129070
OG0009406	AL3G25210	Cg004G129210
OG0009407	AL3G25450	Cg004G129400
OG0009408	AL3G25800	Cg004G129640
OG0009409	AL3G26540	Cg004G130370
OG0009410	AL3G26590	Cg004G130400
OG0009411	AL3G26680	Cg004G130490
OG0009412	AL3G26770	Cg004G130560
OG0009413	AL3G26890	Cg004G130680
OG0009414	AL3G27030	Cg004G130830
OG0009415	AL3G27050	Cg004G130850
OG0009416	AL3G27420	Cg004G131210
OG0009417	AL3G27450	Cg004G131240
OG0009418	AL3G27470	Cg004G131260
OG0009419	AL3G28340	Cg004G132090
OG0009420	AL3G28440	Cg004G132170
OG0009421	AL3G28460	Cg004G132190
OG0009422	AL3G28500	Cg004G132220
OG0009424	AL3G28810	Cg004G132500
OG0009425	AL3G28850	Cg004G132540
OG0009426	AL3G28910	Cg004G132590
OG0009427	AL3G29720	Cg004G133250
OG0009428	AL3G29810	Cg004G133310
OG0009429	AL3G29820	Cg004G133320
OG0009430	AL3G30240	Cg004G133690
OG0009431	AL3G30350	Cg004G133810
OG0009432	AL3G30360	Cg004G133820
OG0009433	AL6G52730	Cg003G076640, Cg014G332930
OG0009434	AL3G30740	Cg004G134160
OG0009435	AL3G31210	Cg004G134610
OG0009436	AL3G31470	Cg004G134890
OG0009437	AL3G31670	Cg004G135040
OG0009438	AL3G31890	Cg004G135240
OG0009439	AL3G31930	Cg004G135280
OG0009440	AL3G32330	Cg004G135630
OG0009442	AL3G32910	Cg004G136200
OG0009443	AL3G32920	Cg004G136210
OG0009444	AL3G33470	Cg004G136700
OG0009445	AL3G33620	Cg004G136770
OG0009446	AL3G34040	Cg004G137190
OG0009447	AL219U10020, AL3G34170	Cg004G137310
OG0009449	AL3G34380	Cg004G137440
OG0009450	AL3G34830	Cg004G137830
OG0009452	AL3G35790	Cg004G138690
OG0009453	AL3G36540	Cg004G139520
OG0009454	AL3G36740	Cg004G139660
OG0009455	AL3G37260	Cg004G140160
OG0009456	AL3G38070	Cg004G140930
OG0009457	AL3G38090	Cg004G140940
OG0009458	AL3G41050, AL26U10030, AL3G41020, AL123U10010, AL26U10060, AL3G40880	Cg004G143000
OG0009459	AL8G25720	Cg003G097910
OG0009460	AL3G44140	Cg004G146660
OG0009461	AL3G44070	Cg004G146600
OG0009462	AL3G44860	Cg004G147320
OG0009463	AL3G45250	Cg004G147660
OG0009464	AL3G45260	Cg004G147670
OG0009465	AL3G45410	Cg004G147910
OG0009466	AL6G22670	Cg008G292360
OG0009467	AL3G47460	Cg004G151360
OG0009468	AL3G47470	Cg004G151410
OG0009469	AL3G47510	Cg004G151440
OG0009471	AL3G50080	Cg004G153090
OG0009472	AL3G50310	Cg004G153450
OG0009473	AL3G50430	Cg004G153490
OG0009474	AL3G50930	Cg004G153990
OG0009475	AL3G51830	Cg004G154690
OG0009476	AL3G52830	Cg004G155370
OG0009477	AL3G48710	Cg004G155860
OG0009478	AL3G53260	Cg004G156670
OG0009479	AL3G53270	Cg004G156680
OG0009480	AL3G53330	Cg004G156730
OG0009481	AL3G53470	Cg004G156830
OG0009482	nbis-gene-912	Cg004G157240
OG0009483	AL1G64100, AL1G64240	Cg006G194320
OG0009484	AL1G63330	Cg006G194960
OG0009485	AL1G63160	Cg006G195090
OG0009486	AL1G62770	Cg006G195460
OG0009487	AL1G62450	Cg006G195820
OG0009488	AL1G62430	Cg006G195840
OG0009489	AL1G62060	Cg006G196180
OG0009491	AL1G61340	Cg006G196710
OG0009492	AL1G61220	Cg006G196820
OG0009493	AL1G60670	Cg006G197340
OG0009494	AL1G58640	Cg006G198870
OG0009495	AL1G58970	Cg006G198580
OG0009496	AL1G58020	Cg006G199400
OG0009497	AL1G57750	Cg006G199580
OG0009498	AL1G57600	Cg006G199630
OG0009499	AL6G24330	Cg008G293850
OG0009500	AL1G57180	Cg006G199890
OG0009501	AL1G56960	Cg006G200040
OG0009502	AL1G56930	Cg006G200070
OG0009503	AL5G45420	Cg002G044030
OG0009504	AL1G55890	Cg006G200600
OG0009505	AL1G55860	Cg006G200660
OG0009506	AL1G55790	Cg006G200700
OG0009507	AL4G30640	Cg005G171940
OG0009508	AL4G30580, AL270U10010	Cg005G172020
OG0009509	AL4G30370	Cg005G172200
OG0009510	AL5G32390	Cg002G054940
OG0009511	AL5G32650	Cg002G054720
OG0009512	AL5G32720	Cg002G054640
OG0009513	AL5G33640	Cg002G053840
OG0009514	AL5G34070	Cg002G053420
OG0009515	AL5G34030	Cg002G053460
OG0009516	AL5G34410	Cg002G053060
OG0009517	AL5G34830	Cg002G052690
OG0009519	AL5G35150	Cg002G052460
OG0009520	AL5G35190	Cg002G052410
OG0009521	AL5G32120	Cg002G055180
OG0009522	AL5G35210	Cg004G123780
OG0009523	AL8G19350	Cg008G317230
OG0009524	AL5G35760	Cg002G051900
OG0009525	AL5G35750	Cg002G051910
OG0009526	AL4G36190	Cg005G167390
OG0009527	AL5G35870	Cg002G051800
OG0009528	AL5G36030	Cg002G051620
OG0009529	AL5G36510	Cg002G051140
OG0009530	AL5G37250	Cg002G050360
OG0009531	AL5G37270	Cg002G050340
OG0009532	AL5G37520	Cg002G050120
OG0009533	AL5G37620	Cg002G050000
OG0009534	AL5G38370	Cg002G049350
OG0009535	AL5G38450	Cg002G049300
OG0009536	AL5G38540	Cg002G049210
OG0009537	AL5G39650	Cg002G048310
OG0009538	AL5G39830	Cg002G048150
OG0009539	AL5G39890	Cg002G048100
OG0009540	AL5G40570	Cg002G047550
OG0009541	AL5G40900	Cg002G047430
OG0009542	AL5G41180	Cg002G047170
OG0009543	AL5G41380	Cg002G047040
OG0009544	AL6G34890	Cg008G303270
OG0009545	AL5G42820	Cg002G046070
OG0009546	AL5G42830	Cg002G046060
OG0009547	AL5G43000	Cg002G045910
OG0009548	AL5G43370	Cg002G045630
OG0009549	AL5G43520	Cg002G045490
OG0009550	AL5G43550	Cg002G045470
OG0009551	AL5G44000	Cg002G045110
OG0009552	AL5G45210	Cg002G044220
OG0009553	AL5G45220	Cg002G044210
OG0009554	AL5G45940	Cg002G043600
OG0009555	AL5G46050	Cg002G043510
OG0009556	AL5G46110	Cg002G043450
OG0009557	AL5G43150	Cg002G045790
OG0009558	AL9U12000	Cg025G336100
OG0009559	AL1G60820	Cg006G197220
OG0009561	AL1G56820	Cg006G200160
OG0009563	AL5G38610	Cg002G049130
OG0009564	AL8G44830, AL8G44820	Cg003G115150
OG0009565	AL8G14840	Cg008G321200
OG0009567	AL7G26750	Cg001G014480
OG0009568	AL4G34880	Cg005G168510
OG0009569	AL1G65950	Cg005G168050
OG0009570	AL4G39150	Cg005G164850
OG0009572	AL2G32400	Cg007G273200
OG0009573	AL7G24560	Cg001G012620
OG0009574	AL7G17480	Cg001G006370
OG0009575	AL7G18390	Cg001G007160
OG0009576	nbis-gene-35	Cg006G241050
OG0009577	AL1G19320, AL1G19330	Cg006G237140
OG0009578	AL1G19600	Cg006G236930
OG0009579	nbis-gene-60	Cg006G236050
OG0009580	AL1G21500	Cg006G235340
OG0009583	AL1G27960	Cg006G230090
OG0009584	AL3G43410	Cg004G145940
OG0009585	AL2G31020	Cg007G271850
OG0009586	AL2G27420	Cg007G268690
OG0009587	AL3G52910	Cg004G155270
OG0009588	AL1G54260	Cg006G202020
OG0009589	nbis-gene-650, AL3G13700, AL8G16490, nbis-gene-2011	Cg007G253540
OG0009590	AL7G41090	Cg001G006910
OG0009591	AL6G24200	Cg008G293720
OG0009592	AL6G11400	Cg008G282990
OG0009594	nbis-gene-1447	Cg008G284350
OG0009595	AL7G37170	Cg001G023510
OG0009597	AL1G53370	Cg006G203120
OG0009598	AL1G54100	Cg006G202230
OG0009599	AL1G54350, AL1G54330	Cg006G201980
OG0009601	AL4G26630	Cg005G175270
OG0009602	AL2G13780, AL7G28330	Cg001G015980
OG0009603	AL6G24660	Cg008G294130
OG0009604	AL6G25730	Cg008G295170
OG0009605	AL6G26120	Cg008G295530
OG0009606	AL6G26280	Cg008G295720
OG0009607	AL6G27790	Cg008G297030
OG0009608	AL6G29070	Cg008G298680
OG0009609	AL7G49100	Cg001G041360
OG0009610	AL7G47320	Cg001G042850
OG0009611	AL8G34400	Cg003G105880
OG0009612	AL6G37340	Cg008G305310
OG0009613	AL1041U10010, AL8G38320	Cg003G109320
OG0009614	AL8G38370	Cg003G109360
OG0009615	AL8G44530	Cg003G114890
OG0009618	AL6G42190, AL6G45140, AL3G45880, AL7G35330, AL5G19230, AL6G45130	Cg005G182600, Cg013G330320, Cg009G325680, Cg006G211530
OG0009621	AL4G25750	Cg005G175910
OG0009622	AL5G32100	Cg002G055200
OG0009625	AL8G21570, AL43U10060	Cg008G309960, Cg008G311750
OG0009628	AL1G40780	Cg006G219240
OG0009635	AL3G53870	Cg004G157170
