Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_hirsuta
OG0010221	AL1G40370	CARHR026530
OG0010222	AL1G40790	CARHR026970
OG0010223	AL7G28540	CARHR232040
OG0010224	AL7G28070	CARHR232470
OG0010225	nbis-gene-1782	CARHR232490
OG0010226	nbis-gene-1779	CARHR232590
OG0010227	AL7G27950	CARHR232600
OG0010228	AL7G27320	CARHR233170
OG0010229	AL4G16700	CARHR116200
OG0010230	AL4G15100	CARHR117460
OG0010231	AL4G14970	CARHR117540
OG0010232	AL4G14460	CARHR117930
OG0010233	AL4G14270	CARHR118140
OG0010235	AL4G13790	CARHR263820, CARHR184800
OG0010237	AL4G13740	CARHR114610
OG0010238	AL4G13680	CARHR114640
OG0010239	AL3G48200, nbis-gene-948	CARHR114200
OG0010240	AL4G10860	CARHR112650
OG0010241	AL4G10260	CARHR112020
OG0010242	AL1G27200	CARHR015650
OG0010243	AL1G27110	CARHR015580
OG0010244	AL1G26740	CARHR015260
OG0010245	AL1G26330	CARHR014890
OG0010246	AL1G26150	CARHR014690
OG0010247	AL1G25780	CARHR014310
OG0010248	AL1G25090	CARHR013710
OG0010249	AL1G25100	CARHR013720
OG0010250	AL1G24860	CARHR013550
OG0010251	AL1G23660	CARHR012630
OG0010252	AL1G22400	CARHR011570
OG0010253	AL1G22180	CARHR011370
OG0010254	AL1G22000	CARHR011220
OG0010255	AL1G21880	CARHR011120
OG0010256	AL1G21510	CARHR010830
OG0010257	AL1G21280	CARHR010620
OG0010258	AL1G20090	CARHR009540
OG0010259	AL1G19980	CARHR009440
OG0010260	AL1G19590	CARHR009020
OG0010261	AL1G19420	CARHR008890
OG0010262	AL1G19240	CARHR008730
OG0010263	AL1G17810	CARHR007410
OG0010264	AL1G16800	CARHR006490
OG0010265	AL1G16470	CARHR006070
OG0010266	AL4G47760	CARHR143520
OG0010267	AL1G15660	CARHR005270
OG0010268	AL1G15290	CARHR004940
OG0010269	AL1G15260	CARHR054160, CARHR054150, CARHR004920
OG0010270	AL1G14970	CARHR004680
OG0010271	AL1G14960	CARHR004670
OG0010272	AL1G14570	CARHR004240
OG0010273	AL1G14510	CARHR004180
OG0010274	AL1G14150	CARHR003840
OG0010275	AL1G13960	CARHR003690
OG0010276	AL1G13610	CARHR003350
OG0010277	AL1G13580, AL8G18130, AL7G25630, AL1G64620	CARHR003320
OG0010278	AL1G13120	CARHR002960
OG0010279	AL1G13350	CARHR003120
OG0010280	AL1G13400	CARHR003170
OG0010281	AL1G12820	CARHR005920, CARHR002620
OG0010282	AL1G12450	CARHR002330
OG0010283	AL1G12010	CARHR001960
OG0010284	AL1G11780	CARHR001750
OG0010285	AL1G11810	CARHR001790
OG0010286	AL1G10960	CARHR000910
OG0010287	AL6G24610	CARHR199450
OG0010288	AL6G24940	CARHR199080
OG0010289	AL6G25500	CARHR198580
OG0010290	AL6G26460	CARHR197720
OG0010291	AL6G26300	CARHR197870
OG0010292	AL6G27440	CARHR196730
OG0010293	AL6G27680	CARHR196520
OG0010294	AL6G27670	CARHR196530
OG0010295	AL6G27760	CARHR196430
OG0010296	AL6G28270	CARHR195990
OG0010297	AL6G28370	CARHR195920
OG0010298	AL6G28740	CARHR195530
OG0010299	AL3G13860	CARHR078080
OG0010300	AL6G29540	CARHR194750
OG0010301	AL6G30360	CARHR193990
OG0010302	AL6G30720	CARHR193700
OG0010303	AL7G18160	CARHR241460
OG0010304	AL6G40140	CARHR185700
OG0010305	AL6G40500	CARHR185100
OG0010307	AL6G40770	CARHR185310
OG0010308	AL6G40790	CARHR185330
OG0010309	AL8G23130	CARHR182110
OG0010310	AL8G23110	CARHR182130
OG0010311	AL8G22610	CARHR182640
OG0010312	AL8G22960	CARHR182240
OG0010313	AL8G21420	CARHR183510
OG0010314	AL3G18670	CARHR082020
OG0010315	AL6G24280	CARHR199770
OG0010316	AL6G17170	CARHR206130
OG0010317	AL7G20560	CARHR239400, CARHR034820
OG0010318	AL6G16530	CARHR206750, CARHR206760
OG0010319	AL6G16470	CARHR207130
OG0010320	AL6G16320	CARHR207010
OG0010321	nbis-gene-1470	CARHR207490
OG0010322	AL6G15590	CARHR207590
OG0010323	AL6G15460	CARHR207690
OG0010324	AL6G15290	CARHR207840
OG0010325	AL6G15200	CARHR207920
OG0010326	AL6G15130	CARHR207950
OG0010327	AL6G15040	CARHR208040
OG0010328	AL6G15030	CARHR208070
OG0010329	AL6G14690	CARHR208280
OG0010330	AL6G14700	CARHR208270
OG0010331	AL6G37820	CARHR187540
OG0010332	AL6G36830	CARHR188320
OG0010333	AL6G36160	CARHR188880
OG0010334	AL6G36040	CARHR188950
OG0010335	AL6G36120	CARHR188900
OG0010336	AL6G35460	CARHR189480
OG0010337	AL6G35350	CARHR189540
OG0010338	AL6G35200	CARHR189670
OG0010339	AL6G34830	CARHR189940
OG0010340	AL6G34210	CARHR190490
OG0010341	AL8G37550	CARHR274610
OG0010342	AL8G38120	CARHR275200
OG0010343	AL8G38270	CARHR275330
OG0010344	AL8G39070	CARHR276030
OG0010345	AL8G39350	CARHR276250
OG0010346	AL8G39380	CARHR276280
OG0010347	AL8G39680	CARHR276500
OG0010348	AL8G34370	CARHR272070
OG0010349	AL5G31820	CARHR160980
OG0010350	AL5G31350	CARHR160530
OG0010351	AL5G31040	CARHR160350
OG0010352	nbis-gene-1345	CARHR160340
OG0010353	AL5G30540	CARHR159900
OG0010354	AL5G29500	CARHR158690
OG0010355	AL5G28760, AL5G28840	CARHR158000
OG0010356	AL5G28580	CARHR157890
OG0010357	AL5G28060	CARHR157400
OG0010358	AL5G27980	CARHR157330
OG0010359	AL5G27890	CARHR157240
OG0010360	AL5G27600	CARHR156970
OG0010361	AL5G27300	CARHR156700
OG0010362	AL5G27100	CARHR156490
OG0010363	AL5G24450	CARHR149900
OG0010364	AL5G23450	CARHR150990
OG0010365	AL5G22790, AL5G22870	CARHR151500
OG0010366	AL5G22730	CARHR151580
OG0010367	AL5G22070	CARHR152720
OG0010368	AL5G21950	CARHR049880
OG0010369	AL5G21540	CARHR148440, CARHR108980
OG0010370	AL2G26460	CARHR060360
OG0010371	AL2G26210	CARHR060110
OG0010372	AL2G27070	CARHR060920
OG0010373	AL2G26950	CARHR060620
OG0010374	AL2G27480	CARHR061370
OG0010375	AL2G27550	CARHR061430
OG0010376	AL2G27750	CARHR061620
OG0010377	AL2G27640	CARHR061540
OG0010378	AL2G28040	CARHR061870
OG0010379	AL2G28260	CARHR062040
OG0010380	AL2G28310	CARHR062100
OG0010381	AL2G28480	CARHR062250
OG0010382	AL2G29510	CARHR063330
OG0010383	AL2G30600	CARHR064320
OG0010384	AL2G30810	CARHR064500
OG0010385	AL2G31340	CARHR291020
OG0010386	AL2G31860	CARHR065050
OG0010387	AL60U10020, AL2G38640, AL60U10050	CARHR071760
OG0010388	AL2G38260, AL2G38330	CARHR071490
OG0010390	AL142U10030, AL2G37830	CARHR071130
OG0010391	AL2G37600	CARHR070880
OG0010392	AL5G31940	CARHR161080
OG0010393	AL2G37330	CARHR070640
OG0010394	AL2G37260	CARHR070570
OG0010395	AL1G32920	CARHR020600
OG0010396	AL2G35090	CARHR068510
OG0010397	AL2G34020	CARHR067270
OG0010398	AL2G33980	CARHR067240
OG0010399	AL2G33680	CARHR066960
OG0010400	AL2G33630	CARHR066900
OG0010401	AL2G33430	CARHR066710
OG0010402	AL2G33310	CARHR066580
OG0010403	AL2G33200	CARHR066470
OG0010404	AL2G32800	CARHR066020
OG0010405	AL2G32720	CARHR065940
OG0010406	AL2G32550, AL2G32580	CARHR072900
OG0010407	AL2G32710	CARHR065930
OG0010408	AL2G32020	CARHR065250
OG0010409	AL2G39550	CARHR072760
OG0010410	AL2G40010	CARHR073060
OG0010411	AL2G40390	CARHR073460
OG0010412	AL2G40750	CARHR073820
OG0010413	AL2G40810	CARHR073890
OG0010414	AL2G40990	CARHR074000
OG0010415	AL2G41310	CARHR074280
OG0010416	AL2G41420	CARHR074390
OG0010417	AL8G30830	CARHR268640
OG0010418	AL3G24880	CARHR087730
OG0010419	AL3G25100	CARHR045420, CARHR087900
OG0010420	AL3G25550	CARHR088320
OG0010421	AL3G26600	CARHR089210
OG0010422	AL3G26760	CARHR089390
OG0010423	AL3G26810	CARHR089340
OG0010424	AL3G26850	CARHR089290
OG0010425	AL3G27120	CARHR089750
OG0010426	AL6G31620	CARHR192760
OG0010427	AL3G27650	CARHR090240
OG0010428	AL3G27820	CARHR090380
OG0010429	AL3G28110	CARHR090590
OG0010430	AL3G28320	CARHR090750
OG0010431	AL3G29140	CARHR091570
OG0010432	AL7G39080	CARHR290730
OG0010433	AL3G30400	CARHR092670
OG0010435	AL3G31080	CARHR093240
OG0010436	AL3G31490	CARHR093610
OG0010437	AL3G31630	CARHR093700
OG0010438	AL3G31680	CARHR093740
OG0010439	AL3G31810	CARHR093880
OG0010440	AL3G31940	CARHR094010
OG0010441	AL3G32170	CARHR094200
OG0010442	AL3G32320	CARHR094350
OG0010443	AL3G32350	CARHR094380
OG0010444	AL3G32440	CARHR094490
OG0010445	AL1G56860	CARHR039530
OG0010446	AL5G40450, AL3G33090	CARHR095110
OG0010447	AL3G33120	CARHR095130
OG0010448	AL3G33350	CARHR095360
OG0010449	AL3G33360	CARHR095370
OG0010450	AL1G58070	CARHR040440
OG0010451	AL3G33870	CARHR095760
OG0010452	AL3G33890	CARHR095780
OG0010453	AL3G33900	CARHR095790
OG0010454	AL3G33950	CARHR095860
OG0010455	AL3G33960	CARHR095870
OG0010456	AL3G34160	CARHR096170, CARHR096150
OG0010457	AL3G34350	CARHR096290
OG0010458	AL3G34410	CARHR096340
OG0010459	AL3G34560	CARHR096470
OG0010460	AL249U10010, AL3G35010	CARHR096890
OG0010461	AL662U10020, AL3G35570	CARHR097420
OG0010462	AL3G35840	CARHR097670
OG0010463	nbis-gene-751, nbis-gene-752	CARHR097810
OG0010464	AL3G36070, AL3G36050	CARHR097850
OG0010466	AL3G37100	CARHR098620
OG0010467	AL3G39760	CARHR100410
OG0010468	AL3G37320	CARHR098880
OG0010469	AL3G37350	CARHR098900
OG0010470	AL57U10010, AL3G37450	CARHR098950
OG0010471	AL3G37680	CARHR099060
OG0010472	AL3G37860	CARHR099160
OG0010474	AL3G38930	CARHR099890
OG0010475	AL3G39020	CARHR099990
OG0010476	AL3G39770	CARHR100420
OG0010477	AL3G41590	CARHR101770
OG0010478	AL3G44110	CARHR104010
OG0010479	AL3G46480	CARHR286460
OG0010480	AL3G47290	CARHR105830
OG0010483	AL3G52590	CARHR106660
OG0010484	AL3G49660	CARHR107190
OG0010485	AL3G49680	CARHR107210
OG0010486	AL3G49870, AL3G49850	CARHR107360
OG0010487	AL3G50110	CARHR293590
OG0010488	AL3G51660	CARHR108970
OG0010489	AL3G48720	CARHR109960
OG0010490	AL3G48690	CARHR109990
OG0010491	AL3G48550	CARHR110140, CARHR110150
OG0010492	AL3G48440	CARHR110250
OG0010493	AL3G48260	CARHR110380
OG0010494	AL3G48010	CARHR110580
OG0010495	AL7G23470	CARHR236720
OG0010496	AL3G47890	CARHR110690
OG0010497	AL3G53340	CARHR110900
OG0010498	AL3G53600	CARHR111130
OG0010499	AL3G53620	CARHR111140
OG0010500	AL1G64550	CARHR046000
OG0010501	AL1G64430	CARHR045890
OG0010502	AL1G63760	CARHR045370
OG0010503	AL9U11200	CARHR218470
OG0010504	AL1G59550	CARHR041800
OG0010505	AL5G31950	CARHR161090
OG0010506	AL1G58650	CARHR040970
OG0010507	AL1G59110	CARHR041380
OG0010508	AL1G58400	CARHR040810
OG0010509	AL1G58170	CARHR040540
OG0010510	AL1G58130	CARHR040480
OG0010511	AL851U10010	CARHR039580
OG0010512	AL1G56890	CARHR039570
OG0010513	AL1G55510	CARHR038760
OG0010514	AL1G55930	CARHR039090
OG0010515	AL1G55200	CARHR284500
OG0010516	AL1G55030	CARHR038020
OG0010517	AL1G54700	CARHR037770
OG0010518	AL7G42430	CARHR175500
OG0010520	AL4G30540	CARHR128660
OG0010521	AL4G30500	CARHR128620
OG0010522	AL5G32580	CARHR161670
OG0010523	AL5G32620	CARHR161770
OG0010524	AL5G32630	CARHR161790
OG0010525	AL5G32830	CARHR161990
OG0010526	AL5G32850	CARHR162020
OG0010527	AL5G33110	CARHR162230
OG0010528	AL5G33680	CARHR162780
OG0010529	AL5G33690	CARHR162770
OG0010530	AL6G31450	CARHR192940
OG0010531	AL5G33730	CARHR162820
OG0010532	AL5G34100	CARHR163080
OG0010533	AL5G34010	CARHR162980
OG0010534	AL5G34080	CARHR163100
OG0010535	AL5G34420	CARHR163400
OG0010536	AL5G34500	CARHR163480
OG0010537	AL5G34970	CARHR163870
OG0010538	AL5G32370	CARHR161510
OG0010539	AL5G35420	CARHR164270
OG0010540	AL5G35730	CARHR164560
OG0010541	AL5G35900	CARHR164760
OG0010542	AL5G36170	CARHR165070
OG0010543	AL5G36190	CARHR165090
OG0010544	AL5G36370	CARHR165250
OG0010545	AL5G36940	CARHR165790
OG0010546	AL5G38260	CARHR167020
OG0010547	AL5G38270	CARHR167030
OG0010548	AL5G38360	CARHR167080
OG0010549	AL5G40310	CARHR168940
OG0010550	AL5G40330	CARHR168960
OG0010551	AL5G40490	CARHR169100
OG0010552	AL5G40890	CARHR169420
OG0010553	AL5G35390	CARHR164260
OG0010554	AL5G41730	CARHR170030
OG0010555	AL5G41810	CARHR170110
OG0010556	AL5G42720	CARHR170810
OG0010558	AL5G43450	CARHR171500
OG0010559	AL5G43470	CARHR171510
OG0010560	AL5G43570	CARHR171610
OG0010561	AL1G53580, AL5G43610, AL1G53590	CARHR171680
OG0010562	AL5G43880	CARHR171850
OG0010563	AL5G44380	CARHR172150
OG0010564	AL5G44460	CARHR172230
OG0010565	AL5G44470	CARHR172240
OG0010566	AL5G44520	CARHR172280
OG0010567	AL5G45300	CARHR172810
OG0010568	AL5G45700	CARHR173210
OG0010570	AL5G46010	CARHR173490
OG0010572	AL1G27370	CARHR015810
OG0010573	AL2G24750	CARHR115910, CARHR024690
OG0010573	AL4G13890, AL4G13900, nbis-gene-962	CARHR072620, CARHR072590
OG0010575	AL5G32610	CARHR161750
OG0010576	AL5G35480	CARHR164330
OG0010577	AL5G39610	CARHR168270
OG0010578	AL4G37770	CARHR135090
OG0010579	AL4G38600	CARHR135830
OG0010580	AL7G21780	CARHR238270
OG0010581	AL7G11300	CARHR247390
OG0010582	AL1G12460	CARHR002350
OG0010583	AL1G15340	CARHR004980, CARHR221140
OG0010585	AL1G18310	CARHR007760
OG0010586	AL1G20070	CARHR009520
OG0010587	AL1G23160	CARHR012290
OG0010589	AL1G35510	CARHR022430
OG0010590	AL2G29790	CARHR063590
OG0010591	AL2G27370	CARHR061280
OG0010592	AL2G26780	CARHR060800
OG0010594	AL5G15200	CARHR147450
OG0010595	AL4G22220	CARHR120690
OG0010596	AL3G40050	CARHR100640
OG0010597	AL3G36260	CARHR097930
OG0010598	AL3G30760	CARHR092990
OG0010599	AL3G26560, AL3G26570	CARHR089190
OG0010600	AL3G25880	CARHR088560
OG0010601	AL3G24390	CARHR087230
OG0010602	AL3G24200	CARHR087060
OG0010603	AL3G20570	CARHR083790
OG0010604	AL3G20050	CARHR083360
OG0010605	AL3G18460	CARHR081840
OG0010608	AL6G14900	CARHR208180
OG0010609	AL6G16580	CARHR206690, CARHR206700
OG0010610	AL4G40360, AL4G13130	CARHR292840
OG0010611	AL4G11200	CARHR112930
OG0010612	nbis-gene-200	CARHR032950
OG0010613	AL7G35160	CARHR225850, CARHR290430
OG0010615	AL7G37200	CARHR224070
OG0010616	AL1G43790	CARHR029490
OG0010617	AL4G28400	CARHR126830
OG0010618	AL6G19610	CARHR204200
OG0010619	AL6G27640, AL6G27630, AL6G27620	CARHR196560
OG0010620	AL1G31740	CARHR183420
OG0010620	AL8G27080	CARHR108840, CARHR183410, CARHR019760
OG0010621	AL6G24510	CARHR199560
OG0010623	AL6G40490	CARHR185090
OG0010624	AL7G22820	CARHR237380
OG0010625	AL5G21890	CARHR150370
OG0010626	AL6G33290	CARHR191270
OG0010627	AL221U10010	CARHR241220
OG0010628	AL6G37790	CARHR187560
OG0010629	AL6G36190	CARHR188860
OG0010630	AL8G39190	CARHR276140
OG0010632	AL1G25600	CARHR014190
OG0010633	nbis-gene-150	CARHR024610, CARHR253970
OG0010634	AL1G52270	CARHR035900
OG0010636	AL5G38150	CARHR216230, CARHR166940
OG0010636	AL5G38170	CARHR216240
OG0010637	AL1G59020	CARHR041280
OG0010638	AL2G32920	CARHR066140
OG0010639	AL300U10010, AL8G20550, AL3G39280	CARHR100140
OG0010640	nbis-gene-933	CARHR112690
OG0010643	AL5G29230, AL5G29210	CARHR158400
OG0010644	AL6G40970	CARHR185460
OG0010645	AL7G37450	CARHR223880
OG0010646	AL8G27550	CARHR266000
OG0010646	AL8G27620, AL8G27610	CARHR266020, CARHR266010
OG0010660	AL7G24390	CARHR235920
OG0010661	AL7G24270	CARHR236040
OG0010662	AL7G23940	CARHR236390
OG0010663	AL7G23070	CARHR237150
OG0010664	AL7G21900	CARHR238160
OG0010665	AL7G21420	CARHR238580
OG0010666	AL7G10090	CARHR149670
OG0010667	AL7G21030	CARHR238950
OG0010668	nbis-gene-1739	CARHR239140
OG0010669	AL7G20600	CARHR239350
OG0010670	AL7G20240	CARHR239670
OG0010671	AL7G19720	CARHR240070
OG0010672	AL7G19170	CARHR240570
OG0010673	AL7G19000	CARHR240740
OG0010674	AL7G18360	CARHR241230
OG0010675	AL7G18520	CARHR241070
OG0010677	AL7G17520	CARHR242000
OG0010678	AL4G34050	CARHR132030
OG0010679	AL7G17120	CARHR242610
OG0010680	AL7G17310	CARHR242200
OG0010681	AL7G16840	CARHR242350
OG0010682	AL2G25840	CARHR059800
OG0010683	AL7G16320	CARHR243180
OG0010684	AL7G16010	CARHR243510
OG0010685	AL6G24420	CARHR199640
OG0010686	AL1G45820	CARHR031050
OG0010687	AL1G46140	CARHR031420
OG0010688	AL7G37600	CARHR223700
OG0010689	nbis-gene-1831	CARHR223640
OG0010690	AL7G37660	CARHR223610
OG0010691	AL7G38190	CARHR223080
OG0010692	AL7G38350, AL7G38400	CARHR222950
OG0010693	AL4G31830	CARHR129980
OG0010693	AL7G38420	CARHR222940
OG0010694	AL7G38520	CARHR222850
OG0010695	AL7G38590	CARHR222770
OG0010696	AL7G38630	CARHR222760
OG0010697	AL1G65880	CARHR289820
OG0010698	AL5G37860	CARHR166630
OG0010699	AL1G65920	CARHR289850
OG0010701	AL1G67180	CARHR054720
OG0010702	AL2G17970	CARHR053990
OG0010703	AL2G18140	CARHR053820, CARHR278220
OG0010704	AL2G17850	CARHR284140
OG0010705	AL2G17160	CARHR053420
OG0010706	AL2G17340	CARHR053590, CARHR053580
OG0010707	AL2G16920	CARHR053240
OG0010708	AL2G16830	CARHR053180
OG0010709	AL2G16780	CARHR053070
OG0010710	AL2G16710	CARHR052990
OG0010711	AL2G16520	CARHR052780
OG0010712	AL2G16490	CARHR052770
OG0010713	AL2G16460	CARHR052750
OG0010714	AL2G16310	CARHR052670
OG0010716	nbis-gene-411	CARHR052270
OG0010717	AL2G15400	CARHR052180
OG0010718	AL2G15090	CARHR051390
OG0010719	AL2G14530	CARHR050670
OG0010720	AL2G14340	CARHR050570
OG0010721	AL2G14150	CARHR050410
OG0010722	AL5G10080	CARHR143680
OG0010723	AL5G10900	CARHR144350
OG0010724	AL5G11420	CARHR144810
OG0010725	AL5G11630	CARHR144980, CARHR215280
OG0010726	AL5G11750	CARHR145020
OG0010727	AL5G11850	CARHR145110
OG0010728	AL5G11950	CARHR145190
OG0010729	AL5G12030	CARHR145260
OG0010730	AL5G13100, AL5G13140	CARHR145730
OG0010731	AL5G14200	CARHR260190, CARHR288520
OG0010732	AL1G25120	CARHR013750
OG0010733	AL5G14710	CARHR147020
OG0010734	AL1G24870	CARHR013560
OG0010735	AL5G14840	CARHR147130
OG0010736	AL5G14960	CARHR147240
OG0010737	AL5G15120	CARHR147360
OG0010738	AL5G17000	CARHR148950
OG0010739	AL5G17060	CARHR149060
OG0010740	AL5G17540	CARHR149650
OG0010741	AL5G17900	CARHR292630
OG0010742	AL5G20170	CARHR153200
OG0010743	AL2G24640	CARHR058730
OG0010744	AL2G22140	CARHR057110
OG0010745	AL2G19340	CARHR056280
OG0010746	AL3G14190	CARHR078390
OG0010747	AL7G43640	CARHR217090
OG0010748	AL2G10040, AL2G10050	CARHR046190
OG0010749	AL7G48340, AL2G10070	CARHR046220
OG0010750	AL2G10160	CARHR046320
OG0010751	AL2G10440	CARHR046510
OG0010753	AL2G10520	CARHR046620
OG0010754	AL2G10840	CARHR046760
OG0010755	AL2G11170	CARHR047030
OG0010756	AL2G11530	CARHR047640
OG0010757	AL2G12920	CARHR048900
OG0010759	AL7G26770	CARHR233740
OG0010760	AL4G39230	CARHR136340
OG0010761	AL4G38900	CARHR136050
OG0010762	AL4G38950	CARHR136090
OG0010763	AL4G38490	CARHR135730
OG0010764	AL3G20040	CARHR083350
OG0010765	AL3G20160	CARHR083460
OG0010766	AL614U10010, AL3G20610	CARHR083840
OG0010767	AL3G21490	CARHR084640
OG0010768	AL3G21550	CARHR084700
OG0010769	AL3G21560	CARHR084710
OG0010770	AL7G33620	CARHR227110
OG0010771	AL3G22320	CARHR085390
OG0010772	AL2G11330	CARHR047390
OG0010773	AL467U10010, AL3G22590	CARHR085620
OG0010774	AL7G18380	CARHR241200
OG0010775	AL3G23070	CARHR086070
OG0010776	AL3G23510	CARHR086450
OG0010777	AL3G23720	CARHR086650
OG0010778	AL3G23860	CARHR086760
OG0010779	AL3G23870	CARHR086770, CARHR215410
OG0010780	AL3G24020	CARHR086910
OG0010781	AL3G24030	CARHR086900
OG0010782	AL6G41310	CARHR287080
OG0010783	AL4G13300	CARHR293020
OG0010784	AL8G23800	CARHR258890
OG0010785	AL8G23850	CARHR258820
OG0010786	AL8G24600	CARHR258010
OG0010787	AL8G24420	CARHR258160
OG0010788	AL58U10010, nbis-gene-2082	CARHR258140
OG0010789	AL8G24630	CARHR257950
OG0010791	AL8G25230	CARHR257170
OG0010792	AL8G25440	CARHR256840
OG0010793	AL8G25710	CARHR264130
OG0010794	AL64U10030, AL8G25810	CARHR264290
OG0010795	AL8G25910	CARHR264420
OG0010796	AL8G26130	CARHR264720
OG0010797	AL8G26620	CARHR265200, CARHR265170
OG0010798	AL8G28010	CARHR266350
OG0010799	AL8G27800	CARHR266220
OG0010800	AL8G28160	CARHR266580, CARHR286540
OG0010801	AL8G28610	CARHR266820
OG0010802	AL8G29400	CARHR267390
OG0010805	AL8G30140	CARHR268000
OG0010806	AL7G25690	CARHR234760
OG0010807	AL8G30410	CARHR268280
OG0010808	AL8G31090	CARHR268860
OG0010810	AL8G31540, AL840U10010, AL8G31520	CARHR269330
OG0010811	AL8G31850, AL191U10010	CARHR269620
OG0010812	AL8G32950	CARHR270800
OG0010813	AL8G33100	CARHR270940
OG0010814	AL8G33190	CARHR271010
OG0010815	AL8G33620	CARHR271360
OG0010816	AL8G33880	CARHR271570
OG0010817	AL8G34100	CARHR271810
OG0010818	AL6G23740	CARHR200330
OG0010819	AL6G23250	CARHR200670
OG0010820	AL6G44470, AL6G22880	CARHR201020
OG0010821	AL6G22580	CARHR201330
OG0010822	AL6G22440	CARHR201510
OG0010823	AL6G22350	CARHR201580
OG0010824	AL6G22290	CARHR201630
OG0010825	AL6G22220	CARHR201670
OG0010826	AL6G21780	CARHR202140
OG0010827	AL6G21750	CARHR202170
OG0010828	AL6G21600	CARHR202290
OG0010829	AL6G21540	CARHR202340
OG0010830	AL6G21170	CARHR202670
OG0010831	AL8G43140	CARHR279520
OG0010832	AL6G21040	CARHR202770
OG0010833	AL6G20540	CARHR203200
OG0010834	AL6G20530	CARHR203210
OG0010835	AL6G20150	CARHR203650
OG0010836	AL6G20000	CARHR203790
OG0010837	AL8G41470, AL372U10010	CARHR278110
OG0010838	AL6G18900	CARHR204580
OG0010839	AL4G47750	CARHR143530
OG0010840	AL6G17690	CARHR205760
OG0010841	AL7G37470	CARHR223850
OG0010842	AL7G36820	CARHR224470
OG0010843	AL7G36520	CARHR224750
OG0010844	AL7G35950	CARHR225220
OG0010845	AL7G35760	CARHR225370
OG0010846	AL7G35700	CARHR225420
OG0010847	AL7G35630	CARHR225490
OG0010849	AL7G34990	CARHR225980
OG0010850	AL7G34810	CARHR226150
OG0010851	AL7G34560, AL7G34570	CARHR226360
OG0010852	AL7G34250	CARHR226600
OG0010853	AL7G33360	CARHR227330
OG0010854	AL7G33300	CARHR227400
OG0010855	AL7G32810	CARHR227880
OG0010856	nbis-gene-1585, AL7G32500, AL7G32520	CARHR228190
OG0010857	AL7G32450	CARHR228250
OG0010858	AL7G32220	CARHR228450
OG0010859	AL7G24400	CARHR235910
OG0010861	AL7G29200	CARHR231490
OG0010862	AL1G47710	CARHR032740
OG0010863	AL1G47890	CARHR032940
OG0010864	AL1G48100	CARHR033110
OG0010865	AL1G48190	CARHR033180
OG0010866	AL1G49810	CARHR034050
OG0010867	AL1G49880	CARHR288350
OG0010868	AL4G17330	CARHR134910
OG0010869	AL1G52310	CARHR035930
OG0010870	AL1G51910	CARHR035480
OG0010871	AL1G51790	CARHR035610
OG0010872	AL1G53430	CARHR036850
OG0010873	nbis-gene-163	CARHR027530
OG0010874	AL1G41800	CARHR027740
OG0010875	AL1G42080	CARHR027950
OG0010876	AL1G42090	CARHR027970
OG0010877	nbis-gene-168	CARHR028020
OG0010878	AL1G42750	CARHR028250
OG0010879	AL1G44120	CARHR029220
OG0010880	AL1G44510	CARHR029890
OG0010881	AL1G44660	CARHR030050
OG0010882	AL1G44820	CARHR054980, CARHR030220
OG0010883	AL1G45200	CARHR030480
OG0010884	AL7G15470	CARHR244010
OG0010885	AL7G14990	CARHR244460
OG0010886	AL7G14720	CARHR244700
OG0010887	AL3G51540	CARHR108870
OG0010888	AL7G14350	CARHR245010
OG0010889	AL7G14300	CARHR245060
OG0010890	AL7G13360	CARHR245830
OG0010891	AL5G41240, AL7G13250	CARHR245910
OG0010892	AL7G12720, AL3G19570	CARHR246340
OG0010893	AL7G12240	CARHR246730
OG0010894	AL7G12010	CARHR246910
OG0010895	AL7G11350	CARHR247350
OG0010896	AL7G11000	CARHR247690
OG0010897	AL7G10530	CARHR294360
OG0010898	AL7G10470	CARHR294310
OG0010899	AL4G10070	CARHR174220
