Orthogroup	Brassica_oleracea	Brassica_rapa
OG0006214	XP_013584027.1	XP_009145229.2
OG0006214	XP_013614488.1	XP_009108102.1
OG0006215	XP_013587088.1	XP_009114919.1
OG0006215	XP_013587305.1	XP_009145211.1
OG0006216	XP_013612678.1	XP_009112127.1
OG0006216	XP_013629636.1	XP_009150506.1
OG0006217	XP_013586232.1	XP_009114902.1
OG0006218	XP_013607105.1	XP_009114194.1
OG0006219	XP_013599420.1	XP_033130026.1
OG0006219	XP_013621461.1	XP_009129114.1
OG0006220	XP_013596087.1	XP_009152193.2
OG0006220	XP_013614368.1	XP_009129093.1
OG0006221	XP_013606519.1	XP_009114153.1
OG0006222	XP_013637833.1	XP_009145917.1
OG0006223	XP_013607583.1	XP_009112336.2
OG0006224	XP_013597483.1	XP_009103474.1
OG0006225	XP_013607417.1, XP_013587456.1	XP_009112217.1
OG0006225	XP_013616335.1	XP_009130544.1
OG0006225	XP_013593247.1	XP_009103421.1
OG0006226	XP_013627015.1	XP_009150682.1
OG0006227	XP_013619048.1	XP_009130530.1
OG0006227	XP_013626012.1	XP_009150676.1
OG0006228	XP_013625923.1	XP_009150649.2
OG0006228	XP_013618886.1	XP_033140795.1
OG0006228	XP_013606218.1	XP_033135178.1
OG0006229	XP_013628399.1	XP_009150644.1
OG0006229	XP_013616541.1	XP_009130517.1
OG0006230	XP_013612082.1	XP_009112188.2
OG0006230	XP_013628398.1	XP_009150641.1
OG0006231	XP_013613639.1	XP_009130506.1
OG0006231	XP_013622099.1	XP_009150623.1
OG0006232	XP_013609268.1	XP_033137297.1
OG0006232	XP_013613624.1	XP_009130495.1
OG0006232	XP_013625690.1	XP_009150599.1
OG0006233	XP_013628100.1	XP_033128202.1
OG0006233	XP_013609091.1	XP_009112170.1
OG0006234	XP_013608938.1	XP_009112167.1
OG0006234	XP_013623003.1	XP_009150575.1
OG0006235	XP_013624405.1	XP_033128214.1
OG0006235	XP_013619857.1	XP_033139349.1
OG0006236	XP_013619312.1	NP_001288926.1
OG0006236	XP_013623106.1	XP_009150558.1
OG0006237	XP_013622378.1, XP_013610912.1, XP_013589679.1, XP_013618528.1	XP_009130464.1
OG0006238	XP_013610766.1	XP_009112125.1
OG0006238	XP_013628988.1	XP_009150499.1
OG0006239	XP_013618321.1	XP_009130438.1
OG0006239	XP_013622668.1	XP_009150478.1
OG0006240	XP_013621375.1	XP_033141715.1
OG0006240	XP_013629676.1	XP_009150461.1
OG0006241	XP_013611385.1	XP_009112108.1
OG0006241	XP_013622013.1	XP_009150449.1
OG0006242	XP_013606008.1	XP_009112087.1
OG0006242	XP_013622626.1	XP_009150409.1
OG0006243	XP_013612552.1	XP_009112060.1
OG0006243	XP_013622101.1	XP_009150370.2
OG0006244	XP_013621901.1	XP_009150365.1
OG0006245	XP_013623556.1	XP_009150361.1
OG0006245	XP_013609034.1	XP_009112046.1
OG0006246	XP_013631102.1, XP_013634117.1	XP_009143718.2
OG0006247	XP_013628571.1	XP_009151402.1
OG0006247	XP_013613189.1	XP_009112034.1
OG0006248	XP_013606466.1	XP_009112033.1
OG0006248	XP_013628573.1	XP_009151404.1
OG0006249	XP_013609285.1	XP_009111916.1
OG0006250	XP_013613229.1	XP_009112027.1
OG0006250	XP_013630604.1	XP_009151380.1
OG0006251	XP_013609188.1	XP_009112026.1
OG0006251	XP_013630255.1	XP_009151379.1
OG0006252	XP_013604579.1	XP_009134948.1
OG0006252	XP_013621805.1	XP_009151360.2
OG0006253	XP_013625384.1	XP_009151354.1
OG0006253	XP_013621690.1	XP_009130208.1
OG0006254	XP_013618995.1	XP_009130205.1
OG0006254	XP_013610143.1	XP_009112016.1
OG0006254	XP_013625897.1	XP_033130066.1
OG0006255	XP_013621797.1	XP_009151342.1
OG0006255	XP_013610593.1	XP_033134780.1
OG0006256	XP_013613061.1	XP_009112011.2
OG0006256	XP_013620975.1	XP_033141845.1
OG0006257	XP_013616587.1	XP_009130166.1
OG0006257	XP_013596262.1	XP_033144966.1
OG0006258	XP_013599223.1	XP_009136458.2
OG0006259	XP_013612918.1	XP_009111983.2
OG0006259	XP_013598291.1	XP_009136447.1
OG0006260	XP_013597159.1	XP_033142372.1, XP_033138975.1
OG0006260	XP_013597163.1	XP_009136441.1
OG0006260	XP_013621448.1	XP_009130159.2
OG0006261	XP_013592952.1	XP_009136423.1
OG0006261	XP_013612405.1	XP_009130140.1
OG0006261	XP_013606823.1	XP_009111969.1
OG0006262	XP_013595689.1	XP_009136422.1
OG0006262	XP_013618814.1	XP_018511839.1
OG0006263	XP_013597477.1	XP_009136418.1
OG0006264	XP_013598132.1	XP_009136393.1
OG0006264	XP_013612503.1	XP_009111955.2
OG0006265	XP_013597846.1	XP_009150865.1
OG0006265	XP_013606328.1	XP_009141478.1
OG0006266	XP_013597843.1	XP_009150863.1
OG0006266	XP_013606327.1	XP_009141470.1
OG0006267	XP_013609082.1	XP_009141562.1
OG0006267	XP_013595542.1	XP_009150882.1
OG0006268	XP_013620526.1	XP_009130107.1
OG0006268	XP_013611957.1	XP_033135753.1
OG0006269	XP_013608759.1	XP_009141913.1
OG0006269	XP_013596670.1	NP_001288989.1
OG0006270	XP_013593585.1	XP_009150942.1
OG0006270	XP_013612963.1	XP_009141935.1
OG0006271	XP_013618288.1	XP_009130000.1
OG0006271	XP_013598287.1	XP_009151003.3
OG0006272	XP_013598286.1	XP_009151006.1
OG0006273	XP_013610006.1	XP_033134702.1
OG0006273	XP_013618894.1	XP_009129986.1
OG0006274	XP_013598471.1	XP_009151080.1
OG0006274	XP_013621242.1	XP_009129957.1
OG0006275	XP_013620798.1, XP_013615246.1	XP_009129944.1
OG0006275	XP_013595352.1	XP_009151101.1
OG0006276	XP_013595600.1	XP_033129722.1
OG0006276	XP_013609293.1	XP_033134494.1
OG0006277	XP_013610011.1	XP_009111680.1
OG0006277	XP_013593984.1	XP_009151105.1
OG0006278	XP_013619421.1	XP_033140490.1
OG0006278	XP_013610699.1	XP_018509621.2
OG0006278	XP_013596728.1	XP_009151123.1
OG0006279	XP_013607348.1	XP_033138611.1
OG0006280	XP_013620948.1	XP_009126358.1
OG0006280	XP_013612228.1	XP_009120891.1
OG0006281	XP_013619942.1	XP_018512096.2
OG0006281	XP_013611248.1	XP_033138603.1
OG0006282	XP_013630006.1	XP_009131759.2
OG0006282	XP_013612421.1	XP_009120847.1
OG0006283	XP_013616099.1	XP_009126411.2
OG0006283	XP_013623282.1	XP_009131765.1
OG0006284	XP_013614933.1	XP_009126427.1
OG0006285	XP_013609292.1	XP_009111876.1
OG0006285	XP_013595315.1	XP_009151297.1
OG0006286	XP_013623828.1	XP_033142552.1
OG0006286	XP_013611495.1	XP_009121353.2
OG0006287	XP_013620435.1	XP_033141329.1
OG0006287	XP_013611559.1	XP_009120793.1
OG0006288	XP_013612643.1	XP_009126500.2
OG0006288	XP_013612233.1	XP_009120726.1
OG0006289	XP_013623518.1	XP_009131845.1
OG0006289	XP_013610222.1	XP_009120702.1
OG0006290	XP_013618505.1	XP_009126522.1
OG0006290	XP_013630047.1, XP_013608737.1	XP_009120688.1
OG0006291	XP_013625490.1	XP_009133907.1
OG0006292	XP_013608798.1	XP_009120677.1
OG0006292	XP_013622097.1	XP_009131867.1
OG0006293	XP_013609470.1	XP_009120600.1
OG0006293	XP_013618778.1	XP_009126591.2
OG0006293	XP_013630122.1	XP_009131906.1
OG0006294	XP_013621262.1	XP_009126592.1
OG0006294	XP_013613205.1	XP_018511275.1
OG0006295	XP_013610949.1	XP_009120538.1
OG0006295	XP_013625777.1	XP_009131942.1
OG0006296	XP_013600448.1	XP_009117510.1
OG0006296	XP_013614009.1	XP_033130583.1
OG0006297	XP_013610522.1	XP_033137988.1
OG0006297	XP_013626246.1	XP_033143205.1
OG0006298	XP_013613306.1	XP_009120400.2
OG0006299	XP_013628101.1	XP_009132027.1
OG0006299	XP_013620052.1	XP_009126728.2
OG0006300	XP_013620421.1	XP_009126757.2
OG0006300	XP_013611021.1	XP_033137700.1
OG0006300	XP_013629332.1	XP_009132059.2
OG0006301	XP_013593687.1	XP_033142721.1
OG0006302	XP_013604760.1, XP_013604589.1	XP_009111003.2, XP_018515449.2
OG0006303	XP_013618211.1	XP_009126769.1
OG0006303	XP_013612024.1	XP_009120334.1
OG0006303	XP_013629089.1	XP_009132073.2
OG0006304	XP_013623135.1	XP_009132084.1
OG0006305	XP_013599719.1	XP_009108309.1
OG0006305	XP_013621274.1	XP_009144600.1
OG0006306	XP_013619395.1	XP_009126820.1, XP_009126892.1
OG0006307	XP_013611796.1, XP_013607545.1	XP_018510743.1
OG0006307	XP_013623102.1	XP_009132114.1
OG0006308	XP_013619303.1	XP_009126826.1
OG0006308	XP_013627144.1	XP_009132117.1
OG0006309	XP_013588357.1	XP_018508230.1
OG0006309	XP_013616245.1	XP_009127883.1
OG0006310	XP_013622584.1	XP_009132138.1
OG0006310	XP_013606186.1	XP_009120251.1
OG0006311	XP_013606590.1	XP_009120217.1
OG0006311	XP_013621869.1	XP_009132156.1
OG0006311	XP_013615663.1	XP_009126905.2
OG0006312	XP_013613292.1	XP_009126904.1
OG0006312	XP_013606016.1	XP_009120226.1
OG0006313	XP_013629285.1	XP_009150132.1
OG0006314	XP_013620938.1	XP_009126916.1
OG0006315	XP_013627682.1	XP_009132175.1
OG0006315	XP_013634897.1	XP_009124302.1, XP_033145652.1
OG0006316	XP_013621216.1	XP_009126935.1
OG0006316	XP_013610774.1	XP_009120164.1
OG0006317	XP_013621214.1	XP_009126936.1
OG0006317	XP_013626198.1	XP_009132291.1
OG0006317	XP_013610054.1	XP_009120163.1
OG0006318	XP_013623034.1	XP_009132317.1
OG0006318	XP_013611485.1	NP_001288958.1
OG0006319	XP_013608218.1	XP_009120121.1
OG0006320	XP_013606663.1	XP_033138731.1, XP_009143850.1
OG0006320	XP_013619035.1	XP_009127025.2
OG0006321	XP_013622574.1	XP_009109664.1
OG0006321	XP_013597525.1, XP_013638568.1	XP_009115235.1
OG0006322	XP_013609873.1	XP_009119996.1
OG0006322	XP_013618411.1	XP_009127077.1
OG0006323	XP_013622434.1	XP_009150140.1
OG0006323	XP_013605626.1	XP_009149732.1
OG0006324	XP_013629102.1	XP_009150156.2
OG0006324	XP_013604511.1	XP_009149756.1
OG0006324	XP_013616735.1	XP_009151913.2
OG0006325	XP_013600015.1, XP_013637818.1	XP_009151859.1
OG0006326	XP_013603538.1	XP_009149786.1
OG0006326	XP_013622618.1	XP_009150169.1
OG0006327	XP_013616833.1	XP_009151520.1
OG0006327	XP_013604801.1	XP_009149797.1
OG0006328	XP_013609785.1	XP_009119943.1
OG0006328	XP_013621672.1	XP_009127113.1
OG0006329	XP_013623452.1	XP_009132450.1
OG0006329	XP_013606070.1	XP_009119952.1
OG0006330	XP_013618602.1	XP_009144577.1
OG0006330	XP_013625327.1	XP_009134438.1
OG0006331	XP_013608747.1	XP_009111257.2
OG0006332	XP_013606438.1	XP_009122355.1
OG0006333	XP_013619518.1	XP_009125683.1
OG0006333	XP_013627875.1	XP_009132220.1
OG0006333	XP_013610265.1	XP_009122352.1
OG0006334	XP_013617804.1	XP_009104723.2, XP_009123002.2
OG0006335	XP_013619808.1	XP_009125670.1
OG0006335	XP_013611376.1	XP_009122390.1
OG0006336	XP_013609988.1	XP_009122290.1
OG0006336	XP_013629850.1	XP_009130961.1
OG0006337	XP_013626387.1	XP_009130947.1
OG0006337	XP_013610400.1	XP_009122268.1
OG0006338	XP_013621579.1	XP_009125649.2
OG0006338	XP_013612616.1	XP_009122262.2
OG0006339	XP_013609340.1	XP_009122250.1
OG0006340	XP_013618170.1, XP_013609081.1	XP_009125643.1, XP_009122240.1
OG0006341	XP_013625501.1	XP_033145097.1
OG0006341	XP_013606012.1	XP_009122244.1
OG0006342	XP_013625604.1	XP_009130932.1
OG0006343	XP_013609316.1	XP_009113038.1
OG0006343	XP_013634496.1	XP_009124342.1
OG0006344	XP_013607127.1	XP_009122151.1
OG0006344	XP_013625499.1	XP_033145099.1
OG0006345	XP_013609005.1	XP_009122145.1
OG0006346	XP_013608523.1	XP_009122903.1
OG0006346	XP_013622269.1	XP_009130872.1
OG0006347	XP_013608526.1, XP_013608525.1, XP_013608812.1	XP_033137348.1
OG0006347	XP_013625184.1	XP_009130859.1
OG0006348	XP_013611031.1	XP_009122546.1
OG0006348	XP_013628259.1	XP_009130848.1
OG0006349	XP_013618509.1	XP_009125580.2
OG0006349	XP_013626903.1	XP_009130846.1
OG0006350	XP_013611937.1	XP_033138163.1
OG0006350	XP_013626899.1	XP_009130844.1
OG0006351	XP_013614608.1	XP_009125563.2
OG0006351	XP_013609983.1	XP_009122587.1
OG0006352	XP_013609546.1	XP_009122589.2
OG0006352	XP_013619591.1	XP_009125562.1
OG0006353	XP_013607109.1	XP_009122590.1
OG0006353	XP_013623340.1	XP_009130827.1
OG0006354	XP_013613101.1	XP_018511235.2
OG0006354	XP_013628917.1	XP_009130821.2
OG0006355	XP_013610482.1	XP_033137434.1
OG0006355	XP_013620671.1	XP_018512290.1
OG0006356	XP_013606314.1	XP_009122663.1
OG0006356	XP_013614445.1	XP_009130789.2
OG0006357	XP_013628236.1	XP_009130716.1
OG0006358	XP_013623495.1	XP_009130725.1
OG0006358	XP_013610713.1	XP_009122727.1, XP_033137657.1
OG0006358	XP_013619473.1	XP_009125486.1
OG0006359	XP_013623652.1	XP_009130730.1
OG0006359	XP_013606415.1	XP_009122729.2
OG0006360	XP_013612436.1	XP_009122736.1
OG0006360	XP_013621313.1	XP_009125476.1
OG0006361	XP_013619807.1	XP_033139799.1
OG0006361	XP_013611296.1	XP_009122739.1
OG0006361	XP_013625989.1	XP_009130726.1
OG0006362	XP_013621183.1	XP_009125461.1
OG0006362	XP_013612618.1	XP_009122757.1
OG0006363	XP_013622514.1	XP_009130698.1
OG0006363	XP_013613177.1	XP_033137559.1
OG0006364	XP_013625612.1	XP_009130703.1
OG0006364	XP_013618455.1	XP_009125451.1
OG0006365	XP_013609001.1	XP_009122777.2
OG0006365	XP_013625919.1	XP_009130705.1
OG0006366	XP_013609799.1	XP_009122789.1
OG0006367	XP_013621997.1	XP_009130679.1
OG0006367	XP_013608739.1	XP_009122813.1
OG0006368	XP_013606956.1	XP_033137567.1
OG0006369	XP_013620038.1	XP_009129713.1
OG0006369	XP_013593056.1	XP_009151618.1
OG0006370	XP_013626801.1	XP_009130657.1
OG0006370	XP_013619736.1	XP_009125422.1
OG0006371	XP_013587552.1	XP_009145903.1
OG0006372	XP_013592519.1	XP_033130475.1
OG0006372	XP_013636892.1	XP_009140133.1
OG0006373	XP_013621565.1	XP_009128439.1
OG0006374	XP_013591546.1	XP_009106761.1
OG0006375	XP_013591639.1	XP_009104460.1
OG0006375	XP_013620330.1	XP_009128424.1
OG0006375	XP_013587777.1	XP_009106749.1
OG0006376	XP_013620405.1	XP_009128411.1
OG0006377	XP_013590397.1	XP_009104479.1
OG0006377	XP_013628060.1, XP_013588622.1	XP_009106723.1
OG0006378	XP_013620448.1	XP_033141820.1
OG0006378	XP_013591701.1	XP_009104515.1
OG0006379	XP_013592657.1	XP_009104535.1
OG0006380	XP_013592498.1	XP_009106659.1
OG0006380	XP_013592656.1	XP_009104534.1
OG0006381	XP_013589711.1	XP_009106555.1
OG0006382	XP_013591230.1	XP_009104570.1
OG0006382	XP_013619478.1	XP_009128295.2
OG0006383	XP_013620154.1	XP_033140019.1
OG0006383	XP_013590703.1	XP_009106464.2
OG0006384	XP_013588714.1	XP_009104603.1
OG0006384	XP_013617350.1, XP_013618917.1	XP_009128252.1
OG0006385	XP_013618524.1	XP_009128223.3
OG0006385	XP_013590249.1	XP_009104625.1
OG0006386	XP_013593248.1	XP_009136881.1
OG0006386	XP_013603427.1	XP_009108344.1
OG0006388	XP_013613390.1	XP_009104653.1, XP_009128204.1
OG0006388	XP_013592334.1	XP_009106348.1
OG0006389	XP_013619595.1	XP_009128177.1
OG0006389	XP_013588851.1	XP_009106303.1
OG0006390	XP_013621243.1	XP_009128128.1
OG0006390	XP_013588159.1	XP_033131625.1
OG0006391	XP_013616458.1	XP_009128127.2
OG0006391	XP_013592738.1	XP_009106219.1
OG0006392	XP_013590458.1	XP_033131315.1
OG0006392	XP_013590537.1	XP_009106208.1
OG0006392	XP_013619058.1	XP_033141528.1
OG0006393	XP_013619541.1	XP_033140573.1
OG0006393	XP_013589800.1	XP_009106190.1
OG0006394	XP_013588123.1	XP_009104712.1
OG0006394	XP_013616014.1	XP_009128086.1
OG0006394	XP_013588453.1	XP_009106180.1
OG0006395	XP_013590481.1	XP_009104719.1
OG0006395	XP_013590379.1	XP_009106172.1
OG0006396	XP_013625570.1, XP_013595898.1	XP_009121128.1
OG0006397	XP_013625373.1	XP_009150772.1
OG0006397	XP_013593176.1	XP_009121089.1
OG0006398	XP_013620416.1	XP_009101417.1
OG0006398	XP_013598093.1	XP_009136518.1
OG0006399	XP_013603189.1	XP_009115662.1
OG0006399	XP_013628809.1	XP_009101405.1
OG0006400	XP_013609202.1	XP_009119982.1
OG0006400	XP_013625756.1	XP_009132436.1
OG0006401	XP_013622890.1	XP_009150229.1
OG0006401	XP_013630465.1	XP_009149886.1
OG0006402	XP_013621899.1	XP_009134901.1
OG0006402	XP_013583716.1	XP_033147482.1
OG0006403	XP_013587839.1	XP_009144731.1
OG0006403	XP_013629818.1	XP_009106820.1
OG0006404	XP_013625017.1	XP_033133655.1
OG0006404	XP_013591218.1	XP_033148486.1
OG0006405	XP_013621713.1	XP_009106828.1
OG0006405	XP_013591179.1	XP_033147042.1
OG0006406	XP_013588326.1	XP_009147502.2
OG0006406	XP_013627960.1	XP_009106862.1
OG0006407	XP_013618188.1, XP_013593268.1	XP_009152146.1
OG0006408	XP_013589901.1	XP_009103728.1
OG0006408	XP_013625539.1	XP_009106882.2
OG0006409	XP_013592730.1	XP_009147528.1
OG0006409	XP_013629644.1	XP_009106910.1
OG0006410	XP_013592816.1	XP_009147543.2
OG0006410	XP_013590436.1	XP_009107064.1
OG0006411	XP_013627125.1	XP_009106936.1
OG0006412	XP_013588474.1	XP_009107060.1
OG0006412	XP_013621780.1	XP_009106946.1
OG0006413	XP_013613485.1	XP_033147241.1
OG0006413	XP_013590135.1	XP_009123971.1, XP_033128666.1
OG0006414	XP_013587758.1	XP_009147589.2
OG0006414	XP_013625242.1, XP_013591878.1	XP_009106968.1
OG0006415	XP_013589067.1	XP_009147635.2
OG0006415	XP_013588410.1	XP_009147636.1
OG0006416	XP_013629794.1	XP_009107008.2
OG0006416	XP_013592282.1	XP_009144802.1
OG0006417	XP_013629804.1	XP_018513364.2
OG0006417	XP_013636674.1	XP_033147427.1
OG0006417	XP_013633564.1	XP_009141536.1
OG0006418	XP_013634307.1	XP_009143620.2
OG0006418	XP_013635023.1	XP_009141556.1
OG0006420	XP_013585566.1	XP_009131858.1
OG0006420	XP_013594171.1	XP_009136934.2
OG0006421	XP_013614106.1	XP_009123309.1
OG0006421	XP_013630536.1	XP_009150276.1
OG0006422	XP_013622599.1	XP_009150296.1
OG0006423	XP_013617839.1	XP_033140759.1
OG0006423	XP_013595715.1	XP_009151765.1
OG0006424	XP_013605652.1	XP_009108071.1
OG0006425	XP_013623487.1	XP_009132504.1
OG0006425	XP_013606750.1	XP_033137321.1
OG0006426	XP_013620751.1	XP_009127194.1
OG0006426	XP_013611178.1	XP_009119849.1
OG0006427	XP_013614301.1	XP_009134034.1
OG0006427	XP_013607046.1	XP_009118906.1
OG0006428	XP_013606833.1	XP_009123860.1
OG0006429	XP_013599490.1	XP_009107686.1
OG0006429	XP_013636027.1	XP_009139641.1
OG0006430	XP_013614474.1	XP_009107693.1
OG0006430	XP_013637108.1	XP_009139636.1
OG0006431	XP_013591027.1	XP_033148736.1
OG0006431	XP_013635622.1	XP_033146643.1
OG0006432	XP_013633738.1	XP_009139600.1
OG0006433	XP_013633910.1	XP_009139563.1
OG0006433	XP_013602508.1	XP_009108099.1
OG0006434	XP_013616463.1	XP_009125093.2
OG0006434	XP_013626672.1	XP_009107223.1
OG0006435	XP_013592477.1	XP_018508856.1
OG0006435	XP_013592858.1	XP_009106118.1
OG0006436	XP_013619594.1	XP_009147329.2
OG0006436	XP_013605779.1	XP_009107840.1
OG0006437	XP_013593081.1	XP_009136697.1
OG0006438	XP_013595048.1	XP_009136706.1
OG0006438	XP_013601297.1	XP_033133435.1
OG0006439	XP_013636026.1	XP_009146738.2
OG0006439	XP_013604344.1	XP_009107861.2
OG0006439	XP_013598865.1	XP_009136713.1
OG0006440	XP_013599927.1	XP_009107870.1
OG0006440	XP_013593520.1	XP_009136731.1
OG0006441	XP_013591673.1	XP_009104843.1
OG0006441	XP_013588771.1	XP_009105946.2
OG0006442	XP_013590296.1	XP_009105969.1
OG0006442	XP_013613910.1	XP_009127979.1
OG0006443	XP_013617250.1, XP_013590185.1	XP_009104806.1
OG0006445	XP_013588075.1	XP_009104797.1
OG0006445	XP_013592375.1	XP_009106032.1
OG0006446	XP_013588278.1	XP_009104796.1
OG0006446	XP_013592431.1	XP_009106036.1
OG0006447	XP_013588512.1	XP_009104786.1
OG0006447	XP_013616210.1	XP_009128015.1
OG0006448	XP_013589489.1, XP_013591911.1	XP_009106048.1
OG0006449	XP_013590712.1	XP_009106542.1
OG0006449	XP_013590575.1	XP_009104574.1
OG0006450	XP_013620980.1	XP_009128047.2
OG0006450	XP_013591812.1	XP_009106116.2
OG0006451	XP_013592714.1	XP_009104744.1
OG0006451	XP_013589732.1	XP_009106136.1
OG0006452	XP_013619062.1	XP_009128066.1
OG0006452	XP_013589742.1	XP_009106138.1
OG0006453	XP_013588487.1	XP_009105422.1
OG0006453	XP_013590908.1	XP_033148632.1
OG0006454	XP_013590992.1	XP_009105019.2
OG0006454	XP_013590670.1	XP_009105436.2
OG0006454	XP_013619309.1	XP_009127676.2
OG0006455	XP_013618366.1	XP_009127712.1
OG0006456	XP_013597626.1	XP_009137799.1
OG0006456	XP_013604851.1	XP_009109084.1
OG0006457	XP_013594246.1	XP_009137804.1
OG0006457	XP_013588990.1	XP_009129394.1
OG0006458	XP_013596365.1	XP_009137809.1
OG0006458	XP_013617263.1	XP_009129269.1
OG0006459	XP_013583465.1	XP_009129172.1
OG0006459	XP_013598904.1	XP_009137814.1
OG0006460	XP_013598905.1	XP_033133138.1, XP_009137815.1
OG0006460	XP_013605451.1	XP_009129148.1
OG0006461	XP_013609760.1	XP_009128919.2
OG0006461	XP_013594184.1	XP_009137840.1
OG0006462	XP_013608952.1	XP_009112788.2
OG0006462	XP_013608881.1	XP_009112907.1
OG0006463	XP_013622791.1	XP_033144234.1
OG0006463	XP_013618314.1	XP_009127335.2
OG0006464	XP_013617772.1	XP_018511988.2
OG0006464	XP_013607003.1	XP_018510007.1
OG0006464	XP_013599406.1	XP_009152145.1
OG0006465	XP_013616382.1	XP_009129304.1
OG0006465	XP_013595360.1	XP_033129716.1
OG0006466	XP_013609592.1	XP_009111806.1
OG0006466	XP_013596925.1	XP_009151753.1
OG0006466	XP_013619539.1	XP_009129678.1
OG0006467	XP_013618117.1	XP_009129364.1
OG0006467	XP_013613302.1	XP_009111604.1
OG0006468	XP_013626854.1	XP_009150280.1
OG0006468	XP_013626798.1	XP_009123277.1
OG0006469	XP_013614237.1	XP_033147195.1
OG0006469	XP_013614364.1	XP_009118835.1
OG0006470	XP_013593221.1	XP_009151946.1
OG0006470	XP_013616584.1	XP_009129403.3
OG0006471	XP_013621542.1	XP_009129419.1
OG0006471	XP_013597825.1	XP_009151966.1
OG0006472	XP_013593801.1	XP_009151969.1
OG0006472	XP_013618139.1	XP_009129422.1
OG0006473	XP_013615984.1	XP_009129442.1
OG0006473	XP_013599378.1	XP_009151984.1
OG0006474	XP_013621078.1	XP_009129450.1
OG0006474	XP_013612175.1	XP_009111555.1
OG0006474	XP_013598166.1	XP_009151992.1
OG0006475	XP_013618578.1	XP_009129511.1
OG0006475	XP_013596002.1	XP_009152063.1
OG0006476	XP_013619200.1	XP_009129512.1
OG0006476	XP_013596498.1	XP_009152064.2
OG0006477	XP_013615850.1	XP_018512078.1
OG0006477	XP_013598662.1	XP_009152081.1
OG0006478	XP_013607403.1	XP_033144534.1
OG0006478	XP_013603517.1	XP_009109249.1
OG0006479	XP_013598276.1	XP_009152104.1
OG0006479	XP_013614746.1, XP_013610880.1	XP_009114107.1
OG0006480	XP_013597996.1	XP_009151898.1
OG0006480	XP_013612057.1	XP_009111587.1
OG0006481	XP_013619125.1	XP_033139874.1
OG0006481	XP_013596100.1	XP_009152125.1
