Orthogroup	Brassica_oleracea	Rorippa_islandica
OG0010890	XP_013619261.1	Roisl.0115s0068.1.p, Roisl.0115s0067.1.p
OG0010891	XP_013620334.1	Roisl.0115s0078.1.p
OG0010892	XP_013590167.1	Roisl.0115s0114.1.p
OG0010893	XP_013621398.1	Roisl.0115s0131.1.p
OG0010894	XP_013588440.1, XP_013591702.1	Roisl.0115s0160.1.p
OG0010895	XP_013614491.1	Roisl.0115s0192.1.p
OG0010896	XP_013588140.1, XP_013591728.1	Roisl.0115s0221.1.p
OG0010897	XP_013630362.1	Roisl.0209s0356.1.p
OG0010898	XP_013590015.1	Roisl.0004s0026.1.p, Roisl.0209s0665.1.p
OG0010899	XP_013593134.1	Roisl.0001s0415.1.p
OG0010900	XP_013591147.1	Roisl.0004s0052.1.p
OG0010901	XP_013592093.1	Roisl.0004s0066.1.p
OG0010902	XP_013615013.1, XP_013592165.1	Roisl.0004s0074.1.p
OG0010903	XP_013590097.1, XP_013618418.1	Roisl.0004s0089.1.p
OG0010904	XP_013588014.1	Roisl.0004s0091.1.p
OG0010905	XP_013590633.1	Roisl.0004s0108.1.p
OG0010906	XP_013592521.1	Roisl.0004s0126.1.p
OG0010907	XP_013618009.1	Roisl.0004s0139.1.p
OG0010908	XP_013621139.1	Roisl.0004s0155.1.p
OG0010909	XP_013638846.1, XP_013621138.1	Roisl.0004s0157.1.p
OG0010910	XP_013592800.1	Roisl.0004s0172.1.p
OG0010911	XP_013589986.1	Roisl.0004s0188.1.p
OG0010912	XP_013620809.1, XP_013591771.1	Roisl.0004s0232.1.p
OG0010913	XP_013632632.1, XP_013588086.1, XP_013610689.1	Roisl.0115s0330.1.p
OG0010914	XP_013628712.1	Roisl.0087s0015.1.p
OG0010915	XP_013587832.1	Roisl.0004s0263.1.p
OG0010916	XP_013605243.1	Roisl.0021s0612.1.p, Roisl.0021s0613.1.p
OG0010917	XP_013603100.1, XP_013617836.1	Roisl.0004s0287.1.p
OG0010918	XP_013585086.1	Roisl.0210s0208.1.p
OG0010919	XP_013590758.1	Roisl.0004s0324.1.p
OG0010920	XP_013619205.1, XP_013587925.1	Roisl.0004s0363.1.p
OG0010921	XP_013590947.1, XP_013620616.1	Roisl.0004s0382.1.p
OG0010923	XP_013607064.1, XP_013596152.1	Roisl.0066s0194.1.p
OG0010924	XP_013612613.1	Roisl.0066s0193.1.p
OG0010925	XP_013598696.1	Roisl.0066s0177.1.p
OG0010926	XP_013586366.1	Roisl.0074s0003.1.p
OG0010927	XP_013623330.1	Roisl.0080s0887.1.p, Roisl.0015s0181.1.p
OG0010928	XP_013630293.1	Roisl.0209s0459.1.p
OG0010929	XP_013622369.1	Roisl.0209s0462.1.p
OG0010930	XP_013598307.1	Roisl.0007s0813.1.p
OG0010931	XP_013625046.1	Roisl.0007s0779.1.p
OG0010932	XP_013590137.1, XP_013590341.1	Roisl.0006s0540.1.p
OG0010933	XP_013630745.1, XP_013589083.1	Roisl.0006s0488.1.p
OG0010934	XP_013600288.1, XP_013592046.1	Roisl.0179s0024.1.p
OG0010935	XP_013613488.1	Roisl.0006s0448.1.p
OG0010936	XP_013588030.1	Roisl.0006s0441.1.p
OG0010937	XP_013589959.1	Roisl.0006s0425.1.p
OG0010938	XP_013622623.1	Roisl.0006s0421.1.p
OG0010939	XP_013626736.1, XP_013590592.1	Roisl.0006s0390.1.p
OG0010940	XP_013605640.1	Roisl.0198s0054.1.p
OG0010941	XP_013590498.1	Roisl.0006s0385.1.p
OG0010942	XP_013631785.1, XP_013633967.1	Roisl.0028s1043.1.p
OG0010943	XP_013627805.1, XP_013635712.1	Roisl.0028s1049.1.p
OG0010944	XP_013633954.1, XP_013633747.1	Roisl.0028s1050.1.p
OG0010945	XP_013636923.1, XP_013636225.1, XP_013636223.1	Roisl.0054s0017.1.p
OG0010946	XP_013635670.1, XP_013625804.1	Roisl.0054s0025.1.p
OG0010947	XP_013635198.1, XP_013632522.1	Roisl.0054s0038.1.p
OG0010948	XP_013603499.1	Roisl.0027s0105.1.p
OG0010949	XP_013590095.1	Roisl.0027s0089.1.p
OG0010950	XP_013629496.1	Roisl.0037s0003.1.p
OG0010951	XP_013618448.1, XP_013595761.1	Roisl.0188s0054.1.p
OG0010952	XP_013614433.1	Roisl.0213s0010.1.p
OG0010953	XP_013631317.1	Roisl.0053s0069.1.p
OG0010954	XP_013607341.1, XP_013621523.1	Roisl.0031s0060.1.p
OG0010955	XP_013611604.1	Roisl.0214s0176.1.p
OG0010956	XP_013606711.1	Roisl.0214s0075.1.p
OG0010957	XP_013599641.1	Roisl.0213s0020.1.p
OG0010958	XP_013636031.1	Roisl.0058s0050.1.p
OG0010959	XP_013588717.1	Roisl.0058s0014.1.p
OG0010960	XP_013636276.1	Roisl.0075s0056.1.p
OG0010961	XP_013605353.1	Roisl.0075s0106.1.p
OG0010962	XP_013631756.1	Roisl.0075s0123.1.p, Roisl.0075s0122.1.p
OG0010963	XP_013613487.1	Roisl.0038s0019.1.p
OG0010964	XP_013625579.1	Roisl.0075s0151.1.p
OG0010965	XP_013591143.1	Roisl.0075s0168.1.p
OG0010966	XP_013633921.1	Roisl.0082s0090.1.p
OG0010967	XP_013585105.1, XP_013626257.1	Roisl.0075s0216.1.p
OG0010968	XP_013607103.1	Roisl.0002s0248.1.p
OG0010969	XP_013631024.1	Roisl.0213s0854.1.p
OG0010970	XP_013592662.1, XP_013602114.1	Roisl.0002s0226.1.p
OG0010971	XP_013597631.1, XP_013612190.1	Roisl.0011s0433.1.p
OG0010973	XP_013614328.1, XP_013617629.1	Roisl.0002s0194.1.p
OG0010974	XP_013598508.1	Roisl.0002s0161.1.p
OG0010975	XP_013594181.1	Roisl.0002s0138.1.p
OG0010976	XP_013615410.1	Roisl.0191s0009.1.p
OG0010977	XP_013614304.1	Roisl.0214s0066.1.p
OG0010978	XP_013598023.1, XP_013614594.1	Roisl.0002s0091.1.p
OG0010979	XP_013599925.1	Roisl.0002s0085.1.p
OG0010980	XP_013619621.1	Roisl.0002s0094.1.p
OG0010981	XP_013615994.1, XP_013592765.1	Roisl.0019s0193.1.p
OG0010982	XP_013589497.1	Roisl.0019s0172.1.p
OG0010983	XP_013591411.1	Roisl.0019s0171.1.p
OG0010984	XP_013588121.1, XP_013587966.1	Roisl.0019s0145.1.p
OG0010985	XP_013619564.1, XP_013591955.1	Roisl.0019s0141.1.p
OG0010986	XP_013589670.1, XP_013591198.1	Roisl.0019s0126.1.p
OG0010987	XP_013616055.1, XP_013587982.1	Roisl.0019s0123.1.p
OG0010988	XP_013591885.1	Roisl.0019s0112.1.p
OG0010989	XP_013635483.1	Roisl.0028s1015.1.p
OG0010990	XP_013590603.1	Roisl.0019s0095.1.p
OG0010991	XP_013619386.1, XP_013590557.1	Roisl.0019s0092.1.p
OG0010992	XP_013592743.1, XP_013588835.1	Roisl.0019s0088.1.p
OG0010993	XP_013621470.1	Roisl.0004s0515.1.p
OG0010994	XP_013592183.1	Roisl.0004s0510.1.p
OG0010995	XP_013590645.1	Roisl.0004s0489.1.p
OG0010996	XP_013620747.1, XP_013590280.1	Roisl.0004s0478.1.p
OG0010997	XP_013591384.1	Roisl.0004s0466.1.p
OG0010998	XP_013588760.1, XP_013590981.1	Roisl.0004s0454.1.p
OG0010999	XP_013620981.1, XP_013588758.1	Roisl.0004s0453.1.p
OG0011001	XP_013589728.1	Roisl.0004s0415.1.p
OG0011002	XP_013589738.1	Roisl.0004s0414.1.p
OG0011003	XP_013589739.1	Roisl.0004s0413.1.p
OG0011004	XP_013591708.1, XP_013591570.1	Roisl.0019s0697.1.p
OG0011005	XP_013589863.1	Roisl.0019s0687.1.p
OG0011006	XP_013592303.1	Roisl.0019s0644.1.p
OG0011007	XP_013592404.1	Roisl.0019s0640.1.p
OG0011008	XP_013588609.1, XP_013618176.1	Roisl.0019s0629.1.p
OG0011009	XP_013591641.1, XP_013620864.1	Roisl.0019s0602.1.p
OG0011010	XP_013602456.1	Roisl.0213s0019.1.p
OG0011011	XP_013596806.1	Roisl.0044s0018.1.p
OG0011012	XP_013597081.1, XP_013592095.1	Roisl.0044s0031.1.p
OG0011013	XP_013589753.1	Roisl.0044s0032.1.p
OG0011014	XP_013595368.1, XP_013596694.1	Roisl.0044s0045.1.p
OG0011015	XP_013596647.1	Roisl.0044s0055.1.p
OG0011016	XP_013599824.1	Roisl.0044s0056.1.p
OG0011017	XP_013599361.1	Roisl.0213s0734.1.p
OG0011018	XP_013586011.1	Roisl.0184s0195.1.p
OG0011019	XP_013611915.1	Roisl.0010s0194.1.p
OG0011020	XP_013606287.1	Roisl.0010s0197.1.p
OG0011021	XP_013632875.1, XP_013611232.1	Roisl.0010s0200.1.p
OG0011022	XP_013610297.1, XP_013609805.1	Roisl.0050s0108.1.p
OG0011023	XP_013605947.1	Roisl.0050s0106.1.p
OG0011024	XP_013635141.1, XP_013610758.1	Roisl.0050s0104.1.p
OG0011025	XP_013631074.1	Roisl.0009s0270.1.p
OG0011026	XP_013631002.1	Roisl.0213s0773.1.p
OG0011027	XP_013633691.1	Roisl.0213s0765.1.p
OG0011028	XP_013634982.1	Roisl.0009s0239.1.p
OG0011029	XP_013634994.1	Roisl.0009s0235.1.p
OG0011030	XP_013634981.1, XP_013631303.1	Roisl.0009s0232.1.p
OG0011031	XP_013631839.1	Roisl.0009s0231.1.p, Roisl.0046s0850.1.p
OG0011032	XP_013631933.1	Roisl.0002s0147.1.p
OG0011033	XP_013598416.1, XP_013615898.1	Roisl.0184s0196.1.p, Roisl.0025s0074.1.p
OG0011034	XP_013594957.1, XP_013597732.1	Roisl.0025s0033.1.p
OG0011035	XP_013620904.1	Roisl.0025s0070.1.p
OG0011036	XP_013629376.1	Roisl.0037s0063.1.p
OG0011037	XP_013618680.1, XP_013598876.1	Roisl.0011s0574.1.p
OG0011038	XP_013620283.1, XP_013599054.1	Roisl.0006s0147.1.p
OG0011039	XP_013594107.1	Roisl.0011s0514.1.p
OG0011040	XP_013593496.1	Roisl.0011s0491.1.p
OG0011041	XP_013597306.1, XP_013606376.1	Roisl.0011s0454.1.p
OG0011042	XP_013597642.1	Roisl.0011s0439.1.p
OG0011043	XP_013597745.1, XP_013613399.1	Roisl.0011s0425.1.p
OG0011044	XP_013613392.1, XP_013614988.1, XP_013597544.1	Roisl.0011s0417.1.p
OG0011045	XP_013598114.1, XP_013608782.1	Roisl.0011s0381.1.p
OG0011046	XP_013599329.1	Roisl.0011s0359.1.p
OG0011047	XP_013619766.1, XP_013596915.1	Roisl.0011s0349.1.p
OG0011048	XP_013610881.1, XP_013615480.1	Roisl.0011s0345.1.p
OG0011049	XP_013593821.1, XP_013616585.1	Roisl.0011s0332.1.p
OG0011050	XP_013597691.1	Roisl.0011s0331.1.p
OG0011051	XP_013587819.1	Roisl.0019s0563.1.p
OG0011052	XP_013618817.1, XP_013590022.1	Roisl.0019s0567.1.p
OG0011053	XP_013589931.1	Roisl.0213s0138.1.p
OG0011054	XP_013590213.1, XP_013618595.1	Roisl.0019s0577.1.p
OG0011055	XP_013590419.1	Roisl.0019s0583.1.p
OG0011056	XP_013592446.1	Roisl.0019s0595.1.p
OG0011057	XP_013591378.1, XP_013614752.1	Roisl.0019s0616.1.p
OG0011058	XP_013589616.1, XP_013619552.1	Roisl.0019s0614.1.p
OG0011059	XP_013607821.1, XP_013619612.1, XP_013597273.1	Roisl.0005s0187.1.p
OG0011060	XP_013606480.1	Roisl.0005s0203.1.p
OG0011061	XP_013630345.1	Roisl.0032s0034.1.p
OG0011062	XP_013619490.1	Roisl.0005s0221.1.p
OG0011063	XP_013626164.1	Roisl.0020s0032.1.p
OG0011064	XP_013619706.1	Roisl.0005s0231.1.p
OG0011065	XP_013634508.1	Roisl.0005s0238.1.p
OG0011066	XP_013596749.1, XP_013615040.1	Roisl.0005s0257.1.p
OG0011067	XP_013597103.1	Roisl.0005s0206.1.p
OG0011068	XP_013595375.1	Roisl.0005s0289.1.p
OG0011069	XP_013595709.1	Roisl.0005s0295.1.p
OG0011071	XP_013599435.1	Roisl.0005s0312.1.p
OG0011072	XP_013612158.1, XP_013620911.1	Roisl.0005s0313.1.p
OG0011073	XP_013606406.1, XP_013608882.1	Roisl.0005s0314.1.p
OG0011074	XP_013590256.1	Roisl.0022s0045.1.p
OG0011075	XP_013638792.1	Roisl.0006s0014.1.p
OG0011076	XP_013602787.1	Roisl.0018s0078.1.p
OG0011077	XP_013591824.1	Roisl.0006s0036.1.p
OG0011078	XP_013603820.1	Roisl.0006s0044.1.p
OG0011079	XP_013626586.1	Roisl.0006s0054.1.p
OG0011080	XP_013630375.1	Roisl.0006s0059.1.p
OG0011081	XP_013591509.1, XP_013585705.1	Roisl.0006s0068.1.p
OG0011082	XP_013637912.1, XP_013591575.1	Roisl.0006s0101.1.p
OG0011083	XP_013588725.1, XP_013638813.1	Roisl.0006s0106.1.p, Roisl.0006s0108.1.p
OG0011084	XP_013591975.1	Roisl.0006s0124.1.p
OG0011085	XP_013589965.1	Roisl.0006s0125.1.p
OG0011086	XP_013589825.1	Roisl.0006s0133.1.p
OG0011087	XP_013587833.1	Roisl.0006s0135.1.p
OG0011088	XP_013615113.1, XP_013589014.1	Roisl.0006s0152.1.p
OG0011089	XP_013613697.1	Roisl.0006s0158.1.p
OG0011090	XP_013589984.1, XP_013584542.1	Roisl.0006s0173.1.p
OG0011091	XP_013589983.1	Roisl.0006s0177.1.p
OG0011092	XP_013622274.1	Roisl.0006s0189.1.p
OG0011093	XP_013592327.1	Roisl.0006s0195.1.p
OG0011094	XP_013629320.1	Roisl.0006s0213.1.p
OG0011095	XP_013590696.1	Roisl.0006s0219.1.p
OG0011096	XP_013591953.1, XP_013592759.1	Roisl.0006s0230.1.p
OG0011097	XP_013589035.1, XP_013590854.1	Roisl.0006s0246.1.p, Roisl.0006s0308.1.p
OG0011098	XP_013589137.1, XP_013624974.1	Roisl.0006s0254.1.p
OG0011099	XP_013589044.1	Roisl.0006s0275.1.p
OG0011100	XP_013587765.1, XP_013592288.1	Roisl.0006s0269.1.p
OG0011101	XP_013592619.1	Roisl.0006s0268.1.p
OG0011102	XP_013633979.1	Roisl.0214s0318.1.p
OG0011103	XP_013609207.1	Roisl.0214s0317.1.p
OG0011104	XP_013609036.1	Roisl.0214s0311.1.p
OG0011105	XP_013636597.1	Roisl.0028s0753.1.p
OG0011106	XP_013634319.1	Roisl.0028s0756.1.p
OG0011107	XP_013631285.1, XP_013629711.1	Roisl.0028s0757.1.p
OG0011108	XP_013635995.1	Roisl.0028s0778.1.p
OG0011109	XP_013635249.1	Roisl.0028s0780.1.p
OG0011110	XP_013634413.1	Roisl.0028s0796.1.p
OG0011111	XP_013634377.1	Roisl.0028s0795.1.p
OG0011112	XP_013635058.1, XP_013627080.1	Roisl.0028s0799.1.p
OG0011113	XP_013633732.1	Roisl.0028s0831.1.p
OG0011114	XP_013634400.1	Roisl.0028s0860.1.p
OG0011116	XP_013634001.1	Roisl.0028s0866.1.p
OG0011117	XP_013631464.1	Roisl.0028s0870.1.p
OG0011118	XP_013637594.1, XP_013637263.1	Roisl.0028s0880.1.p
OG0011119	XP_013631164.1	Roisl.0028s0882.1.p
OG0011120	XP_013627774.1, XP_013635599.1	Roisl.0028s0896.1.p
OG0011121	XP_013631559.1, XP_013635873.1	Roisl.0028s0947.1.p
OG0011122	XP_013625454.1	Roisl.0028s0949.1.p
OG0011123	XP_013595968.1	Roisl.0011s0077.1.p
OG0011124	XP_013598945.1, XP_013597430.1	Roisl.0091s0358.1.p
OG0011125	XP_013585199.1	Roisl.0091s0377.1.p
OG0011126	XP_013598371.1	Roisl.0214s0492.1.p
OG0011127	XP_013626776.1, XP_013597245.1	Roisl.0091s0415.1.p
OG0011128	XP_013631708.1	Roisl.0083s0048.1.p
OG0011129	XP_013622134.1, XP_013602567.1	Roisl.0091s0441.1.p
OG0011130	XP_013607817.1	Roisl.0091s0457.1.p
OG0011131	XP_013624237.1, XP_013593127.1	Roisl.0091s0462.1.p
OG0011132	XP_013596977.1	Roisl.0091s0469.1.p
OG0011133	XP_013612472.1, XP_013627135.1, XP_013597217.1	Roisl.0091s0475.1.p
OG0011134	XP_013612356.1	Roisl.0091s0477.1.p
OG0011135	XP_013620954.1	Roisl.0091s0489.1.p
OG0011136	XP_013625276.1	Roisl.0091s0535.1.p
OG0011137	XP_013598249.1, XP_013589894.1	Roisl.0091s0549.1.p
OG0011138	XP_013588195.1	Roisl.0091s0607.1.p
OG0011139	XP_013602938.1, XP_013620537.1	Roisl.0091s0584.1.p
OG0011140	XP_013595686.1, XP_013637658.1	Roisl.0091s0593.1.p
OG0011141	XP_013609615.1	Roisl.0091s0609.1.p
OG0011142	XP_013595443.1, XP_013583247.1	Roisl.0091s0619.1.p
OG0011143	XP_013595502.1, XP_013619181.1	Roisl.0046s1060.1.p
OG0011144	XP_013604624.1	Roisl.0046s1048.1.p
OG0011145	XP_013596052.1, XP_013602592.1	Roisl.0046s1043.1.p
OG0011146	XP_013596348.1, XP_013591235.1, XP_013602768.1	Roisl.0046s1032.1.p
OG0011147	XP_013590686.1	Roisl.0019s0740.1.p
OG0011149	XP_013596485.1, XP_013602411.1	Roisl.0046s1002.1.p
OG0011150	XP_013603737.1, XP_013629790.1	Roisl.0046s1001.1.p
OG0011151	XP_013635324.1	Roisl.0016s0311.1.p
OG0011152	XP_013603488.1, XP_013596926.1	Roisl.0046s0980.1.p
OG0011153	XP_013604146.1	Roisl.0008s0157.1.p
OG0011154	XP_013607865.1, XP_013599051.1	Roisl.0008s0140.1.p
OG0011156	XP_013612389.1	Roisl.0189s0113.1.p
OG0011157	XP_013616431.1, XP_013630346.1	Roisl.0189s0157.1.p
OG0011158	XP_013609529.1, XP_013618872.1	Roisl.0189s0187.1.p
OG0011159	XP_013623561.1	Roisl.0189s0222.1.p
OG0011160	XP_013613654.1	Roisl.0189s0241.1.p
OG0011161	XP_013629500.1	Roisl.0189s0275.1.p
OG0011162	XP_013613074.1, XP_013622835.1	Roisl.0189s0265.1.p
OG0011163	XP_013622722.1	Roisl.0189s0274.1.p, Roisl.0189s0271.1.p
OG0011164	XP_013606841.1	Roisl.0189s0260.1.p
OG0011165	XP_013612461.1, XP_013627354.1	Roisl.0066s0422.1.p
OG0011166	XP_013612401.1, XP_013629052.1	Roisl.0188s0042.1.p
OG0011167	XP_013628884.1, XP_013611898.1	Roisl.0214s0130.1.p
OG0011168	XP_013600662.1	Roisl.0018s0057.1.p
OG0011169	XP_013610005.1, XP_013629051.1	Roisl.0188s0040.1.p
OG0011170	XP_013629875.1	Roisl.0006s0428.1.p
OG0011171	XP_013610129.1	Roisl.0047s0038.1.p
OG0011172	XP_013613246.1	Roisl.0047s0029.1.p
OG0011173	XP_013606868.1, XP_013625361.1	Roisl.0047s0046.1.p
OG0011174	XP_013596710.1, XP_013635838.1	Roisl.0045s0028.1.p
OG0011175	XP_013622876.1	Roisl.0045s0017.1.p
OG0011176	XP_013593818.1, XP_013622289.1	Roisl.0045s0004.1.p
OG0011177	XP_013606920.1, XP_013597901.1	Roisl.0185s0082.1.p
OG0011179	XP_013609098.1	Roisl.0012s0003.1.p
OG0011180	XP_013593341.1, XP_013623572.1	Roisl.0066s0263.1.p
OG0011181	XP_013598294.1, XP_013629189.1	Roisl.0066s0261.1.p
OG0011182	XP_013599218.1	Roisl.0008s0205.1.p
OG0011183	XP_013599451.1	Roisl.0008s0192.1.p
OG0011184	XP_013611994.1	Roisl.0024s0666.1.p
OG0011185	XP_013593537.1, XP_013626325.1	Roisl.0091s0033.1.p
OG0011187	XP_013617442.1	Roisl.0091s0095.1.p
OG0011188	XP_013596018.1	Roisl.0091s0100.1.p
OG0011189	XP_013621892.1	Roisl.0091s0115.1.p
OG0011190	XP_013619483.1	Roisl.0091s0121.1.p
OG0011191	XP_013614134.1	Roisl.0091s0314.1.p
OG0011192	XP_013609904.1	Roisl.0074s0355.1.p
OG0011193	XP_013597789.1	Roisl.0091s0307.1.p
OG0011194	XP_013602284.1	Roisl.0082s0084.1.p
OG0011195	XP_013597828.1	Roisl.0091s0300.1.p
OG0011196	XP_013602975.1, XP_013599379.1	Roisl.0091s0281.1.p
OG0011197	XP_013626335.1	Roisl.0091s0268.1.p
OG0011198	XP_013595087.1, XP_013599461.1	Roisl.0091s0250.1.p
OG0011199	XP_013598059.1	Roisl.0091s0195.1.p
OG0011200	XP_013620653.1, XP_013612050.1	Roisl.0038s0001.1.p
OG0011201	XP_013588309.1	Roisl.0091s0173.1.p
OG0011202	XP_013611500.1	Roisl.0091s0172.1.p
OG0011203	XP_013598207.1	Roisl.0091s0154.1.p
OG0011204	XP_013623032.1	Roisl.0091s0322.1.p
OG0011205	XP_013626102.1, XP_013597538.1	Roisl.0091s0335.1.p
OG0011206	XP_013637137.1	Roisl.0028s0352.1.p
OG0011207	XP_013608692.1	Roisl.0060s0009.1.p
OG0011208	XP_013623251.1	Roisl.0060s0005.1.p
OG0011209	XP_013611919.1	Roisl.0189s0013.1.p
OG0011210	XP_013633619.1	Roisl.0189s0030.1.p
OG0011211	XP_013631040.1	Roisl.0055s0034.1.p
OG0011212	XP_013636883.1	Roisl.0036s0099.1.p
OG0011213	XP_013607273.1	Roisl.0055s0055.1.p
OG0011214	XP_013598670.1, XP_013604354.1	Roisl.0002s0023.1.p
OG0011215	XP_013626911.1, XP_013597143.1	Roisl.0002s0016.1.p
OG0011216	XP_013604378.1	Roisl.0002s0029.1.p
OG0011217	XP_013601408.1	Roisl.0091s0651.1.p
OG0011218	XP_013596108.1, XP_013601392.1	Roisl.0091s0656.1.p, Roisl.0053s0010.1.p
OG0011219	XP_013603093.1	Roisl.0091s0674.1.p
OG0011220	XP_013600177.1	Roisl.0091s0680.1.p
OG0011221	XP_013595482.1, XP_013639642.1	Roisl.0091s0639.1.p
OG0011222	XP_013601310.1	Roisl.0091s0635.1.p
OG0011223	XP_013595436.1	Roisl.0091s0629.1.p
OG0011224	XP_013584008.1, XP_013583680.1	Roisl.0209s0153.1.p
OG0011225	XP_013605747.1, XP_013583641.1	Roisl.0209s0155.1.p
OG0011226	XP_013587173.1, XP_013614022.1	Roisl.0016s0044.1.p
OG0011227	XP_013611997.1	Roisl.0024s0667.1.p
OG0011228	XP_013612215.1	Roisl.0024s0676.1.p
OG0011229	XP_013620439.1	Roisl.0024s0680.1.p
OG0011230	XP_013618025.1, XP_013610631.1	Roisl.0024s0681.1.p
OG0011231	XP_013606363.1	Roisl.0024s0683.1.p
OG0011232	XP_013635704.1	Roisl.0018s0459.1.p
OG0011233	XP_013635707.1, XP_013605383.1	Roisl.0018s0454.1.p
OG0011235	XP_013604118.1	Roisl.0018s0416.1.p
OG0011236	XP_013605285.1	Roisl.0018s0391.1.p
OG0011237	XP_013632111.1, XP_013602667.1	Roisl.0018s0375.1.p
OG0011238	XP_013605881.1	Roisl.0018s0388.1.p
OG0011239	XP_013605882.1	Roisl.0018s0387.1.p, Roisl.0018s0374.1.p
OG0011240	XP_013633692.1, XP_013599722.1	Roisl.0018s0355.1.p
OG0011241	XP_013602621.1	Roisl.0018s0325.1.p
OG0011242	XP_013631796.1, XP_013602049.1	Roisl.0018s0465.1.p
OG0011243	XP_013632302.1, XP_013602691.1	Roisl.0018s0319.1.p
OG0011244	XP_013630981.1, XP_013587855.1	Roisl.0018s0309.1.p
OG0011245	XP_013588916.1	Roisl.0018s0303.1.p
OG0011246	XP_013588920.1, XP_013600507.1	Roisl.0018s0302.1.p
OG0011247	XP_013604957.1	Roisl.0018s0269.1.p
OG0011248	XP_013589850.1	Roisl.0018s0256.1.p
OG0011249	XP_013634575.1, XP_013602266.1	Roisl.0018s0235.1.p
OG0011250	XP_013630853.1	Roisl.0018s0207.1.p
OG0011251	XP_013602342.1, XP_013630854.1, XP_013588394.1	Roisl.0018s0206.1.p
OG0011252	XP_013634183.1, XP_013602693.1	Roisl.0018s0191.1.p
OG0011253	XP_013599472.1	Roisl.0213s0625.1.p, Roisl.0018s0190.1.p
OG0011254	XP_013604899.1	Roisl.0018s0185.1.p, Roisl.0018s0182.1.p
OG0011255	XP_013633606.1	Roisl.0018s0160.1.p
OG0011256	XP_013592524.1, XP_013602832.1	Roisl.0018s0133.1.p
OG0011257	XP_013600411.1, XP_013631857.1	Roisl.0018s0124.1.p
OG0011259	XP_013602763.1	Roisl.0018s0099.1.p, Roisl.0018s0097.1.p
OG0011260	XP_013591606.1, XP_013604315.1	Roisl.0018s0085.1.p
OG0011261	XP_013599826.1, XP_013587879.1	Roisl.0018s0076.1.p
OG0011262	XP_013596932.1	Roisl.0044s0092.1.p
OG0011263	XP_013591844.1	Roisl.0018s0028.1.p
OG0011264	XP_013634260.1, XP_013605267.1	Roisl.0018s0022.1.p
OG0011265	XP_013590739.1, XP_013605254.1	Roisl.0018s0020.1.p
OG0011266	XP_013637612.1, XP_013599686.1	Roisl.0018s0017.1.p
OG0011267	XP_013613671.1	Roisl.0208s0013.1.p
OG0011268	XP_013594747.1, XP_013637080.1	Roisl.0026s0031.1.p
OG0011269	XP_013604796.1, XP_013591650.1	Roisl.0026s0034.1.p
OG0011270	XP_013591193.1, XP_013602947.1	Roisl.0026s0081.1.p
OG0011271	XP_013602090.1	Roisl.0026s0174.1.p
OG0011272	XP_013606132.1	Roisl.0057s0032.1.p
OG0011273	XP_013588356.1	Roisl.0044s0136.1.p
OG0011274	XP_013592016.1	Roisl.0019s0702.1.p
OG0011275	XP_013600423.1, XP_013631592.1	Roisl.0026s0211.1.p
OG0011276	XP_013604445.1	Roisl.0026s0212.1.p
OG0011277	XP_013605049.1	Roisl.0026s0215.1.p
OG0011278	XP_013602705.1	Roisl.0026s0216.1.p
OG0011279	XP_013604366.1	Roisl.0046s1668.1.p
OG0011280	XP_013604122.1	Roisl.0046s1663.1.p
OG0011281	XP_013601977.1	Roisl.0046s1661.1.p
OG0011282	XP_013600360.1, XP_013627756.1, XP_013602276.1	Roisl.0046s1637.1.p
OG0011283	XP_013605089.1	Roisl.0046s1635.1.p
OG0011284	XP_013605291.1	Roisl.0046s1615.1.p
OG0011285	XP_013605482.1, XP_013588220.1	Roisl.0046s1614.1.p
OG0011286	XP_013588751.1, XP_013600781.1	Roisl.0046s1597.1.p
OG0011287	XP_013600522.1	Roisl.0046s1581.1.p
OG0011288	XP_013599758.1	Roisl.0046s1565.1.p
OG0011289	XP_013599757.1	Roisl.0046s1564.1.p
OG0011290	XP_013634287.1, XP_013591831.1	Roisl.0046s1560.1.p
OG0011291	XP_013600880.1	Roisl.0046s1557.1.p
OG0011292	XP_013600939.1	Roisl.0046s1549.1.p
OG0011293	XP_013602793.1, XP_013634809.1	Roisl.0084s0007.1.p
OG0011294	XP_013631296.1, XP_013605328.1	Roisl.0046s1502.1.p
OG0011295	XP_013599986.1, XP_013631338.1	Roisl.0046s1500.1.p
OG0011296	XP_013634356.1, XP_013602229.1	Roisl.0046s1471.1.p
OG0011297	XP_013588272.1, XP_013599897.1	Roisl.0046s1467.1.p
OG0011298	XP_013600032.1, XP_013637194.1	Roisl.0046s1464.1.p
OG0011299	XP_013631457.1, XP_013601651.1	Roisl.0046s1454.1.p
OG0011300	XP_013631863.1, XP_013605201.1	Roisl.0046s1451.1.p
OG0011301	XP_013633030.1, XP_013600297.1	Roisl.0046s1450.1.p
OG0011302	XP_013631821.1, XP_013631281.1	Roisl.0046s1446.1.p
OG0011303	XP_013632337.1	Roisl.0046s1432.1.p
OG0011304	XP_013604658.1, XP_013634668.1	Roisl.0046s1431.1.p
OG0011305	XP_013604655.1, XP_013604659.1, XP_013636013.1	Roisl.0046s1426.1.p
OG0011306	XP_013600078.1, XP_013588556.1	Roisl.0046s1401.1.p
OG0011307	XP_013590099.1	Roisl.0019s0808.1.p
