Orthogroup	Brassica_oleracea	Conringia_planisiliqua
OG0006701	XP_013631794.1, XP_013626099.1, XP_013636782.1	CP4_g24058_DN3_SP0_c.t1
OG0006702	XP_013631610.1, XP_013621963.1, XP_013633551.1	CP4_g24059_DN1_SP5_c.t1
OG0006703	XP_013637136.1, XP_013626447.1	CP4_g24082_DN3_SP0_c.t1
OG0006704	XP_013627004.1	CP4_g24093_DN2_SP0_c.t1
OG0006705	XP_013625395.1, XP_013614730.1	CP4_g24101_DN3_SP1_c.t1
OG0006706	XP_013633593.1, XP_013631890.1	CP4_g24123_DN3_SP2_c.t1
OG0006707	XP_013636404.1, XP_013635227.1	CP4_g24142_DN3_SP8_c.t1
OG0006708	XP_013632041.1, XP_013628909.1	CP4_g24156_DN3_SP4_c.t1
OG0006709	XP_013622463.1, XP_013596105.1, XP_013631253.1	CP4_g24158_DN3_SP4_c.t1
OG0006710	XP_013634379.1	CP4_g24187_DN3_SP0_c.t1
OG0006712	XP_013621967.1, XP_013632158.1	CP4_g24224_DN3_SP1_c.t1
OG0006713	XP_013637574.1, XP_013637218.1	CP4_g24232_DN3_SP8_c.t1
OG0006716	XP_013627944.1, XP_013635433.1, XP_013635567.1, XP_013635381.1	CP4_g24296_DN1_SP0_c.t1
OG0006717	XP_013628876.1, XP_013631534.1	CP4_g24331_DN3_SP3_c.t1
OG0006718	XP_013636821.1, XP_013629970.1	CP4_g24357_DN3_SP8_c.t1
OG0006719	XP_013636590.1, XP_013637104.1, XP_013628496.1	CP4_g24359_DN3_SP1_c.t1
OG0006720	XP_013628501.1	CP4_g24364_DN3_SP5_c.t1
OG0006722	XP_013634241.1, XP_013633605.1, XP_013622191.1	CP4_g24396_DN3_SP4_c.t1
OG0006723	XP_013631313.1	CP4_g24414_DN2_SP8_c.t1, CP14_g23163_DN2_SP0_c.t1
OG0006724	XP_013632120.1	CP4_g24445_DN3_SP4_c.t1
OG0006725	XP_013631156.1, XP_013630259.1	CP4_g24477_DN3_SP8_c.t1
OG0006726	XP_013634765.1	CP4_g24487_DN3_SP4_c.t1
OG0006727	XP_013632174.1, XP_013633734.1	CP4_g24497_DN3_SP5_c.t1
OG0006729	XP_013637379.1, XP_013629510.1	CP4_g24577_DN3_SP5_c.t1
OG0006730	XP_013634228.1, XP_013622285.1, XP_013634086.1	CP4_g24589_DN3_SP7_c.t1
OG0006731	XP_013634674.1, XP_013623211.1	CP4_g24592_DN3_SP1_c.t1
OG0006732	XP_013594262.1, XP_013606569.1, XP_013618226.1	CP13_g19786_DN3_SP5_c.t1
OG0006733	XP_013628818.1, XP_013617739.1	CP5_g680_DN3_SP5_c.t1
OG0006734	XP_013585999.1, XP_013628531.1	CP10_g42189_DN3_SP8_c.t1
OG0006735	XP_013612054.1, XP_013620914.1	CP8_g53414_DN3_SP8_c.t1
OG0006736	XP_013628902.1, XP_013634627.1	CP10_g42232_DN3_SP8_c.t1
OG0006737	XP_013633294.1, XP_013630062.1	CP10_g42260_DN2_SP0_c.t1
OG0006738	XP_013622559.1, XP_013584977.1	CP10_g42277_DN3_SP8_c.t1
OG0006739	XP_013584985.1, XP_013626422.1	CP10_g42279_DN3_SP8_c.t1
OG0006741	XP_013630743.1, XP_013586899.1	CP10_g42333_DN3_SP8_c.t1
OG0006742	XP_013637778.1, XP_013625244.1	CP10_g42353_DN2_SP0_c.t1
OG0006743	XP_013586547.1, XP_013637947.1, XP_013630487.1	CP10_g42369_DN3_SP8_c.t1
OG0006744	XP_013612246.1, XP_013622859.1	CP10_g42376_DN3_SP8_c.t1
OG0006745	XP_013622086.1, XP_013587401.1	CP10_g42430_DN3_SP1_c.t1
OG0006746	XP_013588533.1, XP_013583696.1	CP10_g42521_DN3_SP0_c.t1
OG0006747	XP_013584377.1, XP_013586202.1	CP10_g42523_DN3_SP3_c.t1
OG0006748	XP_013584404.1, XP_013608639.1	CP10_g42540_DN3_SP8_c.t1
OG0006749	XP_013638598.1, XP_013630781.1	CP10_g42544_DN3_SP6_c.t1
OG0006750	XP_013595328.1, XP_013637735.1, XP_013623142.1	CP7_g45183_DN3_SP0_c.t1
OG0006751	XP_013584710.1	CP10_g42601_DN3_SP0_c.t1
OG0006752	XP_013583351.1, XP_013638755.1	CP10_g42602_DN3_SP2_c.t1
OG0006753	XP_013622977.1, XP_013583711.1	CP10_g42686_DN1_SP0_c.t1
OG0006755	XP_013593503.1, XP_013627539.1	CP10_g42732_DN3_SP0_c.t1
OG0006756	XP_013622282.1	CP10_g42740_DN3_SP6_c.t1
OG0006757	XP_013629858.1	CP2_g48773_DN3_SP0_c.t1, CP10_g42741_DN3_SP8_c.t1
OG0006758	XP_013583586.1	CP10_g42746_DN3_SP3_c.t1
OG0006759	XP_013585387.1, XP_013624148.1, XP_013623017.1	CP10_g42749_DN3_SP0_c.t1
OG0006760	XP_013583897.1, XP_013626406.1	CP10_g42758_DN2_SP2_c.t1
OG0006761	XP_013587655.1	CP10_g42772_DN3_SP0_c.t1
OG0006762	XP_013639383.1, XP_013584589.1	CP10_g42786_DN3_SP8_c.t1
OG0006763	XP_013618780.1, XP_013587146.1	CP10_g42790_DN3_SP0_c.t1
OG0006764	XP_013587147.1, XP_013628957.1, XP_013619033.1	CP10_g42791_DN3_SP7_c.t1
OG0006765	XP_013617186.1	CP2_g49223_DN3_SP1_c.t1
OG0006765	XP_013629912.1	CP10_g42844_DN3_SP3_c.t1
OG0006766	XP_013615519.1, XP_013617701.1	CP10_g42865_DN3_SP3_c.t1
OG0006767	XP_013587363.1, XP_013625744.1	CP10_g42883_DN3_SP2_c.t1
OG0006768	XP_013634920.1, XP_013586118.1	CP10_g42875_DN3_SP6_c.t1
OG0006769	XP_013594322.1, XP_013627627.1	CP10_g42894_DN3_SP0_c.t1
OG0006770	XP_013583548.1, XP_013625871.1	CP10_g42968_DN1_SP0_c.t1
OG0006771	XP_013585870.1, XP_013616281.1	CP10_g43103_DN3_SP0_c.t1
OG0006772	XP_013583911.1, XP_013637291.1	CP10_g43058_DN3_SP4_c.t1
OG0006773	XP_013587545.1, XP_013587237.1	CP10_g43070_DN3_SP0_c.t1
OG0006774	XP_013587544.1	CP10_g43071_DN3_SP8_c.t1
OG0006775	XP_013617403.1, XP_013587090.1	CP10_g43100_DN3_SP5_c.t1
OG0006776	XP_013585715.1, XP_013586544.1, XP_013628152.1	CP10_g43122_DN3_SP0_c.t1
OG0006777	XP_013628144.1	CP10_g43123_DN3_SP3_c.t1
OG0006778	XP_013594801.1, XP_013585712.1	CP10_g43126_DN3_SP0_c.t1
OG0006779	XP_013626950.1, XP_013639028.1	CP10_g43134_DN3_SP0_c.t1
OG0006780	XP_013637659.1, XP_013625392.1	CP10_g43136_DN3_SP8_c.t1
OG0006782	XP_013583996.1	CP10_g43205_DN3_SP0_c.t1, CP10_g43206_DN2_SP7_c.t1
OG0006783	XP_013586038.1, XP_013617148.1	CP10_g43225_DN3_SP8_c.t1
OG0006784	XP_013585190.1	CP10_g43231_DN3_SP6_c.t1
OG0006785	XP_013627414.1, XP_013611181.1, XP_013585182.1	CP10_g43247_DN3_SP6_c.t1
OG0006786	XP_013628244.1, XP_013638803.1	CP10_g43257_DN3_SP8_c.t1
OG0006787	XP_013631334.1	CP4_g25625_DN3_SP6_c.t1
OG0006788	XP_013587246.1, XP_013610829.1, XP_013627973.1	CP10_g43328_DN3_SP8_c.t1
OG0006789	XP_013620690.1, XP_013638908.1	CP10_g43333_DN3_SP8_c.t1
OG0006790	XP_013637862.1, XP_013621951.1	CP10_g43359_DN3_SP8_c.t1
OG0006792	XP_013625309.1, XP_013585112.1	CP10_g43385_DN3_SP0_c.t1
OG0006793	XP_013610606.1, XP_013625313.1	CP10_g43388_DN3_SP2_c.t1
OG0006794	XP_013587670.1, XP_013623026.1	CP10_g43421_DN3_SP0_c.t1
OG0006796	XP_013583975.1, XP_013583372.1	CP10_g43445_DN3_SP6_c.t1
OG0006797	XP_013610979.1, XP_013628450.1	CP10_g43459_DN3_SP0_c.t1
OG0006798	XP_013586661.1, XP_013636589.1	CP10_g43486_DN3_SP7_c.t1
OG0006799	XP_013585035.1	CP12_g29874_DN3_SP8_c.t1
OG0006800	XP_013637924.1, XP_013592115.1	CP12_g29889_DN3_SP0_c.t1
OG0006801	XP_013628682.1, XP_013587373.1	CP12_g29929_DN3_SP7_c.t1
OG0006802	XP_013629188.1, XP_013609945.1	CP12_g29934_DN3_SP8_c.t1
OG0006803	XP_013586917.1	CP12_g29973_DN3_SP8_c.t1
OG0006804	XP_013609686.1, XP_013587106.1	CP12_g29978_DN3_SP8_c.t1
OG0006805	XP_013604526.1, XP_013585845.1	CP1_g36657_DN3_SP0_c.t1
OG0006806	XP_013620062.1, XP_013638302.1	CP12_g30051_DN3_SP0_c.t1
OG0006807	XP_013609422.1, XP_013586853.1	CP12_g30060_DN3_SP8_c.t1
OG0006808	XP_013613835.1	CP12_g30081_DN3_SP8_c.t1
OG0006809	XP_013627419.1, XP_013584603.1	CP12_g30090_DN3_SP0_c.t1
OG0006810	XP_013598195.1, XP_013620603.1	CP2_g50502_DN3_SP0_c.t1
OG0006811	XP_013584738.1, XP_013588061.1, XP_013626516.1	CP12_g30094_DN3_SP8_c.t1
OG0006812	XP_013638783.1, XP_013609341.1, XP_013609264.1	CP12_g30095_DN3_SP5_c.t1
OG0006813	XP_013584400.1, XP_013587335.1	CP12_g30110_DN3_SP8_c.t1
OG0006814	XP_013616476.1, XP_013638565.1	CP12_g30121_DN3_SP3_c.t1
OG0006815	XP_013583977.1, XP_013583266.1, XP_013635879.1	CP12_g30151_DN3_SP8_c.t1
OG0006816	XP_013636015.1	CP12_g30156_DN3_SP7_c.t1
OG0006817	XP_013628782.1, XP_013589211.1, XP_013614989.1	CP12_g30176_DN3_SP6_c.t1
OG0006818	XP_013608634.1	CP12_g30184_DN3_SP8_c.t1
OG0006819	XP_013602074.1, XP_013638707.1	CP12_g30214_DN3_SP1_c.t1
OG0006820	XP_013637928.1, XP_013630446.1	CP12_g30228_DN3_SP8_c.t1
OG0006821	XP_013605387.1, XP_013587096.1	CP7_g45869_DN3_SP1_c.t1
OG0006822	XP_013614427.1, XP_013611277.1	CP12_g30343_DN3_SP6_c.t1
OG0006823	XP_013623391.1, XP_013638438.1	CP12_g30347_DN3_SP7_c.t1
OG0006824	XP_013632589.1	CP12_g30386_DN3_SP0_c.t1
OG0006825	XP_013629828.1	CP12_g30412_DN3_SP3_c.t1
OG0006826	XP_013637836.1	CP12_g30415_DN2_SP3_c.t1
OG0006827	XP_013586675.1, XP_013622066.1	CP12_g30416_DN3_SP8_c.t1
OG0006828	XP_013587234.1, XP_013608124.1	CP12_g30437_DN3_SP0_c.t1
OG0006829	XP_013587298.1	CP12_g30447_DN3_SP4_c.t1
OG0006830	XP_013607949.1, XP_013638861.1	CP12_g30459_DN3_SP3_c.t1
OG0006831	XP_013607942.1, XP_013638229.1	CP12_g30469_DN3_SP8_c.t1
OG0006832	XP_013600924.1, XP_013637914.1	CP1_g37268_DN3_SP7_c.t1
OG0006833	XP_013631168.1, XP_013588046.1	CP5_g1636_DN3_SP7_c.t1
OG0006834	XP_013635066.1, XP_013634999.1	CP5_g1799_DN3_SP8_c.t1
OG0006835	XP_013594375.1, XP_013597667.1, XP_013609577.1	CP2_g48832_DN3_SP8_c.t1
OG0006836	XP_013611946.1, XP_013597775.1, XP_013601654.1, XP_013620891.1	CP2_g48837_DN3_SP8_c.t1
OG0006837	XP_013598769.1, XP_013606721.1	CP12_g30752_DN3_SP2_c.t1
OG0006840	XP_013584095.1, XP_013583854.1	CP12_g30517_DN3_SP0_c.t1
OG0006841	XP_013626237.1, XP_013597452.1, XP_013638191.1	CP5_g1010_DN3_SP3_c.t1
OG0006842	XP_013597451.1, XP_013586346.1	CP5_g1013_DN3_SP3_c.t1
OG0006843	XP_013589940.1, XP_013620345.1	CP31_g46763_DN3_SP1_c.t1
OG0006844	XP_013588270.1, XP_013614528.1	CP36_g50964_DN2_SP0_c.t1
OG0006845	XP_013622669.1, XP_013612870.1	CP8_g54469_DN3_SP8_c.t1
OG0006846	XP_013630003.1, XP_013612526.1	CP8_g54472_DN3_SP4_c.t1
OG0006847	XP_013616842.1, XP_013605988.1	CP8_g54493_DN3_SP7_c.t1
OG0006848	XP_013625819.1, XP_013616847.1, XP_013609062.1	CP8_g54507_DN3_SP8_c.t1
OG0006849	XP_013606650.1	CP2_g48698_DN3_SP8_c.t1
OG0006849	XP_013620590.1	CP59_g6677_DN3_SP0_c.t1
OG0006850	XP_013597857.1, XP_013615999.1	CP2_g48665_DN3_SP8_c.t1
OG0006851	XP_013598268.1, XP_013612670.1, XP_013621089.1	CP2_g48791_DN3_SP8_c.t1
OG0006852	XP_013593998.1, XP_013637314.1	CP3_g14108_DN3_SP0_c.t1
OG0006853	XP_013603710.1	CP3_g14140_DN3_SP1_c.t1
OG0006854	XP_013605560.1, XP_013632026.1	CP3_g14149_DN3_SP5_c.t1
OG0006855	XP_013600832.1, XP_013633786.1	CP3_g14158_DN3_SP2_c.t1
OG0006856	XP_013636098.1, XP_013602936.1	CP3_g14161_DN3_SP8_c.t1
OG0006857	XP_013598320.1, XP_013614178.1, XP_013599560.1	CP3_g14163_DN3_SP5_c.t1
OG0006858	XP_013602299.1, XP_013592085.1	CP3_g14221_DN3_SP8_c.t1
OG0006859	XP_013599861.1, XP_013599221.1, XP_013618003.1	CP3_g14226_DN3_SP0_c.t1
OG0006860	XP_013604422.1	CP3_g14237_DN3_SP8_c.t1
OG0006861	XP_013595330.1, XP_013603216.1, XP_013617889.1	CP3_g14239_DN3_SP8_c.t1
OG0006862	XP_013584685.1, XP_013627208.1	CP1_g36448_DN3_SP0_c.t1
OG0006863	XP_013586791.1	CP1_g36449_DN3_SP0_c.t1
OG0006864	XP_013600183.1, XP_013638107.1	CP1_g36469_DN3_SP0_c.t1
OG0006865	XP_013638062.1, XP_013602107.1	CP1_g36501_DN3_SP6_c.t1
OG0006866	XP_013638398.1	CP1_g36527_DN3_SP3_c.t1
OG0006867	XP_013602195.1, XP_013625766.1, XP_013632394.1	CP1_g36819_DN3_SP8_c.t1
OG0006868	XP_013584788.1, XP_013602889.1	CP1_g36777_DN2_SP0_c.t1
OG0006869	XP_013600962.1, XP_013603061.1	CP1_g36772_DN3_SP7_c.t1
OG0006870	XP_013584635.1, XP_013603236.1, XP_013600929.1	CP1_g36763_DN3_SP8_c.t1
OG0006871	XP_013603097.1, XP_013584177.1	CP1_g36692_DN3_SP0_c.t1
OG0006872	XP_013600976.1, XP_013587165.1	CP1_g36651_DN3_SP3_c.t1
OG0006873	XP_013629832.1	CP10_g44047_DN2_SP0_c.t1
OG0006873	XP_013596611.1	CP10_g44043_DN3_SP0_c.t1
OG0006874	XP_013602348.1, XP_013583980.1	CP1_g36617_DN3_SP1_c.t1
OG0006875	XP_013639098.1	CP1_g36609_DN3_SP0_c.t1
OG0006876	XP_013638521.1	CP1_g36599_DN3_SP7_c.t1
OG0006877	XP_013613815.1, XP_013629952.1	CP3_g14934_DN2_SP0_c.t1
OG0006878	XP_013605323.1, XP_013590787.1	CP1_g36583_DN3_SP0_c.t1
OG0006879	XP_013586837.1, XP_013605558.1	CP1_g36565_DN3_SP0_c.t1
OG0006880	XP_013583672.1, XP_013600777.1	CP1_g36549_DN3_SP8_c.t1
OG0006882	XP_013602452.1, XP_013584065.1	CP1_g36898_DN3_SP8_c.t1
OG0006883	XP_013605894.1, XP_013584037.1	CP1_g36900_DN3_SP2_c.t1
OG0006884	XP_013604652.1, XP_013585925.1	CP1_g36934_DN3_SP5_c.t1
OG0006885	XP_013585787.1, XP_013602213.1	CP1_g36942_DN3_SP5_c.t1
OG0006886	XP_013583537.1, XP_013602657.1	CP1_g36971_DN3_SP0_c.t1
OG0006887	XP_013586185.1, XP_013604592.1	CP1_g36981_DN3_SP8_c.t1
OG0006888	XP_013603268.1, XP_013603019.1, XP_013584752.1	CP1_g36983_DN3_SP0_c.t1
OG0006889	XP_013603037.1, XP_013599458.1	CP19_g18213_DN3_SP2_c.t1
OG0006890	XP_013615681.1, XP_013584892.1, XP_013585211.1	CP13_g20137_DN3_SP0_c.t1, CP1_g37088_DN3_SP2_c.t1
OG0006891	XP_013602042.1, XP_013600030.1	CP1_g37102_DN3_SP6_c.t1
OG0006892	XP_013587539.1, XP_013599634.1	CP1_g37109_DN3_SP7_c.t1
OG0006893	XP_013601993.1	CP4_g25800_DN2_SP0_c.t1
OG0006893	XP_013586962.1	CP1_g37118_DN3_SP2_c.t1
OG0006894	XP_013586152.1, XP_013600329.1	CP1_g37129_DN3_SP6_c.t1
OG0006895	XP_013605036.1, XP_013585596.1	CP1_g37162_DN2_SP0_c.t1
OG0006896	XP_013605061.1, XP_013600281.1	CP1_g37171_DN3_SP0_c.t1
OG0006897	XP_013604826.1	CP1_g37177_DN3_SP2_c.t1
OG0006898	XP_013638317.1, XP_013603371.1	CP1_g37192_DN3_SP0_c.t1
OG0006899	XP_013604206.1, XP_013585593.1	CP1_g37210_DN1_SP0_c.t1
OG0006900	XP_013585675.1, XP_013602369.1	CP1_g37255_DN3_SP5_c.t1
OG0006901	XP_013637826.1, XP_013601858.1	CP1_g37283_DN3_SP8_c.t1
OG0006902	XP_013583758.1	CP1_g37299_DN3_SP0_c.t1
OG0006903	XP_013585673.1	CP1_g37332_DN3_SP6_c.t1
OG0006903	XP_013613190.1	CP2_g49378_DN3_SP3_c.t1
OG0006904	XP_013600366.1, XP_013638094.1	CP1_g37341_DN3_SP7_c.t1
OG0006905	XP_013603381.1, XP_013585039.1	CP1_g37376_DN3_SP0_c.t1
OG0006906	XP_013604045.1, XP_013585167.1	CP1_g37400_DN3_SP7_c.t1
OG0006907	XP_013583501.1	CP1_g37412_DN3_SP5_c.t1
OG0006908	XP_013600778.1, XP_013601930.1	CP1_g37415_DN3_SP8_c.t1
OG0006909	XP_013583512.1	CP1_g37417_DN3_SP0_c.t1
OG0006910	XP_013601928.1, XP_013583500.1	CP1_g37421_DN3_SP8_c.t1
OG0006912	XP_013601451.1, XP_013602661.1, XP_013600349.1	CP1_g37458_DN3_SP0_c.t1
OG0006913	XP_013604106.1, XP_013585395.1	CP1_g37462_DN2_SP0_c.t1
OG0006914	XP_013605104.1	CP1_g37475_DN3_SP0_c.t1
OG0006915	XP_013599967.1, XP_013603819.1	CP1_g37477_DN3_SP0_c.t1
OG0006916	XP_013600105.1, XP_013604386.1	CP1_g37519_DN3_SP8_c.t1
OG0006917	XP_013602769.1, XP_013584293.1	CP1_g37528_DN3_SP8_c.t1
OG0006918	XP_013599933.1, XP_013583874.1	CP1_g37542_DN3_SP8_c.t1
OG0006919	XP_013606689.1	CP8_g54661_DN3_SP5_c.t1
OG0006920	XP_013603319.1	CP1_g37564_DN3_SP0_c.t1
OG0006921	XP_013601054.1, XP_013602950.1	CP1_g37597_DN3_SP8_c.t1
OG0006922	XP_013601051.1, XP_013583602.1, XP_013585765.1	CP1_g37603_DN3_SP0_c.t1
OG0006923	XP_013639051.1, XP_013602674.1	CP1_g37675_DN3_SP5_c.t1
OG0006924	XP_013599695.1, XP_013599899.1	CP1_g37690_DN2_SP0_c.t1
OG0006925	XP_013605556.1, XP_013605012.1, XP_013584466.1	CP1_g37692_DN3_SP3_c.t1
OG0006926	XP_013600595.1, XP_013604490.1, XP_013587047.1	CP1_g37698_DN3_SP7_c.t1
OG0006927	XP_013604846.1, XP_013586392.1	CP1_g37742_DN3_SP7_c.t1
OG0006928	XP_013602782.1, XP_013637773.1	CP1_g37764_DN3_SP3_c.t1
OG0006929	XP_013639225.1, XP_013585196.1, XP_013615245.1	CP1_g37789_DN3_SP3_c.t1
OG0006930	XP_013604415.1, XP_013638631.1	CP1_g37790_DN3_SP8_c.t1
OG0006931	XP_013585093.1, XP_013602400.1	CP1_g37815_DN3_SP0_c.t1
OG0006932	XP_013638344.1, XP_013602799.1	CP1_g37827_DN3_SP5_c.t1
OG0006933	XP_013603368.1	CP7_g46194_DN2_SP5_c.t1
OG0006934	XP_013601487.1, XP_013602543.1	CP7_g46185_DN3_SP1_c.t1
OG0006935	XP_013602005.1, XP_013604530.1	CP7_g46157_DN3_SP6_c.t1
OG0006936	XP_013586237.1, XP_013605860.1	CP7_g46152_DN3_SP8_c.t1
OG0006937	XP_013585954.1	CP9_g29621_DN3_SP8_c.t1
OG0006938	XP_013599648.1	CP7_g46121_DN3_SP8_c.t1
OG0006939	XP_013613454.1, XP_013606424.1	CP13_g19212_DN3_SP8_c.t1
OG0006940	XP_013586868.1, XP_013602646.1	CP7_g46063_DN3_SP0_c.t1
OG0006941	XP_013638179.1	CP7_g46058_DN3_SP8_c.t1
OG0006942	XP_013583715.1, XP_013603065.1	CP7_g46027_DN3_SP0_c.t1
OG0006943	XP_013603768.1, XP_013605917.1	CP7_g46011_DN2_SP0_c.t1
OG0006944	XP_013600319.1, XP_013638435.1	CP7_g45986_DN3_SP0_c.t1
OG0006945	XP_013600681.1	CP8_g53026_DN3_SP0_c.t1, CP7_g45980_DN3_SP1_c.t1, CP8_g53027_DN3_SP0_c.t1
OG0006947	XP_013613980.1, XP_013599887.1	CP7_g45967_DN3_SP1_c.t1
OG0006948	XP_013605931.1, XP_013613973.1	CP7_g45965_DN3_SP8_c.t1
OG0006949	XP_013603727.1, XP_013603420.1	CP7_g45955_DN3_SP5_c.t1
OG0006950	XP_013583795.1	CP7_g45922_DN3_SP5_c.t1
OG0006951	XP_013586527.1, XP_013600166.1	CP7_g45909_DN3_SP0_c.t1
OG0006952	XP_013602073.1, XP_013638867.1	CP7_g45894_DN3_SP3_c.t1
OG0006953	XP_013605255.1, XP_013600853.1, XP_013584426.1	CP7_g45865_DN3_SP7_c.t1
OG0006954	XP_013586633.1, XP_013605108.1	CP7_g45834_DN3_SP8_c.t1
OG0006955	XP_013585944.1, XP_013595940.1	CP7_g45805_DN2_SP0_c.t1
OG0006956	XP_013586512.1	CP7_g45801_DN3_SP1_c.t1
OG0006957	XP_013603407.1	CP7_g45749_DN3_SP0_c.t1
OG0006957	XP_013615075.1	CP7_g45748_DN3_SP0_c.t1
OG0006958	XP_013586031.1, XP_013597487.1, XP_013604512.1	CP7_g45704_DN3_SP8_c.t1
OG0006959	XP_013584211.1, XP_013615152.1	CP7_g45687_DN3_SP0_c.t1
OG0006960	XP_013639170.1, XP_013602660.1, XP_013595825.1	CP7_g45678_DN3_SP0_c.t1
OG0006961	XP_013584538.1	CP7_g45666_DN2_SP0_c.t1
OG0006962	XP_013587107.1	CP7_g45639_DN3_SP8_c.t1
OG0006963	XP_013614611.1	CP7_g45633_DN3_SP8_c.t1
OG0006965	XP_013603642.1, XP_013638141.1	CP7_g45592_DN3_SP8_c.t1
OG0006967	XP_013603581.1, XP_013597244.1, XP_013584890.1	CP7_g45579_DN3_SP0_c.t1
OG0006968	XP_013598951.1, XP_013621532.1	CP13_g20043_DN3_SP8_c.t1
OG0006969	XP_013622804.1, XP_013587714.1, XP_013639202.1	CP12_g29943_DN2_SP0_c.t1
OG0006970	XP_013589845.1	CP9_g28792_DN3_SP1_c.t1
OG0006971	XP_013592825.1	CP9_g28757_DN3_SP8_c.t1
OG0006972	XP_013591627.1, XP_013620450.1	CP9_g28727_DN3_SP5_c.t1
OG0006973	XP_013591016.1, XP_013619392.1, XP_013590545.1	CP9_g28606_DN2_SP0_c.t1
OG0006974	XP_013594253.1, XP_013603291.1, XP_013623383.1	CP19_g18241_DN3_SP8_c.t1
OG0006975	XP_013596094.1, XP_013591827.1	CP19_g18238_DN3_SP1_c.t1
OG0006976	XP_013594548.1, XP_013597268.1	CP5_g595_DN2_SP0_c.t1
OG0006977	XP_013613894.1, XP_013608699.1	CP2_g48963_DN3_SP0_c.t1
OG0006978	XP_013609898.1	CP2_g48972_DN3_SP0_c.t1
OG0006979	XP_013610475.1, XP_013635339.1, XP_013610181.1	CP2_g49034_DN3_SP8_c.t1
OG0006980	XP_013637406.1, XP_013611428.1	CP2_g49050_DN3_SP0_c.t1
OG0006981	XP_013583687.1, XP_013612821.1	CP2_g49101_DN3_SP0_c.t1
OG0006982	XP_013600405.1	CP2_g49112_DN3_SP8_c.t1
OG0006983	XP_013593175.1, XP_013637967.1	CP7_g45152_DN3_SP0_c.t1
OG0006984	XP_013609456.1, XP_013586239.1	CP2_g49194_DN3_SP0_c.t1, CP2_g49180_DN3_SP1_c.t1
OG0006986	XP_013605075.1, XP_013611047.1	CP2_g49481_DN3_SP8_c.t1
OG0006987	XP_013611718.1, XP_013612333.1	CP2_g48874_DN2_SP0_c.t1
OG0006989	XP_013607671.1	CP4_g26404_DN1_SP0_c.t1, CP4_g26405_DN2_SP0_c.t1
OG0006990	XP_013592244.1, XP_013592344.1	CP19_g17818_DN3_SP0_c.t1
OG0006991	XP_013617687.1, XP_013596941.1	CP13_g19843_DN3_SP3_c.t1
OG0006992	XP_013616028.1	CP13_g19839_DN3_SP8_c.t1
OG0006993	XP_013598766.1, XP_013616391.1	CP13_g19829_DN3_SP0_c.t1
OG0006994	XP_013607197.1, XP_013616537.1, XP_013598228.1	CP13_g19736_DN3_SP8_c.t1
OG0006995	XP_013620411.1	CP13_g19729_DN3_SP0_c.t1
OG0006996	XP_013620712.1, XP_013598123.1	CP13_g19708_DN3_SP8_c.t1
OG0006997	XP_013593085.1	CP13_g20124_DN1_SP0_c.t1
OG0006998	XP_013613053.1, XP_013622914.1	CP11_g31922_DN3_SP0_c.t1
OG0006999	XP_013600254.1, XP_013630725.1	CP5_g1048_DN3_SP6_c.t1
OG0007000	XP_013595346.1, XP_013637426.1	CP5_g1041_DN3_SP8_c.t1
OG0007001	XP_013585074.1, XP_013603721.1	CP1_g38339_DN3_SP0_c.t1
OG0007002	XP_013599936.1	CP10_g42730_DN3_SP2_c.t1, CP1_g38321_DN3_SP8_c.t1
OG0007003	XP_013616056.1, XP_013592293.1	CP9_g29138_DN3_SP5_c.t1
OG0007004	XP_013588412.1	CP9_g29134_DN3_SP8_c.t1
OG0007005	XP_013591658.1, XP_013616410.1, XP_013589736.1	CP9_g29128_DN3_SP8_c.t1
OG0007006	XP_013630517.1, XP_013604089.1	CP5_g28_DN3_SP8_c.t1
OG0007007	XP_013592919.1, XP_013622401.1	CP5_g73_DN3_SP5_c.t1
OG0007008	XP_013621880.1, XP_013599169.1, XP_013617665.1	CP5_g96_DN3_SP4_c.t1
OG0007009	XP_013597742.1	CP5_g122_DN3_SP0_c.t1
OG0007011	XP_013626908.1	CP5_g197_DN3_SP0_c.t1
OG0007012	XP_013593591.1, XP_013635747.1	CP5_g233_DN3_SP7_c.t1
OG0007013	XP_013619798.1, XP_013592941.1	CP5_g249_DN3_SP3_c.t1
OG0007015	XP_013628222.1, XP_013583356.1	CP5_g292_DN3_SP0_c.t1
OG0007016	XP_013604871.1, XP_013621706.1	CP5_g322_DN3_SP1_c.t1
OG0007017	XP_013601841.1	CP5_g343_DN3_SP5_c.t1
OG0007018	XP_013593037.1, XP_013630452.1	CP5_g344_DN3_SP5_c.t1
OG0007019	XP_013599016.1	CP5_g389_DN3_SP8_c.t1
OG0007020	XP_013598032.1	CP5_g411_DN3_SP1_c.t1
OG0007021	XP_013597625.1	CP5_g436_DN3_SP6_c.t1
OG0007022	XP_013597329.1, XP_013626126.1	CP5_g439_DN1_SP0_c.t1
OG0007023	XP_013593000.1	CP5_g457_DN3_SP1_c.t1
OG0007024	XP_013636657.1, XP_013613045.1, XP_013606324.1	CP2_g49125_DN3_SP8_c.t1
OG0007025	XP_013625424.1, XP_013616383.1	CP5_g501_DN3_SP0_c.t1
OG0007027	XP_013636375.1, XP_013598160.1	CP5_g512_DN3_SP3_c.t1
OG0007028	XP_013623558.1, XP_013635628.1	CP5_g524_DN3_SP8_c.t1
